,Thal_LP_L,OFCmed_L,Vermis_4_5,LC_R,Cerebellum_10_L,Cerebellum_8_L,Thal_PuA_L,Temporal_Sup_L,Angular_R,Thal_MDm_R,Thal_AV_L,Parietal_Sup_R,OFCpost_L,Fusiform_L,Cerebellum_3_R,Paracentral_Lobule_L,Occipital_Inf_R,Vermis_8,N_Acc_L,SN_pc_L,Vermis_7,Cerebellum_10_R,Thal_MGN_L,Rectus_R,Calcarine_R,Cerebellum_3_L,Cerebellum_4_5_L,ACC_pre_R,Amygdala_L,Olfactory_R,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Frontal_Sup_2_R,ACC_sub_R,ACC_sup_L,Cerebellum_Crus1_L,Lingual_R,ACC_pre_L,Rectus_L,Caudate_L,Frontal_Med_Orb_L,Occipital_Inf_L,ACC_sup_R,Thal_PuL_L,Frontal_Mid_2_L,Caudate_R,Parietal_Inf_L,Raphe_M,Cingulate_Post_R,Red_N_R,Putamen_L,Frontal_Sup_2_L,Occipital_Mid_L,Temporal_Pole_Sup_L,Cerebellum_8_R,Temporal_Pole_Mid_L,Thal_VPL_L,Thal_MDl_R,Cerebellum_7b_R,OFClat_L,OFCmed_R,Angular_L,ParaHippocampal_L,Cerebellum_Crus1_R,Temporal_Pole_Sup_R,SN_pr_L,Vermis_1_2,Frontal_Mid_2_R,LC_L,Cerebellum_7b_L,Thal_LGN_R,Precentral_R,Vermis_3,Thal_PuI_L,Precentral_L,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_L,Thal_AV_R,Temporal_Inf_R,Rolandic_Oper_L,Vermis_9,Putamen_R,Temporal_Inf_L,Thal_PuM_L,Cuneus_L
Cerebellum_4_5_L,0.4329817684322736,0.14863683006702455,0.6129258020832513,0.19522860243392492,0.12406678241545759,0.09900122996652609,0.41630836607372773,0.2809780754232405,0.2828964432788265,0.5542102309749247,0.5221082031769246,0.34055633603175817,-0.023531562075201132,0.5502097086950741,0.2773527905564896,0.37251461614096915,0.09042770192592005,0.09787036558225379,0.24457356543808817,0.5585501864416731,-0.26217421984578954,0.3006764348567986,0.5434764455491039,0.21027998543372262,0.315344010198772,0.23087453278023054,1.0,0.18559070354355292,0.2984392638157761,0.03934409318437853,-0.24627208180918256,0.4668006988644834,0.48741199335440166,0.14728198134935686,0.40105645027795817,-0.0784268880618098,0.5053041590778149,0.21339471803655213,0.007000557249123046,0.621592317099671,0.12526076015741072,0.0775452371797483,0.38801350591053396,0.4090227219126311,0.7068436957251792,0.5920193172677856,0.6072690750159968,-0.12542021177263174,0.610934574443129,0.3630035853348179,0.4258092078839762,0.3784719090436489,0.1281537422302256,0.014581453394451542,0.1600077625474154,-0.1486604841671988,0.5989436009912645,0.6006084192435173,0.020888258821001076,-0.03403189788487552,0.1613619779423478,0.35269807202011644,0.80731187202163,0.028904089175706568,-0.04881979610408169,0.11181879191548554,0.5457145525135186,0.5776059439918986,0.46833648865424665,-0.09017288012234197,0.64784287090251,0.38817667885260626,0.8225760675735082,0.5711669668917748,0.40172851616310623,0.3806163819329713,0.24087081285757037,0.5665280132896362,0.3218398350454611,0.10110100797080493,-0.04632081413908884,0.5110457412421152,0.31758508871442914,0.3976868090661814,0.15035941511888973
ACC_pre_R,-0.13699840514442174,-0.21915073732306264,-0.04569574997214668,-0.10395426494427278,0.427494392824699,-0.013900314419903406,-0.13802094795902733,0.5358577335840075,-0.2653667179737002,0.27825305247084997,-0.015999660926869753,-0.13486630225902405,0.24433753864480606,0.25181394232718435,-0.461480990057063,0.470320012399091,-0.20433382447506615,-0.12125331227581247,-0.04398626322960317,-0.07335736163563886,-0.3190320515827874,0.4258111763278517,0.35462628198049956,-0.16464340881936906,-0.09266426948649913,0.14245741256647915,0.18559070354355292,1.0,0.3915718735241063,0.08406344613178925,-0.19229947650716875,0.2569942109248163,0.6490011489422719,0.0853955872394451,0.6921625974685887,-0.1010035655577677,0.040676036764526156,0.4386256559716825,0.10496049462308196,0.422545557079032,0.12307731120665669,0.35610159537329417,0.6753055983913987,0.15219141789936488,0.2629472847100575,0.47069133377451017,-0.08234196508556646,-0.12338652594733564,0.16251337309233632,0.2222826657522746,0.7069063793568777,0.7609625820735173,-0.15137743407953078,0.17627544035742132,0.02772311655289229,0.14776472380737804,0.1021036480359801,0.10173788743342821,-0.18444634777459348,-0.015696401500803984,0.13199154146055628,-0.10525663791960915,0.33189213597992967,-0.2716315095143325,0.09598380370359583,-0.5103292610873996,-0.14274290600045839,0.5528845096965765,0.2606212274913829,0.008333996718931211,0.4823370827521785,0.3845155973275179,0.34302198896089164,0.18522225508695467,0.30702713660949177,0.6261062565815906,0.7630588281272079,-0.1694467039056071,-0.10195507117698413,0.5209105759002575,-0.26403336050700354,0.5669965737896889,0.3727148977779165,0.19392190758981467,-0.12333606930418065
Amygdala_L,0.10872753210270165,0.09742567361822489,-0.026381163752051746,-0.3076757984219811,0.44185520158655195,0.13385760669784263,0.3287664155556041,0.4672111616624962,-0.18047612413576244,0.21102000124258824,0.08451824002038308,-0.038144965029145106,0.07330742150398241,0.2731606356366644,-0.39495819851619546,0.3687909302205301,-0.20577236133104085,-0.07386559549562736,0.015997445526251455,0.18455554103819935,-0.35569914069948316,0.4229291781745622,0.4827318224453819,0.3897650091793297,-0.04011457963016872,0.08317494075550756,0.2984392638157761,0.3915718735241063,1.0,-0.35908273356533893,-0.20847860187697903,0.2620280956286344,0.3953639808164739,0.3778861516900118,0.5090309506529774,0.018609966276676205,0.10350184439066368,0.26054272424103614,0.02323718455420085,0.43019640082971733,0.05079128855316565,0.30506745873744384,0.3016849903355237,0.22641691079863924,0.20280905904913635,0.42199617231525305,0.1547679793137801,-0.22987065467613965,0.16721723508850442,-0.027525853837492717,0.4084275885138209,0.33446291853357096,-0.015498720618409378,0.28179010856298253,0.09960288027201979,-0.2333396011278267,0.1729685479347879,0.3085630795163615,0.17173237962413462,0.02894642682734131,0.10297950755102687,-0.0025349141009808887,0.25200683648616834,-0.37519206059384497,-0.2829202101388403,-0.24757843746359964,0.024336117272991394,0.39451092373859,0.22350815936897367,0.0746295133199132,0.49252400867743323,0.28432689076996676,0.35617155353137453,0.15991243126947075,0.3067714486378649,0.3385765577466844,0.4754892802314295,0.11742921046999744,-0.1511835528879721,0.3369758495015412,-0.2983506664927313,0.2535074716013935,0.4044950947665228,0.24573223973948347,-0.13056948818515532
Olfactory_R,0.062409782311361274,-0.3672291473869718,-0.0029754059548070142,0.2602456548621736,-0.09890880006323877,0.10793080354665176,-0.42241647183720377,-0.1403538793094152,-0.09261309833154037,0.39082049333621116,0.267191037667819,-0.12001694103597517,0.35661190829186146,0.03465910636951125,0.05249267526527529,-0.2368939131027532,0.07954571091934419,-0.09922518263210413,-0.16514986565950412,0.04488188395739188,0.13035817698085667,-0.04722150595116114,-0.2860308369140986,-0.35195606457874196,-0.1306989995861251,0.028660910691019968,0.03934409318437853,0.08406344613178925,-0.35908273356533893,1.0,0.011542489816627626,-0.24821916138504144,-0.11696426012518497,0.25962466611914115,-0.04669887133572878,-0.14316181061965091,-0.2035506175808637,0.0406578023210723,-0.31451879092708834,0.1247039329114577,-0.21160662408195224,0.22734716829027013,0.1588259564911738,-0.23106607119297484,-0.0999571261831109,-0.28043191708054466,-0.11879239657159449,-0.3482357788450366,-0.23500440207038414,0.3526390107235756,-0.12589589906760404,-0.06547904604241382,-0.10979133197882451,0.06510070560169331,0.16201945446952157,0.26205406821818417,-0.08189770834718725,0.18426158850262075,-0.09608216457579773,0.029868624116048435,0.4333956222561747,-0.007139143283729498,0.0787165953378653,0.19021414487486094,0.20898501781527506,0.03276789622231876,-0.05931504118860048,-0.14348449957474316,0.1355265353699413,0.17121939764011682,-0.05539867887831662,-0.1835012722299443,0.07007340405020752,0.023044186655741563,-0.264134955144189,-0.14512287672713803,-0.015693899139344703,0.24735471002876994,0.055163112872167644,-0.09511042214642357,0.06362575173302737,0.0626602633475695,-0.0003390665908003865,-0.26470184877025144,-0.02195035467741971
Temporal_Pole_Mid_R,-0.11508980448044949,-0.09917411805394685,-0.007267374269966435,0.07295926211091062,-0.12912061705863032,0.15878712462598887,-0.055283680097005725,0.045300801528103674,0.07485582857298649,-0.332201558078768,-0.2784326306298509,-0.08614159622447039,0.06952851482057808,0.02183745679909459,-0.03193374900389003,-0.12297002896180614,0.18729784624313833,-0.0221542582397007,-0.2519159648185164,0.02268302781483334,0.34428090952080387,-0.2654680027346373,-0.09870507568513982,-0.15853100079482016,0.013145775064900259,0.17534839229953658,-0.24627208180918256,-0.19229947650716875,-0.20847860187697903,0.011542489816627626,1.0,-0.05254201430426649,-0.07786116505402178,-0.30348975715773113,-0.24777306609670277,0.3019781962283691,-0.028487776877375613,-0.15082622057064224,-0.10222354304993728,-0.16248643059349305,-0.11288250661201538,-0.12683211107413225,-0.20915644123774998,-0.04737573218736832,-0.2870680484110698,-0.10659540807872221,-0.19004174896915177,0.21503892079041892,-0.24419375469636506,-0.11835669008639954,-0.1371176041896887,-0.12483180999581396,0.23793845712528489,0.21422548557115537,0.18531460944886508,0.5920352348647734,0.06945195599177564,-0.34385111927707845,0.2796657120353924,0.14582584082499686,-0.2031905260334718,0.04890589315085116,-0.2403581670130123,0.24933126832076583,0.23297416633143656,0.09357192763643464,-0.1303136979274691,-0.1471724111845143,-0.012434302094417577,0.2939239644463189,-0.16814518171344878,-0.11389347811697721,-0.2600177017556717,-0.08304170320819525,-0.13774534737206096,-0.1822347936455537,-0.08369338184878194,-0.3066841158549917,-0.07912730791928371,0.09068744049549138,0.1815566154326074,-0.08018611433740348,0.08577374712271336,-0.031127997111193042,0.1889146276984622
Supp_Motor_Area_R,0.30447098266133543,0.2516919276410753,0.2958401497103829,0.05907830131216303,0.26304387196509665,0.13898624163185724,0.5300461350396981,0.4797555187843258,0.5043490149787142,0.3023858585788243,0.11814507713294507,0.5568686691049118,-0.007028815653468994,0.45178925830295014,-0.11194172316865293,0.8491082201561291,0.03528970120091677,-0.21638010871877653,0.17902089454870868,0.35899628219205104,-0.17725773038951748,0.14474737631960954,0.3238840960510336,0.11232335427502894,0.4399499825893805,0.49737467201203833,0.4668006988644834,0.2569942109248163,0.2620280956286344,-0.24821916138504144,-0.05254201430426649,1.0,0.5609348407694584,-0.20082749295698385,0.3039160955977758,0.07682017018738674,0.4201494922846951,-0.1183732471434415,0.17899770139353,0.18420494609557528,0.2729108760329126,0.16295408786300608,0.24737208078302936,0.6617322175133831,0.6729246838262973,0.5703028855411867,0.6003954705772135,-0.1856349158220634,0.5966108284683027,0.2957672399472215,0.44495339280825635,0.3690420257476642,0.43307550487665636,0.1817537880026773,0.22538222318585976,0.026228622404453488,0.6661497407574893,0.1887963657118903,0.18989845539377262,0.050528722549825614,0.08548176516432654,0.4823858828224979,0.40054825603898686,-0.20333951736755893,-0.2265685473419807,-0.0033561307030580355,0.30009371649890615,0.6894547087841004,0.5956389875753259,0.12276579982156972,0.494017919969961,0.7586786082224148,0.5413939581365157,0.6019097386282262,0.807963569184116,0.4303928373020283,0.21209434505414343,0.22383845200770128,0.07545016269834406,0.2408866300375109,-0.2178367086673794,0.343901718827898,0.46733546176832946,0.7046407335487226,0.34389140781641875
Frontal_Sup_2_R,0.1036793108903282,0.0028059597885825315,0.22586082373476812,-0.059707216429071695,0.29172248776863335,0.06253366193056513,0.297272955240308,0.6297412815718922,0.11167958856051327,0.2923245712613439,0.19363702887642056,0.2405729973909962,0.2068592943327968,0.456465481785328,-0.29738311071820533,0.6585838195331869,-0.11333436143378732,-0.11453225456723148,0.06115282422262054,0.10680914582594264,-0.318828531538052,0.2404461839121401,0.5833665274530027,0.060820672526307754,0.1494559153003014,0.37763798955729466,0.48741199335440166,0.6490011489422719,0.3953639808164739,-0.11696426012518497,-0.07786116505402178,0.5609348407694584,1.0,0.005962099886753717,0.7515752279425861,0.013489187403109597,0.29908760039599497,0.4231667900748088,0.23185815066006887,0.4062915508433691,0.31899031049891585,0.3793309934107241,0.5955626202561464,0.4397486744853885,0.5720765458890951,0.564398365442695,0.28496524308611687,-0.06909716409963972,0.48535726239681665,0.13186445959248075,0.7338674785782028,0.8235956671657502,0.20743876866570096,0.22725959258438133,0.12207040750376816,0.09624303027599797,0.46777988002510196,0.3049147408868584,-0.04124768734258936,0.029259220352444232,-0.021975234446828067,0.23102345111453393,0.44531966087124375,-0.253909453401038,-0.02605299878422161,-0.287577422211866,0.08308106220072282,0.7652782523535392,0.41831711469394844,0.04901488105568847,0.5619617176099332,0.6506795680260611,0.41852249712774287,0.40153267050784763,0.644698980905749,0.8012362791153332,0.7194759399641782,0.11398058981925283,-0.019885469911482514,0.5580285651279896,-0.24529561206167222,0.6561088053505467,0.5292338175585377,0.4853183784744102,0.2275240373647921
ACC_sub_R,0.24653515137722734,-0.22641321391967267,0.1433667931810334,0.0741998575683345,-0.022492466620635993,-0.01605051128337632,-0.04232024204136279,-0.012788115963301528,-0.11366352963722816,0.2092728357472841,0.42643515641314694,-0.2318727526919288,0.044192196268975574,0.04640438294833361,0.05799126196996584,-0.1440140930797662,0.13174690904923153,0.1838382776779803,-0.1322210402856909,-0.04123700695367744,0.025357652163949432,0.12189677404519131,-0.0647995174174883,0.1747751764139838,0.03521438455435251,-0.19379224587709654,0.14728198134935686,0.0853955872394451,0.3778861516900118,0.25962466611914115,-0.30348975715773113,-0.20082749295698385,0.005962099886753717,1.0,0.1555777826719996,-0.22728815470200317,0.05976256047895501,0.22785697035407945,-0.1808275186325547,0.21818094445722738,-0.048816633240789574,0.45427889541983074,0.07514198797068548,-0.004132614657583976,0.03420156056227597,-0.0845433227440085,0.08807354287838408,-0.37690241114309886,0.02921341672046733,0.02473593354416264,-0.01270750433091477,0.06650766392917548,-0.10227206939643922,0.07974057879058224,-0.00047072334072930256,-0.22149976706613328,-0.043361277427474865,0.5057360763512658,0.1565024157071727,0.003937000439059816,0.0929634600786066,-0.011243360625849122,0.03407705299282889,0.11117319058788248,0.11081772905143039,0.18537308006607894,0.02903898538732653,0.03155558940002068,0.01825619737242924,-0.007387648652836989,0.08897947500060852,-0.09762177354033201,0.12023572683924302,-0.007485239641491037,-0.1355407967135473,0.06078769763255404,0.06939955207216315,0.2741286301121855,0.20931017208754898,0.026408386583402558,0.1027111289608121,0.1261757252918396,-0.04713409238055479,-0.06857151009929197,-0.05419300428705138
ACC_sup_L,0.0013197623855570803,-0.028981512787607806,0.06531437704272013,-0.1368009926137598,0.3248611781383161,0.14217947164297176,0.12067844898234457,0.5605796618276233,-0.2194924894185484,0.37446903538761145,0.19658027619517138,0.01488254280837011,0.3063778310020878,0.34208950560028945,-0.3528848419707073,0.5018133932753324,-0.2599972944294932,-0.1304727578959313,0.07133449000174617,0.08533454773011266,-0.3214522333527786,0.3622995064586353,0.5550935455045233,0.12931778156632376,-0.033523544688881315,0.23917039347387015,0.40105645027795817,0.6921625974685887,0.5090309506529774,-0.04669887133572878,-0.24777306609670277,0.3039160955977758,0.7515752279425861,0.1555777826719996,1.0,-0.012234926550790736,0.09829112688175183,0.5840230152873377,0.07213826887629377,0.5527781560409039,0.1094436362693523,0.4481062432985026,0.7574081300088695,0.27001865935435165,0.3631283758018951,0.5158084514113246,0.048923791328674714,-0.16701374000614186,0.33991519253847075,0.1411077421106975,0.7525145652552175,0.7006865121959067,-0.05444024392020068,0.25739034432307206,0.14005295860468553,0.0006864780546493286,0.2643755702025749,0.38188724637517985,-0.03315256748448951,0.08236503996939927,0.11383609603163727,-0.03220595264324756,0.3963602045078649,-0.3122453184535911,-0.04009659986814242,-0.4473722817537749,-0.011991812735214826,0.6377362461763444,0.30909470776370285,0.09010884598558593,0.6201574107463161,0.5232051526010361,0.3805106480811746,0.21228855318139755,0.4597310334387294,0.7024419587810637,0.8299319766806664,0.09529553976483107,-0.14069456477866663,0.48956247535774955,-0.2844986444833641,0.6849481779898403,0.4471251529425971,0.2837789466717783,-0.003036479867445323
Cerebellum_Crus1_L,-0.07481274185568294,0.1542448688643555,-0.03581030830284132,-0.2827145825350931,-0.08087958846903841,0.7395773336090753,0.2669821809257173,-0.02723802756685551,-0.19408273949242616,-0.1213021166381483,-0.04117479439776411,0.08275087847056635,0.28675361542287237,0.32467602840529763,-0.06994971191310452,0.027860786281529677,-0.05487221972748685,-0.27291254038517293,-0.2585794094769371,0.28091351008429155,0.382618892901632,-0.09738478373127303,0.004379452555361937,-0.00392182929802055,0.056374886686513394,0.3505674255058697,-0.0784268880618098,-0.1010035655577677,0.018609966276676205,-0.14316181061965091,0.3019781962283691,0.07682017018738674,0.013489187403109597,-0.22728815470200317,-0.012234926550790736,1.0,-0.12837289913512942,-0.17021133048911477,-0.5231804550613852,0.0551924540072539,-0.61243157744638,-0.05761271802056414,0.08604248353594855,0.0187061366906449,-0.1920506153157099,0.029295911448333455,-0.09595285047212045,0.05539784150446681,-0.18866684918258184,-0.03900884061296858,-0.1434666517208855,-0.2803856155627679,0.2632162218420293,0.5932561830288571,0.6573943593758003,0.31586072940511245,0.0580731663161446,-0.012623905021575099,0.6185569695012401,0.6244372358247465,0.2525322027876592,0.10810910600751601,0.06469890257627796,0.1374178219415779,0.059474314594595054,-0.13393773568565132,0.021480904115608015,0.20587966888747034,0.28318588163249814,0.7149132542414177,0.09572323833113731,0.08289376019382397,-0.14925272244455765,-0.043733895501537105,-0.002146492017774978,-0.2882615091613188,0.1219340791851238,0.0637297861571873,-0.17915362448217337,-0.10185862809172726,0.055411215919968365,0.001381608011962728,0.31790148734973933,0.018154894682850677,0.20181826680861858
Lingual_R,0.5223480867390213,0.024067405990120416,0.8737745167986452,0.27062421319910757,0.15338529966384326,-0.2559571208319363,0.45921964879627675,0.39303282878200174,0.6051958157818139,-0.03382234429796894,0.3680064778471888,0.23140901274220133,-0.4628685591562138,0.5204357814274722,0.3677676490457927,0.46992353991467956,0.7112408933243067,0.576051803026094,0.14235752832306334,0.07483584685884555,0.20632543351169316,0.05117874684816525,0.18886459536510988,0.022554481707007815,0.7972082405821598,0.000115345919064856,0.5053041590778149,0.040676036764526156,0.10350184439066368,-0.2035506175808637,-0.028487776877375613,0.4201494922846951,0.29908760039599497,0.05976256047895501,0.09829112688175183,-0.12837289913512942,1.0,0.018926527152903643,0.17555507803130477,0.1023636827746162,0.3407376596329499,0.20098209991442423,-0.07514096635834253,0.610644544581716,0.5971827169470624,0.47668520403496045,0.6554899100123529,0.2591423666079814,0.7971717145134262,-0.013182799073067386,0.3700393603935498,0.39028499408585676,0.4423808209266443,-0.0874887571676203,-0.2365187703908669,-0.0499748240159547,0.6308858125237589,0.32104948234629216,0.1757543761069504,-0.12450094686880721,-0.4120402388763178,0.49695648326520103,0.3936674821501871,0.4594525543059993,0.19138312351768075,0.35835566944098013,0.27246055994458845,0.4705239209259593,0.30670604014344477,-0.18713522606524302,0.3375109437417302,0.4218775225645221,0.3387632624030253,0.45936657451116675,0.45803912081045883,0.3877740671986221,0.031066079197963614,0.17162312633531027,0.7847671277792826,0.32700336999489493,0.505152766395307,0.41647410352985365,0.21936136788714977,0.6873732621433704,0.500526114354485
ACC_pre_L,-0.0611415745606887,-0.1567495653701894,0.07157476682360091,0.041949403914477414,0.09498152104909727,-0.20377157034962884,7.912527690772277e-05,0.2849102857274271,-0.24202547011371525,0.05722065079483843,0.19765465477724578,-0.1882644935593788,0.11367252859803822,0.03141330683366805,-0.132643944602258,0.08904837797846935,-0.2088659434159196,0.04372284676982331,0.22632438129472962,-0.06714761784539632,-0.26275295031931145,0.12272987297252007,0.409784240447822,0.1541309758768039,-0.16138518942167615,-0.023277539399594392,0.21339471803655213,0.4386256559716825,0.26054272424103614,0.0406578023210723,-0.15082622057064224,-0.1183732471434415,0.4231667900748088,0.22785697035407945,0.5840230152873377,-0.17021133048911477,0.018926527152903643,1.0,0.12686763110723964,0.4516352427621421,0.2106165633714683,0.2675576025173017,0.38257894718138286,0.05076145159181368,0.1505060537084893,0.3421516568818552,-0.11628408304419252,0.1484847374733517,0.15870718213198864,-0.01785996143112879,0.5808558466984421,0.5222987928049803,-0.17275646134800024,-0.11741959919746203,-0.23437907766565397,-0.04742953046161938,0.10700969761435672,0.21285384653247016,-0.29403416331879795,-0.157063296973016,-0.07611200449973864,-0.14613072240948588,0.21188668757862084,-0.1539565678743391,0.046814609358831326,-0.21537452347268635,0.019713950198597806,0.28581875578631594,-0.04212321693378331,-0.27511058680544925,0.2932140734114244,0.191139797614074,0.1110060082931864,0.017701221873860012,0.12621361487990884,0.5832556323685706,0.6040871733628614,-0.03518016604661819,-0.044748862674442384,0.4039546414341274,-0.08507284628672693,0.5875606629189998,0.08830449111406921,0.04488073002068047,-0.04563772900765447
Rectus_L,0.002251070050608492,0.14676802169211145,-0.0043139682782776965,0.13983328217879878,0.009082416766825363,-0.7189451952882608,0.12021553430967355,0.17043578151141667,0.2900300787226156,-0.2920750057028353,-0.18802090256063275,0.210544144372764,-0.26049557305511567,-0.31300022886937895,-0.0239905320796505,0.1850230055668975,-0.15391760940790425,0.09841101594284579,0.30457181920925336,-0.24100273809982065,-0.5523092445180311,-0.13683202422074373,0.1431795868172149,0.23582332584776278,0.034666368224966417,-0.014522264056783632,0.007000557249123046,0.10496049462308196,0.02323718455420085,-0.31451879092708834,-0.10222354304993728,0.17899770139353,0.23185815066006887,-0.1808275186325547,0.07213826887629377,-0.5231804550613852,0.17555507803130477,0.12686763110723964,1.0,-0.22655532349241214,0.8336369413278534,-0.024273334323679674,-0.18238838635408086,0.16483328602527908,0.2067660195097434,0.08603923997261587,0.1336078254894466,0.2886125333354299,0.31650931104343893,-0.15427179108976868,0.22393660054355657,0.4126784244738915,0.05839535722551671,-0.5419178862081581,-0.6031719724375533,-0.21159557045316058,0.09741566423266335,-0.21458982756103862,-0.6082652257277712,-0.7029289551686061,-0.432871877297702,0.08468361616537676,-0.05639568072841505,-0.33196134764597857,-0.26177526587921635,0.1262634367641273,0.16836328262175973,-0.04830318767450631,-0.23103967691731084,-0.7142987050916804,-0.1611984527471627,0.11132740651262846,-0.02376677912494565,0.11627512083909398,0.2654994961077301,0.5182694887506847,-0.054460204431559196,-0.25074285464157403,-0.03712190276162375,0.2983784286365373,-0.2951070460057104,-0.08332909784590165,-0.14550247158736995,0.2644515102869178,0.05965554291624268
Caudate_L,0.1254316410784397,0.010670969311810578,0.22097124648536012,0.1008116081589278,0.2756384622485431,0.2667006215178565,0.07399421680732711,0.24933986490716487,-0.19521978775092014,0.5961668704596942,0.31361181831964896,-0.03840846635536556,0.3473853555905149,0.3741608683721191,-0.02967299039003607,0.18991955852191858,-0.12079837546936308,-0.0439328369252756,0.3634938724166061,0.3759732181725937,-0.18274556812449336,0.5144929900827252,0.5060568428637754,0.19723315427563384,-0.11568595973267945,0.0446218624859909,0.621592317099671,0.422545557079032,0.43019640082971733,0.1247039329114577,-0.16248643059349305,0.18420494609557528,0.4062915508433691,0.21818094445722738,0.5527781560409039,0.0551924540072539,0.1023636827746162,0.4516352427621421,-0.22655532349241214,1.0,-0.1507002044167145,0.11433257069245159,0.6091650402425686,0.15412490524994094,0.3394596172482828,0.6632216926687323,0.1607967029798707,-0.12737209869551497,0.18636418119509876,0.33553434133996185,0.5346850921045772,0.37287360091435345,-0.20176069314984277,0.08541334442051665,0.2858015287678405,-0.006916447403965275,0.2996709738657112,0.46617009728104375,0.0752615282902018,0.06319387840483882,0.44786176900344293,-0.0014950499735131978,0.6774730677981395,-0.04706680529925378,0.03378073194046968,-0.2990425638625424,0.13124579184960197,0.4437092169511387,0.3151633804967798,0.09113032062352787,0.6355713398230098,0.20459134832182665,0.6811756745340312,0.3484859310622084,0.13889062115934653,0.2833997802769299,0.49836306806461234,0.38113734226349993,0.07057104325448667,0.1377511552915628,-0.0884730573741037,0.5860901155782344,0.27319370611920163,0.07970365003980062,-0.192823107098832
Frontal_Med_Orb_L,0.12999782433867155,0.04364852880564554,0.18317897361370414,0.2466187366567148,0.13077485950924872,-0.7329621636621652,0.1892408630066529,0.307053493564698,0.4111029679068474,-0.16947152504759783,-0.07044944119096673,0.18816492584198335,-0.33444127144444075,-0.1543918245927502,-0.016802235379296676,0.295526297736072,0.05003452184261057,0.17296468206315402,0.39708368277878164,-0.27755039728511577,-0.442679483581588,-0.09292459215721575,0.10646015812511161,0.23140885883331747,0.16814462232934008,-0.020868218675824644,0.12526076015741072,0.12307731120665669,0.05079128855316565,-0.21160662408195224,-0.11288250661201538,0.2729108760329126,0.31899031049891585,-0.048816633240789574,0.1094436362693523,-0.61243157744638,0.3407376596329499,0.2106165633714683,0.8336369413278534,-0.1507002044167145,1.0,0.15071824015608734,-0.19271695412390819,0.32200522392945846,0.41994838682010177,0.21408881867646298,0.25707074175063954,0.21499448150875297,0.4619729947052479,-0.11783278232387173,0.3686387940770781,0.4986359604755944,0.09876557019486205,-0.5599792454331156,-0.6351604166579984,-0.2228561056715601,0.2791799323144961,-0.06671081704640992,-0.5439249646543084,-0.5995462278916737,-0.4588715784046221,0.17489096210597926,-0.008890439853610132,-0.23932228079564,-0.10055003128440562,0.19302276833229914,0.12928728828368014,0.06318658327057002,-0.08295920823574716,-0.719130651146169,-0.09152002494467786,0.26131442855617626,0.09743193259709065,0.2837180066955142,0.41356386914059867,0.6010292151169457,-0.000299720723368444,-0.12160277334517618,0.12790307816620874,0.35862500436027955,-0.11824498133411357,0.10825572038387557,-0.07516071329436902,0.4021007896137347,0.11141933634827383
Occipital_Inf_L,0.22846084533949604,-0.2835006921735471,0.17185193714344582,-0.03112482728577717,0.2698598494197129,0.020561968952608357,0.10157024152598013,0.5352027576435122,0.05960114962760997,0.0680404052067809,0.28109762741625455,-0.08672314337898546,0.03177871660504789,0.3238852573928312,-0.2966652227616473,0.41300671666270344,0.20928479471392983,0.09964003362968504,-0.1709450069538052,-0.16447128771988545,0.07559818574093054,0.039749131254944524,0.07364994527871858,-0.1000439166760777,0.13908303114378595,0.13022228883353676,0.0775452371797483,0.35610159537329417,0.30506745873744384,0.22734716829027013,-0.12683211107413225,0.16295408786300608,0.3793309934107241,0.45427889541983074,0.4481062432985026,-0.05761271802056414,0.20098209991442423,0.2675576025173017,-0.024273334323679674,0.11433257069245159,0.15071824015608734,1.0,0.181621504453937,0.28729761514200747,0.1987268749424882,0.06195176420734681,0.058381247399938704,-0.28840925080279206,0.21722134658305753,0.015044734014344769,0.42329366421415954,0.3879345566382113,0.203384585148783,0.24506654809331516,0.0069513211667792535,0.008776496381697411,0.20686728421832373,0.38440579663316177,0.13735481363354324,0.05822163426771589,-0.05136733209027608,0.10149748611280283,-0.03172867544570976,-0.006587018187710482,0.1188811884530446,-0.128736684054056,-0.17792696184030132,0.34237770891540736,0.30120741958369385,0.201744440251126,0.2517276798797623,0.4523685688601289,0.0528609763806902,0.19950174607875917,0.3879507657544282,0.3951402711366603,0.47400254403250414,0.07845034095989938,0.12173708114714896,0.49935799017427523,0.08199787671329817,0.412380107811288,0.43254529117599166,0.31310606765168947,0.21709347941341933
