,Cingulate_Post_L,Putamen_L,Thal_MDm_R,Vermis_7,Frontal_Sup_Medial_R,Vermis_4_5,Thal_AV_R,Vermis_10,LC_L,Calcarine_L,Vermis_6,Frontal_Med_Orb_L,ACC_sub_R,Frontal_Sup_2_L,ACC_sup_L,Raphe_M,Thal_PuL_R,Angular_L,SupraMarginal_L,Occipital_Sup_R,VTA_R,Parietal_Sup_L,Pallidum_L,Cerebellum_3_R,Lingual_L,Temporal_Inf_R,Temporal_Pole_Mid_L,Thal_IL_L,Temporal_Mid_L,OFCmed_R,Cerebellum_7b_R,Thal_MDl_R,Cerebellum_8_R,Frontal_Mid_2_R,SN_pc_R,OFCpost_R,Cerebellum_6_L,Rolandic_Oper_R,Thal_PuI_R,Thal_LP_R,Precentral_R,Temporal_Pole_Sup_L,Parietal_Inf_L,Frontal_Med_Orb_R,Thal_LP_L,Frontal_Sup_2_R,Cerebellum_Crus2_R,Heschl_L,Thal_IL_R,Hippocampus_L,SN_pr_R,SN_pr_L,OFClat_L,Vermis_1_2,Thal_LGN_L,Postcentral_L,ParaHippocampal_R,ACC_pre_L,Thal_PuA_L,Thal_VPL_L,Frontal_Inf_Orb_2_R,Parietal_Sup_R,OFCpost_L,Supp_Motor_Area_L,Caudate_L,OFCmed_L,Pallidum_R,Cingulate_Mid_L,Cerebellum_8_L,SN_pc_L
SN_pr_R,0.10601123146481337,0.029306516053068866,0.5020962077436689,0.0039379482672529265,-0.0630206091039518,0.28762460492794023,0.5441075103775707,0.037096219717020235,0.4179938605053318,0.08240074792115859,0.1571719607653177,-0.2775132988372719,0.12130851918701654,-0.05958984489437017,0.13876118052519862,-0.311931510553987,0.2173935350661952,0.29024999022326464,0.08767508702354344,0.1112947753002081,0.49412783880941424,0.29893772397991925,0.006725616772840879,0.23828357791761973,0.21985885298095592,0.14357936777742425,0.07573076197156428,0.35042008491822946,0.1749265448034686,0.3124412175885543,0.3501648147490051,0.46658195908399897,0.45224088096079385,0.3865345267428045,0.35209502482086547,0.25037373107490796,0.1648751516935021,0.3359850118517311,0.2864893248811714,0.07365904660594638,0.19683966009381967,0.3839068987351468,0.41420373355865303,-0.001691160734455982,0.3657843600817003,0.15492787651672424,0.35340824072227084,-0.01956261512581242,0.2455690819710335,0.5061487162853271,1.0,0.19074734490234804,0.21736889561425,0.42073284952592793,0.007209870855749946,0.1335460056819597,0.5470723583981315,-0.10285221108354006,0.26594825707180614,0.4417232496585563,0.17348697456778764,0.17249459874200887,0.15221448151675515,0.318789290162305,0.3632343221051757,0.09033318867661949,0.37585208515044016,0.5139755243034558,0.4188979074783341,0.6449048801507262
SN_pr_L,0.11497826268920551,-0.3543941027777668,-0.2038899797397879,0.2520576232932831,-0.12706888212683146,0.43773844839423776,0.19342245188986937,-0.09077246327096174,-0.007904511611090763,0.2370156969525351,0.35049767443330027,0.19302276833229914,0.18537308006607894,-0.2659408908117635,-0.4473722817537749,0.10064056023733389,0.1387593660255974,0.34792871323081387,0.1710092976696496,0.4335733191465216,-0.31983026465121883,0.3925220790131518,-0.19600276821689797,0.6120413879645316,0.26808305553390344,0.4820295049012142,-0.020714316259966403,-0.17428734925536019,-0.1496190820547408,-0.28822434586296924,0.031011538695105034,0.051151181909295906,-0.25103786121870514,-0.2161672987167212,-0.2820940539303256,-0.4739748272505734,-0.017164236375395263,0.18736984285099867,0.06635781868146833,-0.0021364347324066943,-0.142410893734497,-0.25810628863531343,0.3551365747842594,0.09780350278830693,0.4050013700455657,-0.287577422211866,0.10982066537445093,-0.48674640705334615,-0.5064860520884427,-0.3936208358597872,0.19074734490234804,1.0,-0.20516445264909866,0.4034487161978158,0.07775624210457836,-0.15331528980958795,-0.08698079117994319,-0.21537452347268635,0.18185100069078983,0.3271097194047975,-0.4754829961295824,0.19835503387837938,-0.3868669028154937,0.3822041231213772,-0.2990425638625424,-0.05122679758838955,0.07218509366973996,-0.25973860852502,-0.27291202988306146,-0.016010549570932352
OFClat_L,-0.11105653325137861,-0.13205980035486575,0.24901552671424565,0.46152595651334044,-0.32049312861161705,-0.05884857140696331,0.19343740666984371,-0.02954497242342341,0.23297457874813154,0.06888278064439142,0.042301611571066974,-0.5995462278916737,0.003937000439059816,-0.23316013478911918,0.08236503996939927,-0.27280542634889143,-0.11508451412331536,-0.08530054595288616,-0.26072401711708704,-0.07423220368525314,0.2247501259946714,-0.17060230971065407,-0.25695886539066565,-0.06107910550388674,-0.026716469197071765,-0.05875319517865826,0.19498184432732898,0.03186000129448491,0.005995580563758254,0.28993705523021257,0.6525351705509207,0.17690968341434563,0.6690996984027495,0.27292189933553285,0.26626619770709664,0.48321094627906874,0.36369049242402796,0.00322158760268785,-0.03548867415725164,-0.010091996667657149,0.13260053555698353,0.609237801017505,-0.08721816665619608,-0.10279514808633645,-0.085708462572772,0.029259220352444232,0.5749785789071509,-0.12954329720153634,0.21497923656581258,0.18776651958875976,0.21736889561425,-0.20516445264909866,1.0,-0.19678238992080938,-0.29760753236926507,-0.07478265007659349,0.16096288002926318,-0.157063296973016,0.052207892588665636,-0.035485988302369736,0.3942058471313899,-0.12591755716939454,0.30352565428469336,0.004087964458165335,0.06319387840483882,0.1561910558155652,0.2524402881100953,0.29765384876675144,0.7621147424571575,0.13980544919865848
Vermis_1_2,0.3302170221514939,-0.0005371991727832246,0.07103977692076985,-0.22688942967148257,0.15135255751091847,0.41484237078328334,0.33658682322231737,-0.14018611461651476,0.18834102675880102,0.09120102144472735,0.16197650285041082,0.12928728828368014,0.02903898538732653,0.01530324111861655,-0.011991812735214826,0.12446635424673864,0.25948142861559864,0.4782425096892113,0.25934415600610694,0.3118880451019525,0.29481249814661037,0.6155085806643897,0.16414929566062067,0.4682513681783633,0.24157213671541652,0.17698014924896074,-0.2195956956698599,0.012241196069177538,0.07324155111298396,-0.016202149908723172,-0.0724391602908366,0.3088784068020057,0.024353663847270703,0.18594392431929618,0.11309234820027489,-0.2408534607156505,-0.07240847235172472,0.29168378803876494,0.2953384349128818,0.0770367015016398,0.037981103321692175,-0.0745764810939945,0.5104225361082857,0.06011770978747007,0.4000412534571175,0.08308106220072282,-0.13240107039583976,-0.10557189808319681,0.04868888071445538,0.15409467124669313,0.42073284952592793,0.4034487161978158,-0.19678238992080938,1.0,0.14887397340707423,0.06999985915771482,0.3217270601703832,0.019713950198597806,0.4074198217847744,0.4454803070254703,-0.10588191416736781,0.4973021342463967,-0.08370221127486326,0.4391388165493837,0.13124579184960197,0.14113568694211928,0.16172269344255893,0.11952912259381532,-0.025898050898968336,0.48961639190272144
Thal_LGN_L,0.09849530796430477,0.34736570445851006,-0.26831525940903483,0.07590428822315748,0.31787346547833845,0.47709102302059625,-0.09626991435727476,0.06880948546113948,-0.1554077946178232,0.2733828681821683,0.505449325506531,0.16882529321697004,0.16190713065003434,0.37166952619620325,0.200288193347255,0.39254398296994036,0.10225871197425643,0.07659818788259239,0.25342947993920395,0.26024001287822,-0.13704511178841366,-0.05214430013332799,0.15004527655533006,0.31622812727225724,0.35734077730011593,0.45088435986854636,-0.09672987850537945,0.060600565266389926,0.1507578425594921,-0.5230048838984973,-0.1104610892367001,0.24476966632003913,-0.409561464434999,0.10480540670100108,-0.24475055883273242,-0.1972939615699533,0.313568830054652,0.33626880423724925,0.060119400773895895,0.2792543915700646,0.10130203882433271,-0.18721735137507237,0.12111076530107374,-0.01742818630070109,0.144656964185915,0.12342444129240115,0.10958698682630778,0.3026272267706635,-0.24785367195896693,-0.12439310831055779,0.007209870855749946,0.07775624210457836,-0.29760753236926507,0.14887397340707423,1.0,0.21939944944580175,0.1022462567518889,0.36940258370523504,0.05754873308106629,0.16629101978002359,-0.008945846126609007,-0.16396179620989826,-0.37815149789147395,-0.04744640487166204,0.10677058841294597,-0.16776822788376958,-0.011380214996408691,0.040862280029192385,-0.3747048399611861,-0.03413673715042967
Postcentral_L,0.721194759668595,0.6978826501321651,0.079714866550984,-0.13150697437461456,0.6568631607335392,0.3655065076524951,0.059755352835844634,0.5163593000628048,0.48048707197451707,0.5967795469246082,0.21165992882373577,0.45837891402415537,-0.09225854705197667,0.6323208955511351,0.4994331639882422,-0.06041438642208756,0.3943713848181368,0.4414303015885862,0.8437411057984902,0.4324673499213033,0.1847351928429263,0.23838145259018617,0.5627409402881637,-0.24200727373282122,0.607888402578454,0.1743739132005304,-0.073725820714592,0.17067188320906274,0.7469600563333513,-0.1827353595831974,0.10659750161764903,0.21224408914938758,-0.032862369657586855,0.7174145651251204,-0.23360912560304803,-0.051382925048294656,0.363483563662577,0.3739223939446538,0.6759828141199128,0.34459404135064253,0.8482290383403565,0.1232048654299525,0.49159611376266943,-0.05119177377960561,0.33683921740458755,0.6610494942037043,-0.02150130569616426,0.5872972675702814,0.4155216850427537,0.44132326292908863,0.1335460056819597,-0.15331528980958795,-0.07478265007659349,0.06999985915771482,0.21939944944580175,1.0,0.022232469871204162,0.18525460129718982,0.4882594375077821,0.6081358370380139,-0.12118193485138519,0.37178087284523387,-0.14319066136190833,0.5643247589580304,0.13956227219094997,0.07633102609162414,0.15940962765349495,0.278545302256383,-0.08809900354534017,0.13772766213610474
ParaHippocampal_R,0.07274091079210715,0.1810326535858067,0.5842307575915763,-0.20064684165965332,0.03461805586428247,0.29492365695153616,0.5826727846329067,-0.19032128016617528,0.20771474832824502,-0.19841619797829416,0.1289471844624314,-0.25151368018624015,0.28678701392669015,0.11986549306927066,0.3356963861909996,-0.21611670163161292,0.06879252496351436,0.004419747302741665,-0.036446410012183704,-0.18012844195139727,0.5464055288752387,0.17498456845254917,0.2808276457298398,0.25105468124192776,0.12733950024684745,0.22028792851364098,-0.2277778501617942,0.005887118377967765,-0.040916288715210476,0.3827383349897646,0.17434060161522633,0.627025841315196,0.2953438687098479,0.4163603364942206,0.37399541334645353,0.3811097037524428,-0.08023773304239974,0.39122211012956065,0.29115183975040865,0.46589450781083824,0.12496546073437495,0.13278783567011795,0.31600995531983134,0.09967568497539155,0.16754382322399175,0.19397960217656474,0.14943388429976728,0.13990379085169344,0.35197501795573966,0.6294207843727581,0.5470723583981315,-0.08698079117994319,0.16096288002926318,0.3217270601703832,0.1022462567518889,0.022232469871204162,1.0,0.12761324680487632,0.2251651534559888,0.22241179134665043,0.5169536765752113,0.03341797033746371,0.1276123214000105,0.1620626891629456,0.6198189451083351,0.23948756064312637,0.5774972964295226,0.43822436065168463,0.2935238086800264,0.4488197632680993
ACC_pre_L,0.14899194195108054,0.5808558466984421,0.05722065079483843,-0.26275295031931145,0.5832556323685706,0.07157476682360091,-0.03518016604661819,0.05503634623552249,-0.04212321693378331,-0.033520664937989386,-0.026913923002191323,0.2106165633714683,0.22785697035407945,0.5222987928049803,0.5840230152873377,0.1484847374733517,-0.09673951463183961,-0.14613072240948588,0.16090313718144675,-0.2250593163048709,-0.02251457269245612,-0.20640691321747762,0.4844357514829713,-0.132643944602258,0.052247829406444186,-0.044748862674442384,-0.04742953046161938,0.15217656192424095,0.1397114835851257,-0.07611200449973864,-0.29403416331879795,0.21285384653247016,-0.23437907766565397,0.28581875578631594,-0.2447142031290173,0.2234815813131888,-0.03881357729722941,0.24575333745817468,0.05056331830067392,0.4108025375522358,0.191139797614074,-0.11741959919746203,-0.11628408304419252,-0.10737445560097864,-0.0611415745606887,0.4231667900748088,-0.2907462218015665,0.5186111101547556,0.17206803999778003,0.22438458212168944,-0.10285221108354006,-0.21537452347268635,-0.157063296973016,0.019713950198597806,0.36940258370523504,0.18525460129718982,0.12761324680487632,1.0,7.912527690772277e-05,0.10700969761435672,0.38530250391673304,-0.1882644935593788,0.11367252859803822,-0.2653510935553085,0.4516352427621421,-0.1567495653701894,0.003338935657511466,0.15057528356698535,-0.20377157034962884,-0.06714761784539632
Thal_PuA_L,0.6236788973112618,0.1660031419880887,-0.004114796950463475,-0.15005009415474443,0.2374841524113965,0.34117544133784855,0.352690025254674,0.06902431429049294,0.38745793818314606,0.3545748295078933,0.11015270506463692,0.1892408630066529,-0.04232024204136279,0.10125939570872305,0.12067844898234457,0.07337077210475902,0.31590756926343405,0.4148055055810662,0.4673561058462973,0.49768227949276544,0.19048114779123748,0.40241659616327907,0.45420433915833486,0.05804762274503931,0.438043178369436,0.06300100857631258,-0.22877628951642995,-0.2024652162539135,0.4145780721714201,-0.0780370823047199,0.2437771524442413,0.33814056190461916,0.09027223204569242,0.44770154847681,0.008630080982826993,-0.2886109643453733,0.17251514536646986,0.19551295065140217,0.6062846535425334,0.35038837434261677,0.479130103094694,0.0896629947983008,0.500218531429981,-0.07620179285783349,0.37216579066629224,0.297272955240308,-0.0059803164468131605,0.24146609035655575,0.3667908824259895,0.3568659398200622,0.26594825707180614,0.18185100069078983,0.052207892588665636,0.4074198217847744,0.05754873308106629,0.4882594375077821,0.2251651534559888,7.912527690772277e-05,1.0,0.5850999144737693,-0.23410466975231248,0.4765383409268517,-0.2354825489775686,0.6170431838912969,0.07399421680732711,0.3179024040289912,0.11464055557728273,0.1388371048281252,0.1003792724666033,0.3486780272639261
Thal_VPL_L,0.6704257020740864,0.46641713719979366,0.2104436032292813,-0.0124542718853873,0.4748353744058282,0.6097135252397083,0.3167821933578992,0.4035787721416068,0.5631858840798917,0.5219739739823321,0.3661994897832524,0.2791799323144961,-0.043361277427474865,0.38130255351080233,0.2643755702025749,-0.014413552170541586,0.5150508818805805,0.6013460702349915,0.6811038405962321,0.488719448471781,0.12324264076995252,0.47476142409190936,0.44236474316652613,0.1660048047080525,0.6518340257924018,0.37732939795085263,0.13158030811754992,0.30562086966251173,0.5299215447452778,-0.05786057176847072,0.18116517707020044,0.3829794825528038,0.05675591061178431,0.6175507090114684,-0.10447266384024273,-0.007314679432882687,0.30690476152099055,0.5500762537494469,0.653296117873398,0.18683583214959215,0.5749394081623158,0.10331462923925236,0.6317285310711603,0.009393337500496302,0.5532178738715808,0.46777988002510196,0.1245773866259113,0.22341415179156543,0.257536545744185,0.41393675988740747,0.4417232496585563,0.3271097194047975,-0.035485988302369736,0.4454803070254703,0.16629101978002359,0.6081358370380139,0.22241179134665043,0.10700969761435672,0.5850999144737693,1.0,-0.08203871216317908,0.45427409340224517,-0.12194561846921556,0.6523775930281563,0.2996709738657112,0.0321150902502027,0.38754063719583565,0.33247014283315035,0.010329411307694367,0.33970641712430294
Frontal_Inf_Orb_2_R,-0.09126319315078912,0.35914013230585135,0.48202139761782165,-0.026562629028872718,0.13446500843949313,-0.08583048456436691,0.08753754776307729,-0.06127548876153937,0.05493542288769121,-0.26666116422031894,-0.1068265867894409,-0.4136482040195086,0.17940406861124616,0.3201656296468248,0.5199147782730448,-0.1480126798628285,-0.17933174872675436,-0.3309415501090409,-0.2925839142940601,-0.49212467314346975,0.3306018737685074,-0.26446942694493697,0.09828261976682687,-0.1013271635531515,-0.17752933139612617,-0.03730478796787952,0.15738303771773576,0.21824352852368945,-0.19252423080288408,0.3743660194205772,0.13251298960527452,0.30187435603315826,0.388066541951778,0.4213333988177369,0.37307149493855063,0.8300774839904564,-0.06948843315957752,0.3093858955785423,0.02878460380180681,0.225335603199213,0.1095795624050886,0.29110837875333045,-0.20518892212533815,0.060274029498401126,-0.32393378431112474,0.33956035506140547,0.13919569848517374,0.12744215163524614,0.3128518106402388,0.4798419146192327,0.17348697456778764,-0.4754829961295824,0.3942058471313899,-0.10588191416736781,-0.008945846126609007,-0.12118193485138519,0.5169536765752113,0.38530250391673304,-0.23410466975231248,-0.08203871216317908,1.0,-0.3026764908341885,0.4532583877180956,-0.32394752760849227,0.5937582407731061,-0.03385219567716935,0.4431248466639523,0.42775013528363426,0.40334794778285366,0.07700354614913307
Parietal_Sup_R,0.48573875403802763,0.07116120066389948,0.0477337825516231,-0.16465889980290366,0.23817747410198514,0.24665265764581962,0.21243416367628637,-0.002248650109837879,0.277525032923939,0.2782147696764267,-0.01976255322659284,0.18816492584198335,-0.2318727526919288,0.09553838598486473,0.01488254280837011,-0.07898282710418518,0.38549570969666347,0.6418862184834501,0.45302817682421315,0.5276692647607795,0.15181313511251843,0.8403200254930258,0.2492627298681606,0.16235122303173566,0.2609489691678113,-0.0003242005832195463,-0.1856125156407995,0.06378950720987593,0.3011834791548007,0.08715952397367048,-0.02674875864819541,0.10772136072913578,0.20693526891545674,0.24752807966956258,-0.0028661415062253177,-0.20581614733525555,-0.01951206432088994,0.017191750610802758,0.3639796039403911,-0.13231435142455011,0.2946446196956208,-0.09036515244561467,0.5535384867539358,0.008898113986158864,0.39641536835352936,0.2405729973909962,-0.16387735963585862,0.0033326329576816773,0.18676779746227584,0.1710873774344172,0.17249459874200887,0.19835503387837938,-0.12591755716939454,0.4973021342463967,-0.16396179620989826,0.37178087284523387,0.03341797033746371,-0.1882644935593788,0.4765383409268517,0.45427409340224517,-0.3026764908341885,1.0,-0.009179233871114986,0.6854671424051634,-0.03840846635536556,0.1719698784695414,0.040802401546942466,0.11833736732424063,0.08256911256881276,0.37290525117198237
OFCpost_L,-0.21239744539302535,0.03580661723130623,0.39748687462381554,-0.09063957395451824,0.03035082304848663,-0.35331619120001245,0.16797884682807449,-0.013996503803255669,0.1518234088326532,-0.25741470358181356,-0.3151769609785374,-0.33444127144444075,0.044192196268975574,0.04093294705113788,0.3063778310020878,-0.3317900062756687,-0.22527357100518455,-0.08469869853045395,-0.2462225321176656,-0.37546814770232106,0.3144819851885856,-0.07863795481533592,-0.01393019709426006,-0.29596619621146153,-0.31406681565484135,-0.400958649812787,0.31559704673160316,0.4194615986604185,-0.018569846008110794,0.602360340714621,0.10581990094266983,0.11619708733046409,0.5692496123021163,0.13429323630603637,0.21349616086072293,0.5502025917536003,-0.08169406642605834,-0.14510620846725872,-0.14872946949242266,-0.18055914250289629,-0.08172773261103708,0.4497676849261805,-0.19629479132495867,-0.055868107595282,-0.16617473744004302,0.2068592943327968,0.04035648320895186,0.07599922867582999,0.35122734439961256,0.3211495488448132,0.15221448151675515,-0.3868669028154937,0.30352565428469336,-0.08370221127486326,-0.37815149789147395,-0.14319066136190833,0.1276123214000105,0.11367252859803822,-0.2354825489775686,-0.12194561846921556,0.4532583877180956,-0.009179233871114986,1.0,-0.2310369175293248,0.3473853555905149,-0.051618723370665004,-0.06518321731175905,0.36922163353335963,0.5082815777188359,0.17997170401298576
Supp_Motor_Area_L,0.6615294615642305,0.12491148019397043,0.1279923980748351,0.002024397425973053,0.2525991886086235,0.47972846600483793,0.36056811854159015,0.10744731530944691,0.36788421836117646,0.44546679612614726,0.21530159872393537,0.3184689476152003,-0.11451859635928957,0.15907315761508653,0.024588699369318363,-0.06084010709185018,0.5541708167800251,0.605575947335326,0.6417355690825565,0.5948799197329501,0.17000599959586163,0.7211340948272223,0.25051050669721087,0.3336392252910255,0.4939243993665601,0.34834588043114384,-0.19361029193333387,-0.11010200087900376,0.3010893830410497,-0.10194065131072355,0.19667414282188103,0.27578717738795233,0.08724726989173152,0.4714612956027325,0.011631147952171208,-0.30543333325886357,0.08552462542971034,0.35579255158661655,0.6071493954575073,0.15260301599872397,0.5743832292535299,-0.043081720814246986,0.7664171314473927,0.15276879428286572,0.4642819476631588,0.28958571271756267,0.08911097340204174,-0.04828323837379928,0.14961333762140286,0.22136923624581206,0.318789290162305,0.3822041231213772,0.004087964458165335,0.4391388165493837,-0.04744640487166204,0.5643247589580304,0.1620626891629456,-0.2653510935553085,0.6170431838912969,0.6523775930281563,-0.32394752760849227,0.6854671424051634,-0.2310369175293248,1.0,-0.04373285016709041,0.37237831803914495,0.34929664294488205,0.13935621842222967,0.007918550845893034,0.31075062907100987
Caudate_L,0.07260486260719334,0.5346850921045772,0.5961668704596942,-0.18274556812449336,0.2833997802769299,0.22097124648536012,0.38113734226349993,0.20138377179923664,0.3151633804967798,-0.12867527503311518,0.07196751346851923,-0.1507002044167145,0.21818094445722738,0.37287360091435345,0.5527781560409039,-0.12737209869551497,0.09696449589802564,-0.0014950499735131978,0.016567378538571185,-0.31542219501459934,0.3250224753075874,0.007869005253604995,0.5854062392908622,-0.02967299039003607,0.12964802611589035,0.07057104325448667,-0.006916447403965275,0.36337366104105173,0.1595163442031562,0.44786176900344293,0.0752615282902018,0.46617009728104375,0.2858015287678405,0.4437092169511387,0.2658335430757896,0.5686211230669176,0.022943125255768453,0.3686938466961483,0.29353399654170786,0.31347218030252194,0.20459134832182665,0.08541334442051665,0.1607967029798707,0.037975265578736074,0.1254316410784397,0.4062915508433691,0.060501375678793906,0.41818892672866104,0.41768209562804404,0.6857959878070942,0.3632343221051757,-0.2990425638625424,0.06319387840483882,0.13124579184960197,0.10677058841294597,0.13956227219094997,0.6198189451083351,0.4516352427621421,0.07399421680732711,0.2996709738657112,0.5937582407731061,-0.03840846635536556,0.3473853555905149,-0.04373285016709041,1.0,0.010670969311810578,0.48494717180403374,0.6096521455502751,0.2667006215178565,0.3759732181725937
OFCmed_L,0.13707707475069034,-0.13124826828393982,0.10028977758227527,-0.19746839693818685,-0.11537526756471449,-0.07525912934989702,0.20568395670586911,-0.26584069541084804,-0.057389166851859706,-0.1803291781584464,-0.20794319607795242,0.04364852880564554,-0.22641321391967267,-0.11984921251928914,-0.028981512787607806,0.024739773280653018,0.10291665525860712,-0.010028673376150635,0.008383132199563208,0.0317078959658504,0.30025976321702474,0.228184067196081,0.09937120588057392,0.12117595637944727,-0.10869937390024816,-0.08411253545825594,-0.2360470280759194,-0.3869830588987531,-0.1332653802309351,0.10944142782905747,0.11462901311869714,0.025314815150726342,0.14417861872873627,0.11569273149080411,0.35167465959775823,-0.16231757657884907,-0.24163867449610477,0.020531366074329985,0.18519066618983968,0.031103764295734897,0.14909895586842886,-0.04022169660121858,0.21249695901750723,0.18165491209993065,-0.09613414610133776,0.0028059597885825315,-0.028150314899416527,-0.08976798248602047,0.25871942855147767,0.24659389770347392,0.09033318867661949,-0.05122679758838955,0.1561910558155652,0.14113568694211928,-0.16776822788376958,0.07633102609162414,0.23948756064312637,-0.1567495653701894,0.3179024040289912,0.0321150902502027,-0.03385219567716935,0.1719698784695414,-0.051618723370665004,0.37237831803914495,0.010670969311810578,1.0,0.2568693381050121,-0.0007209101988133706,0.12159003906952233,0.2208302724220454
Pallidum_R,0.27103359348439693,0.32057400886200854,0.5203931438345846,0.16412670712775604,0.017216383389867834,0.4126340772644428,0.33946231373398866,0.0866325502145266,0.18083490060868876,0.07719845499998874,0.26227504773924226,-0.06759361218167788,-0.010101036298808628,0.16725463958105216,0.16715063186798257,-0.06033991542506966,0.40663834725862985,0.04131714856926653,0.13066002873870286,-0.05710389980151909,0.26308050347735057,0.20214703552251426,0.20761390327202087,0.4152366731336557,0.26875536069379646,0.5009168160216415,-0.11297150666048582,0.011479684151731617,-0.12063989408795894,0.19503735083589685,0.20893111636144415,0.3516362692621776,0.19674938730109895,0.41436023587193876,0.3981894953351586,0.3936564265528902,-0.0331687710205915,0.5907048665277509,0.3809987559945173,0.21113713907889314,0.34073450916087306,-0.11069461371923277,0.3288609767057373,0.21329426131144355,0.12695191597705666,0.1649360422312842,0.29372032704703116,-0.1011883311474867,0.09468400801393945,0.41127107653039163,0.37585208515044016,0.07218509366973996,0.2524402881100953,0.16172269344255893,-0.011380214996408691,0.15940962765349495,0.5774972964295226,0.003338935657511466,0.11464055557728273,0.38754063719583565,0.4431248466639523,0.040802401546942466,-0.06518321731175905,0.34929664294488205,0.48494717180403374,0.2568693381050121,1.0,0.27603748463027883,0.1787207618323196,0.22527135523012756
Cingulate_Mid_L,0.06930355810290852,0.39024948021730166,0.5101024298243357,-0.006301422851668454,0.28887170737808565,0.26100308680288575,0.34679274746275246,0.32285119645356253,0.48093054550897807,0.1341688472393858,0.2087646082450423,-0.21926307197687148,0.2228775114607237,0.3742736891585803,0.5122013523827655,-0.3216137687290816,0.19468653972895775,0.34934117552938976,0.1420182712213704,0.03201651940088764,0.4178164869128945,0.19409119706833727,0.2534656173579459,-0.10986145962965888,0.2758766575564431,0.04560801285449028,0.07243957265573377,0.4636929828512918,0.4447655949134715,0.3558745531389824,0.3866029462946702,0.4535229053804051,0.5543381980162083,0.5213736450709893,0.15489172482095737,0.5009471486260079,0.3980865024079472,0.3544696129345801,0.2884976234651095,0.1940599458967027,0.24427882307747914,0.4956211454873042,0.3683005750991168,-0.008715424789681727,0.38153411737753384,0.5511636953197709,0.33777208169575457,0.3306154975896383,0.38283334344594616,0.6152359284091343,0.5139755243034558,-0.25973860852502,0.29765384876675144,0.11952912259381532,0.040862280029192385,0.278545302256383,0.43822436065168463,0.15057528356698535,0.1388371048281252,0.33247014283315035,0.42775013528363426,0.11833736732424063,0.36922163353335963,0.13935621842222967,0.6096521455502751,-0.0007209101988133706,0.27603748463027883,1.0,0.5419479071747467,0.4313994737822486
Cerebellum_8_L,-0.19520301979660099,-0.10591577851234092,0.36050225029367816,0.3204197736861581,-0.33442802063771165,-0.12209456634458818,0.30969286384001504,-0.03170541669342027,0.38561203681767703,-0.05725245660513049,-0.03503446524601003,-0.7329621636621652,-0.01605051128337632,-0.279701182494509,0.14217947164297176,-0.36111843102242974,-0.14674758537264077,0.07476169610120346,-0.30360636182851347,-0.16529396958964435,0.3853590347577487,0.029437410537726867,-0.14627757389975296,-0.09608941948412857,-0.09547412831569375,-0.2300427924683136,0.17740593137643432,0.19450744924053237,0.11101795866731586,0.5767560835114969,0.6819806473151365,0.2048242185726078,0.9233255079285804,0.2677184078271301,0.41007607109400757,0.5510952080524358,0.35080509568027124,-0.13913456923559814,0.017540096522721517,-0.11859355980589062,0.0895748035194127,0.706915744971141,-0.013578843691663041,-0.13458199062540774,0.03879495202520042,0.06253366193056513,0.544379499043604,-0.05777752758099015,0.39251325628710065,0.35926070297059326,0.4188979074783341,-0.27291202988306146,0.7621147424571575,-0.025898050898968336,-0.3747048399611861,-0.08809900354534017,0.2935238086800264,-0.20377157034962884,0.1003792724666033,0.010329411307694367,0.40334794778285366,0.08256911256881276,0.5082815777188359,0.007918550845893034,0.2667006215178565,0.12159003906952233,0.1787207618323196,0.5419479071747467,1.0,0.4011616461029768
SN_pc_L,0.08434255335303943,0.025459381743837488,0.3127656517513031,-0.08714902931526537,-0.07641870290852018,0.20729326393389202,0.4210411110489272,0.03903663514155994,0.4429447807679621,0.021783210394531922,0.05169349956954414,-0.27755039728511577,-0.04123700695367744,-0.10305407491015617,0.08533454773011266,-0.08978440913280455,0.15307684479496314,0.3852904020172838,0.10670829515510538,0.06808198524616296,0.5338757314941331,0.4380716155133556,0.20418805028003378,0.13971355393672547,0.14451818409082431,-0.06848660990292177,-0.07806884763428446,0.2747107305087074,0.24927774761270466,0.32565194694058747,0.2632303572532014,0.27383332146534795,0.44714700018685066,0.3088719886869183,0.42284282887357744,0.17123512438137822,0.14581959252131874,0.1144966814510025,0.2605436092872045,-0.022902186002781422,0.14196759746059665,0.24464869515920468,0.409348304511711,-0.1191120667456539,0.348031682731171,0.10680914582594264,0.16952733526147049,0.054848391193044986,0.3485489611375857,0.4627153552611474,0.6449048801507262,-0.016010549570932352,0.13980544919865848,0.48961639190272144,-0.03413673715042967,0.13772766213610474,0.4488197632680993,-0.06714761784539632,0.3486780272639261,0.33970641712430294,0.07700354614913307,0.37290525117198237,0.17997170401298576,0.31075062907100987,0.3759732181725937,0.2208302724220454,0.22527135523012756,0.4313994737822486,0.4011616461029768,1.0
