,Thal_MDm_L,Occipital_Inf_L,Thal_Re_L,Thal_VL_L,Rectus_R,N_Acc_R,Frontal_Mid_2_L,Cerebellum_Crus2_L,OFCmed_L,ACC_sub_L,OFCant_L,Angular_R,Frontal_Sup_2_R,Lingual_R,Thal_VPL_L,Vermis_3,Precentral_L,Thal_PuI_R,Cerebellum_Crus1_R,VTA_R,Thal_LGN_L,Cuneus_R,Vermis_6,Heschl_R,Precentral_R,Raphe_D,Red_N_R,Thal_VPL_R,Temporal_Pole_Mid_R,Cuneus_L,Cingulate_Post_R,Thal_PuL_L,SN_pr_L,Precuneus_L,Parietal_Sup_R,Supp_Motor_Area_R,Lingual_L,Thal_AV_L,Frontal_Med_Orb_R,Caudate_R,Frontal_Inf_Oper_R,Vermis_9,Temporal_Mid_R,Temporal_Pole_Sup_R,Frontal_Sup_2_L,Occipital_Mid_L,Thal_LP_L,Temporal_Sup_L,Thal_VA_R,Cerebellum_6_R,LC_L,Cingulate_Post_L,Cerebellum_Crus1_L,Temporal_Mid_L,LC_R,VTA_L,ACC_sub_R,Vermis_10,Thal_MDl_R,Thal_PuL_R,SN_pc_L,Thal_AV_R,Temporal_Pole_Mid_L,Temporal_Sup_R,Temporal_Inf_L,Vermis_4_5,Thal_PuM_L,N_Acc_L,ParaHippocampal_L,Cerebellum_9_R,Angular_L,Cerebellum_7b_R,Parietal_Sup_L,OFCant_R,SupraMarginal_L,Cerebellum_10_R,Temporal_Pole_Sup_L,Fusiform_L,Frontal_Mid_2_R,OFClat_R,Caudate_L,Parietal_Inf_R,Thal_MDm_R,Thal_PuM_R,ACC_sup_L,Olfactory_L,Putamen_L,Occipital_Inf_R,Raphe_M,Thal_PuI_L,Occipital_Sup_R,Cerebellum_3_R,Vermis_8,Rolandic_Oper_R,Cerebellum_4_5_R,Vermis_1_2,Red_N_L,Hippocampus_R,OFCpost_R,Supp_Motor_Area_L,OFClat_L,Amygdala_R,Insula_L,Pallidum_L,Postcentral_R,Parietal_Inf_L,OFCmed_R,Occipital_Mid_R,Calcarine_L,ACC_sup_R,ParaHippocampal_R,Thal_IL_L,SN_pc_R,Rectus_L,Occipital_Sup_L,Calcarine_R,Insula_R,Paracentral_Lobule_L,Thal_LGN_R,Thal_VA_L,Rolandic_Oper_L,Cerebellum_7b_L,Cerebellum_4_5_L,SupraMarginal_R,Olfactory_R,SN_pr_R,Frontal_Med_Orb_L,ACC_pre_L,Precuneus_R,OFCpost_L
Temporal_Pole_Mid_R,-0.4915782054839784,-0.12683211107413225,0.1196453081382128,0.00565738058257455,-0.15853100079482016,-0.38314784762771736,-0.2870680484110698,0.3643715899936169,-0.09917411805394685,-0.024212317428711896,0.1398307892567447,0.07485582857298649,-0.07786116505402178,-0.028487776877375613,0.06945195599177564,-0.2600177017556717,-0.13774534737206096,-0.2600562653109231,0.24933126832076583,-0.20709537619455087,-0.04315835385110592,0.2428406291599091,0.09864786571566388,-0.02472455938815668,-0.11389347811697721,0.3570650745875106,-0.11835669008639954,-0.21709838628470585,1.0,0.1889146276984622,-0.24419375469636506,-0.04737573218736832,0.09357192763643464,-0.12381649507926921,-0.08614159622447039,-0.05254201430426649,0.011297038761915647,-0.2784326306298509,-0.22446488765556763,-0.10659540807872221,-0.14301655610621988,0.1815566154326074,0.0019208234723093731,0.23297416633143656,-0.12483180999581396,0.23793845712528489,-0.11508980448044949,0.045300801528103674,-0.16304204501726485,0.27798998143143056,-0.012434302094417577,-0.14866140230495778,0.3019781962283691,0.07020316042331481,0.07295926211091062,-0.37925333034435643,-0.30348975715773113,0.2299582644198789,-0.34385111927707845,-0.12070030526797179,0.02268302781483334,-0.3066841158549917,0.5920352348647734,-0.13633578342520578,0.08577374712271336,-0.007267374269966435,-0.031127997111193042,-0.2519159648185164,-0.2403581670130123,0.23143078047684779,0.04890589315085116,0.2796657120353924,-0.11966696348800304,0.09629204723143388,-0.10993900256252738,-0.2654680027346373,0.21422548557115537,0.02183745679909459,-0.1471724111845143,0.15119780628007667,-0.16248643059349305,-0.16635803865820395,-0.332201558078768,-0.19917007321880986,-0.24777306609670277,0.04100439890169217,-0.1371176041896887,0.18729784624313833,0.21503892079041892,-0.08304170320819525,0.11637949070893797,-0.03193374900389003,-0.0221542582397007,-0.06442070070888196,-0.2421386466415712,-0.1303136979274691,-0.17961272907159676,-0.2819821258623375,-0.05089938407944364,-0.09524451677976614,0.14582584082499686,-0.19215424060226696,0.026614965689375453,-0.3233832860304521,-0.1681196496326865,-0.19004174896915177,-0.2031905260334718,0.2260358635076789,0.21032912079254024,-0.20915644123774998,-0.38782382961560824,0.14580934232006057,0.0454843817765221,-0.10222354304993728,0.312231601027953,0.013145775064900259,0.05371464865774216,-0.12297002896180614,-0.16814518171344878,-0.022475631432376537,0.09068744049549138,0.2939239644463189,-0.24627208180918256,-0.17719129870006814,0.011542489816627626,0.02744119642826825,-0.11288250661201538,-0.15082622057064224,-0.1845969325571179,0.06952851482057808
Cuneus_L,-0.2583241215857038,0.21709347941341933,0.33215495757660174,-0.0329576280905015,-0.0058471242571085215,-0.03587910946797299,0.18059677043917888,0.31005152773535605,-0.114524213878323,0.09301986009557238,0.1371964305022538,0.6711550378490712,0.2275240373647921,0.500526114354485,0.49386805418857177,-0.0739171005131203,0.29945414713026874,0.24837194035585708,0.20891078220940718,-0.144304169671529,0.1852943920131586,0.8412958511188657,0.46599437565230395,0.017678456476487425,0.27072964623412793,-0.18474369027154505,-0.022810508150701247,0.23940700806576143,0.1889146276984622,1.0,0.43721149287101013,0.4425392909241273,0.3189106742984981,0.643919565010126,0.6095058622715817,0.34389140781641875,0.602310482711809,0.21140360917871362,-0.05457106949545441,0.08878295522955588,0.27443872825239374,0.2545703763220353,0.3557023917145475,0.0027582267228000957,0.1578376191605159,0.7712597365900888,0.5348607441777596,0.3282854594371671,0.02309128182795906,0.46099186945270443,0.3104570907176949,0.39479839057809685,0.20181826680861858,0.5266758273135228,0.14289927269034108,-0.05059263266575342,-0.05419300428705138,0.291701447596895,0.06851086119245224,0.3109124579108162,0.16383959285194713,0.03566842350036591,0.09035576813131731,-0.12104389214596006,0.3530579403983435,0.5365841195011597,0.5984478475482131,-0.05698604837083192,0.0524003308696451,0.23037013968631134,0.7033615295378487,0.25893790506608766,0.5523217693309793,0.05188983592667167,0.5568480685498037,-0.4932732039157743,0.17508329102071482,0.45097458285342656,0.30369690190202764,0.0017155424978212825,-0.192823107098832,0.3556006438702821,-0.2793971204523328,0.14758659322710893,-0.003036479867445323,0.028131007392390644,0.10714466964155425,0.35318060842577,0.061197529490852394,0.3654707140152353,0.8393264755488096,0.16691995335192586,0.05389533927787834,0.18859305375492258,0.002251768173607343,0.3422730743599792,0.18373948438560792,-0.10950266024224668,-0.19027182530951522,0.4614858288235913,0.015043621370949063,-0.37752699558653524,0.20237212272408422,0.0613294400357476,0.40159060648232503,0.4706655057367841,-0.225476829513264,0.8120425562124901,0.7709732188965623,-0.17791938481851888,-0.20595453551860401,0.2507111354374503,-0.30805918952675687,0.05965554291624268,0.7717921525959653,0.6965264570046783,0.05959393718575073,0.3485167555353984,-0.01769255497339039,0.15857401530858148,0.37465466250450524,0.17827367479392203,0.15035941511888973,0.3039342169945157,-0.02195035467741971,0.15164918998120452,0.11141933634827383,-0.04563772900765447,0.5501421314048958,-0.12083489206129856
Cingulate_Post_R,0.3940626894686387,0.21722134658305753,0.2230447696733383,0.3436151617186473,0.14600299547691434,0.3760446618036882,0.7699147950419242,-0.21993671533310108,0.09899227325073527,0.14806966516123538,-0.03555879528473417,0.5736170781887471,0.48535726239681665,0.7971717145134262,0.7148643265846876,0.4830368807724233,0.6376427463669181,0.6665636269787246,0.09711373776401558,0.09574431944790027,0.27431301073951575,0.35368643187610005,0.4086508328009387,0.2518034866126885,0.5756972763367385,-0.2274081193766631,0.12567071797225643,0.6282522221453787,-0.24419375469636506,0.43721149287101013,1.0,0.6968984046054453,0.27026326211234714,0.7616665692358144,0.48078870599922974,0.5966108284683027,0.7251407900903436,0.42522892257325456,0.03528446794217823,0.5583407205001572,0.7711875569184087,0.12001808278724833,0.5325326949546481,-0.012983962724397549,0.49621068893908266,0.4208556969875936,0.4901754668642426,0.40458545736032697,0.292482831808413,0.18331991803530454,0.3704370283731311,0.8497231255986394,-0.18866684918258184,0.44110292457450645,0.24747431781948595,0.27793694144523445,0.02921341672046733,0.2866458186866507,0.4520185468732835,0.615840632857057,0.13875154438454093,0.3035131369693051,-0.20907023057239688,0.42466084651529284,0.2320161707646804,0.6821396963251332,0.7648142931294792,0.2776102950492203,0.4727170572361077,0.08244679163705029,0.5137493913575011,-0.03400892616669156,0.48311827826838266,0.0217508086860947,0.7561675220958425,0.05324539508175184,-0.14625713489621964,0.44587049048713673,0.5951918755558848,-0.2842508556589925,0.18636418119509876,0.7190362456607974,0.1629406508800083,0.43684747899231446,0.33991519253847075,0.03523613871745111,0.49737909227944166,0.31976309134351805,0.11176147485724,0.5823825663094999,0.531706246347465,0.24333763025745267,0.2788569856783268,0.6192717311467234,0.464690645032545,0.437498270745694,0.32029207838850154,0.40069446147126886,-0.17993626763599332,0.6756431158394589,-0.13579273609879486,-0.1369240240422482,0.32903380025907636,0.5017513410230415,0.8097990776032788,0.6871164476444661,-0.24989191307020964,0.3559522510527858,0.5190584793525442,0.12142910265333182,0.2417177463047642,0.03268914586634187,-0.1776878489426187,0.31650931104343893,0.186548853793866,0.6929929294078723,0.3601250663302482,0.6173723416143194,0.3763216435961492,0.4044455558546176,0.2801074745426823,-0.27838685569998173,0.610934574443129,0.83423002223916,-0.23500440207038414,0.20412490440509146,0.4619729947052479,0.15870718213198864,0.8695379423702297,-0.3126409609235206
Thal_PuL_L,0.23447884062047736,0.28729761514200747,0.1638744745475862,0.23285546512706018,0.1614835579895069,0.2510975264102952,0.5646668833793138,0.06770267873048402,0.13009847896445745,0.055575344074915774,0.04382281330811879,0.5827450208715219,0.4397486744853885,0.610644544581716,0.7206905229098098,0.40936661238509653,0.6689831937819657,0.7058324488867376,0.024872823948997945,0.044774079461277524,0.05093244161270527,0.3638457448983687,0.26638821038445865,0.13862140602802353,0.6628414177734425,-0.1083758732929476,0.21405281154650502,0.4342555055364584,-0.04737573218736832,0.4425392909241273,0.6968984046054453,1.0,0.19547271470052008,0.7233099619939861,0.42084896975192154,0.6617322175133831,0.6083241699462719,0.1983096673706134,0.01691748010441737,0.5207451994172555,0.6870503026291344,0.0750714633405921,0.3850397147611136,0.04382791009077492,0.36820657226971926,0.4600644245170377,0.4698799104077131,0.4593088394305175,0.3122000653609288,0.18712654579440643,0.48216526031160684,0.7751171789738037,0.0187061366906449,0.4784411227956171,0.17461772641466802,0.16988570673973108,-0.004132614657583976,0.38199577488405617,0.2680692458239648,0.5488003982418704,0.1830659874169015,0.21937622506625937,-0.10946760923552488,0.36972764459358787,0.327299745679679,0.4698972724634068,0.8564794457865171,0.2415958123705079,0.3044173067276475,0.1660814872823188,0.4607550618946614,0.21284801161093458,0.35031676793118094,0.1014137015795655,0.663981752458232,0.101521529222106,-0.01186684715119626,0.42919048299835383,0.5813330464382641,-0.2625600127341095,0.15412490524994094,0.6392663427262049,0.1291670789768059,0.30758037728149,0.27001865935435165,-0.10194548735889647,0.4696586790067201,0.29390957218307234,0.01880860032967376,0.6277107894283467,0.4928124082191723,0.06395484434132358,0.07208329316390936,0.45389218160343964,0.4461746299952126,0.22975851677382592,0.2732900809251938,0.32093793309263413,-0.034865595219429835,0.6346223109815093,0.031113250100712767,-0.1581375478678719,0.262367725593642,0.45788158892274416,0.74190139180794,0.5175347232330186,-0.09654171824411908,0.3276280368693136,0.5996815476330338,0.05012558237324741,0.15842627224278255,0.07817164778696001,-0.1471034607838862,0.16483328602527908,0.3798996702068526,0.6120816304292732,0.257943729677868,0.6691337474451937,0.39223662858842856,0.3849225743754804,0.2835124454767229,0.009520018411692779,0.4090227219126311,0.7188302465837326,-0.23106607119297484,0.2471137002063799,0.32200522392945846,0.05076145159181368,0.6906978798066987,-0.18191796266817928
SN_pr_L,-0.13797262590993234,-0.128736684054056,0.09574816096072665,-0.1046764336808198,0.04031836666651749,0.00404094915151825,0.13712864924506085,-0.1674060101786454,-0.05122679758838955,0.28401336233595154,0.1729891744837191,0.4522840120007677,-0.287577422211866,0.35835566944098013,0.3271097194047975,-0.043065817801986137,-0.10435479807483727,0.06635781868146833,0.43127328983137253,-0.31983026465121883,0.07775624210457836,0.4550874704858839,0.35049767443330027,0.183123383395575,-0.142410893734497,-0.4134835468389459,0.02211831756134818,0.32882146457307293,0.09357192763643464,0.3189106742984981,0.27026326211234714,0.19547271470052008,1.0,0.18585329586865884,0.19835503387837938,-0.0033561307030580355,0.26808305553390344,0.21739965874505598,0.09780350278830693,-0.1716404412557209,0.14849615732938815,0.32247423319263596,0.42529149234149705,0.07624130330657247,-0.2659408908117635,0.25592119938183877,0.4050013700455657,-0.29588248841172654,0.22349511888905937,0.2907335127944217,-0.007904511611090763,0.11497826268920551,-0.13393773568565132,-0.1496190820547408,0.46788697456651146,-0.16820087452740648,0.18537308006607894,-0.09077246327096174,0.051151181909295906,0.1387593660255974,-0.016010549570932352,0.19342245188986937,-0.020714316259966403,0.07251245648240409,-0.3155011524179763,0.43773844839423776,0.1592498445768374,-0.003933071104290836,-0.059933707455331664,-0.17060800360623932,0.34792871323081387,0.031011538695105034,0.3925220790131518,-0.48490347728483657,0.1710092976696496,-0.4125496073068367,-0.25810628863531343,-0.04028537626762756,-0.2161672987167212,0.2016096402119021,-0.2990425638625424,-0.016819199356463286,-0.2038899797397879,0.02584514510135559,-0.4473722817537749,0.18061649361029422,-0.3543941027777668,0.3948166967274773,0.10064056023733389,0.1602743534874227,0.4335733191465216,0.6120413879645316,0.3067002533967593,0.18736984285099867,-0.07690833326414483,0.4034487161978158,0.0978823696866525,-0.048250416497936724,-0.4739748272505734,0.3822041231213772,-0.20516445264909866,-0.3745328320372768,-0.36399657871617125,-0.19600276821689797,0.12749830048796054,0.3551365747842594,-0.28822434586296924,0.5557195090364412,0.2370156969525351,-0.5161885943363598,-0.08698079117994319,-0.17428734925536019,-0.2820940539303256,0.1262634367641273,0.35730556675089653,0.46035165912166504,0.17451582923290918,-0.21482237174143737,-0.3430306867984599,0.06104117962169725,-0.24124728263276105,-0.27415734401659836,0.11181879191548554,0.13436866145987997,0.03276789622231876,0.19074734490234804,0.19302276833229914,-0.21537452347268635,0.2637397533698198,-0.3868669028154937
Precuneus_L,0.16609154330753137,0.14305342170815716,0.3085916257733521,0.2609725084126365,0.17183682674673012,0.21443511181474992,0.6652163103934886,-0.08275359466621214,0.11659703424224035,0.07440808345176705,-0.008943472359286218,0.7976973637951827,0.4551338456212161,0.6107390359409554,0.6831859303807426,0.44704870719780904,0.6600802896743283,0.6712768645483391,-0.06872094670409219,0.1655658436889721,0.03568293240790658,0.5071662765137388,0.23066773916479322,0.015743937911908673,0.5964110893277369,-0.14761599667025996,0.21286621136301836,0.4700341838252914,-0.12381649507926921,0.643919565010126,0.7616665692358144,0.7233099619939861,0.18585329586865884,1.0,0.7781683579713425,0.7732176919727586,0.61068682468788,0.242187842715573,0.0629035060667403,0.4813487021506804,0.6773198911458048,-0.03683963477788866,0.3754017352241415,-0.18062819041973044,0.3978962842043112,0.5593367205564654,0.4921705300318989,0.4283769726182796,0.2975319710646169,0.09781457414158977,0.4239264112369748,0.7876848360822495,-0.09625398845522462,0.5008196601832505,0.20291231274673008,0.12050154393899738,-0.12073225011630537,0.3066651276808562,0.23634337636440692,0.6106251513561137,0.3196860309116099,0.24240883351634365,-0.17450699892738095,0.2424220009807817,0.2960031875923472,0.5225450506883287,0.8225695871064098,0.25097927541439835,0.3687703710097176,-0.009847473387036452,0.6360901424160298,0.05024043753189676,0.713219382169835,-0.026894127297651522,0.7351067484938345,-0.044343522428705505,-0.06605437397290345,0.3995719365361103,0.5928202979747736,-0.1512039990416086,0.06500839235528216,0.701610801529739,0.12870343762743294,0.3647037905689812,0.1926931735788714,-0.15192713779236244,0.378027199250043,0.18784747574099306,-0.033992435780488744,0.6540114263888078,0.6355697922302903,0.13908921772430313,0.015336294225632449,0.41267882297704883,0.48943671463056465,0.441872098037661,0.2827263877170219,0.3607991249990743,-0.1476861277906507,0.7968401078742736,-0.1392182079911658,-0.19591303705020433,0.2649230184465765,0.42443857754392794,0.7688279831304925,0.7210363797931756,-0.09896124259654276,0.4578272369703816,0.6009476254572139,0.03994918716657393,0.12684137846845042,0.1345158321410049,-0.09119354881533634,0.2930713010813988,0.49130278990720117,0.702448486109506,0.08729605416085036,0.7304220870342443,0.31091446879437284,0.4074327309529742,0.27581639428553334,-0.11330508081069728,0.4990236229638129,0.7149133239069211,-0.19057555700117915,0.2619717222077176,0.3904518311639868,-0.041936865890729105,0.919612940911119,-0.16692851692498645
Parietal_Sup_R,-0.02597583036230517,-0.08672314337898546,0.270074193862066,0.18144986449266062,0.22195379039382998,0.05679873487515114,0.3332156035246475,-0.0382185046847766,0.1719698784695414,-0.0075441961748585135,0.02223059477457799,0.6620982195364317,0.2405729973909962,0.23140901274220133,0.45427409340224517,0.23129547425881744,0.34136808622346304,0.3639796039403911,-0.21860623175658425,0.15181313511251843,-0.16396179620989826,0.4562071869512087,-0.01976255322659284,-0.17951167432277407,0.2946446196956208,-0.10324897170699884,0.23615173017502963,0.2892220232150235,-0.08614159622447039,0.6095058622715817,0.48078870599922974,0.42084896975192154,0.19835503387837938,0.7781683579713425,1.0,0.5568686691049118,0.2609489691678113,0.09286502488260563,0.008898113986158864,0.19750083194260748,0.3167392226262128,-0.2278173596251418,-0.01833882720446826,-0.3165570707013203,0.09553838598486473,0.5653855704378371,0.39641536835352936,0.16340055281928825,0.21372297028111592,-0.057900101047380206,0.277525032923939,0.48573875403802763,0.08275087847056635,0.3011834791548007,0.13823464226540091,-0.01877087371455817,-0.2318727526919288,-0.002248650109837879,0.10772136072913578,0.38549570969666347,0.37290525117198237,0.21243416367628637,-0.1856125156407995,-0.17633256507230094,0.16939216626147002,0.24665265764581962,0.5336856317873576,0.24438609082881005,0.22438282460216394,-0.2385714607188963,0.6418862184834501,-0.02674875864819541,0.8403200254930258,-0.1332712318639103,0.45302817682421315,-0.32316528650681936,-0.09036515244561467,0.237020232472152,0.24752807966956258,0.08474642986081415,-0.03840846635536556,0.3155081466497007,0.0477337825516231,0.2826668515618362,0.01488254280837011,-0.07563168927458962,0.07116120066389948,-0.13902686735340294,-0.07898282710418518,0.4390777474528199,0.5276692647607795,0.16235122303173566,-0.25678216022126116,0.017191750610802758,0.25456579539057417,0.4973021342463967,0.3061696232584304,0.17457328577901893,-0.20581614733525555,0.6854671424051634,-0.12591755716939454,-0.13509622041246985,0.053403943003615256,0.2492627298681606,0.3845424068709181,0.5535384867539358,0.08715952397367048,0.40237158690518277,0.2782147696764267,-0.08536952864236028,0.03341797033746371,0.06378950720987593,-0.0028661415062253177,0.210544144372764,0.48482994663411927,0.4663580969761339,-0.26543839683925585,0.42437131494098246,0.03222530374767714,0.2646006238109261,0.053962745396563906,-0.00393443971238277,0.34055633603175817,0.35712554456375883,-0.12001694103597517,0.17249459874200887,0.18816492584198335,-0.1882644935593788,0.7468200928390811,-0.009179233871114986
Supp_Motor_Area_R,0.22723529471622247,0.16295408786300608,0.21485967844260465,0.4644765116760747,0.11232335427502894,0.016885029382156642,0.6729246838262973,0.09062022997517928,0.2516919276410753,0.03611612308621271,0.0332015579731064,0.5043490149787142,0.5609348407694584,0.4201494922846951,0.6661497407574893,0.5413939581365157,0.807963569184116,0.740580344452451,-0.20333951736755893,0.30243115210941185,-0.17629096928737195,0.25800821364152643,0.030871621779781654,-0.015652902470870325,0.7586786082224148,0.07383740428198152,0.2957672399472215,0.3238724657859749,-0.05254201430426649,0.34389140781641875,0.5966108284683027,0.6617322175133831,-0.0033561307030580355,0.7732176919727586,0.5568686691049118,1.0,0.4592205103114034,0.11814507713294507,0.07958442700206396,0.5703028855411867,0.7565419522369895,-0.2178367086673794,0.0886887356895456,-0.2265685473419807,0.3690420257476642,0.43307550487665636,0.30447098266133543,0.4797555187843258,0.3819575848906844,0.014822719429091804,0.5956389875753259,0.7167935020201253,0.07682017018738674,0.533119333349766,0.05907830131216303,0.09937696451398868,-0.20082749295698385,0.4024916951163921,0.1887963657118903,0.5089932232575572,0.35899628219205104,0.22383845200770128,0.026228622404453488,0.20025043902498135,0.46733546176832946,0.2958401497103829,0.7046407335487226,0.17902089454870868,0.40054825603898686,0.0017495498140664824,0.4823858828224979,0.18989845539377262,0.4713993457658021,0.050812516259810855,0.6353154101524218,0.14474737631960954,0.1817537880026773,0.45178925830295014,0.6894547087841004,-0.2156912425148405,0.18420494609557528,0.5931108739195174,0.3023858585788243,0.33654531481581423,0.3039160955977758,-0.3213751046474919,0.44495339280825635,0.03528970120091677,-0.1856349158220634,0.6019097386282262,0.350009393602764,-0.11194172316865293,-0.21638010871877653,0.3442355447246686,0.5973400150849282,0.30009371649890615,0.22840555540156648,0.4063928404267482,0.025596110249493854,0.7764150668219668,0.050528722549825614,-0.10780726440806417,0.2572578589331759,0.4404680993181026,0.7244019381635292,0.6003954705772135,0.08548176516432654,0.1385737990987186,0.40112503849006487,0.24737208078302936,0.1478093096642979,0.15541805959012103,0.08153733962935214,0.17899770139353,0.28287782009858303,0.4399499825893805,-0.02431217718112696,0.8491082201561291,0.494017919969961,0.5532995101933644,0.2408866300375109,0.12276579982156972,0.4668006988644834,0.6937735061967002,-0.24821916138504144,0.32899482841892946,0.2729108760329126,-0.1183732471434415,0.7486122673538289,-0.007028815653468994
Lingual_L,0.1189365471639401,0.366542497537646,0.2588287444459832,0.2568534003227249,-0.029802326232611,0.17753460655694045,0.5601334937079794,0.17325454694183798,-0.10869937390024816,0.2320791158877289,0.09650016720212685,0.5444120159186872,0.3938609433711645,0.9009096454858575,0.6518340257924018,0.30884414012472927,0.47592378498436383,0.4919220867691806,0.3542661777069964,-0.02276786953991508,0.35734077730011593,0.5657413235758503,0.7640544508662003,0.3102328739630833,0.4604082756692907,-0.21400379614860976,0.0009053842462743206,0.4878236467409183,0.011297038761915647,0.602310482711809,0.7251407900903436,0.6083241699462719,0.26808305553390344,0.61068682468788,0.2609489691678113,0.4592205103114034,1.0,0.3569284871592553,0.022807019685290034,0.47514265731701183,0.6018589954535297,0.4706314219344581,0.6528264033870025,0.13595239361611539,0.403650631535571,0.5589020064343204,0.5933676367271056,0.5683072544274576,0.19849679163920564,0.5933908075037924,0.48402880767823253,0.5559136716186319,-0.007826308884348335,0.672848577186989,0.19156258930114423,0.1361852378123808,0.09894009884525988,0.5791659019417121,0.31705348785553256,0.4744102775322382,0.14451818409082431,0.17622485863031315,0.017659260632611317,0.30967723619436777,0.47720378503277733,0.8492705200350118,0.7064945214823223,0.06526236626732786,0.3789205581741101,0.407528536805716,0.5600460074990457,0.2529741558082456,0.2838004097524108,0.066177646343662,0.7161612371042813,-0.073087222132183,0.10795209446354538,0.7223606974564925,0.5279797859853546,-0.23716437802682278,0.12964802611589035,0.5575004071464921,-0.007924514193312387,0.2817906851185999,0.19938457660916128,0.014566412030941233,0.44024746834680095,0.6825438070213711,0.11810126077972734,0.49928143838893035,0.6164134347164584,0.18477136888993706,0.39353155567001247,0.5824284199690123,0.37218227061496045,0.24157213671541652,0.2002531861646122,0.21008721907924363,-0.10866497391782975,0.4939243993665601,-0.026716469197071765,-0.3350678103891967,0.39432028485725873,0.33764454131479704,0.676645041445978,0.6128059113408125,-0.29778182143194776,0.5914375815195902,0.8388639406410592,-0.030903033355131653,0.12733950024684745,0.22723951228650102,-0.29336376192189106,0.051782976880283604,0.4642145299001524,0.7288281967609159,0.43895778145185005,0.5310332173470056,0.3403450419544586,0.40373582600304453,0.4857422545283782,0.011568582759896084,0.5172626175758333,0.6434166063549956,-0.0704268958723872,0.21985885298095592,0.25582951294619777,0.052247829406444186,0.5743555161894706,-0.31406681565484135
Thal_AV_L,0.5510250593655198,0.28109762741625455,0.008134058021796982,0.2323539061498069,0.0029610880370184844,0.007454195725283238,0.4419300180164648,0.01290011272119517,0.016551033403312185,0.030346662128990235,0.03262636754542177,0.15419821911322842,0.19363702887642056,0.3680064778471888,0.3501405880439425,0.38811346796461066,0.16211973534535343,0.286845637407965,0.24379424064204655,0.23642193555017268,0.2490273801586747,0.191557327997395,0.3733192573105552,0.3966356654011126,0.13311321699032094,-0.3476928351137986,0.10478421315713199,0.3461277874607027,-0.2784326306298509,0.21140360917871362,0.42522892257325456,0.1983096673706134,0.21739965874505598,0.242187842715573,0.09286502488260563,0.11814507713294507,0.3569284871592553,1.0,0.0908730479671944,0.13427010712704576,0.2919247179840483,0.09707610970923468,0.2688689981059338,-0.04752041112908138,0.11435271796039377,0.1691012718597057,0.4705821340588436,0.007853119529549629,0.38249937939066503,0.31220622476926824,0.27778915170629553,0.21200627998152102,-0.04117479439776411,0.14526516447033713,0.0761463663757138,0.43208515020059,0.42643515641314694,-0.10707469770250946,0.6920010007586902,0.16813865139808792,0.2548997333879346,0.6738317775954574,-0.1993480057942064,0.2888072196379776,0.16354488176778034,0.43899502166822496,0.17182462614435434,-0.08098292164328114,0.4829315008554665,0.18363003715541956,0.31677898843311664,0.17396572543321268,0.3261112018504102,-0.014417668184630004,0.23294321500098616,0.11441008921970462,0.18040033741771277,0.3398973330517932,0.3912615407740813,-0.040398635700876005,0.31361181831964896,0.21528123216040493,0.37675402120786805,0.21590822961194553,0.19658027619517138,-0.23223528200590207,0.05475884545478862,0.24291156481487153,-0.19281665060629302,0.2558033868991799,0.2286040098931206,0.27057117717118306,0.20014361577333661,0.42369466971014746,0.3390583289725228,0.37210964368066735,0.32306214849966136,0.3172636253819095,0.12432123645158043,0.2518212482669583,0.07087900661633031,0.145648932808136,-0.024545010920980374,0.20269196792544142,0.28087271749772047,0.4916501261623227,0.18069370789027764,0.15536892518452125,0.12401217647125541,0.2511403578223651,0.49913761083553243,0.1853670531882339,-0.10356477496768929,-0.18802090256063275,0.029524349596629612,0.3338538703310236,0.20360669888050262,0.10176940754093095,0.3568613785770658,0.3531972728119867,-0.03923397673632061,0.0470692529741266,0.5221082031769246,0.40081046604982135,0.267191037667819,0.42862264724177707,-0.07044944119096673,0.19765465477724578,0.36400813617844524,0.07258681277836775
