,Thal_MGN_R,Thal_IL_R,Temporal_Sup_L,Frontal_Mid_2_L,ACC_pre_L,Thal_PuM_R,OFCpost_R,Thal_PuI_R,Heschl_R,Frontal_Inf_Tri_R,Supp_Motor_Area_L,Calcarine_R,SN_pc_L,ACC_sup_R,Parietal_Sup_R,SupraMarginal_L,Thal_LP_L,Cerebellum_3_R,Frontal_Sup_2_R,Rectus_L,Cuneus_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_L,N_Acc_L,Cingulate_Mid_R,Frontal_Sup_Medial_L,SN_pr_R,Hippocampus_L,Caudate_L,Temporal_Pole_Mid_L,Thal_PuA_L,Cerebellum_10_R,OFCant_R,Paracentral_Lobule_R,Occipital_Mid_R,Occipital_Sup_R,Cerebellum_4_5_R,Temporal_Mid_L,Vermis_7,Cingulate_Post_L,ParaHippocampal_L,Red_N_L,Insula_L,Rectus_R,Angular_L,Parietal_Inf_R,Vermis_3,ACC_sub_R,OFCant_L,Putamen_R,Cerebellum_Crus1_R,Rolandic_Oper_L,Thal_MGN_L,Thal_VPL_L,Vermis_10,Thal_AV_R,VTA_R,Cerebellum_Crus1_L,OFCpost_L,Temporal_Pole_Sup_R,Cerebellum_8_R,Frontal_Inf_Orb_2_L,VTA_L,Supp_Motor_Area_R,Thal_LP_R,Fusiform_R,Occipital_Inf_R,Pallidum_L,Cingulate_Mid_L,Temporal_Inf_R,Precuneus_L,Cerebellum_7b_R,Raphe_D,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Cerebellum_3_L,Thal_PuA_R,Vermis_1_2,Occipital_Sup_L,Pallidum_R,Thal_PuL_R,Cerebellum_9_R,Temporal_Pole_Sup_L,Heschl_L,Cingulate_Post_R,Thal_VA_L,OFClat_R,Thal_PuL_L,Thal_AV_L,Frontal_Sup_2_L,Thal_LGN_L,Cerebellum_Crus2_R,Putamen_L,Thal_PuI_L,Thal_IL_L,Temporal_Pole_Mid_R,Insula_R,Cerebellum_9_L,Postcentral_L,Frontal_Mid_2_R,Hippocampus_R,OFCmed_L,Rolandic_Oper_R,Parietal_Inf_L,OFClat_L,Thal_MDl_L,Thal_MDm_L,Parietal_Sup_L,Vermis_9,Red_N_R
Thal_MGN_L,0.15725711843287898,-0.0231620561726401,-0.05649143119119772,-0.030224363862674717,0.42967174796178326,0.22481945651231952,0.38350913678773485,-0.18247434613215072,0.09274861281154442,0.27506358326726765,-0.13852479664441242,-0.38037427793775747,-0.08897330078092112,0.3493705730522543,-0.321007952286758,-0.39004622986587545,-0.29518156623285263,-0.2783391883107617,0.12948960906748214,0.3733529241055458,-0.28614282727816703,0.41738049496893903,0.34200607458646426,-0.1789119513401675,0.1816492272465427,0.2664129881459923,0.3482450755708516,0.505280038483963,0.5426274965259464,-0.0430270199546717,0.5436581652901872,0.4067916607816987,0.4142738320548137,-0.2720923936575526,-0.12609886159319306,-0.2951684486968461,-0.01790510553227767,0.07200738451745223,0.018862783511173025,0.3812798795084943,0.3402291379524439,-0.07766682647554848,0.29265962984596694,0.2964490025592277,-0.5614637186060213,-0.3707589500482325,-0.4062352542917036,0.5302276665945953,0.47178855982349754,0.30534818616681264,-0.04646766277933175,0.06780479666533411,1.0,0.05821715669627923,0.1505086291245087,0.35533015660348094,0.4574797779056235,-0.21631831562013326,0.585121109669725,0.00031737606888982903,-0.10771056573625828,0.4359519180545016,0.09419355281848267,-0.060993587581130194,0.12127721006807585,0.12023047147908292,-0.1218045899950807,0.6906830681620787,0.42914832506100065,0.04785004670679948,-0.4796343203102544,-0.07174038144479704,0.26089788867866404,0.11664240405849988,0.048201441206876694,-0.09437927246127435,0.14192498838435097,-0.00440461313897356,-0.3067324765165672,0.5134123932660775,0.4433038908399424,-0.022298977021606204,0.44413862469912846,0.5468381890510774,0.09572168398893625,0.26629481496946744,0.42557255645020653,-0.27403743333845276,0.0741467533157766,0.22873154972887128,0.19283530901764157,-0.1861782780694643,0.39672946526545383,-0.4904710086526896,0.0881054897281646,0.10545055811872872,0.21641554891862788,0.001961678610696629,-0.44673044318910493,0.15454191575551998,0.4366218362924808,0.34822572693214476,0.18954766416827196,-0.5287180381693015,0.42665101612392975,0.7714253145911734,0.5806774227491208,-0.33018851850982545,-0.1067905291841483,0.2146107161358262
Thal_VPL_L,0.20701454781082168,0.5318172114537791,0.6794063379858072,0.632308820816587,0.005441035762572114,0.5427112710314298,0.1363037291279818,0.23811850671914583,0.3458866756654497,0.18976961814832813,0.4426499632468329,-0.29223759034586755,0.22434106912618687,0.5974487807612823,-0.14943100498710515,0.4786269823941156,0.6085599959455853,0.16454432073521144,0.45575902451703143,-0.03678723586057459,-0.500796008671626,0.07693023528582006,0.5806024109971749,0.3219306855345394,0.34829102515335064,0.32163461385779973,0.06516033930257044,0.5596924000289083,0.5891716008427198,0.08211151100591976,0.411438782781438,0.3325484067792078,0.3828235776174409,0.4061682592375564,-0.49125229679663196,-0.4880307703876375,-0.04390004215194799,0.557179510848052,-0.5886085126345886,0.263334441851445,0.5742421813042303,0.4235890578784087,0.6951484327576497,-0.09348968286803827,0.2414147411207619,0.2912503040168157,-0.16628767309703607,0.13028255870859276,0.15535474913330993,0.5247584007255758,-0.5791283705265958,0.7608948209632398,0.05821715669627923,1.0,0.36797051620089094,0.35711304596380616,-0.33392789623809793,-0.08055605438304254,0.34362871892712343,-0.30259489577584797,-0.44106377016021464,0.5553744825106718,0.09752365715932607,0.4765933809362867,0.1549434551741455,-0.339752588857331,-0.4714587610089404,0.20226468925047347,0.5092453410754885,-0.537004524329386,0.3228255416323096,-0.5142505593222452,0.21610297099800022,0.13226885291215917,-0.008341918860012976,0.14398050396433465,0.5467116075253653,0.4106316560970853,-0.40865388012913323,0.13226672357882707,0.42863197638223044,-0.3584110932436353,0.22453765159292002,0.312144580257101,0.18817401438776044,0.5933173409666611,-0.003370941888738078,0.6981914185961317,0.395330145612457,0.6440785654139211,0.7407193534933917,-0.49693289389772405,0.42852853038793,0.4921889722813621,-0.1866411806627147,-0.45162221951858883,0.31157259874570853,-0.310111273865539,0.5542204697007377,0.3546660475087918,0.011072521442339545,-0.1614814442670651,-0.03216883691981739,0.4142212376107123,0.508366684095158,0.08320327915311741,-0.11621661089691439,-0.28241462194616995,-0.2965135206024457,0.18545283636126483
Vermis_10,0.39194185422098055,0.43238147982549324,0.26790598471131033,0.534642018897804,0.08230317618102793,0.5317517034474407,0.2676720375848231,0.4442894927653565,0.5420635616996715,0.5715164185213342,0.5415931726272849,0.31426662661651017,0.30838104938821054,0.5593017718139452,0.12918007862915187,0.15393473505051303,0.44543804398599773,0.6461702941439439,0.7146940805922379,0.2614711419782677,0.07417974215892323,0.33656287781836314,0.3483899488535475,0.3894227932966132,0.694522322067711,0.27260954433025714,0.35445314524088983,0.3489400036129573,0.5259916935770321,0.01699811353373766,0.44063023115166017,0.39529661420274126,0.47887556930268493,0.5169518291764856,0.04580907883367006,0.14101403469418033,0.6877887901028388,0.13813379605618686,0.12991804306573126,0.5724929403140897,0.27930204055340013,0.1178769989869283,0.5767351036710586,0.23045314482710758,0.11664371443427608,0.20754238570334402,0.5414258516930757,-0.007942998456466628,0.1359882886456222,0.6036878339158817,0.01388089690714488,0.53525190635994,0.1505086291245087,0.36797051620089094,1.0,0.5697851112012332,-0.06885054506094035,0.09119571486530849,0.23815748700450393,0.21633061409321472,0.11414448886812853,0.2528322815862607,0.3654204388956558,0.6095186185114646,0.392620572476033,0.4908701015201299,0.041488511543942695,0.3349682618007352,0.6540304977063114,0.09134330424407351,0.4947553722977501,0.06144889429117637,0.48780271218520244,0.7619070975322857,0.5219164796709245,0.7557768950002313,0.47754499757422175,0.6680774441079929,-0.0043846640231812286,0.4135681262986476,0.279117463827129,0.21057770067346124,0.0841420168498165,0.19159609768858685,0.5494913341251267,0.4414822480115266,0.21860074030738502,0.13243364928866502,0.3246568733406453,0.5800235673205704,0.43699677921304264,0.09865463711229289,0.576927875727488,0.32947742801416313,0.43500986548149084,-0.007997867189627427,0.5061671782252642,0.22392756075079645,0.36126194452190696,0.7112758225232493,0.49817040850524236,0.14793777255770943,0.48455387817027257,0.23601352940900056,0.2655287459076555,0.25665868669530667,0.3455345390864222,0.1655245705595498,0.3309377890139316,0.369202958081954
Thal_AV_R,0.2584691187930898,0.5658540120171024,0.1687034673663833,0.32105112633771693,0.05777097883893347,0.609160465127031,0.2632070471528329,0.0760992670039155,0.38817793452833227,0.4405847753238086,0.37048247398402795,-0.10608081531488632,0.18902833266632058,0.4928237936579908,0.08258787007449954,-0.018640723105239194,0.3130094842658946,0.2779264610123097,0.46327741699926883,0.37236282905757256,-0.04381866120612263,0.29460480713684245,0.28186180638433694,0.38274733192874505,0.48386575455920094,0.06495538891281744,0.29585681508994277,0.3490758705540301,0.6580507047662992,-0.17060314373419766,0.331185061946219,0.47218750542709154,0.4619386784621769,0.3392713111737474,0.00038867797746851014,-0.009363182905392013,0.19292497388567395,0.1254185933888978,-0.02469702554860459,0.4534321446903526,0.2964947334227611,0.15408528185251816,0.46750472867180476,0.4295177686690178,0.04209808271419167,0.04595962901551775,0.09520797490594836,0.0729603473346086,0.21652141076257778,0.6731473758353981,-0.06416742219902644,0.482191605449676,0.35533015660348094,0.35711304596380616,0.5697851112012332,1.0,-0.004059245747404484,-0.08594490537592532,0.3667024562188317,0.058710198945992394,-0.012640750807112239,0.4462621775846399,0.19599000693865212,0.4482891660380294,0.36372584034698563,0.09738689504635391,0.010589248814388047,0.5148011263796323,0.47751944690892173,-0.04302973770172577,0.12397614976637945,-0.031741771952825126,0.31457389395549884,0.3221964729963139,0.36059351201507794,0.2966190600470812,0.4936553545533118,0.357922592618846,-0.08161506731869687,0.49988079718709255,0.2868360744385723,0.0962400479862053,0.15375502310962347,0.27958384655349805,0.3440067008682109,0.5739095988759566,0.268290684031563,0.07965075297002679,0.6123322294615177,0.3482020257333957,0.3835134804914564,-0.12852981884451076,0.4417376374720187,0.1258291589838231,0.16313646198175347,-0.025586750624449064,0.4231742266230492,0.05530799454345758,0.09662129405921283,0.5306280015863283,0.30096865633772235,0.2643883069940912,0.4996139246321045,-0.029685066764153337,0.4966963709345384,0.4238284192122703,0.3331495532969873,0.04651507350833097,0.12108371602752334,0.30040484853085203
VTA_R,-0.07006495628566418,-0.4561437710182813,-0.12520445269187405,-0.17770585376922407,0.4472251426598069,-0.021394599927799237,0.3627803207909787,-0.17020983388836516,0.027131585075809428,0.28711031429963785,-0.2937636985717434,0.11280220197991109,0.05056205196306731,0.01141495445838353,-0.12311701791077785,-0.22088625078180874,-0.5112835057257755,-0.1641498692517854,0.06182050829461443,0.3332025468651782,0.09457076234736897,0.42156988196928974,0.05510795148401111,-0.47422082732446813,0.10594240130290507,0.185028930235112,0.17023167449598064,0.24150761298732532,0.20701112444141917,0.09925127402289191,0.21359448060731004,0.3539111809713438,-0.023724168340703733,-0.3943290237970078,0.1551839777548707,0.0931356457447977,0.0458066012244,-0.06720713545788705,0.3759488749722846,0.3240242442155281,0.10455268157083683,-0.21982452069833927,-0.008128128665701949,0.1515915950932897,-0.25927405036475837,-0.4824171314155988,-0.03795109423151693,0.4292021725924806,0.27491198571670106,-0.019329758052516768,0.34348896513223454,-0.19506710490512108,0.4574797779056235,-0.33392789623809793,-0.06885054506094035,-0.004059245747404484,1.0,0.04971527840534244,0.17546517558479668,0.3797226719934954,0.33189553733643307,-0.0351882000348253,0.1119414090460128,-0.24337104799146764,0.049700846426004405,0.42587798982369196,0.19267129536462232,0.36553424618287034,0.16267247943172922,0.4535379509835698,-0.3230297170791585,0.33325531368012024,0.2413385213753775,0.10023044189079511,0.2614326121220078,-0.05663868424367817,-0.1484989399953799,-0.07201197712013437,0.10692476426060472,0.3944279327622713,-0.04034330482709218,0.36450498714636215,0.2928043774707594,0.1403177530593071,0.20078320984605516,-0.03848464577593314,0.4573178725306445,-0.34817502351322555,-0.20412953947676474,0.047438882216458485,-0.1084124154753876,0.2440752107569654,0.23492902834368104,-0.356211523152761,0.07326294500644855,0.467102628399933,0.2256507473622135,0.31620991824067046,-0.339682527840159,0.07970294082009452,0.5141284507549575,0.4368512611851491,0.20480251304891975,-0.28298460294993605,0.12807168600447952,0.5747457906984039,0.5629447662329525,-0.053060519927329255,0.2506044042117405,0.21645440922362916
Cerebellum_Crus1_L,-0.24497606734527058,0.08005565971204322,0.3088296733657083,0.11390066759957782,-0.2393673533606933,-0.20071922971782927,-0.19540926684946594,0.05210056028715079,-0.11587250727943502,0.04444558201973149,0.053420168219036786,0.4778639689402704,0.5414042639896867,-0.17320494725254734,-0.08205090443172641,0.4413436222618997,0.13759068171718772,0.3042797839940537,0.04863162934488922,-0.2452920984164477,0.19764634250839178,-0.17191451297655203,0.033928652998042874,-0.03063787253300079,0.11980578873770792,0.05456465790726441,-0.04292572814853203,0.01211330926479382,-0.06212975526624278,0.40897119745462396,-0.054915052885592376,-0.09350446676516083,-0.26800338515031413,-0.1104293931681312,-0.010977022611462554,0.11953779471464163,0.1031175655631588,0.3334280301969758,0.36554463005159843,0.2065571529290602,-0.11881924161097915,0.23240490783011114,0.0287346792728778,-0.22223671466752962,0.3707296351620127,-0.02609285069941051,0.3673028097905238,-0.30395961258443416,-0.37126251081257805,-0.16571746210205054,0.32163810540422577,0.1615262456204214,-0.21631831562013326,-0.08055605438304254,0.09119571486530849,-0.08594490537592532,0.04971527840534244,1.0,-0.39695166528065623,0.2140210834012757,0.46262354584691884,-0.31426165393882727,0.5384810781835814,0.018586224187595344,0.31220931163722565,0.16697120589075773,0.00607967763284305,-0.30975878561891695,0.02637046071013607,0.20625146396612729,0.21090334378322761,0.3254920461881468,0.47432438929011705,0.09640949653623332,0.10250555116260263,0.18302594942450182,-0.04693922573710963,0.27613904888068036,0.04269263075139109,-0.2018801865368464,-0.3689251994977176,0.5622554233775234,-0.1101927291485797,-0.09917823951634337,0.1580239901875814,0.08358623091580404,-0.4411706904883517,-0.029161707667058882,-0.21799288409057074,0.004906323515261729,0.24342824103518268,0.27569574643153194,0.1339302041999996,0.37152454589795203,0.29947708899807773,0.1973895389335993,0.24220812359896096,0.6462549905916907,0.2407115395254381,-0.003636579659724297,-0.05934014782255976,-0.19003576858240115,-0.023342972854825218,0.3705021930338239,-0.3921971371472569,0.0009988987675501751,0.246255023548833,-0.021319265163745216,0.5810917951873333,0.3525459318115542
OFCpost_L,0.2830284602899349,0.130069366267332,0.11400766862250435,-0.0027505541521257925,0.7435899972046718,0.3548772110775318,0.7040673641454509,0.04381812365738444,0.23455100548098537,0.3716865753098541,-0.1303766252884267,-0.4082286979930408,-0.09522384299693779,0.40653612437975634,-0.19810330262455123,-0.20445329171919935,-0.13785442248113208,-0.2146334096024797,0.38146421113180184,0.5338427028441003,-0.39344737143222763,0.6090425559632925,0.5080609741365093,-0.20394946229667177,0.20547532947397595,0.429487479106751,0.22575686780452803,0.5930818699178503,0.6487643497911294,0.0006000772947336644,0.45904764191230135,0.44534282394685726,0.6522252454502887,0.049688050617228564,-0.2712943429476985,-0.31876848516502954,0.08014924949894275,0.2355148931634402,-0.3436280559970534,0.15085599484388285,0.6065088254965656,-0.019118049516421657,0.36498698215197317,0.30777262592964294,-0.2698805946386134,-0.035189545934413924,-0.3477638651923274,0.8006885562144737,0.8746137215255916,0.32253310697524695,-0.34314773049538894,0.10844770056823343,0.585121109669725,0.34362871892712343,0.23815748700450393,0.3667024562188317,0.17546517558479668,-0.39695166528065623,1.0,0.034711078711822586,-0.3497012482388022,0.6947667225223694,0.013802167472178039,-0.02616094133132118,-0.0776142326621292,0.016376369551877767,-0.2823956478769568,0.613588348386287,0.3781912634191753,-0.20739498548264484,-0.18306736369869034,-0.30814184282686946,0.09255078377372251,0.23497339584330365,0.1085973548494819,0.06771840245007464,0.21138939987671695,0.010299902991378306,-0.30310530432589755,0.46743864137291513,0.4465338663706732,-0.29400209403953964,0.6990579014731875,0.5410451529576518,0.058199649173642336,0.2199326537415487,0.5823265894686,0.14867293534030168,0.16099106983813133,0.469738390099671,0.32265157217487567,-0.2958301168056471,0.3698263499501831,-0.3187403402224103,-0.12258342554766836,0.027912255009895127,0.2091730832970938,-0.27853226253473845,-0.21910641349832918,0.37424816435319497,0.40299688819705975,0.58380200996013,0.10051781470971803,-0.3345220500641054,0.6429253617849056,0.616753939247598,0.35154994918024374,-0.26982255279574996,-0.3435705215666778,0.013504378616650367
Temporal_Pole_Sup_R,-0.0900498028285118,-0.27331947126499906,-0.3695398294973565,-0.07340521282406559,0.2084808777349647,-0.17647587276293816,0.3965971057790293,0.04813830726411525,-0.042318511601565745,0.44858795080316377,0.085276536692343,0.62976879696536,0.0916232435092284,-0.09824529748729227,0.2900765747502655,-0.08938317204823662,-0.016009959155105755,0.36813430231446037,0.03819679166398213,0.4920820823860942,0.6653789837973813,0.5403928191082185,-0.4442916737832674,0.0045462473020447996,0.2151750309779646,-0.2120788884490977,0.1887900508553495,-0.22662245657993638,-0.009607437020469069,-0.2599904141429387,0.07387332584589476,0.006876047234966685,0.051496597217009075,-0.20896954464055553,0.6420781601016919,0.6783700610915256,0.3620257196916316,-0.4455187887658502,0.6257244159656195,0.20746025020693848,-0.3400350503266361,-0.31822771243974607,-0.17469883060986194,0.4572250416981116,0.1155999486816867,-0.3790224255156243,0.43465339924535956,0.016162794367681026,0.09782623060811188,-0.09044395737159866,0.7925372155289987,-0.21064462863556313,0.00031737606888982903,-0.30259489577584797,0.21633061409321472,0.058710198945992394,0.3797226719934954,0.2140210834012757,0.034711078711822586,1.0,0.823517468963572,-0.3674074252991149,0.23766129330486813,-0.10389467660379502,0.1291452868521419,0.71218225730441,0.63568638748122,0.1134792456662163,-0.06715343367559172,0.8822792002987153,0.07617846492485579,0.7820792240493137,0.3448439376456917,0.30498108149868636,0.6017357350505048,0.2833194006416182,-0.2243905610698555,0.22312187755844215,0.4522392074746231,0.27742390367896946,-0.3812492799917282,0.7742316890315989,-0.2601758910940529,-0.42553308322537653,0.2754978055647067,-0.17726970567393227,0.5517975782411851,-0.2649672256300179,-0.03881530821551433,-0.16908170233182104,0.022122589136305684,0.7318518390745117,0.06652969282940796,0.06447838193816825,0.5368182739765804,0.8386881225290513,0.2275095971465567,0.5972434796318673,0.06813146387574762,0.1957215619435503,0.5672642863111151,0.5603464576709268,0.5802439899369021,0.10575432391419119,-0.21132105030596132,0.2173400134682728,0.4275560217172755,0.4947079722409638,0.6944493439701338,0.027082064252078288
Cerebellum_8_R,-0.27733182138732965,-0.30086458528774124,-0.3523079432065088,-0.0738049353133421,-0.13564785093193182,-0.27885678566023203,0.05784849641521701,-0.05042784473873003,-0.15703916658720118,0.21928458470203616,0.14779982347675658,0.7628419161906561,0.19508958931204023,-0.19457317837907237,0.36456556531693635,-0.01944746484887477,0.032889221194540325,0.4524131144586567,-0.11350480270877598,0.25840074151150594,0.7936819778526136,0.22826369720320086,-0.5080423489821246,0.05429878538440975,0.1498572017680456,-0.31891827361329367,0.19006940231990962,-0.41999938180893753,-0.19677787420306325,-0.13382780419373416,0.008602324123558554,-0.1564197388609355,-0.19965195297051824,-0.2840056171626509,0.7371346720763979,0.7737938927735287,0.24004881403641248,-0.4250635336359857,0.8707858524948343,0.25880794938055784,-0.5897831956657194,-0.19449870323759436,-0.2503845364303537,0.3443141483793343,0.1810702467878722,-0.378702005563215,0.5351575976110459,-0.32178790523418804,-0.3066460664780918,-0.11129422866227645,0.9443659124368396,-0.1873304114457827,-0.10771056573625828,-0.44106377016021464,0.11414448886812853,-0.012640750807112239,0.33189553733643307,0.46262354584691884,-0.3497012482388022,0.823517468963572,1.0,-0.5566153273580862,0.30089458884297215,-0.0397234537270619,0.30463264964340936,0.6393998908193096,0.7404676102422231,-0.02771961311785743,-0.1510205642244934,0.9010775384079082,0.03800465696565721,0.9371068881645996,0.36927844512992797,0.14265384262485403,0.4471451464148646,0.188882567071435,-0.2802466991604238,0.24112892127448596,0.5627454477542819,0.14747086790455505,-0.5512620093510664,0.9676646521161812,-0.42892088047780064,-0.4757732082397607,0.2560678971762091,-0.20740467837650003,0.14526296285129667,-0.4209903637280406,-0.04187208398806913,-0.32934590725129465,-0.0688458471885027,0.8525048550251645,-0.03210054029129209,0.11203038290811558,0.6252455305301247,0.749125671799502,0.2775117903893554,0.860939558798322,0.028226694715647253,0.03668387083128198,0.3434787543831543,0.3160962705359697,0.5508634536690391,0.14091828752810143,-0.4452862138748918,0.0454558988768686,0.3143745979882046,0.5706637783429999,0.8864258180104851,0.19454865500632582
Frontal_Inf_Orb_2_L,0.32845743582782455,0.31336941993788897,0.48983409884972295,0.2719321981796568,0.43947340835900395,0.5626465378251668,0.44857540343609154,0.07063799666350991,0.2986394639235107,0.16291079223715552,-0.011816150807921472,-0.5237965506371883,0.16459706513720337,0.5158502743797009,-0.3308214262795282,0.0808858583821383,-0.00743008050826164,-0.21186743199421157,0.4036924575746549,0.1472241073001949,-0.6091802289934944,0.368616766633329,0.7615088153700266,-0.087433637870994,0.2641643936308275,0.5689879962527166,0.27244282261544334,0.6574198509555945,0.6208238894034327,0.15653104470693235,0.3198472806141285,0.4776586422249431,0.6798843223374802,0.16498236183812906,-0.48457531880599114,-0.5754709018745329,0.009716667892449855,0.5326309976691175,-0.46947787888349624,0.25089872734405405,0.7390298937763339,0.25411731661397424,0.5671826657808287,0.10860434489793455,-0.16254372443544202,0.025437311301256565,-0.3749869385349642,0.5884388222862729,0.587496117092611,0.46339153610791245,-0.6107265759719859,0.47512752911491984,0.4359519180545016,0.5553744825106718,0.2528322815862607,0.4462621775846399,-0.0351882000348253,-0.31426165393882727,0.6947667225223694,-0.3674074252991149,-0.5566153273580862,1.0,0.06800334873470917,0.2003175921535144,0.0810462974633451,-0.2528946535134109,-0.48160811209353677,0.44495552389592014,0.51314733232364,-0.5268027852685506,-0.08865542770635644,-0.5806778573610102,0.15119846339738774,0.22468951384038066,-0.054191348840148916,0.05167440399849772,0.46420247859151015,0.11939668722924858,-0.4775068001082074,0.39715987988061996,0.5557058469824235,-0.4452737017876488,0.6835474515458475,0.7308551486566621,0.18995023073489012,0.453745340961933,0.24351811460730236,0.223716534484202,0.3538987382785697,0.5724972647742406,0.43415944550182706,-0.6158246537821748,0.3746264043306143,-0.17599121804051748,-0.25404068899055293,-0.3055991429142404,0.33822974302401315,-0.35065142216288836,-0.017161408275283813,0.36005668911087996,0.1923893156774144,0.11408530596264647,-0.06841448449933961,-0.17293233695284743,0.6555142855063827,0.4296463849692432,0.09702950536002677,-0.45637643446920556,-0.48822897478976923,0.21013064889860347
VTA_L,0.0403691970652693,0.23124495030612108,0.3832062697638457,0.17931558104638218,0.16139863628390835,-0.01581864812308374,0.10106316546592789,0.10064221877376966,-0.03353590412861197,0.24306191829966828,0.02507929134233603,0.29766391063772996,0.5113904087331277,0.006064594097982383,-0.24920405006789556,0.31642144707584546,0.08443339003787348,0.24328815667878834,0.2949766227141483,-0.15710378678264503,0.02921922671680015,0.15510036069286298,0.2947535441744894,-0.15888457401720862,0.30468829668902897,0.42005716759174255,0.1901895469987764,0.16875358351506817,0.3007461256106677,0.41127871845562375,0.24615690611350147,0.08783046889051054,0.2203544228729182,-0.1404539989678979,-0.09175326897661647,-0.02279324766716677,0.2905536850948404,0.44601329900067643,0.2929671773389369,0.3052540568272323,0.1171869750532798,0.06421624494484383,0.20497263217496703,-0.10178987897243785,0.12888650821756015,-0.1074489432612501,0.1783858402505704,-0.0004089919592858921,0.12873581127386927,0.0018707985980390175,0.15049127014079006,0.25258088026785214,0.09419355281848267,0.09752365715932607,0.3654204388956558,0.19599000693865212,0.1119414090460128,0.5384810781835814,0.013802167472178039,0.23766129330486813,0.30089458884297215,0.06800334873470917,1.0,0.057237840061883996,0.3754230331930991,0.2071146969927621,-0.07959519625572556,0.049046160323551684,0.2989972119428555,0.1382610187690179,0.12858962688912468,0.13098468942337907,0.7717531630998326,0.3873043068061808,0.18525906994817146,0.24734564027920766,0.03179788366176741,0.6377290420704748,-0.10141228223995888,0.020509579126865365,-0.04991866805682876,0.43575009354463384,0.21520923439054432,0.28529114643320336,0.25240968836767835,0.32464483112107373,-0.11608725650380253,-0.15437493449286926,-0.01175340893006843,0.30464645282967595,0.5807438702490701,0.1067858955719727,0.3828816166262362,0.17379904872270366,0.5230996753222634,0.25037959104117463,0.25643173236222744,0.5667075795282817,0.13895369374243316,0.2865983243046368,0.17116090648478702,-0.09319463339063848,0.06223740647138616,0.19071951263795403,-0.13822130482943215,0.3035504742821495,0.4503545718890852,-0.1096527355541475,0.37308350055781764,0.37404570537516063
Supp_Motor_Area_R,0.42737970935793723,0.49354249721489235,0.33501828039076864,0.8019828455586543,-0.4135800851641034,0.6887473389957823,-0.04689949559853315,0.5076558490943526,0.6935550624081194,0.46070692614253383,0.9058796167612675,0.23034240270111803,0.3542011768056979,0.6612450901231693,0.37962101261310416,0.2872229098732175,0.6525632953369079,0.6020683907884938,0.7093247121207964,0.1700928387373478,0.09561985778483048,-0.026317207782296004,0.28206968455093434,0.7028036590846614,0.7829560757916659,-0.04012728895496402,0.2605596696244685,0.29130770491849795,0.3368590583132199,-0.16073528292635297,0.2578933686209562,0.4754895961627267,0.12852991273900166,0.7916724033787534,0.04033535883203799,0.11602685356769843,0.399758911534002,0.08650930753601357,-0.04847070550752127,0.4423711645896497,0.24787450419894316,0.4084193623544522,0.6750325437074106,0.2044934284991752,0.38367149322792404,0.4772162389611999,0.436459692957156,-0.3414737396123741,-0.27374350733362607,0.7404158626605929,-0.10987539243917217,0.6753175523894562,-0.060993587581130194,0.4765933809362867,0.6095186185114646,0.4482891660380294,-0.24337104799146764,0.018586224187595344,-0.02616094133132118,-0.10389467660379502,-0.0397234537270619,0.2003175921535144,0.057237840061883996,1.0,0.3620616527289917,0.19081811421925968,0.07862154914423757,0.2084949788591949,0.647281541204798,-0.12646158145865904,0.6521143893593746,-0.005844558415159603,0.23270614014149535,0.45680678688985116,0.497045297391667,0.5114107708125999,0.6461778898758601,0.449977925813414,0.10108495928661926,0.34453030972832727,0.22609047269308305,0.03447735873272383,-0.17863132772822496,-0.022632478463440218,0.5682498848400745,0.52305539835135,-0.030593671512867283,0.2749926178837254,0.5607299706379268,0.5408501398255529,0.2657082409621714,-0.02528964386635418,0.44008948722573715,0.5347020472485089,0.012005172638898824,-0.2769996081369074,0.5393666737495458,0.006305396654992944,0.5938031334340612,0.6932138433500644,0.2851452725046211,-0.05736381525558481,0.47197345631847115,0.4201555713877411,0.26574480810792245,-0.04625645564636519,-0.1909760226044469,0.2443473683364498,0.1603768293059466,0.4272371401081541
