,ACC_sub_R,ParaHippocampal_L,Thal_PuA_L,Frontal_Inf_Oper_L,Thal_MDm_R,Precuneus_L,Olfactory_R,Frontal_Inf_Orb_2_R,Cuneus_R,Putamen_R,Temporal_Mid_R,ACC_sup_L,Calcarine_L,Heschl_R,Thal_PuA_R,Red_N_L,Precentral_L,Vermis_3,Raphe_D,SN_pr_L,Thal_MGN_L,Supp_Motor_Area_R,SupraMarginal_R,Cerebellum_8_R,Thal_VA_R,Thal_LP_L,Raphe_M,Thal_PuM_R,Occipital_Inf_R,Rectus_R,Pallidum_L,Cerebellum_8_L,Frontal_Med_Orb_R,OFCpost_L,Postcentral_L,Cingulate_Mid_L,Vermis_8,Cerebellum_9_R,Red_N_R,Cingulate_Mid_R,Postcentral_R,Frontal_Sup_Medial_R,Thal_MDl_L,Frontal_Sup_2_R,Cerebellum_Crus1_R,Caudate_L,Precuneus_R,Temporal_Pole_Sup_R,Fusiform_L,Rolandic_Oper_R,Pallidum_R,Thal_LP_R,Parietal_Sup_L,Rectus_L,Cuneus_L
Thal_LP_L,-0.47502524473193336,-0.018733985318879418,0.19081605374744628,0.18880345839723717,0.293046807816106,0.6241703017249919,-0.0420739840898005,-0.145755733020473,0.08153025657302021,0.45109706155267376,-0.005262901261755113,0.6544666122238878,0.3733517127123948,0.31566931634002404,0.32277888252447906,0.3794792497671614,0.5822475332304484,0.34909147387871853,0.18413681291057543,0.3004375109722351,-0.29518156623285263,0.6525632953369079,0.4046312779075225,0.032889221194540325,0.21333311861800278,1.0,-0.16935976896005323,0.24956190182208826,0.009942581051478662,0.013661850608972567,-0.023125313747809968,-0.12805355516622507,-0.5456024923678833,-0.13785442248113208,0.6514614808615562,0.21978354877282738,-0.1728955649261942,0.06093257693288414,0.16767459843240626,0.36968814674307376,0.45084038671378046,0.11718417917951897,-0.3117669236155075,0.3822067482874727,-0.08152798688511664,0.20392166218164287,0.5508815509530418,-0.016009959155105755,0.2534389550877788,0.29760059945083867,-0.07155813284532872,0.21961777760908802,0.2343049399752501,-0.07077640733672341,0.20872030823258117
Raphe_M,0.33989783877499713,0.4642773230509005,0.32042073911087904,0.2244338393026803,-0.2142720761103728,-0.04450097868839713,0.28422061600456405,0.1768095299767758,-0.16549512917009968,0.46239980583648455,-0.0828030775742205,0.29478295704965995,-0.3376980726280587,0.50463922106996,0.3892391509244484,0.21518688527809016,0.015464618661944974,-0.09818490467932058,-0.12838941271175006,-0.27431048583340084,0.5000497426723058,0.25120476637060046,0.062415399107797725,-0.258893367154068,0.5349120897040145,-0.16935976896005323,1.0,0.43409457810467594,-0.0449179228267228,0.26785787940804967,0.46902144235709337,-0.2208095842791812,0.05696765567762861,0.3876876358379241,-0.1091037794386201,0.4309542387302644,-0.10192527652969613,-0.22431247054917067,0.22310066976224177,0.31154122830247555,0.2919261583793176,0.1482745943661706,0.4604760666298673,0.33987953856834574,-0.15836637490122496,0.37998040919855836,0.09422352541563653,-0.1287924739589506,0.3472857921982533,0.2358514281236573,0.5166023286094427,-0.009178791841307234,-0.1166485656013045,0.48031817876254357,-0.1644994612187747
Thal_PuM_R,0.1613470100204929,0.5709036862427955,0.27706422556570104,0.6125517432555138,-0.025728396017243256,0.3036792652870479,0.4982834641834111,0.19338402618236056,-0.19534794557995783,0.7650866550587228,-0.2155799516015883,0.548424358137932,-0.08566601944276356,0.6507785106273438,0.8116509214502544,0.3036980646805808,0.4827016307167153,0.12827570881303513,0.1766488666925398,0.28789953425848747,0.22481945651231952,0.6887473389957823,0.038655009879992534,-0.27885678566023203,0.6674670966589152,0.24956190182208826,0.43409457810467594,1.0,-0.09848439511174799,0.21743059645674595,0.42488946209175776,-0.15559439896130067,-0.26419942493628346,0.3548772110775318,0.3661870742623312,0.7250545055211332,-0.22633748073695598,-0.1796636708948988,0.3688155728972245,0.6465625466690162,0.4231878050146594,0.19615735516401472,0.29728075612325305,0.6038890518358092,-0.32856916557860394,0.5827259567610156,0.5178685707043732,-0.17647587276293816,0.5622646705421628,0.3277195085561224,0.6247193206477575,0.3514829557511456,-0.059913786533961955,0.29774154188991,-0.09068997971102845
Occipital_Inf_R,-0.3360367219283787,-0.6107169428219938,-0.10405245216341617,-0.19538880208814502,0.3576230324987769,0.018067957683115435,-0.1302675304640684,0.11682682331470046,0.88958227858951,0.07876700809865372,0.814441185118693,0.020650919739571887,0.23094992706078227,0.01589277809494958,-0.1741197758209079,-0.2934964815219687,0.11463600022196364,0.4376677786981367,0.021860540463553447,-0.10185038788765079,-0.1218045899950807,0.07862154914423757,0.44686263848369884,0.7404676102422231,0.1512448845861126,0.009942581051478662,-0.0449179228267228,-0.09848439511174799,1.0,0.6091306899612909,0.022382059336310295,0.11147524695524136,0.40585482068061424,-0.2823956478769568,-0.002377770041569286,-0.20133902673817147,0.5717562884264822,0.6533624243955182,0.008396719727601221,0.11286092464280598,-0.11133828096864667,-0.05761536225347612,-0.05235190675667508,-0.13000968353206666,0.823314333424196,-0.3046683943057405,0.08994892264375175,0.63568638748122,-0.5601384326327864,0.5866079982189877,0.2838409296277341,0.26689747602146446,0.7743625202078323,0.49599278253017687,0.5902948390963991
Rectus_R,0.09627352693791805,-0.08798315556071093,0.2461452931445374,-0.0649055596151731,0.21783799956962108,-0.01896656481816813,0.3833030243092077,0.4216828804234952,0.4993440060534231,0.4026089613408783,0.4883502135614617,0.27871377103548745,-0.09493737031803244,0.1786053685303029,0.09304760496760799,-0.14710583462102864,0.061530526154172586,0.09377030413234458,0.07621283635285145,-0.0892435007757813,0.2964490025592277,0.2044934284991752,0.3639348690630907,0.3443141483793343,0.5897152460847547,0.013661850608972567,0.26785787940804967,0.21743059645674595,0.6091306899612909,1.0,0.3412088424168642,-0.20273921357981214,0.3563321220326984,0.30777262592964294,-0.046379139979825915,0.10803388286801421,0.14649357420803008,0.32080787445851444,0.0424859858793431,0.29122682730422567,0.098125144980834,0.21830167231659625,0.3711697944483551,0.19562069913014954,0.4190186789642792,0.17427630624520626,0.19363028972227525,0.4572250416981116,-0.14782705129130624,0.6060763181957755,0.5584907618092347,0.26866587423720123,0.4914003290397196,0.8196529926518742,0.16849376324030935
Pallidum_L,0.42189895905951297,0.32678475485064684,0.6171010636129772,0.2008393005329681,-0.06753664131750552,-0.201082125959487,0.5594999733087226,0.4790195396321249,-0.11884777776652518,0.5730250275074165,0.056483385378423914,0.2573154955877687,-0.38662109386566995,0.31200211172592335,0.27123491358489904,-0.10761025443564873,-0.2278824778487925,-0.09863263050844247,0.21194684689448548,-0.00991518814201131,0.6906830681620787,0.2084949788591949,0.14337482622674338,-0.02771961311785743,0.6831387399075721,-0.023125313747809968,0.46902144235709337,0.42488946209175776,0.022382059336310295,0.3412088424168642,1.0,0.00018171887639553805,0.18070536700444373,0.613588348386287,-0.32027224082069916,0.511217216006923,-0.03523352573267483,0.04477300076828743,0.2186919708624537,0.4255790610870458,0.24580029019246524,0.3591730026686477,0.6528635166341236,0.38291600250704594,-0.020826758200400555,0.6574171601633118,-0.018408537446919875,0.1134792456662163,0.13177782330120835,0.4681201764972956,0.6346583351474836,0.1764921123226834,-0.08446061333021015,0.4834085394614937,-0.29923573815722
Cerebellum_8_L,-0.09028252750068935,-0.13936427023665082,-0.03790945938542213,0.24495057419941882,0.41851588413188034,-0.09833239325169335,-0.1697065645587303,-0.043924851965834975,0.17045928228105675,-0.12248097959455789,0.2247830684521979,-0.3589162983808842,0.3010522727418418,-0.10034352396501614,-0.09830919030914125,0.20121060756162823,-0.15848014453763795,0.31651130767220703,0.46888507393655915,0.16164259141455276,0.04713022032484854,-0.10591697824186491,0.04169901106000758,0.5103749566656686,-0.25919822479692006,-0.12805355516622507,-0.2208095842791812,-0.15559439896130067,0.11147524695524136,-0.20273921357981214,0.00018171887639553805,1.0,0.1428019935213298,-0.2885693576387633,-0.1446418002171713,0.10102936338553853,0.6740466578848398,0.6174076961017403,0.4587817886121677,0.08807583523680797,-0.24548524298103988,-0.06583753151492625,0.15145995410128343,-0.041704761757760125,0.3812626928825664,-0.0186215965511665,-0.17004602092132148,0.15672650531354324,-0.2602999005673183,0.04894947626011549,-0.004308341459849429,0.29324196694502697,-0.0724153023825856,-0.25049664103972563,0.38642074385054287
Frontal_Med_Orb_R,0.48226856580904087,-0.10555442692779063,0.035692544618265716,-0.29000496319575503,-0.02230961570080282,-0.2883358447389298,0.17387489571404688,0.5179099266587803,0.3745350623954302,-0.2691570943262521,0.48386752772122466,-0.5359528932528722,0.057427073698231676,-0.14250267123783555,-0.37808276080763187,-0.4133480102728338,-0.40774562760102734,0.08983390804640815,0.07044305127498206,-0.22306996909789872,0.15349500484349873,-0.47995759439823016,0.013247323469804891,0.41220414456132104,-0.011992314819249731,-0.5456024923678833,0.05696765567762861,-0.26419942493628346,0.40585482068061424,0.3563321220326984,0.18070536700444373,0.1428019935213298,1.0,0.3006133623755006,-0.4064820564803004,-0.19309932225871212,0.39196700486008645,0.36938253350850275,-0.06910146218805036,-0.08266701242971199,-0.2847017068187893,0.3283241430367019,0.38048036558619946,-0.036955654641789966,0.45825288540390763,-0.04017409122924668,-0.19397064159403526,0.5960672658113755,-0.29543426188763716,0.1614051148302485,0.24896413121556382,-0.04905376918221693,0.25057138045315785,0.5065847326017311,0.1862708249501138
OFCpost_L,0.8006885562144737,0.6065088254965656,0.45904764191230135,0.0903743508594611,-0.35638483454224584,-0.18306736369869034,0.8194761346125853,0.6090425559632925,-0.39344737143222763,0.32253310697524695,-0.24682922305025573,0.07593560985974614,-0.3414432264916024,0.23455100548098537,0.21138939987671695,-0.019118049516421657,-0.22235523744350794,-0.3477638651923274,0.09255078377372251,0.031834461759393855,0.585121109669725,-0.02616094133132118,-0.20253243685053776,-0.3497012482388022,0.4660355557721892,-0.13785442248113208,0.3876876358379241,0.3548772110775318,-0.2823956478769568,0.30777262592964294,0.613588348386287,-0.2885693576387633,0.3006133623755006,1.0,-0.21910641349832918,0.3781912634191753,-0.3975601711999019,-0.29400209403953964,0.013504378616650367,0.20547532947397595,0.1545377658444552,0.4287946948276013,0.616753939247598,0.38146421113180184,-0.34314773049538894,0.6487643497911294,0.012274741595076695,0.034711078711822586,0.4147322973009488,0.10051781470971803,0.46743864137291513,-0.0776142326621292,-0.26982255279574996,0.5338427028441003,-0.495178174679551
Postcentral_L,-0.3398417880142041,0.17758740272180115,-0.1257615573837429,0.4808465724710365,0.24702902464186904,0.7895864642396355,-0.05670215238277497,-0.1315894237845226,0.09319174684409844,0.28815371356636443,-0.015197611918975682,0.45241684769731993,0.5752201305581733,0.36287878846680743,0.47242762677347533,0.42360968556230016,0.9371952238659944,0.3717991598527535,0.23629988819378098,0.30574754450316866,-0.44673044318910493,0.5938031334340612,0.16335014279055013,0.028226694715647253,0.018060522658575346,0.6514614808615562,-0.1091037794386201,0.3661870742623312,-0.002377770041569286,-0.046379139979825915,-0.32027224082069916,-0.1446418002171713,-0.4064820564803004,-0.21910641349832918,1.0,0.28833962038813493,-0.10735392550784655,0.06337093897438521,0.21652678339255998,0.40509466470062794,0.23370289567741434,0.13857293733228235,-0.33869405967455435,0.39984774670225565,-0.11909176269838281,0.10815473698315864,0.7126837249738125,0.06813146387574762,0.4762418469826141,0.05105370904242956,0.0009190890221596928,0.20507148543200368,0.16457324212291513,-0.08681393208697527,0.3989622950372974
Cingulate_Mid_L,0.2331183336703714,0.6266960424937088,0.48681050265836623,0.7736865808411625,0.05328875865663415,0.2884481542165222,0.518434868950828,0.324138284360746,-0.2531149244329796,0.6945135395867906,-0.11972511262274162,0.4499350289092515,0.016132331554928683,0.6684050179642081,0.636251995473602,0.34300946290927,0.38262540488391183,0.16859250384986824,0.5069539648120286,0.2820163098994627,0.42914832506100065,0.647281541204798,0.07579179305412415,-0.1510205642244934,0.5323698023820537,0.21978354877282738,0.4309542387302644,0.7250545055211332,-0.20133902673817147,0.10803388286801421,0.511217216006923,0.10102936338553853,-0.19309932225871212,0.3781912634191753,0.28833962038813493,1.0,-0.04997869245444949,-0.0006667428288502076,0.5753522809229697,0.8476366701411538,0.42452190036463566,0.4425936915387016,0.4918986368252815,0.7535718400541203,-0.23236460297239425,0.6945610509067764,0.4288849714190393,-0.06715343367559172,0.5956991795658788,0.3533798231618242,0.595634892238306,0.39007010685834675,-0.19548796873018848,0.20235408635085636,-0.040306307063081276
Vermis_8,-0.23915213785879424,-0.46218042324953956,-0.03740213007070338,0.009056292895558192,0.5517518219369438,0.0007399017665827265,-0.2730353759243203,-0.009370557593938853,0.649792031519598,-0.14350516246156056,0.6676756945163151,-0.2229971495111529,0.364024825574969,-0.07669551363842882,-0.1628879660018156,-0.08563299832970346,-0.039572099293125364,0.5158054844777569,0.3285632730796726,-0.08230241546405855,-0.0345247397414368,-0.07447962445529206,0.3125092613883868,0.7619911221259231,-0.11983861435607471,-0.1728955649261942,-0.10192527652969613,-0.22633748073695598,0.5717562884264822,0.14649357420803008,-0.03523352573267483,0.6740466578848398,0.39196700486008645,-0.3975601711999019,-0.10735392550784655,-0.04997869245444949,1.0,0.7786873252349796,0.3836317746119327,0.11444820170568709,-0.19689647202147645,-0.0231112245211489,0.07233483950779378,-0.0999174166803662,0.7543739073276754,-0.20173180395539791,-0.019014877487992726,0.4943673773784279,-0.5222850847978907,0.30259326130316644,0.11425649680104669,0.32426203764491474,0.37178492983807426,0.09349369017522721,0.6383898620274117
Cerebellum_9_R,-0.2750697493542687,-0.4517536495602496,0.07916182059652352,0.08160720539551909,0.6633710898629945,0.07831860040759152,-0.12380973746021273,0.23191696900455372,0.7118447370774387,-0.00948321408154129,0.8325488277475547,-0.11215343423888922,0.4602680926426684,-0.07340727348935971,-0.16446721252020605,-0.08814814103437697,0.08489491697324529,0.551719158519318,0.5184319601966977,0.044363777353394,-0.022298977021606204,0.03447735873272383,0.4463564344373654,0.9676646521161812,0.02836591826542422,0.06093257693288414,-0.22431247054917067,-0.1796636708948988,0.6533624243955182,0.32080787445851444,0.04477300076828743,0.6174076961017403,0.36938253350850275,-0.29400209403953964,0.06337093897438521,-0.0006667428288502076,0.7786873252349796,1.0,0.3362343065843365,0.25592985708204585,-0.23356054294390743,0.18640613528092911,0.1534979028732911,0.0012343332920805694,0.8807601749526475,-0.052329995011713294,0.08711526952520181,0.7742316890315989,-0.414727902568337,0.5511559229956001,0.21777303846466503,0.3902204811764291,0.4677276631841734,0.24431946221104134,0.6845669305648143
Red_N_R,-0.02392609403645671,0.26232122958614496,0.36532078231682447,0.5561495380649305,0.4425843443029838,0.251888119374957,0.15628331522297667,0.09231041320394563,0.05162680146366327,0.39859710007483073,0.09253095332331725,0.23648811210877274,0.19959361579834498,0.41823622061692145,0.45564956818285324,0.5890201895394961,0.2287879664000115,0.3051903857251076,0.649938074186345,0.20704932537854087,0.2146107161358262,0.4272371401081541,0.22068529336005988,0.19454865500632582,0.23937840290262333,0.16767459843240626,0.22310066976224177,0.3688155728972245,0.008396719727601221,0.0424859858793431,0.2186919708624537,0.4587817886121677,-0.06910146218805036,0.013504378616650367,0.21652678339255998,0.5753522809229697,0.3836317746119327,0.3362343065843365,1.0,0.5925905817000279,0.1780490022946428,0.317207344984165,0.3156591314021779,0.5227512333486504,0.10636921455848854,0.4253977263534164,0.2566762291470404,0.027082064252078288,0.25734491171856244,0.33679528457050545,0.40558172016693766,0.5083500850897931,0.03814868481534148,0.0063029590791075655,0.33623040427222034
Cingulate_Mid_R,-0.027996050350473624,0.40695314544351563,0.41197000482494284,0.6273651522704422,0.2880302312233117,0.5269051481591724,0.36507250841104666,0.3319238364945541,0.13625177994141308,0.6845281820959356,0.2389146561242396,0.5407823825676973,0.28311369517433477,0.6949900080798931,0.590484284095471,0.28440268054822876,0.49742689009905156,0.45368605688974073,0.5424975752137867,0.2452339734597876,0.1816492272465427,0.7829560757916659,0.49518248604857434,0.1498572017680456,0.5681247406652036,0.36968814674307376,0.31154122830247555,0.6465625466690162,0.11286092464280598,0.29122682730422567,0.4255790610870458,0.08807583523680797,-0.08266701242971199,0.20547532947397595,0.40509466470062794,0.8476366701411538,0.11444820170568709,0.25592985708204585,0.5925905817000279,1.0,0.5901393445013522,0.5979151709772095,0.33778188744699,0.8469686287710809,0.07632719950220712,0.5339108444185869,0.6500329478047288,0.2151750309779646,0.49479364762274186,0.6391915240017138,0.5879137316089703,0.4901473600069552,0.16745497007080512,0.32632253711408826,0.28433104436009954
Postcentral_R,-0.1947624162053714,0.2873563771168566,0.224518045729469,0.1249491593141872,0.04296908504464482,0.6332113861452282,0.08063361219304799,-0.056527878156764064,-0.0008044707991547101,0.5329949853920835,-0.06588071333116238,0.6152659185132392,0.2433586985652828,0.6456852921698913,0.42220269543737887,0.23128114728106014,0.2861249544806085,0.41674262963787423,-0.027481397407118257,0.144640363733601,-0.09542065132669199,0.7217393579706566,0.606620546680166,-0.272643644622421,0.4637536250505969,0.45084038671378046,0.2919261583793176,0.4231878050146594,-0.11133828096864667,0.098125144980834,0.24580029019246524,-0.24548524298103988,-0.2847017068187893,0.1545377658444552,0.23370289567741434,0.42452190036463566,-0.19689647202147645,-0.23356054294390743,0.1780490022946428,0.5901393445013522,1.0,0.2968831452438281,-0.081148135316109,0.7137416998066273,-0.27641196451144656,0.25121533080134834,0.6783777135512703,-0.21495097945693958,0.4091010741733761,0.32031685670639126,0.11433017751289784,0.06601147474170527,0.15542445478747874,0.14158085462526876,0.09658641823561469
Frontal_Sup_Medial_R,0.2832420074886136,0.36403965818031125,0.4870712955855654,0.15703551429945917,0.1723249472311471,0.3030522127240826,0.33495585083434753,0.5800905012554359,0.0054772375023232804,0.19781844409157384,0.27113663429240353,0.1801771906819935,0.22700109212203676,0.2664484664136208,0.13420959051342699,0.013245171915239181,0.06810848219870051,0.16981935742760562,0.48650796233077204,-0.015306842095737155,0.20100206749772545,0.1973756646078321,0.38117628402604153,0.14901906492381178,0.3170815016085463,0.11718417917951897,0.1482745943661706,0.19615735516401472,-0.05761536225347612,0.21830167231659625,0.3591730026686477,-0.06583753151492625,0.3283241430367019,0.4287946948276013,0.13857293733228235,0.4425936915387016,-0.0231112245211489,0.18640613528092911,0.317207344984165,0.5979151709772095,0.2968831452438281,1.0,0.43151835128166405,0.6719341428803491,0.07627559705780242,0.5122926132474376,0.36198534581916253,0.4324419240053044,0.4240942546186447,0.41370913463764414,0.35501175104286153,0.1813216931421405,0.053514040976352845,0.2930030919204487,0.10671058923634275
Thal_MDl_L,0.596933415126381,0.4596084676392334,0.5866156305809694,0.28115015707611807,0.012863663404327534,-0.3590358239824935,0.5814198365284058,0.5585925509824248,-0.1712435095995721,0.3407921970642632,0.05838921705767507,-0.0498204548652162,-0.38753011808271837,0.1766380439617351,0.17119056902552465,-0.030861054770113527,-0.2979570097957479,-0.23035810589410383,0.44722881952892257,-0.02936536433572915,0.7714253145911734,-0.04625645564636519,-0.07773186915786526,0.0454558988768686,0.5111765750945942,-0.3117669236155075,0.4604760666298673,0.29728075612325305,-0.05235190675667508,0.3711697944483551,0.6528635166341236,0.15145995410128343,0.38048036558619946,0.616753939247598,-0.33869405967455435,0.4918986368252815,0.07233483950779378,0.1534979028732911,0.3156591314021779,0.33778188744699,-0.081148135316109,0.43151835128166405,1.0,0.3273534721081698,0.05432957877231892,0.6294819962536129,-0.17242674253016368,0.2173400134682728,0.18705962022507866,0.30772950300879576,0.6039006561795375,0.2484825444587877,-0.25743012533587817,0.49923467029238455,-0.2628363830604765
Frontal_Sup_2_R,0.17240632702317205,0.6021656959830735,0.4418182679595515,0.5266553434970811,0.15241483548480184,0.60886318438339,0.39578584300648884,0.3218533251700115,-0.08710655357059317,0.6491462712186042,-0.008151207934028563,0.46877811635122946,0.31545073712229477,0.7015709673117229,0.5563353969876234,0.36380923435125345,0.404960023634932,0.3859153720655224,0.44635117035151967,0.2550464693663684,0.12948960906748214,0.7093247121207964,0.4091671447925257,-0.11350480270877598,0.538744543360614,0.3822067482874727,0.33987953856834574,0.6038890518358092,-0.13000968353206666,0.19562069913014954,0.38291600250704594,-0.041704761757760125,-0.036955654641789966,0.38146421113180184,0.39984774670225565,0.7535718400541203,-0.0999174166803662,0.0012343332920805694,0.5227512333486504,0.8469686287710809,0.7137416998066273,0.6719341428803491,0.3273534721081698,1.0,-0.21451067106758961,0.6158951776198982,0.695152347272097,0.03819679166398213,0.6583292041340943,0.3925696593912856,0.46885640801040934,0.30748470201552625,0.051804048701919445,0.2986552417945118,0.1809268657811202
Cerebellum_Crus1_R,-0.32288892422328896,-0.6652460192408799,-0.01008907259418226,-0.19839425202772173,0.5296658573901906,-0.07463448944524306,-0.20800522955725226,0.19066346600277492,0.8431078327894929,-0.15603619281426687,0.9322112201089641,-0.13902540794543308,0.29440477125587233,-0.20102864314409027,-0.3368340160601585,-0.2999559452055664,-0.04489964574397411,0.45319187301558317,0.24063924831443723,-0.14992744923256965,-0.04646766277933175,-0.10987539243917217,0.4610974717352566,0.9443659124368396,-0.014588011283156895,-0.08152798688511664,-0.15836637490122496,-0.32856916557860394,0.823314333424196,0.4190186789642792,-0.020826758200400555,0.3812626928825664,0.45825288540390763,-0.34314773049538894,-0.11909176269838281,-0.23236460297239425,0.7543739073276754,0.8807601749526475,0.10636921455848854,0.07632719950220712,-0.27641196451144656,0.07627559705780242,0.05432957877231892,-0.21451067106758961,1.0,-0.29706393662450575,-0.06555007981612135,0.7925372155289987,-0.621074576272026,0.5763567369675728,0.16251601658593745,0.26595675296604443,0.6233075689215092,0.3308731888633062,0.6082853781671417
Caudate_L,0.4451166738965573,0.6334331112887225,0.6265179762871937,0.4609026361450121,0.09050266436510153,0.11289985181149427,0.5877027438491442,0.42696084904402926,-0.34893670009507294,0.6554418329318689,-0.20703992036691457,0.3181476492784498,-0.14125001363022396,0.4496105226954321,0.48192609688416366,0.24885353074198338,0.07303168715012888,-0.09671271181508882,0.4770045815596509,0.15857834552949202,0.5426274965259464,0.3368590583132199,0.01586006296964026,-0.19677787420306325,0.6350692045877514,0.20392166218164287,0.37998040919855836,0.5827259567610156,-0.3046683943057405,0.17427630624520626,0.6574171601633118,-0.0186215965511665,-0.04017409122924668,0.6487643497911294,0.10815473698315864,0.6945610509067764,-0.20173180395539791,-0.052329995011713294,0.4253977263534164,0.5339108444185869,0.25121533080134834,0.5122926132474376,0.6294819962536129,0.6158951776198982,-0.29706393662450575,1.0,0.2657762545775301,-0.009607437020469069,0.5442455395754866,0.2616249824241063,0.5392203800507857,0.30081050888075844,-0.27576019082381353,0.31801384402088256,-0.24181042425496402
Precuneus_R,-0.277192489520736,0.24088641967599297,0.06162822871837337,0.3612754390997354,0.3554429860824214,0.9147753259695129,0.05286387003587084,-0.0028289774482085565,0.24766340109243568,0.4882588895251191,0.15572770259251942,0.5278650179115678,0.6455458222025988,0.6129789077306332,0.5681207368854898,0.2621072925860224,0.7060011862609712,0.6339433621278825,0.2407040760913051,0.22807038722388906,-0.30835249254660363,0.7228221471758769,0.552913452566601,0.02612992954464083,0.34708794120915887,0.5508815509530418,0.09422352541563653,0.5178685707043732,0.08994892264375175,0.19363028972227525,-0.018408537446919875,-0.17004602092132148,-0.19397064159403526,0.012274741595076695,0.7126837249738125,0.4288849714190393,-0.019014877487992726,0.08711526952520181,0.2566762291470404,0.6500329478047288,0.6783777135512703,0.36198534581916253,-0.17242674253016368,0.695152347272097,-0.06555007981612135,0.2657762545775301,1.0,0.1273610200164599,0.479793119050506,0.3236952788531635,0.1965264304384872,0.2747601497155754,0.2892462197450188,0.19341379461153402,0.49844512903572696
Temporal_Pole_Sup_R,0.016162794367681026,-0.3400350503266361,0.07387332584589476,-0.113382229709973,0.38665482384795763,0.07617846492485579,0.09464318372295287,0.5403928191082185,0.6653789837973813,-0.09044395737159866,0.8738504091397231,-0.13903604031705846,0.3827224265187852,-0.042318511601565745,-0.2243905610698555,-0.31822771243974607,0.07111344227866936,0.43465339924535956,0.3448439376456917,-0.07785907462521362,0.00031737606888982903,-0.10389467660379502,0.38053518426221045,0.823517468963572,0.1190833800774223,-0.016009959155105755,-0.1287924739589506,-0.17647587276293816,0.63568638748122,0.4572250416981116,0.1134792456662163,0.15672650531354324,0.5960672658113755,0.034711078711822586,0.06813146387574762,-0.06715343367559172,0.4943673773784279,0.7742316890315989,0.027082064252078288,0.2151750309779646,-0.21495097945693958,0.4324419240053044,0.2173400134682728,0.03819679166398213,0.7925372155289987,-0.009607437020469069,0.1273610200164599,1.0,-0.2757215173715185,0.5802439899369021,0.27742390367896946,0.1291452868521419,0.4947079722409638,0.4920820823860942,0.4636009490176705
Fusiform_L,0.3105401709301466,0.8747138299804292,0.1960768896914074,0.5524056039445479,-0.1983787946237328,0.4311253630087714,0.36683501042030664,0.12799635974920925,-0.5380209092754702,0.42537717656119833,-0.47205318133373675,0.33892619235903126,0.0931571399925584,0.5102928183733212,0.6075167871290205,0.45385411981250207,0.4100673708351401,-0.05570305323496758,0.21926282370170863,0.2257771616703414,0.07054532493902234,0.4202507796282729,-0.06622382212296399,-0.5274131740612543,0.2830456869860577,0.2534389550877788,0.3472857921982533,0.5622646705421628,-0.5601384326327864,-0.14782705129130624,0.13177782330120835,-0.2602999005673183,-0.29543426188763716,0.4147322973009488,0.4762418469826141,0.5956991795658788,-0.5222850847978907,-0.414727902568337,0.25734491171856244,0.49479364762274186,0.4091010741733761,0.4240942546186447,0.18705962022507866,0.6583292041340943,-0.621074576272026,0.5442455395754866,0.479793119050506,-0.2757215173715185,1.0,-0.06475956431516966,0.2414418303009943,0.03221476492207953,-0.3935484509565198,0.012150256552094977,-0.18692055689246043
Rolandic_Oper_R,-0.18145934149230375,-0.1444314417900793,0.38125345520642573,0.10060476265833312,0.3876295041168167,0.18969017637365188,0.23407812085939556,0.4369856219163146,0.532753624627721,0.520738824437819,0.6861806881102426,0.44803517311994684,0.12670423952710116,0.4069238487159955,0.21314975952547202,-0.03566192412161003,0.16418973670093162,0.4624674234668788,0.3231849886567859,0.00727016909614541,0.18954766416827196,0.47197345631847115,0.6714752222467022,0.5508634536690391,0.6208203524316496,0.29760059945083867,0.2358514281236573,0.3277195085561224,0.5866079982189877,0.6060763181957755,0.4681201764972956,0.04894947626011549,0.1614051148302485,0.10051781470971803,0.05105370904242956,0.3533798231618242,0.30259326130316644,0.5511559229956001,0.33679528457050545,0.6391915240017138,0.32031685670639126,0.41370913463764414,0.30772950300879576,0.3925696593912856,0.5763567369675728,0.2616249824241063,0.3236952788531635,0.5802439899369021,-0.06475956431516966,1.0,0.5923378014872298,0.3878105999501193,0.5426897792570489,0.5706224645558553,0.3346123593057949
Pallidum_R,0.39353665574698354,0.3730891803185373,0.4222975810090142,0.44323888504189923,0.053003635092510305,-0.026431801009652894,0.5883710319129801,0.52908684304423,0.11095871951473131,0.6491239459272803,0.24771673023211507,0.25644344101127975,-0.18996742602299196,0.43408727095711086,0.43773739952573065,0.053859810742306106,0.13641750419468626,0.07827518392018172,0.2835676887751569,0.01047146068053439,0.5134123932660775,0.34453030972832727,0.1307254108169574,0.14747086790455505,0.6770403188700381,-0.07155813284532872,0.5166023286094427,0.6247193206477575,0.2838409296277341,0.5584907618092347,0.6346583351474836,-0.004308341459849429,0.24896413121556382,0.46743864137291513,0.0009190890221596928,0.595634892238306,0.11425649680104669,0.21777303846466503,0.40558172016693766,0.5879137316089703,0.11433017751289784,0.35501175104286153,0.6039006561795375,0.46885640801040934,0.16251601658593745,0.5392203800507857,0.1965264304384872,0.27742390367896946,0.2414418303009943,0.5923378014872298,1.0,0.3511493548130301,0.116345287259015,0.6463622519324809,0.031634803490002486
