,Hippocampus_L,Vermis_7,Thal_PuA_L,Cerebellum_Crus2_L,Cingulate_Post_L,SupraMarginal_R,SupraMarginal_L,Frontal_Inf_Tri_L,ParaHippocampal_R,Supp_Motor_Area_R,Postcentral_L,Fusiform_R,Heschl_R,OFCant_R,Vermis_10,Angular_R,Cerebellum_3_R,Temporal_Sup_R,Vermis_6,Cerebellum_9_R,Vermis_8,Pallidum_L,Temporal_Pole_Sup_R,Temporal_Pole_Mid_R,SN_pc_L,Hippocampus_R,Thal_IL_R,Occipital_Mid_R,Cerebellum_4_5_R,Thal_VA_L,Parietal_Inf_L,Vermis_3,OFCmed_L,Cerebellum_6_R,Insula_L,Vermis_9,Thal_PuM_L,Vermis_4_5,Thal_MDl_R,Parietal_Sup_R,Cuneus_R,Thal_MDm_R,Temporal_Sup_L,Thal_PuA_R,Cerebellum_7b_R,Supp_Motor_Area_L,OFClat_L,Postcentral_R,Parietal_Inf_R,Red_N_R,Calcarine_L,Rectus_R,Cingulate_Post_R,Raphe_D,Lingual_R,Temporal_Inf_R,VTA_R,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,Thal_VPL_L,Cingulate_Mid_L,Cerebellum_Crus2_R,OFCpost_R,Raphe_M,Thal_IL_L,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Cingulate_Mid_R,OFClat_R,Paracentral_Lobule_R,Precuneus_R,LC_L,Thal_VPL_R,Occipital_Inf_R,Thal_AV_R,Frontal_Sup_Medial_L,Olfactory_L,Thal_VL_L,Thal_PuI_R,Insula_R,Thal_LP_R,Paracentral_Lobule_L,Fusiform_L,Putamen_R,ACC_sup_R,Cerebellum_3_L,Thal_MGN_R,Thal_VA_R,Caudate_L,ACC_sub_L,Frontal_Inf_Orb_2_L,Frontal_Sup_2_R,Calcarine_R,Lingual_L,Frontal_Inf_Orb_2_R,Precuneus_L,Frontal_Mid_2_R,Rectus_L,Occipital_Inf_L,Precentral_L,ACC_pre_L,OFCant_L,Pallidum_R,Amygdala_L,Rolandic_Oper_R,Heschl_L,Temporal_Mid_R,Occipital_Sup_L,Thal_LP_L,Parietal_Sup_L,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,N_Acc_R,OFCmed_R,Thal_MDl_L,OFCpost_L,Vermis_1_2,Cerebellum_7b_L,Thal_PuL_R,Thal_MDm_L
Occipital_Mid_R,-0.5192530921181377,0.7119150169475845,-0.11700484005723598,0.32900162383626197,0.11833244752186062,0.4317021882574927,-0.22764601728003972,-0.6001789743232843,0.009000949251798243,0.04033535883203799,-0.04567959235121805,0.5874812989326273,-0.005533554990068539,-0.1051067132504174,0.04580907883367006,0.6119608960954485,0.3507808027200359,0.6994899702268409,0.5449076554376171,0.6431908478764142,0.5709828532389384,0.013348579492917304,0.6420781601016919,0.6055131364897234,-0.08737788174456472,0.3289018341106603,-0.2766334852446677,1.0,0.24444300283992512,-0.3718346524180878,-0.007498504848385138,0.452293425862702,0.4497833248251335,0.6578716353754538,-0.3954691392826926,0.5940149748572157,0.382169404295912,0.2531504965666479,0.29874807938729675,0.6525142917346044,0.8939424507218744,0.3494487144697731,-0.5844522117267311,-0.18311795177540163,0.8109230673514967,0.20438884489940953,-0.35509221173543026,-0.10883226553049125,-0.3111634644106955,-0.017552689660170803,0.24208561446461005,0.6069008070668221,0.18692380473651918,0.006594608822941492,0.5134241674225972,0.7759505564951938,0.1551839777548707,-0.04988455206464113,0.07174701263825982,-0.49125229679663196,-0.20659011930343343,0.7687810740523523,0.12434026608880934,-0.07741482981469328,0.3793727294777537,0.0701282299809581,0.3497467655781454,0.10541150591209338,0.22402066981325933,-0.1234561112349303,0.07022272659423405,0.3768749950092218,-0.14968251383851655,0.9661191439867115,0.00038867797746851014,-0.4084948769243085,-0.22700550339099962,-0.5699263462543396,-0.07793195046869994,0.1440322778191967,0.2574537391044729,-0.05039392583030506,-0.5747830228352128,0.0563269648473694,-0.10455180576641723,0.10993100807009815,-0.077332219153531,0.12977293424695752,-0.32397849416156527,-0.367052957046308,-0.48457531880599114,-0.13931921546512,0.602461689631593,0.4348395488317441,0.1298277411600017,-0.0037628477848899006,0.04679730233797855,0.49449088951508785,-0.7091258027618821,0.06942682119585646,-0.17632568369164645,-0.27505194359825125,0.2800468036919515,-0.3754608181512369,0.5869775724069405,-0.5498104479603099,0.8198690908626888,0.7641292855369736,-0.012400581449347489,0.7665434223765747,-0.4119282861077447,-0.22428473887421843,0.3569716901475334,0.5235121034069259,-0.053878666343044584,-0.2712943429476985,-0.050710182372206064,-0.4714880708288509,-0.4703517161040212,0.0680880851481637
Cerebellum_4_5_R,0.16583322714985976,0.30255932894554555,0.13260341401081327,0.08860343975759749,0.46691819492436154,0.3359951282146426,-0.040522591657426645,0.10848030377103697,0.6083457126006859,0.399758911534002,0.20637717307781545,0.7064168873530935,0.45761152425185675,0.24531972156398107,0.6877887901028388,0.3722043195146961,0.5346721183356452,0.5280054152908679,0.3936512754860854,0.27670562178981123,0.2005127942558139,0.13155484128184616,0.3620257196916316,0.1896160668547981,0.19201155471687692,0.6102320557196413,0.10828773938149,0.24444300283992512,1.0,0.08277651686463168,0.08661500991964112,0.6473158026510303,0.13064629157155042,0.5879498166145032,0.2733133597507147,0.3392199741706428,0.13362814059553815,0.8123924581625651,-0.011681593939224707,0.13473986996937473,0.2561137262376973,0.16540236377257075,0.040159190189821614,0.23658514835985334,0.22376211743048796,0.3338402214449047,-0.1051560829356304,0.42617078935315283,0.07694675959710544,0.21300889487368,0.47374226506547096,0.16558387210600584,0.5878519508131448,0.365379680754589,0.6812936553491431,0.31062858846390606,0.0458066012244,0.4388298556178201,0.4815441422572726,-0.04390004215194799,0.49656728138623973,0.25410138213833144,0.22986677971932795,0.048046384939818734,0.4243855119308632,0.9143830166613628,0.6051570988571547,0.6324330750284481,0.2502323359674445,0.35482527124687835,0.507560957239807,0.3241103276486933,0.06092319008142573,0.2032974189652518,0.19292497388567395,0.21017220197159728,0.21061018473217466,-0.013369006175847745,0.5150913526841361,0.37414115381587393,0.21381852696553394,0.3019590087566251,0.24249513625798888,0.2507656476609965,0.25722751886061096,0.8450253707102663,0.5337868180319689,0.2008131765343554,0.13971207288595275,-0.0785967911950275,0.009716667892449855,0.5561224279661535,0.5137250597125782,0.4922731784973573,0.34466492752211275,0.426462079853542,0.5872702508014822,0.19309979322894938,-0.26151233317730777,0.28449088189754107,0.14311327014014327,0.07328539104671357,0.3086398607965169,0.1868000281380385,0.4483931054022629,0.0305046808337952,0.3797767861207897,0.11866182959550454,0.11066355871712712,0.22573791274741253,-0.0008311158858841631,0.32975011049733843,0.04406796401836607,0.21648424730460766,0.15211646160286404,0.08014924949894275,0.432024103456914,-0.048882415337552526,0.1394996261520853,0.20016785808334173
Thal_VA_L,0.5419806320689291,-0.2775387590398376,0.3697722827311788,-0.14563114473341726,0.4618253261246308,0.1422520977968763,0.3569018052890484,0.5253285634682376,0.3571732271042348,0.52305539835135,0.35567873334961597,-0.09151035953292631,0.44606401205838175,0.26682368062577466,0.4414822480115266,-0.05549180360215775,0.2617905832031649,-0.005134577741120784,-0.1907046818032369,-0.07277105860836515,-0.2680156351012082,0.3577369969679284,-0.17726970567393227,-0.2553940464895258,0.3084236377643822,0.1335771333995981,0.5050602037099767,-0.3718346524180878,0.08277651686463168,1.0,0.24133928592362247,0.012688550256269141,-0.08753581319537235,-0.12115366544494889,0.7220069170229692,-0.006350832385923975,0.044692778962147885,0.2060172101549662,-0.04654100035256134,-0.12196131815572507,-0.29857810220473924,0.21349765438864454,0.5878443485808882,0.5712304088072151,-0.29328883279454127,0.41493737887654536,0.5225851446928059,0.3378613658891117,0.25677698121267123,0.4429610673404708,0.016190482321121136,-0.029088721316536954,0.38008685315040147,0.44095994317984755,-0.011562473982259455,-0.30934304811231317,-0.03848464577593314,0.308644070067105,0.4331141322965767,0.5933173409666611,0.5964712196373883,-0.33364403100588164,0.04495118191835397,0.20051900381729607,-0.0037283832458845346,0.2838580660310156,0.2820405090640305,0.5377466715288176,-0.025416052964229375,0.39317412216519954,0.3919133950179105,0.12427102326127262,0.4613370690547651,-0.3219764129173139,0.5739095988759566,0.26044360753404217,0.3923088164212289,0.5508332204211811,0.23292452323473017,0.42977907509094765,0.3539922396061341,0.3577694431961966,0.5510651163240062,0.5930731847768517,0.5136059243160545,0.2685826826380116,0.2544472570497047,0.49048592619848586,0.6359277904021765,0.08359734587617829,0.453745340961933,0.5577984899504701,-0.107911978827402,-0.04633951783155788,0.08501462919378584,0.3275347920248072,0.5331176115849509,0.011581673151718961,0.13804231542605774,0.29408662790696644,-0.07679934196309025,0.0653345505216273,0.2999742627421387,0.09831548929470313,0.20356657955108237,0.3713637714192985,-0.24756007261478988,-0.24824214893087698,0.3836222768017802,-0.22594116291951474,0.09131728066028273,0.5176421258762928,0.06948309405270173,-0.14094661240492423,0.2750004397065906,0.2199326537415487,0.4627566442848742,0.5014648101543029,0.33786322356174514,0.22022234549878494
Parietal_Inf_L,0.020362678536760808,-0.09516423606390455,-0.1584548753517848,0.13603390386568928,0.053108800572426694,0.22252708298610815,0.8407085934267009,0.06135015559465033,-0.04561784293374249,0.4201555713877411,0.921495718564785,0.03629966586997651,0.20433845241518922,-0.14617207048610834,0.23601352940900056,0.44197958924775244,0.46494382739422246,0.030342052476309167,0.24034680186493174,0.17002430795416903,0.041418446910290924,-0.44044660365762234,0.10575432391419119,-0.05873701094387739,0.4620087082589045,-0.1273241572262084,0.38039049620119225,-0.007498504848385138,0.08661500991964112,0.24133928592362247,1.0,0.4053530553416823,-0.25913756225956,0.2631505264133939,0.2555026410105726,0.2995441614432497,0.48004401354938203,0.10619287998889115,0.10108474698429441,0.27479896476984844,0.184783523516546,0.36667177577072513,0.5180286632466811,0.2781152039269274,0.0433688962255952,0.47190114850759246,-0.0838015397729825,0.1296627544233919,0.401278422913924,0.19971059106843508,0.6769004944780698,-0.09949391367375246,0.19115264540616766,0.25315951952993687,0.4605561841778381,-0.029528662947105287,-0.28298460294993605,0.1074237204888665,0.07707531711047183,0.4142212376107123,0.08184550206254489,0.12059560099659689,-0.12627512546414912,-0.2417339063286161,0.02174823604942537,0.09690530907054515,0.14643045950774164,0.22844473695072245,-0.2409072910680328,0.4531722944833995,0.6571168836188856,0.025498935556267865,0.572617836100859,0.045598757219912744,-0.029685066764153337,0.005283905178934724,-0.036810576725753386,-0.1483023262198027,0.3039755127323111,0.25190366668655395,0.14590564082558793,0.6887235839971266,0.2971514103776223,0.11791140387138399,0.13227693365712512,0.30205105110029523,-0.03632671493252725,-0.13853551828543872,0.014362019504538165,-0.46215548121677047,-0.17293233695284743,0.2702074156655114,0.46615731474647687,0.22125923005783524,-0.22001253703155765,0.7853066976557777,0.18586552177395088,-0.17523293375092344,-0.11049689031951725,0.8153871747157354,-0.4268077326439084,-0.3565699506500473,-0.16625769371592877,-0.1644030044730376,-0.05029111380138294,-0.3479284406372944,0.05606590144755718,0.19979596899222052,0.6076690306357714,0.18176620148002898,0.15449014359302096,0.3188685503662823,0.2786733371821207,-0.19074169639644217,-0.4147748516150417,-0.3345220500641054,0.3121505206843513,0.219335579401365,-0.3162361460189527,-0.18188008099494743
Vermis_3,-0.16285069710788444,0.5124580744476879,-0.057908059087486995,0.41340731557836946,0.30855892688709663,0.6116638778725325,0.20230685995337885,-0.15545403431189622,0.24908951923685627,0.436459692957156,0.3717991598527535,0.6533212563514562,0.40010785612223343,-0.14120668351340954,0.5414258516930757,0.7572533187815397,0.8451957823941172,0.6441808211169141,0.8168740948435145,0.551719158519318,0.5158054844777569,-0.09863263050844247,0.43465339924535956,0.22060316092967533,0.33821295751359065,0.29537085393957396,0.10251208715349773,0.452293425862702,0.6473158026510303,0.012688550256269141,0.4053530553416823,1.0,0.08403416276728727,0.7807991991096144,0.11379736350249194,0.7087031076034775,0.7027477295488951,0.5321271845847831,0.31115331279771025,0.45501410108666857,0.5900167032899971,0.543192035123215,-0.03407410378711803,0.17711542466957036,0.5353894400681398,0.44821662729883055,-0.25724744958221263,0.41674262963787423,0.2834269167324974,0.3051903857251076,0.7853470302654842,0.09377030413234458,0.49001513969771165,0.2512877658430958,0.8938294979751418,0.4337323703123821,-0.03795109423151693,0.16981935742760562,0.2964149066557709,-0.16628767309703607,0.16859250384986824,0.592371048385802,-0.052987422084482,-0.09818490467932058,0.44507500246943466,0.5642266368121073,0.5509757590629509,0.45368605688974073,-0.07427066260558594,0.4652829891848239,0.6339433621278825,0.3260809565188753,0.31600909801401145,0.4376677786981367,0.09520797490594836,-0.07754227480484548,-0.15197662299905326,-0.44686186077676926,0.5573592008184867,0.424070818956459,0.24605877413963242,0.4696557196265993,-0.05570305323496758,0.20350974533134283,0.07877849148411845,0.7234670703417779,0.17444613433705033,0.09677269932065913,-0.09671271181508882,-0.4932436571231509,-0.3749869385349642,0.3859153720655224,0.8269391900007622,0.6552075486234693,0.01851560556703519,0.6550573964542454,0.41877892366996256,0.08938165764588826,-0.33957098043796013,0.4077767893859627,-0.244716772260953,-0.33975566101047716,0.07827518392018172,-0.06759365813835323,0.4624674234668788,-0.3256092940261037,0.5906410329565139,0.45140395950450724,0.34909147387871853,0.5073760560205347,0.06293357246751213,0.15882683847334836,0.4128972948180898,0.15184119671228508,-0.23035810589410383,-0.3477638651923274,0.3370693337993442,-0.13818162229223313,-0.32748539045635966,0.09003298843458582
OFCmed_L,0.16847234501566516,0.25837439831326303,0.2847889551100369,0.04831119453788485,0.14472059318104832,0.24455432874225894,-0.3069795367157749,-0.03567976470470629,0.34767536958330786,-0.05736381525558481,-0.23905188619871443,0.46792202257189774,0.19224840480279987,0.3013842741598169,0.14793777255770943,0.20229692136898011,0.08046359042806892,0.46329422891435124,0.14882494764432425,0.30566202193805064,0.18250628986831377,0.5088020151504924,0.5603464576709268,0.5346153272652866,-0.07127441562481086,0.5455112274437948,-0.1611375197383973,0.4497833248251335,0.13064629157155042,-0.08753581319537235,-0.25913756225956,0.08403416276728727,1.0,0.28864899721002313,-0.019114395496936352,0.2657571500677774,0.0559612823641297,0.23175237220911157,0.03468420523682788,0.32947167091044427,0.36496602159443225,0.00771531797747791,-0.3350134024902965,0.019858345468002855,0.4217583083351588,-0.023750030557144936,0.39118566942421795,0.0561720504140841,-0.1873307081445488,0.007381393032426388,-0.05986819712961307,0.6951058050678813,0.14275586944768504,0.03908717325890271,0.16863035811874727,0.43454000849010066,0.4368512611851491,0.3290365061552195,0.393160244770556,-0.1614814442670651,0.06966784294132326,0.4156991633755251,0.7107469850178931,0.4172822496815136,0.07337086600861532,0.14686659217676498,0.3898367119868764,0.2031333861136578,0.6450278713902375,-0.03847648109794301,0.0800179265803823,0.46201328758622195,-0.274842122561967,0.4445142023318882,0.2643883069940912,-0.018843311174475574,0.45278169474764346,0.06813633708320303,-0.044594574035010257,0.27675486034819,0.0992428001076112,-0.11492128302777907,-0.06409832469924824,0.26650839511355756,0.17454127331336491,0.08576494058273039,0.01699926163783067,0.5153879647290074,0.29828592348805766,0.47798575883768535,0.11408530596264647,0.22479316900725071,0.14906655326917126,0.08564217760891096,0.5615877171158967,-0.12940303298110176,0.3258587543039924,0.8913673004757172,-0.23559423882424807,-0.19416023930682752,0.5285810781106699,0.5172618386314796,0.5618621368421459,0.16121164663885124,0.48264234028810515,-0.03008892016096494,0.44680290391399086,0.3320596562770041,-0.20232357328254547,0.3360560681075654,-0.22817636739523794,-0.1476305959505489,-0.04714899636536927,0.8432862139780765,0.5210219363716149,0.58380200996013,-0.14821378262723914,-0.1745351910711475,-0.11213419978730077,0.43479846949373274
Cerebellum_6_R,-0.2127821297543022,0.8155783331045514,0.0027762182178977775,0.5591632069334368,0.37931750818792564,0.520298441647671,0.10379818648066964,-0.2914035689865035,0.13029921221621285,0.16096512285679687,0.19980110082459476,0.8544802614141843,0.13581001669791687,-0.07298088918159383,0.40426411450083066,0.760969378139943,0.6284401725138683,0.7546037692270973,0.7284415957484953,0.8701647502354318,0.7349685503329558,-0.0470493672421271,0.7610680756246354,0.623613168049465,0.3077217589989143,0.47970681980337276,-0.1312275050680333,0.6578716353754538,0.5879498166145032,-0.12115366544494889,0.2631505264133939,0.7807991991096144,0.28864899721002313,1.0,-0.06835806503745534,0.8963179816296949,0.6210025949983455,0.5382945186204195,0.49322092696126624,0.36273336791684113,0.7445359723023486,0.6056353304503155,-0.1758146106489729,-0.07172932957121018,0.8244518432165193,0.28022005668659067,-0.40803849928450836,0.016077771727826765,-0.1667554139406974,0.27843263545587454,0.6685203642965075,0.30052121323665804,0.45787903114288386,0.4295576565863313,0.8687963340492516,0.8096800954259485,0.2593377283533257,0.2617891159748183,0.33965420636759286,-0.36173639362855414,0.10476720644211461,0.7947476178920063,0.14284825470801496,-0.15519655146949154,0.6099055088073269,0.4957052138232833,0.5638210858272773,0.3857738128225296,0.11592341663903219,0.005689521242555233,0.34713354660658574,0.4781845711970498,0.0844399492496044,0.6411935620662021,0.03224549336222175,-0.09783465961769283,-0.13810360767414512,-0.48952307025021913,0.2116282880581688,0.4029626376714305,0.3117267132868596,0.10548956165768714,-0.25687059967855574,0.03074142625390611,-0.05809260985281785,0.5509182210584185,0.0017763202546200233,0.03385973871176829,-0.09815073578432905,-0.38362151883227247,-0.48606560289724043,0.18992025830956452,0.8874213595376046,0.8337997145029112,0.22093234291340266,0.3347558472964786,0.2802476755748964,0.26964692152553754,-0.49765543547871827,0.2379532245227131,-0.08771044424990858,-0.25888285576653924,0.20729743902553618,0.030126048289884213,0.5333975155714906,-0.37541206417423467,0.8494792122504797,0.5155532599305399,0.08704682763865083,0.5408899902591419,0.03583583630561205,0.12716340953522381,0.3888400898617246,0.40137782944096406,0.033144878525964934,-0.29652383509811475,0.3107101325869154,-0.27308996900446897,-0.4255593475820561,0.3508524955455032
Insula_L,0.70271594112233,-0.2816354794399863,0.5692743567605578,-0.21432356837156516,0.6387295100333563,0.1352376947436251,0.31577859938722047,0.6933737967797469,0.6673309653022127,0.6750325437074106,0.4080338325237887,0.0666990839397166,0.6332793143964538,0.3520515482734783,0.5767351036710586,-0.08277394131249952,0.38124110497380354,0.05594930500582142,-0.0774131830376047,-0.10574109364559554,-0.25468000261868784,0.4402295853626209,-0.17469883060986194,-0.3167043552438082,0.35928938732408755,0.35242260700287337,0.4400715799257557,-0.3954691392826926,0.2733133597507147,0.7220069170229692,0.2555026410105726,0.11379736350249194,-0.019114395496936352,-0.06835806503745534,1.0,-0.021047666376694016,0.026211631854214126,0.4192843447073894,-0.22015978646112522,-0.1040971240154038,-0.3791017498975522,0.030089494773101095,0.6335730674553147,0.6019406945849546,-0.28428319487615034,0.5336337686876688,0.5668766639702231,0.4847473101461898,0.30569337622098747,0.5482429438228019,0.05299829262514839,0.017081927535597,0.5430138151919368,0.42000856387435453,0.07300133241206856,-0.30064022749907116,-0.008128128665701949,0.44447327806317527,0.5909729103413943,0.6951484327576497,0.7981667281842113,-0.31473821568660204,0.14732985451338318,0.38485605561590336,-0.006280432621585818,0.469583194411598,0.40922886113139934,0.6932595195901294,0.11993795935714281,0.505083618864572,0.4869496701050051,0.2394424660184949,0.48269049107966616,-0.35849272723711556,0.46750472867180476,0.39532649945485654,0.6003411310140359,0.6246529721305046,0.4569535901210772,0.6863483467431183,0.2630457081074738,0.48755539146494514,0.6669033893653139,0.6904803515746918,0.7219555361862963,0.4282278607826532,0.430396729986694,0.504458987483365,0.7122683797600853,0.1955416003252086,0.5671826657808287,0.7277717044312726,-0.05582429915794087,0.020961221242369057,0.2780869127860265,0.417742423619323,0.6527558516582387,0.09134460024595578,0.11414488608818316,0.4273050187550211,0.034485708721567726,0.1422384802995922,0.41986709134594086,0.22494953310234958,0.3013596312008298,0.4559079261531702,-0.24422381549567374,-0.29855423488668403,0.44905071459986245,-0.2063043176942145,0.17688743399529508,0.6777748604676405,0.03736175500789632,-0.04668181336978541,0.3180885997688018,0.36498698215197317,0.500270556768086,0.4225948016754063,0.5038734538506815,0.14270785672982367
Vermis_9,-0.2309275404679041,0.8013822551663055,0.08364354782441386,0.6230147808447707,0.3551558917759127,0.5730105209889881,0.1504190807718147,-0.29172336718317177,-0.02582786046239341,0.1603768293059466,0.17920467605457174,0.6692702060764358,0.061147192608691864,-0.1670323844948037,0.3309377890139316,0.7758722808474342,0.6665127312601056,0.7166178326068255,0.7138143819247287,0.9232620471403836,0.7260137901831675,-0.020152462817641874,0.6944493439701338,0.5411058725610569,0.33378256547095453,0.3140942858099004,-0.067022980092419,0.5940149748572157,0.3392199741706428,-0.006350832385923975,0.2995441614432497,0.7087031076034775,0.2657571500677774,0.8963179816296949,-0.021047666376694016,1.0,0.7661344134346167,0.3396970048299297,0.6449592268996758,0.3569349321145023,0.702457065262937,0.7284026287485301,-0.12831825817667636,-0.10185160456943809,0.8409569072750246,0.28135989037319725,-0.29994877421900584,-0.03026167727309211,-0.10244909900011077,0.3354826468684072,0.6058571990739312,0.2867293566540742,0.35371329360755616,0.4648937357608324,0.7774049546297191,0.7446107264807986,0.2506044042117405,0.1723143827441357,0.28402593261538656,-0.2965135206024457,0.015907003161061847,0.7845365609536928,0.011164448267471738,-0.157236289672821,0.6416480465247428,0.2922698439351691,0.49992892412322365,0.2892967383512603,-0.02359586379874261,-0.022565518033333617,0.27523390660128505,0.468531672064383,0.189095633742559,0.6026879585002142,0.12108371602752334,-0.18023374833867398,-0.14747862017841318,-0.4601842934029577,0.15467591511958187,0.45071099012962623,0.36108088561246066,0.08775144961245299,-0.3414243917939381,0.06760423352999491,-0.10768186019536094,0.40650041499431855,-0.202734748981426,0.053231970113146634,-0.04149438596133654,-0.4435258279428,-0.48822897478976923,0.1261524986586974,0.8207574835863672,0.7871085384921821,0.12289393966385116,0.29796530276708977,0.2164819642363855,0.2285551434778953,-0.44403099596019796,0.17564532987076578,-0.20017034384149954,-0.33364947858379285,0.13133783953552522,-0.013803760668886647,0.5357385394009897,-0.3426088148959031,0.799095695475722,0.511170954997632,0.22668832640504963,0.49386671593223447,0.05002132245678457,0.06750866257885423,0.5230456388352469,0.34031387010814107,0.04897120447759406,-0.3435705215666778,0.33367233124972956,-0.17755616617418635,-0.5039501389988782,0.402257117913988
Thal_PuM_L,-0.3168419416374963,0.4647698607332188,0.11201811728286293,0.582811057897932,0.09796039685803387,0.6890982382556738,0.24818713511757637,-0.32178567790504076,-0.1252004159921773,0.2403083001030005,0.3001187196071698,0.3862371485413418,0.08569784505827265,-0.3817655447467676,0.2532428463027176,0.8025716684253834,0.7322489765076992,0.5632022957737366,0.6823093648951714,0.5807681421597726,0.46952785059904667,-0.1499112601944048,0.39062826797902106,0.21723585641283674,0.19412403751556365,0.00732712502181717,0.053897065984451306,0.382169404295912,0.13362814059553815,0.044692778962147885,0.48004401354938203,0.7027477295488951,0.0559612823641297,0.6210025949983455,0.026211631854214126,0.7661344134346167,1.0,0.0679556844334602,0.4861728705299238,0.5025028458917904,0.5935005559954785,0.668128225749034,-0.09122144487693454,-0.06316065854952625,0.594373274164665,0.3328783669360342,-0.18316338980051353,0.2255049290930853,0.3532045390886642,0.1963710468624758,0.6715817554211153,0.10581694517640204,0.12766069203957064,0.22142696303135995,0.6918940505903309,0.42648814397172774,-0.038787028805586946,0.08330598374839573,0.1402292234257416,-0.10984733588240747,-0.14031268712107184,0.6206897009313356,-0.2356487148215216,-0.1839021888248058,0.5041147588671677,0.07585951088857434,0.3525643627588668,0.14938088724993334,-0.2456587711425006,0.25337900253635554,0.4479745049073309,0.33683691934805604,0.43444876795340254,0.4053028927428363,0.021105409234278522,-0.2832132526399952,-0.23481537538336092,-0.5594935926432504,0.3206975433530642,0.27153483443501747,0.20205161536993527,0.35649703359546825,-0.24947363604128503,0.08855363152352144,-0.1075027692374289,0.3125116803428001,-0.2530009545251102,0.020228011759350916,-0.10700931439874482,-0.5610151167800912,-0.5293185253952183,0.13323203378101783,0.7514933887690477,0.5197385515911019,-0.14299561143129988,0.5481271962393078,0.16886837691999845,0.038519156175523483,-0.2366078627016738,0.25303948482993793,-0.4053525856541775,-0.41128347219904726,-0.1347124188251176,-0.19002500856545895,0.3544684223323822,-0.460567048161034,0.5778293024689116,0.5250616764244537,0.466544293511649,0.4959012514177377,0.04752339945247719,-0.11857421478265816,0.5741692250373097,0.014082079560798662,-0.2807419322105825,-0.42668321612378896,0.2963553801273765,-0.08023941381567903,-0.48727310506611526,0.17774871618592167
Vermis_4_5,0.37078215769283107,0.33319920098425987,0.2018210736169571,-0.026500911966768494,0.6674764222488777,0.2881164981500026,0.08077454105199207,0.23091507886440382,0.7066489431854711,0.4698103172264749,0.24236109812318937,0.6844056061805721,0.5446748096053867,0.1994827249673711,0.544891164339906,0.3349341923412983,0.40205494897027133,0.522196200393294,0.324655068244921,0.3566180467103547,0.2754107160635098,0.25041147999162167,0.3533059532634371,0.2872270124875953,0.3586531607408429,0.7655311479164186,0.0475424615498987,0.2531504965666479,0.8123924581625651,0.2060172101549662,0.10619287998889115,0.5321271845847831,0.23175237220911157,0.5382945186204195,0.4192843447073894,0.3396970048299297,0.0679556844334602,1.0,0.00950049194425769,0.1280770672183457,0.23980690575537283,0.15088455824054134,0.18710590882703088,0.386660917116381,0.26370171852430085,0.3724479369355242,0.03912597841550908,0.30160138130434855,-0.09171030525862625,0.4176777828426295,0.3495704136534526,0.24333658195273788,0.7724758244440229,0.4397931605316631,0.6353936877825842,0.3515800435981998,0.32224992651877543,0.45722044512676996,0.5527938894664556,-0.0046418855236110244,0.6413214925010092,0.1940610445306554,0.35121310101987463,0.31462258731315307,0.22715281224155776,0.8232090830188655,0.6689813227379641,0.7516337957719106,0.3537635742988551,0.27998578695214704,0.4848058959592399,0.32174778876786614,0.07236027293840927,0.2514726039775672,0.20089764177602484,0.24744699507170717,0.28417644012367327,0.11281185588108589,0.46868138685687294,0.5807313511347295,0.3324159253095194,0.26447218773758724,0.3341866169535716,0.3904263524042187,0.41746968106996374,0.7069175435439568,0.542009580048575,0.3174163185841457,0.2638466779291405,0.011241816450570107,0.12335700103385468,0.5925194782036863,0.49018080444489454,0.5896957966185571,0.39514455913303,0.35051115348331496,0.616953267179218,0.3226754608147056,-0.34265161136034933,0.36862316959702135,0.11240555052106607,0.03906262706107936,0.5690519383225795,0.20083335046623238,0.5209470029860307,0.09611802643707601,0.38238550037463986,0.12334632738667689,-0.004511174656249334,0.14300261060670624,0.009468772897477017,0.5489308713801939,0.08574498385138123,0.330505003531975,0.3311000339742257,0.10950172645327963,0.32622772116056603,0.03425851418588517,0.13088127603090674,0.26386943091817683
