,VTA_L,ACC_pre_R,ACC_sub_R,Frontal_Inf_Oper_L,ACC_pre_L,Temporal_Mid_R,Cerebellum_8_L,Thal_PuA_R,OFClat_L,Occipital_Sup_L,Cerebellum_Crus2_L,Angular_L,Precentral_L,Parietal_Inf_R,Thal_VA_R,Thal_PuL_L,ACC_sub_L,Supp_Motor_Area_L,Red_N_L,Vermis_1_2,OFCant_L,Temporal_Pole_Sup_R,Rectus_L,SN_pc_R,Thal_VPL_R,Thal_PuI_L,Cingulate_Post_R,N_Acc_L,Thal_LP_L,Amygdala_L,Olfactory_L,Temporal_Sup_L,Rolandic_Oper_R,Thal_MDm_R,Cerebellum_6_L,Frontal_Mid_2_R,Parietal_Sup_R,Temporal_Inf_L,Thal_AV_R,Putamen_L,Thal_LGN_R,Paracentral_Lobule_R,Temporal_Inf_R,Cingulate_Mid_R,Lingual_L,Frontal_Inf_Orb_2_L,Caudate_R,Thal_MDl_R,Thal_PuM_L,Rolandic_Oper_L,Frontal_Inf_Orb_2_R,Postcentral_R,Thal_VPL_L,Hippocampus_L,Frontal_Med_Orb_R,Red_N_R,Occipital_Mid_L,Occipital_Sup_R,Hippocampus_R,Heschl_L,Vermis_7,OFCpost_R,Thal_IL_R,Frontal_Med_Orb_L,Cerebellum_10_R,Vermis_4_5,Cerebellum_7b_R,Insula_R,Temporal_Pole_Mid_L,VTA_R,Vermis_10,OFCpost_L,Temporal_Pole_Sup_L,Thal_IL_L,Angular_R,Cingulate_Post_L,Cerebellum_4_5_R,SN_pc_L,Cerebellum_3_L,Thal_MGN_L,Calcarine_R,Thal_VL_R,Raphe_D,Thal_AV_L,Fusiform_R,Precentral_R,Thal_VA_L,Cingulate_Mid_L,Thal_PuI_R,Cerebellum_Crus1_R,Rectus_R,Pallidum_R,Cerebellum_6_R,OFCmed_R,Cuneus_L,N_Acc_R,ParaHippocampal_L,Thal_MDl_L,Cerebellum_7b_L,Paracentral_Lobule_L
Thal_PuI_L,0.17379904872270366,-0.37883828463243036,-0.526605864925195,0.1989921030239091,-0.48530757617189885,0.07666784244612344,-0.07283144948519006,0.2943890249032958,0.06107927432761654,0.20523174639472805,0.15412029648442802,0.7012218439545458,0.645272727259274,0.5660328402167539,0.05377499534931336,0.5390758951938895,-0.5001906447237493,0.5956964977372495,0.3753922002600364,0.4556337685106803,-0.3728299885064577,0.06447838193816825,-0.13683678853357967,-0.13945453876073854,0.6322658710902158,1.0,0.198733782622359,0.5353968960810417,0.8009756115047296,-0.24369034521710123,-0.006889843695416034,0.41586541530028537,0.13373264480111308,0.42061675725712633,0.502429753237365,0.3191932030748345,0.33008516366456286,-0.22820241834681593,0.1258291589838231,0.31394405737746006,-0.025801397782927636,0.5509713240200225,-0.0902023818942111,0.3029393707608214,0.1392856178682976,-0.17599121804051748,0.3689603162497758,0.09991021737073813,0.6616569501397954,0.5015584187201817,-0.2241075040034539,0.3621223427449255,0.4921889722813621,0.014330677840200281,-0.41675477078075374,0.20549760171675954,0.2661598843612173,0.15143932974196778,-0.13336490731758613,-0.3312579237981411,-0.12680517502815444,-0.2650807844760888,0.4058462610657228,-0.45694032109731,0.005834922739721917,0.0439923057125417,0.06089079888451018,0.2845742132411793,0.04909848456506446,-0.356211523152761,0.32947742801416313,-0.3187403402224103,-0.35990802847824127,0.14880102415658203,0.47615750509156596,0.08394685566739009,0.08005170479372065,0.3685037495832478,0.3208331155864781,-0.4904710086526896,0.42837473649218727,0.564072022083497,0.226487517716246,0.1912008220420646,-0.012419825799721293,0.24993104223561677,0.382071588863617,0.11698658098681405,0.452196101916444,-0.03803434638794787,-0.08998921672529032,-0.18538308848369245,0.216289433584149,-0.2644789841424399,0.47484990968768387,0.4308961817195239,-0.02543512023475149,-0.3721195000355479,0.3023647361100656,0.6999384984812637
Cingulate_Post_R,0.25240968836767835,0.1795337668642033,-0.03187919951408062,0.625041765134803,-0.0061789196772855555,0.29432439909299957,0.21340667808037916,0.5148588684669967,0.12163849217114324,0.08294171857463851,-0.0441987997893536,0.20774646439631037,0.4237727750668104,-0.022225309580540354,0.4049146313341306,-0.03141869124492943,-0.06177624250103665,0.5067521018793658,0.20204147209190387,0.38562023857996275,-0.04423242475130502,0.2754978055647067,0.22195384199386878,0.34932235359527364,0.2560977500743978,0.198733782622359,1.0,0.2541256820824662,0.17960297549949872,0.1460531755590888,0.23478644915205846,0.3195206854727549,0.5404840108173847,0.2866748035602322,0.3030797164124624,0.6188237957242875,0.0961220133739697,0.17118828984693854,0.3440067008682109,0.5037116592148396,0.32431117724531194,0.33408309029938804,0.24686741656447628,0.7890499356050622,0.4746822056323275,0.18995023073489012,0.46592758198703144,0.08552791616237859,0.12766069203957064,0.49547098495229225,0.3098960169951607,0.2994066353471041,0.18817401438776044,0.39457342503289916,0.0046292174586548725,0.4969021833493145,0.03308085449052811,0.1895972852098474,0.6337664004706047,0.1592638776962022,0.26186941273047243,0.22756022149406885,0.19561648467381149,0.0984441120460591,0.4783575577064736,0.7724758244440229,0.2212186885829042,0.6510093609820606,0.019454730159898577,0.20078320984605516,0.5494913341251267,0.058199649173642336,0.041230949524875986,0.20827222979580887,0.3403446318940391,0.7676792944243256,0.5878519508131448,0.38204933414154,0.5738524068669567,0.09572168398893625,0.4334462613604167,0.447416494617059,0.46319646666314673,0.3490095750055987,0.5218591888614605,0.22043678843932268,0.38008685315040147,0.6931739117868922,0.4924605145750464,0.16891232022865926,0.19977674684442287,0.5772423859748371,0.45787903114288386,0.23670610548371868,0.35020022713038507,0.1567369086439834,0.27668842506374436,0.2589219258070286,0.13236417514616408,0.3121134795254654
N_Acc_L,-0.15888457401720862,-0.5926398149381334,-0.5752798262553656,0.17251131806847844,-0.6688882940507713,0.16543122811298647,-0.3545638841979724,0.47535154221826587,0.12240027020165592,0.1814760745192193,-0.11156976874577551,0.37735024392890776,0.6103262183233412,0.3650211349983882,0.42800706335196653,0.25841651386484693,-0.49392263544849696,0.7720297446104775,0.22997082043992256,0.24314442994150573,-0.4699882055510093,0.0045462473020447996,0.16725646176906514,-0.18554875313755348,0.34130871968895854,0.5353968960810417,0.2541256820824662,1.0,0.6401865214242985,-0.6681925702890079,0.12942279158340952,0.009735268826318784,0.45294684300846183,0.33994893562959205,0.016856250432219,0.31909618442661397,0.4644743485415818,-0.48829189467390494,0.38274733192874505,0.11540433757784718,0.16948147380162948,0.6079945607755018,0.020050477175677844,0.4291183486324823,-0.08853714717945062,-0.087433637870994,0.417078775465905,-0.1726483311691656,0.34413437557111276,0.4298853217947282,-0.20431816427474225,0.48475861210950116,0.3219306855345394,-0.0632048922538132,-0.5605803824817914,0.11556916244625105,0.2962167441699625,0.2698814136814783,0.08954467830605026,-0.41118599983045223,-0.06438138676382266,-0.1668257580028583,0.49033585785219,-0.4961183845103965,0.18406630797700618,0.1416674493869956,0.09606252838542785,0.18094185766668813,-0.48367907977283714,-0.47422082732446813,0.3894227932966132,-0.20394946229667177,-0.5621258134107533,0.07588474524437212,0.3913847765071408,0.17470667561615028,0.16504897608118024,0.06689244438437807,0.32425673115886855,-0.1789119513401675,0.21042547129577305,0.3944931125147057,0.002152726021422933,0.5208106551943751,0.074648889330764,0.4016271601420958,0.32534046485681367,0.21035684040176436,0.27495743823322694,0.07042151661579096,0.32265973469826903,0.14926616820716296,0.11588764731734347,-0.19038556264987438,0.20785782720568982,0.38830003338259184,-0.07046702486746304,-0.22905706814625,0.13027974845348994,0.6844884615779854
Thal_LP_L,0.08443339003787348,-0.37197421854380014,-0.47502524473193336,0.18880345839723717,-0.4644995576462376,-0.005262901261755113,-0.12805355516622507,0.32277888252447906,0.12367835210273133,0.09460011384578525,0.10717248534170902,0.4949122118472606,0.5822475332304484,0.5229059495859082,0.21333311861800278,0.49001209407534047,-0.43420730577219313,0.7303831227179876,0.3794792497671614,0.5207538229350392,-0.3032795215917846,-0.016009959155105755,-0.07077640733672341,-0.05806449770572823,0.5486999734667072,0.8009756115047296,0.17960297549949872,0.6401865214242985,1.0,-0.34598756685885074,0.14689163813876432,0.31567643311349,0.29760059945083867,0.293046807816106,0.2664614969630967,0.38661884249024747,0.29331973540072814,-0.233090327130778,0.3130094842658946,0.2889210083805154,0.11269364689352529,0.5786800657801953,-0.16202562977922244,0.36968814674307376,-0.05776777977702199,-0.00743008050826164,0.4207494799067918,0.01481541234885315,0.466544293511649,0.5852657872578959,-0.145755733020473,0.45084038671378046,0.6085599959455853,0.02641441816938957,-0.5456024923678833,0.16767459843240626,0.2508643129029752,0.11107092730277612,-0.11619907100318022,-0.21455413868052217,-0.15670420206520516,-0.23364741864761626,0.4994546906211454,-0.4618225627113466,0.030200503601863646,-0.004511174656249334,-0.008963680800421545,0.2865175020031852,-0.1485143535649105,-0.5112835057257755,0.44543804398599773,-0.13785442248113208,-0.3622492022951934,0.20540706214664625,0.3066547985930996,0.13612335329816724,0.11066355871712712,0.22939747208647984,0.31942050707704306,-0.29518156623285263,0.21528429717968223,0.3989612284744081,0.18413681291057543,0.3860316889604965,-0.100151211900456,0.3685224225561554,0.3836222768017802,0.21978354877282738,0.353238933357757,-0.08152798688511664,0.013661850608972567,-0.07155813284532872,0.08704682763865083,-0.22813311624468646,0.20872030823258117,0.3529667924323216,-0.018733985318879418,-0.3117669236155075,0.30730896571032473,0.6799491878622
Amygdala_L,0.4889043058983149,0.7691119763749421,0.653649724629605,0.29237265797639544,0.7304126923866163,-0.21844101706344518,0.37270835753489884,-0.0025244352892650496,0.20212311534894545,-0.3312685718491033,0.06481589271176855,-0.19929530373732499,-0.29675382032953274,-0.10416854798710862,-0.08597205429659173,-0.014425475290283691,0.5773666197050349,-0.41076125108585565,0.0576165766537847,0.14163586843599132,0.6055037539228868,-0.016959932520710114,-0.019141814086405702,0.46678073533008635,0.06016027450869939,-0.24369034521710123,0.1460531755590888,-0.6681925702890079,-0.34598756685885074,1.0,0.3156046712643915,0.3846007223237266,-0.25168637354707896,-0.09361643031663264,0.2478116914104456,0.2022278441407527,-0.5054461773134975,0.8032100013803182,0.0128167957613457,0.40886422757030855,0.17448355047702857,-0.21339067577539356,-0.12306339989214654,0.10209853633018441,0.2792199283273875,0.4136866755066783,-0.025864673972408596,0.18279500253010744,-0.19002500856545895,0.05223585095765015,0.3807877920234213,-0.09518060042268084,0.07842575301170523,0.5427368340087605,0.40246032136348286,0.24142720944513038,-0.34642746571133115,-0.3737938827441153,0.24385742707381283,0.6742208343779792,0.01617833626204926,0.406880402503396,-0.012578610295494522,0.41505660091840174,0.2349237770212744,0.20083335046623238,-0.1848218849267088,0.24636311948406947,0.6949128390457578,0.4077794204674805,0.16900843358478895,0.4512807746401594,0.7922988714583555,0.08565193289236522,-0.29458932497073026,0.22714054964586058,0.1868000281380385,0.27294674115019046,0.14888546621604273,0.3440813900112644,-0.07475829376537962,0.1042686343030863,0.38504160680182853,-0.2925869916373472,0.16360837463138816,-0.04479798147203747,0.09831548929470313,0.32964213532100517,0.10264581815732331,-0.22231882008900253,-0.19638686150282417,0.11716647577160837,0.030126048289884213,0.21480483146734194,-0.13578855723742642,-0.385792520813444,0.5007637978805733,0.4906626851423013,0.19052321127617308,-0.3007748428230287
Olfactory_L,0.12396900367292034,0.4443269351582843,0.5199248303714541,0.3305984789132558,0.44786978053369225,-0.15283322601973273,-0.23150966930244568,0.42399264751179877,0.6130957488821448,-0.2427379534957832,-0.217988013123973,-0.04333225354665281,0.12683423050026696,0.11750679277741725,0.5193698024748656,0.2362673579505033,0.5665491935845128,0.2569752387611808,0.314308768105735,0.2630415751238954,0.5708697228041775,0.063167620759674,0.4936600363262177,0.520931948807563,0.06782161402206342,-0.006889843695416034,0.23478644915205846,0.12942279158340952,0.14689163813876432,0.3156046712643915,1.0,0.2741954748960707,0.26338498847211295,-0.1330812076626058,-0.07268972775303707,0.5746468248739645,-0.08499780720763915,0.30573949674015444,0.4514974298266,0.4980353812602254,0.48073337490935,0.26963582760399063,-0.15701253752862732,0.4787570821797721,-0.18652795313128392,0.6263554249352554,0.4050134558654622,-0.2542015659845589,-0.23481537538336092,0.3647247269955365,0.5562840013349348,0.3260506665731656,0.4771443513790645,0.6293318302391412,0.08035613297001003,0.2965721085910687,-0.1453554805977727,-0.21191703514052188,0.4763194623606746,0.3641558156072352,-0.27869027314648953,0.5933057064884769,0.3238067179797962,0.061160687874692345,0.5721451635567452,0.28417644012367327,-0.19025386670263555,0.44734712223101253,-0.016207333423634153,0.07485180440294668,0.39108005007525887,0.7722045513702601,0.5144289982478247,-0.014892609889900288,-0.1975931164695756,0.32211364101013956,0.21061018473217466,0.1718442576628821,0.27251112179759246,0.4819881628538197,-0.2054074726995055,0.21873931160762855,0.2799918749988651,0.2891421626385191,0.10201265370218565,0.3134987294373961,0.3923088164212289,0.5316423623066558,0.1861355490452796,-0.25850279576054375,0.3926654485217487,0.48629381725206905,-0.13810360767414512,0.34248017131882247,-0.286152319736397,-0.12444912687365403,0.6226297773854602,0.548656775378603,0.31513334352507627,0.22932909759874573
Temporal_Sup_L,0.3832062697638457,0.16190527370796579,0.1319961978111474,0.7067122621258582,0.0010259731208817618,-0.5439103774719622,0.1655190054692724,0.48776488924125955,0.2898732398702748,-0.428570569417209,-0.22643792084195888,0.33466822262788365,0.45055754328927033,0.24126977587763676,-0.03908542141517711,0.5069789921781126,0.07510625016795419,0.20654279662039907,0.5891978214984996,0.3331510792705163,0.04816554780607606,-0.3695398294973565,-0.31663351807312873,0.4570760130910216,0.5498712209129978,0.41586541530028537,0.3195206854727549,0.009735268826318784,0.31567643311349,0.3846007223237266,0.2741954748960707,1.0,-0.28080568531712724,0.024095504418182884,0.351682535448311,0.30053184235407016,-0.3565539531477234,0.5411659480778475,0.1687034673663833,0.43819854149512966,0.2656706816710948,0.29573710495916483,-0.5311898770939091,0.3345856684683124,0.08318668140977555,0.48983409884972295,0.014775733986697388,-0.0352297917421423,-0.09122144487693454,0.7608455287672217,-0.08778959417411722,0.10010651046933011,0.6794063379858072,0.6327620743858712,-0.39379764219755875,0.41885088559413786,-0.34576830183945545,-0.5532949372603259,-0.06523548559148948,0.4716621894953904,-0.41680407309080836,0.06389221516934113,0.4660739229261782,-0.33417999674834303,0.35667853553710877,0.18710590882703088,-0.49972762135788173,0.4008964143230626,0.5444430000636923,-0.12520445269187405,0.26790598471131033,0.11400766862250435,0.42475238931892517,-0.20697048216479488,-0.22759451168120334,0.3426055506600264,0.040159190189821614,0.5298318241203809,0.24310685067263052,-0.05649143119119772,-0.07786057985489762,0.35773854103211133,0.41107185155506765,0.1404601431907581,-0.2564610068672923,0.22127111644244304,0.5878443485808882,0.515860317953129,0.22607070368903565,-0.5472168261112225,-0.35919873946439695,0.05867017224792401,-0.1758146106489729,-0.25340423268860096,0.01105054354116116,-0.14027526958646092,0.6587358952169935,0.06343652540065359,0.5920276903304577,0.3477155928497287
Rolandic_Oper_R,0.06223740647138616,-0.010312374914425786,-0.18145934149230375,0.10060476265833312,-0.07581740232195523,0.6861806881102426,0.04894947626011549,0.21314975952547202,0.12252429400909207,0.4325199657302929,0.1848133897994622,0.1082319427427455,0.16418973670093162,-0.0961965292244666,0.6208203524316496,-0.23138927695302505,-0.14942200061255853,0.5390664573712907,-0.03566192412161003,0.37977084245183035,-0.0738759270654704,0.5802439899369021,0.5706224645558553,0.11508767105423738,0.003261262873384943,0.13373264480111308,0.5404840108173847,0.45294684300846183,0.29760059945083867,-0.25168637354707896,0.26338498847211295,-0.28080568531712724,1.0,0.3876295041168167,0.1288025692945553,0.579916820654605,0.4516581706435179,-0.25134382589878657,0.4996139246321045,0.3618112769659095,0.05384800335087964,0.2166082537183653,0.5877066095314009,0.6391915240017138,0.29728641428986136,-0.06841448449933961,0.7493141713673364,0.18390997592503514,0.3544684223323822,0.22444262579771423,0.4369856219163146,0.32031685670639126,-0.03216883691981739,-0.008308998246951242,0.1614051148302485,0.33679528457050545,0.4283198908935934,0.5931860269735532,0.6374576001592857,-0.21517909365963103,0.461712355486252,0.2182300397343657,0.04559882360731507,0.1706396228747536,0.31467411340614737,0.5209470029860307,0.5887913882030101,0.5363126193115509,-0.45276709260029774,0.20480251304891975,0.48455387817027257,0.10051781470971803,-0.291909791955519,0.4458534686001619,0.5271230135849754,0.5688114968396895,0.4483931054022629,0.057481573445854396,0.3993459337045506,0.18954766416827196,0.4513789085931172,0.41678285251286085,0.3231849886567859,0.41694223587464163,0.577150879803366,0.06860523562503702,0.20356657955108237,0.3533798231618242,0.21890819758766486,0.5763567369675728,0.6060763181957755,0.5923378014872298,0.5333975155714906,0.459865120326442,0.3346123593057949,0.4114192688641706,-0.1444314417900793,0.30772950300879576,-0.10836451512262389,0.199804156040249
Thal_MDm_R,0.4654671859670739,-0.25829917076807796,-0.49701762653171117,0.09424360210392821,-0.36337648853953436,0.5074065743818486,0.41851588413188034,0.15507807132129262,-0.234589865608308,0.34193236449653486,0.432481113197593,0.40122479463969674,0.17657520542661365,0.06149581854943117,0.10150263978697681,-0.15227724947904153,-0.4973550379233048,0.29736636102648484,0.13390329132874823,0.34604827356473616,-0.343872517081057,0.38665482384795763,-0.006891581193274953,-0.09676286111219758,0.3781824834660619,0.42061675725712633,0.2866748035602322,0.33994893562959205,0.293046807816106,-0.09361643031663264,-0.1330812076626058,0.024095504418182884,0.3876295041168167,1.0,0.5705013554178721,0.21195053562519386,0.25816147403170436,0.031048844478036745,0.34505822346779924,0.2522996838072503,-0.4893213422950549,0.07930338705826451,0.43309455859387275,0.2880302312233117,0.5275064460253295,-0.34135682575814275,0.5239452471800183,0.6817543375342056,0.668128225749034,0.1417856394851458,-0.13577569243508839,0.04296908504464482,-0.13562819961763517,-0.1836274985463881,-0.02230961570080282,0.4425843443029838,0.34789817517651844,0.47781764755696343,0.07365783226719148,-0.2004014338190371,0.4935363199864152,-0.1702659156469303,0.3707586705731514,0.04999312612139161,-0.05078525153830736,0.15088455824054134,0.5302981460284439,0.3092402514767356,0.06950854456666969,-0.02081499493881323,0.318513589213811,-0.35638483454224584,-0.3326537128516295,0.5740034969830182,0.652008433733598,0.3298335475836667,0.16540236377257075,0.385134682595188,0.2706148889747393,-0.1106133502179418,0.6284504665567794,0.7499477617549026,0.5328780191328858,0.0605995634891997,0.3352686773224102,-0.1491177798655435,0.21349765438864454,0.05328875865663415,0.12590625823860618,0.5296658573901906,0.21783799956962108,0.053003635092510305,0.6056353304503155,-0.013013059572909309,0.6016973661812274,0.5728032798055921,-0.3310621161354153,0.012863663404327534,-0.007903911877297243,0.16181120228507687
Cerebellum_6_L,0.5279722884285564,0.06078627632061044,-0.22068889669998137,0.2385823169532848,-0.06801419810209629,0.36727812724674275,0.5528007769452938,0.07327265208501083,-0.2823405334696192,0.2014791006375215,0.474914414290897,0.5789886279787864,0.300036349904646,0.1783682859965255,-0.15337888462883909,0.12628676284221,-0.3301330660614667,0.19309609913020098,0.27466034285395036,0.3662547020847151,-0.2092453746427433,0.4169374136975952,-0.06757416788332185,0.01570312809078495,0.32896608466138266,0.502429753237365,0.3030797164124624,0.016856250432219,0.2664614969630967,0.2478116914104456,-0.07268972775303707,0.351682535448311,0.1288025692945553,0.5705013554178721,1.0,0.29628648523865475,0.09843679975728686,0.30082427881169116,0.014627411006494733,0.22902080682369944,-0.21433732589692503,0.1866309140678463,0.2895983337187335,0.3035780620496113,0.6927975867691349,-0.29611883976214565,0.21018641313777792,0.5072945043913775,0.5902217606655475,0.19819187045177555,-0.016625967355300104,0.10026313742730586,-0.023309548346037583,0.05880768679113978,0.13968636363267595,0.3600420067939951,0.19570190095048526,0.3348628534327687,0.10107068267409232,-0.17234018402955356,0.3779710434450386,0.049696584798656254,0.16271099454901944,0.06316549504820425,0.036503059324753506,0.3262914929852058,0.3992381358807165,0.3742127943618347,0.4398004881850812,0.050716192928360826,0.34467956116151954,-0.26459136482187534,-0.03076508282230176,0.36824099873130856,0.5648300674149893,0.2382227690788742,0.3756349903044243,0.5764269520913311,0.5450787824668613,-0.3711961621532235,0.7104067436976831,0.5825023173353928,0.5069871449229719,-0.1369916679605929,0.42561278520028184,-0.060238671449331614,0.1281927695359572,0.10315976961718128,0.255076615436022,0.3342251088030686,-0.10644906151837823,-0.08900257580736683,0.708474115971701,0.08875584256225401,0.6778932047270002,0.32847083968689966,-0.007294399739568123,-0.07556752611948239,0.1628868348416985,0.2716324662659874
Frontal_Mid_2_R,0.2865983243046368,0.27798771695997365,0.1174043105340046,0.4345589699415425,0.17972160307520543,0.17411256910189735,-0.031500409851911354,0.4933995332320646,0.4021527208471117,0.10155874865397413,-0.0457633013279446,0.2882817783265712,0.33615688965381524,0.37592414659765583,0.6154933944878157,0.1659062392756221,0.12638061994118166,0.5663289433962023,0.23870293087315447,0.5539002004353678,0.24188419362367455,0.1957215619435503,0.3880018110161889,0.38640212949996017,0.30399022737084075,0.3191932030748345,0.6188237957242875,0.31909618442661397,0.38661884249024747,0.2022278441407527,0.5746468248739645,0.30053184235407016,0.579916820654605,0.21195053562519386,0.29628648523865475,1.0,0.21439161979317728,0.191105248195389,0.5306280015863283,0.6763627378505378,0.4670252126039625,0.6158406327520238,0.03287699637203264,0.8817229489456273,0.20628293562514272,0.36005668911087996,0.6810814080442035,-0.037289661396762694,0.16886837691999845,0.5178753861726958,0.41962147188557336,0.6938035686322023,0.3546660475087918,0.473373293493037,0.02524488776493773,0.486422676292085,0.15991112170660432,0.14517996953358933,0.5717788810469068,0.1969507859483299,-0.006963829139625061,0.3535713202270275,0.38976235739992166,0.0753512962347002,0.6065774023008454,0.616953267179218,0.02850107974059238,0.6038229650814014,0.009015042970240868,0.07970294082009452,0.7112758225232493,0.37424816435319497,0.199797385790608,0.2096893406445094,0.3168761939477044,0.5335962450619213,0.5872702508014822,0.307055703899549,0.64003813351041,0.15454191575551998,0.2841643550896447,0.5047788852241959,0.4720989943930479,0.3727345608215275,0.41878805034945266,0.5531222320476185,0.5331176115849509,0.7040592982021592,0.48305126849364644,-0.04249557434986209,0.33278431407158104,0.5359735175150072,0.2802476755748964,0.24757002369911554,0.21512924667243644,0.12939861108962106,0.47420847225449003,0.34477954124535604,0.32169764775423454,0.5353986670530697
Parietal_Sup_R,-0.24920405006789556,-0.3610154757960342,-0.4365863565399399,-0.24061972555094868,-0.34175019132132817,0.500760703957712,-0.19715641394753647,0.013548979214420128,-0.04655124857286959,0.7562445967808743,0.2140370017712246,0.3556594620166127,0.31962036580447334,0.28822004422562836,0.2923962235692568,0.00459657737322503,-0.37159664365743134,0.4218793733012469,-0.11134684285350047,-0.011423989363546466,-0.2687038134503981,0.2900765747502655,0.42899747096936064,-0.28521312363612833,0.22470048709380985,0.33008516366456286,0.0961220133739697,0.4644743485415818,0.29331973540072814,-0.5054461773134975,-0.08499780720763915,-0.3565539531477234,0.4516581706435179,0.25816147403170436,0.09843679975728686,0.21439161979317728,1.0,-0.49689493119869926,0.08258787007449954,-0.10582327971495288,-0.10394128893674827,0.38433829744523634,0.33359443594443433,0.18085318859445532,0.12259397895061827,-0.3308214262795282,0.3491132844706548,-0.020255006810754577,0.5025028458917904,-0.11519054460956879,-0.052033479798092856,0.35049867029090753,-0.14943100498710515,-0.4036161953972801,0.12085127664803225,-0.009443575804808424,0.6756360227529941,0.7281994319262044,0.05737921724358907,-0.5685929544362491,0.2802547822490799,-0.07016078232895943,0.007631207741428901,0.06266507287043052,-0.056710250299715284,0.1280770672183457,0.48918683246689654,0.16085949405088223,-0.4195594548708988,-0.12311701791077785,0.12918007862915187,-0.19810330262455123,-0.4686456871797875,0.09553006731214322,0.6346473210171127,-0.03136330515096631,0.13473986996937473,-0.08469007972064649,0.1517715871429628,-0.321007952286758,0.4781649735087857,0.22915120542289646,-0.15166103341255105,0.3059910110135448,0.29632979452268343,0.16128594312964023,-0.12196131815572507,-0.1625197930662016,0.13471633735788388,0.4166052536773976,0.5318449542158502,0.10274452012136703,0.36273336791684113,0.23331162173663525,0.5598939216907307,0.4284165442968872,-0.4256376340964231,-0.26003574782299566,-0.24760787202925572,0.45998456748519123
Temporal_Inf_L,0.5244749127933327,0.5955481931557479,0.5292067106157006,0.45690542634964276,0.5055413106002487,-0.33675696852010467,0.4862211895169222,0.20195359079268183,0.1756428218711372,-0.39634839998124666,-0.040458493688705806,-0.05746607537268436,-0.18397386209805766,-0.13153116099234408,-0.0314648278867638,-0.02140329658442645,0.4418968617750952,-0.27522750309971505,0.23967887034526544,0.1505377630204184,0.44575879887354136,-0.1544177869349247,-0.05696591512597376,0.5339522336705474,0.17744542762687596,-0.22820241834681593,0.17118828984693854,-0.48829189467390494,-0.233090327130778,0.8032100013803182,0.30573949674015444,0.5411659480778475,-0.25134382589878657,0.031048844478036745,0.30082427881169116,0.191105248195389,-0.49689493119869926,1.0,0.17553779646103654,0.3352155129291682,0.14054523024046187,-0.13671671570883218,-0.23706022011791503,0.15445019126550272,0.2939813414952675,0.5123555771789958,-0.10578591020067755,0.21579597390595234,-0.2720512196135831,0.23706462011282795,0.1681085445189091,-0.0975354494857864,0.1647718881551352,0.5851842141907605,0.1619096784633001,0.36261369846384783,-0.367284243280586,-0.4091389004097775,0.15094065862199155,0.7536296663874348,-0.0063588475704845,0.3862048366872583,0.19771446080825256,0.272425731817555,0.3078891858873281,0.2271645510719005,-0.25228889300573465,0.3049538133473583,0.6661873868544705,0.23395278403552347,0.21632151982029757,0.4089511050805428,0.7788858517857359,0.042800994078156684,-0.3324716488058561,0.32653616444588435,0.14947821509645035,0.42015375352697176,0.17886470346930614,0.3402106038166008,-0.11032895949282384,0.20620610397323652,0.467179130591533,-0.07826229402085094,0.04634077622404344,-0.013516129498682134,0.20237980520670737,0.4170766718968976,0.022799870921923312,-0.2596156681387464,-0.15096214132955033,0.19522649714566856,0.001371476065041762,0.15199576143136037,-0.1132898426177943,-0.3756724800782412,0.5538451786031534,0.475814140672577,0.28260901624803214,-0.22145636850650366
Thal_AV_R,0.19599000693865212,0.11488218069133918,0.0729603473346086,0.2654757598533643,0.05777097883893347,0.00523782740536973,-0.05598520650028272,0.4936553545533118,0.4966963709345384,-0.08161506731869687,-0.1488550577047727,0.04209808271419167,0.10270898336488778,0.04595962901551775,0.7582676310880015,0.07965075297002679,0.12969044765700372,0.37048247398402795,0.15408528185251816,0.357922592618846,0.21652141076257778,0.058710198945992394,0.37236282905757256,0.28606111010328933,0.29649238169460246,0.1258291589838231,0.3440067008682109,0.38274733192874505,0.3130094842658946,0.0128167957613457,0.4514974298266,0.1687034673663833,0.4996139246321045,0.34505822346779924,0.014627411006494733,0.5306280015863283,0.08258787007449954,0.17553779646103654,1.0,0.4417376374720187,0.21108487069788948,0.3392713111737474,-0.04302973770172577,0.48386575455920094,-0.08295989765558975,0.4462621775846399,0.6408391785100416,0.03185414627564983,0.021105409234278522,0.482191605449676,0.29460480713684245,0.3035323689281528,0.35711304596380616,0.3490758705540301,-0.1325323057393437,0.30040484853085203,0.06359820143843913,-0.009363182905392013,0.30096865633772235,0.27958384655349805,-0.02469702554860459,0.2632070471528329,0.5658540120171024,0.02623398444398067,0.47218750542709154,0.20089764177602484,-0.031741771952825126,0.4231742266230492,-0.17060314373419766,-0.004059245747404484,0.5697851112012332,0.3667024562188317,0.15375502310962347,0.16313646198175347,0.016429682128475648,0.4534321446903526,0.19292497388567395,0.18902833266632058,0.2966190600470812,0.35533015660348094,-0.10608081531488632,0.5023030757381307,0.31457389395549884,0.6123322294615177,0.09738689504635391,0.23571751085463163,0.5739095988759566,0.47751944690892173,0.0760992670039155,-0.06416742219902644,0.4295177686690178,0.49988079718709255,0.03224549336222175,0.2263949202972276,-0.14646435144191242,-0.013315990457749546,0.2964947334227611,0.4238284192122703,0.3048232228357407,0.2065308109334362
