,Thal_MGN_L,Cerebellum_3_L,Cingulate_Post_R,Cerebellum_3_R,Thal_VL_L,Insula_R,Olfactory_L,SN_pr_L,Supp_Motor_Area_L,Precuneus_R,OFCpost_R,Olfactory_R,Pallidum_L,Frontal_Inf_Oper_L,Postcentral_L,Thal_PuI_L,LC_L,SN_pc_R,Frontal_Mid_2_L,Frontal_Sup_Medial_L,Insula_L,Thal_AV_L,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Calcarine_R,Raphe_M,OFCant_L,Precuneus_L,Lingual_L,Heschl_L,Occipital_Mid_L,Calcarine_L,Thal_PuL_R,Vermis_7,Parietal_Inf_L,Rectus_R,Vermis_9,ParaHippocampal_L,Temporal_Sup_R,Caudate_L,VTA_R,Thal_VPL_L,Cerebellum_6_L,N_Acc_L,Parietal_Inf_R,Occipital_Inf_R,Thal_VL_R,Cerebellum_Crus2_L,Cerebellum_7b_R,Thal_PuM_L,Frontal_Sup_2_L,Hippocampus_R,Frontal_Sup_Medial_R,Amygdala_L,Temporal_Mid_R,Cerebellum_8_R,Rolandic_Oper_L,N_Acc_R,Temporal_Pole_Mid_R,Thal_MDl_L,Lingual_R,Temporal_Mid_L,ACC_sup_L,Fusiform_R,Pallidum_R,Vermis_4_5,Cingulate_Post_L,Temporal_Pole_Mid_L,Thal_VA_R,Thal_LGN_L,Red_N_L,OFClat_R,Frontal_Med_Orb_L,Cerebellum_7b_L,Thal_VPL_R,Vermis_10,Thal_IL_L,OFCpost_L,Thal_IL_R,Thal_VA_L,SupraMarginal_R,Amygdala_R,Thal_PuA_R,Temporal_Pole_Sup_R,Thal_LP_R,Cerebellum_8_L,ACC_sub_R,Angular_L,Heschl_R,Frontal_Inf_Tri_R,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Temporal_Sup_L,Thal_PuI_R,ACC_sub_L,Thal_MDl_R,Precentral_L,Vermis_6,VTA_L,Frontal_Sup_2_R,Hippocampus_L,ACC_sup_R,Thal_PuL_L,ACC_pre_R,Cerebellum_Crus1_L,Temporal_Inf_L,Rectus_L,Thal_MGN_R,Thal_PuM_R,Putamen_L,Temporal_Pole_Sup_L,Vermis_3,Raphe_D,OFClat_L,Cerebellum_4_5_R,Cerebellum_9_L,Thal_LGN_R,Occipital_Sup_L,Thal_MDm_R,OFCant_R,Frontal_Inf_Orb_2_R,Cingulate_Mid_L,Parietal_Sup_R,Frontal_Med_Orb_R,Cingulate_Mid_R
Lingual_L,-0.07234555334636622,0.4696672625567553,0.4746822056323275,0.4610164261831327,-0.3543219630211944,0.4530812921424276,-0.18652795313128392,0.1310901083427978,0.10525726354922854,0.22851427919346792,0.0748998803221761,-0.15030126774603914,-0.07535464190639148,0.3388173333333782,0.11453188209427274,0.1392856178682976,0.3171426164599646,0.1032923796821643,0.099976619196839,0.14595353646673137,0.020961221242369057,-0.14269154906968037,0.5598679648471988,-0.02924546152099316,0.7927207192958413,-0.1057884629979848,-0.27003762754403277,0.24682527405631777,1.0,-0.06856510936392633,0.1765981133464048,0.6039641670094342,-0.3637733245425057,0.7717260302897534,0.22125923005783524,0.06921341716776638,0.7871085384921821,-0.19413460886609296,0.5116024469043129,-0.0588197753322335,0.36990640774472594,-0.34248545072841247,0.6927975867691349,-0.08853714717945062,-0.19165499745704737,0.42768068556085687,0.4508874670255436,0.49667719309588176,0.6353651540436683,0.5197385515911019,0.013024817662634077,0.41702238116056145,0.1318216087929329,0.2792199283273875,0.600417927560814,0.7031744449884034,0.039179188220334796,0.2730888352189469,0.4578938506008699,0.09702865152678487,0.7597797478837096,0.020366192418861912,-0.18967953827135733,0.7080838487408837,0.16309508761200278,0.5896957966185571,0.4605799819951538,0.3239659318875643,-0.12584329875071254,0.023607111921562972,0.05315165814118938,-0.11150034300773859,0.30827587970971304,-0.09705202071114613,0.19059173123001924,0.2670074875616782,0.5127479814395963,-0.3376475580972306,-0.1685184601675567,-0.04633951783155788,0.317871384483432,0.3227857932011757,-0.0377190761237008,0.47369862538388197,0.3461226691051121,0.6935235889927677,-0.21174324049003032,0.2367866327487993,0.1321634031557345,0.14938699695241875,0.47337856238478054,0.3704814774401174,0.08318668140977555,0.2413357716624597,-0.33737325571745785,0.5562209807221091,0.16503793468934128,0.6588501194174611,0.49024785532973864,0.16775058784475333,-0.04136295018426116,-0.0817935039873499,-0.3238604551038626,0.08383834067890855,0.5982462800772659,0.2939813414952675,0.04699610485237173,0.01825388490056711,-0.09058510471043671,0.22939400108117913,-0.08603917143363855,0.6552075486234693,0.5340549959123363,-0.38666844946382545,0.4922731784973573,0.8227723454120479,-0.22904922475166517,0.3348477758341859,0.5275064460253295,-0.11805343082321675,0.08029302862764177,0.20812634724767443,0.12259397895061827,0.2763880259812923,0.34890631454974036
Heschl_L,0.5468381890510774,0.010611576430749416,0.1592638776962022,-0.21307481462775127,0.7461851256031756,0.24861035749826474,0.3641558156072352,0.12851304771732594,-0.25670824245618223,-0.14492904163865378,0.21733255723736408,0.4500814225789581,0.4524108176735123,0.40923091577946236,-0.2922637148393215,-0.3312579237981411,0.011172489393420446,0.5490103946849588,0.03287764254514412,0.7357187235378717,0.4559079261531702,0.02633471196710035,-0.536885972885169,0.7968257649682089,-0.45461782763621017,0.2184540743439095,0.5386619508133342,-0.24715364645005344,-0.06856510936392633,1.0,-0.5177009362778493,-0.33781725895899317,0.5424119382621292,-0.26949553200230475,-0.3479284406372944,-0.1887921911079016,-0.3426088148959031,0.6031911310069248,-0.416585983577887,0.5833147405731945,0.1403177530593071,0.312144580257101,-0.17234018402955356,-0.41118599983045223,-0.048725480747588354,-0.5575678793487003,-0.012655098773484676,-0.28938984956714614,-0.49679953884272804,-0.460567048161034,0.5135912219034415,0.09797812164350532,0.11191118183790587,0.6742208343779792,-0.5630310422568803,-0.4757732082397607,0.31598343774046594,-0.4407782150177984,-0.35662833665149096,0.5066477842894441,-0.38816728225381847,0.622404051218254,-0.14869008255481342,-0.1905960860143445,0.2429870038288212,0.09611802643707601,0.3437869033011359,0.4716847961179878,0.14669002807047216,0.36462629376567485,0.1694660535452851,-0.03004130782953247,0.12292506236367239,0.33635879692072823,0.15606041812859284,0.19159609768858685,-0.0754847390952484,0.5410451529576518,0.17024031047735835,0.3713637714192985,-0.43079118368368047,-0.12288994405846658,0.2571018112269135,-0.42553308322537653,0.11088655986752001,0.1900844277287474,0.5494603555441222,-0.31724159409733504,0.20122787853712412,0.03892094512384159,0.21567692755594617,-0.17681143024917917,0.4716621894953904,0.08189284635697774,0.572908604053895,-0.06968596270770633,-0.30876467237829847,-0.34489945287281193,0.28529114643320336,0.2709563510655266,0.6392246643675622,0.27268408960162904,0.00419437562955384,0.5280977147072572,-0.09917823951634337,0.7536296663874348,-0.10806728910433396,0.2796356215793745,0.32285527837838107,0.4657476607381907,0.7900661355477322,-0.3256092940261037,0.28728786256516187,0.41730096698225966,0.0305046808337952,-0.08870475520508878,0.3697780158712401,-0.5753697830973888,-0.2004014338190371,0.5129603467565386,0.18029556782167291,0.5104805195589955,-0.5685929544362491,-0.037018884117510364,0.15491395477582096
Occipital_Mid_L,-0.33931247807865134,0.10982932370483182,0.03308085449052811,0.4097052337455017,-0.4899447422367664,0.10824335245161047,-0.1453554805977727,-0.10018220921354813,0.2834000098461768,0.265112713509314,-0.02944804891220379,-0.23104279962922736,-0.053069675450786315,-0.3363809687926915,0.1323921502876994,0.2661598843612173,0.2954763389804752,-0.3385650118618613,-0.08583558977393149,-0.38161039662628665,-0.2408587322856668,0.19228366021931656,0.6207165987614179,-0.4414966001783671,0.4789477070745013,-0.07176425025533312,-0.25002373015132695,0.25378462184738376,0.1765981133464048,-0.5177009362778493,1.0,0.3622290750662515,-0.3945346658987982,0.3664510383071881,0.20186679937645594,0.39533682166057177,0.477828052186635,-0.46468831156028845,0.5222036485268464,-0.2286912321412422,-0.041524638342010464,-0.18552988365086479,0.19570190095048526,0.2962167441699625,0.1411187241144128,0.6583788602761105,0.2086145833489082,0.32480044447683176,0.5521696420337302,0.5294422645137289,-0.23244530375044292,0.02630445623565087,0.008243172308424548,-0.34642746571133115,0.5447526155710771,0.48967199657379906,-0.1886125111937229,0.4326617683565026,0.31147254559355997,-0.2633883518796993,0.42704842137229243,-0.44945486766307496,0.13309495857283993,0.26832525425798615,0.06642140962056502,0.01687899279566556,-0.05517786772536168,-0.29937428747262995,0.14083458311989905,-0.20812075688587348,-0.15614144284774875,0.025240723331996527,0.12138481324827856,-0.24599833762470713,0.11661166208339431,0.067076604222393,0.2288967996662407,-0.2298425493853944,0.003960836712905751,-0.13479103927334007,0.5344811472851189,0.16829936994909855,-0.072727474454801,0.3805860056350673,0.23121040281700153,-0.014771472141928685,-0.3611751191383957,0.3658375023983576,0.003975703165170237,0.04231950825026978,-0.06740751633190635,0.25692295145168126,-0.34576830183945545,0.021747236323738754,-0.34776820044259327,0.30372416682947145,0.13676818760435555,0.4848566861122909,-0.1538185222791274,0.025289561503112394,-0.4393128964363385,-0.09802754941357089,-0.035991042660173694,-0.2256644649561624,9.731124408596015e-06,-0.367284243280586,0.3580796887321723,-0.23120283142526032,-0.08134394024075418,-0.1811621572156396,-0.4162727006458324,0.4207902348828708,-0.11887561009474322,-0.09658229866846842,0.04214033072495687,0.27341821884672196,-0.259508670008975,0.7161565941743209,0.34789817517651844,-0.21184220518738225,-0.02710161936011296,-0.29581771896285997,0.6756360227529941,0.20866583441213837,0.06582782492212695
Calcarine_L,-0.5915062668841333,0.6149579839820544,0.305818028862748,0.6688867705350373,-0.4617885120781077,0.2876197389019467,-0.15487287008844336,0.2267491247596405,0.28741711052029156,0.6455458222025988,-0.06608004072133401,-0.29909483695888195,-0.38662109386566995,0.12491935595948235,0.5752201305581733,0.6160260602438814,0.1641908600443161,-0.16191433945907416,0.21429999496046429,0.06340921771380545,0.05299829262514839,-0.10665915159032048,0.46467278704310483,-0.08174603971215232,0.8244205328158333,-0.3376980726280587,-0.26355299332664867,0.7515500080630776,0.6039641670094342,-0.33781725895899317,0.3622290750662515,1.0,-0.44398896345429,0.29068907518446324,0.6769004944780698,-0.09493737031803244,0.6058571990739312,-0.16216017121440895,0.3829318928524244,-0.14125001363022396,-0.15861642524174213,-0.018632237386693663,0.8313587577719911,0.15310998381239282,0.3711983090797031,0.23094992706078227,0.44687479430190186,0.4544824929030695,0.36079112661421264,0.6715817554211153,0.15554753422311673,0.051525521451862594,0.22700109212203676,0.054224068958750246,0.4045099283736249,0.438323652984634,0.14467062928108249,0.3397106442385533,0.20916075975424778,-0.38753011808271837,0.8442172258021922,0.09896395539298644,0.00636625252019727,0.4371841017649687,-0.18996742602299196,0.3495704136534526,0.10825978609963235,0.2708370128378579,-0.24057212825979604,0.09917779219526113,0.18363854050424663,-0.2426610078986434,0.0274859906482096,0.024533703314352853,0.39326081870618906,0.35623138790739545,0.36671461235963987,-0.3414432264916024,0.1803737380819196,0.016190482321121136,0.4306729456010397,0.36735433536624945,0.05140983759229705,0.3827224265187852,0.15822440672710192,0.3010522727418418,-0.3847239107158358,0.6700893703914619,0.21902367813775012,0.1531576989265047,0.4254648880525982,0.3599787426051877,0.24862300587823652,0.4854869219539214,-0.4779975024166047,0.355672792861256,0.4794810649608398,0.6604005035808386,0.3452811840443184,0.31545073712229477,-0.1557824414483925,-0.11229556837734497,0.185336246473655,-0.08621660618049012,0.4929559925735602,0.045526167959100236,-0.12078117848343134,0.03925690307303621,-0.08566601944276356,0.1420604709129629,-0.243631546943181,0.7853470302654842,0.31730685556533894,-0.3424813429284152,0.47374226506547096,0.4718646122187115,-0.10641632307363086,0.3729399110197909,0.48782345889345646,-0.17538844382805935,-0.07234744300063192,0.016132331554928683,0.3229420294288061,0.057427073698231676,0.28311369517433477
Thal_PuL_R,0.4433038908399424,0.08826972642230246,0.22639522183825267,-0.18658566429955595,0.6655385971510513,0.10351624016924765,0.42189505097244123,0.0887872049068678,0.11589615064718317,-0.006781467332708176,0.15274059328857265,0.45904367139970564,0.41937668205006745,0.32316690275625465,-0.10166279789853135,-0.22398513105436108,-0.0029509412488090974,0.3848213462977812,0.3011469002192895,0.388610210422332,0.5038734538506815,0.1685807184449732,-0.5272069397273357,0.5147309328122125,-0.4983973366275003,0.32566943852477465,0.3325542617862154,-0.10205432649254167,-0.3637733245425057,0.5424119382621292,-0.3945346658987982,-0.44398896345429,1.0,-0.42272070091220265,-0.3162361460189527,-0.08820885196582433,-0.5039501389988782,0.5476515040900825,-0.2341722190830284,0.45690974898086184,-0.04034330482709218,0.42863197638223044,-0.43092097042272887,0.02052908886240993,0.020038823105501875,-0.5048456498813122,-0.1280527330219437,-0.38481162355082577,-0.5336052246311175,-0.48727310506611526,0.49677955185776923,0.22885021559851024,0.24339779315653587,0.2511241106245423,-0.4561711807724057,-0.5512620093510664,0.3740298746020425,-0.36057156675419794,-0.36184031330429084,0.35257337728992516,-0.39457193795487466,0.22795915396423508,0.3015770246385322,-0.1426710893506295,0.3015016145127192,0.13088127603090674,0.2955586950419425,0.056597845862638926,0.3272451958941756,0.23823465331014482,0.1007091365487667,0.21069092765689262,-0.1491268286340395,0.2206188509511097,0.046570652809632886,0.279117463827129,-0.12685737337760356,0.4465338663706732,0.25850238208618453,0.33786322356174514,-0.227868739587584,-0.08788399177524683,0.39962435055905365,-0.3812492799917282,0.08556236024565654,-0.252110354469167,0.38334931580540776,-0.40521892983840585,0.211836789659221,0.23004403509680157,0.2741119561899781,0.0028884005653163074,0.24666565968235174,0.15018258758117353,0.43555810205563156,-0.35494826370771976,-0.03306227343928196,-0.44085507908242666,-0.04991866805682876,0.3377159964783976,0.5146114683748477,0.4640336947404146,0.11810821380105133,0.25999908134579847,-0.3689251994977176,0.18929035402460592,-0.026213206139054666,0.46817132879933304,0.47988181460555035,0.3659387633721208,0.3803101515612122,-0.32748539045635966,0.04930495392586231,0.39875486484589234,0.1394996261520853,-0.42572130030428385,0.5857681978266644,-0.5170821822784125,-0.34400184732906536,0.41754858729420663,0.22614626895148787,0.5614211440001816,-0.4171510295542603,-0.26041948287313904,0.3245975112948586
Vermis_7,0.018862783511173025,0.1770588643819256,0.26186941273047243,0.34773459958320996,-0.5111828655048702,0.24586022942719415,-0.27869027314648953,-0.018413117131739952,0.052006441334779864,-0.07383510341442627,0.0583945324898171,-0.13998523197432167,0.035356119737538196,-0.0030070869887275026,-0.19923152548395456,-0.12680517502815444,0.41267414003672626,-0.10959596402142076,-0.15037203280258457,-0.1778369648226966,-0.2816354794399863,-0.025479351465094963,0.762070422282634,-0.3837713938737155,0.6570287592961146,-0.18651276811488557,-0.2744575839689684,-0.09893769505484785,0.7717260302897534,-0.26949553200230475,0.3664510383071881,0.29068907518446324,-0.42272070091220265,1.0,-0.09516423606390455,0.3226371440620104,0.8013822551663055,-0.5676923252706446,0.638101225056484,-0.241329026470157,0.3759488749722846,-0.5886085126345886,0.3779710434450386,-0.06438138676382266,-0.42483531621286114,0.7055267395185701,0.23594433874505105,0.5733587816117612,0.8621200149439301,0.4647698607332188,-0.3416742463767337,0.3589748889582751,-0.03390378654569627,0.01617833626204926,0.8038408759125452,0.8707858524948343,-0.261481288615942,0.27589757038628004,0.6154628259848615,0.1032592917973158,0.5535973004290102,-0.42589942310840057,-0.21107170396800165,0.6978470253068404,0.19198628721201424,0.33319920098425987,0.25294945665321683,-0.02529797328028488,-0.02312569382065984,-0.20547408559825497,-0.25966264130096006,0.07150793483130473,0.4869539016591403,-0.3513919255128216,-0.08633870144027546,0.12991804306573126,0.5957741517354084,-0.3436280559970534,-0.3472955949755342,-0.2775387590398376,0.3431066083075227,0.3138613685373463,-0.29856485797069315,0.6257244159656195,0.25856652778305683,0.5648178332758829,-0.2414991361370198,-0.04987210568683646,-0.15276292195248117,0.07658330525461388,0.20288368337039117,0.295616238853085,-0.41680407309080836,-0.05779218316157538,-0.3504200512554164,0.5458275242343708,-0.09198867217229897,0.6388193577044347,0.2929671773389369,-0.13509879172219943,-0.4088168379505681,-0.20965425158890727,-0.6100838403505451,-0.009701093283059854,0.36554463005159843,-0.0063588475704845,0.24042560397848856,-0.19604096136993818,-0.246263301994376,-0.07034826893422998,-0.2897719895557219,0.5124580744476879,0.29254035661827643,-0.4556701778922404,0.30255932894554555,0.8358433195156451,-0.43161442035052544,0.487694575462491,0.4935363199864152,-0.10337355441861923,0.16907573648515464,-0.08300938294974236,0.2802547822490799,0.4071163516049539,0.11146401588071152
Parietal_Inf_L,-0.5287180381693015,0.30205105110029523,0.19115264540616766,0.46494382739422246,-0.1483023262198027,0.25190366668655395,-0.036810576725753386,0.2269875069465836,0.47190114850759246,0.6571168836188856,-0.12627512546414912,-0.23739288464005956,-0.44044660365762234,0.3188685503662823,0.921495718564785,0.8064178402902075,0.025498935556267865,-0.11851415087575573,0.5728918312474806,0.005283905178934724,0.2555026410105726,0.10180148877492295,0.12059560099659689,0.06135015559465033,0.46615731474647687,-0.2417339063286161,-0.3565699506500473,0.7853066976557777,0.22125923005783524,-0.3479284406372944,0.20186679937645594,0.6769004944780698,-0.3162361460189527,-0.09516423606390455,1.0,-0.09949391367375246,0.2995441614432497,0.009102670903481923,0.030342052476309167,0.014362019504538165,-0.28298460294993605,0.4142212376107123,0.5348480380065054,0.39582343135398873,0.401278422913924,0.045598757219912744,0.5131281155471951,0.13603390386568928,0.0433688962255952,0.48004401354938203,0.2989812356505981,-0.1273241572262084,0.1074237204888665,-0.1644030044730376,0.05606590144755718,0.14091828752810143,0.4624735160266209,0.2786733371821207,-0.05873701094387739,-0.4147748516150417,0.4605561841778381,0.29226723578580555,0.30334114799216494,0.03629966586997651,-0.16625769371592877,0.10619287998889115,0.053108800572426694,0.15449014359302096,-0.13853551828543872,0.3827269358761212,0.36361293749612605,-0.2409072910680328,-0.34514362655238845,0.219335579401365,0.572617836100859,0.23601352940900056,0.02174823604942537,-0.3345220500641054,0.38039049620119225,0.24133928592362247,0.22252708298610815,0.15443165617862437,0.2781152039269274,0.10575432391419119,0.14590564082558793,-0.01360839212933335,-0.41707524981020255,0.6872922239328986,0.20433845241518922,0.07707531711047183,0.09690530907054515,0.14643045950774164,0.5180286632466811,0.3039755127323111,-0.46215548121677047,0.10108474698429441,0.8153871747157354,0.24034680186493174,0.19071951263795403,0.2702074156655114,0.020362678536760808,0.13227693365712512,0.5146934970636623,-0.3005830165515966,0.3705021930338239,-0.10041073335110173,-0.17523293375092344,-0.03632671493252725,0.13651892132304996,0.14609318935652657,-0.30424841824320614,0.4053530553416823,0.25315951952993687,-0.0838015397729825,0.08661500991964112,0.13190748993848192,-0.08866270496623316,0.19979596899222052,0.36667177577072513,-0.14617207048610834,-0.22001253703155765,0.08184550206254489,0.27479896476984844,-0.30016915395321425,0.22844473695072245
Rectus_R,0.2964490025592277,0.11003379402976264,0.19977674684442287,0.16255127754550844,-0.022569156941703344,0.31908055412834535,0.3926654485217487,-0.0892435007757813,0.24925767302800286,0.19363028972227525,0.47602666340461836,0.3833030243092077,0.3412088424168642,-0.0649055596151731,-0.046379139979825915,-0.08998921672529032,0.4471884666535761,0.03095878791393656,0.052617652763443074,-0.20668910364774998,0.017081927535597,0.4210301464348734,0.36004571253073087,-0.1738594469644343,0.19970300826361936,0.26785787940804967,0.19888053100713293,-0.01896656481816813,0.06921341716776638,-0.1887921911079016,0.39533682166057177,-0.09493737031803244,-0.08820885196582433,0.3226371440620104,-0.09949391367375246,1.0,0.2867293566540742,-0.08798315556071093,0.5342605092381976,0.17427630624520626,0.1515915950932897,-0.09348968286803827,-0.10644906151837823,0.32265973469826903,-0.17278349471853766,0.6091306899612909,0.28031715060402457,-0.03821960374601049,0.4467094122005679,0.10581694517640204,-0.03287005514476619,0.500218107446338,0.21830167231659625,-0.19638686150282417,0.4883502135614617,0.3443141483793343,-0.0646535586414689,0.11546096197062096,0.44296897648239036,0.3711697944483551,0.1875404298065106,-0.4246225117383913,0.27871377103548745,0.44150172717172187,0.5584907618092347,0.24333658195273788,0.21091040686840798,-0.46315130818394556,0.5897152460847547,0.00704736063861495,-0.14710583462102864,0.527472760582748,0.3817122254036942,-0.1449026250113853,-0.07545745041809357,0.23045314482710758,0.19062492792085703,0.30777262592964294,0.08395494961813171,-0.029088721316536954,0.3639348690630907,0.4720726649113517,0.09304760496760799,0.4572250416981116,0.26866587423720123,-0.20273921357981214,0.09627352693791805,0.010138162408951714,0.1786053685303029,0.33603965856015083,0.13726338568047727,0.40366647724615234,-0.35919873946439695,-0.06860549270647141,0.11718583318690941,-0.03488922395230154,0.061530526154172586,0.06249495162785459,-0.10178987897243785,0.19562069913014954,-0.036204919230323096,0.28229391765591816,-0.15649877925715816,0.10065430174774975,-0.22223671466752962,-0.15096214132955033,0.8196529926518742,0.068271279272249,0.21743059645674595,0.06803566383467644,-0.09235988009032296,0.09377030413234458,0.07621283635285145,0.2526396627052929,0.16558387210600584,0.1322512734452123,-0.013509974858196735,0.45091248005865325,0.21783799956962108,0.2842247407793032,0.4216828804234952,0.10803388286801421,0.5318449542158502,0.3563321220326984,0.29122682730422567
Vermis_9,-0.1067905291841483,0.40650041499431855,0.35371329360755616,0.6665127312601056,-0.4601842934029577,0.45071099012962623,-0.14747862017841318,0.022981716395194387,0.28135989037319725,0.27523390660128505,0.011164448267471738,-0.23769105449359473,-0.020152462817641874,0.06750866257885423,0.17920467605457174,0.3413676272872266,0.468531672064383,-0.11320576697252191,0.04785616801555654,-0.18023374833867398,-0.021047666376694016,-0.012329259652797547,0.7845365609536928,-0.29172336718317177,0.8207574835863672,-0.157236289672821,-0.33364947858379285,0.29796530276708977,0.7871085384921821,-0.3426088148959031,0.477828052186635,0.6058571990739312,-0.5039501389988782,0.8013822551663055,0.2995441614432497,0.2867293566540742,1.0,-0.43831537731601117,0.7166178326068255,-0.04149438596133654,0.2506044042117405,-0.2965135206024457,0.7068231437939843,0.1579624728528623,-0.10244909900011077,0.6026879585002142,0.5917000091154188,0.6230147808447707,0.8409569072750246,0.7661344134346167,-0.11927470676948221,0.3140942858099004,0.1723143827441357,-0.013803760668886647,0.799095695475722,0.8864258180104851,0.01547826290943799,0.5230456388352469,0.5411058725610569,0.04897120447759406,0.7774049546297191,-0.2182721747626235,-0.011444063133360003,0.6692702060764358,0.13133783953552522,0.3396970048299297,0.3551558917759127,0.05002132245678457,0.053231970113146634,0.05952197556353599,0.012027023249868112,-0.02359586379874261,0.22612863401842487,-0.17755616617418635,0.189095633742559,0.3309377890139316,0.6416480465247428,-0.3435705215666778,-0.067022980092419,-0.006350832385923975,0.5730105209889881,0.4305825288347499,-0.10185160456943809,0.6944493439701338,0.36108088561246066,0.5418909747207393,-0.3734230666462978,0.3280858595699903,0.061147192608691864,0.28402593261538656,0.2922698439351691,0.49992892412322365,-0.12831825817667636,0.15467591511958187,-0.4435258279428,0.6449592268996758,0.17564532987076578,0.7138143819247287,0.37308350055781764,0.1261524986586974,-0.2309275404679041,-0.10768186019536094,-0.26977152837009644,-0.07212461029411567,0.5810917951873333,-0.015570789802916546,0.2285551434778953,-0.202734748981426,-0.17142298687357124,0.1978676206123146,-0.3372160723375391,0.7087031076034775,0.4648937357608324,-0.29994877421900584,0.3392199741706428,0.8801063932534691,-0.42094956951590584,0.511170954997632,0.7284026287485301,-0.1670323844948037,0.12289393966385116,0.015907003161061847,0.3569349321145023,0.25590793707981396,0.2892967383512603
ParaHippocampal_L,0.3402291379524439,0.253999111726091,0.27668842506374436,-0.19221579806502642,0.7698231369764669,0.2875632873760904,0.6226297773854602,0.1820916316380698,0.047321343293022074,0.24088641967599297,0.48729002804618593,0.5474854409392326,0.32678475485064684,0.5592783607117456,0.17758740272180115,-0.02543512023475149,-0.0927393668117104,0.5594104399916199,0.40008493298410397,0.6009547970110758,0.6104565016041598,0.15315358699671758,-0.619860085823011,0.8072463840238772,-0.39250527574645766,0.4642773230509005,0.4841130778193562,0.1426320028348345,-0.19413460886609296,0.6031911310069248,-0.46468831156028845,-0.16216017121440895,0.5476515040900825,-0.5676923252706446,0.009102670903481923,-0.08798315556071093,-0.43831537731601117,1.0,-0.34631790676859087,0.6334331112887225,0.10455268157083683,0.5742421813042303,-0.007294399739568123,-0.07046702486746304,0.17078303503135236,-0.6107169428219938,0.1351874905988416,-0.47761874839314405,-0.6260375305594307,-0.45244793574469594,0.6994607288880044,0.28956701408832763,0.36403965818031125,0.5007637978805733,-0.5645867271520292,-0.5897831956657194,0.5258534248715159,-0.41816163628220004,-0.2753640237845245,0.4596084676392334,-0.2268402839375502,0.677329331889913,0.1579089262954482,-0.12459274618378798,0.3730891803185373,0.3005617623000321,0.3011154763097576,0.3085725545898741,0.32513391761620386,0.4204820840879969,0.3812441445625191,0.2174163165691259,-0.1793112471933802,0.5142719483822554,0.11608286126679584,0.27930204055340013,-0.38297172175709243,0.6065088254965656,0.35963666287482654,0.49071515576176056,-0.25868898030485754,0.05335831685739836,0.5635677350597795,-0.3400350503266361,0.0178004936419404,-0.13936427023665082,0.6022252532740994,0.0299182161205837,0.4428451009473194,0.2685326687909774,0.3762095464141808,0.0740490430310761,0.6587358952169935,0.18032998972283792,0.5860714000150945,-0.3443767486401456,0.1504653271134185,-0.4358612830754036,0.1171869750532798,0.6021656959830735,0.8862978884513364,0.5223157371938226,0.43299157754563194,0.5094116521024133,-0.11881924161097915,0.5538451786031534,0.1164458523745039,0.3975879683395103,0.5709036862427955,0.48876282937391813,0.7112475027426365,-0.2422730570025522,0.1887685337737815,0.6032851074518252,0.1437004167795086,-0.3802065590718626,0.6124653339227808,-0.5670942756250317,-0.3310621161354153,0.48767792179647246,0.2502699247104118,0.6266960424937088,-0.4256376340964231,-0.10555442692779063,0.40695314544351563
