,Occipital_Sup_R,OFCmed_L,Cuneus_L,Calcarine_R,Fusiform_L,Thal_MGN_L,Thal_VA_L,OFClat_L,Temporal_Sup_R,Frontal_Sup_2_L,Raphe_D,Insula_L,SN_pc_R,Thal_MGN_R,VTA_R,SupraMarginal_L,Thal_PuI_R,LC_L,Olfactory_R,Thal_MDl_L,Thal_PuM_R,Thal_VPL_L,Caudate_R,ParaHippocampal_R,ACC_pre_R,Amygdala_L,Cerebellum_10_L,Cerebellum_3_L,Occipital_Mid_L,ACC_pre_L,OFCmed_R,Precentral_L,OFCant_L,OFCant_R,Frontal_Sup_2_R,Vermis_8,Cerebellum_Crus2_R,OFCpost_L,Vermis_6,Temporal_Inf_L,Temporal_Pole_Sup_L,Cerebellum_7b_R,SN_pr_R,Vermis_9,OFCpost_R,Temporal_Inf_R,Thal_VL_L,Temporal_Pole_Sup_R,ACC_sub_L,Putamen_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,Hippocampus_L,Temporal_Mid_R,Parietal_Sup_R,Cerebellum_6_R,Thal_AV_R,Rectus_L,Angular_R,Thal_PuM_L,Rolandic_Oper_L,Putamen_L,Pallidum_L,Pallidum_R,Cingulate_Post_L
Thal_VPL_L,-0.4880307703876375,-0.1614814442670651,-0.2787831445500292,-0.29223759034586755,0.6715559581407172,0.05821715669627923,0.5933173409666611,0.508366684095158,-0.3025617862035252,0.6440785654139211,0.21610297099800022,0.6951484327576497,0.32049328244519,0.20701454781082168,-0.33392789623809793,0.4786269823941156,0.23811850671914583,0.01074740896271874,0.3990706479217241,0.08320327915311741,0.5427112710314298,1.0,0.24210526928986137,0.37193254397360986,0.09144205207127352,0.07842575301170523,0.6004212783781961,0.14398050396433465,-0.18552988365086479,0.005441035762572114,-0.16412527062506,0.4842362998269596,0.15535474913330993,0.3828235776174409,0.45575902451703143,-0.5446120018478808,-0.49693289389772405,0.34362871892712343,-0.3501457068540482,0.1647718881551352,0.22453765159292002,-0.5142505593222452,0.06516033930257044,-0.2965135206024457,0.1363037291279818,-0.537004524329386,0.6562752279595652,-0.30259489577584797,0.1838250897547421,0.5247584007255758,-0.45162221951858883,0.34829102515335064,0.5596924000289083,-0.5104410544097184,-0.14943100498710515,-0.36173639362855414,0.35711304596380616,-0.03678723586057459,-0.3233803133675488,-0.10984733588240747,0.7608948209632398,0.42852853038793,0.20226468925047347,0.13226672357882707,0.263334441851445
Caudate_R,0.3562645795710629,0.38619841707749036,0.2637149142961356,0.3441512228102716,0.13546009713388174,0.2564727167996012,0.5000146068116265,0.3554963470193473,0.6388027022493606,0.3829533640070512,0.5240196326800255,0.4828579208583693,0.15570118256149934,0.13094901251657037,0.19073230757773618,-0.013129485404691985,0.22547902361494454,0.6181581532251885,0.2283492440091979,0.40238191587668565,0.33147214974740724,0.24210526928986137,1.0,0.37159233387867874,0.07264954463214604,-0.025864673972408596,0.5426973785382004,0.34220224403238075,0.31373207583855056,0.027155043323359475,0.28486026250611673,0.17890288369636095,0.13610511480256055,0.1444628755608328,0.5707248778604452,0.0987859532198977,0.3254953789354957,0.2261335262312905,0.15161669665970068,-0.10578591020067755,-0.11300087739415285,0.3629822703927121,0.39013660126545796,0.47023175926031613,0.17122503687912527,0.3420449136084471,0.1663324268839048,0.4494832631084244,-0.0035954680119755396,0.5736652702904618,0.2745848022982787,0.6296587450300026,0.1767602528565056,0.45574546068483746,0.3491132844706548,0.37715306512237834,0.6408391785100416,0.4561415364702335,0.4674573479563578,0.4416605422730989,0.3584903563261055,0.6564506013338113,0.5004205225619797,0.4875345467336018,0.5300276707684886
ParaHippocampal_R,-0.03198272947074372,0.34767536958330786,-0.031914703387638105,0.07274416471785618,0.5335583309725423,0.39261975335888105,0.3571732271042348,0.4367450296489873,0.2802561777930874,0.6274942353733612,0.24193724974653072,0.6673309653022127,0.5341879750036417,0.6132122720986207,0.12704815972136876,-0.04708399481789445,0.44732252897503155,0.32085771410637975,0.6421125509001591,0.4559349562612607,0.7086372519591335,0.37193254397360986,0.37159233387867874,1.0,0.3769076229234177,0.22526491889700795,0.5427517128722744,0.5977324257553741,-0.1027952384788132,0.2634876747933172,0.3342026826037839,0.3040514734120608,0.29750140246468815,0.5051878914332574,0.7113760539621572,-0.07323710426436945,-0.09871013596433459,0.5215203544704929,0.06351408304050232,0.26165586708718197,0.3370440176030813,-0.07986677376044274,0.48190385172478856,-0.02582786046239341,0.5029390301046924,-0.030572780274716216,0.4955798596217404,0.036316696300461575,0.3431422748566638,0.7090065549811857,-0.041736300506883116,0.7497594972152214,0.6449839171045503,0.013444910188873086,0.06431720491394467,0.13029921221621285,0.4141437659207031,0.47510298999206757,-0.020807097206033222,-0.1252004159921773,0.4820484152029834,0.5534538930584443,0.5539802379641102,0.695474495243747,0.6444437115782095
ACC_pre_R,-0.22140977284286564,0.46258024339863174,-0.2412046584451812,-0.1465339405447453,0.24767318118336448,0.41477435413094393,0.003389461031103927,0.33128466601829687,-0.0588844298497498,0.43319567585616053,0.2239487792773235,0.1835664927989467,0.4249345302734342,0.12247893183696425,0.47192718069604384,-0.16015189621916567,-0.0029216144790691527,0.21832408057937158,0.5617365731788201,0.6044274474325048,0.12576313464175629,0.09144205207127352,0.07264954463214604,0.3769076229234177,1.0,0.7691119763749421,-0.07882570914719249,0.17245346311106208,-0.2256644649561624,0.915713597499325,0.5624015838151042,-0.3043839196722687,0.749159239257261,0.5471282572942661,0.3065109763732317,-0.03493776229404233,-0.07827865936736704,0.6634715442963952,-0.047992432261501634,0.5955481931557479,0.7425826857410317,-0.11595032087320578,0.23984323539157706,-0.07212461029411567,0.6729622376545097,0.047924672899783534,0.478928999990659,0.21844006523583623,0.7659090689900566,0.05307744340261801,0.2448006747060112,0.12837203417574694,0.506476188172321,-0.053284835211230556,-0.3610154757960342,0.02901766459451235,0.11488218069133918,0.31255051978809767,-0.32196840499860435,-0.3177339081065437,-0.0056220055266574635,0.31582692865357637,0.4046294587498383,0.3780832047690942,0.2701097601860514
Amygdala_L,-0.3737938827441153,0.16121164663885124,-0.13578855723742642,-0.07475829376537962,0.25443982673303633,0.3440813900112644,0.09831548929470313,0.20212311534894545,-0.23664914311983343,0.4909656915610661,0.38504160680182853,0.22494953310234958,0.46678073533008635,0.10725257325045394,0.4077794204674805,0.056086283248590635,0.10264581815732331,0.1208113722366966,0.35437261347687404,0.4906626851423013,0.022546821666243288,0.07842575301170523,-0.025864673972408596,0.22526491889700795,0.7691119763749421,1.0,-0.15815019219012671,0.14888546621604273,-0.34642746571133115,0.7304126923866163,0.21480483146734194,-0.29675382032953274,0.6055037539228868,0.3819754486185163,0.2971950140924123,0.08395094859230413,-0.13535861752369485,0.4512807746401594,-0.024352425497121993,0.8032100013803182,0.7922988714583555,-0.1848218849267088,0.2034687932320783,-0.013803760668886647,0.406880402503396,-0.12306339989214654,0.43517434502538666,-0.016959932520710114,0.5773666197050349,-0.03183430963877535,0.054623301823612844,0.10209853633018441,0.5427368340087605,-0.21844101706344518,-0.5054461773134975,0.030126048289884213,0.0128167957613457,-0.019141814086405702,-0.29458932497073026,-0.19002500856545895,0.05223585095765015,0.40886422757030855,0.24855242480360995,0.11716647577160837,0.22714054964586058
Cerebellum_10_L,-0.10942521422466724,-0.053958150150840004,-0.08044758468395194,-0.026832242532965726,0.5775036111582419,0.11721048903509296,0.6479033414924982,0.42245124795753525,0.2118997488402158,0.57675905191235,0.2668809634534919,0.6786674955584535,0.17119190695382802,0.476066489548958,-0.29859230144655,0.1777692678845263,0.4409028245730807,0.16887051219906757,0.299774695130555,0.11880184522244733,0.6298832354083335,0.6004212783781961,0.5426973785382004,0.5427517128722744,-0.07882570914719249,-0.15815019219012671,1.0,0.48087400444526357,-0.04925566690399248,-0.15252074585311576,-0.11121743763221219,0.5001972124233991,0.03373946542473458,0.3091678466936284,0.6626885080265912,-0.36126797226111046,-0.2405352522086104,0.24020874403270176,-0.13551269792339254,-0.12941849061680127,-0.07091080264270871,-0.26532719582939385,0.20395181195558026,-0.072096468083634,0.0762480420716302,-0.21865801955799422,0.4148795420007896,-0.05327005930018196,-0.02044979648570418,0.6562882484317621,-0.21809534111742626,0.6877622737588815,0.3991457166163152,-0.09778524961982644,0.10747834296837792,-0.056469173004001,0.5378187244010197,0.14746277295847957,0.06492097926504109,0.04721587190944806,0.6521161080560507,0.5183477749102037,0.31428590169445875,0.3045878616386098,0.38954804520946684
Cerebellum_3_L,0.23938426376254382,0.08576494058273039,0.37310643461979515,0.5165624113321793,0.4243112194036169,-0.09437927246127435,0.2685826826380116,0.024076523935526672,0.47182695072942127,0.4410040260685715,0.35306198236297354,0.4282278607826532,0.14834350956074036,0.443917238649668,-0.05663868424367817,0.1955537858843547,0.5717810925783126,0.3005374880126724,0.17348700522267432,0.05204454089554849,0.37763078105249237,0.14398050396433465,0.34220224403238075,0.5977324257553741,0.17245346311106208,0.14888546621604273,0.48087400444526357,1.0,0.10982932370483182,0.011744580766240754,0.14874782266037556,0.4493791953880686,-0.0009748544400765701,0.24745112763832178,0.6381281135958,0.12731502304273584,0.1810379255965512,0.06771840245007464,0.43211054628040885,0.17886470346930614,-0.008772252143317083,0.1521972066072691,0.22590069916250988,0.40650041499431855,0.22940537764276603,0.1860647642360577,0.019347742385035865,0.2833194006416182,-0.12589756214307066,0.37208124387126207,0.08832220494510477,0.6493509810484833,0.2770468094377863,0.27982767043728274,0.1517715871429628,0.5509182210584185,0.2966190600470812,0.15522188003558005,0.4232809564614262,0.3125116803428001,0.3873642666321167,0.4331645876769094,0.08553932839958908,0.26126490208035663,0.46877700347828666
Occipital_Mid_L,0.7259369240459788,0.36650579746306067,0.5238542261784903,0.4789477070745013,-0.3378647467638535,-0.33931247807865134,-0.13479103927334007,-0.09658229866846842,0.5222036485268464,-0.23244530375044292,-0.11887561009474322,-0.2408587322856668,-0.3385650118618613,-0.23120283142526032,-0.041524638342010464,-0.02586699007742716,0.021747236323738754,0.2954763389804752,-0.23104279962922736,-0.2633883518796993,-0.08134394024075418,-0.18552988365086479,0.31373207583855056,-0.1027952384788132,-0.2256644649561624,-0.34642746571133115,-0.04925566690399248,0.10982932370483182,1.0,-0.22280657015843816,0.2757028505607711,0.13676818760435555,-0.25002373015132695,-0.21184220518738225,0.025289561503112394,0.27462217538391054,0.6207165987614179,-0.2298425493853944,0.4848566861122909,-0.367284243280586,-0.4162727006458324,0.5521696420337302,-0.07841896148087037,0.477828052186635,-0.02944804891220379,0.4197446003352214,-0.4899447422367664,0.3805860056350673,-0.34776820044259327,0.103242856871795,0.31147254559355997,0.06582782492212695,-0.4393128964363385,0.5447526155710771,0.6756360227529941,0.3963091894849775,0.06359820143843913,0.3580796887321723,0.6224436857946196,0.5294422645137289,-0.1886125111937229,-0.1811621572156396,-0.053069675450786315,0.06642140962056502,-0.05517786772536168
ACC_pre_L,-0.22444962203828236,0.5285810781106699,-0.36985846713212117,-0.25660644908326685,0.16872277133614957,0.42967174796178326,-0.07679934196309025,0.33700329199682627,-0.10276330001865513,0.32373132264315635,0.1138706448950147,0.034485708721567726,0.31528381207746026,0.09572823904637585,0.4472251426598069,-0.29656626218901705,-0.08479424167562946,0.19217929287515328,0.5526772848527922,0.5874230729547458,-0.0025242650804840772,0.005441035762572114,0.027155043323359475,0.2634876747933172,0.915713597499325,0.7304126923866163,-0.15252074585311576,0.011744580766240754,-0.22280657015843816,1.0,0.5278817697844388,-0.46459567768712395,0.8694203193503546,0.49781378414511274,0.20524043305605744,-0.10890942761293879,-0.07570824624665581,0.7435899972046718,-0.16504561527428446,0.5055413106002487,0.758970232137502,-0.14269890972131571,0.19754670635135607,-0.20017034384149954,0.6487620113421934,0.005421053378154874,0.4481857903350697,0.2084808777349647,0.8493335252045884,-0.07796743111290115,0.24376422125220754,-0.011591180682179333,0.40768079682179786,-0.08690646032726393,-0.34175019132132817,-0.08771044424990858,0.05777097883893347,0.3429630584617316,-0.3792814305551921,-0.4053525856541775,-0.2125087566517092,0.20937853520225813,0.4289002884493531,0.28247974758267047,0.06536720469654957
OFCmed_R,0.41639953061933715,0.8432862139780765,0.14357749613626852,0.2136983873583819,-0.1526199767313444,0.30592300024050745,-0.14094661240492423,0.24659898338463096,0.4370849283233579,0.019940962785640434,0.12331909627918947,-0.04668181336978541,0.1496102682616874,-0.02518975577754066,0.4792966957303344,-0.2157801111145554,-0.10298238527299686,0.39849497927187155,0.525354931894219,0.4989764156481446,0.15141753745326547,-0.16412527062506,0.28486026250611673,0.3342026826037839,0.5624015838151042,0.21480483146734194,-0.11121743763221219,0.14874782266037556,0.2757028505607711,0.5278817697844388,1.0,-0.07109876056744671,0.45427601843579823,0.416567559438274,0.14300356204147335,0.252704695173711,0.4067970580891808,0.4705290112207563,0.2728997680749528,0.15199576143136037,0.2714808367527759,0.47618142470227515,0.20995643917153647,0.34031387010814107,0.7771941032929697,0.5519041295691085,0.06789425014161075,0.6397381411187124,0.4020579502483539,0.22727203662333967,0.602117334704182,0.18054139415257897,0.10207687065800178,0.4925790265655395,0.23331162173663525,0.40137782944096406,0.2263949202972276,0.7935422809822632,0.14476928873726336,0.014082079560798662,-0.134132450448836,0.0548807584637272,0.41894852408094535,0.602160608173332,0.22495746354448873
Precentral_L,0.1256055166310052,-0.19416023930682752,0.40164281176852434,0.3594636979485098,0.4100673708351401,-0.3576551244496074,0.29408662790696644,0.009890327977292997,0.13501140451415136,0.3923763571272131,0.16290673281928275,0.4273050187550211,0.019107709888731002,0.28962914850325394,-0.2796404949495799,0.667466379803289,0.3981686698078458,0.07092273130510293,0.035569110304441105,-0.2979570097957479,0.4827016307167153,0.4842362998269596,0.17890288369636095,0.3040514734120608,-0.3043839196722687,-0.29675382032953274,0.5001972124233991,0.4493791953880686,0.13676818760435555,-0.46459567768712395,-0.07109876056744671,1.0,-0.37969857327847867,0.04004802869089639,0.404960023634932,-0.039572099293125364,0.0213707780339274,-0.22235523744350794,0.16672472741721067,-0.18397386209805766,-0.3266879269571113,0.022321394869462764,-0.07397872921159984,0.17564532987076578,0.03763144846230279,-0.0008005160691821643,0.013985371529085891,0.07111344227866936,-0.39592832534684247,0.3868380664122645,-0.07353164608581583,0.49742689009905156,0.1576589744700804,0.058850752365761795,0.31962036580447334,0.2379532245227131,0.10270898336488778,0.0199832606280918,0.31057750546902696,0.25303948482993793,0.6067943013064313,0.14969398407906312,-0.2278824778487925,0.13641750419468626,0.24241522551752084
OFCant_L,-0.29934278252680757,0.5172618386314796,-0.46391246656526175,-0.35683867747348996,0.27168327571531103,0.47178855982349754,0.0653345505216273,0.5257634114779659,-0.13758126548389613,0.3752688310945061,0.08631938070423524,0.1422384802995922,0.24432397361207303,0.1704669058151001,0.27491198571670106,-0.22889030381967343,0.004590948016742297,0.15673412809575943,0.6375061281056901,0.5490815340514644,0.12049617802717888,0.15535474913330993,0.13610511480256055,0.29750140246468815,0.749159239257261,0.6055037539228868,0.03373946542473458,-0.0009748544400765701,-0.25002373015132695,0.8694203193503546,0.45427601843579823,-0.37969857327847867,1.0,0.5465787276172358,0.24816874914790868,-0.3513177048885508,-0.24010055063918243,0.8746137215255916,-0.33559891046678697,0.44575879887354136,0.7225793118153218,-0.28466965127301774,0.15834942078935896,-0.33364947858379285,0.6306780864193138,-0.1503761809332276,0.5456933658610947,0.09782623060811188,0.8369749213492413,0.0749525468190057,0.09682152594949461,0.016387359628983775,0.42478530601772346,-0.21312043972865272,-0.2687038134503981,-0.25888285576653924,0.21652141076257778,0.38612063297727206,-0.3835589425203624,-0.41128347219904726,-0.11225912476513762,0.2883305046020323,0.4749520572057861,0.25957330433319986,-0.02321295734081003
OFCant_R,-0.2262711369825327,0.3013842741598169,-0.3553480461575439,-0.25653065610503667,0.3289761582815652,0.4142738320548137,0.26682368062577466,0.4117474063465382,-0.09546740566646558,0.43698537515540087,0.24556292464578955,0.3520515482734783,0.36003794263174504,0.3484381984804249,-0.023724168340703733,-0.006242368580385464,0.02353048441494304,0.2317629436993207,0.7471706339974428,0.4381033158133104,0.43619566441537955,0.3828235776174409,0.1444628755608328,0.5051878914332574,0.5471282572942661,0.3819754486185163,0.3091678466936284,0.24745112763832178,-0.21184220518738225,0.49781378414511274,0.416567559438274,0.04004802869089639,0.5465787276172358,1.0,0.35783422632688927,-0.2346406375473913,-0.25119378287589195,0.6522252454502887,-0.25206984632206286,0.49449760029074474,0.5276300319787482,-0.24854297047280519,0.27890090035556653,-0.1670323844948037,0.6760804850076698,-0.1077056654883745,0.6065226160892624,0.051496597217009075,0.49174064495716063,0.3930989883339907,0.04554263444776685,0.2991458602271554,0.4608664339374551,-0.19016024742598825,-0.24643215947571032,-0.07298088918159383,0.4619386784621769,0.3316016777579989,-0.3840297078616333,-0.3817655447467676,0.3686902582152564,0.2155189102364086,0.4199920111363649,0.49280893193683306,0.27062826253485306
Frontal_Sup_2_R,-0.016601209716913253,0.22479316900725071,0.1809268657811202,0.2126234440903391,0.6583292041340943,0.12948960906748214,0.5577984899504701,0.44459211889240846,0.2824832875997997,0.8334166410676555,0.44635117035151967,0.7277717044312726,0.4483834836154492,0.48040077626014954,0.06182050829461443,0.2348613354660104,0.5107897424490222,0.3093304686801982,0.39578584300648884,0.3273534721081698,0.6038890518358092,0.45575902451703143,0.5707248778604452,0.7113760539621572,0.3065109763732317,0.2971950140924123,0.6626885080265912,0.6381281135958,0.025289561503112394,0.20524043305605744,0.14300356204147335,0.404960023634932,0.24816874914790868,0.35783422632688927,1.0,-0.0999174166803662,-0.054371991366632365,0.38146421113180184,0.12539311525206742,0.2869764687435855,0.32089231258007983,-0.12782734616379812,0.35931658093890934,0.1261524986586974,0.3229088038147893,-0.1359934374584833,0.40724404791589763,0.03819679166398213,0.18749819778424126,0.6491462712186042,-0.08818741508122468,0.8469686287710809,0.599340061051949,-0.008151207934028563,0.14158225249671622,0.18992025830956452,0.46327741699926883,0.2986552417945118,0.1981303544059382,0.13323203378101783,0.5755284585776872,0.6987234509554903,0.38291600250704594,0.46885640801040934,0.5140384367616312
Vermis_8,0.5908380333885797,0.18250628986831377,0.6383898620274117,0.6621617846583382,-0.5222850847978907,-0.0345247397414368,-0.2680156351012082,-0.5029287162040832,0.4541455760746357,-0.24746787152125352,0.3285632730796726,-0.25468000261868784,-0.00852497874449209,-0.17634880822721058,0.393750460090101,-0.022043059051978175,-0.008057126703468948,0.33656642173050466,-0.2730353759243203,0.07233483950779378,-0.22633748073695598,-0.5446120018478808,0.0987859532198977,-0.07323710426436945,-0.03493776229404233,0.08395094859230413,-0.36126797226111046,0.12731502304273584,0.27462217538391054,-0.10890942761293879,0.252704695173711,-0.039572099293125364,-0.3513177048885508,-0.2346406375473913,-0.0999174166803662,1.0,0.7305163755823283,-0.3975601711999019,0.5954819008193017,0.09404795444875466,-0.21277471530786618,0.7548973246072296,0.22813643478997012,0.7260137901831675,-0.0030171553649119805,0.673919347796317,-0.4924204625435678,0.4943673773784279,-0.31358695754882726,-0.14350516246156056,0.5715792555284839,0.11444820170568709,-0.25125797244292775,0.6676756945163151,0.2203461610252,0.7349685503329558,-0.12629277572286332,0.09349369017522721,0.5258593551335318,0.46952785059904667,-0.25366065245361397,-0.036334162674982955,-0.03523352573267483,0.11425649680104669,0.26215136679017137
Cerebellum_Crus2_R,0.8659745253245822,0.4156991633755251,0.6626834671427366,0.7437059586302478,-0.5608779916572918,-0.1861782780694643,-0.33364403100588164,-0.398987062276023,0.7031785025394526,-0.27759334115561585,0.13500843696034864,-0.31473821568660204,-0.26793850788324575,-0.23407902080457826,0.2440752107569654,-0.13006843215485153,0.029163006834283908,0.4925065395118399,-0.22538414481864258,-0.07063366033166632,-0.3241800549746763,-0.49693289389772405,0.3254953789354957,-0.09871013596433459,-0.07827865936736704,-0.13535861752369485,-0.2405352522086104,0.1810379255965512,0.6207165987614179,-0.07570824624665581,0.4067970580891808,0.0213707780339274,-0.24010055063918243,-0.25119378287589195,-0.054371991366632365,0.7305163755823283,1.0,-0.2958301168056471,0.7069421435021538,-0.2634741864740658,-0.40251962147724174,0.8952672682549764,0.18056681596684457,0.7845365609536928,0.03795943429380234,0.7995686300995956,-0.6382567677650998,0.7318518390745117,-0.3354287777670202,-0.11395789445264219,0.6427386631130341,0.10521575509044656,-0.45272092488335836,0.8661665909682638,0.5116285880848721,0.7947476178920063,-0.12852981884451076,0.3377904213962169,0.7391058745222323,0.6206897009313356,-0.3647712166165824,-0.09727293508319955,-0.017111636688127034,0.07441020380101815,0.09392088242200983
OFCpost_L,-0.31876848516502954,0.58380200996013,-0.495178174679551,-0.4082286979930408,0.4147322973009488,0.585121109669725,0.2199326537415487,0.6429253617849056,-0.09645034326234739,0.469738390099671,0.09255078377372251,0.36498698215197317,0.3928657775872734,0.2830284602899349,0.17546517558479668,-0.20445329171919935,0.04381812365738444,0.19667557794132234,0.8194761346125853,0.616753939247598,0.3548772110775318,0.34362871892712343,0.2261335262312905,0.5215203544704929,0.6634715442963952,0.4512807746401594,0.24020874403270176,0.06771840245007464,-0.2298425493853944,0.7435899972046718,0.4705290112207563,-0.22235523744350794,0.8746137215255916,0.6522252454502887,0.38146421113180184,-0.3975601711999019,-0.2958301168056471,1.0,-0.3876536146153952,0.4089511050805428,0.6990579014731875,-0.30814184282686946,0.22575686780452803,-0.3435705215666778,0.7040673641454509,-0.20739498548264484,0.6763086344530133,0.034711078711822586,0.8428718507922519,0.32253310697524695,0.027912255009895127,0.20547532947397595,0.5930818699178503,-0.24682922305025573,-0.19810330262455123,-0.29652383509811475,0.3667024562188317,0.5338427028441003,-0.41322278021743475,-0.42668321612378896,0.10844770056823343,0.3698263499501831,0.613588348386287,0.46743864137291513,0.15085599484388285
Vermis_6,0.6677079973447921,0.14882494764432425,0.7227372771289177,0.7531583385443943,-0.35058169332783085,-0.3726278264840764,-0.1907046818032369,-0.3425196921882372,0.5719358358121316,-0.08639912649822817,0.06155584317395762,-0.0774131830376047,-0.13776078363905905,-0.13178975970993081,0.10616855195423183,0.05244694463292495,0.328213171275548,0.22104504129246802,-0.29317794291229843,-0.27070211186963783,-0.14340777661213422,-0.3501457068540482,0.15161669665970068,0.06351408304050232,-0.047992432261501634,-0.024352425497121993,-0.13551269792339254,0.43211054628040885,0.4848566861122909,-0.16504561527428446,0.2728997680749528,0.16672472741721067,-0.33559891046678697,-0.25206984632206286,0.12539311525206742,0.5954819008193017,0.7069421435021538,-0.3876536146153952,1.0,-0.13000142044083607,-0.27696505730995213,0.6482386479703881,0.11212985106337967,0.7138143819247287,-0.105743914000296,0.489190411941807,-0.5821949156499261,0.4124163215240493,-0.4289467940663268,0.03627424680392096,0.2288439731487909,0.18183260290219558,-0.3240455473202955,0.6059160146485204,0.4616867376045563,0.7284415957484953,-0.1645743368056082,0.09247063863725821,0.6796956505753076,0.6823093648951714,-0.09636455389029569,0.026160155829338214,-0.10799336669977776,-0.011672284348635964,0.14629168754312025
Temporal_Inf_L,-0.4091389004097775,0.08759689656266881,-0.1132898426177943,-0.11032895949282384,0.33197422680368494,0.3402106038166008,0.20237980520670737,0.1756428218711372,-0.3344675203421221,0.4369263859771846,0.467179130591533,0.2757730013240848,0.5339522336705474,0.14691795056262213,0.23395278403552347,0.2387221952240918,0.022799870921923312,0.04939032225129794,0.37221538519353903,0.475814140672577,0.18285759057969145,0.1647718881551352,-0.10578591020067755,0.26165586708718197,0.5955481931557479,0.8032100013803182,-0.12941849061680127,0.17886470346930614,-0.367284243280586,0.5055413106002487,0.15199576143136037,-0.18397386209805766,0.44575879887354136,0.49449760029074474,0.2869764687435855,0.09404795444875466,-0.2634741864740658,0.4089511050805428,-0.13000142044083607,1.0,0.7788858517857359,-0.25228889300573465,0.16272962901046914,-0.015570789802916546,0.3862048366872583,-0.23706022011791503,0.5183837526018227,-0.1544177869349247,0.4418968617750952,0.09687042041273264,-0.047397441007113836,0.15445019126550272,0.5851842141907605,-0.33675696852010467,-0.49689493119869926,0.001371476065041762,0.17553779646103654,-0.05696591512597376,-0.3324716488058561,-0.2720512196135831,0.23706462011282795,0.3352155129291682,0.18681744435785724,0.19522649714566856,0.32653616444588435
Temporal_Pole_Sup_L,-0.5409530368839313,0.29946785866562914,-0.38742428890691355,-0.40584596859770156,0.4082077051669202,0.44413862469912846,0.21101239226295285,0.5272088978408063,-0.42509234413181507,0.49991843643105066,0.1753416179086989,0.3016524422705887,0.5070232903311586,0.21490077675659697,0.2928043774707594,0.011006499819770168,-0.0016967508395042904,0.003523668507672554,0.553544763608587,0.5537874504687151,0.24232980211831767,0.22453765159292002,-0.11300087739415285,0.3370440176030813,0.7425826857410317,0.7922988714583555,-0.07091080264270871,-0.008772252143317083,-0.4162727006458324,0.758970232137502,0.2714808367527759,-0.3266879269571113,0.7225793118153218,0.5276300319787482,0.32089231258007983,-0.21277471530786618,-0.40251962147724174,0.6990579014731875,-0.27696505730995213,0.7788858517857359,1.0,-0.43628158615403567,0.13936269061806345,-0.3372160723375391,0.535607610011046,-0.40836531864103287,0.6549132434197165,-0.2601758910940529,0.7659161545605779,0.14132609043228572,-0.1386892837666791,0.062162194656068044,0.6678142747957431,-0.49275422682476,-0.4686456871797875,-0.3134729182911225,0.15375502310962347,0.13145036898450632,-0.5411720881268615,-0.45174175065224154,0.12621506024120044,0.3254304162291471,0.3986994293522179,0.2727878630929119,0.15174927313327996
Cerebellum_7b_R,0.8398990814038851,0.4217583083351588,0.6576637392351466,0.7338566936367331,-0.5885631201166326,-0.07174038144479704,-0.29328883279454127,-0.3976654781354984,0.7676003452993583,-0.36992320278626595,0.21412315349666108,-0.28428319487615034,-0.2138857700497443,-0.2217214591228954,0.33325531368012024,-0.1561222229133094,-0.025430998710944924,0.48953063979978273,-0.179541785368012,0.040484925845615444,-0.26081701113865957,-0.5142505593222452,0.3629822703927121,-0.07986677376044274,-0.11595032087320578,-0.1848218849267088,-0.26532719582939385,0.1521972066072691,0.5521696420337302,-0.14269890972131571,0.47618142470227515,0.022321394869462764,-0.28466965127301774,-0.24854297047280519,-0.12782734616379812,0.7548973246072296,0.8952672682549764,-0.30814184282686946,0.6482386479703881,-0.25228889300573465,-0.43628158615403567,1.0,0.20704927368592635,0.8409569072750246,0.0697890183910146,0.8922058680871192,-0.5971414547505963,0.7820792240493137,-0.3614594146280354,-0.06661937210028468,0.709387628124464,0.13097621584269675,-0.4368228891342624,0.9195923133858603,0.48918683246689654,0.8244518432165193,-0.031741771952825126,0.38507336123906827,0.712863705662017,0.594373274164665,-0.29839420845378684,-0.06270858709546087,0.04834049376341839,0.19090743038163124,0.2027731165857361
SN_pr_R,0.11975712993946003,0.19042411355668695,-0.03711285352064114,0.11615368060617312,0.01142419662525617,0.3482450755708516,0.15315556336537872,0.09790927929337265,0.29688283793912534,0.28455743867391214,0.3870661281989978,0.36583275147491406,0.5258689488960288,0.2486568296702444,0.17023167449598064,-0.23322363866959367,0.1106902314805843,0.4042280936554274,0.40062073133389686,0.368853368036061,0.19004210631619214,0.06516033930257044,0.39013660126545796,0.48190385172478856,0.23984323539157706,0.2034687932320783,0.20395181195558026,0.22590069916250988,-0.07841896148087037,0.19754670635135607,0.20995643917153647,-0.07397872921159984,0.15834942078935896,0.27890090035556653,0.35931658093890934,0.22813643478997012,0.18056681596684457,0.22575686780452803,0.11212985106337967,0.16272962901046914,0.13936269061806345,0.20704927368592635,1.0,0.16252017019021686,0.16356566067597456,0.19187138259114783,0.2315939969787156,0.1887900508553495,0.14473770284016022,0.32032456055942504,0.15821869474201855,0.45140365178266073,0.2074880877156701,0.20682309984001912,-0.027712088933214,0.21602274915055414,0.29585681508994277,0.1994116608835798,0.04695969416872563,-0.017637183649162617,0.1857162084893937,0.3870158243399253,0.4654768228960906,0.41221710712669973,0.44911073370207033
