,Calcarine_L,Thal_MDl_R,Precentral_R,Postcentral_R,Cerebellum_9_R,Thal_PuA_R,OFCant_L,Fusiform_R,Temporal_Inf_L,Insula_L,Thal_LGN_R,N_Acc_L,LC_L,ACC_sub_L,Occipital_Sup_L,Cerebellum_Crus1_R,Heschl_R,Amygdala_L,VTA_L,Hippocampus_R,Supp_Motor_Area_R,Vermis_7,OFCmed_R,Amygdala_R,Cuneus_L,Vermis_4_5,SN_pc_R,Thal_VA_L,Thal_PuI_R,Rectus_L,Frontal_Inf_Tri_L,Cerebellum_Crus2_R,Red_N_L,Occipital_Inf_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_L,OFCmed_L,Temporal_Pole_Mid_R,Frontal_Med_Orb_R,Cerebellum_9_L,Vermis_8,Thal_VPL_L,Cerebellum_3_R,Cerebellum_6_R,Olfactory_L,Vermis_1_2,N_Acc_R,Thal_IL_R,ACC_pre_R,Thal_LP_L,OFCpost_R,Thal_PuL_R,Cingulate_Post_L,Precuneus_L,Vermis_9,Temporal_Pole_Sup_L,Frontal_Inf_Oper_L,Parietal_Inf_R,Temporal_Sup_L,VTA_R
Cerebellum_6_R,0.6685203642965075,0.49322092696126624,-0.22668495428561936,0.016077771727826765,0.8701647502354318,-0.07172932957121018,-0.25888285576653924,0.8544802614141843,0.001371476065041762,-0.06835806503745534,-0.2765466832380032,0.11588764731734347,0.4781845711970498,-0.38362151883227247,0.5155532599305399,0.7962832195144326,0.13581001669791687,0.030126048289884213,0.35164610171704713,0.47970681980337276,0.16096512285679687,0.8155783331045514,0.40137782944096406,0.54947719505737,0.7698892271343835,0.5382945186204195,-0.09355590606089874,-0.12115366544494889,0.2116282880581688,0.26964692152553754,-0.2914035689865035,0.7947476178920063,-0.0828265912757592,-0.49765543547871827,-0.09783465961769283,0.3550786312778035,0.28864899721002313,0.623613168049465,0.3761028821625355,0.8006438367629388,0.7349685503329558,-0.36173639362855414,0.6284401725138683,1.0,-0.13810360767414512,0.3107101325869154,0.3888400898617246,-0.1312275050680333,0.02901766459451235,0.08704682763865083,0.14284825470801496,-0.4255593475820561,0.37931750818792564,0.3347558472964786,0.8963179816296949,-0.3134729182911225,0.12716340953522381,-0.1667554139406974,-0.1758146106489729,0.2593377283533257
Olfactory_L,-0.15487287008844336,-0.2542015659845589,0.3134987294373961,0.3260506665731656,-0.1374416630356587,0.42399264751179877,0.5708697228041775,0.10201265370218565,0.30573949674015444,0.6003411310140359,0.48073337490935,0.12942279158340952,0.3107566895717009,0.5665491935845128,-0.2427379534957832,-0.25850279576054375,0.34807374006284003,0.3156046712643915,0.12396900367292034,0.4763194623606746,0.3220830264007418,-0.27869027314648953,0.34248017131882247,0.4009019351906189,-0.286152319736397,0.28417644012367327,0.520931948807563,0.3923088164212289,0.1861355490452796,0.4936600363262177,0.5365731013346334,-0.18193673227373966,0.314308768105735,0.15479630060062236,0.3406322784851683,0.061160687874692345,0.45278169474764346,0.0387470335219072,0.08035613297001003,-0.14503183665014682,-0.3207581831630087,0.4771443513790645,0.047501144988061295,-0.13810360767414512,1.0,0.2630415751238954,-0.12444912687365403,0.3238067179797962,0.4443269351582843,0.14689163813876432,0.5933057064884769,0.42189505097244123,0.32211364101013956,0.10964772840914454,-0.14747862017841318,0.5144289982478247,0.3305984789132558,0.11750679277741725,0.2741954748960707,0.07485180440294668
Vermis_1_2,0.36028118407136017,0.23630782780406295,0.14519009554394116,0.2647266613181402,0.3253638995370969,0.20245547873267164,-0.02977606321335875,0.23256386454982533,0.1505377630204184,0.500270556768086,0.08384433484853598,0.24314442994150573,0.3549981057128011,-0.1849093824315775,-0.0037054904057195106,0.08413084066153881,0.23326529639657734,0.14163586843599132,0.6377290420704748,0.268661020366298,0.449977925813414,0.14798410191434783,-0.06446601091894116,0.4189214743043364,0.2011786816517821,0.32622772116056603,0.2210740409816116,0.4627566442848742,0.35553233367612747,-0.09735814921530603,0.22185775363456234,0.09267542413562502,0.11423195348584951,-0.1277833515513814,0.21301157008117894,0.04970528912069082,-0.14821378262723914,0.04634857621944785,-0.19481735758575555,0.39836442971346453,0.056807657092287016,0.4106316560970853,0.5770545752015758,0.3107101325869154,0.2630415751238954,1.0,0.14508782712643806,0.2844291326968547,0.06643719908176685,0.5207538229350392,-0.005484417486123232,0.17014736416441312,0.4607174727574725,0.3755806725629,0.33367233124972956,-0.061668358079521465,0.37113388366879085,0.14179637172450668,0.3331510792705163,-0.07201197712013437
N_Acc_R,0.3397106442385533,0.3873127369713568,0.041782799800324684,0.21116958932564153,0.4492017151150972,0.017291589002947375,-0.5425837089978257,0.1522279092731733,-0.3756724800782412,0.03736175500789632,-0.33720335024375614,0.38830003338259184,0.21080792698667633,-0.5581641647450597,0.4644976599358779,0.4616658640411555,0.0637981565171535,-0.385792520813444,-0.008881758627799892,-0.08973694515383493,0.24695063063062372,0.27589757038628004,-0.1949939609490927,-0.006128912980149179,0.5218648372516759,0.08574498385138123,-0.07338535720422557,0.06948309405270173,0.13086593149141867,-0.06355132783658872,-0.3549353511658032,0.5190375260927083,0.2834334367295942,-0.2333870433842636,-0.40596007946033863,-0.15729444342161228,-0.04714899636536927,0.1529354038351625,-0.110413884429068,0.3629670405090932,0.3837147323010866,-0.18840384691740888,0.5307510816059543,0.3888400898617246,-0.12444912687365403,0.14508782712643806,1.0,0.04601000840649728,-0.4755036633135923,0.3529667924323216,-0.48314699118648413,-0.36057156675419794,0.18158156233184922,0.31938727459234934,0.5230456388352469,-0.5224993307619389,-0.13170298773789582,0.24943888340037595,-0.14027526958646092,-0.040545368798827024
Thal_IL_R,0.1803737380819196,-0.050723878354016996,0.4429234659568698,0.4097513623424588,-0.19501599991339832,0.5803851048588377,0.0002453592741681839,-0.17347130411209935,0.19771446080825256,0.4400715799257557,0.24347387617196925,0.49033585785219,-0.009355043896607945,-0.10199366245353766,-0.1854278368539158,-0.362852414572385,0.3027928404259904,-0.012578610295494522,0.23124495030612108,-0.08809233275242445,0.49354249721489235,-0.3472955949755342,-0.25445426432817403,0.04125640967024283,-0.05442032069184222,0.0475424615498987,0.12993175246916952,0.5050602037099767,0.26524257536545565,-0.03721187861443402,0.36079548753206636,-0.3074531271129712,0.3924017243209736,0.1133325843319249,0.16352629559850115,-0.30999597263787804,-0.1611375197383973,-0.3097660620396612,-0.45974968402493194,-0.1834422269520935,-0.27950291819155987,0.5318172114537791,0.22076475070589358,-0.1312275050680333,0.3238067179797962,0.2844291326968547,0.04601000840649728,1.0,-0.1368339047667223,0.4994546906211454,-0.01147686281297371,0.25850238208618453,0.18188109346798248,0.4739494154717351,-0.067022980092419,0.03150109753952464,0.3077972921429476,0.4198525602857074,0.4660739229261782,-0.4561437710182813
ACC_pre_R,-0.08621660618049012,0.041109672622912576,-0.15014444429143897,-0.13792010866877724,-0.0010387108265358478,-0.03352222293946099,0.749159239257261,0.2637613940446987,0.5955481931557479,0.1835664927989467,0.24725355667662088,-0.5926398149381334,0.21832408057937158,0.7659090689900566,-0.23718214037805865,-0.1192041327816753,0.0934332760917961,0.7691119763749421,0.2092322187427888,0.46941764515184436,-0.2834293490933123,-0.009701093283059854,0.5624015838151042,0.3556673016115425,-0.2412046584451812,0.2700990782496815,0.4249345302734342,0.003389461031103927,-0.0029216144790691527,0.31255051978809767,0.5062003751668747,-0.07827865936736704,-0.06072772090907466,0.2085293303839202,0.6892703200141096,0.5078950488790037,0.46258024339863174,0.2448006747060112,0.5969808060369822,0.07018144441589512,-0.03493776229404233,0.09144205207127352,-0.16215514933861308,0.02901766459451235,0.4443269351582843,0.06643719908176685,-0.4755036633135923,-0.1368339047667223,1.0,-0.37197421854380014,0.6729622376545097,0.25999908134579847,0.2701097601860514,-0.22085422367965063,-0.07212461029411567,0.7425826857410317,0.17439889348641077,-0.29498948107422757,0.16190527370796579,0.47192718069604384
Thal_LP_L,0.3733517127123948,0.01481541234885315,0.3685224225561554,0.45084038671378046,0.06093257693288414,0.32277888252447906,-0.3032795215917846,-0.100151211900456,-0.233090327130778,0.44905071459986245,0.11269364689352529,0.6401865214242985,0.10787613021152628,-0.43420730577219313,0.09460011384578525,-0.08152798688511664,0.31566931634002404,-0.34598756685885074,0.08443339003787348,-0.11619907100318022,0.6525632953369079,-0.15670420206520516,-0.22813311624468646,0.0746624694508089,0.20872030823258117,-0.004511174656249334,-0.05806449770572823,0.3836222768017802,0.353238933357757,-0.07077640733672341,0.04222040859607048,0.050077102111055025,0.3794792497671614,-0.11407592309741328,-0.16226126588026865,-0.4618225627113466,-0.20232357328254547,-0.298633413384528,-0.5456024923678833,0.044614144046554796,-0.1728955649261942,0.6085599959455853,0.6581305174237649,0.08704682763865083,0.14689163813876432,0.5207538229350392,0.3529667924323216,0.4994546906211454,-0.37197421854380014,1.0,-0.23364741864761626,-0.004723942117834424,0.13612335329816724,0.6241703017249919,0.22668832640504963,-0.3622492022951934,0.18880345839723717,0.5229059495859082,0.31567643311349,-0.5112835057257755
OFCpost_R,-0.06608004072133401,-0.08896589804835797,-0.15326267668537416,-0.08351202116405672,0.10565440849713476,0.22493557873118109,0.6306780864193138,0.40127836121477833,0.3862048366872583,0.14732985451338318,0.2734619120278825,-0.1668257580028583,0.32206837947541533,0.627811446387818,-0.07180343279815646,0.04505892192006574,0.18106854375625794,0.406880402503396,0.10106316546592789,0.6604312946287161,-0.04689949559853315,0.0583945324898171,0.7771941032929697,0.5276471742385156,-0.09705752909348586,0.35121310101987463,0.2922875642047875,0.04495118191835397,-0.020587697118037877,0.6837040666487306,0.3280372228543989,0.03795943429380234,-0.11818373637664048,-0.05386049117877457,0.3640966776829137,0.36389306395302234,0.7107469850178931,0.48267842768914543,0.5154939765467198,0.032458709912084396,-0.0030171553649119805,0.1363037291279818,-0.12779316587034598,0.14284825470801496,0.5933057064884769,-0.005484417486123232,-0.48314699118648413,-0.01147686281297371,0.6729622376545097,-0.23364741864761626,1.0,0.15274059328857265,0.2214480816566823,-0.07615495010243396,0.011164448267471738,0.535607610011046,0.2785540239074404,-0.3217491626683394,0.06389221516934113,0.3627803207909787
Thal_PuL_R,-0.44398896345429,-0.35494826370771976,0.39954396594205766,0.2523313312236905,-0.49350802001957317,0.39962435055905365,0.3325542617862154,-0.1426710893506295,0.18929035402460592,0.5038734538506815,0.5857681978266644,0.02052908886240993,-0.0029509412488090974,0.43555810205563156,-0.5170821822784125,-0.5136085643792406,0.211836789659221,0.2511241106245423,-0.04991866805682876,0.22885021559851024,0.22609047269308305,-0.42272070091220265,-0.12655248813119194,-0.08788399177524683,-0.5966692959245317,0.13088127603090674,0.3848213462977812,0.33786322356174514,0.15018258758117353,-0.026213206139054666,0.5147309328122125,-0.5272069397273357,0.1007091365487667,0.2609473237257159,0.388610210422332,-0.1491268286340395,-0.11213419978730077,-0.36184031330429084,-0.26041948287313904,-0.42572130030428385,-0.4545356757784511,0.42863197638223044,-0.18658566429955595,-0.4255593475820561,0.42189505097244123,0.17014736416441312,-0.36057156675419794,0.25850238208618453,0.25999908134579847,-0.004723942117834424,0.15274059328857265,1.0,0.2955586950419425,-0.10205432649254167,-0.5039501389988782,0.3803101515612122,0.32316690275625465,0.020038823105501875,0.24666565968235174,-0.04034330482709218
Cingulate_Post_L,0.10825978609963235,0.2046272177423115,0.0626895779104556,0.14521481140445985,0.3876982402638476,0.46184812322428104,-0.02321295734081003,0.45382662780942185,0.32653616444588435,0.6387295100333563,0.19014648841776696,0.17470667561615028,0.44847405083741904,0.08327350854342883,-0.003438237280824131,0.1881460466770992,0.4904185890561316,0.22714054964586058,0.3052540568272323,0.6236490801692602,0.4423711645896497,0.25294945665321683,0.22495746354448873,0.23348901064194189,0.21994300568393851,0.6674764222488777,0.5495831488784748,0.4618253261246308,0.24829793489462934,0.2239552816604686,0.39691854531961357,0.09392088242200983,0.2682561831617948,-0.19007761413930854,0.32458449230396796,0.06645653431169943,0.14472059318104832,0.1483203567633794,-0.02281511970736662,0.3837248799241957,0.26215136679017137,0.263334441851445,0.4054904762107241,0.37931750818792564,0.32211364101013956,0.4607174727574725,0.18158156233184922,0.18188109346798248,0.2701097601860514,0.13612335329816724,0.2214480816566823,0.2955586950419425,1.0,0.15320204449647398,0.3551558917759127,0.15174927313327996,0.612480290967194,-0.2082736923745854,0.3426055506600264,0.3240242442155281
Precuneus_L,0.7515500080630776,-0.008345054980876867,0.5128312406999664,0.6332113861452282,0.07831860040759152,0.4126606342478108,-0.23547975377079783,0.24364980129382596,-0.10905718719838596,0.417742423619323,0.24390947716216207,0.5197949166476771,0.11946573146765634,-0.41538750141147457,0.22490193576608467,-0.07463448944524306,0.498162506890534,-0.1169595212112398,0.12858962688912468,0.07172503042359055,0.6521143893593746,-0.09893769505484785,-0.16474620305189053,0.27023710639694587,0.5518230414980917,0.35051115348331496,-0.09753828069234746,0.3275347920248072,0.6236854616985588,-0.05500411895451008,0.13243086593783807,0.14058121347525668,0.33920672073170516,-0.08917482349890805,0.04362804316185595,-0.3155183939522109,-0.12940303298110176,-0.12272929293022433,-0.2883358447389298,0.05143108665745934,0.0007399017665827265,0.3228255416323096,0.6758572737885523,0.3347558472964786,0.10964772840914454,0.3755806725629,0.31938727459234934,0.4739494154717351,-0.22085422367965063,0.6241703017249919,-0.07615495010243396,-0.10205432649254167,0.15320204449647398,1.0,0.29796530276708977,-0.2247365949807405,0.3073361340495374,0.7109781722042079,0.39908139174311913,-0.3230297170791585
Vermis_9,0.6058571990739312,0.6449592268996758,-0.27737172734363413,-0.03026167727309211,0.9232620471403836,-0.10185160456943809,-0.33364947858379285,0.6692702060764358,-0.015570789802916546,-0.021047666376694016,-0.42094956951590584,0.1579624728528623,0.468531672064383,-0.4435258279428,0.511170954997632,0.7969001882181157,0.061147192608691864,-0.013803760668886647,0.37308350055781764,0.3140942858099004,0.1603768293059466,0.8013822551663055,0.34031387010814107,0.4305825288347499,0.7622642932851658,0.3396970048299297,-0.11320576697252191,-0.006350832385923975,0.15467591511958187,0.2285551434778953,-0.29172336718317177,0.7845365609536928,0.012027023249868112,-0.44403099596019796,-0.18023374833867398,0.22612863401842487,0.2657571500677774,0.5411058725610569,0.25590793707981396,0.8801063932534691,0.7260137901831675,-0.2965135206024457,0.6665127312601056,0.8963179816296949,-0.14747862017841318,0.33367233124972956,0.5230456388352469,-0.067022980092419,-0.07212461029411567,0.22668832640504963,0.011164448267471738,-0.5039501389988782,0.3551558917759127,0.29796530276708977,1.0,-0.3372160723375391,0.06750866257885423,-0.10244909900011077,-0.12831825817667636,0.2506044042117405
Temporal_Pole_Sup_L,-0.243631546943181,-0.09255760920026529,0.1205970154705527,-0.0006645166286712541,-0.2989576296479541,0.20644865429952894,0.7225793118153218,-0.10749873575074094,0.7788858517857359,0.3016524422705887,0.34267456004452546,-0.5621258134107533,0.003523668507672554,0.7659161545605779,-0.46255216936217664,-0.4917198937590443,0.14261260851205199,0.7922988714583555,0.21520923439054432,0.15674004397972516,-0.17863132772822496,-0.2897719895557219,0.2714808367527759,0.047631837734311185,-0.38742428890691355,0.0888279636852479,0.5070232903311586,0.21101239226295285,-0.0016967508395042904,0.13145036898450632,0.7753587961334264,-0.40251962147724174,0.14141142484735006,0.5084831062425894,0.7584416467917442,0.24702416365009075,0.29946785866562914,-0.1386892837666791,0.29266756269892374,-0.11762121814007302,-0.21277471530786618,0.22453765159292002,-0.31072688466400267,-0.3134729182911225,0.5144289982478247,-0.061668358079521465,-0.5224993307619389,0.03150109753952464,0.7425826857410317,-0.3622492022951934,0.535607610011046,0.3803101515612122,0.15174927313327996,-0.2247365949807405,-0.3372160723375391,1.0,0.3011511371490248,-0.04504197774847574,0.42475238931892517,0.2928043774707594
Frontal_Inf_Oper_L,0.12491935595948235,-0.06287512947803343,0.19892681655629016,0.1249491593141872,0.08160720539551909,0.601820319637984,-0.059818888667600136,0.1924523434755902,0.45690542634964276,0.6777748604676405,0.3674328628209295,0.17251131806847844,0.15363631307414452,0.01812867959857333,-0.3313958723587122,-0.19839425202772173,0.4728309665306002,0.29237265797639544,0.3606266811532741,0.4016843553116196,0.5431755106890215,-0.0030070869887275026,0.031101571199489975,0.07971597898979034,0.10111976344453927,0.5489308713801939,0.5047196109891899,0.5176421258762928,0.2710583164814977,-0.032252654553535126,0.6586991290321947,-0.25649235407473886,0.43903674391770015,-0.02802346145740251,0.49956854933228073,-0.1891321346818863,-0.1476305959505489,-0.10079119099463858,-0.29000496319575503,0.14684618269851504,0.009056292895558192,0.4780309250614612,0.20855654208067534,0.12716340953522381,0.3305984789132558,0.37113388366879085,-0.13170298773789582,0.3077972921429476,0.17439889348641077,0.18880345839723717,0.2785540239074404,0.32316690275625465,0.612480290967194,0.3073361340495374,0.06750866257885423,0.3011511371490248,1.0,-0.0670591893790201,0.7067122621258582,0.09299640429167548
Parietal_Inf_R,0.3711983090797031,-0.21556327316685536,0.779629941930363,0.8056519557213591,-0.35805253490370215,0.2417953591333337,-0.07937446920835332,-0.2111883253595,-0.13153116099234408,0.30569337622098747,0.3319842648962644,0.3650211349983882,-0.12249898227209496,-0.22866156964688927,0.0359007480811183,-0.43264159551978465,0.3646789878949499,-0.10416854798710862,-0.1074489432612501,-0.3410685203587763,0.4772162389611999,-0.42483531621286114,-0.43374104388600854,-0.06888085041416601,0.138037637211029,-0.09171030525862625,-0.14872248501160726,0.25677698121267123,0.4991880635973959,-0.18374729660699138,0.16669539766339378,-0.12514193643717275,0.28312610871362426,0.27020825683950445,-0.029427029924370046,-0.41651006147264297,-0.1873307081445488,-0.5296418708371794,-0.3945947912710914,-0.2754610565411817,-0.29873579572452996,0.2912503040168157,0.39789837972305464,-0.1667554139406974,0.11750679277741725,0.14179637172450668,0.24943888340037595,0.4198525602857074,-0.29498948107422757,0.5229059495859082,-0.3217491626683394,0.020038823105501875,-0.2082736923745854,0.7109781722042079,-0.10244909900011077,-0.04504197774847574,-0.0670591893790201,1.0,0.24126977587763676,-0.4824171314155988
Temporal_Sup_L,0.24862300587823652,-0.0352297917421423,0.22127111644244304,0.10010651046933011,-0.18883805425000302,0.48776488924125955,0.04816554780607606,-0.2564610068672923,0.5411659480778475,0.6335730674553147,0.2656706816710948,0.009735268826318784,-0.1419359286532728,0.07510625016795419,-0.428570569417209,-0.5472168261112225,0.3330306242759158,0.3846007223237266,0.3832062697638457,-0.06523548559148948,0.33501828039076864,-0.41680407309080836,-0.25340423268860096,-0.0866926317150597,0.01105054354116116,0.18710590882703088,0.4570760130910216,0.5878443485808882,0.22607070368903565,-0.31663351807312873,0.7675071819901252,-0.49774848309454983,0.5891978214984996,0.35836225438276637,0.6003020015203981,-0.33417999674834303,-0.3350134024902965,-0.39426794275319926,-0.39379764219755875,-0.04689464693800041,-0.28637387529236363,0.6794063379858072,0.08850412534339311,-0.1758146106489729,0.2741954748960707,0.3331510792705163,-0.14027526958646092,0.4660739229261782,0.16190527370796579,0.31567643311349,0.06389221516934113,0.24666565968235174,0.3426055506600264,0.39908139174311913,-0.12831825817667636,0.42475238931892517,0.7067122621258582,0.24126977587763676,1.0,-0.12520445269187405
VTA_R,-0.15861642524174213,0.21715477662160354,-0.3828078049909785,-0.293144426929646,0.36450498714636215,-0.1484989399953799,0.27491198571670106,0.42587798982369196,0.23395278403552347,-0.008128128665701949,-0.11072924206266363,-0.47422082732446813,0.2932406443861449,0.4070909207032127,0.10692476426060472,0.34348896513223454,0.027131585075809428,0.4077794204674805,0.1119414090460128,0.5141284507549575,-0.24337104799146764,0.3759488749722846,0.4792966957303344,0.19093129935561845,0.12866843030158714,0.32224992651877543,0.28282643646782096,-0.03848464577593314,-0.17020983388836516,0.3332025468651782,0.05510795148401111,0.2440752107569654,-0.21982452069833927,-0.14883408573878557,0.185028930235112,0.38807821789104907,0.4368512611851491,0.467102628399933,0.5775385428880639,0.31620991824067046,0.393750460090101,-0.33392789623809793,-0.1641498692517854,0.2593377283533257,0.07485180440294668,-0.07201197712013437,-0.040545368798827024,-0.4561437710182813,0.47192718069604384,-0.5112835057257755,0.3627803207909787,-0.04034330482709218,0.3240242442155281,-0.3230297170791585,0.2506044042117405,0.2928043774707594,0.09299640429167548,-0.4824171314155988,-0.12520445269187405,1.0
