,Frontal_Inf_Tri_L,Thal_PuL_R,Cerebellum_3_L,Cingulate_Mid_L,OFCant_L,Cerebellum_4_5_R,Vermis_1_2,Cerebellum_7b_R,ACC_sup_L,VTA_R,Vermis_3,Paracentral_Lobule_L,Cerebellum_9_R,Thal_VA_R,Cerebellum_Crus1_R,ParaHippocampal_L,Thal_MGN_L,OFCmed_L,Frontal_Med_Orb_R,Vermis_4_5,Occipital_Sup_R,Cerebellum_8_L,Vermis_9,Thal_IL_R,ParaHippocampal_R,Insula_R,Temporal_Pole_Mid_L,Amygdala_L,Thal_PuA_R,Occipital_Inf_R,Angular_L,Frontal_Sup_2_L,Thal_VA_L,Thal_LP_R,Thal_PuI_L,Frontal_Sup_Medial_L,Rectus_L,Thal_AV_R,Hippocampus_R,Angular_R,Cerebellum_10_L,Thal_PuM_R,Frontal_Mid_2_R,Thal_PuM_L,Frontal_Sup_2_R,LC_L,SN_pr_L,ACC_sup_R,Frontal_Sup_Medial_R,Cerebellum_Crus2_R,SupraMarginal_R,Thal_VPL_R,Parietal_Inf_R,OFClat_R,Vermis_6,ACC_pre_L,Cerebellum_3_R,Temporal_Mid_L,Red_N_L,Hippocampus_L,Cerebellum_7b_L,Caudate_L,Vermis_8,Thal_IL_L,Raphe_M,Cerebellum_9_L,Postcentral_R,Temporal_Sup_R,Cingulate_Post_R,SN_pr_R,Thal_VPL_L,Thal_PuI_R,Heschl_L,Olfactory_L,SN_pc_L
Thal_PuA_R,0.5003084672606801,0.39962435055905365,0.39127311390457664,0.636251995473602,-0.02109005119478995,0.23658514835985334,0.20245547873267164,-0.27885962498714717,0.5082820130727738,-0.1484989399953799,0.17711542466957036,0.5296605544587147,-0.16446721252020605,0.48204127092698557,-0.3368340160601585,0.5635677350597795,0.14192498838435097,0.019858345468002855,-0.37808276080763187,0.386660917116381,-0.1946434058893779,-0.09830919030914125,-0.10185160456943809,0.5803851048588377,0.5980784451516191,0.44283902755432936,0.030122892534578106,-0.0025244352892650496,1.0,-0.1741197758209079,0.2886844691219932,0.5487373042760406,0.5712304088072151,0.43954675104463664,0.2943890249032958,0.2270573890885589,0.14202325169353172,0.4936553545533118,0.2704378372499247,-0.04948693468388548,0.6053316431675425,0.8116509214502544,0.4933995332320646,-0.06316065854952625,0.5563353969876234,0.1328462158625948,0.2169201114513419,0.6952758725451152,0.13420959051342699,-0.28748719104767345,0.08434902297798899,0.4666138406365101,0.2417953591333337,0.0661021251230215,-0.17085084670465878,-0.14552687054802688,0.2586270319052592,0.35287604630121044,0.44041981791045776,0.5883566606820853,0.3190229878063452,0.48192609688416366,-0.1628879660018156,-0.17313332167925496,0.3892391509244484,-0.17709574749260018,0.42220269543737887,-0.032789521019125585,0.5148588684669967,0.1574810466935842,0.5467116075253653,0.4045952351727742,0.2571018112269135,0.42399264751179877,0.373248886889864
Occipital_Inf_R,-0.5948066349725037,-0.5048456498813122,0.07722111897721089,-0.20133902673817147,-0.290877310149699,0.2032974189652518,-0.024348147671438457,0.8135253159937821,0.020650919739571887,0.19267129536462232,0.4376677786981367,-0.012981379519988316,0.6533624243955182,0.1512448845861126,0.823314333424196,-0.6107169428219938,-0.1218045899950807,0.4445142023318882,0.40585482068061424,0.2514726039775672,0.8932092897282222,0.11147524695524136,0.6026879585002142,-0.2743562540580926,-0.0143299008981292,0.16496396170993105,-0.42568836374647756,-0.40741086728049763,-0.1741197758209079,1.0,0.11207034938185848,-0.4142836221063689,-0.3219764129173139,0.26689747602146446,0.0027170721980560304,-0.44456820544121245,0.49599278253017687,0.010589248814388047,0.3173740017984061,0.6275755286383682,-0.1599256575029384,-0.09848439511174799,0.04468707810268878,0.4053028927428363,-0.13000968353206666,0.38771677772457425,-0.10185038788765079,-0.07234351637274004,-0.05761536225347612,0.753807658176518,0.44686263848369884,-0.10304321610257323,-0.3005926182372007,0.22865642696836966,0.5261487471155328,-0.2160539768387325,0.35445367406480444,-0.6569052289136852,-0.2934964815219687,-0.5099990635677918,-0.4616391084558147,-0.3046683943057405,0.5717562884264822,0.3514337106205024,-0.0449179228267228,0.4648771957761429,-0.11133828096864667,0.7030545692986271,0.1784723344533064,0.09803451766319228,-0.4714587610089404,-0.08693977699737651,-0.5575678793487003,-0.2256539163490344,-0.06730831846629676
Angular_L,-0.045219286207471766,-0.40521892983840585,0.2933703548456162,-0.012432790302108095,-0.30600569749933415,0.06746011746871756,0.21555605711181547,0.15277041912111197,0.2003951388783201,-0.25927405036475837,0.4557120187945681,0.613726929092385,0.21872034403366541,-0.021002662672381926,0.052749991395870076,0.0299182161205837,-0.5614637186060213,-0.030926641099342466,-0.16926932034005585,0.11299055056465895,0.26637680345792797,0.09084665492654925,0.3280858595699903,0.34180435889176397,-0.015745395910405476,0.20086273344571756,0.04915265003584737,-0.19929530373732499,0.2886844691219932,0.11207034938185848,1.0,0.10865596589722147,0.18175278573760267,0.1844267772637381,0.7012218439545458,-0.1384060058204337,-0.06709421872765374,0.04209808271419167,-0.09936235930064496,0.5522590988263469,0.15481744755367136,0.12426753191189444,0.2882817783265712,0.5176596811592868,0.2932037099570636,5.003256008483961e-05,0.13360381317638917,0.04295078824035322,0.11017695038339598,0.1708628104323965,0.4419622341322623,0.464271763298224,0.5018357987752083,-0.29626020878038395,0.30192868662064026,-0.3812040117928224,0.4748615980913578,0.19334392484737442,0.3044306131339323,-0.03110335783203985,0.3025275161218008,-0.035902616635674366,0.11255907251501042,0.04071410630172033,-0.1793419619800075,0.18879644176953822,0.3088553324406653,0.2006112168475963,0.20774646439631037,-0.1428476132238603,0.2414147411207619,0.3696476418774795,-0.31724159409733504,-0.04333225354665281,0.40837491819678856
Frontal_Sup_2_L,0.8037224023060598,0.49677955185776923,0.4410040260685715,0.7776058784457617,0.3752688310945061,0.34579174310766825,0.46094331834747043,-0.36992320278626595,0.386367114520333,0.047438882216458485,0.10126905645871884,0.4774867539424877,-0.2021264635657995,0.3602753234170091,-0.4664761953611302,0.6994607288880044,0.22873154972887128,0.0297789059786403,-0.12040001617444122,0.4088526336801044,-0.3557423318559225,-0.053982911111649025,-0.11927470676948221,0.45249110206626486,0.6274942353733612,0.5481590073707343,0.3741455160521818,0.4909656915610661,0.5487373042760406,-0.4142836221063689,0.10865596589722147,1.0,0.5736847314577318,0.23293579802060255,0.28333059807143446,0.6866537536652001,0.0906241038263386,0.3482020257333957,0.3362542349103572,-0.13165654431140444,0.57675905191235,0.6016570294478564,0.7006866800574716,-0.08554144251053251,0.8334166410676555,0.21759040775971944,0.2875771199499285,0.6500899355445589,0.599596613480543,-0.27759334115561585,0.02107259548563072,0.45968487940977515,0.3525551811240639,0.1389601667534035,-0.08639912649822817,0.32373132264315635,0.2618549009177097,0.5767649555690512,0.3747629828008809,0.7401984109244039,0.3811708763382461,0.7005083159383884,-0.24746787152125352,-0.06902625840270626,0.2857723514877711,-0.09956968276953695,0.4787794496644516,-0.09214900096915446,0.47678107154034005,0.28455743867391214,0.6440785654139211,0.435185259343284,0.5135912219034415,0.6133267271260857,0.34894427921998283
Thal_VA_L,0.5253285634682376,0.33786322356174514,0.2685826826380116,0.5964712196373883,0.0653345505216273,0.08277651686463168,0.4627566442848742,-0.29328883279454127,0.4271799265715388,-0.03848464577593314,0.012688550256269141,0.3577694431961966,-0.07277105860836515,0.49048592619848586,-0.34340630483461576,0.49071515576176056,0.26629481496946744,-0.08753581319537235,-0.42323230011653284,0.2060172101549662,-0.3094491376059791,-0.02753601135071023,-0.006350832385923975,0.5050602037099767,0.3571732271042348,0.42977907509094765,0.09131728066028273,0.09831548929470313,0.5712304088072151,-0.3219764129173139,0.18175278573760267,0.5736847314577318,1.0,0.3539922396061341,0.382071588863617,0.26044360753404217,0.011581673151718961,0.5739095988759566,0.1335771333995981,-0.05549180360215775,0.6479033414924982,0.5493488639849946,0.5331176115849509,0.044692778962147885,0.5577984899504701,0.12427102326127262,0.23530596099978365,0.5136059243160545,0.308644070067105,-0.33364403100588164,0.1422520977968763,0.4613370690547651,0.25677698121267123,-0.025416052964229375,-0.1907046818032369,-0.07679934196309025,0.2617905832031649,0.4693023786319157,0.37453734039284636,0.5419806320689291,0.5014648101543029,0.6359277904021765,-0.2680156351012082,-0.0037283832458845346,0.20051900381729607,-0.02616033316389558,0.3378613658891117,-0.005134577741120784,0.38008685315040147,0.15315556336537872,0.5933173409666611,0.23292452323473017,0.3713637714192985,0.3923088164212289,0.3084236377643822
Thal_LP_R,0.16779221782857637,0.08556236024565654,0.22465990796292218,0.39007010685834675,-0.17204289042076634,0.21381852696553394,0.38859367493150543,0.2353677087166348,0.24988196763798878,0.049700846426004405,0.24605877413963242,0.12242954818485795,0.3902204811764291,0.27784637546003954,0.26595675296604443,0.0178004936419404,0.12127721006807585,0.0992428001076112,-0.04905376918221693,0.3324159253095194,0.2219313897783211,0.29324196694502697,0.36108088561246066,0.29804519194744683,0.24535252301612043,0.4203236457020128,0.01386393624980724,0.0048683454823101645,0.43954675104463664,0.26689747602146446,0.1844267772637381,0.23293579802060255,0.3539922396061341,1.0,0.17562474382945034,0.1329856488159239,0.1479802447145265,0.36372584034698563,0.24045943232767744,0.2350374651748931,0.25606128406663176,0.3514829557511456,0.3321989562456246,0.20205161536993527,0.30748470201552625,0.4002831812929567,0.14628733636236252,0.3926960838695592,0.1813216931421405,0.20020028480870605,0.23748972900613735,0.40271707977887294,-0.1180646957808213,-0.10011021938859738,0.11013630947684265,-0.16108037290167737,0.34697706742744944,0.13668675831468796,0.16329517684360306,0.1484581243407468,0.09695573336303602,0.30081050888075844,0.32426203764491474,0.303338798202646,-0.009178791841307234,0.3815382453013603,0.06601147474170527,0.24706472938988538,0.4320937741318099,0.2559649214262293,0.1549434551741455,0.07001859586673256,0.11088655986752001,0.11141032093804872,0.30190229476733854
Thal_PuI_L,0.020354960159808286,-0.22398513105436108,0.3208331155864781,0.11698658098681405,-0.3728299885064577,0.08005170479372065,0.4556337685106803,0.06089079888451018,0.4606078364101271,-0.356211523152761,0.4796959739270214,0.6999384984812637,0.14786998398802373,0.05377499534931336,-0.03803434638794787,-0.02543512023475149,-0.4904710086526896,-0.22601402085135314,-0.41675477078075374,0.0439923057125417,0.15143932974196778,-0.07283144948519006,0.3413676272872266,0.4058462610657228,0.0047132719573548774,0.2845742132411793,0.04909848456506446,-0.24369034521710123,0.2943890249032958,0.0027170721980560304,0.7012218439545458,0.28333059807143446,0.382071588863617,0.17562474382945034,1.0,-0.10425429779953989,-0.13683678853357967,0.1258291589838231,-0.13336490731758613,0.47615750509156596,0.44502629448728037,0.14662176456698703,0.3191932030748345,0.6616569501397954,0.37283351090038785,0.06255603728464285,0.24993437814766192,0.17175083743853678,0.16483223238207126,0.12521363056555726,0.4305082689905131,0.6322658710902158,0.5660328402167539,-0.31070581709317074,0.298311511348387,-0.48530757617189885,0.6763579094966018,0.19504975776847397,0.3753922002600364,0.014330677840200281,0.3023647361100656,0.1087422621746627,-0.04306172182412619,0.14880102415658203,-0.165438312487868,0.12833604198477666,0.3621223427449255,0.1821267465275585,0.198733782622359,-0.07617658032688425,0.4921889722813621,0.452196101916444,-0.3312579237981411,-0.006889843695416034,0.3685037495832478
Frontal_Sup_Medial_L,0.8197162945415281,0.388610210422332,0.18813139212952393,0.5091161710026295,0.5126942118515525,0.21017220197159728,0.21301157008117894,-0.4005130448205751,-0.25102172088756214,0.185028930235112,-0.07754227480484548,-0.11479762929416677,-0.19189595654897204,-0.05674093174769514,-0.4237047391464201,0.6009547970110758,0.2664129881459923,-0.018843311174475574,0.1663044686088751,0.24744699507170717,-0.456326762175828,0.23054842759359392,-0.18023374833867398,0.16352629559850115,0.3648463071966451,0.33980643268888844,0.6678661895431569,0.8187217315858409,0.2270573890885589,-0.44456820544121245,-0.1384060058204337,0.6866537536652001,0.26044360753404217,0.1329856488159239,-0.10425429779953989,1.0,-0.0998418684216526,0.06495538891281744,0.1853879660135252,-0.37777891324896606,0.0795852191532722,0.25592342000456464,0.30847359526788704,-0.2832132526399952,0.4473674990047028,0.06929805500777247,0.223576325622106,0.24710133961385614,0.3509798878296056,-0.3059635625176589,-0.40630788028413495,0.22308799423586517,-0.029427029924370046,0.0013200977984571334,-0.09845396094959083,0.5915135211161661,-0.0632928151277482,0.690577110398532,0.2260276153410616,0.6004551371997314,0.26214418658098076,0.4937982800653439,-0.07876394577631034,-0.021345507464454405,0.07805425132691474,0.012046423249062055,-0.015332189777077034,-0.3651163920809676,0.28051709800555324,0.21383977402930315,0.32163461385779973,0.17797877270999285,0.7357187235378717,0.3406322784851683,0.2908041913260884
Rectus_L,-0.03955504145260714,-0.026213206139054666,0.15522188003558005,0.20235408635085636,0.38612063297727206,0.19309979322894938,-0.09735814921530603,0.38507336123906827,0.22313799173797805,0.3332025468651782,0.08938165764588826,0.062307538162618824,0.24431946221104134,0.6578047411570669,0.3308731888633062,0.1164458523745039,0.3733529241055458,0.8913673004757172,0.5065847326017311,0.3226754608147056,0.4311348747549961,-0.25049664103972563,0.2285551434778953,-0.03721187861443402,0.47510298999206757,0.3324920049079221,-0.389614937257136,-0.019141814086405702,0.14202325169353172,0.49599278253017687,-0.06709421872765374,0.0906241038263386,0.011581673151718961,0.1479802447145265,-0.13683678853357967,-0.0998418684216526,1.0,0.37236282905757256,0.6246908593464976,0.1906485438723479,0.14746277295847957,0.29774154188991,0.3880018110161889,0.038519156175523483,0.2986552417945118,0.4416439087302143,-0.10580205410486307,0.34455610714733154,0.2930030919204487,0.3377904213962169,0.27137760309131576,-0.19422897310303952,-0.18374729660699138,0.6697030614889271,0.09247063863725821,0.3429630584617316,0.10989738299372664,-0.3289063108285625,-0.17066420826167708,0.1940651920194259,-0.14335460610256834,0.31801384402088256,0.09349369017522721,0.023289857419749434,0.48031817876254357,0.07001197849745577,0.14158085462526876,0.49430527640765687,0.22195384199386878,0.1994116608835798,-0.03678723586057459,-0.027510018077162614,-0.10806728910433396,0.4936600363262177,-0.05434162725077632
Thal_AV_R,0.28186180638433694,0.2868360744385723,0.2966190600470812,0.47751944690892173,0.21652141076257778,0.19292497388567395,0.357922592618846,-0.031741771952825126,0.38873180684332975,-0.004059245747404484,0.09520797490594836,0.2065308109334362,0.0962400479862053,0.7582676310880015,-0.06416742219902644,0.2964947334227611,0.35533015660348094,0.2643883069940912,-0.1325323057393437,0.20089764177602484,-0.009363182905392013,-0.05598520650028272,0.12108371602752334,0.5658540120171024,0.4141437659207031,0.4231742266230492,-0.17060314373419766,0.0128167957613457,0.4936553545533118,0.010589248814388047,0.04209808271419167,0.3482020257333957,0.5739095988759566,0.36372584034698563,0.1258291589838231,0.06495538891281744,0.37236282905757256,1.0,0.30096865633772235,0.016429682128475648,0.5378187244010197,0.609160465127031,0.5306280015863283,0.021105409234278522,0.46327741699926883,0.2777638776588376,0.17264628279606217,0.4928237936579908,0.25149173984208245,-0.12852981884451076,0.2357185325279866,0.29649238169460246,0.04595962901551775,0.268290684031563,-0.1645743368056082,0.05777097883893347,0.2779264610123097,0.1254185933888978,0.15408528185251816,0.3490758705540301,0.3048232228357407,0.6580507047662992,-0.12629277572286332,0.16313646198175347,0.2002541534062007,0.05530799454345758,0.3035323689281528,0.23141748048047348,0.3440067008682109,0.29585681508994277,0.35711304596380616,0.0760992670039155,0.27958384655349805,0.4514974298266,0.18902833266632058
Hippocampus_R,0.1501613658527617,0.22885021559851024,0.49994868688353306,0.5935999764170763,0.3048003301871018,0.6102320557196413,0.268661020366298,0.3649267126159652,0.18626129220333654,0.5141284507549575,0.29537085393957396,0.04541900921352845,0.3889428172316131,0.5246100116923318,0.3566709529674888,0.28956701408832763,0.4366218362924808,0.5455112274437948,0.39930577551655394,0.7655311479164186,0.2618222495574835,0.029357664278314547,0.3140942858099004,-0.08809233275242445,0.7146783985909335,0.5362225134373839,-0.15608936789070046,0.24385742707381283,0.2704378372499247,0.3173740017984061,-0.09936235930064496,0.3362542349103572,0.1335771333995981,0.24045943232767744,-0.13336490731758613,0.1853879660135252,0.6246908593464976,0.30096865633772235,1.0,0.19468065908682228,0.29359367674974884,0.4264164698575919,0.5717788810469068,0.00732712502181717,0.4841413584776276,0.5205691790311308,0.06778929667906895,0.46898171059010707,0.5419427952548974,0.24500142707018605,0.21707954738991728,-0.1330616396693196,-0.3410685203587763,0.7154409735240624,0.14431087995951392,0.3667784736325845,0.2334532480615974,-0.172945638724835,-0.0854015093583632,0.40282852955625503,-0.06916866575038122,0.40311288550717167,0.23021129891714778,0.2828218277151572,0.4268940860452635,0.2663119597657862,0.11760094795584054,0.5956918956526475,0.6337664004706047,0.42853163309659476,0.011072521442339545,0.2911583391219141,0.09797812164350532,0.4763194623606746,0.18231596410845902
Angular_R,-0.47236381168776864,-0.5247421838278143,0.4232809564614262,-0.10269018435459105,-0.3835589425203624,0.3722043195146961,0.2507258090073095,0.712863705662017,0.17977652196320043,0.02814343501809473,0.7572533187815397,0.38775188739015093,0.6662611651862486,0.06555581924924751,0.6639115458578732,-0.46464109636911827,-0.379146807244891,0.20229692136898011,0.16085302070183743,0.3349341923412983,0.8064338357875551,0.19392365494136676,0.7758722808474342,-0.0010221264933979444,-0.020807097206033222,0.24577469828027482,-0.18465699485746528,-0.29458932497073026,-0.04948693468388548,0.6275755286383682,0.5522590988263469,-0.13165654431140444,-0.05549180360215775,0.2350374651748931,0.47615750509156596,-0.37777891324896606,0.1906485438723479,0.016429682128475648,0.19468065908682228,1.0,0.06492097926504109,-0.1205166151506301,0.3168761939477044,0.8025716684253834,0.1981303544059382,0.3566311067086235,-0.062345701945739115,-0.11167766974378622,0.24603440687718034,0.7391058745222323,0.8387239210002142,0.2190455901203833,0.28940281000436435,-0.0399946129239489,0.6796956505753076,-0.3792814305551921,0.6889645036736455,-0.41156231804105986,-0.07198575866971504,-0.3872152669028924,-0.17200976617019406,-0.20129503369886936,0.5258593551335318,0.4969368359756544,-0.14792362984371452,0.5520196062747366,0.2898849749280978,0.7871288679775686,0.3403446318940391,0.04695969416872563,-0.3233803133675488,0.3460531666522379,-0.5712359764357345,-0.1975931164695756,0.15236713649164976
Cerebellum_10_L,0.3021915767362381,0.45320198789769867,0.48087400444526357,0.6239538620146421,0.03373946542473458,0.37164708551012915,0.4790160796056255,-0.26532719582939385,0.6932623569766305,-0.29859230144655,0.19812843567253122,0.6117180472239622,-0.182778768707256,0.552453119448028,-0.29124796244015744,0.39997759232649915,0.11721048903509296,-0.053958150150840004,-0.4411433616145158,0.3258666541603797,-0.10942521422466724,-0.3708659358388537,-0.072096468083634,0.5601039799813843,0.5427517128722744,0.35440502522250417,-0.21096245249362644,-0.15815019219012671,0.6053316431675425,-0.1599256575029384,0.15481744755367136,0.57675905191235,0.6479033414924982,0.25606128406663176,0.44502629448728037,0.0795852191532722,0.14746277295847957,0.5378187244010197,0.29359367674974884,0.06492097926504109,1.0,0.6298832354083335,0.6703445004191759,0.04721587190944806,0.6626885080265912,0.16887051219906757,0.21364603440960606,0.66665302410873,0.4162764553376796,-0.2405352522086104,0.32993990185069455,0.320718052386048,0.3755606732591154,0.18243532821476607,-0.13551269792339254,-0.15252074585311576,0.435781028547266,0.12649086222201605,0.2386027075653936,0.3991457166163152,0.35326689521805665,0.5125469408946965,-0.36126797226111046,0.027975084641378236,0.1858108099988808,-0.25274947139225123,0.6038747840968957,0.2118997488402158,0.4356460483386242,0.20395181195558026,0.6004212783781961,0.4409028245730807,0.09091674631022822,0.4354700541955332,0.16134380220889122
Thal_PuM_R,0.5204127571845286,0.47988181460555035,0.37763078105249237,0.7250545055211332,0.12049617802717888,0.2904789695230309,0.22995269323401699,-0.26081701113865957,0.548424358137932,-0.021394599927799237,0.12827570881303513,0.480517925242973,-0.1796636708948988,0.6674670966589152,-0.32856916557860394,0.5709036862427955,0.22481945651231952,0.1235690978952954,-0.26419942493628346,0.4796187709167849,-0.16780297455252555,-0.15559439896130067,-0.17142298687357124,0.5033103689257749,0.7086372519591335,0.5113470922010392,-0.0934436653184624,0.022546821666243288,0.8116509214502544,-0.09848439511174799,0.12426753191189444,0.6016570294478564,0.5493488639849946,0.3514829557511456,0.14662176456698703,0.25592342000456464,0.29774154188991,0.609160465127031,0.4264164698575919,-0.1205166151506301,0.6298832354083335,1.0,0.5639075309720802,-0.1916387805293053,0.6038890518358092,0.13895380301129082,0.28789953425848747,0.7757583568122506,0.19615735516401472,-0.3241800549746763,0.038655009879992534,0.37747462590836905,0.12081930558896757,0.27377950182980265,-0.14340777661213422,-0.0025242650804840772,0.20026014487517682,0.26204399843920756,0.3036980646805808,0.6003211002731642,0.3033613722109211,0.5827259567610156,-0.22633748073695598,-0.22068570605220508,0.43409457810467594,-0.21682361271294395,0.4231878050146594,0.05026177090059828,0.6305656166454954,0.19004210631619214,0.5427112710314298,0.3698892425922241,0.32285527837838107,0.45376136735681927,0.29431350203896295
Frontal_Mid_2_R,0.4289970398099951,0.2994006782190215,0.64003813351041,0.7040592982021592,0.24188419362367455,0.5872702508014822,0.5539002004353678,0.02850107974059238,0.47245216678598,0.07970294082009452,0.41877892366996256,0.5353986670530697,0.1338086810737704,0.6154933944878157,-0.04249557434986209,0.47420847225449003,0.15454191575551998,0.3258587543039924,0.02524488776493773,0.616953267179218,0.14517996953358933,-0.031500409851911354,0.2164819642363855,0.38976235739992166,0.700740319655933,0.6038229650814014,0.009015042970240868,0.2022278441407527,0.4933995332320646,0.04468707810268878,0.2882817783265712,0.7006866800574716,0.5331176115849509,0.3321989562456246,0.3191932030748345,0.30847359526788704,0.3880018110161889,0.5306280015863283,0.5717788810469068,0.3168761939477044,0.6703445004191759,0.5639075309720802,1.0,0.16886837691999845,0.9311795021066122,0.3813691525357798,0.22851341627486463,0.6029688415802817,0.6943225925773744,0.06606686075301714,0.5343210197724435,0.30399022737084075,0.37592414659765583,0.28380579638062975,0.17789920256720687,0.17972160307520543,0.5497513129326608,0.16740612450997397,0.23870293087315447,0.473373293493037,0.32169764775423454,0.5829220443633564,-0.04089164918434888,0.2096893406445094,0.27439358878523,0.11703961453454077,0.6938035686322023,0.47659515781913425,0.6188237957242875,0.419730211986656,0.3546660475087918,0.48305126849364644,0.1969507859483299,0.5746468248739645,0.307055703899549
Thal_PuM_L,-0.32178567790504076,-0.48727310506611526,0.3125116803428001,-0.14031268712107184,-0.41128347219904726,0.13362814059553815,0.2963553801273765,0.594373274164665,0.21135406354201516,-0.038787028805586946,0.7027477295488951,0.35649703359546825,0.5807681421597726,0.020228011759350916,0.5061573691913831,-0.45244793574469594,-0.3494389217901249,0.0559612823641297,-0.019791572609289546,0.0679556844334602,0.5938528875467952,0.24433934837106555,0.7661344134346167,0.053897065984451306,-0.1252004159921773,0.27153483443501747,0.04752339945247719,-0.19002500856545895,-0.06316065854952625,0.4053028927428363,0.5176596811592868,-0.08554144251053251,0.044692778962147885,0.20205161536993527,0.6616569501397954,-0.2832132526399952,0.038519156175523483,0.021105409234278522,0.00732712502181717,0.8025716684253834,0.04721587190944806,-0.1916387805293053,0.16886837691999845,1.0,0.13323203378101783,0.33683691934805604,0.023111760763865185,-0.1075027692374289,0.08330598374839573,0.6206897009313356,0.6890982382556738,0.43444876795340254,0.3532045390886642,-0.2456587711425006,0.6823093648951714,-0.4053525856541775,0.7322489765076992,-0.22580212618549114,0.04832761149367773,-0.3168419416374963,-0.08023941381567903,-0.10700931439874482,0.46952785059904667,0.5041147588671677,-0.1839021888248058,0.5523834249068932,0.2255049290930853,0.5632022957737366,0.12766069203957064,-0.017637183649162617,-0.10984733588240747,0.3206975433530642,-0.460567048161034,-0.23481537538336092,0.19412403751556365
Frontal_Sup_2_R,0.581466924742719,0.3377159964783976,0.6381281135958,0.7535718400541203,0.24816874914790868,0.5561224279661535,0.5223441298434249,-0.12782734616379812,0.46877811635122946,0.06182050829461443,0.3859153720655224,0.609382048474003,0.0012343332920805694,0.538744543360614,-0.21451067106758961,0.6021656959830735,0.12948960906748214,0.22479316900725071,-0.036955654641789966,0.5925194782036863,-0.016601209716913253,-0.041704761757760125,0.1261524986586974,0.4533229464726794,0.7113760539621572,0.6048240642716606,0.15872757847247568,0.2971950140924123,0.5563353969876234,-0.13000968353206666,0.2932037099570636,0.8334166410676555,0.5577984899504701,0.30748470201552625,0.37283351090038785,0.4473674990047028,0.2986552417945118,0.46327741699926883,0.4841413584776276,0.1981303544059382,0.6626885080265912,0.6038890518358092,0.9311795021066122,0.13323203378101783,1.0,0.3093304686801982,0.2550464693663684,0.6299513192977811,0.6719341428803491,-0.054371991366632365,0.4091671447925257,0.4064496518998552,0.45416438446366747,0.18731541466718785,0.12539311525206742,0.20524043305605744,0.5072389089216256,0.3424063510776333,0.36380923435125345,0.599340061051949,0.35938111344106605,0.6158951776198982,-0.0999174166803662,0.079620326301409,0.33987953856834574,0.027618126314018082,0.7137416998066273,0.2824832875997997,0.587619179404531,0.35931658093890934,0.45575902451703143,0.5107897424490222,0.2709563510655266,0.5974408430439802,0.3804029364904667
LC_L,0.01231210251039254,-0.0029509412488090974,0.3005374880126724,0.28040637517351624,0.15673412809575943,0.3241103276486933,0.3549981057128011,0.48953063979978273,0.20387573200637274,0.2932406443861449,0.3260809565188753,0.05534623872835614,0.48537201619655607,0.4078970997527138,0.4522023091862344,-0.0927393668117104,0.28543863145878806,0.46201328758622195,0.31778845553289325,0.32174778876786614,0.4358993758556318,0.07556762623122923,0.468531672064383,-0.009355043896607945,0.32085771410637975,0.4020589294643835,-0.11849774352289502,0.1208113722366966,0.1328462158625948,0.38771677772457425,5.003256008483961e-05,0.21759040775971944,0.12427102326127262,0.4002831812929567,0.06255603728464285,0.06929805500777247,0.4416439087302143,0.2777638776588376,0.5205691790311308,0.3566311067086235,0.16887051219906757,0.13895380301129082,0.3813691525357798,0.33683691934805604,0.3093304686801982,1.0,-0.03911429357870748,0.3206790620489761,0.4059856264799223,0.4925065395118399,0.37770731375320443,0.14148211270760594,-0.12249898227209496,0.37219226527242927,0.22104504129246802,0.19217929287515328,0.4426783995931095,-0.21960861558286435,-0.17795410718917953,0.05170559075341251,-0.16177456102922533,0.33676022232302655,0.33656642173050466,0.5423996226153923,0.14983636796147742,0.4173091520610177,0.09991694815327933,0.5223593190008579,0.3572732730520057,0.4042280936554274,0.01074740896271874,0.1198809089795317,0.011172489393420446,0.3107566895717009,0.09065887964038805
SN_pr_L,0.30795386561871047,0.0887872049068678,0.2799039637406103,0.2820163098994627,-0.04180181380077499,0.2506623295435688,0.4279043612715972,-0.0945954401898712,0.1628775796490716,-0.3226357721802745,0.18434969112948454,0.24608772443312824,0.044363777353394,0.07487410948836584,-0.14992744923256965,0.1820916316380698,-0.14922776819922953,-0.18565968090545415,-0.22306996909789872,0.15960366256479053,-0.04970580074543386,0.16164259141455276,0.022981716395194387,0.2644863933261821,0.20509586408710043,0.30603483110139257,0.20206904915330925,0.14297963870829966,0.2169201114513419,-0.10185038788765079,0.13360381317638917,0.2875771199499285,0.23530596099978365,0.14628733636236252,0.24993437814766192,0.223576325622106,-0.10580205410486307,0.17264628279606217,0.06778929667906895,-0.062345701945739115,0.21364603440960606,0.28789953425848747,0.22851341627486463,0.023111760763865185,0.2550464693663684,-0.03911429357870748,1.0,0.18648764713390933,-0.015306842095737155,-0.09371323296397618,-0.07731237402476311,0.3245831622501044,0.10779580230375127,-0.15856568310950966,0.09140580689864913,-0.056232785039469727,0.24413793805146256,0.30641227032017593,0.40611590903109623,0.14426986501124966,0.37559927306623214,0.15857834552949202,-0.08230241546405855,0.16441815502806892,-0.27431048583340084,0.14068528249496834,0.144640363733601,-0.07264234777179482,0.19871814560438786,0.1626604762772716,0.3572755458311758,0.15454203464190408,0.12851304771732594,0.20986096317192218,0.44319245912721844
