,Frontal_Inf_Orb_2_R,Cerebellum_7b_R,ParaHippocampal_L,Cerebellum_6_L,Calcarine_L,Thal_LGN_R,Cerebellum_8_R,Cerebellum_10_L,Thal_PuA_L,Frontal_Mid_2_R,Cuneus_R,Frontal_Mid_2_L,Thal_PuL_R,Olfactory_L,Cerebellum_4_5_L,Cerebellum_8_L,Precentral_R,SN_pc_L,Thal_MGN_R,OFCmed_L,Vermis_4_5,Caudate_R,OFClat_R,ParaHippocampal_R,Angular_R,Cerebellum_4_5_R,OFCpost_R,Cerebellum_Crus2_R,Vermis_6,OFCant_L,Hippocampus_R,OFCmed_R,Thal_VL_L,Supp_Motor_Area_L,Thal_PuA_R,Olfactory_R,Vermis_1_2,Pallidum_L,Frontal_Sup_Medial_R,Thal_PuI_L,Cerebellum_3_R,Thal_AV_L,Thal_PuI_R,Frontal_Inf_Oper_R,Pallidum_R,Raphe_M,Hippocampus_L,Vermis_10,Putamen_L,Insula_L,Cingulate_Post_L,ACC_pre_L,Thal_PuM_R,Temporal_Pole_Sup_R,N_Acc_L,Cerebellum_Crus2_L,Amygdala_R,Lingual_L,Frontal_Inf_Oper_L,Thal_VPL_R,Cingulate_Post_R,Thal_VPL_L,Postcentral_R,Thal_IL_R,Temporal_Mid_L,Thal_LP_R,Postcentral_L,Occipital_Inf_R,Thal_PuL_L,OFClat_L,OFCpost_L,SupraMarginal_L,Frontal_Inf_Tri_L,Thal_MDm_L,Occipital_Sup_L,Cuneus_L,Cerebellum_7b_L,Precuneus_L,Amygdala_L,Temporal_Pole_Sup_L,Cerebellum_6_R,Temporal_Sup_L,Thal_VA_L,Raphe_D,Fusiform_R,Cingulate_Mid_L,N_Acc_R,Cerebellum_Crus1_L,LC_L,SN_pr_R,Thal_LP_L,Angular_L,Occipital_Sup_R,Lingual_R,Rectus_R,OFCant_R,Thal_AV_R,Frontal_Sup_Medial_L,Occipital_Mid_L,ACC_pre_R,Cerebellum_10_R,Parietal_Sup_R,Frontal_Inf_Tri_R,ACC_sub_L,Temporal_Sup_R,SN_pc_R,Occipital_Inf_L,Frontal_Sup_2_L,ACC_sup_R,Cerebellum_9_R,Temporal_Mid_R,Frontal_Med_Orb_L,Fusiform_L,VTA_L,ACC_sub_R
Cerebellum_4_5_R,0.34466492752211275,0.22376211743048796,0.1437004167795086,0.3756349903044243,0.47374226506547096,0.4031485333644967,0.24004881403641248,0.37164708551012915,0.13260341401081327,0.5872702508014822,0.2561137262376973,0.3238938416659887,0.1394996261520853,0.21061018473217466,0.9143830166613628,0.1047474121879231,0.32133939577452825,0.19201155471687692,0.5337868180319689,0.13064629157155042,0.8123924581625651,0.2945263496989688,0.2502323359674445,0.6083457126006859,0.3722043195146961,1.0,0.22986677971932795,0.25410138213833144,0.3936512754860854,0.07328539104671357,0.6102320557196413,0.21648424730460766,-0.013369006175847745,0.3338402214449047,0.23658514835985334,0.22736146758411277,0.432024103456914,0.13155484128184616,0.4388298556178201,0.08005170479372065,0.5346721183356452,0.047166859857967855,0.5150913526841361,0.6051570988571547,0.3086398607965169,0.048046384939818734,0.16583322714985976,0.6877887901028388,0.33292874359292696,0.2733133597507147,0.46691819492436154,0.14311327014014327,0.2904789695230309,0.3620257196916316,0.16504897608118024,0.08860343975759749,0.5109744748705196,0.4922731784973573,0.32975011049733843,0.06092319008142573,0.5878519508131448,-0.04390004215194799,0.42617078935315283,0.10828773938149,-0.08882796239594296,0.21381852696553394,0.20637717307781545,0.2032974189652518,-0.08553648252390404,-0.1051560829356304,0.08014924949894275,-0.040522591657426645,0.10848030377103697,0.20016785808334173,0.11866182959550454,0.3117127573626989,-0.048882415337552526,0.426462079853542,0.1868000281380385,0.0013673900191310232,0.5879498166145032,0.040159190189821614,0.08277651686463168,0.365379680754589,0.7064168873530935,0.49656728138623973,0.04406796401836607,0.1031175655631588,0.3241103276486933,0.34038584571398245,0.11066355871712712,0.06746011746871756,0.30952857440928755,0.6812936553491431,0.16558387210600584,0.24531972156398107,0.19292497388567395,0.21017220197159728,0.04214033072495687,0.23189492771345357,0.2693930838437398,0.13473986996937473,0.4815441422572726,-0.0785967911950275,0.5280054152908679,0.14966567021613555,-0.26151233317730777,0.34579174310766825,0.25722751886061096,0.27670562178981123,0.3797767861207897,0.2833222624468677,0.24249513625798888,0.2905536850948404,-0.020600925638777128
OFCpost_R,0.6550357038994327,0.0697890183910146,0.48729002804618593,0.049696584798656254,-0.06608004072133401,0.2734619120278825,0.05784849641521701,0.0762480420716302,0.2548909238551843,0.3535713202270275,-0.011112004319837958,0.10759287571205822,0.15274059328857265,0.5933057064884769,0.3593926824570737,-0.08868223378007947,-0.15326267668537416,0.16225588916929792,0.20400759703770643,0.7107469850178931,0.35121310101987463,0.17122503687912527,0.6899715969019277,0.5029390301046924,-0.1462089436456943,0.22986677971932795,1.0,0.03795943429380234,-0.105743914000296,0.6306780864193138,0.6604312946287161,0.7771941032929697,0.38557180659658047,-0.05881265624552384,0.22493557873118109,0.7350020404175993,-0.005484417486123232,0.4323058498980024,0.32875939378066715,-0.2650807844760888,-0.12779316587034598,0.14746401245654933,-0.020587697118037877,0.20210200903109243,0.6399957602078696,0.29452990288788244,0.46681257719173663,0.2676720375848231,0.18196406295074735,0.14732985451338318,0.2214480816566823,0.6487620113421934,0.3363919260643842,0.3965971057790293,-0.1668257580028583,-0.17827499647802328,0.5276471742385156,0.0748998803221761,0.2785540239074404,-0.22301579373662267,0.22756022149406885,0.1363037291279818,-0.08351202116405672,-0.01147686281297371,0.1176520448521965,0.0710409703766622,-0.011831629333673729,0.1088705881351152,0.043336512176866106,0.40844318973228866,0.7040673641454509,-0.04340566427219714,0.3280372228543989,0.47348608822804883,-0.07180343279815646,-0.09705752909348586,0.06292512950513743,-0.07615495010243396,0.406880402503396,0.535607610011046,0.14284825470801496,0.06389221516934113,0.04495118191835397,0.19218525464385586,0.40127836121477833,0.32732979527041517,-0.48314699118648413,-0.19540926684946594,0.32206837947541533,0.16356566067597456,-0.23364741864761626,-0.07895948575107965,0.041503074893433835,0.024150014472577558,0.47602666340461836,0.6760804850076698,0.2632070471528329,0.3640966776829137,-0.02944804891220379,0.6729622376545097,0.5341197273139675,-0.07016078232895943,0.28222031010049475,0.627811446387818,0.13786594106518255,0.2922875642047875,-0.05386049117877457,0.2952797159259313,0.36843133139979195,0.10565440849713476,0.1370246209061849,0.36389306395302234,0.29984042897812613,0.10106316546592789,0.7425968273153855
Cerebellum_Crus2_R,0.14260242681905594,0.8952672682549764,-0.619860085823011,0.4433603305189221,0.46467278704310483,-0.4332077001039563,0.8525048550251645,-0.2405352522086104,0.021038124349263523,0.06606686075301714,0.8340201751733441,-0.15881569345833524,-0.5272069397273357,-0.18193673227373966,0.10081423515865368,0.30464664124706414,-0.3008189623189297,0.055773196205633604,-0.23407902080457826,0.4156991633755251,0.1940610445306554,0.3254953789354957,0.11997423871361756,-0.09871013596433459,0.7391058745222323,0.25410138213833144,0.03795943429380234,1.0,0.7069421435021538,-0.24010055063918243,0.24500142707018605,0.4067970580891808,-0.6382567677650998,0.17323808532274856,-0.28748719104767345,-0.22538414481864258,0.09267542413562502,-0.017111636688127034,0.15111082358752775,0.12521363056555726,0.49788294294592095,-0.14732953365648563,0.029163006834283908,0.3922700158037956,0.07441020380101815,-0.14168328770936867,-0.45272092488335836,0.09865463711229289,-0.09727293508319955,-0.31473821568660204,0.09392088242200983,-0.07570824624665581,-0.3241800549746763,0.7318518390745117,0.06392860634301163,0.6020136600628022,0.40820252910490423,0.5598679648471988,-0.25649235407473886,-0.06559591904973745,0.15760636729470484,-0.49693289389772405,-0.05043173710482856,-0.3074531271129712,-0.5526203972619695,0.20020028480870605,-0.01401507121463098,0.753807658176518,-0.3322193078925395,-0.398987062276023,-0.2958301168056471,-0.13006843215485153,-0.5280399956610973,0.20932276217026907,0.68181546423793,0.6626834671427366,-0.4540867625173132,0.14058121347525668,-0.13535861752369485,-0.40251962147724174,0.7947476178920063,-0.49774848309454983,-0.33364403100588164,0.13500843696034864,0.6455898579785331,-0.23486186128614064,0.5190375260927083,0.27569574643153194,0.4925065395118399,0.18056681596684457,0.050077102111055025,0.1708628104323965,0.8659745253245822,0.6326613672998994,0.36004571253073087,-0.25119378287589195,-0.12852981884451076,-0.3059635625176589,0.6207165987614179,-0.07827865936736704,-0.18727709668695325,0.5116285880848721,0.1752806059301332,-0.3354287777670202,0.7031785025394526,-0.26793850788324575,-0.4526947969996874,-0.27759334115561585,-0.19005064593332213,0.7771908228870329,0.8661665909682638,0.3855256165486883,-0.5608779916572918,0.1067858955719727,-0.31378097519843534
Vermis_6,0.03902866805683342,0.6482386479703881,-0.4358612830754036,0.5687349497263721,0.6604005035808386,-0.10779522558280098,0.6151936392306553,-0.13551269792339254,-0.11367273771090072,0.17789920256720687,0.5975572678763212,-0.03778006362866224,-0.44085507908242666,-0.2952449952997451,0.2609055064964473,0.45568146718021346,0.023145226665619835,0.17187818563688992,-0.13178975970993081,0.14882494764432425,0.324655068244921,0.15161669665970068,-0.16795786770674104,0.06351408304050232,0.6796956505753076,0.3936512754860854,-0.105743914000296,0.7069421435021538,1.0,-0.33559891046678697,0.14431087995951392,0.2728997680749528,-0.5821949156499261,0.2254880282820426,-0.17085084670465878,-0.29317794291229843,0.13857243255224888,-0.10799336669977776,-0.0036759983898611006,0.298311511348387,0.6773655896034375,-0.10269981481792419,0.328213171275548,0.3405751062140634,-0.011672284348635964,-0.13930211904256445,-0.3240455473202955,0.2276088588676587,0.026160155829338214,-0.0774131830376047,0.14629168754312025,-0.16504561527428446,-0.14340777661213422,0.4124163215240493,0.014667183417491448,0.5288047813943048,0.15258544846073838,0.6588501194174611,-0.04458948219637863,0.1648180453280249,0.28618337106198166,-0.3501457068540482,0.20026588951553537,-0.2542753799968126,-0.28439138423529164,0.11013630947684265,0.12166136388798078,0.5261487471155328,-0.18794950626985296,-0.3425196921882372,-0.3876536146153952,0.05244694463292495,-0.24100205017177845,-0.0011855008128859967,0.539824939396595,0.7227372771289177,-0.2878459142301498,0.3853118370964453,-0.024352425497121993,-0.27696505730995213,0.7284415957484953,-0.17933458939050925,-0.1907046818032369,0.06155584317395762,0.5777031381948017,-0.06657588195666415,0.3998808478664936,0.3363633169007332,0.22104504129246802,0.11212985106337967,0.18412452977002827,0.30192868662064026,0.6677079973447921,0.7616259313463231,0.06249495162785459,-0.25206984632206286,-0.1645743368056082,-0.09845396094959083,0.4848566861122909,-0.047992432261501634,-0.17546323929982668,0.4616867376045563,0.08185800634336596,-0.4289467940663268,0.5719358358121316,-0.13776078363905905,-0.33995583675647245,-0.08639912649822817,-0.1416201088460085,0.5903460972548583,0.6059160146485204,0.1785440754659879,-0.35058169332783085,0.03545421078421666,-0.34246025421547793
OFCant_L,0.6121287670326362,-0.28466965127301774,0.4841130778193562,-0.2092453746427433,-0.26355299332664867,0.31020125020262146,-0.3066460664780918,0.03373946542473458,0.312420636562793,0.24188419362367455,-0.3553939262748468,-0.22837650288159186,0.3325542617862154,0.5708697228041775,0.19531855947747567,-0.24596936130529343,0.011448869395840305,-0.1285531147607671,0.1704669058151001,0.5172618386314796,0.03906262706107936,0.13610511480256055,0.5456254963151688,0.29750140246468815,-0.3835589425203624,0.07328539104671357,0.6306780864193138,-0.24010055063918243,-0.33559891046678697,1.0,0.3048003301871018,0.45427601843579823,0.5456933658610947,-0.39132641362382325,-0.02109005119478995,0.6375061281056901,-0.02977606321335875,0.4749520572057861,0.4342598354439193,-0.3728299885064577,-0.282556725438653,-0.034502552730626024,0.004590948016742297,0.029815406045842856,0.25957330433319986,0.2017036854777282,0.42478530601772346,0.1359882886456222,0.2883305046020323,0.1422384802995922,-0.02321295734081003,0.8694203193503546,0.12049617802717888,0.09782623060811188,-0.4699882055510093,-0.18429456937488561,0.37193083156095136,-0.27003762754403277,-0.059818888667600136,-0.22814805523710605,-0.04423242475130502,0.15535474913330993,0.004277639234201957,0.0002453592741681839,0.21404769811974353,-0.17204289042076634,-0.322911041144693,-0.290877310149699,0.057287264413043056,0.5257634114779659,0.8746137215255916,-0.22889030381967343,0.423743347618118,0.39611096799062695,-0.2643659007693323,-0.46391246656526175,0.14455829277972737,-0.23547975377079783,0.6055037539228868,0.7225793118153218,-0.25888285576653924,0.04816554780607606,0.0653345505216273,0.08631938070423524,0.030417710802984693,0.18716036296272934,-0.5425837089978257,-0.37126251081257805,0.15673412809575943,0.15834942078935896,-0.3032795215917846,-0.30600569749933415,-0.29934278252680757,-0.2879104934791277,0.19888053100713293,0.5465787276172358,0.21652141076257778,0.5126942118515525,-0.25002373015132695,0.749159239257261,0.25047997754473555,-0.2687038134503981,0.2504181580287955,0.8369749213492413,-0.13758126548389613,0.24432397361207303,0.2769004079350764,0.3752688310945061,0.11917794397902308,-0.27225820632438075,-0.21312043972865272,0.4559176985809089,0.27168327571531103,0.12873581127386927,0.814653639819703
Hippocampus_R,0.70090403176256,0.3649267126159652,0.28956701408832763,0.10107068267409232,0.051525521451862594,0.3381547814277343,0.3434787543831543,0.29359367674974884,0.4442068211288783,0.5717788810469068,0.2263091814376696,0.3143364020137367,0.22885021559851024,0.4763194623606746,0.6840458642577738,0.029357664278314547,-0.024031986891736693,0.18231596410845902,0.4397806701148755,0.5455112274437948,0.7655311479164186,0.4866147235918567,0.7154409735240624,0.7146783985909335,0.19468065908682228,0.6102320557196413,0.6604312946287161,0.24500142707018605,0.14431087995951392,0.3048003301871018,1.0,0.6216215437634699,0.23912243986887302,0.2622442851056743,0.2704378372499247,0.5634144957429319,0.268661020366298,0.4997819513581767,0.5419427952548974,-0.13336490731758613,0.2334532480615974,0.17328812474713529,0.2911583391219141,0.6614449771320472,0.757170619504252,0.4268940860452635,0.40282852955625503,0.49817040850524236,0.4529204921040845,0.35242260700287337,0.6236490801692602,0.3667784736325845,0.4264164698575919,0.5672642863111151,0.08954467830605026,-0.04614047619286577,0.6044194470287407,0.41702238116056145,0.4016843553116196,-0.1330616396693196,0.6337664004706047,0.011072521442339545,0.11760094795584054,-0.08809233275242445,-0.172945638724835,0.24045943232767744,0.021757302759973823,0.3173740017984061,-0.1863481638845867,0.22349635894536565,0.40299688819705975,-0.19146514394350667,0.1501613658527617,0.5142715954446002,0.10502609518776874,0.1679882567526797,-0.06916866575038122,0.07172503042359055,0.24385742707381283,0.15674004397972516,0.47970681980337276,-0.06523548559148948,0.1335771333995981,0.4048119499357851,0.7536246060559387,0.5935999764170763,-0.08973694515383493,-0.05934014782255976,0.5205691790311308,0.42853163309659476,-0.11619907100318022,-0.09936235930064496,0.2618222495574835,0.3841765648350025,0.500218107446338,0.4035355473448418,0.30096865633772235,0.1853879660135252,0.02630445623565087,0.46941764515184436,0.5955005146701663,0.05737921724358907,0.6375950565096608,0.32042101003123546,0.5956918956526475,0.34993476958995245,-0.3536490421735335,0.3362542349103572,0.46898171059010707,0.3889428172316131,0.4983746622585809,0.336332944383789,0.22542427327622847,0.17116090648478702,0.3639335163598297
OFCmed_R,0.6917620797194687,0.47618142470227515,0.03789727665263803,0.08875584256225401,0.0010557016812789482,0.01355262515406959,0.4345477230608142,-0.11121743763221219,0.1754424490098431,0.24757002369911554,0.3546996032527204,-0.09604533702199967,-0.12655248813119194,0.34248017131882247,0.22131597180538748,0.08024584612586634,-0.32468703909121216,0.053857777504750466,-0.02518975577754066,0.8432862139780765,0.330505003531975,0.28486026250611673,0.6763209249940603,0.3342026826037839,0.14476928873726336,0.21648424730460766,0.7771941032929697,0.4067970580891808,0.2728997680749528,0.45427601843579823,0.6216215437634699,1.0,0.06789425014161075,-0.03863695018509009,-0.03290868011795622,0.525354931894219,-0.06446601091894116,0.41894852408094535,0.21679697477751372,-0.2644789841424399,0.07919102516101957,0.1615533532812467,-0.10298238527299686,0.3331964507937368,0.602160608173332,0.2313287922432571,0.10207687065800178,0.1874633324002928,0.0548807584637272,-0.04668181336978541,0.22495746354448873,0.5278817697844388,0.15141753745326547,0.6397381411187124,-0.19038556264987438,0.09797519146721217,0.49318252441765265,0.24145881063096003,0.031101571199489975,-0.27523532941710277,0.23670610548371868,-0.16412527062506,-0.17163492308470962,-0.25445426432817403,-0.2242700093721112,0.10486421595850667,-0.14993845879194181,0.5054029881114332,-0.21576789392432322,0.24659898338463096,0.4705290112207563,-0.2157801111145554,-0.00047339943766033717,0.41931191264933737,0.29299906399204345,0.14357749613626852,-0.19126035547082731,-0.16474620305189053,0.21480483146734194,0.2714808367527759,0.40137782944096406,-0.25340423268860096,-0.14094661240492423,0.12331909627918947,0.5636601935045511,0.1107746758130317,-0.1949939609490927,-0.1522234357558255,0.39849497927187155,0.20995643917153647,-0.22813311624468646,-0.11985557682273047,0.41639953061933715,0.22593980726135784,0.6422625638334308,0.416567559438274,0.2263949202972276,0.10022248729280486,0.2757028505607711,0.5624015838151042,0.3067908828321841,0.23331162173663525,0.3091137101197122,0.4020579502483539,0.4370849283233579,0.1496102682616874,-0.35846118341805655,0.019940962785640434,0.14398864414852114,0.42858445524501654,0.4925790265655395,0.5500889585764448,-0.1526199767313444,0.003860825713744559,0.503340697616328
Thal_VL_L,0.33456276234333615,-0.5971414547505963,0.7698231369764669,-0.28186362998396436,-0.4617885120781077,0.49135502692178396,-0.5480549771696503,0.4148795420007896,0.46330510472812786,0.3167759082805911,-0.7015043973906006,0.36690931232990753,0.6655385971510513,0.621042548204698,0.21243780419900965,-0.15499404450638332,0.2119124531678482,0.18087618493432253,0.3372907333183663,0.06813633708320303,0.11281185588108589,0.1663324268839048,0.28411095898021577,0.4955798596217404,-0.6605861671406434,-0.013369006175847745,0.38557180659658047,-0.6382567677650998,-0.5821949156499261,0.5456933658610947,0.23912243986887302,0.06789425014161075,1.0,0.054342753291561526,0.480899896686509,0.6554227723676491,0.1906864546584205,0.5094581455014799,0.248938252699062,-0.14492023507884771,-0.2332361585578638,0.2649967298385425,0.010508876819007138,-0.04996683097661058,0.420187663552092,0.3921613883573717,0.8049596975577789,0.30734227419631005,0.4751603487945037,0.6246529721305046,0.383746957617759,0.4481857903350697,0.5958970897220505,-0.33558042901540597,-0.09620038059244274,-0.507417147512807,-0.014130213038692357,-0.3543219630211944,0.4954245938471735,0.14763652673680486,0.19745268283956993,0.6562752279595652,0.06736199002067876,0.35859331209441325,0.5875488355981132,0.11974111962753316,0.029835899356150237,-0.5608389945751827,0.2910617006127716,0.6479271049950667,0.6763086344530133,0.0819562257146744,0.7670421143451983,0.2463345321061229,-0.6054502244984121,-0.6160799819647627,0.4295442699861221,-0.16231310306934327,0.43517434502538666,0.6549132434197165,-0.48952307025021913,0.5388167918748564,0.5508332204211811,0.25238372676247134,-0.25230944790283494,0.6318223017564722,-0.45388007272248454,-0.25008191307040195,0.025430575439438507,0.2315939969787156,0.0440850722645506,-0.2786488998931847,-0.6861253569397412,-0.4819724450940755,-0.022569156941703344,0.6065226160892624,0.5018846511597362,0.5585081995860844,-0.4899447422367664,0.478928999990659,0.5594657771266092,-0.4792536553167351,0.2696881146135185,0.6555596935687606,-0.4079146115260696,0.6030457536884756,0.31574436224427865,0.6364068654998137,0.5620311868668263,-0.4186503739460776,-0.5906034271797962,-0.09599610646189534,0.6133099139772318,0.15617151898872256,0.6027385185405728
Supp_Motor_Area_L,-0.02898489328066696,0.1752313262434742,0.047321343293022074,0.19309609913020098,0.28741711052029156,0.2802497778731082,0.14779982347675658,0.6533288019794464,0.23059381246698912,0.5663289433962023,0.2583656218692914,0.7835278355698051,0.11589615064718317,0.2569752387611808,0.35264621153680314,-0.13433559860045516,0.4997709476456139,0.29328095692278944,0.3330115965824975,-0.023750030557144936,0.3724479369355242,0.48594775107120053,0.011394578912093587,0.43986616729150135,0.37619755687552553,0.3338402214449047,-0.05881265624552384,0.17323808532274856,0.2254880282820426,-0.39132641362382325,0.2622442851056743,-0.03863695018509009,0.054342753291561526,1.0,0.5404581639828165,0.10706159596306566,0.4399910635901657,0.14720187244726823,0.17017486332652204,0.5956964977372495,0.6343711218145046,0.5146649380884277,0.39345464316273143,0.49327134154628954,0.31673461984347817,0.16436723870898165,0.13665801168999275,0.5415931726272849,0.28852801534694017,0.5336337686876688,0.38428155040661643,-0.49205872640918685,0.542685099746072,0.085276536692343,0.7720297446104775,-0.01751974359847799,0.16513339056402787,0.10525726354922854,0.4346448423420492,0.4534681795752021,0.5067521018793658,0.4426499632468329,0.5689089738172444,0.4246451632587656,-0.06838294550430288,0.3675837686838241,0.6491845331703956,0.22762049312558832,0.2622895170384484,0.12784583326730684,-0.1303766252884267,0.28610198734197667,0.06196355385242379,-0.22591739891619017,0.1857519454147232,0.3019401690342627,0.1266068319783532,0.6122134806150673,-0.41076125108585565,-0.3743092096345091,0.28022005668659067,0.20654279662039907,0.41493737887654536,0.20017804145423992,0.23341693078534845,0.49940023007636003,0.36656498191068737,0.053420168219036786,0.2579686181557868,0.27485453618823075,0.7303831227179876,0.37844247428102396,0.27755003831833347,0.38418548837427147,0.24925767302800286,0.07574118426150442,0.37048247398402795,-0.19992072408834258,0.2834000098461768,-0.37409459299225284,0.36344229651018,0.4218793733012469,0.43149705935471777,-0.4067627019711423,0.40712848514910616,0.09828066131623028,-0.32407904925219827,0.37411033963227897,0.5616731901686927,0.1756806918526043,0.19153099737475407,-0.38405906310540805,0.2774357629014973,0.02507929134233603,-0.4347042400046662
Thal_PuA_R,-0.04484172458987461,-0.27885962498714717,0.5635677350597795,0.07327265208501083,0.05140983759229705,0.48800710097878913,-0.2802466991604238,0.6053316431675425,0.20293619424321283,0.4933995332320646,-0.15693348153020675,0.6503053595906186,0.39962435055905365,0.42399264751179877,0.3961338063964709,-0.09830919030914125,0.4580168714464992,0.373248886889864,0.5650451395975723,0.019858345468002855,0.386660917116381,0.2500010117874902,0.0661021251230215,0.5980784451516191,-0.04948693468388548,0.23658514835985334,0.22493557873118109,-0.28748719104767345,-0.17085084670465878,-0.02109005119478995,0.2704378372499247,-0.03290868011795622,0.480899896686509,0.5404581639828165,1.0,0.3153881312748259,0.20245547873267164,0.27123491358489904,0.13420959051342699,0.2943890249032958,0.2586270319052592,0.4406590045723265,0.4045952351727742,0.2263676354797326,0.43773739952573065,0.3892391509244484,0.5883566606820853,0.47754499757422175,0.3903293319593,0.6019406945849546,0.46184812322428104,-0.14552687054802688,0.8116509214502544,-0.2243905610698555,0.47535154221826587,-0.34287343575918516,0.028608838002040463,-0.0377190761237008,0.601820319637984,0.4666138406365101,0.5148588684669967,0.5467116075253653,0.42220269543737887,0.5803851048588377,0.35287604630121044,0.43954675104463664,0.47242762677347533,-0.1741197758209079,0.36778197844615523,0.43336642107790074,0.21138939987671695,0.3718794912051857,0.5003084672606801,0.03192214607052468,-0.18561191749660383,-0.003965884102466259,0.3190229878063452,0.4126606342478108,-0.0025244352892650496,0.20644865429952894,-0.07172932957121018,0.48776488924125955,0.5712304088072151,0.25526924775756915,0.008569488433725453,0.636251995473602,0.017291589002947375,-0.04693922573710963,0.1328462158625948,0.1574810466935842,0.32277888252447906,0.2886844691219932,-0.1946434058893779,0.07601985683041634,0.09304760496760799,0.3325266656425508,0.4936553545533118,0.2270573890885589,-0.072727474454801,-0.03352222293946099,0.6049717214261457,0.013548979214420128,0.2837028386881822,0.02573371049640687,-0.032789521019125585,0.33538262202088404,0.07494778654602435,0.5487373042760406,0.6952758725451152,-0.16446721252020605,-0.2505516686836009,-0.37939586820471805,0.6075167871290205,0.03179788366176741,0.0250721642112446
Olfactory_R,0.6788832576406626,-0.179541785368012,0.5474854409392326,-0.23594326169704333,-0.29909483695888195,0.4798856567670244,-0.1844207416355079,0.299774695130555,0.48332698265426616,0.4076065728680125,-0.28360719341628093,0.2776093959197493,0.45904367139970564,0.805690935697977,0.3724549507204938,-0.1697065645587303,0.1120512547017332,0.10376180420073616,0.3686652545467876,0.45465114690610564,0.3086632918702197,0.2283492440091979,0.5869734044896745,0.6421125509001591,-0.3800107459025382,0.22736146758411277,0.7350020404175993,-0.22538414481864258,-0.29317794291229843,0.6375061281056901,0.5634144957429319,0.525354931894219,0.6554227723676491,0.10706159596306566,0.3153881312748259,1.0,0.19922261455892495,0.5594999733087226,0.33495585083434753,-0.27098942625171013,-0.11623166568911554,0.3474429983408982,0.06850477090015701,0.16250649716459942,0.5883710319129801,0.28422061600456405,0.5359069198214974,0.34586455464411053,0.3203221926433103,0.44542695799548443,0.3253825056721758,0.5526772848527922,0.4982834641834111,0.09464318372295287,-0.030806975905024635,-0.2801669630878757,0.3713715138201093,-0.15030126774603914,0.3535804975536694,-0.060369558648329325,0.2446063683932668,0.3990706479217241,0.08063361219304799,0.13337122099348708,0.19014153330201553,0.10892638459631054,-0.05670215238277497,-0.1302675304640684,0.08141612662744495,0.5012220360898961,0.8194761346125853,-0.13236123734057884,0.5044232192066485,0.2449825568942613,-0.2837902346530007,-0.39121495546754587,0.23786343622894926,-0.15153842991552444,0.35437261347687404,0.553544763608587,-0.14057647024418388,0.16677102343876382,0.24538704125567204,0.19432433628070694,0.15083352656004895,0.518434868950828,-0.46515749733472456,-0.34730127340172895,0.23134426593046398,0.40062073133389686,-0.0420739840898005,-0.28352296474325667,-0.21693202462155212,-0.21677538090554865,0.3833030243092077,0.7471706339974428,0.4188211822321556,0.4041045004908177,-0.23104279962922736,0.5617365731788201,0.51109174978943,-0.16297446880012859,0.362567942056704,0.6430441188654016,-0.010755195159310766,0.5646756883879585,0.037593452984361925,0.47891320852764474,0.5484460462419484,-0.12380973746021273,-0.14442788572120235,0.2488333216696586,0.36683501042030664,0.10998895663790739,0.6673519067105191
Vermis_1_2,0.2523125173529724,0.09003621264093323,0.09722316282243651,0.3662547020847151,0.36028118407136017,0.08384433484853598,0.24112892127448596,0.4790160796056255,0.47580009072036944,0.5539002004353678,0.041793511462207625,0.4542533617411983,0.17014736416441312,0.2630415751238954,0.5072955758452722,0.21322892680561342,0.14519009554394116,0.3264423363295543,0.1346275281461081,-0.14821378262723914,0.32622772116056603,0.5701091406623673,-0.006172243563313824,0.2641525206116294,0.2507258090073095,0.432024103456914,-0.005484417486123232,0.09267542413562502,0.13857243255224888,-0.02977606321335875,0.268661020366298,-0.06446601091894116,0.1906864546584205,0.4399910635901657,0.20245547873267164,0.19922261455892495,1.0,0.19117530133201385,0.4834137765619763,0.4556337685106803,0.5770545752015758,0.2554172160230877,0.35553233367612747,0.4500254592179701,0.13447160098139824,-0.2790150619323889,0.1409035609940031,0.6680774441079929,0.547630216225375,0.500270556768086,0.4607174727574725,-0.03390601735157229,0.22995269323401699,0.22312187755844215,0.24314442994150573,0.2111733050669813,0.4189214743043364,0.27920825251099674,0.37113388366879085,0.43888999174685067,0.38562023857996275,0.4106316560970853,0.2647266613181402,0.2844291326968547,0.2154006175215895,0.38859367493150543,0.3395392142538084,-0.024348147671438457,0.10077013946760356,0.012613303606914558,0.010299902991378306,0.2252533422813126,0.22185775363456234,0.22576880846138095,-0.0037054904057195106,0.2011786816517821,0.3865611068139089,0.3755806725629,0.14163586843599132,-0.061668358079521465,0.3107101325869154,0.3331510792705163,0.4627566442848742,0.668266771967641,0.23256386454982533,0.46380646839368617,0.14508782712643806,0.27613904888068036,0.3549981057128011,0.3864036303383067,0.5207538229350392,0.21555605711181547,0.0681311226852511,0.32948495020525953,-0.004481210182909293,0.2635739846113901,0.357922592618846,0.21301157008117894,0.019534523203943197,0.06643719908176685,0.1391644982759545,-0.011423989363546466,0.4688938938682667,-0.1849093824315775,0.31695208045004214,0.2210740409816116,-0.1277833515513814,0.46094331834747043,0.35206399585198217,0.3253638995370969,0.16395183916156558,0.04970528912069082,0.2202039814409714,0.6377290420704748,-0.19370049943805395
