,Pallidum_R,N_Acc_R,Angular_R,Postcentral_R,Angular_L,SupraMarginal_L,Thal_VPL_R,Temporal_Pole_Sup_R,Thal_VL_R,Vermis_1_2,SupraMarginal_R,Cerebellum_9_L,Cerebellum_6_R,Thal_VL_L,Thal_PuA_R,N_Acc_L,Supp_Motor_Area_L,Cerebellum_7b_R,ACC_pre_R,Olfactory_L,Cerebellum_4_5_L,Calcarine_L,Vermis_9,Parietal_Sup_L,Thal_PuL_L,OFCant_L,Occipital_Inf_R,ACC_sub_L,Parietal_Sup_R,Red_N_L,Caudate_R,SN_pc_R,Precentral_R,Cerebellum_10_R,Thal_MDl_L,OFCpost_R,Thal_LP_L,Raphe_D,Thal_PuI_R,Thal_PuL_R,Cerebellum_Crus1_R,Occipital_Mid_R,Thal_VPL_L,Cerebellum_9_R,Thal_MGN_R,Temporal_Pole_Mid_R,Vermis_6,Thal_AV_L,Frontal_Inf_Oper_R,ParaHippocampal_L,Caudate_L,Frontal_Sup_2_L,LC_L,Raphe_M,Fusiform_L,Paracentral_Lobule_L,Rectus_L,OFCmed_L,Fusiform_R,Temporal_Inf_L,OFClat_L,Putamen_R,Temporal_Pole_Mid_L,Frontal_Sup_2_R,Frontal_Med_Orb_R,Occipital_Inf_L,Calcarine_R,Precuneus_L,Frontal_Sup_Medial_R,Thal_AV_R,SN_pr_R,Supp_Motor_Area_R,Thal_PuM_L,Cerebellum_4_5_R,Cerebellum_Crus2_R,Vermis_4_5,Olfactory_R,Paracentral_Lobule_R,Hippocampus_R,Precentral_L,Cerebellum_3_L,Cingulate_Post_L,Rectus_R,Thal_LGN_R,Frontal_Inf_Tri_R,Cerebellum_3_R,Putamen_L,Frontal_Inf_Tri_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Thal_MDm_R,Temporal_Pole_Sup_L,Temporal_Sup_L,Thal_MGN_L,SN_pr_L,LC_R,Cerebellum_10_L,Pallidum_L,Amygdala_L,Cerebellum_8_R,Vermis_7,ACC_pre_L,Occipital_Sup_R,Thal_MDm_L,Rolandic_Oper_L,OFClat_R,Cingulate_Post_R,Postcentral_L,Vermis_10,Red_N_R,Thal_PuI_L,Thal_MDl_R,Temporal_Mid_L,VTA_L,Frontal_Inf_Orb_2_R,Temporal_Sup_R,VTA_R,Lingual_L,Thal_LGN_L,Temporal_Mid_R,Frontal_Sup_Medial_L,Rolandic_Oper_R,Hippocampus_L,Heschl_R,Thal_LP_R,Vermis_3,Amygdala_R,Parietal_Inf_L,Thal_VA_L,ParaHippocampal_R,Parietal_Inf_R,Cerebellum_7b_L,Thal_IL_L,Temporal_Inf_R,Cerebellum_8_L
Precentral_R,0.2529835265867915,0.32256738643203964,0.7691611758303235,0.9561496842384538,-0.47179146346009,-0.7855123126782181,0.7831683287765445,0.7796855145598127,0.5165302092790581,-0.7391558910148556,0.9808763798176333,-0.6020166406487137,-0.3742658394169762,0.026145333650575465,0.778233399061295,-0.27051679007460155,-0.4976063951632807,0.1561775824244965,-0.6618496604261834,0.20017476223160627,-0.6476342312710991,0.2612656138510557,-0.686081739219397,-0.6734722101999177,-0.621764671582863,-0.22289876889828525,0.855267059393752,-0.4434671141693886,-0.488000225361448,0.7077843145622098,0.6589624916526251,0.8701344776772509,1.0,0.7917049815769241,0.6995983305231231,0.8844705102137903,-0.569452731953628,0.8995965539184073,0.4386452762569263,0.053480362814045376,0.2049610133622787,0.7069727205410424,-0.6160231696310527,-0.5423978921442383,0.8980040898872313,0.7716275276647885,-0.4078207936117048,0.578909869597794,0.8887288684622249,-0.3538178536306489,-0.03447216512790352,-0.26828427019732864,-0.6546477772673113,0.8706938026071996,-0.6780611474735414,-0.7585449237927793,0.5235503278279827,0.6906154384849787,0.33467729376563227,-0.792478156840959,-0.7345175327378269,0.7923089309349293,-0.5285379456498536,0.49946166911600015,0.12851173583655204,0.003972162136375441,0.7243171743840281,-0.5927232077528,0.3187251559910416,0.5243738805169001,0.5496354597413438,-0.26261917424683395,-0.6149929030814989,-0.3393138632468742,0.7789824960053149,-0.6028615430635651,0.6833838093332902,-0.10374893630622364,0.48709207574966557,-0.8574589570371309,-0.7161488234368958,-0.5758172381361898,0.7130647181732075,0.391100480825832,0.9404163515415945,0.27572943559114954,0.2266190130064029,-0.695049665575692,0.4776691533098164,0.762065855764019,0.6137812329051106,-0.5675109546545531,-0.8216985612443177,-0.6224828961878804,0.029196305506339185,0.8733407079020735,-0.5962108828642352,0.5560081321465516,0.7115684575919284,-0.1253932949492844,0.14834015846791798,-0.16956824349309443,0.469651192741947,0.6757664427017575,-0.6958121423669622,0.5396103426533561,-0.5320683520253815,-0.8468519308576267,-0.6250465934633629,0.7955960301832644,-0.702265448368864,0.45832407776336975,-0.9035783330813102,0.51380953075795,0.7336166693287283,0.6445447587830551,0.8177194824345092,-0.4709059670415486,-0.7119286026440781,0.795651306381354,0.05891755819387465,0.7140898672318255,-0.6384921787679472,0.6837238589086035,0.40088277816943335,-0.6106048950981924,0.7628119455440905,-0.6182756098510074,0.4431893629808594,0.5519783387424423,0.9418455879300371,-0.4313832695605189,0.1895406637835712,0.6324810439605041,-0.5664417884127992
Cerebellum_10_R,0.7612983714670877,0.8221970343061981,0.3997270053498376,0.7358949406631277,-0.6914843575301098,-0.9778334431731971,0.9740297534285521,0.9936411412322014,0.8125894903443066,-0.2048846653654435,0.8493804451995908,-0.09542258388329178,0.20428613259167466,0.4956116121447159,0.9822807483268123,0.14620863606472922,-0.6731309905710253,0.6810510192815259,-0.6767565895845903,0.5543220668043228,-0.1165867608465811,0.7317101896996038,-0.15919976987849502,-0.9759544038048268,-0.18874932724404256,0.0016720055185341003,0.6104301192723949,-0.022866223001671484,-0.8532940278301243,0.9815052275401157,0.6996923227191082,0.985631027326383,0.7917049815769241,1.0,0.8689499880899456,0.9663119712004147,-0.11164139736458711,0.9676970481481549,0.8557921867874899,0.5970448032864385,0.7092245464670002,0.3853520135256661,-0.17748646960064798,-0.030056454004344087,0.9660035049433476,0.9987154660448868,0.13547562775829156,0.8513046036305022,0.9591339257450323,0.24154826189156273,0.05335888781877116,-0.7148139597879976,-0.12535930242128668,0.948210595424002,-0.15276293888506262,-0.9583827091093793,0.865120728541393,0.8207521541090593,0.8229075405955839,-0.3033175077467412,-0.24536456111933705,0.999398245286395,0.050816486378789175,-0.13086672244615194,0.522603819677284,-0.2940339917650772,0.9657668060602888,-0.4676852057044428,-0.2578666821948493,0.8153839389909118,0.9227213291163308,-0.3734294387504926,-0.11356645818018565,0.2477679801955645,0.9943480549713706,-0.06230875709573561,0.8729147359707894,-0.35573551377661394,0.907356503710055,-0.8566646565764362,-0.2029334962922592,-0.023609021654388163,0.9845574937632985,0.7875925675020721,0.9249195607814258,0.7787823835971915,0.42370890265710115,-0.7034491278584545,0.670980401078524,0.8685468507443496,0.9055284726799178,0.0011244793775271329,-0.38249974500018985,-0.16296541180130317,0.6171068081556154,0.9202763524794564,-0.10283371851312961,0.9405958220055753,0.8610836493550711,0.4259767555572863,0.35111528963782457,-0.3033022060574,0.13227102185460285,0.9139998532773428,-0.22223259692744937,0.8783184739754533,0.009619388896983837,-0.9144019269659087,-0.11267313984971904,0.9954364729551405,-0.21217281280541622,0.8453599277376171,-0.6521365339598946,0.903550719715261,0.9874411484134413,0.9526393272374607,0.9842028607843973,0.09640455111958143,-0.23995560227824067,0.995529169868624,-0.4493890365002768,0.9849762500085528,-0.0895303178175427,0.9834164863183149,0.8115743167043492,-0.06888208766898143,0.9912157768292924,-0.8834003182125657,0.8035782772236469,0.936572346319859,0.7193752427334191,0.061107424046845056,0.6676872871204427,0.9684941283287336,-0.06496510071265033
Thal_MDl_L,0.7966647482849927,0.6463454036105196,0.1292007551954177,0.7578979153297833,-0.8325206849670725,-0.8910693574871512,0.950019058437557,0.911122638882066,0.9569559433892558,-0.08286294496514157,0.8180244720681171,0.1444955777040103,0.3704901328667306,0.7229212966768307,0.9097392299096905,-0.13462592383586044,-0.2721131115966597,0.7646942588678978,-0.7401175456688168,0.25778481205158305,0.07729312885916993,0.7810517813879492,0.020208588144200203,-0.904721475789136,0.09449189415497466,-0.21111200664004187,0.3376800918557422,-0.1145643797880073,-0.9042057813541641,0.908311850888724,0.47368496071901145,0.872774068842679,0.6995983305231231,0.8689499880899456,1.0,0.783518190311903,0.16064017499104802,0.7992975325820865,0.8787664594240702,0.69141187561051,0.7900664135638656,0.07894944477808631,0.12238339764178474,0.21682931529698382,0.9044585885442694,0.8646540968745448,0.3098824285799216,0.9818279973154376,0.9130493742663979,0.3723106185567801,-0.18636982355408263,-0.7416944864546475,0.05339408186497932,0.7903849595910842,0.03282887852462258,-0.8631574600122678,0.5734762127641957,0.5156363735617365,0.8139231803720826,-0.14490517676954454,-0.04305509624266974,0.8563047866891988,0.19620945546986873,-0.07860623239202516,0.2361093796350763,-0.5578002627545836,0.9072145780974544,-0.5331102356291303,-0.3250709306951752,0.9490750657942865,0.9084411609995848,-0.023734991911491043,0.12593470662031334,0.40094219890911226,0.8860233439470642,0.13281300003756394,0.593372119693201,-0.09462031472849904,0.8681034296069475,-0.5541574526462114,-0.02143012749215533,0.1615627102807763,0.7995978888729024,0.9137686144776561,0.8764778096297132,0.80587815258831,0.13822626242978284,-0.7391022511630763,0.9362275276494687,0.71720431558555,0.9683584004395372,0.16237922550587697,-0.1819974613595079,0.12127703270375782,0.5913740632563068,0.8462058008338943,0.15340350510403897,0.7936581274577066,0.5910120992944311,0.5958859075978659,0.2514869607081359,-0.5272964463322655,-0.18158174304706964,0.9869173738513908,0.0198728884333322,0.9508701995157395,0.21998146670618662,-0.6361385058122655,0.11214099894613738,0.8778631563285717,0.008437357419963966,0.8809438960602158,-0.5574082715120547,0.7168244712615085,0.9123977681227747,0.9437180248033273,0.7953024947729672,0.24606062002039733,-0.0024410567989648527,0.9089977207006894,-0.5553876243463554,0.9181090964792966,0.055778199846369406,0.8743204330406905,0.8606544857664294,0.12284960935413212,0.8271726473760244,-0.9191373810320942,0.936990385991029,0.884797689433961,0.6465004730444953,0.3329794885202054,0.8130666352518624,0.8935886446968374,0.18829344486330796
OFCpost_R,0.5835458494392902,0.719567063619428,0.6173314950736005,0.7830885551010647,-0.5287330867164118,-0.9191761053296211,0.9114982089030682,0.9519362895233574,0.6640237531834556,-0.4031695332086693,0.8982448083361408,-0.3260756165729989,-0.016849389125823677,0.2732605692133911,0.9204729914952194,0.14099257930993436,-0.7559714866579347,0.48758210398022966,-0.5913697437310823,0.577906520289489,-0.3370538446508701,0.5996053820384383,-0.3790914536382305,-0.8971215705654407,-0.42756839401619806,0.07176821969813124,0.7918552191331942,-0.06103411372364827,-0.697188231451574,0.9193366017115433,0.8132586006202278,0.9849715457348016,0.8844705102137903,0.9663119712004147,0.783518190311903,1.0,-0.3560975985469588,0.9921008598204947,0.7087620588124431,0.37987972866043673,0.5393722210121861,0.6056535803490585,-0.4071307206339622,-0.2626311123844254,0.9637161938491638,0.9593141998156676,-0.05246535204962467,0.7252475875201858,0.9395568082639212,0.025671939984775703,0.17977756984224175,-0.5176033801742617,-0.3351519253915557,0.9866960536163867,-0.362502090005454,-0.8939376541816446,0.853269956446882,0.8984785901500889,0.6746492577049638,-0.4906996664142174,-0.4452496444018562,0.9693482126174605,-0.18557476293602373,0.06004149195776689,0.528263352508848,-0.06557730875388869,0.9191271590737305,-0.4120980777826355,-0.012485888501008707,0.6644944686540197,0.8083571107720713,-0.5013291104934414,-0.34672259388649324,0.017336896736375146,0.9616474279031303,-0.2858996542082395,0.9196466848546426,-0.4240789536427906,0.7788071392825838,-0.9207295498777956,-0.4072563974428241,-0.24796536417512555,0.9523831811044151,0.6320074912662935,0.934346269604585,0.6089739751546185,0.513670089113974,-0.6255876245952137,0.5293712807250541,0.9259997645788746,0.7859124008174326,-0.22239473419436018,-0.5632405961031965,-0.38009147926169934,0.45149959498708975,0.9583329543873608,-0.33224135267144417,0.8676916491315055,0.9241578301095682,0.20228394317804577,0.41006672860795035,-0.11992232911593709,0.3739567163124892,0.8153125802787925,-0.4480652207558898,0.762222161337256,-0.22263765176869438,-0.9731218833635298,-0.3312087219176684,0.9674107956769681,-0.431685638676967,0.6837626427603024,-0.7144158600859963,0.8493215590313483,0.932876373754006,0.8525831641153188,0.9899038446191233,-0.10056992603970892,-0.4458019046680625,0.9523642560594823,-0.20839547145938872,0.9141240820326636,-0.2872641555377539,0.9074208684253253,0.6388865884233548,-0.29353651782113604,0.9708639175277921,-0.7553789851067642,0.646618691509043,0.8295700964602271,0.776395588995701,-0.16355493791022416,0.4753842873714282,0.8806409940623776,-0.2944202727328262
Thal_LP_L,0.5404441248449384,0.2328737419242601,-0.9527549192491741,-0.39693517270759604,-0.4115779748906339,0.03345489126908425,0.010836678881832443,-0.05889037155874946,0.3997237796295327,0.8775161417052058,-0.40372886433631294,0.9755241971697767,0.884562433986565,0.7879168178200461,-0.012374490603859305,0.06567616045070966,0.4675559378599709,0.6309813619422561,-0.07740070387424032,-0.13993252716659715,0.9459718988147734,0.4322143611107216,0.9436619584016006,-0.08572061241489703,0.9960468900111978,-0.14349698668968922,-0.8483026565441693,0.28940041978378434,-0.3947280187114672,0.030120551764803303,-0.5223042570720492,-0.22498697376556734,-0.569452731953628,-0.11164139736458711,0.16064017499104802,-0.3560975985469588,1.0,-0.3385363522756224,0.3950118472332779,0.7187318908218711,0.5590556795795653,-0.9482410681298076,0.9861764588299053,0.9721158737333241,-0.2147890549908968,-0.0872823895819158,0.8116906531149428,0.31753293140340966,-0.16525914422941623,0.8538237706694194,-0.37806625013236556,-0.5527928355490696,0.9092702273412316,-0.3546539381351497,0.9226549114457862,0.017486076732483855,-0.13920761958113234,-0.462709196848097,0.42324776538063213,0.8712520305780075,0.9099463799042979,-0.125916625498888,0.9434216246131696,-0.7400358578323932,-0.0639659534107021,-0.7683249903269844,-0.015179001695009244,0.023138329313962917,-0.8681622166298791,0.3934034051537002,0.2542215770094236,0.5062275261784748,0.981834291637861,0.8924164085901783,-0.09360705675824041,0.9464879881758204,-0.3566525979419504,0.23501654251101176,0.30111400571265473,0.517287431322086,0.9124689927557027,0.940552945023806,-0.10316685402910046,0.47156557899517265,-0.27489153909749275,0.5084987912324177,-0.3456907404345306,-0.033404955870376264,0.42618711412863036,-0.3518740822331922,0.2640712055387712,0.9290702669702581,0.8691226443119543,0.9594108511870573,0.5599336639228194,-0.31557541714857923,0.9756013027639951,0.08706687240201284,-0.40757731927419283,0.8235344121159109,-0.14635967167649586,-0.544817589972116,-0.9495927686512614,0.18830045658973832,0.9759212336671738,0.29741933262608033,0.9579718912456189,0.4641981529660006,0.9464556524795522,-0.11856145580548516,0.9576415286964909,0.4133415553172092,0.49650706346192736,0.03597149813844759,-0.0008252849288433972,0.17761961390677342,-0.2526209579378531,0.8405137889197972,0.9326816210889202,-0.06803855483143262,-0.7944516899182361,0.05002817329778197,0.8717873418703597,0.054721608159520915,0.4668875377461453,0.9490949780944403,-0.143764512400197,-0.2562631464336356,0.45317489538977096,0.21814771704729927,-0.46984332374049165,0.9378368747561221,0.6402890365126098,0.1258826712893919,0.9710617625039437
Raphe_D,0.5847765045759794,0.6945719356297014,0.5993860239810558,0.8211005747553494,-0.5867421330163688,-0.9406050624844451,0.9254964372331902,0.9518078730617194,0.6866374071482297,-0.4247526822930759,0.916547695051748,-0.3291713318089401,-0.03279804153762581,0.28782677754542185,0.9380239016708152,0.0630791456190009,-0.7149317676266987,0.4881697022108204,-0.6637122960391489,0.5062572290186179,-0.3494252188085849,0.5695251440501928,-0.3882793916934294,-0.8994290834071157,-0.41032722950507167,-0.020996150165738983,0.7706928439068684,-0.14243243540204595,-0.7219608911827101,0.9190079800405085,0.7549105514334442,0.9846024301348902,0.8995965539184073,0.9676970481481549,0.7992975325820865,0.9921008598204947,-0.3385363522756224,1.0,0.7133915969390058,0.3934942639846131,0.5274499878631657,0.5770488448346004,-0.40240313426676094,-0.26537358681459927,0.9701236991316841,0.9612547626414218,-0.08846165036637862,0.7415222156651717,0.9591165755343934,0.005777251370940276,0.08772933351273238,-0.5518462114874585,-0.3547683357125851,0.9687242548988123,-0.3809043774760278,-0.9229778091555694,0.8179239765468517,0.8540325833838601,0.6647139307773398,-0.5146512370327834,-0.4651804607668519,0.9703869775556565,-0.1876728463522224,0.08656840741458699,0.45609172689807415,-0.12643839037993987,0.9151602893267425,-0.49724631351343923,-0.029515593594070997,0.6930209550427123,0.8120353303149991,-0.4259294043730022,-0.34694652329782755,0.009268030329079408,0.9585671608131198,-0.2984140277014386,0.8794341771930473,-0.3396646184683667,0.7777544935555281,-0.9314304603401,-0.4271052127899172,-0.2606306406142256,0.941517172284752,0.6379362019178292,0.9557831045879498,0.6061423995031038,0.4315681279661857,-0.6940191541431011,0.5614245098398363,0.8888062060107293,0.8008317096379738,-0.23664973912204657,-0.5865082513936836,-0.38707163245389054,0.4262474537335625,0.9442403607356541,-0.3358547300703471,0.8504083840445998,0.8847869726090465,0.20414784701229494,0.32226119035047746,-0.20052999326666177,0.3286794511890873,0.8282529130525437,-0.44811480108766594,0.7599875573104835,-0.22987795692753538,-0.9649788394230417,-0.3455236939392151,0.9689191705870899,-0.4413400574733767,0.706172345832984,-0.7660920214681888,0.8224745359712031,0.9303726894693396,0.8593690239710858,0.9804589444748538,-0.13293915815202456,-0.4621911526450535,0.9575115295821564,-0.24162250778669153,0.9184384410722684,-0.31663162407425843,0.9136368369979145,0.6658253664877563,-0.3043344353337235,0.9596046411205882,-0.7907192381587131,0.659723384087747,0.824943206191826,0.8204247208465968,-0.16307293934457412,0.4768030689926187,0.8796349077210148,-0.2961721876118003
Thal_PuI_R,0.9685115295574472,0.869817235593923,-0.10631856161094684,0.46923615548777386,-0.8224628564672903,-0.8715207585997579,0.8944950237581628,0.8824931038515562,0.9417602085585537,0.257655921319529,0.5747834140905791,0.40477528989947703,0.6366688055837441,0.8482000341599749,0.8872667752156358,0.1792781955606051,-0.3889750458230795,0.9406688520763087,-0.6382716243789055,0.4534151053617239,0.3716668989220266,0.897810442106159,0.3309220624469751,-0.9348797872533929,0.3222179949211432,-0.041652330502862794,0.14097802461538356,0.15009908520299803,-0.9720172262254176,0.9172162481056005,0.399277273842138,0.788681377366207,0.4386452762569263,0.8557921867874899,0.8787664594240702,0.7087620588124431,0.3950118472332779,0.7133915969390058,1.0,0.9024715286828152,0.9373086905918024,-0.11536144697116918,0.33345414588116346,0.4643288181028362,0.7780714232224963,0.8687618889510774,0.5456663186385429,0.940391077249961,0.7932163616347515,0.6552060672397659,-0.11065808623597355,-0.9137119750360935,0.34025931749975913,0.6916181759529075,0.3292022600179191,-0.8600476926651363,0.7230083310229256,0.5260213615521304,0.9687608773667828,0.16639249181022903,0.23969899069490802,0.8490215069468872,0.5189219351602734,-0.4856488158189396,0.4603015270410031,-0.6365697385868876,0.8797206767867695,-0.39231544964719006,-0.6535653227068565,0.9371363441108854,0.9762894690073625,-0.10881883404125386,0.3891407392108401,0.6767615384900528,0.8661376674034158,0.4216561202816047,0.6246309805940927,-0.23262300127771995,0.9789145529582476,-0.5138457654372297,0.27820994985773906,0.45421909258260096,0.8486073709893661,0.9649847076236414,0.7069289198451437,0.9664692969159694,0.23694111674013918,-0.6371605948492267,0.8334597107243459,0.6393153242614177,0.9599478940773692,0.47032629424121886,0.0935892443548119,0.34027268212695844,0.8528992747116375,0.6960454221476801,0.3983279908398928,0.9059903383992253,0.5934863981705503,0.8078292403483744,0.28223129146012343,-0.524930305200887,-0.34251030872368,0.9303896032509551,0.28650423138617875,0.9621359370659027,0.4914642415899819,-0.6040977327328624,0.3760011772521982,0.8530303142810454,0.2880557813164552,0.9730417217456834,-0.3309142699158251,0.850913375571519,0.9066246022629645,0.9604101610459957,0.7737184478029379,0.521107992901528,0.2553495305449703,0.8748290638459274,-0.7913863710859284,0.9260994386045613,0.36356900109088797,0.9230026568611135,0.9695778908193919,0.41634871957976655,0.8377578542952934,-0.9263660645598425,0.9653288300458166,0.9674157668926548,0.40941853276341106,0.53958472351404,0.9363687895642111,0.9490920785552199,0.434443856823315
Thal_PuL_R,0.9673351944727435,0.7967071830736592,-0.4862269303055263,0.12961695610898077,-0.7542211310569851,-0.630323532200421,0.6579606903090343,0.6311423474977045,0.8445157874846047,0.6053385779571543,0.2175081846165519,0.7280563619330616,0.8725147743594146,0.9573985949242035,0.651605155860491,0.2494734471578813,-0.15674280236980004,0.9826151452064246,-0.4674758122038296,0.34809332041185687,0.7022510950811285,0.8661797155956529,0.6749194976603891,-0.7409941631541886,0.6627329454008541,-0.025075056454331012,-0.25303419359483553,0.29957292451769213,-0.884608518038152,0.699651911587671,0.10171551741894608,0.48724956361294947,0.053480362814045376,0.5970448032864385,0.69141187561051,0.37987972866043673,0.7187318908218711,0.3934942639846131,0.9024715286828152,1.0,0.9472615069052681,-0.4776376386950096,0.6647139069696076,0.7679099084028639,0.46821677030365344,0.6175500670200258,0.7714382091438375,0.8108502876244784,0.49974293155465477,0.8797750727464279,-0.18528588774959304,-0.9223848934443576,0.67421188832137,0.36797676024774323,0.66356066966009,-0.6331050134954607,0.5317556474150072,0.23388244883411316,0.9218701707019658,0.5272531245259765,0.5895350060078156,0.5869295392344089,0.8160633370363672,-0.7397359913315807,0.3891713452366186,-0.7668534331050616,0.6537671154292573,-0.2328755876049022,-0.884473354171681,0.841950630577521,0.8401114228495316,0.06888456456336486,0.7193222028652189,0.9065057645552805,0.6086351626122614,0.7384490651260046,0.35240546241800785,-0.13860437692789268,0.8723699280030552,-0.17997133591753278,0.6229039033581277,0.762288944535488,0.6104301747850001,0.9092456939741085,0.38310326895100066,0.9564918268572167,0.09183892627199096,-0.45060625429184775,0.7534048202753099,0.3346189776504663,0.811085237357334,0.7732067268485043,0.4632639151783962,0.6630585152195182,0.9156030154680117,0.3750786666940371,0.7197045279513746,0.7424809557336768,0.3032296354497905,0.9638831026266558,0.17819637327859167,-0.5774664764176699,-0.6377676873175071,0.7522640631331637,0.6405075412743141,0.8332847604065942,0.7903509982266448,-0.2730561992732735,0.6997439710278114,0.589938730645353,0.6372421197986945,0.896810081234949,0.0009664018032556757,0.6860322912479168,0.6777753740680845,0.7884697159371448,0.4820797382752065,0.7739984930659002,0.6011180593151142,0.6209064269984849,-0.9354105254727372,0.7137998695436985,0.6758905398139594,0.7220018395736578,0.9231959113684918,0.7368460190832266,0.576279182777526,-0.7831379392910829,0.8943144194963106,0.8267347477393717,0.06558041725705152,0.7999610599502448,0.9667516445222893,0.7708244329748103,0.7448189451785424
Cerebellum_Crus1_R,0.9798554744392574,0.8692072540214448,-0.29460800015847805,0.22395278053282386,-0.6802593447821925,-0.6938304669455714,0.7491018879325467,0.7535446051226604,0.8718983373459045,0.49917176629617493,0.3569250794525087,0.6149131584948334,0.8257472726187045,0.9169197861237919,0.7229644436565077,0.34689661120348364,-0.31702327083013515,0.9878092089003465,-0.4036719251612741,0.5242936928913611,0.598264010494515,0.975125192247402,0.5527655947863198,-0.8324531437579692,0.49687263351787764,0.15420038016655088,-0.043046179281801884,0.40831500932834297,-0.8853087877286826,0.8152058228226595,0.3632230103768102,0.6310412686083074,0.2049610133622787,0.7092245464670002,0.7900664135638656,0.5393722210121861,0.5590556795795653,0.5274499878631657,0.9373086905918024,0.9472615069052681,1.0,-0.27418092344424627,0.5370392741016042,0.6670688492639395,0.6070581838418982,0.7243387357548271,0.7820176920471278,0.8732461726079986,0.6036336327882602,0.83901078508194,0.035777185309947536,-0.8421353031128099,0.5851793580956189,0.5534915390974611,0.5715526039902928,-0.6772852976812362,0.662978620605135,0.4368743403098013,0.9768048717848127,0.42889363279513165,0.4945998496622667,0.6986983768254231,0.6967557813549208,-0.6589695556276769,0.5495058237277702,-0.6004910898893959,0.7929062367244292,-0.12468001982725394,-0.7288679943040288,0.8532080892056655,0.9156908341737365,-0.14954803378912154,0.5938116440502814,0.8395971959029475,0.7410236569076449,0.6413108490729432,0.5402098261872499,-0.35342797504044166,0.9269761908686438,-0.2752113018417053,0.526678082906791,0.6691001681446457,0.7298069475390566,0.9638286480464807,0.4968745116040821,0.9837682333665514,0.3189855778239794,-0.3903388820576433,0.7810122676605094,0.5722520437324782,0.8696343369444212,0.6822427051033025,0.36456575138360314,0.5713274622767481,0.9491559872657493,0.5808834115828783,0.6107232236998542,0.8487261783019556,0.5076779592713117,0.9252331681905076,0.44296897413140807,-0.3960598829369138,-0.4326687971085181,0.8363839748459644,0.5019089119532345,0.9279729581792462,0.6925380109115267,-0.41863389234260034,0.6093598584629765,0.7158367823010867,0.5140486919254892,0.8879557482737254,-0.029788575669475723,0.8154457157046022,0.7965106342455293,0.8671549975925193,0.6264804945962892,0.7546993804968868,0.5048089472534285,0.7309026730193153,-0.798389631820328,0.8091753627547238,0.6116568305613708,0.7985135535984105,0.9010256985357762,0.6343478440549928,0.7106187317606972,-0.7849393528623868,0.9308412091703281,0.9074174095403266,0.12533607924052384,0.7316790736084808,0.9801231837344981,0.8596250531850457,0.6419586338896547
Occipital_Mid_R,-0.2601128141436245,0.07557743248768044,0.9892169593944936,0.5008978112483821,0.25721058664564683,-0.2809591943012922,0.24701302565513616,0.33764400813658546,-0.1630509060063603,-0.801491910244474,0.5678935979262333,-0.8904593409886825,-0.7027368249748427,-0.5823111223210798,0.2678170454987853,0.11106751137638082,-0.6894453617086347,-0.36288085363443323,-0.018666233674230245,0.3998791354604161,-0.8547766397426533,-0.13098020641397687,-0.8673136819254044,-0.20241420736194515,-0.9674665252421026,0.273985268941484,0.9626631480983773,-0.134922910577377,0.14365006485650225,0.25925127074611365,0.7546281760772746,0.48220169118563144,0.7069727205410424,0.3853520135256661,0.07894944477808631,0.6056535803490585,-0.9482410681298076,0.5770488448346004,-0.11536144697116918,-0.4776376386950096,-0.27418092344424627,1.0,-0.9396270163035485,-0.8695863523001193,0.45383212578882776,0.36343698789390055,-0.6313306056680532,-0.06679179446616951,0.3911614361494126,-0.6581673287700512,0.4953313958407229,0.33552255314712676,-0.8120272465897784,0.6105923535056432,-0.8348949696788401,-0.2547631009861362,0.4321008424069746,0.7166613854412377,-0.12199103001487427,-0.8226027487044779,-0.8487202039015274,0.39906473805361387,-0.816172977994484,0.5737757269366085,0.32358717162713824,0.6951643574194614,0.3048714621888016,-0.026198355256462406,0.722017380604846,-0.16303844229023104,0.03860657546876701,-0.68208163611598,-0.9057764822348222,-0.7079579438202547,0.37498283622350154,-0.8400443591014668,0.6310314695800932,-0.4458402386702706,-0.00425217477792737,-0.6974006700562497,-0.8381659523417101,-0.8223784990409875,0.39397573046365497,-0.2011656259567788,0.47516269575700687,-0.2200761611177626,0.559838713864053,-0.06740334574556438,-0.23960557214724615,0.6201814707407491,-0.001598630437009237,-0.8023436467342386,-0.847680259369588,-0.8915592583431375,-0.2744373715934264,0.5672363554503291,-0.8937280373112526,0.2240036397432663,0.6749188564088454,-0.6075296552417168,0.360709883887662,0.5226249813008109,0.95340625656343,0.07053168297553788,-0.9318853121624103,-0.01189425852992826,-0.8386149327006363,-0.694891991510277,-0.8542665986278041,0.39393041677221113,-0.9014564192925447,-0.16056073237451157,-0.5497151952797674,0.27518144319082427,0.2891186049496636,0.1050633033202549,0.523139714221261,-0.6706383578461512,-0.8756272060540357,0.3381394148903132,0.6269463792588957,0.23349038312462353,-0.7551930447368014,0.2285450544238474,-0.2167080433081089,-0.8459000128348613,0.42976922913748555,0.02772546291697344,-0.19629498721391755,0.0836154767949324,0.5538310826023165,-0.8137927725178136,-0.3830537965543969,0.16964166967327227,-0.8782415609068269
