,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R
ACC_sub_L,0.41642579537317587,-0.0350766667681399,-0.06103411372364827,0.03930289214060412,0.6311116245680676,0.03109044602235954,0.13105712853978807,-0.16967002348153976,0.11780320218341249,-0.007177861778587551,0.5946740491891124,-0.03643012602468085,0.5779177082902753,-0.8033031164822574,0.5704422191243698,0.08471354396790642,0.6319337190529614,0.9131489637418672,0.29476179528387864,0.24448807977821016,-0.14243243540204595,0.05870156730455805,0.8411785924284344,0.04554261618698781,0.7703616503407474,0.1978259913616484,-0.022866223001671484,-0.06839024574119433,0.8274769025516101,-0.42314559876632096,0.7149594374089863,1.0,0.02158268796050626,0.6265588030832602,-0.37233689439272116,0.6051875202547401,-0.05737869255815454,0.8805063059898938,-0.7211076432422486,0.016007107001833158,0.6715266167085998,0.6766475923055939,0.21741097936999149,0.022372751414753932,0.02256360628927626
Occipital_Sup_R,-0.142984059506923,-0.26410364592033825,0.3739567163124892,-0.14928541986566085,-0.7488157172457769,-0.0242863879813499,0.9826792414498633,0.84329332237134,-0.0703210960573979,0.14389380792945852,-0.7541852090798493,-0.32096940283869974,-0.7882691230716532,-0.5129730718152421,-0.802273260914618,0.20055992124794228,-0.7085830474050391,0.23060226814426993,-0.5814931542867942,-0.4765671519561557,0.3286794511890873,0.043620026610611186,-0.4956436814867043,-0.4886099339514061,0.41389529567879346,-0.22791520310034405,0.13227102185460285,0.045463289802140386,0.23847984841650874,0.30555027112031635,-0.6082055116953986,0.02158268796050626,1.0,-0.6799337957050445,-0.6187886214243362,-0.3731262699620831,0.07609123739364447,-0.15310421719254463,0.2997695321367646,0.5664100586001098,-0.6969692864358791,-0.7001338319526748,-0.7376425235273315,-0.4604936335620795,-0.02165302731754856
ParaHippocampal_L,0.676206614260213,0.4960895228494305,0.025671939984775703,0.47541705614294555,0.880797905554418,0.38564724164145103,-0.6475731159847703,-0.5196401685219277,0.4721540741363779,0.23994907544438168,0.9799888215524307,0.519160394847556,0.8785011884871524,-0.27007118777556477,0.9105783573265428,0.2584648654415817,0.8034217817587088,0.47520768032121946,0.8568218912562526,0.21427513467709156,0.005777251370940276,0.35742598427764727,0.8353741197692179,0.07035057708280615,0.32231035320625345,0.6207551612918932,0.24154826189156273,-0.42407691242784024,0.2029981755858802,-0.197771326795511,0.9675523381517714,0.6265588030832602,-0.6799337957050445,1.0,-0.015318968613538998,0.8898699764088206,0.2597925092349821,0.5224699149816081,-0.4659779381129211,-0.659904541346503,0.8470921731676214,0.8879865875073173,0.8662337792616903,0.6426162881538632,0.3803237617551636
Supp_Motor_Area_L,-0.6370719335939322,-0.345062521192788,-0.7559714866579347,-0.48704529294618104,0.32133703018069326,-0.6206854534175873,-0.5535698347200191,-0.7419092605511569,-0.5973130699406004,-0.6772763809233155,0.1465207813639261,-0.24593832993070122,0.3783072900891513,0.7985349279475069,0.28675746836480015,-0.7468046871880967,0.3837281446395954,-0.6465046171091874,-0.2075503172510371,0.7771162522582923,-0.7149317676266987,-0.6222236661336159,0.08197284196593785,0.8511521613264522,-0.6158012015303646,-0.5105495662969928,-0.6731309905710253,0.5949923198987274,-0.10472633712853255,-0.43586080313161296,0.03264720632504983,-0.37233689439272116,-0.6187886214243362,-0.015318968613538998,1.0,-0.434239297747956,-0.6077679646219794,0.049356307451299514,-0.22165575104890822,0.19802065977333602,0.2879438885463472,0.20400916959011153,0.06585806103738087,-0.2768585891466157,-0.5853310771497943
SN_pr_L,0.9302417155854031,0.7209261668460409,0.45149959498708975,0.751921558575591,0.5859099790282772,0.7193698126502431,-0.4003749052895656,-0.09075220665429255,0.781135928090635,0.6169915629911503,0.7961250940807256,0.7018580049903372,0.5702225180154398,-0.5122821720016777,0.6415242141662516,0.6478572596293173,0.4717297136523012,0.5920690928044815,0.9255197567830328,-0.23259780659870266,0.4262474537335625,0.6977046744230413,0.6114208380981587,-0.3847603937655674,0.5059094218413044,0.8667067314861339,0.6171068081556154,-0.7426920965714697,0.07629526231038584,0.15656901969605833,0.823291341415971,0.6051875202547401,-0.3731262699620831,0.8898699764088206,-0.434239297747956,1.0,0.6145429995240638,0.3015294535686104,-0.17076810743037268,-0.7728830824347972,0.5522171149008747,0.6325028253712168,0.82130467204072,0.8037910667890672,0.7065555718087445
Temporal_Mid_R,0.8396320495739914,0.9345193819937214,0.9523642560594823,0.9682832392152623,-0.2239710274551797,0.9827409630673941,-0.07439784985061013,0.5745114026443652,0.9718639570304579,0.9935220808726484,0.12090519334064731,0.8903576303613938,-0.21077993254271352,-0.30073641763899434,-0.13904501594658267,0.9789578452611379,-0.36349899408790104,0.08416536156655746,0.6764937987537435,-0.8239261526451537,0.9575115295821564,0.9912013712150144,-0.2356518080321975,-0.882053859738076,0.3272686385414267,0.9146646032643391,0.995529169868624,-0.9806266064863012,-0.5032035121610641,0.8656452075705053,0.15894108665022208,-0.05737869255815454,0.07609123739364447,0.2597925092349821,-0.6077679646219794,0.6145429995240638,1.0,-0.49525886744445385,0.6568613826227075,-0.736782053030622,-0.2907305511115655,-0.19769424667931257,0.5424617263338791,0.8365002477166885,0.9911118701240028
Frontal_Inf_Orb_2_L,0.004545605133481044,-0.3958864451334452,-0.5204937590845229,-0.36525960306937744,0.7473753963888572,-0.4032848401843523,0.010870409760425774,-0.5138546439262717,-0.3143201474147937,-0.462703826092029,0.5661220221284926,-0.3660024857534001,0.7041320295335276,-0.48876853158063543,0.6619617909046198,-0.383121304925536,0.8042866077209031,0.7088881186734997,0.040809997986253496,0.6504442620234032,-0.5885292484885525,-0.3858133902056469,0.8974427307453519,0.49998064667059927,0.47282608193815434,-0.197292732290691,-0.4736830269814556,0.3636684298129792,0.9102514620072615,-0.7747042471562674,0.6378161705171048,0.8805063059898938,-0.15310421719254463,0.5224699149816081,0.049356307451299514,0.3015294535686104,-0.49525886744445385,1.0,-0.9447736694878273,0.26601833151743454,0.8009057138700445,0.7637088499144694,0.05884096301416256,-0.2856044106172935,-0.41000021008673393
Frontal_Mid_2_R,0.14808683356609972,0.527787671426212,0.7091880374736429,0.5166916768183606,-0.7683829376092676,0.5409361059210022,0.13058269223313934,0.6928135975848814,0.4720167717096082,0.6361592157165465,-0.5308109210076685,0.5064996220273873,-0.7284056958806125,0.2457800741302091,-0.7042484276391616,0.5690265051046461,-0.8428569081139589,-0.5727745814066415,0.03562028783006754,-0.7440311560443057,0.754855111319559,0.5680280667110276,-0.8655920142249172,-0.6640205028053986,-0.18637485540378515,0.33510773772499425,0.6365210143630544,-0.521079950654351,-0.7986642846293084,0.9255437595619258,-0.545103305236712,-0.7211076432422486,0.2997695321367646,-0.4659779381129211,-0.22165575104890822,-0.17076810743037268,0.6568613826227075,-0.9447736694878273,1.0,-0.2585833894133573,-0.8344734199217805,-0.7942365147199368,-0.0034859872322930197,0.34840317661196935,0.5697785512790082
Frontal_Sup_2_L,-0.811312465132952,-0.8712060668721918,-0.5176033801742617,-0.8472286967725726,-0.3108290210266,-0.8203382476044758,0.6741723262502797,0.09006779668512939,-0.8268026138942717,-0.6967064454438724,-0.5729516930688512,-0.8413931374414615,-0.33137367752560887,-0.041618063213824955,-0.43358429729680664,-0.6657561042158074,-0.17561460794470696,-0.040930674212934094,-0.9219702761773316,0.41991620206133723,-0.5518462114874585,-0.7476743770916991,-0.16927354167055264,0.43347595697539215,0.04360732943357384,-0.8895368578331799,-0.7148139597879976,0.812508423428006,0.5423785549651965,-0.4163955671378488,-0.49776242085502104,0.016007107001833158,0.5664100586001098,-0.659904541346503,0.19802065977333602,-0.7728830824347972,-0.736782053030622,0.26601833151743454,-0.2585833894133573,1.0,-0.24708096590009626,-0.3413075366379495,-0.8612330965936802,-0.9702584965706667,-0.7968492566645502
Temporal_Inf_L,0.2204006652887781,-0.030104691552319256,-0.4906996664142174,-0.0636405671703718,0.9920234740223486,-0.1530691887571404,-0.5811237872710796,-0.818040259977965,-0.06272680949018035,-0.30265601827235417,0.9008660640729376,0.012291541993487167,0.9795719484640251,-0.12770942749210798,0.9756118285334121,-0.2742764587649006,0.992973774592878,0.45454178049696964,0.4731676959625445,0.6500765313819489,-0.5146512370327834,-0.18904111059071826,0.9636750765760222,0.5404098372731866,0.15677547987466103,0.114088823841303,-0.3033175077467412,0.11648388505729905,0.4927336286524325,-0.6798733599575136,0.870609071097172,0.6715266167085998,-0.6969692864358791,0.8470921731676214,0.2879438885463472,0.5522171149008747,-0.2907305511115655,0.8009057138700445,-0.8344734199217805,-0.24708096590009626,1.0,0.9903925529384728,0.5471403012947975,0.17285585200046785,-0.16679009524907132
Vermis_1_2,0.31728725164833216,0.05263004014102217,-0.4031695332086693,0.02824619069096746,0.9846625406559261,-0.050000917229426706,-0.5998327228963948,-0.7771083551578571,0.03558183696928612,-0.20974428194460232,0.9203340214270195,0.08285265927905007,0.9672775258669501,-0.1632425639279031,0.9857871555737361,-0.17574948948079466,0.9699273373614852,0.49535715397676217,0.5556141093466694,0.5553175564734568,-0.4247526822930759,-0.09529562410071626,0.959340571195615,0.4457672991028905,0.15895649550049387,0.2126807702373402,-0.2048846653654435,0.018389214061917764,0.44014184953093666,-0.622796677982375,0.8830829711685312,0.6766475923055939,-0.7001338319526748,0.8879865875073173,0.20400916959011153,0.6325028253712168,-0.19769424667931257,0.7637088499144694,-0.7942365147199368,-0.3413075366379495,0.9903925529384728,1.0,0.5968405031230197,0.2651307754230082,-0.07029628219210374
Thal_VL_L,0.7195628076679575,0.7933455935265231,0.2732605692133911,0.7328946445736,0.6293879222373494,0.6170601584836565,-0.784009968977854,-0.3540708271289841,0.6807061884383153,0.49559464818278715,0.8437753301357446,0.8284800840931663,0.661907695166543,0.007546330294664275,0.6929204001410678,0.4588513642399042,0.5122184227794049,0.0701554966351264,0.9502359770303662,-0.01888356962531757,0.28782677754542185,0.5981030267440943,0.468958017954871,-0.11779964221422265,0.1274343359352548,0.7883637697498952,0.4956116121447159,-0.6557991005253635,-0.2565728372716759,0.21096698926609184,0.7957657054331332,0.21741097936999149,-0.7376425235273315,0.8662337792616903,0.06585806103738087,0.82130467204072,0.5424617263338791,0.05884096301416256,-0.0034859872322930197,-0.8612330965936802,0.5471403012947975,0.5968405031230197,1.0,0.8747156122351267,0.6343634164094941
Thal_LP_R,0.866016904534713,0.9511784152071143,0.6388865884233548,0.9335429927008614,0.24906639792559068,0.8941510424659893,-0.5776324967257969,0.044311047603744734,0.9094297252035917,0.8039841207648352,0.5503717940738335,0.9325197783749709,0.2714793313860787,-0.0629475306777217,0.35757954152994703,0.7706787281990182,0.10326360552045721,0.05605435203560752,0.9385886905977807,-0.48330394124669573,0.6658253664877563,0.854857923587175,0.12688001434613647,-0.5345373856890302,0.10308663985452489,0.9504869954749648,0.8115743167043492,-0.8982419839188396,-0.5144623034885926,0.5461624209647349,0.5051867074493466,0.022372751414753932,-0.4604936335620795,0.6426162881538632,-0.2768585891466157,0.8037910667890672,0.8365002477166885,-0.2856044106172935,0.34840317661196935,-0.9702584965706667,0.17285585200046785,0.2651307754230082,0.8747156122351267,1.0,0.8897341418825497
Rolandic_Oper_R,0.8923545839860851,0.9602977710069116,0.9141240820326636,0.9902133146752232,-0.0981657620256644,0.9929356932075559,-0.1630975248348552,0.47843083271527015,0.9929512734697046,0.9832699571619689,0.24505436276892095,0.9210077831631454,-0.0870960534859687,-0.3176575027755401,-0.010502997907975976,0.9707770695539415,-0.2432537497747025,0.13909290727688287,0.7642965128421204,-0.7631536667017098,0.9184384410722684,0.9962282074907756,-0.11810449430606584,-0.8364374096312661,0.34238806398982263,0.9580940972701675,0.9849762500085528,-0.9958218145035397,-0.46511475701271304,0.801159612837279,0.2745025668309032,0.02256360628927626,-0.02165302731754856,0.3803237617551636,-0.5853310771497943,0.7065555718087445,0.9911118701240028,-0.41000021008673393,0.5697785512790082,-0.7968492566645502,-0.16679009524907132,-0.07029628219210374,0.6343634164094941,0.8897341418825497,1.0
