,ACC_pre_L,Frontal_Inf_Oper_L,Temporal_Sup_R,Cerebellum_7b_R,Occipital_Mid_R,ACC_sub_L,Putamen_L,Cerebellum_4_5_R,Thal_IL_R,Thal_VL_L,Insula_R,Lingual_L,Thal_LP_R,OFClat_R,Frontal_Inf_Orb_2_L,Vermis_10,Thal_LP_L,Precentral_R,Thal_VL_R,Cerebellum_3_L,Raphe_D,Red_N_R,Temporal_Mid_L,Parietal_Inf_R,Supp_Motor_Area_R,Rectus_R,SN_pc_L,Cerebellum_3_R,Thal_VPL_L,Vermis_9,Insula_L,Fusiform_L,Occipital_Sup_R,Thal_Re_L,Hippocampus_R,Thal_PuI_L,Cerebellum_8_L,VTA_R,Thal_MGN_R,Thal_MDm_R,Vermis_4_5,Occipital_Inf_R,Cerebellum_10_R,Temporal_Inf_R,Cerebellum_7b_L,SN_pr_R,Cerebellum_4_5_L,Occipital_Mid_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Olfactory_L,SupraMarginal_R,Temporal_Pole_Sup_L,Raphe_M,Thal_PuL_L,Vermis_7,OFCant_R,Hippocampus_L,Thal_MGN_L,Thal_AV_R
Temporal_Mid_L,0.4213048838886167,0.9954558379552292,-0.5112158456488076,-0.042514306957977935,-0.5497151952797674,0.7354219959412325,0.12998670572748292,0.4101892348113692,-0.5411747938886947,0.03234311616943339,-0.7319312986073072,0.6170435390702514,-0.37216703091380837,-0.35844075566893285,0.9657036072035804,0.6730632597806998,0.49650706346192736,-0.9035783330813102,-0.4431690958785715,0.760828213577045,-0.7660920214681888,-0.6418456461688021,1.0,-0.9908312811089973,-0.04886314516195824,-0.5463835386405292,-0.18239303496464276,-0.1396910577422068,0.5937590001608225,0.693636802556783,0.8673810485456178,0.726874788403096,-0.29285413415282435,-0.04760694514839298,-0.35253851817041276,0.7012501806761824,0.5877223322963735,-0.6467290572616756,-0.7567032630861503,-0.50828471346269,0.6432874766092077,-0.6853982809225632,-0.6521365339598946,-0.48448480808594274,0.4845763859492396,-0.4074079755139286,0.6777371302900277,0.44327102184984474,-0.5499017597144118,0.6950352293118576,0.10949724368315004,-0.8842188399307743,0.6158455518069985,-0.6547686924719994,0.5403825286388158,0.26392860935900986,-0.5949197578416837,0.733662453050739,0.6543084340988549,-0.47373941190662155
Parietal_Inf_R,-0.4144549117196127,-0.9801220984577483,0.5917752023425217,0.1247541287211162,0.5538310826023165,-0.6726911152955405,-0.06362344129405378,-0.34695055443433404,0.6254121366249832,0.04453467428135911,0.7920781307334614,-0.5454988168848673,0.4348321724979943,0.45526928252772475,-0.9387616352804319,-0.625151139899111,-0.46984332374049165,0.9418455879300371,0.5224705345041417,-0.7231609999033385,0.8204247208465968,0.7130896168392137,-0.9908312811089973,1.0,0.004548144407850926,0.6144917184070596,0.2629903365504002,0.22330425021013725,-0.5569469041207487,-0.6622545468209631,-0.824788011316524,-0.6847958353332652,0.2880197005458006,0.12011021842130845,0.4318827343764789,-0.6687683603806307,-0.5410698774650812,0.712121270470512,0.8262418280575184,0.5889996900601395,-0.5974212176284478,0.7093450176490135,0.7193752427334191,0.5628013372387566,-0.42359597966872603,0.49072113105943627,-0.6368413865885045,-0.48286905043972767,0.5165575448881387,-0.7362629988725248,-0.04164127573254609,0.9354860386686749,-0.5678507251509951,0.7282112903805152,-0.5187015975049922,-0.16474304050916272,0.6613346108466651,-0.6834810286945747,-0.6063871987149183,0.5462530744547293
Supp_Motor_Area_R,-0.7477345598736149,-0.11197590547833353,-0.19478430237957037,-0.04337581303669477,-0.68208163611598,-0.6137542042586314,-0.9749705344873091,0.11421324967951198,-0.13096109101029937,0.24420597123641277,-0.42052284849228,-0.021817107972172935,0.053647473904258454,-0.16687205739852376,-0.28762811557853885,0.2404508369539619,0.5062275261784748,-0.26261917424683395,0.11637332437242764,0.179912879166414,-0.4259294043730022,-0.387232836821522,-0.04886314516195824,0.004548144407850926,1.0,-0.4938088995924678,-0.4195137645108902,-0.15241829618435593,0.45783112362674244,0.23922923077662597,-0.10712184423896752,0.1800011374670905,-0.7340264747085715,0.019327709255359447,-0.23570620403006173,0.3152875010414789,0.3177857158160686,-0.5077989319344435,-0.28253313529099794,-0.04871456938398791,0.21321452829356946,-0.6477491882888736,-0.3734294387504926,-0.3107006895593913,0.2852788574248426,-0.22525674603191556,0.2249644677519967,-0.4035771078372416,0.13741991903506362,-0.06102648214469343,-0.9039367270133988,-0.1739516758099711,0.15460473661516055,-0.5357856820241129,0.5325575338056695,-0.8155163731104603,-0.4004469514971162,0.05204493716487594,0.3419115057164364,0.13885747605235008
Rectus_R,-0.19285792974878316,-0.5231894001416288,0.9288903437982688,0.6955743352264646,0.39397573046365497,0.12529554393427134,0.5451931931802609,0.2944117196172077,0.8970473339834533,0.4764023359298466,0.9635371639177424,0.17052431899095027,0.7870509393461225,0.8572704388930377,-0.34275974900988393,-0.06180746604940571,-0.10316685402910046,0.7130647181732075,0.7539961875653796,-0.13219339612794803,0.941517172284752,0.9795853796612488,-0.5463835386405292,0.6144917184070596,-0.4938088995924678,1.0,0.9004699742815034,0.7968736431306451,-0.1625000539730368,-0.09714150300725281,-0.11943393901776064,-0.08546603939749109,0.1705680385754514,0.6652583204843172,0.9142987420893463,-0.16226328099900517,-0.03201473349968439,0.9840156636682238,0.9153437164720113,0.8616358306004038,-0.006157584098782893,0.6022133139245448,0.9845574937632985,0.9661457437212929,0.08109655462598447,0.9166956903647608,-0.05775447016034731,-0.5711468421601859,-0.2423856830387347,-0.8331139639730326,0.6822914499687583,0.7628237229832817,0.06497107958942705,0.9367492212296432,-0.18045682590076428,0.44743842727777267,0.9939311487929902,-0.007000374562375508,-0.13206369441223964,0.7539386004025652
SN_pc_L,-0.23290427231973532,-0.17479568551161032,0.9000043806805832,0.9007791353730144,0.026312435972579325,0.41642579537317587,0.533739494348659,0.6614237393197367,0.8538372122693889,0.7195628076679575,0.7620162026969725,0.57128746261838,0.866016904534713,0.8907968219790132,0.004545605133481044,0.3626803488872822,0.28479239946284585,0.3605015525211482,0.7835541890039261,0.30516101944413476,0.7133143409930751,0.8472027403280111,-0.18239303496464276,0.2629903365504002,-0.4195137645108902,0.9004699742815034,1.0,0.9493377082402069,0.24113320388856976,0.33289543236940805,0.30287978500045043,0.3491282420657967,-0.142984059506923,0.8716865988928171,0.9633436163832901,0.26687511417273757,0.3779796549056872,0.8156214092269323,0.7143070358648458,0.848500587075216,0.41609013957458485,0.23804905506149185,0.8496771641908124,0.9383556825751987,0.4635575055778583,0.9413866112983738,0.37128177750656305,-0.6295136057733612,-0.6184974112701912,-0.7488784457506015,0.7346686517760787,0.4613207985210071,0.4831548336097705,0.7296353961958948,0.2122902891903464,0.514960697718139,0.8910326240425448,0.42047145367822975,0.2854839776765613,0.7730722552146295
Cerebellum_3_R,-0.44956665527511047,-0.1432589953387702,0.9105047043701616,0.9863203466971644,-0.2200761611177626,0.3269446036954204,0.30348259505011443,0.7994353821549909,0.8833699188551477,0.8941929214850702,0.6623404918266412,0.6785657834110008,0.9457956695947031,0.9377187890057641,-0.007913959003027068,0.5328177626764549,0.5084987912324177,0.27572943559114954,0.8934847794563413,0.44986156386570036,0.6061423995031038,0.774715738352653,-0.1396910577422068,0.22330425021013725,-0.15241829618435593,0.7968736431306451,0.9493377082402069,1.0,0.4628569481292896,0.49109147056571134,0.36401040717821276,0.4959280871900764,-0.4053613860269058,0.9738360317618734,0.9683559680761763,0.4433498933044174,0.570669263799421,0.6959121629953402,0.6640548555489791,0.9045972122985982,0.5755409917771104,0.018352002906338122,0.7787823835971915,0.9088955346438214,0.6552149382078555,0.946888425090912,0.5299267333454887,-0.7902306842541764,-0.6433053922782794,-0.7866756608134601,0.52821593078302,0.4187609056032035,0.623640193828297,0.6081273631811439,0.4411189696905368,0.36189778500510245,0.8128995865471296,0.5379274819629656,0.48241376459223445,0.8856128379884242
Thal_VPL_L,-0.43495125000675333,0.5517059774365884,0.11728183891445307,0.5897942600736291,-0.9396270163035485,0.37631930192822377,-0.28630449513764145,0.8824117970042736,0.11781153666608807,0.75601027570824,-0.3378603094050009,0.8728006631434774,0.38392979231344876,0.2638135010578648,0.5134091343104153,0.9716771541419438,0.9861764588299053,-0.6160231696310527,0.3416432455064235,0.9429850419767535,-0.40240313426676094,-0.17872579044653514,0.5937590001608225,-0.5569469041207487,0.45783112362674244,-0.1625000539730368,0.24113320388856976,0.4628569481292896,1.0,0.9555288814717375,0.7923396827479396,0.9494573263400765,-0.9084055365659617,0.6132250603143184,0.24141853204514868,0.9766835870191285,0.982593758096448,-0.30714887777566524,-0.26915683613507474,0.20344535392209107,0.9608763194494803,-0.8586849632627358,-0.17748646960064798,0.06521665897217821,0.9480140761899719,0.19790947691244218,0.9628133818374685,-0.43990105829913245,-0.7252252674691813,-0.05354749017707584,-0.11433179225734635,-0.454785035063346,0.9378593274397291,-0.38571893426799747,0.9894560657007824,-0.04884597217988439,-0.13088383647912505,0.9052303594180676,0.9887355309337069,0.32644951779638504
Vermis_9,-0.26419379387963554,0.6562833269354031,0.10073426819806242,0.6012030358515064,-0.8673136819254044,0.5704422191243698,-0.08107975165042244,0.9137765301133866,0.0687505321708014,0.6929204001410678,-0.3223896810182869,0.9311332554245396,0.35757954152994703,0.2343449713073775,0.6619617909046198,0.9870329169020573,0.9436619584016006,-0.686081739219397,0.24809571763207608,0.9921411913601174,-0.3882793916934294,-0.1636820807773759,0.693636802556783,-0.6622545468209631,0.23922923077662597,-0.09714150300725281,0.33289543236940805,0.49109147056571134,0.9555288814717375,1.0,0.9095163219134789,0.9933068249573815,-0.802273260914618,0.6245220217117697,0.2677920290049854,0.990300033515231,0.9765452507143161,-0.2624174800806965,-0.31245324187494183,0.1463457870842195,0.9910837354964219,-0.8114363178989379,-0.15919976987849502,0.08759378817022931,0.9257272635873139,0.20356324422200447,0.9961214499660092,-0.3272009493339374,-0.8712003512638803,0.0022179231458909782,0.10269290045580415,-0.5480752126550474,0.9838723548932827,-0.36418039664511703,0.9435457587778799,0.07451359430896365,-0.09080795377071157,0.9763250083902288,0.9655824566731708,0.23470566525385575
Insula_L,0.15009806738255765,0.855901045602236,-0.03707078719365912,0.44852521936287626,-0.6440839733908068,0.8411785924284344,0.2524162671587253,0.7894016328669223,-0.08422551427218157,0.468958017954871,-0.3675046566841656,0.9134805970794813,0.12688001434613647,0.10843411591256014,0.8974427307453519,0.9009297921227941,0.7332276732844792,-0.734900515368412,0.01586086893967231,0.9464904771926882,-0.4292635307624146,-0.22949701210997675,0.8673810485456178,-0.824788011316524,-0.10712184423896752,-0.11943393901776064,0.30287978500045043,0.36401040717821276,0.7923396827479396,0.9095163219134789,1.0,0.9366011514172026,-0.4956436814867043,0.44376066400534847,0.1497840003368978,0.8908241050074063,0.8386491591177204,-0.26997297635007345,-0.3997480186763168,-0.03930630113669052,0.8986403119132229,-0.6554654615411698,-0.231889417405689,-0.008763886078850596,0.7739595587518168,0.07909883689806196,0.9095508104927724,0.013272466207906565,-0.8660241066887766,0.25176528784166924,0.3592076342848042,-0.6467638106612204,0.8990028557681277,-0.33320218109286637,0.7406958529782393,0.3834312588277359,-0.15681319845878725,0.9620760528363599,0.8520917153266985,-0.013007765625454267
Fusiform_L,-0.19855205476332818,0.6958324705285659,0.10561031115790638,0.6042113364531931,-0.8348949696788401,0.6313705774718963,-0.01293696440479514,0.9146225491976342,0.07681294524210149,0.689881221466938,-0.31353486270457165,0.956121511310376,0.3389861472390847,0.2504358547196245,0.7075917003228224,0.9934776046110737,0.9226549114457862,-0.6780611474735414,0.2447482315966158,0.9982415562927018,-0.3809043774760278,-0.15242650864362636,0.726874788403096,-0.6847958353332652,0.1800011374670905,-0.08546603939749109,0.3491282420657967,0.4959280871900764,0.9494573263400765,0.9933068249573815,0.9366011514172026,1.0,-0.7596539194918955,0.6158082151632946,0.2714763820920052,0.9875984011188083,0.9735488681410956,-0.24642357926522215,-0.29961096254141223,0.14726253401193423,0.9929597736602233,-0.7813655784789795,-0.15276293888506262,0.09533134580793419,0.9280150151103539,0.21181180494587454,0.9970763489252635,-0.2877796836555966,-0.8710686639953394,0.0317057033579718,0.15511946192671713,-0.540551241429701,0.9864048586485312,-0.33450485756950504,0.9224715327625226,0.16883775698199377,-0.0854420424045893,0.9905326333081939,0.9728965460606631,0.2239953246158395
Occipital_Sup_R,0.7419991484790913,-0.22864894877266173,-0.14928541986566085,-0.5311935949211408,0.95340625656343,0.02158268796050626,0.6042890214351351,-0.7509622566989087,-0.16396848745944803,-0.7376425235273315,0.27757353992223965,-0.6377662380706709,-0.4604936335620795,-0.23791286351639868,-0.15310421719254463,-0.8014535228254772,-0.9495927686512614,0.469651192741947,-0.4197864793322431,-0.7474102863045033,0.3286794511890873,0.14389380792945852,-0.29285413415282435,0.2880197005458006,-0.7340264747085715,0.1705680385754514,-0.142984059506923,-0.4053613860269058,-0.9084055365659617,-0.802273260914618,-0.4956436814867043,-0.7596539194918955,1.0,-0.5814931542867942,-0.22791520310034405,-0.8321023298547823,-0.8568711611357013,0.2935059712188649,0.18824980424574478,-0.26410364592033825,-0.7990762164983397,0.84329332237134,0.13227102185460285,-0.0703210960573979,-0.8289903397388496,-0.19623231812816996,-0.7992288985480828,0.6323973273627047,0.5412060644576957,0.24072194095462468,0.39896649875290313,0.30555027112031635,-0.7717021733694253,0.3951101298460474,-0.9494229224198579,0.41389529567879346,0.10243323487506727,-0.6765438175355787,-0.8425889758002307,-0.42667979282008023
Thal_Re_L,-0.55553529434114,-0.06466323754790303,0.832628880264021,0.9896292965531815,-0.41062694290350543,0.29476179528387864,0.14048438862810556,0.880081501061709,0.8078305122315086,0.9502359770303662,0.5177021588405407,0.7465517180219549,0.9385886905977807,0.87660076209845,0.040809997986253496,0.6542004492949939,0.665042150643945,0.126340633002148,0.873125350814256,0.5733421825080897,0.45700716679836084,0.6473151785444222,-0.04760694514839298,0.12011021842130845,0.019327709255359447,0.6652583204843172,0.8716865988928171,0.9738360317618734,0.6132250603143184,0.6245220217117697,0.44376066400534847,0.6158082151632946,-0.5814931542867942,1.0,0.9056929451286809,0.5838713101920301,0.701618937039897,0.5445503567659378,0.5331405847276295,0.8500086874407426,0.6942231309183253,-0.17775590396152022,0.6533175676632877,0.8156267367329999,0.76742374268112,0.8771138049826046,0.6543766185019533,-0.8332899627488407,-0.7026345532131402,-0.7429286178959137,0.3882616892975532,0.28772020081046473,0.7307948651432645,0.43875981969371824,0.6052274071572424,0.21982567085660612,0.6930354049990739,0.6359859579481193,0.615273154708795,0.8695539344694428
Hippocampus_R,-0.43159644756706417,-0.34917877121000945,0.9763288089257539,0.9210838825703267,-0.00425217477792737,0.1978259913616484,0.35450675304989393,0.6306002715431593,0.95140427587036,0.7883637697498952,0.8235304346246929,0.4862555093447297,0.9504869954749648,0.9607856105590495,-0.197292732290691,0.31126654603836823,0.30111400571265473,0.48709207574966557,0.9117389024710078,0.22132512848386793,0.7777544935555281,0.9003947800693801,-0.35253851817041276,0.4318827343764789,-0.23570620403006173,0.9142987420893463,0.9633436163832901,0.9683559680761763,0.24141853204514868,0.2677920290049854,0.1497840003368978,0.2714763820920052,-0.22791520310034405,0.9056929451286809,1.0,0.21654377709868552,0.3542400226895222,0.8452726334659195,0.8152965487030245,0.954420732271672,0.36082201120313945,0.24233136875831235,0.907356503710055,0.9819332084511093,0.4550035575760907,0.9879295411814052,0.3094045225554726,-0.7865268068828173,-0.488014695471446,-0.8788556197867746,0.5612768159358027,0.6054929769887417,0.41827621973004686,0.7685534272266302,0.2259772706581053,0.35759800079477294,0.9294123080015609,0.323216309697989,0.25629086762713316,0.9086383159921152
Thal_PuI_L,-0.28890636214214555,0.6614037865654061,0.05921193209388048,0.5618634084531443,-0.9014564192925447,0.5224116797882116,-0.15154000659103503,0.890841475670152,0.03971557731678048,0.6854694317728242,-0.3734090537417987,0.9131313429592137,0.3196846056973662,0.19969237085851313,0.6482673866893586,0.9890810686724226,0.9576415286964909,-0.702265448368864,0.2364867614553736,0.9872615891208198,-0.4413400574733767,-0.2177816905551529,0.7012501806761824,-0.6687683603806307,0.3152875010414789,-0.16226328099900517,0.26687511417273757,0.4433498933044174,0.9766835870191285,0.990300033515231,0.8908241050074063,0.9875984011188083,-0.8321023298547823,0.5838713101920301,0.21654377709868552,1.0,0.9764029516039758,-0.31970933205114815,-0.34322929429932664,0.11932859253019125,0.9848660042367275,-0.8499843098731718,-0.21217281280541622,0.03415697866905274,0.9209065266128518,0.15436563319386887,0.9908785714724891,-0.3213720089405093,-0.8234750807792705,0.03428574123340439,0.019954037085035865,-0.5592411046829188,0.969919357170626,-0.40775515771965243,0.9619862462914682,0.03757699481305673,-0.1506875031915551,0.9614633526601714,0.9801901490099383,0.220409285312994
Cerebellum_8_L,-0.38483909058929333,0.5532069491218703,0.21891753847733872,0.685169102194076,-0.8782415609068269,0.4821766848594698,-0.1414946804378122,0.9414918298256304,0.2053266297413837,0.8019809316297115,-0.23023435451214627,0.934056603258903,0.464399243946802,0.36469254313577315,0.5484826999348086,0.9880952855852716,0.9710617625039437,-0.5664417884127992,0.39910138205468554,0.9633026723001313,-0.2961721876118003,-0.061616636349535445,0.5877223322963735,-0.5410698774650812,0.3177857158160686,-0.03201473349968439,0.3779796549056872,0.570669263799421,0.982593758096448,0.9765452507143161,0.8386491591177204,0.9735488681410956,-0.8568711611357013,0.701618937039897,0.3542400226895222,0.9764029516039758,1.0,-0.18683199086583105,-0.18324463950042033,0.28439967100946406,0.9871719178519003,-0.7806682995771306,-0.06496510071265033,0.18280998783000407,0.9815052556406846,0.3115808751501916,0.9847568054521377,-0.46098403387111814,-0.803373488814099,-0.11656230462773108,0.04474236197352506,-0.40545530818982684,0.9762025662393526,-0.2772224921090727,0.9647085883594424,0.07211662997842654,-0.00960180966616977,0.9473896929496747,0.9884831109863946,0.3822679424533736
VTA_R,-0.1480244627826823,-0.6164144509896531,0.8930301567923682,0.5810934599686192,0.523139714221261,0.023006663070145178,0.5373412697595665,0.13655521522855882,0.8726988888275152,0.3613290830830822,0.9909983656480248,0.016805370220690757,0.7074700218363951,0.8080975723079828,-0.4459327085980758,-0.21816079907486072,-0.2526209579378531,0.8177194824345092,0.7073238138035299,-0.29247393779301767,0.9804589444748538,0.9821067632397386,-0.6467290572616756,0.712121270470512,-0.5077989319344435,0.9840156636682238,0.8156214092269323,0.6959121629953402,-0.30714887777566524,-0.2624174800806965,-0.26997297635007345,-0.24642357926522215,0.2935059712188649,0.5445503567659378,0.8452726334659195,-0.31970933205114815,-0.18683199086583105,1.0,0.9523832381034674,0.824877565355712,-0.16819076755116116,0.7197651242922156,0.9842028607843973,0.9265193344837979,-0.06395486533863469,0.8626557508078412,-0.22015737741554062,-0.5071303527727342,-0.07421133513191937,-0.8098745006652135,0.6341127212442288,0.8469472651376029,-0.10016557982493439,0.9781973496528253,-0.3273371516967412,0.43614540904117705,0.9787063253466838,-0.16849709663335127,-0.27770378031063186,0.7072877406091511
Thal_MGN_R,-0.32368769711221845,-0.7287459655472739,0.9106618190379056,0.5668664529483292,0.45383212578882776,-0.18462580740788903,0.3241584967642974,0.09796413956471964,0.9226192175612031,0.4221530725548082,0.9773686857257516,-0.05217056773790111,0.7336707325116807,0.8417505425572751,-0.6053707627248572,-0.24233788837545472,-0.2147890549908968,0.8980040898872313,0.802988915786777,-0.3506619197656959,0.9701236991316841,0.968847991925716,-0.7567032630861503,0.8262418280575184,-0.28253313529099794,0.9153437164720113,0.7143070358648458,0.6640548555489791,-0.26915683613507474,-0.31245324187494183,-0.3997480186763168,-0.29961096254141223,0.18824980424574478,0.5331405847276295,0.8152965487030245,-0.34322929429932664,-0.18324463950042033,0.9523832381034674,1.0,0.8838882966158595,-0.20655786344644678,0.6766278237985069,0.9660035049433476,0.9023741591188718,-0.03900966712398178,0.8564463242171227,-0.2619518050250751,-0.6230465265142878,0.09099670032955319,-0.8668590020446618,0.40494461057706993,0.9494243537625321,-0.15652659423155726,0.9552557053303624,-0.2864883546751334,0.30195736947306157,0.936954278508582,-0.2495472096527295,-0.2617245382083772,0.8022233184038672
Thal_MDm_R,-0.574457667850766,-0.5044347010699047,0.9873562830376224,0.8651015052279108,-0.001598630437009237,-0.0350766667681399,0.16515421873401032,0.5270065896046079,0.9942759367239432,0.7933455935265231,0.8378559946236457,0.3524000260586242,0.9511784152071143,0.9761755455053582,-0.3958864451334452,0.21385427114863054,0.2640712055387712,0.6137812329051106,0.9823871699106026,0.09248755081165887,0.8008317096379738,0.9040404760036054,-0.50828471346269,0.5889996900601395,-0.04871456938398791,0.8616358306004038,0.848500587075216,0.9045972122985982,0.20344535392209107,0.1463457870842195,-0.03930630113669052,0.14726253401193423,-0.26410364592033825,0.8500086874407426,0.954420732271672,0.11932859253019125,0.28439967100946406,0.824877565355712,0.8838882966158595,1.0,0.2503221433628032,0.2656055783516942,0.9055284726799178,0.9561703911186997,0.4098333100717916,0.9705370892357871,0.19556194276633157,-0.8705648756875018,-0.2712143928534601,-0.9346585165735696,0.3446788942915158,0.7421094808444764,0.29244003302508254,0.7763967799744761,0.19182690493206292,0.2283128495337385,0.901216313125668,0.1742299841263011,0.19785721891950134,0.9801238607015733
Vermis_4_5,-0.29251855627648915,0.6099737803718739,0.20326369925789742,0.6793925579282187,-0.8400443591014668,0.5782229441947927,-0.03825007348461708,0.9506952156783471,0.17722273735663813,0.7648985891883776,-0.22815247249376946,0.9627433137951672,0.4388720041235317,0.34018592005390663,0.6272080735361681,0.9961505025677042,0.9464879881758204,-0.6028615430635651,0.34918402163303164,0.9856110076330566,-0.2984140277014386,-0.06509068710463863,0.6432874766092077,-0.5974212176284478,0.21321452829356946,-0.006157584098782893,0.41609013957458485,0.5755409917771104,0.9608763194494803,0.9910837354964219,0.8986403119132229,0.9929597736602233,-0.7990762164983397,0.6942231309183253,0.36082201120313945,0.9848660042367275,0.9871719178519003,-0.16819076755116116,-0.20655786344644678,0.2503221433628032,1.0,-0.7576809104020503,-0.06230875709573561,0.1858316259044046,0.9523512964007511,0.30163461378365763,0.9981388379839327,-0.3952641482476171,-0.8748699503325604,-0.07932731499124882,0.15062900031601945,-0.452276512234504,0.9959959771001934,-0.26215776168102256,0.9389579306061119,0.14287255126724832,0.0019449937117216383,0.98182852758869,0.9759221431672022,0.3311225601524622
Occipital_Inf_R,0.33084204891105345,-0.6272089894198781,0.36189141779790146,-0.12795279885501096,0.9626631480983773,-0.16967002348153976,0.5574091005870754,-0.5560107722012104,0.35885171967081875,-0.3540708271289841,0.7311515454476826,-0.5716701185868578,0.044311047603744734,0.24405629703098122,-0.5138546439262717,-0.7807770647281157,-0.8483026565441693,0.855267059393752,0.10742599759186625,-0.7997247338556526,0.7706928439068684,0.6196952929339323,-0.6853982809225632,0.7093450176490135,-0.6477491882888736,0.6022133139245448,0.23804905506149185,0.018352002906338122,-0.8586849632627358,-0.8114363178989379,-0.6554654615411698,-0.7813655784789795,0.84329332237134,-0.17775590396152022,0.24233136875831235,-0.8499843098731718,-0.7806682995771306,0.7197651242922156,0.6766278237985069,0.2656055783516942,-0.7576809104020503,1.0,0.6104301192723949,0.4131970599157384,-0.6820317679729873,0.2922051140498707,-0.7862067588602438,0.11913791457190381,0.5018116289889306,-0.30721277972082955,0.45090758208187026,0.7558251591230983,-0.711060185415561,0.7907046997561239,-0.886079918227466,0.38639527609410745,0.5697469650428797,-0.701483234767641,-0.8163863813221327,0.10727799306586053
Cerebellum_10_R,-0.3033022060574,-0.6309605175328625,0.9526393272374607,0.6810510192815259,0.3853520135256661,-0.022866223001671484,0.42370890265710115,0.2477679801955645,0.9373187445160157,0.4956116121447159,0.9852387097766363,0.09640455111958143,0.8115743167043492,0.8783184739754533,-0.4736830269814556,-0.11267313984971904,-0.11164139736458711,0.7917049815769241,0.8125894903443066,-0.2029334962922592,0.9676970481481549,0.9954364729551405,-0.6521365339598946,0.7193752427334191,-0.3734294387504926,0.9845574937632985,0.8496771641908124,0.7787823835971915,-0.17748646960064798,-0.15919976987849502,-0.231889417405689,-0.15276293888506262,0.13227102185460285,0.6533175676632877,0.907356503710055,-0.21217281280541622,-0.06496510071265033,0.9842028607843973,0.9660035049433476,0.9055284726799178,-0.06230875709573561,0.6104301192723949,1.0,0.9684941283287336,0.061107424046845056,0.9227213291163308,-0.1165867608465811,-0.6465106897247309,-0.13086672244615194,-0.8916858010813946,0.5543220668043228,0.8493804451995908,0.0011244793775271329,0.948210595424002,-0.18874932724404256,0.35111528963782457,0.994548548892761,-0.0895303178175427,-0.16296541180130317,0.8153839389909118
Temporal_Inf_R,-0.3747956063861576,-0.4718939770017925,0.989704138724904,0.8402780338152808,0.16964166967327227,0.11780320218341249,0.4031239889458696,0.4792749954636727,0.9693960759610534,0.6807061884383153,0.913401537209234,0.3336401756444495,0.9094297252035917,0.9522710445224628,-0.3143201474147937,0.1358233588723339,0.1258826712893919,0.6324810439605041,0.8902429599539914,0.043515348255683324,0.8796349077210148,0.9660827469050584,-0.48448480808594274,0.5628013372387566,-0.3107006895593913,0.9661457437212929,0.9383556825751987,0.9088955346438214,0.06521665897217821,0.08759378817022931,-0.008763886078850596,0.09533134580793419,-0.0703210960573979,0.8156267367329999,0.9819332084511093,0.03415697866905274,0.18280998783000407,0.9265193344837979,0.9023741591188718,0.9561703911186997,0.1858316259044046,0.4131970599157384,0.9684941283287336,1.0,0.30158327851360256,0.9865690626120693,0.13214118309422604,-0.737576740839838,-0.3404064610372447,-0.898909127618483,0.5780399610126338,0.7277661123515459,0.24719995277567675,0.8672588792779405,0.04801400605620664,0.3838488252638054,0.9790960096678867,0.1532855844918401,0.08453754711448934,0.8876025821933178
Cerebellum_7b_L,-0.42470749000824526,0.4574457099215198,0.34370100758596484,0.7635784198206783,-0.8137927725178136,0.455636115701615,-0.10279920091651355,0.9479046480841277,0.3369661307438706,0.8662376523224739,-0.10032990455184583,0.9262075495812185,0.5593737587814264,0.4927631906775863,0.4620065068081511,0.9518818764517005,0.9378368747561221,-0.4313832695605189,0.5163185382092821,0.9093240180389006,-0.16307293934457412,0.0752271157738009,0.4845763859492396,-0.42359597966872603,0.2852788574248426,0.08109655462598447,0.4635575055778583,0.6552149382078555,0.9480140761899719,0.9257272635873139,0.7739595587518168,0.9280150151103539,-0.8289903397388496,0.76742374268112,0.4550035575760907,0.9209065266128518,0.9815052556406846,-0.06395486533863469,-0.03900966712398178,0.4098333100717916,0.9523512964007511,-0.6820317679729873,0.061107424046845056,0.30158327851360256,1.0,0.43481850258515004,0.9430411847501716,-0.5436994331520086,-0.7566729025373669,-0.22577868010352914,0.08349281948074402,-0.2613915771166282,0.945752750801658,-0.14860436813715375,0.9222766789501982,0.13728000438520158,0.10983568360810836,0.904565496819555,0.9620600437326725,0.4958607487967359
