,ACC_sup_R,Hippocampus_L,Occipital_Mid_L,Fusiform_R,Frontal_Inf_Oper_L,Heschl_L,Cerebellum_3_R,Cuneus_R,OFCant_R,Caudate_R,Thal_IL_L,Vermis_1_2,Caudate_L,Amygdala_R,Temporal_Pole_Sup_R,N_Acc_L,Temporal_Mid_R,Cerebellum_10_L,Amygdala_L,Occipital_Sup_L,Thal_MDl_L,SN_pr_R,Cerebellum_4_5_L,Pallidum_L,Temporal_Mid_L,Temporal_Pole_Sup_L,Thal_VL_R,Cerebellum_7b_R,OFClat_L,Parietal_Inf_R,Cerebellum_6_R,Rectus_L,Occipital_Inf_R,ACC_sub_L,Thal_Re_R,Red_N_L,Pallidum_R,SN_pc_R,Cingulate_Post_L,OFCant_L,Putamen_R,Temporal_Inf_L,Calcarine_R,Lingual_R,Frontal_Sup_Medial_R,Thal_MDm_R,Frontal_Inf_Tri_L,SN_pc_L,Olfactory_R,Raphe_D,OFCmed_R,Thal_PuM_L,Postcentral_R,VTA_L,SupraMarginal_R,Temporal_Sup_L,Thal_VA_L,Cerebellum_9_R,N_Acc_R,Fusiform_L,Frontal_Mid_2_L,Parietal_Sup_R,Olfactory_L,Frontal_Sup_Medial_L,Raphe_M
Thal_MDl_L,-0.7046495855043194,0.055778199846369406,-0.8069126081883161,0.8139231803720826,-0.5396789653630406,-0.017451087971445105,0.80587815258831,-0.09952085455947533,0.8432737219166648,0.47368496071901145,0.8130666352518624,-0.08286294496514157,-0.18636982355408263,0.8271726473760244,0.911122638882066,-0.13462592383586044,0.9089977207006894,0.15340350510403897,0.5910120992944311,-0.6765977454533655,1.0,0.9084411609995848,0.07729312885916993,0.7936581274577066,-0.5574082715120547,0.16237922550587697,0.9569559433892558,0.7646942588678978,-0.04305509624266974,0.6465004730444953,0.3704901328667306,0.5734762127641957,0.3376800918557422,-0.1145643797880073,0.8723870622091459,0.908311850888724,0.7966647482849927,0.872774068842679,0.1615627102807763,-0.21111200664004187,0.8563047866891988,-0.14490517676954454,0.9072145780974544,0.4826292541806753,-0.3250709306951752,0.9683584004395372,-0.7391022511630763,0.7339392511303334,0.593372119693201,0.7992975325820865,0.749450352943923,0.12593470662031334,0.7578979153297833,0.7168244712615085,0.8180244720681171,-0.1819974613595079,0.936990385991029,0.21682931529698382,0.6463454036105196,0.03282887852462258,-0.8737214970038357,-0.9042057813541641,0.25778481205158305,-0.5553876243463554,0.7903849595910842
SN_pr_R,-0.5702093178087689,0.25755844956287127,-0.7907341182996654,0.9640912432941927,-0.4002023553110165,0.14035538731550032,0.946888425090912,-0.11379831320208472,0.9377694660946133,0.5291967134266078,0.8917447713552095,0.13971681666271307,-0.02173132673961918,0.9104201907954401,0.9445931290151084,0.2042089722715918,0.9361289444687502,0.2707629195894313,0.7091988763772445,-0.6535293439653157,0.9084411609995848,1.0,0.2497912533769228,0.9519694611918478,-0.4074079755139286,0.3574748564531113,0.9276118309269163,0.9019213058494467,0.11843128536946662,0.49072113105943627,0.5436920195154751,0.7962670739085826,0.2922051140498707,0.14761648194925292,0.9202770427225996,0.9734071842146209,0.9416036779497367,0.873519557077046,0.337277706029385,0.013272378342562275,0.9171643745192954,0.04925942572382772,0.946116467366812,0.6349489290493587,-0.5425063085190398,0.9705370892357871,-0.6430259148158225,0.9413866112983738,0.7293940466544268,0.8120353303149991,0.8597407660318197,0.25803195708911164,0.5476972459842208,0.9115747737281992,0.6667391031148538,-0.02801395922522966,0.9483025325925108,0.3423785726647826,0.8935687578948828,0.21181180494587454,-0.8916988916915455,-0.9578064507729334,0.5276429599262227,-0.697390511095401,0.794591224174147
Cerebellum_4_5_L,0.14664061737446737,0.9827316732723901,-0.3545315616656588,0.4649448126227952,0.642942069634283,0.9933883770017433,0.5299267333454887,-0.7977340038287606,-0.05087315465307298,-0.3373645020333823,0.6234734480919374,0.97796817788383,-0.06205367972100999,-0.10709073771382939,-0.06615556578139063,0.36797902949861605,-0.09257095523315428,0.9879131257197902,-0.2660804693714646,-0.4917107347757269,0.07729312885916993,0.2497912533769228,1.0,0.15954751543795467,0.6777371302900277,0.9920542401873113,0.29725070798529396,0.638554975787468,0.9870344425176465,-0.6368413865885045,0.9453620024186059,0.004572334452520138,-0.7862067588602438,0.5818858307668994,0.4996679598905532,0.033554385019701545,0.5488384188520399,-0.23725266299606146,0.9953552644287598,0.18337100252886418,-0.12771230566034386,0.970147476825855,0.0024382757764624926,0.9028101150292713,-0.8382050357634133,0.19556194276633157,0.19988825253454587,0.37128177750656305,-0.21591132663035972,-0.3494252188085849,-0.1819337368296316,0.9892987739661048,-0.559233550467854,0.14583823914128385,-0.5022626645372015,0.9548988080515155,0.38999335105409155,0.984611520885163,0.34817176600861766,0.9970763489252635,-0.029607343201894634,-0.31171950145233746,0.12666209256263197,-0.7008694602945921,-0.31473978759550963
Pallidum_L,-0.39115550321445475,0.21503109574169926,-0.6051279871727036,0.935644867920494,-0.3464697271037547,0.047857534842343584,0.8957548197289159,0.10420102630492889,0.9651285147908504,0.6977736106831417,0.7802294629332834,0.10154926846598995,0.21980804117773786,0.9599398114686792,0.9409327616037668,0.426193131498239,0.9275937571726008,0.14025287813962142,0.857953765691724,-0.43457614382432364,0.7936581274577066,0.9519694611918478,0.15954751543795467,1.0,-0.36555579980826985,0.2792319055887717,0.7885710906250285,0.817229594161621,0.042656169800285915,0.44452791321240076,0.458821948809617,0.9401452947210075,0.4380834695908823,0.2901573298970027,0.7894589273354552,0.9603237564319457,0.8775373657434852,0.8886207529842036,0.24910609571501294,0.23852289379051922,0.9409320171274701,-0.00031256217947718594,0.9428144850895064,0.5332676268992168,-0.45204243608890404,0.8775476595118994,-0.5018614829133475,0.9720539277278356,0.883320576387498,0.8504083840445998,0.9344030333621868,0.1309044618482275,0.47023446254625606,0.9837751915019763,0.6323299781468891,-0.09278140375962346,0.826160118732777,0.21066616078693085,0.962835215026139,0.13532813751774098,-0.8009125362035951,-0.8545824431858869,0.7357130144057195,-0.5613648750480909,0.8613478672248381
Temporal_Mid_L,0.7975275010482004,0.733662453050739,0.44327102184984474,-0.17167817862692236,0.9954558379552292,0.7354814656611989,-0.1396910577422068,-0.3441365456072647,-0.5949197578416837,-0.316152058102286,-0.06833033094647038,0.7742572090377503,0.3844146018216664,-0.5843207183860653,-0.6192844697847951,0.5174117899653484,-0.6599671250543913,0.6109722089929915,-0.44652066580927424,0.2795426181142439,-0.5574082715120547,-0.4074079755139286,0.6777371302900277,-0.36555579980826985,1.0,0.6158455518069985,-0.4431690958785715,-0.042514306957977935,0.780660878200393,-0.9908312811089973,0.47558350915474107,-0.3145443585921779,-0.6853982809225632,0.7354219959412325,-0.203858004369818,-0.5453698825464981,-0.14002223719061052,-0.7110116623445005,0.6229128281051339,0.5561178132809184,-0.6548063698302593,0.8313167701152818,-0.5261518186925003,0.35891119778058045,-0.23613403817973128,-0.50828471346269,0.8493697207672428,-0.18239303496464276,-0.43006069723194557,-0.7660920214681888,-0.6306491285228792,0.6072158308647496,-0.9378774462030963,-0.30099422019656624,-0.8842188399307743,0.8561298560400987,-0.3345436790929327,0.5663635022384023,-0.14463883905919825,0.726874788403096,0.6950352293118576,0.44700458474726396,0.10949724368315004,0.032019880163767514,-0.6547686924719994
Temporal_Pole_Sup_L,0.09833703641793698,0.9825583163406817,-0.41546976946330055,0.5658977633079629,0.5829739641495277,0.9717918674088163,0.623640193828297,-0.7608700833375951,0.06973441941988379,-0.2450777179790609,0.6972612428800038,0.9658806900355702,-0.031410517976438464,0.013419606310196704,0.04812312981127984,0.42011171965405786,0.02154187606194695,0.9755221252128501,-0.15190151002882435,-0.527730517298632,0.16237922550587697,0.3574748564531113,0.9920542401873113,0.2792319055887717,0.6158455518069985,1.0,0.37893949834994434,0.7188650547677047,0.9645495498655383,-0.5678507251509951,0.9741706978557376,0.12613192679373655,-0.711060185415561,0.604705610228643,0.5754839189303814,0.14818305485548494,0.6402766323288661,-0.1242687672641421,0.9982052914225109,0.21103571101144125,-0.009134923271247186,0.9450430761599169,0.1145377818528,0.9411578679045642,-0.8768250272631005,0.29244003302508254,0.13431923742835725,0.4831548336097705,-0.09884078738812264,-0.23664973912204657,-0.059036799219876784,0.9769401743055757,-0.4942682393223538,0.26568862046687186,-0.4179685594690069,0.9173406554028706,0.47404233568449744,0.9808452291729953,0.4618129937733618,0.9864048586485312,-0.12662700587100795,-0.4053848250228228,0.2195234447791266,-0.7533338407367847,-0.20292319043465412
Thal_VL_R,-0.7364399681134476,0.25160336174153025,-0.9253288305874331,0.8798776513694065,-0.44853185424213904,0.2038808042736901,0.8934847794563413,-0.34074612870582827,0.8065698836664691,0.28359540375148506,0.9171923025961184,0.13566364446845022,-0.31649221521173293,0.7621030716372802,0.8528537961362735,-0.10362261856764114,0.8553917030354311,0.3697902359782751,0.45911601291385146,-0.8383414548721457,0.9569559433892558,0.9276118309269163,0.29725070798529396,0.7885710906250285,-0.4431690958785715,0.37893949834994434,1.0,0.8803712441284809,0.16353554818647942,0.5224705345041417,0.555203807129848,0.538786997287366,0.10742599759186625,-0.0747728033562319,0.9400307603479491,0.8721691274594571,0.8970380253229822,0.7763830498915926,0.3759369157441584,-0.27493381387335525,0.7996828378112432,0.06486309244231685,0.8475089804042216,0.6586210119486683,-0.5737160388698811,0.9823871699106026,-0.7572764613862997,0.7835541890039261,0.4828243007890469,0.6866374071482297,0.6911448255682903,0.35353672052468554,0.6149008539150221,0.7023779072698342,0.6669275317853801,0.020402299523722633,0.9889557198322304,0.42967959677544865,0.6958802424266918,0.2447482315966158,-0.9088519960812117,-0.9740850729634476,0.20794870249110775,-0.7685751043808511,0.6574917755945704
Cerebellum_7b_R,-0.41867408650240756,0.6304732948855004,-0.8075465084658661,0.9667332685141399,-0.05393037000315976,0.5494042459578393,0.9863203466971644,-0.46481728820083834,0.7191479824144249,0.246809593518457,0.9868388439610789,0.5368103849152388,-0.08355321146066726,0.6695681490068743,0.719785436319752,0.2899402362839455,0.7038389083828199,0.6548626279489304,0.42573412760658413,-0.7622538760911243,0.7646942588678978,0.9019213058494467,0.638554975787468,0.817229594161621,-0.042514306957977935,0.7188650547677047,0.8803712441284809,1.0,0.525925133805023,0.1247541287211162,0.8460350576648766,0.6159031650856488,-0.12795279885501096,0.3403113762116357,0.9546541481974452,0.784357076112795,0.9901718241113426,0.5874052101100123,0.7059944963577593,0.052598576413054064,0.6705378042078197,0.46034630245713515,0.7476471331343216,0.9021492727686155,-0.8091064685007494,0.8651015052279108,-0.44862941494546926,0.9007791353730144,0.4660407363550147,0.4881697022108204,0.5968999503930884,0.6461061773308766,0.20404900825270655,0.7725101854019111,0.3158654512830936,0.3940705747184383,0.9327987586678215,0.7096628364731888,0.8495603027107493,0.6042113364531931,-0.7362125951518397,-0.9086351437639407,0.4419125425134005,-0.8778823992001826,0.486228282076414
OFClat_L,0.2825466553133963,0.981260289250023,-0.21217308467640023,0.3476649938165922,0.7513821617191432,0.9954393363119435,0.41160234313530997,-0.7587729371355215,-0.18051751958032933,-0.36307910411681193,0.5133141288684178,0.9846625406559261,0.011865142936405152,-0.22555631371624907,-0.192384637228321,0.39150628932012527,-0.2239710274551797,0.9678820377182348,-0.3369560429985485,-0.3658688895878955,-0.04305509624266974,0.11843128536946662,0.9870344425176465,0.042656169800285915,0.780660878200393,0.9645495498655383,0.16353554818647942,0.525925133805023,1.0,-0.743391744869836,0.8963815197033804,-0.08693721885558245,-0.8183775835171928,0.6311116245680676,0.3838543632283539,-0.09494380625208543,0.4282467854760594,-0.357127613439313,0.9711762263440239,0.2536116212414088,-0.256110516213094,0.9920234740223486,-0.11570658089870885,0.836795278554547,-0.7473399221126857,0.05915729428438804,0.343580412526423,0.2581253444859062,-0.29234426052398554,-0.4651804607668519,-0.30322810026169356,0.9669963545764262,-0.6595693347791405,0.039881397790560345,-0.6058162908303684,0.9881118992177175,0.2633152883997611,0.9549957023130456,0.24279139182771203,0.9942781069157627,0.12506854699204242,-0.16715425027831704,0.10409102727902557,-0.5803211426449308,-0.41273431377229663
Parietal_Inf_R,-0.799311360649966,-0.6834810286945747,-0.48286905043972767,0.25868214954339336,-0.9801220984577483,-0.7026142965350636,0.22330425021013725,0.34628560065084607,0.6613346108466651,0.39341676944537896,0.15677169360285131,-0.7457390773567911,-0.33523979240803436,0.656031835144875,0.6959411636325493,-0.47710348137483294,0.7312655371900493,-0.5667062968432628,0.5150439428820347,-0.3084463499003831,0.6465004730444953,0.49072113105943627,-0.6368413865885045,0.44452791321240076,-0.9908312811089973,-0.5678507251509951,0.5224705345041417,0.1247541287211162,-0.743391744869836,1.0,-0.40653740489302115,0.37657941861701,0.7093450176490135,-0.6726911152955405,0.28892763409258093,0.6256677199825601,0.21926220286630807,0.7811000523289756,-0.5747797032139347,-0.5051841167083396,0.7200225441377078,-0.8025682680980837,0.6111382930821299,-0.2852516804075503,0.21211332997945426,0.5889996900601395,-0.8553612416648474,0.2629903365504002,0.49725080551063844,0.8204247208465968,0.6856024463975282,-0.5697024455949166,0.9703061767911162,0.3804145778013328,0.9354860386686749,-0.8287877416767134,0.42112163402860475,-0.5172356547140351,0.216812152895013,-0.6847958353332652,-0.7362629988725248,-0.5127516847264214,-0.04164127573254609,-0.06480232303006972,0.7282112903805152
Cerebellum_6_R,-0.020410986066768968,0.9430760638160773,-0.5354544514025453,0.7227282803842926,0.4532288879260357,0.9037171310285939,0.7697516839666724,-0.695133418621987,0.26448027743755553,-0.07533428647746243,0.8326583310244628,0.892101202616835,-0.0066749073226699505,0.21429568747997754,0.2577648731455919,0.41666175668094285,0.22908624090838178,0.940059176966765,0.0281079391591027,-0.6046388513373989,0.3704901328667306,0.5436920195154751,0.9453620024186059,0.458821948809617,0.47558350915474107,0.9741706978557376,0.555203807129848,0.8460350576648766,0.8963815197033804,-0.40653740489302115,1.0,0.2792444527649649,-0.5635034875359403,0.5919152710028884,0.7299073100320674,0.35246755517471434,0.7798568757900045,0.08877882099872196,0.9710129459088351,0.2130653174605088,0.1922709220210511,0.8588013851530494,0.3242941158249462,0.9908876429809618,-0.8773124949691025,0.48470607066666255,-0.0007906557205441538,0.6360676440895279,0.07673223768065095,-0.03279804153762581,0.12720873686430414,0.9332896550201626,-0.30998834525392527,0.43678376598019797,-0.2120187519811012,0.8222201029169173,0.6462165918775574,0.9600632198838882,0.6007573996416805,0.9340434973499445,-0.29435121766879146,-0.5697587699290992,0.3175976412397128,-0.8051513469014212,0.007718668204835547
Rectus_L,-0.17022352142475533,0.1022270961248803,-0.3317169037032875,0.7876821437761385,-0.28665756203100207,-0.09877459736031789,0.7229498801877277,0.3560968143697948,0.8982361492638387,0.8068997335697063,0.5487012039094284,0.009565622143390249,0.4484361688536558,0.9155499461686056,0.8390252157268867,0.6069332503493957,0.8239063249078422,-0.058096010757500115,0.9370527755100854,-0.13796993702003182,0.5734762127641957,0.7962670739085826,0.004572334452520138,0.9401452947210075,-0.3145443585921779,0.12613192679373655,0.538786997287366,0.6159031650856488,-0.08693721885558245,0.37657941861701,0.2792444527649649,1.0,0.5797645043251113,0.38587581811828214,0.5475070816185874,0.8486891550186201,0.695667868572693,0.8192345695870138,0.08564632481431943,0.4403452213111909,0.8731119985788991,-0.09245316377089616,0.8379475449378976,0.33009821403628997,-0.28300291653961845,0.673419616270932,-0.3144862394274217,0.8940905121967444,0.9605662038253111,0.8179239765468517,0.9270067895714738,-0.06141850664909336,0.3534533698431352,0.9618005798585685,0.5422319563953234,-0.19440115638392855,0.5867930503456904,0.00565391185653576,0.9284771008292907,-0.0023228748479956125,-0.6250512388923068,-0.6432571946368985,0.8770106543515817,-0.33753592307458374,0.8474017398438313
Occipital_Inf_R,-0.16315116347827485,-0.701483234767641,0.11913791457190381,0.1135278916678215,-0.6272089894198781,-0.8420441379419306,0.018352002906338122,0.8836902208373231,0.5697469650428797,0.828413947239968,-0.14036615302387936,-0.7771083551578571,0.3991792568120864,0.6399773249531527,0.5724705305677307,0.07404805865768957,0.5745114026443652,-0.8056608912437061,0.8011831494454099,0.347880721226037,0.3376800918557422,0.2922051140498707,-0.7862067588602438,0.4380834695908823,-0.6853982809225632,-0.711060185415561,0.10742599759186625,-0.12795279885501096,-0.8183775835171928,0.7093450176490135,-0.5635034875359403,0.5797645043251113,1.0,-0.16967002348153976,-0.034894931950906746,0.4996659995844372,-0.019369533168304472,0.6974659954422396,-0.7326126767705163,0.18721994190650476,0.6210413314117474,-0.818040259977965,0.5346246747109551,-0.49902205635326574,0.5690027514474715,0.2656055783516942,-0.2859843867996952,0.23804905506149185,0.7626059547179916,0.7706928439068684,0.6778156985638845,-0.8212006975607975,0.6765489999071657,0.4678284785030846,0.7558251591230983,-0.856515136626673,0.06949830782673767,-0.7642209141449609,0.26360375874816755,-0.7813655784789795,-0.30721277972082955,-0.12326064348118401,0.45090758208187026,0.4178609401423755,0.7907046997561239
ACC_sub_L,0.7027061635023559,0.7179310408595173,0.2693500539796826,0.35112647654485896,0.7652728802314658,0.5673058207688287,0.3269446036954204,0.01852164405763146,0.04576468350966825,0.3522955631830792,0.2779375774900065,0.6766475923055939,0.7715306207805136,0.08471354396790642,5.136455345851718e-05,0.9131489637418672,-0.05737869255815454,0.4771241007421329,0.2706532838820991,0.2606886307513051,-0.1145643797880073,0.14761648194925292,0.5818858307668994,0.2901573298970027,0.7354219959412325,0.604705610228643,-0.0747728033562319,0.3403113762116357,0.6311116245680676,-0.6726911152955405,0.5919152710028884,0.38587581811828214,-0.16967002348153976,1.0,0.16527396589272242,0.07155658286470742,0.30264469293852486,-0.08960572964517961,0.5859729117618449,0.9033445379519227,-0.02088343023224088,0.6715266167085998,0.09697969445019503,0.5160504966548908,-0.2942962293634369,-0.0350766667681399,0.649323262576063,0.41642579537317587,0.28728679715004596,-0.14243243540204595,0.03233055653412466,0.4623040914832708,-0.6129520651799587,0.37847005168971515,-0.42314559876632096,0.6319337190529614,0.0656874458326663,0.4799945533930958,0.4709690485725466,0.6313705774718963,0.28403341335407617,0.03047833733167918,0.741182536338423,-0.08818722786775865,0.003748827545179376
Thal_Re_R,-0.5569402402425921,0.47257590937783384,-0.8598933428029021,0.9266366431658641,-0.2068277205638956,0.4104708339869903,0.9445630464698084,-0.4236558618431315,0.7409760387525736,0.2650640849153109,0.96741221410283,0.36823690285620586,-0.18187278244466554,0.6954704421211949,0.775659824740964,0.08898991002613486,0.7604236591401632,0.5458718172296102,0.42540252454311217,-0.8003903517017248,0.8723870622091459,0.9202770427225996,0.4996679598905532,0.7894589273354552,-0.203858004369818,0.5754839189303814,0.9400307603479491,0.9546541481974452,0.3838543632283539,0.28892763409258093,0.7299073100320674,0.5475070816185874,-0.034894931950906746,0.16527396589272242,1.0,0.8239455174302843,0.9529717674253153,0.6580563874718541,0.5717622990374135,-0.0904339140541079,0.7117815558491631,0.2979076131571265,0.7886303480220769,0.8061809149216244,-0.6763224249142805,0.9196890128159952,-0.5697877784867728,0.8324381755688116,0.4454250792823226,0.5684085564579069,0.6059117856792904,0.5301113054133831,0.3917905041281834,0.7248537423476675,0.47263473626837466,0.2442328562512501,0.9721189754729451,0.606229365194336,0.7613114244944701,0.45886957471591266,-0.7964012650278739,-0.9349428644511091,0.32017536614100295,-0.8106723917340185,0.5400476603667757
Red_N_L,-0.5729091252212383,0.05682507849291238,-0.6989831639710176,0.895890517620449,-0.5261920840739059,-0.0785369151502876,0.8590416904230181,0.09890681707013893,0.983283399964498,0.6642035539295974,0.7740449334367753,-0.06747257289095342,0.05382972974576583,0.9740827273630541,0.9915147403275477,0.18086009504031755,0.9862834694755359,0.05102646439970163,0.8233125410067971,-0.5213415444742024,0.908311850888724,0.9734071842146209,0.033554385019701545,0.9603237564319457,-0.5453698825464981,0.14818305485548494,0.8721691274594571,0.784357076112795,-0.09494380625208543,0.6256677199825601,0.35246755517471434,0.8486891550186201,0.4996659995844372,0.07155658286470742,0.8239455174302843,1.0,0.8453281319015817,0.9581709815741608,0.12532312181446445,0.033863594217158406,0.9784002696834266,-0.1589031542551748,0.9827216877658561,0.4522435006330504,-0.3571151223089605,0.9463900590864524,-0.6662873780212953,0.9024868252213464,0.8331218230610471,0.9190079800405085,0.9379249080193568,0.035947847809042165,0.6690614498608972,0.9284430138466135,0.7916307461280209,-0.2366904900895608,0.878144626615791,0.12536985217442928,0.8625369681906774,-0.0011655663214694858,-0.8891744889457307,-0.9012483209022217,0.5660821236260677,-0.5375694790207349,0.9070493337792893
Pallidum_R,-0.4618183925327976,0.5471887612109035,-0.8149706038634461,0.9868552694891077,-0.14830465786696012,0.4521730846957045,0.9964668603052089,-0.3769636754086305,0.7977459086936772,0.3240175789896952,0.973065286948201,0.45166664867681144,-0.06396378832598966,0.7516799626533078,0.7911628822374986,0.2984978925878953,0.7774755411033946,0.5605885778607286,0.5156849915299321,-0.7431521193769827,0.7966647482849927,0.9416036779497367,0.5488384188520399,0.8775373657434852,-0.14002223719061052,0.6402766323288661,0.8970380253229822,0.9901718241113426,0.4282467854760594,0.21926220286630807,0.7798568757900045,0.695667868572693,-0.019369533168304472,0.30264469293852486,0.9529717674253153,0.8453281319015817,1.0,0.6704740232537206,0.6232985416306716,0.05195615124364413,0.7534832656795233,0.3636386738948429,0.8062919040055491,0.8439022754168498,-0.7713908030551963,0.90135831625378,-0.5083987002728373,0.9378358326223223,0.5561321763917407,0.5847765045759794,0.6909247987805982,0.554162213527671,0.282681556188948,0.8307424090746115,0.4005988500975691,0.28894452939856496,0.9444640516456942,0.6207249478753435,0.89413443195841,0.5123563864253503,-0.795244845177588,-0.9385125123648754,0.4903366459839951,-0.8566610703078195,0.5734031606013283
SN_pc_R,-0.5945072267697463,-0.20745425464330092,-0.5837068093534612,0.7446574045891674,-0.6815502906236316,-0.34368749661531983,0.692354727182867,0.31212193308299935,0.9667304687222958,0.7428484347048397,0.5896841050849391,-0.33317880393796717,0.07071862076933538,0.9759102112311725,0.9829972196625448,0.0704334127386031,0.9856289180907722,-0.21317522471895697,0.8704725089340052,-0.37427468532725194,0.872774068842679,0.873519557077046,-0.23725266299606146,0.8886207529842036,-0.7110116623445005,-0.1242687672641421,0.7763830498915926,0.5874052101100123,-0.357127613439313,0.7811000523289756,0.08877882099872196,0.8192345695870138,0.6974659954422396,-0.08960572964517961,0.6580563874718541,0.9581709815741608,0.6704740232537206,1.0,-0.14571049375742368,-0.016768846956029145,0.9848732788981378,-0.4181535098217798,0.957345320796367,0.19787622746371467,-0.11605130168127882,0.8728094438182965,-0.6986699871017333,0.771157211256215,0.8704812672919072,0.9846024301348902,0.9589672306322732,-0.23019777254733548,0.8101829663953019,0.854039621326774,0.9142640786631865,-0.485492713342435,0.754619061045603,-0.14261139401507472,0.7366628124439479,-0.2702243484107625,-0.8526751487877102,-0.7915231744571485,0.5113838604809332,-0.32873050750175364,0.9763659000729963
Cingulate_Post_L,0.09457131995342828,0.9817610552879004,-0.41513096702476887,0.5453579787754596,0.5908213789209715,0.9785203099164869,0.6065549127709832,-0.780226373471019,0.041545536303367506,-0.26959921965367223,0.6909343763635788,0.965172833839213,-0.05292939280355869,-0.014266618984545443,0.02726985926749744,0.38523725009538423,0.0003465100326301573,0.9848741270099032,-0.18545623893278101,-0.5341561851584881,0.1615627102807763,0.337277706029385,0.9953552644287598,0.24910609571501294,0.6229128281051339,0.9982052914225109,0.3759369157441584,0.7059944963577593,0.9711762263440239,-0.5747797032139347,0.9710129459088351,0.08564632481431943,-0.7326126767705163,0.5859729117618449,0.5717622990374135,0.12532312181446445,0.6232985416306716,-0.14571049375742368,1.0,0.1885669320255627,-0.034884091573077654,0.9480078970994206,0.09428334354391621,0.9378496207697337,-0.8640415548004399,0.2822198578588282,0.1386943129327851,0.45213420055414033,-0.13370804419696028,-0.2606306406142256,-0.09202492796096398,0.98472520272665,-0.4927527121179412,0.22999868794737371,-0.4242761617276076,0.9258737199986226,0.4687908380786888,0.9881163855998584,0.426642724276842,0.9892976734045046,-0.11077319658661113,-0.3925505400379478,0.1812848648400884,-0.7437216805076684,-0.2260057578502909
OFCant_L,0.793487203878564,0.35793901850299076,0.534652303645232,0.15426683993151868,0.6103508842881464,0.1728571239355529,0.09258695166701636,0.43590693625497007,0.04978461268032372,0.5818000402031694,-0.013877355969501086,0.31552068740611644,0.9669076459657526,0.128252606144592,0.0016381370166035647,0.9128089587748405,-0.05362255289975915,0.06197718631855665,0.44074553560452634,0.5899886293928294,-0.21111200664004187,0.013272378342562275,0.18337100252886418,0.23852289379051922,0.5561178132809184,0.21103571101144125,-0.27493381387335525,0.052598576413054064,0.2536116212414088,-0.5051841167083396,0.2130653174605088,0.4403452213111909,0.18721994190650476,0.9033445379519227,-0.0904339140541079,0.033863594217158406,0.05195615124364413,-0.016768846956029145,0.1885669320255627,1.0,0.01018651290772606,0.3133883154075905,0.0828414227053552,0.13949918128248617,0.08792292543841403,-0.17592088374312645,0.7057233655262001,0.28056648262920714,0.43691501425360013,-0.020996150165738983,0.10548856749488289,0.043835068356308904,-0.4743595622333302,0.3481322731713662,-0.277355115696329,0.2761905644642176,-0.15384789311285577,0.06363192221129399,0.3616691143936535,0.24548229882118752,0.3887737134061254,0.22834618665693013,0.815949600878002,0.2745770407353541,0.14079761852245895
Putamen_R,-0.5903050438407142,-0.09875159517242381,-0.6345588475187292,0.8166172562860532,-0.6336670022783865,-0.23876747869199047,0.7702805112646035,0.2305888870970594,0.9954051372684081,0.7054707042076741,0.6548505687939322,-0.21184444904592642,0.06326094268842915,0.9926408320830757,0.991170081795465,0.1570061384114987,0.993090381163471,-0.11711816210713345,0.8684215469558223,-0.4342590776689903,0.8563047866891988,0.9171643745192954,-0.12771230566034386,0.9409320171274701,-0.6548063698302593,-0.009134923271247186,0.7996828378112432,0.6705378042078197,-0.256110516213094,0.7200225441377078,0.1922709220210511,0.8731119985788991,0.6210413314117474,-0.02088343023224088,0.7117815558491631,0.9784002696834266,0.7534832656795233,0.9848732788981378,-0.034884091573077654,0.01018651290772606,1.0,-0.31148821220038225,0.9621772597240971,0.29511357518436165,-0.2515603221176974,0.8959810948538808,-0.6986754344380289,0.8483592507505816,0.8801548455114588,0.9703869775556565,0.9828376732318322,-0.12666552689473315,0.731429770109641,0.905815178593322,0.8464321094964359,-0.3922710041947336,0.7911961843046886,-0.04415166130678786,0.8242523677766317,-0.1632956004937451,-0.8873052945689837,-0.8450142075506687,0.563768600619049,-0.44029597758767597,0.9487766194007968
Temporal_Inf_L,0.3672355806397616,0.973750003230596,-0.1209686723867439,0.28821710196933636,0.8007534376893644,0.983908797529613,0.34767542887596986,-0.7135754489913608,-0.23205070931354801,-0.37094287000569004,0.43394135414721474,0.9903925529384728,0.07003212835236612,-0.2742764587649006,-0.25913427314588916,0.45454178049696964,-0.2907305511115655,0.9349790144069955,-0.3489523220758843,-0.2777906264559846,-0.14490517676954454,0.04925942572382772,0.970147476825855,-0.00031256217947718594,0.8313167701152818,0.9450430761599169,0.06486309244231685,0.46034630245713515,0.9920234740223486,-0.8025682680980837,0.8588013851530494,-0.09245316377089616,-0.818040259977965,0.6715266167085998,0.2979076131571265,-0.1589031542551748,0.3636386738948429,-0.4181535098217798,0.9480078970994206,0.3133883154075905,-0.31148821220038225,1.0,-0.18103835084095724,0.7875967325211588,-0.7199833832983425,-0.030104691552319256,0.4216785969295725,0.2204006652887781,-0.3042594330681902,-0.5146512370327834,-0.33841064381436536,0.9380677036008933,-0.7389573382730071,0.012520017072479607,-0.6798733599575136,0.992973774592878,0.17009228618721273,0.9183029994430454,0.22019067324794755,0.983294606015857,0.2008447925924482,-0.08533009019228897,0.13265307270621393,-0.5249322921116649,-0.46102213339120124
