,Cerebellum_6_L,Cuneus_R,Precentral_R,Cerebellum_10_L,Vermis_8,LC_L,Thal_MDm_R,Thal_PuI_R,Thal_MDl_L,Cerebellum_7b_L,Parietal_Sup_R,OFCant_R,ACC_sup_L,Cingulate_Post_R,Thal_PuA_R,ACC_sup_R,ACC_pre_L,Temporal_Pole_Sup_L,Frontal_Inf_Oper_R,Paracentral_Lobule_L,Precuneus_L,SN_pc_L,Putamen_R,Thal_AV_L,Amygdala_L,Occipital_Mid_R,Cerebellum_9_L,Parietal_Inf_R,Temporal_Pole_Sup_R,Cingulate_Post_L,Vermis_7,Vermis_3,Vermis_6,Frontal_Med_Orb_L,Thal_PuM_L,Cerebellum_10_R,Lingual_L,SN_pr_L,Thal_PuA_L,Thal_IL_L,OFCmed_L,Raphe_M,Pallidum_L,Thal_AV_R,Thal_VA_R,Cerebellum_Crus1_R,Parietal_Inf_L,Supp_Motor_Area_L,Temporal_Mid_L,Rectus_L,Heschl_L,Cerebellum_6_R,OFCpost_L,Thal_PuM_R,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Olfactory_R,Pallidum_R,Vermis_10,Fusiform_R,Occipital_Mid_L,Thal_PuL_L,Occipital_Inf_R,Cerebellum_3_L,ACC_pre_R,Thal_LGN_L,Temporal_Inf_R,Cingulate_Mid_R,OFCpost_R,Frontal_Inf_Orb_2_R,Thal_Re_L,Cerebellum_8_L,Rolandic_Oper_L,Calcarine_R,Caudate_R,Frontal_Inf_Tri_R,VTA_R,Precuneus_R,Thal_LGN_R,Cerebellum_3_R,Temporal_Mid_R,Thal_Re_R,ParaHippocampal_R,Frontal_Mid_2_R,Cerebellum_4_5_L,SupraMarginal_L,Occipital_Sup_R,Heschl_R,N_Acc_R,Frontal_Sup_Medial_R,Cerebellum_9_R,OFClat_L,Frontal_Mid_2_L,Frontal_Sup_Medial_L,SN_pc_R,Vermis_9,Amygdala_R,Thal_MDm_L,Frontal_Med_Orb_R,Temporal_Pole_Mid_L,Cerebellum_Crus1_L,Red_N_R,Olfactory_L,Temporal_Sup_R,Thal_LP_L,Precentral_L,Thal_PuI_L,Postcentral_L,Frontal_Sup_2_L,Thal_PuL_R,Calcarine_L,ACC_sub_R,Raphe_D,Postcentral_R,Hippocampus_R,Angular_L,OFClat_R,OFCmed_R,Thal_VL_R
Thal_PuL_L,0.937894192056335,-0.9512723893412666,-0.621764671582863,0.9722718823014876,0.8931012638209145,0.907802242711199,0.19182690493206292,0.3222179949211432,0.09449189415497466,0.9222766789501982,-0.32346300177324316,-0.14082902256242472,-0.656256768196245,0.9452903435517964,-0.08910593168208518,-0.06978801191169332,-0.5158184928281014,0.9164152006484431,-0.23660858961637876,0.09284216299453736,0.05763080676464772,0.2122902891903464,-0.20311620962354254,0.2501028936086029,-0.4716948996621515,-0.9674665252421026,0.9710733190447028,-0.5187015975049922,-0.13546691943299757,0.9301623690930393,-0.1725813342207914,0.9422303579174321,0.7910498500625318,-0.37724142897947655,0.9788813215039958,-0.18874932724404256,0.8219316870431107,0.5025641424483307,0.9827886225105806,0.5815760916619469,-0.5231836056432536,-0.4235045572882532,0.010848944092393314,0.32759192090978106,0.5169627580099542,0.49687263351787764,-0.18438723427240122,0.5196013123793146,0.5403825286388158,-0.20891866501997078,0.9482706567838867,0.8573444843458469,0.12009583449046034,0.6036100401424376,-0.1651010082881385,0.9570573767196489,0.4422728407345167,-0.4223919392785012,0.47384728933853454,0.9439919120310324,0.3529483548269542,-0.4812034468663265,1.0,-0.886079918227466,0.9163778638735025,-0.02428779494675145,0.9398300049627016,0.04801400605620664,0.3731451042723295,-0.42756839401619806,-0.07774951731466241,0.6052274071572424,0.9647085883594424,0.9812788736649726,-0.09004878771896889,-0.5701354211884109,-0.34167643670109943,-0.3273371516967412,0.4809923883915205,0.40574009201321887,0.4411189696905368,-0.1447706597576267,0.4793601493567712,0.14192191008012126,-0.5380954369309668,0.9427607899004573,0.11058330740311491,-0.9494229224198579,-0.024448895620735826,0.1620215316294673,-0.8343341971123607,0.9629171251777233,0.9177911551100073,-0.08931966155560533,-0.7478608100330176,-0.29878985827814286,0.9435457587778799,-0.22023348862243128,0.11700098663313956,-0.10820395055295162,0.926097314314915,0.8227170449094476,-0.19552073493964503,-0.18557808104434162,0.10156316455991178,0.9960468900111978,0.5811977054160512,0.9619862462914682,0.5330776494295575,-0.4884163773700553,0.6627329454008541,0.3693931863772338,-0.11032650489582833,-0.41032722950507167,-0.4457140990871601,0.2259772706581053,-0.3538370958930882,0.22717931374703673,-0.29049977619480444,0.3338999023433187
Occipital_Inf_R,-0.7752597402417948,0.8836902208373231,0.855267059393752,-0.8056608912437061,-0.6401900584996326,-0.7573956352419914,0.2656055783516942,0.14097802461538356,0.3376800918557422,-0.6820317679729873,-0.12326064348118401,0.5697469650428797,0.5130795224828378,-0.7324622812893041,0.5124656182746079,-0.16315116347827485,0.33084204891105345,-0.711060185415561,0.6233833651254437,-0.49445235268196014,-0.19288333866085164,0.23804905506149185,0.6210413314117474,0.20088177955717587,0.8011831494454099,0.9626631480983773,-0.8028369315656585,0.7093450176490135,0.5724705305677307,-0.7326126767705163,0.38639527609410745,-0.7648315620906195,-0.521263583733468,0.4765078190618293,-0.8212006975607975,0.6104301192723949,-0.5716701185868578,-0.09075220665429255,-0.8163758233852743,-0.14036615302387936,0.8211436523532369,0.7907046997561239,0.4380834695908823,0.10727799306586053,-0.12389637997067281,-0.043046179281801884,-0.23838687206244197,-0.7419092605511569,-0.6853982809225632,0.5797645043251113,-0.8420441379419306,-0.5635034875359403,0.33615427724190294,-0.17573417971197053,0.5905650194226016,-0.754317502717124,-0.5138546439262717,0.7626059547179916,-0.019369533168304472,-0.7807770647281157,0.1135278916678215,0.11913791457190381,-0.886079918227466,1.0,-0.7997247338556526,-0.24005630319240448,-0.8342388267954066,0.4131970599157384,0.018098275661168232,0.7918552191331942,0.5263548362681981,-0.17775590396152022,-0.7806682995771306,-0.8747052840284618,0.5346246747109551,0.828413947239968,0.690090173008797,0.7197651242922156,-0.26726123158838505,0.05737482480088446,0.018352002906338122,0.5745114026443652,-0.034894931950906746,0.3275558284709969,0.6928135975848814,-0.7862067588602438,-0.5227851959638583,0.84329332237134,0.46807747253872733,0.26360375874816755,0.5690027514474715,-0.7642209141449609,-0.8183775835171928,-0.30721277972082955,0.4178609401423755,0.6974659954422396,-0.8114363178989379,0.6399773249531527,0.3343468169514661,0.37379104550981934,-0.7083325715578425,-0.7107659157105612,0.6196952929339323,0.45090758208187026,0.36189141779790146,-0.8483026565441693,-0.8332257887579129,-0.8499843098731718,-0.8436659683164511,0.09006779668512939,-0.25303419359483553,0.08323881878327977,0.07607380652169672,0.7706928439068684,0.6765489999071657,0.24233136875831235,0.0009427361588866816,0.24405629703098122,0.6778156985638845,0.10742599759186625
Cerebellum_3_L,0.9912862992467514,-0.7541267997391545,-0.7161488234368958,0.9696395327127814,0.9458840515408584,0.9913709289943201,0.09248755081165887,0.27820994985773906,-0.02143012749215533,0.9093240180389006,-0.20497694108329315,-0.13509143713248864,-0.3126571620914568,0.9644627790927043,-0.17193746247228217,0.26237949714731945,-0.16447515362032145,0.976576077180181,-0.34279627275474256,0.19529274417142015,0.40844894829600054,0.30516101944413476,-0.21299622813375738,0.13718100285069657,-0.2982078214975253,-0.8381659523417101,0.973483703046586,-0.7231609999033385,-0.15370091825295232,0.9802592555718372,0.1577271286965902,0.9860156472116858,0.9109269238110764,0.007017778003423304,0.9703700924860176,-0.2029334962922592,0.9429411243110413,0.6235781600933611,0.959230901814289,0.54122650554446,-0.33271535772789107,-0.37792513638136366,0.08922254270151407,0.1706013333535669,0.38702450309277897,0.526678082906791,-0.02290280537378146,0.27862845201474884,0.760828213577045,-0.036939582948930474,0.9954728186162098,0.9131586846566675,0.23894901648399128,0.5556317002730898,-0.17778812035852776,0.9514037099658528,0.7365647171185139,-0.2508342519208762,0.4660245116023491,0.9879019938992852,0.3879200625473306,-0.2393875658752727,0.9163778638735025,-0.7997247338556526,1.0,0.27867651746947364,0.9917350447967341,0.043515348255683324,0.1832778562193611,-0.4072563974428241,-0.08300842732307313,0.5733421825080897,0.9633026723001313,0.9754321381736237,-0.07802570547681519,-0.3403248339810626,-0.4587104663939634,-0.29247393779301767,0.7545490302070488,0.35268513669113105,0.44986156386570036,-0.18407453417344155,0.4097425570662573,0.15058919061461315,-0.7580991878622836,0.9926093723042109,0.20206099711048842,-0.7474102863045033,-0.04864711158249298,0.2923052653062114,-0.7795679039110763,0.9597925195479514,0.9977647982449424,0.08478083038304433,-0.6136681148665566,-0.3200140147994404,0.9921411913601174,-0.18235507833856002,0.018623142418124256,0.22048835030153144,0.9490451119241988,0.96650532378579,-0.20362555189230178,0.14068030616451693,0.05192684187450092,0.9124689927557027,0.5923490530116072,0.9872615891208198,0.4767682241454013,-0.35301495654461656,0.6229039033581277,0.45866055569591047,0.2691433851252709,-0.4271052127899172,-0.6467472223968302,0.22132512848386793,-0.09208241625403502,0.1983212024955757,-0.2555020631263297,0.19090174438814067
ACC_pre_R,0.1701335124746434,0.21461394450361548,-0.6618496604261834,0.06875256254759975,0.03423414100505541,0.2381321655230381,-0.7520604163223019,-0.6382716243789055,-0.7401175456688168,-0.06520282270111699,0.7697147996977891,-0.6462080907998364,0.6905598832689621,0.03154095471119992,-0.7883910474862676,0.9880657775527528,0.8316229034210149,0.10074210421188683,-0.8049942398383493,0.8274530037375102,0.9476851367646477,-0.40305330473151,-0.6711521427114558,-0.7316082805288102,-0.25521981313949377,-0.018666233674230245,0.06795329579140179,-0.8284103794189206,-0.6744686363689696,0.10345092423786696,0.38306126277420693,0.11960211381889359,0.13829147629121072,0.5049278964457233,0.059926492409005785,-0.6767565895845903,0.15806861430464517,-0.19948995411909015,0.018096561221181567,-0.4933189467458201,-0.19585352788717394,-0.5161210733680642,-0.4809199791964462,-0.7923598050974789,-0.5652749519415077,-0.4036719251612741,0.8659289522752301,0.05253989664138371,0.8210715302148728,-0.2766157090010362,0.23136632060190232,-0.03168509244741325,-0.34094564749566453,-0.5223903378936959,-0.6787217419927346,0.017798834812851588,0.8363472437136884,-0.26300365351174754,-0.5161018215346932,0.15872732342648188,-0.47586489992823316,0.8541009945502849,-0.02428779494675145,-0.24005630319240448,0.27867651746947364,1.0,0.2566811875425169,-0.6412421081956818,-0.7430409092568392,-0.5913697437310823,-0.6469362813091821,-0.4874744599180605,0.03975852357005718,0.13341069014640397,-0.5981165671386722,-0.026419933788026605,-0.7971606048002633,-0.5807199070900845,0.4509188118227179,-0.596944271009844,-0.49243404322989265,-0.7138424845421512,-0.598302345063912,-0.5934144375349893,-0.7905699233777228,0.1617568260235818,0.8066263187383984,0.27628500303316117,-0.6918878243691394,-0.3268729238970623,0.29355835983793593,0.017023014119808135,0.3044089469223693,0.902715658253907,0.5532289073681151,-0.6702112598980914,0.18163609120269494,-0.5790026950590645,-0.7487726397153115,0.230590645505832,-0.008385505103505013,0.40840090523229317,-0.6682471755621481,0.20533860003706944,-0.7018111689414093,-0.07740070387424032,0.6061394979387171,0.18609887583416768,0.5116860520954553,0.7297230307961116,-0.4674758122038296,-0.3000963294414341,0.8339946364328975,-0.6637122960391489,-0.8106710723584446,-0.5999454986142683,0.9182361505440056,-0.6051439531668968,-0.5855399232098725,-0.7627438717999439
Thal_LGN_L,0.9901996773641126,-0.7960791298410083,-0.7119286026440781,0.9810961373347603,0.9400459637238967,0.982532795439665,0.08925565535199977,0.2553495305449703,-0.0024410567989648527,0.9217533586106172,-0.1933201296274727,-0.180922364564936,-0.3757602653851325,0.9632657977009665,-0.19555796357090627,0.2280978181436548,-0.21054031486296979,0.9622752140461752,-0.35081977082422666,0.22515949915898742,0.3756112580217659,0.24586140473114776,-0.25248757033047803,0.14797014615544044,-0.3646961781072945,-0.8756272060540357,0.9803908712187088,-0.7103137702539368,-0.18211015088038382,0.9717434950214835,0.11528343428874592,0.9794003051563962,0.9009478038596271,-0.0831341386871928,0.9778534595907824,-0.23995560227824067,0.9253562618259953,0.5702225180154398,0.9683696132593118,0.5367493648602453,-0.40398551532842947,-0.4104341411134522,0.031947462656161656,0.18218225172080782,0.42889103913802934,0.5048089472534285,-0.017691929626908545,0.3783072900891513,0.7504167795753375,-0.12124917279356769,0.9954070076654739,0.8997612056002124,0.19211432731142733,0.5352870513083069,-0.21720360548925313,0.9654285435218374,0.7041320295335276,-0.3208505263250382,0.43582731066471875,0.9906117922838362,0.3502779560757923,-0.2579503453093297,0.9398300049627016,-0.8342388267954066,0.9917350447967341,0.2566811875425169,1.0,0.0069086213219544945,0.22677610578116078,-0.4458019046680625,-0.11376528315185096,0.5513676350638698,0.9718873160360871,0.9852823403939587,-0.10502258726562219,-0.3927194233526253,-0.46047288613268467,-0.33854204164604923,0.7234082815009459,0.3505166980756415,0.41825603266708955,-0.21077993254271352,0.4074640263341295,0.1141647821101378,-0.7284056958806125,0.9870668202757242,0.22725329633847693,-0.7882691230716532,-0.087837460127491,0.21862263684021566,-0.7524837396581462,0.9678308306140757,0.9953003492389746,0.09667323192344499,-0.6021921436159432,-0.3452728825999891,0.9827605655929338,-0.22908775573426618,0.02185622545109863,0.12651801524538295,0.9315753352147346,0.9631345161379941,-0.2386283061861752,0.047572918782969036,0.03156317669130587,0.9326816210889202,0.6474796336842358,0.9917705490148195,0.5348813520725751,-0.33137367752560887,0.6011180593151142,0.4341802676665014,0.22925137759020678,-0.4621911526450535,-0.6161438855705,0.18520767286514123,-0.1134274535056665,0.1896263322220178,-0.31255180314932834,0.20469669444028094
Temporal_Inf_R,0.13645891290965972,0.013579976915194443,0.6324810439605041,0.1447436949814313,0.3355886305132433,0.11853855044896484,0.9561703911186997,0.9490920785552199,0.8935886446968374,0.30158327851360256,-0.9316027099652787,0.9790960096678867,-0.23042880251621475,0.25564298656428036,0.9636244431986337,-0.5652833213180845,-0.3747956063861576,0.24719995277567675,0.8997235517501028,-0.9346944625366329,-0.39563693689750856,0.9383556825751987,0.9651982576213411,0.9147569425045443,0.7904940208590234,0.16964166967327227,0.15285817490603776,0.5628013372387566,0.9769577564640597,0.22368156734886305,0.3838488252638054,0.1794305084343965,0.3674253867358338,0.24104277254771692,0.1336307679543391,0.9684941283287336,0.3336401756444495,0.781135928090635,0.1559058374709291,0.8250166319726709,0.7373498117732933,0.8672588792779405,0.9763193721582186,0.8876025821933178,0.7015317207401437,0.8596250531850457,-0.9183619230058772,-0.5973130699406004,-0.48448480808594274,0.8583807823542193,0.019675325144700165,0.4398663053481288,0.9358443857207946,0.8224536387800901,0.9742943223166449,0.21820907527083735,-0.3143201474147937,0.8125515058332314,0.8971419483659364,0.1358233588723339,0.9371778166288582,-0.737576740839838,0.04801400605620664,0.4131970599157384,0.043515348255683324,-0.6412421081956818,0.0069086213219544945,1.0,0.7506015834267189,0.8806409940623776,0.987782318669332,0.8156267367329999,0.18280998783000407,0.023751853090131766,0.9676693138105922,0.6128153853725891,0.8357893390687107,0.9265193344837979,0.2760520056348405,0.902483054939649,0.9088955346438214,0.9718639570304579,0.8540804001568335,0.9935835668573749,0.4720167717096082,0.13214118309422604,-0.951712334200398,-0.0703210960573979,0.991991117970457,0.903061336499061,-0.46218371763343385,0.2171205901549105,0.00029999329129487,-0.898909127618483,-0.6222597967553924,0.9263329243425028,0.08759378817022931,0.9615023979346446,0.9468369542120799,0.5652121239787659,0.2926852264931982,0.012986578685043548,0.9660827469050584,0.5780399610126338,0.989704138724904,0.1258826712893919,-0.7201100142666477,0.03415697866905274,-0.8054095376274791,-0.8268026138942717,0.7708244329748103,0.8617707526440452,-0.1651984587418467,0.8796349077210148,0.601373464718873,0.9819332084511093,-0.7472496645862825,0.9522710445224628,0.9274401723771442,0.8902429599539914
Cingulate_Mid_R,0.3064077956720099,-0.41106092380875564,0.4776691533098164,0.38705768094784554,0.4637169644994304,0.24006368235917494,0.905782447267947,0.8334597107243459,0.9362275276494687,0.5448998478342674,-0.8800917259014254,0.6479736190040746,-0.6902931472231363,0.4196553934388188,0.7616452108581196,-0.7387290841072196,-0.7106356193963488,0.3402519919228715,0.7511718140954147,-0.7240411439256834,-0.5659637798170452,0.6061089223946995,0.6534920511304668,0.9511705782692189,0.2885065420165611,-0.23960557214724615,0.37419299281159496,0.4896611181618943,0.7330160069844432,0.3523655568300968,0.052236784215161064,0.3254944286249643,0.4242028540222583,-0.3343540944674369,0.36224466239081493,0.670980401078524,0.37110641853246845,0.5599806605439802,0.39192875593382265,0.8533520805001409,0.1977740684656957,0.5292555955194879,0.614892150854544,0.9505635145190999,0.9664172496467645,0.7810122676605094,-0.8740529645393226,0.042235183203675426,-0.40928175663240796,0.31743996263999363,0.21066352212837705,0.5083675695093659,0.6393088963360766,0.7875788793100736,0.6720247953643428,0.4652071319890828,-0.3846317110740963,0.29516897957372157,0.7827387611421728,0.3234191875439036,0.7481380544155224,-0.8930414630421144,0.3731451042723295,0.018098275661168232,0.1832778562193611,-0.7430409092568392,0.22677610578116078,0.7506015834267189,1.0,0.5293712807250541,0.7435653998118735,0.782240666224552,0.4183515506952162,0.2727589888388587,0.7322741005707637,0.16523398994900398,0.7025341603782388,0.5507821864414184,0.150397237918371,0.9063566947852987,0.7754974834373443,0.7323013839153472,0.9046134995431455,0.7633278697733213,0.4887121831513641,0.2852791231411135,-0.7416124645110528,-0.4808069254337103,0.7166014480505037,0.49584771710546593,-0.4668482933586073,0.43806506469249457,0.17203687915503516,-0.8055964246511825,-0.6810786428129364,0.6582245505846301,0.2360417307084637,0.6063925094638956,0.9078136521109347,0.005303479058775263,0.3790546242324768,0.14836643677039413,0.681277335784923,0.008826240188000956,0.8343492865403719,0.42618711412863036,-0.2816048825537913,0.2425976321249453,-0.34881731369488506,-0.7700294692526417,0.7534048202753099,0.7184619974637763,-0.4006611368405177,0.5614245098398363,0.622719245444852,0.7719221310895104,-0.8906637634366456,0.8831999085512979,0.5076573356485912,0.9568953425149431
OFCpost_R,-0.3293876230080338,0.4514039898435493,0.8844705102137903,-0.33224135267144417,-0.12682999031734485,-0.3351519253915557,0.7859124008174326,0.7087620588124431,0.783518190311903,-0.16355493791022416,-0.697188231451574,0.9492213101269459,0.07419423053933452,-0.22263765176869438,0.9204729914952194,-0.5051875016530124,-0.11992232911593709,-0.22239473419436018,0.9395568082639212,-0.8939376541816446,-0.4120980777826355,0.733709320656014,0.9693482126174605,0.7252475875201858,0.9241578301095682,0.6056535803490585,-0.3260756165729989,0.776395588995701,0.9519362895233574,-0.24796536417512555,0.41006672860795035,-0.29353651782113604,-0.05246535204962467,0.3609491923288261,-0.34672259388649324,0.9663119712004147,-0.10056992603970892,0.45149959498708975,-0.32719941352078036,0.4753842873714282,0.8984785901500889,0.9866960536163867,0.8676916491315055,0.6644944686540197,0.4135384375124804,0.5393722210121861,-0.7553789851067642,-0.7559714866579347,-0.7144158600859963,0.853269956446882,-0.4406011421030341,-0.016849389125823677,0.7808293942913747,0.456688438421965,0.9593141998156676,-0.2565276857439845,-0.5204937590845229,0.9196466848546426,0.5835458494392902,-0.3312087219176684,0.6746492577049638,-0.457016576942063,-0.42756839401619806,0.7918552191331942,-0.4072563974428241,-0.5913697437310823,-0.4458019046680625,0.8806409940623776,0.5293712807250541,1.0,0.932876373754006,0.44913904080022365,-0.2944202727328262,-0.4480652207558898,0.9191271590737305,0.8132586006202278,0.934346269604585,0.9899038446191233,0.002511169301527237,0.6320074912662935,0.6089739751546185,0.9523642560594823,0.5530411370398811,0.8295700964602271,0.7091880374736429,-0.3370538446508701,-0.9191761053296211,0.3739567163124892,0.9074208684253253,0.719567063619428,-0.012485888501008707,-0.2626311123844254,-0.4452496444018562,-0.7810401060814892,-0.20839547145938872,0.9849715457348016,-0.3790914536382305,0.9708639175277921,0.8153125802787925,0.528263352508848,-0.18557476293602373,-0.3905111269935818,0.9674107956769681,0.577906520289489,0.8525831641153188,-0.3560975985469588,-0.9207295498777956,-0.431685638676967,-0.9731218833635298,-0.5176033801742617,0.37987972866043673,0.5996053820384383,-0.12088713759846144,0.9921008598204947,0.7830885551010647,0.7788071392825838,-0.5287330867164118,0.762222161337256,0.9692406974080823,0.6640237531834556
Frontal_Inf_Orb_2_R,0.012079388047805515,0.1283652303323239,0.7336166693287283,0.022173185485173465,0.21976675354435318,-0.006285532705634226,0.9437909694167516,0.9066246022629645,0.9123977681227747,0.19272901085250194,-0.891438572451452,0.9856222598470623,-0.1688140043570637,0.1307944660777794,0.9749666126828452,-0.5712950598232801,-0.32010943187921975,0.11769030993927547,0.9424704818387986,-0.9403946130176718,-0.41431417317249963,0.8883361770870225,0.9846820108818506,0.9054386334051194,0.8358354200451973,0.2891186049496636,0.027149043094523904,0.6431006280318696,0.9970071562340702,0.09689047434151969,0.406417413142207,0.050748633313006566,0.2656207212745621,0.2559209994078682,0.006049102615320729,0.9874411484134413,0.22164162211336458,0.6977046744230413,0.028374122322160335,0.7586678871284175,0.7850421332189121,0.9244320785519572,0.9585923152632617,0.8632353129954027,0.6773734804406278,0.7965106342455293,-0.8987797211268921,-0.6222236661336159,-0.5629807354734452,0.851445090276357,-0.1081226482694608,0.32457122262518023,0.9147954350475788,0.7379966402496485,0.9883342735460906,0.10197457667908794,-0.3858133902056469,0.8476351524434927,0.8291411550956468,0.012961664501839212,0.8836906088983634,-0.6847850110672973,-0.07774951731466241,0.5263548362681981,-0.08300842732307313,-0.6469362813091821,-0.11376528315185096,0.987782318669332,0.7435653998118735,0.932876373754006,1.0,0.7341773581878251,0.061856349239227094,-0.10524161861092303,0.9841135017977894,0.6868053921051506,0.896758583961734,0.9594691488490923,0.21115574209219487,0.8639116280261482,0.8457121376084562,0.9912013712150144,0.807103196310868,0.9700963478436136,0.5680280667110276,0.0031941529575743835,-0.9633413052970933,0.043620026610611186,0.9848871450955622,0.85101109032175,-0.32595273250269513,0.09500121444215855,-0.12231962770772525,-0.8839933039708748,-0.5094793602471228,0.9683589421916703,-0.04405367716399994,0.9815638918471732,0.9494766181347901,0.5420217465753928,0.15733826750074034,-0.09268243106432725,0.9884640753832691,0.567282208615936,0.9807640350650615,-0.0008252849288433972,-0.7708519082161865,-0.09445513607510675,-0.8569659303209037,-0.7476743770916991,0.6777753740680845,0.8165916043922875,-0.1502296191555496,0.9303726894693396,0.6901810967616077,0.9451658500869777,-0.7131241359877123,0.9387980123037342,0.9453447798933994,0.8667847133071199
Thal_Re_L,0.6530132173240821,-0.5176308779260876,0.126340633002148,0.673248653252643,0.7839230512715064,0.6272731531077416,0.8500086874407426,0.9309668991676006,0.7405046639309539,0.76742374268112,-0.9092636877050342,0.6930354049990739,-0.5216148043599399,0.7499459649791991,0.7009304688426402,-0.45236168270982385,-0.55553529434114,0.7307948651432645,0.5600852001096609,-0.6784639032719992,-0.24578847563307146,0.8716865988928171,0.6437517618314347,0.8487118815610046,0.37042408303245417,-0.41062694290350543,0.6806644258438718,0.12011021842130845,0.6894149870994496,0.7204191640206584,0.21982567085660612,0.6914361344323261,0.7496612115599142,0.016955329976270705,0.6690642597346221,0.6533175676632877,0.7465517180219549,0.9255197567830328,0.6878315574322156,0.9791033922522402,0.30089505983520887,0.43875981969371824,0.7869551664999586,0.8695539344694428,0.830240832142406,0.9636609505506121,-0.8140224645491622,-0.2075503172510371,-0.04760694514839298,0.5797066092807491,0.5686387146350526,0.8463976824682823,0.8176841274841478,0.9930448578171323,0.6725899133946832,0.7206678618847251,0.040809997986253496,0.4173014212854498,0.9825855830025715,0.6542004492949939,0.9471007087364508,-0.8332899627488407,0.6052274071572424,-0.17775590396152022,0.5733421825080897,-0.4874744599180605,0.5513676350638698,0.8156267367329999,0.782240666224552,0.44913904080022365,0.7341773581878251,1.0,0.701618937039897,0.5845236234597044,0.7065864534030131,0.17743929863531271,0.4484330038897442,0.5445503567659378,0.5166542603939914,0.9349308767499032,0.9738360317618734,0.6764937987537435,0.9504288527829066,0.8670651328395614,0.03562028783006754,0.6543766185019533,-0.6803486912969055,-0.5814931542867942,0.7665226679390261,0.8247249162638627,-0.8442520025281269,0.7254031187967919,0.5400258674080701,-0.7429286178959137,-0.910092243771456,0.5508036455736952,0.6245220217117697,0.636284762533375,0.7955274282684761,0.4223631285997479,0.771431342888016,0.49501574639055873,0.6473151785444222,0.3882616892975532,0.832628880264021,0.665042150643945,-0.23731292259789905,0.5838713101920301,-0.3401689042711448,-0.9219702761773316,0.9904033063549266,0.8928238651923333,-0.15353778680435234,0.45700716679836084,0.18979295311296085,0.9056929451286809,-0.7649519544153072,0.87660076209845,0.5696154012983601,0.873125350814256
Cerebellum_8_L,0.9869928573636605,-0.8492184355543224,-0.5664417884127992,0.9961190511258201,0.9767803276806322,0.961706634759396,0.28439967100946406,0.434443856823315,0.18829344486330796,0.9815052556406846,-0.3922024413779226,-0.00960180966616977,-0.5225089673197323,0.9903053470201133,0.0007424096510888945,0.020315538863649424,-0.38483909058929333,0.9762025662393526,-0.15527554054697684,0.018938373614870167,0.18368680747563004,0.3779796549056872,-0.07895664434848579,0.3408766587268919,-0.27778339301363253,-0.8782415609068269,0.9966700044355797,-0.5410698774650812,-0.00346637492106729,0.9850178665410738,0.07211662997842654,0.9877697924839582,0.9141777439434343,-0.16313713780602068,0.993612427512229,-0.06496510071265033,0.934056603258903,0.6662580357366095,0.9922152995681492,0.6855760481219255,-0.33557204035272276,-0.2772224921090727,0.17705641296190375,0.3822679424533736,0.5892152996334775,0.6419586338896547,-0.2295294760455348,0.33515120719475533,0.5877223322963735,-0.026901036189668378,0.9741378941564229,0.9494946209367181,0.3133854486175653,0.688493652742455,-0.04007726362124494,0.9955204394835712,0.5484826999348086,-0.2344715720046019,0.5933769652589763,0.9880952855852716,0.49963399336595743,-0.46098403387111814,0.9647085883594424,-0.7806682995771306,0.9633026723001313,0.03975852357005718,0.9718873160360871,0.18280998783000407,0.4183515506952162,-0.2944202727328262,0.061856349239227094,0.701618937039897,1.0,0.9810037968168126,0.058616997642042444,-0.3551165538693403,-0.2718148177514019,-0.18683199086583105,0.668191340997988,0.5235888407469859,0.570669263799421,-0.028441510725576127,0.5874710558046445,0.28274914948457514,-0.5683483868613654,0.9847568054521377,0.02825632233547574,-0.8568711611357013,0.0935174488989909,0.33385832009308375,-0.8385907308371702,0.9980324923499336,0.9608477231785238,-0.11656230462773108,-0.7450076601162999,-0.1771214736266623,0.9765452507143161,-0.07164181889740921,0.2144557623090371,0.11832374981617479,0.9682878284457941,0.9124983977327873,-0.061616636349535445,0.04474236197352506,0.21891753847733872,0.9710617625039437,0.5088500552094242,0.9764029516039758,0.40351347546507826,-0.5148150957194281,0.7448189451785424,0.544950287044562,0.08175479810100224,-0.2961721876118003,-0.44376202626616656,0.3542400226895222,-0.3259984948163954,0.36469254313577315,-0.16158429021060125,0.39910138205468554
