,ACC_pre_L,Supp_Motor_Area_L,Thal_PuL_L,Thal_Re_L,Temporal_Mid_L,Rolandic_Oper_L,Heschl_R,Calcarine_R,Cerebellum_Crus1_R,Cerebellum_6_R,Rectus_R,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Frontal_Mid_2_L,OFCmed_R,Temporal_Pole_Sup_R,Thal_IL_L,Frontal_Inf_Oper_L,Cerebellum_3_R,Occipital_Inf_L,Vermis_7,Parietal_Inf_L,Cerebellum_Crus2_R,Thal_PuI_R,Thal_MDl_R,VTA_R,ACC_sup_L,Cuneus_L,LC_R,Frontal_Med_Orb_R,Occipital_Mid_L,Frontal_Mid_2_R,Cerebellum_4_5_L,N_Acc_R,Angular_R,Red_N_R,Heschl_L,Thal_MDl_L,Thal_LP_R,Insula_L,Thal_LP_L,N_Acc_L,ParaHippocampal_R,OFCant_L,Frontal_Inf_Orb_2_L,Paracentral_Lobule_L,Thal_PuL_R,Postcentral_R,Frontal_Inf_Tri_R,Cingulate_Post_L,OFClat_R,Vermis_1_2,Thal_MGN_R,SN_pc_L,Cingulate_Mid_R
Thal_MDl_R,-0.661217907622679,-0.29963769519231076,0.34228648684966334,0.9190677697610634,-0.42225487479727447,0.27579355241604653,0.91684343907721,0.8468136107348402,0.8879557482737254,0.58899431263352,0.8174987000806198,0.8453599277376171,0.8823165500040929,-0.940524512380237,0.7654957582683142,0.8635052498612028,0.9162165000006813,-0.43751339031653774,0.9383983477092153,-0.7328658099240908,0.11221379226076085,-0.9710260672583881,0.8404710969560505,0.9730417217456834,1.0,0.7474064580651972,-0.5519685950917591,-0.5369349523575324,0.6465937844491929,0.3274197786173101,-0.9234335748442553,0.3993301418337694,0.3366653953303737,0.8095006917104711,-0.13156096733043207,0.8326349067303069,0.2360961856303048,0.8809438960602158,0.9918063295095596,0.07676002552944293,0.4133415553172092,0.043882924435777654,0.9399328802624131,-0.21071660630961223,-0.3283885744047519,-0.8867066942248318,0.896810081234949,0.5269831050785578,0.7296349262685162,0.4172315617374209,0.9303557505068105,0.20841626772108401,0.776793867809077,0.8684542860138591,0.8568543871220061
VTA_R,-0.1480244627826823,-0.7710754469005495,-0.3273371516967412,0.5445503567659378,-0.6467290572616756,-0.3395512402993915,0.9463491065154657,0.9459288660204647,0.6264804945962892,0.10095217064430215,0.9840156636682238,0.9842028607843973,0.9594691488490923,-0.8098745006652135,0.9897962233711837,0.9697579886716048,0.560204986767255,-0.6164144509896531,0.6959121629953402,-0.12734351312452116,0.43614540904117705,-0.7910954901269571,0.9798040491369193,0.7737184478029379,0.7474064580651972,1.0,0.04373665799800354,0.1523640962229165,0.9396863093129767,0.5949887691710832,-0.5071303527727342,0.6289303288452098,-0.22015737741554062,0.8043052026812135,0.5247007720152105,0.9821067632397386,-0.3286718265624353,0.7953024947729672,0.7074700218363951,-0.26997297635007345,-0.2526209579378531,0.22295406803232276,0.8865928277977158,0.11173004373708703,-0.4459327085980758,-0.9113776378085688,0.4820797382752065,0.7169863065613827,0.9055096127455178,-0.12913611450994722,0.8080975723079828,-0.28412880905945737,0.9523832381034674,0.8156214092269323,0.5507821864414184
ACC_sup_L,0.9658352763477394,-0.5782129244792574,-0.656256768196245,-0.5216148043599399,0.22610002237554758,-0.5026402489171958,-0.22677094962509692,-0.12833553359553607,-0.36754720794336604,-0.4133614648535957,-0.011563186191698637,-0.12327850236606933,-0.1688140043570637,0.536347331777508,0.029670935353543485,-0.16171078845097728,-0.5285504439515396,0.2861930699719841,-0.3844123729366957,0.9550261215559763,0.6005257152866036,0.5681472989843971,-0.10899886526095376,-0.42915189484351074,-0.5519685950917591,0.04373665799800354,1.0,0.9202536646315143,0.06771263259359678,0.5428686076081386,0.8241119303454263,-0.22932139045086147,-0.404206525371467,-0.018369473516497363,0.5828349161518342,-0.11158680000900133,-0.3891792922510556,-0.4436624956312609,-0.5751677679288811,0.008456618887090485,-0.6714273722670796,0.6122402456340107,-0.25166396467753144,0.7976747360438825,0.37558092213801303,0.3284433479572262,-0.5529293197231845,-0.26743558628749886,-0.21225875381145695,-0.4153359441996982,-0.3610977761853554,-0.24426051357945439,-0.15581227512472484,-0.12043782981455914,-0.6902931472231363
Cuneus_L,0.845920533076567,-0.5535698347200191,-0.8904028177035412,-0.6467605972475347,-0.11786395146402506,-0.7913702143301932,-0.16544539267915004,-0.05630593769768564,-0.49101974233633194,-0.6890560096355934,0.03904896025709244,-0.016161693463154606,-0.09406678332441276,0.402297860781557,0.11605771797594383,-0.05998458427932501,-0.62518076670089,-0.05360093338853217,-0.4838004334754334,0.9499028238347995,0.4509443376931462,0.4634212633492913,-0.012627996327385439,-0.4523292963979369,-0.5369349523575324,0.1523640962229165,0.9202536646315143,1.0,0.22085277876675802,0.33770701856658586,0.7554921950661577,0.13058269223313934,-0.719682059610542,-0.14413063042319968,0.82987433051572,-0.0027822602470269886,-0.7082455999650836,-0.31640270804448084,-0.5776324967257969,-0.3714132618860406,-0.901609704612094,0.30432578345785943,-0.2579537833640817,0.5387307017249617,0.010870409760425774,0.1917488317090028,-0.6933007070076298,0.06385883506145926,0.02538336918695494,-0.7229884907446728,-0.3481155599007064,-0.5998327228963948,0.030011298107494984,-0.2236513274241643,-0.5935312633385291
LC_R,-0.07432790582821243,-0.659440687800854,-0.3819072823364367,0.4490273655005126,-0.6301240583291318,-0.3963776126575409,0.8535777609087769,0.9306787469726321,0.5808834115828783,0.03775125212221642,0.8929933908068646,0.9202763524794564,0.9179015840069868,-0.7091900538060657,0.8840927709343344,0.932910261663673,0.5182614065837305,-0.5803843653768394,0.6083657365451449,-0.055922800843491716,0.526414943571506,-0.7165889580278336,0.9387469141285956,0.6960454221476801,0.6465937844491929,0.9396863093129767,0.06771263259359678,0.22085277876675802,1.0,0.4978963836824502,-0.4300906651991532,0.6838848712042933,-0.2869599702183863,0.6601316445315668,0.5807092222483458,0.9375782836865422,-0.384516195542385,0.8462058008338943,0.607642623367746,-0.32502881862237665,-0.31557541714857923,0.10253855590947394,0.8106150522905808,0.11677189988342303,-0.44296782307826477,-0.8230654517819173,0.3750786666940371,0.7849608925661813,0.9167039444462658,-0.19995058641506017,0.8050733769628831,-0.37546805998822363,0.9565321644257919,0.6969040297069082,0.6178347754846265
Frontal_Med_Orb_R,0.46024511673503354,-0.8426387439382292,-0.10820395055295162,0.4223631285997479,0.17299555878755007,0.03258969327392576,0.528278762634898,0.5567584353722386,0.5495058237277702,0.38315696733874827,0.6564492495495892,0.522603819677284,0.5420217465753928,-0.18416207258948264,0.61478249207708,0.5081642527857801,0.39055525836240923,0.2127928673731902,0.550211065767599,0.278221829114254,0.8304856372123924,-0.20892408277698268,0.5453904102354836,0.4603015270410031,0.3274197786173101,0.5949887691710832,0.5428686076081386,0.33770701856658586,0.4978963836824502,1.0,0.04483592066842912,-0.20814823618644118,0.20551671373183955,0.8100076877630658,0.21075850939024457,0.5256521354213405,0.13513913999193009,0.2361093796350763,0.32084081683833315,0.4329569645161816,-0.0639659534107021,0.9111144715584641,0.5891974832062797,0.8242389172295268,0.41655200406130183,-0.33658438161175375,0.3891713452366186,-0.10343447009858746,0.21332230734140556,0.2574032170795526,0.4622979971854899,0.27962329089593707,0.35954476122814893,0.7448186222067137,0.005303479058775263
Occipital_Mid_L,0.8930760667203433,-0.04419277544419441,-0.4812034468663265,-0.8332899627488407,0.44327102184984474,-0.3602386427755893,-0.7344720347216245,-0.6408862205011457,-0.7428009465416487,-0.5354544514025453,-0.5711468421601859,-0.6465106897247309,-0.6847850110672973,0.8983445357514632,-0.5243752842612891,-0.6734405407428342,-0.8352100397362083,0.48022563416873376,-0.7902306842541764,0.9169935380582351,0.21693329965345512,0.9262778823533216,-0.6347506625920809,-0.8453561466338801,-0.9234335748442553,-0.5071303527727342,0.8241119303454263,0.7554921950661577,-0.4300906651991532,0.04483592066842912,1.0,-0.42752372742528905,-0.3545315616656588,-0.5430291157350042,0.3050839553975291,-0.633707855955305,-0.27875093859814437,-0.8069126081883161,-0.9271422819877182,0.013272466207906565,-0.5370858792829722,0.28270845413880535,-0.7480112265916273,0.534652303645232,0.4480274592221275,0.7730820147092169,-0.8305529576775861,-0.5240066590610999,-0.6250804991937451,-0.41513096702476887,-0.7887094382314768,-0.19296777891703,-0.6230465265142878,-0.6295136057733612,-0.8930414630421144
Frontal_Mid_2_R,-0.39123466010115243,-0.22165575104890822,-0.5380954369309668,0.03562028783006754,-0.975654071877966,-0.665975661242692,0.5409361059210022,0.544926065329368,0.049720401646753176,-0.46590875507091384,0.5155768809013106,0.6365210143630544,0.5680280667110276,-0.6555425273199281,0.584020560723395,0.6241427399145445,0.09242203726708274,-0.9585679674052798,0.13173651786134097,-0.15484714814991682,-0.18637485540378515,-0.5939449890918137,0.6106758915489855,0.32534518130652135,0.3993301418337694,0.6289303288452098,-0.22932139045086147,0.13058269223313934,0.6838848712042933,-0.20814823618644118,-0.42752372742528905,1.0,-0.6778815252318126,0.09106325811765759,0.6528580453828627,0.6361592157165465,-0.7320419783829901,0.6232596625225247,0.34840317661196935,-0.8655920142249172,-0.49737013975742994,-0.5727745814066415,0.3840777522575358,-0.5400699062963934,-0.9447736694878273,-0.6864975481782424,-0.02138527370594147,0.9805300073944553,0.8727265858370606,-0.622510198207581,0.39989178677555187,-0.7942365147199368,0.7790412922743688,0.14808683356609972,0.4887121831513641
Cerebellum_4_5_L,-0.2704328949828322,0.27451873203983795,0.9427607899004573,0.6543766185019533,0.6777371302900277,0.9844414476454505,0.04339706045205498,0.0024382757764624926,0.598264010494515,0.9453620024186059,-0.05775447016034731,-0.1165867608465811,0.0031941529575743835,-0.029607343201894634,-0.1819337368296316,-0.06615556578139063,0.6234734480919374,0.642942069634283,0.5299267333454887,-0.5577990509600926,0.12342066158575271,-0.13626019385900787,-0.08587517367392684,0.3716668989220266,0.3366653953303737,-0.22015737741554062,-0.404206525371467,-0.719682059610542,-0.2869599702183863,0.20551671373183955,-0.3545315616656588,-0.6778815252318126,1.0,0.34817176600861766,-0.9040638740437016,-0.11864424001924398,0.9933883770017433,0.07729312885916993,0.3915697110958405,0.9095508104927724,0.9459718988147734,0.36797902949861605,0.2362993222509373,0.18337100252886418,0.6531071031166097,0.09310770708947991,0.7022510950811285,-0.559233550467854,-0.36593302992812105,0.9953552644287598,0.28658971812649997,0.97796817788383,-0.2619518050250751,0.37128177750656305,0.2852791231411135
N_Acc_R,-0.1419302004539165,-0.7100031791639155,0.1620215316294673,0.8247249162638627,-0.14463883905919825,0.2071674124714819,0.878435720811251,0.833568659295048,0.8692072540214448,0.6007573996416805,0.8924398615555602,0.8221970343061981,0.85101109032175,-0.6916209817576796,0.838213214327615,0.8184978281611064,0.7874136529660648,-0.13596934778428305,0.9075395307367625,-0.2928229623705406,0.5360587089709218,-0.717998984311526,0.8297778116839437,0.869817235593923,0.8095006917104711,0.8043052026812135,-0.018369473516497363,-0.14413063042319968,0.6601316445315668,0.8100076877630658,-0.5430291157350042,0.09106325811765759,0.34817176600861766,1.0,0.021866618812704058,0.8165330326767574,0.24395696717757445,0.6463454036105196,0.8076891602879421,0.3231392178200259,0.2328737419242601,0.5983838943751267,0.923988690104544,0.3616691143936535,0.05685785040909664,-0.7505002718579423,0.7967071830736592,0.2242199305883197,0.5491454309617274,0.426642724276842,0.8256889785401887,0.32226999975258064,0.6645062219475837,0.9891649800673562,0.49584771710546593
Angular_R,0.41943687908683974,-0.6149034801110844,-0.972376482079761,-0.41832324814308414,-0.6445422709632909,-0.9632528095128893,0.2391699055103467,0.30972136144521495,-0.29460800015847805,-0.7481657212090621,0.38426140635290224,0.3997270053498376,0.2992262665174556,-0.10869839493412461,0.48122742225194914,0.3543005359912625,-0.3816076102749625,-0.5878674533748836,-0.23509133998660792,0.6233810227456568,0.2651550242960866,-0.02387792740645627,0.3855073800681966,-0.10631856161094684,-0.13156096733043207,0.5247007720152105,0.5828349161518342,0.82987433051572,0.5807092222483458,0.21075850939024457,0.3050839553975291,0.6528580453828627,-0.9040638740437016,0.021866618812704058,1.0,0.40735192617727034,-0.9333878132449269,0.1292007551954177,-0.1911466745939125,-0.7413398292698956,-0.9527549192491741,-0.025930751695299792,0.07959183303226948,0.1392764555645584,-0.5133296966996875,-0.2908861112974625,-0.4862269303055263,0.5953580836220081,0.5344923461624629,-0.8706381988404752,0.0005016862016300192,-0.8728792044864161,0.494104784239997,-0.01323888822259996,-0.17166920220799228
Red_N_R,-0.28410145348311017,-0.6772763809233155,-0.19552073493964503,0.6473151785444222,-0.6418456461688021,-0.22620247304539357,0.9774733488929781,0.9730427423926926,0.7158367823010867,0.20533820119880317,0.9795853796612488,0.9954364729551405,0.9884640753832691,-0.8783595785331247,0.9683013673975159,0.9948782311525812,0.6681645568703634,-0.6178756064426906,0.774715738352653,-0.2790751021224139,0.3856036212484447,-0.8744691913551284,0.997983813675649,0.8530303142810454,0.8326349067303069,0.9821067632397386,-0.11158680000900133,-0.0027822602470269886,0.9375782836865422,0.5256521354213405,-0.633707855955305,0.6361592157165465,-0.11864424001924398,0.8165330326767574,0.40735192617727034,1.0,-0.22954130604696898,0.8778631563285717,0.8039841207648352,-0.22949701210997675,-0.11856145580548516,0.14543514978835625,0.9333526119148254,0.018627582663473766,-0.462703826092029,-0.9530918484005574,0.589938730645353,0.737928355201933,0.9258458920367996,-0.026354461329452534,0.8852349245457267,-0.20974428194460232,0.968847991925716,0.8472027403280111,0.681277335784923
Heschl_L,-0.23635397877799333,0.3532001006894834,0.9482706567838867,0.5686387146350526,0.7354814656611989,0.9913646667685141,-0.06962160808272067,-0.10647220675272173,0.5066135423527317,0.9037171310285939,-0.16998521836634878,-0.2276104257178278,-0.1081226482694608,0.07010520944965984,-0.29139535426795166,-0.17672542485248074,0.5381018810887621,0.6992205461177012,0.4316696080698473,-0.5187598429160747,0.07656961031768265,-0.03603127889685603,-0.19714746324598306,0.26797927833757773,0.2360961856303048,-0.3286718265624353,-0.3891792922510556,-0.7082455999650836,-0.384516195542385,0.13513913999193009,-0.27875093859814437,-0.7320419783829901,0.9933883770017433,0.24395696717757445,-0.9333878132449269,-0.22954130604696898,1.0,-0.017451087971445105,0.2934135165770912,0.9151078445588906,0.9422119661064946,0.3355365542434096,0.12564844426659474,0.1728571239355529,0.6899009836873035,0.19944242348258312,0.6218148320564872,-0.6262103581700755,-0.4603887635562261,0.9785203099164869,0.18418822758665093,0.9802140085186452,-0.36446173043348723,0.26467616189350035,0.21066352212837705
Thal_MDl_L,-0.5272964463322655,-0.2721131115966597,0.09449189415497466,0.7405046639309539,-0.5574082715120547,0.0198728884333322,0.8743204330406905,0.9072145780974544,0.7900664135638656,0.3704901328667306,0.7995978888729024,0.8689499880899456,0.9123977681227747,-0.8737214970038357,0.749450352943923,0.911122638882066,0.8130666352518624,-0.5396789653630406,0.80587815258831,-0.5578002627545836,0.2514869607081359,-0.9191373810320942,0.8860233439470642,0.8787664594240702,0.8809438960602158,0.7953024947729672,-0.4436624956312609,-0.31640270804448084,0.8462058008338943,0.2361093796350763,-0.8069126081883161,0.6232596625225247,0.07729312885916993,0.6463454036105196,0.1292007551954177,0.8778631563285717,-0.017451087971445105,1.0,0.8606544857664294,-0.1518465384481177,0.16064017499104802,-0.13462592383586044,0.884797689433961,-0.21111200664004187,-0.4568851414423249,-0.8631574600122678,0.69141187561051,0.7578979153297833,0.8764778096297132,0.1615627102807763,0.9508701995157395,-0.08286294496514157,0.9044585885442694,0.7339392511303334,0.9362275276494687
Thal_LP_R,-0.671497956701217,-0.2768585891466157,0.3969789839988473,0.9385886905977807,-0.37216703091380837,0.3329211160238722,0.8941510424659893,0.8209032388882835,0.9010256985357762,0.6320213016531869,0.7870509393461225,0.8115743167043492,0.854857923587175,-0.9209860299985082,0.7274681461332239,0.8328994189576344,0.9281192749132596,-0.3904343615869839,0.9457956695947031,-0.7563241035595638,0.10308663985452489,-0.9561516157048,0.8105437667869723,0.9695778908193919,0.9918063295095596,0.7074700218363951,-0.5751677679288811,-0.5776324967257969,0.607642623367746,0.32084081683833315,-0.9271422819877182,0.34840317661196935,0.3915697110958405,0.8076891602879421,-0.1911466745939125,0.8039841207648352,0.2934135165770912,0.8606544857664294,1.0,0.12688001434613647,0.4668875377461453,0.05605435203560752,0.9259346540994199,-0.20586090610587016,-0.2856044106172935,-0.8639562499620111,0.9231959113684918,0.47693608409021315,0.6856045865821079,0.46910111494586093,0.9207775702344532,0.2651307754230082,0.7336707325116807,0.866016904534713,0.8551281122923969
Insula_L,0.15009806738255765,0.08197284196593785,0.7406958529782393,0.44376066400534847,0.8673810485456178,0.855070263657704,-0.10491680472559303,-0.10234405014207472,0.4496782886689575,0.8306247579423881,-0.11943393901776064,-0.231889417405689,-0.12108941087618297,0.25176528784166924,-0.23576079120527754,-0.19330812154996607,0.40907144693135455,0.855901045602236,0.36401040717821276,-0.16707177277857824,0.3834312588277359,0.14854118403236982,-0.1922750788605884,0.16780027419751628,0.07676002552944293,-0.26997297635007345,0.008456618887090485,-0.3714132618860406,-0.32502881862237665,0.4329569645161816,0.013272466207906565,-0.8655920142249172,0.9095508104927724,0.3231392178200259,-0.7413398292698956,-0.22949701210997675,0.9151078445588906,-0.1518465384481177,0.12688001434613647,1.0,0.7332276732844792,0.6572663038248306,0.09673267751978402,0.5504481021400269,0.8974427307453519,0.29672626999240836,0.48437128285290276,-0.7573192618878117,-0.5353596098167409,0.8950631053956641,0.10843411591256014,0.959340571195615,-0.3997480186763168,0.30287978500045043,-0.025929365560017948
Thal_LP_L,-0.544817589972116,0.4675559378599709,0.9960468900111978,0.665042150643945,0.49650706346192736,0.9759212336671738,0.054721608159520915,-0.015179001695009244,0.5590556795795653,0.884562433986565,-0.10316685402910046,-0.11164139736458711,-0.0008252849288433972,-0.1613400063114076,-0.21465845752695273,-0.05889037155874946,0.6402890365126098,0.4449260255815504,0.5084987912324177,-0.7683249903269844,-0.14635967167649586,-0.2562631464336356,-0.09360705675824041,0.3950118472332779,0.4133415553172092,-0.2526209579378531,-0.6714273722670796,-0.901609704612094,-0.31557541714857923,-0.0639659534107021,-0.5370858792829722,-0.49737013975742994,0.9459718988147734,0.2328737419242601,-0.9527549192491741,-0.11856145580548516,0.9422119661064946,0.16064017499104802,0.4668875377461453,0.7332276732844792,1.0,0.06567616045070966,0.21814771704729927,-0.14349698668968922,0.4118876063412481,0.017486076732483855,0.7187318908218711,-0.39693517270759604,-0.27489153909749275,0.940552945023806,0.29741933262608033,0.8775161417052058,-0.2147890549908968,0.28479239946284585,0.42618711412863036
N_Acc_L,0.5936862758954169,-0.6465046171091874,0.04807503995030516,0.2542831441833468,0.5174117899653484,0.22053026329089367,0.18028447059895295,0.19045831935600388,0.34689661120348364,0.41666175668094285,0.3122907205422756,0.14620863606472922,0.17395633598996496,0.1546565627807828,0.26563957626532736,0.12753957555280213,0.19118202998520273,0.5434275990741573,0.32690536101634754,0.3717926945320089,0.7326102969085135,0.12507435149576823,0.16775231871053511,0.1792781955606051,0.043882924435777654,0.22295406803232276,0.6122402456340107,0.30432578345785943,0.10253855590947394,0.9111144715584641,0.28270845413880535,-0.5727745814066415,0.36797902949861605,0.5983838943751267,-0.025930751695299792,0.14543514978835625,0.3355365542434096,-0.13462592383586044,0.05605435203560752,0.6572663038248306,0.06567616045070966,1.0,0.2754857526752808,0.9128089587748405,0.7088881186734997,0.02815932685607438,0.2494734471578813,-0.49799746501471853,-0.20167848668797772,0.38523725009538423,0.1414660009347934,0.49535715397676217,-0.0511769145927793,0.5068240749142647,-0.2899620824128202
ParaHippocampal_R,-0.3766747293367027,-0.5614562440986993,0.14192191008012126,0.8670651328395614,-0.3924491291583807,0.12600126858414754,0.9743290692972411,0.9506761818989079,0.9074174095403266,0.5333143369139172,0.9422196233028649,0.936572346319859,0.9700963478436136,-0.8735326757723813,0.8897429004095175,0.9512861178095907,0.8748196130108097,-0.3813956054409904,0.9472972650258602,-0.4725451637922775,0.40765970093568665,-0.9063889035754549,0.9443077971201551,0.9674157668926548,0.9399328802624131,0.8865928277977158,-0.25166396467753144,-0.2579537833640817,0.8106150522905808,0.5891974832062797,-0.7480112265916273,0.3840777522575358,0.2362993222509373,0.923988690104544,0.07959183303226948,0.9333526119148254,0.12564844426659474,0.884797689433961,0.9259346540994199,0.09673267751978402,0.21814771704729927,0.2754857526752808,1.0,0.08052817464731636,-0.22414230825824516,-0.8987830952519684,0.8267347477393717,0.5262637449722091,0.7783873876845817,0.32608190469988146,0.9663944176895716,0.14121841719875203,0.8568014385173233,0.9602189516207541,0.7633278697733213
OFCant_L,0.8274022544949139,-0.5733074337418705,-0.14439654000368318,-0.005145574694292106,0.5561178132809184,0.04335366361701323,-0.0172282340462285,0.0828414227053552,0.15420038016655088,0.2130653174605088,0.15126823357262595,0.0016720055185341003,0.03753551702778653,0.3887737134061254,0.10548856749488289,0.0016381370166035647,-0.013877355969501086,0.6103508842881464,0.09258695166701636,0.6225268324545242,0.8497898891915083,0.34413555191674455,0.04443833397960607,-0.041652330502862794,-0.21071660630961223,0.11173004373708703,0.7976747360438825,0.5387307017249617,0.11677189988342303,0.8242389172295268,0.534652303645232,-0.5400699062963934,0.18337100252886418,0.3616691143936535,0.1392764555645584,0.018627582663473766,0.1728571239355529,-0.21111200664004187,-0.20586090610587016,0.5504481021400269,-0.14349698668968922,0.9128089587748405,0.08052817464731636,1.0,0.740978336284735,0.2205759557674952,-0.025075056454331012,-0.4743595622333302,-0.25627495378700665,0.1885669320255627,0.0064267582306803735,0.31552068740611644,-0.11862659462467136,0.28056648262920714,-0.38207753962019964
Frontal_Inf_Orb_2_L,0.5372814581392208,0.049356307451299514,0.4422728407345167,0.040809997986253496,0.9657036072035804,0.5988184635333277,-0.4032848401843523,-0.3465605704254627,0.09537335122997101,0.5129867418996397,-0.34275974900988393,-0.4736830269814556,-0.3858133902056469,0.6149183638972504,-0.43076718638161116,-0.4456863696634564,0.017031610822824828,0.9762725462644212,-0.007913959003027068,0.25931183465312646,0.47282608193815434,0.5290730116804307,-0.428927350963741,-0.20598657891341504,-0.3283885744047519,-0.4459327085980758,0.37558092213801303,0.010870409760425774,-0.44296782307826477,0.41655200406130183,0.4480274592221275,-0.9447736694878273,0.6531071031166097,0.05685785040909664,-0.5133296966996875,-0.462703826092029,0.6899009836873035,-0.4568851414423249,-0.2856044106172935,0.8974427307453519,0.4118876063412481,0.7088881186734997,-0.22414230825824516,0.740978336284735,1.0,0.5950672709206125,0.07336668980436357,-0.8834805057893463,-0.7292058371127098,0.615939411417797,-0.22052533263456323,0.7637088499144694,-0.6053707627248572,0.004545605133481044,-0.3846317110740963
Paracentral_Lobule_L,0.5086348680252164,0.5433613988720798,0.09284216299453736,-0.6784639032719992,0.7235922338166701,0.16521642414040563,-0.9629780649086996,-0.9014650386066214,-0.6772852976812362,-0.20069134706368377,-0.9192445335223945,-0.9583827091093793,-0.9403946130176718,0.9650309515906671,-0.9184799378195412,-0.9505080396792011,-0.6718362071906782,0.7211590638639611,-0.7633655934181605,0.46414716053582206,-0.11475107531411177,0.9474182861292154,-0.9430077834365236,-0.8600476926651363,-0.8867066942248318,-0.9113776378085688,0.3284433479572262,0.1917488317090028,-0.8230654517819173,-0.33658438161175375,0.7730820147092169,-0.6864975481782424,0.09310770708947991,-0.7505002718579423,-0.2908861112974625,-0.9530918484005574,0.19944242348258312,-0.8631574600122678,-0.8639562499620111,0.29672626999240836,0.017486076732483855,0.02815932685607438,-0.8987830952519684,0.2205759557674952,0.5950672709206125,1.0,-0.6331050134954607,-0.7639222484463127,-0.9204153741084481,0.006389729528320492,-0.8482830951285697,0.19957687294933427,-0.9273593510870947,-0.788868987495996,-0.7240411439256834
Thal_PuL_R,-0.5774664764176699,-0.15674280236980004,0.6627329454008541,0.9904033063549266,0.0009664018032556757,0.6405075412743141,0.7220018395736578,0.6537671154292573,0.9472615069052681,0.8725147743594146,0.6104301747850001,0.5970448032864385,0.6777753740680845,-0.7130695044928284,0.5140069143922544,0.6311423474977045,0.9667516445222893,-0.023077530429137863,0.9564918268572167,-0.7668534331050616,0.17819637327859167,-0.7831379392910829,0.6086351626122614,0.9024715286828152,0.896810081234949,0.4820797382752065,-0.5529293197231845,-0.6933007070076298,0.3750786666940371,0.3891713452366186,-0.8305529576775861,-0.02138527370594147,0.7022510950811285,0.7967071830736592,-0.4862269303055263,0.589938730645353,0.6218148320564872,0.69141187561051,0.9231959113684918,0.48437128285290276,0.7187318908218711,0.2494734471578813,0.8267347477393717,-0.025075056454331012,0.07336668980436357,-0.6331050134954607,1.0,0.12961695610898077,0.38310326895100066,0.762288944535488,0.8332847604065942,0.6053385779571543,0.46821677030365344,0.8440283428965177,0.7534048202753099
Postcentral_R,-0.4195320499813298,-0.25578550507946146,-0.4457140990871601,0.18979295311296085,-0.9378774462030963,-0.5658002461161474,0.6518376286368647,0.673821751249191,0.22395278053282386,-0.30998834525392527,0.6193864608191099,0.7358949406631277,0.6901810967616077,-0.73626185561341,0.664384282489896,0.7367513742759813,0.2617761681049052,-0.9160168713121188,0.29215018586846164,-0.23265319320593442,-0.0629665109123174,-0.6978698466551689,0.7200176761713774,0.46923615548777386,0.5269831050785578,0.7169863065613827,-0.26743558628749886,0.06385883506145926,0.7849608925661813,-0.10343447009858746,-0.5240066590610999,0.9805300073944553,-0.559233550467854,0.2242199305883197,0.5953580836220081,0.737928355201933,-0.6262103581700755,0.7578979153297833,0.47693608409021315,-0.7573192618878117,-0.39693517270759604,-0.49799746501471853,0.5262637449722091,-0.4743595622333302,-0.8834805057893463,-0.7639222484463127,0.12961695610898077,1.0,0.9358924495223174,-0.4927527121179412,0.5576797246682637,-0.6937515325595499,0.8683461041482524,0.29290654907286445,0.622719245444852
Frontal_Inf_Tri_R,-0.3859176784934138,-0.4894889302360162,-0.34167643670109943,0.4484330038897442,-0.8525897496789152,-0.42484597092930826,0.8693986769437665,0.8760151531970264,0.4968745116040821,-0.06093149077924857,0.8521284554211473,0.9249195607814258,0.896758583961734,-0.8667051909170201,0.8704535510664723,0.9251861305008159,0.49605400274495454,-0.8275634136468016,0.568047940917725,-0.28085653235572894,0.15296449015072291,-0.8443019525751149,0.9154661690569067,0.7069289198451437,0.7296349262685162,0.9055096127455178,-0.21225875381145695,0.02538336918695494,0.9167039444462658,0.21332230734140556,-0.6250804991937451,0.8727265858370606,-0.36593302992812105,0.5491454309617274,0.5344923461624629,0.9258458920367996,-0.4603887635562261,0.8764778096297132,0.6856045865821079,-0.5353596098167409,-0.27489153909749275,-0.20167848668797772,0.7783873876845817,-0.25627495378700665,-0.7292058371127098,-0.9204153741084481,0.38310326895100066,0.9358924495223174,1.0,-0.2807044006713656,0.7716755001108258,-0.486131330816293,0.9821759141962293,0.6022616175141154,0.7025341603782388
Cingulate_Post_L,-0.2966671047994549,0.21447629807179366,0.9301623690930393,0.7204191640206584,0.6229128281051339,0.969514166551175,0.135088705452272,0.09428334354391621,0.6691001681446457,0.9710129459088351,0.03414158099638569,-0.023609021654388163,0.09689047434151969,-0.11077319658661113,-0.09202492796096398,0.02726985926749744,0.6909343763635788,0.5908213789209715,0.6065549127709832,-0.5860367905697158,0.1607000102513611,-0.2182968063295918,0.006703097079898248,0.45421909258260096,0.4172315617374209,-0.12913611450994722,-0.4153359441996982,-0.7229884907446728,-0.19995058641506017,0.2574032170795526,-0.41513096702476887,-0.622510198207581,0.9953552644287598,0.426642724276842,-0.8706381988404752,-0.026354461329452534,0.9785203099164869,0.1615627102807763,0.46910111494586093,0.8950631053956641,0.940552945023806,0.38523725009538423,0.32608190469988146,0.1885669320255627,0.615939411417797,0.006389729528320492,0.762288944535488,-0.4927527121179412,-0.2807044006713656,1.0,0.37277239846238786,0.965172833839213,-0.172160953884136,0.45213420055414033,0.3523655568300968
