,Occipital_Mid_L,Thal_PuL_L,Cingulate_Post_L,N_Acc_R,VTA_L,Cerebellum_8_L,Calcarine_L,Thal_LP_L,Angular_L,Thal_AV_R,Frontal_Inf_Oper_R,Cerebellum_6_R,Thal_VPL_L,Thal_MGN_R,Frontal_Mid_2_R,Thal_Re_L,Precuneus_L,Thal_MDl_L,Raphe_D,Insula_R,SN_pr_R,Cerebellum_3_R,Frontal_Med_Orb_R,Cuneus_L,Paracentral_Lobule_R,Frontal_Sup_2_R,Frontal_Sup_2_L,Rolandic_Oper_R,Vermis_9,ACC_sup_L,Cingulate_Mid_R,Occipital_Mid_R,Thal_PuA_R,Caudate_L,Temporal_Mid_R,Amygdala_R,Amygdala_L,Cingulate_Mid_L,Thal_PuI_L,Hippocampus_L,Cerebellum_3_L,Frontal_Med_Orb_L,Vermis_6,Parietal_Sup_L,Thal_IL_L,Cerebellum_4_5_L,Pallidum_L,Frontal_Inf_Orb_2_R,Paracentral_Lobule_L,Frontal_Mid_2_L,Temporal_Pole_Mid_L,Cerebellum_Crus2_R,Heschl_R,Temporal_Sup_L,Thal_PuL_R,Thal_VL_L,Parietal_Inf_L,Vermis_8,OFCmed_L,Cerebellum_7b_R,Cuneus_R,SN_pc_R,Thal_VPL_R,Supp_Motor_Area_R,Thal_PuM_L,Thal_MDm_R,Cerebellum_Crus1_R,Thal_VA_R,Thal_LP_R,Thal_VA_L,Frontal_Inf_Tri_L,Putamen_L,Rolandic_Oper_L,Cerebellum_9_L,LC_L,Cerebellum_9_R,Precentral_R,Vermis_3,N_Acc_L,ACC_pre_R,Thal_PuI_R,Caudate_R,Cerebellum_10_R,Parietal_Inf_R,Temporal_Mid_L,ACC_sub_L,Thal_MDl_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_L,Vermis_4_5,Insula_L,Cingulate_Post_R,Red_N_L,Occipital_Sup_L,SN_pr_L,Vermis_1_2,Frontal_Inf_Oper_L,Thal_IL_R,Thal_PuM_R,Vermis_7,ACC_pre_L,Thal_LGN_L,Thal_Re_R,SupraMarginal_R,Thal_VL_R,Cerebellum_8_R,Red_N_R,Frontal_Sup_Medial_R,Olfactory_R,Cerebellum_Crus2_L,Frontal_Inf_Orb_2_L,Hippocampus_R,OFCant_L,OFCant_R,Supp_Motor_Area_L,ACC_sup_R,OFCmed_R,Frontal_Inf_Tri_R,Olfactory_L,Temporal_Inf_L,SN_pc_L,OFCpost_L,Cerebellum_4_5_R,Precentral_L,LC_R,Angular_R,ParaHippocampal_L,Cerebellum_7b_L,Fusiform_R,Thal_MDm_L
Vermis_8,-0.47588877553778286,0.8931012638209145,0.9848097187393007,0.5029083761027937,0.33578703521407866,0.9767803276806322,0.6946880940079831,0.9114890483325543,-0.3432448017740475,0.4579479711403796,-0.032758374943109986,0.9908958032570514,0.9279025686327842,-0.041970313596641294,-0.5308109210076685,0.7839230512715064,0.23110770665894134,0.29431802757026415,-0.14170659606425523,-0.0721272298604948,0.4521472410246415,0.6914265683453483,0.3108950511245544,-0.7033792899819722,-0.1638662094249102,-0.8579178579753631,-0.5729516930688512,0.24505436276892095,0.9513388761209675,-0.4187824077414052,0.4637169644994304,-0.7593997094079008,0.13005332278230447,-0.019992067078583954,0.12090519334064731,0.10143298855708309,-0.07523050448094876,0.9792589729804645,0.9375466896077495,0.9613026276457449,0.9458840515408584,0.010816365368844083,0.9727647286040959,-0.28858810993193573,0.7740926609854714,0.9696798641721899,0.351873647405556,0.21976675354435318,-0.09689821084459051,-0.1972549265687916,0.968459044143037,0.13353158619304928,0.24162793808812144,0.8749622700612638,0.8158649812374327,0.8437753301357446,-0.3130629850616674,1.0,-0.1342836131362164,0.7841608537630506,-0.7343605065376942,-0.01942660854033198,0.16286120391145872,0.13437990367083127,0.9594780653087033,0.39621137835634773,0.762722145593199,0.638911415695175,0.5503717940738335,0.5741912549400183,0.07475880859868718,0.05235499865975592,0.9299923389158435,0.9698321483960182,0.9573306164412714,0.9806265881681406,-0.4596073552699291,0.9779589183823212,0.38135709288700825,0.03423414100505541,0.5512385658462899,-0.1551824358405725,0.09219035332540933,-0.48694285416654964,0.5518674274342829,0.5946740491891124,0.4999021952338952,0.9192441149821988,-0.7576150979721511,0.9798956803660772,0.8600737410350991,0.9855158954917623,0.2510232666905341,-0.5693290951343944,0.7961250940807256,0.9203340214270195,0.5287956420696862,0.33199781851132293,0.769022455655343,0.2559700113257222,-0.3067141482386825,0.9400459637238967,0.6746346412476515,-0.29947089472863764,0.48099524581629854,0.9285793519050395,0.09902974761967875,-0.8441777226061341,-0.03287237653362082,-0.015643099717269873,0.5661220221284926,0.4934768770974586,0.20539875839453445,0.15154018221270468,0.1465207813639261,0.03843061912182381,0.007467406249106023,-0.1569648361440791,0.24294820329943506,0.9008660640729376,0.5411143348513952,0.49160687840463085,0.9786989956807369,0.37347063530101676,-0.05383601145077439,-0.8042183829324794,0.9799888215524307,0.9777548685838245,0.6381329525549264,0.3316274652821243
OFCmed_L,-0.10835208817768871,-0.5231836056432536,-0.23188661047371892,0.7407888943677451,0.8514630756187348,-0.33557204035272276,0.5562778094216951,-0.462709196848097,-0.1580223573809977,0.3712030644677513,0.6987563976390332,-0.029108033997278654,-0.47509366992926677,0.7643242907839685,0.410540918195783,0.30089505983520887,-0.006964241319848262,0.5156363735617365,0.8540325833838601,0.8573024654992086,0.642988304293405,0.4897187493803689,0.7968301191198109,0.5016069032666126,-0.7499110726934612,-0.06696102755363492,-0.2808970161207194,0.7433413944927016,-0.3432260786893197,0.4628662610532689,0.1977740684656957,0.7166613854412377,0.7045573810403399,0.5694930356952559,0.7762846531398642,0.87915034183978,0.9936805156676203,-0.30752650065761455,-0.41325443460673694,-0.1888825340142114,-0.33271535772789107,0.7282771540648021,0.001737324658246028,-0.739737439023952,0.30698968038434693,-0.30871864479168865,0.8181687568683836,0.7850421332189121,-0.6635472003402688,-0.4880995819324586,-0.1991244485185281,0.8227223245747363,0.7510450649112282,-0.4551084540089153,0.23388244883411316,0.06961046144030732,-0.46371991364557935,-0.1342836131362164,1.0,0.3539860704882121,0.652242265483254,0.8318484140477105,0.6854273683066607,-0.8214819087345749,-0.3791467944437157,0.5418451600730674,0.4368743403098013,0.1450891732154763,0.40301698853059714,0.40770897196548417,-0.2436665843471838,0.8226183199473351,-0.461634296573239,-0.35275273151265896,-0.2669989837879036,-0.30696677622008195,0.6906154384849787,-0.2778372597342487,0.5078261984369207,-0.19585352788717394,0.5260213615521304,0.9494190989974868,0.8207521541090593,0.4918819693552274,-0.4305900294668302,0.27662742335695406,0.4469425842039031,-0.2661441590872983,-0.0015025630830514498,-0.26859902309906203,-0.17225299593800017,-0.24348277250107853,0.7680431899083261,0.11993888509927897,0.4666380798846388,-0.2937245793359212,-0.3786751755962499,0.6170766188300238,0.2950574489305921,0.6661518001568901,0.28382188514156104,-0.40398551532842947,0.33772398297802914,0.658066758862499,0.38097617058494415,0.08980114284299623,0.821235860371991,0.08268338600367871,0.9917869719998144,0.9308977198088539,-0.18342909874798483,0.6409100747393833,0.4743266878701258,0.8254893343044686,-0.9355475407135133,-0.09208286770673436,0.8922575877777503,0.6896239664394674,0.8396229186105695,-0.3739716030485556,0.7046013562057185,0.7661440142976415,-0.0222383697523117,-0.831686629287438,0.849758184443512,0.6697532575831882,0.033974352952069735,-0.24499451157860555,0.5778272009882265,0.5687696071538951
Cerebellum_7b_R,-0.8075465084658661,0.5695975735119844,0.7059944963577593,0.8495603027107493,0.7725101854019111,0.685169102194076,0.9332108381849512,0.6309813619422561,-0.7410743151979031,0.8699524538976058,0.5816549662087617,0.8460350576648766,0.5897942600736291,0.5668664529483292,0.04135299184080173,0.9896292965531815,-0.204262260732563,0.7646942588678978,0.4881697022108204,0.5487647310398654,0.9019213058494467,0.9863203466971644,0.47347761635892777,-0.5941174209974182,-0.2459970389009075,-0.6934735421528295,-0.9022316930159412,0.787944207709199,0.6012030358515064,-0.4699288364311629,0.7866219412770195,-0.36288085363443323,0.7152422452162447,-0.08355321146066726,0.7038389083828199,0.6695681490068743,0.42573412760658413,0.7084863388941486,0.5618634084531443,0.6304732948855004,0.5598017294487262,0.07611271307563182,0.7705112077674817,-0.8125006181619565,0.9868388439610789,0.638554975787468,0.817229594161621,0.7630428582367299,-0.6855109933400142,-0.7362125951518397,0.7502681857500123,0.702845766192501,0.7870219355917772,0.3940705747184383,0.9826151452064246,0.9466470314015804,-0.8110443774018469,0.7841608537630506,0.3539860704882121,1.0,-0.46481728820083834,0.5874052101100123,0.7314877453877279,-0.04337581303669477,0.6461061773308766,0.8651015052279108,0.9878092089003465,0.8415994965311165,0.9326261080228527,0.9327987586678215,-0.44862941494546926,0.2074456949386212,0.5580487008827918,0.661490619083085,0.6150942153396609,0.7096628364731888,0.1561775824244965,0.6753091088515636,0.2899402362839455,-0.4643749949842843,0.9406688520763087,0.246809593518457,0.6810510192815259,0.1247541287211162,-0.042514306957977935,0.3403113762116357,0.9144757634524897,0.5066650849715701,-0.8778823992001826,0.6793925579282187,0.44852521936287626,0.7332879402059221,0.784357076112795,-0.7622538760911243,0.9408053669226158,0.5368103849152388,-0.05393037000315976,0.830546208894165,0.9897436442103743,0.3112699170466259,-0.5022187041223716,0.5376333428023358,0.9546541481974452,0.3158654512830936,0.8803712441284809,0.9511535502202161,0.6810862530043442,-0.8091064685007494,0.4660407363550147,0.4764095546420073,0.05878782002738631,0.9210838825703267,0.052598576413054064,0.7191479824144249,-0.252813334049865,-0.41867408650240756,0.5968999503930884,0.4699139620361603,0.4419125425134005,0.46034630245713515,0.9007791353730144,0.8589028248248944,0.871894106353834,-0.25595594572273067,0.503085075546671,-0.37532603815178955,0.8565480584938521,0.7635784198206783,0.9667332685141399,0.8195884558855218
Cuneus_R,0.567263222761776,-0.9512723893412666,-0.780226373471019,-0.003659958021120395,0.17888897463772485,-0.8492184355543224,-0.20009096674705273,-0.944907456862599,0.4675967773524311,-0.34802439724428097,0.1914017800107409,-0.695133418621987,-0.9084735438658222,0.2708131024682419,0.35226049054384007,-0.5176308779260876,0.19597342557710606,-0.09952085455947533,0.40659129281560596,0.35789099034601807,-0.11379831320208472,-0.33286859324156015,0.36900068603730435,0.966759589867922,-0.535083354231505,0.526328331086016,0.499022454027611,0.06338259171302416,-0.8055363495715314,0.827341415117735,-0.41106092380875564,0.9722083870696346,0.07485912947241491,0.6416403071091379,0.161026199552452,0.282025144383463,0.598031397362952,-0.8392392689205799,-0.8378807064005864,-0.6745638793274675,-0.7541267997391545,0.6337860372668906,-0.5849785606746187,-0.0391610961331586,-0.4922043313580423,-0.7977340038287606,0.10420102630492889,0.1283652303323239,-0.05439304191681664,0.16164072165888468,-0.7995368944544721,0.21339015252777668,0.059413935697405974,-0.7306516975531009,-0.5781656768394257,-0.6818992048779328,0.23157163429153427,-0.7343605065376942,0.652242265483254,-0.46481728820083834,1.0,0.31212193308299935,0.05718412310677337,-0.7528185066100673,-0.8715822766209298,-0.18042727013965712,-0.36400789159632646,-0.493503383860256,-0.38485266139203356,-0.3529863439593891,0.1670785120906696,0.6309435343232743,-0.8795297956720646,-0.8546544494228214,-0.7395193509080662,-0.846250693749447,0.5333028343560705,-0.799098318228386,0.23521413204266262,0.21461394450361548,-0.2641304668685739,0.7281304899741171,0.21572725302902837,0.34628560065084607,-0.3441365456072647,0.01852164405763146,-0.3346137445899334,-0.6189318670473243,0.742095810957808,-0.7926650959426053,-0.5089690610064553,-0.8132622155903354,0.09890681707013893,0.7452750397500771,-0.31637133261556766,-0.70964277492363,-0.2786703220069627,-0.078693798493914,-0.5274780634905426,0.4424897480408847,0.7052193141401519,-0.7960791298410083,-0.4236558618431315,0.3774782199296964,-0.34074612870582827,-0.6650184119232724,0.22727657795393683,0.7737075587669439,0.5524997185137289,0.531032294505404,-0.19172613861350868,-0.14722630602843023,0.43590693625497007,0.185016930219115,-0.6621889616164514,0.27935056253681145,0.3344589066242535,0.2749307120547935,0.4378690714963541,-0.7135754489913608,-0.06970152417925031,0.04287568145272252,-0.7190023939659884,-0.5395032161742713,0.42938974308908706,0.937420682799004,-0.649320168244214,-0.8101088864556517,-0.2327249728181224,-0.10918977237367034
SN_pc_R,-0.5837068093534612,-0.29878985827814286,-0.14571049375742368,0.7366628124439479,0.854039621326774,-0.1771214736266623,0.674411245516087,-0.22498697376556734,-0.6460655432420925,0.7753484943636343,0.9746158548839378,0.08877882099872196,-0.27877898177060856,0.9909945671547604,0.7178366598415286,0.5508036455736952,-0.4755645216012537,0.872774068842679,0.9846024301348902,0.9937175566789774,0.873519557077046,0.692354727182867,0.4687607401097042,0.07792357769694538,-0.3408013695950261,0.013619963679802496,-0.617165222026422,0.9576627808553478,-0.2857955696015027,-0.07459732035518167,0.6582245505846301,0.48220169118563144,0.9632482773495982,0.07071862076933538,0.9856289180907722,0.9759102112311725,0.8704725089340052,-0.1326745832428228,-0.32783108462525057,-0.20745425464330092,-0.3200140147994404,0.25112012876080725,0.041400663327543254,-0.9411089962776704,0.5896841050849391,-0.23725266299606146,0.8886207529842036,0.9683589421916703,-0.9307286188357945,-0.8526751487877102,-0.08388722418389014,0.9843960354356364,0.9446432773079402,-0.485492713342435,0.48724956361294947,0.41003478476310723,-0.8415292349314673,-0.01942660854033198,0.8318484140477105,0.5874052101100123,0.31212193308299935,1.0,0.9650884501197002,-0.3825622816038303,-0.23019777254733548,0.8728094438182965,0.6310412686083074,0.5495234508525547,0.7351088939399534,0.754619061045603,-0.6986699871017333,0.42229737861158717,-0.3372156983252226,-0.2104306729051685,-0.24258022612271143,-0.14261139401507472,0.8701344776772509,-0.1911818291625035,0.0704334127386031,-0.6702112598980914,0.788681377366207,0.7428484347048397,0.985631027326383,0.7811000523289756,-0.7110116623445005,-0.08960572964517961,0.7766640902956268,-0.3150166420058131,-0.32873050750175364,-0.18260955777630986,-0.33898413674211536,-0.1094732584748526,0.9581709815741608,-0.37427468532725194,0.509903910245393,-0.33317880393796717,-0.6815502906236316,0.9157453717864545,0.5627830391281541,0.37097469807065814,-0.2525601974032322,-0.3452728825999891,0.6580563874718541,0.9142640786631865,0.7763830498915926,0.3180315770551733,0.9868950856594166,-0.11605130168127882,0.8704812672919072,0.8995424926779937,-0.5363525163018452,0.8422320559715456,-0.016768846956029145,0.9667304687222958,-0.6559046079813302,-0.5945072267697463,0.9589672306322732,0.9589437561090114,0.5113838604809332,-0.4181535098217798,0.771157211256215,0.8151570199458706,0.12530826482582194,-0.8700877243014976,0.9617557341788063,0.5058786235137565,0.12214469759976886,-0.040144055436358406,0.7446574045891674,0.8989856685400858
Thal_VPL_R,-0.7708911947044097,-0.06441912219672008,0.04149143883430648,0.7551177136569021,0.8319467044808522,0.032539681671549525,0.7471803229926921,0.010836678881832443,-0.8124357197205923,0.9111854545785335,0.9785461677934586,0.26433398988619167,-0.05621866722375638,0.9712170031582926,0.680091173624178,0.709600465464937,-0.5726694221169002,0.950019058437557,0.9254964372331902,0.946397665146964,0.9416725539748703,0.8059378334029232,0.3662652187331596,-0.1824103781280857,-0.1906735363461965,-0.10004062638813106,-0.7759178566804147,0.9857222330808822,-0.09779260459573648,-0.31510421665764843,0.8129766427015058,0.24701302565513616,0.9923838671480123,-0.11754116173950038,0.9901727847362459,0.943020180724699,0.7421310772420366,0.07634146779135809,-0.13243356086047273,-0.05518925852637986,-0.14955633919801303,0.06907266205161179,0.18206468911585988,-0.9728757929744418,0.7444751926044318,-0.04980645791037266,0.8925218012376721,0.9790445559876724,-0.9646239777514503,-0.9415434627628545,0.11124210675201515,0.9729615025839365,0.9705416006117835,-0.32865691830364324,0.6579606903090343,0.6096616940655534,-0.9486670375690285,0.16286120391145872,0.6854273683066607,0.7314877453877279,0.05718412310677337,0.9650884501197002,1.0,-0.1801185984895004,-0.018866483965090677,0.9655322513911175,0.7491018879325467,0.7164824176490717,0.8727890082103458,0.8868852744143207,-0.7919529651891448,0.25280487531183143,-0.1288546614340234,-0.0028858827209956813,-0.07292801083730617,0.06670887925552758,0.7831683287765445,-0.0008263506503631348,-0.020428647221177744,-0.776075962485291,0.8944950237581628,0.5760330725901079,0.9740297534285521,0.7432507851875242,-0.671231698669469,-0.12557659121559261,0.9023322475500141,-0.18139569805416944,-0.5361634263959292,0.006369709890508906,-0.24160830342822506,0.09031076000938022,0.9753035075624747,-0.5994624000667639,0.6019534075343806,-0.17703436058950747,-0.6572331383640686,0.9825846172216678,0.7236838485009996,0.24967005483081423,-0.4676968244760167,-0.16193217583404615,0.805726473923329,0.870867977752161,0.9093490360728885,0.5031947398284287,0.9726323754785976,-0.31393175205635016,0.7524135515773788,0.796308548336081,-0.5331476758504842,0.9151296489943462,-0.15871572108092402,0.9593031067902114,-0.49435014429117113,-0.7161809982242517,0.9090621087514316,0.942886957015442,0.3942644357155434,-0.2648090153845872,0.8116144970544071,0.8305053964588964,0.3102125538517651,-0.7674064343834602,0.8963085032054005,0.2851111911264831,0.2856730240907798,0.16831402939167256,0.8326430855498739,0.9752866469140518
Supp_Motor_Area_R,-0.4035771078372416,0.5325575338056695,0.18902171871984966,-0.5045115418799432,-0.5803421876784173,0.3177857158160686,-0.30680067311913484,0.5062275261784748,-0.38998303556656966,0.13885747605235008,-0.1860520019185063,0.07927195056288044,0.45783112362674244,-0.28253313529099794,0.06419486710890385,0.019327709255359447,-0.5104232450855253,-0.023734991911491043,-0.4259294043730022,-0.42052284849228,-0.22525674603191556,-0.15241829618435593,-0.8745880464960248,-0.7424556966257336,0.948135199643544,0.13741991903506362,-0.16014049260455207,-0.2870629272025832,0.23922923077662597,-0.8416723107614393,0.2772474710545266,-0.68208163611598,-0.20043195629752947,-0.9179080214466742,-0.30594445992416114,-0.48392598194805264,-0.7861562239664251,0.3155960831113004,0.3152875010414789,0.05204493716487594,0.179912879166414,-0.9747535773862276,-0.038183855589688426,0.3008335019720495,0.03309642343088926,0.2249644677519967,-0.4811221855135302,-0.3501946530225776,0.1634387223815338,-0.06102648214469343,0.20943658874618729,-0.3945988822378503,-0.3010393576193143,0.21640753482588004,0.06888456456336486,0.24420597123641277,-0.0726191628732484,0.13437990367083127,-0.8214819087345749,-0.04337581303669477,-0.7528185066100673,-0.3825622816038303,-0.1801185984895004,1.0,0.35202226935248576,-0.04871456938398791,-0.14954803378912154,0.2360943937002597,0.053647473904258454,0.03896922123113117,-0.33462231733108166,-0.9749705344873091,0.3844689502580054,0.32299884887758146,0.15402790728690047,0.3099886103637554,-0.26261917424683395,0.2201329251382872,-0.7874702665604587,-0.37003799102527324,-0.10881883404125386,-0.8624694563233338,-0.3734294387504926,0.004548144407850926,-0.04886314516195824,-0.6137542042586314,0.0323428655491571,0.04465209986489206,-0.3282660766377953,0.21321452829356946,-0.10712184423896752,0.24605242682288048,-0.3387638421908952,-0.5691434451331194,-0.30698392330069546,0.11245812447985726,-0.11197590547833353,-0.13096109101029937,0.04713511374379028,-0.8155163731104603,-0.7477345598736149,0.26813017399949984,0.03574886112976041,-0.1739516758099711,0.11637332437242764,0.10947609921834521,-0.387232836821522,-0.2581605430220724,-0.7713754159236532,-0.6885843993364348,-0.28762811557853885,-0.23570620403006173,-0.8513466416523559,-0.4004469514971162,0.8895618075248587,-0.4735953463046125,-0.5004187815401766,-0.1823010105682055,-0.9039367270133988,0.152067249259005,-0.4195137645108902,-0.4936417203591518,0.11421324967951198,0.46206324224604584,-0.48252044186155335,-0.575906045418475,0.01296582728269765,0.2852788574248426,-0.24693616122361145,-0.07269090985850873
Thal_PuM_L,-0.44065729628574846,0.9788813215039958,0.98472520272665,0.299336431208802,0.09894308536733384,0.993612427512229,0.4936860192162591,0.981834291637861,-0.3035094588497623,0.3399118408315471,-0.2083329113254974,0.9332896550201626,0.9886133087126574,-0.23853684495488564,-0.602587986885991,0.6690642597346221,0.18701697380617946,0.12593470662031334,-0.34694652329782755,-0.27947100815636233,0.25803195708911164,0.5300293960806762,0.08809999409867919,-0.808077938651365,0.06223344487622934,-0.8171650956051926,-0.5014668775843075,0.045452330138462976,0.9846357958952063,-0.5281085960492269,0.36224466239081493,-0.9057764822348222,-0.04440455525571645,-0.1981439217831844,-0.07924879584202925,-0.12222841284533423,-0.3296292494695618,0.9880171815415432,0.9896799147990452,0.9475493876372241,0.9703700924860176,-0.18648367400743435,0.8913712554751484,-0.08831043788698217,0.6449263994232178,0.9892987739661048,0.1309044618482275,0.006049102615320729,0.06147377400933654,-0.08733620054892775,0.9721485613884038,-0.08687424985923732,0.04929518780625347,0.9301555686676604,0.7193222028652189,0.7707783571179057,-0.19267391515379942,0.9594780653087033,-0.3791467944437157,0.6461061773308766,-0.8715822766209298,-0.23019777254733548,-0.018866483965090677,0.35202226935248576,1.0,0.23438718020341073,0.5938116440502814,0.5325840642234988,0.4301347307018175,0.4302375572293846,0.1011750229759557,-0.18178685516015639,0.9935139340749808,0.9988194705686538,0.968711040378737,0.9940599716261267,-0.6149929030814989,0.9900327496221877,0.2345512508145858,0.059926492409005785,0.3891407392108401,-0.4156961945513027,-0.11356645818018565,-0.5697024455949166,0.6072158308647496,0.4623040914832708,0.3761924428590323,0.9029682559396025,-0.7470702010840379,0.9889103848644453,0.8438217399033267,0.9891492472864272,0.035947847809042165,-0.5871311157969591,0.6314156967087605,0.9440896423727234,0.5660914725989781,0.15202275705668897,0.6606053979980996,0.015536911808703082,-0.39270929680956157,0.9778534595907824,0.5301113054133831,-0.45758965443489835,0.35353672052468554,0.8418217139683773,-0.11737575202559292,-0.8558816446337966,-0.2791717055007304,-0.2846820664120538,0.5563424444568108,0.31202409959484884,0.043835068356308904,-0.055872284017605196,0.36889564385090773,0.03299700635113423,-0.19967631471479222,-0.32478721517830883,0.009868423704801397,0.9380677036008933,0.33760370107761295,0.25923969547099035,0.9280595913754562,0.5354937594592873,-0.29425694886828335,-0.9354831349960556,0.9111582273315717,0.9566461917538552,0.4552975058502949,0.15948760244473614
Thal_MDm_R,-0.8705648756875018,0.19182690493206292,0.2822198578588282,0.7772209400201388,0.8055022580991607,0.28439967100946406,0.8406088811965299,0.2640712055387712,-0.878132224658045,0.9801238607015733,0.9003446592270291,0.48470607066666255,0.20344535392209107,0.8838882966158595,0.527787671426212,0.8500086874407426,-0.527873045075606,0.9683584004395372,0.8008317096379738,0.8378559946236457,0.9705370892357871,0.9045972122985982,0.3361089043019131,-0.397919228214576,-0.13433149607653092,-0.2712143928534601,-0.8712060668721918,0.9602977710069116,0.1463457870842195,-0.46787172402817184,0.905782447267947,-0.001598630437009237,0.9466410028313343,-0.19327997722626114,0.9345193819937214,0.8688823987289817,0.6119975164283353,0.32763662531762366,0.11932859253019125,0.1742299841263011,0.09248755081165887,-0.02025214523169738,0.39522016079037725,-0.9567838622191847,0.8858958817371023,0.19556194276633157,0.8775476595118994,0.9437909694167516,-0.9130911722256647,-0.9346585165735696,0.34250550766903876,0.9126656390663772,0.940885543470734,-0.08846189097328765,0.811085237357334,0.7933455935265231,-0.971467591168954,0.39621137835634773,0.5418451600730674,0.8651015052279108,-0.18042727013965712,0.8728094438182965,0.9655322513911175,-0.04871456938398791,0.23438718020341073,1.0,0.8696343369444212,0.8540036900431871,0.9511784152071143,0.9757199401010674,-0.755433525833744,0.16515421873401032,0.12631716731511766,0.2495240142914151,0.16599403602110677,0.3169869946698469,0.6137812329051106,0.24318721322755943,-0.006727485715232473,-0.7520604163223019,0.9599478940773692,0.4361509706025044,0.9055284726799178,0.5889996900601395,-0.50828471346269,-0.0350766667681399,0.9674692271628802,0.046939114078273815,-0.7026935319213868,0.2503221433628032,-0.03930630113669052,0.3342737309756249,0.9463900590864524,-0.7452374689363589,0.7209261668460409,0.05263004014102217,-0.5044347010699047,0.9942759367239432,0.8610245738684889,0.2283128495337385,-0.574457667850766,0.08925565535199977,0.9196890128159952,0.7421094808444764,0.9823871699106026,0.6975334301480045,0.9040404760036054,-0.5053195061036972,0.6326515470046511,0.6893715029994857,-0.3958864451334452,0.954420732271672,-0.17592088374312645,0.901216313125668,-0.345062521192788,-0.7061438108796781,0.8107311808019615,0.8396545885206282,0.3446788942915158,-0.030104691552319256,0.848500587075216,0.8544765607949173,0.5270065896046079,-0.5892573078731258,0.7951274140296412,0.03412276887912836,0.4960895228494305,0.4098333100717916,0.909158676327092,0.9934078619316722
Cerebellum_Crus1_R,-0.7428009465416487,0.49687263351787764,0.6691001681446457,0.8692072540214448,0.8154457157046022,0.6419586338896547,0.975125192247402,0.5590556795795653,-0.6802593447821925,0.8532080892056655,0.6036336327882602,0.8257472726187045,0.5370392741016042,0.6070581838418982,0.049720401646753176,0.9636609505506121,-0.12468001982725394,0.7900664135638656,0.5274499878631657,0.5869771424050341,0.9156908341737365,0.9837682333665514,0.5495058237277702,-0.49101974233633194,-0.35342797504044166,-0.6589695556276769,-0.8421353031128099,0.8091753627547238,0.5527655947863198,-0.36754720794336604,0.7810122676605094,-0.27418092344424627,0.7229644436565077,0.035777185309947536,0.7309026730193153,0.7106187317606972,0.5076779592713117,0.6720519797111367,0.5140486919254892,0.6116568305613708,0.526678082906791,0.17677783149715875,0.7820176920471278,-0.8324531437579692,0.9801231837344981,0.598264010494515,0.8487261783019556,0.7965106342455293,-0.6772852976812362,-0.7026319640531751,0.6967557813549208,0.7410236569076449,0.7985135535984105,0.36456575138360314,0.9472615069052681,0.9169197861237919,-0.7849393528623868,0.762722145593199,0.4368743403098013,0.9878092089003465,-0.36400789159632646,0.6310412686083074,0.7491018879325467,-0.14954803378912154,0.5938116440502814,0.8696343369444212,1.0,0.8468231830571222,0.9010256985357762,0.9308412091703281,-0.3903388820576433,0.3189855778239794,0.5019089119532345,0.6149131584948334,0.5851793580956189,0.6670688492639395,0.2049610133622787,0.6343478440549928,0.34689661120348364,-0.4036719251612741,0.9373086905918024,0.3632230103768102,0.7092245464670002,0.12533607924052384,-0.029788575669475723,0.40831500932834297,0.8879557482737254,0.5101905198436657,-0.798389631820328,0.6413108490729432,0.4496782886689575,0.6925380109115267,0.8152058228226595,-0.6793640257559042,0.9491559872657493,0.49917176629617493,-0.028428263770394594,0.8479304240157113,0.959363883798999,0.44296897413140807,-0.3960598829369138,0.5048089472534285,0.94872468827532,0.3569250794525087,0.8718983373459045,0.9252331681905076,0.7158367823010867,-0.7288679943040288,0.5402098261872499,0.5722520437324782,0.09537335122997101,0.9269761908686438,0.15420038016655088,0.74337558034894,-0.31702327083013515,-0.3502961227247228,0.6272203941219164,0.4968745116040821,0.5242936928913611,0.42889363279513165,0.9203675556133246,0.9094346208563155,0.8395971959029475,-0.2752113018417053,0.5808834115828783,-0.29460800015847805,0.83901078508194,0.7316790736084808,0.9768048717848127,0.8363839748459644
