,Thal_MGN_R,Precentral_L,Cerebellum_4_5_L,Fusiform_L,Frontal_Med_Orb_L,Frontal_Sup_2_L,Lingual_L,Temporal_Pole_Sup_R,Parietal_Sup_R,Thal_IL_R,Vermis_6,Frontal_Inf_Orb_2_R,Rectus_L,Cerebellum_9_R,Pallidum_L,Frontal_Med_Orb_R,Vermis_4_5,Angular_R,Pallidum_R,Thal_VL_R,Temporal_Pole_Mid_L,Frontal_Inf_Tri_R,Thal_PuL_R,Thal_AV_L,OFCant_L,ACC_sup_R,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_L,N_Acc_L,Thal_PuL_L,Vermis_3,Temporal_Pole_Sup_L,OFCpost_R,Parietal_Sup_L,Thal_LGN_L,Thal_PuI_L,Raphe_D,ACC_sup_L,Raphe_M,Thal_MDl_L,Thal_VL_L,Thal_IL_L,Temporal_Inf_L,OFCpost_L,Vermis_7,ACC_pre_L,SN_pr_R,Supp_Motor_Area_R,SupraMarginal_L,Cingulate_Post_L,Frontal_Inf_Oper_L,Precuneus_L,LC_R,Thal_LGN_R,Cingulate_Mid_R,Occipital_Inf_R,Occipital_Mid_R,Amygdala_L,Red_N_L,Cuneus_R,Frontal_Inf_Orb_2_L,Thal_MDm_L,Amygdala_R,SN_pc_L,Temporal_Sup_R,Occipital_Sup_L,Paracentral_Lobule_R,Insula_L,Calcarine_L,VTA_R,Olfactory_L,Hippocampus_R,Occipital_Mid_L,Temporal_Pole_Mid_R,OFClat_L,Insula_R,Vermis_1_2,Thal_LP_R,Occipital_Sup_R
SN_pc_R,0.9909945671547604,-0.8700877243014976,-0.23725266299606146,-0.2702243484107625,0.25112012876080725,-0.617165222026422,-0.01195525797447788,0.9829972196625448,-0.7915231744571485,0.9157453717864545,0.041400663327543254,0.9683589421916703,0.8192345695870138,-0.14261139401507472,0.8886207529842036,0.4687607401097042,-0.18260955777630986,0.5058786235137565,0.6704740232537206,0.7763830498915926,-0.08388722418389014,0.9589437561090114,0.48724956361294947,0.8257066066901602,-0.016768846956029145,-0.5945072267697463,-0.6559046079813302,1.0,-0.3150166420058131,0.0704334127386031,-0.29878985827814286,-0.1911818291625035,-0.1242687672641421,0.9849715457348016,-0.9411089962776704,-0.3452728825999891,-0.32783108462525057,0.9846024301348902,-0.07459732035518167,0.9763659000729963,0.872774068842679,0.41003478476310723,0.5896841050849391,-0.4181535098217798,0.8151570199458706,0.37097469807065814,-0.2525601974032322,0.873519557077046,-0.3825622816038303,-0.9577926164407802,-0.14571049375742368,-0.6815502906236316,-0.4755645216012537,0.9617557341788063,0.7351472504191433,0.6582245505846301,0.6974659954422396,0.48220169118563144,0.8704725089340052,0.9581709815741608,0.31212193308299935,-0.5363525163018452,0.8989856685400858,0.9759102112311725,0.771157211256215,0.9171555778990036,-0.37427468532725194,-0.3408013695950261,-0.33898413674211536,0.674411245516087,0.9834305812775722,0.5113838604809332,0.8422320559715456,-0.5837068093534612,0.9793509362587033,-0.357127613439313,0.9937175566789774,-0.33317880393796717,0.7351088939399534,0.22951765288421855
Cerebellum_Crus1_L,-0.3474061292435328,0.6260184101227274,0.9432465746570592,0.9635117254084672,0.1371606659449887,-0.21299093766279145,0.9410918358709396,-0.16265071273224274,-0.11761623755977005,-0.006039373947583524,0.9305388764523417,-0.09268243106432725,-0.02972922669701673,0.9051228779678946,0.07586066218823985,0.29715404304094806,0.9357133963002976,-0.8046808617739861,0.40605643838772326,0.13278262558101417,0.8669847668550985,-0.4732298542489995,0.5348375894402682,0.10518334281087531,0.4151136709812921,0.40342486844425995,0.22723168371248215,-0.3150166420058131,1.0,0.4868380313390569,0.8227170449094476,0.9326645690742934,0.9242723366194523,-0.3905111269935818,0.03861238533568518,0.9631345161379941,0.9301239934685088,-0.4279540898508959,-0.15638097207680082,-0.3379052902645944,-0.026282377025264647,0.5824541349599287,0.49525724796969745,0.9670936193229179,0.2625855116368162,0.3495396428355132,0.015387770575122611,0.12953317001753906,0.04465209986489206,0.261338933226083,0.9295952627114309,0.8134431048959049,0.5596529936884792,-0.2805337981344483,0.32890200733271585,0.14836643677039413,-0.7107659157105612,-0.731790985256092,-0.2297741405070035,-0.06250437219363181,-0.6189318670473243,0.8240824516452422,-0.006237291315933117,-0.18510059983993726,0.28135186647708493,0.016360154797957452,-0.23435172221685505,-0.2525339211330557,0.9643623725326171,0.48413057353768596,-0.2885669506710911,0.2261416238437896,0.171871807973082,-0.10274077325704492,-0.20291596401513862,0.9708860408083156,-0.3669081874230037,0.9469131585262797,0.19143285717360375,-0.6105507517223178
N_Acc_L,-0.0511769145927793,-0.06888077486069373,0.36797902949861605,0.4120697521854436,0.8923051556044371,-0.040930674212934094,0.5283669662029318,0.12753957555280213,-0.00971895307285394,0.022794070740960876,0.503474769458617,0.17395633598996496,0.6069332503493957,0.24708382325218636,0.426193131498239,0.9111144715584641,0.3684086102820793,-0.025930751695299792,0.2984978925878953,-0.10362261856764114,0.366255522357969,-0.20167848668797772,0.2494734471578813,-0.06368226819831777,0.9128089587748405,0.6225727922821277,-0.6465046171091874,0.0704334127386031,0.4868380313390569,1.0,0.04807503995030516,0.3648979359423165,0.42011171965405786,0.14099257930993436,-0.18207004795691378,0.32167649802732773,0.2925209418610603,0.0630791456190009,0.6122402456340107,0.17703981308937078,-0.13462592383586044,0.0701554966351264,0.19118202998520273,0.45454178049696964,0.49594165734057694,0.7326102969085135,0.5936862758954169,0.2042089722715918,-0.7874702665604587,0.013422413592652992,0.38523725009538423,0.5434275990741573,0.7149519330392755,0.10253855590947394,0.11962742585070878,-0.2899620824128202,0.07404805865768957,0.11106751137638082,0.47748133974430207,0.18086009504031755,0.23521413204266262,0.7088881186734997,-0.04222996705159256,0.2600868303402536,0.5068240749142647,0.1113232791097853,0.33543487626926954,-0.8869952893306118,0.6572663038248306,0.44142502209596446,0.22295406803232276,0.8840077723808776,0.272317587805626,0.28270845413880535,0.16121867800264642,0.39150628932012527,0.09777654923128591,0.49535715397676217,0.05605435203560752,0.23060226814426993
Thal_PuL_L,-0.2864883546751334,0.5811977054160512,0.9427607899004573,0.9224715327625226,-0.37724142897947655,-0.4884163773700553,0.8219316870431107,-0.13546691943299757,-0.32346300177324316,0.09890999587039224,0.7910498500625318,-0.07774951731466241,-0.20891866501997078,0.9629171251777233,0.010848944092393314,-0.10820395055295162,0.9389579306061119,-0.972376482079761,0.47384728933853454,0.3338999023433187,0.926097314314915,-0.34167643670109943,0.6627329454008541,0.2501028936086029,-0.14439654000368318,-0.06978801191169332,0.5196013123793146,-0.29878985827814286,0.8227170449094476,0.04807503995030516,1.0,0.9422303579174321,0.9164152006484431,-0.42756839401619806,-0.009168428378995544,0.9398300049627016,0.9619862462914682,-0.41032722950507167,-0.656256768196245,-0.4235045572882532,0.09449189415497466,0.7415681863052085,0.5815760916619469,0.8828633661495686,0.12009583449046034,-0.1725813342207914,-0.5158184928281014,0.17848555110906825,0.5325575338056695,0.11058330740311491,0.9301623690930393,0.4883516073914709,0.05763080676464772,-0.3819072823364367,0.40574009201321887,0.3731451042723295,-0.886079918227466,-0.9674665252421026,-0.4716948996621515,-0.04734094757833823,-0.9512723893412666,0.4422728407345167,0.11700098663313956,-0.22023348862243128,0.2122902891903464,0.10156316455991178,-0.650078005357158,0.26220413552774885,0.7406958529782393,0.3693931863772338,-0.3273371516967412,-0.18557808104434162,0.2259772706581053,-0.4812034468663265,-0.1651010082881385,0.9177911551100073,-0.3490045637729369,0.8810720120020276,0.3969789839988473,-0.9494229224198579
Vermis_3,-0.2156870825433251,0.4894740943886654,0.9986751865972098,0.9930610363644827,-0.05011017880635345,-0.4985259867607475,0.9582687568501926,-0.018354898057120556,-0.35856435437037426,0.16887039622097003,0.9299289112074853,0.050748633313006566,0.04045132249900553,0.9890581813586745,0.20307622423061003,0.22062763396231833,0.9994988629467235,-0.8929654961278175,0.5891282973645394,0.34231056670764043,0.9844173342894901,-0.3197511626114452,0.7368460190832266,0.28446792896044476,0.17061513527033584,0.10715638633058987,0.25121856936287446,-0.1911818291625035,0.9326645690742934,0.3648979359423165,0.9422303579174321,1.0,0.9959530528635505,-0.29353651782113604,-0.12959287792713534,0.9794003051563962,0.9855593218369543,-0.3043344353337235,-0.42436340265053385,-0.27335499523852985,0.12284960935413212,0.7608689602692139,0.6601667276204982,0.9577901990181786,0.33599227649003993,0.1276399227399847,-0.2987805010485542,0.2960447531120479,0.2201329251382872,0.05134552433772369,0.9985640601631444,0.6081767691302579,0.2705450144556513,-0.24621469337497592,0.4847861417422758,0.3254944286249643,-0.7648315620906195,-0.8459000128348613,-0.23240968328300649,0.08059498348162222,-0.799098318228386,0.6242053768980445,0.1670057847348108,-0.06150770424873077,0.4107848311208655,0.19618507560205659,-0.5252677230512137,-0.07239112566605158,0.8967470273363795,0.5512737843041229,-0.1756252081989868,0.14300560233462611,0.35495926541271755,-0.39603257589997476,-0.04296517240419208,0.9785891633443441,-0.23503665310690625,0.9708751230610893,0.43690685066800355,-0.8046640093008164
Temporal_Pole_Sup_L,-0.15652659423155726,0.4208593564272891,0.9920542401873113,0.9864048586485312,0.011812814556406061,-0.5398740740850876,0.9724744748019695,0.04812312981127984,-0.4053848250228228,0.22292534683363036,0.9453946750743144,0.11769030993927547,0.12613192679373655,0.9808452291729953,0.2792319055887717,0.2958494216724931,0.9959959771001934,-0.854789758238587,0.6402766323288661,0.37893949834994434,0.9900892292313382,-0.26979903592930166,0.7732067268485043,0.3248600747856776,0.21103571101144125,0.09833703641793698,0.17036726148883316,-0.1242687672641421,0.9242723366194523,0.42011171965405786,0.9164152006484431,0.9959530528635505,1.0,-0.22239473419436018,-0.1957122259178379,0.9622752140461752,0.969919357170626,-0.23664973912204657,-0.39403922611785497,-0.20292319043465412,0.16237922550587697,0.7793760248077601,0.6972612428800038,0.9450430761599169,0.40616962434517595,0.18013714947571824,-0.2850764405926427,0.3574748564531113,0.15460473661516055,-0.009432508706793602,0.9982052914225109,0.5829739641495277,0.27066504377082784,-0.18433785661602975,0.5280635163065935,0.3402519919228715,-0.711060185415561,-0.8023436467342386,-0.15190151002882435,0.14818305485548494,-0.7608700833375951,0.6175788577601189,0.21574688668856454,0.013419606310196704,0.4831548336097705,0.25564718894130944,-0.527730517298632,-0.13529227821866044,0.8990028557681277,0.6069088940225433,-0.10016557982493439,0.2195234447791266,0.41827621973004686,-0.41546976946330055,0.02775849719345912,0.9645495498655383,-0.16550423288414023,0.9658806900355702,0.4825868978540959,-0.7717021733694253
OFCpost_R,0.9637161938491638,-0.9207295498777956,-0.3370538446508701,-0.362502090005454,0.3609491923288261,-0.5176033801742617,-0.10056992603970892,0.9519362895233574,-0.697188231451574,0.840929080708413,-0.05246535204962467,0.932876373754006,0.853269956446882,-0.2626311123844254,0.8676916491315055,0.528263352508848,-0.2858996542082395,0.6173314950736005,0.5835458494392902,0.6640237531834556,-0.18557476293602373,0.934346269604585,0.37987972866043673,0.7252475875201858,0.07176821969813124,-0.5051875016530124,-0.7559714866579347,0.9849715457348016,-0.3905111269935818,0.14099257930993436,-0.42756839401619806,-0.29353651782113604,-0.22239473419436018,1.0,-0.8971215705654407,-0.4458019046680625,-0.431685638676967,0.9921008598204947,0.07419423053933452,0.9866960536163867,0.783518190311903,0.2732605692133911,0.4753842873714282,-0.4906996664142174,0.7808293942913747,0.41006672860795035,-0.11992232911593709,0.8083571107720713,-0.5013291104934414,-0.9191761053296211,-0.24796536417512555,-0.6780997055787787,-0.4120980777826355,0.9583329543873608,0.6320074912662935,0.5293712807250541,0.7918552191331942,0.6056535803490585,0.9241578301095682,0.9193366017115433,0.4514039898435493,-0.5204937590845229,0.8153125802787925,0.9708639175277921,0.733709320656014,0.8525831641153188,-0.23080137728403757,-0.4240789536427906,-0.38152058235106867,0.5996053820384383,0.9899038446191233,0.577906520289489,0.7788071392825838,-0.457016576942063,0.9593141998156676,-0.4452496444018562,0.9937056820655471,-0.4031695332086693,0.6388865884233548,0.3739567163124892
Parietal_Sup_L,-0.9214711279333128,0.7439548709585899,-0.08158788637491488,-0.04341056203115775,-0.21758058374536515,0.812508423428006,-0.28158730830268464,-0.9843220241094452,0.9276986824930858,-0.9718808590582055,-0.3176208668030877,-0.9914046793425092,-0.8445449856590346,-0.1721477556303336,-0.9645467545126944,-0.5323585750575162,-0.13522889165296492,-0.21043659168433282,-0.8733565166415138,-0.8893548777013728,-0.24324932188948997,-0.8652041267283307,-0.7409941631541886,-0.9166560576268523,-0.00876591542727709,0.5957038237157891,0.5949923198987274,-0.9411089962776704,0.03861238533568518,-0.18207004795691378,-0.009168428378995544,-0.12959287792713534,-0.1957122259178379,-0.8971215705654407,1.0,0.04317576827198367,0.015181636367048995,-0.8994290834071157,0.2357507769079874,-0.8813033347553345,-0.904721475789136,-0.6557991005253635,-0.8016490346812184,0.11648388505729905,-0.9172041901533007,-0.3601543284232634,0.3828975285361169,-0.9781064188392955,0.3008335019720495,0.9629544197204319,-0.17341745897668698,0.5160817567022751,0.43694676005803806,-0.8698402232472778,-0.8897333106174007,-0.7570684211435902,-0.4465099364605738,-0.20241420736194515,-0.7932279996971988,-0.9916086988857161,-0.0391610961331586,0.3636684298129792,-0.9517102149462212,-0.9654788485443668,-0.9135848297915691,-0.9887003108879681,0.5699901103214696,0.3451960657352477,0.06525431074534266,-0.8334352398649111,-0.9350438648049856,-0.5498614751067707,-0.9686041144473386,0.7376563545902376,-0.9802863609800417,0.05065101076929958,-0.9287576238617958,0.018389214061917764,-0.8982419839188396,0.045463289802140386
Thal_LGN_L,-0.3606749428129225,0.6474796336842358,0.9870668202757242,0.9906045831971944,-0.0831341386871928,-0.33137367752560887,0.9253562618259953,-0.18211015088038382,-0.1933201296274727,0.015453102178940765,0.9009478038596271,-0.11376528315185096,-0.12124917279356769,0.9678308306140757,0.031947462656161656,0.12651801524538295,0.9803022285212851,-0.922878102695908,0.43582731066471875,0.20469669444028094,0.9315753352147346,-0.46047288613268467,0.6011180593151142,0.14797014615544044,0.18860398937824477,0.2280978181436548,0.3783072900891513,-0.3452728825999891,0.9631345161379941,0.32167649802732773,0.9398300049627016,0.9794003051563962,0.9622752140461752,-0.4458019046680625,0.04317576827198367,1.0,0.9917705490148195,-0.4621911526450535,-0.3757602653851325,-0.4104341411134522,-0.0024410567989648527,0.661907695166543,0.5367493648602453,0.9795719484640251,0.19211432731142733,0.11528343428874592,-0.21054031486296979,0.1302990415526325,0.26813017399949984,0.22725329633847693,0.9717434950214835,0.7189042841326799,0.3756112580217659,-0.36729863998262197,0.3505166980756415,0.22677610578116078,-0.8342388267954066,-0.8756272060540357,-0.3646961781072945,-0.08597934904250738,-0.7960791298410083,0.7041320295335276,0.02185622545109863,-0.22908775573426618,0.24586140473114776,0.03156317669130587,-0.4160794090323573,-0.028565345240218223,0.9159770091513928,0.4341802676665014,-0.33854204164604923,0.047572918782969036,0.18520767286514123,-0.2579503453093297,-0.21720360548925313,0.9953003492389746,-0.39644964076899336,0.9672775258669501,0.2714793313860787,-0.7882691230716532
Thal_PuI_L,-0.34322929429932664,0.6078679601454869,0.9908785714724891,0.9875984011188083,-0.1320766560649964,-0.39889847046123295,0.9131313429592137,-0.16162465128560702,-0.2397928016268228,0.03971557731678048,0.8810498462166827,-0.09445513607510675,-0.1075910023129907,0.9748339371419016,0.051434567973956166,0.1018540356035354,0.9848660042367275,-0.9427272281522623,0.4655032542223864,0.2364867614553736,0.9537073993549908,-0.4354824246180131,0.6372421197986945,0.16895616605941996,0.11993878756945123,0.1559664111344318,0.38179633951844816,-0.32783108462525057,0.9301239934685088,0.2925209418610603,0.9619862462914682,0.9855593218369543,0.969919357170626,-0.431685638676967,0.015181636367048995,0.9917705490148195,1.0,-0.4413400574733767,-0.43730990926941243,-0.40775515771965243,0.008437357419963966,0.6854694317728242,0.556157344760387,0.9704717494456405,0.1907967990509321,0.03757699481305673,-0.28890636214214555,0.15436563319386887,0.3152875010414789,0.18445003776861624,0.9772516578667029,0.6614037865654061,0.29835075566833424,-0.3810713653730713,0.364857025836104,0.2425976321249453,-0.8499843098731718,-0.9014564192925447,-0.3750756967538987,-0.06599771592035085,-0.8378807064005864,0.6482673866893586,0.04386884805959924,-0.20947357698258687,0.26687511417273757,0.05921193209388048,-0.4801056659118691,0.027506960224429198,0.8908241050074063,0.4269821989743064,-0.31970933205114815,0.019954037085035865,0.21654377709868552,-0.3213720089405093,-0.18781702137250264,0.9867087897825992,-0.3734090537417987,0.9679815173436658,0.3196846056973662,-0.8321023298547823
Raphe_D,0.9701236991316841,-0.9314304603401,-0.3494252188085849,-0.3809043774760278,0.27632863526375895,-0.5518462114874585,-0.13293915815202456,0.9518078730617194,-0.7219608911827101,0.8501043790698356,-0.08846165036637862,0.9303726894693396,0.8179239765468517,-0.26537358681459927,0.8504083840445998,0.45609172689807415,-0.2984140277014386,0.5993860239810558,0.5847765045759794,0.6866374071482297,-0.1876728463522224,0.9557831045879498,0.3934942639846131,0.7415222156651717,-0.020996150165738983,-0.5819189930132777,-0.7149317676266987,0.9846024301348902,-0.4279540898508959,0.0630791456190009,-0.41032722950507167,-0.3043344353337235,-0.23664973912204657,0.9921008598204947,-0.8994290834071157,-0.4621911526450535,-0.4413400574733767,1.0,-0.0019097397304474596,0.9687242548988123,0.7992975325820865,0.28782677754542185,0.4768030689926187,-0.5146512370327834,0.7478149522514451,0.32226119035047746,-0.20052999326666177,0.8120353303149991,-0.4259294043730022,-0.9406050624844451,-0.2606306406142256,-0.7355169486408799,-0.49724631351343923,0.9442403607356541,0.6379362019178292,0.5614245098398363,0.7706928439068684,0.5770488448346004,0.8847869726090465,0.9190079800405085,0.40659129281560596,-0.5885292484885525,0.8282529130525437,0.9596046411205882,0.7133143409930751,0.8593690239710858,-0.2894837389384757,-0.3396646184683667,-0.4292635307624146,0.5695251440501928,0.9804589444748538,0.5062572290186179,0.7777544935555281,-0.5103865561772502,0.9612547626414218,-0.4651804607668519,0.994630389364396,-0.4247526822930759,0.6658253664877563,0.3286794511890873
ACC_sup_L,-0.15581227512472484,-0.13086374322932443,-0.404206525371467,-0.34019356701103404,0.8402486915086884,0.6473181826373584,-0.2569185609024457,-0.16171078845097728,0.5614054199432781,-0.38403174370153936,-0.2519365181979399,-0.1688140043570637,0.2528253389889435,-0.5296672488527325,-0.054353317510065995,0.5428686076081386,-0.4189226198858181,0.5828349161518342,-0.42796310334076315,-0.6052613744161854,-0.4740714583013937,-0.21225875381145695,-0.5529293197231845,-0.5166370554768719,0.7976747360438825,0.752134599585712,-0.5782129244792574,-0.07459732035518167,-0.15638097207680082,0.6122402456340107,-0.656256768196245,-0.42436340265053385,-0.39403922611785497,0.07419423053933452,0.2357507769079874,-0.3757602653851325,-0.43730990926941243,-0.0019097397304474596,1.0,0.1210428399049826,-0.4436624956312609,-0.674823579935904,-0.5285504439515396,-0.22868785336223502,-0.03052847748567752,0.6005257152866036,0.9658352763477394,-0.3235692010859735,-0.8416723107614393,0.3003856257970152,-0.4153359441996982,0.2861930699719841,0.687016873456297,0.06771263259359678,-0.4837752408257327,-0.6902931472231363,0.5130795224828378,0.6814196089501565,0.39259457425392075,-0.1881879053771532,0.827341415117735,0.37558092213801303,-0.42872700577064093,-0.011384266748343693,-0.12043782981455914,-0.3387792332956055,0.9180452037422198,-0.7310663625522942,0.008456618887090485,-0.19632746643911636,0.04373665799800354,0.5731662121929044,-0.31358978396192827,0.8241119303454263,-0.13359036133469837,-0.3121816167865304,-0.02918086288231582,-0.24426051357945439,-0.5751677679288811,0.8521434197660926
Raphe_M,0.9552557053303624,-0.8697331917580935,-0.31473978759550963,-0.33450485756950504,0.40802999823508684,-0.47028054655367724,-0.058916735957224374,0.9400564177755768,-0.6690769214522675,0.8360395956633472,-0.001063283797813114,0.9244320785519572,0.8474017398438313,-0.2429586340499111,0.8613478672248381,0.5618243968833452,-0.26215776168102256,0.616381383296981,0.5734031606013283,0.6574917755945704,-0.1843929243964376,0.9106129615884923,0.36797676024774323,0.7248671834442018,0.14079761852245895,-0.4363120603128753,-0.7392082340950982,0.9763659000729963,-0.3379052902645944,0.17703981308937078,-0.4235045572882532,-0.27335499523852985,-0.20292319043465412,0.9866960536163867,-0.8813033347553345,-0.4104341411134522,-0.40775515771965243,0.9687242548988123,0.1210428399049826,1.0,0.7903849595910842,0.2786949213170845,0.48471577466852,-0.46102213339120124,0.8027829124678268,0.4974820303564625,-0.055127214239692614,0.794591224174147,-0.5357856820241129,-0.8822290127482252,-0.2260057578502909,-0.611362437171629,-0.32427694813610586,0.9729139395905471,0.635094350495001,0.5292555955194879,0.7907046997561239,0.6105923535056432,0.9339971954249183,0.9070493337792893,0.47255662715042335,-0.45320245112897856,0.8135355488832666,0.9595474678100795,0.7296353961958948,0.841563548454915,-0.18773586752531457,-0.4787915017636496,-0.33320218109286637,0.6362742788361853,0.9781973496528253,0.6092473077636288,0.7685534272266302,-0.41254046975743003,0.9366429071375374,-0.41273431377229663,0.9745701053474022,-0.3824183521252556,0.6069755624704116,0.3951101298460474
Thal_MDl_L,0.9044585885442694,-0.5541574526462114,0.07729312885916993,0.03282887852462258,-0.0695327540187876,-0.7416944864546475,0.24606062002039733,0.911122638882066,-0.9042057813541641,0.9728666504496488,0.3098824285799216,0.9123977681227747,0.5734762127641957,0.21682931529698382,0.7936581274577066,0.2361093796350763,0.13281300003756394,0.1292007551954177,0.7966647482849927,0.9569559433892558,0.19620945546986873,0.8764778096297132,0.69141187561051,0.9818279973154376,-0.21111200664004187,-0.7046495855043194,-0.2721131115966597,0.872774068842679,-0.026282377025264647,-0.13462592383586044,0.09449189415497466,0.12284960935413212,0.16237922550587697,0.783518190311903,-0.904721475789136,-0.0024410567989648527,0.008437357419963966,0.7992975325820865,-0.4436624956312609,0.7903849595910842,1.0,0.7229212966768307,0.8130666352518624,-0.14490517676954454,0.7898562249601176,0.2514869607081359,-0.5272964463322655,0.9084411609995848,-0.023734991911491043,-0.8910693574871512,0.1615627102807763,-0.5396789653630406,-0.5331102356291303,0.8462058008338943,0.9137686144776561,0.9362275276494687,0.3376800918557422,0.07894944477808631,0.5910120992944311,0.908311850888724,-0.09952085455947533,-0.4568851414423249,0.9869173738513908,0.8271726473760244,0.7339392511303334,0.9437180248033273,-0.6765977454533655,-0.09462031472849904,-0.1518465384481177,0.7810517813879492,0.7953024947729672,0.25778481205158305,0.8681034296069475,-0.8069126081883161,0.8646540968745448,-0.04305509624266974,0.8245924183029263,-0.08286294496514157,0.8606544857664294,-0.18158174304706964
Thal_VL_L,0.4221530725548082,-0.01888356962531757,0.7298609761151293,0.689881221466938,-0.19147000762904348,-0.8612330965936802,0.7797510402723844,0.5536081465434731,-0.8473261604426494,0.7366697771059442,0.7957657054331332,0.5981030267440943,0.34200456328031925,0.821912531167044,0.6132274852543697,0.20667227476398398,0.7648985891883776,-0.568540565954781,0.9082580955870216,0.866198773006563,0.8080818017953765,0.34824063214379775,0.9573985949242035,0.8284800840931663,-0.13941785990927733,-0.4662410572531716,0.06585806103738087,0.41003478476310723,0.5824541349599287,0.0701554966351264,0.7415681863052085,0.7608689602692139,0.7793760248077601,0.2732605692133911,-0.6557991005253635,0.661907695166543,0.6854694317728242,0.28782677754542185,-0.674823579935904,0.2786949213170845,0.7229212966768307,1.0,0.9695216666925522,0.5471403012947975,0.6825161797917069,0.1274343359352548,-0.6485352682399085,0.7740647558095743,0.24420597123641277,-0.5465023591079701,0.7812758398657793,0.009352438128276413,-0.2565728372716759,0.3287489387268519,0.9110991489198967,0.8449696415275957,-0.3540708271289841,-0.5823111223210798,0.15109711695889305,0.619035513817448,-0.6818992048779328,0.05884096301416256,0.7480048816696653,0.4588513642399042,0.7195628076679575,0.7328946445736,-0.8683241825619572,0.007546330294664275,0.468958017954871,0.8319397741327098,0.3613290830830822,0.16547386817906357,0.7883637697498952,-0.8519222120089137,0.5117634320569688,0.6293879222373494,0.3506337799005481,0.5968405031230197,0.8747156122351267,-0.7376425235273315
Thal_IL_L,0.5858765872088901,-0.214166483130967,0.6234734480919374,0.586840849009391,-0.0048217537856359025,-0.8854717354074327,0.7383072076433882,0.7173180987018795,-0.9136131257928986,0.8500846267588533,0.7632689145685471,0.7586678871284175,0.5487012039094284,0.7115947371561876,0.7802294629332834,0.39055525836240923,0.6666158900959571,-0.3816076102749625,0.973065286948201,0.9171923025961184,0.7228148356680765,0.49605400274495454,0.9667516445222893,0.90109420891597,-0.013877355969501086,-0.4619057408348188,-0.16024413514766198,0.5896841050849391,0.49525724796969745,0.19118202998520273,0.5815760916619469,0.6601667276204982,0.6972612428800038,0.4753842873714282,-0.8016490346812184,0.5367493648602453,0.556157344760387,0.4768030689926187,-0.5285504439515396,0.48471577466852,0.8130666352518624,0.9695216666925522,1.0,0.43394135414721474,0.8361479430821186,0.28788686507347266,-0.5457646833947367,0.8917447713552095,0.03309642343088926,-0.6861609005886853,0.6909343763635788,-0.07728638725132976,-0.24060516563936604,0.5182614065837305,0.9726775201126835,0.8533520805001409,-0.14036615302387936,-0.3830537965543969,0.38300016035034523,0.7740449334367753,-0.4922043313580423,0.017031610822824828,0.8488651459884524,0.6480295995834775,0.8547944199745702,0.8562189692989162,-0.7963416077951123,-0.17711653314054812,0.40907144693135455,0.9291901040024809,0.560204986767255,0.3616908494050456,0.9046505710749195,-0.8352100397362083,0.6819688361056395,0.5133141288684178,0.5385890225656834,0.5004993882433727,0.9281192749132596,-0.5598418316725303
Temporal_Inf_L,-0.45494732803760074,0.6500765313819489,0.970147476825855,0.983294606015857,0.04429018135670633,-0.24708096590009626,0.908296348855189,-0.25913427314588916,-0.08533009019228897,-0.09788684680276674,0.870609071097172,-0.18904111059071826,-0.09245316377089616,0.9183029994430454,-0.00031256217947718594,0.2133732097659944,0.9563617736924432,-0.891709733967906,0.3636386738948429,0.06486309244231685,0.9106924609394705,-0.5623527133121483,0.5272531245259765,0.012291541993487167,0.3133883154075905,0.3672355806397616,0.2879438885463472,-0.4181535098217798,0.9670936193229179,0.45454178049696964,0.8828633661495686,0.9577901990181786,0.9450430761599169,-0.4906996664142174,0.11648388505729905,0.9795719484640251,0.9704717494456405,-0.5146512370327834,-0.22868785336223502,-0.46102213339120124,-0.14490517676954454,0.5471403012947975,0.43394135414721474,1.0,0.15137739206048628,0.15677547987466103,-0.07128165250005118,0.04925942572382772,0.152067249259005,0.3112508568257153,0.9480078970994206,0.8007534376893644,0.4927336286524325,-0.43873842074522795,0.23789395374215375,0.058594422861916004,-0.818040259977965,-0.8226027487044779,-0.3489523220758843,-0.1589031542551748,-0.7135754489913608,0.8009057138700445,-0.1037831762002965,-0.2742764587649006,0.2204006652887781,-0.0636405671703718,-0.2777906264559846,-0.12770942749210798,0.9636750765760222,0.3680498070976997,-0.37876667643826895,0.13265307270621393,0.114088823841303,-0.1209686723867439,-0.27768977751743296,0.9920234740223486,-0.45302585578433696,0.9903925529384728,0.17285585200046785,-0.6969692864358791
