,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Raphe_D,LC_L,Thal_VA_L,Cerebellum_3_L,N_Acc_L,OFClat_R,Vermis_1_2,Thal_VL_R,Occipital_Mid_R,Precentral_L,Frontal_Sup_Medial_L,Parietal_Inf_R,Cerebellum_6_R,Insula_R,Cuneus_L,Hippocampus_R,Temporal_Pole_Mid_L,OFCpost_R,Angular_L,Vermis_3,Rectus_R,Thal_MDl_L,Thal_MGN_L,OFCant_L,ACC_sub_L,Cerebellum_4_5_R,Thal_PuI_R,Parietal_Sup_R,Cerebellum_6_L,Putamen_L,Temporal_Pole_Sup_R,ACC_sub_R,Vermis_9,Raphe_M,Thal_IL_L,OFCmed_R,Supp_Motor_Area_L,Thal_VPL_L,Cingulate_Mid_L,Thal_PuI_L,SN_pc_R,Hippocampus_L,Frontal_Med_Orb_R,Postcentral_R,Olfactory_L,Thal_LGN_L,Thal_MDm_L,Cerebellum_10_L,ParaHippocampal_R,Caudate_R,Precentral_R,Thal_LGN_R,Fusiform_R,SupraMarginal_R,Occipital_Sup_L,Frontal_Mid_2_R,OFCant_R,Heschl_L,ACC_sup_L,Frontal_Inf_Oper_L,Temporal_Sup_R,Occipital_Inf_R,Parietal_Inf_L,Thal_PuL_L,Cerebellum_Crus1_R,Cuneus_R,Cerebellum_Crus1_L,Thal_MDm_R,Rectus_L,Thal_Re_R,Precuneus_R,Frontal_Inf_Oper_R,Temporal_Inf_R,Thal_VA_R,ACC_pre_R,N_Acc_R,Vermis_6,Calcarine_L,Cerebellum_9_R,Cingulate_Post_R,Frontal_Sup_2_R,Thal_PuA_R,Temporal_Mid_R,Cerebellum_9_L,Rolandic_Oper_L,Postcentral_L,SN_pc_L,LC_R,Cerebellum_Crus2_R,Amygdala_R,Thal_PuL_R,Vermis_8,Temporal_Mid_L,Lingual_L,Frontal_Inf_Orb_2_L,Olfactory_R,Occipital_Inf_L,Parietal_Sup_L
Caudate_R,-0.06466613968109676,0.6098445392822723,0.7549105514334442,-0.281899427065571,0.3201736972820237,-0.3403248339810626,0.49293576411121703,0.5183506779463937,-0.3207254954042559,0.28359540375148506,0.7546281760772746,-0.6811148538072224,0.1890521085507004,0.39341676944537896,-0.07533428647746243,0.7512030075386269,0.6131684419872083,0.5066607199485301,-0.284112294692026,0.8132586006202278,0.005203967967502037,-0.313908172968493,0.7495581471138232,0.47368496071901145,-0.39352058827916764,0.5818000402031694,0.3522955631830792,-0.0952328565317436,0.399277273842138,-0.29579519186055336,-0.3153434459175206,0.8758748119314048,0.6937538551907266,0.45762914665922116,-0.37892678063892765,0.8553500048848973,0.22356652401524196,0.7494407949275758,-0.8573706102168254,-0.4883275812813522,-0.320668001920013,-0.4360364461862867,0.7428484347048397,-0.19782408979879534,0.766142520357727,0.4367763222960752,0.8159290993415612,-0.3927194233526253,0.4862558724863997,-0.38555456868060806,0.5811217627104571,1.0,0.6589624916526251,0.36021504447558805,0.4661768201935389,0.6151533115580812,0.27159875936773015,0.35719353624623645,0.6907127612470455,-0.4124486198266509,0.5740481909195766,-0.24345286191389723,0.5463952951078646,0.828413947239968,-0.3062642810664304,-0.5701354211884109,0.3632230103768102,0.7281304899741171,-0.2055414763733991,0.4361509706025044,0.8068997335697063,0.2650640849153109,0.3050937252468511,0.6016599275510581,0.6128153853725891,0.14808226906430033,-0.026419933788026605,0.602555736232523,0.01365615287715591,0.5145475589024644,-0.336114185929529,-0.28619681321933577,0.054801757237123494,0.5662492247802987,0.6631296427165022,-0.38224165813367755,-0.4890224830755132,-0.8216470388042562,0.5766189450892515,0.8421426996395346,0.7237509233687258,0.7709821163243339,0.10171551741894608,-0.1551824358405725,-0.316152058102286,-0.042415082449023714,-0.07268509617960472,0.9242501292837038,0.420755662581108,-0.6195047056112555
Precentral_R,-0.695049665575692,0.9404163515415945,0.8995965539184073,-0.6546477772673113,0.4431893629808594,-0.7161488234368958,-0.27051679007460155,0.5396103426533561,-0.7391558910148556,0.5165302092790581,0.7069727205410424,-0.8574589570371309,0.05891755819387465,0.9418455879300371,-0.3742658394169762,0.8731681459611333,0.30871026118406547,0.48709207574966557,-0.5285379456498536,0.8844705102137903,-0.47179146346009,-0.6106048950981924,0.7130647181732075,0.6995983305231231,-0.6224828961878804,-0.22289876889828525,-0.4434671141693886,-0.3393138632468742,0.4386452762569263,-0.488000225361448,-0.633483027425352,0.2266190130064029,0.7796855145598127,-0.3134934088063337,-0.686081739219397,0.8706938026071996,0.1895406637835712,0.7663244715324014,-0.4976063951632807,-0.6160231696310527,-0.5223938891953065,-0.702265448368864,0.8701344776772509,-0.6384921787679472,0.12851173583655204,0.9561496842384538,0.20017476223160627,-0.7119286026440781,0.6757664427017575,-0.5962108828642352,0.5519783387424423,0.6589624916526251,1.0,0.391100480825832,0.33467729376563227,0.9808763798176333,-0.14215388971102816,0.9364209730501242,0.7329426234986907,-0.7216262840059366,0.00826993619205396,-0.8644876529632761,0.6445447587830551,0.855267059393752,-0.6182756098510074,-0.621764671582863,0.2049610133622787,0.5333028343560705,-0.6907899084775724,0.6137812329051106,0.5235503278279827,0.31467415167379303,-0.3662469994673111,0.8887288684622249,0.6324810439605041,0.29975715070518844,-0.6618496604261834,0.32256738643203964,-0.4078207936117048,0.2612656138510557,-0.5423978921442383,-0.5320683520253815,0.49946166911600015,0.778233399061295,0.795651306381354,-0.6020166406487137,-0.6958121423669622,-0.8468519308576267,0.3605015525211482,0.8733407079020735,0.7789824960053149,0.7628119455440905,0.053480362814045376,-0.4596073552699291,-0.9035783330813102,-0.4709059670415486,-0.7865015537032994,0.6833838093332902,0.003972162136375441,-0.6734722101999177
Thal_LGN_R,-0.5813556993353372,0.6631647252417618,0.6379362019178292,0.41523048698080184,0.9903156722611688,0.35268513669113105,0.11962742585070878,0.978306965562369,0.3065887546448137,0.9632782764902805,-0.2011656259567788,-0.3746266233869258,-0.7777574011817292,0.3414700908856004,0.6984421138691681,0.6858159550877868,-0.5084782145600291,0.9416103535588194,0.5582629849073393,0.6320074912662935,-0.8127134914054763,0.4847861417422758,0.7663068128393314,0.9137686144776561,0.4507347799438104,-0.047653185521907955,0.1787737762337028,0.723818415689196,0.9649847076236414,-0.9502070177657594,0.45792619275256874,0.19113830072691637,0.8359089920188066,-0.1632166159966263,0.3924100048728864,0.635094350495001,0.9726775201126835,0.6778790003469131,-0.26163877454099377,0.4357620698318634,0.5620960401847285,0.364857025836104,0.7351472504191433,0.4291796826860341,0.3935160592589206,0.4481905932996042,0.38408042101316137,0.3505166980756415,0.9374518539022115,0.48809098695074576,0.9307998494927309,0.36021504447558805,0.391100480825832,1.0,0.9527458321180179,0.5446578251841125,-0.7631943254828788,0.28493854922276335,0.8003304436856808,0.34752664143044437,-0.4837752408257327,-0.24579993381334034,0.9342560539296203,0.05737482480088446,-0.8924626015390366,0.40574009201321887,0.9638286480464807,-0.33806491238085495,0.32890200733271585,0.955372655315164,0.616830098766399,0.9822667835267922,0.43283017709616045,0.7490783660633861,0.902483054939649,0.9213325685271512,-0.596944271009844,0.7994905785168835,0.6336300518807649,0.9285734387402709,0.5498603294668876,0.5619463915947503,-0.4614207127798039,0.8268608699349085,0.8222763610624735,0.4874754829688443,0.36818041677197116,-0.489543362332954,0.873170220486328,0.6829527889509353,0.8144899596327948,0.7640532821137356,0.9092456939741085,0.6314420623420426,-0.24776295416644756,0.5930590771098071,-0.14336617509242308,0.5344323279085321,-0.6712197572006259,-0.8897333106174007
Fusiform_R,-0.47660305058466396,0.6084176086787778,0.6647139307773398,0.4541632954135641,0.9302443640164519,0.3879200625473306,0.3741084737531069,0.9475760012264112,0.3781019807369655,0.8798776513694065,-0.12199103001487427,-0.45763755048278937,-0.7726927050664464,0.25868214954339336,0.7227282803842926,0.7183497264214312,-0.3901517394078928,0.9812545472434345,0.5952152095940162,0.6746492577049638,-0.7040867820447229,0.5059320940175766,0.8482065614279249,0.8139231803720826,0.41097358611814533,0.15426683993151868,0.35112647654485896,0.7494076979388952,0.9687608773667828,-0.9220872733877388,0.4693204388330172,0.38922290671268345,0.8485447259029856,-0.032250125090100015,0.42324961987583565,0.6748568893695779,0.945770816637314,0.7685203166231654,-0.46783038086808315,0.3813226679782468,0.5283727877212783,0.3711192423007158,0.7446574045891674,0.48783490347978203,0.6162327330417275,0.32348894435586045,0.6009857455641378,0.3502779560757923,0.8760978564290435,0.46628129746708463,0.9691373406164909,0.4661768201935389,0.33467729376563227,0.9527458321180179,1.0,0.46576530038457176,-0.6447766519603398,0.1637387197494775,0.8565811325179391,0.3621571080182551,-0.29805940389115176,-0.16850746759500637,0.9287106917455609,0.1135278916678215,-0.8446401913148742,0.3529483548269542,0.9768048717848127,-0.2327249728181224,0.354089122278148,0.909158676327092,0.7876821437761385,0.9266366431658641,0.5329809766464927,0.7073621523044329,0.9371778166288582,0.7772409344313345,-0.47586489992823316,0.939246955249322,0.6603667020173961,0.9598105392737614,0.5296846065790412,0.5676892876883924,-0.614554587644046,0.8249591208102823,0.8315258272681536,0.4750347361655181,0.35559769954464227,-0.5819416955452713,0.974800985780625,0.6713328379573384,0.840049214025708,0.8269663654142067,0.9218701707019658,0.6381329525549264,-0.17167817862692236,0.6393996214760514,-0.018246779681255633,0.6740174506227938,-0.5425976806366006,-0.9144631959144746
SupraMarginal_R,-0.7729724486203035,0.9800583021385474,0.916547695051748,-0.5185994983125366,0.5971711793502039,-0.585480521656518,-0.29015818575483615,0.6689846099071579,-0.622796677982375,0.6669275317853801,0.5678935979262333,-0.8237229866815259,-0.10950364994270376,0.9354860386686749,-0.2120187519811012,0.903075699620591,0.1394523988555606,0.6054929769887417,-0.374486489099941,0.8982448083361408,-0.6138137191839815,-0.46094922974463526,0.7628237229832817,0.8180244720681171,-0.4660508652379062,-0.277355115696329,-0.42314559876632096,-0.17386874314843398,0.5747834140905791,-0.6283109011535359,-0.48577106309987084,0.17340885224939903,0.8503966562207282,-0.3695639387065752,-0.5480752126550474,0.8865712621561286,0.35872371233486644,0.7950878483435987,-0.43586080313161296,-0.454785035063346,-0.3557875844836923,-0.5592411046829188,0.9142640786631865,-0.5087183501960131,0.12493453380617121,0.9725163520401423,0.18731380877129486,-0.5734679915415491,0.7957088533044054,-0.43639819211140624,0.65950954725644,0.6151533115580812,0.9808763798176333,0.5446578251841125,0.46576530038457176,1.0,-0.3126301630055744,0.9255437595619258,0.7943355998538126,-0.5848844016576474,-0.14302072286137446,-0.852076802586432,0.7545144532143305,0.7558251591230983,-0.740638533536255,-0.46236472106145177,0.3569250794525087,0.3774782199296964,-0.5735140742404895,0.7421094808444764,0.5422319563953234,0.47263473626837466,-0.28357688691503363,0.9473604950675739,0.7277661123515459,0.46956426131078266,-0.7467485822153191,0.4045141878292195,-0.2596231055900104,0.39476589918342525,-0.37790413900942127,-0.37105272956463065,0.3920451021042601,0.8565556354566433,0.8656452075705053,-0.4439046381109515,-0.5486155143829473,-0.8270515866472501,0.4613207985210071,0.9020654375429756,0.841888112318719,0.8102917241262183,0.2175081846165519,-0.29947089472863764,-0.8842188399307743,-0.3269096228935419,-0.7747042471562674,0.6736991193310123,-0.16838407712393128,-0.763720012994573
Occipital_Sup_L,0.7399191501161111,-0.42940313738725494,-0.2894837389384757,-0.41979543345284115,-0.8110612716191641,-0.38526682803014634,0.33543487626926954,-0.6661704887574318,-0.33236270493730236,-0.8383414548721457,0.5782531028547544,0.11770069564971385,0.9094206679438279,-0.3084463499003831,-0.6046388513373989,-0.33278719806588,0.8894825358477365,-0.6569958147033863,-0.609991850655363,-0.23080137728403757,0.9370081887952028,-0.5252677230512137,-0.3712003023811687,-0.6765977454533655,-0.5282135072310545,0.5899886293928294,0.2606886307513051,-0.6647376553620027,-0.7408217574431256,0.8317176150776673,-0.48473419583713767,0.45200644280208774,-0.48340286724676,0.6573042646442309,-0.4720636484072223,-0.18773586752531457,-0.7963416077951123,-0.3126983673223724,-0.24954175101001533,-0.6021408371606287,-0.6136892023595247,-0.4801056659118691,-0.37427468532725194,-0.36909128530149343,0.17974642178070394,-0.3553206116665633,0.2098868898102629,-0.4160794090323573,-0.6972409045313016,-0.5803030620367294,-0.60133065895388,0.27159875936773015,-0.14215388971102816,-0.7631943254828788,-0.6447766519603398,-0.3126301630055744,1.0,-0.26629661463764676,-0.4547408471394033,-0.43616088909171286,0.9180452037422198,0.328938156432166,-0.6537042985126011,0.347880721226037,0.8107987229737507,-0.650078005357158,-0.6793640257559042,0.7452750397500771,-0.23435172221685505,-0.7452374689363589,-0.13796993702003182,-0.8003903517017248,-0.024667197605474603,-0.5047241106284932,-0.5744239778832337,-0.8047252409952305,0.7659037194717541,-0.4083273252185831,-0.44069152256791777,-0.5325389363806375,-0.6157742913752285,-0.5994094502771943,0.3707341179695417,-0.5887874707979492,-0.5040757751518123,-0.5786477271559118,-0.5258060714759619,0.09648422954606357,-0.499924671596963,-0.21628171153952216,-0.43840076342859075,-0.35977874696876955,-0.8144791502192149,-0.5693290951343944,0.2795426181142439,-0.4406763169934414,0.3349584029977939,0.002049257996882767,0.9854039380338377,0.5699901103214696
Frontal_Mid_2_R,-0.8124133046595865,0.8727265858370606,0.754855111319559,-0.7131804756630212,0.3669404382310937,-0.7580991878622836,-0.5727745814066415,0.39989178677555187,-0.7942365147199368,0.4749548681270984,0.5516365288102898,-0.7440311560443057,0.028438854938141578,0.9847870820237307,-0.46590875507091384,0.7200059488974555,0.13058269223313934,0.33510773772499425,-0.5588727466291791,0.7091880374736429,-0.5558378609984929,-0.6439275048615536,0.5155768809013106,0.6232596625225247,-0.6185039158242424,-0.5400699062963934,-0.7211076432422486,-0.4146212510394837,0.32534518130652135,-0.43292787312725844,-0.6703056864473027,-0.1228933537892088,0.6241427399145445,-0.5863530360928545,-0.7042484276391616,0.6704190465167146,0.09242203726708274,0.584020560723395,-0.22165575104890822,-0.5686487056791989,-0.5321484202803398,-0.6990667662870061,0.7178366598415286,-0.7295965073690208,-0.20814823618644118,0.9805300073944553,-0.13945359094217047,-0.7284056958806125,0.5840461609047135,-0.593240596157842,0.3840777522575358,0.35719353624623645,0.9364209730501242,0.28493854922276335,0.1637387197494775,0.9255437595619258,-0.26629661463764676,1.0,0.5663517967002395,-0.7320419783829901,-0.22932139045086147,-0.9585679674052798,0.5166916768183606,0.6928135975848814,-0.5939449890918137,-0.5380954369309668,0.049720401646753176,0.35226049054384007,-0.7829771679970324,0.527787671426212,0.25622597390214563,0.23703681201719534,-0.6181072183828923,0.8072979354626604,0.4720167717096082,0.27349477688076473,-0.7905699233777228,0.09106325811765759,-0.545103305236712,0.05054663283691842,-0.5500500158200047,-0.5623439699530843,0.6286516148548938,0.678526944141929,0.6568613826227075,-0.6017744438116308,-0.665975661242692,-0.6640205028053986,0.14808683356609972,0.6838848712042933,0.6106758915489855,0.5690265051046461,-0.02138527370594147,-0.5308109210076685,-0.975654071877966,-0.5972191967637355,-0.9447736694878273,0.4080860240197173,-0.15484714814991682,-0.521079950654351
OFCant_R,-0.6713025940683386,0.8850036770404436,0.9479659977505829,-0.06067878991498322,0.8086393159183509,-0.13509143713248864,0.22113506205307004,0.8819310960003109,-0.12916722121336183,0.8065698836664691,0.3460149247850654,-0.843244585845126,-0.4940546415930506,0.6613346108466651,0.26448027743755553,0.9696771869272809,-0.03909866678779013,0.9294123080015609,0.12081097586525212,0.9492213101269459,-0.6815058936993489,-0.0035561694382056155,0.9939311487929902,0.8432737219166648,-0.11198232093508906,0.04978461268032372,0.04576468350966825,0.3083918099904633,0.8762779692749176,-0.8637667518848916,-0.05018800280036956,0.45431360269401494,0.9864664981905162,-0.1768884752273466,-0.09080795377071157,0.9267606989487618,0.6944054294657004,0.9822548521877265,-0.7020129672599451,-0.13088383647912505,0.022815721456228625,-0.1506875031915551,0.9667304687222958,-0.019216832170895492,0.577855284868375,0.669027730917375,0.6034656990034781,-0.180922364564936,0.9005607013913748,-0.04843281943866532,0.9533686093089401,0.6907127612470455,0.7329426234986907,0.8003304436856808,0.8565811325179391,0.7943355998538126,-0.4547408471394033,0.5663517967002395,1.0,-0.16364302522400767,-0.11203445562875841,-0.577337173487926,0.9544161772095618,0.5697469650428797,-0.8794470259445764,-0.14082902256242472,0.74337558034894,0.185016930219115,-0.16280819176185274,0.901216313125668,0.8982361492638387,0.7409760387525736,0.15233400309834866,0.9301076145676493,0.9790960096678867,0.5649360739035801,-0.6462080907998364,0.8713887142512782,0.19302472343270696,0.7617064451749478,0.02519350007243683,0.06934433511634129,-0.21947615313954508,0.9733009027177545,0.9860308925602066,-0.037723974546893045,-0.16374716562406824,-0.9056183292438255,0.8910326240425448,0.8913772719072787,0.989468902914146,0.9921623905568583,0.640491387688502,0.15154018221270468,-0.5949197578416837,0.16098904326663255,-0.40993644261858336,0.8816252761379824,-0.3031692018219162,-0.9813764723588776
Heschl_L,0.27168381932249785,-0.4603887635562261,-0.45244580015330854,0.985013784230814,0.29508976942134196,0.9954728186162098,0.3355365542434096,0.18418822758665093,0.9802140085186452,0.2038808042736901,-0.8846095254894444,0.6182483042411286,-0.6369487977383904,-0.7026142965350636,0.9037171310285939,-0.38727611281560487,-0.7082455999650836,0.20072255352865148,0.9508185244908481,-0.4406011421030341,-0.13332110767974442,0.9868573699519742,-0.16998521836634878,-0.017451087971445105,0.978467288646653,0.1728571239355529,0.5673058207688287,0.8863239773015124,0.26797927833757773,-0.21104812097884726,0.9912935865159361,-0.10934133083398959,-0.17672542485248074,0.19286539998699312,0.9942198798732993,-0.4158979857563155,0.5381018810887621,-0.29139535426795166,0.3532001006894834,0.9668199482456149,0.9623306023037864,0.9960939746240154,-0.34368749661531983,0.9725152713987352,0.13513913999193009,-0.6262103581700755,0.054236853359451935,0.9954070076654739,0.017533940115769465,0.9817504633711723,0.12564844426659474,-0.4124486198266509,-0.7216262840059366,0.34752664143044437,0.3621571080182551,-0.5848844016576474,-0.43616088909171286,-0.7320419783829901,-0.16364302522400767,1.0,-0.3891792922510556,0.6992205461177012,0.03888454452229138,-0.8420441379419306,-0.03603127889685603,0.9482706567838867,0.5066135423527317,-0.810539478995995,0.9491701508320158,0.09223874632430475,-0.09877459736031789,0.4104708339869903,0.6980318552316018,-0.34683714936998306,0.019675325144700165,0.40588178889241167,0.23136632060190232,0.24395696717757445,0.8892094384489355,0.4240297387665914,0.9700645186240974,0.9686653523287769,-0.8334978140335112,-0.18063098692206775,-0.20274789275741023,0.9842645172209503,0.9913646667685141,0.518126241826217,0.26467616189350035,-0.384516195542385,-0.19714746324598306,-0.21833063645837125,0.6218148320564872,0.9403990945952608,0.7354814656611989,0.9220116707689748,0.6899009836873035,-0.31416613593407916,-0.5187598429160747,0.02983914346842594
ACC_sup_L,0.6519096766932324,-0.21225875381145695,-0.0019097397304474596,-0.3220497849681632,-0.5493595290995902,-0.3126571620914568,0.6122402456340107,-0.3610977761853554,-0.24426051357945439,-0.6052613744161854,0.6814196089501565,-0.13086374322932443,0.733109554521304,-0.2249557529779461,-0.4133614648535957,-0.02918086288231582,0.9202536646315143,-0.31358978396192827,-0.4740714583013937,0.07419423053933452,0.7997529797271542,-0.42436340265053385,-0.011563186191698637,-0.4436624956312609,-0.4887017137813893,0.7976747360438825,0.4774468653244271,-0.46865408805450376,-0.42915189484351074,0.5614054199432781,-0.39768959419552136,0.7585237438668991,-0.16171078845097728,0.7674824431589787,-0.3977592508872272,0.1210428399049826,-0.5285504439515396,0.029670935353543485,-0.5782129244792574,-0.590402130461761,-0.5320844688872648,-0.43730990926941243,-0.07459732035518167,-0.24099513496133465,0.5428686076081386,-0.26743558628749886,0.5731662121929044,-0.3757602653851325,-0.42872700577064093,-0.5183905033389562,-0.25166396467753144,0.5740481909195766,0.00826993619205396,-0.4837752408257327,-0.29805940389115176,-0.14302072286137446,0.9180452037422198,-0.22932139045086147,-0.11203445562875841,-0.3891792922510556,1.0,0.2861930699719841,-0.3387792332956055,0.5130795224828378,0.5681472989843971,-0.656256768196245,-0.36754720794336604,0.827341415117735,-0.15638097207680082,-0.46787172402817184,0.2528253389889435,-0.5455236182716946,0.20033249097807104,-0.25653144695426744,-0.23042880251621475,-0.64424594169373,0.6905598832689621,-0.018369473516497363,-0.2519365181979399,-0.19632746643911636,-0.5296672488527325,-0.4854187881560157,0.14819348800445248,-0.2967421201884078,-0.19265513974823897,-0.5097450757878494,-0.5026402489171958,-0.20738917527216263,-0.12043782981455914,0.06771263259359678,-0.10899886526095376,-0.011384266748343693,-0.5529293197231845,-0.4187824077414052,0.22610002237554758,-0.2569185609024457,0.37558092213801303,0.3639018546907273,0.9550261215559763,0.2357507769079874
Frontal_Inf_Oper_L,0.8769700791871856,-0.8275634136468016,-0.7355169486408799,0.6895277545993199,-0.336325007025398,0.7299457318116671,0.5434275990741573,-0.3423632244674686,0.7428202545912775,-0.44853185424213904,-0.489116537102268,0.7956819921489218,0.08469881328012742,-0.9801220984577483,0.4532288879260357,-0.7035153433100216,-0.05360093338853217,-0.34917877121000945,0.4892454011528958,-0.6780997055787787,0.6033777879196255,0.6081767691302579,-0.5231894001416288,-0.5396789653630406,0.6211596471396306,0.6103508842881464,0.7652728802314658,0.38247684048302877,-0.3337543840354772,0.4598894219121215,0.6515857885010594,0.19408820038979446,-0.5954114370614294,0.7203472887813818,0.6562833269354031,-0.611362437171629,-0.07728638725132976,-0.6090034459057532,0.2498190337743381,0.5517059774365884,0.5305941242277687,0.6614037865654061,-0.6815502906236316,0.7115323857205144,0.2127928673731902,-0.9160168713121188,0.154489846124666,0.7189042841326799,-0.5372557285062073,0.5741494690037672,-0.3813956054409904,-0.24345286191389723,-0.8644876529632761,-0.24579993381334034,-0.16850746759500637,-0.852076802586432,0.328938156432166,-0.9585679674052798,-0.577337173487926,0.6992205461177012,0.2861930699719841,1.0,-0.5008763284668403,-0.6272089894198781,0.6224382323742388,0.4883516073914709,-0.028428263770394594,-0.2786703220069627,0.8134431048959049,-0.5044347010699047,-0.28665756203100207,-0.2068277205638956,0.6972245750408791,-0.775226777739849,-0.4718939770017925,-0.1752461719203942,0.850438663715943,-0.13596934778428305,0.5764480341206563,0.001826491314006354,0.5308868096619309,0.533558983193015,-0.5175605439085644,-0.6850481804430344,-0.6405496623985995,0.5737138396378664,0.6243793704695149,0.6692030498360986,-0.17479568551161032,-0.5803843653768394,-0.5857320516857732,-0.5562549910717781,-0.023077530429137863,0.5287956420696862,0.9954558379552292,0.6030093154360742,0.9762725462644212,-0.3836426408400229,0.22601295878274608,0.5160817567022751
Temporal_Sup_R,-0.7117363819939019,0.8560585526407488,0.8593690239710858,0.12784494866297258,0.9455868914417335,0.05192684187450092,0.1113232791097853,0.9745006307481205,0.02824619069096746,0.9424278924240401,0.1050633033202549,-0.6717565734395365,-0.6531894801184864,0.5917752023425217,0.45246669300499814,0.8937098936808132,-0.2832022282467389,0.9763288089257539,0.30293925904549485,0.8525831641153188,-0.8143323857646041,0.19618507560205659,0.9288903437982688,0.9437180248033273,0.1251654427349988,-0.061518939446619694,0.03930289214060412,0.4934077416562129,0.9604101610459957,-0.9597391476677066,0.15575152394669875,0.2985031397280579,0.9711094107456304,-0.23764687744694948,0.10073426819806242,0.841563548454915,0.8562189692989162,0.8847143621771121,-0.48704529294618104,0.11728183891445307,0.25912762344401463,0.05921193209388048,0.9171555778990036,0.15039892359362522,0.4597269182074334,0.6501480738486495,0.4721951848129179,0.03156317669130587,0.9812841258114184,0.18178409549471172,0.9849265418645591,0.5463952951078646,0.6445447587830551,0.9342560539296203,0.9287106917455609,0.7545144532143305,-0.6537042985126011,0.5166916768183606,0.9544161772095618,0.03888454452229138,-0.3387792332956055,-0.5008763284668403,1.0,0.36189141779790146,-0.9524134278168175,0.10156316455991178,0.8671549975925193,-0.06437975929385278,0.016360154797957452,0.9873562830376224,0.779008713199151,0.8911165039939515,0.23951351723271302,0.916631331680679,0.989704138724904,0.7814178231717904,-0.7018111689414093,0.8470756886003228,0.3723067128649734,0.8564970883689946,0.25243551689838417,0.2810433414194044,-0.293620767455118,0.9687330268460572,0.9682832392152623,0.18540322491321487,0.05706370620605467,-0.7530057472679867,0.9000043806805832,0.8442233872694069,0.9582959760575946,0.9314939130182438,0.7884697159371448,0.35441614335585137,-0.5112158456488076,0.3327843494613306,-0.36525960306937744,0.7410546820752857,-0.5228962688019281,-0.9887003108879681
Occipital_Inf_R,-0.2859843867996952,0.690090173008797,0.7706928439068684,-0.7573956352419914,0.06949830782673767,-0.7997247338556526,0.07404805865768957,0.24405629703098122,-0.7771083551578571,0.10742599759186625,0.9626631480983773,-0.8332257887579129,0.4178609401423755,0.7093450176490135,-0.5635034875359403,0.7311515454476826,0.7358801960398698,0.24233136875831235,-0.7083325715578425,0.7918552191331942,0.0009427361588866816,-0.7648315620906195,0.6022133139245448,0.3376800918557422,-0.8163863813221327,0.18721994190650476,-0.16967002348153976,-0.5560107722012104,0.14097802461538356,-0.12326064348118401,-0.7752597402417948,0.5574091005870754,0.5724705305677307,0.07607380652169672,-0.8114363178989379,0.7907046997561239,-0.14036615302387936,0.6778156985638845,-0.7419092605511569,-0.8586849632627358,-0.754317502717124,-0.8499843098731718,0.6974659954422396,-0.701483234767641,0.37379104550981934,0.6765489999071657,0.45090758208187026,-0.8342388267954066,0.3343468169514661,-0.8056608912437061,0.3275558284709969,0.828413947239968,0.855267059393752,0.05737482480088446,0.1135278916678215,0.7558251591230983,0.347880721226037,0.6928135975848814,0.5697469650428797,-0.8420441379419306,0.5130795224828378,-0.6272089894198781,0.36189141779790146,1.0,-0.23838687206244197,-0.886079918227466,-0.043046179281801884,0.8836902208373231,-0.7107659157105612,0.2656055783516942,0.5797645043251113,-0.034894931950906746,-0.26726123158838505,0.6233833651254437,0.4131970599157384,-0.12389637997067281,-0.24005630319240448,0.26360375874816755,-0.521263583733468,0.08323881878327977,-0.7642209141449609,-0.7324622812893041,0.5018116289889306,0.5124656182746079,0.5745114026443652,-0.8028369315656585,-0.8747052840284618,-0.8436659683164511,0.23804905506149185,0.757060903408163,0.6026116572644277,0.6399773249531527,-0.25303419359483553,-0.6401900584996326,-0.6853982809225632,-0.5716701185868578,-0.5138546439262717,0.7626059547179916,0.49113217103712037,-0.4465099364605738
