,Temporal_Sup_R,Occipital_Inf_R,Vermis_9,Thal_IL_L,Cerebellum_7b_R,Temporal_Pole_Sup_L,SN_pc_R,ACC_pre_R,Parietal_Inf_L,ParaHippocampal_L,N_Acc_R,Cerebellum_Crus1_L,Frontal_Mid_2_R,Occipital_Sup_L,ACC_sup_L,Cerebellum_Crus1_R,Vermis_6,Pallidum_R,Thal_IL_R,Cerebellum_4_5_R,Supp_Motor_Area_L,Thal_MGN_R,Pallidum_L,Cerebellum_Crus2_L,Cerebellum_4_5_L,Vermis_3,Frontal_Mid_2_L,Parietal_Inf_R,OFCant_R,Thal_VA_R,Temporal_Pole_Sup_R,Heschl_L,Red_N_R,Cerebellum_7b_L,ACC_sub_L,Precentral_R,Thal_PuM_R,Cingulate_Mid_R,Parietal_Sup_L,OFCpost_R,Fusiform_R,Angular_L,Cuneus_L,Cingulate_Mid_L,Lingual_L,LC_R,Cingulate_Post_R,Occipital_Mid_L,Thal_PuM_L,N_Acc_L,Paracentral_Lobule_L,Thal_Re_L,Insula_L,Rectus_L,Thal_PuL_L,Thal_VPL_L,Frontal_Inf_Tri_L,Thal_LP_L,Cerebellum_9_L,OFClat_R,Raphe_M,Thal_MDl_R,Frontal_Inf_Orb_2_L,Frontal_Med_Orb_L,Vermis_7,Caudate_R,Vermis_8,OFClat_L,SupraMarginal_L,VTA_R,Cerebellum_10_R,Supp_Motor_Area_R,Temporal_Inf_R,Fusiform_L,Angular_R,OFCmed_R,Cerebellum_3_R,Insula_R,ACC_sup_R,Thal_LGN_L,Amygdala_R,SN_pr_R,Occipital_Sup_R,Vermis_4_5,Cerebellum_Crus2_R,Cerebellum_6_L,Thal_AV_R,Thal_VPL_R,Putamen_R,Thal_VL_R,Calcarine_L,Frontal_Med_Orb_R,OFCmed_L,Frontal_Inf_Oper_L,Cingulate_Post_L
Cerebellum_4_5_L,0.14808904058162822,-0.7862067588602438,0.9961214499660092,0.6234734480919374,0.638554975787468,0.9920542401873113,-0.23725266299606146,0.1617568260235818,-0.13626019385900787,0.9314015961517943,0.34817176600861766,0.9432465746570592,-0.6778815252318126,-0.4917107347757269,-0.404206525371467,0.598264010494515,0.9231794226436271,0.5488384188520399,0.12110185792843249,0.9325562958786805,0.27451873203983795,-0.2619518050250751,0.15954751543795467,-0.23920422521952353,1.0,0.9986751865972098,-0.029607343201894634,-0.6368413865885045,-0.05087315465307298,0.47296272322440874,-0.06615556578139063,0.9933883770017433,-0.11864424001924398,0.9430411847501716,0.5818858307668994,-0.6476342312710991,0.6407922142514172,0.2852791231411135,-0.08158788637491488,-0.3370538446508701,0.4649448126227952,-0.21123458869688955,-0.719682059610542,0.9762526315940042,0.9526207113031914,-0.2869599702183863,0.988328816463671,-0.3545315616656588,0.9892987739661048,0.36797902949861605,0.09310770708947991,0.6543766185019533,0.9095508104927724,0.004572334452520138,0.9427607899004573,0.9628133818374685,0.19988825253454587,0.9459718988147734,0.991837715447769,0.28658971812649997,-0.31473978759550963,0.3366653953303737,0.6531071031166097,-0.04932388370696659,0.12342066158575271,-0.3373645020333823,0.9696798641721899,0.9870344425176465,0.1009603478319018,-0.22015737741554062,-0.1165867608465811,0.2249644677519967,0.13214118309422604,0.9970763489252635,-0.9040638740437016,-0.1819337368296316,0.5299267333454887,-0.28095805646490735,0.14664061737446737,0.9870668202757242,-0.10709073771382939,0.2497912533769228,-0.7992288985480828,0.9981388379839327,-0.08587517367392684,0.9979726303246687,0.27953442991556643,-0.04980645791037266,-0.12771230566034386,0.29725070798529396,0.5173304363808632,0.20551671373183955,-0.30871864479168865,0.642942069634283,0.9953552644287598
Vermis_3,0.19618507560205659,-0.7648315620906195,0.9933489038241788,0.6601667276204982,0.6753091088515636,0.9959530528635505,-0.1911818291625035,0.11960211381889359,-0.18497108014800825,0.9458850345990848,0.3854953114585958,0.9326645690742934,-0.6439275048615536,-0.5252677230512137,-0.42436340265053385,0.6343478440549928,0.9299289112074853,0.5891282973645394,0.16887039622097003,0.9490974180621773,0.25121856936287446,-0.2156870825433251,0.20307622423061003,-0.2041788489649643,0.9986751865972098,1.0,-0.0785958611875106,-0.5992503239261197,-0.0035561694382056155,0.5074696355101173,-0.018354898057120556,0.9868573699519742,-0.07144553142576907,0.9522057565314253,0.5720173308006056,-0.6106048950981924,0.6781736295099368,0.3254944286249643,-0.12959287792713534,-0.29353651782113604,0.5059320940175766,-0.2546483544818327,-0.7332907830863444,0.980704251667059,0.9582687568501926,-0.24621469337497592,0.9939976480936995,-0.39603257589997476,0.9900327496221877,0.3648979359423165,0.04359889149735869,0.6914361344323261,0.8967470273363795,0.04045132249900553,0.9422303579174321,0.9612857926883757,0.15715467959108262,0.9490949780944403,0.9930293289668383,0.33137588238499666,-0.27335499523852985,0.3830250250693303,0.6242053768980445,-0.05011017880635345,0.1276399227399847,-0.313908172968493,0.9779589183823212,0.9785891633443441,0.05134552433772369,-0.1756252081989868,-0.06888208766898143,0.2201329251382872,0.1794305084343965,0.9930610363644827,-0.8929654961278175,-0.13728126245910313,0.5703783956914668,-0.23503665310690625,0.10715638633058987,0.9794003051563962,-0.06150770424873077,0.2960447531120479,-0.8046640093008164,0.9994988629467235,-0.03906829277915695,0.9964609095160274,0.32553544771235754,-0.0008263506503631348,-0.08022469846451111,0.34231056670764043,0.5512737843041229,0.22062763396231833,-0.2778372597342487,0.6081767691302579,0.9985640601631444
Frontal_Mid_2_L,-0.9245326058273072,-0.30721277972082955,0.0022179231458909782,-0.7390267002061309,-0.7362125951518397,-0.12662700587100795,-0.8526751487877102,0.902715658253907,0.987944960566515,-0.3072898375841971,-0.6916209817576796,0.19397832103497967,-0.6555425273199281,0.769758243947128,0.536347331777508,-0.7026319640531751,-0.1479947838212773,-0.795244845177588,-0.9242652981949601,-0.36439536587351035,0.34203330334175125,-0.8668590020446618,-0.8009125362035951,-0.5712473881385343,-0.029607343201894634,-0.0785958611875106,1.0,-0.7362629988725248,-0.8862403860084616,-0.6843240934671302,-0.8900437436917495,0.07010520944965984,-0.8783595785331247,-0.22577868010352914,0.28403341335407617,-0.665395954899687,-0.7684772485516296,-0.8055964246511825,0.9089954063836274,-0.7810401060814892,-0.7877682319826939,0.9323048377528436,0.402297860781557,-0.14538221164220072,-0.12738324372537896,-0.7091900538060657,-0.1678627613257143,0.8983445357514632,-0.08733620054892775,0.1546565627807828,0.9650309515906671,-0.7429286178959137,0.25176528784166924,-0.6250512388923068,-0.08931966155560533,-0.05354749017707584,0.9121790087256889,-0.1613400063114076,-0.09045271262143595,-0.8445786297008281,-0.7298398177532812,-0.940524512380237,0.6149183638972504,0.16036083270365536,0.04186478098922631,-0.30375851949061156,-0.1972549265687916,0.12506854699204242,0.960554831825191,-0.8098745006652135,-0.8916858010813946,-0.06102648214469343,-0.898909127618483,0.0317057033579718,-0.10869839493412461,-0.8254022695811852,-0.7866756608134601,-0.8446958161574656,0.8599654291216899,0.09667323192344499,-0.83241861813381,-0.8916988916915455,0.24072194095462468,-0.07932731499124882,-0.8707451084010687,-0.022565495756019835,-0.9272389341418189,-0.9415434627628545,-0.8873052945689837,-0.9088519960812117,-0.6373592348253618,-0.18416207258948264,-0.4880995819324586,0.7109506439181793,-0.11077319658661113
Parietal_Inf_R,0.5917752023425217,0.7093450176490135,-0.6622545468209631,0.15677169360285131,0.1247541287211162,-0.5678507251509951,0.7811000523289756,-0.8284103794189206,-0.6657229202411415,-0.39793725055485496,0.216812152895013,-0.7690767070562711,0.9847870820237307,-0.3084463499003831,-0.2249557529779461,0.12533607924052384,-0.5020048490854089,0.21926220286630807,0.6254121366249832,-0.34695055443433404,-0.32465917015905704,0.8262418280575184,0.44452791321240076,0.5508213714404943,-0.6368413865885045,-0.5992503239261197,-0.7362629988725248,1.0,0.6613346108466651,0.27153153777469735,0.6959411636325493,-0.7026142965350636,0.7130896168392137,-0.42359597966872603,-0.6726911152955405,0.9418455879300371,0.14957281086781793,0.4896611181618943,-0.6067524270267435,0.776395588995701,0.25868214954339336,-0.6057241200860057,0.11137514204122713,-0.5078252160636717,-0.5454988168848673,0.7153003539337234,-0.5178003292950119,-0.48286905043972767,-0.5697024455949166,-0.47710348137483294,-0.7696921548258997,0.12011021842130845,-0.824788011316524,0.37657941861701,-0.5187015975049922,-0.5569469041207487,-0.8553612416648474,-0.46984332374049165,-0.5695895345932575,0.45526928252772475,0.7282112903805152,0.485678924753251,-0.9387616352804319,-0.19972402620534835,-0.16474304050916272,0.39341676944537896,-0.48694285416654964,-0.743391744869836,-0.7759349575200717,0.712121270470512,0.7193752427334191,0.004548144407850926,0.5628013372387566,-0.6847958353332652,0.6455835760478487,0.6856024463975282,0.22330425021013725,0.7920781307334614,-0.799311360649966,-0.7103137702539368,0.656031835144875,0.49072113105943627,0.2880197005458006,-0.5974212176284478,0.6868987679341857,-0.6357616631338388,0.5462530744547293,0.7432507851875242,0.7200225441377078,0.5224705345041417,0.12168193928138271,-0.10537364778738717,0.4918819693552274,-0.9801220984577483,-0.5747797032139347
OFCant_R,0.9544161772095618,0.5697469650428797,-0.09080795377071157,0.6944054294657004,0.7191479824144249,0.06973441941988379,0.9667304687222958,-0.6462080907998364,-0.8794470259445764,0.30506731100154805,0.8713887142512782,-0.16280819176185274,0.5663517967002395,-0.4547408471394033,-0.11203445562875841,0.74337558034894,0.19302472343270696,0.7977459086936772,0.9297910106550236,0.3083918099904633,-0.7020129672599451,0.936954278508582,0.9651285147908504,0.8580999007423863,-0.05087315465307298,-0.0035561694382056155,-0.8862403860084616,0.6613346108466651,1.0,0.5649360739035801,0.9864664981905162,-0.16364302522400767,0.9899096525440803,0.10983568360810836,0.04576468350966825,0.7329426234986907,0.7023382802154285,0.6479736190040746,-0.9813764723588776,0.9492213101269459,0.8565811325179391,-0.6815058936993489,-0.03909866678779013,0.022815721456228625,0.16098904326663255,0.8913772719072787,0.06934433511634129,-0.6475056254029826,-0.055872284017605196,0.22113506205307004,-0.9533200277303387,0.6930354049990739,-0.15681319845878725,0.8982361492638387,-0.14082902256242472,-0.13088383647912505,-0.6713025940683386,-0.06252740354991773,-0.037723974546893045,0.8819310960003109,0.9267606989487618,0.8596790184882406,-0.40993644261858336,0.303128675866133,0.3723572114063162,0.6907127612470455,0.15154018221270468,-0.18051751958032933,-0.9689089763394991,0.9787063253466838,0.994548548892761,-0.4004469514971162,0.9790960096678867,-0.0854420424045893,0.35005549769402433,0.9822548521877265,0.8128995865471296,0.9696771869272809,-0.5612407825927564,-0.180922364564936,0.9921623905568583,0.9377694660946133,0.10243323487506727,0.0019449937117216383,0.989468902914146,-0.05018800280036956,0.8091504830074369,0.9593031067902114,0.9954051372684081,0.8065698836664691,0.7617064451749478,0.577855284868375,0.8254893343044686,-0.577337173487926,0.041545536303367506
Thal_VA_R,0.7814178231717904,-0.12389637997067281,0.4210274773418997,0.9080440439660333,0.8415994965311165,0.5194237978028994,0.5495234508525547,-0.5652749519415077,-0.7820239347517526,0.6496241233360939,0.5194312373202173,0.37604255766568057,0.27349477688076473,-0.8047252409952305,-0.64424594169373,0.8468231830571222,0.6179575778342591,0.8148532955359465,0.8188626954322799,0.6844155209801976,0.08388760573834211,0.5947234939710252,0.5933965587115666,0.40892715449212075,0.47296272322440874,0.5074696355101173,-0.6843240934671302,0.27153153777469735,0.5649360739035801,1.0,0.6512333309060192,0.40588178889241167,0.5887895745513964,0.7009318260106568,0.041559625791064016,0.29975715070518844,0.8271517319878818,0.9664172496467645,-0.6988854396645369,0.4135384375124804,0.7772409344313345,-0.7937256970102498,-0.632045963390301,0.6351112300696133,0.5653029199161373,0.5345620986675376,0.5895206752910472,-0.8284402954247312,0.5325840642234988,-0.14329557862489775,-0.5999831841339297,0.830240832142406,0.20426026747385595,0.29410835515019224,0.5169627580099542,0.5534449052470379,-0.5363530000645413,0.5629117075766019,0.5477071188812647,0.8760033861815744,0.43592098677255037,0.814364836793125,-0.14762517628046926,-0.24738748414131112,0.1767681456761563,0.14808226906430033,0.638911415695175,0.3800359918644718,-0.620862144369764,0.45415143926312784,0.5755402918801246,0.2360943937002597,0.7015317207401437,0.4326033952543276,-0.32289488020641227,0.4083307359402765,0.8100253140054626,0.4740021589394114,-0.5643990826909289,0.42889103913802934,0.5290685361286304,0.7819525629926248,-0.5570847149026328,0.5159882047188775,0.6106584208469733,0.4989627484710046,0.9029625415303455,0.7164824176490717,0.556045512903744,0.9194472055752736,0.7938642782972578,0.09435967183108487,0.1450891732154763,-0.1752461719203942,0.5329810718641715
Temporal_Pole_Sup_R,0.9711094107456304,0.5724705305677307,-0.11331970706656817,0.7173180987018795,0.719785436319752,0.04812312981127984,0.9829972196625448,-0.6744686363689696,-0.8967540967096664,0.28994750476036024,0.8184978281611064,-0.16265071273224274,0.6241427399145445,-0.48340286724676,-0.16171078845097728,0.7535446051226604,0.19726615042933782,0.7911628822374986,0.9627868903352592,0.2959746557257927,-0.6259089095899972,0.97035920414605,0.9409327616037668,0.8760672864274086,-0.06615556578139063,-0.018354898057120556,-0.8900437436917495,0.6959411636325493,0.9864664981905162,0.6512333309060192,1.0,-0.17672542485248074,0.9948782311525812,0.13155726636315887,5.136455345851718e-05,0.7796855145598127,0.6963011198756321,0.7330160069844432,-0.9843220241094452,0.9519362895233574,0.8485447259029856,-0.7124673017246004,-0.05998458427932501,0.037194435758283136,0.1510025632617145,0.932910261663673,0.06325656439829128,-0.6734405407428342,-0.059357905388961234,0.12753957555280213,-0.9505080396792011,0.6894149870994496,-0.19330812154996607,0.8390252157268867,-0.13546691943299757,-0.11505597508663327,-0.6943031518754689,-0.05889037155874946,-0.03899145827274626,0.9189831764729811,0.9400564177755768,0.8635052498612028,-0.4456863696634564,0.23632991504483108,0.3797531320912167,0.6937538551907266,0.15217527127197117,-0.192384637228321,-0.9728290327206395,0.9697579886716048,0.9936411412322014,-0.34394276108411326,0.9769577564640597,-0.10193727931329775,0.3543005359912625,0.9530069506403152,0.8077372789263078,0.9720902453339056,-0.5985601068185553,-0.18211015088038382,0.9840123251574364,0.9445931290151084,0.08487566725570149,-0.010749985739723788,0.9967602020519306,-0.05720920084060413,0.8508659256950619,0.9848580548328691,0.991170081795465,0.8528537961362735,0.7752003886878142,0.5081642527857801,0.792272412271562,-0.5954114370614294,0.02726985926749744
Heschl_L,0.03888454452229138,-0.8420441379419306,0.9942198798732993,0.5381018810887621,0.5494042459578393,0.9717918674088163,-0.34368749661531983,0.23136632060190232,-0.03603127889685603,0.8853212063438993,0.24395696717757445,0.9491701508320158,-0.7320419783829901,-0.43616088909171286,-0.3891792922510556,0.5066135423527317,0.8892094384489355,0.4521730846957045,0.015223440921139662,0.8863239773015124,0.3532001006894834,-0.36446173043348723,0.047857534842343584,-0.33461839741247906,0.9933883770017433,0.9868573699519742,0.07010520944965984,-0.7026142965350636,-0.16364302522400767,0.40588178889241167,-0.17672542485248074,1.0,-0.22954130604696898,0.9190513624152654,0.5673058207688287,-0.7216262840059366,0.5539759724685661,0.21066352212837705,0.02983914346842594,-0.4406011421030341,0.3621571080182551,-0.13332110767974442,-0.7082455999650836,0.9623306023037864,0.9220116707689748,-0.384516195542385,0.9686653523287769,-0.27875093859814437,0.9841006676441667,0.3355365542434096,0.19944242348258312,0.5686387146350526,0.9151078445588906,-0.09877459736031789,0.9482706567838867,0.9668199482456149,0.27168381932249785,0.9422119661064946,0.9842645172209503,0.18418822758665093,-0.4158979857563155,0.2360961856303048,0.6899009836873035,-0.08578000598405017,0.07656961031768265,-0.4124486198266509,0.9403990945952608,0.9954393363119435,0.2093053790659162,-0.3286718265624353,-0.2276104257178278,0.2701238686084733,0.019675325144700165,0.9942470428291458,-0.9333878132449269,-0.29139535426795166,0.4316696080698473,-0.38727611281560487,0.2061277839824665,0.9954070076654739,-0.21833063645837125,0.14035538731550032,-0.8026621515248044,0.9856035930132285,-0.19714746324598306,0.9912935865159361,0.1864978365512309,-0.15706884396342893,-0.23876747869199047,0.2038808042736901,0.4240297387665914,0.13513913999193009,-0.39975028195896706,0.6992205461177012,0.9785203099164869
Red_N_R,0.9509193589557483,0.6196952929339323,-0.1636820807773759,0.6681645568703634,0.6810862530043442,-0.002060300838470709,0.9868950856594166,-0.6682471755621481,-0.8744691913551284,0.23994907544438168,0.8165330326767574,-0.20889754015247816,0.6361592157165465,-0.43468797752319444,-0.11158680000900133,0.7158367823010867,0.14687445337329408,0.7579116350816646,0.9380234986651217,0.2442588739937324,-0.6772763809233155,0.968847991925716,0.9373662916441179,0.8908911363981367,-0.11864424001924398,-0.07144553142576907,-0.8783595785331247,0.7130896168392137,0.9899096525440803,0.5887895745513964,0.9948782311525812,-0.22954130604696898,1.0,0.0752271157738009,-0.007177861778587551,0.7955960301832644,0.6557284820839786,0.681277335784923,-0.9744553895207643,0.9674107956769681,0.8215227375970019,-0.6790759062619328,-0.0027822602470269886,-0.024909520812186406,0.10204346612125167,0.9375782836865422,0.005559233429035873,-0.633707855955305,-0.11737575202559292,0.14543514978835625,-0.9530918484005574,0.6473151785444222,-0.22949701210997675,0.8580692987015701,-0.19552073493964503,-0.17872579044653514,-0.6870431241619962,-0.11856145580548516,-0.09684118517250892,0.8852349245457267,0.9487806833542693,0.8326349067303069,-0.462703826092029,0.2706257889230632,0.3856036212484447,0.7158847733410468,0.09902974761967875,-0.24451413139286088,-0.9707770779375083,0.9821067632397386,0.9954364729551405,-0.387232836821522,0.9660827469050584,-0.15242650864362636,0.40735192617727034,0.9683013673975159,0.774715738352653,0.9829632788203881,-0.5833656848171835,-0.2386283061861752,0.9886462065956843,0.927923058017726,0.14389380792945852,-0.06509068710463863,0.997983813675649,-0.11138060009141963,0.8102998323700331,0.9726323754785976,0.9949127299197006,0.8111057378497177,0.7412930709166773,0.5256521354213405,0.821235860371991,-0.6178756064426906,-0.026354461329452534
Cerebellum_7b_L,0.34370100758596484,-0.6820317679729873,0.9257272635873139,0.7685587263355831,0.7635784198206783,0.945752750801658,-0.040144055436358406,-0.06520282270111699,-0.3441558176650515,0.930987854337777,0.4045860391799448,0.8775310959583495,-0.44644179813083373,-0.6523452872591137,-0.5511369526802943,0.7316790736084808,0.9218933902832861,0.6767092680179267,0.3369661307438706,0.9479046480841277,0.27210272510230876,-0.03900966712398178,0.27967653195165804,-0.07213778608610116,0.9430411847501716,0.9522057565314253,-0.22577868010352914,-0.42359597966872603,0.10983568360810836,0.7009318260106568,0.13155726636315887,0.9190513624152654,0.0752271157738009,1.0,0.455636115701615,-0.4313832695605189,0.7539906389411193,0.5448998478342674,-0.26210433583965226,-0.16355493791022416,0.5912002508762733,-0.42007235450150315,-0.7903751545361426,0.9820026580865837,0.9262075495812185,-0.07277205350694506,0.966526527029189,-0.5436994331520086,0.9566461917538552,0.20342718208938187,-0.10574636622464194,0.76742374268112,0.7739595587518168,0.04906617527210669,0.9222766789501982,0.9480140761899719,-0.010999060382984939,0.9378368747561221,0.964910606710393,0.4927631906775863,-0.14860436813715375,0.5029132021687142,0.4620065068081511,-0.1588954519295722,0.13728000438520158,-0.25272721973460316,0.9777548685838245,0.9057335082293242,-0.09786968025652248,-0.06395486533863469,0.061107424046845056,0.2852788574248426,0.30158327851360256,0.9280150151103539,-0.835175026635075,-0.05461325766807704,0.6552149382078555,-0.10032990455184583,-0.07045177530345412,0.9217533586106172,0.05014185422206798,0.43481850258515004,-0.8289903397388496,0.9523512964007511,0.10615538286867095,0.9517153172435922,0.4958607487967359,0.16831402939167256,0.045641225054303014,0.5163185382092821,0.6370309401629801,0.1473758030437129,-0.24499451157860555,0.4574457099215198,0.9544680319737332
ACC_sub_L,0.03930289214060412,-0.16967002348153976,0.5704422191243698,0.2779375774900065,0.3403113762116357,0.604705610228643,-0.08960572964517961,0.6449123193110369,0.20112261100604392,0.6265588030832602,0.4709690485725466,0.7492700160292194,-0.7211076432422486,0.2606886307513051,0.4774468653244271,0.40831500932834297,0.7149594374089863,0.30264469293852486,-0.023383957598217778,0.532455004584059,-0.37233689439272116,-0.18462580740788903,0.2901573298970027,0.22794205519449978,0.5818858307668994,0.5720173308006056,0.28403341335407617,-0.6726911152955405,0.04576468350966825,0.041559625791064016,5.136455345851718e-05,0.5673058207688287,-0.007177861778587551,0.455636115701615,1.0,-0.4434671141693886,0.25813572142000923,-0.17028327500979015,-0.06839024574119433,-0.06103411372364827,0.35112647654485896,0.3760348865477834,0.13105712853978807,0.47531664802250245,0.721423007146071,-0.0007318117081106335,0.5242231955140072,0.2693500539796826,0.4623040914832708,0.9131489637418672,0.19591351035313442,0.29476179528387864,0.8411785924284344,0.38587581811828214,0.28517087827565973,0.37631930192822377,0.649323262576063,0.28940041978378434,0.4878369180143684,0.15511734427021548,0.003748827545179376,-0.007168837531283274,0.8805063059898938,0.7542639295927795,0.7703616503407474,0.3522955631830792,0.5946740491891124,0.6311116245680676,0.17455763331171165,0.023006663070145178,-0.022866223001671484,-0.6137542042586314,0.11780320218341249,0.6313705774718963,-0.2665238608682007,0.03233055653412466,0.3269446036954204,-0.0992473629226216,0.7027061635023559,0.5779177082902753,0.08471354396790642,0.14761648194925292,0.02158268796050626,0.5782229441947927,0.027926536274007114,0.5924512123214184,-0.1150809260787899,-0.12557659121559261,-0.02088343023224088,-0.0747728033562319,0.49209673073250265,0.781465140241254,0.27662742335695406,0.7652728802314658,0.5859729117618449
Precentral_R,0.6445447587830551,0.855267059393752,-0.686081739219397,0.1895406637835712,0.1561775824244965,-0.5675109546545531,0.8701344776772509,-0.6618496604261834,-0.6182756098510074,-0.3538178536306489,0.32256738643203964,-0.6907899084775724,0.9364209730501242,-0.14215388971102816,0.00826993619205396,0.2049610133622787,-0.4078207936117048,0.2529835265867915,0.6738297323214634,-0.3393138632468742,-0.4976063951632807,0.8980040898872313,0.5560081321465516,0.762065855764019,-0.6476342312710991,-0.6106048950981924,-0.665395954899687,0.9418455879300371,0.7329426234986907,0.29975715070518844,0.7796855145598127,-0.7216262840059366,0.7955960301832644,-0.4313832695605189,-0.4434671141693886,1.0,0.1407656391614258,0.4776691533098164,-0.6734722101999177,0.8844705102137903,0.33467729376563227,-0.47179146346009,0.30871026118406547,-0.5223938891953065,-0.4709059670415486,0.8733407079020735,-0.5320683520253815,-0.3527499926478743,-0.6149929030814989,-0.27051679007460155,-0.7585449237927793,0.126340633002148,-0.734900515368412,0.5235503278279827,-0.621764671582863,-0.6160231696310527,-0.695049665575692,-0.569452731953628,-0.6020166406487137,0.5396103426533561,0.8706938026071996,0.45832407776336975,-0.7865015537032994,0.07014990110760157,0.14834015846791798,0.6589624916526251,-0.4596073552699291,-0.7345175327378269,-0.7855123126782181,0.8177194824345092,0.7917049815769241,-0.26261917424683395,0.6324810439605041,-0.6780611474735414,0.7691611758303235,0.7663244715324014,0.27572943559114954,0.8731681459611333,-0.6141805086201916,-0.7119286026440781,0.7628119455440905,0.5496354597413438,0.469651192741947,-0.6028615430635651,0.7789824960053149,-0.633483027425352,0.5243738805169001,0.7831683287765445,0.7923089309349293,0.5165302092790581,0.2612656138510557,0.12851173583655204,0.6906154384849787,-0.8644876529632761,-0.5758172381361898
Thal_PuM_R,0.8405624244808125,-0.17573417971197053,0.6086682888407173,0.9780530933393217,0.9897436442103743,0.718894710666772,0.5627830391281541,-0.5223903378936959,-0.8336222899422321,0.8431358591437703,0.8211712216583731,0.4699477395456003,0.06049081816599875,-0.8226898996582407,-0.5486191687555941,0.959363883798999,0.7326580141427231,0.9829612012825235,0.8184428534001035,0.8707019592834536,-0.19726630994782496,0.5464595374377362,0.7872920377458702,0.39906120965101394,0.6407922142514172,0.6781736295099368,-0.7684772485516296,0.14957281086781793,0.7023382802154285,0.8271517319878818,0.6963011198756321,0.5539759724685661,0.6557284820839786,0.7539906389411193,0.25813572142000923,0.1407656391614258,1.0,0.7875788793100736,-0.795468883554064,0.456688438421965,0.9457281174465454,-0.7918559038363582,-0.6618744313315733,0.7098627649713849,0.7284912266958271,0.44761584006840716,0.7387264923230409,-0.8569774571820445,0.6606053979980996,0.2254203168975132,-0.6944823951962299,0.9930448578171323,0.41683864642610585,0.576699900381552,0.6036100401424376,0.6070192617450209,-0.510448985571136,0.6643143281385488,0.670298448267192,0.8748501914987896,0.4451546525516355,0.9331485040095302,0.002713491717528739,-0.012251351311623665,0.19288010441164247,0.15813977874488813,0.769022455655343,0.5202994077351233,-0.6958600042493949,0.5529182865072588,0.6639841919026911,0.04713511374379028,0.8224536387800901,0.5995951202254842,-0.4153203966864961,0.5807104932233974,0.9739314115337718,0.5285048416744033,-0.48669336832147464,0.5352870513083069,0.6412024907499397,0.8826817848490874,-0.5926592772712999,0.6808938201043113,0.6740451265479742,0.6385507077756355,0.8829707911627939,0.7236838485009996,0.6539835880218847,0.886049573008047,0.8861411132213468,0.3996974360026863,0.2950574489305921,-0.10052552860793047,0.7064119443686815
Cingulate_Mid_R,0.8343492865403719,0.018098275661168232,0.2360417307084637,0.8533520805001409,0.7866219412770195,0.3402519919228715,0.6582245505846301,-0.7430409092568392,-0.8740529645393226,0.48811256521359264,0.49584771710546593,0.14836643677039413,0.4887121831513641,-0.8394464653147181,-0.6902931472231363,0.7810122676605094,0.4242028540222583,0.7827387611421728,0.8768924161367909,0.5401072987780837,0.042235183203675426,0.7144061731892062,0.614892150854544,0.4526813576756552,0.2852791231411135,0.3254944286249643,-0.8055964246511825,0.4896611181618943,0.6479736190040746,0.9664172496467645,0.7330160069844432,0.21066352212837705,0.681277335784923,0.5448998478342674,-0.17028327500979015,0.4776691533098164,0.7875788793100736,1.0,-0.7570684211435902,0.5293712807250541,0.7481380544155224,-0.8906637634366456,-0.5935312633385291,0.4652071319890828,0.37110641853246845,0.6178347754846265,0.4196553934388188,-0.8930414630421144,0.36224466239081493,-0.2899620824128202,-0.7240411439256834,0.782240666224552,-0.025929365560017948,0.31743996263999363,0.3731451042723295,0.3873127096251919,-0.7197479774920358,0.42618711412863036,0.37419299281159496,0.8831999085512979,0.5292555955194879,0.8568543871220061,-0.3846317110740963,-0.3343540944674369,0.052236784215161064,0.16523398994900398,0.4637169644994304,0.17203687915503516,-0.7416124645110528,0.5507821864414184,0.670980401078524,0.2772474710545266,0.7506015834267189,0.23362104008036014,-0.17166920220799228,0.5076573356485912,0.7754974834373443,0.594134279474776,-0.7387290841072196,0.22677610578116078,0.6063925094638956,0.8113744188183369,-0.4808069254337103,0.33267278248273924,0.6920266691138567,0.3064077956720099,0.9505635145190999,0.8129766427015058,0.6534920511304668,0.9568953425149431,0.7184619974637763,0.005303479058775263,0.1977740684656957,-0.41019306073204126,0.3523655568300968
