,ACC_sup_L,Cerebellum_4_5_R,LC_R,Lingual_L,Cuneus_L,SN_pc_R,Frontal_Inf_Orb_2_R,Frontal_Med_Orb_L,Cerebellum_Crus1_R,Cerebellum_Crus1_L,Lingual_R,Vermis_9,Cerebellum_7b_L,Raphe_M,ParaHippocampal_L,VTA_L,N_Acc_R,Thal_VPL_L,Thal_AV_L,Rectus_L,Thal_PuM_R,SupraMarginal_L,Temporal_Pole_Sup_R,Vermis_7,Frontal_Inf_Oper_R,Temporal_Mid_L,Thal_PuM_L,Thal_VPL_R,ACC_sub_R,Frontal_Inf_Tri_L,Frontal_Mid_2_L,Thal_PuI_L,Cerebellum_10_L,Temporal_Sup_L,SN_pc_L,Cingulate_Mid_R,Fusiform_L,Cerebellum_8_R,Frontal_Mid_2_R,Hippocampus_L,Thal_LGN_R,Angular_R,Thal_PuA_R,Precentral_L,Fusiform_R,Red_N_R,ParaHippocampal_R,Cerebellum_6_L,Amygdala_R,Cerebellum_7b_R,OFCmed_L,Vermis_1_2,OFCant_R,Frontal_Sup_2_L,Rolandic_Oper_L,Parietal_Sup_L,Thal_VL_R,Thal_PuI_R,Putamen_L,Rolandic_Oper_R,Pallidum_R,OFCpost_R,OFClat_R,Parietal_Inf_L,ACC_pre_R,Thal_LP_R,Frontal_Inf_Oper_L,Frontal_Inf_Orb_2_L,Cingulate_Post_R,Thal_Re_L,Temporal_Mid_R,Cerebellum_10_R,Temporal_Inf_L,Olfactory_R,Calcarine_R,Insula_R,OFCant_L,Caudate_L,Cerebellum_9_L,Temporal_Sup_R,Precentral_R,Heschl_R,Temporal_Inf_R,OFCmed_R,Cerebellum_4_5_L,Parietal_Inf_R,Cerebellum_6_R,Thal_MGN_L,Thal_MGN_R,Olfactory_L,Thal_VA_R,Cerebellum_3_L,Cerebellum_9_R,LC_L,OFCpost_L,Thal_MDm_R,Thal_LGN_L,Calcarine_L,Frontal_Sup_Medial_R,Thal_IL_R,Supp_Motor_Area_R,Thal_VL_L,Cerebellum_8_L,Thal_VA_L,Vermis_10,Thal_Re_R,Occipital_Mid_R,Temporal_Pole_Mid_R,OFClat_L,Thal_MDm_L,Temporal_Pole_Mid_L,Parietal_Sup_R,Heschl_L,Thal_PuL_L,Occipital_Mid_L
OFCpost_R,0.07419423053933452,0.017336896736375146,0.9583329543873608,-0.10056992603970892,0.22621300028523622,0.9849715457348016,0.932876373754006,0.3609491923288261,0.5393722210121861,-0.3905111269935818,0.08332992746418613,-0.3790914536382305,-0.16355493791022416,0.9866960536163867,0.025671939984775703,0.8493215590313483,0.719567063619428,-0.4071307206339622,0.7252475875201858,0.853269956446882,0.456688438421965,-0.9191761053296211,0.9519362895233574,0.41006672860795035,0.9395568082639212,-0.7144158600859963,-0.34672259388649324,0.9114982089030682,-0.12088713759846144,-0.6255876245952137,-0.7810401060814892,-0.431685638676967,-0.33224135267144417,-0.5632405961031965,0.733709320656014,0.5293712807250541,-0.362502090005454,0.20228394317804577,0.7091880374736429,-0.2872641555377539,0.6320074912662935,0.6173314950736005,0.9204729914952194,-0.9207295498777956,0.6746492577049638,0.9674107956769681,0.8295700964602271,-0.3293876230080338,0.9708639175277921,0.48758210398022966,0.8984785901500889,-0.4031695332086693,0.9492213101269459,-0.5176033801742617,-0.4480652207558898,-0.8971215705654407,0.6640237531834556,0.7087620588124431,0.513670089113974,0.9141240820326636,0.5835458494392902,1.0,0.762222161337256,-0.7553789851067642,-0.5913697437310823,0.6388865884233548,-0.6780997055787787,-0.5204937590845229,-0.22263765176869438,0.44913904080022365,0.9523642560594823,0.9663119712004147,-0.4906996664142174,0.9196466848546426,0.9191271590737305,0.9937056820655471,0.07176821969813124,0.17977756984224175,-0.3260756165729989,0.8525831641153188,0.8844705102137903,0.9074208684253253,0.8806409940623776,0.9692406974080823,-0.3370538446508701,0.776395588995701,-0.016849389125823677,-0.38009147926169934,0.9637161938491638,0.577906520289489,0.4135384375124804,-0.4072563974428241,-0.2626311123844254,-0.3351519253915557,0.7808293942913747,0.7859124008174326,-0.4458019046680625,0.5996053820384383,-0.012485888501008707,0.840929080708413,-0.5013291104934414,0.2732605692133911,-0.2944202727328262,0.646618691509043,-0.3312087219176684,0.5530411370398811,0.6056535803490585,0.9593141998156676,-0.4452496444018562,0.8153125802787925,-0.18557476293602373,-0.697188231451574,-0.4406011421030341,-0.42756839401619806,-0.457016576942063
OFClat_R,-0.3610977761853554,0.6017186257517145,0.8050733769628831,0.47415667680031776,-0.3481155599007064,0.8428992582336552,0.9387980123037342,0.1189776272574397,0.9279729581792462,0.1910323796619931,0.6664871429120679,0.2343449713073775,0.4927631906775863,0.7689705097675127,0.5913991529756992,0.8470538151030553,0.8256889785401887,0.2638135010578648,0.9763337121172041,0.7106232536117019,0.8748501914987896,-0.8722465696635419,0.9189831764729811,0.395348639820562,0.8411018832189949,-0.35844075566893285,0.3033323774050997,0.9251332245406156,-0.12104580803697966,-0.6029321695728741,-0.8445786297008281,0.19969237085851313,0.3263200167439797,0.023603017735253088,0.8907968219790132,0.8831999085512979,0.2504358547196245,0.7579807645237648,0.39989178677555187,0.2940068147804593,0.978306965562369,0.0005016862016300192,0.8954230885108793,-0.5120775490069214,0.9475760012264112,0.8852349245457267,0.9663944176895716,0.30296147529015627,0.8637020541957103,0.9025732901839447,0.5805125393554944,0.159490829611161,0.8819310960003109,-0.8172628340928983,0.19565731125721592,-0.9468208570813447,0.953521529061048,0.9621359370659027,0.3049777790711343,0.9434483535549,0.9284691478524029,0.762222161337256,1.0,-0.9046637618712364,-0.6051439531668968,0.9207775702344532,-0.3423632244674686,-0.22052533263456323,0.4130002937826304,0.87660076209845,0.9039617375776416,0.8783184739754533,0.0825919361576917,0.6690926869423685,0.9287343452174083,0.8018104865455408,0.0064267582306803735,-0.02591466798855084,0.32533620907423144,0.9745006307481205,0.5396103426533561,0.9155626307297678,0.9522710445224628,0.7840478776731677,0.28658971812649997,0.45526928252772475,0.5760974854717265,0.28497105278551343,0.8417505425572751,0.4673393456021396,0.8760033861815744,0.1983212024955757,0.392818525038877,0.26981407642368,0.9220403684099933,0.9761755455053582,0.1896263322220178,0.9197220314232281,-0.5039156555642589,0.9751100134622311,-0.16687205739852376,0.8174939463963631,0.36469254313577315,0.9747621768902182,0.3080624716119868,0.9441469122999145,-0.01189425852992826,0.8831252326457618,0.16848902119911105,0.9711418253029673,0.40895247801686774,-0.9412953390644478,0.18418822758665093,0.22717931374703673,-0.7887094382314768
Parietal_Inf_L,0.5681472989843971,-0.4654542933207102,-0.7165889580278336,-0.24351287881161338,0.4634212633492913,-0.8415292349314673,-0.8987797211268921,0.1557920410552194,-0.7849393528623868,0.07115652292244515,-0.5163018296984776,-0.0989256274753997,-0.3441558176650515,-0.7171522011332573,-0.4128897565812093,-0.7364241021257283,-0.717998984311526,-0.1631446760497548,-0.9477437560029145,-0.6151927154355192,-0.8336222899422321,0.9473530740510274,-0.8967540967096664,-0.024327590291442946,-0.8997917215004261,0.6103731678400744,-0.19267391515379942,-0.9486670375690285,0.5107720836200915,0.8691031941922329,0.987944960566515,-0.07008043103063412,-0.19571947359647984,0.16049290280927775,-0.7855762180739418,-0.8740529645393226,-0.07708623683236172,-0.6381342814293968,-0.5939449890918137,-0.08481866280696791,-0.8924626015390366,-0.02387792740645627,-0.9492089237065502,0.6367717559803007,-0.8446401913148742,-0.8744691913551284,-0.9063889035754549,-0.13507182492787337,-0.8275503448503114,-0.8110443774018469,-0.46371991364557935,0.007521279703806153,-0.8794470259445764,0.9152274008771947,-0.09062829093713903,0.9254357540017718,-0.9591981504036466,-0.9263660645598425,-0.012698110821214923,-0.9300248248196478,-0.856073120504532,-0.7553789851067642,-0.9046637618712364,1.0,0.8659289522752301,-0.9561516157048,0.6224382323742388,0.5290730116804307,-0.2763179468346946,-0.8140224645491622,-0.9108810122014986,-0.8834003182125657,0.09878812057767347,-0.5562134292426802,-0.860871255342003,-0.8207400633335601,0.34413555191674455,0.3601725658289529,-0.199255401624511,-0.9524134278168175,-0.6182756098510074,-0.9263155244599438,-0.9183619230058772,-0.7969756762924851,-0.13626019385900787,-0.6657229202411415,-0.4037438641917446,-0.13016822644493492,-0.8585860704122534,-0.21747438438761138,-0.7820239347517526,-0.02290280537378146,-0.26165748244684855,-0.0896011341514058,-0.7491678887491783,-0.971467591168954,-0.017691929626908545,-0.7213514732952252,0.5338958722190782,-0.956230505981882,-0.0726191628732484,-0.7489629231882808,-0.2295294760455348,-0.9321997638749023,-0.14262449575275202,-0.8716193866717521,0.02772546291697344,-0.8895808599150253,0.014003673243044424,-0.9548919509100238,-0.3086673833082979,0.9804962533051639,-0.03603127889685603,-0.18438723427240122,0.9262778823533216
ACC_pre_R,0.6905598832689621,-0.11090730027499782,-0.5246787414509234,0.15806861430464517,0.4457568262383659,-0.6702112598980914,-0.6469362813091821,0.5049278964457233,-0.4036719251612741,0.40840090523229317,-0.15368586628846803,0.18163609120269494,-0.06520282270111699,-0.5161210733680642,-0.019921529703657462,-0.3836488561348727,-0.3268729238970623,0.04358263818521979,-0.7316082805288102,-0.2766157090010362,-0.5223903378936959,0.8066263187383984,-0.6744686363689696,0.38306126277420693,-0.8049942398383493,0.8210715302148728,0.059926492409005785,-0.776075962485291,0.8339946364328975,0.9929546690607964,0.902715658253907,0.18609887583416768,0.06875256254759975,0.41693189757555027,-0.40305330473151,-0.7430409092568392,0.23197777024964908,-0.29927078636546267,-0.7905699233777228,0.2752521913316851,-0.596944271009844,-0.12215850801971584,-0.7883910474862676,0.6061394979387171,-0.47586489992823316,-0.6682471755621481,-0.5934144375349893,0.1701335124746434,-0.5790026950590645,-0.4643749949842843,-0.19585352788717394,0.31610758273371653,-0.6462080907998364,0.7297230307961116,0.13341069014640397,0.6694191360586873,-0.7627438717999439,-0.6382716243789055,0.36547314886727356,-0.6932391539618716,-0.5161018215346932,-0.5913697437310823,-0.6051439531668968,0.8659289522752301,1.0,-0.7326907626668909,0.850438663715943,0.8363472437136884,0.03154095471119992,-0.4874744599180605,-0.7138424845421512,-0.6767565895845903,0.3838166412658968,-0.26300365351174754,-0.5981165671386722,-0.6624653614909618,0.7225048386249232,0.6778177849357051,0.06795329579140179,-0.7018111689414093,-0.6618496604261834,-0.6918878243691394,-0.6412421081956818,-0.5855399232098725,0.1617568260235818,-0.8284103794189206,-0.03168509244741325,0.12430608065889258,-0.7272072381850926,0.20533860003706944,-0.5652749519415077,0.27867651746947364,0.017023014119808135,0.2381321655230381,-0.34094564749566453,-0.7520604163223019,0.2566811875425169,-0.3000963294414341,0.29355835983793593,-0.7311388774976539,-0.37003799102527324,-0.4735473865886813,0.03975852357005718,-0.6761938366153774,0.15872732342648188,-0.598302345063912,-0.018666233674230245,-0.6787217419927346,0.3044089469223693,-0.7487726397153115,-0.008385505103505013,0.7697147996977891,0.23136632060190232,-0.02428779494675145,0.8541009945502849
Thal_LP_R,-0.5751677679288811,0.6854058305811617,0.607642623367746,0.4917237186413144,-0.5776324967257969,0.7351088939399534,0.854857923587175,-0.08274315152567252,0.9010256985357762,0.19143285717360375,0.7221031389859237,0.35757954152994703,0.5593737587814264,0.6069755624704116,0.6426162881538632,0.7693974326829085,0.8076891602879421,0.38392979231344876,0.9325197783749709,0.6306775303840154,0.9508478109424704,-0.8632332684870363,0.8328994189576344,0.10308663985452489,0.7725654581121902,-0.37216703091380837,0.4301347307018175,0.8727890082103458,-0.38085116276013203,-0.7267967632636426,-0.9209860299985082,0.3196846056973662,0.4311243477623886,0.10326360552045721,0.866016904534713,0.8551281122923969,0.3389861472390847,0.8155475812851523,0.34840317661196935,0.3510356150095304,0.946360859593208,-0.1911466745939125,0.8731844086476177,-0.48330394124669573,0.9302835424325919,0.8039841207648352,0.9259346540994199,0.3881156795678904,0.7706787281990182,0.9326261080228527,0.40301698853059714,0.2651307754230082,0.8310470173879517,-0.9702584965706667,0.3329211160238722,-0.8982419839188396,0.9537120646506824,0.9695778908193919,0.06612441121406443,0.8897341418825497,0.9561062100024593,0.6388865884233548,0.9207775702344532,-0.9561516157048,-0.7326907626668909,1.0,-0.3904343615869839,-0.2856044106172935,0.5149748888514253,0.9385886905977807,0.8365002477166885,0.8115743167043492,0.17285585200046785,0.5111969349167009,0.8209032388882835,0.7103615836659803,-0.20586090610587016,-0.28712496778441277,0.438527497256472,0.9335429927008614,0.40088277816943335,0.8941510424659893,0.9094297252035917,0.7274681461332239,0.3915697110958405,0.4348321724979943,0.6320213016531869,0.36547731781096293,0.7336707325116807,0.30853367566302464,0.821447078551336,0.2877592017393317,0.49411274049703036,0.34926862151534144,0.8080792020013314,0.9511784152071143,0.2714793313860787,0.8272715614311181,-0.7198897637245182,0.9212750972596865,0.053647473904258454,0.8747156122351267,0.464399243946802,0.9618088201970876,0.3916846241999718,0.9432991035130617,-0.2167080433081089,0.82575518716259,0.24906639792559068,0.9131109081537396,0.5511006946177115,-0.9904953689266185,0.2934135165770912,0.3969789839988473,-0.9271422819877182
Frontal_Inf_Oper_L,0.2861930699719841,0.38247684048302877,-0.5803843653768394,0.6030093154360742,-0.05360093338853217,-0.6815502906236316,-0.5398117939710296,0.30166050882782913,-0.028428263770394594,0.8134431048959049,0.33657965379908944,0.6562833269354031,0.4574457099215198,-0.611362437171629,0.44751851788956304,-0.2785906594465107,-0.13596934778428305,0.5517059774365884,-0.45445299960277297,-0.28665756203100207,-0.10052552860793047,0.7141179197828518,-0.5954114370614294,0.3297937470796806,-0.775226777739849,0.9954558379552292,0.5660914725989781,-0.6572331383640686,0.7203472887813818,0.8769700791871856,0.7109506439181793,0.6614037865654061,0.5741494690037672,0.8263508160286073,-0.17479568551161032,-0.41019306073204126,0.6958324705285659,0.19078015321778513,-0.9585679674052798,0.7115323857205144,-0.24579993381334034,-0.5878674533748836,-0.6850481804430344,0.7956819921489218,-0.16850746759500637,-0.6178756064426906,-0.3813956054409904,0.6515857885010594,-0.5562549910717781,-0.05393037000315976,-0.3786751755962499,0.7428202545912775,-0.577337173487926,0.3583214755126394,0.6243793704695149,0.5160817567022751,-0.44853185424213904,-0.3337543840354772,0.19408820038979446,-0.5584360291589856,-0.14830465786696012,-0.6780997055787787,-0.3423632244674686,0.6224382323742388,0.850438663715943,-0.3904343615869839,1.0,0.9762725462644212,0.533558983193015,-0.06466323754790303,-0.6405496623985995,-0.6309605175328625,0.8007534376893644,-0.3836426408400229,-0.49880604123054795,-0.7035153433100216,0.6103508842881464,0.45184863139607695,0.5737138396378664,-0.5008763284668403,-0.8644876529632761,-0.5602383942414978,-0.4718939770017925,-0.6090034459057532,0.642942069634283,-0.9801220984577483,0.4532288879260357,0.6211596471396306,-0.7287459655472739,0.154489846124666,-0.1752461719203942,0.7299457318116671,0.5308868096619309,0.6895277545993199,-0.16054687957052335,-0.5044347010699047,0.7189042841326799,0.001826491314006354,-0.1797655929250489,-0.5300751120084882,-0.11197590547833353,0.009352438128276413,0.5532069491218703,-0.336325007025398,0.6417731445178314,-0.2068277205638956,-0.489116537102268,-0.6186837149666141,0.7513821617191432,-0.5372557285062073,0.4892454011528958,0.4598894219121215,0.6992205461177012,0.4883516073914709,0.48022563416873376
Frontal_Inf_Orb_2_L,0.37558092213801303,0.4446087438548754,-0.44296782307826477,0.6643513714847918,0.010870409760425774,-0.5363525163018452,-0.3858133902056469,0.47436963980712993,0.09537335122997101,0.8240824516452422,0.40118190195986186,0.6619617909046198,0.4620065068081511,-0.45320245112897856,0.5224699149816081,-0.08438359758100328,0.05685785040909664,0.5134091343104153,-0.3660024857534001,-0.07596295197090842,0.002713491717528739,0.5835079152115021,-0.4456863696634564,0.47282608193815434,-0.6641586480297774,0.9657036072035804,0.5563424444568108,-0.5331476758504842,0.7929577847918653,0.8538501430391962,0.6149183638972504,0.6482673866893586,0.5643099999808723,0.8042866077209031,0.004545605133481044,-0.3846317110740963,0.7075917003228224,0.26101856044604066,-0.9447736694878273,0.7483078565919185,-0.14336617509242308,-0.5133296966996875,-0.5521797248640021,0.6504442620234032,-0.018246779681255633,-0.462703826092029,-0.22414230825824516,0.6599055401229956,-0.383121304925536,0.05878782002738631,-0.18342909874798483,0.7637088499144694,-0.40993644261858336,0.26601833151743454,0.5988184635333277,0.3636684298129792,-0.3710053593678072,-0.20598657891341504,0.37648454635227946,-0.41000021008673393,-0.01966855918739092,-0.5204937590845229,-0.22052533263456323,0.5290730116804307,0.8363472437136884,-0.2856044106172935,0.9762725462644212,1.0,0.5524401871031046,0.040809997986253496,-0.49525886744445385,-0.4736830269814556,0.8009057138700445,-0.1844442634676673,-0.3465605704254627,-0.5508123959282909,0.740978336284735,0.5804063573782287,0.5688032912514528,-0.36525960306937744,-0.7865015537032994,-0.4032848401843523,-0.3143201474147937,-0.43076718638161116,0.6531071031166097,-0.9387616352804319,0.5129867418996397,0.5988414509470188,-0.6053707627248572,0.359703379681161,-0.14762517628046926,0.7365647171185139,0.5325479845210354,0.7087158009327024,0.01618918984174713,-0.3958864451334452,0.7041320295335276,0.1443085123050124,-0.23609504503480536,-0.41098601163167825,-0.28762811557853885,0.05884096301416256,0.5484826999348086,-0.2440565723658943,0.6461431534159795,-0.11869592583139063,-0.3964891155868939,-0.45956993371052884,0.7473753963888572,-0.432663305630076,0.5247784775754955,0.35560086957354037,0.6899009836873035,0.4422728407345167,0.4480274592221275
Cingulate_Post_R,-0.4854187881560157,0.9693350798362311,-0.17120741402637993,0.9581069526556963,-0.7707886997577031,-0.1094732584748526,0.1307944660777794,-0.08720262075731798,0.6925380109115267,0.905572533317277,0.950615236848967,0.977461758178397,0.966526527029189,-0.20138065860210763,0.9602927826732065,0.23274520079652805,0.4250659060050496,0.9641944198154294,0.37728743781243307,0.07589696522205264,0.7387264923230409,-0.034679491546898915,0.06325656439829128,0.12152632906533976,-0.10612955958709155,0.5677277627539692,0.9891492472864272,0.09031076000938022,0.09606255344640355,0.0665899842292382,-0.1678627613257143,0.9725921637098441,0.990357428690633,0.9036046816056524,0.46108211306830416,0.4196553934388188,0.9766512140383012,0.8976874301153915,-0.5623439699530843,0.9630833900175843,0.5619463915947503,-0.875696892175351,0.06471113958009214,0.4354304500667362,0.5676892876883924,0.005559233429035873,0.35583365546457973,0.9879603570682028,0.009007717494940955,0.7332879402059221,-0.24348277250107853,0.9412926989826088,0.06934433511634129,-0.567306853017605,0.9695238850927148,-0.2078781778457985,0.43533558172579967,0.4914642415899819,-0.06503213029037215,0.16501066448285778,0.6508392744990039,-0.22263765176869438,0.4130002937826304,-0.2763179468346946,0.03154095471119992,0.5149748888514253,0.533558983193015,0.5524401871031046,1.0,0.7499459649791991,0.0397502149732282,0.009619388896983837,0.9231123757131442,-0.13962030158490876,0.1262631526059425,-0.15838189562786278,0.11652766761094865,-0.121355024072444,0.9927305205356964,0.2810433414194044,-0.5320683520253815,0.16878070020138256,0.25564298656428036,-0.07225177751737413,0.988328816463671,-0.5178003292950119,0.9743213229881612,0.9722555070005212,-0.12683044785845143,0.13630182505276603,0.5895206752910472,0.9644627790927043,0.9953619598352663,0.9740734493428124,0.39217128541944907,0.3342737309756249,0.9632657977009665,0.6075051140278191,-0.8795946179378529,0.2596984663895352,0.24605242682288048,0.8223975215354848,0.9903053470201133,0.5189940130751375,0.9892015879032883,0.6124530345816399,-0.8386149327006363,0.03392761158183983,0.9555790439891803,0.2607721715121938,0.9856758514380373,-0.44279260264940407,0.9686653523287769,0.9452903435517964,-0.4813155355192145
Thal_Re_L,-0.5216148043599399,0.880081501061709,0.4490273655005126,0.7465517180219549,-0.6467605972475347,0.5508036455736952,0.7341773581878251,0.016955329976270705,0.9636609505506121,0.49501574639055873,0.90121341544947,0.6245220217117697,0.76742374268112,0.43875981969371824,0.8568218912562526,0.72556633441572,0.8247249162638627,0.6132250603143184,0.8487118815610046,0.5797066092807491,0.9930448578171323,-0.6803486912969055,0.6894149870994496,0.21982567085660612,0.5600852001096609,-0.04760694514839298,0.6690642597346221,0.709600465464937,-0.15353778680435234,-0.47310407805720983,-0.7429286178959137,0.5838713101920301,0.673248653252643,0.4076789330583415,0.8716865988928171,0.782240666224552,0.6158082151632946,0.9515710841624785,0.03562028783006754,0.6359859579481193,0.9349308767499032,-0.41832324814308414,0.7009304688426402,-0.23731292259789905,0.9471007087364508,0.6473151785444222,0.8670651328395614,0.6530132173240821,0.636284762533375,0.9896292965531815,0.30089505983520887,0.5556141093466694,0.6930354049990739,-0.9219702761773316,0.5845236234597044,-0.7889844310778642,0.873125350814256,0.9309668991676006,0.14048438862810556,0.7642965128421204,0.9825855830025715,0.44913904080022365,0.87660076209845,-0.8140224645491622,-0.4874744599180605,0.9385886905977807,-0.06466323754790303,0.040809997986253496,0.7499459649791991,1.0,0.6764937987537435,0.6533175676632877,0.4731676959625445,0.4173014212854498,0.7065864534030131,0.5177021588405407,-0.005145574694292106,-0.14999796661251527,0.6806644258438718,0.832628880264021,0.126340633002148,0.7665226679390261,0.8156267367329999,0.5696154012983601,0.6543766185019533,0.12011021842130845,0.8463976824682823,0.615273154708795,0.5331405847276295,0.3882616892975532,0.830240832142406,0.5733421825080897,0.7254031187967919,0.6272731531077416,0.8176841274841478,0.8500086874407426,0.5513676350638698,0.8928238651923333,-0.8442520025281269,0.8078305122315086,0.019327709255359447,0.9502359770303662,0.701618937039897,0.9224272001129208,0.6542004492949939,0.9504288527829066,-0.41062694290350543,0.6725899133946832,0.5400258674080701,0.7955274282684761,0.771431342888016,-0.9092636877050342,0.5686387146350526,0.6052274071572424,-0.8332899627488407
Temporal_Mid_R,-0.19265513974823897,0.27199722563542145,0.9226612374223109,0.11409029290629386,-0.07439784985061013,0.9856289180907722,0.9912013712150144,0.19375853360416284,0.7309026730193153,-0.2052238304263476,0.33778835937355084,-0.13904501594658267,0.103414842966683,0.9367832849897993,0.2597925092349821,0.8825138103027369,0.7998802409923232,-0.13222420188246195,0.8903576303613938,0.8239063249078422,0.6882701712375193,-0.9839227505440825,0.9971830082185568,0.3272686385414267,0.9726777256097828,-0.6599671250543913,-0.07924879584202925,0.9901727847362459,-0.24537311519053953,-0.7361037250716358,-0.9119383521257824,-0.1840453282311383,-0.06584252146252124,-0.36349899408790104,0.8396320495739914,0.7323013839153472,-0.1317820215273913,0.4573814179554091,0.6568613826227075,-0.07671347900677994,0.8222763610624735,0.36157294841289905,0.9904658680135431,-0.8239261526451537,0.8315258272681536,0.9935220808726484,0.9418831823222115,-0.08565817177052171,0.9789578452611379,0.7038389083828199,0.7762846531398642,-0.19769424667931257,0.9860308925602066,-0.736782053030622,-0.1893092325832826,-0.9806266064863012,0.8553917030354311,0.8748290638459274,0.36646201262014627,0.9911118701240028,0.7774755411033946,0.9523642560594823,0.9039617375776416,-0.9108810122014986,-0.7138424845421512,0.8365002477166885,-0.6405496623985995,-0.49525886744445385,0.0397502149732282,0.6764937987537435,1.0,0.995529169868624,-0.2907305511115655,0.8339132519448942,0.9720201781936149,0.9764766307671169,-0.05362255289975915,-0.004389123153405146,-0.06121889692197976,0.9682832392152623,0.795651306381354,0.9827409630673941,0.9718639570304579,0.9559905399759719,-0.09257095523315428,0.7312655371900493,0.22908624090838178,-0.1221124782022758,0.976151017523553,0.4990945778210431,0.637419785584838,-0.18407453417344155,0.006617058420285707,-0.10624764939849578,0.8593590990358939,0.9345193819937214,-0.21077993254271352,0.7472989226521722,-0.27437425189252707,0.9619115063462772,-0.30594445992416114,0.5424617263338791,-0.028441510725576127,0.841341212885888,-0.08317458364350529,0.7604236591401632,0.3381394148903132,0.994045170663576,-0.2239710274551797,0.9450743624618908,0.0711276005568176,-0.8801888049540875,-0.20274789275741023,-0.1447706597576267,-0.6936907620091972
Cerebellum_10_R,-0.12327850236606933,0.2477679801955645,0.9202763524794564,0.09640455111958143,-0.016161693463154606,0.985631027326383,0.9874411484134413,0.26185334487069156,0.7092245464670002,-0.22463214461291564,0.30800343941155434,-0.15919976987849502,0.061107424046845056,0.948210595424002,0.24154826189156273,0.903550719715261,0.8221970343061981,-0.17748646960064798,0.8513046036305022,0.865120728541393,0.6639841919026911,-0.9778334431731971,0.9936411412322014,0.35111528963782457,0.9591339257450323,-0.6521365339598946,-0.11356645818018565,0.9740297534285521,-0.2071206398265353,-0.7034491278584545,-0.8916858010813946,-0.21217281280541622,-0.10283371851312961,-0.38249974500018985,0.8496771641908124,0.670980401078524,-0.15276293888506262,0.4259767555572863,0.6365210143630544,-0.0895303178175427,0.7875925675020721,0.3997270053498376,0.9822807483268123,-0.8566646565764362,0.8229075405955839,0.9954364729551405,0.936572346319859,-0.11285328912787114,0.9912157768292924,0.6810510192815259,0.8207521541090593,-0.2048846653654435,0.994548548892761,-0.7148139597879976,-0.22223259692744937,-0.9759544038048268,0.8125894903443066,0.8557921867874899,0.42370890265710115,0.9849762500085528,0.7612983714670877,0.9663119712004147,0.8783184739754533,-0.8834003182125657,-0.6767565895845903,0.8115743167043492,-0.6309605175328625,-0.4736830269814556,0.009619388896983837,0.6533175676632877,0.995529169868624,1.0,-0.3033175077467412,0.8729147359707894,0.9657668060602888,0.9852387097766363,0.0016720055185341003,0.05335888781877116,-0.09542258388329178,0.9526393272374607,0.7917049815769241,0.9834164863183149,0.9684941283287336,0.9780107284372327,-0.1165867608465811,0.7193752427334191,0.20428613259167466,-0.16296541180130317,0.9660035049433476,0.5543220668043228,0.5755402918801246,-0.2029334962922592,-0.030056454004344087,-0.12535930242128668,0.8644072823434633,0.9055284726799178,-0.23995560227824067,0.7317101896996038,-0.2578666821948493,0.9373187445160157,-0.3734294387504926,0.4956116121447159,-0.06496510071265033,0.8035782772236469,-0.11267313984971904,0.7238008602178997,0.3853520135256661,0.9987154660448868,-0.24536456111933705,0.9139998532773428,0.050816486378789175,-0.8532940278301243,-0.2276104257178278,-0.18874932724404256,-0.6465106897247309
