,Occipital_Mid_R,Cerebellum_Crus1_R,SN_pr_L,Heschl_R,Thal_VPL_R,Temporal_Pole_Mid_R,Temporal_Mid_L,Vermis_8,OFCpost_L,Cerebellum_4_5_R,Frontal_Med_Orb_L,Occipital_Mid_L,Thal_MDl_R,Frontal_Sup_2_L,Paracentral_Lobule_L,N_Acc_L,Frontal_Mid_2_L,Frontal_Inf_Tri_R,Precuneus_L,Cerebellum_Crus1_L,Cingulate_Post_R,Thal_VPL_L,Thal_VL_R,Cuneus_L,Cerebellum_7b_L,SN_pc_R,Calcarine_R,Cerebellum_6_L,Paracentral_Lobule_R,Parietal_Inf_L,OFCmed_R,Parietal_Inf_R,Postcentral_R,Vermis_7,Angular_L,Frontal_Sup_Medial_L,OFClat_R,Thal_PuI_L,Raphe_M,Hippocampus_L,Cerebellum_7b_R,Cuneus_R,Thal_Re_R,Occipital_Inf_R,Putamen_L,Thal_MDm_R,OFCpost_R,Hippocampus_R,Cerebellum_3_L,Thal_PuL_L,Red_N_L,Frontal_Sup_Medial_R,Heschl_L,Amygdala_R,Amygdala_L,Cerebellum_Crus2_R,Precentral_R,Thal_LP_L,OFCant_R,VTA_L,SN_pr_R,Temporal_Inf_R,ACC_pre_L,Thal_VA_R,Rolandic_Oper_L,Occipital_Sup_R,ParaHippocampal_L,Thal_LP_R,ACC_sup_L,Insula_R,Cingulate_Mid_R,Thal_MGN_R,Angular_R,Thal_IL_R,Rectus_L,Thal_PuM_R,OFCmed_L,Temporal_Pole_Mid_L,Vermis_10,Caudate_L,Vermis_9,Fusiform_R,SupraMarginal_R,SupraMarginal_L,Red_N_R,Thal_LGN_L,Frontal_Sup_2_R,Precentral_L,N_Acc_R,Thal_PuL_R,Thal_VL_L,Thal_IL_L,Postcentral_L,Thal_PuA_L,Rolandic_Oper_R,Cerebellum_8_L,VTA_R,Frontal_Inf_Oper_L,ACC_sub_L,Olfactory_R,Vermis_4_5,Frontal_Med_Orb_R,Vermis_1_2,ACC_sub_R,ACC_sup_R,Rectus_R,ParaHippocampal_R,Frontal_Inf_Orb_2_R,Thal_AV_R,Temporal_Pole_Sup_L,Olfactory_L,Occipital_Inf_L,Supp_Motor_Area_L,LC_R,Thal_PuM_L,Thal_VA_L,Insula_L,Fusiform_L,Putamen_R,Cerebellum_Crus2_L,Frontal_Inf_Oper_R,Temporal_Mid_R,Cerebellum_10_R,Pallidum_R,Supp_Motor_Area_R
Thal_VA_R,-0.36598157618508614,0.8468231830571222,0.6578552509542851,0.6395496381441369,0.7164824176490717,0.5789827396418489,-0.17767910726021682,0.638911415695175,0.6718407061210381,0.6844155209801976,-0.24738748414131112,-0.8284402954247312,0.814364836793125,-0.7359586871311717,-0.5999831841339297,-0.14329557862489775,-0.6843240934671302,0.5506488106885378,-0.3637692728710194,0.37604255766568057,0.5895206752910472,0.5534449052470379,0.9194472055752736,-0.632045963390301,0.7009318260106568,0.5495234508525547,0.67852939621456,0.4989627484710046,0.04271660594611804,-0.7820239347517526,0.4083307359402765,0.27153153777469735,0.4336499762440512,0.1767681456761563,-0.7937256970102498,-0.7067908864849638,0.8760033861815744,0.4303517437711256,0.43592098677255037,0.42508316264043217,0.8415994965311165,-0.493503383860256,0.921349294492487,-0.12389637997067281,-0.06152995665483738,0.8540036900431871,0.4135384375124804,0.7553917607576903,0.38702450309277897,0.5169627580099542,0.6832715925549397,-0.547325381603466,0.40588178889241167,0.5290685361286304,0.236616276980892,0.6106584208469733,0.29975715070518844,0.5629117075766019,0.5649360739035801,0.5062478301326607,0.7819525629926248,0.7015317207401437,-0.6161339929850523,1.0,0.44895000180120603,-0.5570847149026328,0.6496241233360939,0.821447078551336,-0.64424594169373,0.4740021589394114,0.9664172496467645,0.5947234939710252,-0.32289488020641227,0.8188626954322799,0.29410835515019224,0.8271517319878818,0.1450891732154763,0.5333214208852111,0.5148571272725565,-0.2917452354962651,0.4210274773418997,0.7772409344313345,0.46956426131078266,-0.620862144369764,0.5887895745513964,0.42889103913802934,-0.2998102106204216,-0.10882426887736929,0.5194312373202173,0.8083440379726949,0.9140464612335131,0.9080440439660333,-0.220116658219478,0.554004908130755,0.6958477597393135,0.5892152996334775,0.45415143926312784,-0.1752461719203942,0.041559625791064016,0.24810132589611206,0.5159882047188775,0.09435967183108487,0.3039925289444073,-0.21659558255946365,-0.5643990826909289,0.5105611803464649,0.7394612224861458,0.6773734804406278,0.9029625415303455,0.5194237978028994,0.08266199511326361,-0.7508946762264744,0.08388760573834211,0.5345620986675376,0.5325840642234988,0.9284979102036536,0.20426026747385595,0.4326033952543276,0.556045512903744,0.40892715449212075,0.6173769982174697,0.637419785584838,0.5755402918801246,0.8148532955359465,0.2360943937002597
Rolandic_Oper_L,-0.9318853121624103,0.5019089119532345,0.553129334914353,-0.05920017810201827,-0.1288546614340234,-0.19731089216882747,0.6681447521952534,0.9299923389158435,0.15704894196754862,0.883818221723938,-0.20881858456083785,-0.3602386427755893,0.27579355241604653,-0.4167220911347602,0.16521642414040563,0.22053026329089367,0.011756040555386111,-0.42484597092930826,0.23437606671626565,0.908693166016534,0.9695238850927148,0.9878127405088705,0.25236615495393117,-0.7913702143301932,0.9291716431331275,-0.3372156983252226,-0.1094779232269247,0.9809625116991096,0.0997405402204704,-0.09062829093713903,-0.30148883127457216,-0.6403259025846382,-0.5658002461161474,-0.02920591778176684,-0.22032733793627812,-0.6873919811165387,0.19565731125721592,0.994786401876118,-0.4319352451935385,0.9404034069216793,0.5580487008827918,-0.8795297956720646,0.4365663830408125,-0.8747052840284618,-0.22488822031602373,0.12631716731511766,-0.4480652207558898,0.20601644941739244,0.9754321381736237,0.9812788736649726,-0.07466601410860843,-0.8173933221282642,0.9913646667685141,-0.2295979859470733,-0.4184256887169976,-0.19659827894153617,-0.6958121423669622,0.9759212336671738,-0.16374716562406824,-0.0006524673608789948,0.15009416313854396,0.023751853090131766,-0.35248833361223303,0.44895000180120603,1.0,-0.8733582889447581,0.867594517985858,0.3329211160238722,-0.5026402489171958,-0.38377252399399653,0.2727589888388587,-0.34461942931415807,-0.9632528095128893,0.04168071678894574,-0.1513389725150274,0.5752677153398524,-0.461634296573239,0.9513120986500966,0.9826295960172617,-0.20139018386440866,0.9856063723993105,0.35559769954464227,-0.5486155143829473,0.17840647578431468,-0.22620247304539357,0.9852823403939587,-0.7948951481888301,0.6154306029323579,0.2071674124714819,0.6405075412743141,0.6980270333092415,0.5559067357250086,0.5366498503368178,0.9898881548755039,-0.0655543308271511,0.9810037968168126,-0.3395512402993915,0.6243793704695149,0.4571308193705036,-0.36925277484089514,0.9777928665719735,0.03258969327392576,0.9519382127756397,0.06982146676434234,0.09913350431306511,-0.18382190374312932,0.12600126858414754,-0.10524161861092303,0.23920624970178028,0.9599068135627195,-0.04813429521633792,-0.6125917731194767,0.43020464891527366,-0.3963776126575409,0.9935139340749808,0.32882810052489725,0.855070263657704,0.9768524217273316,-0.23474075033264993,-0.3796142840221419,-0.3136107578850845,-0.1893092325832826,-0.22223259692744937,0.45987648267064674,0.3844689502580054
Occipital_Sup_R,0.95340625656343,-0.4326687971085181,-0.3731262699620831,-0.0242863879813499,-0.028309160545075433,0.11106232940770125,-0.29285413415282435,-0.7541852090798493,-0.03249366729271534,-0.7509622566989087,0.6229554555674935,0.6323973273627047,-0.41284544838886966,0.5664100586001098,0.026869987773797635,0.23060226814426993,0.24072194095462468,0.19671957045108554,0.23847984841650874,-0.6105507517223178,-0.8265802783256885,-0.9084055365659617,-0.4197864793322431,0.9826792414498633,-0.8289903397388496,0.22951765288421855,0.07120419846191615,-0.7899835432816545,-0.5129730718152421,0.31238478957836674,0.2564585674147339,0.2880197005458006,0.23383056635515667,0.41389529567879346,0.5355121236283001,0.7902167702353433,-0.23791286351639868,-0.8321023298547823,0.3951101298460474,-0.6765438175355787,-0.5311935949211408,0.9962222972565934,-0.494280413945834,0.84329332237134,0.6042890214351351,-0.26410364592033825,0.3739567163124892,-0.22791520310034405,-0.7474102863045033,-0.9494229224198579,0.014339315005930633,0.8043823362990529,-0.8026621515248044,0.20055992124794228,0.5327939087035493,0.12955366217805234,0.469651192741947,-0.9495927686512614,0.10243323487506727,0.10465639508155336,-0.19623231812816996,-0.0703210960573979,0.7419991484790913,-0.5570847149026328,-0.8733582889447581,1.0,-0.6799337957050445,-0.4604936335620795,0.8521434197660926,0.27757353992223965,-0.4808069254337103,0.18824980424574478,0.916413380488877,-0.16396848745944803,0.2896063099191168,-0.5926592772712999,0.5917996293652235,-0.8139883704058666,-0.8014535228254772,0.646497186446096,-0.802273260914618,-0.307617732042406,0.30555027112031635,-0.0004976219143861417,0.14389380792945852,-0.7882691230716532,0.5412060644576957,-0.4765671519561557,-0.07201265649535075,-0.6377676873175071,-0.7376425235273315,-0.5598418316725303,-0.4886099339514061,-0.8909857498309954,-0.02165302731754856,-0.8568711611357013,0.2935059712188649,-0.22864894877266173,0.02158268796050626,0.4860530075080076,-0.7990762164983397,0.3319676281277362,-0.7001338319526748,0.4064073422938363,0.33597207716693955,0.1705680385754514,-0.14217380623643847,0.043620026610611186,-0.42667979282008023,-0.7717021733694253,0.39896649875290313,0.8793876235304784,-0.6187886214243362,0.35205243218604626,-0.8750191719977862,-0.43086187016446487,-0.4956436814867043,-0.7596539194918955,0.1476578969860038,0.46121484789624123,0.1093701484823393,0.07609123739364447,0.13227102185460285,-0.4481261220697705,-0.7340264747085715
ParaHippocampal_L,-0.6581673287700512,0.83901078508194,0.8898699764088206,0.38564724164145103,0.2856730240907798,0.2654565754305059,0.46724284582708236,0.9799888215524307,0.6229135292475286,0.9926766331595684,0.12259241431268418,-0.5218631803532624,0.6023280577093879,-0.659904541346503,-0.22733786861344543,0.47520768032121946,-0.3072898375841971,-0.04133907860887588,0.2029981755858802,0.8624976769084955,0.9602927826732065,0.8579217651555759,0.5537404431213767,-0.6475731159847703,0.930987854337777,0.12214469759976886,0.35462619149332825,0.9332281826062956,-0.27007118777556477,-0.4128897565812093,0.17673690522375324,-0.39793725055485496,-0.3091195245284755,0.32231035320625345,-0.3959741421286245,-0.8003650402237453,0.5913991529756992,0.8839998794823629,0.04924940474379528,0.9401588249860198,0.8565480584938521,-0.649320168244214,0.7305285160315732,-0.5196401685219277,0.17265722975892744,0.4960895228494305,0.025671939984775703,0.6207551612918932,0.9007039772386296,0.8237232161637018,0.38258694229108353,-0.8779208642401096,0.8853212063438993,0.2584648654415817,0.08696143056720101,0.2736055705133529,-0.3538178536306489,0.8538237706694194,0.30506731100154805,0.48481499681688195,0.5669510013132404,0.4721540741363779,-0.2931102256675337,0.6496241233360939,0.867594517985858,-0.6799337957050445,1.0,0.6426162881538632,-0.36339385235409205,0.07904467098037321,0.48811256521359264,0.0846826519981701,-0.7109508525236986,0.44092779911147917,0.342218799421738,0.8431358591437703,0.033974352952069735,0.9593438680678954,0.9304427454442967,0.04486921708156916,0.9105783573265428,0.7492553795855429,-0.197771326795511,-0.2313118105982586,0.23994907544438168,0.8785011884871524,-0.9044266026343798,0.21427513467709156,0.6493565295882182,0.8797750727464279,0.8662337792616903,0.8357837522874728,0.07035057708280615,0.9105286242082196,0.3803237617551636,0.9269546117285872,0.14603942740151984,0.44751851788956304,0.6265588030832602,0.13796719608437616,0.9489406530031226,0.44792374476378616,0.8879865875073173,0.18380205896329083,-0.0020173289048685456,0.30346374704242324,0.5646752081254761,0.35742598427764727,0.5334985408560494,0.9670813207538673,0.3835647763217582,-0.5841819046906394,-0.015318968613538998,0.06770935895498886,0.9111582273315717,0.64958708224532,0.8353741197692179,0.9214783222154399,0.2310948127064315,0.11403073269905573,0.0877657014981517,0.2597925092349821,0.24154826189156273,0.798368087827212,0.01296582728269765
Thal_LP_R,-0.2167080433081089,0.9010256985357762,0.8037910667890672,0.8941510424659893,0.8727890082103458,0.82575518716259,-0.37216703091380837,0.5503717940738335,0.8080792020013314,0.6854058305811617,-0.08274315152567252,-0.9271422819877182,0.9918063295095596,-0.9702584965706667,-0.8639562499620111,0.05605435203560752,-0.9209860299985082,0.6856045865821079,-0.5144623034885926,0.19143285717360375,0.5149748888514253,0.38392979231344876,0.9537120646506824,-0.5776324967257969,0.5593737587814264,0.7351088939399534,0.8209032388882835,0.3881156795678904,-0.0629475306777217,-0.9561516157048,0.7274681461332239,0.4348321724979943,0.47693608409021315,0.10308663985452489,-0.9046094367188586,-0.8683755385474328,0.9207775702344532,0.3196846056973662,0.6069755624704116,0.3510356150095304,0.9326261080228527,-0.38485266139203356,0.9432991035130617,0.044311047603744734,0.06612441121406443,0.9511784152071143,0.6388865884233548,0.9504869954749648,0.2877592017393317,0.3969789839988473,0.8694935568375322,-0.7198897637245182,0.2934135165770912,0.7706787281990182,0.47395694495059093,0.8105437667869723,0.40088277816943335,0.4668875377461453,0.8310470173879517,0.7693974326829085,0.9449593772013589,0.9094297252035917,-0.671497956701217,0.821447078551336,0.3329211160238722,-0.4604936335620795,0.6426162881538632,1.0,-0.5751677679288811,0.7103615836659803,0.8551281122923969,0.7336707325116807,-0.1911466745939125,0.9212750972596865,0.6306775303840154,0.9508478109424704,0.40301698853059714,0.5511006946177115,0.3916846241999718,-0.28712496778441277,0.35757954152994703,0.9302835424325919,0.5461624209647349,-0.8632332684870363,0.8039841207648352,0.2714793313860787,-0.4786635784294464,-0.48330394124669573,0.8076891602879421,0.9231959113684918,0.8747156122351267,0.9281192749132596,-0.5345373856890302,0.45925829334223195,0.8897341418825497,0.464399243946802,0.7074700218363951,-0.3904343615869839,0.022372751414753932,0.5111969349167009,0.4388720041235317,0.32084081683833315,0.2651307754230082,-0.38085116276013203,-0.6896836202624176,0.7870509393461225,0.9259346540994199,0.854857923587175,0.9592305774659904,0.4825868978540959,0.30853367566302464,-0.7563241035595638,-0.2768585891466157,0.607642623367746,0.4301347307018175,0.9618088201970876,0.12688001434613647,0.3389861472390847,0.8035673145009444,0.5140985229213585,0.7725654581121902,0.8365002477166885,0.8115743167043492,0.9561062100024593,0.053647473904258454
ACC_sup_L,0.6814196089501565,-0.36754720794336604,-0.1853067470175875,-0.22677094962509692,-0.31510421665764843,-0.13359036133469837,0.22610002237554758,-0.4187824077414052,-0.03052847748567752,-0.46865408805450376,0.8402486915086884,0.8241119303454263,-0.5519685950917591,0.6473181826373584,0.3284433479572262,0.6122402456340107,0.536347331777508,-0.21225875381145695,0.687016873456297,-0.15638097207680082,-0.4854187881560157,-0.590402130461761,-0.6052613744161854,0.9202536646315143,-0.5511369526802943,-0.07459732035518167,-0.12833553359553607,-0.39768959419552136,-0.7310663625522942,0.5681472989843971,0.029670935353543485,-0.2249557529779461,-0.26743558628749886,0.6005257152866036,0.7997529797271542,0.733109554521304,-0.3610977761853554,-0.43730990926941243,0.1210428399049826,-0.24099513496133465,-0.4699288364311629,0.827341415117735,-0.5455236182716946,0.5130795224828378,0.7585237438668991,-0.46787172402817184,0.07419423053933452,-0.31358978396192827,-0.3126571620914568,-0.656256768196245,-0.1881879053771532,0.596550370262687,-0.3891792922510556,-0.011384266748343693,0.39259457425392075,-0.10899886526095376,0.00826993619205396,-0.6714273722670796,-0.11203445562875841,0.0626358904641945,-0.3235692010859735,-0.23042880251621475,0.9658352763477394,-0.64424594169373,-0.5026402489171958,0.8521434197660926,-0.36339385235409205,-0.5751677679288811,1.0,-0.02918086288231582,-0.6902931472231363,-0.15581227512472484,0.5828349161518342,-0.38403174370153936,0.2528253389889435,-0.5486191687555941,0.4628662610532689,-0.4740714583013937,-0.4171677001610185,0.8967634438637371,-0.3977592508872272,-0.29805940389115176,-0.14302072286137446,0.3003856257970152,-0.11158680000900133,-0.3757602653851325,0.14819348800445248,-0.13086374322932443,-0.018369473516497363,-0.5529293197231845,-0.674823579935904,-0.5285504439515396,-0.20738917527216263,-0.5614398977559165,-0.2385913559445715,-0.5225089673197323,0.04373665799800354,0.2861930699719841,0.4774468653244271,0.3639018546907273,-0.4189226198858181,0.5428686076081386,-0.24426051357945439,0.7674824431589787,0.752134599585712,-0.011563186191698637,-0.25166396467753144,-0.1688140043570637,-0.626234515757771,-0.39403922611785497,0.5731662121929044,0.9550261215559763,-0.5782129244792574,0.06771263259359678,-0.5281085960492269,-0.5493595290995902,0.008456618887090485,-0.34019356701103404,-0.10697254485067005,0.28333005705125713,-0.25653144695426744,-0.19265513974823897,-0.12327850236606933,-0.42796310334076315,-0.8416723107614393
Insula_R,0.5271938073279153,0.5869771424050341,0.48841775216338784,0.9409848482470803,0.946397665146964,0.9798941539014365,-0.7319312986073072,-0.0721272298604948,0.7935246809388233,0.08158541035844666,0.2840359694434021,-0.5492166793645415,0.7523383350554195,-0.6014642769502299,-0.9348007846248138,0.09777654923128591,-0.8446958161574656,0.9516497523868289,-0.48064886559972503,-0.3669081874230037,-0.15838189562786278,-0.3378603094050009,0.7288045638430949,0.12304007934008539,-0.10032990455184583,0.9937175566789774,0.9366026069305261,-0.2758862692363892,-0.3560429017837211,-0.8207400633335601,0.9766349904951764,0.7920781307334614,0.7981154695380583,0.3445307740885222,-0.616130610647832,-0.3029730955442394,0.8018104865455408,-0.3734090537417987,0.9745701053474022,-0.2472326998334894,0.5487647310398654,0.35789099034601807,0.6133405234878373,0.7311515454476826,0.4419328890244403,0.8378559946236457,0.9937056820655471,0.8235304346246929,-0.36104573834678433,-0.3490045637729369,0.9437418170153665,-0.09797403088198196,-0.38727611281560487,0.9787737585201944,0.8888578023778946,0.9768438517819811,0.8731681459611333,-0.274960115801458,0.9696771869272809,0.8551649087985257,0.8493654290413478,0.913401537209234,-0.22391988140061878,0.4740021589394114,-0.38377252399399653,0.27757353992223965,0.07904467098037321,0.7103615836659803,-0.02918086288231582,1.0,0.594134279474776,0.9773686857257516,0.5465911847181467,0.8831026123262395,0.8433375134379713,0.5285048416744033,0.8573024654992086,-0.1182713202422524,-0.27605278504779246,0.08828152730741781,-0.3223896810182869,0.7183497264214312,0.903075699620591,-0.9564823841888591,0.9829632788203881,-0.39644964076899336,0.01817361209490976,-0.9142820311854589,0.7406220129059218,0.45355373130038357,0.3506337799005481,0.5385890225656834,-0.95760384559481,-0.2562846120951556,0.945083340220594,-0.23023435451214627,0.9909983656480248,-0.7035153433100216,-0.0992473629226216,0.8904938614402573,-0.22815247249376946,0.48832105452817326,-0.36044890328307166,-0.20326432904813332,-0.58196807274989,0.9635371639177424,0.8657351784310743,0.9552093231989366,0.7328112996752894,-0.16550423288414023,0.5328919075736882,-0.1712514679882392,-0.7087277285921729,0.9450317164945756,-0.27947100815636233,0.7071680514144348,-0.3675046566841656,-0.31353486270457165,0.987019045733255,0.8928118753381258,0.9644065856795447,0.9764766307671169,0.9852387097766363,0.641289440260763,-0.42052284849228
Cingulate_Mid_R,-0.23960557214724615,0.7810122676605094,0.5599806605439802,0.7166014480505037,0.8129766427015058,0.6720247953643428,-0.40928175663240796,0.4637169644994304,0.6393088963360766,0.5401072987780837,-0.3343540944674369,-0.8930414630421144,0.8568543871220061,-0.7700294692526417,-0.7240411439256834,-0.2899620824128202,-0.8055964246511825,0.7025341603782388,-0.5659637798170452,0.14836643677039413,0.4196553934388188,0.3873127096251919,0.9568953425149431,-0.5935312633385291,0.5448998478342674,0.6582245505846301,0.7322741005707637,0.3064077956720099,0.14863273791230777,-0.8740529645393226,0.5076573356485912,0.4896611181618943,0.622719245444852,0.052236784215161064,-0.8906637634366456,-0.6810786428129364,0.8831999085512979,0.2425976321249453,0.5292555955194879,0.21815607990986602,0.7866219412770195,-0.41106092380875564,0.9046134995431455,0.018098275661168232,-0.1368035154391846,0.905782447267947,0.5293712807250541,0.7719221310895104,0.1832778562193611,0.3731451042723295,0.7467583114156492,-0.4668482933586073,0.21066352212837705,0.6063925094638956,0.2885065420165611,0.6920266691138567,0.4776691533098164,0.42618711412863036,0.6479736190040746,0.5158560527892895,0.8113744188183369,0.7506015834267189,-0.7106356193963488,0.9664172496467645,0.2727589888388587,-0.4808069254337103,0.48811256521359264,0.8551281122923969,-0.6902931472231363,0.594134279474776,1.0,0.7144061731892062,-0.17166920220799228,0.8768924161367909,0.31743996263999363,0.7875788793100736,0.1977740684656957,0.3790546242324768,0.3234191875439036,-0.410757091649949,0.2360417307084637,0.7481380544155224,0.6330130367949219,-0.7416124645110528,0.681277335784923,0.22677610578116078,-0.14417865204561742,-0.2816048825537913,0.49584771710546593,0.7534048202753099,0.8449696415275957,0.8533520805001409,-0.34881731369488506,0.39192875593382265,0.767170831119827,0.4183515506952162,0.5507821864414184,-0.41019306073204126,-0.17028327500979015,0.29516897957372157,0.33267278248273924,0.005303479058775263,0.10305726301707863,-0.4006611368405177,-0.7387290841072196,0.581147419190181,0.7633278697733213,0.7435653998118735,0.9505635145190999,0.3402519919228715,0.008826240188000956,-0.7680245021543806,0.042235183203675426,0.6178347754846265,0.36224466239081493,0.9356892717523022,-0.025929365560017948,0.23362104008036014,0.6534920511304668,0.4526813576756552,0.7511718140954147,0.7323013839153472,0.670980401078524,0.7827387611421728,0.2772474710545266
Thal_MGN_R,0.45383212578882776,0.6070581838418982,0.4503851074440844,0.9218547667833568,0.9712170031582926,0.9575770989961325,-0.7567032630861503,-0.041970313596641294,0.7666854946813323,0.09796413956471964,0.14114586488585462,-0.6230465265142878,0.776793867809077,-0.6118187010788246,-0.9273593510870947,-0.0511769145927793,-0.8668590020446618,0.9821759141962293,-0.5478005716690626,-0.3474061292435328,-0.12683044785845143,-0.26915683613507474,0.802988915786777,0.030011298107494984,-0.03900966712398178,0.9909945671547604,0.9412141160058635,-0.24825829025880236,-0.23906176057065853,-0.8585860704122534,0.9181715071751652,0.8262418280575184,0.8683461041482524,0.30195736947306157,-0.6921119966037397,-0.32564154071385387,0.8417505425572751,-0.34322929429932664,0.9552557053303624,-0.2495472096527295,0.5668664529483292,0.2708131024682419,0.6651220792372636,0.6766278237985069,0.3241584967642974,0.8838882966158595,0.9637161938491638,0.8152965487030245,-0.3506619197656959,-0.2864883546751334,0.9405052437307128,-0.08842776331193501,-0.36446173043348723,0.9433192790087953,0.8090862252158432,0.965797185527148,0.8980040898872313,-0.2147890549908968,0.936954278508582,0.7913660813417731,0.8564463242171227,0.9023741591188718,-0.32368769711221845,0.5947234939710252,-0.34461942931415807,0.18824980424574478,0.0846826519981701,0.7336707325116807,-0.15581227512472484,0.9773686857257516,0.7144061731892062,1.0,0.494104784239997,0.9226192175612031,0.7388959551819487,0.5464595374377362,0.7643242907839685,-0.11371052892620644,-0.24233788837545472,-0.021793103247391213,-0.31245324187494183,0.7101522543066026,0.9494243537625321,-0.9560730616405049,0.968847991925716,-0.3606749428129225,0.09099670032955319,-0.8408976228467787,0.6645062219475837,0.46821677030365344,0.4221530725548082,0.5858765872088901,-0.8872639792490439,-0.21192693369520313,0.9437437884155744,-0.18324463950042033,0.9523832381034674,-0.7287459655472739,-0.18462580740788903,0.8047767163646041,-0.20655786344644678,0.35954476122814893,-0.37734275560565783,-0.2704551072026434,-0.6628727876805472,0.9153437164720113,0.8568014385173233,0.9515680687337096,0.8022233184038672,-0.15652659423155726,0.40494461057706993,-0.26874793476673403,-0.5619531732425405,0.9565321644257919,-0.23853684495488564,0.7678722626962606,-0.3997480186763168,-0.29961096254141223,0.9630868119000098,0.8644879774248818,0.9901413024526365,0.976151017523553,0.9660035049433476,0.6451244350349127,-0.28253313529099794
Angular_R,0.9892169593944936,-0.29460800015847805,-0.33339286337445234,0.2391699055103467,0.2851111911264831,0.3758648699751584,-0.6445422709632909,-0.8042183829324794,0.08969230709517452,-0.7464771619320182,0.40596424541389914,0.3050839553975291,-0.13156096733043207,0.3096237044138306,-0.2908861112974625,-0.025930751695299792,-0.10869839493412461,0.5344923461624629,-0.14519698333959147,-0.8046808617739861,-0.875696892175351,-0.9537482905770286,-0.11555624478585651,0.82987433051572,-0.835175026635075,0.5058786235137565,0.30972136144521495,-0.8949427200224137,-0.32610593241616465,-0.02387792740645627,0.48122742225194914,0.6455835760478487,0.5953580836220081,0.2651550242960866,0.17668951625825402,0.6112423918616924,0.0005016862016300192,-0.9427272281522623,0.616381383296981,-0.826094337156524,-0.37532603815178955,0.937420682799004,-0.273609483816813,0.9662413906823076,0.45008997059293643,0.03412276887912836,0.6173314950736005,-0.007691370979449414,-0.8985057067295141,-0.972376482079761,0.26816451084031423,0.7404055728952433,-0.9333878132449269,0.4272363572995128,0.6332146098979639,0.3855073800681966,0.7691611758303235,-0.9527549192491741,0.35005549769402433,0.2335179614329038,0.04405185947534004,0.17302333803625117,0.41943687908683974,-0.32289488020641227,-0.9632528095128893,0.916413380488877,-0.7109508525236986,-0.1911466745939125,0.5828349161518342,0.5465911847181467,-0.17166920220799228,0.494104784239997,1.0,0.1292941728433657,0.3763523822697561,-0.4153203966864961,0.6697532575831882,-0.8585819351851716,-0.8989383221854351,0.3739510121132539,-0.9180361986428685,-0.14273998633075458,0.6364954810149853,-0.31817877432018943,0.40735192617727034,-0.922878102695908,0.6588986246933966,-0.7149247137792484,0.021866618812704058,-0.4862269303055263,-0.568540565954781,-0.3816076102749625,-0.6913752033122359,-0.9340979491144312,0.24912127302072232,-0.9078459291706571,0.5247007720152105,-0.5878674533748836,-0.2665238608682007,0.5872888986699256,-0.8872605669357316,0.21075850939024457,-0.8728792044864161,0.07499738942404266,-0.06387942975564763,0.38426140635290224,0.07959183303226948,0.2992262665174556,-0.11224813373145223,-0.854789758238587,0.2914504697263365,0.6233810227456568,-0.6149034801110844,0.5807092222483458,-0.9354831349960556,-0.16748965786738618,-0.7413398292698956,-0.8922205352127927,0.4118064893965975,0.5969936375683981,0.44240955966817475,0.36157294841289905,0.3997270053498376,-0.2713144878754975,-0.575906045418475
