,OFCpost_L,Frontal_Sup_Medial_L,Temporal_Pole_Sup_R,Insula_R,OFCpost_R,Occipital_Sup_L,Calcarine_L,Vermis_9,Cingulate_Mid_L,Cingulate_Mid_R,Hippocampus_R,Precentral_R,Thal_LGN_L,Temporal_Inf_R,N_Acc_L,Frontal_Med_Orb_L,Vermis_4_5,Olfactory_R,Thal_LP_L,Rolandic_Oper_R,SupraMarginal_L,ACC_sub_R,Thal_Re_L,ParaHippocampal_L,Thal_MDl_R,Cerebellum_7b_R,Cuneus_R,Precuneus_L,Postcentral_L,Paracentral_Lobule_L,Raphe_D,Cerebellum_6_R,OFCmed_R,SN_pr_R,Cerebellum_4_5_L,Red_N_L,Cerebellum_8_L,Thal_AV_L,Temporal_Pole_Mid_L,OFClat_R,Cerebellum_4_5_R,Putamen_L,Thal_PuI_L,Parietal_Sup_R,SN_pc_R,Occipital_Sup_R,Thal_MDm_R,SupraMarginal_R,Cerebellum_6_L,Cerebellum_3_L,Precentral_L,Putamen_R,Thal_VA_L,Calcarine_R,Thal_LGN_R,Cerebellum_Crus1_L,SN_pc_L,Thal_MDl_L,Temporal_Sup_L,Occipital_Inf_R,Cerebellum_9_L,Cerebellum_Crus2_R,Precuneus_R,Thal_VA_R,ACC_pre_R,Occipital_Mid_R,Thal_VL_R,Temporal_Sup_R,Cerebellum_10_R,Vermis_8,Temporal_Inf_L,Angular_L,ACC_sub_L,Thal_IL_R,Frontal_Mid_2_L,Thal_PuI_R,Supp_Motor_Area_L,Temporal_Mid_R,Vermis_7,Frontal_Inf_Orb_2_R,Vermis_6,Cerebellum_10_L,Frontal_Sup_2_R,Temporal_Pole_Mid_R,Frontal_Inf_Tri_R,Thal_LP_R,Olfactory_L,Frontal_Med_Orb_R,OFClat_L,Caudate_L,Thal_PuL_L,ACC_pre_L,Thal_PuM_R,SN_pr_L,Thal_PuL_R,Heschl_L,Frontal_Inf_Tri_L,Pallidum_L,ACC_sup_R,Thal_AV_R
Putamen_R,0.493270168215531,0.3617323771319057,0.1969440315066992,0.32712462807691894,0.6563398857801609,-0.28156183209433194,-0.09838559659109651,0.19926725644236118,0.43968955732287524,0.22844025897472559,0.7768810935983774,-0.15851778987779352,0.3117469094867224,-0.06808950256971227,0.7063305690194506,-0.11686722218432759,0.6215842865355922,0.761371626230322,0.5732561533360788,0.7722426949176945,-0.06598461783588261,0.08311380590533213,-0.36405663748979944,0.5724006696194419,0.737823434259189,-0.3336075191436413,-0.2998409922172744,-0.15090086509596318,-0.1046218783256633,-0.2648774882509882,-0.24343299170239294,-0.04845009745566376,-0.03206718465681899,0.4356931266960893,0.6628326315913413,0.21681066782315597,-0.2169882508268745,-0.046678432532501604,-0.24730783711945598,0.13142451362281782,0.6064188071962638,0.5473826627542528,0.4700522233935772,-0.36267396966850307,-0.39081315649580534,-0.3272630166490324,0.703895006477114,-0.30930573321064053,-0.14519684188463028,-0.35013215864540814,0.04755518726289219,1.0,0.41580866018678847,-0.24918413216760613,0.6830362859913978,-0.2418266007107575,0.744234710558396,0.08921575157066984,0.24561102099484025,-0.30778811300696257,0.017247392785630814,-0.3206233009570575,-0.13768563561289177,0.6773716807610759,0.6406166226854558,-0.41909420445362566,0.6578640714160119,0.5766920042380436,-0.316284212990543,-0.22198761618827695,0.10062620955441377,-0.4143107322227791,0.561397159259553,0.4054060588911853,0.40853927548072166,0.5887866805275759,0.3560354363913265,-0.09121844857419045,-0.2209691923770433,0.6738619091041019,-0.17519899574814932,0.5820656491215145,0.29414816387313547,-0.5263768207844621,0.618704994557309,0.5992348834647374,0.5419687606481894,-0.20390513291964033,0.5187273215351081,0.6740723610306141,0.4819173338596667,0.4496273467802565,0.6647849876072958,0.19758894937099775,0.527833216610166,0.3850486636221889,0.7603533989800215,0.22669855980065526,0.44088096624002293,0.5141165357580492
Thal_VA_L,0.17785857655532666,0.3277438564112829,-0.271833661826699,0.08696062750844279,0.18691916580160212,-0.011533395880923409,0.00128764906434974,0.0070329642923434,0.32008410228676637,0.17401687259785242,0.2356027640680866,0.2599974654247334,0.16401900003780145,-0.3403215222931881,0.25886183664424967,0.3925519490738778,0.33549290650824226,0.2226758435928903,0.16560536845439328,0.3900304148815786,0.04808677308015186,-0.058277740802756016,0.15650345074802635,0.5206599192952188,0.24351944512394988,-0.2959930089798531,0.040839074003981464,0.09510655689282059,-0.01816173785178125,0.0060415901677808425,-0.09303063164477725,-0.23519135447694853,0.26130275757239707,0.5135478265410458,0.2760276666478155,0.10665528369465836,0.06405899955446812,0.004221909473602289,0.058738056723212806,-0.022521752828256036,0.24118642848639632,0.20288416448989668,0.2546270610853398,0.12084719456155987,0.014419321131235468,0.05257157581794498,0.3734907515245867,0.19013534668276805,-0.11958111113044227,-0.19949956285319723,0.16666773449960065,0.41580866018678847,1.0,-0.08260092240692417,0.348806487763325,0.027513652997590635,0.3758436431669534,0.11529807640043307,0.3146288286089506,-0.3414550227648366,-0.07698183159220143,-0.2673946047826571,0.2205584409668893,0.2246226293510721,0.16723788751594887,-0.05867001179354065,0.22378224606089192,0.050422372625177,-0.24640671580586948,-0.08256007717144967,0.5064656187928925,-0.027776548197330084,0.30566640181743227,0.08285353196688862,0.5012759313368794,0.38488359990269344,0.34126751280961776,-0.22991235152621364,0.0029048557828649946,0.13949233364315852,0.0914756887779474,0.15745460953882068,0.38910641083665154,-0.35923546484528684,-0.0007453053915055877,0.28743844915044126,0.12616830545951488,0.2773785011004092,0.42555161584855533,0.49967776521934526,0.4185208179882092,0.19524961052512754,0.24695853928066253,0.22455071815449462,0.09964615868682201,-0.09574893623117559,0.3417890252144086,0.23075974919031736,0.2636809341352079,0.09250643892450128
Calcarine_R,-0.21829530527450544,0.030203318755894985,0.2830454636814202,0.6002841108280066,-0.4999730617495437,0.8568568673809158,0.9195497514659515,0.12410620171212558,-0.06250331962154419,0.12630149730178591,-0.46579798728881305,-0.03447105599262402,-0.11310405769240468,0.6809015689053841,-0.515568536511297,-0.23741216512710928,-0.39112156838098194,-0.52764863869125,-0.5157631228391059,-0.09815965427271621,0.6114063643578698,-0.106897648464637,0.27169546441347703,-0.36699664276172345,-0.2675800260591003,0.6144474477933892,0.8786465702728073,0.5932659292083811,0.653920234202774,0.45038654844419407,0.7047817733203113,0.6500066483551721,-0.059883981524736764,-0.45170126038240316,-0.09437095610755976,-0.5268871042486,0.6770683661515735,-0.1802937008123123,0.5057320804752546,0.00583801616739477,0.061180499208780714,-0.11915447469824236,-0.10039385504883871,0.326843431253974,0.6178570805888014,0.8262049741178065,-0.5052307599118994,0.49662628576005063,0.8594773732664935,0.898593767835644,0.5916062157630905,-0.24918413216760613,-0.08260092240692417,1.0,-0.4646211580753819,0.6652406967677205,-0.5813867675321832,-0.10830470069363132,0.6408839628711033,0.7962142624314454,0.6392652905031199,0.6828190741497049,0.4377705774634978,-0.6643951469859145,-0.704688612530037,0.8777776303956347,-0.6641611312231234,0.20595803917828784,0.7919235476628753,0.5308200218064074,0.0725706649848341,0.7771616554448774,-0.4416585824151328,-0.06951068717133825,-0.054344854070061815,-0.6600475085265887,0.17529282371656618,0.8158803120698953,0.5753317828735798,-0.6225088002897302,0.6759161974925124,-0.03819040788215984,-0.0734079696494427,0.5100172863700208,-0.4564014175886234,-0.25846069407900313,-0.12880744816419143,-0.15738111602814833,-0.7048535374299032,-0.23706631899293945,-0.5168436422372258,-0.563477355255048,-0.7289930490837349,-0.20209249600043133,-0.5006428537217541,0.18444958629507763,-0.4001692170877212,0.26073230120656515,0.022701291221854745,-0.42642675121656837
Thal_LGN_R,0.30212498202746113,0.4241896787268872,0.09793236400587926,0.07762464288929065,0.5577174379640003,-0.4932913401624423,-0.38154087927244373,0.2965417691335452,0.6157978461704786,0.1839066944425264,0.7997510703485757,-0.09657377917060121,0.10016229792723855,-0.21012097448843173,0.5722421694732986,0.020184925173383717,0.6628663897673951,0.4864788326605217,0.576181239932039,0.6645535619507205,-0.2010735649296154,-0.07960684982633495,-0.1328578338937221,0.6242499010419508,0.6255231422294955,-0.34214222958691354,-0.49323638950500004,-0.3643608514081495,-0.3234286213635112,-0.39192551323947317,-0.24953904352078218,-0.17391599186032553,-0.0015946378728276867,0.5004575809938787,0.6540136992999056,0.5111609191893901,-0.2870720696002193,0.2170062513314381,-0.350785034550724,0.0031604337280257576,0.5769065585366717,0.3002338252232896,0.48158126536742274,-0.4305336798387291,-0.29361585149854724,-0.5035845508406225,0.6823737905173957,-0.3566813067465066,-0.335112629939109,-0.45577552039802444,-0.08731062761808378,0.6830362859913978,0.348806487763325,-0.4646211580753819,1.0,-0.31950324006996517,0.6752949899299119,0.35131110053271375,-0.03763396559455772,-0.4778133582824591,-0.12545175017939245,-0.3860192763252079,-0.22715751913939777,0.7205585030960519,0.667850296917478,-0.5884419430262807,0.7209123753666197,0.41011422478849185,-0.4689256411638372,-0.2560973207963527,0.16247994999945758,-0.5737780798527656,0.2945365580144776,0.30444651802253747,0.4634393240506045,0.6458902242296931,0.38505704454268813,-0.2921885790481131,-0.19023635891035698,0.5688643880117074,-0.25334439375036355,0.5116673258396198,0.3658602914727511,-0.43039507874733124,0.5493034318588929,0.6049413583974479,0.15068356718193812,0.032739983307805934,0.5243892925336242,0.5736291070343048,0.5806018933262295,0.5926560287732259,0.8113833566759279,0.3402865893332964,0.6941486409924124,0.2910639087560273,0.7143011973214574,0.1469058673474443,0.4847188307790248,0.5824462563207172
Cerebellum_Crus1_L,-0.25812271818630417,-0.16275169409687515,0.1154599602353842,0.40872613305139166,-0.5515269731199927,0.3833196745907749,0.6286242174497735,0.4288554171177146,-0.06334779820037617,0.101572655599902,-0.4821343788050386,-0.09571267278565448,-0.3212008223458067,0.5114372783535641,-0.3445275804084889,0.01464275966017397,-0.4819465721768715,-0.40624490092791243,-0.44628902551347355,-0.13513415720494418,0.06722577770198793,-0.07804127584029119,0.2971012074607331,-0.3061186379604683,-0.3155056665209023,0.5512094562941668,0.4788616418303175,0.005819324744033618,-0.024574773713174503,-0.126323126157888,0.7376351396492493,0.6729701190670245,0.11745395164159941,-0.34100149864840984,-0.0688652479190288,-0.4923279233376095,0.9564277998762445,-0.26839848094072744,0.6077785685174247,-0.1214669252773646,0.13602784669474888,-0.166134277935711,-0.07278503598624021,-0.09039258982082836,0.4954972471643711,0.4326478502335695,-0.4954868063702753,0.22989744410193985,0.8598315143043898,0.7060243320912081,0.033071209802533606,-0.2418266007107575,0.027513652997590635,0.6652406967677205,-0.31950324006996517,1.0,-0.36942536275197563,-0.09130654435333391,0.47571789701265965,0.6837599928787773,0.7404194957728205,0.7491560714579308,-0.10338622008477842,-0.5394529669485818,-0.6135033134519872,0.5281894099064149,-0.5653950434779365,0.10985568212742074,0.7399630825625154,0.8782903719216826,0.48659911417848983,0.30780487860954237,-0.29371889450358696,-0.06321280653809706,-0.11057319142770888,-0.5616753038033556,-0.054928835600260004,0.5685020360665552,0.9051219457793932,-0.6453084442529743,0.8735489007115148,-0.08409561790541328,-0.23038932974383097,0.4835671671983662,-0.39257709814625547,-0.21191426125154622,-0.034708126505344765,-0.007975973540890835,-0.6099819140244276,-0.15073933165881212,-0.25118692157109246,-0.5173256880290903,-0.46820043255550026,-0.20045021912734462,-0.38067281769163586,-0.21710176167661935,-0.34440354537347667,0.15046739376439422,-0.023871187049141533,-0.4271076236472273
SN_pc_L,0.48000968185696347,0.26520371388100816,-0.043925026481991765,-0.06557764866077372,0.6298117065471933,-0.5524978384860453,-0.4308524217277199,0.12814776551181276,0.3562677453453385,0.08048385274841321,0.7207840338261753,-0.042955930446570444,0.18545526618264016,-0.39145928259302437,0.7401403558304025,0.11367741743705727,0.606006660907023,0.7453701868929133,0.608740081267808,0.6466553805533635,-0.292869935796818,0.1157064296998881,-0.2590134584749609,0.5937788926549293,0.5992905157457737,-0.519449892912706,-0.5373542419674318,-0.3592340094234197,-0.3821728381051341,-0.405990270464391,-0.5265129499851272,-0.32355413481952483,0.1390479314233035,0.4913822894567822,0.5149375435338296,0.3222892627057151,-0.36811581242501795,0.06696485770996828,-0.36265551068431995,0.03406015719867954,0.3938972764856794,0.3281060130829532,0.3577947798373432,-0.37712423907019055,-0.6408255796789565,-0.5304083175115032,0.6986899772485747,-0.3567999829218242,-0.4548153674938734,-0.677198113917886,-0.2504985422531162,0.744234710558396,0.3758436431669534,-0.5813867675321832,0.6752949899299119,-0.36942536275197563,1.0,0.131604900381901,-0.13411387474841066,-0.5923564134439769,-0.24201576154928567,-0.5117831072959612,-0.27983095563786153,0.7877295664126509,0.7466033581614057,-0.6480948119862889,0.7096597149554407,0.27482346691136844,-0.5549498468055784,-0.31737018662379146,0.1901969569059918,-0.6274076896379732,0.6650165882400672,0.24598055118633855,0.3746693818467567,0.7173262339335225,0.1608560038410306,-0.4528470986075635,-0.33871138859336597,0.7197683558613498,-0.29209548696065357,0.4431010986151265,0.2519205497476139,-0.628099906329136,0.5446495138619537,0.4994302808062273,0.4440349748302637,0.010471219288492827,0.7138813643665449,0.5074029213469793,0.6447313837820261,0.5615756245766653,0.7855978779662611,0.024214876939617158,0.6122690793568493,0.14174870399364067,0.7203726734348598,-0.0907418248488351,0.2631360913270775,0.5688597006422343
Thal_MDl_L,-0.05384896247315393,0.19449458122786137,-0.09649563498391893,-0.09362303553167671,-0.0017803331868210058,-0.13601393170161513,-0.16577730411249986,0.12015545392187996,0.37979156118424584,0.2255369873657051,0.3071976684976873,0.1801180035592729,-0.022673134016949304,-0.1409498085180767,0.1285577464219807,0.12977832830769695,0.3199835672999898,-0.12282138621487525,0.24608604220427072,0.20346884222969802,0.10140241240863687,0.02211044174154539,0.27026657253384845,0.41627662255001335,0.15388129236574333,-0.15405635336827228,-0.0930103681029138,0.0012508148212500884,-0.01900126393243692,0.05791086745094912,-0.0923165507393271,-0.15989773318063402,-0.008137881891710864,0.12320336192308394,0.22969569493012473,0.4723199932478961,-0.09551410054615661,0.40808966849790423,-0.07879903468849009,-0.15336358476114986,0.20587409172653984,0.08463728892400593,0.1966188653176737,0.0186401417589844,0.05997095506184033,-0.1016846821792178,0.29339603302348993,0.021155190020964096,-0.10862986646693386,-0.052747728113088185,0.1592495600282958,0.08921575157066984,0.11529807640043307,-0.10830470069363132,0.35131110053271375,-0.09130654435333391,0.131604900381901,1.0,-0.006112701934411338,-0.23491154801459166,-0.10764135618878073,-0.18064138400999613,0.1323842642483777,0.2292828823982371,0.18838929068739227,-0.16881555631647457,0.32382842195758654,-0.04303040344099919,-0.20689547031849576,-0.13985826312344363,0.229976758736161,-0.07555753322898788,-0.03856134443497148,0.2819039431942638,0.2686250093371926,0.32040279992372,0.4165161793874681,-0.21770697965215494,-0.09365815907661997,0.06489728528484641,-0.11233468408698588,0.214910175422981,0.314522861158562,-0.03640662889583498,0.03247028621386337,0.10120448366592986,-0.2510505832109735,0.21636529979600228,0.15947943116885768,0.337036329139537,0.12981510412063887,0.31801225053414783,0.2737906955573554,0.15312617871180864,0.18285587600547554,0.1399646751117886,0.31830764302069225,0.12847702249657247,0.1459371374554106,0.24816266349349836
Temporal_Sup_L,-0.1622154592841583,0.17039162621377058,0.13209845356634264,0.5902171441642852,-0.2987216078328915,0.48757815332763726,0.6478581756748849,0.1324127650777178,0.19107778691179753,0.26506543778641495,-0.10533636751183233,0.008078029387077867,0.028704426416954004,0.2960031636367203,-0.2060682261153982,-0.005478366893618392,0.03476898623752323,-0.1828846434524702,-0.19725315270200947,0.25719043033704203,0.478881664134818,-0.12179791161227622,0.11624286306616734,-0.06183922818097384,0.025875811319036317,0.15951953263346766,0.5434986470787322,0.41297463533556095,0.3857134587262992,0.18585351819381513,0.5167488399448856,0.36226252487483057,0.013196025497474409,-0.14410224306477903,0.295747090804842,-0.28113979772394715,0.4927750010571397,-0.08595207429288705,0.47983371723354834,-0.0012036170671722813,0.38152668410579166,0.19336380256951527,-0.0027315094053152263,0.1518412285763149,0.3142116774794256,0.49333787768674137,-0.13883500364655205,0.36127483765684665,0.5663365298605609,0.5859173660292458,0.4806022813992024,0.24561102099484025,0.3146288286089506,0.6408839628711033,-0.03763396559455772,0.47571789701265965,-0.13411387474841066,-0.006112701934411338,1.0,0.35725384830822804,0.47618229748310575,0.3006999264723267,0.3638199385154351,-0.30383419201828316,-0.35570854161113885,0.4728924930205447,-0.2862223050185462,0.31104374924434186,0.401140563374474,0.34464441215544056,0.3857566473956981,0.45841787984253857,-0.1600361834942062,0.07775776659138567,0.251416679567899,-0.14050885618687714,0.34549064211923863,0.48526371692548775,0.3596778534664489,-0.33118715515748304,0.5272730946564042,0.20897492415295524,0.15640094658363274,0.13665835499040863,-0.2296812024077868,0.016822152555966738,0.010042669342669305,-0.0919867097459714,-0.2792869397417602,0.29914200360738624,-0.08587255679019389,-0.3184609845352236,-0.2843936118051368,-0.0179567429150357,-0.16981865175706687,0.20989639735086132,0.060961449152844994,0.4456630846204621,0.25002773760290536,-0.16561258989879193
Occipital_Inf_R,-0.09524501485454097,-0.2003450069631108,0.5116222939193266,0.569566557250281,-0.39222039118259855,0.5337680839782495,0.6911681608537561,0.2815136755008965,-0.1595358143587953,-0.029067911020076758,-0.457058849479738,-0.43516499365431394,-0.27996616579915345,0.8589464434609632,-0.38541590628785116,-0.5434903225097364,-0.5917097750518054,-0.3837777920303799,-0.5154359925351722,-0.23483322956342545,0.33414250310818744,0.01238584824201578,0.06947096886627077,-0.5658831963554768,-0.22585494681462503,0.821016375340603,0.5450123776752309,0.15754977600409228,0.35643212696294524,0.06154260639873674,0.7435857501856084,0.8762025070904015,-0.10951639286881834,-0.5859248837720823,-0.16529122907442376,-0.6120044933725128,0.6670533950360703,-0.29350370257344677,0.409914835339686,0.10260577226342121,-0.0021634488079767607,-0.2615706593319993,-0.10494723810808577,-0.1371186412117371,0.5183761686628232,0.46351868343357333,-0.5845931459775175,0.03211151131783732,0.8858799591395474,0.8200834345933568,0.2324047278175086,-0.30778811300696257,-0.3414550227648366,0.7962142624314454,-0.4778133582824591,0.6837599928787773,-0.5923564134439769,-0.23491154801459166,0.35725384830822804,1.0,0.7515245019428376,0.8891741990399874,-0.08063391409255666,-0.5355514883778308,-0.5588588999622742,0.6125158445428873,-0.6386163608009021,0.27527914582920304,0.9430997121377384,0.6975504471021021,-0.22169620708927074,0.4320809513556783,-0.424871194705256,-0.1131714689028213,-0.36700422618082534,-0.7578698353352542,-0.1537410498727564,0.8542876312292993,0.688769602396779,-0.49821742437431127,0.6513894884319067,-0.006825587823690532,-0.4569710064065914,0.6682267084118407,-0.1940035196080524,-0.25873745071982496,0.03621505640516808,-0.498578022660854,-0.8366974726771168,-0.42184864678875994,-0.45676773094737655,-0.5585547334620004,-0.6098716462783936,-0.3099651045376669,-0.39026368233511655,0.20119670503134812,-0.41179457443539547,-0.027123043759716692,-0.059388103859835055,-0.33797655965846723
Cerebellum_9_L,-0.1822237300962798,-0.03980200569868259,0.5458672770305618,0.6443354370546882,-0.20662163362722513,0.3984890818516516,0.5468122231946204,0.6632771002120958,0.03623653852519619,-0.08709181201852471,-0.0990181588125675,-0.5635095371490754,-0.3142175743564666,0.8276738937864381,-0.17105842867432836,-0.3705397244648677,-0.4037311553206943,-0.21545194785554192,-0.36122016627698955,0.04145438574436895,0.1005350113352204,-0.02407190715740302,-0.03954460380199153,-0.26187606072657804,0.020305712367482995,0.5804739957659796,0.4336562794580699,-0.03171819043963775,0.13368915840195236,-0.22815736173826928,0.7834055162956116,0.9137059044810795,-0.08121970236221572,-0.36097086461749844,0.18922514318666436,-0.5495258243104515,0.8231418688821702,-0.3554687530105952,0.45257039391954457,0.07843447163753577,0.34822739981194606,-0.20787621521950653,0.09610809237838466,-0.34254372139640005,0.3990002555586724,0.38202327100962996,-0.37675916094897094,-0.11343669101548193,0.8484314420172135,0.6416674823192277,0.14393374204815215,0.017247392785630814,-0.07698183159220143,0.6392652905031199,-0.12545175017939245,0.7404194957728205,-0.24201576154928567,-0.10764135618878073,0.47618229748310575,0.7515245019428376,1.0,0.7281241110560122,-0.2081556655732309,-0.3133401976831989,-0.38340334070129284,0.4513055386762614,-0.45436680827883563,0.5438852612201188,0.7858129411296352,0.7893852844587057,0.06431104306736078,0.1968830394763477,-0.2418155650402272,0.059398348749628065,-0.1262380884047669,-0.543843969276456,0.004870243916350189,0.8226525680245351,0.768215082290673,-0.2896800259112788,0.6768035038495447,0.31275683213923167,-0.32100827323410835,0.41343396745054345,-0.0963126281373648,0.005398115504633542,0.0006377797198823734,-0.3594176841684018,-0.6672901903250908,-0.0689678485159638,-0.13644194829018497,-0.34046140211296094,-0.2639244654047636,-0.2351469210739038,-0.10875484465765455,0.07134843796044422,-0.2247142281745794,0.08015323689034412,0.24371786673593313,-0.17844248508785038
Cerebellum_Crus2_R,-0.15172061896001138,-0.17029201588376214,0.4393160589356852,0.478110556935787,-0.405363511137976,0.37464794914352545,0.5857220252617539,0.3297634177745926,-0.09813409416343385,0.030948632846647537,-0.43804286473581316,-0.3588350401100627,-0.3151349566020479,0.7469191352977053,-0.38043693500986303,-0.35777371686658127,-0.5484269463140462,-0.42589817035112776,-0.4723428881170633,-0.21204588280971495,0.1737392865992841,-0.019313315840728547,0.12069890827255282,-0.47875437234960017,-0.22226401541626287,0.7657403461463955,0.41375859318191655,-0.015361653231722202,0.14691401420046343,-0.11119051262459272,0.7209379661889008,0.8428878200852314,0.0614266534626691,-0.5427779387284747,-0.13001422808093285,-0.5513869863465366,0.7250402720318482,-0.23080532130875453,0.3952191622638504,0.11826294212355741,0.056541189204980954,-0.3095395893830416,-0.09124536013534615,-0.23608144484750537,0.46226289969523165,0.33899511484142414,-0.5817282010354966,0.034493130563961694,0.8391032360703891,0.7232969739626367,0.07921280823055293,-0.3206233009570575,-0.2673946047826571,0.6828190741497049,-0.3860192763252079,0.7491560714579308,-0.5117831072959612,-0.18064138400999613,0.3006999264723267,0.8891741990399874,0.7281241110560122,1.0,-0.20223465206573077,-0.4716074169467865,-0.5262619093785298,0.4934691238456728,-0.5995792762023698,0.2643625075006367,0.9064305165860584,0.7990716156667907,-0.07887616082279114,0.2775314199919919,-0.37738992047188535,-0.16809644793996617,-0.3329582958531818,-0.6578619946098491,-0.20875322402574506,0.7483263228580704,0.769133038470811,-0.47572750441536726,0.7440350359601555,-0.03624735999995669,-0.3943800733700736,0.622923411274047,-0.1214486652550269,-0.23745973306994236,-0.010504461938663856,-0.3674386909426749,-0.7731997272368906,-0.3987295270148269,-0.31715133445250165,-0.5520784674473626,-0.5010249327195717,-0.3317035541756193,-0.3685212172649247,0.12846829796296547,-0.33707494931991316,-0.12613392454523142,-0.019586365075060907,-0.2987198132602697
Precuneus_R,-0.1313910058221626,0.33927082654067914,-0.2824491235979071,0.0546204546734791,-0.21198524509034988,0.7026650319431148,0.40582367294463506,-0.4053225623676035,0.09409504996842516,0.14046052957326377,-0.22282970360754237,0.5821658003119384,0.20191343603948816,-0.12422557137592129,-0.35779766716621453,0.24786481237711733,0.03360721867789066,-0.3781576300621438,-0.19157764868524013,-0.0429157897869943,0.6778875923805272,-0.10001250124036037,0.38311203497630203,0.10133202085936074,-0.2000980891401239,-0.07253538759967335,0.6804448653058379,0.9051641705952782,0.7642863015073917,0.8941753043380618,-0.0028016461259339673,-0.29769090638562695,-0.04119242122857072,0.021789816755186348,-0.21139514256522052,0.02439850077794354,-0.056291857480936784,0.19186227403905626,0.11357406106040545,-0.1326452182622508,-0.22059528137555084,0.06055683427102675,-0.10711909219679197,0.9064041630530099,0.29386724307997647,0.7212914266808241,-0.03392738064931544,0.7646682881032186,-0.01152043532522517,0.24733410020792984,0.7621678458204635,-0.13768563561289177,0.2205584409668893,0.4377705774634978,-0.22715751913939777,-0.10338622008477842,-0.27983095563786153,0.1323842642483777,0.3638199385154351,-0.08063391409255666,-0.2081556655732309,-0.20223465206573077,1.0,-0.3662511419008885,-0.3538548919142655,0.6055958205229535,-0.21811879225815678,-0.24620149505147423,-0.07789266769058406,-0.3188569968867703,0.1662162784368372,0.7982124926397705,-0.18564356265232565,0.007807348459195717,0.38028009583627764,-0.10918247549269634,0.5239457702835969,0.059935560036531166,-0.2285943117110617,-0.31769842569450796,-0.053086583558527606,-0.2307626830283317,0.4700786842454954,-0.02940534547860375,-0.5251913569808095,-0.13539970790081823,-0.315335618567751,0.36923498863102766,0.047367856065245025,0.050513051846560846,-0.36157568296933085,-0.0552818170192953,-0.4485145344760904,0.12347782890077706,-0.34238367895719196,0.01673320824641983,-0.19627127251840998,0.3510927609926168,0.04039858397236282,-0.25306253457783867
Thal_VA_R,0.5235708486316856,0.18575558398076808,0.06735997972087959,-0.20764039260047143,0.7405235741758797,-0.6789021525237677,-0.6128587600790918,0.13218277180890783,0.5158105004812056,0.18579393065407454,0.8309622692301466,-0.12037077508694213,0.18488064429238418,-0.3214148033879026,0.8040634180311628,-0.10945712410100258,0.66413516323525,0.7194901569189865,0.7847926609144823,0.5956236613370975,-0.26065124674949053,0.10098645845063534,-0.22511059344527745,0.6207252932402304,0.7120716641451152,-0.3972301576968817,-0.7199709571550383,-0.4701925716722275,-0.36152405671098664,-0.41876867255145483,-0.626186935190534,-0.3027933032342302,0.08492822330016082,0.4378313107749635,0.5469954262072205,0.5031459406109763,-0.5422806684275915,0.17156479519625528,-0.4928450130871272,0.12872697877724087,0.36880049774152207,0.24332405447857688,0.3403147696270497,-0.5095473321388989,-0.6122436812814872,-0.7279955471827139,0.7691348798549045,-0.522126810482201,-0.5082515231795208,-0.6742499670384695,-0.18961757760548992,0.6773716807610759,0.2246226293510721,-0.6643951469859145,0.7205585030960519,-0.5394529669485818,0.7877295664126509,0.2292828823982371,-0.30383419201828316,-0.5355514883778308,-0.3133401976831989,-0.4716074169467865,-0.3662511419008885,1.0,0.9168384974016793,-0.8150006869722315,0.869242838286821,0.23727299145250727,-0.5408608159265051,-0.43500026930562063,-0.08345159160316791,-0.7276432575700696,0.5172239917575808,0.21369198145996288,0.2707654520540685,0.7726263677873568,0.20690291374238623,-0.48885200001915996,-0.4694531042861396,0.8610480495606788,-0.48836538683233954,0.5333879040609528,0.2503557373847405,-0.4703797508100127,0.7747152775945001,0.5629678724838673,0.37288488846904344,-0.14994252910625627,0.6706542731132175,0.4158861193514334,0.6623906230494365,0.6646729053010654,0.9027119164616626,0.13934337516217327,0.744576491224623,0.3290019481816689,0.8330284862947028,-0.24474745370888432,0.22835190925576684,0.7879711397070327
