,Thal_MDl_L,ACC_sub_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Red_N_R,Red_N_L,Supp_Motor_Area_L,Postcentral_L,OFClat_R,Frontal_Inf_Oper_L,Occipital_Mid_R,Thal_PuI_L,Thal_PuL_R,Cerebellum_6_R,Cerebellum_Crus2_L,Thal_VA_R,Temporal_Sup_L,Angular_L,Parietal_Sup_L,SN_pr_R,Precentral_L,Cerebellum_4_5_L,Thal_AV_R,Cerebellum_7b_L,Raphe_D,Parietal_Inf_R,Precuneus_R,Thal_Re_L,Thal_AV_L,Vermis_1_2,Vermis_7,SupraMarginal_L,Hippocampus_R,ParaHippocampal_L,Thal_PuA_R,Thal_IL_L,Thal_VL_L,Thal_PuI_R,ACC_pre_L,ACC_sup_R,Heschl_L,Thal_PuA_L,Putamen_L,Rolandic_Oper_L,Precentral_R,Temporal_Inf_R,Cuneus_L,Temporal_Sup_R,Cerebellum_9_R,Supp_Motor_Area_R,Occipital_Inf_L,Temporal_Mid_L,Hippocampus_L,Thal_LGN_L,Frontal_Inf_Tri_L,Thal_LP_R,N_Acc_L,Cuneus_R,SN_pc_R,Lingual_L,Thal_VPL_R,Cerebellum_8_L,Calcarine_R,Thal_MGN_R,Olfactory_L,Thal_MGN_L,Caudate_L,Precuneus_L,Cingulate_Mid_R,SN_pr_L,Vermis_8,Cerebellum_4_5_R,Cingulate_Post_L,Cerebellum_10_R,Calcarine_L,Temporal_Pole_Mid_R,Thal_PuM_L,Amygdala_R,Vermis_9,Lingual_R,Frontal_Inf_Tri_R,Frontal_Sup_2_L,Thal_MDm_L,Heschl_R,Insula_R
Precuneus_R,0.1323842642483777,-0.10001250124036037,0.11357406106040545,-0.31769842569450796,-0.053472274698039,0.02439850077794354,0.5239457702835969,0.7642863015073917,-0.1326452182622508,0.15755216552541312,0.6055958205229535,-0.10711909219679197,-0.34238367895719196,-0.29769090638562695,-0.37593828744313623,-0.3662511419008885,0.3638199385154351,0.7982124926397705,0.8743450034795917,0.021789816755186348,0.7621678458204635,-0.21139514256522052,-0.25306253457783867,-0.004259234115726831,-0.0028016461259339673,0.8313289173151119,1.0,0.38311203497630203,0.19186227403905626,-0.3553200570736078,-0.2285943117110617,0.6778875923805272,-0.22282970360754237,0.10133202085936074,-0.00945068344430175,-0.07471273867754669,-0.1962378862740411,-0.10918247549269634,-0.0552818170192953,0.04039858397236282,0.01673320824641983,0.27754416168739665,0.06055683427102675,0.16223397487953298,0.5821658003119384,-0.12422557137592129,0.6379930236621943,-0.24620149505147423,0.1976860026423697,0.5291600683472495,0.2725073821923378,0.47037188907802807,0.22456381340305392,0.20191343603948816,-0.19627127251840998,-0.13539970790081823,-0.35779766716621453,0.6804448653058379,0.29386724307997647,0.07778669418971902,0.2602486770958583,-0.056291857480936784,0.4377705774634978,-0.00815353754779387,-0.315335618567751,-0.1349028727256771,0.050513051846560846,0.9051641705952782,0.14046052957326377,0.12347782890077706,-0.3188569968867703,-0.22059528137555084,-0.06204179713016027,-0.07789266769058406,0.40582367294463506,-0.02940534547860375,0.34434752794232876,-0.23003119166247898,-0.4053225623676035,0.07729103847637521,-0.5251913569808095,0.5978578441499007,0.057344028073927175,-0.17209135076098905,0.0546204546734791
Thal_Re_L,0.27026657253384845,-0.11732764541218674,0.27569956866490364,-0.4445916742742128,-0.017310851705894817,0.1039016209482923,0.21240157458532602,0.1989439556094367,-0.2470004105048796,-0.04256442462786232,0.3016805517867739,-0.3130444943305565,-0.1657907780928817,-0.1256432779691797,0.10227790395362786,-0.22511059344527745,0.11624286306616734,0.4115757832104485,0.2230300205244627,-0.05826585651516334,0.2675003615033452,-0.20634063108573822,-0.11853148009307757,0.2731209272096969,0.077813879895212,0.4001333503190816,0.38311203497630203,1.0,0.31862768800486685,-0.28571866195727136,0.15892729793542582,0.3540143978692769,-0.36540742163455775,0.07100549399336767,-0.15008422032049254,0.11539321837032342,-0.08330998107291586,-0.1289106778998403,-0.12717283008606078,-0.18269339140429158,-0.12045132022774625,0.183643904259591,-0.24770964552988403,-0.14629901497905456,0.4396633942724694,-0.12462032145603569,0.3142515610407358,-0.45525946397674,0.2795880545061306,0.17586826441671077,0.3684780491311977,0.42466054303702944,0.11828439078873133,-0.1386519907126161,-0.18098513624014848,-0.21711221654190782,-0.22830827558337963,0.29474478839882956,0.3031916051090627,0.0329488471686323,-0.2010336932714958,0.2307820100750987,0.27169546441347703,0.10151483549291422,-0.27491838388867224,-0.404632015794066,-0.1817523236383999,0.2680771926205106,0.2588127410743889,-0.034504891166249545,0.08554495150450211,-0.1923461000662622,0.08600996975368269,0.11021077268689775,0.15426318413798026,0.30072589659178667,0.1344677382768767,-0.2631920000756409,-0.037165407131826804,0.14185455588182486,-0.4662679212134445,0.18791993489903905,0.35015072478043235,-0.2974043182375515,-0.13495125807928537
Thal_AV_L,0.40808966849790423,0.005014106320709747,-0.1812204910778721,0.05199160893346655,0.3055914754703883,0.43139341739823395,0.16596105598458616,0.056551790497674004,-0.10354114028906622,-0.12505339095900034,-0.17384534322059148,-0.07992463929197771,0.179765463214819,-0.3413380374337794,-0.3070473595919661,0.17156479519625528,-0.08595207429288705,-0.0065160328227699925,0.08649098155866702,-0.02774439792507081,0.10601286070380754,0.062320477882697733,0.2935244570894579,-0.17642294434891984,-0.28467281163335983,0.16510564578640036,0.19186227403905626,0.31862768800486685,1.0,-0.036178609500045866,-0.3109430105512531,0.1195408241143332,0.12333994556995823,0.1873590510568672,0.18705432135904165,0.45564534433597664,0.23804667037202595,0.3107673039357711,0.2213344291448149,-0.08625659507793612,0.13271957663507275,-0.17337914771900603,0.010262063952160656,-0.08978070625453796,0.3000618150818392,-0.2956213282452322,-0.11295216093081381,-0.2626495617282126,-0.1412362307824411,0.15264974828952338,-0.22578346683525263,-0.055481342907234124,0.23751807910612516,0.0821736148074569,0.1835781408645928,-0.006333373508218297,0.01841126171239346,-0.16293482620243635,-0.14686712185917708,-0.2578061178959115,-0.04694314746179252,-0.32137213969150463,-0.1802937008123123,-0.20330059735752226,-0.22035024657696253,0.030384760058863133,0.15174186686029384,0.06112376466577211,0.20576289499036707,0.07762842918356387,-0.3339853522346132,-0.011494588558511952,0.2342657574878668,-0.2853141723136992,-0.20113931604483734,-0.03181926923315865,-0.2561244255366586,0.1485301711008911,-0.1328133583567271,-0.2442792425133311,-0.0018859873251627548,0.1711703886962455,0.21884124870278984,-0.047322042722914535,-0.3072852490063473
Vermis_1_2,0.22479462054719065,0.12850771979348383,-0.24602568510984063,0.6236891285562383,0.1653358214630128,0.24154976870768283,0.2833478145009015,-0.2661759859327005,0.08330790677405053,0.14699292093786792,-0.5199635556340813,0.48370829895494,0.5845674556516975,0.12224933387706194,0.04567534912460024,0.6938134448513935,0.00010427183860938833,-0.5737067538637916,-0.524049613087335,0.3300115621374748,-0.07741588456019032,0.7571377426334075,0.5827861374962691,-0.26773968005111176,-0.23961082991425595,-0.46091622529441084,-0.3553200570736078,-0.28571866195727136,-0.036178609500045866,1.0,-0.044802319236301624,-0.18174484522372442,0.8049924531281027,0.5525763867332553,0.43091846507450243,0.4725430171261166,0.6589150853674703,0.5342532118775333,0.45515030341029467,0.4077277298002419,0.2946522817943086,-0.04791083926505822,0.22148328731681663,0.08003962446749462,-0.3090182260726202,0.06850773662254772,-0.39994397079875066,0.5084831721031745,-0.14525660167927287,0.2843185015679876,-0.45296552587140776,-0.173113484835853,0.38967601071854424,0.2231963741268123,0.6683425465728066,0.48136434543431167,0.6081872174068274,-0.3756489479291042,-0.3293661603854212,-0.1824930124006468,0.0657152456967222,-0.11162953826996153,-0.30478905879234214,0.05003949934650563,0.2300060079938804,0.5141883576698136,0.4331656102543734,-0.3973460186551317,0.13551318813183078,0.06380880157775166,-0.007742088504681566,0.6797990566003235,0.6313341796742062,-0.17579511000631684,-0.2673973215389003,-0.24816877036017235,-0.18025569299903663,0.5309075806630694,0.5515564203225909,-0.1803114751383182,0.5901728088207373,0.16877754736553532,0.33555526478139813,0.6674942949069224,0.10318792117149926
Vermis_7,-0.09365815907661997,-0.07624458726441832,0.41807557902150455,-0.5719535833881827,-0.10947229431248716,-0.47955153457634003,-0.06109209838233576,-0.08553069164315807,-0.08690966697283811,0.32721785676226894,0.4463157559107109,0.07316252136125106,-0.3192340062647799,0.7736734518758975,0.8700915236097534,-0.4694531042861396,0.3596778534664489,0.1698509473946094,-0.2089984102234487,-0.2850225820284725,-0.01725687848544973,0.0009963900209642366,-0.3927216982781242,0.6863557639862905,0.7842198631443954,-0.19936204343778002,-0.2285943117110617,0.15892729793542582,-0.3109430105512531,-0.044802319236301624,1.0,-0.008110648862174098,-0.3544190436752298,-0.2579225381129528,-0.41189021191904124,-0.3878064537852705,-0.3631657940541919,-0.5946068328918871,-0.4828413014633119,0.1364334001517455,-0.14664784331442807,0.6813545313645826,-0.21432621506857427,0.17031230814201465,-0.27089194106682524,0.585208978189508,0.4594320262882429,0.28338904531931536,0.675194088401451,-0.06854369960099434,0.7579823062347766,0.46598417315515595,0.04902205372537874,-0.3553821819240417,-0.3195411509101441,-0.1308321410356701,-0.3196405693606185,0.422690928510334,0.5283529230197722,0.7107279323895893,-0.1655977678274368,0.8968360409265012,0.5753317828735798,0.7341658103468754,-0.046518203189672196,-0.31430084522765617,-0.15559831169823934,-0.1076187454177538,-0.0035809520069318623,-0.13098257460535573,0.9287646223441046,0.23369911676101332,-0.1573196448402184,0.7503834986448505,0.5308859690028753,0.49264829365985774,0.6317187983774472,-0.590356430904499,0.5732905778560726,0.7271458661960847,-0.27757185894618397,-0.2322480658669725,0.10595656928601464,-0.05467407606494652,0.4811828647087358
SupraMarginal_L,0.10140241240863687,-0.036553099800207385,0.09320725623179826,-0.28452448580176876,-0.059016660755599686,-0.11186038015401714,0.4721774004944394,0.8585994344160298,-0.06485951188346857,0.5290886864277863,0.5187405455998167,-0.058377559550219484,-0.27590495539476184,0.12670265147806573,-0.06232546138699479,-0.26065124674949053,0.478881664134818,0.7282658359810653,0.6085918275547184,-0.13887736294840838,0.7815226977167885,-0.02764622324500729,-0.09318454329679732,0.17729001463395103,0.15238286252232203,0.30990029711268857,0.6778875923805272,0.3540143978692769,0.1195408241143332,-0.18174484522372442,-0.008110648862174098,1.0,-0.15092403793908463,-0.04150290873458424,-0.020531756106043172,-0.14937937754144112,-0.2348191203249033,-0.20759458876194975,-0.21322696293164523,-0.08874130835852787,0.42125484578325884,0.26668174479385226,0.02695195854525222,0.5431305853392875,0.14746341656237197,0.25638352431988315,0.550301768752906,-0.05756413987901052,0.22311935407334563,0.359878623323846,0.3231507705847376,0.39846713906081194,0.21872998089103785,0.12072792803639121,-0.025027881379760347,-0.10689342872614276,-0.2505406876968927,0.6426579527875563,0.34885868057007147,0.28888904334908355,0.1726046923196749,0.06199444740204959,0.6114063643578698,0.25335099898288926,-0.06303562955687081,-0.09240693356299051,-0.12340252240505122,0.755198405909045,0.3042122773203482,0.0028754530141168032,-0.06523368754375086,-0.021713353937751503,0.053079395349062954,0.27021757665095003,0.533835115617379,0.2105088057882914,0.35731466893617386,-0.09038204070745688,-0.18561466475541674,0.4223554498818602,-0.2986456092896657,0.2643443153714841,0.15725505757195374,-0.08695757775147558,0.2963091313630212
Hippocampus_R,0.3071976684976873,0.04564297910665498,-0.4707202221352055,0.8027350120867689,0.33020613909781665,0.46466800293144356,0.3732384926859835,-0.1801224976693109,0.11872952243625182,0.11018711763198846,-0.6212314039710204,0.5766005126324136,0.7203405712849197,-0.11815142060196705,-0.269229995253584,0.8309622692301466,-0.10533636751183233,-0.5809969201001209,-0.39410947631525045,0.5014803470298161,0.0027342616088204454,0.7166004173463892,0.6683854239643374,-0.4888310736165752,-0.40951789553343415,-0.39243783179924213,-0.22282970360754237,-0.36540742163455775,0.12333994556995823,0.8049924531281027,-0.3544190436752298,-0.15092403793908463,1.0,0.6787652485033797,0.693715908521787,0.5746634231562797,0.7839335888365434,0.703449317830476,0.6365945831712155,0.44381058583547356,0.43649788921820654,-0.21666241619541607,0.3634930880335044,0.13681599334799482,-0.20432825615080766,-0.08689922435469538,-0.5087196451997027,0.5066955533424631,-0.38742865727862946,0.3760992974716806,-0.6891875331707853,-0.3537422439775173,0.5095209634966354,0.2839459114551354,0.7939380900878319,0.6078703240941399,0.6919208634859682,-0.4910269689825301,-0.39066382529657356,-0.3628247170362357,0.1876055318844424,-0.4141078858985941,-0.46579798728881305,-0.17451816332384332,0.2365616546338486,0.6605779615512578,0.5668348085083321,-0.3176314160395404,0.19595305228083246,0.2759406160483054,-0.34907175731428014,0.5925143616957385,0.7276588921318556,-0.4627392175614131,-0.40242289267550374,-0.4692147876163006,-0.3534452677029027,0.6697935010320291,0.31939115821860187,-0.3898405883680535,0.7253293953718538,0.3072694713799943,0.3338615617568294,0.7271648246749411,0.032873253073122374
ParaHippocampal_L,0.41627662255001335,-0.03375064219006241,-0.3152010218242105,0.5382740643214068,0.22070373999771356,0.5113614094433392,0.5128368444862759,-0.12695290706860438,0.005961578632707901,-0.06065877826253364,-0.40055592053006467,0.44331323741126094,0.419925020962443,-0.36338049154190966,-0.28041824704215257,0.6207252932402304,-0.06183922818097384,-0.32624077548645203,-0.19018803426480155,0.607833998084282,0.12182831152696688,0.5013715288455984,0.45698190632213936,-0.4531884296929987,-0.43197867104796434,0.064478324432089,0.10133202085936074,0.07100549399336767,0.1873590510568672,0.5525763867332553,-0.2579225381129528,-0.04150290873458424,0.6787652485033797,1.0,0.5985935042463875,0.6128510701680194,0.7689653233721105,0.6309819408600392,0.562327546218026,0.2982893031792543,0.1533316395215038,-0.13607003258511075,0.3536541777708555,-0.0879996703336915,0.2782959108763604,-0.37220874494759787,-0.27973591659749264,0.12187614146888383,-0.238535091385321,0.5632378588979325,-0.43654045692183274,0.013558455909196384,0.5669666059826136,0.28984019370318775,0.6430571881420684,0.45898362415773136,0.6416566437427361,-0.25593837528081026,-0.16228561831742974,-0.38662934579234204,0.1636195197990961,-0.2679044527509441,-0.36699664276172345,-0.21122121463345517,0.2118050176372867,0.4222799274926565,0.5485573655875059,-0.07056022637760938,0.2863668017640113,0.3834179918099437,-0.35055532235728815,0.40458118667626813,0.697076123505389,-0.5072459559747728,-0.3008250661624008,-0.43850426679857557,-0.3299556504493511,0.4379431511483873,0.14225416057059542,-0.4262712274053311,0.3676574419561504,0.4977821333150353,0.2888929931068821,0.5404274921985897,-0.14650318057524747
Thal_PuA_R,0.32646010227977373,-0.07598465606794695,-0.4340804502744318,0.5358391486715139,0.3983607575057844,0.6333286384519212,0.46848247412199384,-0.03809671189366434,0.04371014651959038,0.08969008774648442,-0.5038154742993001,0.6055022082356298,0.46216167656227125,-0.31602235276494345,-0.35597249387964697,0.6257521169442561,-0.13590531148007745,-0.4005514675544411,-0.1825937842795136,0.6248749840817555,0.1433186720518856,0.5296770205409176,0.41078960521758534,-0.4504626005724763,-0.47434385586869454,-0.09787345251383278,-0.00945068344430175,-0.15008422032049254,0.18705432135904165,0.43091846507450243,-0.41189021191904124,-0.020531756106043172,0.693715908521787,0.5985935042463875,1.0,0.49295536284302904,0.6742834355980089,0.6654142310958641,0.5395500237801069,0.14945811987266103,0.36804327165185824,-0.2494176773808035,0.594486166102458,0.12631678545245986,0.1729205009842157,-0.22325988877364228,-0.3612260720614687,0.14583021485567552,-0.401556338226226,0.4293672871472656,-0.5490715981506353,-0.2103458312104979,0.5210838615040239,0.4002050752233373,0.68780832257159,0.46715155065610575,0.5689693399336688,-0.3769487851727081,-0.1384341952438453,-0.27338573432680374,0.44828658044184755,-0.46678057918132926,-0.3936341156486209,-0.27866571193637507,0.27627188665567964,0.6351525476638933,0.5423927661765923,-0.11185780365599587,0.3784087696689379,0.5158708559769368,-0.45715914236203303,0.38867011863538475,0.6085490400668145,-0.4862240986329011,-0.29162978678268897,-0.34086084615188605,-0.38087508632446976,0.47040538854292074,-0.04349486968132996,-0.35664705711590045,0.5264812730130354,0.2817544591828954,0.1735307609564722,0.5357059906215825,-0.16035052219510323
Thal_IL_L,0.5213928010921732,0.021101646149620557,-0.22132287278137402,0.5021789393401438,0.4082873556128735,0.6540453042357645,0.33582280096289807,-0.2899506118291868,-0.06113210185503338,-0.28044138603778906,-0.5984034336800317,0.10936718535331738,0.5508217379574991,-0.4456102592680526,-0.31968093953598925,0.6495206889423654,-0.17359420526428918,-0.44104741463762925,-0.34070105126841593,0.36009656238116033,-0.06636919653358483,0.39091625244267725,0.6089885508866116,-0.390928630270423,-0.49593490514080385,-0.1135335205851522,-0.07471273867754669,0.11539321837032342,0.45564534433597664,0.4725430171261166,-0.3878064537852705,-0.14937937754144112,0.5746634231562797,0.6128510701680194,0.49295536284302904,1.0,0.7521841272149771,0.6723088387150732,0.6160566501223433,0.22667466210506063,0.07903250784032081,-0.28587499732639404,0.12992170839241218,-0.31287685418880623,0.1392155089099008,-0.45263472261471466,-0.4788365847594362,-0.08768566606425277,-0.23881022123210952,0.31014616883636265,-0.5568411825667495,-0.1421356812146454,0.3602939601583115,0.06634532794107602,0.6343624254659032,0.2921870793142076,0.5523118777134546,-0.49408726461910624,-0.4092260073771377,-0.5568445786585021,-0.07111384838558442,-0.4024636162998224,-0.5307967747376798,-0.39719855478985056,-0.047431492652623135,0.30997654877151826,0.47467586019901964,-0.24987073776772678,0.1534244357665708,0.15684023565571187,-0.40816169441180516,0.2728462886732159,0.6559273092204146,-0.512573567817668,-0.5475718565244858,-0.32977808180155804,-0.5349868666304459,0.46289862562940765,0.14100002487562663,-0.5362443321015516,0.3244026976328841,0.3895105607533089,0.366534708683088,0.31951987329731973,-0.3117473641788517
Thal_VL_L,0.39988691719055075,0.06005784454256325,-0.3670140292930036,0.6695274402082525,0.2810371746492166,0.6461485565306045,0.4322042815477718,-0.4047964532344092,-0.030470216758812566,-0.14516892590702882,-0.7502390542464167,0.42954229134417465,0.6499743010616063,-0.4375423598295379,-0.2830147553602084,0.847425606465473,-0.16614992480218263,-0.6486554983994863,-0.5212129982112976,0.5913973451373566,-0.1152616225954413,0.5996917824128828,0.6405542578623901,-0.5639546135425324,-0.558349022474827,-0.23586915033231304,-0.1962378862740411,-0.08330998107291586,0.23804667037202595,0.6589150853674703,-0.3631657940541919,-0.2348191203249033,0.7839335888365434,0.7689653233721105,0.6742834355980089,0.7521841272149771,1.0,0.8286736973850914,0.7252072951315809,0.3158760589147132,0.1324824305240983,-0.3127220417158678,0.3809193676744726,-0.22117578056247297,0.11640537201993294,-0.4887572148742381,-0.6122518972246696,0.09702047148897752,-0.39225342845073374,0.44382934258830786,-0.660128473602768,-0.140539891739641,0.454450150220886,0.22475592066656175,0.8278060986681964,0.5845953030143833,0.7462891215928139,-0.6163939701321596,-0.47331383163831875,-0.5099028963381013,0.13997621860252232,-0.4257615690537361,-0.6397397468630707,-0.3664979837512157,0.23397516932564003,0.4904543587272559,0.6380042348367543,-0.3654863239686705,0.24236630329474682,0.32815620365764386,-0.3943686464680967,0.4717721239518999,0.7710688337158861,-0.636305752069205,-0.5489179788776647,-0.5031102245412234,-0.5749522177752735,0.5573058260074863,0.17367745966575907,-0.5724586232142627,0.5458753513614104,0.38181662151204687,0.27351957798800164,0.6459947698033708,-0.2554975947250961
Thal_PuI_R,0.32040279992372,-0.011141574623188719,-0.37546107444232063,0.6722613799467065,0.20032505532156988,0.661349506611617,0.26854658458905195,-0.3186358834750009,0.0366883582545564,-0.1082946710947727,-0.7477107591482695,0.3367974606184816,0.5559259919931709,-0.5891091948397682,-0.4794958372688333,0.7726263677873568,-0.14050885618687714,-0.5810317270704161,-0.3671710123852576,0.5854044719703132,-0.11963416489832793,0.5680821078834639,0.5853800088250088,-0.6041531610482971,-0.7219532540095686,-0.07046602429820004,-0.10918247549269634,-0.1289106778998403,0.3107673039357711,0.5342532118775333,-0.5946068328918871,-0.20759458876194975,0.703449317830476,0.6309819408600392,0.6654142310958641,0.6723088387150732,0.8286736973850914,1.0,0.5375650524375934,0.11182434866889668,0.2184007065146112,-0.5059086957126343,0.4605653423169017,-0.13408678543597372,0.2790813260168684,-0.6036221260501793,-0.6766914532494157,-0.010365532635474933,-0.5852440625120116,0.33910789232677657,-0.7388627456100896,-0.19124820792849492,0.4179324944930973,0.4602273033002296,0.7929048065799834,0.3810892020399474,0.6030558510654936,-0.6304258031729096,-0.5056792664514687,-0.563014428012269,0.29442996214380834,-0.6013776820626723,-0.6600475085265887,-0.5470375133826076,0.20998235473919616,0.40105550009608254,0.5693011413651359,-0.29447272485809733,0.3966107274927561,0.2752994087719339,-0.5506708770331853,0.38065328501336554,0.6471261860791695,-0.7227003581177943,-0.5268964171535876,-0.5299680453982055,-0.6266804456278565,0.6281540527108862,-0.12154237984918334,-0.64288078144185,0.5485178563334047,0.27652310424446686,0.082090480624034,0.5852928526292623,-0.3799266915742311
ACC_pre_L,0.31801225053414783,0.20474665816015647,-0.2484375709495133,0.6674060136937927,0.38484673662889607,0.5234927482834205,0.35174095213749584,-0.25418401753767184,0.18072013871050885,-0.34273688198037233,-0.5397786666970448,0.3257973384890332,0.548692580198367,-0.42227501227087605,-0.4132494698669095,0.6646729053010654,-0.3184609845352236,-0.4368320279075414,-0.22687278022188317,0.38813366763351304,-0.09830231677874271,0.25987527693187196,0.46652714775110143,-0.4975138270095378,-0.4259202269259935,-0.1368368036137776,-0.0552818170192953,-0.12717283008606078,0.2213344291448149,0.45515030341029467,-0.4828413014633119,-0.21322696293164523,0.6365945831712155,0.562327546218026,0.5395500237801069,0.6160566501223433,0.7252072951315809,0.5375650524375934,1.0,0.44382098420110117,-0.011528676469647966,-0.21285129145019369,0.07789553248451431,-0.3693460179024947,-0.04801793553264298,-0.34520333206266496,-0.410816535396805,0.06773995230935324,-0.3155388348248072,0.28968866037024077,-0.5976059493086575,-0.311290937636752,0.2616189090671776,0.04836611612342743,0.4992569206013618,0.447538289887711,0.6468631819673173,-0.4907597292455831,-0.37107835841879644,-0.5385817792535618,-0.050461884861234346,-0.4678345702972986,-0.563477355255048,-0.27719987517373385,0.07316291388653781,0.4696263844793958,0.5069279182186236,-0.22184760980110932,-0.23096077767437392,0.22249809169516133,-0.4997970136552699,0.13310949021119514,0.4944811952984747,-0.5648373839480801,-0.5598269230421895,-0.3621251343447864,-0.43482688145463705,0.4127375183884048,0.06332444820470072,-0.5686384856057722,0.4189604318435254,0.5166160615094044,0.27578459104746417,0.367182898892019,-0.19889619595752098
ACC_sup_R,0.1459371374554106,0.07529176317939407,0.04281284741658745,0.2785221400730304,0.24768581979321402,0.04325254396204827,0.4226497333847171,-0.06959935070574017,0.2294875590168285,0.2032118985598666,-0.020241192144392076,0.30537134194211096,0.35492750546138596,0.18873456076954795,0.026754866842050265,0.22835190925576684,0.25002773760290536,-0.12988205518615045,-0.1422221520243524,0.14682818900560582,0.1711340531465037,0.37722682258284396,0.21984920418566375,-0.0582098552341364,0.2750676776489642,-0.14483464238573057,0.04039858397236282,-0.18269339140429158,-0.08625659507793612,0.4077277298002419,0.1364334001517455,-0.08874130835852787,0.44381058583547356,0.2982893031792543,0.14945811987266103,0.22667466210506063,0.3158760589147132,0.11182434866889668,0.44382098420110117,1.0,0.12426239113270053,0.36517225222805433,-0.028478215012839002,0.10362656906552768,-0.24212249349776954,0.1532168344168274,0.04634756339343639,0.6155938945701239,0.2014045404496172,0.44183550214829637,-0.07825564541880298,0.03174480574158331,0.37331985163829995,-0.09129169675934772,0.28444082809322946,0.36758185901577917,0.22476720513265855,0.01803554424288724,0.03204299399436402,0.018661285343658626,-0.04458244136212239,0.0715407220264859,0.022701291221854745,0.22308432365231415,-0.07797570400609667,0.16541713982192624,0.5194352394528077,-0.05413585435912516,-0.16157533852693964,0.08138119786705712,0.08629596434428567,0.4491458734964582,0.42400992048200004,0.03118396249772145,0.009756698339099088,-0.090260963817037,0.24010384557912917,-0.014260996662157101,0.38464974229178955,0.01786089959370092,0.24945771966551333,0.5622764089322834,0.3558302491086197,0.45521834557716395,0.5073916891321946
Heschl_L,0.1399646751117886,0.05284435391533163,-0.2965567817202272,0.3213698340108872,0.1950720220504123,0.12978594644953775,0.25628249931381064,0.38309693749875967,0.1758528880617594,0.6820613884780342,-0.09137162378341362,0.2957240477627445,0.2581777550207603,0.2594409880452466,-0.08398819519336698,0.3290019481816689,0.20989639735086132,-0.042648384504021135,0.015265837700016483,-0.012331928905000174,0.3929186331368455,0.47120498873399663,0.39365282776126914,-0.04884951766109503,-0.0893050023398681,-0.25711439516751117,0.01673320824641983,-0.12045132022774625,0.13271957663507275,0.2946522817943086,-0.14664784331442807,0.42125484578325884,0.43649788921820654,0.1533316395215038,0.36804327165185824,0.07903250784032081,0.1324824305240983,0.2184007065146112,-0.011528676469647966,0.12426239113270053,1.0,-0.11488270815054613,0.30821858483406117,0.7810160848629303,-0.1358997409260414,0.34130553324919916,-0.09519068363527436,0.4786903326448506,-0.15676590093690213,0.19554960402445784,-0.21875547694206493,-0.20931920209874533,0.32981708879165045,0.2807953208286611,0.5080085593267293,0.20563698350000448,0.20952656403515482,-0.00471712126454755,-0.030729302465824317,0.12612339838449768,0.2888619283072783,-0.23982304106049918,0.18444958629507763,0.1304246348283657,0.2663772996412413,0.3604296068921504,0.09479718448436517,0.0805393100905078,0.4959378643019832,0.025628843775665662,-0.10251342632419953,0.39064050645227183,0.41375274064952317,0.1425969462310106,0.21416452255935747,0.042628615434477476,0.0024326245856230414,0.3926004686580824,0.006246435881033887,0.24172215722794807,0.5123455342731178,-0.04099006938279052,0.27588935269217507,0.40278755569880387,0.3651119168116201
Thal_PuA_L,0.1387897542364066,-0.06009337433439377,0.5418198427698482,-0.5503426711946444,0.16486915991271003,-0.31834265214826324,0.31019132370863517,0.29729393513861013,-0.042008102385028626,0.3626631360098315,0.6693675769637787,0.20774147154692388,-0.35575851452398355,0.5818476891012111,0.5344873348689382,-0.5507623978331629,0.5507241202887797,0.49709098470670676,0.23838847967983637,-0.2087867786271598,0.40682979586639767,0.07939370280776634,-0.44745103043309337,0.5931804307339554,0.788713848828173,0.18615137368678797,0.27754416168739665,0.183643904259591,-0.17337914771900603,-0.04791083926505822,0.6813545313645826,0.26668174479385226,-0.21666241619541607,-0.13607003258511075,-0.2494176773808035,-0.28587499732639404,-0.3127220417158678,-0.5059086957126343,-0.21285129145019369,0.36517225222805433,-0.11488270815054613,1.0,-0.10278803000277893,0.2153553695343867,-0.10741089551572049,0.5464112100850317,0.7461094888699553,0.26991509017992965,0.6883933549328545,0.3006363524153883,0.7462498749465436,0.6334506449259096,0.38177636876381965,-0.1863402506299336,-0.35427894512884295,-0.09276065246967269,-0.4019500750479596,0.6736112574873091,0.6688924889568543,0.7143990993938518,0.02185687741899812,0.7491604785820605,0.706863163542241,0.7321734639673683,-0.30914417356443796,-0.19874825677821134,0.13333585159785954,0.30034361980398094,-0.05087287294237752,0.029223468179278008,0.6067650892483459,0.26118732232647496,-0.07628855991290837,0.5765908711904654,0.6469892047361665,0.4380843078444883,0.8809010085997234,-0.6523626300753572,0.4530414912635935,0.66997757625253,-0.4640782421231691,0.32835510746824814,0.2340130358317989,-0.03402168194914313,0.5224026650100779
