,Rolandic_Oper_L,Cerebellum_7b_L,OFCant_L,SN_pc_L,Precentral_L,N_Acc_L,Thal_LP_R,ParaHippocampal_L,ACC_sup_R,Thal_PuI_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_R,Rectus_L,ACC_sub_R,ACC_sup_L,ACC_sub_L,Rolandic_Oper_R,Parietal_Sup_R,Thal_AV_R,Temporal_Pole_Sup_R,Amygdala_R,SupraMarginal_L,Cerebellum_3_L,Cingulate_Post_R,Thal_AV_L,Precuneus_R,SN_pc_R,Frontal_Sup_Medial_R,Cerebellum_6_L,Olfactory_L,Thal_MDm_L,Caudate_R,Thal_VPL_R,Angular_L,Frontal_Med_Orb_L,Cuneus_L,Vermis_9,Precentral_R,Frontal_Inf_Oper_L,Putamen_R,Paracentral_Lobule_R,Postcentral_R,Thal_MDl_R,Vermis_8,Cerebellum_Crus1_R,Thal_LGN_L,Thal_PuL_L,Cerebellum_10_L,Heschl_L,Heschl_R,Frontal_Sup_Medial_L,Parietal_Inf_R,Temporal_Sup_R,VTA_R,Insula_R
Thal_AV_L,-0.08978070625453796,-0.17642294434891984,0.10115456385472685,0.06696485770996828,0.10601286070380754,0.01841126171239346,-0.006333373508218297,0.1873590510568672,-0.08625659507793612,0.3107673039357711,0.05199160893346655,-0.23080532130875453,-0.038226369832042605,0.005014106320709747,0.2978438070874303,-0.022599879115373575,0.002757183703367638,0.18169895584656298,0.2935244570894579,-0.18456013302640298,0.1485301711008911,0.1195408241143332,-0.10734052536003877,0.10168608175562655,1.0,0.19186227403905626,-0.14686712185917708,0.05353054842743892,-0.2706912723253251,-0.22035024657696253,0.21884124870278984,-0.021116735302124028,-0.04694314746179252,-0.0065160328227699925,0.18306259751656506,-0.11295216093081381,-0.1328133583567271,0.3000618150818392,-0.12505339095900034,-0.046678432532501604,0.2736153682456022,0.3111285458478754,-0.05616563998989145,-0.3339853522346132,-0.3014708680972868,0.0821736148074569,-0.02734618764885331,-0.04842074785448459,0.13271957663507275,-0.047322042722914535,0.0386156707796611,0.16510564578640036,-0.2626495617282126,0.18436400635527808,-0.3072852490063473
Precuneus_R,0.16223397487953298,-0.004259234115726831,-0.012739668084660236,-0.27983095563786153,0.7621678458204635,-0.35779766716621453,-0.13539970790081823,0.10133202085936074,0.04039858397236282,-0.10918247549269634,-0.31769842569450796,-0.20223465206573077,-0.06694642396059226,-0.10001250124036037,-0.22986194504730972,-0.18564356265232565,-0.0429157897869943,0.9064041630530099,-0.25306253457783867,-0.2824491235979071,-0.23003119166247898,0.6778875923805272,0.24733410020792984,0.4145751940869929,0.19186227403905626,1.0,0.29386724307997647,0.4883423890009005,-0.01152043532522517,-0.315335618567751,0.057344028073927175,-0.187697340639524,0.2602486770958583,0.7982124926397705,0.24786481237711733,0.6379930236621943,-0.4053225623676035,0.5821658003119384,0.15755216552541312,-0.13768563561289177,0.7213336215605243,0.7478552326400876,-0.2000980891401239,-0.3188569968867703,-0.00996355333025315,0.20191343603948816,-0.36157568296933085,-0.2307626830283317,0.01673320824641983,-0.17209135076098905,0.33927082654067914,0.8313289173151119,-0.24620149505147423,-0.16709289773734637,0.0546204546734791
SN_pc_R,0.2717350396678337,0.47663740706428137,-0.5087560683258049,-0.6408255796789565,0.3424125812666621,-0.49671116254308273,-0.23000744340809387,-0.16228561831742974,0.03204299399436402,-0.5056792664514687,-0.6163735342470893,0.46226289969523165,0.14490486620403586,-0.2278917641256486,-0.408393659757798,-0.45467174378436903,-0.1878349779578477,0.257587993370373,-0.5504359727222047,0.0589164830646954,-0.6586963845443095,0.34885868057007147,0.6569599325242834,0.35010820469982395,-0.14686712185917708,0.29386724307997647,1.0,0.04587107392491398,0.5544464747104346,-0.2566537432115028,0.06642509117828996,-0.4303926476816182,-0.014969120602149038,0.5195761351804383,-0.010847957666740989,0.6344973440793442,0.07327441723334514,0.057816314128780626,0.3156825375731146,-0.39081315649580534,-0.009705640367163822,0.08306000851586536,-0.23964192775539142,0.41819380549491814,0.5234964849065049,-0.08704987682851224,-0.3720660898149949,-0.11573435577194734,-0.030729302465824317,-0.22421001462956963,0.004796666596103735,0.2442336252201031,0.030105560507310457,-0.5120684555988028,0.2972579380844866
Frontal_Sup_Medial_R,-0.11828026193227609,-0.16736133121818234,0.18086658232045877,0.13084233650429022,0.3995002555760077,0.10129686834702281,0.23200012828320654,0.30698927146462585,0.6568859378911741,0.11110465923702889,0.22715938460972893,-0.3208589431670762,-0.11357638259433857,0.041841720865659134,-0.07458512977207571,0.03109359907439924,0.1692903534797004,0.32183123468757335,0.0706613400897775,0.11529613675936232,-0.03213151696822778,0.15663613226149234,-0.07989178593623526,0.34417149575422895,0.05353054842743892,0.4883423890009005,0.04587107392491398,1.0,-0.1458515787534856,-0.24521887678603554,0.2281682544313373,0.08836424681805008,0.018657164844557723,0.23529087326076728,0.08642482926662584,0.23865721095077477,0.007655565383484595,0.010667258574512856,-0.06581579902435584,0.27269781613662497,0.08637864056804,0.1407071444181005,0.17621050324135196,-0.30003778080211224,-0.11920284175053138,-0.02933965637770978,0.03885606956409571,0.16848189606851394,-0.10055917246033076,0.1970811015954541,0.7488697820414157,0.2997558681143835,0.17579383897768042,0.15561611236835987,0.19522318027187485
Cerebellum_6_L,0.46882007103244316,0.8138804545121047,-0.5718359769969282,-0.4548153674938734,0.3008663709156454,-0.33257563472410834,-0.1804164898941538,-0.3679426267696409,0.04189321644582427,-0.6002748326282644,-0.5197842332476086,0.8391032360703891,0.23617098088717436,-0.04370863948722819,-0.3691438968433986,-0.3463045075214289,-0.030383804623744258,-0.10558024990737644,-0.33098072265024997,0.4087710508718521,-0.45548886561126667,0.30736077384350996,0.8843996432150338,0.5161753453603669,-0.2706912723253251,-0.01152043532522517,0.5544464747104346,-0.1458515787534856,1.0,0.026603634266233796,0.1679453217638446,-0.24599100293425769,0.06637167964740796,0.4230781258098371,-0.31648171634856487,0.6260793770303079,0.40352687033667994,-0.2662486193536739,0.5970778926424213,-0.14519684188463028,-0.3000250701138221,-0.266701831613806,-0.15316013879817378,0.7966991222223365,0.8717801185270665,-0.19475343775711584,-0.34469031664537364,0.14911444530958395,0.15531194402043413,-0.044296004600710544,-0.121421738100738,-0.09693654603759466,0.3490249227545346,-0.6976419042321134,0.6089773823745306
Olfactory_L,0.22261749670388353,-0.14241248468760787,0.4163203594054309,0.4440349748302637,-0.11690612703055916,0.6092014385138205,0.28586266730415993,0.2118050176372867,-0.07797570400609667,0.20998235473919616,0.4229426355922568,-0.010504461938663856,0.1237614850575658,0.14385275555169183,0.3417799392497594,0.5775280847390099,0.41112389412543543,-0.3488324036033729,0.12652204510010145,0.1418273727534589,0.4290408999561074,-0.06303562955687081,-0.18899382110586513,-0.1201221507385728,-0.22035024657696253,-0.315335618567751,-0.2566537432115028,-0.24521887678603554,0.026603634266233796,1.0,-0.2866767036834976,0.500822548536616,0.3571786927372876,-0.3218150619679954,-0.20441696690989572,-0.29296046833172956,-0.06638953124644381,-0.1298605120936636,0.24848244658294255,0.5419687606481894,0.005116556035263683,-0.17833566543064833,0.360368783397527,0.010604597947069038,-0.08017986127652335,0.18937972199830233,0.23144503474411318,0.27028683081605837,0.2663772996412413,0.4430866613732784,-0.10163655609035667,-0.28640072056522115,0.2760574701830549,0.24808124769279863,0.16252225259296546
Thal_MDm_L,0.049976258255822525,0.1912322923004588,-0.05274178124625482,0.05609347505188924,0.2819092889482774,0.17501840682528805,0.15412245792760826,0.2888929931068821,0.3558302491086197,0.082090480624034,0.14347214285430332,0.1122428687759646,-0.09570756795269655,0.017850563268085443,0.18679527506276872,-0.18054572549218123,0.2233489001261035,-0.12971789451101715,0.4060366497584259,0.27907303565736746,0.163223181610898,0.15725505757195374,0.15661146083502708,0.4080428517579915,0.21884124870278984,0.057344028073927175,0.06642509117828996,0.2281682544313373,0.1679453217638446,-0.2866767036834976,1.0,-0.2916140840639979,-0.2737067965995471,-0.011944948613365973,-0.1984703965705048,0.07628942009323152,0.43501380987246924,-0.08691070068538538,0.13881598458461186,0.045052126274633786,-0.1300141629374922,-0.08532017286150095,0.19770211958192294,0.056890503072758516,0.2018621413500449,-0.17525732902592586,0.19583692423901192,0.3635422375599068,0.27588935269217507,0.10099421507456516,0.3120291574010776,-0.150642519418292,0.1875215768695595,0.025154681700986874,0.0955727456153202
Caudate_R,0.19007253730676302,-0.3693105922326832,0.4639809037398791,0.5867412113734465,-0.1378351525002162,0.5391470999756345,0.3999857719944212,0.33516813823902486,0.19482379027245222,0.5648664433676174,0.5186946281654528,-0.39464171494462247,0.08280690849338752,0.09371112608118508,0.43754617130061657,0.5160037102062281,0.521339728519509,-0.2724651771105114,0.3296572071528469,0.020079223878411063,0.4612726164636171,-0.24779990578723024,-0.36733934137511287,0.039615599129026374,-0.021116735302124028,-0.187697340639524,-0.4303926476816182,0.08836424681805008,-0.24599100293425769,0.500822548536616,-0.2916140840639979,1.0,0.6023932985143501,-0.4432284629946572,0.03453250686372315,-0.38872976914958846,-0.011231468741733931,-0.03416076449357474,0.15191521709103992,0.7837911607269992,-0.03586272304185457,-0.12324154722487918,0.4924439056289712,-0.26061612330093764,-0.3282479505258113,0.4121302736716482,0.3126788726142705,0.33721201536805434,0.2060926770979262,0.656528303591149,0.12190246284302372,-0.18349127855705835,0.36355864333361954,0.4570268799644253,0.13078264306470763
Thal_VPL_R,0.4489701946281792,-0.11842438974905364,0.15897532373832368,0.15379451245405826,0.3236380034767636,0.1647951284136143,0.17099183754147176,0.1636195197990961,-0.04458244136212239,0.29442996214380834,0.07849943273242434,-0.1976454033270944,0.21251881536152759,-0.06639277035632912,0.26577453854541433,0.290932153218279,0.3333087512286317,0.1884356106340519,-0.06363772967607435,-0.15385698889189453,0.1553894869057641,0.1726046923196749,0.09215518335729138,0.28537671584940244,-0.04694314746179252,0.2602486770958583,-0.014969120602149038,0.018657164844557723,0.06637167964740796,0.3571786927372876,-0.2737067965995471,0.6023932985143501,1.0,0.07838343997732695,0.09154367687524413,0.12279607125921732,-0.2198008739844746,0.3278173630584618,0.432796350843494,0.444846880140659,0.387316326180585,0.2827759690896314,0.20704065902485633,-0.1235623551724865,-0.018873956804604144,0.6690666673064927,-0.03963421096329727,0.19391761192252469,0.2888619283072783,0.39459558265646283,-0.019018213875965976,0.26485658264109985,0.14139024123538166,0.021879977542549292,0.14666867778657255
Angular_L,0.2638027163412174,0.42031948212846004,-0.39342309085089305,-0.6274076896379732,0.6591634603387039,-0.6123608565406857,-0.3959741612510503,-0.32624077548645203,-0.12988205518615045,-0.5810317270704161,-0.6384415247308955,0.2775314199919919,0.044193736030776185,-0.09442786197450535,-0.5563828980337818,-0.44713476436454525,-0.34486278177911617,0.7730101532231923,-0.5115815102084629,-0.058594286886497426,-0.5053376840236278,0.7282658359810653,0.6307780765091305,0.3694960870977296,-0.0065160328227699925,0.7982124926397705,0.5195761351804383,0.23529087326076728,0.4230781258098371,-0.3218150619679954,-0.011944948613365973,-0.4432284629946572,0.07838343997732695,1.0,0.012131795712425009,0.8688633671093852,-0.2574123096817257,0.24927024659375682,0.27086021283188066,-0.4143107322227791,0.45945686201072833,0.44508317810088677,-0.4779564909623737,0.10736168752616525,0.43626855572819884,-0.04641130154976089,-0.6177481414587911,-0.3336122717421407,-0.042648384504021135,-0.4501610087124225,0.053515945940637355,0.6360275414312748,-0.2130252151371486,-0.6106123566701585,0.2835410625152098
Frontal_Med_Orb_L,-0.4290788478849411,-0.17006421894497617,0.23577478653769887,0.11367741743705727,-0.12664268508428927,-0.16373418378854554,-0.09368567121545152,0.23542236416447526,-0.07510146216022892,0.26609628604118135,-0.1968969290046801,-0.35777371686658127,0.030705580242829815,-0.18003964997062108,0.03520784455247198,0.13410140011563917,-0.04291150659724676,0.38980021644976875,-0.20353158018903136,-0.6180830722959202,-0.21159134826127302,-0.22620219683209675,-0.23696898212982187,-0.0004435492885025568,0.18306259751656506,0.24786481237711733,-0.010847957666740989,0.08642482926662584,-0.31648171634856487,-0.20441696690989572,-0.1984703965705048,0.03453250686372315,0.09154367687524413,0.012131795712425009,1.0,-0.018938819215735366,-0.26131404096044164,0.6551838906112023,-0.3164297676110339,-0.11686722218432759,0.22756957692465282,0.5248205267466463,-0.20794056962827365,-0.1169149169303739,-0.3524060282755515,0.09678241876124322,0.09827565839239193,-0.3160622397256079,-0.4618425542288692,0.01334186853421046,0.03264053524897881,0.5501996453977577,-0.3819529227020494,0.2334949405951866,-0.40332497072463824
Cuneus_L,0.2742907382033177,0.5526525316727845,-0.4836392698080873,-0.6174742827365202,0.623758446150258,-0.5653580116776054,-0.2812936226118217,-0.27973591659749264,0.04634756339343639,-0.6766914532494157,-0.6631072604778668,0.4347172276438847,0.118535569137842,-0.0629056190686284,-0.6626106635582825,-0.40457902067145174,-0.28800764379403404,0.5955507927713758,-0.5597285232589415,0.1128807238501586,-0.5946070121785388,0.550301768752906,0.7389026428295556,0.4786721999540464,-0.11295216093081381,0.6379930236621943,0.6344973440793442,0.23865721095077477,0.6260793770303079,-0.29296046833172956,0.07628942009323152,-0.38872976914958846,0.12279607125921732,0.8688633671093852,-0.018938819215735366,1.0,0.05904288914260828,0.12984871991518765,0.33371688563679736,-0.36205178099810914,0.2161041144703546,0.262562830057676,-0.3696762642331074,0.3850845830529382,0.6672950060945945,-0.07426948412980608,-0.5780597585623753,-0.199871871132773,-0.09519068363527436,-0.32499174332049185,0.1190012329161728,0.5290866654122237,0.016209295310153016,-0.6784119213778671,0.4182301404004409
Vermis_9,0.05742462060378018,0.35714056040386805,-0.2005760271859053,0.12814776551181276,-0.09649331909729648,0.17578048692815773,0.1871204903279885,0.14225416057059542,0.38464974229178955,-0.12154237984918334,0.043458292911035215,0.3297634177745926,0.0046882338523596126,0.04876779127031064,-0.029408801387662116,-0.0940194587431174,0.2263716688291437,-0.5550987389200318,0.19471383752926233,0.42401326940628253,-0.006832839486625765,-0.18561466475541674,0.1880701638850958,0.2482307136405549,-0.1328133583567271,-0.4053225623676035,0.07327441723334514,0.007655565383484595,0.40352687033667994,-0.06638953124644381,0.43501380987246924,-0.011231468741733931,-0.2198008739844746,-0.2574123096817257,-0.26131404096044164,0.05904288914260828,1.0,-0.49865209938515265,0.15811673594228784,0.19926725644236118,-0.6701298427549311,-0.5787260916216372,0.22870247553268616,0.5429555907966718,0.42684592809991295,-0.1927114779741017,0.22422260905812905,0.44074781344271835,0.006246435881033887,0.2624098431041279,0.09132593894840574,-0.4962994017469889,0.46770142777683826,-0.015689282883707235,0.32796148234957184
Precentral_R,-0.15132128270945877,-0.14330867242525708,0.282606572410662,-0.042955930446570444,0.26840251773470136,-0.151235676993209,-0.11734709332131998,0.2782959108763604,-0.24212249349776954,0.2790813260168684,-0.20724715991820616,-0.3588350401100627,0.01230450988354444,-0.14239664768525626,0.17422573058292276,0.0809392215121335,0.026093117491551143,0.6914360102763302,-0.13356270099262402,-0.6883188779226815,-0.10413355398225319,0.14746341656237197,-0.06736964938667915,0.17565523881161987,0.3000618150818392,0.5821658003119384,0.057816314128780626,0.010667258574512856,-0.2662486193536739,-0.1298605120936636,-0.08691070068538538,-0.03416076449357474,0.3278173630584618,0.24927024659375682,0.6551838906112023,0.12984871991518765,-0.49865209938515265,1.0,-0.11810161668659154,-0.15851778987779352,0.7225235081890918,0.9321951699806486,-0.20878152162220312,-0.3312207323824983,-0.35382110563817887,0.31786223803959224,-0.10095687401308415,-0.3690054427696848,-0.1358997409260414,-0.0771994600315161,0.07870920140659426,0.803657215784004,-0.5120485108141204,0.11065413368191669,-0.44377609224516257
Frontal_Inf_Oper_L,0.8874939616552672,0.288958238787799,-0.30265006819588736,-0.11166116294939275,0.5558208220294331,-0.08963334853159462,0.11753105893695201,-0.06065877826253364,0.2032118985598666,-0.1082946710947727,-0.10726398919913548,0.4318031871153786,0.2224540868458871,-0.06759343001519677,0.045546441075999644,-0.05384309902949743,0.4434875093237732,-0.10319435593719457,-0.0005385421398945365,0.41375590023568454,-0.03828261857230459,0.5290886864277863,0.5632489415721544,0.5886613391624462,-0.12505339095900034,0.15755216552541312,0.3156825375731146,-0.06581579902435584,0.5970778926424213,0.24848244658294255,0.13881598458461186,0.15191521709103992,0.432796350843494,0.27086021283188066,-0.3164297676110339,0.33371688563679736,0.15811673594228784,-0.11810161668659154,1.0,0.28692378370438376,-0.03974798812449915,-0.1548957707358922,0.3071854479749479,0.35407737767689157,0.44588536382804855,0.21657751492491636,-0.08021453985102354,0.44763621904649353,0.6820613884780342,0.39757880557538466,0.07595212767074488,-0.09665663248467486,0.5779765477213511,-0.2643344905115434,0.6229439381684612
Putamen_R,0.26910771736530703,-0.36167531227364547,0.5456628892239181,0.744234710558396,0.04755518726289219,0.7063305690194506,0.5992348834647374,0.5724006696194419,0.44088096624002293,0.5887866805275759,0.6738619091041019,-0.3206233009570575,-0.03796208606251078,0.08311380590533213,0.5399345540607156,0.561397159259553,0.7722426949176945,-0.36267396966850307,0.5141165357580492,0.1969440315066992,0.5683293594990395,-0.06598461783588261,-0.35013215864540814,0.25011719388513337,-0.046678432532501604,-0.13768563561289177,-0.39081315649580534,0.27269781613662497,-0.14519684188463028,0.5419687606481894,0.045052126274633786,0.7837911607269992,0.444846880140659,-0.4143107322227791,-0.11686722218432759,-0.36205178099810914,0.19926725644236118,-0.15851778987779352,0.28692378370438376,1.0,-0.12871620668633604,-0.2188956558145368,0.737823434259189,-0.22198761618827695,-0.24962617503444431,0.3117469094867224,0.4819173338596667,0.5820656491215145,0.3850486636221889,0.832823243260993,0.3617323771319057,-0.2813903484586391,0.5766920042380436,0.611464147999189,0.32712462807691894
Paracentral_Lobule_R,0.04313323195262443,-0.22451542185584145,0.2559525948047961,-0.10617801075783144,0.5347274180453089,-0.06730863007990956,-0.13566323745698416,0.1363805661539422,-0.3868678338090507,0.1644417719222908,-0.08196805534718367,-0.39515497067381555,-0.09030185403443466,0.01848734827034515,0.16320121702286064,0.05449734840917363,-0.07452196786041676,0.7627075058098627,-0.10469126802359749,-0.5260904503192806,0.10291262818435981,0.5064980201680944,-0.05286793750656698,0.019333934144538593,0.2736153682456022,0.7213336215605243,-0.009705640367163822,0.08637864056804,-0.3000250701138221,0.005116556035263683,-0.1300141629374922,-0.03586272304185457,0.387316326180585,0.45945686201072833,0.22756957692465282,0.2161041144703546,-0.6701298427549311,0.7225235081890918,-0.03974798812449915,-0.12871620668633604,1.0,0.8517227257696225,-0.19230581757277407,-0.560528127895971,-0.30510943147268277,0.37985972718614525,-0.20963846491849958,-0.2827687666916981,0.09048705641215884,-0.2240984297705943,-0.017437475978787937,0.694476447822414,-0.5427442448364623,0.003040608464450904,-0.33821223365327346
Postcentral_R,-0.14146348096822925,-0.14298149688050538,0.2586263547131257,-0.11376461041808086,0.3990090045590282,-0.19223745722943877,-0.17740940801683375,0.20975736800378408,-0.29201870126681956,0.16945713050119557,-0.22536462901598184,-0.3762342985313234,-0.08201474540567621,-0.08624293596107536,0.06393498785385386,0.010973021891762516,-0.0682633815805631,0.8411767651085095,-0.16727599361081275,-0.6691503209246176,-0.08511089249865655,0.3527248452722109,-0.02075852233919464,0.13923925270130097,0.3111285458478754,0.7478552326400876,0.08306000851586536,0.1407071444181005,-0.266701831613806,-0.17833566543064833,-0.08532017286150095,-0.12324154722487918,0.2827759690896314,0.44508317810088677,0.5248205267466463,0.262562830057676,-0.5787260916216372,0.9321951699806486,-0.1548957707358922,-0.2188956558145368,0.8517227257696225,1.0,-0.27420972564038765,-0.43318287473559325,-0.32510187230523097,0.2881447773394744,-0.21295224660737325,-0.4017814094698853,-0.13213644001140085,-0.20981483896015427,0.09913490662147692,0.879535818314262,-0.5813898601829868,0.03417557397840523,-0.40803822798000144
Thal_MDl_R,0.26718064231199506,-0.40087026368349593,0.38946043584565826,0.5992905157457737,0.08035986836019923,0.5874293686850499,0.6055035449582211,0.5230093633723746,0.446230147857275,0.529025652538382,0.6675690084081131,-0.22226401541626287,-0.125205114714145,0.06260136195492634,0.5053669822713028,0.41197614076060496,0.7065773511688356,-0.4445121358650148,0.53799953302288,0.3060090500470525,0.5228420525557415,-0.028250640601898618,-0.34216688181797494,0.17386524118604021,-0.05616563998989145,-0.2000980891401239,-0.23964192775539142,0.17621050324135196,-0.15316013879817378,0.360368783397527,0.19770211958192294,0.4924439056289712,0.20704065902485633,-0.4779564909623737,-0.20794056962827365,-0.3696762642331074,0.22870247553268616,-0.20878152162220312,0.3071854479749479,0.737823434259189,-0.19230581757277407,-0.27420972564038765,1.0,-0.20276578129395836,-0.2110202368154062,0.21767023878227357,0.5271559238422378,0.6623212479872119,0.47693599427186456,0.7370178480173626,0.3176315325304732,-0.3747144560619267,0.600639729968826,0.5841985007038324,0.18039261357595612
Vermis_8,0.18051614747469363,0.6657555603098695,-0.5173654611718466,-0.31737018662379146,-0.06826420913808846,-0.3100686718323936,-0.16467522869984372,-0.35055532235728815,0.08629596434428567,-0.5506708770331853,-0.5031627449585286,0.7990716156667907,0.23552439507852196,0.018195763358557045,-0.4068509373808089,-0.20428667513499868,-0.1246866111586323,-0.33025659428812787,-0.3787835099866992,0.3198619468291854,-0.5142945474818231,-0.06523368754375086,0.5981950067763415,0.21929158555078265,-0.3339853522346132,-0.3188569968867703,0.41819380549491814,-0.30003778080211224,0.7966991222223365,0.010604597947069038,0.056890503072758516,-0.26061612330093764,-0.1235623551724865,0.10736168752616525,-0.1169149169303739,0.3850845830529382,0.5429555907966718,-0.3312207323824983,0.35407737767689157,-0.22198761618827695,-0.560528127895971,-0.43318287473559325,-0.20276578129395836,1.0,0.7623431482247379,-0.30194236022740756,-0.15195725708723193,0.06342284334945558,-0.10251342632419953,-0.03965812834834956,-0.1813169698172951,-0.2623024124575316,0.3004943384786385,-0.5431012228221114,0.4514085313833889
Cerebellum_Crus1_R,0.37397545143353467,0.7595445238457182,-0.5942055617789509,-0.5123151250285658,0.2518630944953784,-0.3544641183638108,-0.173020850577881,-0.4108177459614234,0.07761891458910582,-0.7356648767804815,-0.5277181923803164,0.8215919204269327,0.2083031497744077,0.0037976594322587814,-0.5002597877639744,-0.40697829728445933,-0.20116311469873893,-0.07837713437959387,-0.3775702228576946,0.4402743080788524,-0.4660505826028625,0.25206458788971015,0.763355385493758,0.3637586951104381,-0.3014708680972868,-0.00996355333025315,0.5234964849065049,-0.11920284175053138,0.8717801185270665,-0.08017986127652335,0.2018621413500449,-0.3282479505258113,-0.018873956804604144,0.43626855572819884,-0.3524060282755515,0.6672950060945945,0.42684592809991295,-0.35382110563817887,0.44588536382804855,-0.24962617503444431,-0.30510943147268277,-0.32510187230523097,-0.2110202368154062,0.7623431482247379,1.0,-0.2728037809139997,-0.3930734795504363,0.015715524418437637,0.05930565457381227,-0.19783542457341424,-0.07380232824852333,-0.14109120757744403,0.3044775854976919,-0.7137271250451792,0.5744106115131223
Thal_LGN_L,0.2797682733434602,-0.3119932705738722,0.19384020587388612,0.18545526618264016,0.18406507459725363,0.20920036496208042,0.0872893863209785,0.28984019370318775,-0.09129169675934772,0.4602273033002296,0.23850136588050322,-0.3151349566020479,0.03230120162963453,-0.010992960807867503,0.36628906007766115,0.30789698350469136,0.2700277714934402,0.1597015695027121,0.1322203720650536,-0.21346690566975043,0.3390318651008496,0.12072792803639121,-0.11290485508825648,0.10443379017342459,0.0821736148074569,0.20191343603948816,-0.08704987682851224,-0.02933965637770978,-0.19475343775711584,0.18937972199830233,-0.17525732902592586,0.4121302736716482,0.6690666673064927,-0.04641130154976089,0.09678241876124322,-0.07426948412980608,-0.1927114779741017,0.31786223803959224,0.21657751492491636,0.3117469094867224,0.37985972718614525,0.2881447773394744,0.21767023878227357,-0.30194236022740756,-0.2728037809139997,1.0,0.05575720785082941,0.20337148561475848,0.2807953208286611,0.2953630713712123,-0.020408538952840283,0.20636652448275172,-0.0075472555499328286,0.17069027186091415,-0.12181535945977381
Thal_PuL_L,-0.1752062666202493,-0.35655966497527747,0.44564638934018935,0.6447313837820261,-0.20569509047779613,0.5669795450352352,0.36728882541231805,0.49675972480068653,0.2959968184349964,0.645090333626308,0.5526466069622964,-0.31715133445250165,-0.19414940976005418,0.019362571571290847,0.5652189403859036,0.35575805016355105,0.4734825362644322,-0.47395986113410665,0.4510399326120274,-0.06524112075360067,0.48228221518998987,-0.28737443855744715,-0.4988971165918854,-0.13231483898363586,-0.02734618764885331,-0.36157568296933085,-0.3720660898149949,0.03885606956409571,-0.34469031664537364,0.23144503474411318,0.19583692423901192,0.3126788726142705,-0.03963421096329727,-0.6177481414587911,0.09827565839239193,-0.5780597585623753,0.22422260905812905,-0.10095687401308415,-0.08021453985102354,0.4819173338596667,-0.20963846491849958,-0.21295224660737325,0.5271559238422378,-0.15195725708723193,-0.3930734795504363,0.05575720785082941,1.0,0.4441683329005097,0.09710738057581335,0.500844558271586,0.14192751802524736,-0.3582402952959299,0.16479013183415012,0.5966938719865613,-0.13921021564899863
Cerebellum_10_L,0.35530055871577254,-0.10491799953305384,0.11108234333370731,0.4431010986151265,0.201462142597489,0.4753645899699827,0.3871041771128002,0.397066957277115,0.34434071629540247,0.4046343870587631,0.5218556368342911,-0.03624735999995669,-0.007294078323803597,0.07425250473389504,0.4481272487240195,0.23505290806879778,0.590853521775743,-0.5065392961966558,0.4722535927202358,0.40951389147321177,0.43182672197452304,0.08951980037337805,-0.02455981420803654,0.3188910546403007,-0.04842074785448459,-0.2307626830283317,-0.11573435577194734,0.16848189606851394,0.14911444530958395,0.27028683081605837,0.3635422375599068,0.33721201536805434,0.19391761192252469,-0.3336122717421407,-0.3160622397256079,-0.199871871132773,0.44074781344271835,-0.3690054427696848,0.44763621904649353,0.5820656491215145,-0.2827687666916981,-0.4017814094698853,0.6623212479872119,0.06342284334945558,0.015715524418437637,0.20337148561475848,0.4441683329005097,1.0,0.530892407248479,0.6352825323571136,0.12044801650280204,-0.44258455961541204,0.5783390334602255,0.2790253760797017,0.23368929627493787
Heschl_L,0.7810160848629303,-0.04884951766109503,-0.017381211810520887,0.14174870399364067,0.3929186331368455,0.20952656403515482,0.20563698350000448,0.1533316395215038,0.12426239113270053,0.2184007065146112,0.3213698340108872,0.12846829796296547,0.0516615344145239,0.05284435391533163,0.38453004226974824,0.06481260578567151,0.5163119119734779,-0.21830159880563305,0.39365282776126914,0.40930841802565177,0.3926004686580824,0.42125484578325884,0.1559170953948476,0.3883733380730123,0.13271957663507275,0.01673320824641983,-0.030729302465824317,-0.10055917246033076,0.15531194402043413,0.2663772996412413,0.27588935269217507,0.2060926770979262,0.2888619283072783,-0.042648384504021135,-0.4618425542288692,-0.09519068363527436,0.006246435881033887,-0.1358997409260414,0.6820613884780342,0.3850486636221889,0.09048705641215884,-0.13213644001140085,0.47693599427186456,-0.10251342632419953,0.05930565457381227,0.2807953208286611,0.09710738057581335,0.530892407248479,1.0,0.40278755569880387,0.09676211859299579,-0.25711439516751117,0.4786903326448506,0.06344332967987625,0.3651119168116201
