,Frontal_Inf_Tri_L,Cerebellum_8_R,Thal_PuM_L,Cingulate_Post_L,Occipital_Sup_R,Pallidum_R,Raphe_D,Temporal_Pole_Mid_R,Rolandic_Oper_R,Insula_R,Thal_MGN_R,Fusiform_R,Thal_VA_R,Cerebellum_7b_R,OFCmed_L,Cerebellum_6_R,OFCant_L,Frontal_Inf_Tri_R,Thal_MDl_R,Thal_IL_R,Amygdala_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Thal_VPL_L,Thal_MDl_L,Temporal_Inf_L,OFCmed_R,Cerebellum_Crus2_R,Thal_LP_R,Cerebellum_7b_L,Parietal_Sup_R,Parietal_Sup_L,VTA_R,Calcarine_L,Cingulate_Post_R,Cerebellum_9_L,Hippocampus_R,OFClat_L,Cerebellum_3_L,Occipital_Inf_R,Cerebellum_4_5_R,Cingulate_Mid_L,Temporal_Pole_Mid_L,Olfactory_L,ParaHippocampal_L
Parietal_Sup_R,-0.4183865709553653,-0.1679737966920556,0.26100529838636094,-0.32020831709850456,0.6899181827727683,0.373943277968951,-0.06577021983777465,-0.0056289876412122285,-0.3030317263865643,-0.1468836464888579,-0.11496668131566896,-0.5346252618358894,-0.5095473321388989,-0.11362259377352762,0.21882936533885,-0.42896285289913594,-0.018291763314943324,-0.6588356727179095,-0.4445121358650148,-0.1136078425598855,-0.32544139509975906,-0.4011099264134662,0.18053796827853894,-0.4874818309703392,0.0186401417589844,0.1649247809286133,0.005003332979093883,-0.23608144484750537,-0.31477082954651825,0.008730043029823033,1.0,0.8921220445734418,-0.2395838740369444,0.32114021187132963,0.18787399035967595,-0.34254372139640005,-0.45490175695319673,0.04914462835415087,0.18141413437809262,-0.1371186412117371,-0.4778543033791069,-0.22363996622319035,0.15190658732796686,-0.3488324036033729,-0.04669378409508759
Parietal_Sup_L,-0.4753909758489251,0.062264926940450174,0.428682341664454,-0.3963659435861311,0.7929532290729999,0.3159455631182254,0.09128855800909336,0.08044955460234522,-0.28711335541345573,0.1043081315626305,0.08091699115012102,-0.18052530342109313,-0.5468640960093705,0.08263442733397505,0.00990755092780724,-0.13491862418844944,-0.20565940618304862,-0.556859193200125,-0.35109706708055755,-0.06710313001181012,-0.27168006450699317,-0.34146559803573356,0.009761417132570047,-0.6522543410565091,-0.07889734437662302,-0.16322620059172413,-0.14415836288320408,-0.04842881042477325,-0.2898393946194896,0.09075027993030325,0.8921220445734418,1.0,-0.378709472688292,0.48303659402482346,0.2501970953605453,-0.11300489163361413,-0.39410947631525045,-0.17838029054996815,0.3304710651924378,0.1312999991571654,-0.4229674752463766,-0.28192652135293694,0.10142131506709956,-0.2866136801001153,-0.19018803426480155
VTA_R,0.6546158512292716,-0.7836154922670416,-0.6369243955771874,0.5432374135607897,-0.5678317805351357,-0.05917965431020229,-0.6042884963462112,-0.7156700977047252,0.5548843054764911,-0.2880149465467493,-0.534764415802879,-0.12170860544862347,0.785338989274832,-0.6053163663677904,0.3864662901303136,-0.5469194067366743,0.6769143097777475,0.5050242040489947,0.5841985007038324,0.10310197824780024,0.5793804593562393,-0.4579887980174425,-0.22212786689886657,0.8168482254167355,0.20888952477009803,0.10012546786037238,0.22468033855155456,-0.6796114265586243,0.5361462777631893,-0.6959560786671423,-0.2395838740369444,-0.378709472688292,1.0,-0.6207470890764253,-0.1698476174854508,-0.48007618343688324,0.7299787211588141,0.7803862790045676,-0.8151803323279821,-0.7722273049108805,0.22750732591785203,0.4143264633681729,-0.48312280464384216,0.24808124769279863,0.6546553194337336
Calcarine_L,-0.30204296891381377,0.6099363954957872,0.7948228697587433,-0.25789293631439497,0.7741744846577917,0.45195084765484833,0.605739937524246,0.3642874536171998,0.02528973730913632,0.6225705057657411,0.6202340485990792,0.3152489430525914,-0.6128587600790918,0.49375577972415563,-0.13069439081028705,0.5669735764111964,-0.4358933783947646,-0.37571542562458066,-0.2093267135388316,0.05083896035265051,-0.4551898526039851,0.4763184224560466,0.3014593537201161,-0.6474630399615828,-0.16577730411249986,0.13441225717237645,-0.08170645716600779,0.5857220252617539,-0.18118827571005303,0.6153569075208514,0.32114021187132963,0.48303659402482346,-0.6207470890764253,1.0,0.6085140249249275,0.5468122231946204,-0.40242289267550374,-0.5823050119933537,0.8002370247055848,0.6911681608537561,0.12898780258211853,-0.12742856430437272,0.43484020467112827,0.05636865364436284,-0.3008250661624008
Cingulate_Post_R,0.154866840224371,0.2702503878736781,0.5817148997510194,0.3997171184193718,0.47021110627084417,0.5246549519456374,0.3752032962612671,0.16715992507141225,0.424003165323763,0.4952834446655766,0.4322045671493835,0.34646920758204547,-0.12779016226704898,0.15333154568462412,-0.012375770251253537,0.340127586125926,-0.17019940864569993,-0.05744322093825246,0.17386524118604021,0.2534223437559167,-0.1856896055741231,0.2385024809696935,0.17420623342500496,-0.09776411180394554,0.2447796127059987,0.2414408281967161,-0.03562969948916068,0.2276099937290892,0.07199611902920175,0.3819695318827915,0.18787399035967595,0.2501970953605453,-0.1698476174854508,0.6085140249249275,1.0,0.3948465199273123,0.16411270407648504,-0.2491812458722915,0.5209668326979108,0.25941047313258914,0.4833333368791868,0.4399390207242819,0.27335079770938564,-0.1201221507385728,0.19155813867217697
Cerebellum_9_L,-0.2247142281745794,0.754433621386829,0.7095714282098861,-0.08401587922698066,0.38202327100962996,-0.025768704532850482,0.7834055162956116,0.41343396745054345,0.04145438574436895,0.6443354370546882,0.7537578911273733,0.673286114891801,-0.3133401976831989,0.5804739957659796,-0.34771240833846767,0.9137059044810795,-0.514819641055945,-0.0963126281373648,0.020305712367482995,0.059398348749628065,-0.2941844577417027,0.8076683878579606,0.24208106087671766,-0.3319237893243299,-0.10764135618878073,0.06431104306736078,-0.08121970236221572,0.7281241110560122,0.005398115504633542,0.6607613878607719,-0.34254372139640005,-0.11300489163361413,-0.48007618343688324,0.5468122231946204,0.3948465199273123,1.0,-0.0990181588125675,-0.6672901903250908,0.6416674823192277,0.7515245019428376,0.34822739981194606,0.03623653852519619,0.45257039391954457,0.0006377797198823734,-0.26187606072657804
Hippocampus_R,0.7939380900878319,-0.4761274569163247,-0.3534452677029027,0.7276588921318556,-0.5043182742057273,0.08300051433782225,-0.40951789553343415,-0.4692147876163006,0.7125343895629533,0.032873253073122374,-0.17451816332384332,0.40740220669311483,0.8309622692301466,-0.37674399813967635,0.03367257212150674,-0.11815142060196705,0.4680641622130977,0.7253293953718538,0.8078487240340095,0.44906953549413436,0.6697935010320291,-0.269229995253584,-0.2887497569279801,0.8047765171166505,0.3071976684976873,-0.08194718211084291,-0.10230658953435391,-0.43804286473581316,0.6078703240941399,-0.4888310736165752,-0.45490175695319673,-0.39410947631525045,0.7299787211588141,-0.40242289267550374,0.16411270407648504,-0.0990181588125675,1.0,0.5145882977493149,-0.509947029043352,-0.457058849479738,0.5925143616957385,0.5515352322216991,-0.4707202221352055,0.2365616546338486,0.6787652485033797
OFClat_L,0.5697874936612354,-0.8316280295662922,-0.6929473891050194,0.40285054466948067,-0.477893039400395,0.0984776496354923,-0.7167414317619624,-0.6659144895990149,0.3720346660122389,-0.37966520777780033,-0.6432785428292174,-0.410777572904738,0.6706542731132175,-0.6542827963040667,0.4216515550965886,-0.7788443824201311,0.8764092396176385,0.35841858865112397,0.37089339618628503,0.12858266745296618,0.542203767596452,-0.5883889391387905,0.11681341424630115,0.7248513269606911,0.15947943116885768,0.2377367664999978,0.1279652541627567,-0.7731997272368906,0.392983605932636,-0.6935466552081546,0.04914462835415087,-0.17838029054996815,0.7803862790045676,-0.5823050119933537,-0.2491812458722915,-0.6672901903250908,0.5145882977493149,1.0,-0.7880454059770633,-0.8366974726771168,0.027132101367453875,0.2699429942086134,-0.3399843776291549,0.26344672969708677,0.6411368460426354
Cerebellum_3_L,-0.411162240962126,0.8178275022593875,0.7960091102283903,-0.2642479323923629,0.6449348965836678,0.2774678156720161,0.7232257136278514,0.6926653991179144,-0.19550412942034287,0.49456940908118185,0.7032290493408095,0.3427815861902601,-0.6742499670384695,0.6356766139849577,-0.3321550369692679,0.6764792794308422,-0.6656495001105065,-0.4154115445055493,-0.34216688181797494,-0.03529834083995667,-0.5576269698931203,0.5939734709404897,0.2807551097629863,-0.6850991914687551,-0.052747728113088185,0.07523875156521588,-0.10404947210428545,0.7232969739626367,-0.36088721927659034,0.7757235670922605,0.18141413437809262,0.3304710651924378,-0.8151803323279821,0.8002370247055848,0.5209668326979108,0.6416674823192277,-0.509947029043352,-0.7880454059770633,1.0,0.8200834345933568,0.12292439701864484,-0.0881885165149924,0.5877507950065621,-0.18899382110586513,-0.44778363036869695
Occipital_Inf_R,-0.41179457443539547,0.929062145315146,0.674763496493512,-0.34777862961608025,0.46351868343357333,-0.028129475800516838,0.7435857501856084,0.6682267084118407,-0.23483322956342545,0.569566557250281,0.720537509286945,0.5584620483749968,-0.5355514883778308,0.821016375340603,-0.4216159061647557,0.8762025070904015,-0.6516317870161858,-0.1940035196080524,-0.22585494681462503,-0.1131714689028213,-0.41425248703107515,0.7199428234208207,0.09180768821916806,-0.6640433945081403,-0.23491154801459166,-0.22169620708927074,-0.10951639286881834,0.8891741990399874,-0.25873745071982496,0.7496809820492337,-0.1371186412117371,0.1312999991571654,-0.7722273049108805,0.6911681608537561,0.25941047313258914,0.7515245019428376,-0.457058849479738,-0.8366974726771168,0.8200834345933568,1.0,-0.0021634488079767607,-0.1595358143587953,0.409914835339686,0.03621505640516808,-0.5658831963554768
Cerebellum_4_5_R,0.5840365332534094,0.04261218563387122,0.09527558218975049,0.5686494256928079,-0.17879458855560149,0.3026491739901474,0.08165574800541263,-0.07620428591051755,0.6678994591390602,0.35600485065078097,0.24813267231950434,0.5414825688196241,0.36880049774152207,-0.050621680221618205,-0.09909790873408021,0.3304787726113021,0.05728594448965402,0.4383941033338704,0.5647985476043185,0.468563576141038,0.2294593211043487,0.2503947237443023,0.014440249641502378,0.4605798144040923,0.20587409172653984,0.2650282331560161,-0.1285220598405415,0.056541189204980954,0.3948276074722885,-0.005173323324363379,-0.4778543033791069,-0.4229674752463766,0.22750732591785203,0.12898780258211853,0.4833333368791868,0.34822739981194606,0.5925143616957385,0.027132101367453875,0.12292439701864484,-0.0021634488079767607,1.0,0.4978242390628727,-0.048962790132142234,0.17533336950988454,0.40458118667626813
Cingulate_Mid_L,0.6086790027465592,-0.13229907627408397,-0.08585600284641687,0.8146245727952459,-0.19512807174375565,0.1613068781871567,-0.07944115935975582,-0.09498047243086531,0.6226279773035478,0.12151824003457946,0.040344428970201754,0.25324612188192847,0.5158105004812056,-0.05169636652669307,0.04064359036475213,0.006550704919415217,0.23955707978861934,0.36159083286435423,0.5449373641013739,0.14085595255459135,0.23491174063006398,0.007795329630158715,-0.04308763606314822,0.5683264224802003,0.37979156118424584,0.2189583859712827,0.1268343542727905,-0.09813409416343385,0.4243029257517267,-0.1309422982584671,-0.22363996622319035,-0.28192652135293694,0.4143264633681729,-0.12742856430437272,0.4399390207242819,0.03623653852519619,0.5515352322216991,0.2699429942086134,-0.0881885165149924,-0.1595358143587953,0.4978242390628727,1.0,-0.08552200588000679,0.01798582668204056,0.5667944224816012
Temporal_Pole_Mid_L,-0.3554578297895429,0.49156901726667157,0.5235362576789322,-0.2412120884064906,0.40027011555392106,0.07140983931493017,0.5794748283069384,0.4107958657757683,-0.21986536820756555,0.21632701750210553,0.3172989649071719,-0.03965506113929151,-0.4928450130871272,0.31499766577888616,-0.09041476751466963,0.29909187451279967,-0.291356701961328,-0.4144998559791513,-0.37447790415602095,-0.18200239536266752,-0.5073674998193917,0.4626164127369236,0.6865646015063194,-0.39339960635543153,-0.07879903468849009,0.3517225875473951,0.19567702565552236,0.3952191622638504,-0.30239950853767167,0.5923886076209023,0.15190658732796686,0.10142131506709956,-0.48312280464384216,0.43484020467112827,0.27335079770938564,0.45257039391954457,-0.4707202221352055,-0.3399843776291549,0.5877507950065621,0.409914835339686,-0.048962790132142234,-0.08552200588000679,1.0,-0.15146066538794958,-0.3152010218242105
Olfactory_L,0.371899305593059,-0.055772727301273015,-0.24430291100179982,0.10276691423024462,-0.2798703568587284,0.17170053567169766,-0.17408918008358656,-0.2223831989691835,0.41112389412543543,0.16252225259296546,-0.045779505236105064,0.23518676331769278,0.37288488846904344,-0.0968939544519766,0.19926031453576637,0.07183496780306338,0.4163203594054309,0.5044719376543818,0.360368783397527,0.10775048356477783,0.4290408999561074,0.10744886666857362,0.07932378184634882,0.25273642010815456,-0.2510505832109735,-0.0822695828179676,0.042440438189687985,-0.010504461938663856,0.28586266730415993,-0.14241248468760787,-0.3488324036033729,-0.2866136801001153,0.24808124769279863,0.05636865364436284,-0.1201221507385728,0.0006377797198823734,0.2365616546338486,0.26344672969708677,-0.18899382110586513,0.03621505640516808,0.17533336950988454,0.01798582668204056,-0.15146066538794958,1.0,0.2118050176372867
ParaHippocampal_L,0.6430571881420684,-0.5395694712296779,-0.3299556504493511,0.697076123505389,-0.24550408392111725,0.29483965429685405,-0.43197867104796434,-0.43850426679857557,0.5876962836723241,-0.14650318057524747,-0.21122121463345517,-0.013942707868497141,0.6207252932402304,-0.39982551679652656,0.3337053893994332,-0.36338049154190966,0.6021102514724196,0.3676574419561504,0.5230093633723746,0.33539636075644325,0.4379431511483873,-0.28041824704215257,0.018640272492013058,0.7029458661975332,0.41627662255001335,0.32976761134872407,0.10419454087044376,-0.47875437234960017,0.45898362415773136,-0.4531884296929987,-0.04669378409508759,-0.19018803426480155,0.6546553194337336,-0.3008250661624008,0.19155813867217697,-0.26187606072657804,0.6787652485033797,0.6411368460426354,-0.44778363036869695,-0.5658831963554768,0.40458118667626813,0.5667944224816012,-0.3152010218242105,0.2118050176372867,1.0
