,Rolandic_Oper_L,OFCmed_R,Frontal_Inf_Oper_R,Fusiform_L,SupraMarginal_L,Thal_PuM_L,SN_pr_L,Frontal_Med_Orb_L,Red_N_R,Thal_VPL_L,Frontal_Inf_Oper_L,Cerebellum_8_R,Thal_VL_R,Cerebellum_9_L,Thal_AV_L,Cerebellum_9_R,Precuneus_L,Parietal_Sup_L,Supp_Motor_Area_L,Temporal_Pole_Sup_R,Caudate_R,Thal_MGN_R,Occipital_Sup_L,SupraMarginal_R,OFCmed_L,Thal_PuL_R,OFClat_R,Temporal_Inf_R,Thal_MDm_L,Cerebellum_10_R,Thal_MDm_R,Rolandic_Oper_R,Cuneus_R,Red_N_L,Amygdala_R,SN_pc_R,Cerebellum_Crus2_L,Temporal_Inf_L,Amygdala_L,Rectus_L,Cingulate_Mid_R,Vermis_1_2,Thal_LP_R,OFClat_L,Cerebellum_Crus1_L,Heschl_L,Cuneus_L,Occipital_Inf_R,Frontal_Inf_Orb_2_L,Thal_MGN_L,Parietal_Inf_L,ACC_sub_L,Temporal_Mid_R,Vermis_9,Putamen_L,Postcentral_L,Vermis_7,N_Acc_L,OFCant_R,Precuneus_R,Cerebellum_7b_L,Pallidum_L,Cingulate_Mid_L,Thal_LGN_L,Parietal_Inf_R,Thal_PuM_R,Fusiform_R,Cerebellum_Crus2_R,Cerebellum_7b_R,Cerebellum_4_5_L,Temporal_Sup_L,Frontal_Sup_2_L,ACC_sup_L,Thal_PuL_L,Frontal_Inf_Tri_R,Temporal_Pole_Mid_R,Vermis_6,Thal_Re_L,Thal_VA_R,Thal_PuI_L,Cingulate_Post_L,Frontal_Sup_2_R,Cerebellum_8_L,Cerebellum_4_5_R,Occipital_Mid_R,Precentral_R,Temporal_Pole_Mid_L,Caudate_L,Temporal_Sup_R,Occipital_Sup_R,Cerebellum_3_R,ACC_sup_R,Vermis_8,SN_pc_L,Cerebellum_3_L,ACC_pre_R,Frontal_Mid_2_L,Angular_L,Heschl_R,Olfactory_L,Occipital_Inf_L,Cerebellum_6_R,Rectus_R,Supp_Motor_Area_R,Cerebellum_Crus1_R,Thal_LP_L,Paracentral_Lobule_L,Thal_VPL_R,ParaHippocampal_L,Cingulate_Post_R,Insula_L,Lingual_L,Angular_R,Calcarine_R,Thal_AV_R,Calcarine_L,Thal_PuA_L,Raphe_D,VTA_R,Insula_R,ParaHippocampal_R,Temporal_Mid_L,N_Acc_R,Thal_LGN_R,Occipital_Mid_L
Cuneus_R,0.35891714628120425,-0.10241186630283336,-0.41050114435947294,0.30188192460645785,0.6426579527875563,0.7957867002442188,-0.12011931989600172,-0.03214367151515227,-0.16688620865775705,-0.7314710403380312,0.4123126352706264,0.47788082947005456,-0.6708893623711784,0.4336562794580699,-0.16293482620243635,0.6369816190747865,0.7964604208850475,0.739052069924857,0.2507337466018791,0.09028311262432215,-0.362664337203771,0.5269051298938254,0.9451395146643478,0.6361231095125183,-0.10591227534373997,-0.5975452727929613,-0.07664229194825133,0.4642574099805515,0.022427366591018263,0.5591464818848259,-0.4442749217005411,-0.18956529976143452,1.0,-0.4626917339706207,-0.5293365547453821,0.5872020613337028,0.2492437952494564,0.14349986408259613,-0.4924113366050189,0.09653137031300422,-0.015953517471002106,-0.3756489479291042,-0.27653920346598965,-0.5264975463899187,0.4788616418303175,-0.00471712126454755,0.9517537007066581,0.5450123776752309,-0.612651595000328,-0.2752022274513082,0.6693429812973188,-0.3604607595105611,0.6364721464714672,9.572950509239688e-05,-0.1099115323045338,0.7418017989985908,0.422690928510334,-0.5617138136512324,-0.18203693822562475,0.6804448653058379,0.5081954737371855,0.34700955488110447,-0.1600044122210564,-0.04736999821001414,0.5460119837801252,-0.780364668589399,0.11856690789762728,0.41375859318191655,0.41194140541449586,-0.24323570972752429,0.5434986470787322,0.2218253978786341,-0.6414017152792262,-0.5219667043838453,-0.6381571768828305,0.33174896649247276,0.5328790931867755,0.29474478839882956,-0.7199709571550383,-0.10081749376595785,-0.34827126782442874,0.04252851120235402,0.5349139563357929,-0.09997029813568645,0.9462041077135888,0.14084759028914637,0.3719150286423275,-0.19972566349819354,0.046666811058387096,0.9739435261447354,0.6314207996039533,0.01803554424288724,0.346012825097772,-0.5373542419674318,0.7006266277952455,-0.7548334129910913,0.08549240541931893,0.8985983121070712,-0.26961093364620514,-0.2138023155427827,0.7755120149511402,0.3854004599017699,0.010129272358699442,0.244530755483399,0.6052505265163312,-0.6030219471811142,0.6482552547226975,0.1382633272275427,-0.25593837528081026,0.481458516818423,0.03403541662179866,0.6362826765431986,0.8515727608753062,0.8786465702728073,-0.5423332279705799,0.8279300104594104,0.6736112574873091,0.5634488715864762,-0.6126996533494216,0.46882008741036,-0.307307471918593,0.6297911378700346,-0.3828780124150557,-0.49323638950500004,0.906637222043255
Red_N_L,-0.18890913606283335,-0.1158525133241737,0.31425438864398747,-0.08177471167212624,-0.11186038015401714,-0.5542798552989685,0.4721954652865577,0.21384278097446813,0.5908571387225009,0.6128660043079863,-0.24778506407671075,-0.5870348812919386,0.6733505362589391,-0.5495258243104515,0.43139341739823395,-0.37997587777461295,-0.137716337920529,-0.192265363250233,0.3460120355386547,-0.2968109304962882,0.2780160953304067,-0.43611786633499205,-0.4217663086676682,-0.1213369268151378,0.12717821652625916,0.4066874316741255,-0.14772638122459347,-0.48190526725974675,0.2361539443971492,-0.5913891743044465,0.584968070574543,0.22149069434474228,-0.4626917339706207,1.0,0.3506426140439405,-0.23665683553518502,-0.46279707268549986,0.15862036791483947,0.6762528220559018,0.017733213999026335,0.25768780196874547,0.24154976870768283,0.2274708766209008,0.5435259766351421,-0.4923279233376095,0.12978594644953775,-0.4204931473734308,-0.6120044933725128,0.6015421178430563,0.33172308997442296,-0.15606861790526386,0.10526595567344493,-0.6201112161792274,-0.10184984306114905,0.3827065042664697,-0.22920566283219598,-0.47955153457634003,0.39049595005592297,0.21264342675284462,0.02439850077794354,-0.4617074290133199,0.20412447399950198,0.2942613516879415,0.3352116340511513,0.0071793845469122685,0.5657192318451083,-0.24079736504509647,-0.5513869863465366,-0.4394034791427704,0.3163130701900484,-0.28113979772394715,0.2731533338988223,0.5686403216678417,0.3090572091679961,0.301061192716862,-0.3032734799870865,-0.49214107361703263,0.1039016209482923,0.5031459406109763,0.20139100380453087,0.48746855589934024,0.4034569946473153,-0.5396534845703755,0.21517518420000536,-0.5558367268164146,0.32606857358153246,-0.40270006434951733,0.43739721935840986,-0.23322677358061902,-0.4671454465830295,-0.35333660583143905,0.04325254396204827,-0.49439656211713645,0.3222892627057151,-0.4296242657518708,0.5285608248595542,0.2808014639315491,-0.37265510751318726,0.200051234736902,-0.10436686574147361,-0.5567504407544772,-0.5549839627144827,-0.09128240724873184,0.31072888047929537,-0.5086194787239908,0.5545585465263321,0.0011358153119796596,0.19708243909061138,0.5113614094433392,-0.03214139074271279,0.03721001062389302,-0.4496235462738856,-0.3134856172617675,-0.5268871042486,0.4443981648680653,-0.4810863556611561,-0.31834265214826324,-0.5651015479057289,0.4469186043813395,-0.43287108078049824,0.48952948810550667,-0.17215915878990187,0.08692457813764964,0.5111609191893901,-0.5405725171830428
Amygdala_R,0.03398040705039643,0.06575786305170003,0.5315609173690083,-0.38410703485873354,-0.09038204070745688,-0.6105679964450874,-0.03608647712535361,-0.21159134826127302,0.07741628090008895,0.5680536989426156,-0.03828261857230459,-0.44123272080967174,0.6594979362969127,-0.2941844577417027,0.1485301711008911,-0.4388073089902311,-0.2142530110606373,-0.27168006450699317,0.0313386333223125,0.07580400790093686,0.4612726164636171,-0.4395138728623145,-0.4480527206834114,-0.4088251137115793,0.11851280639843641,0.6301882991880612,0.12612862686697401,-0.20089089736598173,0.163223181610898,-0.42797288177923304,0.6165134387703826,0.4901565469735754,-0.5293365547453821,0.3506426140439405,1.0,-0.6586963845443095,-0.35477678338195695,-0.2972543884515644,0.4918937048901777,-0.16269795387036384,0.1770072865591786,0.5309075806630694,0.366534811948832,0.542203767596452,-0.5952555246736979,0.3926004686580824,-0.5946070121785388,-0.41425248703107515,0.6772674406224286,0.6034147772631595,-0.08729791604127629,0.4931614234770323,-0.35561855659618336,-0.006832839486625765,0.27770324530789053,-0.09442551921879877,-0.590356430904499,0.7349296592310016,0.23799481413552595,-0.23003119166247898,-0.488160706781872,-0.3125769977534537,0.23491174063006398,0.3390318651008496,-0.3169161308971939,0.6570293920591284,0.26016200376860754,-0.4236717473684557,-0.37431890452978356,0.407728239284163,-0.298753484204757,0.012802316405246268,0.6272287750145945,0.48228221518998987,0.6883662940706837,-0.45044470670031717,-0.507153154508584,-0.2631920000756409,0.781436063410449,0.10204479945201814,0.44438872391939854,0.08298317561953845,-0.5990751625502403,0.2294593211043487,-0.6179690609175812,-0.10413355398225319,-0.5073674998193917,0.19950996159453027,0.16548114343582093,-0.545914610303943,-0.3616078601879598,-0.014260996662157101,-0.5142945474818231,0.6732903749814809,-0.5576269698931203,0.7571995520190887,0.019474055919096806,-0.5053376840236278,0.4017124119441973,0.4290408999561074,-0.7437805088485582,-0.27704512728293007,0.05649939424109949,0.022429919783213445,-0.4660505826028625,0.7078078223608048,-0.17067745486212182,0.1553894869057641,0.4379431511483873,-0.1856896055741231,0.2910556519469766,-0.5107371711956762,-0.5272914641596109,-0.5052078908508231,0.7370037145749172,-0.4551898526039851,-0.6523626300753572,-0.6959726289429532,0.5793804593562393,-0.21735581057465642,0.4819547052277093,-0.5045710108129056,0.48258738059126516,0.43611574581543117,-0.6661834762994724
SN_pc_R,0.2717350396678337,-0.07788442834060354,-0.21357858668838323,0.36002967706479544,0.34885868057007147,0.6696869996041521,0.2986124148513375,-0.010847957666740989,0.0592426021643387,-0.5045301759800053,0.3156825375731146,0.5264859028416179,-0.47859495856744977,0.3990002555586724,-0.14686712185917708,0.3763082491675835,0.2992490371224965,0.3282466954143677,0.1658194557042208,0.0589164830646954,-0.4303926476816182,0.5513742649586969,0.5310128845355248,0.4149536629130024,-0.20239221145088926,-0.5023828402746449,-0.05431441826458311,0.4308708581008431,0.06642509117828996,0.5021470198926867,-0.3215233583533585,-0.1878349779578477,0.5872020613337028,-0.23665683553518502,-0.6586963845443095,1.0,0.3478722652314429,0.11601710992321154,-0.4279166263564942,0.14490486620403586,0.08005029915044548,-0.3293661603854212,-0.23000744340809387,-0.5669196180696876,0.4954972471643711,-0.030729302465824317,0.6344973440793442,0.5183761686628232,-0.5846354444122575,-0.34255169378021894,0.33101553408899526,-0.45467174378436903,0.49426817946093266,0.07327441723334514,-0.1516520371055859,0.356395243473964,0.5283529230197722,-0.49671116254308273,-0.24621341301653515,0.29386724307997647,0.47663740706428137,0.3546649487434644,0.004414927099283155,-0.08704987682851224,0.2442336252201031,-0.5561795462646416,0.12477322736635035,0.46226289969523165,0.46346538634753737,-0.13928740612402238,0.3142116774794256,0.06005793661020054,-0.408393659757798,-0.3720660898149949,-0.4305631499781295,0.4649850085246143,0.4396336452918868,0.3031916051090627,-0.6122436812814872,0.1686636879261451,-0.1870969087959064,-0.030587730939890583,0.5275100046751446,-0.008982378318706814,0.6158516859999609,0.057816314128780626,0.38595277988386356,-0.1369443968695545,0.030105560507310457,0.5659740018325083,0.6151179864187438,0.03204299399436402,0.41819380549491814,-0.6408255796789565,0.6569599325242834,-0.6342411336369529,-0.02987495983330311,0.5195761351804383,-0.22421001462956963,-0.2566537432115028,0.6515445509982932,0.4121614985500425,0.09657836546951887,0.13145753861138967,0.5234964849065049,-0.5173985490782949,0.2988790477205055,-0.014969120602149038,-0.16228561831742974,0.35010820469982395,-0.0057470294250194145,0.5502750001785871,0.5058527830502486,0.6178570805888014,-0.5504359727222047,0.5379529027436669,0.6688924889568543,0.6336443244741561,-0.5120684555988028,0.2972579380844866,-0.15589955282968965,0.406450550661252,-0.3088162817579205,-0.29361585149854724,0.6140735648458651
Cerebellum_Crus2_L,0.16396670487560366,0.07197089144208017,0.03612411580106276,0.671312747152511,-0.06232546138699479,0.5163182942500585,-0.22231363504330584,-0.21226289665164935,-0.06499382468770112,-0.24849926646107762,0.3388923039763802,0.6880762136327274,-0.40038209047270207,0.8076683878579606,-0.3070473595919661,0.6148659624982686,-0.23502115992106096,-0.34146559803573356,-0.13348529113213564,0.31712823728754025,-0.17840072187423792,0.6757326117136278,0.1816360800489946,-0.07562839102391927,-0.19775717450795136,-0.16885673790165634,-0.06075333795388856,0.6190179099669141,0.12887457839161104,0.7481791238999457,-0.37897915483675493,-0.02534889892887833,0.2492437952494564,-0.46279707268549986,-0.35477678338195695,0.3478722652314429,1.0,0.2972291954873416,-0.4473207819716885,0.20213929532678626,0.07156557711190477,0.04567534912460024,-0.07502050812862852,-0.5883889391387905,0.9019301257718795,-0.08398819519336698,0.28724366936910317,0.7199428234208207,-0.32242483240879677,-0.2180329458770039,-0.2215962605595078,-0.21713276555132255,0.5890965062434079,0.5628163379705149,-0.16163016594086127,-0.15217550769502042,0.8700915236097534,-0.13727657275926902,-0.3225792811880571,-0.37593828744313623,0.7122375616693002,0.012285578560119083,0.007795329630158715,-0.3302676627905007,-0.344411032590339,-0.25098417299092907,0.4220499288243559,0.7682722362181229,0.6241266473588822,0.06772337908782103,0.35877417424879016,-0.2818386213151654,-0.2455877140526789,-0.10692295785800433,-0.10894583958698867,0.4426384272227422,0.7810650995861442,0.10227790395362786,-0.3014398932693534,0.0025381547955398566,-0.12739593207085992,-0.37759421990317255,0.866530211605007,0.2503947237443023,0.29800612750481453,-0.35856136384547643,0.4626164127369236,-0.13749717755440677,0.2851051432006712,0.19026921543974903,0.539069326636294,0.026754866842050265,0.8605149063957329,-0.21191189966407473,0.5939734709404897,-0.38292267046647327,-0.19034468811388577,0.04548329503613175,0.009141563205394193,0.10744886666857362,0.6786277145528756,0.7863436450538455,0.046738554862241315,-0.15643529373729423,0.7588349926974907,-0.290611392611904,-0.36290658370844336,-0.10435595598744188,-0.28041824704215257,0.2385024809696935,0.26716871265364994,0.7101051262372554,-0.028891333240585317,0.5165394179391438,-0.2014074236360971,0.4763184224560466,0.5344873348689382,0.6621522723037172,-0.4579887980174425,0.43585452535785674,-0.2847789063809725,0.3971445521529866,-0.13286041386277925,-0.17967132410494072,0.5072216644497511
Temporal_Inf_L,-0.3052835296447936,0.2145842583596554,-0.12923784575170164,0.7665684875941754,-0.03600566685119151,0.11279032622335289,0.1953680795224659,0.5778962540825,0.0006404044729172036,0.23592052179440806,-0.08167962381006069,-0.1822409289668265,0.03175493421100269,0.06431104306736078,0.04164511425885018,0.3386374548511301,0.053444288461477585,-0.16322620059172413,0.3261637242469689,-0.45687775772433936,0.07653045302686169,0.06952093161883534,0.02585773194306879,0.350085612072751,0.32537316657303317,-0.05442941029547916,-0.2870779891462156,-0.321815381449114,0.03261393836735386,-0.09400475431388086,0.10939238540270108,0.15613057033165617,0.14349986408259613,0.15862036791483947,-0.2972543884515644,0.11601710992321154,0.2972291954873416,1.0,0.3750015057357683,0.10755827491447813,0.2002251196272795,0.08653648675182907,0.05944522496903538,0.2377367664999978,0.48659911417848983,-0.4216216404066737,0.15629099227441806,-0.22169620708927074,0.22347887391485347,-0.2004541673418557,-0.3357565071342668,0.06296262838472608,-0.2355392491263034,0.20658436930618024,0.17661250895994168,-0.25773090835070717,0.34203512596631114,0.042266635481259064,0.05219068272472735,0.1662162784368372,0.14052328525415034,0.37390398348528187,0.2189583859712827,0.002306005597636266,0.3258746170878073,0.04945703722230619,-0.38782881262366087,-0.07887616082279114,-0.16427254926250498,0.177458833153637,0.3857566473956981,0.37774144081253674,0.03973346907197364,0.18449887406124743,-0.34538128182906486,-0.10971595886367205,0.41619895157901027,0.4120957897863569,-0.08345159160316791,0.02837686159039368,0.19059664570455054,0.3327495204818771,0.4357658218714072,0.2650282331560161,0.06646730490970407,0.43501535459882335,0.3517225875473951,0.39268561289608983,-0.21646131986223044,0.144790736620233,-0.004411778812671387,0.10107916480344613,0.25931703319409305,0.1901969569059918,0.07523875156521588,-0.14804323070234152,0.47042503239589806,0.05694839700686083,0.19659085688341305,-0.0822695828179676,0.3413336801206842,-0.16986721702432073,0.08470143860520993,0.3978616919354653,0.00948959514880539,0.033482565614937544,-0.0546111922865262,0.14457781535723352,0.32976761134872407,0.2414408281967161,0.08839007401697331,0.16834590384751047,0.17115972553426462,0.0725706649848341,-0.1279992870733191,0.13441225717237645,0.3601334216608921,0.09820309269343529,0.10012546786037238,-0.04879357641126892,-0.05637120212258547,0.7763599050449335,-0.06834279451794054,0.16247994999945758,0.3188917335998034
Amygdala_L,-0.3926136445315568,0.05037737439287106,0.2517445948818269,0.04562588667606536,-0.2798114533414624,-0.595656367431685,0.41376854376041916,0.3895777644622753,0.2323852243055553,0.772059906760335,-0.3714943651433261,-0.791731147236998,0.7681984034145708,-0.5720122436283296,0.2616956850912718,-0.4039969423913179,-0.18050781787655137,-0.24212610057956607,0.3370601902031875,-0.4141412817896007,0.4302793926914779,-0.49208847705624936,-0.48028266250906465,-0.07924164176005019,0.43206167649461535,0.43243010650318836,-0.0721072188474721,-0.6590497256682827,0.06242585319927045,-0.7576613215259087,0.7560241423705735,0.38224756833130974,-0.4924113366050189,0.6762528220559018,0.4918937048901777,-0.4279166263564942,-0.4473207819716885,0.3750015057357683,1.0,-0.047708034099953514,0.19061484571081294,0.41050724688988194,0.3620283780208251,0.8359913843054543,-0.4611192177288708,-0.09664120062380195,-0.4758057357150384,-0.8100724639181093,0.8264529352444645,0.4663215339898807,-0.33963615748790293,0.5288834458230327,-0.756441076758074,-0.05634514698000243,0.4611586658236056,-0.34658833945286305,-0.4790099289082533,0.665233854675311,0.3354938455874571,0.007733100976364808,-0.596758056446159,0.13874859208242277,0.3020188575089854,0.3876536530987002,0.12982047612653594,0.6929765038452103,-0.3537633669460623,-0.7150490219845108,-0.614864437477274,0.3461182903629194,-0.32562202610118135,0.38994557248327905,0.6121736578995192,0.48241144926218327,0.32470090023967646,-0.5380475032229789,-0.4773406245940502,0.007737991278290641,0.6405089567624603,0.29484547972022246,0.510500996618944,0.5145452529543713,-0.48910484705208324,0.22366628126458876,-0.6013084928936692,0.4215219167139077,-0.39770272635541337,0.5323329121218326,-0.18999340398020548,-0.45732510208119825,-0.500471938482786,0.0946151178296222,-0.5161466739988537,0.6609677908737651,-0.6751697525739238,0.6419643082589016,0.45582743365486794,-0.47358251929281064,0.39651203602368107,0.20545449830435844,-0.5958487594115862,-0.6757816101606761,0.08708993901220784,0.37823052267768165,-0.6403967354215657,0.6465473479865235,-0.0877945779352865,0.23960397231122327,0.8019675186716091,-0.10564645784963987,0.08155379186413353,-0.5579493119191119,-0.318369579478184,-0.6627895779870183,0.4148979212729648,-0.5344474729072314,-0.37821356907595594,-0.7114150706791899,0.7043815744842821,-0.4761782956290204,0.5669683889670836,-0.08552364731117322,0.4615464210619969,0.5562278261583014,-0.5611415346761535
Rectus_L,0.19487327591063014,-0.13858076371093778,0.08897915189110098,0.23587691563102425,-0.02492236503284464,0.14903122813181016,0.1839441167250987,0.030705580242829815,0.33689985762499375,-0.14186697521639186,0.2224540868458871,0.18392946150247816,-0.09010966016657856,0.1748593233056131,-0.038226369832042605,0.17440936116434427,0.02920402874795393,-0.046461861573001764,0.032066215396540726,0.13013130121489627,0.08280690849338752,0.19421101710968033,0.07268065767915484,0.06776583255963216,-0.044655636788118326,-0.06486921566190529,0.08610266460964891,0.20699480875223167,-0.09570756795269655,0.19306870945631538,-0.09725126931127986,0.03550838207621368,0.09653137031300422,0.017733213999026335,-0.16269795387036384,0.14490486620403586,0.20213929532678626,0.10755827491447813,-0.047708034099953514,1.0,0.1181566961645989,-0.08738220857278588,-0.052917644651539295,-0.17776936326380494,0.22103325039915195,0.0516615344145239,0.118535569137842,0.18114232002763045,0.004792533615542656,0.06146212585289687,-0.038473286625856494,-0.043281662003505875,0.19326107069242288,0.0046882338523596126,0.27295795099029796,-0.0334422714483056,0.19155745424966591,-0.03074014713896719,-0.08004395369533951,-0.06694642396059226,0.1439624982487897,0.2934145872344062,-0.1215706222650141,0.03230120162963453,-0.023451762467718802,-0.13847687155555652,0.07784851806200764,0.19700971705123047,0.02557622537452119,0.1006075694926923,0.17239426136675817,-0.04125875524774141,-0.08518620238919354,-0.19414940976005418,0.018219576932130308,0.152568351427903,0.23895174809950903,-0.030450783759254058,-0.2041700918834116,-0.04703543488011249,-0.11708771905015679,0.024314504896421396,0.17781944318387147,0.21176582448879877,0.10460628208988189,0.01230450988354444,0.13024443074717168,0.05864613991420064,0.09998550297489148,0.05427915851344998,0.2746149837395861,0.0466407709226687,0.23552439507852196,-0.18063467297401356,0.25874628973400066,-0.182537318097678,-0.04412986947684661,0.044193736030776185,-0.03483222072868264,0.1237614850575658,0.2146443988422832,0.18601595382631203,-0.028538158914475163,0.033499609381874434,0.2083031497744077,-0.09598689200472658,-0.03014357410527858,0.21251881536152759,-0.0818147017558898,0.15202975260078078,0.19878872353204805,0.34156538097105865,0.03800098624201685,0.18016363685891365,-0.12014152603921624,0.2152617092516619,0.18863392611010443,0.20608354894101225,-0.2839914300580068,0.16014323748984036,-0.06801358538237536,0.2082745688282254,-0.11710899471998402,-0.06559627418195216,0.15373295424627342
Cingulate_Mid_R,0.45811000252896117,0.1802742941521187,0.40023283253304487,0.220650140683769,0.3042122773203482,-0.024139408272253766,0.191851931274297,0.1457853122907711,0.07700800068150018,0.18909073051416764,0.5091432304347002,-0.02265715715949427,0.34239801082526244,-0.08709181201852471,0.20576289499036707,-0.12818182223743,0.06404393304301716,-0.07378918686049614,0.3819756181101112,-0.23373497964506706,0.14147365525491976,-0.020309631152703834,-0.0381645673086098,0.2703352857006057,0.15583799025712242,0.07192207809386865,-0.10426847618015558,-0.05279453817392203,0.16148884393791743,-0.013480642916316938,0.40955091218354267,0.4263584763598091,-0.015953517471002106,0.25768780196874547,0.1770072865591786,0.08005029915044548,0.07156557711190477,0.2002251196272795,0.19061484571081294,0.1181566961645989,1.0,0.13551318813183078,0.061432751649613086,-0.019260482186556835,0.101572655599902,0.4959378643019832,-0.08341312303341117,-0.029067911020076758,0.15248845313725964,0.11580944034280309,0.13187549473030588,0.03314578372520631,-0.09559675300048956,-0.06668881789920995,0.5050046688396008,0.18171638046087024,-0.0035809520069318623,0.07320317605862305,-0.09437912899929472,0.14046052957326377,0.06032504064995112,0.180481151522674,0.3986201107698038,0.4150961045757875,0.09600096785355683,0.17115639366184118,0.10362647117515213,0.030948632846647537,-0.09764580160561917,0.4079055951752359,0.26506543778641495,0.05120765284262114,0.6220168403656656,0.1815785331576627,0.23204554631220775,0.03129414670857039,0.12402830697926827,0.2588127410743889,0.18579393065407454,0.2190595223238797,0.4641608239055804,0.3349435288688707,-0.01532928295844544,0.3532960589132595,-0.11576893371695869,0.4626051763618001,-0.0877000739706453,0.15474907761875473,-0.0076941581372660115,-0.07694193285041444,0.2340065230317186,-0.16157533852693964,0.011081974275419293,0.08048385274841321,0.1763686530728764,0.05506812923271604,-0.03418948894070897,0.0009623170695361604,0.3487005457586377,0.1882336216736566,0.007002099033278367,-0.02911253447568219,0.17276196518577705,0.426930485242518,-0.04806485355276513,0.4007934161258113,0.19069844636976999,0.4467866567227741,0.2863668017640113,0.4652295241707601,0.2217731881906534,0.15978759622756325,0.002728423153665365,0.12630149730178591,0.19821120282652502,0.20944763486470408,-0.05087287294237752,-0.214671037698744,0.09194592573783578,-0.0697628514632788,0.19184219924196355,0.23381929565895107,-0.11163015953054568,0.1839066944425264,-0.02746528320953385
Vermis_1_2,0.08003962446749462,0.005203336076989453,0.6004760583941109,0.2644151700738421,-0.18174484522372442,-0.18025569299903663,0.06380880157775166,-0.16944896515891775,0.1653358214630128,0.6935790469412165,0.14699292093786792,-0.24498329997190357,0.5864429954151176,0.1727077072043093,-0.036178609500045866,-0.14525660167927287,-0.3973460186551317,-0.524049613087335,0.2833478145009015,0.2632565345620795,0.3900928979535704,0.05003949934650563,-0.3929246554208455,-0.4584763320443546,-0.009038445185658538,0.5845674556516975,0.08330790677405053,0.06850773662254772,0.33555526478139813,-0.17579511000631684,0.592833951226246,0.6292674645483295,-0.3756489479291042,0.24154976870768283,0.5309075806630694,-0.3293661603854212,0.04567534912460024,0.08653648675182907,0.41050724688988194,-0.08738220857278588,0.13551318813183078,1.0,0.48136434543431167,0.3135905789804012,-0.16355343438745434,0.2946522817943086,-0.39994397079875066,-0.23973378243677398,0.5337770598310901,0.5141883576698136,-0.3301281667613484,0.364403411107591,-0.08479466214957831,0.5515564203225909,0.22148328731681663,-0.2661759859327005,-0.044802319236301624,0.6081872174068274,0.13069074829039135,-0.3553200570736078,-0.26773968005111176,-0.07060484695680995,0.48911379055620047,0.2231963741268123,-0.46091622529441084,0.7563027689078228,0.47656351525127605,-0.17063781564469,-0.17292144083124977,0.7571377426334075,0.00010427183860938833,0.16877754736553532,0.48563124623567233,0.6357605007181371,0.5901728088207373,-0.24816877036017235,-0.08781206510690293,-0.28571866195727136,0.6938134448513935,0.48370829895494,0.6313341796742062,0.1677401448053487,-0.11162953826996153,0.6797990566003235,-0.5199635556340813,-0.3090182260726202,-0.24602568510984063,0.4331656102543734,0.5084831721031745,-0.40548053202413,-0.033036173271388684,0.4077277298002419,-0.007742088504681566,0.6335415080799713,-0.29894163915804267,0.6257054059817635,0.2745085662421411,-0.5737067538637916,0.6674942949069224,0.2300060079938804,-0.45296552587140776,0.12224933387706194,-0.04139782774560645,0.2843185015679876,-0.14808363784834525,0.6113828957876577,-0.46451882653403287,0.0657152456967222,0.5525763867332553,0.13527157142191665,0.5135373708590592,-0.1824930124006468,-0.5750369951135068,-0.30478905879234214,0.5827861374962691,-0.2673973215389003,-0.04791083926505822,-0.23961082991425595,0.5174199168756115,0.10318792117149926,0.6193409229523379,-0.173113484835853,0.5429939836004696,0.6128000242044057,-0.4231994377536142
