,Frontal_Inf_Oper_L,Postcentral_L,Frontal_Sup_Medial_R,Temporal_Pole_Mid_R,Caudate_R,OFCmed_L,ParaHippocampal_R,Vermis_4_5,Thal_VL_R,Red_N_R,Cingulate_Post_R,Vermis_1_2,SupraMarginal_L,Thal_LP_R,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,Cerebellum_Crus2_R,ACC_sub_L,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Vermis_9,OFClat_L,Thal_MDl_L,Thal_MGN_L,Calcarine_R,Thal_PuI_R,Pallidum_R,OFCant_L,VTA_R,Frontal_Sup_2_L,Temporal_Mid_R,Paracentral_Lobule_R,Supp_Motor_Area_L,Precentral_L,Frontal_Sup_Medial_L,Cingulate_Post_L,Heschl_R,Occipital_Sup_L,Thal_VPL_L,Thal_AV_L,SN_pc_L,Vermis_7,Thal_PuL_L,Cerebellum_6_L,Thal_PuA_L,Thal_LGN_R,Thal_MDl_R,SN_pc_R,Thal_MDm_L,Cerebellum_3_R,Raphe_D,Cuneus_L,Cerebellum_Crus1_L,Rectus_L,Cerebellum_4_5_L,Angular_L,Insula_L,Frontal_Inf_Oper_R,Putamen_L,Occipital_Inf_L,Vermis_3,Cerebellum_10_R,Thal_IL_L,Cerebellum_9_R,ACC_sub_R,Parietal_Inf_L,Insula_R,Cerebellum_Crus1_R,Temporal_Sup_L,Red_N_L,OFCmed_R,Frontal_Sup_2_R,Precentral_R,Vermis_8,Thal_IL_R,Frontal_Inf_Tri_R,Precuneus_L,ParaHippocampal_L,Cerebellum_7b_L,Thal_VPL_R,Cerebellum_9_L,Parietal_Sup_R,Temporal_Pole_Mid_L,Occipital_Sup_R,ACC_pre_L,Angular_R,OFCpost_R,Caudate_L,Rolandic_Oper_L,Frontal_Inf_Tri_L,Temporal_Mid_L,Putamen_R,Hippocampus_L,Fusiform_L,Hippocampus_R,OFCant_R,Thal_MDm_R,Thal_PuA_R,Heschl_L,Cerebellum_7b_R,Cerebellum_8_L,Cuneus_R,Frontal_Mid_2_L,Thal_PuM_L,Temporal_Pole_Sup_L,ACC_sup_R,SN_pr_R,ACC_sup_L,Thal_LGN_L,Thal_PuL_R
Insula_L,0.6255131919114506,0.06999325414219561,0.23564335643864986,-0.03665954771477952,0.49932358631247686,-0.16591170952436957,0.43509175459310545,0.3779815163642158,0.2925797099101418,0.3210113201135951,0.5025278572060308,0.5135373708590592,0.1474913521214886,0.43710863648512255,0.3647690055887993,0.2217731881906534,0.1639870930814559,0.24089331124707192,0.3789159827533078,0.17615436011586116,0.4067798907326811,0.07192131771963878,0.14225177739878558,0.40139183046985705,0.207371296124429,0.188495157016501,0.3154093275613397,0.14891998290624672,0.12339669419666896,0.29933686964859174,0.3978190879598789,-0.29466569310762686,0.4257881954293955,0.24479935250501342,0.4841929133235833,0.4809997729965608,0.6611369162728996,0.01237708614786176,0.3220045893041067,-0.061575477949041425,0.3521743034486619,0.19244502770161462,0.243646712949358,0.32312102635179024,0.26356403108635,0.49018099389559766,0.6246438281560456,-0.0057470294250194145,0.28818566452562583,0.33077288842800656,0.21709706598248918,0.021586646089301036,0.12704527977219782,0.19878872353204805,0.6577096857374275,-0.15996119383250637,1.0,0.7195730733604996,0.3621998490943069,-0.02718904599256798,0.08147298009902987,0.20654868696379852,0.16452006910373052,0.20689560545277072,0.06128462250196457,-0.00906256186977086,0.6200165807609777,0.2264259726629175,0.48699436877027147,0.03721001062389302,-0.18288526982308934,0.2565401216756922,-0.2614247428299401,0.17603952999255704,0.41963679442316004,0.49459887109712425,-0.022263657048989537,0.3547872304072626,0.038703114685438376,0.33541170206835236,0.3977731911978943,-0.3703472521539376,-0.032813155897082474,-0.03913114960666124,0.2182486269906384,-0.19006063687696448,0.28769284900040965,0.5433327619018943,0.5422429687987567,0.5531273307867555,0.1586461279792711,0.7059903145229288,0.4277118629491535,0.35806569129310045,0.5277475372089575,-0.10556739001777214,0.36076023245147687,0.31537875922441727,0.5165532831709697,0.10111496053316898,0.14379881821201307,0.03403541662179866,0.4377492704699282,0.18985225298624245,0.1651002380556183,0.6177641680025989,0.115192458234557,0.21438322145654484,0.12392337053405093,0.36071684550668687
Frontal_Inf_Oper_R,0.4083258399528034,-0.16907007514776595,0.0832301009162902,-0.1763364072461815,0.4501453792052356,-0.07812301439822485,0.5893211648828939,0.5539230669605409,0.6250844845730433,0.32252028065701477,0.3105674544940635,0.6004760583941109,-0.06548084364693527,0.48827279004622604,0.6494068174314278,0.40023283253304487,-0.008232673589650144,0.24620204434303808,0.530255710400515,0.5565747354255708,0.2916348562155564,0.2495391067556484,0.25826997912969796,0.45706863433194506,-0.18439659946781284,0.4883396398625317,0.0526900380534835,0.2888713233879288,0.430461874694381,0.1548618130033529,0.04400257460218838,-0.2833687920334344,0.338729806607215,0.039413220063337084,0.3398744746241855,0.7056906791127932,0.6855050928463047,-0.40062260031343006,0.5940408465096451,0.04878049926107199,0.47788574874792944,-0.08647605885942554,0.4619247106547991,-0.01216394996645182,-0.16556614844980963,0.6535578363530665,0.7273722819464832,-0.21357858668838323,0.3800425558309273,0.03304166079753347,-0.15015161259172086,-0.4347154728700331,-0.18132426955649386,0.08897915189110098,0.655632585951213,-0.5092052069653278,0.7195730733604996,1.0,0.30408917574484057,-0.42502546322924345,-0.2883937692628666,-0.08397512446440543,0.39978051687949023,-0.2036241422372666,-0.027710643138603528,-0.184094486018384,0.23100042584496494,-0.09321648995474822,0.07094743123247114,0.31425438864398747,-0.01617225962424503,0.30376980102824075,-0.20642294841983413,-0.0707774863926298,0.24685157254519524,0.8451342109174657,-0.33648720377807784,0.46661410551494864,-0.1607226671877795,0.14029890757580532,0.08446908074988,-0.5704780742526251,-0.29302550489183005,-0.473628784371363,0.3785806577117906,-0.5197008700201858,0.506429646393996,0.41348617349183403,0.3909277636940862,0.773549621513285,-0.265985551122156,0.6765655297863025,0.3826106143897157,0.05539232773117158,0.7461709413589752,-0.004571549478634729,0.5638487582203108,0.534450771704744,0.6190833294293591,-0.09121863327269121,-0.18771502851136287,-0.41050114435947294,0.2786600944155435,-0.2405666167751441,-0.2078679895969713,0.4732935804947124,0.2505690022460896,0.6091379643713828,0.11044882345364544,0.6184344646481756
Putamen_L,0.33071670993847296,0.04889442807556276,-0.08214957384534176,-0.2865244284398643,0.7187788467559907,0.11513446662241363,0.39964017338111424,0.6061677433469053,0.5234021438451478,0.3283213920977106,0.21605036370587474,0.22148328731681663,0.02695195854525222,0.2425171785409142,0.22484750564496145,0.5050046688396008,-0.3095395893830416,0.34922303316777864,0.4778735998733123,0.4249452225040056,-0.11544233810693853,0.2693321600890525,0.08463728892400593,0.5494112418004488,-0.11915447469824236,0.4605653423169017,0.6206516144418757,0.3185447580884998,0.2140322338891843,0.14060591665764965,-0.19447476279313805,0.2880663176875302,0.35435294839207354,0.16697057327979292,-0.03371061516469529,0.2297397242078105,0.5104542253332416,-0.10694958081329269,0.3290474602673933,0.010262063952160656,0.3281060130829532,-0.21432621506857427,0.1581403575467327,-0.0993743482239774,-0.10278803000277893,0.3002338252232896,0.31677330216890315,-0.1516520371055859,-0.2293371927084922,0.0816976489578829,-0.32222050636823346,-0.12443270543045905,-0.166134277935711,0.27295795099029796,0.4918992733662699,-0.18670416939461953,0.3621998490943069,0.30408917574484057,1.0,-0.22141962515412128,-0.20990414745879954,-0.27324198387803117,0.12992170839241218,-0.19987457122158786,-0.06777597961189658,0.014173882064302541,0.022196017791937098,-0.1801063977334765,0.19336380256951527,0.3827065042664697,-0.26117973682563567,0.3078035722148131,0.28725741393911014,-0.18099432924731051,0.5628321213882921,0.32338688626727496,0.10716771302770944,0.3536541777708555,-0.23005516982545415,0.8406987841804828,-0.20787621521950653,-0.017535405503362095,-0.26928549904862287,-0.1678949228886689,0.07789553248451431,-0.15493988963539107,0.21944187280577523,0.5503804812356462,0.3722198083460045,0.4881422660983473,0.171969406269813,0.5473826627542528,0.3602586897428276,0.14769458996203896,0.3634930880335044,0.08091590559536561,0.6113862636682195,0.594486166102458,0.30821858483406117,-0.3513306060617753,-0.22825796843148038,-0.1099115323045338,0.1027431289596648,-0.163989422135129,0.03116166226787699,-0.028478215012839002,0.4131660701754442,0.4692056424780137,0.63331945304078,0.1263603410989411
Occipital_Inf_L,0.30333675522677056,0.3276180147633516,-0.06294068716996104,0.5336358636096885,-0.4366878942197843,-0.11394349206038865,-0.5426513395468879,-0.603192843124884,-0.7695074516421812,-0.1542484607531077,0.3900079474509897,-0.45296552587140776,0.3231507705847376,-0.3735304610837688,-0.8100153635674796,0.007002099033278367,0.704781838034899,-0.4384848691688881,-0.665195382170656,-0.565172499686785,0.1495628515874863,-0.6861867880978136,-0.1329584453183492,-0.4793848552939354,0.8563481118937785,-0.7388627456100896,0.2392299950272355,-0.5381837822480928,-0.7667274122885892,-0.021949915210662273,0.6479279690826147,-0.06150091010291937,-0.013656606294519766,0.2959016418298645,-0.09780534801692134,-0.42969595856287457,-0.3516537025943751,0.7176981973141969,-0.7219992820453771,-0.22578346683525263,-0.6326674950435409,0.7579823062347766,-0.5204780131289032,0.8338738046112459,0.7462498749465436,-0.557449027860679,-0.49821380716866637,0.6515445509982932,-0.01650703678020901,0.6633549873212495,0.7772122237860014,0.808817052627321,0.8777251502064525,0.2146443988422832,-0.31828172127056825,0.6852426678195229,-0.02718904599256798,-0.42502546322924345,-0.22141962515412128,1.0,0.8959562583361411,0.7599687917531657,-0.5568411825667495,0.734219088052401,-0.09286227189453693,0.26827423263801575,0.4225584881314869,0.7847648465684509,0.5133938649911218,-0.5567504407544772,0.027932796280441104,-0.16962882783005856,0.043441948568227896,0.704735477309244,-0.12072510684378454,-0.644759166328573,0.3869041554370267,-0.43654045692183274,0.7911064899037717,-0.01282664088709372,0.6185131387393616,0.30600068048046647,0.6416597791607361,0.7497520513360777,-0.5976059493086575,0.6452202794325026,-0.6637965483670812,-0.2614456186907397,0.17431380382214035,-0.5910816780320977,0.6983128784587169,-0.4363864259568274,-0.04040290796962337,0.5540446867340624,-0.6891875331707853,-0.29019226909039625,-0.6506220575970821,-0.5490715981506353,-0.21875547694206493,0.5818014628803612,0.8596589288272214,0.7755120149511402,-0.09846628890392517,0.8061534350628485,0.48003640392575475,-0.07825564541880298,-0.43221780001526783,-0.6049888765919528,-0.27631449828755944,-0.6297936788827148
Vermis_3,0.44432496128029697,0.3632301188348278,-0.04061321489223019,0.5772731935498928,-0.448759730080338,-0.11403100814845127,-0.42962070019689585,-0.42376160093287996,-0.7095712598938608,-0.12595163270496304,0.4960376966241327,-0.3768597926430148,0.37940576715932556,-0.28708898184158893,-0.7570188511806264,0.08353318521600137,0.7173377643433556,-0.3980326688605704,-0.6902764449334886,-0.4933803174775168,0.15120620622745942,-0.7119471628630273,-0.0644906405171189,-0.4865031028087145,0.841698785040281,-0.6500003028762638,0.21498739100787978,-0.6022912469239398,-0.6820214618123964,-0.020170896663526228,0.6904219490130824,-0.12541670583755515,0.052280949720848596,0.3513316718295632,-0.006441797549191954,-0.27119716169580577,-0.23095462899867128,0.6652520493099563,-0.6490270684074322,-0.143549400227739,-0.621356859789518,0.7484096033899348,-0.5024029941121926,0.8074456626527838,0.7609003939995748,-0.39543164576643536,-0.37429700009405203,0.716333333900617,0.05784690373943254,0.7293199959741679,0.8121331170262057,0.7577283165628936,0.7776503570858908,0.2091989253043975,-0.12661694466212903,0.6253788268912582,0.08147298009902987,-0.2883937692628666,-0.20990414745879954,0.8959562583361411,1.0,0.7344302939512103,-0.5388579376229158,0.6426957153904177,-0.1399447198595063,0.2871408081699009,0.48558917777417554,0.7067212579862873,0.548857346563408,-0.4895265578179753,0.033503264195404815,-0.08481858406406974,0.017948463179827033,0.6839175771334449,-0.08782846325258291,-0.5362793444851408,0.3472869894197272,-0.3650176811888622,0.6756237199398641,-0.024947313029052298,0.5931474425395118,0.23877274635795842,0.5648340737650926,0.7026991929736639,-0.5873605092032992,0.6061169778769826,-0.6281609833918734,-0.21195174271756845,0.32875621959788764,-0.504371643472194,0.6329095734965584,-0.38341088838698845,0.15863730850002009,0.5221875379113255,-0.5774877562480055,-0.3660948312569595,-0.5758436124018252,-0.4780755132595091,-0.03878084560346086,0.5677145319332022,0.7731452801135889,0.7382979031064024,-0.04763894336378929,0.8218816054479099,0.3533988608107364,0.040455427818034004,-0.41308791669183553,-0.5680986946951574,-0.2047307044491874,-0.5900933655742615
Cerebellum_10_R,0.4799992734542812,0.2942542215104048,-0.21127126605125787,0.6657886476113491,-0.37616683416030783,-0.3989370759087899,-0.4581540396034653,-0.5646431673809158,-0.6709461696437853,-0.05703453974436446,0.2983575715363883,-0.17579511000631684,0.27021757665095003,-0.2859291623844916,-0.5122438019673835,-0.013480642916316938,0.9064305165860584,-0.42941171783073095,-0.5999132496760955,-0.4800029863351577,0.36132390922119123,-0.8154203522628954,-0.20689547031849576,-0.2694778339237911,0.7919235476628753,-0.7227003581177943,-0.02565587766662971,-0.6557401636979288,-0.782273711743764,-0.2660339343737211,0.8339945597542207,-0.3181665829095464,-0.13403908984554577,0.2347211505407301,-0.12479698730407905,-0.28512920768431,-0.27077863284656956,0.5345927049443963,-0.6239192227256485,-0.2853141723136992,-0.5549498468055784,0.7503834986448505,-0.3600344749767818,0.8920519695851564,0.5765908711904654,-0.4689256411638372,-0.24462307117716672,0.5021470198926867,0.1355557409610031,0.7072131286486341,0.7451010876708953,0.5799368936257074,0.7399630825625154,0.19306870945631538,-0.11948321899590252,0.405278666848883,0.20654868696379852,-0.08397512446440543,-0.27324198387803117,0.7599687917531657,0.7344302939512103,1.0,-0.512573567817668,0.6650003536697628,0.030630894517827235,0.25720508048523943,0.5513429237281086,0.865062173480352,0.401140563374474,-0.5913891743044465,-0.06609323716770299,-0.364904629727744,-0.38068957146823174,0.7633598138703802,-0.09222583255498548,-0.21662021172173557,0.14707862461596635,-0.5072459559747728,0.7898538945305251,-0.11577876963051754,0.7858129411296352,-0.13243624708184584,0.472301408800258,0.47602866889183837,-0.5648373839480801,0.28183341759643127,-0.4448753541857384,-0.34688573406247963,0.4118629839733113,-0.382991424281188,0.29291540615688516,-0.316284212990543,-0.14531823106277994,0.3144087078826905,-0.4627392175614131,-0.36922838307416916,-0.6145517982409899,-0.4862240986329011,0.1425969462310106,0.7848614495967945,0.7316343704179412,0.5591464818848259,-0.2657934064016939,0.6958915419031924,0.1609721737054302,0.03118396249772145,-0.5472678024983513,-0.4780023271245557,-0.2648868528565089,-0.3881129886969965
Thal_IL_L,-0.28044138603778906,-0.2899506118291868,0.22979060865914758,-0.32977808180155804,0.23965039178315795,0.09719637442937601,0.44856582274616175,0.5501914434239862,0.630980480629558,0.4082873556128735,-0.01807726204444446,0.4725430171261166,-0.14937937754144112,0.2921870793142076,0.5021789393401438,0.1534244357665708,-0.49083000890635814,0.15866442589503074,0.6593036028376208,0.5429972028112644,0.14100002487562663,0.6010967645379824,0.5213928010921732,0.30997654877151826,-0.5307967747376798,0.6723088387150732,0.1023885823278455,0.4970623353555335,0.5739578624494845,0.3895105607533089,-0.5593737704251128,0.057190336288879234,0.33582280096289807,-0.06636919653358483,0.25599477511086094,0.6559273092204146,0.31951987329731973,-0.46613914833432285,0.7213593054057698,0.45564534433597664,0.553480684766564,-0.3878064537852705,0.5415599507832283,-0.484872205544641,-0.28587499732639404,0.6137792227877495,0.3465977198301237,-0.4092260073771377,0.366534708683088,-0.4473831339199354,-0.49593490514080385,-0.4788365847594362,-0.3919632611461963,-0.11624478660851931,0.39091625244267725,-0.44104741463762925,0.16452006910373052,0.39978051687949023,0.12992170839241218,-0.5568411825667495,-0.5388579376229158,-0.512573567817668,1.0,-0.23881022123210952,0.021101646149620557,-0.26920313198183765,-0.3117473641788517,-0.5012516692039778,-0.17359420526428918,0.6540453042357645,0.045162920323853335,0.39305139393724564,0.1392155089099008,-0.40816169441180516,0.207759495866258,0.3244026976328841,-0.24987073776772678,0.6128510701680194,-0.390928630270423,-0.07111384838558442,-0.3269083820204963,-0.1684144719777315,-0.22132287278137402,-0.48040897600705607,0.6160566501223433,-0.3941484269948053,0.33001349493418597,0.47467586019901964,-0.31287685418880623,0.6343624254659032,-0.1421356812146454,0.36235000344130275,0.3602939601583115,0.013608510518545478,0.5746634231562797,0.2463626428513878,0.5233748708022273,0.49295536284302904,0.07903250784032081,-0.40527987493928447,-0.4024636162998224,-0.49408726461910624,0.4063507787761509,-0.5349868666304459,-0.02242969077633859,0.22667466210506063,0.36009656238116033,0.5917579952988097,0.06634532794107602,0.5508217379574991
Cerebellum_9_R,0.2481471697961955,0.24244130640517011,0.10055257225901483,0.4257485534233246,-0.27881758534502205,-0.19946871739251773,-0.35373553839777094,-0.438260785722245,-0.5865200075188375,0.05015064169709861,0.4027811818008059,-0.14525660167927287,0.22311935407334563,-0.15635094860018478,-0.5372929171357793,-0.12818182223743,0.5567100668677601,-0.35575920833377794,-0.3609676402117504,-0.4566800953725586,0.4300012251360603,-0.5056008951934051,-0.002072936820081873,-0.20742682531131462,0.6911496594549386,-0.5852440625120116,0.19654049948488525,-0.4246909905328886,-0.5779223622682113,0.1158388967922605,0.6090248095844158,-0.17932574595778641,0.1096954161884748,0.26927090406379467,0.16364482806491895,-0.209827233291915,-0.1800657913971024,0.5968197394528594,-0.4539541579885955,-0.1412362307824411,-0.3450372953497051,0.675194088401451,-0.309166094882145,0.6877711639800741,0.6883933549328545,-0.24422294666492927,-0.2918950595825018,0.3763082491675835,0.24321301909379017,0.5448769080481393,0.6394135486485806,0.6704435442994766,0.7097737747228319,0.17440936116434427,-0.08109895948234774,0.46802664382375914,0.20689560545277072,-0.2036241422372666,-0.19987457122158786,0.734219088052401,0.6426957153904177,0.6650003536697628,-0.23881022123210952,1.0,-0.03422821462706689,0.15797277537034302,0.4931515039653012,0.7237938767995754,0.46761964657260346,-0.37997587777461295,-0.07262285461715431,-0.07091465730804825,-0.10796922329381793,0.5723871643352418,0.017382364417801433,-0.45392214700920713,0.3247726925519774,-0.238535091385321,0.6724130955777706,-0.05268524979985135,0.6518838159107024,0.13879818632029972,0.4663097039758668,0.6075944574302837,-0.3155388348248072,0.43882445991795904,-0.4621188848615943,-0.0859546808161531,0.14301228482245146,-0.36181657880590656,0.5622846272409463,-0.209301025933269,-0.012294039023301997,0.5498412702122869,-0.38742865727862946,-0.23860080278172638,-0.4966416263337359,-0.401556338226226,-0.15676590093690213,0.5268701006261678,0.7188750683538507,0.6369816190747865,0.12138754099851029,0.6606920983211998,0.37510926907463144,0.2014045404496172,-0.3806275249944131,-0.5363303438082628,-0.2649792078789079,-0.2574579573668507
ACC_sub_R,-0.06759343001519677,-0.023681408796846746,0.041841720865659134,0.09356047509867023,0.09371112608118508,0.052210057104425445,0.012140273952214902,-0.07963356751797117,0.017085659739503576,-0.04134372781182516,-0.15846402027709652,0.12850771979348383,-0.036553099800207385,0.01577737785479259,0.1605013822032116,-0.19086852171316185,-0.019313315840728547,0.3874520255540174,0.09931642396950567,-0.029921030134964433,0.04876779127031064,0.09997657891224439,0.02211044174154539,0.16378588899521593,-0.106897648464637,-0.011141574623188719,-0.0601389637157763,0.12958203014958816,-0.021705858549562647,-0.0004263114289943557,-0.015066153994687899,0.01848734827034515,-0.05508486503042517,-0.05380394662196675,0.10384493528086257,-0.06826477587653916,0.003933764721477355,-0.06982180876330178,0.0534293878730337,0.005014106320709747,0.1157064296998881,-0.07624458726441832,0.019362571571290847,-0.04370863948722819,-0.06009337433439377,-0.07960684982633495,0.06260136195492634,-0.2278917641256486,0.017850563268085443,-0.05407994600133654,-0.08456093256034147,-0.0629056190686284,-0.07804127584029119,-0.141374484777129,-0.06601472961722983,-0.09442786197450535,0.06128462250196457,-0.027710643138603528,-0.06777597961189658,-0.09286227189453693,-0.1399447198595063,0.030630894517827235,0.021101646149620557,-0.03422821462706689,1.0,-0.005714002020793394,0.08582668185238322,0.0037976594322587814,-0.12179791161227622,-0.0962660813411439,-0.06326973503940138,-0.07653743556619595,-0.14239664768525626,0.018195763358557045,0.1143670940271747,0.07435077329416409,-0.0520726745091307,-0.03375064219006241,-0.08393914056511047,-0.06639277035632912,-0.02407190715740302,-0.06738883526969797,-0.048177881535862416,-0.1028565525059109,0.20474665816015647,-0.12203245082219973,0.17715788100564467,0.03056139862157682,-0.07018903090819519,0.031107767184757586,-0.15373299681213812,0.08311380590533213,-0.15958348705088637,-0.12553100473681023,0.04564297910665498,0.0621249525723912,0.03652715177802241,-0.07598465606794695,0.05284435391533163,-0.02506873828948374,-0.10219743549851731,-0.09550741922345603,0.04784708207165063,-0.03308243409207146,0.021093019250134123,0.07529176317939407,-0.14851332398639638,0.0015845981794129613,-0.010992960807867503,-0.0012225780160690827
Parietal_Inf_L,0.41025446914994074,0.9510905005961148,0.2011658605370112,0.21999373820364232,-0.2658850457321356,-0.21620775405772436,-0.002052587081278037,-0.12316176432112651,-0.2720818970017025,-0.0033330458657324226,0.30318800587866573,-0.3301281667613484,0.8748270659578028,-0.1944956484450239,-0.24772626736927442,0.13187549473030588,0.12397173285101935,-0.3063609656336237,-0.38787443230829893,-0.4250484264505579,-0.30450515305068104,-0.2853525987154699,0.0026724802863316243,0.028079346171055293,0.5812156838529906,-0.3291724474459526,0.35595668924992957,-0.2516354212490872,-0.393544285290217,0.21366094128980045,0.35727377159922935,0.5983771226970278,0.35546160644809494,0.7934966887317912,0.055502974342981334,-0.15462229303929537,-0.2625830569181844,0.7149879924074191,-0.5277623056144315,0.08915300835412074,-0.43376286274607745,-0.15139961331903184,-0.4603271427614864,0.22331301297417835,0.20333725165898547,-0.35230843256783456,-0.12271912457222525,0.33101553408899526,0.08480836841950862,0.4634331848158427,0.10077948166043665,0.6165682415170265,-0.10223794719004917,-0.038473286625856494,-0.21561128764545512,0.7870246002406638,-0.00906256186977086,-0.184094486018384,0.014173882064302541,0.26827423263801575,0.2871408081699009,0.25720508048523943,-0.26920313198183765,0.15797277537034302,-0.005714002020793394,1.0,0.23926298924374187,0.26604768149382557,0.25349441786264587,-0.15606861790526386,-0.20839254722750358,0.0536737032699102,0.11614556089365499,-0.18829285477245247,-0.007178920706371899,-0.30508871172352003,0.8217184492340234,-0.17088709335065316,0.1474082421321175,0.19700645493357927,0.02937533421675486,0.5838681633646097,-0.009334538650772793,0.626967979099693,-0.20371804708770128,0.6036544569180262,-0.13098946973525802,-0.2323189993702371,0.49848000672313797,-0.21160899428888857,0.16382421597681227,-0.18296013046908638,0.057933488027555526,-0.2563329267769711,-0.20400265713494606,-0.016665415078412914,-0.11332919657774497,-0.029891637748921195,0.37706970720512206,0.2867851192945451,-0.07590681052823167,0.6693429812973188,-0.04962408707359917,0.3691205503473872,-0.1728372484237252,-0.13537026941898384,-0.21283726882483814,-0.2102847561870519,0.1570630005349338,-0.3472993815377217
Insula_R,0.6229439381684612,0.321422158615742,0.19522318027187485,0.1369651034061513,0.13078264306470763,-0.2879605954975865,0.023865479071681597,-0.1756909814196906,-0.31301557061755425,0.0211884914569606,0.4952834446655766,0.10318792117149926,0.2963091313630212,0.13133205863325192,-0.1539393958229342,-0.0697628514632788,0.478110556935787,-0.06596138882559496,-0.25306089082280464,-0.3999196721969188,0.32796148234957184,-0.37966520777780033,-0.09362303553167671,-0.0069598836652731534,0.6002841108280066,-0.3799266915742311,0.08234156224009619,-0.2385569523992004,-0.2880149465467493,0.09680331101645916,0.7709059933982297,-0.33821223365327346,0.16351565111216165,0.2940431130044874,0.3721424719405097,-0.033715882279826304,0.32199548101762165,0.4415040946102428,-0.26211710335143773,-0.3072852490063473,-0.06557764866077372,0.4811828647087358,-0.13921021564899863,0.6089773823745306,0.5224026650100779,0.07762464288929065,0.18039261357595612,0.2972579380844866,0.0955727456153202,0.5286987614220149,0.6529793062101003,0.4182301404004409,0.40872613305139166,0.16014323748984036,0.209826717622077,0.2835410625152098,0.6200165807609777,0.23100042584496494,0.022196017791937098,0.4225584881314869,0.48558917777417554,0.5513429237281086,-0.3117473641788517,0.4931515039653012,0.08582668185238322,0.23926298924374187,1.0,0.5744106115131223,0.5902171441642852,-0.43287108078049824,-0.20974128557860774,-0.09477464097477112,-0.44377609224516257,0.4514085313833889,0.15088298770996386,-0.021057292690642587,0.2052508652891348,-0.14650318057524747,0.3807546072522469,0.14666867778657255,0.6443354370546882,-0.1468836464888579,0.21632701750210553,0.4118391408049967,-0.19889619595752098,0.1753004154478868,0.010109777696955865,0.14554076078213546,0.612194898504487,-0.011283868612087848,0.2933329975278749,0.32712462807691894,0.15841431848687854,0.35278361450312046,0.032873253073122374,-0.16220716653741443,-0.1838744362558869,-0.16035052219510323,0.3651119168116201,0.372359877607008,0.45665335419355607,0.46882008741036,0.18055475731595969,0.5881578375974483,0.17749685272100846,0.5073916891321946,-0.2232195624841459,-0.3456805613335518,-0.12181535945977381,-0.0575145301475891
Cerebellum_Crus1_R,0.44588536382804855,0.2996131241072296,-0.11920284175053138,0.5806340592406134,-0.3282479505258113,-0.34976927370687144,-0.25028573411247523,-0.5683481634951497,-0.5807213987910692,0.058617030895292396,0.3637586951104381,-0.14808363784834525,0.25206458788971015,-0.173020850577881,-0.5277181923803164,-0.04806485355276513,0.8215919204269327,-0.40697829728445933,-0.5444414899461405,-0.4967291694902396,0.42684592809991295,-0.7678176757396411,-0.10601029610333187,-0.12540710736349692,0.7689716326225329,-0.7356648767804815,0.09424139036073594,-0.5942055617789509,-0.7137271250451792,-0.16071163619088547,0.8193840381093117,-0.30510943147268277,0.00528203495873545,0.2518630944953784,-0.07380232824852333,-0.28273874206935434,-0.19783542457341424,0.5628467702045312,-0.5700911036721478,-0.3014708680972868,-0.5123151250285658,0.7811722913932719,-0.3930734795504363,0.8717801185270665,0.6729963997175806,-0.35622719631557487,-0.2110202368154062,0.5234964849065049,0.2018621413500449,0.7377251176675739,0.7624719676904457,0.6672950060945945,0.7674566925050296,0.2083031497744077,-0.12758022457944862,0.43626855572819884,0.2264259726629175,-0.09321648995474822,-0.1801063977334765,0.7847648465684509,0.7067212579862873,0.865062173480352,-0.5012516692039778,0.7237938767995754,0.0037976594322587814,0.26604768149382557,0.5744106115131223,1.0,0.36447341012030837,-0.5086194787239908,-0.19864544216593724,-0.32599847493828976,-0.35382110563817887,0.7623431482247379,0.08084775653227151,-0.27568416006371754,0.19507091292804876,-0.4108177459614234,0.7595445238457182,-0.018873956804604144,0.8094868464690632,-0.07837713437959387,0.35260481667384136,0.5363029030883647,-0.4520311678120241,0.29781027330467713,-0.37871941175811114,-0.2532921402920657,0.37397545143353467,-0.4093209316962404,0.3392705635067209,-0.24962617503444431,-0.04495837774207598,0.45226189749700446,-0.3654207900886383,-0.3385096840332307,-0.49777781993514325,-0.3783007552402139,0.05930565457381227,0.7277926303394873,0.7834992378577124,0.6052505265163312,-0.19763577598112902,0.7433687090901695,0.180473673443792,0.07761891458910582,-0.4670866773078545,-0.5002597877639744,-0.2728037809139997,-0.343894364805313
