,Cerebellum_6_R,Occipital_Sup_R,Thal_MDm_R,Olfactory_R,Vermis_3,Postcentral_L,ACC_sub_R,Vermis_6,Red_N_L,Thal_PuM_L,SN_pc_R,Frontal_Sup_Medial_L,Frontal_Sup_2_L,Thal_LP_R,Thal_PuL_L,Vermis_7,Putamen_L,OFClat_R,Lingual_L,Cuneus_R,SN_pr_R,N_Acc_R,Caudate_R,ACC_sup_R,ParaHippocampal_R,Cerebellum_8_L,SN_pr_L,Occipital_Sup_L,Vermis_4_5,Cingulate_Mid_L,Precentral_L,Cerebellum_4_5_R,Parietal_Sup_L,Precuneus_L,ParaHippocampal_L,Frontal_Mid_2_R,OFCant_R,Angular_L,Thal_PuI_L,Cerebellum_6_L,Precentral_R,Temporal_Inf_L,Rolandic_Oper_R,Temporal_Sup_R,Occipital_Inf_L,Temporal_Pole_Sup_L,Cerebellum_10_R,Supp_Motor_Area_L,Occipital_Inf_R,Paracentral_Lobule_R,OFCpost_R,Temporal_Mid_L,Thal_AV_R,OFCant_L,Rectus_L,Hippocampus_L,Cerebellum_Crus2_R,Olfactory_L,ACC_sub_L,Cerebellum_10_L
Temporal_Pole_Sup_L,0.017427571980553638,0.25251587166805206,-0.19543156818006452,-0.030335816907633362,0.3533988608107364,-0.10587540173837459,0.021093019250134123,0.33019212474525256,-0.1415663637296863,0.29693823374828393,0.1965074046916594,0.18564036799034184,0.392685999247223,-0.0464202594811614,-0.060066464961252605,0.29134958653707044,0.03116166226787699,0.09328020002084376,0.34460293261656005,0.2342109886125682,-0.011359450235073313,0.021266041404708336,0.08288546349011112,0.15148765227956787,-0.2862599478222392,0.48988711571127147,-0.04511636541963386,0.2038534005628803,-0.1766929467521313,-0.04308763606314822,0.001564704607468136,0.014440249641502378,0.009761417132570047,0.12614073089306585,0.018640272492013058,-0.24711101855147366,0.06446941618672447,0.22153295437383302,-0.11255140885692975,0.31178976261790864,0.14382426327813252,0.6610754568004686,-0.0725479135300097,-0.13909792134105625,0.48003640392575475,1.0,0.1609721737054302,0.1188147627752052,0.09180768821916806,-0.038354656162981574,-0.23597994949344075,0.6861359318832619,-0.272955752821367,0.14869304923337687,0.16182499121514304,0.07125756845177014,0.11485956497905377,0.07932378184634882,0.0050968736643684145,-0.11330948653623246
Cerebellum_10_R,0.8753119284544222,0.47602866889183837,-0.6145517982409899,-0.43331187326100656,0.7344302939512103,0.2942542215104048,0.030630894517827235,0.7542331495949881,-0.5913891743044465,0.6958915419031924,0.5021470198926867,-0.12479698730407905,-0.2660339343737211,-0.2859291623844916,-0.3600344749767818,0.7503834986448505,-0.27324198387803117,0.1110635548036782,0.7743512959559875,0.5591464818848259,-0.5472678024983513,-0.3510943439022643,-0.37616683416030783,0.03118396249772145,-0.4581540396034653,0.7316343704179412,-0.3387568609368368,0.5345927049443963,-0.5646431673809158,-0.13295034234798353,0.2347211505407301,0.07370891477900833,0.08853180255255891,0.14707862461596635,-0.5072459559747728,-0.4800029863351577,-0.36922838307416916,0.405278666848883,-0.14208749160817036,0.8920519695851564,-0.38068957146823174,-0.09400475431388086,-0.23930787300356607,0.25723278043278575,0.7599687917531657,0.1609721737054302,1.0,-0.13403908984554577,0.9430997121377384,-0.3181665829095464,-0.4448753541857384,0.29291540615688516,-0.3138975340170237,-0.6557401636979288,0.19306870945631538,-0.14531823106277994,0.9064305165860584,-0.0400524717281949,-0.42941171783073095,0.002549266534122295
Supp_Motor_Area_L,-0.08090190954943516,0.21380065342993382,0.5004677706376762,0.04419437012120431,0.052280949720848596,0.4094717572692965,-0.05508486503042517,-0.021004133574163815,0.3460120355386547,0.13596738729277258,0.1658194557042208,0.4931434837784742,0.7330610610818644,0.3643253960712901,0.1285838065967802,-0.06109209838233576,0.35435294839207354,-0.05624083571199078,0.0758536521664229,0.2507337466018791,0.3116787788576794,0.1295501247496718,0.1564089767617112,0.4226497333847171,0.5056708354203843,-0.017479067427166532,0.37589050310926786,0.21862366215497028,0.4578901287916242,0.6735320824286409,0.700136121761749,0.40845589789139825,0.2016752129707226,0.4267708730888541,0.5128368444862759,0.20624337602353074,0.10761735257303823,0.20079202194747484,0.3640903929842842,0.03772710425736896,0.2881073240311581,0.3261637242469689,0.4562537319399618,0.17366856071649872,-0.013656606294519766,0.1188147627752052,-0.13403908984554577,1.0,-0.1537410498727564,0.317616639790009,0.1883843297586033,0.38153494599434173,0.20999542535868496,0.185934181142333,0.032066215396540726,0.5780687759658435,-0.20875322402574506,-0.039762242916977386,0.01767977407830572,0.37957852340451087
Occipital_Inf_R,0.8762025070904015,0.46351868343357333,-0.5845931459775175,-0.3837777920303799,0.7137223349629791,0.35643212696294524,0.01238584824201578,0.6513894884319067,-0.6120044933725128,0.674763496493512,0.5183761686628232,-0.2003450069631108,-0.3423669070050488,-0.25873745071982496,-0.45676773094737655,0.688769602396779,-0.2615706593319993,0.10260577226342121,0.7895472322285723,0.5450123776752309,-0.5859248837720823,-0.2985382666989631,-0.3691273879303813,-0.059388103859835055,-0.3845418945336126,0.6670533950360703,-0.3099651045376669,0.5337680839782495,-0.5917097750518054,-0.1595358143587953,0.2324047278175086,-0.0021634488079767607,0.1312999991571654,0.15754977600409228,-0.5658831963554768,-0.5177998476443727,-0.3671146409197272,0.4320809513556783,-0.10494723810808577,0.8858799591395474,-0.43516499365431394,-0.22169620708927074,-0.23483322956342545,0.27527914582920304,0.7329425843201621,0.09180768821916806,0.9430997121377384,-0.1537410498727564,1.0,-0.27903945155580534,-0.39222039118259855,0.21371860146996097,-0.33797655965846723,-0.6516317870161858,0.18114232002763045,-0.17660990686787761,0.8891741990399874,0.03621505640516808,-0.424871194705256,-0.006825587823690532
Paracentral_Lobule_R,-0.5794665206811088,0.2822679553659989,0.21433494360705993,-0.0771087539519983,-0.12541670583755515,0.5815308157584731,0.01848734827034515,-0.36445413049580044,0.2413473594931524,-0.14655698907507073,-0.009705640367163822,-0.017437475978787937,0.2979233549552173,-0.13566323745698416,-0.20963846491849958,-0.5334151251190993,0.2880663176875302,-0.1178378677648387,-0.1949830490458081,0.25527305536475997,0.13737318060071801,-0.15172457865831412,-0.03586272304185457,-0.3868678338090507,0.010189077917257813,-0.41771571066503743,0.1515500566756844,0.3086020929714707,0.17670114302211662,-0.07897282256051122,0.5347274180453089,-0.3915954264660629,0.6673769085997331,0.664732243656215,0.1363805661539422,0.08104911018902758,0.195292717734334,0.45945686201072833,-0.10655764859750537,-0.3000250701138221,0.7225235081890918,0.008221219603006162,-0.07452196786041676,-0.5427442448364623,-0.06150091010291937,-0.038354656162981574,-0.3181665829095464,0.317616639790009,-0.27903945155580534,1.0,-0.0601712635286869,0.15653950841728906,-0.10469126802359749,0.2559525948047961,-0.09030185403443466,0.014129410819410843,-0.39515497067381555,0.005116556035263683,0.05449734840917363,-0.2827687666916981
OFCpost_R,-0.18605426651178128,-0.4428694556154744,0.6370062437608868,0.736580423234301,-0.6281609833918734,-0.13806966181303953,0.17715788100564467,-0.5490482866450579,0.24906317407226364,-0.4260254866461045,-0.45775284362479746,0.31309022527086655,0.20736027895495496,0.5111106910426341,0.43350037149091236,-0.4482601356838878,0.21944187280577523,0.2503612591486306,-0.426705512022881,-0.4588968189377129,0.3699656753364649,0.7983519431234265,0.4606378612247607,0.3043457185471077,0.6922207165019069,-0.4711930709344907,0.15046380168650877,-0.37448642738420496,0.45221831065280194,0.28775359280697493,-0.07986993161171504,0.21484576061832605,-0.23061965698716444,-0.25041539930342077,0.4887895222328851,0.3221726611074277,0.3786904134353401,-0.5062188684914322,0.49668575745382426,-0.43367069699445504,-0.25211775409096865,-0.27128815481183993,0.47066866818727005,0.3745843899499428,-0.6637965483670812,-0.23597994949344075,-0.4448753541857384,0.1883843297586033,-0.39222039118259855,-0.0601712635286869,1.0,-0.5023192450890414,0.4708613861186434,0.5810588411653825,-0.23671000888413712,0.13469537888634192,-0.405363511137976,0.39984166740345856,0.4699163195896297,0.4674018686630708
Temporal_Mid_L,0.13430094679368473,0.6042021016704702,-0.18312729836195565,-0.3299582272758241,0.6329095734965584,0.26938694009690956,-0.15373299681213812,0.6206619737802269,-0.17215915878990187,0.5432478166558468,0.406450550661252,0.09902725284365486,0.38244812243827503,-0.1227971590259608,-0.18836207504758434,0.46598417315515595,0.171969406269813,-0.20151788709277482,0.5803439105499444,0.6297911378700346,-0.013170706351465148,-0.27312594705426524,-0.0330816968187016,0.03174480574158331,-0.2628504396929308,0.6150843019496431,0.055131321990673714,0.5263989377403274,-0.05198882335087637,0.05979877082608022,0.3991409765639289,0.20162114647018137,0.2663146526487095,0.48414978704643397,0.013558455909196384,-0.2295849094571285,-0.06604436737886087,0.5470152910436339,-0.05648037101740155,0.5120320814394355,0.3608994586793269,0.7763599050449335,0.06417619435866684,-0.09345771088009622,0.6983128784587169,0.6861359318832619,0.29291540615688516,0.38153494599434173,0.21371860146996097,0.15653950841728906,-0.5023192450890414,1.0,-0.3877851487857641,-0.1032676964377874,0.2082745688282254,0.3027043153840353,0.21832860193098902,-0.09469225848524392,-0.16768171251724875,-0.08858477592629899
Thal_AV_R,-0.16179989405648676,-0.5572421105231403,0.5176970466322275,0.46640349419475335,-0.5690449583946254,-0.20488021918854132,0.030850357249575775,-0.3271955008517693,0.4443981648680653,-0.534769410890187,-0.5504359727222047,0.20897979594176705,0.14117007584405733,0.4281835533400991,0.4510399326120274,-0.3927216982781242,0.10741544892992254,0.08871668475863542,-0.44741142975084686,-0.5423332279705799,0.1960039729761175,0.28506667896527493,0.3296572071528469,0.21984920418566375,0.46727975310264,-0.43352336733008484,0.05061869906047437,-0.48080765433198447,0.5609116825949516,0.5174356997703954,-0.05805947388336991,0.39168695584426344,-0.41613693217642383,-0.3051210776512549,0.45698190632213936,0.5556362565906924,0.1095455761206174,-0.5115815102084629,0.04069459649754916,-0.33098072265024997,-0.13356270099262402,-0.1279992870733191,0.495281025487358,0.21542553588102317,-0.6316098266465353,-0.272955752821367,-0.3138975340170237,0.20999542535868496,-0.33797655965846723,-0.10469126802359749,0.4708613861186434,-0.3877851487857641,1.0,0.3853709538285888,-0.12014152603921624,0.13549681827973442,-0.2987198132602697,0.12652204510010145,0.23759169546114345,0.4722535927202358
OFCant_L,-0.607938727350267,-0.4159563216186098,0.6369819381733004,0.6561704244291039,-0.6022912469239398,-0.28145169632744854,0.12958203014958816,-0.4397415041579035,0.41473417078593544,-0.6107616907020147,-0.5087560683258049,0.27553937855872945,0.3044665491457827,0.3997998147890185,0.44564638934018935,-0.49964970395720715,0.3185447580884998,0.03595366993055651,-0.5221027180704895,-0.4457879693779551,0.5279180969683687,0.5865768119000173,0.4639809037398791,0.09763952940427734,0.43768267622861967,-0.4603770192642217,0.1903860335472657,-0.42844020678099043,0.49288506789982106,0.23955707978861934,-0.1764293698225126,0.05728594448965402,-0.20565940618304862,-0.12166213095765185,0.6021102514724196,0.504155702967473,0.4569968470362877,-0.39342309085089305,0.18317664578836873,-0.5718359769969282,0.282606572410662,0.25652921736369955,0.4202485735123384,-0.09193898913490635,-0.5381837822480928,0.14869304923337687,-0.6557401636979288,0.185934181142333,-0.6516317870161858,0.2559525948047961,0.5810588411653825,-0.1032676964377874,0.3853709538285888,1.0,-0.10645174983925304,0.1139420070231578,-0.5885087876354215,0.4163203594054309,0.5586362261211564,0.11108234333370731
Rectus_L,0.18601595382631203,0.05427915851344998,-0.09725126931127986,-0.044717901932562754,0.2091989253043975,-0.0334422714483056,-0.141374484777129,0.23895174809950903,0.017733213999026335,0.14903122813181016,0.14490486620403586,-0.06034655830547851,-0.04125875524774141,-0.052917644651539295,-0.19414940976005418,0.19155745424966591,0.27295795099029796,0.08610266460964891,0.34156538097105865,0.09653137031300422,-0.10050076567334762,-0.11710899471998402,0.08280690849338752,0.0466407709226687,-0.06801358538237536,0.17781944318387147,0.1839441167250987,0.07268065767915484,-0.00534894807739873,-0.1215706222650141,-0.006537356522692425,0.21176582448879877,-0.046461861573001764,0.02920402874795393,-0.0818147017558898,-0.04312090924793275,-0.08004395369533951,0.044193736030776185,-0.04703543488011249,0.23617098088717436,0.01230450988354444,0.10755827491447813,0.03550838207621368,0.09998550297489148,0.2146443988422832,0.16182499121514304,0.19306870945631538,0.032066215396540726,0.18114232002763045,-0.09030185403443466,-0.23671000888413712,0.2082745688282254,-0.12014152603921624,-0.10645174983925304,1.0,0.12743779819706907,0.19700971705123047,0.1237614850575658,-0.043281662003505875,-0.007294078323803597
Hippocampus_L,-0.002951502205657638,0.05963778631068111,0.49483835109773067,0.05319834981343167,0.15863730850002009,0.12334574650410497,-0.15958348705088637,0.044673765849293834,0.4335908886127517,0.19601624006144774,0.34620484408754526,0.3225828745138679,0.4776738235036404,0.300789043800735,0.22162922718948752,0.04902205372537874,0.3602586897428276,0.0004785418379303267,0.12298381519814652,0.085168540013358,0.4585118607387089,0.17333763146588135,0.18930925052794664,0.37331985163829995,0.5884782632631812,0.018773741934017905,0.509365962018901,0.06145700374184242,0.5938265762683815,0.4817884186630181,0.35655224900597143,0.5720887040986422,-0.02098961209349056,0.08622231892681365,0.5669666059826136,0.2652736209049572,0.008296285318234339,-0.017936891211636084,0.6259501591115009,0.06290296902222048,0.17064141209964315,0.34455287268048485,0.4652223306407746,0.24946199514426354,-0.04040290796962337,0.07125756845177014,-0.14531823106277994,0.5780687759658435,-0.17660990686787761,0.014129410819410843,0.13469537888634192,0.3027043153840353,0.13549681827973442,0.1139420070231578,0.12743779819706907,1.0,-0.14255129109949857,-0.0795197317037699,0.0769970254581896,0.455646891691084
Cerebellum_Crus2_R,0.8428878200852314,0.33899511484142414,-0.5817282010354966,-0.42589817035112776,0.7173377643433556,0.14691401420046343,-0.019313315840728547,0.7440350359601555,-0.5513869863465366,0.5914112612652406,0.46226289969523165,-0.17029201588376214,-0.37254675795135095,-0.23745973306994236,-0.31715133445250165,0.769133038470811,-0.3095395893830416,0.11826294212355741,0.7037228382906338,0.41375859318191655,-0.5427779387284747,-0.3330806327825034,-0.39464171494462247,-0.019586365075060907,-0.4030574453735791,0.7250402720318482,-0.3317035541756193,0.37464794914352545,-0.5484269463140462,-0.09813409416343385,0.07921280823055293,0.056541189204980954,-0.04842881042477325,-0.015361653231722202,-0.47875437234960017,-0.35876805653401417,-0.3568206710694102,0.2775314199919919,-0.09124536013534615,0.8391032360703891,-0.3588350401100627,-0.07887616082279114,-0.21204588280971495,0.2643625075006367,0.704781838034899,0.11485956497905377,0.9064305165860584,-0.20875322402574506,0.8891741990399874,-0.39515497067381555,-0.405363511137976,0.21832860193098902,-0.2987198132602697,-0.5885087876354215,0.19700971705123047,-0.14255129109949857,1.0,-0.010504461938663856,-0.37738992047188535,-0.03624735999995669
Olfactory_L,0.07183496780306338,-0.2798703568587284,0.39949948476642244,0.747751825853052,-0.19544257250409502,-0.09613257530926765,0.14385275555169183,-0.004815750947270368,-0.10436686574147361,-0.24430291100179982,-0.2566537432115028,-0.10163655609035667,-0.18658689831741737,0.28586266730415993,0.23144503474411318,-0.046518203189672196,0.45299308699661495,0.24390616230691253,0.06722008353362421,-0.2138023155427827,0.2024037921311815,0.6890104728975303,0.500822548536616,-0.07797570400609667,0.22517227304818746,-0.0979120750080197,-0.0386398562307849,-0.24469434680686847,0.1961973429852371,0.01798582668204056,-0.11690612703055916,0.17533336950988454,-0.2866136801001153,-0.17114851306723639,0.2118050176372867,0.28048814655433246,0.07909444267516519,-0.3218150619679954,0.2976383226000786,0.026603634266233796,-0.1298605120936636,-0.0822695828179676,0.41112389412543543,0.2760574701830549,-0.18231818898931285,0.07932378184634882,-0.0400524717281949,-0.039762242916977386,0.03621505640516808,0.005116556035263683,0.39984166740345856,-0.09469225848524392,0.12652204510010145,0.4163203594054309,0.1237614850575658,-0.0795197317037699,-0.010504461938663856,1.0,0.5775280847390099,0.27028683081605837
ACC_sub_L,-0.2703741718411436,-0.33799411006078545,0.5595282803735852,0.6447594950067291,-0.3980326688605704,-0.23389096389458128,0.3874520255540174,-0.2201089401232599,0.10526595567344493,-0.3359972254231735,-0.45467174378436903,0.1342264216245236,0.0653956020814881,0.4397285016723113,0.35575805016355105,-0.29086189139732666,0.34922303316777864,0.1419214301196809,-0.3011670655059683,-0.3604607595105611,0.35862513982504945,0.6681213322532905,0.5160037102062281,0.09753020406244035,0.3783689328910734,-0.3155309683369798,0.012392127249958728,-0.37399427176015837,0.39656340171542515,0.05408068749300291,-0.20637952700295764,0.1549345575224345,-0.2322639612650101,-0.20446398893230983,0.4276112679537224,0.40359594342763816,0.18972252651488988,-0.44713476436454525,0.3515996830536679,-0.3463045075214289,0.0809392215121335,0.06296262838472608,0.4354279391778794,0.1892615463726188,-0.4384848691688881,0.0050968736643684145,-0.42941171783073095,0.01767977407830572,-0.424871194705256,0.05449734840917363,0.4699163195896297,-0.16768171251724875,0.23759169546114345,0.5586362261211564,-0.043281662003505875,0.0769970254581896,-0.37738992047188535,0.5775280847390099,1.0,0.23505290806879778
Cerebellum_10_L,0.3093075428859644,-0.24204960164540343,0.5138742234982022,0.44439864111500227,-0.17050136754730705,0.029653719162132587,0.07425250473389504,-0.034999610020742054,0.1246383297062193,0.03628986984874596,-0.11573435577194734,0.12044801650280204,0.20176972443237093,0.3871041771128002,0.4441683329005097,-0.0063478841930097495,0.29718280627810717,0.2497085726677108,0.06199050332687118,-0.16865816342471218,0.22367916510489852,0.45753692988014205,0.33721201536805434,0.34434071629540247,0.569769718364616,-0.017096232039705048,0.07217535269222917,-0.18114729422211975,0.532871811033948,0.47119412995626964,0.201462142597489,0.6986112218332188,-0.34530771931765664,-0.21952957236779783,0.397066957277115,0.3563395936782322,0.045535600089943055,-0.3336122717421407,0.5402420044725571,0.14911444530958395,-0.3690054427696848,-0.058715088455668585,0.590853521775743,0.5783390334602255,-0.28770534469041187,-0.11330948653623246,0.002549266534122295,0.37957852340451087,-0.006825587823690532,-0.2827687666916981,0.4674018686630708,-0.08858477592629899,0.4722535927202358,0.11108234333370731,-0.007294078323803597,0.455646891691084,-0.03624735999995669,0.27028683081605837,0.23505290806879778,1.0
