,Thal_Re_L,SN_pc_R,Insula_L,Thal_VPL_R,Vermis_9,Temporal_Pole_Sup_L,Precuneus_L,Calcarine_L,Cuneus_R,ParaHippocampal_R,ACC_sub_R,OFCpost_L,Cerebellum_9_R,Putamen_L,Paracentral_Lobule_L,Frontal_Sup_2_R,Thal_PuI_R,ParaHippocampal_L,Lingual_R,Thal_MDl_R,Thal_PuA_L,Temporal_Pole_Sup_R,Thal_AV_L,Frontal_Sup_Medial_R,Calcarine_R,Temporal_Pole_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Mid_R,SN_pr_L,Occipital_Mid_L,Postcentral_R,ACC_sup_L,Thal_VPL_L,Temporal_Mid_L,Thal_VL_R,Cerebellum_7b_R,OFCmed_L,Caudate_L,Vermis_1_2,Angular_R,N_Acc_R,Temporal_Sup_L,Amygdala_L,Olfactory_R,Fusiform_L,Supp_Motor_Area_R,Cerebellum_8_L,Frontal_Inf_Oper_L,Olfactory_L,Vermis_4_5,Thal_MGN_L,Frontal_Med_Orb_L,Thal_PuM_L,Raphe_D,Vermis_10,Thal_PuL_L,Rolandic_Oper_R,Putamen_R,Cuneus_L,Cerebellum_4_5_R,ACC_sub_L,Postcentral_L,Cerebellum_Crus1_R,VTA_R
Thal_PuA_L,0.183643904259591,0.6688924889568543,0.26356403108635,0.02185687741899812,0.4530414912635935,0.43834490562947215,0.30034361980398094,0.6469892047361665,0.6736112574873091,-0.12215594365779676,-0.06009337433439377,-0.3907994183792285,0.6883933549328545,-0.10278803000277893,0.14954293305278654,0.06536653337753691,-0.5059086957126343,-0.13607003258511075,0.66997757625253,-0.1309461453090537,1.0,0.2654293836971667,-0.17337914771900603,0.3160853546362167,0.706863163542241,0.5418198427698482,-0.09276065246967269,-0.07628855991290837,0.4380843078444883,0.029223468179278008,0.7641493233853643,-0.08783893392596658,-0.47214735996341867,-0.3649744260807534,0.6334506449259096,-0.4892399298244823,0.415870015951799,-0.22208298550596783,0.13333585159785954,-0.04791083926505822,0.4880586309901093,-0.24291760576086713,0.5507241202887797,-0.37821356907595594,-0.47818507306087804,0.6877878483132722,0.3006363524153883,0.7491604785820605,0.3626631360098315,-0.30914417356443796,-0.2892140089413593,-0.19874825677821134,-0.017307303478445786,0.8809010085997234,0.788713848828173,0.7772218344340099,-0.3123661104284813,-0.06582691760128484,-0.14757689362379842,0.7461094888699553,0.26118732232647496,-0.344676193904949,0.29729393513861013,0.6729963997175806,-0.5051985798140352
Temporal_Pole_Sup_R,-0.33872634644983096,0.0589164830646954,0.54884706572832,-0.15385698889189453,0.42401326940628253,-0.16382413862639206,-0.1272732614131897,0.20695824174165284,0.09028311262432215,0.11109811895224866,0.17781492275559602,0.1388655988601625,0.22751914204169077,-0.1599848511197818,-0.2911415226927607,-0.17782110250321248,-0.29784104063753025,-0.15629398306653322,0.4332442353269907,0.3060090500470525,0.2654293836971667,1.0,-0.18456013302640298,0.11529613675936232,0.2830454636814202,0.015379226890898655,0.1380691100901571,0.0805320987153318,0.3150543717943361,-0.22073407709109086,0.04553150644529293,-0.6691503209246176,-0.2044408654792338,-0.08865622008255769,-0.2544224572180928,-0.14325818704757717,0.3817302592085344,-0.42104901795619937,-0.032944939016189466,0.2632565345620795,-0.1836065162859552,0.1831360804551485,0.13209845356634264,-0.4141412817896007,0.08390756655957525,-0.0036749846121667826,-0.11804254872218914,0.1882571815100623,0.41375590023568454,0.1418273727534589,-0.11586488742333129,0.19697637855751773,-0.6180830722959202,0.3196147369382163,0.4335904234152279,0.353232217471064,-0.06524112075360067,0.18229258692131492,0.1969440315066992,0.1128807238501586,0.31624237584011033,-0.034628460620869064,0.09800600220402449,0.4402743080788524,-0.2087861384806944
Thal_AV_L,0.31862768800486685,-0.14686712185917708,-0.061575477949041425,-0.04694314746179252,-0.1328133583567271,-0.11638005235282405,0.06112376466577211,-0.20113931604483734,-0.16293482620243635,0.13676917574876363,0.005014106320709747,-0.07441378898052427,-0.1412362307824411,0.010262063952160656,0.16349425062742315,0.215503104909437,0.3107673039357711,0.1873590510568672,-0.2442792425133311,-0.05616563998989145,-0.17337914771900603,-0.18456013302640298,1.0,0.05353054842743892,-0.1802937008123123,-0.1812204910778721,-0.006333373508218297,0.2342657574878668,-0.03181926923315865,0.07762842918356387,-0.19031812667708656,0.3111285458478754,0.2978438070874303,0.17930289758716395,-0.055481342907234124,0.21866897889748027,-0.19516525822696243,0.1057669847953686,0.15174186686029384,-0.036178609500045866,0.0181033218946579,-0.25193159492685085,-0.08595207429288705,0.2616956850912718,-0.09336485593161789,-0.1257527347384321,0.15264974828952338,-0.32137213969150463,-0.12505339095900034,-0.22035024657696253,0.28298234863744504,0.030384760058863133,0.18306259751656506,-0.2561244255366586,-0.28467281163335983,-0.33446692445401727,-0.02734618764885331,0.002757183703367638,-0.046678432532501604,-0.11295216093081381,-0.011494588558511952,-0.022599879115373575,0.056551790497674004,-0.3014708680972868,0.18436400635527808
Frontal_Sup_Medial_R,-0.02471845111850968,0.04587107392491398,0.23564335643864986,0.018657164844557723,0.007655565383484595,0.31585101243665603,0.35259652825715476,0.015541697549081525,0.2031524752423638,0.23878942676166032,0.041841720865659134,-0.06289509373820774,0.10055257225901483,-0.08214957384534176,0.22512375653229946,0.5661522265562451,0.11110465923702889,0.30698927146462585,-0.16080267861318992,0.17621050324135196,0.3160853546362167,0.11529613675936232,0.05353054842743892,1.0,0.054592205481039144,0.1858541437891211,0.23200012828320654,0.24266977142688415,-0.22092202328424423,0.09812743120778389,0.12328309565338703,0.1407071444181005,-0.07458512977207571,0.14133205991677028,0.1527366663700145,0.06195347393316404,-0.2041889366387896,0.005808565233420024,0.4657305878071902,0.13184461708908746,0.292930386509507,0.19171295716010725,0.22336115821823108,0.1869157557667277,0.016794083010228424,0.0519156881028921,0.5478916061971258,-0.08354537387351976,-0.06581579902435584,-0.24521887678603554,0.1461859716046862,0.1085177715498602,0.08642482926662584,0.2115976029166331,0.07306424978534545,-0.11835897861636362,0.03885606956409571,0.1692903534797004,0.27269781613662497,0.23865721095077477,0.07106679972854116,0.03109359907439924,0.2619250890747547,-0.11920284175053138,0.15561611236835987
Calcarine_R,0.27169546441347703,0.6178570805888014,0.207371296124429,0.1197117491448238,0.12410620171212558,0.2573291233668559,0.5932659292083811,0.9195497514659515,0.8786465702728073,-0.3453490233697546,-0.106897648464637,-0.21829530527450544,0.6911496594549386,-0.11915447469824236,0.45038654844419407,-0.0734079696494427,-0.6600475085265887,-0.36699664276172345,0.9098126692572311,-0.2675800260591003,0.706863163542241,0.2830454636814202,-0.1802937008123123,0.054592205481039144,1.0,0.5057320804752546,-0.25846069407900313,-0.26538310218420347,0.5100172863700208,-0.20209249600043133,0.8920189249321254,0.06593822985941838,-0.5157572340989502,-0.7290581496155991,0.6021433982981578,-0.6641611312231234,0.6144474477933892,-0.2455003642220734,-0.23706631899293945,-0.30478905879234214,0.6877585187521321,-0.42052392992982096,0.6408839628711033,-0.6627895779870183,-0.52764863869125,0.3956479489863075,0.129958343610196,0.6770683661515735,0.5971750981757227,-0.12880744816419143,-0.39112156838098194,-0.2781754401827487,-0.23741216512710928,0.8503690827292293,0.7047817733203113,0.7638662964070693,-0.5168436422372258,-0.09815965427271621,-0.24918413216760613,0.8601675155963311,0.061180499208780714,-0.4416585824151328,0.653920234202774,0.7689716326225329,-0.7327011879397806
Temporal_Pole_Mid_L,0.27569956866490364,0.38595277988386356,-0.032813155897082474,-0.09734338434278843,0.1262395633183179,0.6865646015063194,0.11150179425068772,0.43484020467112827,0.3719150286423275,-0.5300327340312506,-0.048177881535862416,-0.3658172477870855,0.4663097039758668,-0.26928549904862287,0.020470289972600753,-0.021146135194537542,-0.37546107444232063,-0.3152010218242105,0.48236665367525416,-0.37447790415602095,0.5418198427698482,0.015379226890898655,-0.1812204910778721,0.1858541437891211,0.5057320804752546,1.0,-0.30239950853767167,-0.2412120884064906,0.4107958657757683,-0.2561537311657888,0.5977698663204352,0.039805161432447216,-0.3133703220893985,-0.39339960635543153,0.5617922926195361,-0.5482840717422366,0.31499766577888616,-0.09041476751466963,-0.03306505212172094,-0.24602568510984063,0.3993283113416899,-0.2911804545357398,0.47983371723354834,-0.39770272635541337,-0.32730820515540715,0.4090215023281142,-0.023963029948944635,0.6108437021860137,0.07234512851834733,-0.15146066538794958,-0.37656375217999954,-0.44764665230486184,0.0803196993898219,0.5235362576789322,0.5794748283069384,0.4953173526322557,-0.23255275563455505,-0.21986536820756555,-0.24730783711945598,0.40841632170057995,-0.048962790132142234,-0.3182512913581928,0.06268496415581035,0.35260481667384136,-0.48312280464384216
Thal_LP_R,-0.21711221654190782,-0.23000744340809387,0.43710863648512255,0.17099183754147176,0.1871204903279885,-0.0464202594811614,-0.1771184819124252,-0.18118827571005303,-0.27653920346598965,0.5846866876094754,0.01577737785479259,0.3583022026636391,-0.15635094860018478,0.2425171785409142,-0.23751504195555972,0.26634676723622497,0.3810892020399474,0.45898362415773136,-0.2055852396163568,0.6055035449582211,-0.09276065246967269,0.1380691100901571,-0.006333373508218297,0.23200012828320654,-0.25846069407900313,-0.30239950853767167,1.0,0.47315135150679005,-0.40432362310022907,0.26036781585285934,-0.33967185597956945,-0.17740940801683375,0.3478486809962184,0.5745997910291772,-0.1227971590259608,0.5499066754138585,-0.16505589690144712,0.10997795543431681,0.45769022164804934,0.48136434543431167,-0.36654568761012046,0.5487469864067664,0.016822152555966738,0.3620283780208251,0.4464564541875642,0.12437211076051283,0.33869616390266627,-0.16372874517292094,0.11753105893695201,0.28586266730415993,0.4374081577731257,0.41140994483108906,-0.09368567121545152,-0.19842243558027725,-0.16649770315550172,-0.17263274996539898,0.36728882541231805,0.548403209932343,0.5992348834647374,-0.2812936226118217,0.3948276074722885,0.4397285016723113,-0.11455380484429206,-0.173020850577881,0.5361462777631893
Cingulate_Post_L,0.08600996975368269,-0.1870969087959064,0.4809997729965608,0.021249387940067897,0.3007146205867857,-0.11373295953347018,-0.20180527493962783,-0.25789293631439497,-0.34827126782442874,0.5863348081160542,-0.06826477587653916,0.28611417229402647,-0.209827233291915,0.2297397242078105,-0.19422592348089723,0.5302550186580255,0.6471261860791695,0.697076123505389,-0.2289819354735135,0.6222147594506223,-0.07628855991290837,0.0805320987153318,0.2342657574878668,0.24266977142688415,-0.26538310218420347,-0.2412120884064906,0.47315135150679005,1.0,-0.17820855814595657,0.2218258761971655,-0.41179397226651354,-0.03463011005715416,0.677482470615402,0.7411153903510397,-0.05893348371203184,0.6865049330296751,-0.23806000289065546,0.10506019218177866,0.4723162937214881,0.6313341796742062,-0.3714156441207979,0.2957350627571649,0.03767512342274947,0.510500996618944,0.31964057903604126,0.17925037338638403,0.5614358444225378,-0.21620917572313544,0.17716110693227521,0.10276691423024462,0.6972923193888507,0.3565452605867688,0.0002168841568982574,-0.2570444742787081,-0.2911268250480575,-0.22617405935639398,0.620394945912719,0.6618833934848806,0.5366435203570986,-0.3555150956195921,0.5686494256928079,0.17672572555882715,-0.11700583935622924,-0.28273874206935434,0.5432374135607897
Temporal_Pole_Mid_R,0.30072589659178667,0.4649850085246143,-0.03665954771477952,-0.2234645350892768,0.2167350943250185,0.09884787138936785,0.051662527656797484,0.3642874536171998,0.33174896649247276,-0.4159382480873373,0.09356047509867023,-0.24351758204158006,0.4257485534233246,-0.2865244284398643,0.07383812559371988,-0.23628073068900807,-0.5299680453982055,-0.43850426679857557,0.5926011703331201,-0.3541757344909088,0.4380843078444883,0.3150543717943361,-0.03181926923315865,-0.22092202328424423,0.5100172863700208,0.4107958657757683,-0.40432362310022907,-0.17820855814595657,1.0,-0.22669742211313584,0.42793754646352267,-0.13046840114323985,-0.33368714414097495,-0.48756881701757904,0.14701519684438866,-0.5085173911123634,0.6094853839449533,-0.3348228620528251,-0.38107295929877766,-0.24816877036017235,0.24076428501611186,-0.48082151459065114,0.13665835499040863,-0.5380475032229789,-0.4691688714075609,0.1506412610173544,-0.19211718394956795,0.43901869914988145,0.24555836718051188,-0.2223831989691835,-0.4273281170071667,-0.2963542044283593,-0.2745496595859375,0.4956574304424313,0.4839652211154954,0.5070461896089355,-0.35089198208603495,-0.40329947663952437,-0.5263768207844621,0.4261032286646609,-0.07620428591051755,-0.49905402753160155,0.19070793495266608,0.5806340592406134,-0.7156700977047252
SN_pr_L,-0.034504891166249545,0.2986124148513375,0.10337860904151128,0.3158368049569916,-0.044689258663725154,-0.04511636541963386,0.037105482859399935,-0.1413301686305509,-0.12011931989600172,0.4813909402008722,-0.27684581949585474,0.06055702168619582,-0.22105664745160847,0.4224603938789722,0.11985029252624621,0.264608756168085,0.2752994087719339,0.3834179918099437,-0.2074088172929959,0.20065443377632455,0.029223468179278008,-0.22073407709109086,0.07762842918356387,0.09812743120778389,-0.20209249600043133,-0.2561537311657888,0.26036781585285934,0.2218258761971655,-0.22669742211313584,1.0,-0.1851008294231564,0.15997494012936841,0.22371643221507406,0.31080567157129413,0.055131321990673714,0.40136280221664045,-0.17257238448607926,0.06073519072904964,0.4045886538153924,0.06380880157775166,-0.06573662691110274,0.21098380464725464,-0.0179567429150357,0.41376854376041916,0.1515928484724784,0.14420464725124912,0.33321691792989083,-0.19205050058043638,-0.00038291557630460533,-0.0386398562307849,0.3827721586254029,0.18685278771167985,0.16174409380339694,-0.14623518138395547,-0.15706574677442497,-0.11007928212447862,0.045487750987269614,0.20451206362946864,0.19758894937099775,-0.07561101093960172,0.2767996654808103,0.012392127249958728,-0.045601615959947744,-0.21305235501329997,0.26355598121012175
Occipital_Mid_L,0.3835502727357388,0.6140735648458651,-0.013833095445653218,0.03813297410380814,0.11039264655892181,0.4438657441072082,0.5998884194843378,0.8208225286927813,0.906637222043255,-0.47914049649156953,-0.10199150423668983,-0.359876297377142,0.745335408965772,-0.20560963756921716,0.44823486608999746,-0.08320400950382435,-0.7048257630238063,-0.3676257199043618,0.7550914923487759,-0.46818620045281517,0.7641493233853643,0.04553150644529293,-0.19031812667708656,0.12328309565338703,0.8920189249321254,0.5977698663204352,-0.33967185597956945,-0.41179397226651354,0.42793754646352267,-0.1851008294231564,1.0,0.1860832562947332,-0.6541478801749452,-0.7465663980855906,0.7448335193969892,-0.7734713754377659,0.47726206841612867,-0.09379923899106525,-0.2098514549409819,-0.4231994377536142,0.7885320717859021,-0.4829575285339039,0.5936057992683934,-0.5611415346761535,-0.6170674149512969,0.4987122890794996,0.12797115504139284,0.7681583841805593,0.32225866904815786,-0.254106922539133,-0.5348155192114329,-0.4365276818714443,0.04372569110152561,0.8459041487813181,0.7123805140052015,0.7331650747720264,-0.5379611980146858,-0.27896413253633723,-0.36958988869388126,0.9089692467548625,-0.11132128903992361,-0.4228604014455956,0.5245847058827736,0.7041989742875826,-0.7020686260549851
Postcentral_R,0.47441312602192787,0.08306000851586536,-0.31931260164864683,0.2827759690896314,-0.5787260916216372,0.15765470497642828,0.5852553884111666,0.11282656349482881,0.28167497541400416,-0.08715231221703698,-0.08624293596107536,-0.06656457085805671,-0.06870650888723458,0.1740537529566494,0.729741766098026,0.5143865938904562,0.16945713050119557,0.20975736800378408,-0.22788475150697113,-0.27420972564038765,-0.08783893392596658,-0.6691503209246176,0.3111285458478754,0.1407071444181005,0.06593822985941838,0.039805161432447216,-0.17740940801683375,-0.03463011005715416,-0.13046840114323985,0.15997494012936841,0.1860832562947332,1.0,0.06393498785385386,-0.14209490369012645,0.3619426522554623,0.024783611014805453,-0.2844676722542993,0.4009790451449794,0.022650743152719227,-0.38088593504956014,0.622527001856984,-0.2951954790749567,0.03186112733418176,0.33493877136497713,-0.22703414193962748,-0.08728496430360598,0.36163441337739666,-0.2166600140283403,-0.1548957707358922,-0.17833566543064833,0.17883454152924202,-0.12380228749379828,0.5248205267466463,-0.05878267615855206,-0.3715555635054903,-0.2432858735642426,-0.21295224660737325,-0.0682633815805631,-0.2188956558145368,0.262562830057676,-0.33546299601586693,0.010973021891762516,0.3700754869340253,-0.32510187230523097,0.03417557397840523
ACC_sup_L,-0.043045844206746696,-0.408393659757798,0.21438322145654484,0.26577453854541433,-0.029408801387662116,-0.1773363530046361,-0.36018996133779047,-0.42615642823852756,-0.6414017152792262,0.5244347543973259,0.0015845981794129613,0.32313408745562916,-0.5363303438082628,0.4692056424780137,-0.19410284260702415,0.3217038791334233,0.8090395500393828,0.5508980249639882,-0.3978192640986799,0.5053669822713028,-0.47214735996341867,-0.2044408654792338,0.2978438070874303,-0.07458512977207571,-0.5157572340989502,-0.3133703220893985,0.3478486809962184,0.677482470615402,-0.33368714414097495,0.22371643221507406,-0.6541478801749452,0.06393498785385386,1.0,0.7490454402183445,-0.2564868413972164,0.8322500608849871,-0.3999060034201261,0.19739326259535298,0.4130273259933261,0.48563124623567233,-0.56585619386463,0.37656618333663205,-0.162050764590174,0.6121736578995192,0.5562944239830253,-0.07817079565915425,0.30264928027825105,-0.47859175297383816,0.045546441075999644,0.3417799392497594,0.6951944943882875,0.45777277512726394,0.03520784455247198,-0.5784626772819894,-0.6190783288135306,-0.4821425671940442,0.5652189403859036,0.5210309560232819,0.5399345540607156,-0.6626106635582825,0.3224598669016869,0.36199550627688326,-0.23295089315122613,-0.5002597877639744,0.602449822912556
Thal_VPL_L,-0.1810475085305057,-0.5045301759800053,0.3220045893041067,0.06116872536888537,0.2289369616346913,-0.06775275336700415,-0.5219441120537043,-0.6474630399615828,-0.7314710403380312,0.6518800149810181,0.0534293878730337,0.3767377539238257,-0.4539541579885955,0.3290474602673933,-0.4890100071704698,0.35724343054066426,0.8140935800834339,0.7029458661975332,-0.6124635081572416,0.6349222462058413,-0.3649744260807534,-0.08865622008255769,0.17930289758716395,0.14133205991677028,-0.7290581496155991,-0.39339960635543153,0.5745997910291772,0.7411153903510397,-0.48756881701757904,0.31080567157129413,-0.7465663980855906,-0.14209490369012645,0.7490454402183445,1.0,-0.26396066482013253,0.8723892279104457,-0.49164379695778954,0.20246281777466116,0.5922389259612838,0.6935790469412165,-0.7106991242986865,0.5920174681909915,-0.23038517382397142,0.772059906760335,0.643172322254393,0.08233413298914982,0.3162052310067136,-0.4279919053418438,-0.1882568514486905,0.25273642010815456,0.7050600885971766,0.4672038038325249,0.11673020355104256,-0.620013564592539,-0.5369946680115586,-0.500435149578139,0.7443509062706478,0.5679764561309825,0.6461618808819056,-0.7279219416081936,0.4605798144040923,0.4858018767000963,-0.5340194984273081,-0.5700911036721478,0.8168482254167355
Temporal_Mid_L,0.42466054303702944,0.406450550661252,0.1586461279792711,0.293684530096778,0.08512184779496784,0.6861359318832619,0.48414978704643397,0.6454571481082937,0.6297911378700346,-0.2628504396929308,-0.15373299681213812,-0.20676942874433674,0.5622846272409463,0.171969406269813,0.3231012185717352,0.22121117673840118,-0.19124820792849492,0.013558455909196384,0.4856969248054387,-0.26114201153269045,0.6334506449259096,-0.2544224572180928,-0.055481342907234124,0.1527366663700145,0.6021433982981578,0.5617922926195361,-0.1227971590259608,-0.05893348371203184,0.14701519684438866,0.055131321990673714,0.7448335193969892,0.3619426522554623,-0.2564868413972164,-0.26396066482013253,1.0,-0.34992559152027214,0.13024795218713534,0.12755963140503432,0.22785722057957045,-0.173113484835853,0.5692174941937805,-0.27312594705426524,0.7288450085456064,-0.08552364731117322,-0.3299582272758241,0.7286320800504432,0.39488547651495803,0.6150843019496431,0.317914542665951,-0.09469225848524392,-0.05198882335087637,-0.31362740149734086,0.3554984801057853,0.5432478166558468,0.4212866491834518,0.5269158993810469,-0.18836207504758434,0.06417619435866684,-0.031840730845349136,0.6101183276568704,0.20162114647018137,-0.16768171251724875,0.26938694009690956,0.3392705635067209,-0.32629460766295604
Thal_VL_R,-0.22836445950268694,-0.47859495856744977,0.2925797099101418,0.29196534319757494,-0.01599326525464242,-0.24196810624393034,-0.34349711618953693,-0.5552828462741725,-0.6708893623711784,0.7806177063292348,0.017085659739503576,0.4515331123938864,-0.5865200075188375,0.5234021438451478,-0.22565652998535374,0.36644545971857734,0.8322213596828286,0.6827032761862589,-0.5773702252014268,0.6784917002539961,-0.4892399298244823,-0.14325818704757717,0.21866897889748027,0.06195347393316404,-0.6641611312231234,-0.5482840717422366,0.5499066754138585,0.6865049330296751,-0.5085173911123634,0.40136280221664045,-0.7734713754377659,0.024783611014805453,0.8322500608849871,0.8723892279104457,-0.34992559152027214,1.0,-0.48427515933381415,0.21884520872837962,0.5320595299452442,0.5864429954151176,-0.6206594712476441,0.5971175565357656,-0.2862223050185462,0.7681984034145708,0.6863361844853964,-0.09595797258949033,0.3507327212987103,-0.5902472150189231,-0.07667273702725798,0.35030989340200874,0.7846504301932218,0.6190553417720924,0.039596192764693144,-0.6584235810223878,-0.6772038696401427,-0.5700636027317494,0.5797841158322055,0.5892926844031307,0.6578640714160119,-0.6771678677019298,0.37677586637455907,0.4942219720395387,-0.298189536089807,-0.5807213987910692,0.7770407020912787
Cerebellum_7b_R,0.13490036557724486,0.46346538634753737,0.10111496053316898,-0.2121642983858998,0.28804567909637707,0.040356198800341234,0.10518683581646547,0.49375577972415563,0.41194140541449586,-0.23856632540533146,-0.02506873828948374,-0.05018053802412967,0.5268701006261678,-0.3513306060617753,0.06621930478614557,-0.3841219829275683,-0.6670369753418629,-0.39982551679652656,0.7129812288404195,-0.1764501552291711,0.415870015951799,0.3817302592085344,-0.19516525822696243,-0.2041889366387896,0.6144474477933892,0.31499766577888616,-0.16505589690144712,-0.23806000289065546,0.6094853839449533,-0.17257238448607926,0.47726206841612867,-0.2844676722542993,-0.3999060034201261,-0.49164379695778954,0.13024795218713534,-0.48427515933381415,1.0,-0.40872985972145276,-0.39345425443442306,-0.17292144083124977,0.18973547281908137,-0.2779495610007573,0.15951953263346766,-0.614864437477274,-0.373466752254023,0.1908186052366816,-0.20761747653093227,0.5390114817632705,0.3074991776137651,-0.0968939544519766,-0.5184397723643054,-0.2248260085056739,-0.501546082629328,0.49690530084823137,0.5683943867104608,0.5979825524294666,-0.37606597516907697,-0.26653945249563216,-0.3336075191436413,0.4511062581883223,-0.050621680221618205,-0.4744495737280902,0.2707062916339149,0.7277926303394873,-0.6053163663677904
OFCmed_L,0.2029055922163017,-0.20239221145088926,-0.16591170952436957,0.10137947695595385,-0.21860806819444784,0.13122719401961108,0.010092496943761051,-0.13069439081028705,-0.10591227534373997,0.08028156119246178,0.052210057104425445,0.14660753349098812,-0.19946871739251773,0.11513446662241363,0.054544580935579234,0.2839066105263629,0.3374044688130394,0.3337053893994332,-0.32931808530163925,-0.026923917406795866,-0.22208298550596783,-0.42104901795619937,0.1057669847953686,0.005808565233420024,-0.2455003642220734,-0.09041476751466963,0.10997795543431681,0.10506019218177866,-0.3348228620528251,0.06073519072904964,-0.09379923899106525,0.4009790451449794,0.19739326259535298,0.20246281777466116,0.12755963140503432,0.21884520872837962,-0.40872985972145276,1.0,0.1554611761267168,-0.009038445185658538,0.07988709670550587,0.1591436383417578,-0.11317843021564004,0.43206167649461535,0.16446234895839915,0.07573878107450033,0.18507641956267074,-0.10772396130287377,-0.26948488260818765,0.19926031453576637,0.21163090090057785,0.005912995810007903,0.4714154935765763,-0.22687221827848977,-0.3087888867964152,-0.24515048745078347,0.09987908448248622,0.13817330794290494,0.1483429785337002,-0.14859228155207158,-0.09909790873408021,0.41723103885402163,-0.15933175436438987,-0.34976927370687144,0.3864662901303136
Caudate_L,-0.1817523236383999,-0.1369443968695545,0.5433327619018943,0.47885515356656555,0.14287850965877755,0.3500943557210317,-0.05403513427891635,-0.08098683132664754,-0.19972566349819354,0.49028019773461956,0.03056139862157682,0.13642858328804644,-0.0859546808161531,0.5503804812356462,-0.14282793712362638,0.5163194256290765,0.5693011413651359,0.5485573655875059,-0.21594912373983965,0.4759733217353456,0.13333585159785954,-0.032944939016189466,0.15174186686029384,0.4657305878071902,-0.23706631899293945,-0.03306505212172094,0.45769022164804934,0.4723162937214881,-0.38107295929877766,0.4045886538153924,-0.2098514549409819,0.022650743152719227,0.4130273259933261,0.5922389259612838,0.22785722057957045,0.5320595299452442,-0.39345425443442306,0.1554611761267168,1.0,0.4331656102543734,-0.20329001926645324,0.49576059008773093,0.29914200360738624,0.5323329121218326,0.4342203081609678,0.34141044675758025,0.5650226982480367,-0.12243162166710277,0.1158168770490014,0.1838196368074196,0.5928268268549367,0.3780391562222186,0.22629438279127168,-0.10294610575094214,-0.1191967935146104,-0.1154852698808724,0.37619902746562256,0.5111208594079063,0.6740723610306141,-0.15386376094748766,0.5365013717056047,0.379719097556908,-0.14879311214247415,-0.2532921402920657,0.43641574473134237
Vermis_1_2,-0.28571866195727136,-0.3293661603854212,0.5135373708590592,0.0657152456967222,0.5515564203225909,-0.1309764269788733,-0.3973460186551317,-0.2673973215389003,-0.3756489479291042,0.6193409229523379,0.12850771979348383,0.2728985065496661,-0.14525660167927287,0.22148328731681663,-0.46451882653403287,0.1677401448053487,0.5342532118775333,0.5525763867332553,-0.1803114751383182,0.7056072024460804,-0.04791083926505822,0.2632565345620795,-0.036178609500045866,0.13184461708908746,-0.30478905879234214,-0.24602568510984063,0.48136434543431167,0.6313341796742062,-0.24816877036017235,0.06380880157775166,-0.4231994377536142,-0.38088593504956014,0.48563124623567233,0.6935790469412165,-0.173113484835853,0.5864429954151176,-0.17292144083124977,-0.009038445185658538,0.4331656102543734,1.0,-0.5750369951135068,0.5429939836004696,0.00010427183860938833,0.41050724688988194,0.5401250077295136,0.2644151700738421,0.2843185015679876,-0.11162953826996153,0.14699292093786792,0.2300060079938804,0.5637849686534206,0.5141883576698136,-0.16944896515891775,-0.18025569299903663,-0.23961082991425595,-0.10461091872897582,0.6357605007181371,0.6292674645483295,0.6388750975008903,-0.39994397079875066,0.6797990566003235,0.364403411107591,-0.2661759859327005,-0.14808363784834525,0.5174199168756115
Angular_R,0.42919245665772965,0.5058527830502486,-0.19006063687696448,0.11144886388996036,-0.31427295205564376,0.27860705354875603,0.8078641115038556,0.6359727214418746,0.8515727608753062,-0.386812845485023,-0.12203245082219973,-0.32502171284544,0.43882445991795904,-0.15493988963539107,0.7691457735514661,0.21985653874921204,-0.4849505605975976,-0.21072514289773814,0.3817121571739275,-0.47061051690333494,0.4880586309901093,-0.1836065162859552,0.0181033218946579,0.292930386509507,0.6877585187521321,0.3993283113416899,-0.36654568761012046,-0.3714156441207979,0.24076428501611186,-0.06573662691110274,0.7885320717859021,0.622527001856984,-0.56585619386463,-0.7106991242986865,0.5692174941937805,-0.6206594712476441,0.18973547281908137,0.07988709670550587,-0.20329001926645324,-0.5750369951135068,1.0,-0.499063888529715,0.39142196781032973,-0.318369579478184,-0.5981192479019858,0.11752963576657509,0.21543680384491753,0.3169885121228597,0.15492335043016914,-0.36112427665075475,-0.3389526617410104,-0.3944309611102627,0.23434788433921222,0.6340011465436698,0.34720492794904906,0.32485319807796537,-0.5904160905504825,-0.2976527319173987,-0.41678164769805737,0.8370909875434976,-0.33624357569730995,-0.33707638180322924,0.6720854199013525,0.29781027330467713,-0.50849474515189
