,Cerebellum_8_R,OFCpost_L,Caudate_L,Thal_MDl_R,Occipital_Inf_L,Hippocampus_L,Vermis_6,Thal_VPL_R,Vermis_4_5,Temporal_Sup_R,Caudate_R,ParaHippocampal_L,Cingulate_Mid_L,Thal_PuL_R,Temporal_Pole_Mid_R,Cerebellum_Crus2_R,Thal_MDl_L,Cerebellum_Crus2_L,Cerebellum_7b_L,ACC_sub_L,Cerebellum_10_R,Thal_MGN_L,Cerebellum_3_R,Angular_R,Parietal_Sup_L,Lingual_L,Thal_PuA_L,SN_pr_L,Angular_L,Thal_LGN_R,OFCpost_R,Frontal_Sup_Medial_L,Supp_Motor_Area_R,Thal_PuM_R,ParaHippocampal_R,Occipital_Inf_R,Rolandic_Oper_L,SN_pc_L,Cerebellum_3_L,Frontal_Inf_Orb_2_L,Vermis_8,ACC_sup_R,ACC_pre_R,Temporal_Inf_R,Thal_IL_L,Amygdala_L,Cuneus_L,OFCant_L,Vermis_3,Precentral_R,Temporal_Pole_Sup_R,N_Acc_R,Thal_AV_R,Cingulate_Mid_R,Frontal_Inf_Orb_2_R,Frontal_Inf_Oper_R,Vermis_1_2,Precuneus_R,Thal_LP_R,Cerebellum_6_R,Pallidum_R,Rectus_L,Thal_PuI_L,Parietal_Sup_R,OFClat_R,Thal_AV_L,Thal_PuA_R,Olfactory_L,Cerebellum_8_L,Fusiform_R,Temporal_Sup_L,Cingulate_Post_L,Thal_VL_L,Fusiform_L,Raphe_D,Cerebellum_10_L,SN_pr_R,Frontal_Med_Orb_L,Paracentral_Lobule_R,Temporal_Pole_Mid_L,Hippocampus_R,Insula_R,Thal_Re_L,Precuneus_L,OFCmed_L,Red_N_R,Rectus_R,Heschl_R,SupraMarginal_L,Olfactory_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,N_Acc_L,SupraMarginal_R,Cerebellum_Crus1_L,OFCmed_R,Calcarine_R,Thal_PuL_L,Frontal_Sup_2_R,Cerebellum_6_L,Temporal_Inf_L,OFCant_R,ACC_sub_R,Thal_VA_R,Frontal_Mid_2_L
Parietal_Sup_L,0.062264926940450174,-0.17780449906060367,-0.1937570145420857,-0.35109706708055755,0.34187348452832184,-0.02098961209349056,-0.08758858849060196,0.21242866929447918,-0.23090994313291469,-0.22131324762811108,-0.27740927890405404,-0.19018803426480155,-0.28192652135293694,-0.5024627137224419,0.08044955460234522,-0.04842881042477325,-0.07889734437662302,-0.34146559803573356,0.09075027993030325,-0.2322639612650101,0.08853180255255891,-0.14122045699971914,0.27307129038995726,0.8667094382295015,1.0,0.18067535215225938,0.23838847967983637,-0.016311607150442775,0.8618624375741967,-0.4801109571090018,-0.23061965698716444,0.13704495951204784,0.19017539821296925,-0.6630246497132325,-0.17710956573538852,0.1312999991571654,0.20185977205543748,-0.4702979386407853,0.3304710651924378,-0.44492422571200135,-0.254520800963956,-0.1422221520243524,-0.49293263454278724,0.08599467211306659,-0.34070105126841593,-0.24212610057956607,0.7154872142351224,-0.20565940618304862,0.311526352188318,0.38528850964477784,-0.13743835590017087,-0.337868829061711,-0.41613693217642383,-0.07378918686049614,-0.3655777327284405,-0.4891475033855795,-0.524049613087335,0.8743450034795917,-0.2898393946194896,-0.13491862418844944,0.3159455631182254,-0.046461861573001764,-0.19795930058973363,0.8921220445734418,-0.03345815382716585,0.08649098155866702,-0.1825937842795136,-0.2866136801001153,-0.041523049126853,-0.18052530342109313,0.19831381605767598,-0.3963659435861311,-0.5212129982112976,-0.22928612758648276,0.09128855800909336,-0.34530771931765664,-0.1840182168649692,0.06827447099297067,0.6673769085997331,0.10142131506709956,-0.39410947631525045,0.1043081315626305,0.2230300205244627,0.8852997506935597,0.00990755092780724,-0.11329075064142288,-0.04311011602497671,-0.3974771952827497,0.6085918275547184,-0.4193796235833019,0.9014529337763364,0.11475030167272177,-0.49215563889507175,0.663873391401427,-0.10525308235158028,-0.14415836288320408,0.5103514699799153,-0.5875985278083994,0.16073414789904344,0.07369898991812936,-0.16322620059172413,0.031070354227148534,-0.029763119602171543,-0.5468640960093705,0.045267756707588785
Lingual_L,0.7214833478832142,-0.230015936333146,-0.021823622214479078,-0.19039122788533994,0.8184188226450353,0.12298381519814652,0.7102740556288829,0.3313909104607678,-0.305127947192987,0.3185122136450752,-0.03350029699518532,-0.38662934579234204,-0.16825560399402836,-0.42148353439071334,0.4726448648521659,0.7037228382906338,-0.1654578920704958,0.7101051262372554,0.7243723460622469,-0.3011670655059683,0.7743512959559875,-0.10571986757674999,0.8275298706382442,0.37796166524752506,0.18067535215225938,1.0,0.7143990993938518,-0.05939669752237063,0.46172743452301696,-0.33495514472325577,-0.426705512022881,-0.12175554971291665,0.04629231073088703,-0.5394820392401641,-0.257478156086952,0.7895472322285723,0.5279852778162503,-0.46496816511487066,0.8407410485699995,-0.47154067268864125,0.7109922444517968,0.018661285343658626,-0.6062356815694862,0.7204835285035361,-0.5568445786585021,-0.5579493119191119,0.671838492581396,-0.5221027180704895,0.7815013827539391,-0.16247479824099567,0.3136601546619662,-0.22540389153520216,-0.44741142975084686,0.15978759622756325,-0.5676517812007893,-0.0903445578760121,-0.1824930124006468,0.07778669418971902,-0.17795012519174308,0.7454847265784034,0.3908698600305141,0.34156538097105865,0.07287942824915633,0.013140672576267769,0.016952788383827112,-0.2578061178959115,-0.27338573432680374,0.06722008353362421,0.7609919232104745,0.4227507363961461,0.6057732214431559,-0.29739174598954804,-0.5099028963381013,0.5781123190115955,0.7290604240059029,0.06199050332687118,-0.3549344699540606,-0.22510778538401788,-0.1949830490458081,0.4688915623976785,-0.3628247170362357,0.611086640687142,0.0329488471686323,0.2723502987970399,-0.25427207148609626,0.08169990830980392,0.00125177643806385,-0.007735372333318692,0.28888904334908355,-0.29545475377563746,0.1292487967342934,0.6075922288315189,-0.3691786103165091,0.23671369813808146,0.7836124279622885,-0.20102646435597663,0.833176642727185,-0.4486679284421285,-0.18687544302601605,0.9088300188508234,0.16834590384751047,-0.2915972214738931,-0.07856617725368326,-0.5838439584407272,-0.16606353276999727
Thal_PuA_L,0.5357003660406763,-0.3907994183792285,0.13333585159785954,-0.1309461453090537,0.7462498749465436,0.38177636876381965,0.6079213479569685,0.02185687741899812,-0.2892140089413593,0.26991509017992965,-0.2626593237097142,-0.13607003258511075,0.089476118170165,-0.35575851452398355,0.4380843078444883,0.46862210952222655,0.1387897542364066,0.5344873348689382,0.5931804307339554,-0.344676193904949,0.5765908711904654,-0.19874825677821134,0.6774021290941671,0.4880586309901093,0.23838847967983637,0.7143990993938518,1.0,0.029223468179278008,0.49709098470670676,-0.15397225082041413,-0.3869101491799057,0.23371041628682104,0.3006363524153883,-0.4067544327728339,-0.12215594365779676,0.517715828034374,0.2153553695343867,-0.4057753125173339,0.7014711958875386,-0.47229469658793094,0.6067650892483459,0.36517225222805433,-0.5648092932728533,0.5464112100850317,-0.28587499732639404,-0.37821356907595594,0.7461094888699553,-0.4895472384796893,0.7609003939995748,-0.10741089551572049,0.2654293836971667,-0.24291760576086713,-0.44745103043309337,-0.05087287294237752,-0.5503426711946444,-0.16556614844980963,-0.04791083926505822,0.27754416168739665,-0.09276065246967269,0.5818476891012111,0.3023496895072494,0.18863392611010443,0.20774147154692388,0.16182719231476542,-0.042008102385028626,-0.17337914771900603,-0.2494176773808035,-0.30914417356443796,0.7491604785820605,0.25422927769474585,0.5507241202887797,-0.07628855991290837,-0.3127220417158678,0.6877878483132722,0.788713848828173,0.11009663002276586,-0.2087867786271598,-0.017307303478445786,-0.2456372912948781,0.5418198427698482,-0.21666241619541607,0.5224026650100779,0.183643904259591,0.30034361980398094,-0.22208298550596783,0.16486915991271003,-0.15034765517801504,-0.03402168194914313,0.26668174479385226,-0.47818507306087804,0.14954293305278654,0.3626631360098315,-0.4019500750479596,0.3215122558711565,0.6781611299416279,-0.1663009325328167,0.706863163542241,-0.3123661104284813,0.06536653337753691,0.7121129883961818,0.3601334216608921,-0.2473699425325948,-0.06009337433439377,-0.5507623978331629,0.2210358622521005
SN_pr_L,-0.3235858332104846,0.06055702168619582,0.4045886538153924,0.20065443377632455,-0.19763474653243818,0.509365962018901,-0.20210408186380138,0.3158368049569916,0.3827721586254029,-0.024059273616752246,0.23759384803786682,0.3834179918099437,0.21024699790970755,0.08247399846253244,-0.22669742211313584,-0.3317035541756193,0.15312617871180864,-0.22231363504330584,-0.3051649928155428,0.012392127249958728,-0.3387568609368368,0.18685278771167985,-0.036071354948717806,-0.06573662691110274,-0.016311607150442775,-0.05939669752237063,0.029223468179278008,1.0,-0.10966096600247323,0.3402865893332964,0.15046380168650877,0.11734651152356901,0.33321691792989083,0.2218824149879,0.4813909402008722,-0.3099651045376669,0.06949232457115051,0.024214876939617158,-0.18266521649591963,0.2875693847336988,-0.2473207512378116,0.08138119786705712,0.11169286688626899,-0.20330408904810313,0.15684023565571187,0.41376854376041916,-0.07561101093960172,0.1903860335472657,-0.11846414001651417,0.22534742034420266,-0.22073407709109086,0.21098380464725464,0.05061869906047437,0.191851931274297,0.0561134318621753,0.15515841837314956,0.06380880157775166,0.12347782890077706,0.26036781585285934,-0.2515793887902495,0.31942948737912213,0.1839441167250987,0.3712571000160124,0.0677371687987189,-0.14659705901158054,0.07762842918356387,0.5158708559769368,-0.0386398562307849,-0.19205050058043638,-0.0838657036499762,-0.0179567429150357,0.2218258761971655,0.32815620365764386,0.14420464725124912,-0.15706574677442497,0.07217535269222917,0.640365172737738,0.16174409380339694,0.1515500566756844,-0.2561537311657888,0.2759406160483054,-0.1189601136146547,-0.034504891166249545,0.037105482859399935,0.06073519072904964,0.29917975452620443,0.14567475092716892,0.23200941526983557,0.0028754530141168032,0.1515928484724784,0.11985029252624621,-0.00038291557630460533,0.14826473873704704,0.028027533278140504,-0.20045021912734462,-0.25528052639423005,-0.20209249600043133,0.045487750987269614,0.264608756168085,-0.24496747012184777,0.1953680795224659,0.01076608832936504,-0.27684581949585474,0.13934337516217327,0.23513031144374313
Angular_L,0.37600625137173127,-0.235972933439159,-0.2863651328394183,-0.4779564909623737,0.6852426678195229,-0.017936891211636084,0.3005870439047477,0.07838343997732695,-0.42887413874517155,-0.2130252151371486,-0.4432284629946572,-0.32624077548645203,-0.19735564276559311,-0.5964665707862745,0.32523068063856536,0.2775314199919919,-0.07555753322898788,0.04548329503613175,0.42031948212846004,-0.44713476436454525,0.405278666848883,-0.38883383210222994,0.4733930808149542,0.9056267386845628,0.8618624375741967,0.46172743452301696,0.49709098470670676,-0.10966096600247323,1.0,-0.5737780798527656,-0.5062188684914322,0.053515945940637355,0.16704559310377148,-0.8243583225517034,-0.3788557337935006,0.4320809513556783,0.2638027163412174,-0.6274076896379732,0.6307780765091305,-0.6219638708911399,0.10736168752616525,-0.12988205518615045,-0.7182891117803085,0.2839643586046859,-0.44104741463762925,-0.47358251929281064,0.8688633671093852,-0.39342309085089305,0.6253788268912582,0.24927024659375682,-0.058594286886497426,-0.5241263762574375,-0.5115815102084629,0.0009623170695361604,-0.6384415247308955,-0.5092052069653278,-0.5737067538637916,0.7982124926397705,-0.3959741612510503,0.14952935126538888,0.33086336640296177,0.044193736030776185,-0.3158435137317787,0.7730101532231923,-0.10157327439101112,-0.0065160328227699925,-0.4005514675544411,-0.3218150619679954,0.3404823318625964,-0.0908876048112094,0.45841787984253857,-0.4064047747032878,-0.6486554983994863,0.08357587067622703,0.4164600199032889,-0.3336122717421407,-0.3341085510282721,0.012131795712425009,0.45945686201072833,0.36463619255724955,-0.5809969201001209,0.2835410625152098,0.4115757832104485,0.8531873741097571,-0.08868079846621434,-0.1500974127469897,-0.004544634308604235,-0.4501610087124225,0.7282658359810653,-0.605926290361065,0.7900103914325844,0.27086021283188066,-0.6123608565406857,0.6716823760126814,0.30780487860954237,-0.05559003179005804,0.7771616554448774,-0.6177481414587911,0.01611769945553877,0.4230781258098371,0.05694839700686083,-0.1260786549698391,-0.09442786197450535,-0.7276432575700696,0.010767150777510054
Thal_LGN_R,-0.44161091787567247,0.30212498202746113,0.5736291070343048,0.6255231422294955,-0.557449027860679,0.524025788939869,-0.25334439375036355,0.09454099998712315,0.6628663897673951,0.41011422478849185,0.4322874147459343,0.6242499010419508,0.6157978461704786,0.6941486409924124,-0.43039507874733124,-0.3860192763252079,0.35131110053271375,-0.17967132410494072,-0.4316438096520619,0.2945365580144776,-0.4689256411638372,0.44940552036902126,-0.23855481263594006,-0.5242245797913244,-0.4801109571090018,-0.33495514472325577,-0.15397225082041413,0.3402865893332964,-0.5737780798527656,1.0,0.5577174379640003,0.4241896787268872,0.39484317897341553,0.8113833566759279,0.7063632875438955,-0.4778133582824591,0.03704511153906456,0.6752949899299119,-0.45577552039802444,0.6361990650064143,-0.2560973207963527,0.4847188307790248,0.667850296917478,-0.21012097448843173,0.6137792227877495,0.5562278261583014,-0.4988842855182213,0.48167230369001585,-0.39543164576643536,-0.09657377917060121,0.09793236400587926,0.5029305824775944,0.5824462563207172,0.1839066944425264,0.5688643880117074,0.6535578363530665,0.6128000242044057,-0.22715751913939777,0.6049413583974479,-0.17391599186032553,0.0951232438981133,-0.06559627418195216,0.48158126536742274,-0.4305336798387291,0.0031604337280257576,0.2170062513314381,0.6352806635399199,0.15068356718193812,-0.2870720696002193,0.17812086430245383,-0.03763396559455772,0.75903493662411,0.7948982392211672,0.17028962361208233,-0.24953904352078218,0.5116673258396198,0.5004575809938787,0.020184925173383717,-0.23836793576154805,-0.350785034550724,0.7997510703485757,0.07762464288929065,-0.1328578338937221,-0.3643608514081495,0.1212991356030599,0.312218483598009,0.03089014366567488,0.6900886135950888,-0.2010735649296154,0.4864788326605217,-0.39192551323947317,0.040748078422471794,0.5722421694732986,-0.3566813067465066,-0.31950324006996517,-0.0015946378728276867,-0.4646211580753819,0.5806018933262295,0.3658602914727511,-0.335112629939109,0.16247994999945758,0.171547053507128,-0.07960684982633495,0.7205585030960519,0.4634393240506045
OFCpost_R,-0.4685778305324577,0.5344291031295206,0.35276137756533704,0.651018112111093,-0.6637965483670812,0.13469537888634192,-0.5490482866450579,0.0992686165006875,0.45221831065280194,0.3745843899499428,0.4606378612247607,0.4887895222328851,0.28775359280697493,0.5182771894465393,-0.4723971395750492,-0.405363511137976,-0.0017803331868210058,-0.3525263456725929,-0.5301785907025639,0.4699163195896297,-0.4448753541857384,0.5983346063191586,-0.3076188298937991,-0.49530895185951906,-0.23061965698716444,-0.426705512022881,-0.3869101491799057,0.15046380168650877,-0.5062188684914322,0.5577174379640003,1.0,0.31309022527086655,0.1869631679506116,0.6721201106536209,0.6922207165019069,-0.39222039118259855,-0.026319800280624223,0.6298117065471933,-0.6128712939378735,0.5783684821966022,-0.4152822804514682,0.3043457185471077,0.7773195409832248,-0.11362022774920627,0.33001349493418597,0.48326063602821406,-0.49174886912776794,0.5810588411653825,-0.6281609833918734,-0.25211775409096865,0.1849020890356777,0.7983519431234265,0.4708613861186434,-0.10946716856322047,0.8239565400883012,0.506429646393996,0.5847793105272469,-0.21198524509034988,0.5111106910426341,-0.18605426651178128,-0.07747392132280331,-0.23671000888413712,0.49668575745382426,-0.3333509539331785,0.2503612591486306,-0.05030913682696407,0.5397362256735958,0.39984166740345856,-0.4711930709344907,0.27153621292882407,-0.2987216078328915,0.39770463519526195,0.5730432964543335,-0.24328205717380552,-0.45633721941040756,0.4674018686630708,0.3699656753364649,-0.25673196377055485,-0.0601712635286869,-0.4593480202529396,0.7492350047479739,0.010109777696955865,-0.4719183601366541,-0.25041539930342077,0.08632955842528464,0.048840648592164256,0.12900464438246564,0.5159728177280478,-0.20801809169101454,0.736580423234301,-0.24131934599242372,-0.09295620217726344,0.6558337542641626,-0.48094608841759573,-0.5515269731199927,-0.07244640323015805,-0.4999730617495437,0.43350037149091236,0.18452203068983006,-0.43367069699445504,-0.27128815481183993,0.3786904134353401,0.17715788100564467,0.7405235741758797,0.28400185050868837
Frontal_Sup_Medial_L,-0.15536659392175295,0.1862636354272649,0.44204101020895176,0.3176315325304732,-0.09780534801692134,0.3225828745138679,-0.00893148814406481,-0.019018213875965976,0.2291823433721893,0.37587869637521687,0.12190246284302372,0.3874724155058676,0.5234098097884909,0.24633186142118732,-0.1852516120723353,-0.17029201588376214,0.19449458122786137,-0.2028494574716204,-0.16332558610341757,0.1342264216245236,-0.12479698730407905,0.14052899589572435,-0.049599828372990526,0.1868796352142217,0.13704495951204784,-0.12175554971291665,0.23371041628682104,0.11734651152356901,0.053515945940637355,0.4241896787268872,0.31309022527086655,1.0,0.48595497353649597,0.21755853421221297,0.27663106779754926,-0.2003450069631108,0.03074546601260089,0.26520371388100816,-0.10894150470120159,0.2922709735218239,-0.1813169698172951,0.835266627117464,0.22989588283248505,-0.06564255014305939,0.25599477511086094,0.2268602659859374,0.1190012329161728,0.27553937855872945,-0.006441797549191954,0.07870920140659426,0.2532043056577988,0.25812401155582504,0.20897979594176705,-0.16750519297898364,0.2589275911370258,0.3398744746241855,0.20164959686095477,0.33927082654067914,0.3324748757903061,-0.09794397212847346,0.08764212770009491,-0.06034655830547851,0.20897036199808922,0.16297011640849582,0.19628010110509178,0.0386156707796611,0.16968780888094862,-0.10163655609035667,-0.09387931108956085,0.012524622592475962,0.17039162621377058,0.38741997009626983,0.3007088455149959,0.09073248511571061,0.06383681347505724,0.12044801650280204,0.18719259463504398,0.03264053524897881,-0.017437475978787937,-0.02268202313939974,0.323000483711713,0.3721424719405097,-0.014030186671611503,0.22191636270575038,0.021548296398037025,0.12775230431633144,-0.1791529801867563,0.3356958973620776,0.08454091387665821,0.07505988592030455,0.0756876466957106,0.07595212767074488,0.19958363346496658,0.19260706190598847,-0.16275169409687515,-0.08031385896100977,0.030203318755894985,0.14192751802524736,0.629650824761151,-0.121421738100738,0.14670779872705778,0.06897879783497188,0.10384493528086257,0.18575558398076808,0.8597762832776966
Supp_Motor_Area_R,-0.26822591611753366,0.033165452922777366,0.5650226982480367,0.3445450764030933,-0.0015788568846216,0.6146311748490496,-0.013936264003223585,0.38770720388449736,0.4885668791305901,0.14246873962496961,0.20453379418013432,0.5632378588979325,0.6327299196455711,0.1600803418778393,-0.19211718394956795,-0.2563068960907345,0.3696876562758879,-0.15643529373729423,-0.13618794760468056,0.10386069765386598,-0.19791775720943175,0.252132287880267,0.15923113430774916,0.21543680384491753,0.19017539821296925,0.04629231073088703,0.3006363524153883,0.33321691792989083,0.16704559310377148,0.39484317897341553,0.1869631679506116,0.48595497353649597,1.0,0.22647339273149575,0.4470127803892287,-0.24519274925401568,0.2051268995312782,0.20770794155871042,0.009350701249182527,0.24519523320652997,-0.1286207255303336,0.44183550214829637,0.1433071779937334,-0.10165833993054228,0.31014616883636265,0.37823052267768165,0.2257270626576662,0.22102465758795303,0.05790095825733814,0.3746331552869073,-0.11804254872218914,0.15535616821709192,0.15781065247812853,0.426930485242518,0.09340362220260595,0.29875438156376105,0.2843185015679876,0.5291600683472495,0.33869616390266627,-0.14552353572541527,0.5532361181206491,0.033499609381874434,0.39014234353079136,0.2606519817686418,-0.0407727980949275,0.15264974828952338,0.4293672871472656,-0.01882587610414623,0.006704843685890685,0.024826631222428234,0.400502307657979,0.5614358444225378,0.44382934258830786,0.34527519125924144,-0.06399199353321967,0.3386486616424336,0.3410340621643184,0.21930976485526316,0.3136105103917206,-0.023963029948944635,0.3760992974716806,0.11901138546572992,0.17586826441671077,0.40602031689037077,0.18507641956267074,0.2284959456720712,0.06767132480902874,0.46678779897039,0.359878623323846,0.051628281010102924,0.35069893900226823,0.3216650117735539,0.16122523929447768,0.3038301942742114,-0.043790214671022995,-0.029803479869252608,0.129958343610196,0.204039859454187,0.7676040908071652,-0.008009300139731942,0.3978616919354653,0.1714800533508271,-0.10349511047740827,0.20600243955044953,0.6628988897800452
Thal_PuM_R,-0.565609459337446,0.3212071665682892,0.5350774259933399,0.6725371259502245,-0.7801682674823018,0.3281421390677273,-0.449529461939666,0.05372744131303006,0.6957063607160385,0.2698342200402465,0.5136939838782777,0.6304367221400472,0.5140387739727451,0.777532784714911,-0.4584029486631786,-0.5010249327195717,0.2737906955573554,-0.25098417299092907,-0.5351409548392198,0.4811808393881089,-0.5798760185184211,0.5539602173923476,-0.45148586839479493,-0.7694488931192264,-0.6630246497132325,-0.5394820392401641,-0.4067544327728339,0.2218824149879,-0.8243583225517034,0.8113833566759279,0.6721201106536209,0.21755853421221297,0.22647339273149575,1.0,0.662958841156086,-0.6098716462783936,-0.1685348062665702,0.7855978779662611,-0.667839591397883,0.7895450463744987,-0.3399920104021182,0.3493400086102393,0.8942768595815684,-0.34641049736478896,0.6885987114875043,0.6929765038452103,-0.7690123750674768,0.5659081449184084,-0.6995807580695746,-0.12897175999675256,0.04037667835679288,0.5947752279935914,0.7014615142864926,0.17115639366184118,0.7948672443445182,0.6649966718358319,0.7563027689078228,-0.4485145344760904,0.5521553386090132,-0.29117187123686994,-0.05558234765712507,-0.13847687155555652,0.4390698133153192,-0.5775354652715131,0.09415469285331192,0.1728632210013121,0.6457986226666104,0.2429108224362742,-0.4636896763011784,0.132702437160846,-0.2843936118051368,0.7207576404142925,0.8947813973426119,-0.004481365686760085,-0.5387189803540005,0.5580570529968295,0.5139012005911929,0.006528087456157966,-0.24444973412580978,-0.42819999368386563,0.874528272437559,-0.2195710472370386,-0.28781390309432303,-0.5966645992020756,0.13363564093104555,0.28026120551388006,-0.04413688834305383,0.6473657227813014,-0.4348620233696192,0.6699306669306988,-0.5496116611306899,-0.15192731299531792,0.7575253521245449,-0.5558843093666536,-0.46820043255550026,0.026767445122078265,-0.7289930490837349,0.7399777170219202,0.2961836836433085,-0.5055527540547878,0.04945703722230619,0.2330444488055352,0.07572595527792994,0.9027119164616626,0.3044622627217599
ParaHippocampal_R,-0.47901215563378324,0.40520905127096846,0.49028019773461956,0.7081243375348081,-0.5426513395468879,0.5884782632631812,-0.43235460211132054,0.2602045066358134,0.6341657233066157,0.39464199008021367,0.41481881079565414,0.7043142608825741,0.49067254456968173,0.4916436373615927,-0.4159382480873373,-0.4030574453735791,0.3747693024797976,-0.2847789063809725,-0.490377364881881,0.3783689328910734,-0.4581540396034653,0.6481034734240956,-0.04009566844786388,-0.386812845485023,-0.17710956573538852,-0.257478156086952,-0.12215594365779676,0.4813909402008722,-0.3788557337935006,0.7063632875438955,0.6922207165019069,0.27663106779754926,0.4470127803892287,0.662958841156086,1.0,-0.3845418945336126,0.1747955794909432,0.5418494308966487,-0.42417577455217464,0.5514444480603711,-0.3586504783274902,0.28638862741521104,0.6159732179097444,-0.031100370271671552,0.44856582274616175,0.5669683889670836,-0.30654920221416454,0.43768267622861967,-0.42962070019689585,-0.06612491999938452,0.11109811895224866,0.6077817786703517,0.46727975310264,0.19184219924196355,0.608369377096035,0.5893211648828939,0.6193409229523379,-0.035854731763705114,0.5846866876094754,-0.14021689095068351,0.2629688868747185,-0.06801358538237536,0.6620051014335376,-0.24393703535056044,0.0036356764921554544,0.13676917574876363,0.7327145674623545,0.22517227304818746,-0.36558967572095863,0.3216091215310857,-0.15878899040913416,0.5863348081160542,0.6830183860958499,0.06751688981123265,-0.3504118993234432,0.569769718364616,0.5149679751787667,-0.13150919591977417,0.010189077917257813,-0.5300327340312506,0.8530649575981508,0.023865479071681597,-0.2344889296574328,-0.12782524249267668,0.08028156119246178,0.3687050548754322,0.1536585386375041,0.6227504238835112,0.014309882733029928,0.532236621586507,-0.0772747927865172,0.13178271424768673,0.5723685750686436,-0.2918294769641539,-0.4330760782824764,-0.19999011144888063,-0.3453490233697546,0.3430038453920764,0.29246946451323286,-0.30500269501620864,-0.05637120212258547,0.21444154810083219,0.012140273952214902,0.6695012461134073,0.32208262901490425
Occipital_Inf_R,0.929062145315146,-0.09524501485454097,-0.42184864678875994,-0.22585494681462503,0.7329425843201621,-0.17660990686787761,0.6513894884319067,-0.0944964278671226,-0.5917097750518054,0.27527914582920304,-0.3691273879303813,-0.5658831963554768,-0.1595358143587953,-0.39026368233511655,0.6682267084118407,0.8891741990399874,-0.23491154801459166,0.7199428234208207,0.7496809820492337,-0.424871194705256,0.9430997121377384,-0.2395532525881627,0.7529733155534237,0.26202006349924506,0.1312999991571654,0.7895472322285723,0.517715828034374,-0.3099651045376669,0.4320809513556783,-0.4778133582824591,-0.39222039118259855,-0.2003450069631108,-0.24519274925401568,-0.6098716462783936,-0.3845418945336126,1.0,0.4875424925213018,-0.5923564134439769,0.8200834345933568,-0.6443348751180694,0.6975504471021021,-0.059388103859835055,-0.5588588999622742,0.8589464434609632,-0.6042755323254873,-0.8100724639181093,0.5640613077853749,-0.6516317870161858,0.7137223349629791,-0.43516499365431394,0.5116222939193266,-0.2985382666989631,-0.33797655965846723,-0.029067911020076758,-0.49821742437431127,-0.07852189016607433,-0.23973378243677398,-0.08063391409255666,-0.25873745071982496,0.8762025070904015,-0.028129475800516838,0.18114232002763045,-0.10494723810808577,-0.1371186412117371,0.10260577226342121,-0.29350370257344677,-0.4459997077886447,0.03621505640516808,0.6670533950360703,0.5584620483749968,0.35725384830822804,-0.34777862961608025,-0.6747593013830148,0.23100000090126457,0.7435857501856084,-0.006825587823690532,-0.5859248837720823,-0.5434903225097364,-0.27903945155580534,0.409914835339686,-0.457058849479738,0.569566557250281,0.06947096886627077,0.15754977600409228,-0.4216159061647557,-0.06769753440554081,-0.000624793927288841,-0.2698323104005195,0.33414250310818744,-0.3837777920303799,0.06154260639873674,0.5185304829493392,-0.38541590628785116,0.03211151131783732,0.6837599928787773,-0.10951639286881834,0.7962142624314454,-0.45676773094737655,-0.4569710064065914,0.8858799591395474,-0.22169620708927074,-0.3671146409197272,0.01238584824201578,-0.5355514883778308,-0.36700422618082534
Rolandic_Oper_L,0.4041737028858903,0.10331631234071378,0.023710298757991886,0.26718064231199506,0.17431380382214035,0.2711029161029662,0.26795573478012685,0.4489701946281792,0.16388016987915913,0.5551249505049619,0.19007253730676302,-0.0879996703336915,0.1698045005423732,-0.036928978015726324,0.18651039872704359,0.3560925879440421,-0.06162705067133025,0.16396670487560366,0.205025344814715,-0.09897917271226923,0.4118629839733113,0.1837462786858278,0.6022656329143132,0.1368945774586383,0.20185977205543748,0.5279852778162503,0.2153553695343867,0.06949232457115051,0.2638027163412174,0.03704511153906456,-0.026319800280624223,0.03074546601260089,0.2051268995312782,-0.1685348062665702,0.1747955794909432,0.4875424925213018,1.0,-0.15977882638572935,0.49592680572647757,-0.21711799312474173,0.18051614747469363,0.10362656906552768,-0.1741481774108052,0.5608899230954525,-0.31287685418880623,-0.3926136445315568,0.2742907382033177,-0.3140316646226383,0.32875621959788764,-0.15132128270945877,0.42216056690077897,0.014051772874102203,0.027136334831471983,0.45811000252896117,-0.07026393061466342,0.3909277636940862,0.08003962446749462,0.16223397487953298,0.07482233179871069,0.4979725674277221,0.3051858757310313,0.19487327591063014,0.2183530188239376,-0.07134723054610678,0.10889707513085195,-0.08978070625453796,0.12631678545245986,0.22261749670388353,0.10513581765905541,0.6279062142504838,0.5368671544303547,0.10239976132356962,-0.22117578056247297,0.06900218500493553,0.2810746337180823,0.35530055871577254,-0.1486650144625888,-0.4290788478849411,0.04313323195262443,-0.08895626828011485,0.13681599334799482,0.612194898504487,-0.14629901497905456,0.31356494288290454,-0.3011840840493511,0.09154405993372412,0.06206061101794103,0.3124652635342294,0.5431305853392875,-0.009553121312059373,0.24914569799686542,0.8874939616552672,-0.1179438912640084,0.11364389421337164,0.11177320740391926,-0.22796160632435175,0.5347599177805434,-0.1752062666202493,-0.01636372487986498,0.46882007103244316,-0.3052835296447936,-0.21887914249948293,-0.07018903090819519,-0.10057777393229761,-0.12382227620500075
