,Paracentral_Lobule_L,Amygdala_L,Frontal_Mid_2_L,OFCant_R,Caudate_L,ACC_sub_L,Thal_PuA_R,Angular_R,Precuneus_R,SN_pr_L,Occipital_Sup_L,Caudate_R,Supp_Motor_Area_R,Frontal_Sup_2_R,Cerebellum_7b_R,Temporal_Pole_Mid_L,Thal_VA_R,Occipital_Mid_R,Parietal_Inf_L,Temporal_Inf_R,Thal_VPL_R,ACC_pre_L,Cerebellum_Crus2_R,SupraMarginal_R,Vermis_4_5,Cerebellum_3_R,Thal_PuL_R,Parietal_Sup_L,Precentral_R,OFClat_L,OFCpost_R,Thal_AV_L,Occipital_Inf_L,Cerebellum_4_5_R,Thal_MGN_R,Postcentral_L,Cerebellum_Crus1_L,Lingual_R,Thal_PuA_L,Frontal_Sup_Medial_R,ParaHippocampal_R,Cerebellum_6_L,Putamen_L,Vermis_3,ACC_sub_R,Temporal_Pole_Sup_L,Thal_MGN_L,VTA_R,Thal_LP_L,Frontal_Med_Orb_L,Hippocampus_L,Postcentral_R,Thal_VA_L,Cerebellum_8_R,Hippocampus_R,Cerebellum_3_L,Cingulate_Post_R,OFCmed_R,Fusiform_L,Vermis_8,ACC_sup_L,Cerebellum_6_R,Thal_VL_L,Cerebellum_10_R,VTA_L,Temporal_Pole_Sup_R,N_Acc_R,Vermis_10,Thal_PuM_L,Cerebellum_7b_L
OFCpost_R,-0.24131934599242372,0.48326063602821406,0.28400185050868837,0.3786904134353401,0.35276137756533704,0.4699163195896297,0.5397362256735958,-0.49530895185951906,-0.21198524509034988,0.15046380168650877,-0.37448642738420496,0.4606378612247607,0.1869631679506116,0.18452203068983006,-0.26552582687930376,-0.4593480202529396,0.7405235741758797,-0.5286253319376311,-0.13098946973525802,-0.11362022774920627,0.0992686165006875,0.659941986971082,-0.405363511137976,-0.48094608841759573,0.45221831065280194,-0.3076188298937991,0.5182771894465393,-0.23061965698716444,-0.25211775409096865,0.5860084714150395,1.0,-0.05030913682696407,-0.6637965483670812,0.21484576061832605,-0.2583752769125493,-0.13806966181303953,-0.5515269731199927,-0.44777626664160014,-0.3869101491799057,0.29394472446729525,0.6922207165019069,-0.43367069699445504,0.21944187280577523,-0.6281609833918734,0.17715788100564467,-0.23597994949344075,0.5983346063191586,0.643299565430471,0.507873859557211,-0.25673196377055485,0.13469537888634192,-0.22360494679780515,0.18691916580160212,-0.4685778305324577,0.7492350047479739,-0.6128712939378735,-0.11370324470427694,-0.07244640323015805,-0.24328205717380552,-0.4152822804514682,0.4534757945253145,-0.18605426651178128,0.5730432964543335,-0.4448753541857384,0.06481235715691076,0.1849020890356777,0.7983519431234265,-0.43138142348781267,-0.4260254866461045,-0.5301785907025639
Thal_AV_L,0.16349425062742315,0.2616956850912718,0.06077115155941918,0.12280528039094415,0.15174186686029384,-0.022599879115373575,0.18705432135904165,0.0181033218946579,0.19186227403905626,0.07762842918356387,-0.10567551714157514,-0.021116735302124028,0.15264974828952338,0.215503104909437,-0.19516525822696243,-0.1812204910778721,0.17156479519625528,-0.17384534322059148,0.08915300835412074,-0.2956213282452322,-0.04694314746179252,0.2213344291448149,-0.23080532130875453,0.09090576981808274,0.28298234863744504,-0.14636672615368787,0.179765463214819,0.08649098155866702,0.3000618150818392,0.18976003952401432,-0.05030913682696407,1.0,-0.22578346683525263,-0.011494588558511952,-0.20330059735752226,0.056551790497674004,-0.26839848094072744,-0.2442792425133311,-0.17337914771900603,0.05353054842743892,0.13676917574876363,-0.2706912723253251,0.010262063952160656,-0.143549400227739,0.005014106320709747,-0.11638005235282405,0.030384760058863133,0.18436400635527808,0.23059454964702475,0.18306259751656506,0.23751807910612516,0.3111285458478754,0.004221909473602289,-0.23389764952942588,0.12333994556995823,-0.10734052536003877,0.10168608175562655,0.07249878340497526,-0.1257527347384321,-0.3339853522346132,0.2978438070874303,-0.3413380374337794,0.23804667037202595,-0.2853141723136992,-0.08139963868859333,-0.18456013302640298,-0.25193159492685085,-0.33446692445401727,-0.2561244255366586,-0.17642294434891984
Occipital_Inf_L,0.2685379701535896,-0.5958487594115862,-0.09846628890392517,-0.29019226909039625,-0.2614456186907397,-0.4384848691688881,-0.5490715981506353,0.6452202794325026,0.2725073821923378,-0.19763474653243818,0.7176981973141969,-0.4366878942197843,-0.0015788568846216,-0.16962882783005856,0.5818014628803612,0.6416597791607361,-0.7985153984399846,0.8349313794338661,0.26827423263801575,0.5145946360728576,-0.01282664088709372,-0.5976059493086575,0.704781838034899,0.48632293992287323,-0.603192843124884,0.6633549873212495,-0.6297936788827148,0.34187348452832184,0.043441948568227896,-0.6861867880978136,-0.6637965483670812,-0.22578346683525263,1.0,-0.11621262113815649,0.6507662986844575,0.3276180147633516,0.8777251502064525,0.8255475565521383,0.7462498749465436,-0.06294068716996104,-0.5426513395468879,0.8338738046112459,-0.22141962515412128,0.8959562583361411,-0.09286227189453693,0.48003640392575475,-0.4793848552939354,-0.7667274122885892,-0.6555390228524803,0.01817494680881819,-0.04040290796962337,0.0794020652725027,-0.037887717166197425,0.7105254834051841,-0.6891875331707853,0.8320351557303267,0.3900079474509897,0.027932796280441104,0.5540446867340624,0.704735477309244,-0.6049888765919528,0.571132280937979,-0.660128473602768,0.7599687917531657,0.0711380615727723,0.06945607105471965,-0.4874163042752507,0.8230640435863905,0.8061534350628485,0.7911064899037717
Cerebellum_4_5_R,-0.3428106009963016,0.22366628126458876,0.28663847223368516,-0.07824548796791894,0.5365013717056047,0.1549345575224345,0.38867011863538475,-0.33624357569730995,-0.22059528137555084,0.2767996654808103,-0.14051297293752057,0.4750064969463324,0.36882571405157855,0.2788535216467282,-0.050621680221618205,-0.048962790132142234,0.36880049774152207,-0.2397639559575051,-0.21585210481646105,0.2285892899177358,0.32452998942047645,0.13310949021119514,0.056541189204980954,-0.2090638314604304,0.6274430640203184,0.3375273110597991,0.4084662549173756,-0.4229674752463766,-0.19040204855129553,0.027132101367453875,0.21484576061832605,-0.011494588558511952,-0.11621262113815649,1.0,0.24813267231950434,-0.13057884515918286,0.13602784669474888,0.20475506144973213,0.26118732232647496,0.07106679972854116,0.44721891498504224,0.2503333770173979,0.46450120836277753,0.057682126625042844,-0.12132474240522387,0.014440249641502378,0.3983018281558956,0.22750732591785203,0.43429218064777914,-0.11270857659328097,0.5720887040986422,-0.33546299601586693,0.24118642848639632,0.04261218563387122,0.5925143616957385,0.12292439701864484,0.4833333368791868,-0.1285220598405415,0.5157794530983479,0.22519898868248944,0.3224598669016869,0.3304787726113021,0.4717721239518999,0.07370891477900833,0.18267206673228234,0.31624237584011033,0.3058835610784108,0.26645347337822795,0.09527558218975049,-0.005173323324363379
Thal_MGN_R,-0.0133408154564965,-0.49208847705624936,-0.03638977608902572,-0.29037513949976707,-0.10417771436143831,-0.19355360284392345,-0.27866571193637507,0.24060561289794624,-0.00815353754779387,-0.13873267564369793,0.46308403987967106,-0.28353835227235663,0.04785863399347101,-0.20366522577448146,0.6032166762967573,0.3172989649071719,-0.39624767967316077,0.5386063000569646,0.20374470868281505,0.7499259547921794,0.010032235851741437,-0.27719987517373385,0.6657675841353485,0.09092541263666007,-0.34755499348582125,0.7651327763187616,-0.26553915503156256,0.08091699115012102,-0.33190212708655237,-0.6432785428292174,-0.2583752769125493,-0.20330059735752226,0.6507662986844575,0.24813267231950434,1.0,0.264115918986284,0.6660164259159087,0.7662205669432506,0.7321734639673683,0.0007111745525501559,-0.054113345623159864,0.7970785193264468,-0.153244119196831,0.7025414541076435,0.07969605529421984,0.2018228460529149,-0.06370534810346747,-0.534764415802879,-0.4112766292947379,-0.29989408684792546,0.20165920760274667,-0.32628092077027454,-0.12670099641167382,0.6752505941553099,-0.17451816332384332,0.7032290493408095,0.4322045671493835,-0.19176650258039105,0.5448181083030694,0.7126267042408926,-0.4179141385430487,0.7859107129545219,-0.3664979837512157,0.713326833165756,0.15992749888289404,0.4935751641964685,-0.12515835818049936,0.7754376401142467,0.7607698188737454,0.5664418805592336
Postcentral_L,0.841407784347772,-0.34658833945286305,0.011545165231780374,-0.034396816476382486,-0.14879311214247415,-0.23389096389458128,-0.03809671189366434,0.6720854199013525,0.7642863015073917,-0.045601615959947744,0.7878983795460399,-0.2252021703128675,0.33138624991552673,0.1123009573166464,0.2707062916339149,0.06268496415581035,-0.36152405671098664,0.6654087623613625,0.9510905005961148,0.35656324011615576,0.27292993132960996,-0.25418401753767184,0.14691401420046343,0.4641285293075575,-0.09821498486640377,0.5186828577854918,-0.35977291407701534,0.8328025926149634,0.15243426028586213,-0.3172884388969881,-0.13806966181303953,0.056551790497674004,0.3276180147633516,-0.13057884515918286,0.264115918986284,1.0,-0.024574773713174503,0.4186346076732636,0.29729393513861013,0.2619250890747547,-0.0033075845677466315,0.30123574570081296,0.04889442807556276,0.3632301188348278,-0.023681408796846746,-0.10587540173837459,0.02862246770152703,-0.37560470454466904,-0.2724289377484338,-0.2378016940274362,0.12334574650410497,0.3700754869340253,-0.01816173785178125,0.2588344639882572,-0.1801224976693109,0.47763114245932564,0.4170458289438923,-0.15507122008920984,-0.1360252057907476,-0.11394678715106067,-0.23295089315122613,0.1628702085823883,-0.4047964532344092,0.2942542215104048,0.06058521599050323,0.09800600220402449,-0.22452800849884152,0.2072759033694934,0.4899263633601166,0.16706196959565495
Cerebellum_Crus1_L,-0.126323126157888,-0.4611192177288708,-0.11057319142770888,-0.3081159457343166,-0.15073933165881212,-0.29371889450358696,-0.46169364424309894,0.27690531724458384,-0.10338622008477842,-0.20045021912734462,0.3833196745907749,-0.2934007326392916,-0.043790214671022995,-0.23038932974383097,0.5512094562941668,0.6077785685174247,-0.5394529669485818,0.5281894099064149,-0.10223794719004917,0.5114372783535641,-0.059251467421431364,-0.5173256880290903,0.7491560714579308,0.22989744410193985,-0.4819465721768715,0.5930890985462122,-0.38067281769163586,-0.10525308235158028,-0.09571267278565448,-0.6099819140244276,-0.5515269731199927,-0.26839848094072744,0.8777251502064525,0.13602784669474888,0.6660164259159087,-0.024574773713174503,1.0,0.7814659853595121,0.6781611299416279,-0.23077792328018343,-0.4330760782824764,0.8598315143043898,-0.166134277935711,0.7776503570858908,-0.07804127584029119,0.505672568919237,-0.38523647529097854,-0.57744192956019,-0.44628902551347355,0.01464275966017397,-0.012423977553856524,-0.16498512412853789,0.027513652997590635,0.6873293194535521,-0.4821343788050386,0.7060243320912081,0.34673619997967375,0.11745395164159941,0.7489300523065733,0.8782903719216826,-0.390264063575664,0.6729701190670245,-0.4043451062563568,0.7399630825625154,0.012638248478215342,0.1154599602353842,-0.3226382570204144,0.8540755888903666,0.6549742548738366,0.7886301941534852
Lingual_R,0.1483447994476472,-0.6950462795378304,-0.20407064601373956,-0.35169349933355454,-0.21594912373983965,-0.3971341857621017,-0.35664705711590045,0.3817121571739275,0.07729103847637521,-0.2074088172929959,0.6317881250484502,-0.24483620259546196,-0.015452569161279305,-0.24642467726697462,0.7129812288404195,0.48236665367525416,-0.5550722322400626,0.6832990724446805,0.37016114724192517,0.8159516264484464,0.1140895382462768,-0.5686384856057722,0.8319634095673216,0.21556640225600848,-0.39615344904572886,0.8672629962803735,-0.39785488547052106,0.18638048319716227,-0.25393048841128174,-0.7853991339481151,-0.44777626664160014,-0.2442792425133311,0.8255475565521383,0.20475506144973213,0.7662205669432506,0.4186346076732636,0.7814659853595121,1.0,0.66997757625253,-0.16080267861318992,-0.3064900493890728,0.9671230696035215,-0.05981463556828404,0.8178935041021135,-0.062146975574588606,0.23404227893079957,-0.19540377967507888,-0.7373575299434436,-0.44595488293282387,-0.38372264713093335,0.04618380657463633,-0.22788475150697113,-0.18675547803594297,0.8607455761658416,-0.3898405883680535,0.9074703094094855,0.5167602783443206,-0.10176360755146037,0.4727200705220686,0.7195653466320201,-0.3978192640986799,0.8397370323227592,-0.5724586232142627,0.8953601777320105,0.04268172799177197,0.4332442353269907,-0.31331874855521813,0.8550626987372617,0.7792346129289364,0.783610706339143
Thal_PuA_L,0.14954293305278654,-0.37821356907595594,0.2210358622521005,-0.2473699425325948,0.13333585159785954,-0.344676193904949,-0.2494176773808035,0.4880586309901093,0.27754416168739665,0.029223468179278008,0.6234695194846724,-0.2626593237097142,0.3006363524153883,0.06536653337753691,0.415870015951799,0.5418198427698482,-0.5507623978331629,0.6693675769637787,0.20333725165898547,0.5464112100850317,0.02185687741899812,-0.21285129145019369,0.46862210952222655,0.3215122558711565,-0.2892140089413593,0.6774021290941671,-0.35575851452398355,0.23838847967983637,-0.10741089551572049,-0.5432299014929602,-0.3869101491799057,-0.17337914771900603,0.7462498749465436,0.26118732232647496,0.7321734639673683,0.29729393513861013,0.6781611299416279,0.66997757625253,1.0,0.3160853546362167,-0.12215594365779676,0.7121129883961818,-0.10278803000277893,0.7609003939995748,-0.06009337433439377,0.43834490562947215,-0.19874825677821134,-0.5051985798140352,-0.4122297507155583,-0.017307303478445786,0.38177636876381965,-0.08783893392596658,0.04933405433524037,0.5357003660406763,-0.21666241619541607,0.7014711958875386,0.6014392084057275,-0.1663009325328167,0.6877878483132722,0.6067650892483459,-0.47214735996341867,0.5818476891012111,-0.3127220417158678,0.5765908711904654,0.26659979063983547,0.2654293836971667,-0.24291760576086713,0.7772218344340099,0.8809010085997234,0.5931804307339554
Frontal_Sup_Medial_R,0.22512375653229946,0.1869157557667277,0.7081113249779869,0.25318577354186894,0.4657305878071902,0.03109359907439924,0.12045354280120324,0.292930386509507,0.4883423890009005,0.09812743120778389,0.2818347360676695,0.08836424681805008,0.5478916061971258,0.5661522265562451,-0.2041889366387896,0.1858541437891211,0.08479061329404351,0.17332109437794754,0.2011658605370112,-0.08538013853405274,0.018657164844557723,0.5556242629362262,-0.3208589431670762,0.14008241574979607,0.1461859716046862,-0.0411592886383785,0.15888096165755836,0.3433057611088133,0.010667258574512856,0.3236881032241586,0.29394472446729525,0.05353054842743892,-0.06294068716996104,0.07106679972854116,0.0007111745525501559,0.2619250890747547,-0.23077792328018343,-0.16080267861318992,0.3160853546362167,1.0,0.23878942676166032,-0.1458515787534856,-0.08214957384534176,-0.04061321489223019,0.041841720865659134,0.31585101243665603,0.1085177715498602,0.15561611236835987,0.044887131239599615,0.08642482926662584,0.30486905686975996,0.1407071444181005,0.3059758016074928,-0.21694895847279838,0.2746710530242853,-0.07989178593623526,0.34417149575422895,-0.11810529859839897,0.0519156881028921,-0.30003778080211224,-0.07458512977207571,-0.18117909234628174,0.20802266801714941,-0.21127126605125787,0.11018245652551698,0.11529613675936232,0.19171295716010725,-0.11835897861636362,0.2115976029166331,-0.16736133121818234
ParaHippocampal_R,-0.0772747927865172,0.5669683889670836,0.32208262901490425,0.21444154810083219,0.49028019773461956,0.3783689328910734,0.7327145674623545,-0.386812845485023,-0.035854731763705114,0.4813909402008722,-0.2960177795285785,0.41481881079565414,0.4470127803892287,0.29246946451323286,-0.23856632540533146,-0.5300327340312506,0.6695012461134073,-0.4348073981037439,-0.002052587081278037,-0.031100370271671552,0.2602045066358134,0.601045286620483,-0.4030574453735791,-0.2918294769641539,0.6341657233066157,-0.04009566844786388,0.4916436373615927,-0.17710956573538852,-0.06612491999938452,0.4505025295129404,0.6922207165019069,0.13676917574876363,-0.5426513395468879,0.44721891498504224,-0.054113345623159864,-0.0033075845677466315,-0.4330760782824764,-0.3064900493890728,-0.12215594365779676,0.23878942676166032,1.0,-0.30500269501620864,0.39964017338111424,-0.42962070019689585,0.012140273952214902,-0.2862599478222392,0.6481034734240956,0.6328451988873433,0.5329463559407118,-0.13150919591977417,0.5884782632631812,-0.08715231221703698,0.17663774950233788,-0.47901215563378324,0.8530649575981508,-0.42417577455217464,0.16682290929870333,-0.19999011144888063,0.06751688981123265,-0.3586504783274902,0.5244347543973259,-0.14021689095068351,0.6830183860958499,-0.4581540396034653,0.26571836476323285,0.11109811895224866,0.6077817786703517,-0.295655962975042,-0.2710915291357294,-0.490377364881881
Cerebellum_6_L,0.028316616967714727,-0.6427150666845515,-0.18383515187151175,-0.34049018658602553,-0.18039430878338164,-0.3463045075214289,-0.36127424419452536,0.32095321461414755,-0.01152043532522517,-0.24496747012184777,0.5653064161370249,-0.24599100293425769,-0.008009300139731942,-0.23581914577980076,0.6807375071173095,0.5536647963621127,-0.5082515231795208,0.6304564578585984,0.22331301297417835,0.8035670505015563,0.06637167964740796,-0.5252566605895765,0.8391032360703891,0.18246605149115808,-0.40051973497775367,0.8525678788818082,-0.3466565667023851,0.07369898991812936,-0.2662486193536739,-0.7672085341184334,-0.43367069699445504,-0.2706912723253251,0.8338738046112459,0.2503333770173979,0.7970785193264468,0.30123574570081296,0.8598315143043898,0.9671230696035215,0.7121129883961818,-0.1458515787534856,-0.30500269501620864,1.0,-0.0993743482239774,0.8074456626527838,-0.04370863948722819,0.31178976261790864,-0.19985735586290937,-0.6976419042321134,-0.4134752223125137,-0.31648171634856487,0.06290296902222048,-0.266701831613806,-0.11958111113044227,0.853049400556007,-0.35372968995124837,0.8843996432150338,0.5161753453603669,-0.04653367472134475,0.5774015260402132,0.7966991222223365,-0.3691438968433986,0.865885399996636,-0.5092604336583936,0.8920519695851564,0.03579923179707067,0.4087710508718521,-0.27464790078978174,0.8933842784574043,0.7912861830051072,0.8138804545121047
Putamen_L,0.12917767976386466,0.4611586658236056,0.1027431289596648,0.08091590559536561,0.5503804812356462,0.34922303316777864,0.594486166102458,-0.15493988963539107,0.06055683427102675,0.4224603938789722,-0.10694958081329269,0.7187788467559907,0.3721056031657276,0.3078035722148131,-0.3513306060617753,-0.26928549904862287,0.24332405447857688,-0.23141448556824462,0.014173882064302541,-0.1443052184035739,0.8406987841804828,0.07789553248451431,-0.3095395893830416,0.018449709762609196,0.6061677433469053,0.0816976489578829,0.1263603410989411,-0.045939271090579846,0.28725741393911014,0.2693321600890525,0.21944187280577523,0.010262063952160656,-0.22141962515412128,0.46450120836277753,-0.153244119196831,0.04889442807556276,-0.166134277935711,-0.05981463556828404,-0.10278803000277893,-0.08214957384534176,0.39964017338111424,-0.0993743482239774,1.0,-0.20990414745879954,-0.06777597961189658,0.03116166226787699,0.5494112418004488,0.2140322338891843,0.40403945960174625,0.1489992950413198,0.3602586897428276,0.1740537529566494,0.20288416448989668,-0.3221228976023134,0.3634930880335044,-0.11116585267480224,0.21605036370587474,-0.26117973682563567,0.14769458996203896,-0.18099432924731051,0.4692056424780137,-0.18932073949010095,0.3809193676744726,-0.27324198387803117,0.4813975950578365,-0.1599848511197818,0.3870218883107036,-0.045996907984501796,-0.163989422135129,-0.23005516982545415
Vermis_3,0.22893480597248497,-0.613924730811192,-0.04763894336378929,-0.3660948312569595,-0.21195174271756845,-0.3980326688605704,-0.4780755132595091,0.6061169778769826,0.27103658475634995,-0.11846414001651417,0.6652520493099563,-0.448759730080338,0.05790095825733814,-0.08481858406406974,0.5677145319332022,0.5648340737650926,-0.7245644572876588,0.7872871594123046,0.2871408081699009,0.5204738276518384,-0.024947313029052298,-0.5873605092032992,0.7173377643433556,0.4768545713301969,-0.42376160093287996,0.7293199959741679,-0.5900933655742615,0.311526352188318,0.017948463179827033,-0.7119471628630273,-0.6281609833918734,-0.143549400227739,0.8959562583361411,0.057682126625042844,0.7025414541076435,0.3632301188348278,0.7776503570858908,0.8178935041021135,0.7609003939995748,-0.04061321489223019,-0.42962070019689585,0.8074456626527838,-0.20990414745879954,1.0,-0.1399447198595063,0.3533988608107364,-0.4865031028087145,-0.6820214618123964,-0.6180664762552514,-0.003109389407105921,0.15863730850002009,0.020990633391662385,-0.013151563311106843,0.7393152835604665,-0.5774877562480055,0.8512494217763056,0.4960376966241327,0.033503264195404815,0.5221875379113255,0.6839175771334449,-0.5680986946951574,0.6079523362777137,-0.5920026003125397,0.7344302939512103,0.09380593556316232,0.19985151205369714,-0.46404886538610446,0.8049762280781501,0.8218816054479099,0.6756237199398641
ACC_sub_R,-0.06738998520201989,0.042457264018784906,0.04784708207165063,0.0621249525723912,0.03056139862157682,0.3874520255540174,-0.07598465606794695,-0.12203245082219973,-0.10001250124036037,-0.27684581949585474,-0.06982180876330178,0.09371112608118508,-0.10349511047740827,-0.07653743556619595,-0.02506873828948374,-0.048177881535862416,0.10098645845063534,-0.08675692961444896,-0.005714002020793394,0.02661082642488457,-0.06639277035632912,0.20474665816015647,-0.019313315840728547,-0.18294894159110944,-0.07963356751797117,-0.05407994600133654,-0.0012225780160690827,-0.029763119602171543,-0.14239664768525626,0.09997657891224439,0.17715788100564467,0.005014106320709747,-0.09286227189453693,-0.12132474240522387,0.07969605529421984,-0.023681408796846746,-0.07804127584029119,-0.062146975574588606,-0.06009337433439377,0.041841720865659134,0.012140273952214902,-0.04370863948722819,-0.06777597961189658,-0.1399447198595063,1.0,0.021093019250134123,0.16378588899521593,-0.021705858549562647,0.054734234866537695,-0.18003964997062108,-0.15958348705088637,-0.08624293596107536,-0.058277740802756016,0.005694868444887351,0.04564297910665498,-0.09905407992775561,-0.15846402027709652,-0.06326973503940138,-0.12553100473681023,0.018195763358557045,0.0015845981794129613,0.013603645917157042,0.06005784454256325,0.030630894517827235,0.028944411122753477,0.17781492275559602,0.18390090691842081,-0.059440369140338394,-0.03308243409207146,-0.08393914056511047
Temporal_Pole_Sup_L,-0.0282185460085701,0.03996823990242856,0.38484049884153376,0.06446941618672447,0.3500943557210317,0.0050968736643684145,-0.18265778240120378,0.27860705354875603,0.13678902936628884,-0.04511636541963386,0.2038534005628803,0.08288546349011112,0.15336462084449837,0.14872422990441886,0.040356198800341234,0.6865646015063194,-0.2657529669460502,0.27780875585092357,-0.1728372484237252,-0.055389508081394055,0.13354775749713735,0.07428749075665432,0.11485956497905377,0.2626166382332434,-0.1766929467521313,0.12653528088183838,-0.18501465099781994,0.009761417132570047,0.14382426327813252,0.11681341424630115,-0.23597994949344075,-0.11638005235282405,0.48003640392575475,0.014440249641502378,0.2018228460529149,-0.10587540173837459,0.505672568919237,0.23404227893079957,0.43834490562947215,0.31585101243665603,-0.2862599478222392,0.31178976261790864,0.03116166226787699,0.3533988608107364,0.021093019250134123,1.0,-0.24102267089437446,-0.22212786689886657,-0.2167338934490098,0.2795546257605725,0.07125756845177014,0.15765470497642828,0.3591797364810809,0.1407514311669796,-0.2887497569279801,0.2807551097629863,0.17420623342500496,0.11844438683279267,0.533595950445122,0.282183077273443,-0.1773363530046361,0.017427571980553638,-0.01760515734212192,0.1609721737054302,0.08958376722233224,-0.16382413862639206,0.021266041404708336,0.3033356777283637,0.29693823374828393,0.3195504415614594
Thal_MGN_L,-0.03931398642150526,0.4663215339898807,0.1343411594178962,0.17831962535146362,0.3780391562222186,0.42980376817580646,0.6351525476638933,-0.3944309611102627,-0.1349028727256771,0.18685278771167985,-0.20509233977064428,0.5118552192574513,0.252132287880267,0.20943254953157467,-0.2248260085056739,-0.44764665230486184,0.527231928051405,-0.3907270535780818,0.028079346171055293,0.07854951371065091,0.4268203789377996,0.4696263844793958,-0.3244175908890585,-0.35059548255440987,0.5073125923055085,0.03977243941646593,0.4509635750123103,-0.14122045699971914,-0.12002818272300375,0.34985636103207557,0.5983346063191586,0.030384760058863133,-0.4793848552939354,0.3983018281558956,-0.06370534810346747,0.02862246770152703,-0.38523647529097854,-0.19540377967507888,-0.19874825677821134,0.1085177715498602,0.6481034734240956,-0.19985735586290937,0.5494112418004488,-0.4865031028087145,0.16378588899521593,-0.24102267089437446,1.0,0.3629435013309819,0.5138412595606141,-0.23822794204766992,0.22016445380003166,-0.12380228749379828,0.022280264536117603,-0.3124676903552481,0.6605779615512578,-0.3098654252611189,0.06546808561606338,-0.35892177836164885,-0.09093909816327717,-0.2922454462752855,0.45777277512726394,-0.04828514499016972,0.4904543587272559,-0.2694778339237911,0.27850764444582216,0.19697637855751773,0.5716157168287197,-0.14950792781120453,-0.25239427554136823,-0.3166019266661061
VTA_R,-0.29781591944366287,0.7043815744842821,0.3410385709397862,0.30567991800305494,0.43641574473134237,0.55932352165434,0.5578300435111011,-0.50849474515189,-0.16709289773734637,0.26355598121012175,-0.6171607720380353,0.4570268799644253,0.24567742741840992,0.31437337964402884,-0.6053163663677904,-0.48312280464384216,0.785338989274832,-0.704286949426441,-0.393544285290217,-0.5834163526332387,0.021879977542549292,0.5896920128210881,-0.6796114265586243,-0.2824111886194231,0.6373353894395714,-0.6028315847926036,0.5827119774315719,-0.378709472688292,0.11065413368191669,0.7803862790045676,0.643299565430471,0.18436400635527808,-0.7667274122885892,0.22750732591785203,-0.534764415802879,-0.37560470454466904,-0.57744192956019,-0.7373575299434436,-0.5051985798140352,0.15561611236835987,0.6328451988873433,-0.6976419042321134,0.2140322338891843,-0.6820214618123964,-0.021705858549562647,-0.22212786689886657,0.3629435013309819,1.0,0.6207814805271162,0.2334949405951866,0.2719846239881612,0.03417557397840523,0.37936001414748216,-0.7836154922670416,0.7299787211588141,-0.8151803323279821,-0.1698476174854508,0.22468033855155456,-0.12676245474258208,-0.5431012228221114,0.602449822912556,-0.5469194067366743,0.7947032416146593,-0.782273711743764,-0.10906878422908053,-0.2087861384806944,0.6033433284847223,-0.6432854106210975,-0.6369243955771874,-0.6959560786671423
Thal_LP_L,-0.2045806681065114,0.6465473479865235,0.23158837928998868,0.18687371575353243,0.4036784521248456,0.36109146918747004,0.5635412382080224,-0.5283435391660819,-0.19157764868524013,0.23114918583795815,-0.5200240915572963,0.46272948209611586,0.26681986561326376,0.36891631074853354,-0.4121584092745867,-0.3483176407016518,0.7847926609144823,-0.699740592860199,-0.24755370813282204,-0.3473449855076561,0.19568806041555206,0.5050403828246555,-0.4723428881170633,-0.30903233788024753,0.731789081585282,-0.2946922882917631,0.6490452105616045,-0.41659548579101713,0.11856119498153922,0.5877445846448677,0.507873859557211,0.23059454964702475,-0.6555390228524803,0.43429218064777914,-0.4112766292947379,-0.2724289377484338,-0.44628902551347355,-0.44595488293282387,-0.4122297507155583,0.044887131239599615,0.5329463559407118,-0.4134752223125137,0.40403945960174625,-0.6180664762552514,0.054734234866537695,-0.2167338934490098,0.5138412595606141,0.6207814805271162,1.0,-0.005838623548053961,0.28513652303095416,0.025936484966788072,0.16560536845439328,-0.5023042685254234,0.720347389159722,-0.483103258786765,0.062305063170824716,0.08181880108738324,-0.08955170288061715,-0.4622112866594086,0.8074929465031842,-0.356424861987875,0.777902382921083,-0.4991272423236775,-0.09572830927420584,-0.051622525236544876,0.3840578357261978,-0.459058285495448,-0.5405280343263423,-0.39563505385548137
Frontal_Med_Orb_L,0.08408451156803733,0.3895777644622753,0.21649694088893184,0.12489688722031814,0.22629438279127168,0.13410140011563917,-0.006668434506694433,0.23434788433921222,0.24786481237711733,0.16174409380339694,-0.10774573350701858,0.03453250686372315,0.21930976485526316,0.3661460249815366,-0.501546082629328,0.0803196993898219,-0.10945712410100258,-0.028075902882108206,-0.30645258748714255,-0.6278632107347116,0.09154367687524413,-0.001371428327743049,-0.35777371686658127,0.4612887908017877,0.15751379657253442,-0.3318732639613976,-0.1642541683552264,0.06827447099297067,0.6551838906112023,0.30928325294628234,-0.25673196377055485,0.18306259751656506,0.01817494680881819,-0.11270857659328097,-0.29989408684792546,-0.2378016940274362,0.01464275966017397,-0.38372264713093335,-0.017307303478445786,0.08642482926662584,-0.13150919591977417,-0.31648171634856487,0.1489992950413198,-0.003109389407105921,-0.18003964997062108,0.2795546257605725,-0.23822794204766992,0.2334949405951866,-0.005838623548053961,1.0,0.13654540282061983,0.5248205267466463,0.3925519490738778,-0.4361055087673776,-0.16343331332632227,-0.23696898212982187,-0.0004435492885025568,0.2769474688111917,0.2042660290462442,-0.1169149169303739,0.03520784455247198,-0.535584432374217,0.1661319493684576,-0.43272237491654003,0.1253062975986483,-0.6180830722959202,-0.17025797411125224,-0.172471604707916,-0.09392409688265868,-0.17006421894497617
