,ACC_sup_L,Cerebellum_Crus1_R,Frontal_Med_Orb_R,Cerebellum_Crus2_L,Rectus_L,OFCpost_R,Parietal_Inf_R,Putamen_L,Frontal_Inf_Tri_L,Red_N_L,Heschl_R,Parietal_Sup_R,Thal_PuI_R,Cerebellum_Crus2_R,Frontal_Sup_2_L,Cerebellum_4_5_R,Frontal_Inf_Oper_R,Precuneus_R,Frontal_Sup_2_R,Cerebellum_7b_R,Parietal_Sup_L,Vermis_3,Temporal_Mid_R,ACC_sub_R,Vermis_9,OFCmed_L,Thal_MGN_L,VTA_L,Rolandic_Oper_R,ParaHippocampal_L,Thal_VA_L,Putamen_R,Thal_AV_L,Temporal_Pole_Mid_R,Thal_PuL_L,Thal_VL_L,Caudate_R,Frontal_Inf_Orb_2_L,Thal_MDm_R,Frontal_Sup_Medial_R,OFCant_R,Insula_R,Hippocampus_R,Occipital_Mid_R,VTA_R,Supp_Motor_Area_R,Thal_IL_L,Fusiform_R,Thal_MGN_R,Occipital_Inf_R,Cerebellum_7b_L,N_Acc_R,Fusiform_L,Cerebellum_3_L,Pallidum_R,Cuneus_L,Thal_VA_R,Occipital_Sup_R,Occipital_Sup_L,Thal_PuI_L,Cerebellum_4_5_L,ACC_pre_L,Cerebellum_6_L,OFCmed_R,Vermis_7,Temporal_Pole_Mid_L,OFClat_R,Cerebellum_9_L,Thal_PuA_L,Occipital_Mid_L,Heschl_L,Thal_VPL_R,Temporal_Sup_L,Thal_Re_L,Hippocampus_L,Vermis_1_2,Occipital_Inf_L,Cerebellum_3_R,Postcentral_R,Lingual_R,Temporal_Inf_L,Frontal_Med_Orb_L,Cerebellum_10_R,Thal_PuM_L,Thal_LGN_R,Thal_AV_R,Thal_PuM_R,Cingulate_Post_R,Cerebellum_10_L,Red_N_R,Cerebellum_6_R,Vermis_4_5,Vermis_6,Precuneus_L,Frontal_Mid_2_L,Lingual_L,Thal_LGN_L,Temporal_Pole_Sup_R,Frontal_Inf_Tri_R,Cerebellum_8_L,Cingulate_Mid_L,Amygdala_R,Frontal_Inf_Orb_2_R,Calcarine_L,Thal_PuL_R,Paracentral_Lobule_R,SN_pc_R,Raphe_D,Postcentral_L,Pallidum_L,Frontal_Mid_2_R,Cerebellum_8_R,Rectus_R,Amygdala_L,Calcarine_R
Thal_VA_L,0.2090015284154156,-0.23366001371394976,0.2773785011004092,-0.07839176569192864,-0.16163012128776777,0.18691916580160212,0.23506303377116236,0.20288416448989668,0.3417890252144086,0.10665528369465836,0.4117452899383102,0.12084719456155987,0.38488359990269344,-0.2673946047826571,0.45319687745718334,0.24118642848639632,0.11403967011799075,0.2205584409668893,0.38910641083665154,-0.2959930089798531,-0.035245663494640256,-0.013151563311106843,-0.22991235152621364,-0.058277740802756016,0.0070329642923434,0.38420670981481353,0.022280264536117603,0.04773116742816283,0.3900304148815786,0.5206599192952188,1.0,0.41580866018678847,0.004221909473602289,-0.35923546484528684,0.4185208179882092,0.405703796837802,0.2593818674328978,0.2892782939548542,0.3734907515245867,0.3059758016074928,0.16403225501850432,0.08696062750844279,0.2356027640680866,-0.05867001179354065,0.37936001414748216,0.4535901143069129,0.17690533816852907,-0.15483879994784885,-0.12670099641167382,-0.3414550227648366,-0.1929099851903777,0.3393086506327353,0.3320449976928561,-0.19949956285319723,0.19901527064956034,-0.014689321084075961,0.2246226293510721,0.05257157581794498,-0.011533395880923409,0.2546270610853398,0.2760276666478155,0.19524961052512754,-0.11958111113044227,0.26130275757239707,0.0029048557828649946,0.058738056723212806,-0.022521752828256036,-0.07698183159220143,0.04933405433524037,0.03720460412588692,-0.09574893623117559,0.19843300746972425,0.3146288286089506,0.15650345074802635,0.3403271437975501,0.23331563825353385,-0.037887717166197425,-0.15832672486337818,0.22507968667199788,-0.18675547803594297,0.5064656187928925,0.3925519490738778,-0.24640671580586948,-0.03126840499079307,0.348806487763325,0.09250643892450128,0.24695853928066253,0.19876383832788896,0.15745460953882068,-0.19997757893938975,-0.23519135447694853,0.33549290650824226,0.0914756887779474,0.09510655689282059,0.5012759313368794,-0.11353449426864991,0.16401900003780145,-0.271833661826699,-0.0007453053915055877,0.06405899955446812,0.32008410228676637,0.08690752516114991,0.13949233364315852,0.00128764906434974,0.09964615868682201,0.11331673134982509,0.014419321131235468,-0.09303063164477725,-0.01816173785178125,0.23075974919031736,0.18454342912581181,-0.2932504673602913,0.20829303373273356,0.3919488868733484,-0.08260092240692417
Putamen_R,0.5399345540607156,-0.24962617503444431,-0.20390513291964033,-0.08448450987715245,-0.03796208606251078,0.6563398857801609,-0.2813903484586391,0.5473826627542528,0.7603533989800215,0.21681066782315597,0.832823243260993,-0.36267396966850307,0.5887866805275759,-0.3206233009570575,0.3317791973185903,0.6064188071962638,0.6765655297863025,-0.13768563561289177,0.29414816387313547,-0.3336075191436413,-0.3146806589532539,-0.38341088838698845,-0.09121844857419045,0.08311380590533213,0.19926725644236118,0.1483429785337002,0.5510284934128938,0.09037503082976495,0.7722426949176945,0.5724006696194419,0.41580866018678847,1.0,-0.046678432532501604,-0.5263768207844621,0.4819173338596667,0.6566756603263718,0.7837911607269992,0.6588594518120364,0.703895006477114,0.27269781613662497,0.16513142824545707,0.32712462807691894,0.7768810935983774,-0.41909420445362566,0.611464147999189,0.39578020166613415,0.36235000344130275,0.36369692144708676,-0.11312760236352064,-0.30778811300696257,-0.36167531227364547,0.764533796091014,0.17266070717906085,-0.35013215864540814,0.27712185032349945,-0.36205178099810914,0.6773716807610759,-0.3272630166490324,-0.28156183209433194,0.4700522233935772,0.6628326315913413,0.4496273467802565,-0.14519684188463028,-0.03206718465681899,-0.2209691923770433,-0.24730783711945598,0.13142451362281782,0.017247392785630814,-0.14757689362379842,-0.36958988869388126,0.3850486636221889,0.444846880140659,0.24561102099484025,-0.36405663748979944,0.3793772866112667,0.6388750975008903,-0.4363864259568274,-0.11116594982381887,-0.2188956558145368,-0.16593969681029838,0.10062620955441377,-0.11686722218432759,-0.316284212990543,-0.23109895790615934,0.6830362859913978,0.5141165357580492,0.6647849876072958,0.25011719388513337,0.5820656491215145,0.15438158220883558,-0.04845009745566376,0.6215842865355922,-0.17519899574814932,-0.15090086509596318,0.40853927548072166,-0.08762631675272428,0.3117469094867224,0.1969440315066992,0.618704994557309,-0.2169882508268745,0.43968955732287524,0.5683293594990395,0.6738619091041019,-0.09838559659109651,0.527833216610166,-0.12871620668633604,-0.39081315649580534,-0.24343299170239294,-0.1046218783256633,0.22669855980065526,0.39160516127178546,-0.36287798134149263,0.16964579359804943,0.4705632535475332,-0.24918413216760613
Thal_AV_L,0.2978438070874303,-0.3014708680972868,0.1766673714233071,-0.3070473595919661,-0.038226369832042605,-0.05030913682696407,0.16510564578640036,0.010262063952160656,0.1835781408645928,0.43139341739823395,-0.047322042722914535,0.18169895584656298,0.3107673039357711,-0.23080532130875453,0.1711703886962455,-0.011494588558511952,0.04878049926107199,0.19186227403905626,0.215503104909437,-0.19516525822696243,0.08649098155866702,-0.143549400227739,-0.3100151330767515,0.005014106320709747,-0.1328133583567271,0.1057669847953686,0.030384760058863133,-0.08139963868859333,0.002757183703367638,0.1873590510568672,0.004221909473602289,-0.046678432532501604,1.0,-0.03181926923315865,-0.02734618764885331,0.23804667037202595,-0.021116735302124028,0.17814943731255303,0.1600064841514353,0.05353054842743892,0.12280528039094415,-0.3072852490063473,0.12333994556995823,-0.17384534322059148,0.18436400635527808,0.15264974828952338,0.45564534433597664,-0.23004919248778305,-0.20330059735752226,-0.29350370257344677,-0.17642294434891984,-0.25193159492685085,-0.1257527347384321,-0.10734052536003877,0.21401116218024488,-0.11295216093081381,0.17156479519625528,-0.14107664928814118,-0.10567551714157514,-0.07992463929197771,0.062320477882697733,0.2213344291448149,-0.2706912723253251,0.07249878340497526,-0.3109430105512531,-0.1812204910778721,-0.10354114028906622,-0.3554687530105952,-0.17337914771900603,-0.19031812667708656,0.13271957663507275,-0.04694314746179252,-0.08595207429288705,0.31862768800486685,0.23751807910612516,-0.036178609500045866,-0.22578346683525263,-0.14636672615368787,0.3111285458478754,-0.2442792425133311,0.04164511425885018,0.18306259751656506,-0.2853141723136992,-0.2561244255366586,0.2170062513314381,0.2935244570894579,0.1728632210013121,0.10168608175562655,-0.04842074785448459,0.3055914754703883,-0.3413380374337794,0.28298234863744504,-0.26667908797806533,0.06112376466577211,0.06077115155941918,-0.2578061178959115,0.0821736148074569,-0.18456013302640298,-0.0018859873251627548,-0.32137213969150463,0.14996110804831903,0.1485301711008911,0.05199160893346655,-0.20113931604483734,0.179765463214819,0.2736153682456022,-0.14686712185917708,-0.28467281163335983,0.056551790497674004,-0.062486168053242946,0.24049080165115055,-0.23389764952942588,-0.21262629239153885,0.2616956850912718,-0.1802937008123123
Temporal_Pole_Mid_R,-0.33368714414097495,0.5806340592406134,-0.1815851200090406,0.4426384272227422,0.152568351427903,-0.4723971395750492,-0.08058876692435672,-0.2865244284398643,-0.399198230419219,-0.3032734799870865,-0.4225568167956462,-0.0056289876412122285,-0.5299680453982055,0.622923411274047,-0.2283266475973185,-0.07620428591051755,-0.1763364072461815,-0.02940534547860375,-0.23628073068900807,0.6094853839449533,0.08044955460234522,0.5772731935498928,0.4958601737658234,0.09356047509867023,0.2167350943250185,-0.3348228620528251,-0.2963542044283593,0.05828162070340347,-0.40329947663952437,-0.43850426679857557,-0.35923546484528684,-0.5263768207844621,-0.03181926923315865,1.0,-0.35089198208603495,-0.5031102245412234,-0.5308978024302575,-0.5184906687457724,-0.5297931729140132,-0.22092202328424423,-0.38330237835267955,0.1369651034061513,-0.4692147876163006,0.4020041787331226,-0.7156700977047252,-0.19211718394956795,-0.32977808180155804,0.20225209964502516,0.5084203358592974,0.6682267084118407,0.5690042647868782,-0.48082151459065114,0.1506412610173544,0.6926653991179144,-0.03590720684367276,0.4261032286646609,-0.4703797508100127,0.28123125798276977,0.3154733459249218,-0.16745941140780593,-0.14786440452551736,-0.3621251343447864,0.5916538864778329,-0.09326208478827488,0.49264829365985774,0.4107958657757683,0.08703333891038909,0.41343396745054345,0.4380843078444883,0.42793754646352267,0.042628615434477476,-0.2234645350892768,0.13665835499040863,0.30072589659178667,-0.08735991412544984,-0.24816877036017235,0.5336358636096885,0.5415648529445728,-0.13046840114323985,0.5926011703331201,-0.10971595886367205,-0.2745496595859375,0.6657886476113491,0.4956574304424313,-0.43039507874733124,-0.25681753319029854,-0.4584029486631786,0.16715992507141225,-0.06010085827196209,0.11555807318581915,0.5280643130199081,-0.4273281170071667,0.4400477626429265,0.051662527656797484,-0.24075313579769098,0.4726448648521659,-0.22969897700731465,0.3150543717943361,-0.272440601810814,0.43901869914988145,-0.09498047243086531,-0.45044470670031717,-0.49076842672481746,0.3642874536171998,-0.3238078420390716,-0.12598010567403983,0.4649850085246143,0.4839652211154954,0.19070793495266608,-0.0830515321434039,-0.2963722454284155,0.7031180547938805,-0.17875867821182218,-0.5380475032229789,0.5100172863700208
Thal_PuL_L,0.5652189403859036,-0.3930734795504363,0.0032776114267810876,-0.10692295785800433,-0.19414940976005418,0.43350037149091236,-0.3582402952959299,0.1581403575467327,0.6390044538584356,0.3090572091679961,0.500844558271586,-0.47395986113410665,0.645090333626308,-0.31715133445250165,0.1144851363201915,0.3604995717520092,0.4619247106547991,-0.36157568296933085,0.20255624917742002,-0.37606597516907697,-0.5875985278083994,-0.5024029941121926,-0.41392555549898213,0.019362571571290847,0.22422260905812905,0.09987908448248622,0.2975575535127567,-0.032556592619793295,0.4734825362644322,0.49675972480068653,0.4185208179882092,0.4819173338596667,-0.02734618764885331,-0.35089198208603495,1.0,0.6715130210941964,0.3126788726142705,0.5612956686871233,0.5462643274187378,0.03885606956409571,0.1927417647895707,-0.13921021564899863,0.5934620549763162,-0.645258667683635,0.5966938719865613,0.204039859454187,0.5415599507832283,0.07308320341997944,-0.3160780308043422,-0.45676773094737655,-0.35655966497527747,0.4625465762416819,0.09051578172138744,-0.4988971165918854,-0.17872103338249062,-0.5780597585623753,0.6623906230494365,-0.548016862329307,-0.5808054882935565,0.3421495353011523,0.48891578931953267,0.38763520468802637,-0.34469031664537364,0.16955264527497635,-0.16794769449471902,-0.23255275563455505,0.09577392433193531,-0.13644194829018497,-0.3123661104284813,-0.5379611980146858,0.09710738057581335,-0.03963421096329727,-0.08587255679019389,-0.17371065023692345,0.22162922718948752,0.6357605007181371,-0.5204780131289032,-0.42622026080855874,-0.21295224660737325,-0.4314648879674402,0.18449887406124743,0.09827565839239193,-0.3600344749767818,-0.41340217777141813,0.5806018933262295,0.4510399326120274,0.7399777170219202,-0.13231483898363586,0.4441683329005097,-0.029494423558830255,-0.19797749689735364,0.48087892725156295,-0.16390960801179474,-0.46507956350000995,0.27607580713381585,-0.4486679284421285,0.05575720785082941,-0.06524112075360067,0.4881608163239695,-0.25387962361150995,0.43148723665676647,0.48228221518998987,0.5526466069622964,-0.45859930046004677,0.4966701049497712,-0.20963846491849958,-0.3720660898149949,-0.364613439169091,-0.4212963848540298,-0.10883088758017412,0.5641682219966706,-0.39696145047298026,0.03662849229488847,0.48241144926218327,-0.5168436422372258
Thal_VL_L,0.7475231629128252,-0.5559126830578326,0.1525599027315521,-0.2830147553602084,-0.1175237368130433,0.5730432964543335,-0.23586915033231304,0.3809193676744726,0.8278060986681964,0.6461485565306045,0.6459947698033708,-0.3444780617658086,0.8286736973850914,-0.5771177176647115,0.38181662151204687,0.4717721239518999,0.5636402903136017,-0.1962378862740411,0.461654359509503,-0.4877244653020756,-0.5212129982112976,-0.5920026003125397,-0.6168959042836603,0.06005784454256325,0.17367745966575907,0.2606874652475837,0.4904543587272559,0.07462336405385933,0.601029403433781,0.7689653233721105,0.405703796837802,0.6566756603263718,0.23804667037202595,-0.5031102245412234,0.6715130210941964,1.0,0.49165943155654773,0.8404606509372,0.8268794295274681,0.20802266801714941,0.28779496737865445,-0.2554975947250961,0.7839335888365434,-0.7502390542464167,0.7947032416146593,0.44382934258830786,0.7521841272149771,-0.05919918832060442,-0.3664979837512157,-0.6747593013830148,-0.5639546135425324,0.5441868931378407,0.12712113178713647,-0.6293387608563366,0.18897442242236168,-0.6122518972246696,0.847425606465473,-0.6221868638179059,-0.6188994864009283,0.42954229134417465,0.5996917824128828,0.7252072951315809,-0.5092604336583936,0.06739545418712153,-0.3631657940541919,-0.3670140292930036,-0.030470216758812566,-0.3614479590425424,-0.3127220417158678,-0.6559255373713193,0.1324824305240983,0.13997621860252232,-0.16614992480218263,-0.08330998107291586,0.454450150220886,0.6589150853674703,-0.660128473602768,-0.4122543843758888,0.004402190640436227,-0.5724586232142627,0.3150082976773952,0.1661319493684576,-0.636305752069205,-0.5749522177752735,0.7948982392211672,0.6405542578623901,0.8947813973426119,0.008856413994180716,0.4761519815417958,0.2810371746492166,-0.4375423598295379,0.7643886361933653,-0.3802251902365112,-0.3654863239686705,0.5078500808539707,-0.5099028963381013,0.22475592066656175,-0.14908689467631195,0.5458753513614104,-0.4257615690537361,0.5961665997925566,0.5573058260074863,0.6695274402082525,-0.5489179788776647,0.6499743010616063,-0.02839265466834503,-0.47331383163831875,-0.558349022474827,-0.4047964532344092,0.02609585262719489,0.7342867597772629,-0.6590480219581538,0.06003743421539147,0.8276278669807823,-0.6397397468630707
Caudate_R,0.43754617130061657,-0.3282479505258113,-0.1330802038519711,-0.17840072187423792,0.08280690849338752,0.4606378612247607,-0.18349127855705835,0.7187788467559907,0.5859238146511332,0.2780160953304067,0.656528303591149,-0.2724651771105114,0.5648664433676174,-0.39464171494462247,0.14205042757805206,0.4750064969463324,0.4501453792052356,-0.187697340639524,0.2080860073894696,-0.4395736606740957,-0.27740927890405404,-0.448759730080338,-0.21864263838657966,0.09371112608118508,-0.011231468741733931,0.12028738145070503,0.5118552192574513,0.18996653397886867,0.521339728519509,0.33516813823902486,0.2593818674328978,0.7837911607269992,-0.021116735302124028,-0.5308978024302575,0.3126788726142705,0.49165943155654773,1.0,0.6349386781861848,0.5761340602951468,0.08836424681805008,0.20836082341119622,0.13078264306470763,0.5378251286889224,-0.43910746757340424,0.4570268799644253,0.20453379418013432,0.23965039178315795,0.13725840811195533,-0.28353835227235663,-0.3691273879303813,-0.3693105922326832,0.6195757974927828,0.030041644073671957,-0.36733934137511287,0.2763912914288354,-0.38872976914958846,0.47730366922912193,-0.3850254091120108,-0.3336592410782407,0.29453508891835267,0.5225792820940085,0.2903919347611417,-0.24599100293425769,-0.197331066133689,-0.31725341450828853,-0.25831859469102847,0.10113500593174163,-0.16437442774109917,-0.2626593237097142,-0.40533037964768404,0.2060926770979262,0.6023932985143501,0.18629044152927346,-0.5206565610432186,0.18930925052794664,0.3900928979535704,-0.4366878942197843,-0.21458365620208672,-0.12324154722487918,-0.24483620259546196,0.07653045302686169,0.03453250686372315,-0.37616683416030783,-0.3459897870944003,0.4322874147459343,0.3296572071528469,0.5136939838782777,0.039615599129026374,0.33721201536805434,0.26025355971556313,-0.19749434311225791,0.5734538925485706,-0.25412824881477786,-0.1468923939949967,0.19417182683998097,-0.03350029699518532,0.4121302736716482,0.020079223878411063,0.5101312140049582,-0.3050168278158992,0.07901747420560205,0.4612726164636171,0.5186946281654528,-0.12930553381510038,0.35903231257698937,-0.03586272304185457,-0.4303926476816182,-0.3160119301466678,-0.2252021703128675,0.372987717947941,0.36401931238806146,-0.4226795638033274,0.07639798077251804,0.4302793926914779,-0.3398998924261579
Frontal_Inf_Orb_2_L,0.666448529800379,-0.5444414899461405,0.0774349494195158,-0.32242483240879677,0.004792533615542656,0.5783684821966022,-0.19425885468084972,0.4778735998733123,0.7748629086149386,0.6015421178430563,0.5279744494490425,-0.28008891812540676,0.7669605923608895,-0.5780270315932581,0.2727809237520774,0.3671904934893998,0.530255710400515,-0.21725254758844734,0.3995269446865987,-0.4975530149434447,-0.44492422571200135,-0.6902764449334886,-0.6037628263940502,0.09931642396950567,0.032294890333932146,0.2400692039955795,0.5893239313545652,0.06974577072897735,0.5301744724336139,0.6513499027815517,0.2892782939548542,0.6588594518120364,0.17814943731255303,-0.5184906687457724,0.5612956686871233,0.8404606509372,0.6349386781861848,1.0,0.7431743981360417,0.12426319004721366,0.2960618175177874,-0.25306089082280464,0.6722035795876327,-0.7195970557997511,0.6827967353324575,0.24519523320652997,0.6593036028376208,-0.09162495138296503,-0.4636336276312596,-0.6443348751180694,-0.5352488214660949,0.5837422375699959,-0.028248606900545682,-0.6374202974394451,0.221071699116134,-0.6117774128504732,0.7773209135215121,-0.6295791720030017,-0.5971976858371291,0.25042795125274947,0.4637294375433942,0.6738345533245499,-0.5419662931159603,-0.03662399318242372,-0.45536312161041037,-0.4076410138220743,0.05811498722710646,-0.4464703216078791,-0.47229469658793094,-0.6724535984119108,0.10412453742600479,0.2701561849981255,-0.22741839833374852,-0.20591806026412904,0.2296438029059149,0.5337770598310901,-0.665195382170656,-0.47894640799121413,0.0534063668297954,-0.5663906639031879,0.22347887391485347,0.10955644046230682,-0.5999132496760955,-0.6641051003462669,0.6361990650064143,0.6277708876308008,0.7895450463744987,-0.13066710643649435,0.3172500971457434,0.2832267765147024,-0.48980386868429915,0.6843203906822143,-0.41286952034030966,-0.29089535937027305,0.45564017860442907,-0.47154067268864125,0.35688649702569253,-0.1261780054290528,0.5934056482872254,-0.5065443835795089,0.35078864647965746,0.6772674406224286,0.7268328064001843,-0.5100081989037164,0.6212897906585326,0.06473236534217434,-0.5846354444122575,-0.6568160796067891,-0.4264255847815952,0.06728898742977311,0.6629364745036304,-0.6457171478502206,0.04918638741990258,0.8264529352444645,-0.6381802117224096
Thal_MDm_R,0.749282518143737,-0.49777781993514325,0.06778041676508742,-0.37897915483675493,-0.09725126931127986,0.6370062437608868,-0.10854440712696872,0.6113862636682195,0.7931801745286658,0.584968070574543,0.6849011090286254,-0.19731751188056068,0.7883727679651392,-0.5817282010354966,0.29751501672863157,0.443142349530941,0.5638487582203108,-0.03392738064931544,0.43677899777677714,-0.4657787011821323,-0.2621159567492113,-0.5758436124018252,-0.4975562555262269,0.03652715177802241,-0.010443341379629578,0.27406735361734397,0.6575418312111311,0.2591284945651519,0.6748436380001592,0.7551226277362746,0.3734907515245867,0.703895006477114,0.1600064841514353,-0.5297931729140132,0.5462643274187378,0.8268794295274681,0.5761340602951468,0.7431743981360417,1.0,0.11447310526527894,0.2692981590153237,-0.1838744362558869,0.7924432311137634,-0.6072637933193856,0.7445664567218212,0.49593756317275195,0.5233748708022273,0.08778718899068616,-0.31761126480046814,-0.5845931459775175,-0.5924995901457544,0.6430681740653623,0.010423939683269096,-0.5512818131587511,0.3449937634899679,-0.47692904131067865,0.7691348798549045,-0.460951138020613,-0.4477510106569666,0.5804359381740695,0.610621499758697,0.566765589391639,-0.457047997060568,-0.061041686968573136,-0.45790988847812064,-0.5345943922519478,-0.01857245081032034,-0.37675916094897094,-0.3550828043503622,-0.6049806549060807,0.3551828404356176,0.4423372167315508,-0.13883500364655205,-0.17924912189352454,0.49483835109773067,0.592833951226246,-0.6506220575970821,-0.22553026481511584,0.12524813726124784,-0.4706445623576208,0.10939238540270108,0.0826422765063063,-0.6145517982409899,-0.49016663250561865,0.6823737905173957,0.5176970466322275,0.7506242322821246,0.06552845273384732,0.5138742234982022,0.2240114982919185,-0.3958315998601363,0.8065367800446526,-0.46428828191425786,-0.1434042330267732,0.3504070765000353,-0.3838914827080439,0.4894159958175384,-0.16614856643895373,0.5808259861424276,-0.5015855372621071,0.4935520165702578,0.6165134387703826,0.6550004911968128,-0.3566142970957691,0.5118886839395863,0.21433494360705993,-0.3215233583533585,-0.6180267427783094,-0.10157573044208566,0.20744189709266214,0.6959300013575236,-0.6521524050471428,0.23227170546389503,0.7560241423705735,-0.5052307599118994
Frontal_Sup_Medial_R,-0.07458512977207571,-0.11920284175053138,0.17623036281690088,-0.31844443139313316,-0.11357638259433857,0.29394472446729525,0.2997558681143835,-0.08214957384534176,0.054060653465920976,0.09852711521138059,0.1970811015954541,0.32183123468757335,0.11110465923702889,-0.3208589431670762,0.8756567359864226,0.07106679972854116,0.0832301009162902,0.4883423890009005,0.5661522265562451,-0.2041889366387896,0.3433057611088133,-0.04061321489223019,0.043013651808018666,0.041841720865659134,0.007655565383484595,0.005808565233420024,0.1085177715498602,0.11018245652551698,0.1692903534797004,0.30698927146462585,0.3059758016074928,0.27269781613662497,0.05353054842743892,-0.22092202328424423,0.03885606956409571,0.20802266801714941,0.08836424681805008,0.12426319004721366,0.11447310526527894,1.0,0.25318577354186894,0.19522318027187485,0.2746710530242853,0.17332109437794754,0.15561611236835987,0.5478916061971258,0.22979060865914758,-0.033897599470102124,0.0007111745525501559,-0.25764750973160927,-0.16736133121818234,0.19171295716010725,0.0519156881028921,-0.07989178593623526,0.1460946147700929,0.23865721095077477,0.08479061329404351,0.2703821422543033,0.2818347360676695,0.13197279664231468,0.10378725173301734,0.5556242629362262,-0.1458515787534856,-0.11810529859839897,-0.2558290617882281,0.1858541437891211,0.2297010413516189,0.0007677167866067308,0.3160853546362167,0.12328309565338703,-0.10055917246033076,0.018657164844557723,0.22336115821823108,-0.02471845111850968,0.30486905686975996,0.13184461708908746,-0.06294068716996104,-0.0411592886383785,0.1407071444181005,-0.16080267861318992,0.1115859019589639,0.08642482926662584,-0.21127126605125787,0.2115976029166331,0.2569648842543204,0.0706613400897775,0.12394391031238225,0.34417149575422895,0.16848189606851394,0.20451538059064808,-0.18117909234628174,0.1461859716046862,-0.2553521766089471,0.35259652825715476,0.7081113249779869,-0.12496944520185423,-0.02933965637770978,0.11529613675936232,-0.06208128517325918,-0.08354537387351976,0.3536646091896991,-0.03213151696822778,0.22715938460972893,0.015541697549081525,0.15888096165755836,0.08637864056804,0.04587107392491398,0.07306424978534545,0.2619250890747547,0.2283584699140766,-0.262233537594404,-0.21694895847279838,-0.16108297941796734,0.1869157557667277,0.054592205481039144
OFCant_R,0.23053441019115067,-0.3385096840332307,0.10428765998838496,-0.3225792811880571,-0.08004395369533951,0.3786904134353401,0.09052549482973794,0.08091590559536561,0.20712804591581496,0.21264342675284462,0.15831024058016196,0.0706577370023445,0.32424274397745045,-0.3568206710694102,0.24907261470489242,-0.07824548796791894,-0.004571549478634729,0.07539745797154929,0.18678441970337206,-0.28181691250722074,0.031070354227148534,-0.3660948312569595,-0.3718831256858733,0.0621249525723912,-0.1720547050739054,0.15261229193113438,0.17831962535146362,0.021869588191290115,0.15633712262621383,0.27415505942005297,0.16403225501850432,0.16513142824545707,0.12280528039094415,-0.38330237835267955,0.1927417647895707,0.28779496737865445,0.20836082341119622,0.2960618175177874,0.2692981590153237,0.25318577354186894,1.0,-0.16220716653741443,0.22299729050886888,-0.21976401332247386,0.30567991800305494,0.1714800533508271,0.2463626428513878,-0.17307842300333906,-0.29037513949976707,-0.3671146409197272,-0.26800058346426925,0.2533836122671275,-0.15250536974606926,-0.34256276474825414,0.040424596558139306,-0.2017561120597797,0.263044844052014,-0.13999293003786484,-0.11740724045696883,0.0638337211765635,0.023659424719462748,0.3902804674168798,-0.34049018658602553,0.13689463208919062,-0.3809918468793822,-0.03417741959656112,-0.04619104927953394,-0.2789535475996327,-0.2473699425325948,-0.23650530252951116,-0.0431632380873579,0.07424900821788469,-0.13315065349507263,-0.09663355404420138,0.008296285318234339,0.13069074829039135,-0.29019226909039625,-0.26035981770143357,0.14944947778818748,-0.35169349933355454,0.05219068272472735,0.12489688722031814,-0.36922838307416916,-0.30691016872493526,0.171547053507128,0.1095455761206174,0.2330444488055352,-0.10120046182447956,0.045535600089943055,0.06488196589313022,-0.3666642617857657,0.22722847636242532,-0.3967116040959305,0.02201114889208421,0.1628813561451361,-0.2915972214738931,0.0878855672882015,-0.26425166342631407,0.08450083066741401,-0.26344163362413425,0.024971089668353333,0.23799481413552595,0.2859609082480075,-0.22411319273378497,0.16229748224720325,0.195292717734334,-0.24621341301653515,-0.3501076531094638,-0.034396816476382486,0.02413880367928219,0.12174473093755672,-0.3917089522644896,0.05699268269145711,0.3354938455874571,-0.2737067369409639
