,Occipital_Inf_R,Olfactory_L,Frontal_Med_Orb_R,Temporal_Inf_R,Temporal_Sup_L,Temporal_Pole_Sup_R,Thal_VPL_R,Cingulate_Post_L,Lingual_L,Heschl_L,Cingulate_Post_R,Cingulate_Mid_L,Thal_IL_R,ACC_sup_L,Cerebellum_Crus2_L,Postcentral_L,Paracentral_Lobule_R,Red_N_L,Pallidum_R,Vermis_9,Pallidum_L,Vermis_7,Thal_PuI_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_L,LC_L,OFCmed_R,Cerebellum_Crus2_R,ACC_pre_L,Thal_VPL_L,Angular_R,Cerebellum_3_L,Thal_PuI_R,Frontal_Mid_2_R,Insula_R,Rectus_R,Lingual_R,Supp_Motor_Area_R,Cerebellum_6_R,Thal_LP_R,Calcarine_R,Cerebellum_4_5_L,Red_N_R,Occipital_Mid_L,Frontal_Inf_Oper_R,SupraMarginal_R,Thal_LGN_L,SupraMarginal_L,Angular_L,OFCant_R,OFCpost_R,Putamen_R,LC_R,Frontal_Sup_Medial_R,Thal_MDl_L,Cerebellum_8_L,Thal_VA_L,Thal_PuL_R,Frontal_Inf_Oper_L,SN_pr_R,Precuneus_L,Precuneus_R,Cerebellum_10_R,Thal_VA_R,Caudate_L,Cuneus_R,Parietal_Sup_L,Frontal_Inf_Orb_2_L,SN_pc_R,Fusiform_L,ParaHippocampal_R,OFCant_L,ParaHippocampal_L,Occipital_Inf_L,OFCmed_L,ACC_sub_L,Thal_AV_L,Cerebellum_9_L,Amygdala_L,Thal_PuL_L,OFClat_R,Parietal_Inf_R,Supp_Motor_Area_L,Cerebellum_4_5_R,Cerebellum_7b_R,Temporal_Sup_R,Raphe_D,Thal_PuM_L,Fusiform_R,Calcarine_L,Thal_AV_R,Occipital_Sup_L,Cerebellum_10_L,Parietal_Sup_R,Thal_VL_R,VTA_L,Temporal_Pole_Mid_R,N_Acc_L,Thal_MDm_R,Postcentral_R,SN_pr_L,Thal_VL_L,Parietal_Inf_L,Temporal_Mid_L,Cerebellum_6_L,OFCpost_L,Frontal_Sup_Medial_L,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Precentral_L,Thal_MDm_L,Vermis_6,ACC_sup_R,Caudate_R,Vermis_10,Thal_PuA_L,Temporal_Pole_Mid_L,Cuneus_L,Thal_PuM_R,Temporal_Mid_R,Rolandic_Oper_R,Cerebellum_9_R,Temporal_Inf_L,Putamen_L,Frontal_Inf_Orb_2_R,Hippocampus_R,Precentral_R,Thal_LGN_R,Vermis_4_5,SN_pc_L
Cerebellum_3_L,-0.27125197868024636,-0.466199954287409,-0.39119559572104207,0.6974762679223522,-0.0500733162574772,-0.04197214717647065,0.2207185512070413,0.16636753575897176,0.8102315631632704,-0.13951395533272412,-0.16069540421433157,0.0523067171156233,0.10549277787312171,-0.18028348392938018,0.0011992054081354734,0.15513180122177775,-0.15160462056645643,0.151235776550053,0.035922593278499164,0.7372038397265271,0.4070710871779503,-0.6613979031166461,-0.19623460376952467,0.7028398054432456,0.41989132407160035,-0.007429805495660981,-0.2666493656463333,0.7438179617752173,-0.546806365352713,0.14434189892311156,0.47504584132506045,1.0,0.33203386959076087,0.05918556029366794,-0.13545255293012767,-0.4303899657995076,0.8021658658664271,-0.008660648714701877,0.77630094021496,-0.0733644455126212,0.7772438796797707,0.8994466313510018,0.3527243480488993,0.14104081921698602,0.2703528262794023,0.35701005138554676,-0.156229004281879,0.1836653574492285,0.18249738659263295,-0.15889335136182395,0.49934975702912865,-0.17455748508254998,0.7213780119561942,-0.40050253813557996,0.5021122170990292,-0.038705716549173576,-0.0914143935260779,-0.36585645898245334,-0.04082156898497016,0.37346069777921215,-0.044870552828324126,0.2595170226387719,-0.13186156086980444,0.01974405171069852,-0.21119897705812826,0.6879754170637636,-0.162435153979501,-0.17669759034664093,0.7881103651589281,0.41230140636041435,-0.17834218633033105,0.04369517095955245,-0.27800995878875123,-0.02193569205153032,-0.27534040409760824,-0.5193204770083042,0.16921751282800818,-0.23089567697921928,-0.5178449881894563,-0.4170591638900937,0.3758583482842442,0.14571829033324446,0.07965387216791799,0.8001754352728312,0.7551851620619549,0.7989080914382392,-0.08147684421326663,0.014434624765847016,0.8560133128751217,0.7642803850045952,0.04409620399429242,0.3685321442653988,-0.4536929026659744,-0.34825263682857166,0.5516212340820424,0.4189379051752469,0.26520074979739783,-0.3167376069193652,0.34624611575416414,-0.21677769538237912,0.25620235663950347,0.06410290951108283,0.30659903040109326,0.6674380580428262,0.7688084669978894,-0.3928340896745537,-0.19607051449263038,0.4938599595115247,0.7757129684266293,0.16692815089949709,0.5901483024035941,0.6314396102519967,-0.3225024959681525,-0.09604854464742343,-0.46209592071142824,-0.21572894250164568,-0.07293871545872738,0.8258082113786919,0.12389999611997964,0.8503959515753844,0.10483093969815313,0.632657223897561,0.12445433362749697,-0.4157621389809954,0.41911285317904223,-0.2279942201487777,0.12030367554420067,-0.08017046569387645,0.7665612408498574,-0.18060138032830017
Thal_PuI_R,0.16210341881007087,0.09812211748493169,0.0875609823746383,0.34883065873156616,0.3985587015916652,0.14510709776872055,0.6363049452540701,0.48605519423303445,0.11852010305622042,0.5249888805696538,0.29759995340196654,0.4992568623378593,0.5771066964413268,0.4727279097926131,0.20223506897618507,0.7129606061885775,0.4397763244820582,0.35204783468552137,0.36593916917608504,0.19457997272729413,0.5192350872789666,0.15434071527234217,0.20947744091896542,0.36914348140022296,0.18289950022692913,-0.09825298703832634,0.0256182318520027,0.16864512289525757,0.1650968069439299,0.253008257179269,0.29244984473004865,0.33203386959076087,1.0,0.5730326064224647,0.3916065092954987,0.014677490997112597,0.10092224348082098,0.527975591976515,0.18629777271766054,0.36019585727419723,0.1710703733091732,0.27050997959598255,0.5134088605239657,-0.20269740202208497,0.5215514038967873,0.5286089872312297,0.5062169024493336,0.4955399277429712,0.30892036598063777,0.02964646665398032,-0.053566585426771826,0.414109721012173,0.04137203202903044,0.37746084574476696,0.38035169201267777,0.07345793903885287,0.41158333721457496,0.13139940305210887,0.5350754982998182,0.3522036598782751,0.5829214384427983,0.5100908632706455,0.1761359964002079,0.5838304565442257,0.31714352009331165,0.29632215663675576,0.3631877979602045,0.4266823832744753,0.33779432920334984,0.18219251988921836,0.2858528516628857,0.0354427266607911,0.17283590483387912,-0.0032308193471373052,-0.05348616879716775,0.025237708106945454,0.5897015969516717,0.3618271443315929,0.08016639157845637,0.09092907313125914,-0.04962642160524528,0.3150020391323495,0.5801307748908013,0.0647200093234756,0.1457974873251461,0.32939814254038396,0.12293461960189025,0.34774432998274024,0.1271845659300723,0.18922922856161728,0.5613969452312292,0.2720827809894046,0.1727096195689875,0.2844921894244061,0.4342701393107169,0.18037694003339697,0.023738726308459804,0.1668965983440231,0.6233520666016443,0.47644674230742684,0.308627319550879,0.3444150801440021,0.4406838425285772,0.09149899400263795,0.11578031980834247,0.06651157774435885,0.5023103259866084,0.13679197691372688,0.25895115276093356,0.6865217048292235,0.6704283667977928,0.073119614645114,0.17892905547384133,0.3681601430871127,0.11031246852727439,0.26444047134366183,0.15754250925816643,0.18445946384413212,0.6331049609499001,0.16025437875867904,0.31843314167252534,0.35399584382203475,0.1576216448775257,0.23567516299903077,0.13314213384740178,0.40417677147437786,0.634557493041624,0.4828312752114188,0.09628305296577562,0.29038249567997426
Frontal_Mid_2_R,0.11549090531460098,0.6910789124034401,0.3928359197655428,0.05632719166320891,0.7383739638987633,0.5750554104477942,0.7468834856641167,0.8149034172406892,-0.02232092858489774,0.8399101018332202,0.7847733014394951,0.8623863583122585,0.6906004541752122,0.7587298504434045,-0.03591927300064398,0.6456962256949283,0.7045227481814607,0.6650330326416598,0.7840216543154036,-0.13307468102601094,0.556694861217772,0.41070607871306486,0.7249201010152626,0.4910112624464088,-0.36299871749621243,0.4048937663570148,0.1220197213745892,-0.25074341905054204,0.6150999466581539,0.7021227561200803,-0.20584950171287225,0.05918556029366794,0.5730326064224647,1.0,0.840881699989992,0.6424233195830749,-0.07516479969408452,0.9413037775824443,-0.2368347275061845,0.24160117588939797,-0.06814156492779792,-0.08103834220775084,0.7312862797729892,-0.1393534767214447,0.8002504323255506,0.3979544311875627,0.5549287461204477,0.11231282043817539,-0.03647751826282667,0.3957859678892651,-0.35634695294302315,0.8647274814639069,-0.42526102820085937,0.7903590166019214,0.24626020458983414,0.14809983500135088,0.7645838408318273,0.6852169211579829,0.873365293186386,0.4550888770162022,0.6731330110370946,0.7126974850830218,0.24280136420044107,0.7163728951006212,0.8415098728034156,-0.18934149861796185,0.34693083099294747,0.3214389659750651,-0.13890627211969545,0.4082523480331301,0.7949853007433845,0.11254815647103247,0.7503219397180487,-0.06950436351571886,0.39811821202699127,0.49391772347286805,0.5259319417012097,0.10420381021232017,0.6790641463144633,0.6412590174104796,-0.5137329825660971,0.3059526836065675,0.9428236772554083,-0.20265685488655324,-0.3017135261116142,0.4057060082614372,0.5653236193411719,0.798332806637367,-0.05548095644978757,-0.3061549230362186,0.3956596215658097,-0.20613331497255477,0.04001261005238723,0.37655716587145427,0.47342497883969353,0.1378977746899068,-0.07630046780509035,0.7731820501714899,0.7164342005323907,0.7102743402564713,0.28785647047527924,0.746324799883016,0.23544137683336222,-0.06496229625387803,-0.18449441199798217,0.4965084274485337,0.9320820577334339,-0.017599817129168416,-0.20341121223955214,0.7511665772303049,0.6044366152391463,-0.24657621062832247,0.7762813403921555,0.8439204622406342,0.3393315203809724,0.7915951854865148,0.3761450419087346,-0.20801821689766833,0.8324444833115219,-0.1986217112741045,0.7842746489229695,0.02636572650609459,0.125615997364927,0.7867959841756524,-0.13721174777605982,0.8152701360743708,0.9288375201936017,0.7091341119672346,0.07124529084686818,0.4532675539494758
Insula_R,0.17022191372717557,0.8037204359227906,0.3541660943352552,0.022265352887419192,0.5147223718562202,0.5749177906779995,0.6619333840115571,0.6389716195958504,-0.22369893813421293,0.7989385949471411,0.7087758762477883,0.7898296528349532,0.44266604705357254,0.7262687395701339,-0.006367814749739639,0.48895333786332856,0.6612474405650656,0.5354572389711606,0.6721273441112493,-0.4094135276110018,0.40507447214569753,0.5803585864237922,0.5983175590344992,0.24220058312492457,-0.5584776648164977,0.29986616209479194,0.29112936389565325,-0.46875450425397275,0.8089527985339874,0.512972949705948,-0.32743900166660966,-0.13545255293012767,0.3916065092954987,0.840881699989992,1.0,0.729084586668183,-0.3175688964849343,0.8363284499146177,-0.5053732082231923,0.2430714875901149,-0.3465348851061121,-0.37800720735938,0.6632623904156016,-0.19198120473065697,0.6740779566693131,0.26673363904032465,0.5744336876944948,-0.11439412752149136,-0.09728639615111898,0.41741349548445217,-0.4438658119251313,0.8866644150934533,-0.6006104209244065,0.8272288722505622,0.027875479574166105,0.039552874071882675,0.618706824693545,0.7659625206086306,0.720488405862503,0.4434150823497577,0.5818966205028901,0.4994039153054815,0.3422203993489306,0.6098375093885143,0.7907818879206442,-0.4352140788024945,0.3409940398273979,0.2473478382390364,-0.3939401315939695,0.12211507788059099,0.8553655813398292,0.25522945345021675,0.7498482018968124,-0.08046520922011433,0.35818308063760884,0.5610709447974205,0.4514905599760095,0.20026113081935087,0.7490910128335405,0.6878987595331757,-0.6137906411776265,0.21632616351496786,0.772691650155277,-0.46401923919658383,-0.49747266617870817,0.26405520964901014,0.4766117265084852,0.6333378353346008,-0.25016361331313425,-0.5394051481539214,0.34975261299980437,-0.407888241693834,0.27320570254283627,0.38793869698701827,0.163207841786793,0.1364740793299556,-0.24204766812974085,0.8382580062173167,0.5458422020602511,0.662303177593775,-0.08240893011386867,0.5306706158396844,0.02159277293609559,-0.3928880667894295,-0.4617807086047574,0.5390499827089387,0.8769280410437538,-0.29469091551644,-0.4026019532872058,0.5750899860198491,0.32821262583293964,-0.3464056356178482,0.8220018750678384,0.825185327577717,0.48046616201157144,0.7674370286036645,0.3616923981742824,-0.4634911337164426,0.7510364137656087,-0.33404303603535734,0.7778835815345145,-0.20938990967599472,-0.17124373269450396,0.7941531971641262,-0.18042975980480086,0.8624056533075114,0.7665506605334937,0.7282997422160367,-0.15556947983542602,0.25570340302013306
Rectus_R,0.16771069153145035,0.8459172358020173,0.5181368512817105,-0.3629974416005355,0.6004184277014414,0.5843180780570408,0.4615445832660721,0.5521438358901364,-0.38047371241887684,0.659207143194549,0.7279413082026804,0.6925199502642134,0.39985698962243416,0.5765112372734533,-0.16032569436040053,0.25239738589246985,0.5962560690087733,0.4712158688870354,0.5361404860833443,-0.5655307027579765,0.0645943794348735,0.5741071285238522,0.7275814831654495,-0.06913383271743342,-0.6544994686603541,0.48627263337497484,0.12616231522719365,-0.6543746296771336,0.7950440023944294,0.5800876272047191,-0.6038268757696267,-0.4303899657995076,0.014677490997112597,0.6424233195830749,0.729084586668183,1.0,-0.43014540463890477,0.698562963241846,-0.7068248213641227,0.20025126667437385,-0.49532962239066214,-0.5626127093833125,0.36851746716429,-0.14248326679425657,0.3581684849594147,-0.039325442777273636,0.3279603872809308,-0.280651126054909,-0.2895392131284691,0.59213742341275,-0.6318105964285845,0.7874361297532213,-0.7554308547883607,0.7355245473783995,-0.134787085390465,0.1617474346601732,0.5346297331180259,0.7585483250176458,0.63839733321932,0.17609334187432737,0.38461540511467573,0.3611880050769757,0.2767874159338129,0.2745688506170471,0.8019184199816773,-0.6561367671953214,0.24566654714685957,0.10323623257431261,-0.5927397928329516,0.18167570973477157,0.7994912511623071,0.03219410956668413,0.8262636549853164,-0.14089943154372264,0.6728663599443131,0.7994604614666196,0.10707558539964754,-0.018829383394042224,0.885834426821381,0.7823239793116232,-0.6453634281038098,0.08908915664906339,0.6499291500967541,-0.5801333640168729,-0.7153562475487317,-0.06915215646103134,0.5915041478589952,0.6657268048334343,-0.44444107808263084,-0.7327713866216031,-0.04782667726514821,-0.5726155550868651,0.11582490073796625,0.35077829813886485,0.0681716791246311,-0.09383245871761339,-0.3100135953404008,0.8386128097692468,0.2832536604884933,0.555386777672401,-0.05222139120167657,0.6079241820495002,-0.08215364127636438,-0.36387786157675495,-0.6201727585638954,0.7801487469319858,0.7558114274145903,-0.3704336390354446,-0.6832173410635084,0.3635019019688549,0.07937313456857815,-0.5186332606117453,0.8175419434917366,0.7104143102801919,0.5438292504832112,0.7697855674077106,0.21211964761542854,-0.6181958773192618,0.5478696679534557,-0.6157709053077994,0.5699861374216862,-0.47088521648116943,-0.025875986053877788,0.8876428158361589,-0.50168992745986,0.7911986202801189,0.5676039653044715,0.5479298112257155,-0.2286133283092651,0.3512417681095067
Lingual_R,-0.2890702891629197,-0.4716685038318843,-0.45477836308273506,0.41178178047368746,0.020015859732409755,-0.07028772257672752,0.059111392543797776,0.2057335301076611,0.9444233414277596,-0.3104206316650775,-0.0915670778172194,-0.09610613264382817,0.10604785984452596,-0.34329676015223043,-0.10108833255154498,-0.13726377665659006,-0.3120763914055845,0.17001399460935632,-0.048175888403435396,0.7214007152790003,0.23088247295023687,-0.7877410534146216,-0.11779768469064766,0.6839859401015238,0.39756614157633596,0.2659562591658931,-0.4167738915090971,0.704607769944551,-0.5970040500403401,0.2744255053647197,0.23451991507066763,0.8021658658664271,0.10092224348082098,-0.07516479969408452,-0.3175688964849343,-0.43014540463890477,1.0,-0.0917318292895847,0.8222965126163916,-0.20373187879744692,0.8745727391589774,0.8969509962469472,0.1684514423201748,0.09563273197502073,0.21753750206169314,0.07492711146488212,-0.34785827658805246,-0.027018598744752584,-0.09899035984283215,-0.09038712214803224,0.5551442904129276,-0.3127587666296427,0.7879394940763051,-0.5419770421206211,0.49980289490212043,-0.1611719948544946,-0.13632026966801764,-0.3361038250243127,-0.12655012543923974,0.14849987869561412,-0.25493986430538856,0.1716617774453786,-0.324908485511935,-0.1266198318660651,-0.2377160883602087,0.5866666153204688,-0.45623552886757796,-0.33599669826666223,0.61240047612253,0.5124432263807708,-0.2814052342265655,-0.028264599540046616,-0.26759666746806926,-0.017466063473110444,-0.20467887901203816,-0.5009254963506842,0.009587991452093398,-0.42341848800395415,-0.5018708415746489,-0.4025630191107947,0.4100914730826838,-0.06418280090718737,-0.02024922032160241,0.9502989225827069,0.7379094472435129,0.7418587508294926,0.07131236189275418,0.047338116611429504,0.9339635508166716,0.7629012420619065,-0.07089816864461161,0.23636792262490441,-0.6552980883131171,-0.5646532002013709,0.4434709809478387,0.3174388346860171,0.19935760415430245,-0.3368602810089652,0.2414388659626203,-0.44669384238542675,0.3292127062509402,0.10481157491654824,0.08288722504932793,0.8567990045260091,0.8152057632137567,-0.43464176680535815,-0.35074577578024424,0.5123425857564075,0.6929128451111423,0.0669684920557405,0.5115674567290047,0.7254605410822542,-0.3554553877716111,-0.17318627426585664,-0.6819735293827748,-0.1880593285983188,-0.14244550759684185,0.8809598921069612,-0.00994435612487741,0.8247495060146904,0.06028987914752662,0.5566263623243484,0.26847147620330536,-0.4538820342758458,0.34588474313442513,-0.38263892189485316,-0.04182912142112064,-0.14106377847184903,0.9307236024261654,-0.10996385632408809
Supp_Motor_Area_R,0.1110763503663238,0.7132037708030158,0.3804107985289801,0.010422202906234542,0.7468975959687837,0.5792807737187643,0.7831240174639281,0.8340524597268998,-0.021101179646335563,0.8325860950477882,0.820716573558721,0.8904743013028446,0.69001136330689,0.7629214362005907,-0.003929685679704354,0.612881744448211,0.7467766433979207,0.677005412333909,0.7429741880076793,-0.2359143806100297,0.4871791473009779,0.43979505646747974,0.7646331142412462,0.4155097574919479,-0.4454299714404195,0.43968593334498896,0.1347660365148904,-0.30573575157136024,0.663142809679779,0.729912807170182,-0.2598578908951392,-0.008660648714701877,0.527975591976515,0.9413037775824443,0.8363284499146177,0.698562963241846,-0.0917318292895847,1.0,-0.32801909769653503,0.24495776719191836,-0.10197851939440047,-0.1441232882356047,0.7372854007816502,-0.15751105122851983,0.7527299103276689,0.38356504668473573,0.5210964578262636,0.06487385240597605,-0.110690074647544,0.48526004401304984,-0.3764094991841178,0.8613848558485152,-0.46108182353922494,0.7712628251536532,0.227176030268677,0.1281792740953381,0.7102764381056225,0.735514373621777,0.8517914317840916,0.42118568472386264,0.6719023818181769,0.7133377068305914,0.258310701413022,0.6376607006848695,0.861090879250807,-0.24955899387057862,0.3160217268099625,0.24465237863629932,-0.22350502004540618,0.3766681510327743,0.8005896361989162,0.07253160389072762,0.7785644129542703,-0.059818197625939436,0.4404337276650952,0.5058455972353494,0.46841271148053026,0.11311556033804827,0.7251655943356237,0.6454028448444775,-0.5525947916574097,0.28942009625156273,0.9568594291883468,-0.2554632864699297,-0.3530088640633244,0.37297143458506765,0.5899703700142827,0.8184452689278241,-0.11081690607120709,-0.36052683173862665,0.3576540474009624,-0.26680271900446056,0.05917529231988407,0.37620034050296874,0.36243832654540975,0.0888103849933817,-0.18634833662153621,0.7981556809934851,0.6835878134699744,0.7162826544305142,0.24322268518869217,0.7494910549618234,0.1772091514395329,-0.08036411480056084,-0.26609388278611384,0.5438097288097284,0.9220430694606742,-0.10354154215088106,-0.27747375125497187,0.7712047662303094,0.5844171351666652,-0.2632215379442623,0.7911200125281906,0.8452939972478238,0.36373617811691356,0.8142385282279379,0.3322002033003841,-0.23714885993155752,0.8374275610765987,-0.24044813878003413,0.757661772829676,-0.06362607720308311,0.08409378298672053,0.7966585035902861,-0.25496904060530756,0.8332195459383614,0.9387987762897262,0.7622351607278417,0.06532418969423236,0.45697751868242625
Cerebellum_6_R,-0.2444567612155503,-0.7126692356512527,-0.46477896194759216,0.5256821586955095,-0.23488561902655494,-0.3246897076846882,-0.16436628491257546,-0.09839511602722756,0.742862560247718,-0.4021404565125365,-0.40386088997575964,-0.35492612958746855,-0.048224899939946116,-0.4218903483098517,0.050391996077159856,-0.12431276652457497,-0.4705668900715791,-0.14098488919790977,-0.21028122181019956,0.8735738750829635,0.16871102735403196,-0.7885540357354984,-0.415602245393512,0.5469885647122873,0.6375836079135965,-0.09944220604818901,-0.3307270740120544,0.8719111303788074,-0.7527067986398888,-0.10852352474489953,0.49627226085712045,0.77630094021496,0.18629777271766054,-0.2368347275061845,-0.5053732082231923,-0.7068248213641227,0.8222965126163916,-0.32801909769653503,1.0,-0.27478648333052136,0.8174716680707074,0.897130914205037,-0.07215472585803044,0.081518839987105,0.05498534669187858,0.13663061036034335,-0.33539285760218585,0.2099123701655128,0.13442786030009937,-0.41734190831565676,0.6647267352093779,-0.5195376637661546,0.8672210331298272,-0.5810312460861901,0.4848812187141295,-0.14701539516339257,-0.32135385131509286,-0.5834826667413862,-0.2820276411805975,0.034396018251770154,-0.28559581223380004,-0.030817804903833994,-0.28816611307561185,-0.14907961701219274,-0.501639279649632,0.7609985467665836,-0.36978393387959896,-0.07121261442295405,0.8068494863349555,0.27098161979905155,-0.5240753989203123,-0.05207853781496371,-0.5779962069011448,0.11186697481394765,-0.4522128290888519,-0.6636671871473595,-0.02569009513961916,-0.22237063671816032,-0.7611719857208161,-0.6045482024122821,0.5743121348986583,-0.07046075653301538,-0.25384643198582024,0.9069728229204318,0.8972308982427829,0.5352706699427373,-0.2596369454075638,-0.25445194947496425,0.8291708788509213,0.8921504299479663,0.0246964533654097,0.49587644697783845,-0.5063499812716091,-0.5024771874283858,0.4172252342092147,0.19446349985296688,0.37850045791573583,-0.6061647710738196,0.13528253400399295,-0.4974805189043692,0.3019720128562046,-0.2013971259260873,0.14055174200227452,0.7302507769146072,0.8756255487822604,-0.6308319479519078,-0.4933127469097893,0.6322379573005277,0.8769053103878234,-0.046505927603329715,0.37032702403162876,0.6959376695279764,-0.5939486961718091,-0.3995372934070363,-0.6623376582196775,-0.48385346892097303,-0.1833441177368362,0.8861318354722676,-0.1753434418094031,0.8612911696645987,-0.20054876369892263,0.7094915768668965,0.2808004311695607,-0.6761840400081188,0.5908476979711443,-0.591855417019641,-0.21730843774603725,-0.3777662003748644,0.6646564752854722,-0.23395599702648429
Thal_LP_R,0.30070929207477504,0.20713763975525304,-0.00233852959163722,-0.18027073209233377,0.3396370075591856,0.1797003593056352,0.4225093169695748,0.18283853164458314,-0.19192325624293696,0.2740615540548785,0.18874197218107,0.4053531050092735,0.3039992336924877,0.1422522730606406,-0.1410792434289373,0.5918598846216648,0.51588528173873,0.3962245320196888,0.017582599916445018,-0.2299517233385057,0.21802215127466437,0.3502885436233436,0.06207878137951951,-0.045247716233441086,0.12497171786885475,-0.22678109536173813,-0.16095426777449473,-0.24060631606825844,0.18019183251575352,0.06261838648494446,0.2970362102341375,-0.0733644455126212,0.36019585727419723,0.24160117588939797,0.2430714875901149,0.20025126667437385,-0.20373187879744692,0.24495776719191836,-0.27478648333052136,1.0,-0.13917364094727444,-0.06602065847843866,0.37015756947484935,0.10959670129159312,0.01109947996447191,0.4632428309726823,0.4344477921150412,0.4403256571431277,0.48612195911269124,0.39699119397208793,-0.47659287330240324,0.32421773991014546,-0.24266637477496472,0.1645683118138792,-0.1959638791682223,0.24521024862883983,0.3972328438028241,0.0027606813048297284,0.2692380970195272,0.16783232075449075,0.5963536561349261,0.42819238887095296,0.19942702573315552,0.3195177686874357,0.15251303531990587,0.10592790895067002,0.6844734008121995,0.1908098977341884,-0.03988753498875828,0.1539828429693474,0.14185323976805497,0.2560700220997241,0.2784192685041366,-0.08467357073201115,0.2588924792034735,0.2407637844940924,0.5258761720889312,0.17305521391166095,0.23970536515696628,0.0905757410856383,-0.049429972309357584,0.5348815621705084,0.36787988178749015,-0.24149430500992755,-0.2946802403172998,-0.07691576040914526,0.06026163664227381,0.1137888582201709,-0.21141209560995478,-0.08672673216189986,0.20156913283968458,0.2334961187081002,0.33931570075165657,0.6172666172931672,0.11469965725381058,0.21845539231431127,-0.17191948509966457,0.10961149622775244,0.09214096013019324,0.5678769654233157,0.17925274522690102,0.2799877652328999,0.5820069860066003,-0.07134641700062633,-0.15840101502057105,0.3500594188956241,0.3077071835536468,-0.19408256405635996,-0.17300725016061058,0.25971674392836364,0.2160294450194906,-0.35548782831493586,0.09818161048021239,0.1164398007330409,0.27772965812827416,0.17860020731744736,0.0566349518922648,-0.15699122971143073,0.18397113359522826,-0.2653136590768401,0.015269289026770425,-0.06876117364469284,0.1779630467066035,0.3052229457873603,-0.12224705099139196,0.3894316320103834,0.32300498843905007,0.27684942457599476,-0.17071439832759036,0.40011963078293367
Calcarine_R,-0.3161908364753712,-0.5051529853427773,-0.41926053878065916,0.4659337428630041,-0.013341459729813387,-0.12459090761371142,0.05556018187258675,0.1447812929796526,0.824385953864954,-0.30562229199162133,-0.13884445411670807,-0.10365618227935791,0.08913557862368754,-0.30638171207819337,-0.02693469546173118,-0.03032047661482353,-0.2556088605564844,0.10035770972069301,-0.06339396051964712,0.6980606479274104,0.24888356279901228,-0.7045417318669758,-0.1692455491578246,0.6324772568570346,0.4828561004892475,0.07624539343782491,-0.3934229820723156,0.706295141090459,-0.6291029838328931,0.19376681356712008,0.4201745952037137,0.7772438796797707,0.1710703733091732,-0.06814156492779792,-0.3465348851061121,-0.49532962239066214,0.8745727391589774,-0.10197851939440047,0.8174716680707074,-0.13917364094727444,1.0,0.8847337386368797,0.13782728324927626,0.24193136521122038,0.15061222147012587,0.20624215461790554,-0.23173724374822793,0.1934161649596449,0.10782165744858048,-0.268740124650666,0.5977959064174091,-0.32144877408774575,0.7624387942970665,-0.4871292515218213,0.5015373834630514,-0.03506779733005173,-0.13911047051385206,-0.39660373223441364,-0.07679363162517909,0.1445050366784721,-0.13078725717666334,0.22530154552363202,-0.28497355692663234,-0.09424104545954337,-0.29563851409421016,0.7285371301869035,-0.2689797350799241,-0.11176734471312433,0.6549886548151095,0.4472812738726307,-0.3503368255837129,-0.02561752614461879,-0.3392133788018127,0.1816423501420497,-0.2828844164128768,-0.5314420496361221,0.03884848304225039,-0.31856804468796496,-0.5420570861599733,-0.40883834989511986,0.3902146954366063,0.03217469038505672,-0.044615766884156194,0.8629773170165848,0.7255730226481253,0.6316052884689244,-0.06383791505327256,0.02556361021168283,0.8025867852657327,0.8321102415153078,-0.009253177078311501,0.4618322528250847,-0.5454864428578179,-0.40914038161365207,0.4659804987780566,0.27377006576882323,0.298308356502258,-0.3774986823941104,0.26360773595054776,-0.3449841654497986,0.38754486562639495,0.06585627575496547,0.23607714457507722,0.7966230433408116,0.8299960210204635,-0.46894854594556756,-0.31677295113004106,0.5663763902397613,0.7268090019173327,0.05525059056590468,0.5000332787123158,0.6258611501963517,-0.3929105668728162,-0.19822601612705137,-0.5935450279871795,-0.22083613327942792,-0.04681477615685327,0.8853642409268224,-0.03817422094381526,0.7592891085501359,-0.020648804883195166,0.5747201019752194,0.29314073701143156,-0.46439774059978245,0.4517888018950526,-0.3852522781191275,-0.03524400886590582,-0.23904745882522052,0.762484617296391,-0.081917934731757
