,Cerebellum_8_R,Caudate_L,Lingual_L,Temporal_Sup_L,Frontal_Inf_Orb_2_R,Paracentral_Lobule_R,N_Acc_L,Angular_R,Thal_VA_R,Frontal_Inf_Oper_L,Red_N_R,LC_R,Amygdala_L,Thal_LGN_R,Cerebellum_Crus2_R,Precentral_R,Cerebellum_Crus1_R,Thal_VPL_R,Parietal_Sup_L,Thal_PuL_L,Thal_MDm_R,Precuneus_L,Vermis_8,Frontal_Mid_2_R,OFCmed_R,SupraMarginal_R,Frontal_Inf_Tri_L,VTA_R,Frontal_Med_Orb_L,Vermis_10,SupraMarginal_L,Thal_PuL_R,Angular_L,Rolandic_Oper_L,Lingual_R,Temporal_Inf_L,OFCmed_L,Rectus_L,OFCant_L,Vermis_3,Olfactory_R,Cerebellum_3_R,Frontal_Inf_Tri_R,Olfactory_L,Frontal_Sup_2_L,Insula_R,Thal_MDl_L,Postcentral_R,Occipital_Mid_L,Precuneus_R,Cingulate_Post_R,Cerebellum_3_L,Temporal_Inf_R,ACC_pre_L,Cerebellum_7b_L,ParaHippocampal_L,VTA_L,Vermis_1_2,Raphe_D,ACC_pre_R,Thal_PuM_L,Paracentral_Lobule_L,OFCpost_L,Cerebellum_8_L,Hippocampus_L,Cerebellum_10_R,Thal_LP_R,Calcarine_L,Parietal_Inf_R,ACC_sub_L,Cerebellum_9_L,Thal_IL_L,Putamen_R,Vermis_7,Cuneus_R,OFCpost_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_R,ParaHippocampal_R,Thal_MGN_R,Frontal_Inf_Oper_R,Insula_L,SN_pc_L,Parietal_Inf_L,Cuneus_L,OFClat_R,Occipital_Mid_R,OFCant_R,Frontal_Sup_2_R,Cerebellum_6_L,Precentral_L,Hippocampus_R,Cerebellum_6_R,Red_N_L,Cingulate_Mid_L,Temporal_Pole_Mid_L,Frontal_Sup_Medial_L,Thal_PuA_R,Thal_MDm_L,ACC_sup_L,ACC_sub_R,ACC_sup_R,Cerebellum_10_L,Temporal_Pole_Sup_L,Heschl_L,Thal_PuI_L,Postcentral_L,OFClat_L,SN_pc_R,Vermis_4_5,Thal_IL_R,Fusiform_L,Temporal_Pole_Sup_R,Thal_VL_L,SN_pr_R,Thal_AV_R,Frontal_Med_Orb_R,Pallidum_R,Fusiform_R,Supp_Motor_Area_L,N_Acc_R,Temporal_Mid_R,Thal_PuA_L,Cerebellum_Crus2_L,Putamen_L
Raphe_D,0.33811414768909515,0.679412652789667,0.06841681421763832,0.6431654896188124,-0.3941183054593647,0.2946523110422835,0.5957402437679669,-0.593966748329468,0.3074405782647377,0.5480554548504405,0.45235124251239867,-0.3335771902248126,0.6284920734827872,0.5866519237373701,-0.3877967793430566,0.46993526716656614,-0.3383489844444394,0.45328808031251167,-0.0865002962339524,0.6016674835289505,0.37806301128323067,0.12868187059352598,0.3159635565939712,0.5653236193411719,-0.028739711006608364,-0.16415048599809598,0.4297858285588847,0.3660924648648665,0.11587752440507261,0.0710651980682778,-0.30265609176732433,0.5533544525247226,-0.38603335912781134,0.6207329195424311,0.07131236189275418,0.1510733783623142,0.47443168630747357,0.5989986897619505,-0.052706490239082436,-0.27429521674326723,0.5220349339403927,0.2822213344878115,0.23540214349155736,0.5800879304468161,0.5301570221945361,0.4766117265084852,0.06306176384387316,0.23002599363855422,-0.021454991308102793,0.3369627114022623,0.692502776684605,-0.08147684421326663,-0.2859730853689824,0.4379579538573409,-0.5415162976812328,0.6871360225868675,0.1261083444667818,0.19812807118707484,1.0,0.3377268845321425,0.6691960124908608,0.3578650669835389,0.4217700584498245,0.06648525697904807,0.7127708538947297,0.026709629054476044,0.06026163664227381,-0.40308151196662284,-0.017628785897864582,0.4467908385654913,-0.17714410329453267,0.42127525211494987,0.5573891685710702,0.23138294290077407,-0.4509498302872995,-0.352211073367394,-0.16592684584382444,0.4466196554202858,0.6373552439062002,0.6499731476794604,0.4789561928523907,0.5442434906626514,0.4687571901278677,-0.08763646817219693,-0.2270866807661037,-0.34985618014090075,-0.06592968754279635,0.4558518353043088,0.5113246340698288,-0.16713438396260782,0.3479871800079737,0.5975501127721157,-0.2596369454075638,0.6560928026341079,0.5592594503421767,0.20982498631348775,0.5417260557663803,0.09252952483891272,0.3309161748030266,0.44765883848404686,0.3095713558731293,0.602201690006377,-0.08394392260261457,-0.42231283967343647,0.4830956358914386,0.6521393668377761,0.10646237809069628,0.1364792231972861,-0.2947673260279727,0.2197571836883188,0.5660431678189621,0.46683364785905435,0.4396908051677606,0.6594272519350006,0.23704131820930532,0.06089803447311165,0.3192459156997697,0.5438689139956321,0.04484115606842779,0.6018393682297898,0.5633564400430676,-0.2740126138218574,0.6947388332320229,-0.20609899384980984,0.6362130079893611
ACC_pre_R,0.06819754507694172,0.6567621868028738,-0.7035994959013113,0.4017344775718884,-0.39103517467569276,0.5454437040873953,0.7421044152553485,-0.366724180576283,0.4701621731433894,0.5153229578604936,0.21888727824290016,-0.8536860258079482,0.7889943023523472,0.5562402093861293,-0.7699044246883167,0.4480166905392185,-0.7138773373750604,0.3370728318885541,0.46838559179375117,0.686300955144783,0.16922108659685153,0.5053470398081624,0.6020619588670152,0.543779252855808,0.3953495206613197,0.05641608398109106,0.4906839858032627,0.4322207587648775,0.2160753195526528,0.6438522632574073,-0.05654796112000111,0.6334589214697149,-0.019778925563303823,0.6117823713224987,-0.7692969871032608,-0.18811411149260712,0.3470969471094769,0.7382966878154885,0.07048884221267432,-0.7677890423623943,0.7575937623727634,-0.4893881964645338,-0.3085478682553313,0.8123989459436022,0.7618220260678671,0.6974951620681008,-0.3496459938270152,0.6650127894046536,-0.16196451634261197,0.21411184776563086,0.5395046573578967,-0.6360870678626702,-0.35906051858100474,0.8564502977369309,-0.7015100051612636,0.6865127944377124,-0.07803767692184757,0.23584596428894167,0.3377268845321425,1.0,0.3628365395513565,0.5401732004101308,0.5960820745865295,0.09991886921415913,0.6237468579095699,0.29164109600929017,0.2791539497146008,-0.8123745222226055,0.1988199354240188,0.6913487470305025,0.3306352788907037,-0.03347193779532504,0.6933381580603681,0.8259611295717225,-0.6421823089021141,-0.6737203745666935,-0.5356805478133267,0.8305155159669316,0.7059394692973333,0.3400370468526365,0.2811345942288793,0.6962316586238945,0.2975973649504832,-0.01308766896575914,-0.8304206315276715,-0.5897485303798815,-0.3533675484396393,0.24461242323570462,0.8081179464564409,-0.7944674003648766,0.24340557757877315,0.752588018650467,-0.7828203969780086,0.29903807097143953,0.4937582516411368,0.24507712206526067,0.7432835177379705,-0.18097578294891709,-0.0635883852010018,0.7325618004321328,0.7293425701838471,0.7547685874303144,0.548492473553044,-0.6075232348776937,0.6826412155164548,0.4502336142735138,0.325901100227377,0.6390732608422297,-0.621102909490981,-0.6287085380786767,0.316327255227969,-0.13654638142781994,0.38693490807747427,0.31378120655988645,0.10075736527502663,0.35212268520578494,0.5007421446802006,0.40211459500986496,-0.7085139990118924,0.49240651045061534,0.6666380818652888,-0.7510411897226843,0.6213434302948777,0.002478914928868927,0.7871530651141312
Thal_PuM_L,0.4094504873970761,0.829503535255602,0.10068361197694499,0.7468800103392415,-0.3171236272693383,0.6800340869984072,0.705849185775225,-0.37440750568325054,0.44946016763743546,0.7881790030820395,0.5676025458208604,-0.4100920112068404,0.6834173695928193,0.6375831659735465,-0.2747197504635034,0.7707568282331095,-0.2530087614181894,0.7220373648747095,0.20524945909376277,0.7183024608311782,0.6622691673231677,0.5195341381711625,0.2354365563817678,0.798332806637367,-0.01188139647160274,0.19439361943809225,0.7201056929437439,0.4609307939857536,0.3863831082181278,0.21726398433381502,0.01726520079825526,0.7366920252601662,-0.21235146518722178,0.7912564237149234,0.047338116611429504,0.14100971373734592,0.5108113208971419,0.7103443217969206,-0.10641508737321423,-0.1551918494572535,0.5898835171737195,0.22708401991149266,0.4113565645556339,0.6130310829071545,0.7258676982374371,0.6333378353346008,0.332315211590961,0.5139012396450477,-0.06559090735251,0.6986297063960717,0.833846991329199,0.014434624765847016,-0.0029833079274784852,0.49584487223361384,-0.4566255417833753,0.7395345083067296,0.08607357042697908,0.35645828993187956,0.6691960124908608,0.3628365395513565,1.0,0.6937229937153544,0.47837510907509,0.12568461518520846,0.8101652364657607,0.19799780858280072,0.1137888582201709,-0.3037111943940843,0.19182010310827816,0.46877075720483957,-0.07140862546046449,0.6537352975411522,0.7228418618329344,0.30584262685458774,-0.24095979049563165,-0.23063303213175956,-0.07438141734272966,0.6419718002652967,0.738393186931384,0.5906124120356907,0.6387005353976557,0.6783785224214,0.5066416209142582,0.1521929471413997,-0.12262249129874471,-0.4527430317085499,-0.047744460076216105,0.48495730765385964,0.6861208369099733,-0.18378393935663276,0.6486249703509173,0.7350197666795777,-0.25445194947496425,0.6097564481792598,0.7964370040036189,0.3824389303302658,0.768231053559459,0.46109534376999445,0.5239268389604257,0.6152232245229711,0.4336613275366241,0.7405834485006398,-0.1025015286222315,-0.4119101646711846,0.6513611497123216,0.9027583559761116,0.46355684450746265,0.2430048062171159,-0.18129825276411868,0.1993333888085915,0.684206819847641,0.49626052104997376,0.5914181704460714,0.8987771725926714,0.37627532417426174,0.12340049605808218,0.4593707643617122,0.7961027729311778,-0.012318224209047542,0.80610792798517,0.5112401188997603,-0.2312612556670385,0.8601848617820665,-0.1054205549569208,0.7406117910445833
Paracentral_Lobule_L,0.3477036327737372,0.7116133016760618,-0.10042047850092511,0.6921100913187079,-0.1850896636955032,0.8854219619172242,0.6343254872578439,0.06354508250396199,0.6432990712129109,0.7587404995717876,0.6760311858526349,-0.4423205725774435,0.6236633064162078,0.7080782067520709,-0.26083570413057794,0.9258342784566947,-0.242487151604545,0.7982289652727367,0.633831566301548,0.5058242068117418,0.6367796516084375,0.9063751031851285,0.2491295954942402,0.8286980469015934,0.140013864585339,0.640719728917001,0.7616501398695212,0.4219443860698523,0.37182916773405894,0.38615102972283744,0.3898281352364862,0.5873721633768566,0.22337774475353211,0.6778822687431265,-0.19725779072295171,0.11302948039881555,0.3628919503213357,0.6388443926935388,0.10958768358040429,-0.17352069870288947,0.5113312136298193,0.06629519988693698,0.31963947651896063,0.5776188237150397,0.7976663762153049,0.7199700806469744,0.1635280020672681,0.8832124136061581,-0.14255148410219848,0.8163095267646489,0.6785171026172422,-0.06519720773575861,0.014802976729607573,0.5813980735250013,-0.3739666009317466,0.662481595254175,0.14848263629288402,0.4828591193717817,0.3578650669835389,0.5401732004101308,0.6937229937153544,1.0,0.4915659789156782,0.09844239728225225,0.756220944746108,0.2895263147897997,0.5045359689101319,-0.26574240566899926,0.5585567537035052,0.4560558337218065,0.26053818278285734,0.4395308075084207,0.7531835127958351,0.5263520487163272,-0.04403491009931962,-0.41292044517918586,-0.15791614185173913,0.7080677602391957,0.6423642248719045,0.5129393865003501,0.6226013901237795,0.7587620702483521,0.5364778077962936,0.45018981143392073,-0.21026509604053825,-0.4459893889356209,-0.2698713200868213,0.460943787051783,0.7648733274167583,-0.28000430190824566,0.7732341024730557,0.7537026001411261,-0.34811753958787334,0.5811396112464301,0.817397176461138,0.3494467271128861,0.8462851624918339,0.2607057435951312,0.5479806255582094,0.7291258695104171,0.46624144606430584,0.6421325538888939,0.21683158934592,-0.2676168954492998,0.7479924489491152,0.6088880462031465,0.8200989282831255,0.3535879496325475,-0.15072180768197918,-0.06812024356792845,0.6740888873133161,0.288943071093871,0.5115870913506774,0.6767505595284135,0.3695922094416044,0.42084351195583847,0.35720188906396,0.6388454642227908,-0.19854365649852565,0.8753674586641488,0.5217224199314525,-0.270988356689979,0.6639827159466216,0.01743002199992764,0.6951760991100882
OFCpost_L,0.15539608144643413,0.6576181019382353,-0.4147593192149878,0.5609806062317394,-0.5028571046798389,0.5457542539730231,0.6409251254142443,-0.36635206909286405,0.3596385573811121,0.49177108012973647,0.3292873665002376,-0.6937013552610779,0.733485244427444,0.41525450363748445,-0.5526216468045766,0.4867182821374843,-0.6157924713934178,0.4118852754265417,0.3563396159042409,0.5745875682351311,0.14247391710318302,0.4003885946782814,0.4116770111900392,0.4965084274485337,-0.021401081208957957,0.1293333143154953,0.42034375130596774,0.32222910962671736,0.16695396019923975,0.5781313939020113,-0.1684129660568107,0.5379044672487431,-0.11813346605806352,0.5921880480798717,-0.43464176680535815,0.1828615319276814,0.7687906064774731,0.7661525303974078,0.04801385341167768,-0.571341087022818,0.5926471132865965,-0.3337687078485934,-0.14692339463275617,0.641125156725195,0.6060724488443847,0.5390499827089387,-0.22516706071722647,0.6022929976414473,-0.08044658261865542,0.32189405653594466,0.5210260061098198,-0.3928340896745537,-0.37226007506366016,0.637290019086958,-0.5968129722318836,0.7011161883555304,-0.0544527610399747,0.07746577343538952,0.4217700584498245,0.5960820745865295,0.47837510907509,0.4915659789156782,1.0,0.2783651871200021,0.5698241062245606,0.25465242176597896,0.3500594188956241,-0.6145773787808096,0.21743768951833753,0.7358380250444707,-0.05901318608083585,0.31781588948805883,0.6511599619036791,0.4944736264017958,-0.47538426401578815,-0.6519826540687406,-0.2816941875068072,0.5551889423451202,0.6048602086793033,0.345857020938494,0.20603678665415778,0.5777114761985135,0.362247199664959,0.11637866853293288,-0.5417505525251773,-0.4373074900380182,-0.28651735549422597,0.6144070100611604,0.5923860614654961,-0.5290603169548611,0.2384468014501379,0.6764481336168261,-0.6308319479519078,0.4003784114511978,0.5846794934311081,-0.02439019878980565,0.610456744194277,-0.11337800431615004,0.08084422390584936,0.44878953099073204,0.49309398346539857,0.6605996936454238,0.10233708642856268,-0.47700539402052644,0.5545205586524504,0.552082667575166,0.28635901091285376,0.47575249254985497,-0.4407534999761517,-0.23901952370268062,0.3450797294203622,0.1978421206139592,0.4465100310497586,0.5106565635766415,0.16003095755016777,-0.014674684340625316,0.3642773895691737,0.3395022575409114,-0.4375715785224939,0.5550319469775368,0.6157740333992054,-0.5757370897550963,0.554918899304641,-0.21705523587789677,0.7093674286148078
Cerebellum_8_L,0.3979552998145908,0.2545446677645291,-0.15330371331572154,0.259613104982052,-0.2815925356423825,0.19569381321225043,0.09812577264433284,0.016405028384075013,0.18959113780054726,0.2170863082458283,0.24483537305504563,-0.2551513713227296,0.23586558077545813,0.029819416382895047,-0.3265162670638168,0.14456493183343536,-0.18533180372153626,0.22098068271868276,0.30715606134502177,0.1985954605103812,0.04165479761659443,0.16340408395849926,0.43732827405800095,0.14809983500135088,-0.10111406100799845,0.09341063927221147,0.1605172068199399,0.03465079145521287,-0.32969831992767523,0.41971270963978835,0.20550937775801337,0.013092782586126043,0.1515209825080612,0.1483153478548123,-0.1611719948544946,0.26172422660325323,0.23438735714107106,0.15763022084529044,-0.09161622231965058,-0.16282204944141948,0.11369817441838909,-0.13189882751682247,-0.07192967115124849,0.11600613420773646,0.08425630912066957,0.039552874071882675,0.11839148203307727,0.28735213802106235,0.43627280998178797,0.1948008167206399,0.1524952298382346,-0.038705716549173576,-0.17202221184609182,0.026378085105775363,0.0700081973969798,0.2557704157836018,-0.023419506810106554,-0.23114674265092927,0.06648525697904807,0.09991886921415913,0.12568461518520846,0.09844239728225225,0.2783651871200021,1.0,0.20495383211841625,0.11060544515341078,0.24521024862883983,-0.16393996813314773,0.23231764529659107,0.1039966112569482,-0.26563147123021785,0.08773602801949448,0.21005373865009055,0.09146759446506172,-0.05202074024446411,-0.14806569925217214,0.21333919130119602,0.07436219256515203,0.18300919871026183,0.06089476513312691,-0.09766984079040214,0.16087810845522058,0.26772031901610954,0.4026592862082732,-0.11935697581298023,0.04898697132539154,0.12065273419762074,0.28563072046009247,0.069415477477134,-0.032443357979419385,-0.034626308305021294,0.2997015140820143,-0.14701539516339257,0.24404255704210326,0.3265262765910928,0.026305538326209597,0.18502556169831536,0.06144836621342258,0.15427575421275574,0.1374750099991364,-5.45158133659459e-05,0.11069907400300312,0.048833216388772235,-0.08067315188600856,0.2090230388189292,0.14050461188335012,0.23333754927619813,0.1383331904364417,0.006172669226485443,-0.07111837333176703,0.18562046056833656,0.30217071958225233,0.102883695937829,0.17958999968222747,0.11881920630964736,0.056170044460552696,0.1171066892243023,0.07005247044766205,-0.19766394180079153,0.21987320004828023,0.13466419216033604,-0.30156262587863814,0.16139348413359897,-0.35210781389108425,0.2565699253258462
Hippocampus_L,0.44478242964619913,0.9002854813864108,-0.05711238889773876,0.8155075452123376,-0.35314172419873,0.681130071367225,0.836113242824505,-0.3648719711364685,0.6392453876502782,0.8206252853009272,0.6828093691544967,-0.5533223849430068,0.851602364193503,0.787052962069019,-0.4945755066524095,0.8069716038284884,-0.3998134354305817,0.7313073552157017,0.32825063937409293,0.7806479125539151,0.6245566434783045,0.6205348592335459,0.4480811010795673,0.8689191826982886,0.20787916084699778,0.2517658922046207,0.7278989543326068,0.5540165448264474,0.22476782866650302,0.3653223391807282,-0.04886339380705034,0.7280094508071727,-0.12853493639287752,0.8249846404407734,-0.1403963349945078,0.14730823706475885,0.42705778718343923,0.8071770814662595,0.07996086880167566,-0.3510557127751944,0.7340324064348005,0.1644006594618981,0.31845838825237405,0.8135715681207856,0.8421871581871091,0.797467731284941,0.12714245933353358,0.7027859991774027,-0.011179328544474692,0.6800321115699957,0.8606769349425513,-0.12456940579731535,-0.15979488960002589,0.6764290598185411,-0.6422704517421541,0.9195860732224795,0.24967833552621005,0.3779168184285145,0.7127708538947297,0.6237468579095699,0.8101652364657607,0.756220944746108,0.5698241062245606,0.20495383211841625,1.0,0.13073507486222485,0.31044572444501356,-0.49866859174987344,0.32876545167275467,0.5220546058302502,-0.0019761518552798025,0.3733922312832287,0.8223601346724736,0.513373407489365,-0.3788851567473541,-0.47131893393738894,-0.16020847441056948,0.7641418461827136,0.8709290851678165,0.7067526871543683,0.6387199145728508,0.8729728333476482,0.5746141009753625,0.18752896001044464,-0.35643558758866384,-0.5091608563319393,-0.13091622334384662,0.5409612326784518,0.7878504654810726,-0.2975598948433478,0.5344765308186513,0.9106460034647221,-0.40189802003098185,0.7973401154476631,0.844670327651551,0.4112498471324176,0.8831500178071598,0.21446259748280802,0.4831600017462652,0.795941493940636,0.5444855334081845,0.8353271949732421,0.10137008833470765,-0.5290867535558389,0.8296430803651399,0.751261179412476,0.476658398474716,0.44029158093662635,-0.31209541889867987,0.03461997098698406,0.7119468385918399,0.5174138870358267,0.6313323355752924,0.7596492785547148,0.4372959255009061,0.3897116100649357,0.3752548318865492,0.7727385170185965,-0.1416797890885485,0.8773986723546027,0.6760922360872451,-0.42040676511825575,0.891952616232645,-0.21605249774679663,0.8722602839903165
Cerebellum_10_R,0.014898980350840987,0.21057013505627084,-0.23520897278934544,0.1414444304116713,-0.15994211319257506,0.39940826261564916,0.20590431851789232,-0.0628715236465272,0.2184093247675866,0.33776323289697885,0.20708243456807848,-0.3077230104431079,0.233234135962877,0.23885572498607027,-0.19400469217099622,0.2715382172029115,-0.23762272817676824,0.324449084641651,0.22343504143369386,0.15498285975883433,0.17269405564624885,0.27587694459999496,0.12345197490962762,0.24280136420044107,0.09317864975936362,0.1453302997737944,0.33684236250804,0.1306265089613506,0.252486406981165,0.4548147216880254,0.1671370712848905,0.2672628833470226,0.051545763464423265,0.2925834319859482,-0.324908485511935,-0.1947743079695482,0.20273342419915594,0.29444038992783544,0.032563280201077766,-0.22880162552300512,0.20923328757905152,-0.27600145731743325,-0.13090427339223965,0.17751814494013915,0.36295570760010815,0.3422203993489306,0.0412578012883321,0.2664450379481771,-0.1720231423387121,0.15181953005161758,0.18953744922818683,-0.13186156086980444,0.08518743891253878,0.3300943912707665,-0.046779814136511416,0.14354395296732103,-0.11396599176110854,0.25597258287180646,0.026709629054476044,0.29164109600929017,0.19799780858280072,0.2895263147897997,0.25465242176597896,0.11060544515341078,0.13073507486222485,1.0,0.19942702573315552,-0.22290739697612638,0.015942601103589565,0.2784544049361334,0.2640922819020527,0.13727799758344925,0.35066516793892166,0.26671681750389375,-0.14818761379618695,-0.19362136252460999,-0.24434436503094967,0.354356629388485,0.26186393604803504,0.2001451258429787,0.07458205475425358,0.25794927051798155,-0.01785790102937948,0.09549623580742525,-0.21671643072999458,-0.2804737606857698,-0.18525260196801088,0.20812668628269046,0.40847382272565297,-0.30620544685412343,0.3223607830578151,0.3100641474676833,-0.28816611307561185,-0.01765444421346676,0.2966462768210315,0.03967224615099105,0.34161568211062365,0.11822966577368017,0.09109741748564675,0.23305381802860156,0.20073819971270568,0.18670644730449137,0.10006506784921336,-0.12666704117399,0.28813528982126785,0.22248236362218932,0.31190494117963385,0.21772040084921115,-0.08267184139911535,-0.23732788608766972,0.09585405292403715,-0.2043583745371388,0.2393313520758154,0.2033492259158628,0.1811462388904345,-0.017750942646892906,0.24057157160547307,0.18545102032766544,-0.30978776809881237,0.23665866766884264,0.1765048421993137,-0.16281343863961173,0.15976098869868818,0.23013475379106027,0.2957119735756601
Thal_LP_R,0.24434027582559797,0.15251303531990587,-0.19192325624293696,0.3396370075591856,-0.12224705099139196,0.51588528173873,0.10961149622775244,0.2970362102341375,0.3195177686874357,0.2692380970195272,0.37015756947484935,-0.24266637477496472,0.23970536515696628,0.27684942457599476,-0.24060631606825844,0.32300498843905007,-0.17300725016061058,0.4225093169695748,0.6844734008121995,0.0905757410856383,0.09214096013019324,0.5963536561349261,0.24193037714628254,0.24160117588939797,-0.16095426777449473,0.4632428309726823,0.302912838869177,0.012062906952257323,-0.07904816451211966,0.27772965812827416,0.4403256571431277,0.0027606813048297284,0.48612195911269124,0.1121525214768675,-0.20373187879744692,0.1779630467066035,0.2588924792034735,0.195555577803376,0.2560700220997241,-0.11378873343913075,0.14346348288768096,-0.14421177392573553,-0.045247716233441086,0.20713763975525304,0.23654837943463736,0.2430714875901149,-0.1959638791682223,0.5678769654233157,0.10959670129159312,0.42819238887095296,0.18874197218107,-0.0733644455126212,-0.18027073209233377,0.18019183251575352,-0.15933781509093695,0.2784192685041366,0.21845539231431127,0.24249906362176757,0.06026163664227381,0.2791539497146008,0.1137888582201709,0.5045359689101319,0.3500594188956241,0.24521024862883983,0.31044572444501356,0.19942702573315552,1.0,-0.08672673216189986,0.5348815621705084,0.2407637844940924,0.17305521391166095,0.19372359135320819,0.32421773991014546,0.3502885436233436,0.10592790895067002,-0.47659287330240324,-0.19408256405635996,0.1645683118138792,0.14185323976805497,0.1342957549655267,0.01109947996447191,0.31384821325945506,0.40011963078293367,0.5820069860066003,-0.15699122971143073,-0.049429972309357584,-0.1392712846415302,0.39699119397208793,0.23752023555698973,-0.15840101502057105,0.25971674392836364,0.3894316320103834,-0.27478648333052136,0.3962245320196888,0.4053531050092735,0.0566349518922648,0.3077071835536468,-0.20443421796972294,0.2160294450194906,0.1422522730606406,0.07976422563391246,0.09818161048021239,0.33931570075165657,0.12497171786885475,0.2740615540548785,0.06207878137951951,0.5918598846216648,0.15820428099766876,-0.03988753498875828,-0.17071439832759036,0.3039992336924877,0.1539828429693474,0.1797003593056352,0.2799877652328999,0.16783232075449075,0.20156913283968458,-0.00233852959163722,0.017582599916445018,-0.21141209560995478,0.36787988178749015,0.3048006087515186,-0.2653136590768401,0.17860020731744736,-0.1410792434289373,0.3052229457873603
Calcarine_L,0.014471016114121153,-0.6134393074795725,0.6983162434471647,-0.3069015238119636,0.6392274126283506,-0.365607545138502,-0.6798433162200149,0.6706099879436983,-0.22274886359976745,-0.32987614820989936,-0.07544045471713384,0.8975367603147958,-0.8251789790472329,-0.45055339263929933,0.895902289744364,-0.21332443062654174,0.8803458477855148,-0.13543852399796422,-0.19250831273999855,-0.6985634417114971,0.07507109083292005,-0.16276508485212382,-0.7090628232650826,-0.3061549230362186,-0.38320622020069833,0.2702531358434807,-0.21001630072286065,-0.39462579900498546,-0.11673425393574578,-0.6184172376190056,0.3917103109251947,-0.6536861217336487,0.3228873385939838,-0.5019773949916938,0.7629012420619065,0.2412416548471321,-0.4447362808172088,-0.7463431506735608,0.017068340219434194,0.9397395584082925,-0.7255079470038239,0.5751974140430199,0.4614992191542497,-0.7751581163941885,-0.5543780470379818,-0.5394051481539214,0.4429492235976803,-0.4163849799615218,0.10655948341921419,0.030128305449454048,-0.4766830702334492,0.7642803850045952,0.542465933790112,-0.766263028466834,0.8186519841884746,-0.6778860209381457,0.18377178078712467,0.026971848331358354,-0.40308151196662284,-0.8123745222226055,-0.3037111943940843,-0.26574240566899926,-0.6145773787808096,-0.16393996813314773,-0.49866859174987344,-0.22290739697612638,-0.08672673216189986,1.0,0.011372919930366817,-0.6628348569422489,-0.12522379912906878,0.0880991552500233,-0.560087543336723,-0.7367795875313006,0.9141295809740548,0.6549559864827091,0.5815577724293898,-0.6348722504435371,-0.6511946470510162,-0.35101308344757387,-0.05758147652255299,-0.4805317079095614,-0.23165727281311374,0.264744542336579,0.9377591966302219,0.5480000055655065,0.3730500197044621,-0.42084018866999534,-0.624054606451452,0.8379055830572238,0.00368870739224739,-0.6425695416640598,0.8921504299479663,-0.232169696449304,-0.3679141472773653,-0.2036627308055331,-0.5291010379192751,0.29361588121698745,0.3307900005057123,-0.49961756128368423,-0.6502683979105074,-0.701210107025107,-0.4162422350839176,0.7328448561673513,-0.49477637277767783,-0.47896266912098273,0.009690933163379474,-0.46042171606966603,0.775568052370169,0.5796617722407413,-0.14760219343546527,0.13489637241943325,-0.3513670332582305,-0.21609429617914738,-0.017581162951703772,-0.0611764168368884,-0.4659207013924167,-0.3237518121264742,0.7305518183432902,-0.29200929292554056,-0.6299478293603905,0.8605411361154544,-0.5719697797120533,0.14472451093292302,-0.7354226253875493
Parietal_Inf_R,0.19981363813832345,0.24084157452197857,0.022372579782139305,0.3361967797021579,0.08112407067393117,0.49871650907102544,0.1517534235319622,0.579278121279008,0.37847650110993,0.25279155191046937,0.4536950416448565,-0.11591798337830687,0.21879085094615122,0.27163920398307745,-0.051483897781838435,0.438796838396136,0.018350443823169176,0.4234568116118697,0.7901003740588597,0.11046343974980825,0.33783120032231123,0.6988717435353485,0.12945573465532462,0.3059526836065675,0.02176969938756137,0.8066210720067554,0.2532227793628419,0.08659055440322884,0.012545250869394509,0.10789902766565337,0.4800913082134544,-0.037101364938256116,0.6574111354108311,0.150796399041198,-0.06418280090718737,0.1133511340349902,0.04143201697117812,0.1523464537443732,0.11921205652386185,0.05586508306971966,0.08629199244595817,-0.010549973609598908,0.3088070564849068,0.16978212449722013,0.1881334877752786,0.21632616351496786,0.052038282022068685,0.7094032722694533,0.23804230299829093,0.6363614798740289,0.21474698441248363,0.14571829033324446,0.04282293581910176,0.07537014770457225,-0.1528967860771416,0.34225767199008095,0.4317203192194333,0.24672049330133947,-0.017628785897864582,0.1988199354240188,0.19182010310827816,0.5585567537035052,0.21743768951833753,0.23231764529659107,0.32876545167275467,0.015942601103589565,0.5348815621705084,0.011372919930366817,1.0,0.025672981303578903,-0.1153629251626957,0.13465151861352,0.23803004740722783,0.1644883912491783,0.2961989779298217,-0.206187820807298,0.013434866771512932,0.15720984432121116,0.2235896484382646,0.043470800313855924,0.23477514300406174,0.30807827335481225,0.34677030372297135,0.808112529957474,0.018606110990492662,0.05273039741316928,-0.06976373680572645,0.20852718812914564,0.10737299775764546,0.050571445862589444,0.1047115015200713,0.3453987848433575,-0.07046075653301538,0.41223729781107754,0.43812478184845627,0.2680696567126914,0.3066861802032679,0.10769671515033838,0.39509996008438847,0.4014471014173391,0.2532488160306091,0.23642817600000357,0.2161923666255754,-0.039300059156434676,0.2430279105099783,0.01134826218095014,0.5934680829485697,0.1692225944438978,0.1709800617651309,0.045113255992911445,0.34438826690743074,0.402332293830579,0.22096143924999442,0.28087428084910265,0.40611680130020383,0.3938347814954704,0.050516805217906365,0.2730332776311394,0.07857982699308548,0.42214854672335694,0.12936459564117503,-0.0889860745742747,0.25125911451756316,-0.3380425728570417,0.21435639559374497
