,Fusiform_R,Calcarine_L,SupraMarginal_L,Parietal_Sup_R,Paracentral_Lobule_R,Vermis_8,SN_pr_L,Cerebellum_Crus1_L,Cerebellum_9_R,LC_R,ParaHippocampal_L,Temporal_Sup_R,Cingulate_Mid_R,OFClat_R,Angular_R,Cuneus_L,Vermis_7,Occipital_Sup_L,ACC_sub_R,Heschl_R,Frontal_Sup_2_L,Supp_Motor_Area_R,SupraMarginal_R,Precentral_L,Thal_PuI_R,Supp_Motor_Area_L,Rolandic_Oper_L,SN_pc_L,Thal_LP_L,Temporal_Mid_L,Cuneus_R,Thal_VPL_R,Raphe_D,Thal_VA_R,Thal_IL_L,Olfactory_R,Temporal_Mid_R,Temporal_Pole_Sup_R,Frontal_Inf_Orb_2_R,Red_N_R,Thal_PuI_L,Precuneus_L,Parietal_Sup_L,Precuneus_R,Pallidum_R,ACC_sup_R,Thal_LP_R,Hippocampus_R,Occipital_Sup_R,Thal_MDl_L,Putamen_R,ACC_pre_L,Cingulate_Post_L,Cerebellum_3_R,LC_L,Cingulate_Post_R,Cerebellum_8_L,Paracentral_Lobule_L,Putamen_L,Amygdala_R,Insula_L,Thal_MGN_R,Thal_PuA_L,OFCpost_L,Cerebellum_10_L
Frontal_Sup_2_L,-0.36179936240122423,-0.5543780470379818,0.025229119826081576,0.44563933696803953,0.7460046802717478,0.3478769275998469,0.05973030206929539,-0.2716654807519072,-0.16880373923963043,-0.6540807295263217,0.7769968741556941,0.13897541369043107,0.8341728422364411,-0.6609330978811708,-0.35586567442685874,-0.4906739215617756,0.6435581731898771,-0.3468471831472587,0.6409037625570375,0.8139030988147137,1.0,0.9081343959368829,0.2570833704392676,0.7046523082019092,0.47416974233964565,0.8555353524114437,0.8509862606408233,0.38767899328537603,-0.13694369166633488,-0.3493084929742261,-0.4211639880841451,0.667932597613456,0.5301570221945361,0.644016386430748,0.34003818515365514,0.766874321523965,-0.4324715053899844,0.5551885993667695,-0.2676184473748167,0.5914919161343545,0.7262282645560323,0.6518432374686984,0.3761269669957041,0.5575078754593957,0.7161776206971305,0.8471079026436767,0.23654837943463736,0.876080454978737,-0.5549659677650384,0.05571378090540419,0.8983749426370795,0.8335698967563999,0.7073763342245095,-0.04998605341084398,0.3254108310650991,0.771130867545548,0.08425630912066957,0.7976663762153049,0.8744003823905053,0.8253998566191939,0.8606492842391337,0.6369040050873398,0.8010687495267765,0.6060724488443847,0.22851115604514344
Supp_Motor_Area_R,-0.11081690607120709,-0.36052683173862665,0.06487385240597605,0.37620034050296874,0.7467766433979207,0.2557182308949417,0.24322268518869217,-0.10354154215088106,-0.06362607720308311,-0.46108182353922494,0.7785644129542703,0.37297143458506765,0.918790523901893,-0.5525947916574097,-0.2598578908951392,-0.23714885993155752,0.43979505646747974,-0.26680271900446056,0.5104058926895413,0.7570271303694249,0.9081343959368829,1.0,0.38356504668473573,0.7712047662303094,0.527975591976515,0.9568594291883468,0.8263912589505636,0.45697751868242625,0.009685726761669476,-0.08036411480056084,-0.24955899387057862,0.7831240174639281,0.5899703700142827,0.6376607006848695,0.47623954148140957,0.6721673308574239,-0.24044813878003413,0.5792807737187643,-0.25496904060530756,0.7372854007816502,0.7646331142412462,0.6719023818181769,0.3160217268099625,0.7133377068305914,0.7429741880076793,0.7911200125281906,0.24495776719191836,0.8332195459383614,-0.3643077520394995,0.227176030268677,0.8613848558485152,0.663142809679779,0.8340524597268998,0.18873359083877536,0.43968593334498896,0.820716573558721,0.1281792740953381,0.8639731656981168,0.7966585035902861,0.8114162877516696,0.8267757917452517,0.7032886501005462,0.8142385282279379,0.5438097288097284,0.05917529231988407
SupraMarginal_R,0.16503013605338068,0.2702531358434807,0.5934391042076985,0.6415897537736466,0.5201071269805547,-0.14330227929680964,0.275337165522633,0.18056270741411662,0.3192267803748532,0.06815092428569976,0.14891773788101498,0.42030928929538325,0.44214641224432494,0.049882477173575517,0.7189946460597471,0.24550147923079021,0.08860373279292832,0.5284270405004939,0.13063402560159995,0.33142170860690107,0.2570833704392676,0.38356504668473573,1.0,0.3705266425138326,0.5286089872312297,0.46232930998639454,0.16662953977885298,0.2527656786422865,0.09419813149530258,0.11600502926004058,0.5265316654668317,0.4996155095745346,-0.16415048599809598,0.445535655851633,0.22892483131596092,-0.07087392237539578,0.18954791160864407,0.2163176262903387,0.24634522052431218,0.5465048518858848,0.01445464980639977,0.7393855154682002,0.6647010160971606,0.6585815481735482,0.28135794639118766,0.1161624947685157,0.4632428309726823,0.2629328497981318,0.4222861853268047,0.2388433836306155,0.2562998451330359,0.007554203621751666,0.23881924001327834,0.13482887392670745,-0.2702250041313755,0.12561843049221177,0.09341063927221147,0.640719728917001,0.08761802655410254,0.20263580326911454,0.2855795519807315,0.0423402481126276,0.10884207433309256,0.1293333143154953,0.0877679543797692
Precentral_L,0.004042362736410452,0.00368870739224739,0.401001019476285,0.1843206050287502,0.6986204369637227,-0.044426426265610316,0.26102940248373946,-0.050902502929743604,0.2675355045242321,-0.14961808082275962,0.3443893709622675,0.3885962713103132,0.7109590882153889,-0.4003140158103359,-0.052594118300605404,0.05900335411121514,0.27205301656400727,0.033224321709107225,0.13328814259355679,0.662270689634304,0.7046523082019092,0.7712047662303094,0.3705266425138326,1.0,0.6865217048292235,0.7491794041252093,0.6323102698682618,0.3452028923414849,0.034269600980733915,0.05314079215065655,0.07875238293314273,0.7051318689545079,0.3479871800079737,0.5201544229055421,0.5659645635687608,0.30657623992904287,0.045012079110598686,0.34329928854441744,-0.05047576620291276,0.5610673498487454,0.5843336736517073,0.6037148348665422,0.27742411469283823,0.6291144089000632,0.5575114707997403,0.4054973347181533,0.25971674392836364,0.5153623291281314,-0.06464392707365013,0.34357449547596675,0.6399982420943807,0.3957549233445008,0.7077811773903085,0.3143284708052699,0.089535513379124,0.5493665016188315,-0.034626308305021294,0.7732341024730557,0.4962844740231155,0.3939820158626147,0.5603990182693975,0.5311727902160626,0.47976505387551316,0.2384468014501379,0.01299225147530809
Thal_PuI_R,0.1271845659300723,0.18922922856161728,0.4955399277429712,0.2844921894244061,0.4397763244820582,-0.08143824834209895,0.308627319550879,0.13679197691372688,0.35399584382203475,0.04137203202903044,0.17283590483387912,0.32939814254038396,0.5403923671158813,-0.04962642160524528,0.29244984473004865,0.18445946384413212,0.15434071527234217,0.2720827809894046,0.07583692053947168,0.5652777535091831,0.47416974233964565,0.527975591976515,0.5286089872312297,0.6865217048292235,1.0,0.5801307748908013,0.3885109326618249,0.29038249567997426,-0.07110921659981569,0.09149899400263795,0.29632215663675576,0.6363049452540701,0.12293461960189025,0.5838304565442257,0.2651765493215681,0.08171856652129342,0.16025437875867904,0.14510709776872055,0.13314213384740178,0.5134088605239657,0.20947744091896542,0.5829214384427983,0.3631877979602045,0.5100908632706455,0.36593916917608504,0.17892905547384133,0.36019585727419723,0.40417677147437786,0.15033549078337577,0.38035169201267777,0.414109721012173,0.1650968069439299,0.48605519423303445,0.3789984496428182,-0.09825298703832634,0.29759995340196654,0.07345793903885287,0.6107195595408129,0.23567516299903077,0.26192467774444894,0.47985772377195834,0.34641470669674324,0.26444047134366183,0.06651157774435885,0.1727096195689875
Supp_Motor_Area_L,-0.02402059452553649,-0.29200929292554056,0.14290694513940233,0.4384703392134573,0.7568590570053667,0.21290420156296017,0.33336741935168956,-0.04204929662022112,-0.003096924211504865,-0.402410539718548,0.7938651217107308,0.41444546926420534,0.9278768853960955,-0.46241761094226747,-0.1536992203898948,-0.16377826156723216,0.36926575499572856,-0.1858447832363309,0.4316294407375607,0.7112091228931605,0.8555353524114437,0.9568594291883468,0.46232930998639454,0.7491794041252093,0.5801307748908013,1.0,0.8257942999052454,0.5019425875358686,0.05217009590389666,0.031048420006509474,-0.16072702370702963,0.8174798922566809,0.6018393682297898,0.6818370951158593,0.5341036868163251,0.6266204440296436,-0.19573720868147446,0.5758322821817629,-0.26526241948244594,0.7924505933689107,0.7241135724771086,0.7168240399380389,0.399399377034213,0.7915571295794197,0.717999768878042,0.7498754668167323,0.36787988178749015,0.8263819808824676,-0.2688112393987004,0.2441541305270838,0.8483092674597162,0.5776995371047647,0.8625416050897907,0.23442240105321227,0.4488770328441739,0.8108469794952158,0.21987320004828023,0.8753674586641488,0.7786350257140275,0.7994205061754511,0.8154985046109752,0.6827556570644692,0.7898549167274102,0.5550319469775368,0.00023224841941902116
Rolandic_Oper_L,-0.21114520687127378,-0.5019773949916938,-0.039580678870862994,0.30047237355363593,0.6854386992042343,0.25834135245732015,0.18833837823255153,-0.21017196860872367,-0.1621385700528876,-0.5624083869546842,0.8048232648313544,0.1708558550228323,0.8010479505084338,-0.529125894777502,-0.4333893232633344,-0.35223829392557254,0.44303188959118944,-0.39165529782807423,0.445465824188439,0.6876302308850561,0.8509862606408233,0.8263912589505636,0.16662953977885298,0.6323102698682618,0.3885109326618249,0.8257942999052454,1.0,0.4110530071355332,0.08765872912564357,-0.07023805588844279,-0.4132227776548271,0.6295882656978545,0.6207329195424311,0.5727814768000777,0.5175794697824889,0.6970089727206721,-0.3802931213618472,0.6123276109886228,-0.43884723417480537,0.5407210651813564,0.815914312888865,0.5120933627311463,0.21083475291033382,0.5819365563522982,0.7371171259673647,0.8001563850750236,0.1121525214768675,0.7980320828980176,-0.5189621017562307,0.1152968628997439,0.8170301162640091,0.6688224813223064,0.8115343440942613,0.0631102464933856,0.549907488172681,0.8246618105298309,0.1483153478548123,0.6778822687431265,0.8584490099852148,0.7638362722077469,0.819271272972201,0.6140670970328224,0.7957346885168257,0.5921880480798717,-0.06676749526450178
SN_pc_L,-0.16078280801479586,-0.23165727281311374,0.27711253332495794,0.4294739494340551,0.4373718263806607,0.35236224528057963,0.5672298635642776,0.010032008772704786,-0.11998562723281346,-0.3051417765874393,0.5097900814341766,-0.07562562068831455,0.45118583501861903,-0.2121952881601912,-0.13254776342259422,-0.15796073610990202,0.3794221276683029,0.04671241568713629,0.21563058913748975,0.27532168087902226,0.38767899328537603,0.45697751868242625,0.2527656786422865,0.3452028923414849,0.29038249567997426,0.5019425875358686,0.4110530071355332,1.0,0.03253905429666149,0.09489087873281171,-0.08031291965405558,0.4365784440017,0.4687571901278677,0.34558783751807026,0.4004524596920965,0.2627660660374755,-0.4175097875496238,0.36116838362862014,-0.26105421832471964,0.3394697522566438,0.45032625556444694,0.4607056031618496,0.3761914563315119,0.43516491160981047,0.4630746353540572,0.38667218861502006,0.40011963078293367,0.47206505407648586,-0.19469434587803852,0.11935334216497769,0.37872125433890924,0.2633666942528638,0.40355222913977384,0.17575495124415846,0.26986081069310186,0.41653394162103957,0.26772031901610954,0.5364778077962936,0.5185141713931803,0.40290354969568054,0.5529097809496354,0.33657000192330755,0.4483323325952952,0.362247199664959,0.18410478240521433
Thal_LP_L,0.4202348413450314,0.27449602210993673,0.03493319802295828,-0.18442620521326003,-0.043225091866714166,-0.22696281464199466,0.22013024494061412,0.30025528760996073,0.22755077644883573,0.34256864629091144,-0.010050864486662751,0.35682644840916444,0.08041196907820619,0.012762959142373055,0.08899073878494988,0.39948938753664187,-0.40872967019626955,0.07575324244015125,-0.23000956049228158,-0.14796377374163053,-0.13694369166633488,0.009685726761669476,0.09419813149530258,0.034269600980733915,-0.07110921659981569,0.05217009590389666,0.08765872912564357,0.03253905429666149,1.0,0.5562496071569344,0.25773416844379404,0.08603332012105744,0.10670667473784481,-0.05605573518390243,0.23311634472286474,-0.22736565286355073,0.3231859367961654,0.06248252446320354,-0.0010324886805134909,0.18055897211308772,0.05427458475216551,-0.09691391936759687,-0.17352339942743192,0.19233116321832128,0.17690724326786328,-0.07615942776714996,-0.28354142143368477,-0.13123466019294938,0.29131578931719904,0.39862101142963347,-0.11959715260768065,-0.29018500802934416,0.19796980960723684,0.3538134075246811,0.24366501300997356,0.05458584983713483,0.11197215392454803,-0.06523982437615024,-0.11131791817925331,-0.029863478814009536,-0.05410587318409375,0.04885578193668054,-0.015085625926222446,-0.09825434891117045,-0.4924265786571216
Temporal_Mid_L,0.7646917176239499,0.6793089062683526,0.11367116647157587,-0.3868459355373988,-0.21201378126114956,-0.4389821891686593,0.4696734120643293,0.5580484439085887,0.47230598258996,0.6851892429697296,-0.17414554001922528,0.5461446396126521,-0.020284553284143553,0.38173146399990165,0.2409682078801278,0.7976452062624165,-0.6949133680916398,0.2714643065723045,-0.5473955577570557,-0.32982175781221684,-0.3493084929742261,-0.08036411480056084,0.11600502926004058,0.05314079215065655,0.09149899400263795,0.031048420006509474,-0.07023805588844279,0.09489087873281171,0.5562496071569344,1.0,0.563346917990445,0.05954223194823493,0.11666598342563811,-0.08749938252610745,0.38528009464015733,-0.42064416087174394,0.6093393075281901,-0.029788084846027747,0.20610499421963321,0.1680000594993098,-0.0758799584098686,-0.17334178641022438,-0.31943390733136506,0.20774686263802522,0.018948556506530344,-0.35165384663728444,-0.07134641700062633,-0.3226751697435633,0.6103265482691856,0.48797924837821166,-0.29669048060494574,-0.5650284966046565,0.20216931790519393,0.7308435833932532,0.27185053173233714,-0.08343987310538188,0.05304876794079824,-0.1445168029708164,-0.31563642941573855,-0.22163887613662264,-0.11263940723692459,0.031343836578750076,-0.1661331391092643,-0.31178566265264585,-0.6372231824944772
Cuneus_R,0.5907158752488308,0.9141295809740548,0.6285667519222352,-0.025169958884495573,-0.12471412460170136,-0.6063580860989414,0.3366143315254944,0.5345975153383222,0.6916779620999923,0.7610079261048471,-0.5576143233054724,0.42283361830557326,-0.212375301609512,0.4745198649413976,0.8357116743604468,0.8337824417502211,-0.5559454854287698,0.8567303970673014,-0.5150250424410823,-0.24760752977504832,-0.4211639880841451,-0.24955899387057862,0.5265316654668317,0.07875238293314273,0.29632215663675576,-0.16072702370702963,-0.4132227776548271,-0.08031291965405558,0.25773416844379404,0.563346917990445,1.0,-0.006209340288290665,-0.4509498302872995,-0.07209274946677674,0.09292135910782476,-0.6661789474044999,0.7007323518983808,-0.2753776921847263,0.6428628525157054,0.021923995525612375,-0.448406592318363,0.13101349761495917,0.14847260689540265,0.2304609336795815,-0.23208017139025938,-0.6021641289940285,0.10592790895067002,-0.49266113079590984,0.9447741356758536,0.4436376189747804,-0.4437533929790183,-0.6508467937898882,-0.1488433609052051,0.46614544993614004,-0.45762251603300924,-0.41766743519482324,-0.05202074024446411,-0.04403491009931962,-0.6083657200351635,-0.4906584147100585,-0.32972843041559824,-0.35127727652917706,-0.49391783636241887,-0.47538426401578815,-0.25752171358094783
Thal_VPL_R,0.05496945405302243,-0.13543852399796422,0.2540695693800979,0.3914046936565173,0.7352428629699681,0.24251226321128797,0.2629236649935079,-0.10292347347654172,0.011048817927424745,-0.26706964563737445,0.6241217030194297,0.45082424954671535,0.8152271443165776,-0.3239758178207279,-0.01262777405285035,-0.003016683697268827,0.3239372314524824,0.0024294734328242943,0.23502961808362674,0.6803690450359963,0.667932597613456,0.7831240174639281,0.4996155095745346,0.7051318689545079,0.6363049452540701,0.8174798922566809,0.6295882656978545,0.4365784440017,0.08603332012105744,0.05954223194823493,-0.006209340288290665,1.0,0.45328808031251167,0.5485716905709351,0.44887954501005545,0.4321021139925226,-0.05957982392698397,0.5024532872194409,-0.24756669027564918,0.7561714467116538,0.5697013753952057,0.6892144611498855,0.42036536994528595,0.7665204358347285,0.6104896461161141,0.5572762028949443,0.4225093169695748,0.7496689251848663,-0.11280850056372728,0.319573523514002,0.713250676346954,0.4341328158448733,0.7342774315505003,0.2374475878746702,0.26030806906758064,0.6567958575828945,0.22098068271868276,0.7982289652727367,0.5929968425996526,0.6175503112056275,0.6176870752408906,0.5416204519490385,0.6383886665555693,0.4118852754265417,0.048106915987874276
Raphe_D,0.04484115606842779,-0.40308151196662284,-0.30265609176732433,-0.03369428683888037,0.2946523110422835,0.3159635565939712,0.2316851520759693,-0.16592684584382444,-0.24664432520270171,-0.3335771902248126,0.6871360225868675,0.18904124679117051,0.5655482371748046,-0.34985618014090075,-0.593966748329468,-0.2270866807661037,0.23138294290077407,-0.5033765806426427,0.3095713558731293,0.30485426635253826,0.5301570221945361,0.5899703700142827,-0.16415048599809598,0.3479871800079737,0.12293461960189025,0.6018393682297898,0.6207329195424311,0.4687571901278677,0.10670667473784481,0.11666598342563811,-0.4509498302872995,0.45328808031251167,1.0,0.3074405782647377,0.42127525211494987,0.5220349339403927,-0.2740126138218574,0.4396908051677606,-0.3941183054593647,0.45235124251239867,0.6521393668377761,0.12868187059352598,-0.0865002962339524,0.3369627114022623,0.5438689139956321,0.602201690006377,0.06026163664227381,0.5975501127721157,-0.4347362339364154,0.06306176384387316,0.5573891685710702,0.4379579538573409,0.6347882244547914,0.2822213344878115,0.7040383932682065,0.692502776684605,0.06648525697904807,0.3578650669835389,0.6362130079893611,0.6291978312190138,0.5442434906626514,0.6499731476794604,0.6947388332320229,0.4217700584498245,-0.08394392260261457
Thal_VA_R,-0.04254742626296757,-0.22274886359976745,0.22215282006907527,0.4305167009383005,0.537188380954816,0.24872633807160618,0.27790688776088596,-0.03560226104979328,0.0037067631290583396,-0.3146711763416946,0.5193432622620401,0.23835688735196264,0.6779284695052438,-0.2606098280746574,0.024360850380199937,-0.17593997659288113,0.3709054181206692,-0.04974164141827132,0.3040969615674811,0.5990578792838738,0.644016386430748,0.6376607006848695,0.445535655851633,0.5201544229055421,0.5838304565442257,0.6818370951158593,0.5727814768000777,0.34558783751807026,-0.05605573518390243,-0.08749938252610745,-0.07209274946677674,0.5485716905709351,0.3074405782647377,1.0,0.2479531245322754,0.3245801672741491,-0.1634473766576356,0.3762138086942366,-0.05368189378965236,0.5925106599526971,0.3859883395361102,0.5982118904158075,0.4082005648020153,0.530581929377805,0.604134413790922,0.5577439402962012,0.3195177686874357,0.6298540171287135,-0.18806154667401648,0.12533543189361734,0.6182964169540989,0.425460292632785,0.5555655411299029,0.1663027299387899,0.15833268040900678,0.4971926193798068,0.18959113780054726,0.6432990712129109,0.5152790354694301,0.5919003522177801,0.6700089277055074,0.5035604330781689,0.5382407462233842,0.3596385573811121,0.21888161292122202
Thal_IL_L,0.19235371914842533,0.0880991552500233,0.20627268639240734,0.03220604103084965,0.42716233136796006,-0.08327180846136857,0.4560940659823342,0.026057825248379747,0.1349726232511286,-0.07354621647128413,0.2963103059323084,0.35891179030694903,0.48948013233498316,-0.057367213517443574,-0.08979367083666596,0.19734121429676418,-0.0493494269950759,0.0368625027595348,-0.019258150785854897,0.20716532149901726,0.34003818515365514,0.47623954148140957,0.22892483131596092,0.5659645635687608,0.2651765493215681,0.5341036868163251,0.5175794697824889,0.4004524596920965,0.23311634472286474,0.38528009464015733,0.09292135910782476,0.44887954501005545,0.42127525211494987,0.2479531245322754,1.0,0.13115687344720822,0.06395384809376502,0.2802537680307405,-0.1405096243964324,0.3194277440698146,0.6563131648196281,0.2866702052659632,0.10664876025074901,0.48118151504770773,0.42509864347871934,0.311739756843496,0.19372359135320819,0.2913414237976072,0.029092309927582268,0.19881246730352461,0.40869060673126767,0.03445867887601066,0.5255403240471862,0.30456112672685876,0.3070911581883278,0.42030889609272104,0.08773602801949448,0.4395308075084207,0.35892527699770743,0.24510029283760126,0.3065559208618392,0.28160859625773743,0.42304909069593344,0.31781588948805883,-0.31357094259703927
Olfactory_R,-0.4502209821191456,-0.7255079470038239,-0.264602098136031,0.33479932959190034,0.512988987821765,0.49637386076692025,-0.13563220589367042,-0.4091742047684674,-0.4427406184835354,-0.7420103915572539,0.8040646130766633,-0.0915682853806328,0.6227436425441402,-0.5940039652470173,-0.5595762895530345,-0.6508133225220023,0.5652522956876372,-0.5439817659074747,0.6659922550729444,0.5730738930766096,0.766874321523965,0.6721673308574239,-0.07087392237539578,0.30657623992904287,0.08171856652129342,0.6266204440296436,0.6970089727206721,0.2627660660374755,-0.22736565286355073,-0.42064416087174394,-0.6661789474044999,0.4321021139925226,0.5220349339403927,0.3245801672741491,0.13115687344720822,1.0,-0.5875737992087966,0.4838629485739802,-0.4238754896466716,0.3277269941170133,0.6271100741334272,0.37810472714235593,0.2359896544941108,0.3143842569341428,0.507787809051843,0.8232843799630714,0.14346348288768096,0.7779683907770246,-0.7076228433107644,-0.10565528286708369,0.7725763273468856,0.8048968242250121,0.5279565926847879,-0.2550141538458811,0.46805789963092087,0.716838486029841,0.11369817441838909,0.5113312136298193,0.8447236746700922,0.7786290754531852,0.6940902522213881,0.5043479492983588,0.7850978328549629,0.5926471132865965,0.2567397993123205
Temporal_Mid_R,0.8508389356729643,0.8605411361154544,0.092724203010675,-0.5378544804729364,-0.385913382798924,-0.7144532693649344,0.04384267737674604,0.455056551945118,0.6912997112527227,0.8385410652627479,-0.5580258589502275,0.71749025999248,-0.19969555139503772,0.43693425755729204,0.4817477220032699,0.8713257003221427,-0.7653401086637975,0.37391745726052167,-0.5731837961918339,-0.2921045408018132,-0.4324715053899844,-0.24044813878003413,0.18954791160864407,0.045012079110598686,0.16025437875867904,-0.19573720868147446,-0.3802931213618472,-0.4175097875496238,0.3231859367961654,0.6093393075281901,0.7007323518983808,-0.05957982392698397,-0.2740126138218574,-0.1634473766576356,0.06395384809376502,-0.5875737992087966,1.0,-0.2595037878711585,0.5600961649848404,0.05487502430936256,-0.38617937414855397,-0.24832085831876283,-0.38289693025904836,0.005859934127398631,-0.22387587499298697,-0.5257992472468711,-0.2653136590768401,-0.5370192727831691,0.7845093659893846,0.4234681238483164,-0.4093063413806052,-0.642010350413625,-0.05518777202784566,0.6084778311418868,-0.13500265782276658,-0.3658055319981072,-0.30156262587863814,-0.270988356689979,-0.6694763859294813,-0.40297812624938145,-0.47733351487793285,-0.18216917874239402,-0.4429058756595253,-0.5757370897550963,-0.5122479276018539
Temporal_Pole_Sup_R,-0.07784083748016248,-0.3513670332582305,-0.1111983128709481,0.2778514212724949,0.5389081146032652,0.24005916955654394,0.06600190146046793,-0.0835494359384399,-0.17040143829989243,-0.3756870070463753,0.6530880218060048,0.24485333408955168,0.5743909538257491,-0.3909020073444166,-0.26438713136718445,-0.20232167012636598,0.3128435312119027,-0.258153820956648,0.3923285778997838,0.49835370309562127,0.5551885993667695,0.5792807737187643,0.2163176262903387,0.34329928854441744,0.14510709776872055,0.5758322821817629,0.6123276109886228,0.36116838362862014,0.06248252446320354,-0.029788084846027747,-0.2753776921847263,0.5024532872194409,0.4396908051677606,0.3762138086942366,0.2802537680307405,0.4838629485739802,-0.2595037878711585,1.0,-0.2962922223255745,0.5135006771447517,0.5561684247019322,0.39511259470484567,0.19629428696669948,0.5032550634882864,0.6099024391708863,0.5794863639330814,0.1797003593056352,0.6098061506247102,-0.3017175655145196,0.1031632442418741,0.5879589343532242,0.4874189669400832,0.5363134173333182,0.02894753789490501,0.36309495334485714,0.5729936331930537,0.102883695937829,0.5115870913506774,0.6201114636034298,0.6117636945256095,0.5243040156476679,0.48779874709240517,0.5686994623909238,0.4465100310497586,-0.04294213440939375
Frontal_Inf_Orb_2_R,0.45297036198946744,0.6392274126283506,0.33066286624894514,-0.13716494970562546,-0.29786409137508324,-0.44601050794726865,0.04721494817136755,0.3647751767267328,0.5331654666933223,0.5777993720154152,-0.5246942814603002,0.31723768981688266,-0.25863336864976477,0.2785785841906906,0.5566175113860634,0.4887953666453244,-0.40409623197911526,0.5431165039965508,-0.1719785089530026,-0.24324225133482083,-0.2676184473748167,-0.25496904060530756,0.24634522052431218,-0.05047576620291276,0.13314213384740178,-0.26526241948244594,-0.43884723417480537,-0.26105421832471964,-0.0010324886805134909,0.20610499421963321,0.6428628525157054,-0.24756669027564918,-0.3941183054593647,-0.05368189378965236,-0.1405096243964324,-0.4238754896466716,0.5600961649848404,-0.2962922223255745,1.0,-0.11991123214407434,-0.499537881595218,-0.0441330263155486,0.022726656041928393,-0.04996877476325519,-0.15900039459676724,-0.4128129984386694,-0.12224705099139196,-0.45530839894559344,0.6470275102960314,0.2895820739984624,-0.3498518487421047,-0.37700045459886594,-0.27094934959389616,0.3555463069747761,-0.4432820039040093,-0.3944503981828855,-0.2815925356423825,-0.1850896636955032,-0.5121649542354564,-0.34498024005972616,-0.2593124986600577,-0.23922292679655652,-0.3642196767750407,-0.5028571046798389,-0.013676978694936868
Red_N_R,0.20816243522524902,-0.07544045471713384,0.11181935670532273,0.3155395680865838,0.5870316595448355,0.14523520214881255,0.28113066440849616,0.05109762909389706,0.10199809573222864,-0.13652955721702112,0.5876400003102529,0.5725204253588858,0.780454819565121,-0.2584941488927575,0.04810212522479387,0.04991142507304586,0.15423290477309123,-0.09961295070412987,0.25758568101836143,0.5272797263682383,0.5914919161343545,0.7372854007816502,0.5465048518858848,0.5610673498487454,0.5134088605239657,0.7924505933689107,0.5407210651813564,0.3394697522566438,0.18055897211308772,0.1680000594993098,0.021923995525612375,0.7561714467116538,0.45235124251239867,0.5925106599526971,0.3194277440698146,0.3277269941170133,0.05487502430936256,0.5135006771447517,-0.11991123214407434,1.0,0.440452040870171,0.5753627987046915,0.33209697239688796,0.6932296959870818,0.590191067751908,0.5132802321966998,0.37015756947484935,0.6650194422542794,-0.044930258699409586,0.3030001406478425,0.6517447910845272,0.33303827785432155,0.7095509001626863,0.3046889307065517,0.3104948123055683,0.5757195404862355,0.24483537305504563,0.6760311858526349,0.49173135949034535,0.6269603486237839,0.56538731809485,0.6255920114580555,0.562417381060214,0.3292873665002376,-0.037011187431959226
Thal_PuI_L,-0.2190779194706386,-0.47896266912098273,-0.12004799262717479,0.16823485829367033,0.6389090551274831,0.31840992873897783,0.25607967013793465,-0.22551532195609297,-0.23441818886326238,-0.565740880468289,0.7360846694779908,0.16649537687839472,0.7109001762346313,-0.500601045751169,-0.5491693332977645,-0.30573595679580795,0.3952202711848327,-0.4053492564776099,0.4295344019358058,0.5684885191792806,0.7262282645560323,0.7646331142412462,0.01445464980639977,0.5843336736517073,0.20947744091896542,0.7241135724771086,0.815914312888865,0.45032625556444694,0.05427458475216551,-0.0758799584098686,-0.448406592318363,0.5697013753952057,0.6521393668377761,0.3859883395361102,0.6563131648196281,0.6271100741334272,-0.38617937414855397,0.5561684247019322,-0.499537881595218,0.440452040870171,1.0,0.40685054630485185,0.1054575495150294,0.5295109426104329,0.6984175521519616,0.7645721457769948,0.06207878137951951,0.7123997236423711,-0.5257738849393264,0.09256308276864642,0.721438968423554,0.5625739752514713,0.7458400036893114,0.036743604586957364,0.5755385593738771,0.792478017244031,0.14050461188335012,0.6088880462031465,0.7784876723867177,0.6825642469330873,0.6382377687700233,0.5472195050291094,0.8199935647656555,0.552082667575166,-0.11314259991077556
Precuneus_L,-0.22596633463997787,-0.16276508485212382,0.5558368431759653,0.8311832346478724,0.8711468746996194,0.20505383703672797,0.2397614609798641,-0.1374651909650371,0.09096060370454064,-0.3800523931269158,0.5305196318540125,0.1730762469833108,0.6687438038615481,-0.3290051596802778,0.31762274350564745,-0.15660868072415815,0.49192155297892504,0.30192553956426676,0.43193834901568634,0.6228397201192393,0.6518432374686984,0.6719023818181769,0.7393855154682002,0.6037148348665422,0.5829214384427983,0.7168240399380389,0.5120933627311463,0.4607056031618496,-0.09691391936759687,-0.17334178641022438,0.13101349761495917,0.6892144611498855,0.12868187059352598,0.5982118904158075,0.2866702052659632,0.37810472714235593,-0.24832085831876283,0.39511259470484567,-0.0441330263155486,0.5753627987046915,0.40685054630485185,1.0,0.8215152190324556,0.8372764921077995,0.5164505154292288,0.48324610169287424,0.5963536561349261,0.6502102766433149,-0.025709507062895265,0.12104305625419755,0.590521982432108,0.4528989407983181,0.5184556372296232,-0.04078386886146222,-0.0822661266305741,0.530955770929612,0.16340408395849926,0.9063751031851285,0.5476632364320257,0.5464787157384973,0.6553128585839073,0.29590707420393336,0.5248268952086174,0.4003885946782814,0.2606366948457961
