,Frontal_Sup_2_L,Putamen_L,N_Acc_L,N_Acc_R,Cerebellum_6_L,Temporal_Sup_L,ACC_pre_L,Cerebellum_7b_L,Calcarine_R,Thal_LP_L,Thal_PuA_L,Thal_VPL_L,Thal_VPL_R,Fusiform_R,Cingulate_Mid_R,Cerebellum_3_R,OFCmed_R,Rolandic_Oper_L,Vermis_6,Thal_PuM_R,Cerebellum_8_L,Postcentral_L,Caudate_R,Frontal_Sup_Medial_R,Cerebellum_3_L,Cingulate_Post_L,Temporal_Inf_L,Postcentral_R,Occipital_Inf_L,OFClat_R,ParaHippocampal_L,Thal_MDl_R,SupraMarginal_L,OFCmed_L,Thal_PuL_L,Raphe_D,Thal_LP_R,Cerebellum_10_L,Thal_VA_R,Temporal_Pole_Mid_R,Thal_VL_L,VTA_L,Olfactory_L,Frontal_Inf_Orb_2_R,Parietal_Inf_L,Frontal_Sup_2_R,Cerebellum_9_R,Vermis_8,Thal_MDm_L,Frontal_Med_Orb_R,SN_pr_L,Precuneus_R,Amygdala_R,Temporal_Mid_L,OFCant_L,Thal_PuI_L,Heschl_R,Cerebellum_Crus1_R,Thal_LGN_L,Rectus_R,Lingual_L,Precentral_R,Fusiform_L,Lingual_R,Thal_MGN_L,Rectus_L,OFCant_R,Cingulate_Mid_L,SN_pc_L,Cerebellum_10_R
ParaHippocampal_L,0.7769968741556941,0.9040430903626977,0.881524280979329,0.7582441685782726,-0.4524062559234709,0.7851732204704108,0.729047655752095,-0.776491281489206,-0.3392133788018127,-0.010050864486662751,0.8734425390769329,0.686018785733012,0.6241217030194297,-0.253419725917591,0.7796306068327497,-0.054978224385362165,0.2254679914933818,0.8048232648313544,-0.4908185491522101,0.6920513379307004,0.2557704157836018,0.33395650143162026,0.834615883809264,0.7086300191729356,-0.27800995878875123,0.6972304921173405,0.08252672580501526,0.6829837107456572,-0.23117100555077613,-0.5496817869745206,1.0,0.5492199219754564,-0.2046513939979835,0.5261601635982163,0.8082236871113023,0.6871360225868675,0.2784192685041366,0.09186866218466147,0.5193432622620401,-0.3062361229174408,0.7072961171421508,0.20531440139657633,0.8780628662155389,-0.5246942814603002,0.13460111670717642,0.7389741513759642,-0.4128811014063967,0.5590050401119466,0.32490667605638035,0.39329101876174527,0.16914685192513274,0.5847141221238497,0.9171672039513314,-0.17414554001922528,0.04551883185765064,0.7360846694779908,0.5729226566871463,-0.6058798459657463,0.5772652714744068,0.8262636549853164,-0.15924206434469518,0.6907993386932842,0.5105171341284781,-0.26759666746806926,0.36933791330805277,0.877908337121334,0.6326322214616192,0.7993327036880762,0.5097900814341766,0.14354395296732103
Thal_MDl_R,0.6749473815089629,0.61438257721073,0.5013827558329326,0.388937031328859,-0.1658696613795391,0.6872978921713129,0.46322614593252104,-0.3010324364103676,-0.12079887722668214,0.10507152772605916,0.5807002091649527,0.5621985921719694,0.691021403115277,-0.10561540017268473,0.68831851394201,0.24224029730606794,0.038903540371876544,0.6991442548630447,-0.16821608587738396,0.6807547893534968,0.0722435453130178,0.5520388666562465,0.6407584084273904,0.6555121845050504,-0.027427718497796922,0.600893965864684,0.2002484745251436,0.5800380636287286,-0.03676924363588231,-0.35579765211216496,0.5492199219754564,1.0,0.2331049520818675,0.38026911095209454,0.5108181158813898,0.45256077707109493,0.2031923382174927,0.0422153754403831,0.5268186221701678,-0.03343258526589418,0.6935135481510328,0.034365740135509255,0.4193287417707025,-0.25678134370618744,0.2170993649809584,0.6864640089486148,-0.03565481502922754,0.24009749563275418,0.5387503298392733,0.3641478723002262,0.31657553835742147,0.5483642739978457,0.538618630343685,0.023175270645673283,-0.09272193520120654,0.657834117606624,0.6308403704993111,-0.18084561466875948,0.3746440359092549,0.4633365986090473,-0.019630959588244686,0.7545287800229168,0.3300051456493849,-0.07850435299729022,0.6275452203078032,0.5453093694077092,0.3790731801631032,0.6560736917117342,0.5131675589804364,0.34276662854370665
SupraMarginal_L,0.025229119826081576,-0.08827711327404372,-0.2545488270957668,-0.17448220824795746,0.1913750998481577,0.09122426999116318,-0.18112602638019634,0.42602781001052537,0.1934161649596449,0.03493319802295828,-0.1463746960535374,-0.1432771733653433,0.2540695693800979,-0.010866986953702093,0.1056502023726806,0.10736662839874378,-0.08379532682886814,-0.039580678870862994,0.00843051781813842,0.08409047829224736,0.20550937775801337,0.7257340038894131,-0.07219272269003409,0.03609218903167123,0.1836653574492285,0.011952725104966892,0.17322999868648625,0.3604537419602976,0.11531898133366966,0.13016805338883194,-0.2046513939979835,0.2331049520818675,1.0,-0.18068176340618972,-0.23485984271521226,-0.30265609176732433,0.4403256571431277,0.23013755515895573,0.22215282006907527,0.19267682722741486,0.11532775398292959,0.003797835643963681,-0.271100607043383,0.33066286624894514,0.735627721890639,0.04591957309695956,0.3517480598057035,-0.11138542606978438,0.32449518100976366,0.0752754013567129,0.3793985047463413,0.4245748227904873,-0.2265675315045005,0.11367116647157587,0.03236309697367288,-0.12004799262717479,0.1627129541046473,0.31436297867814567,0.2268734171785865,-0.280651126054909,-0.019716990811354203,0.2563353294871957,0.009756604395380977,-0.027018598744752584,0.47659399977120764,-0.23869592965914194,-0.14125418500809495,0.12715119169138273,0.27711253332495794,0.1671370712848905
OFCmed_L,0.4492675625152478,0.5822835117916546,0.4768545037069648,0.5888031880884154,-0.37757778679647924,0.499913172628989,0.43516655407718646,-0.4574355943508333,-0.2828844164128768,0.0035837809111299197,0.4600491405344404,0.5057909306337537,0.33546178060291415,-0.27403018588071004,0.3992415926041021,-0.20791990670248828,-0.40576584622116985,0.5185754340468675,-0.31835761735561824,0.2559068700309648,0.23438735714107106,0.19534663154940138,0.32197005112416005,0.39553909989246716,-0.27534040409760824,0.38001746380199775,0.2713766267536979,0.3516979785319082,-0.13274542403684292,-0.32694792968306285,0.5261601635982163,0.38026911095209454,-0.18068176340618972,1.0,0.4161676360996574,0.47443168630747357,0.2588924792034735,-0.08205604818485944,0.16524063093519817,-0.2210438994295799,0.5696291021649275,-0.18839122730130486,0.44646691584877324,-0.4808485128756682,0.0363206505246309,0.45524879719546585,-0.36173870210193265,0.2859921642633266,0.09138417427875573,0.31143345860040883,0.12852116483752438,0.2443804412988307,0.4011388918308496,-0.12426268144839707,-0.15020030507207022,0.6545926988689819,0.23145691726517442,-0.5116285450636057,0.011157715266443506,0.6728663599443131,-0.2758469232027831,0.3836284418751544,0.20326006292942728,-0.20467887901203816,0.13545457893344717,0.6002298464076326,0.5492028346278404,0.4985123531106317,0.33593525844421984,0.20273342419915594
Thal_PuL_L,0.7201928478082856,0.828552120571053,0.7849425013107785,0.6232798358654706,-0.5252225661359615,0.5727073317209855,0.696981556058539,-0.7399790717093325,-0.40883834989511986,-0.12651267314000603,0.8566578598433767,0.6178782400257833,0.4751475983713206,-0.3994286617294737,0.6060654200690496,-0.1393817823679572,0.28554185581335406,0.6638875986395325,-0.47234105666722054,0.5957423471885285,0.1985954605103812,0.2027943073910419,0.7607901207771874,0.7590135079515906,-0.4170591638900937,0.5328637703838907,-0.03034003089075143,0.5386370237100985,-0.1512074205705539,-0.5367025391863502,0.8082236871113023,0.5108181158813898,-0.23485984271521226,0.4161676360996574,1.0,0.6016674835289505,0.0905757410856383,0.22346645008315894,0.35559673562897626,-0.183896464204765,0.5877364851748892,0.032722164869397184,0.8141933798604485,-0.4260081643837741,-0.09496778027999493,0.7066806736950415,-0.4622511558590367,0.5767078903960691,0.08113216762414048,0.5404398646549473,0.08095994573337074,0.37303314844308033,0.7946780783724914,-0.36521098270587404,-0.008719806451827052,0.7193066344541504,0.577786563524558,-0.5898787852853185,0.5136878231370605,0.7823239793116232,-0.34442012615534867,0.5266630697230852,0.23795993388986514,-0.4025630191107947,0.3621660774560083,0.8006810390884151,0.4055629224959191,0.6140757914328414,0.43408641182672536,0.15498285975883433
Raphe_D,0.5301570221945361,0.6362130079893611,0.5957402437679669,0.5633564400430676,-0.16713438396260782,0.6431654896188124,0.4379579538573409,-0.5415162976812328,-0.06383791505327256,0.10670667473784481,0.6947388332320229,0.7076263599033178,0.45328808031251167,0.04484115606842779,0.5655482371748046,0.2822213344878115,-0.028739711006608364,0.6207329195424311,-0.0653994751807052,0.5047057595972246,0.06648525697904807,0.10646237809069628,0.6271516319437445,0.4466196554202858,-0.08147684421326663,0.6347882244547914,0.1510733783623142,0.23002599363855422,-0.10596801889163485,-0.34985618014090075,0.6871360225868675,0.45256077707109493,-0.30265609176732433,0.47443168630747357,0.6016674835289505,1.0,0.06026163664227381,-0.08394392260261457,0.3074405782647377,-0.22237035652154372,0.6594272519350006,0.1261083444667818,0.5800879304468161,-0.3941183054593647,-0.08763646817219693,0.5113246340698288,-0.24664432520270171,0.3159635565939712,0.3309161748030266,0.3192459156997697,0.2316851520759693,0.3369627114022623,0.6291978312190138,0.11666598342563811,-0.052706490239082436,0.6521393668377761,0.30485426635253826,-0.3383489844444394,0.31532151977892964,0.5915041478589952,0.06841681421763832,0.46993526716656614,0.46683364785905435,0.07131236189275418,0.2383600245598609,0.5989986897619505,0.4558518353043088,0.5592594503421767,0.4687571901278677,0.026709629054476044
Thal_LP_R,0.23654837943463736,0.3052229457873603,0.10961149622775244,0.3048006087515186,-0.15840101502057105,0.3396370075591856,0.18019183251575352,-0.15933781509093695,-0.13917364094727444,-0.28354142143368477,0.17860020731744736,0.06261838648494446,0.4225093169695748,-0.21141209560995478,0.26944169739313295,-0.14421177392573553,-0.16095426777449473,0.1121525214768675,-0.35548782831493586,0.18397113359522826,0.24521024862883983,0.5918598846216648,0.1164398007330409,0.1645683118138792,-0.0733644455126212,0.18283853164458314,0.1779630467066035,0.5678769654233157,-0.08467357073201115,-0.049429972309357584,0.2784192685041366,0.2031923382174927,0.4403256571431277,0.2588924792034735,0.0905757410856383,0.06026163664227381,1.0,0.33931570075165657,0.3195177686874357,-0.17191948509966457,0.2799877652328999,0.21845539231431127,0.20713763975525304,-0.12224705099139196,0.5820069860066003,0.23752023555698973,-0.06876117364469284,0.24193037714628254,0.2160294450194906,-0.00233852959163722,0.17925274522690102,0.42819238887095296,0.16527786102501518,-0.07134641700062633,0.2560700220997241,0.06207878137951951,0.16568547695870073,-0.17300725016061058,0.4344477921150412,0.20025126667437385,-0.19192325624293696,0.32300498843905007,0.1539828429693474,-0.20373187879744692,0.34085659263265145,0.195555577803376,0.39699119397208793,0.4053531050092735,0.40011963078293367,0.19942702573315552
Cerebellum_10_L,0.22851115604514344,0.19768970842080036,0.14202967512246442,0.14415496433549949,-0.5622457151912833,-0.1278387762687543,0.3861762518272441,-0.325827048940058,-0.5454864428578179,-0.4924265786571216,0.11953500449744635,-0.3393143656400059,0.048106915987874276,-0.5584695883714328,0.06922702451434548,-0.4343282658626666,0.31263498896257386,-0.06676749526450178,-0.3169305541156917,0.06698377970063252,0.048833216388772235,0.2737953707923032,0.18194089877624642,0.37831886627019307,-0.4536929026659744,-0.2288898129107934,-0.2502550311568382,0.36962276985637615,0.02711035838224304,-0.1637224757933316,0.09186866218466147,0.0422153754403831,0.23013755515895573,-0.08205604818485944,0.22346645008315894,-0.08394392260261457,0.33931570075165657,1.0,0.21888161292122202,-0.13093477111190485,-0.15455827496766372,-0.07488438811725892,0.29012496059397486,-0.013676978694936868,0.0712980830125215,0.2609826283870307,-0.3470093972227268,0.5496400905448793,-0.2781185502483811,0.1443539009356884,-0.16650609997786203,-0.135380395102815,0.10231618873735915,-0.6372231824944772,0.16826972218017194,-0.11314259991077556,0.23089478673821848,-0.3216554041502225,0.5017830976071327,0.11582490073796625,-0.6688940685334481,0.04427712118315775,-0.4057025601267771,-0.6552980883131171,0.4241852190003373,0.15780505859534064,-0.09276397206323818,0.08821194525480906,0.18410478240521433,0.10006506784921336
Thal_VA_R,0.644016386430748,0.5152790354694301,0.5233765830397727,0.4122642435865621,-0.1201733807948911,0.5263377079218859,0.425460292632785,-0.2943206068001071,-0.09424104545954337,-0.05605573518390243,0.5382407462233842,0.35439739204613985,0.5485716905709351,-0.04254742626296757,0.6779284695052438,0.1663027299387899,0.16850340590780202,0.5727814768000777,-0.1916432322729819,0.6042269515793457,0.18959113780054726,0.5936148338736555,0.6102959668745279,0.5628776775559131,0.01974405171069852,0.5555655411299029,0.1082756471858003,0.6151748543022424,-0.13952867586038203,-0.2606098280746574,0.5193432622620401,0.5268186221701678,0.22215282006907527,0.16524063093519817,0.35559673562897626,0.3074405782647377,0.3195177686874357,0.21888161292122202,1.0,-0.07346620374308513,0.48199513645338704,0.13399378492840933,0.47102866634722784,-0.05368189378965236,0.3594705527773003,0.5884181643759209,0.0037067631290583396,0.24872633807160618,0.507910951238534,0.21621520356670393,0.27790688776088596,0.530581929377805,0.5919003522177801,-0.08749938252610745,0.12124992620612135,0.3859883395361102,0.5990578792838738,-0.12118714511795885,0.5768988161146091,0.2745688506170471,-0.07596808815912073,0.6716674784625514,0.2845517880671771,-0.1266198318660651,0.613561520612898,0.43469523565195095,0.28276311086337336,0.638240809079857,0.34558783751807026,0.2184093247675866
Temporal_Pole_Mid_R,-0.21432805464743274,-0.2518679149097454,-0.3444694641861331,-0.34729464008710936,0.44976056336634634,-0.18810558666905486,-0.43473740588972154,0.398054247768501,0.298308356502258,0.09595313686977217,-0.20857060787935683,-0.10675074478826518,-0.16131597182935875,0.22559381628507155,-0.16104619609143103,0.1679509675763388,-0.10099895516775366,-0.23849740084352256,0.16043629760612646,-0.21080573980430872,-0.04668243621332242,-0.04580972582186835,-0.15187320494649276,-0.11646893581380388,0.26520074979739783,-0.2438948599749372,0.2421272539367095,-0.09910262105856742,0.16473614659991334,0.29005955094699337,-0.3062361229174408,-0.03343258526589418,0.19267682722741486,-0.2210438994295799,-0.183896464204765,-0.22237035652154372,-0.17191948509966457,-0.13093477111190485,-0.07346620374308513,1.0,-0.12434578314474215,-0.012454859255750047,-0.3677530683695475,0.3476392651735806,0.07103370633440728,-0.23090430253557812,0.30377819121110033,-0.30033367867892086,-0.02039482731581944,0.028913054692709814,0.26896544727738847,-0.047179690343290524,-0.2354111694049255,0.21330654781398567,-0.05551723789495191,-0.1471737013933464,-0.13188088919095187,0.36302459390530656,-0.13312971443021718,-0.3100135953404008,0.16472564477385507,-0.08760376771645534,0.10596441624960395,0.19935760415430245,0.05780752115279086,-0.34986763875298726,-0.28794017982271297,-0.2252217516934426,-0.009086156699407882,-0.10802309905491911
Thal_VL_L,0.6517528732790824,0.7063213861208848,0.6236815628053819,0.5692315075465871,-0.1118779346136518,0.8049422162762759,0.42092712289094825,-0.3935861647395613,0.06585627575496547,0.18783416868788577,0.7771955976110231,0.8794289498931224,0.7162121542822056,0.0533472873684622,0.7714513767025173,0.2510932711280311,-0.16460809782814315,0.7772665058082413,-0.14895382047245248,0.6788788644983161,0.17958999968222747,0.518175018916158,0.704554558898115,0.541061371489206,0.06410290951108283,0.7888559287889764,0.25651593882677565,0.5128411786242726,-0.1606035229260528,-0.3679116231611006,0.7072961171421508,0.6935135481510328,0.11532775398292959,0.5696291021649275,0.5877364851748892,0.6594272519350006,0.2799877652328999,-0.15455827496766372,0.48199513645338704,-0.12434578314474215,1.0,0.10413851367443124,0.5392141699604109,-0.3185907286122956,0.3165873368566847,0.6198678067261437,-0.06737448167269397,0.1989836370131627,0.6015163163327704,0.4308284947218855,0.40660800707009837,0.7174842406322021,0.6441503673528537,0.20300339027158082,-0.1407612432250309,0.8248400847866879,0.5043184449565903,-0.2597940012805891,0.2938487551564505,0.6079241820495002,0.1439174107425777,0.7306405614412297,0.5759968173101917,0.10481157491654824,0.46233411678737457,0.6341607599346712,0.5180646943208521,0.7734512307347461,0.5151256978409547,0.2033492259158628
VTA_L,-0.011610581420026538,-0.025396017568467807,0.06549125132913436,0.000879598083565748,0.2953161872653095,0.13416883649337527,-0.052664101426584765,-0.0694894077866176,0.27377006576882323,0.12883192850126368,0.09977629909255378,0.14714555402411447,0.32636627255934486,0.39515547904651965,0.1862325985650659,0.28911835696456356,0.12442676768022347,-0.04750751754419705,0.08558666777037047,0.20454399946826005,-0.023419506810106554,0.11680607976756999,0.16837936091026315,-0.08559547031887765,0.4189379051752469,0.1802702890253358,-0.002509485955682876,0.18001380721822496,-0.1218040495903963,0.0844801295638311,0.20531440139657633,0.034365740135509255,0.003797835643963681,-0.18839122730130486,0.032722164869397184,0.1261083444667818,0.21845539231431127,-0.07488438811725892,0.13399378492840933,-0.012454859255750047,0.10413851367443124,1.0,0.05497760220648829,0.11496865461571869,0.3000083995042167,-0.09589383506378232,0.15534169508319198,-0.005140579388729988,0.32193200137539857,-0.29231875399163537,0.11600922716447098,0.35307635193991177,0.25739640351967563,0.2585996169461902,0.18018881990707009,-0.11799271496920712,0.0029898438586943438,0.22531650335719006,0.3140689118761507,-0.09383245871761339,0.4199905531936514,0.16707665587285944,0.41700486772890594,0.3174388346860171,-0.0023319210976403336,-0.029183104445231527,0.06971442087798235,0.18005792317147656,0.17869129086124577,-0.11396599176110854
Olfactory_L,0.809806835500741,0.8864761301681205,0.9281005862419645,0.7966520356471959,-0.6492637180631922,0.5916745373945563,0.8526344628549561,-0.8188113469665868,-0.5051529853427773,-0.23884053868174282,0.8289407686669252,0.5145886822902432,0.4473279802512714,-0.46112589242573104,0.6661300519786726,-0.2510707017768389,0.35363343522938934,0.728140808126866,-0.5522119618913692,0.604915428488858,0.11600613420773646,0.25596153364652013,0.7913645085847076,0.7801409584537098,-0.466199954287409,0.5611180804321982,-0.11527081716327334,0.612865302609639,-0.16633998512599987,-0.628354877136059,0.8780628662155389,0.4193287417707025,-0.271100607043383,0.44646691584877324,0.8141933798604485,0.5800879304468161,0.20713763975525304,0.29012496059397486,0.47102866634722784,-0.3677530683695475,0.5392141699604109,0.05497760220648829,1.0,-0.4574145779952942,-0.07381045117363226,0.7871230855833375,-0.4730126273401221,0.5638132567463355,0.08682666129393027,0.4444222243359324,-0.0793272167724248,0.3639780195742554,0.8543903533530519,-0.4277310428657297,0.11765546639815805,0.6605324180648869,0.5979479911318745,-0.6787686297216408,0.544853595613054,0.8459172358020173,-0.39625507009451905,0.5762308380973035,0.18255355526719103,-0.4716685038318843,0.33838278564935564,0.9085403032201457,0.46147630415890767,0.6711616300259937,0.3461574230872771,0.17751814494013915
Frontal_Inf_Orb_2_R,-0.2676184473748167,-0.5121649542354564,-0.4297532553119347,-0.47882305196369257,0.5156851073368878,-0.39328812756832976,-0.37700045459886594,0.49643713852146965,0.4517888018950526,-0.0010324886805134909,-0.3642196767750407,-0.3197719270881945,-0.24756669027564918,0.45297036198946744,-0.25863336864976477,0.3555463069747761,-0.1896603679954022,-0.43884723417480537,0.4239670026247167,-0.24830981088094012,-0.2815925356423825,0.044080854437742026,-0.29428255041815177,-0.2495270718970443,0.41911285317904223,-0.27094934959389616,0.04669230309845605,-0.23214303420833904,0.2225301722625227,0.2785785841906906,-0.5246942814603002,-0.25678134370618744,0.33066286624894514,-0.4808485128756682,-0.4260081643837741,-0.3941183054593647,-0.12224705099139196,-0.013676978694936868,-0.05368189378965236,0.3476392651735806,-0.3185907286122956,0.11496865461571869,-0.4574145779952942,1.0,0.1361508344757975,-0.39545591534706515,0.5331654666933223,-0.44601050794726865,0.0864799005052026,-0.2255502874257922,0.04721494817136755,-0.04996877476325519,-0.34498024005972616,0.20610499421963321,0.35545807419951014,-0.499537881595218,-0.24324225133482083,0.6567325427659662,-0.09407449060737481,-0.50168992745986,0.2566889254115405,-0.17746628965245662,-0.13002004359204525,0.34588474313442513,-0.054029866658932946,-0.4977901924993004,-0.5262661069410478,-0.3262878698054378,-0.26105421832471964,-0.15994211319257506
Parietal_Inf_L,0.07608244724174257,0.09099396048517028,-0.04813342666588399,0.04602937871590333,0.2396040822679108,0.3632269790928686,-0.12646989214107768,0.18935436323971094,0.23607714457507722,0.20348717571224925,0.07664432841386387,0.08601714834522711,0.4078043568791653,0.15483929246136116,0.3236539626099468,0.11242005615424397,-0.16716384894206465,0.11911419688933587,-0.13199830118343833,0.22867331166939497,0.4026592862082732,0.7278427305110986,0.09998238367255512,-0.015587816297275018,0.30659903040109326,0.2171707716198478,0.29056946649975296,0.537588741836496,-0.11206803286403688,0.15193237662350326,0.13460111670717642,0.2170993649809584,0.735627721890639,0.0363206505246309,-0.09496778027999493,-0.08763646817219693,0.5820069860066003,0.0712980830125215,0.3594705527773003,0.07103370633440728,0.3165873368566847,0.3000083995042167,-0.07381045117363226,0.1361508344757975,1.0,0.027541921256234378,0.234473975208597,-0.019966884745726377,0.506900568518651,0.026779062143994278,0.434910024639981,0.634813005338708,0.06472922689209065,0.27452515731443666,0.06999494283389492,-0.021178816895413295,0.14181018412945118,0.18622822004733677,0.35711980173610847,-0.08215364127636438,0.13444018138897018,0.3677938787109005,0.4153591483107319,0.08288722504932793,0.34110498705393033,-0.03926525786294738,0.17533769196587648,0.3902573313184695,0.3521151343894124,0.09549623580742525
Frontal_Sup_2_R,0.9497238658649568,0.8890710402704275,0.8223806128567762,0.6934136995233958,-0.5774426830214286,0.6499843213224245,0.8321363083857829,-0.5524526673616652,-0.4645665372026953,-0.1507507720125962,0.7569366394119333,0.528454775160261,0.6122854243172192,-0.5060442932568966,0.7508476001735772,-0.16056413951172405,0.2843666727074052,0.8412590975064266,-0.506640144888496,0.6999462337159496,0.069415477477134,0.5350961087079601,0.7676169121658137,0.9132054927277686,-0.3733104474994377,0.6356917896813944,-0.02407424216353651,0.6876186115158864,-0.0014308635569290026,-0.6797055375230767,0.7389741513759642,0.6864640089486148,0.04591957309695956,0.45524879719546585,0.7066806736950415,0.5113246340698288,0.23752023555698973,0.2609826283870307,0.5884181643759209,-0.23090430253557812,0.6198678067261437,-0.09589383506378232,0.7871230855833375,-0.39545591534706515,0.027541921256234378,1.0,-0.25704284609148004,0.41165650685637517,0.2637417830147164,0.5686620106456616,0.018573821789255183,0.4728833161526286,0.7519336088285177,-0.39489926312433565,0.026623741333740972,0.737074033521631,0.7993078636398091,-0.5323150414535965,0.5355547403481165,0.7598824194074038,-0.4049333442525261,0.7630164295866987,0.05630994033862977,-0.49076601553452276,0.6047363358375178,0.8161775326525643,0.4095321634342653,0.7322972052937708,0.42461522982246225,0.40847382272565297
Cerebellum_9_R,-0.16880373923963043,-0.43415831771850694,-0.3663147632596092,-0.36190466611804484,0.5934037814019562,-0.1057676794469815,-0.4569637316300884,0.580146706086302,0.5747201019752194,0.22755077644883573,-0.3114505227553197,-0.026556892551495053,0.011048817927424745,0.5573954357745807,-0.05574024064945091,0.5171816928735539,-0.16342456674169187,-0.1621385700528876,0.425683807007275,-0.001879559130416741,-0.27881028315720746,0.21190984633260831,-0.19939699884259396,-0.2946808872201778,0.632657223897561,0.06219159923873617,0.18133912984820943,-0.16924507984963577,0.05150430110115283,0.27747500868659153,-0.4128811014063967,-0.03565481502922754,0.3517480598057035,-0.36173870210193265,-0.4622511558590367,-0.24664432520270171,-0.06876117364469284,-0.3470093972227268,0.0037067631290583396,0.30377819121110033,-0.06737448167269397,0.15534169508319198,-0.4730126273401221,0.5331654666933223,0.234473975208597,-0.25704284609148004,1.0,-0.7186060225354793,0.38473274909688543,-0.3050716495558993,0.2323890302041092,0.20445669964058522,-0.2765322374232022,0.47230598258996,0.11748997013207474,-0.23441818886326238,-0.10405055707989885,0.7302591481429757,-0.18461564754214774,-0.47088521648116943,0.5288360208872727,0.07814303645716988,0.10420651752504066,0.5566263623243484,0.001686556191336315,-0.44748167519150556,-0.22253553038035057,-0.13054146135921682,-0.11998562723281346,-0.04061925982819012
Vermis_8,0.3478769275998469,0.5481320429784693,0.5017761745446924,0.4256944693423383,-0.6227404005425828,0.26266444117833315,0.5344025220535902,-0.6033375523352995,-0.5433979720210651,-0.22696281464199466,0.4772649639592142,0.11732381626289846,0.24251226321128797,-0.5499735218784308,0.296135690937496,-0.37817421702694826,0.249688584136249,0.25834135245732015,-0.4128265302226998,0.22838997055355775,0.43732827405800095,0.09480977862602763,0.4323807036140079,0.47344547033791,-0.5555378828116929,0.08911907554633106,-0.12078977760601306,0.3865945619171351,-0.10472291023370937,-0.37607873586698753,0.5590050401119466,0.24009749563275418,-0.11138542606978438,0.2859921642633266,0.5767078903960691,0.3159635565939712,0.24193037714628254,0.5496400905448793,0.24872633807160618,-0.30033367867892086,0.1989836370131627,-0.005140579388729988,0.5638132567463355,-0.44601050794726865,-0.019966884745726377,0.41165650685637517,-0.7186060225354793,1.0,-0.16864692571720444,0.3005532442630302,-0.020763252294089603,0.02632778559327335,0.4255625036601132,-0.4389821891686593,0.04737229532061107,0.31840992873897783,0.32353117902983913,-0.6264090054608161,0.5185188712766928,0.4822767730034381,-0.5076875420451753,0.1522683373855842,0.009696367171990928,-0.5639169401225347,0.31146092239307566,0.5111864237200678,0.2934749273372137,0.36023408786379324,0.35236224528057963,0.12345197490962762
Thal_MDm_L,0.3833565537231118,0.22765978382636054,0.2289811164201796,0.14881262450903393,0.35348792411000185,0.5659517572294526,0.04356599436978892,0.13887247925047153,0.5000332787123158,0.3290068152308846,0.37877175213494674,0.5610911863312138,0.7121014663218506,0.5227429007323676,0.6717512975548127,0.6459118386479802,-0.19101523230834966,0.46916858497727637,0.2644363432300237,0.7043975896592314,0.15427575421275574,0.5642965178067931,0.44325926888268624,0.18922319640389956,0.5901483024035941,0.6894235907906039,0.278242661288896,0.34921416982223874,-0.05266361004752996,0.015210367372082286,0.32490667605638035,0.5387503298392733,0.32449518100976366,0.09138417427875573,0.08113216762414048,0.3309161748030266,0.2160294450194906,-0.2781185502483811,0.507910951238534,-0.02039482731581944,0.6015163163327704,0.32193200137539857,0.08682666129393027,0.0864799005052026,0.506900568518651,0.2637417830147164,0.38473274909688543,-0.16864692571720444,1.0,-0.007562843500417328,0.4749755518606706,0.6908917743244708,0.35967123479559926,0.5183686463170332,0.007954366787616386,0.3157662558409945,0.40541948442539766,0.31751012176760746,0.3043094939112932,0.07937313456857815,0.5559641999617846,0.6664166246055275,0.614974264302049,0.5115674567290047,0.42455132490046116,0.13366825135141835,0.22490675348279152,0.6186826632806315,0.28225971502428576,0.09109741748564675
Frontal_Med_Orb_R,0.4932409662126114,0.5545558611681968,0.4197400901934238,0.3470125434225564,-0.45529829962047447,0.31918443760121534,0.4351290997477359,-0.3291907883905549,-0.41926053878065916,-0.053540129055855555,0.5119516442407557,0.3323235657540296,0.22248204126761834,-0.4209051059492402,0.35181390725211537,-0.27263826500469535,0.09025864951127127,0.48997280634858903,-0.36236485927281,0.3213597577481886,0.1171066892243023,0.2762576925297147,0.4097596655847483,0.5487845951763113,-0.39119559572104207,0.24168597680764684,-0.05242906671871398,0.3680006608343104,-0.012367271770995763,-0.3177893466480171,0.39329101876174527,0.3641478723002262,0.0752754013567129,0.31143345860040883,0.5404398646549473,0.3192459156997697,-0.00233852959163722,0.1443539009356884,0.21621520356670393,0.028913054692709814,0.4308284947218855,-0.29231875399163537,0.4444222243359324,-0.2255502874257922,0.026779062143994278,0.5686620106456616,-0.3050716495558993,0.3005532442630302,-0.007562843500417328,1.0,0.006178632031347866,0.20098191966388593,0.3812714015397217,-0.3512071792655428,-0.21209446871608886,0.5114671734817643,0.42741331398735344,-0.4218811550074801,0.20943985076706004,0.5181368512817105,-0.4247544239642212,0.33948218174850786,-0.06217370830975049,-0.45477836308273506,0.3137593019062057,0.4861711861501938,0.09784705444294016,0.33492588955033775,0.21895768409143637,0.24057157160547307
