,Occipital_Mid_R,Frontal_Sup_Medial_L,Red_N_L,Frontal_Inf_Orb_2_L,Thal_PuM_R,Thal_LP_R,Temporal_Sup_R,Thal_MGN_L,Precentral_L,N_Acc_L,Calcarine_L,SN_pc_R,Rectus_R,Rolandic_Oper_R,Thal_LGN_R,Calcarine_R,Postcentral_L,Cingulate_Mid_R,Cerebellum_Crus1_L,Frontal_Mid_2_R,Temporal_Inf_L,Hippocampus_R,ACC_sub_R,OFCant_L,Vermis_7,OFCmed_L,Vermis_6,Thal_AV_L,Cerebellum_8_L,Thal_MDm_R,Cingulate_Mid_L,ACC_sup_R,Cuneus_R,Paracentral_Lobule_R,Temporal_Inf_R,Angular_L,Hippocampus_L,SupraMarginal_L,Cerebellum_9_L,Temporal_Mid_R,Thal_VPL_R,ACC_pre_R,Lingual_R,ACC_sub_L,Precuneus_L,Frontal_Med_Orb_L,Thal_IL_R,Temporal_Pole_Mid_L,Thal_IL_L,Cerebellum_3_L,Thal_VL_R,Thal_LP_L,Insula_L,Cerebellum_6_L,ParaHippocampal_R,Frontal_Sup_2_L,Frontal_Mid_2_L,Putamen_L,Insula_R,Pallidum_L
ACC_sub_R,-0.2793748696501113,0.6407724458385607,0.2121804359517727,0.28611409741132793,0.42304949196094527,0.07976422563391246,-0.1804086208625438,0.3280816402326961,0.13328814259355679,0.6232600921802124,-0.6502683979105074,-0.542303210797376,0.6440574996757149,0.4843148961205327,0.4060012608970065,-0.529843798731292,0.2242298133458822,0.45565210753061336,-0.32986586201261625,0.47640598016727914,-0.247170617282803,0.6191592650828327,1.0,0.20557391257492544,0.6228234188397905,0.23219368683807662,-0.5333406369052813,0.07674772062811072,-5.45158133659459e-05,0.2835979580572908,0.44229196506854096,0.6734768436558178,-0.5150250424410823,0.4275569543441863,-0.23326543301459768,0.016532787741153625,0.5444855334081845,-0.12636179438120812,0.19817030625845,-0.5731837961918339,0.23502961808362674,0.7293425701838471,-0.5830626268695034,0.5209312357243313,0.43193834901568634,0.313502085243695,0.2004197518387042,0.37432290043651284,-0.019258150785854897,-0.4670499165312675,-0.09458888666609651,-0.23000956049228158,0.5812646572165494,-0.6209898335922611,0.6054274031383694,0.6409037625570375,0.6553628666757222,0.6221802496605054,0.6502951595211668,0.05843950541828171
OFCant_L,-0.0006013978156085584,0.10489490452894547,0.11668791735508958,0.11548852529338884,-0.019894911159423274,0.2560700220997241,0.13704132621058832,-0.04598055257816092,0.02626361098849487,0.07861714831230883,0.017068340219434194,-0.14616997987971664,0.03219410956668413,0.12720653381593183,0.013331401892214358,-0.02561752614461879,0.11693222263513883,0.040859582453731294,0.012499686113884011,0.11254815647103247,-0.09928249288015897,0.04822657093448271,0.20557391257492544,1.0,0.08815733177368518,-0.15020030507207022,-0.052779541707538645,0.26567373777324294,-0.09161622231965058,0.011144666378414115,0.06846387842254525,0.02433317635548065,0.046836959701807894,0.04265167990124292,-0.057611271528848186,0.19433546453444778,0.07996086880167566,0.03236309697367288,0.0798302526353987,0.04697174344543331,0.012801040842463772,0.07048884221267432,-0.028264599540046616,0.013962981141839529,0.1593614035057419,-0.03074845929045734,-0.13311436137813826,0.035343171676772776,-0.257756956122535,0.04369517095955245,-0.12439485891784953,-0.050440643184226884,0.1841241356227009,0.013661456319382544,0.02522970057039246,0.11353080798616502,0.10399486371650543,0.015391108202590953,0.25522945345021675,0.11216755483061736
Vermis_7,-0.39365320632748996,0.6330397474409679,0.17321288164994694,0.3680607919871051,0.3139005928390123,0.3502885436233436,-0.45680396990174876,0.4878014441285714,0.27205301656400727,0.5772262662057495,-0.7367795875313006,-0.6019893590225067,0.5741071285238522,0.21325034974733614,0.4892556486179717,-0.7045417318669758,0.33818192778382483,0.3816111294921297,-0.4935132985852524,0.41070607871306486,-0.1768064035456669,0.6401767688802333,0.6228234188397905,0.08815733177368518,1.0,0.3154112987949512,-0.6332722671031001,0.19732728463405702,0.09146759446506172,0.07539338571287826,0.4113089016975487,0.5899138033061863,-0.5559454854287698,0.5505810156584017,-0.3301248937758284,0.01541808781279272,0.513373407489365,0.06746257333220831,0.5026235686955753,-0.7653401086637975,0.3239372314524824,0.8259611295717225,-0.7877410534146216,0.5419335831168192,0.49192155297892504,0.2706235686316548,0.20802267643107558,0.2929722218617894,-0.0493494269950759,-0.6613979031166461,-0.22559700044085426,-0.40872967019626955,0.5689391592340974,-0.7389291278325281,0.5268569410686395,0.6435581731898771,0.6677105176033696,0.673509230939305,0.5803585864237922,0.052440682255153845
OFCmed_L,-0.1950461944989513,0.4506193025752162,0.3575812419795714,-0.024147444826503345,0.2559068700309648,0.2588924792034735,-0.025455512107904425,0.13545457893344717,0.29606458780221984,0.4768545037069648,-0.4447362808172088,-0.34143029602845015,0.6728663599443131,0.2765493991085169,0.34418978025699737,-0.2828844164128768,0.19534663154940138,0.3992415926041021,-0.27280948555531603,0.39811821202699127,0.2713766267536979,0.47521981057796137,0.23219368683807662,-0.15020030507207022,0.3154112987949512,1.0,-0.31835761735561824,0.045964547937071415,0.23438735714107106,0.05837966390854381,0.4985123531106317,0.5217294556536719,-0.39861142438641933,0.42270439663977105,-0.3529193957456745,-0.2694635644676942,0.42705778718343923,-0.18068176340618972,-0.1117414918572586,-0.40233687011367464,0.33546178060291415,0.3470969471094769,-0.20467887901203816,0.7039797022106549,0.20118255840283888,0.1685626806203372,0.3291438963715109,-0.1824761982743357,0.6149915176797639,-0.27534040409760824,0.12965825221967803,0.0035837809111299197,0.3401423756786115,-0.37757778679647924,0.432790378031621,0.4492675625152478,0.44976972629672407,0.5822835117916546,0.35818308063760884,-0.14782277739843402
Vermis_6,0.24325078815445522,-0.44735028523734244,-0.20423646846608687,-0.38086402314107,-0.11953617700096462,-0.35548782831493586,0.4952995998346429,-0.09858851944555283,0.023678687520902405,-0.44292226631501874,0.6542214138121027,0.5108345142014366,-0.5186332606117453,-0.04359584721913808,-0.18735094897179452,0.6258611501963517,-0.190362708443036,-0.19756522140481994,0.2844147631329193,-0.24657621062832247,-0.08717178202214716,-0.47958989729782553,-0.5333406369052813,-0.052779541707538645,-0.6332722671031001,-0.31835761735561824,1.0,-0.0696670326265412,-0.24533147964084756,0.08170053618259152,-0.2612346542359015,-0.4223207291230156,0.4574497360776057,-0.45759651214193175,0.4596227174784222,-0.07849033620696375,-0.35119062280621216,0.00843051781813842,-0.14777605050030648,0.7533235664003719,-0.08874225962358014,-0.6839098277955536,0.7254605410822542,-0.5624233957653496,-0.4329962657614086,-0.2001187141147086,-0.10298940193409596,-0.1866690523453155,0.0692471120603941,0.6314396102519967,0.24577929643402163,0.22310384064322508,-0.4963237726179683,0.5664900116008612,-0.35208618501722777,-0.42905338421374517,-0.5205110692067698,-0.5877652699828146,-0.3464056356178482,0.05328417919188455
Thal_AV_L,-0.0797864542082624,0.45725629958933545,0.4667192359958518,0.2194162508586418,0.4749681513466861,0.5258761720889312,0.27580940791740705,0.4404182606895864,0.4358734459764861,0.3006768046517602,-0.007554150523509714,0.08831048925144674,0.10707558539964754,0.38758478047831957,0.4694608575167964,0.03884848304225039,0.6057113976202091,0.5075372650859935,-0.01707832794793038,0.5259319417012097,0.03389752351560446,0.4343652443432983,0.07674772062811072,0.26567373777324294,0.19732728463405702,0.045964547937071415,-0.0696670326265412,1.0,0.21169161975816903,0.37727582879101146,0.5123850698914324,0.2730099678159599,0.13225356112714856,0.422635307535073,0.09565280715773532,0.35134503719720284,0.4262795333914193,0.3054154143311438,0.13685276575848934,0.036202786751601004,0.5049533133495471,0.31125115211483234,0.009587991452093398,0.08801634748046942,0.5508548719231142,-0.1630320697131879,0.37448322179356386,0.06049934062052851,0.08501635808519292,0.16921751282800818,0.3183933079357505,-0.06957130526957461,0.4636422637943497,-0.031223574922110257,0.33815538321481675,0.43192130137386925,0.45814641423947466,0.29249913929019944,0.4514905599760095,0.491195887538872
Cerebellum_8_L,0.12065273419762074,0.18502556169831536,0.24404255704210326,-0.06638974769029171,0.18063691056643025,0.24521024862883983,-0.1559957725283273,0.18524353597399792,-0.034626308305021294,0.09812577264433284,-0.16393996813314773,0.006172669226485443,0.1617474346601732,-0.03179149671071745,0.029819416382895047,-0.03506779733005173,0.23333754927619813,0.21324527734392384,0.21333919130119602,0.14809983500135088,0.26172422660325323,0.2997015140820143,-5.45158133659459e-05,-0.09161622231965058,0.09146759446506172,0.23438735714107106,-0.24533147964084756,0.21169161975816903,1.0,0.04165479761659443,0.3265262765910928,0.11069907400300312,-0.05202074024446411,0.19569381321225043,-0.17202221184609182,0.1515209825080612,0.20495383211841625,0.20550937775801337,-0.26563147123021785,-0.30156262587863814,0.22098068271868276,0.09991886921415913,-0.1611719948544946,0.1039966112569482,0.16340408395849926,-0.32969831992767523,0.18562046056833656,0.026305538326209597,0.08773602801949448,-0.038705716549173576,0.09034601397799108,0.11197215392454803,0.16087810845522058,-0.032443357979419385,0.18300919871026183,0.08425630912066957,0.19155671109825587,0.2565699253258462,0.039552874071882675,0.05055664916297099
Thal_MDm_R,0.002452110880992156,0.6143914651608415,0.47080625564265666,0.3085129213780913,0.7621176799287376,0.09214096013019324,0.5275556782235155,0.5727411451457944,0.6373671269231117,0.4078780640542139,0.07507109083292005,0.21155537985714756,0.2832536604884933,0.6140965032429012,0.5304771024484393,0.26360773595054776,0.5623312730960122,0.725085646464807,0.22717743227634846,0.7164342005323907,0.1522267999980755,0.5164169530260747,0.2835979580572908,0.011144666378414115,0.07539338571287826,0.05837966390854381,0.08170053618259152,0.37727582879101146,0.04165479761659443,1.0,0.635856550166192,0.43954165211869906,0.18419761849603544,0.4807226815566118,0.3422162986727164,0.06224046581058651,0.6245566434783045,0.26737374864753816,0.10551461682386047,0.12330170727906964,0.7130796884015981,0.16922108659685153,0.2414388659626203,0.09515198889088708,0.5184128850131708,0.290889973902433,0.684179773828938,0.4473951011986514,0.40794599231394546,0.34624611575416414,0.6539322896209537,0.26927512418047017,0.5954087864803381,0.16428805339368716,0.5205339934175823,0.5800351059535942,0.5616421573061772,0.4429039291677062,0.5458422020602511,0.6282591960964767
Cingulate_Mid_L,-0.15166694749190304,0.8673751357320901,0.7437900165975759,0.08107531834263915,0.8218545853025062,0.4053531050092735,0.35210498700528736,0.5784989317984517,0.6784259052087498,0.7468446165414319,-0.3679141472773653,-0.16299208653208422,0.6925199502642134,0.722988845327298,0.743474655821194,-0.10365618227935791,0.6853348760913209,0.9579990246333819,-0.1667930324844532,0.8623863583122585,0.0783212487467738,0.8733702380572249,0.44229196506854096,0.06846387842254525,0.4113089016975487,0.4985123531106317,-0.2612346542359015,0.5123850698914324,0.3265262765910928,0.635856550166192,1.0,0.7673967884170726,-0.23232109218046249,0.7970054719877129,-0.000661493331186423,0.019536398049508335,0.844670327651551,0.12715119169138273,0.0038237950932375657,-0.2703817946365791,0.8219831389580726,0.4937582516411368,-0.09610613264382817,0.5076725918282612,0.6849352267033005,0.19725447101405286,0.698739084564871,0.3039084052612857,0.49401517989524857,0.0523067171156233,0.34281309313345926,0.0385887099664203,0.7431572302068927,-0.26710334937278984,0.8155257622754462,0.8127698459970579,0.8326965295342427,0.7879248730720773,0.7898296528349532,0.5334556364917197
ACC_sup_R,-0.22989762928987137,0.8507668471212938,0.581848952147979,0.12700500446135313,0.6948449940005248,0.09818161048021239,0.09804145570075315,0.4334371880543903,0.4054973347181533,0.9192320822733484,-0.701210107025107,-0.4851009128449271,0.8175419434917366,0.7771494888821248,0.7080793628497845,-0.3929105668728162,0.32353244940724146,0.7929325103953158,-0.3909942998112094,0.7762813403921555,-0.07649753715074638,0.8559668989603475,0.6734768436558178,0.02433317635548065,0.5899138033061863,0.5217294556536719,-0.4223207291230156,0.2730099678159599,0.11069907400300312,0.43954165211869906,0.7673967884170726,1.0,-0.6021641289940285,0.6175211276578059,-0.21293448968367523,-0.24965202852918525,0.8353271949732421,-0.2337294003622122,-0.0019897140416808377,-0.5257992472468711,0.5572762028949443,0.7547685874303144,-0.3554553877716111,0.6572265282391488,0.48324610169287424,0.27489101069064636,0.5241972798275355,0.3071065408905299,0.311739756843496,-0.3225024959681525,0.08921872699301106,-0.07615942776714996,0.7584713491773354,-0.5539114298021827,0.8962428208840728,0.8471079026436767,0.8768757442148137,0.8680644506157669,0.8220018750678384,0.3272869839396105
Cuneus_R,0.28561590624734406,-0.37135124963605076,-0.16968419302482815,0.1706823685582334,-0.1762811853509691,0.10592790895067002,0.42283361830557326,-0.0061819198220166354,0.07875238293314273,-0.6008905272350435,0.9141295809740548,0.7482710104532547,-0.6561367671953214,-0.30671611698494716,-0.3659695684807146,0.7285371301869035,0.2653585330018111,-0.212375301609512,0.5345975153383222,-0.18934149861796185,0.27568262925146736,-0.49266113079590984,-0.5150250424410823,0.046836959701807894,-0.5559454854287698,-0.39861142438641933,0.4574497360776057,0.13225356112714856,-0.05202074024446411,0.18419761849603544,-0.23232109218046249,-0.6021641289940285,1.0,-0.12471412460170136,0.5366307204856183,0.5703172572432266,-0.3788851567473541,0.6285667519222352,-0.02119779805620632,0.7007323518983808,-0.006209340288290665,-0.6421823089021141,0.5866666153204688,-0.5802122168626813,0.13101349761495917,-0.07647406875295397,-0.036521749754517795,-0.10559493805718279,0.09292135910782476,0.6879754170637636,0.4238177208713178,0.25773416844379404,-0.32972843041559824,0.7465419736724251,-0.5526271302507244,-0.4211639880841451,-0.44243543506429767,-0.6083657200351635,-0.4352140788024945,0.20669646742620687
Paracentral_Lobule_R,-0.22766579968476322,0.7879849497822815,0.516066016185868,0.3057240770913214,0.6130205394821311,0.51588528173873,0.13659552833783303,0.5938464084451957,0.6986204369637227,0.6208549708035507,-0.365607545138502,-0.22689238771761847,0.5962560690087733,0.4404739032999929,0.6424467691857834,-0.2556088605564844,0.7911043480740655,0.7512799312491049,-0.296330884096788,0.7045227481814607,0.03585951601466772,0.7586334312519489,0.4275569543441863,0.04265167990124292,0.5505810156584017,0.42270439663977105,-0.45759651214193175,0.422635307535073,0.19569381321225043,0.4807226815566118,0.7970054719877129,0.6175211276578059,-0.12471412460170136,1.0,0.017153772733598287,0.2350722745060396,0.681130071367225,0.38457416837022024,0.20705921573270222,-0.385913382798924,0.7352428629699681,0.5454437040873953,-0.3120763914055845,0.5445392288933942,0.8711468746996194,0.3826773486012563,0.55411032638945,0.34084453232327383,0.42716233136796006,-0.15160462056645643,0.1853375614533896,-0.043225091866714166,0.6598275242324343,-0.38004373571239913,0.6503655386584443,0.7460046802717478,0.7719448559520734,0.7200291816500644,0.6612474405650656,0.42824016251512687
Temporal_Inf_R,0.19427437980846948,-0.07745893202615504,-0.12722921344108187,0.02276414255509578,0.16385908948833025,-0.18027073209233377,0.58023654624629,0.15598116012292632,0.24691241427013447,-0.2246648653108605,0.542465933790112,0.6142246137065857,-0.3629974416005355,0.018710478079770273,-0.08612403544361776,0.4659337428630041,0.20349048904317696,0.07401818263896717,0.2804994332632906,0.05632719166320891,-0.19745346263759853,-0.14664193538882406,-0.23326543301459768,-0.057611271528848186,-0.3301248937758284,-0.3529193957456745,0.4596227174784222,0.09565280715773532,-0.17202221184609182,0.3422162986727164,-0.000661493331186423,-0.21293448968367523,0.5366307204856183,0.017153772733598287,1.0,0.19186277557639342,-0.15979488960002589,0.22207008153418967,0.11238836687196405,0.6792538481562889,0.20135831694993353,-0.35906051858100474,0.41178178047368746,-0.41208085461011223,0.07656534065005025,0.08503201110320063,-0.03129495449435703,0.08122637145446339,0.01939528787040778,0.6974762679223522,0.3813972190534021,0.23872072444089848,-0.23422029225823335,0.43388756937174655,-0.07591980633402975,-0.06324895107771968,-0.14173554214245712,-0.3367390962102751,0.022265352887419192,0.351336611526543
Angular_L,0.011242390808091527,-0.036021524342755136,-0.0692139905425489,0.287035202927263,-0.05505223293733857,0.48612195911269124,-0.022228384363879233,0.24853462546080643,0.028566337635163704,-0.28786975218782357,0.3228873385939838,0.30134530610485494,-0.2895392131284691,-0.1819713303796263,-0.13164713504680495,0.10782165744858048,0.560031682864137,-0.02339762529397262,0.09326331698249364,-0.03647751826282667,0.006098226072655102,-0.05160691289421286,0.016532787741153625,0.19433546453444778,0.01541808781279272,-0.2694635644676942,-0.07849033620696375,0.35134503719720284,0.1515209825080612,0.06224046581058651,0.019536398049508335,-0.24965202852918525,0.5703172572432266,0.2350722745060396,0.19186277557639342,1.0,-0.12853493639287752,0.7479794544203269,0.1199160236136638,0.08948551523258706,0.08722769393829875,-0.019778925563303823,-0.09899035984283215,-0.2555384720465825,0.49473059220880505,-0.08222193310606651,0.011959595283369132,0.11781292895713974,-0.10593882569868397,0.18249738659263295,0.16047951968757004,-0.05065444819318473,-0.04529401394705467,0.14675664478107114,-0.20440532761645677,-0.11182044133381934,-0.07269944533215479,-0.18506894007636526,-0.09728639615111898,0.25676206492957443
Hippocampus_L,-0.13091622334384662,0.8831500178071598,0.7973401154476631,0.2063989171178283,0.7883675095132866,0.31044572444501356,0.23298277131597003,0.5561165654951499,0.5344765308186513,0.836113242824505,-0.49866859174987344,-0.31209541889867987,0.7348740517038196,0.7556964697517029,0.787052962069019,-0.16775935609697873,0.476658398474716,0.8595041288585823,-0.16020847441056948,0.8689191826982886,0.14730823706475885,0.9106460034647221,0.5444855334081845,0.07996086880167566,0.513373407489365,0.42705778718343923,-0.35119062280621216,0.4262795333914193,0.20495383211841625,0.6245566434783045,0.844670327651551,0.8353271949732421,-0.3788851567473541,0.681130071367225,-0.15979488960002589,-0.12853493639287752,1.0,-0.04886339380705034,-0.0019761518552798025,-0.42040676511825575,0.7313073552157017,0.6237468579095699,-0.1403963349945078,0.5220546058302502,0.6205348592335459,0.22476782866650302,0.7119468385918399,0.4112498471324176,0.3733922312832287,-0.12456940579731535,0.28716969440217943,-0.029995221020482365,0.8729728333476482,-0.2975598948433478,0.8709290851678165,0.8421871581871091,0.8946282156316417,0.8722602839903165,0.797467731284941,0.5050886690233556
SupraMarginal_L,-0.010341948451518302,0.102312385498641,-0.06675312186445609,0.41829192291251,0.08409047829224736,0.4403256571431277,-0.00537242350069608,0.47659399977120764,0.401001019476285,-0.2545488270957668,0.3917103109251947,0.39441604820868326,-0.280651126054909,-0.17940848887678076,-0.02133944951580556,0.1934161649596449,0.7257340038894131,0.1056502023726806,0.1349365152989776,0.11231282043817539,0.17322999868648625,-0.022108818261683757,-0.12636179438120812,0.03236309697367288,0.06746257333220831,-0.18068176340618972,0.00843051781813842,0.3054154143311438,0.20550937775801337,0.26737374864753816,0.12715119169138273,-0.2337294003622122,0.6285667519222352,0.38457416837022024,0.22207008153418967,0.7479794544203269,-0.04886339380705034,1.0,0.3419486093747018,0.092724203010675,0.2540695693800979,-0.05654796112000111,-0.027018598744752584,-0.18801195785045072,0.5558368431759653,0.08811914772805791,0.256229125063828,0.1454481950367926,0.20627268639240734,0.1836653574492285,0.3162905290802961,0.03493319802295828,0.07446684892923255,0.1913750998481577,-0.17323615041045268,0.025229119826081576,0.030497631789729716,-0.08827711327404372,-0.11439412752149136,0.33440146069986854
Cerebellum_9_L,-0.2285543385204828,0.23678280852552944,-0.23329743338072675,0.5062826435733982,0.07016216280758879,0.17305521391166095,-0.26539803788914906,0.42840343359669975,0.35545508125950087,0.0208463716222395,-0.12522379912906878,-0.06028801670275217,-0.018829383394042224,-0.10029641388659824,0.18659163953039878,-0.31856804468796496,0.323856305518136,0.017977220607696444,-0.32199775052993285,0.10420381021232017,-0.19635976045980696,0.10744247521694332,0.19817030625845,0.0798302526353987,0.5026235686955753,-0.1117414918572586,-0.14777605050030648,0.13685276575848934,-0.26563147123021785,0.10551461682386047,0.0038237950932375657,-0.0019897140416808377,-0.02119779805620632,0.20705921573270222,0.11238836687196405,0.1199160236136638,-0.0019761518552798025,0.3419486093747018,1.0,-0.16564804362999472,0.09273272096182142,0.3306352788907037,-0.42341848800395415,0.1279335993378282,0.2637969025272241,0.16942587112548796,0.08517398058591229,0.07963640698847721,-0.06168755184228718,-0.23089567697921928,-0.09544835019603258,-0.3290585288395606,0.1758976755221554,-0.32678982133158657,0.028362611393910116,0.26624388499889295,0.1856782940913502,0.0774203490924307,0.20026113081935087,0.010441936316898501
Temporal_Mid_R,0.3112561576382313,-0.4441784171168692,-0.16768711214194862,-0.19394977943035463,-0.10636298139045548,-0.2653136590768401,0.71749025999248,-0.23827756368261466,0.045012079110598686,-0.5023038381468811,0.8605411361154544,0.7291670750124406,-0.6157709053077994,-0.08205095070688398,-0.28718300639297983,0.7592891085501359,-0.08762533121514628,-0.19969555139503772,0.455056551945118,-0.1986217112741045,-0.0016975082932761583,-0.5370192727831691,-0.5731837961918339,0.04697174344543331,-0.7653401086637975,-0.40233687011367464,0.7533235664003719,0.036202786751601004,-0.30156262587863814,0.12330170727906964,-0.2703817946365791,-0.5257992472468711,0.7007323518983808,-0.385913382798924,0.6792538481562889,0.08948551523258706,-0.42040676511825575,0.092724203010675,-0.16564804362999472,1.0,-0.05957982392698397,-0.7510411897226843,0.8247495060146904,-0.5977311411857851,-0.24832085831876283,-0.10988357395779466,-0.14476512702755256,-0.2315910008046698,0.06395384809376502,0.8503959515753844,0.3714668053983611,0.3231859367961654,-0.47733351487793285,0.7476233808557756,-0.4251724220849481,-0.4324715053899844,-0.5232019325533933,-0.6694763859294813,-0.33404303603535734,0.16263614620626168
Thal_VPL_R,-0.11568663110188379,0.7239493941091161,0.6257887163104717,0.1505276415526882,0.8283667416314252,0.4225093169695748,0.45082424954671535,0.6402908024035754,0.7051318689545079,0.5330108225821087,-0.13543852399796422,0.0705465470614741,0.4615445832660721,0.5717725296274346,0.7150018606144666,0.05556018187258675,0.6873304822815348,0.8152271443165776,-0.10292347347654172,0.7468834856641167,0.06365372856301588,0.7496689251848663,0.23502961808362674,0.012801040842463772,0.3239372314524824,0.33546178060291415,-0.08874225962358014,0.5049533133495471,0.22098068271868276,0.7130796884015981,0.8219831389580726,0.5572762028949443,-0.006209340288290665,0.7352428629699681,0.20135831694993353,0.08722769393829875,0.7313073552157017,0.2540695693800979,0.09273272096182142,-0.05957982392698397,1.0,0.3370728318885541,0.059111392543797776,0.2852416417030234,0.6892144611498855,0.24389293196504766,0.7193896855733354,0.2573144667065776,0.44887954501005545,0.2207185512070413,0.4827937545680658,0.08603332012105744,0.6176870752408906,-0.11994669469536318,0.6657288420466495,0.667932597613456,0.6638659950500325,0.5929968425996526,0.6619333840115571,0.5797484235885878
ACC_pre_R,-0.3533675484396393,0.7432835177379705,0.29903807097143953,0.41026424422119634,0.48291339368312386,0.2791539497146008,-0.3634116352940361,0.43701304341744257,0.24340557757877315,0.7421044152553485,-0.8123745222226055,-0.621102909490981,0.6905622608092727,0.43944862962840336,0.5562402093861293,-0.6994338594275658,0.325901100227377,0.4895089655125741,-0.5356805478133267,0.543779252855808,-0.18811411149260712,0.752588018650467,0.7293425701838471,0.07048884221267432,0.8259611295717225,0.3470969471094769,-0.6839098277955536,0.31125115211483234,0.09991886921415913,0.16922108659685153,0.4937582516411368,0.7547685874303144,-0.6421823089021141,0.5454437040873953,-0.35906051858100474,-0.019778925563303823,0.6237468579095699,-0.05654796112000111,0.3306352788907037,-0.7510411897226843,0.3370728318885541,1.0,-0.7692969871032608,0.6913487470305025,0.5053470398081624,0.2160753195526528,0.316327255227969,0.24507712206526067,-0.03347193779532504,-0.6360870678626702,-0.16257217012018638,-0.37618987587143965,0.6962316586238945,-0.7944674003648766,0.7059394692973333,0.7618220260678671,0.7963766506377418,0.7871530651141312,0.6974951620681008,0.11037523420333185
Lingual_R,0.411422616704726,-0.35074577578024424,0.17001399460935632,-0.33599669826666223,-0.00994435612487741,-0.20373187879744692,0.7418587508294926,-0.2473471765614021,0.0669684920557405,-0.3368602810089652,0.7629012420619065,0.61240047612253,-0.43014540463890477,0.06028987914752662,-0.14106377847184903,0.8745727391589774,-0.13726377665659006,-0.03895030964068532,0.5123425857564075,-0.07516479969408452,0.26847147620330536,-0.38263892189485316,-0.5830626268695034,-0.028264599540046616,-0.7877410534146216,-0.20467887901203816,0.7254605410822542,0.009587991452093398,-0.1611719948544946,0.2414388659626203,-0.09610613264382817,-0.3554553877716111,0.5866666153204688,-0.3120763914055845,0.41178178047368746,-0.09899035984283215,-0.1403963349945078,-0.027018598744752584,-0.42341848800395415,0.8247495060146904,0.059111392543797776,-0.7692969871032608,1.0,-0.5009254963506842,-0.25493986430538856,-0.14801696888751306,0.10604785984452596,-0.14244550759684185,0.27833562136262957,0.8021658658664271,0.4434709809478387,0.43479677550913964,-0.2832480183141407,0.8152057632137567,-0.2814052342265655,-0.37915152088596143,-0.4088651285340811,-0.4538820342758458,-0.3175688964849343,0.23088247295023687
ACC_sub_L,-0.267792637776522,0.6378087251200214,0.3272991190945665,0.2679000845684359,0.3358403818205984,0.2407637844940924,-0.19654009536721376,0.2062364914605443,0.3319364396998827,0.6564447904977009,-0.6628348569422489,-0.5439389617477143,0.7994604614666196,0.35631256906604075,0.44385634991226086,-0.5314420496361221,0.22018630177360127,0.4492224585297175,-0.43184527039038134,0.49391772347286805,0.09384543933882002,0.613112393779251,0.5209312357243313,0.013962981141839529,0.5419335831168192,0.7039797022106549,-0.5624233957653496,0.08801634748046942,0.1039966112569482,0.09515198889088708,0.5076725918282612,0.6572265282391488,-0.5802122168626813,0.5445392288933942,-0.41208085461011223,-0.2555384720465825,0.5220546058302502,-0.18801195785045072,0.1279335993378282,-0.5977311411857851,0.2852416417030234,0.6913487470305025,-0.5009254963506842,1.0,0.34659327794752154,0.273684829190897,0.36002812773800075,0.020066929401395966,0.3735471336956576,-0.5193204770083042,-0.0952291240064964,-0.17565898619199558,0.5810140731210346,-0.6244401881275029,0.5991649000826582,0.6647905395230074,0.677374868667328,0.7503580060604265,0.5610709447974205,-0.10845480375208796
Precuneus_L,-0.18529821008832165,0.7203856318464704,0.4565581496231246,0.48418951558745815,0.59442084219849,0.5963536561349261,0.1730762469833108,0.6198436731738638,0.6037148348665422,0.4766160699892496,-0.16276508485212382,-0.06332851767720306,0.38461540511467573,0.3896137331641283,0.5471067515135755,-0.13078725717666334,0.857666648682986,0.6687438038615481,-0.1374651909650371,0.6731330110370946,0.08045632580139796,0.6502102766433149,0.43193834901568634,0.1593614035057419,0.49192155297892504,0.20118255840283888,-0.4329962657614086,0.5508548719231142,0.16340408395849926,0.5184128850131708,0.6849352267033005,0.48324610169287424,0.13101349761495917,0.8711468746996194,0.07656534065005025,0.49473059220880505,0.6205348592335459,0.5558368431759653,0.2637969025272241,-0.24832085831876283,0.6892144611498855,0.5053470398081624,-0.25493986430538856,0.34659327794752154,1.0,0.2931007391000352,0.550086258720958,0.34560866422698205,0.2866702052659632,-0.044870552828324126,0.26662976873728406,-0.09691391936759687,0.6553128585839073,-0.23125777124352487,0.5070846058861757,0.6518432374686984,0.6902050950997829,0.5476632364320257,0.5818966205028901,0.4943195702317039
