,Temporal_Sup_R,N_Acc_R,Olfactory_L,Frontal_Inf_Orb_2_L,Cerebellum_3_R,Thal_MGN_L,Temporal_Mid_L,Thal_PuI_R,Thal_PuI_L,ParaHippocampal_L,Frontal_Inf_Orb_2_R,Cerebellum_Crus1_L,Precentral_L,SupraMarginal_L,Thal_MDl_R,ACC_sup_R,ACC_sub_L,Lingual_R,OFClat_R,VTA_L,Thal_LGN_L,Frontal_Inf_Oper_R,Amygdala_L,Rectus_R,Occipital_Sup_R,Cingulate_Mid_L,Paracentral_Lobule_R,Thal_VPL_L,Vermis_9,Parietal_Inf_L,OFCpost_L,Occipital_Mid_R,Frontal_Med_Orb_L,Hippocampus_L,Cerebellum_Crus2_R,Frontal_Inf_Oper_L,Thal_LP_R,Cerebellum_7b_R,Frontal_Sup_Medial_L,Parietal_Inf_R,Calcarine_L,ACC_pre_L,Temporal_Sup_L,Frontal_Sup_2_L,Insula_R,Raphe_D,Temporal_Pole_Sup_R,Heschl_L,Supp_Motor_Area_L,Angular_R,Thal_LP_L,Temporal_Mid_R,OFCmed_L,Cerebellum_9_L,ParaHippocampal_R,Cerebellum_4_5_R,Thal_PuM_L,Thal_MDl_L,Vermis_3,Cerebellum_6_L,Occipital_Mid_L,Vermis_8,Putamen_L,Occipital_Inf_L,Thal_PuA_L,Red_N_L,Vermis_6,VTA_R,Thal_IL_R,Thal_VPL_R,Cerebellum_4_5_L,Parietal_Sup_R,Thal_VL_R,Hippocampus_R,Cerebellum_6_R,Frontal_Mid_2_R,Thal_VA_R,Rolandic_Oper_R,Postcentral_R,Occipital_Sup_L,Temporal_Pole_Sup_L,Cingulate_Mid_R,SN_pr_R,Cerebellum_9_R,Frontal_Sup_Medial_R,Putamen_R,Rolandic_Oper_L,Angular_L,Cerebellum_8_L,Pallidum_L,Thal_PuA_R,Vermis_7,Olfactory_R,Cingulate_Post_L,Rectus_L,Red_N_R,Thal_IL_L,OFCant_R,ACC_sup_L,Frontal_Inf_Tri_L,Amygdala_R,Cerebellum_Crus1_R,Thal_MDm_R,SN_pc_R,SupraMarginal_R,Cerebellum_10_R,Postcentral_L,Thal_PuL_L,Vermis_1_2,OFCpost_R
Cerebellum_9_L,-0.26539803788914906,0.0001712988192453523,0.016200338006036017,0.5062826435733982,-0.17711129058387104,0.42840343359669975,-0.4089181954934989,0.3618271443315929,-0.007638305613425403,-0.1322592454072589,0.07780240771194773,-0.32199775052993285,0.35545508125950087,0.3419486093747018,0.3090025614456478,-0.0019897140416808377,0.1279335993378282,-0.42341848800395415,-0.23900463695684127,-0.2326467841251517,0.18176579885250058,0.051722835359869344,0.02347483247625258,-0.018829383394042224,-0.16531730677189274,0.0038237950932375657,0.20705921573270222,-0.27187184473137266,-0.28022736663205494,-0.07433598251017907,-0.05901318608083585,-0.2285543385204828,0.16942587112548796,-0.0019761518552798025,-0.07685503028165756,0.19046055177523152,0.17305521391166095,-0.2096609919155248,0.23678280852552944,-0.1153629251626957,-0.12522379912906878,0.24604786914829252,-0.07349209795109893,0.26624388499889295,0.20026113081935087,-0.17714410329453267,-0.009998892525542688,0.17018795450420435,0.01339759219341863,0.05654871158599093,-0.3290585288395606,-0.16564804362999472,-0.1117414918572586,1.0,0.028362611393910116,-0.4265380246753649,-0.07140862546046449,-0.07038752064353586,-0.1660288934506986,-0.32678982133158657,-0.37875608519536835,0.17646063420155422,0.0774203490924307,0.3530754716566056,-0.06138696769574074,-0.23329743338072675,-0.14777605050030648,0.11150057295014,0.08517398058591229,0.09273272096182142,-0.3023266931703275,0.1995453073179737,-0.09544835019603258,0.10744247521694332,-0.22237063671816032,0.10420381021232017,0.180551108116148,-0.10029641388659824,0.2220111417375004,0.1224089435636896,0.1289567815354169,0.017977220607696444,-0.10391566119026775,0.0012424590291480497,0.38369597967145,0.14264561007241403,0.06357567736611103,0.1199160236136638,-0.26563147123021785,0.010441936316898501,-0.015642249674119674,0.5026235686955753,0.013285760642865038,-0.1426368584796679,0.02397676512540939,-0.03491904880962013,-0.06168755184228718,-0.18938560735512713,0.18224929046165525,0.24455472677552953,-0.0865973657909382,-0.095067153986294,0.10551461682386047,-0.06028801670275217,0.1403243327097228,0.2640922819020527,0.323856305518136,-0.025917514899811214,0.37317643267174105,-0.09941047046645969
ParaHippocampal_R,0.18714340291277454,0.7154218145998493,0.8440220718791501,0.09012240000353301,-0.029325095636402905,0.47467604103457584,-0.2947468327691993,0.2858528516628857,0.723832283768482,0.8980176708500976,-0.4236461648564228,-0.37573099373647567,0.47238521382358356,-0.17323615041045268,0.5692121403053966,0.8962428208840728,0.5991649000826582,-0.2814052342265655,-0.5802212535981901,0.12870508037876197,0.5626160045065504,0.6313309937957915,0.8511136257333053,0.7994912511623071,-0.6076769510476033,0.8155257622754462,0.6503655386584443,0.6632895615689073,-0.43883245252985015,0.05733242348566927,0.6048602086793033,-0.2253019470136758,0.21279674065553128,0.8709290851678165,-0.6030471372099175,0.7410070465048507,0.14185323976805497,-0.5824504335225728,0.8529869270791265,0.2235896484382646,-0.6511946470510162,0.7533896091548092,0.6370976786897666,0.8487224277654265,0.8553655813398292,0.6373552439062002,0.6330389833567478,0.7870418606271722,0.780806469418102,-0.4801795401270829,-0.03932191654697753,-0.4251724220849481,0.432790378031621,0.028362611393910116,1.0,-0.42306933239694183,0.738393186931384,0.036697255885208516,-0.4767273210102443,-0.4987871911642925,-0.08374155448882112,0.5149247983464341,0.8635993299686996,-0.19720832309593886,0.8732722584852212,0.6249920352563824,-0.35208618501722777,0.5209740904775807,0.5841782968114874,0.6657288420466495,-0.3712149281963873,0.35169525375833305,0.16494995450255315,0.925662690049132,-0.5240753989203123,0.7949853007433845,0.5734090266191115,0.7826932507713877,0.6072066968169216,-0.4937723063545306,-0.6876519219652032,0.8233033958893367,0.44448162643419203,-0.3328024408522621,0.7865882282118739,0.860516469568749,0.8261304144506464,-0.20440532761645677,0.18300919871026183,0.43949843366708874,0.1976250052518483,0.5268569410686395,0.8118374522326833,0.7094941634456429,0.8405801482663169,0.611650577859215,0.2609272571863816,0.49316591127305653,0.8057788831789426,0.6075394839432534,0.9035073888073395,-0.5213264175510242,0.5205339934175823,-0.3803713822041498,0.12062503219536401,0.26186393604803504,0.40153631641821774,0.791494308451895,0.4375238550793435,-0.5241967167449918
Cerebellum_4_5_R,0.6420791372490458,-0.47660806709362347,-0.6000747791802347,-0.2936055681878972,0.7904351858450198,-0.2722333122905967,0.8374815381984696,0.0647200093234756,-0.2971593381396533,-0.40324032210665345,0.4795911718201615,0.5636534106971441,-0.07183254322913629,0.07141584282791895,-0.17847181672500123,-0.4781775192356775,-0.6138320787509093,0.9502989225827069,0.5267864340094159,0.3004767053408414,-0.35108015134544296,0.12455827209421808,-0.6286413868189958,-0.5801333640168729,0.794154836486019,-0.24860239055078054,-0.4321265137418264,0.0834431407119439,0.8181954757579609,0.14313003606501226,-0.5438162953347385,0.3870016079767293,-0.21087255970505847,-0.28352719320314024,0.7839768616421068,-0.253547218443899,-0.24149430500992755,0.8185572913388611,-0.47801888306225443,0.00201798988025159,0.8291605397963475,-0.7181521437992879,-0.10628699553843952,-0.510499931771421,-0.46401923919658383,-0.06580009027703194,-0.20178021399634818,-0.4309546027152056,-0.16459674277521733,0.3721308014612022,0.4277438615686784,0.8356626881871086,-0.33091588811897893,-0.4265380246753649,-0.42306933239694183,1.0,-0.11457930371160831,0.47593338935164536,0.8891592664632298,0.8795087884592309,0.15931946450632545,-0.6170951441530993,-0.5891975069042581,-0.023630240636134225,-0.336515611069483,0.04352087388139606,0.7391797805253799,-0.28889113919642956,0.03122311002389647,-0.085530508061018,0.925970584872657,-0.5272693876634005,0.4224153758817923,-0.5227895669096411,0.9069728229204318,-0.20265685488655324,-0.18400851889323394,-0.04696120310222945,-0.4928997097168186,0.37567276185808246,0.5007183370336927,-0.1770745223614019,0.08197745395846259,0.5926328474445608,-0.627747921475668,-0.4673044565873696,-0.32874622760758015,0.03718672181306612,-0.16365826477039758,0.20661288046432927,0.33246849288160935,-0.8397420413212051,-0.5744610130520383,0.019161470121800993,-0.5978834960100025,0.02744206820034706,0.18242209674229481,-0.24395720120171874,-0.4011804815767386,-0.229318292187357,-0.3434260240386555,0.7845935107153762,0.17055359223646546,0.7066459358099999,0.09495332353828886,-0.3947095387474821,-0.17281521668844685,-0.5043723080374399,-0.031137537901606466,0.6183087293608922
Thal_PuM_L,0.3521741129209946,0.5112401188997603,0.6130310829071545,0.08343208076546055,0.22708401991149266,0.4794396863439835,0.07615422606381202,0.34774432998274024,0.9027583559761116,0.7395345083067296,-0.3171236272693383,-0.07438141734272966,0.6486249703509173,0.01726520079825526,0.7102707552047475,0.7405834485006398,0.46877075720483957,0.047338116611429504,-0.4527430317085499,0.08607357042697908,0.32217889827534874,0.6387005353976557,0.6834173695928193,0.6657268048334343,-0.3102779474400988,0.7964370040036189,0.6800340869984072,0.9080040801235287,-0.16913461122368334,0.1521929471413997,0.47837510907509,-0.047744460076216105,0.3863831082181278,0.8101652364657607,-0.2747197504635034,0.7881790030820395,0.1137888582201709,-0.3356751891977654,0.768231053559459,0.19182010310827816,-0.3037111943940843,0.49584487223361384,0.7468800103392415,0.7258676982374371,0.6333378353346008,0.6691960124908608,0.5914181704460714,0.6513611497123216,0.80610792798517,-0.37440750568325054,0.15401690523273318,-0.2312612556670385,0.5108113208971419,-0.07140862546046449,0.738393186931384,-0.11457930371160831,1.0,0.332315211590961,-0.1551918494572535,-0.18378393935663276,-0.06559090735251,0.2354365563817678,0.7406117910445833,-0.1368268996212397,0.8601848617820665,0.6097564481792598,-0.14230561132475023,0.4609307939857536,0.684206819847641,0.7220373648747095,-0.04563415748767983,0.22266413704742605,0.4439485342912744,0.7350197666795777,-0.25445194947496425,0.798332806637367,0.44946016763743546,0.6848321559077919,0.5139012396450477,-0.2450575696612134,-0.4119101646711846,0.8125484873262357,0.37627532417426174,-0.06540534405419145,0.6419718002652967,0.7228418618329344,0.7912564237149234,-0.21235146518722178,0.12568461518520846,0.40985503929246975,0.46109534376999445,0.30584262685458774,0.5898835171737195,0.8256213189882458,0.7103443217969206,0.5676025458208604,0.6537352975411522,0.48495730765385964,0.6152232245229711,0.7201056929437439,0.7353825548174554,-0.2530087614181894,0.6622691673231677,-0.18129825276411868,0.19439361943809225,0.19799780858280072,0.46355684450746265,0.7183024608311782,0.35645828993187956,-0.23063303213175956
Thal_MDl_L,0.4833131369812914,-0.3119610150839281,-0.18433674975147224,0.05420336139720295,0.6162606155766162,0.1748478907355208,0.48797924837821166,0.38035169201267777,0.09256308276864642,-0.044032542647215074,0.2895820739984624,0.4863827741800911,0.34357449547596675,0.28569158042354714,0.32895895731812863,-0.07588082942479632,-0.33804029156952653,0.49980289490212043,0.11953556052990948,0.1309084173767002,0.02597364791022473,0.329512477502225,-0.11577913932617423,-0.134787085390465,0.40869144285780057,0.19494267914466246,0.05047650741968961,0.25719397433567587,0.4492980553205667,0.2250574687564845,-0.22516706071722647,0.13485214159999168,0.09535584261190912,0.12714245933353358,0.4304983455665738,0.2929773271107999,-0.1959638791682223,0.4359781976480383,0.10248569419697214,0.052038282022068685,0.4429492235976803,-0.13577778869464874,0.21058015226414722,0.05571378090540419,0.027875479574166105,0.06306176384387316,0.1031632442418741,0.11247940910570829,0.2441541305270838,0.16819991634089856,0.39862101142963347,0.4234681238483164,-0.21778314969611573,-0.07038752064353586,0.036697255885208516,0.47593338935164536,0.332315211590961,1.0,0.5241480435978969,0.43892700906188786,0.023132686962975768,-0.25623972883872803,-0.09250418016768344,0.09240982950609236,0.10293850959736851,0.07782417517631374,0.4042376748087933,0.11584631306267015,0.2803746603200169,0.319573523514002,0.5178524574837023,-0.15155352576708137,0.49257595493612993,-0.00713127485619197,0.4848812187141295,0.24626020458983414,0.12533543189361734,0.18907088133397454,0.006961176639151087,0.24869428528281712,0.15330801641964328,0.24944528447600806,0.15601330816395195,0.4225493076539397,0.018243241072271564,0.013779721935924241,0.1152968628997439,0.06349890981425652,0.11839148203307727,0.2690751012464697,0.7505246965975173,-0.3485882896903451,-0.10565528286708369,0.34507848999508295,-0.047222535257848086,0.3030001406478425,0.19881246730352461,0.020125688752532553,0.13651345223700803,0.28654200553773124,0.04964626665655162,0.47849842349841715,0.6124990905817469,0.40291428710618815,0.2388433836306155,0.0412578012883321,0.2569627240469586,-0.02375351345041632,0.1623574164738577,0.5773369116143661
Vermis_3,0.6467327289230979,-0.5521820258561989,-0.6784743343841314,-0.0687835836519527,0.6894379509720119,-0.06729919571612483,0.702121520008085,0.29365591882661046,-0.3487035931353143,-0.5450752989056847,0.6220840359122398,0.5489316412694244,0.11044453595141117,0.33543174763268463,-0.11417497408413782,-0.5487715353310314,-0.6293292301905078,0.8293811315021619,0.5294970186803493,0.24738164730039627,-0.29452548210277313,0.14101337370826733,-0.7417322214975431,-0.6510666138592046,0.887012116333886,-0.22046391681560348,-0.3033628165361373,-0.03336078763348356,0.8656476967990933,0.26420662492725705,-0.571341087022818,0.31261866265389526,-0.1283335126399747,-0.3510557127751944,0.8937788848544079,-0.21402755761174003,-0.11378873343913075,0.9018201907232454,-0.3988461065891503,0.05586508306971966,0.9397395584082925,-0.6992651112616423,-0.21740367640431632,-0.4216101049679241,-0.39956078517178173,-0.27429521674326723,-0.26934502791445575,-0.3628959408603418,-0.12734157250100384,0.604707372027627,0.31398746992557897,0.9053990669842528,-0.37902533310532915,-0.1660288934506986,-0.4767273210102443,0.8891592664632298,-0.1551918494572535,0.5241480435978969,1.0,0.8274956157507503,0.06198354292964529,-0.6992402791513916,-0.638647754229248,0.07370210113860325,-0.4279761277286043,-0.09041608737770929,0.7267685797375288,-0.33192971968834944,0.006591104436698255,-0.0003468442543094267,0.9403254032519607,-0.3932878198312136,0.49593609323123644,-0.5110395329412984,0.9209997662556141,-0.1423739861423188,-0.10746765965879908,-0.1259807452401088,-0.3643748281829599,0.5901317264715032,0.6376494884483609,-0.1546675292380187,0.11219072502359824,0.7472149913900141,-0.5364441144814571,-0.4101479601843056,-0.35335681953716147,0.25189247733046394,-0.16282204944141948,0.22638989034903095,0.4184354051317897,-0.7540800999748297,-0.6190349741080111,-0.024757517139738127,-0.6638831108755472,0.06798227503635965,0.20475001772823173,-0.3751777819341719,-0.36387201349354603,-0.10745014032229376,-0.42730433586065303,0.8929500605114167,0.22656230412703474,0.8306928438838661,0.3053531176148697,-0.22880162552300512,0.07462124632336384,-0.6116748455046508,0.15564174924617047,0.6306673722426982
Cerebellum_6_L,0.5483748054801745,-0.49941609214437466,-0.6492637180631922,-0.10017398780853626,0.6912778164121122,-0.23590488830355452,0.799240261662698,0.11578031980834247,-0.35110625228944387,-0.4524062559234709,0.5156851073368878,0.7446138620831294,-0.07848656166785498,0.1913750998481577,-0.1658696613795391,-0.5539114298021827,-0.6244401881275029,0.8152057632137567,0.4654474752606925,0.2953161872653095,-0.2825790821750789,0.01838194839625509,-0.6305774347788131,-0.6201727585638954,0.784211936447584,-0.26710334937278984,-0.38004373571239913,-0.03356444849828622,0.7658021248122192,0.2396040822679108,-0.5290603169548611,0.43703265539436575,-0.2167746241108509,-0.2975598948433478,0.7994318824162517,-0.1984405207135461,-0.15840101502057105,0.7732971430591117,-0.4417523213727886,0.050571445862589444,0.8379055830572238,-0.7310581811787379,-0.0947423794041099,-0.4883688550522356,-0.4617807086047574,-0.16713438396260782,-0.15683914773197058,-0.38232948865522337,-0.18386526936563388,0.48288876020654836,0.4161162437002718,0.7476233808557756,-0.37757778679647924,-0.32678982133158657,-0.4987871911642925,0.8795087884592309,-0.18378393935663276,0.43892700906188786,0.8274956157507503,1.0,0.20662455836589036,-0.6227404005425828,-0.5622128451896085,0.09183003373328275,-0.41614603175330167,0.007877705318212785,0.5664900116008612,-0.21279707839937417,-0.036982125340282404,-0.11994669469536318,0.8814677648215576,-0.39561582019689356,0.4456000583971394,-0.517124040989363,0.8756255487822604,-0.18449441199798217,-0.1201733807948911,-0.16453239798308528,-0.3821915564138024,0.4720588810481171,0.6407203317372235,-0.21793562134478422,0.14029181002339533,0.5934037814019562,-0.5738047951211043,-0.47072439298169105,-0.3539567357507943,0.14675664478107114,-0.032443357979419385,0.2474191107845562,0.3062237591864171,-0.7389291278325281,-0.6761104578800015,-0.049009879019120045,-0.6005307529896413,0.05826069031647061,0.11475533539135757,-0.22374650488173214,-0.42820966524078835,-0.15402125729692642,-0.40662786937723666,0.7857057922905487,0.16428805339368716,0.7198420785064196,0.2116343468549211,-0.30620544685412343,-0.10424510917130131,-0.5252225661359615,-0.08341564858529901,0.6240223911224181
Occipital_Mid_L,0.03619481395224338,-0.08133029744934461,-0.07469055552561486,-0.21460390179254346,-0.009431204599047652,-0.11654782438054781,0.17187893297907594,-0.20269740202208497,-0.1343234812163341,0.05079573514429014,0.02201084869468024,0.1673871732759548,-0.3422666540863674,0.08226484507382542,-0.250250566091247,-0.08064679708471757,-0.23880513369587864,0.09563273197502073,0.12914501797865804,0.24506551562413165,0.12748454233620224,-0.12665130164709437,-0.031412337172055355,-0.14248326679425657,0.1440425661319661,-0.017499986425734287,-0.09333268533752954,0.0009401332194119211,0.017182361276855542,0.2689776504971105,-0.08044658261865542,0.3408925039556915,-0.1941205874267672,-0.011179328544474692,-0.08366005203513775,-0.14869771336036516,0.10959670129159312,0.02746504944264548,-0.17058381684254065,0.23804230299829093,0.10655948341921419,-0.23357850971857855,-0.04681638818200874,-0.2525129861301383,-0.19198120473065697,-0.021454991308102793,-0.09974161370077983,-0.13192705359682924,-0.08836156531236372,0.17132004625349673,0.17638015061507675,-0.005721642003014571,-0.07365624340387036,-0.37875608519536835,-0.08374155448882112,0.15931946450632545,-0.06559090735251,0.023132686962975768,0.06198354292964529,0.20662455836589036,1.0,0.21544868050731478,-0.11731973068165097,-0.15866920143039775,-0.033109460975588687,0.13886780613119223,0.01621557195748125,-0.16606347816176417,-0.0672537988760455,0.003884021934725797,0.16485759204376566,0.07949733157615926,-0.015032003257254078,-0.033669425438152524,0.081518839987105,-0.1393534767214447,-0.05604421961846599,-0.04743020525279124,-0.014764365104338957,0.2361786518134093,-0.025212870031976673,-0.07690747170236382,0.09038382485568051,-0.061317246769482546,-0.2346337297798642,-0.1857372887706044,-0.2271924955293926,0.21089580873375405,0.43627280998178797,0.056749599341005146,-0.04201754586879834,-0.16308241748176883,-0.12736532009376,-0.07241996396950917,-0.14112872260062084,0.06678140719760865,-0.109188388447305,-0.009167523032669512,-0.05596125873709101,-0.2219916975632615,-0.031828177644780686,0.08371344485167746,-0.12307587955064003,0.10878978784824177,0.03395511360583889,-0.1720231423387121,-0.05875140699662262,0.013239811190382809,-0.12730997448458645,0.08281079749907244
Vermis_8,-0.4075849670215821,0.4256944693423383,0.5638132567463355,0.006803293029023438,-0.37817421702694826,0.31146092239307566,-0.4389821891686593,-0.08143824834209895,0.31840992873897783,0.5590050401119466,-0.44601050794726865,-0.478495521591461,-0.044426426265610316,-0.11138542606978438,0.24009749563275418,0.5244047749299222,0.39785509976678135,-0.5639169401225347,-0.37607873586698753,-0.005140579388729988,0.5185188712766928,0.0639269086824913,0.6649563186179747,0.4822767730034381,-0.663574549935265,0.36023408786379324,0.2879085106082625,0.11732381626289846,-0.7445618266153821,-0.019966884745726377,0.4116770111900392,-0.1860113041973157,-0.11891305846846277,0.4480811010795673,-0.8186627281362996,0.28418011537512705,0.24193037714628254,-0.7593095278465869,0.4065834443081949,0.12945573465532462,-0.7090628232650826,0.5344025220535902,0.26266444117833315,0.3478769275998469,0.40033001350130115,0.3159635565939712,0.24005916955654394,0.31644257490723293,0.21290420156296017,-0.4199200197649235,-0.22696281464199466,-0.7144532693649344,0.2859921642633266,0.17646063420155422,0.5149247983464341,-0.6170951441530993,0.2354365563817678,-0.25623972883872803,-0.6992402791513916,-0.6227404005425828,0.21544868050731478,1.0,0.5481320429784693,-0.10472291023370937,0.4772649639592142,0.26336667950161124,-0.4128265302226998,0.2341044938516729,0.20580703836725298,0.24251226321128797,-0.6335013897890889,0.3804395502636952,-0.29692724633221207,0.5719213563526688,-0.7069421800466846,0.2008169309975013,0.24872633807160618,0.2498836696547062,0.3865945619171351,-0.340140659172058,-0.5341222778014315,0.296135690937496,0.05062563406480973,-0.7186060225354793,0.47344547033791,0.396872513066473,0.25834135245732015,-0.10947778271667863,0.43732827405800095,0.0413354050177113,-0.1989285809342486,0.6626507586292574,0.49637386076692025,0.08911907554633106,0.5111864237200678,0.14523520214881255,-0.08327180846136857,0.2934749273372137,0.43727952080263804,0.12086073591870122,0.4255625036601132,-0.6264090054608161,-0.015418063468316376,-0.5644589626589116,-0.14330227929680964,0.12345197490962762,0.09480977862602763,0.5767078903960691,0.09167415473419503,-0.4066209689736066
Putamen_L,-0.06424593687464505,0.789414022966336,0.8864761301681205,0.24975676510144795,-0.1835599499501165,0.47142952465255555,-0.31563642941573855,0.23567516299903077,0.7784876723867177,0.9040430903626977,-0.5121649542354564,-0.32905045004370126,0.4962844740231155,-0.08827711327404372,0.61438257721073,0.8680644506157669,0.7503580060604265,-0.4538820342758458,-0.6406086904860133,-0.025396017568467807,0.5414280891043671,0.4648284309066688,0.938642399676707,0.8876428158361589,-0.7160940489875407,0.7879248730720773,0.7200291816500644,0.6218749153914191,-0.5991640339576202,0.09099396048517028,0.7093674286148078,-0.24576827626650233,0.32258042926110575,0.8722602839903165,-0.6936252092273117,0.817686394897874,0.3052229457873603,-0.7485043706907093,0.8880677294814295,0.21435639559374497,-0.7354226253875493,0.8063613199478137,0.7632728132668191,0.8744003823905053,0.7941531971641262,0.6362130079893611,0.6201114636034298,0.801103004528414,0.7786350257140275,-0.519222237614601,-0.11131791817925331,-0.6694763859294813,0.5822835117916546,0.0774203490924307,0.8635993299686996,-0.5891975069042581,0.7406117910445833,-0.09250418016768344,-0.638647754229248,-0.5622128451896085,-0.11731973068165097,0.5481320429784693,1.0,-0.10961389848685142,0.8551329627981861,0.6243196205494072,-0.5877652699828146,0.489401253892978,0.5923461820102619,0.5929968425996526,-0.5202144504631165,0.4807629957185686,0.13588764183539426,0.9051036559412434,-0.6761840400081188,0.7867959841756524,0.5152790354694301,0.6364150795963095,0.6973201042194219,-0.4717199653870053,-0.5906956223086475,0.7659256743731934,0.2814557425290798,-0.43415831771850694,0.84308665205644,0.889250192684965,0.8584490099852148,-0.18506894007636526,0.2565699253258462,0.3136744929134681,0.09319522356284815,0.673509230939305,0.8447236746700922,0.6672767650998568,0.9143552591844561,0.49173135949034535,0.35892527699770743,0.5841305746372862,0.7413805676784992,0.7449588822673072,0.8271527802370261,-0.669549746505661,0.4429039291677062,-0.5370958823615949,0.08761802655410254,0.2957119735756601,0.4295508422898715,0.828552120571053,0.23295040816476695,-0.6459984449028595
Occipital_Inf_L,-0.08297526414519218,-0.2137355617509394,-0.16633998512599987,0.2945100106951313,-0.035285558890913414,0.02170482775641563,0.023004646689812218,-0.0032308193471373052,-0.148296342195088,-0.23117100555077613,0.2225301722625227,0.07923759780918357,0.035087735294395204,0.11531898133366966,-0.03676924363588231,-0.15953338524487048,-0.02717864480596331,-0.017466063473110444,0.028036394238577837,-0.1218040495903963,-0.07630382919527282,-0.09689719624694379,-0.1730590169431402,-0.14089943154372264,0.07461618915355757,-0.16528210038991215,-0.0891775640312819,-0.16700646139898911,-0.005753371517461998,-0.11206803286403688,-0.16525844694887393,0.34111153273973954,0.030878939667353743,-0.13217955314122057,0.1647268298094222,0.023575741784697568,-0.08467357073201115,0.056272516229218056,-0.0268495951865206,-0.1774952181923433,0.15592240115425604,-0.04728135540692097,-0.08907317662913725,-0.023788217547402218,-0.08046520922011433,-0.10596801889163485,-0.06782445121449139,-0.10400428077387547,-0.13418432983317105,0.11891382334586419,-0.07387687940400203,0.06046059230423065,-0.13274542403684292,0.3530754716566056,-0.19720832309593886,-0.023630240636134225,-0.1368268996212397,0.09240982950609236,0.07370210113860325,0.09183003373328275,-0.15866920143039775,-0.10472291023370937,-0.10961389848685142,1.0,-0.14493734861349727,-0.16450827257341985,-0.011681712086041534,-0.16093635748694918,-0.0252656240990183,-0.1000269553525448,0.02180723802845865,-0.06862721460565464,0.018326073343594696,-0.17167851442721802,0.11186697481394765,-0.06950436351571886,-0.13952867586038203,-0.18453974363962883,-0.07515638837395215,0.16118472990843344,0.19769219193120446,-0.14439302097084541,-0.08744185535123458,0.05150430110115283,0.03919582541826496,-0.06813157111296611,-0.08064143905191974,0.023284318875725837,-0.1048932052347324,-0.08519734695017545,0.09695888611121252,0.04874143053405993,-0.11650419765252182,-0.18249532706221244,-0.1419411294456749,-0.1018692745691677,-0.009183627943949514,-0.26319008861868287,-0.08697081201748935,0.05436376710871647,-0.20274810773070945,0.07685699418686111,0.050006824664283446,0.07596294465863412,0.03156729614846975,-0.05936527820317836,-0.04720890294440355,-0.1512074205705539,-0.007969784361792426,0.23772505505203456
Thal_PuA_L,0.17032939254908652,0.6767839931966492,0.8289407686669252,0.08203293472696292,0.04992873183427087,0.45788797995749675,-0.1661331391092643,0.26444047134366183,0.8199935647656555,0.8734425390769329,-0.3642196767750407,-0.2864737018787153,0.47976505387551316,-0.1463746960535374,0.5807002091649527,0.8874299014003181,0.5913988567266717,-0.1880593285983188,-0.5160742110107256,0.09977629909255378,0.5080774940231789,0.6418761296652873,0.8434594044387664,0.7697855674077106,-0.5401778245907066,0.810302701179149,0.6499209981834299,0.805776621068658,-0.37345884425538695,0.07664432841386387,0.554918899304641,-0.09078391167260762,0.2347563553976508,0.891952616232645,-0.565706071226862,0.7571171079611745,0.17860020731744736,-0.5534283455572993,0.8363565040688408,0.25125911451756316,-0.5719697797120533,0.6898510086732429,0.7089765646459288,0.8010687495267765,0.7674370286036645,0.6947388332320229,0.5686994623909238,0.7165266632965565,0.7898549167274102,-0.46875987042989675,-0.015085625926222446,-0.4429058756595253,0.4600491405344404,-0.06138696769574074,0.8732722584852212,-0.336515611069483,0.8601848617820665,0.10293850959736851,-0.4279761277286043,-0.41614603175330167,-0.033109460975588687,0.4772649639592142,0.8551329627981861,-0.14493734861349727,1.0,0.6694156940998086,-0.3225992000670036,0.4748293534582752,0.6394062094287287,0.6383886665555693,-0.31085526199632807,0.35062450651116417,0.17628483300045347,0.8626711674433881,-0.48385346892097303,0.7915951854865148,0.5382407462233842,0.7679493911892872,0.5887147986770905,-0.4176971158135691,-0.6218584336679407,0.8249102111365771,0.36897603135535106,-0.3114505227553197,0.7398019458552676,0.8021725656221984,0.7957346885168257,-0.20762438979103937,0.16139348413359897,0.3820885703322226,0.17992363392496866,0.48505411562652606,0.7850978328549629,0.767283325124641,0.8154487933823759,0.562417381060214,0.42304909069593344,0.4960429410450473,0.7244187474089998,0.6421438866849577,0.8695560433775643,-0.47577801894300814,0.5269316527145567,-0.42715392025241417,0.10884207433309256,0.15976098869868818,0.3794493446571144,0.8566578598433767,0.34244113599807713,-0.4512357594857007
