,Thal_PuL_R,Thal_VA_L,Vermis_1_2,SN_pr_R,Frontal_Inf_Tri_L,Olfactory_L,Thal_MGN_L,Thal_MDl_R,Amygdala_R,Frontal_Sup_Medial_L,Postcentral_L,Temporal_Mid_R,Temporal_Sup_R,Frontal_Inf_Tri_R,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Fusiform_L,Hippocampus_L,Rolandic_Oper_R,Frontal_Sup_Medial_R,Cuneus_L,OFCant_L,Cingulate_Mid_L,ParaHippocampal_L,Frontal_Mid_2_L,Pallidum_R,Thal_LP_L,Frontal_Inf_Orb_2_R,Supp_Motor_Area_R,Lingual_L,Thal_MDm_L,OFCpost_R,Cerebellum_9_R,Parietal_Inf_L,Vermis_3,OFCant_R,Thal_AV_L,ACC_pre_R,Cerebellum_6_L,Red_N_R,Paracentral_Lobule_L,Rectus_L,Temporal_Pole_Sup_R,Cerebellum_3_L,VTA_R,Cingulate_Post_R,SupraMarginal_L,VTA_L,Thal_PuA_R,Cingulate_Mid_R,Cerebellum_Crus1_R,Occipital_Sup_R,Putamen_L,Precuneus_L,Rectus_R,Heschl_R,ACC_sub_L,Occipital_Inf_L,Rolandic_Oper_L,Parietal_Sup_L,Thal_AV_R,Cerebellum_8_R,Thal_PuI_L,Thal_MGN_R,Cerebellum_4_5_R,OFCpost_L,Thal_IL_L,Caudate_L,Cerebellum_8_L,Thal_LGN_L,LC_L,Calcarine_R,Thal_PuL_L,SN_pc_R,Temporal_Mid_L,Thal_VL_L,SN_pc_L,Thal_LP_R,ACC_sup_L,Cerebellum_Crus1_L,Cuneus_R,Frontal_Med_Orb_R,Cerebellum_9_L,Thal_MDm_R,Occipital_Mid_L,Vermis_6,Temporal_Pole_Sup_L,Calcarine_L,SupraMarginal_R,Thal_VL_R,Occipital_Inf_R,OFCmed_R,Vermis_10,Thal_PuA_L,Cerebellum_7b_L,Frontal_Sup_2_L,Pallidum_L,Occipital_Mid_R,Cerebellum_Crus2_R,Parietal_Sup_R,Precentral_R,Angular_R,Raphe_D,Thal_LGN_R,Temporal_Pole_Mid_L,Caudate_R,Heschl_L,Fusiform_R,ParaHippocampal_R,OFCmed_L,Vermis_4_5,Temporal_Inf_L,Temporal_Inf_R,Parietal_Inf_R,Cerebellum_7b_R
Cerebellum_9_R,-0.3600408065880123,-0.15566624658630412,0.1614798687718528,0.10981597800401031,0.06740432436757951,-0.4730126273401221,0.001686556191336315,-0.03565481502922754,-0.2765322374232022,-0.17787014434861645,0.21190984633260831,0.6912997112527227,0.49858452403172243,0.5021180022539241,0.6668709071406113,0.1814628346859052,0.10420651752504066,-0.21999838242814004,-0.09590889758891624,-0.2946808872201778,0.6774544352172779,0.11748997013207474,-0.13054146135921682,-0.4128811014063967,-0.2413234634091156,-0.05445087677055496,0.22755077644883573,0.5331654666933223,-0.06362607720308311,0.5288360208872727,0.38473274909688543,0.4575817917867566,1.0,0.234473975208597,0.7472149913900141,-0.22253553038035057,0.12796767188514369,-0.49768867675201167,0.5934037814019562,0.10199809573222864,0.017063283542337968,-0.44748167519150556,-0.17040143829989243,0.632657223897561,-0.1467959573236181,-0.2106598739087868,0.3517480598057035,0.15534169508319198,0.34132377828909843,-0.05574024064945091,0.7302591481429757,0.6838085437755409,-0.43415831771850694,0.09096060370454064,-0.47088521648116943,-0.10405055707989885,-0.40840477364956235,0.05150430110115283,-0.1621385700528876,-0.08381708637154545,0.11074701492901254,0.10367931552304285,-0.23441818886326238,-0.10725134952691985,0.5926328474445608,-0.4126546812454104,0.1349726232511286,-0.3185989014328473,-0.27881028315720746,-0.18461564754214774,-0.22644042597602582,0.5747201019752194,-0.4622511558590367,0.6179964895376433,0.47230598258996,-0.06737448167269397,-0.11998562723281346,-0.06876117364469284,-0.20542326668164476,0.473548461378827,0.6916779620999923,-0.3050716495558993,0.0012424590291480497,0.2368424905050359,-0.061317246769482546,0.425683807007275,0.5239591869670365,0.7222941445159715,0.3192267803748532,0.3799604342358898,-0.09608874314201908,-0.16342456674169187,-0.4006933895466793,-0.3114505227553197,0.580146706086302,-0.16880373923963043,0.20886588078984028,0.16482171038373436,0.744551681861893,-0.1975009190716938,0.07814303645716988,0.5105102985405504,-0.24664432520270171,-0.19674939329688632,-0.06457126044726229,-0.19939699884259396,-0.13297669374304055,0.5573954357745807,-0.3328024408522621,-0.36173870210193265,0.4375008407726333,0.18133912984820943,0.5657927700201151,0.03621567274871423,0.7406393062540806
Parietal_Inf_L,-0.2096591509297317,0.36801202216470186,0.19685413326688928,0.3300011127455425,0.3091464227570138,-0.07381045117363226,0.34110498705393033,0.2170993649809584,0.06472922689209065,0.19981249442541035,0.7278427305110986,0.045592605613095596,0.17730678529193733,0.2724367501638801,0.3582303018263571,0.131186491971442,0.4153591483107319,0.18752896001044464,0.05506235689148968,-0.015587816297275018,0.2532811579281366,0.06999494283389492,0.3902573313184695,0.13460111670717642,0.16461555514488224,0.16808542468861556,0.20348717571224925,0.1361508344757975,0.1772091514395329,0.13444018138897018,0.506900568518651,-0.09763782990147549,0.234473975208597,1.0,0.26420662492725705,0.17533769196587648,0.4838615118666094,-0.01308766896575914,0.2396040822679108,0.41119069537361636,0.45018981143392073,-0.03926525786294738,0.08749844284708312,0.30659903040109326,-0.014706693419575121,0.09799537270844003,0.735627721890639,0.3000083995042167,0.19518723122930354,0.3236539626099468,0.18622822004733677,0.4265701004161566,0.09099396048517028,0.6383743936221999,-0.08215364127636438,0.14181018412945118,-0.07169865357304349,-0.11206803286403688,0.11911419688933587,0.7657333278387943,0.29725457434401387,0.3456316826167229,-0.021178816895413295,-0.03827195846888582,0.14313003606501226,0.11637866853293288,0.27470863463139444,0.106556812757907,0.4026592862082732,0.35711980173610847,-0.21744648560234367,0.23607714457507722,-0.09496778027999493,0.36619761700294673,0.27452515731443666,0.3165873368566847,0.3521151343894124,0.5820069860066003,0.21937464963517783,0.1469324222602044,0.531430291616711,0.026779062143994278,-0.07433598251017907,0.33628230014946187,0.2689776504971105,-0.13199830118343833,0.2757736913191382,0.264744542336579,0.7214917255128381,0.3700509945079915,0.11395521832027825,-0.16716384894206465,0.09503820208552187,0.07664432841386387,0.18935436323971094,0.07608244724174257,0.47113151159688643,0.05065231140102722,0.11788184070337768,0.6238157728452136,0.3677938787109005,0.6410491414134668,-0.08763646817219693,0.13612798019570277,0.12289528657221978,0.09998238367255512,0.13543125927395347,0.15483929246136116,0.05733242348566927,0.0363206505246309,0.1316563215016205,0.29056946649975296,0.14114310164448893,0.808112529957474,0.10422369844964836
Vermis_3,-0.551658442992447,-0.28453687693167784,0.15564174924617047,0.11219072502359824,-0.10745014032229376,-0.6784743343841314,-0.06729919571612483,-0.11417497408413782,-0.42730433586065303,-0.3988461065891503,0.07462124632336384,0.9053990669842528,0.6467327289230979,0.6317772946363327,0.9403254032519607,0.14101337370826733,0.24928333913230724,-0.3510557127751944,-0.1259807452401088,-0.5364441144814571,0.922672282886842,-0.00275236119045413,-0.22046391681560348,-0.5450752989056847,-0.48420376869931586,-0.17543794297425472,0.31398746992557897,0.6220840359122398,-0.21208160819093141,0.7609925819542076,0.48215406446693904,0.6306673722426982,0.7472149913900141,0.26420662492725705,1.0,-0.3751777819341719,0.07220761730096582,-0.7677890423623943,0.8274956157507503,0.06798227503635965,-0.17352069870288947,-0.6638831108755472,-0.26934502791445575,0.8610077135592461,-0.33192971968834944,-0.3473657071135708,0.33543174763268463,0.24738164730039627,0.4184354051317897,-0.1546675292380187,0.8929500605114167,0.887012116333886,-0.638647754229248,-0.12303192129206292,-0.6510666138592046,-0.27098787312704853,-0.6293292301905078,0.07370210113860325,-0.35335681953716147,-0.2062557045161539,0.030809281976924768,0.04933592133177231,-0.3487035931353143,-0.20740771168341687,0.8891592664632298,-0.571341087022818,0.20475001772823173,-0.45652654959214195,-0.16282204944141948,-0.29452548210277313,-0.19842878855608342,0.8316247894366865,-0.6116748455046508,0.8306928438838661,0.702121520008085,-0.08667034841179533,-0.21574059899681436,-0.11378873343913075,-0.36387201349354603,0.5489316412694244,0.8539596904850452,-0.43389736535506307,-0.1660288934506986,0.22656230412703474,0.06198354292964529,0.7267685797375288,0.6376494884483609,0.9397395584082925,0.3053531176148697,0.49593609323123644,-0.23776244671379984,-0.41541211978729026,-0.643353133367498,-0.4279761277286043,0.7347056429986334,-0.4216101049679241,0.22638989034903095,0.31261866265389526,0.8937788848544079,-0.3932878198312136,-0.07243405339206123,0.604707372027627,-0.27429521674326723,-0.2946278101007468,-0.18722861119522272,-0.34331378063645807,-0.3628959408603418,0.8370127567665048,-0.4767273210102443,-0.37902533310532915,0.6824807855683619,0.2308353033157325,0.6169923742779821,0.05586508306971966,0.9018201907232454
OFCant_R,0.46858687741259175,0.499219106420235,0.04838123047508785,0.18556005819900426,0.3215080006084045,0.46147630415890767,0.10132074695912549,0.3790731801631032,0.48976444129887814,0.4516830319961424,0.26511926615585035,-0.36110725013691597,0.08830561703344851,0.03741157378800679,-0.20251461883222027,0.14853529050174805,0.4024702289128318,0.5409612326784518,0.28985726522949645,0.3036997403317178,-0.2564395620480898,0.17517309872159603,0.5862711522752126,0.6326322214616192,0.4567076016098552,0.3608588903044734,0.08007508589740568,-0.5262661069410478,0.48526004401304984,0.0071777970080456515,0.22490675348279152,-0.40328421931171904,-0.22253553038035057,0.17533769196587648,-0.3751777819341719,1.0,0.20763740835791003,0.24461242323570462,-0.22374650488173214,0.47912496229148993,0.460943787051783,0.6138453807368487,0.4940198333368245,-0.15889335136182395,0.28776090694800827,0.5240817600055347,-0.14125418500809495,0.06971442087798235,-0.05644518152679988,0.4899368530243982,-0.4426874015666526,-0.3880132351262341,0.5841305746372862,0.33246715515994846,0.59213742341275,0.2389014905189936,0.4637370367618859,-0.26319008861868287,0.485818545917732,0.18436327645133652,-0.05725762996439585,0.27809250732256796,0.5066561936428813,0.45975747816624246,-0.24395720120171874,0.6144070100611604,0.31389432176949783,0.5712480370454354,0.28563072046009247,0.19407464612519654,0.45646487742091907,-0.268740124650666,0.4055629224959191,-0.31884812733029994,0.02765246966543748,0.5180646943208521,0.43168818741758813,0.39699119397208793,0.26418994910641197,-0.09560920437438733,-0.35961795398623514,0.09784705444294016,-0.18938560735512713,0.20380922205698562,-0.009167523032669512,-0.38220748789462977,-0.32883091728009567,-0.42084018866999534,0.1038626777987764,0.036487800688448285,0.15637733750804186,0.004219750742223614,0.3810191273626769,0.4960429410450473,-0.47032748961740967,0.40956667751468645,0.1516229986318518,-0.2366082081474389,-0.39564978343879353,0.29577951833738175,0.4662434213331146,-0.3444848401510663,0.4558518353043088,0.45702219271879496,0.12057361021623716,0.4476049637148317,0.43697598680132793,-0.15373698184464676,0.49316591127305653,0.5492028346278404,0.11171106709481458,0.21247722511379732,-0.28618661396912115,0.20852718812914564,-0.43756219552010217
Thal_AV_L,0.09931929046132759,0.575916323489897,0.4074242923952419,0.31557634003579643,0.45005336370757226,0.2761837608330215,0.4404182606895864,0.28239285875859027,0.35429750116932224,0.45725629958933545,0.6057113976202091,0.036202786751601004,0.27580940791740705,0.3387785535085709,0.10408344739872008,0.4788617183152476,0.1967623432904772,0.4262795333914193,0.38758478047831957,0.26275670444426097,-0.011639097912438355,0.26567373777324294,0.5123850698914324,0.3160057000948475,0.45814641423947466,0.20196817561925787,-0.06957130526957461,0.065652516688241,0.46841271148053026,0.030605305689429343,0.5423561876020722,-0.2778843595202972,0.12796767188514369,0.4838615118666094,0.07220761730096582,0.20763740835791003,1.0,0.31125115211483234,-0.031223574922110257,0.5896784049834375,0.5319740686914971,0.21807087941369177,0.21133657869004202,0.16921751282800818,0.08625692987683821,0.3348100566931427,0.3054154143311438,0.2690681815411452,-0.01457157801187654,0.5075372650859935,0.010130948703120701,0.044773242980337746,0.29249913929019944,0.5508548719231142,0.10707558539964754,0.39503072446012266,0.08801634748046942,-0.1290191760361672,0.3365549223226648,0.4359086707003099,0.6580218988210753,0.25227265114149205,0.06174697337953754,0.4237790955953999,-0.04862216940547005,0.21867454021272514,0.08501635808519292,0.2913187015466886,0.21169161975816903,0.504892705768747,-0.03610621749791212,0.03884848304225039,0.04309182024321335,0.08831048925144674,0.020186687873570846,0.27928608756138784,0.20004427160744184,0.5258761720889312,0.4160082769989225,-0.01707832794793038,0.13225356112714856,-0.04851084498661781,0.13685276575848934,0.37727582879101146,-0.03883517908304209,-0.0696670326265412,-0.019500657263119024,-0.007554150523509714,0.4920408327420935,0.3183933079357505,0.158746535747113,-0.018181858305818165,0.2249412705409492,0.2688053699402348,-0.06861644236623429,0.43192130137386925,0.491195887538872,-0.0797864542082624,-0.09337675895358927,0.4019969438805349,0.5197226032551422,0.25059721044060285,0.15548226372728394,0.4694608575167964,0.06049934062052851,0.3312170314299413,0.46014276952394106,0.07418724729991241,0.33815538321481675,0.045964547937071415,0.07928021867321511,0.03389752351560446,0.09565280715773532,0.4444688668726635,-0.04044661930843509
ACC_pre_R,0.6334589214697149,0.5197196348482948,0.23584596428894167,0.10075736527502663,0.4906839858032627,0.8123989459436022,0.43701304341744257,0.38328609683094944,0.672068110544238,0.7432835177379705,0.325901100227377,-0.7510411897226843,-0.3634116352940361,-0.3085478682553313,-0.7716708312046432,0.2811345942288793,-0.13654638142781994,0.6237468579095699,0.43944862962840336,0.8305155159669316,-0.8304206315276715,0.07048884221267432,0.4937582516411368,0.6865127944377124,0.7963766506377418,0.40211459500986496,-0.37618987587143965,-0.39103517467569276,0.5407402753641285,-0.7035994959013113,-0.0635883852010018,-0.6737203745666935,-0.49768867675201167,-0.01308766896575914,-0.7677890423623943,0.24461242323570462,0.31125115211483234,1.0,-0.7944674003648766,0.21888727824290016,0.5401732004101308,0.7382966878154885,0.38693490807747427,-0.6360870678626702,0.4322207587648775,0.5395046573578967,-0.05654796112000111,-0.07803767692184757,-0.18097578294891709,0.4895089655125741,-0.7138773373750604,-0.7427011753331638,0.7871530651141312,0.5053470398081624,0.6905622608092727,0.6074124996190894,0.6913487470305025,-0.0315368637836386,0.6117823713224987,0.46838559179375117,0.35212268520578494,0.06819754507694172,0.4502336142735138,0.3400370468526365,-0.8204031652501683,0.5960820745865295,-0.03347193779532504,0.6567621868028738,0.09991886921415913,0.6194624629255403,0.14382066920944395,-0.6994338594275658,0.686300955144783,-0.621102909490981,-0.6856606841218648,0.31378120655988645,0.2975973649504832,0.2791539497146008,0.7325618004321328,-0.5356805478133267,-0.6421823089021141,0.5007421446802006,0.3306352788907037,0.16922108659685153,-0.16196451634261197,-0.6839098277955536,-0.6075232348776937,-0.8123745222226055,0.05641608398109106,-0.16257217012018638,0.2865497341190105,0.3953495206613197,0.6438522632574073,0.6213434302948777,-0.7015100051612636,0.7618220260678671,0.11037523420333185,-0.3533675484396393,-0.7699044246883167,0.5985563209805104,0.4480166905392185,-0.366724180576283,0.3377268845321425,0.5562402093861293,0.24507712206526067,0.6053223920613963,0.6826412155164548,-0.7085139990118924,0.7059394692973333,0.3470969471094769,-0.6287085380786767,-0.18811411149260712,-0.35906051858100474,0.1988199354240188,-0.7684882962881148
Cerebellum_6_L,-0.531178822163909,-0.1901579683893966,-0.08341564858529901,0.14029181002339533,-0.15402125729692642,-0.6492637180631922,-0.23590488830355452,-0.1658696613795391,-0.40662786937723666,-0.4417523213727886,-0.10424510917130131,0.7476233808557756,0.5483748054801745,0.5746573467457861,0.8814677648215576,0.01838194839625509,0.4397652680321523,-0.2975598948433478,-0.16453239798308528,-0.5738047951211043,0.8736494469390004,0.013661456319382544,-0.26710334937278984,-0.4524062559234709,-0.4833933535664038,-0.08882112335231923,0.4161162437002718,0.5156851073368878,-0.26609388278611384,0.7791691901038102,0.35348792411000185,0.6240223911224181,0.5934037814019562,0.2396040822679108,0.8274956157507503,-0.22374650488173214,-0.031223574922110257,-0.7944674003648766,1.0,0.05826069031647061,-0.28000430190824566,-0.6005307529896413,-0.15683914773197058,0.7688084669978894,-0.21279707839937417,-0.33878068174900805,0.1913750998481577,0.2953161872653095,0.3062237591864171,-0.21793562134478422,0.7857057922905487,0.784211936447584,-0.5622128451896085,-0.23125777124352487,-0.6201727585638954,-0.37359432817638655,-0.6244401881275029,0.09183003373328275,-0.3539567357507943,-0.2940431530116764,-0.09014634927641094,0.14176123905229268,-0.35110625228944387,-0.1500854714779244,0.8795087884592309,-0.5290603169548611,0.11475533539135757,-0.423641270659382,-0.032443357979419385,-0.2825790821750789,-0.04115402269163359,0.8299960210204635,-0.5252225661359615,0.7198420785064196,0.799240261662698,-0.1118779346136518,-0.06947178179104382,-0.15840101502057105,-0.42820966524078835,0.7446138620831294,0.7465419736724251,-0.45529829962047447,-0.32678982133158657,0.16428805339368716,0.20662455836589036,0.5664900116008612,0.6407203317372235,0.8379055830572238,0.2116343468549211,0.4456000583971394,-0.2606156193366983,-0.30264474005522757,-0.5958618637211361,-0.41614603175330167,0.6661922021584459,-0.4883688550522356,0.2474191107845562,0.43703265539436575,0.7994318824162517,-0.39561582019689356,-0.1392159358303062,0.48288876020654836,-0.16713438396260782,-0.3486699381148915,0.003465995788805858,-0.33182724517293316,-0.38232948865522337,0.8106698709286744,-0.4987871911642925,-0.37757778679647924,0.7047305135406494,0.3895135235101721,0.43388756937174655,0.050571445862589444,0.7732971430591117
Red_N_R,0.39617347158233723,0.5961897708919773,0.49049920713050527,0.6773944542771432,0.5412449681883857,0.4215370397927253,0.4583172871430673,0.5038920721542232,0.6269603486237839,0.6543742443759643,0.5893561980358509,0.05487502430936256,0.5725204253588858,0.5546748904775273,0.19537134645315754,0.626488880210734,0.5011429657379314,0.6828093691544967,0.6206232880279731,0.4170888054014688,0.04991142507304586,0.234441775202856,0.7912427475584879,0.5876400003102529,0.6056362748441566,0.590191067751908,0.18055897211308772,-0.11991123214407434,0.7372854007816502,0.2757601229845269,0.6750908115073676,-0.18608340871068657,0.10199809573222864,0.41119069537361636,0.06798227503635965,0.47912496229148993,0.5896784049834375,0.21888727824290016,0.05826069031647061,1.0,0.6760311858526349,0.4691508550140131,0.5135006771447517,0.3527243480488993,0.29649911323926176,0.5757195404862355,0.11181935670532273,0.39903027338513963,0.29396623896503216,0.780454819565121,-0.020345683424624644,-0.044930258699409586,0.49173135949034535,0.5753627987046915,0.36851746716429,0.5272797263682383,0.1633746258829572,-0.1018692745691677,0.5407210651813564,0.33209697239688796,0.36919132411530864,0.3872320435186152,0.440452040870171,0.6255920114580555,0.02744206820034706,0.3292873665002376,0.3194277440698146,0.605673377383853,0.24483537305504563,0.5071611884574849,0.3104948123055683,0.13782728324927626,0.3429149198167459,0.10709268152903108,0.1680000594993098,0.5728222830089151,0.3394697522566438,0.37015756947484935,0.5440213925304268,0.05109762909389706,0.021923995525612375,0.04015328350280764,-0.03491904880962013,0.6369936507433526,0.06678140719760865,-0.07710859833684322,-0.25269583374084353,-0.07544045471713384,0.5465048518858848,0.40612266340318703,0.019497874913332148,0.09507089753670539,0.24780899602183162,0.562417381060214,-0.18547563901358619,0.5914919161343545,0.6070218064988661,-0.03042346312102369,-0.09882568838024315,0.3155395680865838,0.7751894067595753,0.04810212522479387,0.45235124251239867,0.6051593939681438,0.30732642116835396,0.6356699657544838,0.5900825115203021,0.20816243522524902,0.611650577859215,0.22804165431344553,0.3325337080847187,0.05700790097442861,0.2465757885167446,0.4536950416448565,-0.11566814438310374
Paracentral_Lobule_L,0.5873721633768566,0.6895473196825911,0.4828591193717817,0.3695922094416044,0.7616501398695212,0.5776188237150397,0.6819479573836708,0.710644095808242,0.6710142964873228,0.8462851624918339,0.8200989282831255,-0.270988356689979,0.26538107691937446,0.31963947651896063,-0.1437955751274817,0.6226013901237795,0.288943071093871,0.756220944746108,0.5610411589303472,0.7080677602391957,-0.21026509604053825,0.10958768358040429,0.817397176461138,0.662481595254175,0.7998997258716466,0.6388454642227908,-0.06523982437615024,-0.1850896636955032,0.8639731656981168,-0.10042047850092511,0.5479806255582094,-0.41292044517918586,0.017063283542337968,0.45018981143392073,-0.17352069870288947,0.460943787051783,0.5319740686914971,0.5401732004101308,-0.28000430190824566,0.6760311858526349,1.0,0.6388443926935388,0.5115870913506774,-0.06519720773575861,0.4219443860698523,0.6785171026172422,0.3898281352364862,0.14848263629288402,0.2607057435951312,0.8314850373599808,-0.242487151604545,-0.18658259693206616,0.6951760991100882,0.9063751031851285,0.5414692385369076,0.7098274599042621,0.4560558337218065,-0.07931077257608722,0.6778822687431265,0.633831566301548,0.42084351195583847,0.3477036327737372,0.6088880462031465,0.5129393865003501,-0.30680230015661536,0.4915659789156782,0.4395308075084207,0.7116133016760618,0.09844239728225225,0.5705537049658378,0.12751450778738227,-0.16585643410261952,0.5058242068117418,-0.15072180768197918,-0.1445168029708164,0.6767505595284135,0.5364778077962936,0.5045359689101319,0.7291258695104171,-0.15791614185173913,-0.04403491009931962,0.35720188906396,0.26053818278285734,0.6367796516084375,-0.14255148410219848,-0.3719870804687953,-0.2676168954492998,-0.26574240566899926,0.640719728917001,0.33337294934348627,0.25224071978034407,0.140013864585339,0.38615102972283744,0.6639827159466216,-0.3739666009317466,0.7976663762153049,0.520923295796547,-0.2698713200868213,-0.26083570413057794,0.676016925390086,0.9258342784566947,0.06354508250396199,0.3578650669835389,0.7080782067520709,0.3494467271128861,0.6875061065116086,0.7479924489491152,-0.19854365649852565,0.6423642248719045,0.3628919503213357,-0.06812024356792845,0.11302948039881555,0.014802976729607573,0.5585567537035052,-0.3338523790063151
Rectus_L,0.8167850095546323,0.6203065918858877,0.1828823087388546,0.2362263285981589,0.5967129848940804,0.9085403032201457,0.35273546794825494,0.5453093694077092,0.8358152507463156,0.8252412610804599,0.32168048005941763,-0.6361642837658735,-0.03295772441774335,-0.013673357541128982,-0.5794442312174819,0.43996257736054334,0.2082933352162593,0.8071770814662595,0.6341075571851152,0.8050235710146149,-0.6208097186768492,0.07525014291895939,0.7302671371290117,0.877908337121334,0.8639887755522233,0.6233277155206125,-0.11938207693181703,-0.4977901924993004,0.7704224896462766,-0.3582926254566695,0.13366825135141835,-0.5740554236565829,-0.44748167519150556,-0.03926525786294738,-0.6638831108755472,0.6138453807368487,0.21807087941369177,0.7382966878154885,-0.6005307529896413,0.4691508550140131,0.6388443926935388,1.0,0.6630577242586291,-0.43718382801271755,0.49148607151423157,0.7739592505394278,-0.23869592965914194,-0.029183104445231527,0.08465358818146718,0.7005000271481083,-0.6738054909089434,-0.7071428648276855,0.9143552591844561,0.477644547294959,0.9325897637474391,0.6156914970032303,0.7240008707215106,-0.1419411294456749,0.7842798651274433,0.28625998681599135,0.1303030453475295,0.18061820223568179,0.750338188567236,0.6179262964506638,-0.5978834960100025,0.7661525303974078,0.23918441831520362,0.8690611003863312,0.15763022084529044,0.43151795565587614,0.5008224835053547,-0.4905105878087422,0.8006810390884151,-0.6277401694142144,-0.3704129965481664,0.6341607599346712,0.3998885551683867,0.195555577803376,0.6773501087097968,-0.3185914280191594,-0.6402546577780953,0.4861711861501938,0.02397676512540939,0.3820743573120119,-0.14112872260062084,-0.5521477985222112,-0.6921073223717857,-0.7463431506735608,0.05342014273084387,0.06466116339364097,0.17160538869224562,0.278801136296876,0.5890749609909568,0.8154487933823759,-0.7646133100829099,0.8370180465465019,0.16537452321007495,-0.31818546562475253,-0.6686647774232198,0.42929166679514724,0.6675444989759957,-0.5686588338438348,0.5989986897619505,0.6281182424468262,0.3127758649214614,0.7960632516593729,0.7395438562508964,-0.45497880472335533,0.8405801482663169,0.6002298464076326,-0.23335880533684958,-0.023622095719287046,-0.32603136438973784,0.1523464537443732,-0.7289249528786902
Temporal_Pole_Sup_R,0.5842039351571249,0.5341771306462861,0.28718261819614865,0.3781967509294842,0.4920124461267536,0.5488885307396645,0.2629588554316518,0.48728421817294804,0.6117636945256095,0.5722472735689867,0.26164831724581716,-0.2595037878711585,0.24485333408955168,0.25071291122701184,-0.13115207352761463,0.3918541433013981,0.41151482987082333,0.6313323355752924,0.5146046935256445,0.5096389980780648,-0.20232167012636598,-0.031061395318319716,0.5666041177678225,0.6530880218060048,0.5980410788801601,0.6099024391708863,0.06248252446320354,-0.2962922223255745,0.5792807737187643,0.04430546577131567,0.2927361451527377,-0.22000690542043005,-0.17040143829989243,0.08749844284708312,-0.26934502791445575,0.4940198333368245,0.21133657869004202,0.38693490807747427,-0.15683914773197058,0.5135006771447517,0.5115870913506774,0.6630577242586291,1.0,-0.04197214717647065,0.432763208594021,0.5729936331930537,-0.1111983128709481,0.16079779264819455,0.23748783510217014,0.5743909538257491,-0.3703327617878232,-0.3017175655145196,0.6201114636034298,0.39511259470484567,0.5843180780570408,0.49835370309562127,0.42201918305677344,-0.06782445121449139,0.6123276109886228,0.19629428696669948,0.05139608805981548,0.1527997279617452,0.5561684247019322,0.48779874709240517,-0.20178021399634818,0.4465100310497586,0.2802537680307405,0.6650749742505426,0.102883695937829,0.274066112885571,0.36309495334485714,-0.12459090761371142,0.5276001984122158,-0.19296847571808828,-0.029788084846027747,0.6004862171523383,0.36116838362862014,0.1797003593056352,0.4754159689204968,-0.0835494359384399,-0.2753776921847263,0.26500181867841865,-0.009998892525542688,0.4615821903229637,-0.09974161370077983,-0.26911552259299987,-0.4047563685385947,-0.3513670332582305,0.2163176262903387,0.28926215643191383,0.15228807226118676,0.18250463631451225,0.3142900574515891,0.5686994623909238,-0.4507651134955059,0.5551885993667695,0.39480279637328786,-0.12568573196398555,-0.3390095524787971,0.2778514212724949,0.5751589294328925,-0.26438713136718445,0.4396908051677606,0.5167291866537176,0.39924351251534634,0.6004902293686354,0.5371286332087244,-0.07784083748016248,0.6330389833567478,0.33117541333590444,0.10462500328372056,0.02561184322652873,0.0006078366576905362,0.22096143924999442,-0.4105421648651329
