,Angular_R,Cuneus_L,SN_pr_R,Vermis_4_5,SupraMarginal_R,Frontal_Sup_Medial_R,SN_pc_R,Vermis_10,Putamen_L,Frontal_Sup_2_L,Pallidum_R,Cerebellum_6_R,Supp_Motor_Area_R,Cerebellum_10_L,ParaHippocampal_L,Amygdala_L,Raphe_D,Occipital_Mid_R,Olfactory_R,Occipital_Mid_L,Frontal_Inf_Orb_2_L,Cingulate_Mid_L,Cerebellum_10_R,Cerebellum_3_R,Occipital_Inf_L,Temporal_Inf_R,Thal_PuI_R,Red_N_R,Supp_Motor_Area_L,Insula_L,OFCmed_R,Fusiform_L,Rolandic_Oper_L,Cuneus_R,Thal_MDl_R,Calcarine_L,Olfactory_L,Frontal_Inf_Oper_L,ACC_sub_R,Frontal_Inf_Oper_R,Paracentral_Lobule_L,OFCant_R,Cerebellum_9_L,Parietal_Sup_L,ACC_pre_L,Thal_PuM_R,Frontal_Inf_Tri_L,Cerebellum_4_5_L,Thal_LP_L,Cerebellum_9_R,Cerebellum_Crus1_R,Cerebellum_3_L,Temporal_Sup_L,Cingulate_Mid_R,Hippocampus_L,Cerebellum_Crus2_R,Heschl_L,Thal_PuM_L,Thal_VPL_L,ACC_sup_L,VTA_L,Caudate_L,Cerebellum_7b_R,Thal_MGN_L,Thal_PuI_L,Thal_VL_L,Temporal_Pole_Mid_R,Cerebellum_7b_L,Temporal_Pole_Sup_L,Temporal_Mid_R,Vermis_1_2,Lingual_R,Insula_R,Frontal_Med_Orb_R,Temporal_Pole_Mid_L,Vermis_9,Thal_IL_R,Fusiform_R,Precentral_R,Thal_PuA_R,Frontal_Med_Orb_L,Cerebellum_6_L,Frontal_Mid_2_L,Thal_IL_L,Frontal_Sup_Medial_L,Parietal_Sup_R,Hippocampus_R,Parietal_Inf_R,Cerebellum_Crus1_L,Lingual_L,N_Acc_R,Thal_PuL_R,Thal_PuA_L,ACC_pre_R,OFClat_R,Precuneus_L,Rolandic_Oper_R,SupraMarginal_L,Temporal_Pole_Sup_R,Cingulate_Post_L,Occipital_Inf_R,Frontal_Sup_2_R,Putamen_R,ACC_sub_L,OFCmed_L,Thal_VL_R,Cingulate_Post_R,OFCant_L,Cerebellum_Crus2_L,Heschl_R,Pallidum_L,SN_pc_L,Frontal_Inf_Tri_R,OFClat_L,Cerebellum_8_L,Precuneus_R,Rectus_L,ParaHippocampal_R,Thal_LGN_L,Postcentral_R,OFCpost_L,Thal_VPL_R,Thal_MDm_R,Cerebellum_8_R,LC_R,Calcarine_R,Angular_L,Paracentral_Lobule_R,Thal_AV_R,Temporal_Inf_L,Thal_PuL_L,Thal_MDl_L,Thal_VA_L,Temporal_Sup_R,N_Acc_L
Frontal_Inf_Oper_R,-0.12042472493719691,0.04611353579036766,0.4067151778705154,0.29502825339028593,0.3393727596183129,0.5348680851702717,0.038812018950320895,-0.04324381559282239,0.4648284309066688,0.667794600496894,0.6786412787192444,0.05498534669187858,0.7527299103276689,-0.022051564935327117,0.5026834258532542,0.37713691737692445,0.4789561928523907,-0.07069929503755883,0.3968907956793178,-0.12665130164709437,0.12906984750195558,0.674040561993277,0.07458205475425358,0.47158667805672405,-0.09689719624694379,0.20916646576252945,0.5215514038967873,0.626488880210734,0.7332662410571545,0.5744575923199876,0.012559860401871781,0.364690575383461,0.6068549768602559,-0.03810625981930304,0.5398236561070419,-0.05758147652255299,0.46077134411877135,0.6522944821247946,0.2847518176009451,1.0,0.6226013901237795,0.14853529050174805,0.051722835359869344,0.13708432563300163,0.4031586273281136,0.7091319086293472,0.5852999748585486,0.16025196538658049,0.107141731580012,0.1814628346859052,0.0643099587049216,0.2703528262794023,0.5038850452141522,0.7784007338523704,0.6387199145728508,-0.022136693172872056,0.5703189111095512,0.6387005353976557,0.6146265870295948,0.57806653757944,0.1727886851354938,0.6315925595851318,-0.008376622743487662,0.4891814974398203,0.5141286853981335,0.6025600503548791,-0.08834386693352513,-0.26202700398248435,-0.23883628629717113,0.15546341878018657,0.5623120526913368,0.21753750206169314,0.6740779566693131,0.2058977120248355,0.2516531127691285,0.14411909063729286,0.5729858515175477,0.29766072919684466,0.7294729552195376,0.39122564621836964,0.19297607586256146,0.01838194839625509,0.6253898086631366,0.42009674934289704,0.6634762098012842,0.08599126186368845,0.5433679096913936,0.23477514300406174,-0.04079293968135716,0.2306846808844005,0.41087278347717493,0.5284063455848126,0.6418761296652873,0.2811345942288793,-0.36080365773091083,0.4510402984712621,0.8553328591121356,0.06677340369741044,0.3918541433013981,0.711506378119005,-0.08778520305952243,0.5416028060042508,0.622070495960856,0.2485500625741105,0.19553841339368594,0.4542932267160795,0.6069949747417707,0.14537197301817315,-0.08564826259873015,0.5536861940137066,0.607513630860509,0.26062831109032364,0.684118489679201,0.17000218807511683,-0.09766984079040214,0.568860266054269,0.43996257736054334,0.6313309937957915,0.3684511912404594,0.3858615392522827,0.20603678665415778,0.5902221125532306,0.6729170975459611,0.3116999481083953,-0.131666475143332,0.15061222147012587,-0.08400143060420776,0.44132543986244516,0.4538233284606127,0.017970263040685944,0.38935136541576143,0.329512477502225,0.6009750027937703,0.6068942861717785,0.5983106998124081
Paracentral_Lobule_L,0.06354508250396199,-0.21026509604053825,0.3695922094416044,-0.06812024356792845,0.640719728917001,0.7080677602391957,-0.15072180768197918,0.38615102972283744,0.6951760991100882,0.7976663762153049,0.6388454642227908,-0.34811753958787334,0.8639731656981168,0.21683158934592,0.662481595254175,0.6236633064162078,0.3578650669835389,-0.2698713200868213,0.5113312136298193,-0.14255148410219848,0.3727656679780587,0.817397176461138,0.2895263147897997,0.06629519988693698,-0.07931077257608722,0.014802976729607573,0.6107195595408129,0.6760311858526349,0.8753674586641488,0.7587620702483521,0.140013864585339,0.288943071093871,0.6778822687431265,-0.04403491009931962,0.710644095808242,-0.26574240566899926,0.5776188237150397,0.7587404995717876,0.46624144606430584,0.6226013901237795,1.0,0.460943787051783,0.26053818278285734,0.633831566301548,0.5813980735250013,0.7354607566058515,0.7616501398695212,-0.1437955751274817,-0.06523982437615024,0.017063283542337968,-0.242487151604545,-0.06519720773575861,0.6921100913187079,0.8314850373599808,0.756220944746108,-0.26083570413057794,0.7479924489491152,0.6937229937153544,0.5461418928483184,0.7291258695104171,0.14848263629288402,0.7116133016760618,-0.3338523790063151,0.6819479573836708,0.6088880462031465,0.6767505595284135,-0.1322503229646007,-0.3739666009317466,-0.2676168954492998,-0.270988356689979,0.4828591193717817,-0.19725779072295171,0.7199700806469744,0.35720188906396,0.3494467271128861,-0.23750405718673134,0.6740888873133161,-0.19854365649852565,0.9258342784566947,0.2607057435951312,0.37182916773405894,-0.28000430190824566,0.7998997258716466,0.4395308075084207,0.8462851624918339,0.676016925390086,0.7537026001411261,0.5585567537035052,-0.15791614185173913,-0.10042047850092511,0.5217224199314525,0.5873721633768566,0.6639827159466216,0.5401732004101308,-0.4459893889356209,0.9063751031851285,0.5610411589303472,0.3898281352364862,0.5115870913506774,0.674635592655844,0.25224071978034407,0.7648733274167583,0.7531835127958351,0.4560558337218065,0.3628919503213357,0.33337294934348627,0.6785171026172422,0.10958768358040429,0.01743002199992764,0.7098274599042621,0.520923295796547,0.5364778077962936,0.31963947651896063,0.3535879496325475,0.09844239728225225,0.8163095267646489,0.6388443926935388,0.6423642248719045,0.5705537049658378,0.8832124136061581,0.4915659789156782,0.7982289652727367,0.6367796516084375,0.3477036327737372,-0.4423205725774435,-0.16585643410261952,0.22337774475353211,0.8854219619172242,0.42084351195583847,0.11302948039881555,0.5058242068117418,0.1635280020672681,0.6895473196825911,0.26538107691937446,0.6343254872578439
OFCant_R,-0.3444848401510663,-0.2564395620480898,0.18556005819900426,0.11171106709481458,0.1038626777987764,0.3036997403317178,-0.31884812733029994,0.3810191273626769,0.5841305746372862,0.40956667751468645,0.3608588903044734,-0.41734190831565676,0.48526004401304984,-0.09276397206323818,0.6326322214616192,0.6067768651353013,0.4558518353043088,-0.2366082081474389,0.40628577613883204,-0.009167523032669512,-0.16944099966047327,0.5862711522752126,0.20812668628269046,-0.023916171587093634,-0.26319008861868287,-0.28618661396912115,0.02964646665398032,0.47912496229148993,0.5362788038875743,0.4654266427598075,0.004219750742223614,0.4024702289128318,0.485818545917732,-0.35961795398623514,0.3790731801631032,-0.42084018866999534,0.46147630415890767,0.47076123801552305,0.23344920317275253,0.14853529050174805,0.460943787051783,1.0,-0.18938560735512713,0.18436327645133652,0.4395723791546947,0.3688685624603209,0.3215080006084045,-0.20251461883222027,0.08007508589740568,-0.22253553038035057,-0.4426874015666526,-0.15889335136182395,0.6155856898277565,0.4899368530243982,0.5409612326784518,-0.39564978343879353,0.43697598680132793,0.48495730765385964,0.48258065663076194,0.26418994910641197,0.06971442087798235,0.5712480370454354,-0.43756219552010217,0.10132074695912549,0.5066561936428813,0.5180646943208521,-0.28794017982271297,-0.47032748961740967,-0.32883091728009567,-0.36110725013691597,0.04838123047508785,-0.09038712214803224,0.41741349548445217,0.09784705444294016,0.12057361021623716,-0.3454652669160284,0.376528927316826,-0.15373698184464676,0.4662434213331146,-0.05644518152679988,0.1074139087792603,-0.22374650488173214,0.4567076016098552,0.31389432176949783,0.4516830319961424,0.29577951833738175,0.5442656140165925,0.20852718812914564,-0.09560920437438733,0.0071777970080456515,0.5022547460582316,0.46858687741259175,0.4960429410450473,0.24461242323570462,-0.30234789954253566,0.33246715515994846,0.28985726522949645,-0.14125418500809495,0.4940198333368245,0.5056758969822994,0.15637733750804186,0.4095321634342653,0.48715092259560505,0.4637370367618859,0.5492028346278404,0.036487800688448285,0.5240817600055347,0.17517309872159603,-0.24887316164921502,0.2389014905189936,0.1516229986318518,0.43168818741758813,0.03741157378800679,0.2001231307926306,0.28563072046009247,0.42024668663318415,0.6138453807368487,0.49316591127305653,0.19407464612519654,0.43952767964891826,0.6144070100611604,0.4529092699597992,0.20380922205698562,0.27809250732256796,-0.40429851817437745,-0.268740124650666,-0.21025758028976202,0.5339756593967612,-0.05725762996439585,0.21247722511379732,0.4055629224959191,0.020125688752532553,0.499219106420235,0.08830561703344851,0.4615918527514974
Cerebellum_9_L,0.05654871158599093,-0.2502820188089606,-0.10391566119026775,-0.5337883082452771,0.1403243327097228,0.38369597967145,-0.06028801670275217,0.19626488232156836,0.0774203490924307,0.26624388499889295,0.029566979711175584,-0.22237063671816032,0.11311556033804827,0.5158402261465427,-0.1322592454072589,0.02347483247625258,-0.17714410329453267,-0.2285543385204828,0.013285760642865038,-0.37875608519536835,0.5062826435733982,0.0038237950932375657,0.2640922819020527,-0.17711129058387104,0.3530754716566056,0.11238836687196405,0.3618271443315929,-0.03491904880962013,0.01339759219341863,0.1758976755221554,0.24531232818911475,-0.49115290909924797,0.06357567736611103,-0.02119779805620632,0.3090025614456478,-0.12522379912906878,0.016200338006036017,0.19046055177523152,0.19817030625845,0.051722835359869344,0.26053818278285734,-0.18938560735512713,1.0,0.22621594799610098,0.24604786914829252,0.07016216280758879,0.24455472677552953,-0.3023266931703275,-0.3290585288395606,0.0012424590291480497,-0.095067153986294,-0.23089567697921928,-0.07349209795109893,0.017977220607696444,-0.0019761518552798025,-0.07685503028165756,0.17018795450420435,-0.07140862546046449,-0.27187184473137266,0.18224929046165525,-0.2326467841251517,-0.020140726258616126,-0.2096609919155248,0.42840343359669975,-0.007638305613425403,-0.12231844921221113,0.020788779635361982,0.051974063835859466,0.1289567815354169,-0.16564804362999472,0.37317643267174105,-0.42341848800395415,0.20026113081935087,0.1114949549683532,0.07963640698847721,-0.28022736663205494,0.08517398058591229,-0.42433664704439195,0.16642870454534256,-0.015642249674119674,0.16942587112548796,-0.32678982133158657,0.1856782940913502,-0.06168755184228718,0.23678280852552944,0.1995453073179737,0.10744247521694332,-0.1153629251626957,-0.32199775052993285,-0.4025408976456837,0.0001712988192453523,0.12719317941632785,-0.06138696769574074,0.3306352788907037,-0.23900463695684127,0.2637969025272241,-0.10029641388659824,0.3419486093747018,-0.009998892525542688,-0.1426368584796679,0.3109331385264828,0.366256575519966,0.14264561007241403,0.1279335993378282,-0.1117414918572586,-0.09544835019603258,-0.12330432888842392,0.0798302526353987,0.5182046826492103,0.32650135612924175,0.010441936316898501,0.10636019982191224,-0.2705629390393646,0.19526268745867265,-0.26563147123021785,-0.10420437862380916,0.02397676512540939,0.028362611393910116,0.18176579885250058,0.2220111417375004,-0.05901318608083585,0.09273272096182142,0.10551461682386047,0.1200766189825189,-0.18208620818365176,-0.31856804468796496,0.1199160236136638,0.20705921573270222,0.1991564737094494,-0.19635976045980696,-0.025917514899811214,-0.07038752064353586,0.021134667309270792,-0.26539803788914906,0.0208463716222395
Parietal_Sup_L,0.44778983691466634,-0.28013609251486765,0.25265922305372734,-0.39677955128838627,0.6647010160971606,0.38697171161549904,-0.06522257065273687,0.4084144680129518,0.3773823337559983,0.3761269669957041,0.24995465260185656,-0.36978393387959896,0.3160217268099625,0.5022911498282895,0.3284435500277841,0.33194419248711876,-0.0865002962339524,-0.21490173762001444,0.2359896544941108,0.13085495403735495,0.38856913702017837,0.47077819637421436,0.22343504143369386,-0.3251671844241152,-0.04825551434304064,-0.03561541448556883,0.3631877979602045,0.33209697239688796,0.399399377034213,0.38463501907440906,0.09100358096798361,0.054979781113853834,0.21083475291033382,0.14847260689540265,0.2730366090840851,-0.19250831273999855,0.2815788499556699,0.35358871180982654,0.3753520154226451,0.13708432563300163,0.633831566301548,0.18436327645133652,0.22621594799610098,1.0,0.30143795518600264,0.2789024136710565,0.38978279946731553,-0.199192807328866,-0.17352339942743192,-0.08381708637154545,-0.21028012686902747,-0.162435153979501,0.2850131803321358,0.3908695071316039,0.32825063937409293,-0.2928874550372694,0.3543143258014106,0.20524945909376277,0.014596598412811109,0.44073746955972315,0.15835554808034832,0.28472768970267315,-0.3381273033268149,0.5088653504974701,0.1054575495150294,0.2809851333927072,-0.03051744088138692,-0.18152465044707453,-0.04735460637156308,-0.38289693025904836,0.3342545851696973,-0.45623552886757796,0.3409940398273979,0.2839524826245579,0.26929255725631673,-0.23744273990076473,0.29990766458469603,-0.35260173083034274,0.4421801180395015,0.023180560680063418,0.1017045396079858,-0.2940431530116764,0.4522043248995406,0.10664876025074901,0.4609596296098093,0.9107673531101883,0.47349218637263935,0.7901003740588597,-0.2298801191995267,-0.38807675026291527,0.2631184005753072,0.10495437307734733,0.2805013557298902,0.46838559179375117,-0.17303601072159305,0.8215152190324556,0.14382767767922827,0.6567965525996622,0.19629428696669948,0.13651416921727724,0.29187028349337313,0.3554880534747932,0.3819285093054265,0.25789585421239114,0.1521615093572584,0.11083381418552886,0.21722487310274854,0.13930693762567445,-0.15852936487705613,0.37608937192415015,0.34278071970703955,0.3761914563315119,-0.016878947878747996,0.3793967048489272,0.30715606134502177,0.5692905190782984,0.28625998681599135,0.29630673080813874,0.5462607828758785,0.7934750001578839,0.3563396159042409,0.42036536994528595,0.23256270929219716,0.2299641143946872,-0.4003895126499545,-0.2689797350799241,0.739649356662627,0.6974744984064387,0.3375958669552025,0.015578052365088366,0.2305111706914564,-0.0818148084069542,0.4272154977333294,-0.1412934247970462,0.23217891168052962
ACC_pre_L,-0.5112035070364624,-0.718311929579446,0.11948119438103488,-0.44147266232424653,0.007554203621751666,0.8270121919922157,-0.684705236352194,0.5779750274585216,0.8063613199478137,0.8335698967563999,0.4679963574409891,-0.7527067986398888,0.663142809679779,0.3861762518272441,0.729047655752095,0.833943400305834,0.4379579538573409,-0.4174535160913442,0.8048968242250121,-0.23357850971857855,0.29822883051397864,0.5950716830701378,0.3300943912707665,-0.33434651759781614,-0.04728135540692097,-0.31875867608884445,0.1650968069439299,0.33303827785432155,0.5776995371047647,0.7254638785587277,0.3804815936561242,-0.08085283363744522,0.6688224813223064,-0.6508467937898882,0.46322614593252104,-0.766263028466834,0.8526344628549561,0.5924731256991065,0.7085244882298967,0.4031586273281136,0.5813980735250013,0.4395723791546947,0.24604786914829252,0.30143795518600264,1.0,0.5686793189064677,0.49040894437853766,-0.7000997413043349,-0.29018500802934416,-0.4569637316300884,-0.6949259931916731,-0.546806365352713,0.47948400139648717,0.5912791473373648,0.6764290598185411,-0.6945086158622696,0.6837376865804882,0.49584487223361384,0.3436081108254325,0.6994532880582672,-0.052664101426584765,0.7435953496350033,-0.7139256314321072,0.38337758367859676,0.5625739752514713,0.42092712289094825,-0.43473740588972154,-0.7197561696595892,-0.6787945967042063,-0.642010350413625,0.2835775777562657,-0.5970040500403401,0.8089527985339874,0.4351290997477359,0.18885377665512065,-0.6538507819067437,0.3005325963249768,-0.5898972698896118,0.5497509832571882,-0.06157415674588096,0.34309983424005747,-0.7310581811787379,0.8235380576024462,0.03445867887601066,0.7834711079510355,0.43561903065110413,0.7608158519309971,0.07537014770457225,-0.4872285722047188,-0.5102599642516754,0.6973529701989877,0.7626593002790495,0.6898510086732429,0.8564502977369309,-0.6975045125909654,0.4528989407983181,0.5447753764479979,-0.18112602638019634,0.4874189669400832,0.4579864689558142,0.1910138186530632,0.8321363083857829,0.7360633037559144,0.720037899939333,0.43516655407718646,-0.16411332746011564,0.6426363465454761,0.17755359572012605,0.07385296879812063,0.6110835361166257,0.07054364445299288,0.2633666942528638,-0.16871128454414697,0.6143394018483269,0.026378085105775363,0.2769423123465649,0.8633661424000839,0.7533896091548092,0.5077824313117143,0.593220570081034,0.637290019086958,0.4341328158448733,0.27257134657481885,0.044833548196298506,-0.7767237429949332,-0.6291029838328931,-0.22206312510237713,0.5932090401532287,0.25248163110895433,-0.15454798191114422,0.696981556058539,-0.13577778869464874,0.4864310115232606,-0.1675035265072687,0.8269292871398038
Thal_PuM_R,-0.1896774502433087,-0.1226038610025697,0.46841099226973026,0.1630379107387954,0.3461254957071313,0.6716672441427058,-0.04228800092387223,0.32681762037175155,0.6668889168050343,0.7787567024035214,0.6660495367153078,-0.1753434418094031,0.8374275610765987,0.06698377970063252,0.6920513379307004,0.5934295732326423,0.5047057595972246,-0.165132929651074,0.6157876382116367,-0.1034102100941029,0.16565045174739929,0.8218545853025062,0.27492917810528195,0.24663391720082228,-0.12848943446690758,0.16385908948833025,0.6331049609499001,0.6952735724235398,0.8447429433277001,0.719349637785003,0.19389166792298973,0.3768915422335792,0.7477693740194974,-0.1762811853509691,0.6807547893534968,-0.26571449976742595,0.604915428488858,0.7476936950989421,0.42304949196094527,0.7091319086293472,0.7354607566058515,0.3688685624603209,0.07016216280758879,0.2789024136710565,0.5686793189064677,1.0,0.6959861521696764,-0.03419096602185914,0.050380721281630896,-0.001879559130416741,-0.15508188742844056,0.12389999611997964,0.6323255270009944,0.8673564479507503,0.7883675095132866,-0.2387529415063214,0.7762783066038546,0.7565433016137533,0.6522154923478503,0.7847588931960822,0.20454399946826005,0.7965591393671723,-0.20954235664745333,0.5973265208127276,0.62274236131995,0.6788788644983161,-0.21080573980430872,-0.35409921706412595,-0.42417548011387374,-0.10636298139045548,0.47361756761650436,-0.00994435612487741,0.7510364137656087,0.3213597577481886,0.28200701753873375,-0.10001049121649996,0.7041286586795442,0.021116303027013467,0.8214348207062299,0.4945976737155631,0.2445302887371866,-0.22943956529625775,0.7585160663798158,0.33628272371088064,0.8033156193966633,0.30014209307898754,0.7877471975585525,0.29577282611690103,-0.0823070387842284,0.08416963681638749,0.47403607898011385,0.6059137969637025,0.7536412871540739,0.48291339368312386,-0.3695466576020763,0.59442084219849,0.7110167067339089,0.08409047829224736,0.5098620902771867,0.792633772442756,0.025251891126384058,0.6999462337159496,0.7613444383435333,0.3358403818205984,0.2559068700309648,0.4237882066499344,0.7418528153022006,-0.019894911159423274,-0.06343043816962105,0.7704441233332813,0.5139680517515118,0.3564282831488613,0.4016718163054885,0.20650463344851663,0.18063691056643025,0.6481789409060456,0.6296114275699682,0.7920631144896991,0.545925496402242,0.6084308831632749,0.39267110654087845,0.8283667416314252,0.7621176799287376,0.3778285935853294,-0.3623436662487862,-0.03817422094381526,-0.05505223293733857,0.6130205394821311,0.5169389300401248,-0.018055715632828918,0.5957423471885285,0.42982788428271645,0.5872208092438591,0.38983712762401274,0.6725381038235527
Frontal_Inf_Tri_L,-0.11654957665151003,-0.16159797635087908,0.3113539284051938,-0.04269912864167805,0.37363344089845657,0.7436725476768148,-0.059685435639033675,0.3421963395656908,0.7449588822673072,0.7991136441357398,0.7112811034814418,-0.19727840920526363,0.7989616457476869,0.03962390643155956,0.587861990944975,0.5728266582648508,0.4297858285588847,-0.09877813632464243,0.5604516931937495,-0.2219916975632615,0.5320034901446025,0.7134296607605436,0.33684236250804,0.17633473200720717,0.05436376710871647,0.01988696391503633,0.5858338766044232,0.5412449681883857,0.8174534223132237,0.8095957638946117,0.010641316430611832,0.3432257946185433,0.7961432263282439,-0.0718409930232444,0.7226059260760991,-0.21001630072286065,0.5344078257531021,0.9137454120550133,0.3785405887480722,0.5852999748585486,0.7616501398695212,0.3215080006084045,0.24455472677552953,0.38978279946731553,0.49040894437853766,0.6959861521696764,1.0,-0.059107774734605344,0.05638548304401866,0.06740432436757951,-0.16899579031503073,-0.013829235893199735,0.7403456105441399,0.7390474225338155,0.7278989543326068,-0.17945022568336072,0.7351250898344981,0.7201056929437439,0.5817214854685147,0.657995913607556,-0.015595704232286147,0.7025157879453633,-0.2748922928752444,0.6101537642664895,0.6480849714233929,0.7075992719973373,0.04257209674217119,-0.2084165606905802,-0.1586503908062745,-0.2418801963138941,0.3891012953386749,-0.13327694292877024,0.6372527147584495,0.46410965521752906,0.40099383787118653,-0.1362973564779671,0.685513118356355,-0.16141109365021936,0.8117907229795818,0.4511475070651331,0.38407387484879396,-0.15402125729692642,0.8057789120411396,0.5571685466382391,0.83434978419943,0.4004330079699432,0.6774245532394165,0.2532227793628419,0.028844541116419885,-0.09266743013147614,0.47445013007070047,0.5360225580250169,0.6421438866849577,0.4906839858032627,-0.4360483536864797,0.654317766672176,0.5459127117273711,0.3189774872202136,0.4920124461267536,0.7061961115488498,0.21136759729082621,0.7976988270974132,0.7721753224080214,0.48533583173369177,0.3423617777296357,0.5326690438997508,0.6747647659178789,0.03276256786015859,0.06222422845809467,0.6893131875595925,0.4918223066807474,0.5034469586816643,0.332260276320757,0.5042196707817068,0.1605172068199399,0.6426677268282607,0.5967129848940804,0.6075394839432534,0.4601375093654068,0.6579116812070694,0.42034375130596774,0.6509071238827825,0.6989188461908585,0.42673025424320926,-0.35551085186741443,-0.05239618166369253,0.05754717107551149,0.6825396467488146,0.28180585667907243,0.25290569609029334,0.5224452501395493,0.28654200553773124,0.6729586483693696,0.21276329761588902,0.5891711931871931
Cerebellum_4_5_L,0.5328634775173772,0.9317063986143083,0.2260956512621747,0.8160130543163648,0.31159552219892905,-0.5452408622341176,0.8318326281838542,-0.5943011722092483,-0.5202144504631165,-0.39914983931078174,-0.059791572338496836,0.897130914205037,-0.1441232882356047,-0.5467393503151826,-0.3872268701241481,-0.626594757229742,-0.12393728250977853,0.4112421253424348,-0.5843068284654075,0.16485759204376566,-0.15092844453532386,-0.09226599974198972,-0.2354703757317179,0.7402244924758535,0.02180723802845865,0.5539704249735131,0.27050997959598255,0.19537134645315754,-0.03267288779818914,-0.3138687116060858,-0.4333604349555022,0.4758332784083913,-0.2337698170263953,0.7951294401889173,-0.06225064345277653,0.8818489956421669,-0.6146696686178578,-0.10834024142173093,-0.6149974605898186,0.16025196538658049,-0.1437955751274817,-0.20251461883222027,-0.3023266931703275,-0.199192807328866,-0.7000997413043349,-0.03419096602185914,-0.059107774734605344,1.0,0.4338545008316496,0.6668709071406113,0.7982868001443629,0.8994466313510018,-0.03255377270741593,-0.048670746768719186,-0.22728169022297035,0.8048937053574055,-0.3122169432949221,-0.04563415748767983,0.12529145939798805,-0.3223312087740223,0.3062014818153785,-0.3279880587324174,0.808265593713089,-0.09290351589731737,-0.24097595050341353,0.06004756185776203,0.3388243240843951,0.6773904751435775,0.5733189432812539,0.8486141770269742,0.1066420127334969,0.8969509962469472,-0.37800720735938,-0.4239933340425208,-0.11887155564518816,0.8092130896449184,0.12515056339556377,0.8896267908918896,-0.01075448398993114,0.40493070040434365,-0.17351330577905089,0.8814677648215576,-0.4187049054416755,0.29662724595552653,-0.3440047997010378,-0.3729278707615038,-0.40238225264030053,0.12862148214850466,0.573097583340255,0.8547569768147166,-0.44473388673176795,-0.483743252415492,-0.31085526199632807,-0.7716708312046432,0.5239767178026947,-0.10627804304236362,-0.05979501596995027,0.2849102847103358,-0.13115207352761463,0.10679664775875497,-0.2398165910456284,-0.5099643457103384,-0.3389102631829863,-0.5688580961659505,-0.284781911019323,0.5354323985603837,-0.21855130831030356,-0.03578117006723798,-0.03749204078642244,-0.2667652115869799,0.32774419255550535,-0.11451397655996498,0.6802228776299177,-0.4873659141196922,-0.026104317779810624,0.23643083644856244,-0.5794442312174819,-0.3712149281963873,-0.2656072531379446,-0.3174114996447673,-0.47035808457842976,0.09268352556981473,0.2717568924654455,0.13939527348689762,0.8280733391125743,0.8847337386368797,0.20848792128411145,-0.22442157365704696,-0.01239093929573745,0.3239109275969119,-0.5236643207087662,0.5178524574837023,-0.13106176925643237,0.69478681514151,-0.4789791196427475
Thal_LP_L,0.08899073878494988,0.39948938753664187,0.1622304737693842,0.5081893563132791,0.09419813149530258,-0.21539792583404138,0.2983162774291088,-0.19144679279925914,-0.11131791817925331,-0.13694369166633488,0.17690724326786328,0.33273594818769897,0.009685726761669476,-0.4924265786571216,-0.010050864486662751,-0.11528855480943442,0.10670667473784481,0.20827295507767601,-0.22736565286355073,0.17638015061507675,-0.12225212236162739,0.0385887099664203,0.013491997767037215,0.3538134075246811,-0.07387687940400203,0.23872072444089848,-0.07110921659981569,0.18055897211308772,0.05217009590389666,-0.05410587318409375,-0.1433626430102639,0.40751085911826906,0.08765872912564357,0.25773416844379404,0.10507152772605916,0.27449602210993673,-0.23884053868174282,0.10351480455853981,-0.23000956049228158,0.107141731580012,-0.06523982437615024,0.08007508589740568,-0.3290585288395606,-0.17352339942743192,-0.29018500802934416,0.050380721281630896,0.05638548304401866,0.4338545008316496,1.0,0.22755077644883573,0.24633876464218654,0.38398239850409105,0.20072073136228863,0.08041196907820619,-0.029995221020482365,0.2921467992268593,-0.13507976554943554,0.15401690523273318,0.2429459882577718,0.0012630522192907353,0.12883192850126368,0.027968665043679904,0.3085690837830593,-0.1892695647010427,0.05427458475216551,0.18783416868788577,0.09595313686977217,0.2657807549275125,0.05395217574511259,0.3231859367961654,-0.04186813493246303,0.43479677550913964,-0.2097724051609091,-0.053540129055855555,0.0021723506616952793,0.2793248525086318,0.12289704388663851,0.4202348413450314,0.0563953321879496,0.3137931908871706,0.014565933042905713,0.4161162437002718,-0.1323928619899253,0.23311634472286474,-0.08569910350243821,-0.18442620521326003,-0.13123466019294938,0.06495245176177769,0.30025528760996073,0.5055665741199848,-0.18176750820863005,-0.07795137726324029,-0.015085625926222446,-0.37618987587143965,0.012762959142373055,-0.09691391936759687,0.04323004810875153,0.03493319802295828,0.06248252446320354,0.19796980960723684,-0.21814613276130726,-0.1507507720125962,-0.11959715260768065,-0.17565898619199558,0.0035837809111299197,0.26695733488120005,0.05458584983713483,-0.050440643184226884,-0.06839716010655902,-0.14796377374163053,0.1595428177246855,0.03253905429666149,0.3064077841540693,-0.15497767895794176,0.11197215392454803,0.19233116321832128,-0.11938207693181703,-0.03932191654697753,-0.20239914883758628,-0.13532147542923983,-0.09825434891117045,0.08603332012105744,0.26927512418047017,0.15381599786978134,0.34256864629091144,0.3902426007011238,-0.05065444819318473,-0.043225091866714166,-0.15230430688939073,0.1431334542814404,-0.12651267314000603,0.39862101142963347,0.04199950266452339,0.35682644840916444,-0.10983639382480129
