,Thal_MDm_R,Cerebellum_Crus2_R,Cerebellum_7b_L,SN_pr_R,Occipital_Mid_L,Heschl_L,Frontal_Sup_2_L,Insula_L,Cerebellum_7b_R,Thal_AV_L,Insula_R,Pallidum_R,Thal_MGN_L,Cerebellum_3_R,Paracentral_Lobule_R,Cerebellum_8_L,Vermis_1_2,Precuneus_R,Frontal_Sup_Medial_L,OFClat_L,Rolandic_Oper_L,Cerebellum_9_R,Thal_VA_L,Parietal_Sup_R,Frontal_Sup_2_R,Supp_Motor_Area_R,Frontal_Inf_Tri_L,Supp_Motor_Area_L,Caudate_L,Rectus_L,VTA_L,Thal_MDl_L,ACC_sup_R,Thal_PuL_R,SupraMarginal_R,Vermis_3,OFCmed_L,Cerebellum_Crus1_R,Precentral_R,Thal_VA_R,Cingulate_Post_R,Temporal_Mid_L,Calcarine_R,Lingual_L,Putamen_R,Angular_L,Hippocampus_R,Calcarine_L,Cerebellum_8_R,Precuneus_L,Cingulate_Mid_R,SN_pc_L,Hippocampus_L,Frontal_Inf_Oper_L,Thal_LGN_R,Vermis_7,SN_pr_L,Thal_PuM_L,Frontal_Sup_Medial_R,Paracentral_Lobule_L,ACC_sub_R,Temporal_Inf_R,Occipital_Mid_R,Parietal_Sup_L,Cerebellum_Crus1_L,Thal_IL_R,Thal_VPL_L,Occipital_Inf_L,OFCant_L,Thal_PuM_R,Vermis_10,Parietal_Inf_R,ACC_pre_R,Pallidum_L,Cerebellum_4_5_R,Thal_PuL_L,Vermis_4_5,Frontal_Med_Orb_R,Temporal_Sup_L,OFCant_R,Rectus_R,Frontal_Mid_2_R,Putamen_L,Olfactory_L,Cerebellum_6_L,Thal_LGN_L,Thal_PuI_L,Cerebellum_Crus2_L,Cerebellum_4_5_L,Cerebellum_9_L,VTA_R,Rolandic_Oper_R,Temporal_Pole_Mid_L,Postcentral_R,Thal_VPL_R,ACC_pre_L,OFClat_R,ACC_sup_L,Vermis_8,Cingulate_Mid_L,Vermis_9,Cingulate_Post_L,N_Acc_L,Postcentral_L,Cerebellum_3_L
SN_pc_L,0.3665730049190191,-0.28593080738301174,-0.34086099408164017,0.15779410838085803,0.0553674804203891,0.40211324842907414,0.38767899328537603,0.5529097809496354,-0.3792224306611762,0.20004427160744184,0.25570340302013306,0.4630746353540572,0.4269041773242685,0.17575495124415846,0.4373718263806607,0.26772031901610954,0.0961952510932611,0.43516491160981047,0.48082500930118866,0.26396489206526036,0.4110530071355332,-0.11998562723281346,0.522979283457616,0.4294739494340551,0.42461522982246225,0.45697751868242625,0.5034469586816643,0.5019425875358686,0.5169867332455553,0.3998885551683867,0.17869129086124577,0.11935334216497769,0.38667218861502006,0.3040378131485081,0.2527656786422865,-0.21574059899681436,0.33593525844421984,-0.2291240716663065,0.5028322772417801,0.34558783751807026,0.41653394162103957,0.09489087873281171,-0.081917934731757,-0.10670871750882374,0.37872125433890924,0.057439857263796426,0.47206505407648586,-0.23165727281311374,0.562848213917456,0.4607056031618496,0.45118583501861903,1.0,0.5746141009753625,0.525232567043466,0.4184067339738677,0.3794221276683029,0.5672298635642776,0.5066416209142582,0.41091791392213245,0.5364778077962936,0.21563058913748975,-0.3487365741057914,-0.1370904597931103,0.3761914563315119,0.010032008772704786,0.6235193118418174,0.36447315289515897,-0.0586288771880377,-0.042706889788029195,0.3564282831488613,0.09061760346951345,0.34677030372297135,0.2975973649504832,0.2764976436074596,-0.1402042311805348,0.43408641182672536,-0.07004420784221403,0.21895768409143637,0.6617749982654186,0.43168818741758813,0.3512417681095067,0.4532675539494758,0.5185141713931803,0.3461574230872771,-0.06947178179104382,0.4687153260163495,0.45032625556444694,-0.1815087369846949,-0.11451397655996498,0.10636019982191224,0.40060206467400394,0.2768301514066119,0.28245378116181225,0.5312656426953936,0.4365784440017,0.2633666942528638,-0.2121952881601912,0.3822359117548551,0.35236224528057963,0.48117237337183594,-0.21736041044582352,0.40355222913977384,0.33670363575105683,0.4189487230961486,-0.18060138032830017
Hippocampus_L,0.6245566434783045,-0.4945755066524095,-0.6422704517421541,0.4372959255009061,-0.011179328544474692,0.8296430803651399,0.8421871581871091,0.8729728333476482,-0.5185997220104296,0.4262795333914193,0.797467731284941,0.7727385170185965,0.5561165654951499,0.1644006594618981,0.681130071367225,0.20495383211841625,0.3779168184285145,0.6800321115699957,0.8831500178071598,0.44029158093662635,0.8249846404407734,-0.21999838242814004,0.7861709145794057,0.4276623819643869,0.7878504654810726,0.8709268922192125,0.7278989543326068,0.8773986723546027,0.9002854813864108,0.8071770814662595,0.24967833552621005,0.12714245933353358,0.8353271949732421,0.7280094508071727,0.2517658922046207,-0.3510557127751944,0.42705778718343923,-0.3998134354305817,0.8069716038284884,0.6392453876502782,0.8606769349425513,-0.08208508716531053,-0.16775935609697873,-0.05711238889773876,0.8223601346724736,-0.12853493639287752,0.9106460034647221,-0.49866859174987344,0.44478242964619913,0.6205348592335459,0.8595041288585823,0.5746141009753625,1.0,0.8206252853009272,0.787052962069019,0.513373407489365,0.2761261845317803,0.8101652364657607,0.7641418461827136,0.756220944746108,0.5444855334081845,-0.15979488960002589,-0.13091622334384662,0.32825063937409293,-0.16020847441056948,0.7119468385918399,0.7405047370563889,-0.13217955314122057,0.07996086880167566,0.7883675095132866,0.3653223391807282,0.32876545167275467,0.6237468579095699,0.5050886690233556,-0.28352719320314024,0.7806479125539151,0.03461997098698406,0.3752548318865492,0.8155075452123376,0.5409612326784518,0.7348740517038196,0.8689191826982886,0.8722602839903165,0.8135715681207856,-0.2975598948433478,0.6695791854581807,0.751261179412476,-0.21605249774679663,-0.22728169022297035,-0.0019761518552798025,0.5540165448264474,0.7556964697517029,0.4112498471324176,0.7027859991774027,0.7313073552157017,0.6764290598185411,-0.5091608563319393,0.795941493940636,0.4480811010795673,0.844670327651551,-0.3605669465938158,0.8009418460259832,0.836113242824505,0.476658398474716,-0.12456940579731535
Frontal_Inf_Oper_L,0.7281683668291558,-0.31360202424403805,-0.3422515782208964,0.38406899491197627,-0.14869771336036516,0.7488576313642376,0.8381002722130161,0.8752828689334611,-0.38230975254677807,0.43682544349485186,0.720488405862503,0.7939710412843733,0.5995918384577033,0.19537013103241788,0.7322192224880701,0.2170863082458283,0.36493163472134577,0.6591962209430421,0.8727483854553506,0.5249187151989476,0.8777875855622275,-0.04824483379509311,0.7570562982985992,0.37804302775333687,0.8244691374313251,0.8517914317840916,0.9137454120550133,0.8535139698438065,0.8201024727175983,0.710196063514084,0.02551427814637154,0.2929773271107999,0.6855935980501254,0.6515006821323979,0.30966969732106797,-0.21402755761174003,0.38777233593051297,-0.2803638993843363,0.8329296813796894,0.6394358399622718,0.7572097025623754,0.04754218486309371,-0.07679363162517909,-0.0443872720844364,0.8093384537223188,-0.060860466953604614,0.7807046607298175,-0.32987614820989936,0.49059686661593743,0.6313038239477516,0.8244741680827742,0.525232567043466,0.8206252853009272,1.0,0.6716090471340094,0.4165408075938514,0.3098951153198085,0.7881790030820395,0.7565191522497644,0.7587404995717876,0.42202060166222666,-0.0270293441087434,-0.06400821775680851,0.35358871180982654,-0.06344401069688094,0.7265239856739002,0.6676226773275923,0.023575741784697568,0.06895663702958432,0.7476936950989421,0.3843558227309481,0.25279155191046937,0.5153229578604936,0.5254532110121325,-0.253547218443899,0.6035186695970041,0.010400968089640177,0.4388194509505615,0.8407955151800582,0.47076123801552305,0.63839733321932,0.873365293186386,0.817686394897874,0.633518107565196,-0.1984405207135461,0.5061691672103665,0.7203143078659316,-0.03880386854067613,-0.10834024142173093,0.19046055177523152,0.4054392125061748,0.6571207159755312,0.4024315674908563,0.651480657142803,0.7146046306354695,0.5924731256991065,-0.5064867886294973,0.7059044504799251,0.28418011537512705,0.8113550577132606,-0.24468590337656368,0.7927805063653622,0.7147808295496395,0.6311570097991055,-0.04082156898497016
Thal_LGN_R,0.5304771024484393,-0.4241218200026087,-0.5571646063394,0.3705644909176107,-0.16571434192309906,0.7120316488209931,0.7394590829801214,0.6929878159515003,-0.43423187327930346,0.4694608575167964,0.7282997422160367,0.6293226756139538,0.5622475462377939,0.11851994949811953,0.6424467691857834,0.029819416382895047,0.48632523345768097,0.5437505997220394,0.7373360004834302,0.21315647412769664,0.7095575254288768,-0.19674939329688632,0.6781693072641366,0.33146613449878704,0.7212731037510546,0.7622351607278417,0.5559813156972964,0.7498946347890357,0.7343666286413981,0.6281182424468262,0.1575384002886756,0.01111685667133917,0.7080793628497845,0.6733614661369521,0.23954025690114145,-0.2946278101007468,0.34418978025699737,-0.36953301247679865,0.7230886449331793,0.6108654396008676,0.7095035445465628,-0.16401197029382278,-0.23904745882522052,-0.05151701613010139,0.7397632126829006,-0.13164713504680495,0.7850878816570788,-0.45055339263929933,0.2609823782889607,0.5471067515135755,0.7855104519510336,0.4184067339738677,0.787052962069019,0.6716090471340094,1.0,0.4892556486179717,0.10812860688821037,0.6375831659735465,0.6410663774800923,0.7080782067520709,0.4060012608970065,-0.08612403544361776,-0.2539408367209202,0.2676296137697824,-0.34170059622532833,0.6359711730791131,0.589853349572445,-0.21315158872724008,0.013331401892214358,0.7041591740363291,0.2981359507388224,0.27163920398307745,0.5562402093861293,0.48718631973691545,-0.28518267713278994,0.5599053643244291,0.016463722992986964,0.3243638634636478,0.631313723476036,0.45702219271879496,0.5479298112257155,0.7091341119672346,0.7000850294143259,0.6437372936500587,-0.3486699381148915,0.5576708493674863,0.6298026671154068,0.0012129023587313817,-0.20871286149491527,0.18659163953039878,0.47391989863408646,0.674222250000324,0.28422122190709487,0.5771205966535735,0.7150018606144666,0.6125740442453439,-0.4086185543978698,0.6756155217123216,0.3855023335094441,0.743474655821194,-0.36639120015812293,0.6847198198827616,0.7070580893817319,0.4819256469664925,-0.08017046569387645
Vermis_7,0.07539338571287826,-0.6931911761632162,-0.6072242362029175,0.02074446623511447,-0.16308241748176883,0.554341709368226,0.6435581731898771,0.5689391592340974,-0.7847824759393839,0.19732728463405702,0.5803585864237922,0.3356971609511342,0.4878014441285714,-0.5232009053536105,0.5505810156584017,0.09146759446506172,0.24417517898298047,0.1633314447949935,0.6330397474409679,0.4995342229645595,0.44303188959118944,-0.5190707761605802,0.421804198060265,0.6048989223001141,0.7277719190572891,0.43979505646747974,0.38891213032239236,0.36926575499572856,0.5067588797070547,0.638005949575742,-0.09783385678277759,-0.3485882896903451,0.5899138033061863,0.5922778108676826,0.08860373279292832,-0.7540800999748297,0.3154112987949512,-0.6398203177145182,0.3891850416064177,0.3709054181206692,0.4019879876430775,-0.6949133680916398,-0.7045417318669758,-0.7117369125722864,0.5532727485817621,0.01541808781279272,0.6401767688802333,-0.7367795875313006,0.19700845455138405,0.49192155297892504,0.3816111294921297,0.3794221276683029,0.513373407489365,0.4165408075938514,0.4892556486179717,1.0,-0.14046815763004192,0.30584262685458774,0.7398215954367864,0.5263520487163272,0.6228234188397905,-0.3301248937758284,-0.39365320632748996,0.486103755850278,-0.4935132985852524,0.20802267643107558,0.08224577348359897,0.04874143053405993,0.08815733177368518,0.3139005928390123,0.6203840984811574,0.1644883912491783,0.8259611295717225,0.052440682255153845,-0.8397420413212051,0.5710541020631195,-0.7112686183829472,0.42547566182292157,0.29387255273743335,0.27539135166253614,0.5741071285238522,0.41070607871306486,0.673509230939305,0.6526533640565313,-0.7389291278325281,0.5386636077691317,0.3952202711848327,0.20644983701117214,-0.7696214458613576,0.5026235686955753,0.42829363797024356,0.21325034974733614,0.2929722218617894,0.6330712080969294,0.3239372314524824,0.7445886901599451,-0.5769866338164668,0.5896009100218289,0.6626507586292574,0.4113089016975487,-0.7697812547190869,0.16263607353421533,0.5772262662057495,0.33818192778382483,-0.6613979031166461
SN_pr_L,0.36881980725074603,0.17528413467772572,0.10056401892546196,0.15832813742099872,0.21763549184087286,0.0978050013028268,0.05973030206929539,0.24896015525998264,0.13180677110012656,0.15666772953793917,-0.08240893011386867,0.3086468034415239,0.3037720705778864,0.47679264884863587,0.17068694545536034,0.32652954716778115,-0.029611175672786202,0.4035833537913757,0.16249894518332153,-0.014956492008270577,0.18833837823255153,0.2323890302041092,0.36428216475996783,0.12486458349899106,0.018573821789255183,0.24322268518869217,0.3319924717017021,0.33336741935168956,0.22930845938275343,-0.0053215953523904295,0.11600922716447098,0.40448921844661995,0.04011466350526482,-0.005752121384161532,0.275337165522633,0.3049338137558152,0.12852116483752438,0.23906977328103274,0.33807162168787114,0.27790688776088596,0.1631115267951567,0.4696734120643293,0.38754486562639495,0.2796648606354073,0.0657179007731362,0.12810886275860847,0.11594834608999074,0.25769656859838336,0.507202221308614,0.2397614609798641,0.27607211804441717,0.5672298635642776,0.2761261845317803,0.3098951153198085,0.10812860688821037,-0.14046815763004192,1.0,0.3606213240403604,0.028982479594480064,0.2793945753544929,-0.12801900405339942,-0.04107409541332834,0.16052084196717106,0.15566087220332692,0.37620316677586724,0.5045392145115779,0.33106348850775863,-0.06658456817622883,-0.07182165467833222,0.2262739357419602,-0.20058771994283764,0.279732827590378,-0.19142077945516278,0.3181747918107926,0.34742605993838005,0.08095994573337074,0.29964881247855285,0.006178632031347866,0.4531469167596638,0.22719916184091515,-0.05222139120167657,0.28785647047527924,0.1023986915815127,-0.0793272167724248,0.3805539892148503,0.17875451064076425,0.25607967013793465,-0.2531287583272437,0.4021189368636558,-0.16222713721479418,0.18060828403499296,0.09653525268323156,0.12956814918427037,0.2187346341691903,0.2629236649935079,-0.1900127453605859,0.15612864885915106,0.11456452886971703,-0.020763252294089603,0.27122478368994457,0.2926725369690547,0.31216147725749893,-0.003999178838537642,0.3218136747131868,0.25620235663950347
Thal_PuM_L,0.6622691673231677,-0.2747197504635034,-0.4566255417833753,0.37627532417426174,-0.06559090735251,0.6513611497123216,0.7258676982374371,0.6783785224214,-0.3356751891977654,0.16514450939159192,0.6333378353346008,0.7961027729311778,0.4794396863439835,0.22708401991149266,0.6800340869984072,0.12568461518520846,0.35645828993187956,0.6986297063960717,0.768231053559459,0.2430048062171159,0.7912564237149234,-0.06540534405419145,0.6571099774354134,0.22266413704742605,0.6861208369099733,0.8184452689278241,0.7201056929437439,0.80610792798517,0.829503535255602,0.7103443217969206,0.08607357042697908,0.332315211590961,0.7405834485006398,0.7366920252601662,0.19439361943809225,-0.1551918494572535,0.5108113208971419,-0.2530087614181894,0.7707568282331095,0.44946016763743546,0.833846991329199,0.07615422606381202,0.02556361021168283,0.10068361197694499,0.7228418618329344,-0.21235146518722178,0.7350197666795777,-0.3037111943940843,0.4094504873970761,0.5195341381711625,0.8125484873262357,0.5066416209142582,0.8101652364657607,0.7881790030820395,0.6375831659735465,0.30584262685458774,0.3606213240403604,1.0,0.6419718002652967,0.6937229937153544,0.4336613275366241,-0.0029833079274784852,-0.047744460076216105,0.20524945909376277,-0.07438141734272966,0.684206819847641,0.9080040801235287,-0.1368268996212397,-0.10641508737321423,0.7565433016137533,0.21726398433381502,0.19182010310827816,0.3628365395513565,0.40985503929246975,-0.11457930371160831,0.7183024608311782,0.1993333888085915,0.4593707643617122,0.7468800103392415,0.48495730765385964,0.6657268048334343,0.798332806637367,0.7406117910445833,0.6130310829071545,-0.18378393935663276,0.32217889827534874,0.9027583559761116,-0.1054205549569208,-0.04563415748767983,-0.07140862546046449,0.4609307939857536,0.6848321559077919,0.3824389303302658,0.5139012396450477,0.7220373648747095,0.49584487223361384,-0.4527430317085499,0.6152232245229711,0.2354365563817678,0.7964370040036189,-0.16913461122368334,0.8256213189882458,0.705849185775225,0.46355684450746265,0.014434624765847016
Frontal_Sup_Medial_R,0.5095533684003446,-0.5376387990284847,-0.5795326878881045,0.23359504144507381,-0.2346337297798642,0.7928978449161204,0.91879646497277,0.8045702889760475,-0.6205055805607428,0.26275670444426097,0.8272288722505622,0.6885620882559125,0.6110391196383609,-0.1713207496011693,0.6506473799826132,0.07436219256515203,0.39855895787922196,0.3939281176974273,0.9078115043730705,0.630533740910316,0.748187571090081,-0.2946808872201778,0.6067939454928951,0.4934655294312363,0.9132054927277686,0.7712628251536532,0.7436725476768148,0.691770121686333,0.801316503685631,0.8050235710146149,-0.08559547031887765,0.018243241072271564,0.8053015978357024,0.7708556947088104,0.19474738063612404,-0.5364441144814571,0.39553909989246716,-0.5084741640220487,0.7141279114498387,0.5628776775559131,0.6573513891819607,-0.48267738848925795,-0.4871292515218213,-0.4777166171256463,0.8257574939115248,-0.09395534335686748,0.818197499886071,-0.6348722504435371,0.2766562190723638,0.5849884302656003,0.699656117260544,0.41091791392213245,0.7641418461827136,0.7565191522497644,0.6410663774800923,0.7398215954367864,0.028982479594480064,0.6419718002652967,1.0,0.7080677602391957,0.7406077819049752,-0.14540266856419543,-0.3341309582701563,0.38697171161549904,-0.3077454692441542,0.4930314338835773,0.4376104972086122,0.03919582541826496,0.05626500240954291,0.6716672441427058,0.5380549008297559,0.15720984432121116,0.8305155159669316,0.2901391308524965,-0.627747921475668,0.7590135079515906,-0.42863776584804375,0.5487845951763113,0.5489351140835067,0.3036997403317178,0.7355245473783995,0.7903590166019214,0.84308665205644,0.7801409584537098,-0.5738047951211043,0.58608460510137,0.6647181187863208,0.11491112998440915,-0.5452408622341176,0.38369597967145,0.5166989766565426,0.601595971103811,0.4010515937881846,0.7090667470404295,0.5332803135416493,0.8270121919922157,-0.6342061698952651,0.7875043824094405,0.47344547033791,0.6663710916497303,-0.5015206356547426,0.5058291132546993,0.7843786223620535,0.4700315619053839,-0.40050253813557996
Paracentral_Lobule_L,0.6367796516084375,-0.26083570413057794,-0.3739666009317466,0.3695922094416044,-0.14255148410219848,0.7479924489491152,0.7976663762153049,0.7587620702483521,-0.3338523790063151,0.5319740686914971,0.7199700806469744,0.6388454642227908,0.6819479573836708,0.06629519988693698,0.8854219619172242,0.09844239728225225,0.4828591193717817,0.8163095267646489,0.8462851624918339,0.3535879496325475,0.6778822687431265,0.017063283542337968,0.6895473196825911,0.676016925390086,0.7648733274167583,0.8639731656981168,0.7616501398695212,0.8753674586641488,0.7116133016760618,0.6388443926935388,0.14848263629288402,0.1635280020672681,0.6421325538888939,0.5873721633768566,0.640719728917001,-0.17352069870288947,0.3628919503213357,-0.242487151604545,0.9258342784566947,0.6432990712129109,0.6785171026172422,-0.1445168029708164,-0.16585643410261952,-0.10042047850092511,0.7531835127958351,0.22337774475353211,0.7537026001411261,-0.26574240566899926,0.3477036327737372,0.9063751031851285,0.8314850373599808,0.5364778077962936,0.756220944746108,0.7587404995717876,0.7080782067520709,0.5263520487163272,0.2793945753544929,0.6937229937153544,0.7080677602391957,1.0,0.46624144606430584,0.014802976729607573,-0.2698713200868213,0.633831566301548,-0.15791614185173913,0.6740888873133161,0.5461418928483184,-0.07931077257608722,0.10958768358040429,0.7354607566058515,0.38615102972283744,0.5585567537035052,0.5401732004101308,0.520923295796547,-0.30680230015661536,0.5058242068117418,-0.06812024356792845,0.35720188906396,0.6921100913187079,0.460943787051783,0.5414692385369076,0.8286980469015934,0.6951760991100882,0.5776188237150397,-0.28000430190824566,0.5705537049658378,0.6088880462031465,0.01743002199992764,-0.1437955751274817,0.26053818278285734,0.4219443860698523,0.5610411589303472,0.3494467271128861,0.8832124136061581,0.7982289652727367,0.5813980735250013,-0.4459893889356209,0.7291258695104171,0.2491295954942402,0.817397176461138,-0.23750405718673134,0.674635592655844,0.6343254872578439,0.8200989282831255,-0.06519720773575861
ACC_sub_R,0.2835979580572908,-0.5472504021893467,-0.63001495642248,0.15746636105542727,-0.1365321921339488,0.5391566019765762,0.6409037625570375,0.5812646572165494,-0.6024480673311533,0.07674772062811072,0.6502951595211668,0.47682558351869475,0.3280816402326961,-0.34586859168011636,0.4275569543441863,-5.45158133659459e-05,0.2639543674468947,0.22474181959933764,0.6407724458385607,0.5970886715492548,0.445465824188439,-0.3937803314586022,0.32658770477181975,0.529499231653629,0.6116440407810532,0.5104058926895413,0.3785405887480722,0.4316294407375607,0.5672410959806254,0.7050611782804878,-0.03195656738056562,-0.07738702127653765,0.6734768436558178,0.5701189380938814,0.13063402560159995,-0.5918727447974717,0.23219368683807662,-0.5125526459545692,0.423864352118696,0.3040969615674811,0.4864061472820278,-0.5473955577570557,-0.529843798731292,-0.5123206629699969,0.5504053750959549,0.016532787741153625,0.6191592650828327,-0.6502683979105074,0.04409697755639039,0.43193834901568634,0.45565210753061336,0.21563058913748975,0.5444855334081845,0.42202060166222666,0.4060012608970065,0.6228234188397905,-0.12801900405339942,0.4336613275366241,0.7406077819049752,0.46624144606430584,1.0,-0.23326543301459768,-0.2793748696501113,0.3753520154226451,-0.32986586201261625,0.2004197518387042,0.2475669914828821,-0.006038739760434497,0.20557391257492544,0.42304949196094527,0.4140451866908898,0.2532488160306091,0.7293425701838471,0.05843950541828171,-0.6189204971838214,0.6621627530286474,-0.46297755457506173,0.4848586058668237,0.2905862623841176,0.23344920317275253,0.6440574996757149,0.47640598016727914,0.6221802496605054,0.7049963308418841,-0.6209898335922611,0.47970744446913044,0.4295344019358058,-0.04222084439671099,-0.6149974605898186,0.19817030625845,0.31993036843965983,0.4843148961205327,0.37432290043651284,0.5968678642322829,0.23502961808362674,0.7085244882298967,-0.4743367939885826,0.6200166852844626,0.4596107406078023,0.44229196506854096,-0.4942120621176991,0.22878250353741494,0.6232600921802124,0.2242298133458822,-0.4670499165312675
Temporal_Inf_R,0.3422162986727164,0.6274929165483908,0.5055950044668881,0.3503472449600676,-0.08403474197118861,-0.03641006010228545,-0.06324895107771968,-0.23422029225823335,0.6145676715331841,0.09565280715773532,0.022265352887419192,0.10292604382641667,0.15598116012292632,0.2822293800058964,0.017153772733598287,-0.17202221184609182,0.38836984928680707,0.16548508225176828,-0.07745893202615504,-0.33465797372824574,-0.08800637869941612,0.5657927700201151,-0.11847347407914843,-0.18704212316001587,-0.14952968317971604,0.010422202906234542,0.01988696391503633,0.010768207074798737,-0.18210013564843336,-0.32603136438973784,0.205010493887818,0.38871080685527787,-0.21293448968367523,-0.1630832985533059,0.37898950122867997,0.6169923742779821,-0.3529193957456745,0.6426145687694783,0.12330678592873845,0.08949600172386749,-0.21919742838526074,0.23325690739988328,0.4659337428630041,0.4890305470346782,-0.06343669562647289,0.19186277557639342,-0.14664193538882406,0.542465933790112,0.06574771956449671,0.07656534065005025,0.07401818263896717,-0.3487365741057914,-0.15979488960002589,-0.0270293441087434,-0.08612403544361776,-0.3301248937758284,-0.04107409541332834,-0.0029833079274784852,-0.14540266856419543,0.014802976729607573,-0.23326543301459768,1.0,0.19427437980846948,-0.03561541448556883,0.2804994332632906,-0.03129495449435703,-0.003265910329627228,0.16422986921979715,-0.057611271528848186,0.16385908948833025,-0.1294114555125486,0.04282293581910176,-0.35906051858100474,0.351336611526543,0.40629875969466084,-0.3518293992974131,0.3592003879834995,-0.19774846162934712,-0.24713420647152776,-0.28618661396912115,-0.3629974416005355,0.05632719166320891,-0.3367390962102751,-0.38005245189655334,0.43388756937174655,-0.13516446747403943,-0.15807472418533328,0.27489138201142793,0.5539704249735131,0.11238836687196405,-0.07290472236313472,0.018710478079770273,0.08122637145446339,-0.11644203563483507,0.20135831694993353,-0.31875867608884445,0.1566069159312768,-0.0020045220044875834,-0.4671472341028799,-0.000661493331186423,0.48321830816889316,0.04330986989412184,-0.2246648653108605,0.20349048904317696,0.6974762679223522
Occipital_Mid_R,0.002452110880992156,0.2524840325944885,0.3533257816884747,0.034346115290443,0.3408925039556915,-0.2552735920795795,-0.28560022736231827,-0.1467631790743275,0.2971006235127354,-0.0797864542082624,-0.2807555699577875,-0.10424057294959842,-0.19604776905205926,0.24979532332011023,-0.22766579968476322,0.12065273419762074,-0.15544001899887824,0.02554482798922006,-0.24555504137562584,-0.07043359243522883,-0.1248295951919146,0.16482171038373436,-0.10192236782564822,-0.2689830791782844,-0.3080451017844854,-0.15383613981732028,-0.09877813632464243,-0.14945519989166361,-0.2056398482285708,-0.31818546562475253,0.10076217680969293,0.13485214159999168,-0.22989762928987137,-0.23421540688604656,-0.023702262768418775,0.31261866265389526,-0.1950461944989513,0.2927279380567076,-0.19608178053489186,-0.12724299319164598,-0.09155876880380563,0.43486880673288547,0.6648189014679966,0.3795730200206148,-0.21906632983366336,0.011242390808091527,-0.23871102893013782,0.3730500197044621,0.11566212602685688,-0.18529821008832165,-0.14295211842587394,-0.1370904597931103,-0.13091622334384662,-0.06400821775680851,-0.2539408367209202,-0.39365320632748996,0.16052084196717106,-0.047744460076216105,-0.3341309582701563,-0.2698713200868213,-0.2793748696501113,0.19427437980846948,1.0,-0.21490173762001444,0.2845494265504128,-0.025405142677552135,0.10466050134570634,0.34111153273973954,-0.0006013978156085584,-0.165132929651074,-0.2576923309718777,-0.06976373680572645,-0.3533675484396393,0.03145106999362626,0.3870016079767293,-0.15684814267887595,0.3435396373719497,-0.21788923337598642,-0.05022349032183888,-0.2366082081474389,-0.29810424135296737,-0.15940133988163163,-0.24576827626650233,-0.2758738586020522,0.43703265539436575,-0.17360069867452518,-0.11639545906788124,-0.1169639496706391,0.4112421253424348,-0.2285543385204828,-0.261025992600445,-0.09969422596356035,0.03259726134718301,-0.28937560969495146,-0.11568663110188379,-0.4174535160913442,0.22368423935687842,-0.24697615832563596,-0.1860113041973157,-0.15166694749190304,0.24448231916092225,0.01022051156478397,-0.2279232582184902,-0.21356866981826944,0.3131452780498124
Parietal_Sup_L,0.23256270929219716,-0.2928874550372694,-0.18152465044707453,0.25265922305372734,0.13085495403735495,0.3543143258014106,0.3761269669957041,0.38463501907440906,-0.3381273033268149,0.4359086707003099,0.3409940398273979,0.24995465260185656,0.5088653504974701,-0.3251671844241152,0.6974744984064387,0.30715606134502177,0.3342545851696973,0.5692905190782984,0.4609596296098093,0.3793967048489272,0.21083475291033382,-0.08381708637154545,0.4272154977333294,0.9107673531101883,0.3554880534747932,0.3160217268099625,0.38978279946731553,0.399399377034213,0.28472768970267315,0.28625998681599135,0.15835554808034832,-0.0818148084069542,0.2902167613827077,0.10495437307734733,0.6647010160971606,-0.2062557045161539,0.1521615093572584,-0.21028012686902747,0.4421801180395015,0.4082005648020153,0.21722487310274854,-0.31943390733136506,-0.2689797350799241,-0.38807675026291527,0.3819285093054265,0.739649356662627,0.47349218637263935,-0.19250831273999855,0.2299641143946872,0.8215152190324556,0.3908695071316039,0.3761914563315119,0.32825063937409293,0.35358871180982654,0.2676296137697824,0.486103755850278,0.15566087220332692,0.20524945909376277,0.38697171161549904,0.633831566301548,0.3753520154226451,-0.03561541448556883,-0.21490173762001444,1.0,-0.2298801191995267,0.29990766458469603,0.014596598412811109,-0.04825551434304064,0.13930693762567445,0.2789024136710565,0.4084144680129518,0.7901003740588597,0.46838559179375117,0.34278071970703955,-0.40642020091464826,0.2305111706914564,-0.39677955128838627,0.2839524826245579,0.2850131803321358,0.18436327645133652,0.24566654714685957,0.34693083099294747,0.3773823337559983,0.2815788499556699,-0.2940431530116764,0.5462607828758785,0.1054575495150294,-0.15852936487705613,-0.199192807328866,0.22621594799610098,0.11837239723858442,0.14382767767922827,0.26929255725631673,0.7934750001578839,0.42036536994528595,0.30143795518600264,-0.17303601072159305,0.44073746955972315,0.3127757539432669,0.47077819637421436,-0.23744273990076473,0.13651416921727724,0.23217891168052962,0.7828103125539371,-0.162435153979501
