,OFCpost_R,Olfactory_R,Frontal_Inf_Orb_2_R,Cerebellum_9_R,Cerebellum_3_R,Paracentral_Lobule_L,Thal_IL_R,Insula_R,Thal_PuL_L,Thal_PuM_L,Cuneus_R,Cingulate_Mid_L,Cerebellum_Crus2_R,Angular_L,Parietal_Inf_R,Lingual_R,Cingulate_Post_L,SN_pr_L,SN_pc_R,Cingulate_Mid_R,Fusiform_R,Thal_MGN_R,ACC_sup_L,ACC_pre_R,VTA_L,Angular_R,Cerebellum_10_R,SN_pc_L,Occipital_Inf_L,Vermis_3,Frontal_Sup_2_R,Cerebellum_Crus1_L,Pallidum_R,ACC_sub_L,Thal_LGN_R,Amygdala_R,Frontal_Sup_2_L,Frontal_Sup_Medial_L,Cingulate_Post_R,Precentral_L,Frontal_Inf_Orb_2_L,Vermis_1_2,OFClat_R,Temporal_Sup_R,LC_R,Heschl_L,Postcentral_R,Red_N_R,Frontal_Sup_Medial_R,Cerebellum_6_L,Supp_Motor_Area_R,Temporal_Pole_Sup_R,Thal_LP_R,ParaHippocampal_R,Cuneus_L
VTA_L,0.07237084326804963,-0.02137823015183496,0.11496865461571869,0.15534169508319198,0.28911835696456356,0.14848263629288402,0.17145464389657036,0.1364740793299556,0.032722164869397184,0.08607357042697908,0.22598617887884165,0.18005792317147656,0.12408915187211905,0.2133808086247499,0.4317203192194333,0.3174388346860171,0.1802702890253358,0.11600922716447098,0.2431656185471654,0.1862325985650659,0.39515547904651965,0.17271046583143992,0.17673358638037126,-0.07803767692184757,1.0,0.27092852229277475,-0.11396599176110854,0.17869129086124577,-0.1218040495903963,0.24738164730039627,-0.09589383506378232,0.11909787492683373,0.14427445337638511,-0.27143185736157577,0.1575384002886756,0.25739640351967563,-0.011610581420026538,0.053996327072318065,0.12049730222255428,-0.07633762886999743,-0.057483228338128904,0.3058716927579057,0.0844801295638311,0.4308889459297577,0.21163832480067205,0.07634467201263924,0.18001380721822496,0.39903027338513963,-0.08559547031887765,0.2953161872653095,0.0888103849933817,0.16079779264819455,0.21845539231431127,0.12870508037876197,0.2423472412279343
Angular_R,0.3148349442013365,-0.5595762895530345,0.5566175113860634,0.5105102985405504,0.11529785260334184,0.06354508250396199,-0.12083975515329229,-0.32743900166660966,-0.5662797051892968,-0.37440750568325054,0.8357116743604468,-0.19201282736163616,0.5759749321782619,0.7856499589883239,0.579278121279008,0.23451991507066763,-0.2798043366604124,0.14621694380604333,0.6116279134781584,-0.17876695135122192,0.31903763252929596,-0.44732153368675076,-0.1790540112656175,-0.366724180576283,0.27092852229277475,1.0,-0.0628715236465272,-0.13254776342259422,0.11891382334586419,0.604707372027627,-0.41707853725805,0.3371843174383786,-0.2623351913655037,-0.48942456920845673,-0.3073559863725196,-0.4050479519289964,-0.35586567442685874,-0.28961549273339054,-0.4320440306354012,-0.052594118300605404,0.2388347128698257,0.1388715909981914,0.4689655947159283,0.2346645931751489,0.5042701346517682,-0.2686031649700358,0.1438347546772371,0.04810212522479387,-0.3742849598031438,0.48288876020654836,-0.2598578908951392,-0.26438713136718445,0.2970362102341375,-0.4801795401270829,0.5315496469119211
Cerebellum_10_R,-0.19362136252460999,0.20923328757905152,-0.15994211319257506,-0.04061925982819012,-0.27600145731743325,0.2895263147897997,0.09585405292403715,0.3422203993489306,0.15498285975883433,0.19799780858280072,-0.14818761379618695,0.2966462768210315,-0.19400469217099622,0.051545763464423265,0.015942601103589565,-0.324908485511935,0.1664001183047513,-0.20921293493745508,-0.08267184139911535,0.2504495222707969,-0.30978776809881237,0.2001451258429787,0.23305381802860156,0.29164109600929017,-0.11396599176110854,-0.0628715236465272,1.0,-0.01785790102937948,-0.05936527820317836,-0.22880162552300512,0.40847382272565297,-0.24434436503094967,0.18545102032766544,0.2784544049361334,0.23885572498607027,0.15565727555771505,0.36295570760010815,0.34161568211062365,0.18953744922818683,0.3223607830578151,0.2642984560762033,0.25597258287180646,-0.2804737606857698,-0.01973755014218946,-0.3077230104431079,0.28813528982126785,0.2664450379481771,0.20708243456807848,0.354356629388485,-0.30620544685412343,0.258310701413022,0.2393313520758154,0.19942702573315552,0.26186393604803504,-0.21671643072999458
SN_pc_L,-0.2516682420070069,0.2627660660374755,-0.26105421832471964,-0.11998562723281346,0.17575495124415846,0.5364778077962936,0.6235193118418174,0.25570340302013306,0.43408641182672536,0.5066416209142582,-0.08031291965405558,0.48117237337183594,-0.28593080738301174,0.057439857263796426,0.34677030372297135,-0.10996385632408809,0.40355222913977384,0.5672298635642776,-0.11371231214187767,0.45118583501861903,-0.16078280801479586,0.33657000192330755,0.3822359117548551,0.2975973649504832,0.17869129086124577,-0.13254776342259422,-0.01785790102937948,1.0,-0.0586288771880377,-0.21574059899681436,0.42461522982246225,0.010032008772704786,0.4630746353540572,0.27546726017806084,0.4184067339738677,0.40290354969568054,0.38767899328537603,0.48082500930118866,0.41653394162103957,0.3452028923414849,0.20409994705816487,0.0961952510932611,-0.2121952881601912,-0.07562562068831455,-0.3051417765874393,0.40211324842907414,0.5312656426953936,0.3394697522566438,0.41091791392213245,-0.06947178179104382,0.45697751868242625,0.36116838362862014,0.40011963078293367,0.3297823190038129,-0.15796073610990202
Occipital_Inf_L,0.23772505505203456,-0.11650419765252182,0.2225301722625227,0.05150430110115283,-0.035285558890913414,-0.07931077257608722,-0.0252656240990183,-0.08046520922011433,-0.1512074205705539,-0.1368268996212397,0.14844423360271064,-0.16528210038991215,0.1647268298094222,0.023284318875725837,-0.1774952181923433,-0.017466063473110444,-0.18249532706221244,-0.06658456817622883,0.07596294465863412,-0.14439302097084541,-0.08356175131026959,-0.12562521512100275,-0.08697081201748935,-0.0315368637836386,-0.1218040495903963,0.11891382334586419,-0.05936527820317836,-0.0586288771880377,1.0,0.07370210113860325,-0.0014308635569290026,0.07923759780918357,-0.10331446593423675,-0.02717864480596331,-0.21315158872724008,-0.20274810773070945,-0.023788217547402218,-0.0268495951865206,-0.22703258982421623,0.035087735294395204,0.2945100106951313,-0.007969784361792426,0.028036394238577837,-0.08297526414519218,0.1033832441213667,-0.10400428077387547,-0.07515638837395215,-0.1018692745691677,0.03919582541826496,0.09183003373328275,-0.059818197625939436,-0.06782445121449139,-0.08467357073201115,-0.19720832309593886,0.08215245943925704
Vermis_3,0.6306673722426982,-0.6190349741080111,0.6220840359122398,0.7472149913900141,0.6894379509720119,-0.17352069870288947,0.006591104436698255,-0.39956078517178173,-0.6116748455046508,-0.1551918494572535,0.8539596904850452,-0.22046391681560348,0.8937788848544079,0.25189247733046394,0.05586508306971966,0.8293811315021619,-0.024757517139738127,0.3049338137558152,0.8306928438838661,-0.1546675292380187,0.8370127567665048,-0.20740771168341687,-0.36387201349354603,-0.7677890423623943,0.24738164730039627,0.604707372027627,-0.22880162552300512,-0.21574059899681436,0.07370210113860325,1.0,-0.5338572474507087,0.5489316412694244,-0.17543794297425472,-0.6293292301905078,-0.2946278101007468,-0.42730433586065303,-0.4216101049679241,-0.3988461065891503,-0.3473657071135708,0.11044453595141117,-0.0687835836519527,0.15564174924617047,0.5294970186803493,0.6467327289230979,0.8668644297033681,-0.3628959408603418,-0.3643748281829599,0.06798227503635965,-0.5364441144814571,0.8274956157507503,-0.21208160819093141,-0.26934502791445575,-0.11378873343913075,-0.4767273210102443,0.922672282886842
Frontal_Sup_2_R,-0.573504349535563,0.7539220509067704,-0.39545591534706515,-0.25704284609148004,-0.16056413951172405,0.7648733274167583,0.567401497735106,0.8177118209701821,0.7066806736950415,0.6861208369099733,-0.5031800134084706,0.7322972052937708,-0.5403626103238739,-0.14061293980515163,0.10737299775764546,-0.49076601553452276,0.6356917896813944,0.018573821789255183,-0.4574817955973207,0.7508476001735772,-0.5060442932568966,0.5806367437147866,0.7950905722653783,0.8081179464564409,-0.09589383506378232,-0.41707853725805,0.40847382272565297,0.42461522982246225,-0.0014308635569290026,-0.5338572474507087,1.0,-0.34933397860069554,0.6778207239529033,0.6984507801976151,0.7212731037510546,0.7519336088285177,0.9497238658649568,0.9322986892715333,0.7365987040267328,0.6824778115157752,0.45244782600192984,0.3918583429114162,-0.6797055375230767,-0.03017412992833988,-0.7090172880541593,0.8296790038948888,0.6876186115158864,0.47032391556800723,0.9132054927277686,-0.5774426830214286,0.8383678538044617,0.5129437387495301,0.23752023555698973,0.7932845507024985,-0.5680574228745731
Cerebellum_Crus1_L,0.5230635908521611,-0.4091742047684674,0.3647751767267328,0.473548461378827,0.46569851308594107,-0.15791614185173913,-0.03435675686163264,-0.29469091551644,-0.2898784891291998,-0.07438141734272966,0.5345975153383222,-0.1667930324844532,0.6021700018459051,0.09326331698249364,0.013434866771512932,0.5123425857564075,-0.007722766328550279,0.37620316677586724,0.48386821493231236,-0.12198366705828324,0.47755741470126056,-0.09801530621635213,-0.250638577365146,-0.5356805478133267,0.11909787492683373,0.3371843174383786,-0.24434436503094967,0.010032008772704786,0.07923759780918357,0.5489316412694244,-0.34933397860069554,1.0,-0.013040552992520911,-0.43184527039038134,-0.34170059622532833,-0.24761962050466393,-0.2716654807519072,-0.23362635953702357,-0.22423970602165322,-0.050902502929743604,0.020010329492351275,-0.24356424885227196,0.31087000774103285,0.347682860845998,0.5560547913063597,-0.13114524946382847,-0.1585583426835409,0.05109762909389706,-0.3077454692441542,0.7446138620831294,-0.10354154215088106,-0.0835494359384399,-0.19408256405635996,-0.37573099373647567,0.5979242474584007
Pallidum_R,-0.146616821330783,0.507787809051843,-0.15900039459676724,-0.05445087677055496,0.23328025831451682,0.6388454642227908,0.626109811489476,0.6721273441112493,0.6532680763237854,0.7961027729311778,-0.23208017139025938,0.7034951013180792,-0.2589861305338821,-0.10658172077881033,0.2730332776311394,-0.048175888403435396,0.68527803267347,0.3086468034415239,-0.128669540402349,0.777554749711198,0.0054567376038300594,0.5690468850859817,0.701266802525257,0.40211459500986496,0.14427445337638511,-0.2623351913655037,0.18545102032766544,0.4630746353540572,-0.10331446593423675,-0.17543794297425472,0.6778207239529033,-0.013040552992520911,1.0,0.35532643125373564,0.6293226756139538,0.7480849092034845,0.7161776206971305,0.7570288972892936,0.6930810062285642,0.5575114707997403,0.22308767694173187,0.4106905446709589,-0.4486429257093543,0.34098089606063464,-0.37142206242654136,0.6460455348408891,0.5331228756656029,0.590191067751908,0.6885620882559125,-0.08882112335231923,0.7429741880076793,0.6099024391708863,0.017582599916445018,0.7470175250315929,-0.16803106045027305
ACC_sub_L,-0.680358848429111,0.6562768414441745,-0.4239781664380615,-0.40840477364956235,-0.3632138029927211,0.4560558337218065,0.36002812773800075,0.5610709447974205,0.6021297746057513,0.46877075720483957,-0.5802122168626813,0.5076725918282612,-0.6101828407751917,-0.2555384720465825,0.025672981303578903,-0.5009254963506842,0.3788520523741096,-0.08957588836199809,-0.5439389617477143,0.4492224585297175,-0.5357762661231158,0.3473944066181012,0.4067699016387638,0.6913487470305025,-0.27143185736157577,-0.48942456920845673,0.2784544049361334,0.27546726017806084,-0.02717864480596331,-0.6293292301905078,0.6984507801976151,-0.43184527039038134,0.35532643125373564,1.0,0.44385634991226086,0.5377677563193144,0.6647905395230074,0.6378087251200214,0.5361405081312308,0.3319364396998827,0.2679000845684359,0.08105042132958773,-0.5169941141464954,-0.19654009536721376,-0.7444980207862364,0.5115716268882805,0.47056483149852013,0.1633746258829572,0.6512324151099402,-0.6244401881275029,0.5058455972353494,0.42201918305677344,0.2407637844940924,0.5991649000826582,-0.6110691350426872
Thal_LGN_R,-0.44378483731327706,0.5500143999003738,-0.34679790786483894,-0.19674939329688632,0.11851994949811953,0.7080782067520709,0.6359711730791131,0.7282997422160367,0.5599053643244291,0.6375831659735465,-0.3659695684807146,0.743474655821194,-0.4241218200026087,-0.13164713504680495,0.27163920398307745,-0.14106377847184903,0.6847198198827616,0.10812860688821037,-0.2511921200085004,0.7855104519510336,-0.12395468594260672,0.6732323707062206,0.6756155217123216,0.5562402093861293,0.1575384002886756,-0.3073559863725196,0.23885572498607027,0.4184067339738677,-0.21315158872724008,-0.2946278101007468,0.7212731037510546,-0.34170059622532833,0.6293226756139538,0.44385634991226086,1.0,0.7054679752041668,0.7394590829801214,0.7373360004834302,0.7095035445465628,0.5997661714890249,0.1250640012052918,0.48632523345768097,-0.4086185543978698,0.24595339425258347,-0.47977693318590087,0.7120316488209931,0.5771205966535735,0.6051593939681438,0.6410663774800923,-0.3486699381148915,0.7622351607278417,0.5167291866537176,0.27684942457599476,0.7545749556910479,-0.31166457206241177
Amygdala_R,-0.48056867000116704,0.7786290754531852,-0.34498024005972616,-0.2765322374232022,0.015465962710513228,0.6710142964873228,0.5708159210687068,0.822574382574582,0.7946780783724914,0.7353825548174554,-0.4906584147100585,0.7751353259465711,-0.5255193420805996,-0.1835462319414673,0.313673610799421,-0.22286743434408332,0.7003814956870011,0.10144944255018505,-0.389281996993405,0.7964536374577241,-0.15631781760079755,0.6328716880036381,0.8070221021042823,0.672068110544238,0.25739640351967563,-0.4050479519289964,0.15565727555771505,0.40290354969568054,-0.20274810773070945,-0.42730433586065303,0.7519336088285177,-0.24761962050466393,0.7480849092034845,0.5377677563193144,0.7054679752041668,1.0,0.8253998566191939,0.8374527522064651,0.7979430761424607,0.3939820158626147,0.12268961534980993,0.35843996273703427,-0.5410979096797724,0.24031156736327255,-0.6155893390457772,0.774246736348994,0.6525205633919005,0.6269603486237839,0.7484274993798097,-0.40662786937723666,0.8114162877516696,0.6117636945256095,0.16527786102501518,0.9035073888073395,-0.4567763531073002
Frontal_Sup_2_L,-0.5120878400922947,0.766874321523965,-0.2676184473748167,-0.16880373923963043,-0.04998605341084398,0.7976663762153049,0.5872369703715571,0.9032946062444414,0.7201928478082856,0.7258676982374371,-0.4211639880841451,0.8127698459970579,-0.46476561422881174,-0.11182044133381934,0.1881334877752786,-0.37915152088596143,0.7073763342245095,0.05973030206929539,-0.37667089788481056,0.8341728422364411,-0.36179936240122423,0.6369040050873398,0.8128128042022514,0.7618220260678671,-0.011610581420026538,-0.35586567442685874,0.36295570760010815,0.38767899328537603,-0.023788217547402218,-0.4216101049679241,0.9497238658649568,-0.2716654807519072,0.7161776206971305,0.6647905395230074,0.7394590829801214,0.8253998566191939,1.0,0.9718235849341657,0.771130867545548,0.7046523082019092,0.4029975281013682,0.4651380201384777,-0.6609330978811708,0.13897541369043107,-0.6540807295263217,0.8649148908647966,0.7235884289006144,0.5914919161343545,0.91879646497277,-0.4883688550522356,0.9081343959368829,0.5551885993667695,0.23654837943463736,0.8487224277654265,-0.4906739215617756
Frontal_Sup_Medial_L,-0.49748578132925325,0.7478579087721291,-0.291081957809781,-0.17787014434861645,-0.019533222551046392,0.8462851624918339,0.6569897992199992,0.8769280410437538,0.7410220022806734,0.768231053559459,-0.37135124963605076,0.8673751357320901,-0.4799316872837219,-0.036021524342755136,0.3066861802032679,-0.35074577578024424,0.727939756249988,0.16249894518332153,-0.33098892156524146,0.8746492506378137,-0.335309855005152,0.6316626876065123,0.8452975077503224,0.7432835177379705,0.053996327072318065,-0.28961549273339054,0.34161568211062365,0.48082500930118866,-0.0268495951865206,-0.3988461065891503,0.9322986892715333,-0.23362635953702357,0.7570288972892936,0.6378087251200214,0.7373360004834302,0.8374527522064651,0.9718235849341657,1.0,0.7878743373094277,0.689125955127342,0.3967558285181368,0.4596971846904831,-0.6285260810082482,0.15684548620287334,-0.6432382141669457,0.8613300060512236,0.7969049005514123,0.6543742443759643,0.9078115043730705,-0.4417523213727886,0.9220430694606742,0.5722472735689867,0.3077071835536468,0.8529869270791265,-0.45076035954671356
Cingulate_Post_R,-0.4393453637965303,0.716838486029841,-0.3944503981828855,-0.2106598739087868,0.13476566011417215,0.6785171026172422,0.6035661219822953,0.7087758762477883,0.7498333608721997,0.833846991329199,-0.41766743519482324,0.7915457219814952,-0.4900466446967156,-0.22181187954260856,0.21474698441248363,-0.0915670778172194,0.880915201410724,0.1631115267951567,-0.3784986288650592,0.8082316950419208,-0.14120187524151684,0.6540309965505979,0.6738141883329379,0.5395046573578967,0.12049730222255428,-0.4320440306354012,0.18953744922818683,0.41653394162103957,-0.22703258982421623,-0.3473657071135708,0.7365987040267328,-0.22423970602165322,0.6930810062285642,0.5361405081312308,0.7095035445465628,0.7979430761424607,0.771130867545548,0.7878743373094277,1.0,0.5493665016188315,0.07652815597320718,0.2865088389520873,-0.5003119271157708,0.22405036019196922,-0.5033371845643749,0.72283864111446,0.5589329005396377,0.5757195404862355,0.6573513891819607,-0.33878068174900805,0.820716573558721,0.5729936331930537,0.18874197218107,0.8003426608093827,-0.3199842214426904
Precentral_L,-0.16495852924850055,0.30657623992904287,-0.05047576620291276,0.2675355045242321,0.3143284708052699,0.7732341024730557,0.6062302184912168,0.5750899860198491,0.27078107335139007,0.6486249703509173,0.07875238293314273,0.6784259052087498,0.0340200402656769,0.028566337635163704,0.1047115015200713,0.0669684920557405,0.7077811773903085,0.26102940248373946,0.03370226569522835,0.7109590882153889,0.004042362736410452,0.5311727902160626,0.4757241224012099,0.24340557757877315,-0.07633762886999743,-0.052594118300605404,0.3223607830578151,0.3452028923414849,0.035087735294395204,0.11044453595141117,0.6824778115157752,-0.050902502929743604,0.5575114707997403,0.3319364396998827,0.5997661714890249,0.3939820158626147,0.7046523082019092,0.689125955127342,0.5493665016188315,1.0,0.2987760013787114,0.506103500690676,-0.4003140158103359,0.3885962713103132,-0.14961808082275962,0.5937016595011493,0.4683956099298649,0.5610673498487454,0.5454700013203508,-0.07848656166785498,0.7712047662303094,0.34329928854441744,0.25971674392836364,0.47238521382358356,0.05900335411121514
Frontal_Inf_Orb_2_L,-0.1482966913156692,0.13707808712473796,0.26949308227622515,0.12547239714152264,-0.07938110660330434,0.3727656679780587,0.20871532586619718,0.2473478382390364,0.13853082479381018,0.08343208076546055,0.1706823685582334,0.08107531834263915,0.006686765515027999,0.287035202927263,0.17003733708846747,-0.33599669826666223,0.05600798698542142,0.06893317697504313,-0.008328839108628711,0.11956225967642725,-0.3320078107913077,0.009186686361087736,0.36814027344251754,0.41026424422119634,-0.057483228338128904,0.2388347128698257,0.2642984560762033,0.20409994705816487,0.2945100106951313,-0.0687835836519527,0.45244782600192984,0.020010329492351275,0.22308767694173187,0.2679000845684359,0.1250640012052918,0.12268961534980993,0.4029975281013682,0.3967558285181368,0.07652815597320718,0.2987760013787114,1.0,0.19189908362254102,-0.21392141119517932,-0.14831044867199716,-0.1568382853229599,0.2891585319015836,0.4405894556564945,0.038547845088927196,0.47629142066457186,-0.10017398780853626,0.24465237863629932,0.11342221054336082,0.1908098977341884,0.09012240000353301,-0.12021261056860226
Vermis_1_2,-0.0535195339457129,0.2060111670745191,0.23496746344618924,0.1614798687718528,0.22780245347356617,0.4828591193717817,0.34838997019840484,0.5415509781150081,0.17353471223804992,0.35645828993187956,0.11414919439335834,0.45531040768486514,0.02946243227538201,0.21720923607625064,0.24672049330133947,0.03311709695622947,0.31819676689556303,-0.029611175672786202,0.14538478795776205,0.48733531957569176,0.1469309126169895,0.3256819272689171,0.4355841160831195,0.23584596428894167,0.3058716927579057,0.1388715909981914,0.25597258287180646,0.0961952510932611,-0.007969784361792426,0.15564174924617047,0.3918583429114162,-0.24356424885227196,0.4106905446709589,0.08105042132958773,0.48632523345768097,0.35843996273703427,0.4651380201384777,0.4596971846904831,0.2865088389520873,0.506103500690676,0.19189908362254102,1.0,-0.25350497096386126,0.4347779924380682,-0.03565283850258766,0.35976794513626814,0.33482313516953754,0.49049920713050527,0.39855895787922196,-0.08341564858529901,0.4642259990680523,0.28718261819614865,0.24249906362176757,0.4375238550793435,0.02842992863587089
OFClat_R,0.37012074861674227,-0.5940039652470173,0.2785785841906906,0.27747500868659153,0.22152594804400133,-0.4459893889356209,-0.17398589508743578,-0.6137906411776265,-0.5367025391863502,-0.4527430317085499,0.4745198649413976,-0.464308604899526,0.4604966130524994,0.23897022981328508,0.05273039741316928,0.4100914730826838,-0.4094738240030459,0.15612864885915106,0.5556206347508321,-0.4481573458775777,0.42382466038246086,-0.4548343920724741,-0.5176647799628873,-0.5897485303798815,0.0844801295638311,0.4689655947159283,-0.2804737606857698,-0.2121952881601912,0.028036394238577837,0.5294970186803493,-0.6797055375230767,0.31087000774103285,-0.4486429257093543,-0.5169941141464954,-0.4086185543978698,-0.5410979096797724,-0.6609330978811708,-0.6285260810082482,-0.5003119271157708,-0.4003140158103359,-0.21392141119517932,-0.25350497096386126,1.0,0.06272711693816203,0.5148914584485005,-0.47915882169246393,-0.3881919941513002,-0.2584941488927575,-0.6342061698952651,0.4654474752606925,-0.5525947916574097,-0.3909020073444166,-0.049429972309357584,-0.5802212535981901,0.4987300565703488
Temporal_Sup_R,0.31610107463006154,-0.0915682853806328,0.31723768981688266,0.49858452403172243,0.6491708573578074,0.26538107691937446,0.2842836824249647,0.26405520964901014,-0.09381659378660959,0.3521741129209946,0.42283361830557326,0.35210498700528736,0.5135381912014474,-0.022228384363879233,0.18772907702760266,0.7418587508294926,0.4918018023211028,0.18112126414307056,0.4871613666809896,0.41637320108940207,0.777953308840837,0.3230645050002962,0.09950261495626234,-0.3634116352940361,0.4308889459297577,0.2346645931751489,-0.01973755014218946,-0.07562562068831455,-0.08297526414519218,0.6467327289230979,-0.03017412992833988,0.347682860845998,0.34098089606063464,-0.19654009536721376,0.24595339425258347,0.24031156736327255,0.13897541369043107,0.15684548620287334,0.22405036019196922,0.3885962713103132,-0.14831044867199716,0.4347779924380682,0.06272711693816203,1.0,0.4348175259212309,0.16445151182685774,0.019197556949070334,0.5725204253588858,-0.06063043611968744,0.5483748054801745,0.37297143458506765,0.24485333408955168,-0.07691576040914526,0.18714340291277454,0.6206181613906291
LC_R,0.7130905115887265,-0.7420103915572539,0.5777993720154152,0.6371753298546139,0.6284684412843095,-0.4423205725774435,-0.2360707713641839,-0.6006104209244065,-0.7328051534206378,-0.4100920112068404,0.7610079261048471,-0.4986343023817633,0.8570925475218409,0.16102823134384833,-0.11591798337830687,0.7879394940763051,-0.24000555652209776,0.16488677847985134,0.6752390554834522,-0.441045643504747,0.7734755388026765,-0.27912473476683763,-0.5499447065600823,-0.8536860258079482,0.21163832480067205,0.5042701346517682,-0.3077230104431079,-0.3051417765874393,0.1033832441213667,0.8668644297033681,-0.7090172880541593,0.5560547913063597,-0.37142206242654136,-0.7444980207862364,-0.47977693318590087,-0.6155893390457772,-0.6540807295263217,-0.6432382141669457,-0.5033371845643749,-0.14961808082275962,-0.1568382853229599,-0.03565283850258766,0.5148914584485005,0.4348175259212309,1.0,-0.5951680845867687,-0.5814364388975594,-0.13652955721702112,-0.7274626524420735,0.8381547297429102,-0.46108182353922494,-0.3756870070463753,-0.24266637477496472,-0.669836667021007,0.8864214830336726
Heschl_L,-0.4711499061828769,0.6801339542213476,-0.3261665183327372,-0.13297669374304055,-0.002762772532001301,0.7479924489491152,0.5873904734841416,0.7989385949471411,0.6632642495355137,0.6513611497123216,-0.3595724468312857,0.7694613388711361,-0.42002243968638153,-0.053265357962914775,0.2430279105099783,-0.3104206316650775,0.6851966457758896,0.0978050013028268,-0.260945658501426,0.7795419100610118,-0.29202419325813045,0.5902745236091599,0.7611110150106072,0.6826412155164548,0.07634467201263924,-0.2686031649700358,0.28813528982126785,0.40211324842907414,-0.10400428077387547,-0.3628959408603418,0.8296790038948888,-0.13114524946382847,0.6460455348408891,0.5115716268882805,0.7120316488209931,0.774246736348994,0.8649148908647966,0.8613300060512236,0.72283864111446,0.5937016595011493,0.2891585319015836,0.35976794513626814,-0.47915882169246393,0.16445151182685774,-0.5951680845867687,1.0,0.7227249668080232,0.5900825115203021,0.7928978449161204,-0.38232948865522337,0.8325860950477882,0.5371286332087244,0.2740615540548785,0.7870418606271722,-0.42273188471269196
Postcentral_R,-0.5133150916449274,0.5258948091664509,-0.23214303420833904,-0.16924507984963577,-0.1907269349041178,0.8832124136061581,0.5305908183078271,0.662303177593775,0.5386370237100985,0.5139012396450477,-0.11575547893805789,0.7307225477410436,-0.412745699302751,0.3651584736018945,0.7094032722694533,-0.44669384238542675,0.4654590307989071,0.2187346341691903,-0.2180485661706183,0.7026327899922367,-0.39316440327357366,0.36918970288275305,0.7292937857948683,0.6650127894046536,0.18001380721822496,0.1438347546772371,0.2664450379481771,0.5312656426953936,-0.07515638837395215,-0.3643748281829599,0.6876186115158864,-0.1585583426835409,0.5331228756656029,0.47056483149852013,0.5771205966535735,0.6525205633919005,0.7235884289006144,0.7969049005514123,0.5589329005396377,0.4683956099298649,0.4405894556564945,0.33482313516953754,-0.3881919941513002,0.019197556949070334,-0.5814364388975594,0.7227249668080232,1.0,0.5883665483643421,0.7090667470404295,-0.3821915564138024,0.7162826544305142,0.48051135726402927,0.5678769654233157,0.6072066968169216,-0.4035363005360265
Red_N_R,-0.18608340871068657,0.3277269941170133,-0.11991123214407434,0.10199809573222864,0.3046889307065517,0.6760311858526349,0.5409722799050499,0.6632623904156016,0.3429149198167459,0.5676025458208604,0.021923995525612375,0.7912427475584879,-0.09882568838024315,0.10378685921953519,0.4536950416448565,0.1684514423201748,0.7095509001626863,0.28113066440849616,0.10709268152903108,0.780454819565121,0.20816243522524902,0.6255920114580555,0.5440213925304268,0.21888727824290016,0.39903027338513963,0.04810212522479387,0.20708243456807848,0.3394697522566438,-0.1018692745691677,0.06798227503635965,0.47032391556800723,0.05109762909389706,0.590191067751908,0.1633746258829572,0.6051593939681438,0.6269603486237839,0.5914919161343545,0.6543742443759643,0.5757195404862355,0.5610673498487454,0.038547845088927196,0.49049920713050527,-0.2584941488927575,0.5725204253588858,-0.13652955721702112,0.5900825115203021,0.5883665483643421,1.0,0.4170888054014688,0.05826069031647061,0.7372854007816502,0.5135006771447517,0.37015756947484935,0.611650577859215,0.04991142507304586
Frontal_Sup_Medial_R,-0.4772080927200274,0.7418820778187741,-0.2495270718970443,-0.2946808872201778,-0.1713207496011693,0.7080677602391957,0.4930314338835773,0.8272288722505622,0.7590135079515906,0.6419718002652967,-0.485446140772895,0.6663710916497303,-0.5376387990284847,-0.09395534335686748,0.15720984432121116,-0.5419770421206211,0.5058291132546993,0.028982479594480064,-0.4365583541489051,0.699656117260544,-0.5050945228680359,0.5289105180039428,0.7875043824094405,0.8305155159669316,-0.08559547031887765,-0.3742849598031438,0.354356629388485,0.41091791392213245,0.03919582541826496,-0.5364441144814571,0.9132054927277686,-0.3077454692441542,0.6885620882559125,0.6512324151099402,0.6410663774800923,0.7484274993798097,0.91879646497277,0.9078115043730705,0.6573513891819607,0.5454700013203508,0.47629142066457186,0.39855895787922196,-0.6342061698952651,-0.06063043611968744,-0.7274626524420735,0.7928978449161204,0.7090667470404295,0.4170888054014688,1.0,-0.5738047951211043,0.7712628251536532,0.5096389980780648,0.1645683118138792,0.7865882282118739,-0.6015626059308691
Cerebellum_6_L,0.6240223911224181,-0.6761104578800015,0.5156851073368878,0.5934037814019562,0.6912778164121122,-0.28000430190824566,-0.036982125340282404,-0.4617807086047574,-0.5252225661359615,-0.18378393935663276,0.7465419736724251,-0.26710334937278984,0.7994318824162517,0.14675664478107114,0.050571445862589444,0.8152057632137567,-0.049009879019120045,0.3805539892148503,0.7198420785064196,-0.21793562134478422,0.8106698709286744,-0.1500854714779244,-0.42820966524078835,-0.7944674003648766,0.2953161872653095,0.48288876020654836,-0.30620544685412343,-0.06947178179104382,0.09183003373328275,0.8274956157507503,-0.5774426830214286,0.7446138620831294,-0.08882112335231923,-0.6244401881275029,-0.3486699381148915,-0.40662786937723666,-0.4883688550522356,-0.4417523213727886,-0.33878068174900805,-0.07848656166785498,-0.10017398780853626,-0.08341564858529901,0.4654474752606925,0.5483748054801745,0.8381547297429102,-0.38232948865522337,-0.3821915564138024,0.05826069031647061,-0.5738047951211043,1.0,-0.26609388278611384,-0.15683914773197058,-0.15840101502057105,-0.4987871911642925,0.8736494469390004
