,Pallidum_R,Cingulate_Post_L,Frontal_Med_Orb_R,Cerebellum_10_L,Cerebellum_4_5_L,SN_pc_R,Thal_PuI_L,Thal_PuM_R,VTA_L,SupraMarginal_R,Caudate_R,OFCpost_L,Thal_LP_R,Cerebellum_9_R,Temporal_Pole_Sup_L,Insula_L,Temporal_Pole_Mid_L,OFCant_R,Calcarine_R,Frontal_Inf_Tri_L,Thal_VPL_R,Thal_MGN_L,Rectus_R,Postcentral_L,Cerebellum_8_L,Red_N_R,Thal_PuM_L,Cerebellum_Crus1_L,Amygdala_L,Rolandic_Oper_L,Occipital_Mid_R,Thal_MDl_R,Temporal_Sup_L,N_Acc_R,ParaHippocampal_R,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,N_Acc_L,Temporal_Mid_L,OFCmed_R,Thal_MGN_R,OFClat_L,Frontal_Inf_Oper_L,Frontal_Mid_2_L,Temporal_Sup_R,OFCpost_R,Supp_Motor_Area_L,Thal_LGN_R,Temporal_Pole_Sup_R,Precuneus_R,Frontal_Med_Orb_L,ACC_pre_L,Lingual_L,Thal_LP_L,Thal_IL_L,Vermis_3,Thal_VA_R,Hippocampus_R,Angular_R,Cerebellum_3_R,Thal_LGN_L,Vermis_6,Angular_L,Parietal_Inf_L,Temporal_Mid_R,Cerebellum_Crus2_R,Occipital_Mid_L,Heschl_R,OFClat_R,Cerebellum_6_L,Cerebellum_3_L,Thal_PuL_L,Vermis_8,Thal_MDm_R,Thal_AV_R,Calcarine_L,Insula_R,Frontal_Mid_2_R,SupraMarginal_L,Thal_IL_R,Cerebellum_Crus1_R,Thal_VA_L,Lingual_R,Occipital_Sup_R,Cerebellum_7b_L,OFCmed_L,Rectus_L,OFCant_L,Parietal_Inf_R,ACC_sup_R
Red_N_R,0.590191067751908,0.7095509001626863,0.04015328350280764,-0.037011187431959226,0.19537134645315754,0.10709268152903108,0.440452040870171,0.6952735724235398,0.39903027338513963,0.5465048518858848,0.6356699657544838,0.3292873665002376,0.37015756947484935,0.10199809573222864,-0.25269583374084353,0.56538731809485,0.30732642116835396,0.47912496229148993,0.13782728324927626,0.5412449681883857,0.7561714467116538,0.4583172871430673,0.36851746716429,0.5893561980358509,0.24483537305504563,1.0,0.5676025458208604,0.05109762909389706,0.4339198320618308,0.5407210651813564,-0.03042346312102369,0.5038920721542232,0.579169796565958,0.3675700482130926,0.611650577859215,0.038547845088927196,0.4170888054014688,0.5069638246991403,0.1680000594993098,0.09507089753670539,0.6255920114580555,0.11859095629161949,0.6360837964693017,0.6056362748441566,0.5725204253588858,-0.18608340871068657,0.7924505933689107,0.6051593939681438,0.5135006771447517,0.6932296959870818,0.04006974370661213,0.33303827785432155,0.2757601229845269,0.18055897211308772,0.3194277440698146,0.06798227503635965,0.5925106599526971,0.6650194422542794,0.04810212522479387,0.3046889307065517,0.5071611884574849,-0.07710859833684322,0.10378685921953519,0.41119069537361636,0.05487502430936256,-0.09882568838024315,0.06678140719760865,0.5272797263682383,-0.2584941488927575,0.05826069031647061,0.3527243480488993,0.3429149198167459,0.14523520214881255,0.6369936507433526,0.36919132411530864,-0.07544045471713384,0.6632623904156016,0.7312862797729892,0.11181935670532273,0.5409722799050499,-0.020345683424624644,0.5961897708919773,0.1684514423201748,-0.044930258699409586,-0.18547563901358619,0.22804165431344553,0.4691508550140131,0.234441775202856,0.4536950416448565,0.5132802321966998
Thal_PuM_L,0.7961027729311778,0.8256213189882458,0.4593707643617122,-0.1025015286222315,-0.04563415748767983,-0.18129825276411868,0.9027583559761116,0.7565433016137533,0.08607357042697908,0.19439361943809225,0.8146886775347598,0.47837510907509,0.1137888582201709,-0.06540534405419145,-0.4119101646711846,0.6783785224214,0.3824389303302658,0.48495730765385964,0.02556361021168283,0.7201056929437439,0.7220373648747095,0.4794396863439835,0.6657268048334343,0.46355684450746265,0.12568461518520846,0.5676025458208604,1.0,-0.07438141734272966,0.6834173695928193,0.7912564237149234,-0.047744460076216105,0.7102707552047475,0.7468800103392415,0.5112401188997603,0.738393186931384,0.08343208076546055,0.6419718002652967,0.705849185775225,0.07615422606381202,-0.01188139647160274,0.5906124120356907,0.2430048062171159,0.7881790030820395,0.7360930476245561,0.3521741129209946,-0.23063303213175956,0.80610792798517,0.6375831659735465,0.5914181704460714,0.6986297063960717,0.3863831082181278,0.49584487223361384,0.10068361197694499,0.15401690523273318,0.6537352975411522,-0.1551918494572535,0.44946016763743546,0.7350197666795777,-0.37440750568325054,0.22708401991149266,0.32217889827534874,-0.14230561132475023,-0.21235146518722178,0.1521929471413997,-0.2312612556670385,-0.2747197504635034,-0.06559090735251,0.6011499315090078,-0.4527430317085499,-0.18378393935663276,0.014434624765847016,0.7183024608311782,0.2354365563817678,0.6622691673231677,0.12340049605808218,-0.3037111943940843,0.6333378353346008,0.798332806637367,0.01726520079825526,0.684206819847641,-0.2530087614181894,0.6571099774354134,0.047338116611429504,-0.3102779474400988,-0.4566255417833753,0.5108113208971419,0.7103443217969206,-0.10641508737321423,0.19182010310827816,0.7405834485006398
Cerebellum_Crus1_L,-0.013040552992520911,-0.007722766328550279,-0.22444150307428995,-0.43619452020983895,0.573097583340255,0.48386821493231236,-0.22551532195609297,-0.0823070387842284,0.11909787492683373,0.18056270741411662,-0.1676042288103444,-0.2816941875068072,-0.19408256405635996,0.473548461378827,0.4333153401980611,-0.14989109249586915,0.1289773734219561,-0.09560920437438733,0.5663763902397613,0.028844541116419885,-0.10292347347654172,-0.123999057526947,-0.3704336390354446,-0.06374272197930307,0.21333919130119602,0.05109762909389706,-0.07438141734272966,1.0,-0.3744695233790531,-0.21017196860872367,0.2845494265504128,-0.08251951869827519,-0.005543059231821218,-0.44090481868305087,-0.37573099373647567,0.020010329492351275,-0.3077454692441542,-0.3819967668232908,0.5580484439085887,-0.147455368633357,-0.09801530621635213,-0.13410385163481778,-0.06344401069688094,-0.2504348243212677,0.347682860845998,0.5230635908521611,-0.04204929662022112,-0.34170059622532833,-0.0835494359384399,0.04008353681364691,-0.126127241467241,-0.4872285722047188,0.46919227049211765,0.30025528760996073,0.026057825248379747,0.5489316412694244,-0.03560226104979328,-0.3464712169364193,0.3371843174383786,0.46569851308594107,-0.14793198830474277,0.2844147631329193,0.09326331698249364,0.1469324222602044,0.455056551945118,0.6021700018459051,0.1673871732759548,-0.15233190568654123,0.31087000774103285,0.7446138620831294,0.4938599595115247,-0.2898784891291998,-0.478495521591461,0.22717743227634846,-0.0271388296317983,0.5815577724293898,-0.29469091551644,-0.017599817129168416,0.1349365152989776,-0.03435675686163264,0.5981290304099764,-0.13722047791878797,0.5123425857564075,0.513588254829931,0.5579386930173517,-0.27280948555531603,-0.3185914280191594,0.012499686113884011,0.013434866771512932,-0.3909942998112094
Amygdala_L,0.648200442293337,0.5738582744248005,0.5093666411758337,0.2493693431214949,-0.626594757229742,-0.6461889112105552,0.7291659988612761,0.5934295732326423,0.02346188318388554,0.029130103023655263,0.7987983242887505,0.733485244427444,0.23970536515696628,-0.5458692047713256,-0.7232458013302849,0.8083061503948753,0.36733722148837805,0.6067768651353013,-0.5420570861599733,0.5728266582648508,0.5068234442487359,0.3723515053295534,0.885834426821381,0.28644316290488786,0.23586558077545813,0.4339198320618308,0.6834173695928193,-0.3744695233790531,1.0,0.7624621393688098,-0.28314365102964245,0.5397187589681282,0.7056164509851727,0.7384584409738932,0.8511136257333053,0.15144564946942812,0.7991411154112263,0.8825464442073895,-0.3747481117787766,0.3194836510456357,0.5941953259158261,0.5689380100613814,0.6920101609052441,0.8603217394827376,-0.1354415935376444,-0.6120226333579684,0.6893997643306066,0.6598628512201936,0.6050677294178716,0.429750786898845,0.2739176256916405,0.833943400305834,-0.4056435431553282,-0.11528855480943442,0.20617779352153612,-0.7417322214975431,0.45914818090117776,0.8767096187982496,-0.5746733442107922,-0.24226419123120924,0.5609234886196188,-0.6156693150949996,-0.23559901430839197,0.0034917814039929595,-0.7482732629680262,-0.7843131771916475,-0.031412337172055355,0.5880736109186092,-0.6392538873732616,-0.6305774347788131,-0.5178449881894563,0.8634036131104309,0.6649563186179747,0.33467216246935416,0.20000053505752144,-0.8251789790472329,0.7490910128335405,0.6790641463144633,-0.216440111913967,0.4886933070805194,-0.7369827959826267,0.6756721947513766,-0.5018708415746489,-0.7625873183459413,-0.8232830851225282,0.539298085574268,0.9400662856473635,0.06605254901095602,0.21879085094615122,0.8801626183097954
Rolandic_Oper_L,0.7371171259673647,0.8115343440942613,0.48997280634858903,-0.06676749526450178,-0.2337698170263953,-0.25465012152884686,0.815914312888865,0.7477693740194974,-0.04750751754419705,0.16662953977885298,0.7848405364509653,0.5921880480798717,0.1121525214768675,-0.1621385700528876,-0.48225390412322217,0.819271272972201,0.29684230272658635,0.485818545917732,-0.21067102322052714,0.7961432263282439,0.6295882656978545,0.4775143590167673,0.7268550040719661,0.43959680705437565,0.1483153478548123,0.5407210651813564,0.7912564237149234,-0.21017196860872367,0.7624621393688098,1.0,-0.1248295951919146,0.6991442548630447,0.8245930875756101,0.6968810270370145,0.8261304144506464,0.30590796441679835,0.748187571090081,0.805221538575209,-0.07023805588844279,0.10199220498604489,0.6140670970328224,0.4815140371574263,0.8777875855622275,0.8718628754712948,0.1708558550228323,-0.47451679583870127,0.8257942999052454,0.7095575254288768,0.6123276109886228,0.5819365563522982,0.36629415620615474,0.6688224813223064,-0.10810679294938497,0.08765872912564357,0.5175794697824889,-0.35335681953716147,0.5727814768000777,0.7980320828980176,-0.4333893232633344,0.0631102464933856,0.39579311010754775,-0.37537844523454084,-0.27358472843809667,0.11911419688933587,-0.3802931213618472,-0.4224725595653135,-0.2271924955293926,0.6876302308850561,-0.529125894777502,-0.3539567357507943,-0.16071337061151178,0.6638875986395325,0.25834135245732015,0.5865637731469504,0.23794319036787515,-0.5019773949916938,0.7002662712393646,0.8239231854341759,-0.039580678870862994,0.6872016046841164,-0.4487278015670644,0.7248730517152677,-0.18493567920149862,-0.5189621017562307,-0.5119084758505602,0.5185754340468675,0.7842798651274433,-0.11968225211519465,0.150796399041198,0.8001563850750236
Occipital_Mid_R,-0.10424057294959842,0.01022051156478397,-0.21788923337598642,-0.3463358135304415,0.4112421253424348,0.26573764576706993,-0.11639545906788124,-0.165132929651074,0.10076217680969293,-0.023702262768418775,-0.17699643137435717,-0.28651735549422597,-0.1392712846415302,0.16482171038373436,0.19483602452578286,-0.1467631790743275,0.03259726134718301,-0.2366082081474389,0.6648189014679966,-0.09877813632464243,-0.11568663110188379,-0.19604776905205926,-0.29810424135296737,-0.21356866981826944,0.12065273419762074,-0.03042346312102369,-0.047744460076216105,0.2845494265504128,-0.28314365102964245,-0.1248295951919146,1.0,-0.24366956051265823,-0.05022349032183888,-0.22886922558649847,-0.2253019470136758,-0.03265355909364982,-0.3341309582701563,-0.2279232582184902,0.43486880673288547,-0.25331453693305056,-0.10981654129316369,-0.07043359243522883,-0.06400821775680851,-0.2389044240982442,0.20515979650785776,0.3292468426453709,-0.14945519989166361,-0.2539408367209202,-0.12568573196398555,0.02554482798922006,-0.18497035751862118,-0.4174535160913442,0.3795730200206148,0.20827295507767601,0.05495285724116711,0.31261866265389526,-0.12724299319164598,-0.23871102893013782,0.18027689005220388,0.24979532332011023,-0.17360069867452518,0.24325078815445522,0.011242390808091527,0.05065231140102722,0.3112561576382313,0.2524840325944885,0.3408925039556915,-0.24190345387290932,0.22368423935687842,0.43703265539436575,0.3131452780498124,-0.15684814267887595,-0.1860113041973157,0.002452110880992156,-0.049204191814161476,0.3730500197044621,-0.2807555699577875,-0.15940133988163163,-0.010341948451518302,-0.025405142677552135,0.2927279380567076,-0.10192236782564822,0.411422616704726,0.2979757982069862,0.3533257816884747,-0.1950461944989513,-0.31818546562475253,-0.0006013978156085584,-0.06976373680572645,-0.22989762928987137
Thal_MDl_R,0.659311675565082,0.600893965864684,0.3641478723002262,0.0422153754403831,-0.06225064345277653,-0.025628266708131058,0.657834117606624,0.6807547893534968,0.034365740135509255,0.34275893258070866,0.6407584084273904,0.39548809443151883,0.2031923382174927,-0.03565481502922754,-0.20782493925252965,0.6668268732554639,0.2999835154606147,0.3790731801631032,-0.12079887722668214,0.7226059260760991,0.691021403115277,0.6275452203078032,0.4633365986090473,0.5520388666562465,0.0722435453130178,0.5038920721542232,0.7102707552047475,-0.08251951869827519,0.5397187589681282,0.6991442548630447,-0.24366956051265823,1.0,0.6872978921713129,0.388937031328859,0.5692121403053966,0.34937273876580865,0.6555121845050504,0.5013827558329326,0.023175270645673283,0.038903540371876544,0.5300195064325787,0.2646688171077121,0.7465013767586992,0.6586000405115996,0.2034296024665703,-0.21130858299344144,0.699187746214287,0.6102769037879529,0.48728421817294804,0.5483642739978457,0.34542522661564173,0.46322614593252104,-0.019630959588244686,0.10507152772605916,0.5585823142563757,-0.11417497408413782,0.5268186221701678,0.6188200880640741,-0.18523284523169256,0.24224029730606794,0.3746440359092549,-0.16821608587738396,-0.08674939276794881,0.2170993649809584,-0.22065196129542014,-0.1534597174110546,-0.250250566091247,0.6308403704993111,-0.35579765211216496,-0.1658696613795391,-0.027427718497796922,0.5108181158813898,0.24009749563275418,0.7178809237282063,0.23260360002735117,-0.24470217103365505,0.5453337606978759,0.6995433663195423,0.2331049520818675,0.7243224829797344,-0.18084561466875948,0.5969741513012882,-0.07850435299729022,-0.24341348722237882,-0.3010324364103676,0.38026911095209454,0.5453093694077092,-0.09272193520120654,0.22340473630629504,0.5540987954061628
Temporal_Sup_L,0.6681458191923514,0.7759950083808277,0.31918443760121534,-0.1278387762687543,-0.03255377270741593,-0.1572944723097507,0.7029916433823277,0.6323255270009944,0.13416883649337527,0.27740170195761776,0.6718388935828318,0.5609806062317394,0.3396370075591856,-0.1057676794469815,-0.2611313779810114,0.8279747756811738,0.2543354973886612,0.6155856898277565,-0.013341459729813387,0.7403456105441399,0.6418673345478025,0.385522614552378,0.6004184277014414,0.4873976768522872,0.259613104982052,0.579169796565958,0.7468800103392415,-0.005543059231821218,0.7056164509851727,0.8245930875756101,-0.05022349032183888,0.6872978921713129,1.0,0.6253612300205338,0.6370976786897666,0.2721685868806134,0.5489351140835067,0.6477003866861809,0.2513416541570575,-0.01928113525612034,0.6088660390087555,0.42667724035319915,0.8407955151800582,0.7317815752800375,0.20942150274462037,-0.4001283111177044,0.8085311128579743,0.631313723476036,0.5611358765700909,0.6759398199415173,0.22136470074552203,0.47948400139648717,0.07874939218102887,0.20072073136228863,0.5696606211956967,-0.21740367640431632,0.5263377079218859,0.6999854592190523,-0.27227426520970066,0.2630498113021094,0.4461421899987453,-0.3651367387871304,-0.11760817408480005,0.3632269790928686,-0.34563751171406815,-0.32914310717212375,-0.04681638818200874,0.4867378068122432,-0.3760424867252507,-0.0947423794041099,-0.0500733162574772,0.5727073317209855,0.26266444117833315,0.5925744901251733,0.21595331562688108,-0.3069015238119636,0.5147223718562202,0.7383739638987633,0.09122426999116318,0.7756837774061156,-0.3307946005165005,0.7579942351591322,0.020015859732409755,-0.30126737263666514,-0.4351304649362222,0.499913172628989,0.6723866940788726,-0.005827305149182265,0.3361967797021579,0.629018361975722
N_Acc_R,0.44373202390274913,0.5397436288680968,0.3470125434225564,0.14415496433549949,-0.44473388673176795,-0.5084659130454029,0.6460512942240442,0.47403607898011385,0.000879598083565748,-0.00753086946940243,0.564727109855452,0.6157740333992054,0.3048006087515186,-0.36190466611804484,-0.4532844351528647,0.6605096557489016,0.13068921794423694,0.5022547460582316,-0.4223604622260253,0.47445013007070047,0.4055181753393236,0.26545702215893496,0.6873547174484675,0.29660317742967923,0.13466419216033604,0.3675700482130926,0.5112401188997603,-0.44090481868305087,0.7384584409738932,0.6968810270370145,-0.22886922558649847,0.388937031328859,0.6253612300205338,1.0,0.7154218145998493,0.14850520003336898,0.6130567973105677,0.7610897478691298,-0.27252977298440073,0.10983577992058544,0.4914258462937817,0.4442108232870539,0.5741635910903928,0.7252151980753982,-0.03980407596086328,-0.7197975115209143,0.6096866199518391,0.6098628405798595,0.4686706154337424,0.35143709813242757,0.17766992385330804,0.6973529701989877,-0.31746478969005026,-0.18176750820863005,0.29896481757480464,-0.5521820258561989,0.4122642435865621,0.7233991446753298,-0.4811013361895055,-0.18571372613137055,0.39684925080306493,-0.4965361354627277,-0.23626474969058192,0.04602937871590333,-0.5350680287091638,-0.6471757871919865,-0.08133029744934461,0.4654139576373328,-0.5003488884642993,-0.49941609214437466,-0.3605499363646502,0.6232798358654706,0.4256944693423383,0.1550277273781303,0.0967621040440835,-0.6299478293603905,0.6399235061896594,0.6093315142421295,-0.17448220824795746,0.43769161732963735,-0.6484627381060308,0.6451427602681492,-0.3508541946466032,-0.6316863998725155,-0.6658414611674115,0.5888031880884154,0.7240762190592879,0.026957969970156048,0.12936459564117503,0.7163231822929784
ParaHippocampal_R,0.7470175250315929,0.7094941634456429,0.4495882863945317,0.15860903786799718,-0.3712149281963873,-0.3803713822041498,0.723832283768482,0.7920631144896991,0.12870508037876197,0.12062503219536401,0.8827381218337476,0.6048602086793033,0.14185323976805497,-0.3328024408522621,-0.6876519219652032,0.7535436808924917,0.34360169329777235,0.49316591127305653,-0.3503368255837129,0.6075394839432534,0.6657288420466495,0.47467604103457584,0.7994912511623071,0.40153631641821774,0.18300919871026183,0.611650577859215,0.738393186931384,-0.37573099373647567,0.8511136257333053,0.8261304144506464,-0.2253019470136758,0.5692121403053966,0.6370976786897666,0.7154218145998493,1.0,0.09012240000353301,0.7865882282118739,0.8888133079618787,-0.2947468327691993,0.28569238125949625,0.6590460271647994,0.3982837094811778,0.7410070465048507,0.8716609139810815,0.18714340291277454,-0.5241967167449918,0.780806469418102,0.7545749556910479,0.6330389833567478,0.5294096962604945,0.21279674065553128,0.7533896091548092,-0.17303336592431948,-0.03932191654697753,0.2609272571863816,-0.4767273210102443,0.5734090266191115,0.925662690049132,-0.4801795401270829,-0.029325095636402905,0.5626160045065504,-0.35208618501722777,-0.20440532761645677,0.05733242348566927,-0.4251724220849481,-0.6030471372099175,-0.08374155448882112,0.7202161462111784,-0.5802212535981901,-0.4987871911642925,-0.17834218633033105,0.791494308451895,0.5149247983464341,0.5205339934175823,0.3185320005949701,-0.6511946470510162,0.8553655813398292,0.7949853007433845,-0.17323615041045268,0.5841782968114874,-0.5213264175510242,0.7112628382465507,-0.2814052342265655,-0.6076769510476033,-0.6857894992318091,0.432790378031621,0.8405801482663169,0.02522970057039246,0.2235896484382646,0.8962428208840728
Frontal_Inf_Orb_2_L,0.22308767694173187,0.05600798698542142,0.2878993243711144,0.20916886420806471,-0.15092844453532386,-0.008328839108628711,0.06926716110677314,0.16565045174739929,-0.057483228338128904,0.34939822130895754,0.11766150532765544,0.13874030173298135,0.1908098977341884,0.12547239714152264,0.15293371743201248,0.5069173600095248,0.15105645643697035,-0.16944099966047327,-0.11176734471312433,0.5320034901446025,0.1505276415526882,0.36609020898806993,0.10323623257431261,0.382887935034396,-0.06638974769029171,0.038547845088927196,0.08343208076546055,0.020010329492351275,0.15144564946942812,0.30590796441679835,-0.03265355909364982,0.34937273876580865,0.2721685868806134,0.14850520003336898,0.09012240000353301,1.0,0.47629142066457186,0.16417751609281223,-0.13101971793725722,0.13898229865723152,0.009186686361087736,0.688370939961403,0.44331863127484017,0.40153275298120455,-0.14831044867199716,-0.1482966913156692,0.2177891742587675,0.1250640012052918,0.11342221054336082,0.20271116548361323,0.3161812340120156,0.29822883051397864,-0.3040212140580014,-0.12225212236162739,0.0765388704471027,-0.0687835836519527,0.2993869263702113,0.2070398284979451,0.2388347128698257,-0.07938110660330434,0.35639948511927794,-0.38086402314107,0.287035202927263,0.2567862051551095,-0.19394977943035463,0.006686765515027999,-0.21460390179254346,0.347196518062371,-0.21392141119517932,-0.10017398780853626,-0.17669759034664093,0.13853082479381018,0.006803293029023438,0.3085129213780913,0.2423069185117519,0.0003935385093782755,0.2473478382390364,0.3214389659750651,0.41829192291251,0.20871532586619718,-0.0157299062965635,0.20558329165692776,-0.33599669826666223,-0.018668772367233005,0.040775487002648346,-0.024147444826503345,0.16634583621795945,0.11548852529338884,0.17003733708846747,0.12700500446135313
Frontal_Sup_Medial_R,0.6885620882559125,0.5058291132546993,0.5487845951763113,0.37831886627019307,-0.5452408622341176,-0.4365583541489051,0.6647181187863208,0.6716672441427058,-0.08559547031887765,0.19474738063612404,0.7917186013485191,0.5551889423451202,0.1645683118138792,-0.2946808872201778,-0.5157875821448341,0.8045702889760475,0.4010515937881846,0.3036997403317178,-0.4871292515218213,0.7436725476768148,0.5332803135416493,0.6110391196383609,0.7355245473783995,0.4700315619053839,0.07436219256515203,0.4170888054014688,0.6419718002652967,-0.3077454692441542,0.7991411154112263,0.748187571090081,-0.3341309582701563,0.6555121845050504,0.5489351140835067,0.6130567973105677,0.7865882282118739,0.47629142066457186,1.0,0.7843786223620535,-0.48267738848925795,0.3361709974384815,0.5289105180039428,0.630533740910316,0.7565191522497644,0.9049710976297762,-0.06063043611968744,-0.4772080927200274,0.691770121686333,0.6410663774800923,0.5096389980780648,0.3939281176974273,0.3885763495925949,0.8270121919922157,-0.4777166171256463,-0.21539792583404138,0.24961267574107648,-0.5364441144814571,0.5628776775559131,0.818197499886071,-0.3742849598031438,-0.1713207496011693,0.58608460510137,-0.523495336479801,-0.09395534335686748,-0.015587816297275018,-0.5652600659305769,-0.5376387990284847,-0.2346337297798642,0.7661005002620266,-0.6342061698952651,-0.5738047951211043,-0.40050253813557996,0.7590135079515906,0.47344547033791,0.5095533684003446,0.3051120905479858,-0.6348722504435371,0.8272288722505622,0.7903590166019214,0.03609218903167123,0.4930314338835773,-0.5084741640220487,0.6067939454928951,-0.5419770421206211,-0.627881714004165,-0.5795326878881045,0.39553909989246716,0.8050235710146149,0.05626500240954291,0.15720984432121116,0.8053015978357024
N_Acc_L,0.6719214564184448,0.67235892812674,0.4197400901934238,0.14202967512246442,-0.4789791196427475,-0.5438575164706551,0.7337132176857181,0.6725381038235527,0.06549125132913436,0.062228798864852476,0.836499740138114,0.6409251254142443,0.10961149622775244,-0.3663147632596092,-0.7207762698097339,0.7938255084779872,0.27402658230695426,0.4615918527514974,-0.3774986823941104,0.5891711931871931,0.5330108225821087,0.36900964630301825,0.8386128097692468,0.3138298915321286,0.09812577264433284,0.5069638246991403,0.705849185775225,-0.3819967668232908,0.8825464442073895,0.805221538575209,-0.2279232582184902,0.5013827558329326,0.6477003866861809,0.7610897478691298,0.8888133079618787,0.16417751609281223,0.7843786223620535,1.0,-0.3133881451628932,0.30408179140339753,0.6434636840936342,0.49836680241922166,0.7147808295496395,0.8788913473638724,0.104340350806926,-0.5574682898628477,0.7448957692390523,0.7070580893817319,0.5883859255343086,0.46555845134633195,0.3013937318914833,0.8269292871398038,-0.24074875348716307,-0.10983639382480129,0.23242024466505237,-0.5559298599695146,0.5233765830397727,0.8477450735734917,-0.5356414851195713,-0.12833961369588628,0.4918937928169688,-0.44292226631501874,-0.28786975218782357,-0.04813342666588399,-0.5023038381468811,-0.6369989028377556,-0.09253781287151135,0.6562230095362914,-0.6730536445849953,-0.5467688930032714,-0.3167376069193652,0.7849425013107785,0.5017761745446924,0.4078780640542139,0.2808766514674592,-0.6798433162200149,0.8382580062173167,0.7731820501714899,-0.2545488270957668,0.4630654477584111,-0.5774303584399149,0.674364161919873,-0.3368602810089652,-0.6604448013120259,-0.7394105894954907,0.4768545037069648,0.8993188290568553,0.07861714831230883,0.1517534235319622,0.9192320822733484
Temporal_Mid_L,0.018948556506530344,0.20216931790519393,-0.3512071792655428,-0.6372231824944772,0.8334214007998143,0.5732063950935723,-0.0758799584098686,-0.05023395363166591,0.2585996169461902,0.11600502926004058,-0.1506132100986824,-0.31178566265264585,-0.07134641700062633,0.47230598258996,0.4278888477713169,-0.11263940723692459,-0.09471589646001373,0.02765246966543748,0.7966230433408116,0.022593595564377695,0.05954223194823493,-0.20638904885087486,-0.36387786157675495,-0.06209048529964243,0.05304876794079824,0.1680000594993098,0.07615422606381202,0.5580484439085887,-0.3747481117787766,-0.07023805588844279,0.43486880673288547,0.023175270645673283,0.2513416541570575,-0.27252977298440073,-0.2947468327691993,-0.13101971793725722,-0.48267738848925795,-0.3133881451628932,1.0,-0.4191918089233762,0.031343836578750076,-0.329822849221478,0.04754218486309371,-0.32759668417313575,0.5461446396126521,0.4577062529901929,0.031048420006509474,-0.16401197029382278,-0.029788084846027747,0.20774686263802522,-0.1296902644213307,-0.5650284966046565,0.8318855784513577,0.5562496071569344,0.38528009464015733,0.702121520008085,-0.08749938252610745,-0.3226751697435633,0.2409682078801278,0.7308435833932532,-0.25652869160361946,0.5008425810201301,-0.02269002862000658,0.27452515731443666,0.6093393075281901,0.5880576740711131,0.17187893297907594,-0.32982175781221684,0.38173146399990165,0.799240261662698,0.6674380580428262,-0.36521098270587404,-0.4389821891686593,0.2514502825615455,-0.08972660652656701,0.6793089062683526,-0.3928880667894295,-0.06496229625387803,0.11367116647157587,0.21751268860315998,0.5762570732654945,-0.0033642134411556,0.8567990045260091,0.6103265482691856,0.4718348840266507,-0.12426268144839707,-0.3704129965481664,-0.046937030522230624,0.041604629944732546,-0.35165384663728444
OFCmed_R,0.2809375138044666,-0.02483010177142154,0.09025864951127127,0.31263498896257386,-0.4333604349555022,-0.3069637248111922,-0.026215851732597155,0.19389166792298973,0.12442676768022347,-0.004574320197539534,0.30231961358942777,-0.021401081208957957,-0.16095426777449473,-0.16342456674169187,-0.43182393345165565,0.26599312263982094,0.383099217272366,0.004219750742223614,-0.3934229820723156,0.010641316430611832,0.043661495896669664,0.14893400774899268,0.12616231522719365,0.01028666362079111,-0.10111406100799845,0.09507089753670539,-0.01188139647160274,-0.147455368633357,0.3194836510456357,0.10199220498604489,-0.25331453693305056,0.038903540371876544,-0.01928113525612034,0.10983577992058544,0.28569238125949625,0.13898229865723152,0.3361709974384815,0.30408179140339753,-0.4191918089233762,1.0,0.09264058438107088,0.18352783228762404,0.08399164730212696,0.2651919902394214,-0.22256788172927108,-0.013091011260331572,0.04157338354311461,0.17538996346707222,0.18250463631451225,-0.018445994898312005,0.1599368276406783,0.3804815936561242,-0.223510204169469,-0.1433626430102639,-0.5736146107302695,-0.41541211978729026,0.16850340590780202,0.2642001950449091,-0.14930861038156923,-0.2202495174461158,0.3797792027263848,-0.33177243107140797,-0.010409639954832992,-0.16716384894206465,-0.31953224986417905,-0.3167034275301097,-0.028518166241517453,0.34186616639591705,-0.3035545223454408,-0.30264474005522757,-0.2666493656463333,0.28554185581335406,0.249688584136249,0.05886067880770258,0.3652153389172664,-0.38320622020069833,0.29112936389565325,0.1220197213745892,-0.08379532682886814,-0.12313035455830418,-0.2287827310614022,0.0683294685477037,-0.4167738915090971,-0.3124312130704595,-0.289244414087942,-0.40576584622116985,0.278801136296876,0.1532398299055101,0.02176969938756137,0.23039634022622968
