,Caudate_R,OFCpost_L,Cerebellum_7b_R,Thal_Re_L,Parietal_Sup_L,Occipital_Inf_R,Cerebellum_6_R,ACC_sub_R,Hippocampus_R,Parietal_Sup_R,LC_L,Cerebellum_8_R,Calcarine_R,Temporal_Pole_Sup_R,Thal_PuM_L,Cerebellum_Crus2_L,Paracentral_Lobule_R,Cuneus_L,Thal_MDl_L,Thal_VL_L,Temporal_Sup_R,Temporal_Mid_R,Vermis_10,Temporal_Pole_Mid_R,Vermis_6,Thal_VL_R,Lingual_L,Cerebellum_3_R,Occipital_Mid_L,Pallidum_L,Lingual_R,SN_pr_R,Frontal_Med_Orb_L,Insula_L,Cerebellum_Crus1_L,OFClat_R,Olfactory_L,Pallidum_R,Heschl_R,Frontal_Inf_Orb_2_L,Precuneus_L,Thal_PuM_R,Red_N_L,Putamen_L,Thal_MGN_R,Occipital_Sup_L,ACC_sub_L,Thal_VA_L,Putamen_R,Cingulate_Post_R,Temporal_Inf_R,Thal_VPL_R,Fusiform_L,Cerebellum_Crus2_R,OFCant_R,Cerebellum_8_L,Vermis_1_2,Temporal_Sup_L,SN_pc_L,Cerebellum_3_L,Postcentral_L,Temporal_Inf_L,Thal_PuL_L,Rectus_L,Hippocampus_L
Thal_PuM_R,0.13175576839751046,0.05530194828676142,-0.02041351318456921,0.012305499170950638,0.174018107717016,-0.30344851313547133,0.26762531909335047,0.08751260525617713,0.1045896506955314,0.1560070602212519,0.114379764306998,0.33435377793449533,0.3595609361544478,0.054662884716474715,0.262884249042063,-0.14040677426447035,0.29034505452518433,0.47412275022250117,-0.24824599980013837,-0.07623637147665413,-0.06017132255328903,0.13634317650437347,0.4371581668500039,0.5801822382653511,-0.00587381832928373,-0.2205883799926142,0.2029732985618438,0.5476771807388664,0.2582702272986166,-0.10108269312634453,0.0032576297493373584,0.08782347153837529,-0.018743364124721704,0.2378090675370585,0.173130135623304,-0.06105943930012455,0.02971516461778706,-0.03485184833115962,0.38474693412868277,0.02260712761457502,0.2992790242980064,1.0,-0.5281647143365684,0.17810891890906072,0.08680306850793945,0.16104890941820305,-0.05598936239788573,0.5011231770626553,0.004435729005329619,0.2877624662315392,0.15673654536400583,0.5583515367858921,0.04609076458779143,0.2918784148264675,0.11263475203947967,0.4350026462277319,0.23199031550145827,0.20069640652025036,0.7324848697259928,0.12637259306981927,0.35287889014538526,0.04725275454155071,0.03476438514703598,0.012874440728181346,0.16003732404793922
Red_N_L,0.08696622415657906,0.07788235018686376,0.29554493139549987,-0.07700831289669705,0.2853701881802194,0.11923125509250582,0.20291166864137755,-0.14026959876692577,0.07211923825728365,0.30236111915313096,-0.15814725200136648,0.10597801051156047,0.0454253024497338,0.4013256099243537,0.18164880107112127,0.4759318675698903,0.12114926938553244,-0.10335407067888533,0.2718351023213377,0.49512847312830066,0.43832097820056415,0.18070271814257755,-0.48523964486155263,-0.5203085488095301,-0.22191882106570487,0.5411579946905778,0.2531058232600184,-0.1395971823196286,-0.04531149895308954,0.10320638311204111,0.5275651717253595,-0.02167545678728132,0.04879329088740119,0.0870260836183646,-0.01887069883980672,0.2398592185567717,-0.033238292765856214,0.3112573782803065,-0.04612957497808888,0.19172034961367426,0.24504937733620566,-0.5281647143365684,1.0,0.04849297911619939,0.18431484587869906,0.14217773055037158,-0.09564279589581867,-0.23201106992126808,0.23727071386696416,0.3208500440114121,0.07083500692500376,-0.04895354495102838,0.3401231895005161,0.25387384937824936,0.004609381074700752,0.11896146163036626,0.12282379799446473,0.19234796911618204,-0.5801987620696099,0.47109784765030066,0.18290108240277406,0.48910220626590056,0.24258784507727213,0.2860474186355471,0.23094835583241613
Putamen_L,0.6872850060595794,0.6455835105366793,-0.17254196736937336,0.032174987777728536,-0.136352400375839,-0.22381756796131771,-0.19388980975363299,0.2025589990068327,0.6238446554136307,-0.1698146249967968,0.14669210311125153,-0.1082660102671238,-0.18316142875080538,-0.031688871205274485,0.2860265670470724,-0.16948023029188075,0.3753372862514888,-0.20670291661008555,0.31155173991267104,0.4524340184624197,0.29266085893318305,0.21245043748582773,0.023928116489414477,0.035431759046837374,0.4047674371624696,0.489841768368547,0.1824435895359078,0.1571075331149835,-0.21277368843938788,0.8338509600850429,0.07758240433264868,0.5359577782444089,-0.2291121445017106,0.8113352875112796,-0.35867180274950305,0.47359065504891606,0.05546178658218991,0.7671276628668519,0.3474235682353006,0.7507575351622675,0.10724528083309597,0.17810891890906072,0.04849297911619939,1.0,0.32204416178577916,-0.38228882805082215,-0.042490957042507556,0.6224666288035876,0.8572662955988034,0.2181166858692309,0.14567386609622776,0.3421084290280908,0.3985452937180307,0.024034643722329347,0.13475200604719081,-0.1574481727664583,0.22651435836665754,0.6693363315245748,0.38609032648236785,0.22197648782319734,0.4836881955287919,0.3576394813529034,-0.006693923801027498,0.04895418141213739,0.6398511998487241
Thal_MGN_R,0.34198445714071096,0.2904707208125044,-0.05029509802374291,-0.037456472626312944,0.09319657672754468,-0.02117237278252649,0.14416655524433897,0.0426815562548673,0.4273051024521685,0.07919143434106608,0.2516540818007993,-0.02147688143829168,0.270086356000483,0.10343138340066518,0.4814923456036781,-0.02679917457835422,0.42579486878214334,0.05013145826525881,0.2853966411856197,0.3825178330042895,0.3943466326697696,0.3729128826110009,-0.08569270577242266,-0.07702607377883752,0.04195713968689813,0.3156233110095931,0.4516129476693613,0.29043263938626934,0.048618409535654813,0.38361787416361015,0.35412911978132594,0.13733355540248524,-0.05855003986392824,0.4260466780311425,0.07909733277347952,0.20103230178310602,-0.08254404255530724,0.2834770594788536,0.3237706164599373,0.37484498338185684,0.3571112656728089,0.08680306850793945,0.18431484587869906,0.32204416178577916,1.0,-0.0912158756413495,-0.08833938943735571,0.08557798161491093,0.3630029500904578,0.4038951264383234,-0.019999855168106134,0.3538005728680387,0.4886674450852177,0.10861932863201083,0.010082276792160021,-0.014797401827323265,0.29837948061199854,0.4919887190530537,0.10931968915688908,0.2659454760082151,0.4199847764070454,0.2630836275561511,0.22622769834808118,-0.07531383211899913,0.44183917755361335
Occipital_Sup_L,-0.5212818163080654,-0.3043041180061745,0.3498655870775073,-0.12982708353194097,0.6140483015205449,0.21763728217883824,0.6293123675226595,-0.18472967424772457,-0.5116130156979434,0.5229280766446205,-0.07815538028985651,0.21404422275404641,0.6300373765488935,0.5319170710669117,-0.031972092186449315,0.4969226445613322,-0.1672910472200588,0.7643163888849127,-0.4283542542177215,-0.1455958006260391,0.0634413267346906,0.23572065838884404,-0.17420042867451696,0.024019049448047336,-0.6658794686289354,-0.2716648950147971,0.3137634067521841,-0.029938545772014692,0.7747125317859243,-0.5522743562621762,0.4090700240770956,-0.31495237977736507,0.12583831687897884,-0.2549215095221943,0.3925824913885347,0.04820633120756777,-0.022599480497925026,-0.2861994579059504,-0.2788899591542493,-0.21167942282228233,0.2877974050449785,0.16104890941820305,0.14217773055037158,-0.38228882805082215,-0.0912158756413495,1.0,0.0025381952413760416,-0.25266431475116724,-0.37040445403248673,0.2013943802627117,0.24028771612930458,-0.01956936929236681,0.004433900786409773,0.2757076451885103,-0.08802508555303276,0.4431075998654777,0.052222912725039886,-0.2172028178881044,-0.07755171545459412,0.40254080101412737,-0.0792206691736367,0.11397884275702162,0.24992256562196752,0.0666546268907741,-0.30945328923932125
ACC_sub_L,-0.13046219827368788,0.03162831991099737,0.04289263011300658,-0.08296304183927554,-0.1081017755058243,0.08507108902067861,-0.0760729949305401,-0.16292408298900943,-0.09365128147253052,-0.12013105209537606,0.021579518686977186,0.032440235186677956,-0.11572200534992201,-0.09693215072125196,-0.002375092040339026,0.1091222337551156,-0.14374526019127534,0.0037085222288023825,-0.02288000751361769,-0.0313419099985641,-0.15684678417759357,-0.05921645864646744,0.07757410114470101,0.08303824765161398,-0.030805350719766405,0.005046860618602658,-0.14320897340804042,-0.11102739040326977,-0.08889235580887582,-2.880220270928814e-05,-0.20108501532681003,-0.07596877959967714,0.16439666949649215,-0.05690476188377897,0.07709984647791221,-0.008109550640858658,-0.010245698803217325,-0.15902007817062713,-0.06744548605142821,-0.03471401598149097,-0.1921386268437647,-0.05598936239788573,-0.09564279589581867,-0.042490957042507556,-0.08833938943735571,0.0025381952413760416,1.0,-0.07324345184864112,-0.08828520583492179,-0.15248753559591433,0.06094445930793667,-0.10790337319391427,-0.07791284016004944,0.028062219688266006,-0.026484050344389474,-0.017032466738566756,-0.08460591850096617,-0.0750705681161864,-0.07228358466120342,-0.10779015663152951,-0.117149756669802,-0.1531416244561799,-0.03290754977587015,-0.21356596804929068,-0.12716908392165116
Thal_VA_L,0.4235790484804102,0.1728513120174564,0.030465397547296564,0.05673717503773132,-0.031206363081140064,-0.4177638857917931,-0.17967766469644061,0.18447846196222836,0.401609361628251,-0.08680459508781034,-0.05767924632308058,-0.007429393453375456,-0.07444249952441093,-0.09756199367269337,0.14785009985380204,-0.22473864577517455,0.3564182258176146,-0.01788839033278436,0.10965146221284179,0.1698985735960418,0.12190166677368272,0.08434710241624324,0.2345618821844128,0.23786962444642046,0.36673348587548377,0.09645293351424493,0.07166745330797974,0.2052989453083843,-0.05735221195852479,0.411439536216341,-0.039261087816518006,0.3629334576637237,-0.18981844019265437,0.39241934139282864,-0.3173222127478428,0.08699138282566354,0.18375154497882393,0.5349832942913627,0.2638108456479514,0.22984955787897188,0.15259684541947977,0.5011231770626553,-0.23201106992126808,0.6224666288035876,0.08557798161491093,-0.25266431475116724,-0.07324345184864112,1.0,0.4358452845861331,0.18737157995791812,0.2167801497975215,0.3441253745580623,0.0700428153992831,0.00806206067613371,0.18930285422287835,-0.059810906475722445,0.20261431833981355,0.44325177487798306,0.48226467537804124,0.0461101929933535,0.4265596212659084,0.09684759927868725,0.04170612013237393,0.18903826596454174,0.39534596910034003
Putamen_R,0.7626392731437381,0.6114255160868548,-0.23721115164078518,0.19117978298706273,0.0007143621701232866,-0.03998487220957331,-0.17663684474591293,0.1971218201454805,0.7376872646637447,0.0036886582166651884,0.07583960377073538,-0.04687091136522845,-0.1371599534018718,0.03281475413041519,0.2860290515265209,-0.05546445340996774,0.4535882022843929,-0.28189519165517596,0.4570752470527931,0.5388622957624738,0.5427854995150321,0.33480905887148976,-0.1486644233969976,-0.2282299002988427,0.3743074028935673,0.595078169664898,0.1856955773719872,0.11465999466512698,-0.288004619122927,0.8443461408677452,0.20185217096356703,0.6000197266924093,-0.13957034227741041,0.703647568428867,-0.35201370637360985,0.6060387090714722,0.017584262891189355,0.8231766065292326,0.3585445370049248,0.7592047762527412,0.24656679183721103,0.004435729005329619,0.23727071386696416,0.8572662955988034,0.3630029500904578,-0.37040445403248673,-0.08828520583492179,0.4358452845861331,1.0,0.3271305021760794,0.010968179097497378,0.3241169319954601,0.4451296635739083,0.011208780034629655,0.10482466663080674,-0.18870511795223482,0.07429220094065439,0.5440944330988954,0.20637367712696125,0.2733088539525636,0.5037316305239216,0.3289244001939428,0.11656265831458126,0.03972936385524065,0.7104243827776925
Cingulate_Post_R,0.32965373736955284,0.19687128178875413,0.03274619974289127,0.12274931469466187,0.39048677862496123,-0.1293425738495594,0.409933232982381,-0.06658068246207127,0.4056949100912117,0.35572748171123747,0.0972143103404602,0.23318987303428002,0.5603488850318029,0.2992128014037323,0.5279874998188522,0.10584048840126076,0.5358857619237422,0.3455298989417756,0.16769819873309078,0.3632771378654416,0.49286246718212795,0.39082872648264205,-0.012636888138347329,-0.08030090854544321,-0.07132557432002369,0.22270132323278527,0.5669927985437428,0.4290520122775496,0.24268661803710806,0.22510175721811157,0.523254299343159,0.15724400463200336,-0.0009747415638349139,0.40762640812864925,0.07893531533814593,0.28380120812941295,-0.018197091771115594,0.36861656511020463,0.3724861254022981,0.3668059253351022,0.729476796504033,0.2877624662315392,0.3208500440114121,0.2181166858692309,0.4038951264383234,0.2013943802627117,-0.15248753559591433,0.18737157995791812,0.3271305021760794,1.0,-0.020397241220210305,0.5192137116956982,0.42020792165820386,0.36970120414248075,0.044871672659828075,0.20160383096995538,0.3092744129911476,0.4263474587223953,0.10267806112629911,0.44696749658860807,0.572480892832969,0.31687721532785706,0.38902496400222,0.020186633628473453,0.5328443514093474
Temporal_Inf_R,-0.19099450429347212,-0.003390544611879053,0.320862818040533,-0.26824396546883056,0.19514525681117179,0.08442665010248958,0.2689359364201297,-0.16478229674150868,-0.21025543932569754,0.18713507331973442,-0.04332218381598281,-0.0388041192649222,0.010265960463114924,0.4360793570843513,-0.05310471618389272,0.3514713688273515,-0.03595186320520754,0.24542072998782624,-0.08839346722108872,0.02362793196386719,0.25685317244138034,0.2914629902896683,-0.18984195031989368,0.06622299936798058,-0.34841002300112134,0.16054146075393988,0.2523597443127603,-0.1482233918424747,0.19153418450779602,-0.13527398527150242,0.3041394074860338,-0.0909239609735514,0.03573187078752688,0.019060377498369894,-0.0044824486636391905,0.21393821117555487,0.1270885227298945,0.1026411189231552,0.06626695973638956,0.020766491831804578,-0.01820096387919679,0.15673654536400583,0.07083500692500376,0.14567386609622776,-0.019999855168106134,0.24028771612930458,0.06094445930793667,0.2167801497975215,0.010968179097497378,-0.020397241220210305,1.0,-0.014011012984296349,0.03575914161539381,0.1900466531371675,0.05572717403990651,0.25630149388118323,0.26436197470965545,0.062354947813899206,0.05697123830081524,0.283368318813113,-0.006886840298574964,0.19468193467297779,0.021079568777854055,0.24795703153262713,-0.1246558042478051
Thal_VPL_R,0.5468853165336549,0.2844181526387769,-0.10529160043905399,0.23604935803540897,0.270866282294943,-0.20200393525535554,0.14970488247452776,0.04160652662968167,0.5343408161115132,0.2743244478536398,-0.030801448141050677,0.4423968675868675,0.3551498471335074,0.036343423267144064,0.6134457431346435,-0.13393969689472227,0.5664278852586558,0.3047511126648683,0.3726703063574674,0.504858173604799,0.2519610815893827,0.27241146144961503,0.25979786946170585,0.11944408317172067,0.232053412121227,0.2924191615472349,0.27999314541117104,0.6862494798553835,0.1261534587624536,0.27672829789023407,0.18846017129231699,0.2844223807239206,0.030864811107523486,0.45638443650192445,0.06474523106249068,0.17039784965174798,-0.030311162425632126,0.13106386747338108,0.5747823647697138,0.35843911549567864,0.5632121488882683,0.5583515367858921,-0.04895354495102838,0.3421084290280908,0.3538005728680387,-0.01956936929236681,-0.10790337319391427,0.3441253745580623,0.3241169319954601,0.5192137116956982,-0.014011012984296349,1.0,0.43990032099914267,0.39400030031654043,0.07255988269569703,0.29420652370345085,0.0677285801575085,0.46789061872303167,0.42675197482733207,0.21401816744023042,0.6199874265234069,0.08804618875482964,0.28570558721486217,-0.07908128688263269,0.6265391946046527
Fusiform_L,0.3131081717020162,0.42507486268840955,0.065515966374953,-0.10013758426213319,0.3503306193226728,0.1353765399749536,0.23414982563370346,0.09669298896625808,0.5214526243235804,0.3125483284639932,0.30927856693046624,0.19562857532808456,0.24510521004028465,0.054625879651287186,0.677868607470969,0.0871171028572928,0.6092394565021964,0.13379762727263164,0.23040881182706907,0.6376017192770288,0.5564057470813065,0.6298616145248903,-0.1580722754936441,-0.13048126484070052,-0.003864112850529513,0.4351066360773439,0.6402137523411507,0.3331032388243952,0.17317513193188752,0.4430254762653617,0.586738354996644,0.16478184614091826,0.09107319606231155,0.520709076524819,0.2868684822035791,0.13816788962781074,-0.2562205581995155,0.23684284971980546,0.23552167979378322,0.42401648651650725,0.5344462684740326,0.04609076458779143,0.3401231895005161,0.3985452937180307,0.4886674450852177,0.004433900786409773,-0.07791284016004944,0.0700428153992831,0.4451296635739083,0.42020792165820386,0.03575914161539381,0.43990032099914267,1.0,0.17886507495483173,-0.06332544094008262,0.1513278514276896,0.3282349857617271,0.672683455266081,0.02270196261039234,0.5193023299718584,0.6022659951148925,0.585715846829519,0.3498571037406563,-0.18338636551018098,0.5982491495102978
Cerebellum_Crus2_R,0.023355991149235783,0.19807885518966475,0.08006128497601242,-0.013434942686739107,0.28453506637380804,-0.1617739289299604,0.4745479581639747,-0.01604474177264111,-0.03206777940934845,0.34695102864987415,-0.09983152996959048,0.38585897986596357,0.3089176549110376,0.38406491408724835,0.2946426795636099,0.16905084078868882,0.29475684024320614,0.4215219311598377,0.0179297820184264,0.11552279588230581,0.17895419885720995,0.1426439203200793,0.03408336831859741,0.0674934533651886,-0.2061319398303303,0.13706151656549312,0.16497070029152267,0.4765425904361228,0.2749798575368528,-0.13469289369332607,0.23800364103678295,-0.19990750871842608,-0.10396767064812229,0.17938665145751387,0.10576622447006229,0.1294032428152959,-0.00024685902818619843,0.13150581548782286,0.38546760769373734,0.2212472985195992,0.37206839203235814,0.2918784148264675,0.25387384937824936,0.024034643722329347,0.10861932863201083,0.2757076451885103,0.028062219688266006,0.00806206067613371,0.011208780034629655,0.36970120414248075,0.1900466531371675,0.39400030031654043,0.17886507495483173,1.0,-0.11442525860107004,0.5238075464508672,0.20825893349068308,0.19388425325388156,0.05757658347264653,0.19242471340246753,0.294379551104927,0.13403740922603533,0.09986306880380394,0.11812857772441791,0.11337696371596966
OFCant_R,0.11821902585333854,0.01949940474762886,0.017742257175015316,0.035291096944294637,-0.01470937130815663,-0.17577387841570488,-0.11855435359620446,-0.09203619173315297,0.11377598068497852,-0.05491080702936112,-0.03437999242843544,-0.00330624548578685,-0.07084732390673035,-0.06992015519709062,0.09548102207894002,-0.08249915986212732,0.08175323309344613,-0.07569393626017211,0.02640484630596967,0.12165187423610412,0.012323665794545626,-0.015410587787312677,0.00770719427515188,0.10050812090763721,0.13103761143838985,0.009715081332902291,-0.02995677444705239,0.027544031169530116,-0.14058091271572423,0.049284884997512275,-0.02788841172619455,0.10636982238194242,0.021235138004817366,0.04587611522671818,-0.12569659088710672,0.012936966210128223,0.01511003029940033,0.07262351917714206,-0.03003983832496238,-0.029510472759237405,0.014633578037809406,0.11263475203947967,0.004609381074700752,0.13475200604719081,0.010082276792160021,-0.08802508555303276,-0.026484050344389474,0.18930285422287835,0.10482466663080674,0.044871672659828075,0.05572717403990651,0.07255988269569703,-0.06332544094008262,-0.11442525860107004,1.0,-0.10123157891424006,-0.05133090132261296,0.04364493235996418,0.10483837238637256,0.07175337765513147,0.04074916917194706,0.06903597666529344,0.07950442764847324,-0.041281727452491146,0.10359542932025048
Cerebellum_8_L,-0.15032348933838452,0.034754341962873574,0.20053836222204502,-0.18549791156900985,0.3198834999213148,0.03045807237901163,0.6192410759774806,-0.0185252969282972,-0.289036214542443,0.3507126979769118,0.13988716439838988,0.5095413077800431,0.41637371520139715,0.48613437204603865,0.17072414877371025,0.449372849036452,-0.007903437164188253,0.5129204754460859,-0.2965534078936546,0.0061831681149577605,0.05583870447864524,0.14766097238900017,0.04177039211102597,0.2949076319807703,-0.4948861167665345,0.007030948198816832,0.29836174926528797,0.27236462834315595,0.33839116751162746,-0.38529910151569186,0.2842722191557257,-0.363386473892364,0.14711107180139202,0.04866896508113227,0.48448050418822625,0.04141584675886925,-0.05372033531918815,-0.22739544905335438,0.27393772890854373,-0.042428172591357005,0.12299667049527717,0.4350026462277319,0.11896146163036626,-0.1574481727664583,-0.014797401827323265,0.4431075998654777,-0.017032466738566756,-0.059810906475722445,-0.18870511795223482,0.20160383096995538,0.25630149388118323,0.29420652370345085,0.1513278514276896,0.5238075464508672,-0.10123157891424006,1.0,0.3045920533139992,0.03887829785825468,0.15897413901689153,0.4266983617603984,0.11793574328928631,0.3247032682836845,0.008642371864511087,0.18692777110212708,-0.11645664037168224
Vermis_1_2,-0.09843603404273954,0.15690475987225638,0.22162762279230122,-0.38673833707768596,0.05926776610189954,-0.07222727478027101,0.4259666957389525,-0.016349252088554905,-0.0429866423436618,-0.04136380352944804,0.608059277595773,-0.15307409597320903,0.22152516487726387,0.29174262653128546,0.2738023889420827,0.16762854280800005,0.11890171426473492,0.05297766892377685,-0.2731359329884356,0.06062998174855436,0.23407343081100151,0.14377093024260837,-0.002032349706840037,0.20434139438878443,-0.38175056015448033,0.03964162704377519,0.6524321865844299,0.006452634075531981,0.296087713400787,0.03468966440415394,0.49705232032613234,-0.26959816973129735,-0.12861608695021523,0.3704596374808418,0.29438272323998405,-0.016496672507076815,0.029902286351571522,0.16604935648129154,0.08993285691856567,0.04907932012402176,0.09426311407029533,0.23199031550145827,0.12282379799446473,0.22651435836665754,0.29837948061199854,0.052222912725039886,-0.08460591850096617,0.20261431833981355,0.07429220094065439,0.3092744129911476,0.26436197470965545,0.0677285801575085,0.3282349857617271,0.20825893349068308,-0.05133090132261296,0.3045920533139992,1.0,0.4590361741546901,0.12948302567703,0.4367865159557721,0.2003325024857671,0.5791353697459186,0.11427689890551092,0.13964208970992673,0.060993715916753274
Temporal_Sup_L,0.45638129913888376,0.48594640850357007,0.03679437139918865,-0.060930983439936894,0.1862419639516455,-0.21235530732584046,0.06594098911990495,0.12900202463946558,0.5510657180384387,0.07770638006022597,0.2891676630223298,-0.0449608427896802,0.1472562082809947,-0.019229461887354294,0.5549881750306013,-0.13989944246427588,0.5551768585103274,0.02243394306022657,0.20401571778059172,0.5315379788385137,0.40831238744195597,0.33142573232867467,0.05278527400583068,0.08655267420123675,0.18325533264045388,0.3713250679866565,0.5051884637153392,0.36612749745811807,0.08363449933200967,0.6135559298886784,0.3473300268377903,0.26096534228576834,-0.19839633179447375,0.7199469258901883,-0.024515008401177187,0.10503786459592,-0.052556136184491,0.4927034407924568,0.35972846207927317,0.5259098527144906,0.39181180982873626,0.20069640652025036,0.19234796911618204,0.6693363315245748,0.4919887190530537,-0.2172028178881044,-0.0750705681161864,0.44325177487798306,0.5440944330988954,0.4263474587223953,0.062354947813899206,0.46789061872303167,0.672683455266081,0.19388425325388156,0.04364493235996418,0.03887829785825468,0.4590361741546901,1.0,0.227559396835369,0.39771395541408383,0.7558266874762288,0.48227539451686574,0.26385767018695,-0.03374220482425562,0.6659323959142464
SN_pc_L,0.3345756146940849,0.20124363110049936,-0.17071124522071138,0.03246565628567329,-0.1201586290137617,-0.27908412125978277,0.00906207091182804,0.16811602206449222,0.2499259565370437,-0.1262111170559268,0.21638180099860385,0.177625868480566,0.09321878678021096,-0.1338272695813533,0.1956840733848843,-0.28116184603299493,0.16259088531969199,0.20312455072321667,-0.10605810257282437,-0.05220268719106065,-0.16937325564931519,-0.045791517325614615,0.4826579603319306,0.578398547220319,0.2579933511399163,-0.09746723269201786,0.07130332618986283,0.40694297835297055,0.0493712349889917,0.22295521996659257,-0.1838775683380348,0.2548078650175183,-0.10135772915426429,0.41267633014272087,0.09681190605346524,0.053304019415840766,0.04175665697183473,0.14039361995863736,0.38859893671987905,0.23402245980762187,0.04178665216066501,0.7324848697259928,-0.5801987620696099,0.38609032648236785,0.10931968915688908,-0.07755171545459412,-0.07228358466120342,0.48226467537804124,0.20637367712696125,0.10267806112629911,0.05697123830081524,0.42675197482733207,0.02270196261039234,0.05757658347264653,0.10483837238637256,0.15897413901689153,0.12948302567703,0.227559396835369,1.0,-0.019461624923069146,0.2868308159192579,-0.016953038610322588,-0.10756724480725724,-0.07492845116541721,0.2523589798843857
Cerebellum_3_L,0.021594572426435237,0.12673147098862317,0.2969546690024766,-0.21612796278723703,0.44319516067153086,0.18362609978098457,0.6035566395897958,-0.0500168223542554,0.07839496995649273,0.3208035736431877,0.34513000015384554,0.05525424304944356,0.4376963366536433,0.5635989158574713,0.3170658426839135,0.5881660468929385,0.19203876819437532,0.204050715705383,-0.09966231171717473,0.39970575476421055,0.528285174658637,0.5378145263717677,-0.39937263057918665,-0.07650830408929991,-0.5523871077876863,0.29867190526520054,0.7641066945231164,-0.01281005429926085,0.3117077199411312,0.0676996840013349,0.7770251334222145,0.06849814177293286,0.17725672980971013,0.33719313865270906,0.3370691779515481,0.20955653643077157,-0.18593617455689834,0.2220827353721294,-0.0570794665951273,0.23281582725214556,0.36407228383625867,0.12637259306981927,0.47109784765030066,0.22197648782319734,0.2659454760082151,0.40254080101412737,-0.10779015663152951,0.0461101929933535,0.2733088539525636,0.44696749658860807,0.283368318813113,0.21401816744023042,0.5193023299718584,0.19242471340246753,0.07175337765513147,0.4266983617603984,0.4367865159557721,0.39771395541408383,-0.019461624923069146,1.0,0.3676559215319642,0.7062223281983664,0.33327168545329233,0.11550000934302906,0.29700555844906334
Postcentral_L,0.5205035271588195,0.20768492906663172,0.14596905332024077,0.14050580347606037,0.41460339984835964,-0.19700867455162507,0.08042002786828939,0.06033634024005294,0.6452799727045975,0.35594582028825605,0.012467685492425997,0.30847122910828473,0.22735727694563046,-0.034046292128713754,0.5911153089345365,-0.09409756188065885,0.7566293796957769,0.1718750573873966,0.284689846792554,0.5519814845957707,0.4685870442897681,0.38499985406629245,0.1505460206667172,0.04263446496685759,0.27146815207904296,0.33543940742175865,0.3575237455304388,0.5812061004383939,0.061425623122055975,0.4461852206893324,0.2892368275025869,0.369246360762701,-0.09020592633048942,0.5084896947599377,0.1023798990539174,0.07262289406653864,-0.04300419241866872,0.4377300033542283,0.4329876639828048,0.39197937044905934,0.6295034276410764,0.35287889014538526,0.18290108240277406,0.4836881955287919,0.4199847764070454,-0.0792206691736367,-0.117149756669802,0.4265596212659084,0.5037316305239216,0.572480892832969,-0.006886840298574964,0.6199874265234069,0.6022659951148925,0.294379551104927,0.04074916917194706,0.11793574328928631,0.2003325024857671,0.7558266874762288,0.2868308159192579,0.3676559215319642,1.0,0.33460290523053154,0.38129596481257144,0.020367001695954016,0.7428884220676241
Temporal_Inf_L,0.07186183102702548,0.2146621401609426,0.2596526472815112,-0.3424761779971336,0.2301650055766903,0.08120273574918396,0.35669582094048474,0.0031530632524917517,0.14195493184712799,0.1894226909753036,0.36598909057089063,0.03179460034889314,0.14873772189145362,0.32939584981046777,0.3583828558687564,0.41968274944772666,0.2235526583923954,-0.021401641473972995,-0.03830253337819695,0.43406814754485884,0.4365675535043278,0.355042172177964,-0.24541820788685642,-0.12008338689481435,-0.31255455931098725,0.3556894938627665,0.6445188656099179,-0.08003425117457048,0.13533299727916015,0.1962046170198466,0.6438224820758768,0.03117813997950738,0.11209309455230254,0.44455057342699816,0.2673079949656316,0.11414199737606821,-0.08915413831221722,0.28293224966518443,0.004416550164493666,0.21619742873859807,0.24498294551240862,0.04725275454155071,0.48910220626590056,0.3576394813529034,0.2630836275561511,0.11397884275702162,-0.1531416244561799,0.09684759927868725,0.3289244001939428,0.31687721532785706,0.19468193467297779,0.08804618875482964,0.585715846829519,0.13403740922603533,0.06903597666529344,0.3247032682836845,0.5791353697459186,0.48227539451686574,-0.016953038610322588,0.7062223281983664,0.33460290523053154,1.0,0.19977214953336256,0.27663871529034645,0.32279315120011515
Thal_PuL_L,0.021589797748770952,-0.11847311419517594,0.20971691250043756,0.12888173526192773,0.6409071784164054,0.26107135700955225,0.042267264828294314,-0.12065753426261597,0.28824917519331267,0.5488064965688325,-0.07939161075822587,0.07790838842269114,0.1970969408590759,0.007948410883755148,0.4515820609260259,0.14263205773214005,0.44769392900477,0.1809865623713103,0.11600147304890232,0.3396281442527192,0.4575007957055773,0.3186714237075974,-0.01825054749809838,-0.2975353048399468,-0.16648924305658785,0.17467980946562175,0.359512216341364,0.2121144711710378,0.3446404864244216,-0.014029239028354734,0.44532209345170487,-0.0517927785256181,0.12501274430453713,-0.05323343826039135,0.0934655654643702,-0.04504480110282575,0.1450288948917025,0.08126880168936644,0.01105477732361085,-0.11786825848730197,0.5999972019500128,0.03476438514703598,0.24258784507727213,-0.006693923801027498,0.22622769834808118,0.24992256562196752,-0.03290754977587015,0.04170612013237393,0.11656265831458126,0.38902496400222,0.021079568777854055,0.28570558721486217,0.3498571037406563,0.09986306880380394,0.07950442764847324,0.008642371864511087,0.11427689890551092,0.26385767018695,-0.10756724480725724,0.33327168545329233,0.38129596481257144,0.19977214953336256,1.0,0.0006876054522127079,0.35019367272764423
