,Cerebellum_4_5_R,Thal_LP_R,Thal_VA_R,Hippocampus_R,Frontal_Sup_Medial_R,VTA_R,Caudate_L,LC_R,Rolandic_Oper_R,Insula_L,Insula_R,Raphe_M,Paracentral_Lobule_L,Thal_PuI_L,Caudate_R,Cingulate_Mid_R,Rolandic_Oper_L,Temporal_Inf_L,Cuneus_L,OFCant_R,Temporal_Mid_R,OFCmed_R,ACC_sup_L,Cingulate_Mid_L,Frontal_Inf_Oper_L,Parietal_Inf_R,Angular_R,VTA_L,Vermis_3,Vermis_7,Frontal_Med_Orb_L,Frontal_Mid_2_L,SupraMarginal_R,Temporal_Inf_R,Occipital_Sup_L,N_Acc_R,OFClat_R,Vermis_6,Paracentral_Lobule_R,Precentral_L,Lingual_L,Cerebellum_Crus1_L,Thal_AV_L,Precuneus_R,Amygdala_L,Thal_VA_L,Cerebellum_10_R,ACC_sub_L,SN_pr_R,Cerebellum_4_5_L,Frontal_Inf_Tri_L,Occipital_Mid_R,Thal_LGN_L,Thal_VPL_L,Vermis_4_5,Red_N_R,Cerebellum_7b_R,Thal_VL_L,Vermis_9,Raphe_D
Cingulate_Mid_L,0.7689019390458548,0.08458674539767864,0.2583791319953508,0.42102799462977664,0.6076117756672559,0.2442634714709971,0.42169847028971225,0.2755071002985037,0.5278032017075583,0.5584426305605334,0.6433465832820867,0.38357389956489396,0.622537958729055,0.4601976310483381,0.40623584757996783,0.9292842354856997,0.5327113140343056,0.5561693104646421,0.2631581523815737,0.04845726335174908,0.5468532760463418,0.03712101286899658,0.43855078130221814,1.0,0.6076514023854129,0.5447411430458221,0.48007153324924495,0.2500135697641492,0.6587974417120581,0.23381925776383758,0.052779789976275276,0.6109496958448143,0.6177125121265973,0.20280189583897446,0.1520855837129132,0.021999797889388946,0.4016603939660354,-0.1428765840987381,0.5602772748268121,0.5730194048312008,0.5689749762808443,0.2817995883438846,0.35781409604341574,0.5264955752539879,0.13903139425135547,0.26411651918078616,0.28311121854682747,-0.10112955658280726,0.20343840502151175,0.7262194414051639,0.6132777773767566,0.24229574793279143,0.6896765784353135,0.5176442913612214,0.5519744064800903,0.49607810289960574,0.10674618888843342,0.5354176357562014,0.03383841281193488,0.23046165389828152
Frontal_Inf_Oper_L,0.3666447104513204,0.13101586217540337,0.4352369166851764,0.7565441182453716,0.6643566227882408,0.17915843932842485,0.6859239945089423,-0.09926831800765686,0.10466483279193625,0.6764127754607663,0.4196832492722156,-0.081452972753978,0.5732378505104856,0.3986160895145652,0.6859823691245338,0.6155943681330219,0.755668512319458,0.32882080621020704,-0.12765007174115495,0.02926569213749103,0.2981352877441757,-0.15630400514746431,0.7242756103702549,0.6076514023854129,1.0,0.19707186319406433,0.16153958332343551,0.2765891328764762,0.6966119823274695,-0.0825010335098385,-0.08201102742905747,0.7517698941192537,0.3631180199231228,-0.22132083380730905,-0.39581731446295837,0.23054735822464564,0.24010619248302686,0.38424003641815235,0.6397654847702527,0.6194878549202048,0.24950840680968633,0.003507220361666168,0.7330251438676076,0.3862352786806854,0.50418967319478,0.32367456255698984,0.1578023964286438,-0.030060341014052763,0.3876896088118737,0.3519525519474968,0.8406811443318607,-0.28366227546010503,0.4875409644802363,0.5689553382603458,0.13070264990021396,0.22914096040234275,-0.19319235164889867,0.5714082181010791,0.4283706442007863,-0.08562494538119203
Parietal_Inf_R,0.47461701474335255,0.23814123086590136,0.14415739400855823,0.1914177194862979,0.2948810171672225,-0.06446879388160184,0.18111323526924655,-0.10641108719913552,0.44719890605401613,0.010280689937593708,0.32440943614474094,0.17394768377263972,0.4382690261080285,0.19064503298415758,0.09565703788862835,0.528822760472402,-0.05265821150682413,0.2386249761937827,0.37813657465751077,-0.05906123216565909,0.4995474190745202,0.2819041781904408,0.07895909716496613,0.5447411430458221,0.19707186319406433,1.0,0.8190705302124508,0.21740248001800772,0.25922318138818196,0.055932159745047526,0.1751971298048587,0.3033050008563742,0.8738795286370761,0.2304122811699117,0.34287115431173537,-0.022570381258037186,0.2882896116349076,-0.24094036298263768,0.5106900328694988,0.3852949581548571,0.24879872386436486,0.12692519479692696,0.04943184928961275,0.5503699333845063,-0.08779460262073122,-0.08797443022786301,0.21683844016805148,-0.14792296929106005,0.020516096375258013,0.4570309693679106,0.20012864775471031,0.4563157814648012,0.18727796157183135,0.09007870202047989,0.19600672973019898,0.11496526500390217,-0.004118968232054887,0.22682074775647368,-0.12657906372492944,0.17538967449572992
Angular_R,0.5302120185307866,0.24527712649342004,0.03576861129855307,0.08036736713702236,0.020509925702647015,-0.10681201928680495,0.03866221779473612,0.06102998152192138,0.5543105487350525,-0.1204696771773782,0.11645579158124388,0.24460026675735708,0.5270809534489888,0.10150073486745165,-0.12478713358353917,0.49181594220364094,-0.11052012049822177,0.3152946891461728,0.4000633947172149,-0.08948400607495305,0.639951224718034,0.213912789220776,-0.041227413779128995,0.48007153324924495,0.16153958332343551,0.8190705302124508,1.0,0.16298959016716133,0.2290966586956677,0.1966522545643217,0.12951160953348698,0.1985080699085217,0.8536101752916172,0.278529811438178,0.4747917774873574,-0.10518576722024478,0.1562129798693606,-0.44911942450900205,0.4933268924484925,0.3981101213054665,0.4535765728162199,0.19728983355887486,0.007546953768543883,0.6665303922612263,-0.19900865432158957,-0.059215411254247764,0.31303127518525586,-0.11692106516264578,-0.13208288043751493,0.5879695003647719,0.18774780835036173,0.6438794404143656,0.12780690713333337,0.13473219074014953,0.4264894746194523,-0.09893337245870545,0.20630388357359897,0.16288270841925231,-0.28295561491570687,0.0905575600436422
VTA_L,0.2815967614317605,0.5617893077813618,0.6140367933890858,0.33707691121155114,0.14266015080230424,-0.36545866204417754,0.48437347034202755,-0.3051196636032336,0.21369796531259508,0.3304054672536784,0.2907546793963254,-0.020086717923121056,0.2978675119449486,0.2660999988217843,0.33659392616909906,0.18610693204265533,0.2706721188956713,0.3139161502930624,-0.057844425608434696,0.003462542336608876,0.20585541209468577,0.16323030482008588,0.3696140966186946,0.2500135697641492,0.2765891328764762,0.21740248001800772,0.16298959016716133,1.0,0.3375478045982875,-0.1312624761537778,0.06814108534385613,0.32039672125658736,0.2112671853216205,-0.1708718980862986,0.03459781800089395,0.17445013009186472,0.34503402465062666,-0.03200572447842519,0.23290771774067162,0.31176250106832903,0.2518329134597867,-0.16644255704657912,0.24419054946438853,0.26675821558871665,0.366028470271535,-0.21432361379135514,0.2999976855226624,-0.22072795797714792,0.09513472303324663,0.25641922833039615,0.3534110441434355,0.04142629798386877,0.34300168317382285,0.16170853435874055,-0.05199457057043694,0.09866523312775226,-0.12627136203748454,0.4917890524392753,-0.014460469367342535,-0.40776800016048226
Vermis_3,0.6953904775137478,0.24266602380297927,0.5674931681983355,0.8017905019517787,0.4916923026241553,0.10459446052857908,0.6683351229319761,-0.01228313032951632,0.2913714280902769,0.6647371884473814,0.630920594361987,0.07487042612826204,0.6944569641985449,0.5417871590046921,0.6446456028799629,0.6862151400128892,0.6745125893120828,0.4430495073867744,-0.02694519917789099,0.09040285272664152,0.48142618497583395,0.030179271318952462,0.6561131346097744,0.6587974417120581,0.6966119823274695,0.25922318138818196,0.2290966586956677,0.3375478045982875,1.0,-0.15686271080510783,-0.03029028541126834,0.7304528986309669,0.43183004517865103,0.013116217687237827,-0.23540609741945745,0.23894657242751122,0.2631067970487206,0.29529972363289064,0.7225180596278794,0.7093298780946182,0.5278988651230364,-0.05496220307211469,0.6751345069955607,0.6039254010379805,0.5152779955386554,0.4488109420559125,0.4559981452338989,-0.13726064456615034,0.491037041667367,0.5631279477446202,0.7248359054848404,-0.13532648012547394,0.6617661471620436,0.7356874517687894,0.34989931733498686,0.36110854270826265,0.0032896066690871768,0.6582450656273727,0.3612734829726653,-0.18009859630484892
Vermis_7,0.16673298830506772,-0.2964603434631713,-0.37295485492662084,-0.3856996773425689,-0.0503483083686756,0.2883385495212875,-0.331359192908783,0.5934285135021845,0.19306224753762855,0.08451016382672923,-0.0005176705017304562,0.2716904847674076,-0.12467509949589228,-0.014314925929630344,-0.3101388175528101,0.23141088448802682,0.04293649569925774,0.3560867332457533,0.4036309366956108,-0.08886105258041432,-0.014664847904012799,-0.13612124922353297,-0.20619981583906605,0.23381925776383758,-0.0825010335098385,0.055932159745047526,0.1966522545643217,-0.1312624761537778,-0.15686271080510783,1.0,-0.037171730906591295,-0.2025932277281314,0.006149757172119474,0.3288744999246328,0.3323927460903235,-0.21804654961331507,-0.13290886226905937,-0.5318887469502399,-0.11243686350091898,-0.17833395261092683,0.3630852134458288,0.3634032735154621,-0.27806809193911386,-0.005421339796264242,-0.5187167102742708,0.07362891806497253,-0.07186715059145359,-0.05963450204439228,-0.4739915406628697,0.3879124768056831,-0.01921604268429434,0.26048064592738457,0.12012178578902391,-0.1727507914900588,0.4910235219308778,0.07969481875861613,0.2190458778702473,-0.21899181972901924,-0.18212248969979336,0.38067577250729834
Frontal_Med_Orb_L,0.0497848455230265,0.09818527270028007,-0.07424009526653526,-0.027029030686310403,-0.06769998214699682,0.032177060615174655,0.06145913108447423,-0.07401902483205887,0.07066510291302178,-0.11124194411623141,-0.05808695769789467,0.16612666223892217,-0.06960798811019474,0.027429395864972072,-0.14556298350158717,0.02355758913733482,-0.1796059059922774,0.11209309455230254,0.10217301890054682,0.021235138004817366,0.19498106022548573,0.032956402858910425,-0.22037909691769322,0.052779789976275276,-0.08201102742905747,0.1751971298048587,0.12951160953348698,0.06814108534385613,-0.03029028541126834,-0.037171730906591295,1.0,-0.09942865263790708,0.1656288416699547,0.03573187078752688,0.12583831687897884,0.09164157321435167,-0.058346370143954274,-0.14459866654571513,-0.05736304471381626,-0.08882824269314767,0.09443653655982628,0.1851681048890027,-0.10972921148088617,0.005773720461651033,-0.03766978284361122,-0.18981844019265437,0.0010050494665384908,0.16439666949649215,-0.12400902818817805,0.14330934732979622,-0.13991023631768562,0.1981709746898025,-0.027589518457425723,-0.09439557586258991,0.05274016109667836,-0.036270796753924445,-0.04433042537595908,0.11396317887814342,-0.24554142286771333,0.031708985052069996
Frontal_Mid_2_L,0.5499195635457531,0.19120883949258083,0.5337142249846355,0.73589575451036,0.6214267998426172,0.043428248130448946,0.6058485836417217,-0.2523629955502741,0.10545048042178387,0.5156551111068076,0.5493895750370379,0.026730067706014153,0.7304681988126478,0.5878485177443514,0.7201757603745055,0.6044032180927,0.553014831427679,0.17746124235409394,0.024205986383427917,0.022423814625078656,0.2809606647424871,0.043196800806061544,0.6650634543670854,0.6109496958448143,0.7517698941192537,0.3033050008563742,0.1985080699085217,0.32039672125658736,0.7304528986309669,-0.2025932277281314,-0.09942865263790708,1.0,0.5016829163027711,-0.19606908411176205,-0.2219483070307182,0.17947317587135259,0.23688711360440112,0.42043600356983635,0.712820250814732,0.8295419029634648,0.15865771123399952,-0.11301491907585705,0.6384786819442418,0.5532638139147794,0.4822548976225362,0.4407024908599101,0.19339732866157003,-0.133041833382001,0.49227455382640617,0.28815160095686787,0.7357309482818931,-0.2535579221094512,0.3913800312030881,0.6491586161658387,0.100071866453287,0.26581120671757824,-0.04774730521300743,0.5999986485354769,0.34372569040058437,-0.05334883658787871
SupraMarginal_R,0.6083217294938806,0.298473490938027,0.23143928118991985,0.32740586968988883,0.2836527900422299,-0.05928657587465587,0.3084843608494564,-0.060076542874202624,0.5538915179134131,0.07965155706762654,0.3768911113606128,0.2137538131903379,0.6386084252652249,0.270770064682955,0.18030797179483482,0.5964617622696272,0.0820905158890617,0.2633957256562263,0.31964895568211743,-0.07025828302709558,0.6303169352219169,0.26625168772122454,0.17231678486318258,0.6177125121265973,0.3631180199231228,0.8738795286370761,0.8536101752916172,0.2112671853216205,0.43183004517865103,0.006149757172119474,0.1656288416699547,0.5016829163027711,1.0,0.20793592539136516,0.29205269214729224,0.007321696763137616,0.2616793137944747,-0.20569715821789464,0.6147084541559289,0.6044876375026006,0.3802856232372073,0.14740578997257747,0.23230085837862496,0.6556658289697742,0.004024120934442783,0.01099983435040324,0.32851923696713115,-0.09189642146158324,0.09288833954466695,0.5421413765493825,0.36098113216347816,0.4755545255313666,0.23866067410915584,0.23942030998700226,0.29023468882773684,0.03708070091814565,0.06854296066552769,0.3346031371172803,-0.13795518592053715,0.10080754119642947
Temporal_Inf_R,0.26442907749651823,0.06941726159179136,-0.11680654330773554,-0.21025543932569754,-0.004871699744075529,0.010822756727563608,-0.05417544664502323,0.3789433021140871,0.46068157534321597,0.019060377498369894,0.16415194266906746,0.08165301991596957,0.007689827580762795,-0.1306648377452138,-0.19099450429347212,0.2686406087399129,-0.02563102954834918,0.19468193467297779,0.24542072998782624,0.05572717403990651,0.2914629902896683,0.09938680551852025,-0.007341876483651883,0.20280189583897446,-0.22132083380730905,0.2304122811699117,0.278529811438178,-0.1708718980862986,0.013116217687237827,0.3288744999246328,0.03573187078752688,-0.19606908411176205,0.20793592539136516,1.0,0.24028771612930458,-0.003222506972720829,0.21393821117555487,-0.34841002300112134,-0.03595186320520754,-0.10093851400727549,0.2523597443127603,-0.0044824486636391905,-0.21356091410365194,0.06126635678311216,-0.16354471492719472,0.2167801497975215,0.3621494259676158,0.06094445930793667,-0.0909239609735514,0.33944970652135265,-0.1760715634992633,0.4124572365224209,0.09737938571943404,-0.14149969869964246,0.2565575469451991,0.062073451422618296,0.320862818040533,0.02362793196386719,-0.11301480182654895,-0.04487752435096924
Occipital_Sup_L,0.30754196660482497,-0.07167904151415518,-0.3003157649856775,-0.5116130156979434,-0.27172982502440607,-0.07615903890917172,-0.3536464114142645,0.30711648709173034,0.28632100517230835,-0.2549215095221943,0.07757200571003896,0.48291179926209965,0.06255376219357878,0.12379102341858249,-0.5212818163080654,0.11267596018714547,-0.39744553893533663,0.11397884275702162,0.7643163888849127,-0.08802508555303276,0.23572065838884404,0.09709545869279136,-0.4380648476960083,0.1520855837129132,-0.39581731446295837,0.34287115431173537,0.4747917774873574,0.03459781800089395,-0.23540609741945745,0.3323927460903235,0.12583831687897884,-0.2219483070307182,0.29205269214729224,0.24028771612930458,1.0,-0.15894483554234354,0.04820633120756777,-0.6658794686289354,-0.1672910472200588,-0.06942175772420145,0.3137634067521841,0.3925824913885347,-0.48382654293807215,0.27670251622901515,-0.5249118823860994,-0.25266431475116724,0.020283411811903115,0.0025381952413760416,-0.31495237977736507,0.34987949933867096,-0.29357412334620786,0.6287302971494423,0.02221521036855399,-0.12984070013997814,0.4704026090618675,-0.12287971093401678,0.3498655870775073,-0.1455958006260391,-0.5773991234639356,0.4062156715216825
N_Acc_R,0.006504178100029941,0.11162502097429998,0.20856741790694885,0.2768326356210343,0.2201455283383396,-0.0922990562413506,0.40096709392314006,-0.16111987707958916,-0.006456705111753306,0.2730541232588278,0.23712011517665565,-0.2380651668100054,0.032052015389615725,0.18772752209558144,0.2574760152924321,0.10670809784060335,0.25856634736359946,-0.012844135200803287,0.009634432386275192,0.048735038540971914,0.14947754553550793,-0.06870854780950379,0.3506220832134913,0.021999797889388946,0.23054735822464564,-0.022570381258037186,-0.10518576722024478,0.17445013009186472,0.23894657242751122,-0.21804654961331507,0.09164157321435167,0.17947317587135259,0.007321696763137616,-0.003222506972720829,-0.15894483554234354,1.0,0.2576024090915885,0.3108267327572622,0.1329948574251844,0.05489591755421499,-0.016018772189221195,-0.19813742222709302,0.3233054588435446,0.0909980924660128,0.2968337527881233,0.14399036450710104,0.13072368572354534,0.08020187770169504,0.211638688244337,0.010714365430371525,0.14181855896921086,-0.21692960999681515,0.17375716625954282,0.10421945595785218,-0.12519888765205103,0.02001588542903668,-0.17676637215486646,0.22266709826615233,0.32102034806649876,-0.20160949756895402
OFClat_R,0.2036977897199067,0.14462677998955978,0.3541191979037803,0.24157520546218134,0.5194575053332215,-0.08693752949004381,0.42282720820893505,0.0851692894016789,0.5611458415459559,0.4469263734848569,0.5817040163084058,-0.0029146099173833462,0.07630630256096797,-0.029105011490754874,0.41301123924437855,0.35137448178250574,0.2790212362367897,0.11414199737606821,0.04490204036057239,0.012936966210128223,0.3272178955225246,0.22888841722036807,0.38464823353878624,0.4016603939660354,0.24010619248302686,0.2882896116349076,0.1562129798693606,0.34503402465062666,0.2631067970487206,-0.13290886226905937,-0.058346370143954274,0.23688711360440112,0.2616793137944747,0.21393821117555487,0.04820633120756777,0.2576024090915885,1.0,0.003873932256504904,0.08337874042154102,0.0679199446484009,0.15909946990202348,-0.2742213224512537,0.1713877092340725,0.15432357442559952,0.3017422619707802,0.08699138282566354,0.25143849537761626,-0.008109550640858658,0.25952120670023804,0.1565961905827639,0.24841123293794634,0.22957639943145136,0.3559655357861143,-0.04528939544000414,-0.031624369418437895,0.3827460633978763,-0.27287746533746005,0.19811037709022636,0.03730448940909475,-0.16180079073783848
Vermis_6,-0.18714009351567695,0.0027503630618005664,0.3659360615896183,0.5976068510035842,0.33349052227077286,0.12228608844284068,0.43969427236151515,-0.5578315014561602,-0.496067376959877,0.2830726344416992,0.13358591496996924,-0.4527240511766715,0.09298279849319835,0.2273992526423122,0.6240774890257855,-0.06475597152531544,0.27258077563963307,-0.31255455931098725,-0.3611837921763672,0.13103761143838985,-0.2547032514771323,-0.032870261157561635,0.45883909700884645,-0.1428765840987381,0.38424003641815235,-0.24094036298263768,-0.44911942450900205,-0.03200572447842519,0.29529972363289064,-0.5318887469502399,-0.14459866654571513,0.42043600356983635,-0.20569715821789464,-0.34841002300112134,-0.6658794686289354,0.3108267327572622,0.003873932256504904,1.0,0.26425781334492404,0.24777863777878442,-0.5005802119417381,-0.4406883534748752,0.5518279406997973,-0.062349398268149885,0.5984255233947194,0.36673348587548377,-0.09507555563802447,-0.030805350719766405,0.48772113747598383,-0.42265832414438936,0.32181192780610174,-0.7595708060222405,-0.03728410988184684,0.30445945358220416,-0.5190446655024216,0.1352153761694862,-0.3291256256071077,0.2077685634217718,0.6943224429476724,-0.26252671012681283
Paracentral_Lobule_R,0.5822751001227159,0.1357256784937758,0.37243012694386307,0.7119686615675413,0.43890453269643626,0.10186448839294608,0.4743807114741386,-0.1960535653985053,0.09628963314369507,0.37088977134006695,0.36852457138415645,-0.017856742097938534,0.8228606632235598,0.5262375405052583,0.4437305177961234,0.6795040253870963,0.38980490213996283,0.2235526583923954,0.1416986036772491,0.08175323309344613,0.49196382238104114,-0.0008049300440112485,0.5124372379179176,0.5602772748268121,0.6397654847702527,0.5106900328694988,0.4933268924484925,0.23290771774067162,0.7225180596278794,-0.11243686350091898,-0.05736304471381626,0.712820250814732,0.6147084541559289,-0.03595186320520754,-0.1672910472200588,0.1329948574251844,0.08337874042154102,0.26425781334492404,1.0,0.7167889206834557,0.32365964357692517,-0.08584335111396173,0.5418823209683709,0.7599810495652852,0.3049976880910476,0.3564182258176146,0.2733528226782776,-0.14374526019127534,0.27290870592107164,0.4742205979580578,0.617238324239875,-0.15495288877365745,0.36069317120363287,0.6501005468565288,0.28469244910641966,0.09403446807850095,-0.0998986431914305,0.46155312810979315,0.34417214472001123,-0.08734501429254549
Precentral_L,0.6440988788733558,0.3629213383465486,0.5053732539068483,0.6211174113294662,0.3615721762006723,-0.062430850255402834,0.45975644753748907,-0.23171934417279172,0.21448861472890962,0.3103783828867149,0.4296391937029252,0.08135477854124319,0.8619375609951394,0.5590393874116798,0.502971680185844,0.5951110813026007,0.3813088264715056,0.2933268621237596,-0.004147425265731219,0.036049869262149,0.35165228975724355,0.10388100651517751,0.542488385887458,0.5730194048312008,0.6194878549202048,0.3852949581548571,0.3981101213054665,0.31176250106832903,0.7093298780946182,-0.17833395261092683,-0.08882824269314767,0.8295419029634648,0.6044876375026006,-0.10093851400727549,-0.06942175772420145,0.05489591755421499,0.0679199446484009,0.24777863777878442,0.7167889206834557,1.0,0.24013819412222845,-0.016187596880967804,0.5278921785717544,0.6005728296591344,0.3796367428582327,0.3345963675477575,0.3837815153839037,-0.16272061936166224,0.40270533285480536,0.3809454575749977,0.7124890203932428,-0.024498445055060727,0.3786011291366611,0.6599672688899213,0.19419579884674001,0.15182563752439426,0.20626235119203026,0.5945845831945326,0.16530605839124374,-0.07712249094038867
Lingual_L,0.6927414384123689,0.03787889943583881,0.10167236473485766,0.14585957155628537,0.04954198856519905,0.10804444368665819,0.14365684164198858,0.5541754624425138,0.5976788146420625,0.3709860501807142,0.3558129577912492,0.413927066167675,0.38991885910212687,0.2281108756033347,-0.036801687894631036,0.5540050487544175,0.3813218598553326,0.6445188656099179,0.28147928527173127,-0.02995677444705239,0.6132906466687997,-0.08065172652829225,0.08459227375197537,0.5689749762808443,0.24950840680968633,0.24879872386436486,0.4535765728162199,0.2518329134597867,0.5278988651230364,0.3630852134458288,0.09443653655982628,0.15865771123399952,0.3802856232372073,0.2523597443127603,0.3137634067521841,-0.016018772189221195,0.15909946990202348,-0.5005802119417381,0.32365964357692517,0.24013819412222845,1.0,0.35244632316190166,0.09863001233639647,0.5465720909780816,-0.08227868068921633,0.07166745330797974,0.430124784166255,-0.14320897340804042,-0.058306747860170344,0.8454704556765724,0.28449388744809356,0.4249641498098362,0.6119747686258795,0.38824106621218757,0.8217037316925045,0.16387008289980018,0.2006192379642227,0.2766892230265557,-0.18044417731393592,0.05014158014727931
Cerebellum_Crus1_L,0.17912044637333557,-0.12696745630461354,-0.3954161363976637,-0.2744838231179799,-0.11766015106620326,0.23869666203799486,-0.1511273946553654,0.3215446782447904,0.04948499064675397,-0.10519434503703542,-0.032981796841837434,0.48283138414211607,0.004718083604781669,0.23306072549726053,-0.2920980092910525,0.23142294869873611,-0.0616276296954304,0.2673079949656316,0.3252965603770494,-0.12569659088710672,0.06373941626445376,-0.26242103169954456,-0.36705073166358104,0.2817995883438846,0.003507220361666168,0.12692519479692696,0.19728983355887486,-0.16644255704657912,-0.05496220307211469,0.3634032735154621,0.1851681048890027,-0.11301491907585705,0.14740578997257747,-0.0044824486636391905,0.3925824913885347,-0.19813742222709302,-0.2742213224512537,-0.4406883534748752,-0.08584335111396173,-0.016187596880967804,0.35244632316190166,1.0,-0.16578541956164558,0.04415413292962419,-0.44551493951637794,-0.3173222127478428,-0.12089324027739067,0.07709984647791221,-0.35337259636847856,0.3753342218995384,-0.04475617197007628,0.26407518396102664,0.14610372081219408,0.03817419481529747,0.47784349066707776,-0.03042487337678434,0.36623150009138206,0.00026388151082833194,-0.22783091108566866,0.5291437439989626
Thal_AV_L,0.2755701941324487,0.1586511553166483,0.4787764609165733,0.7554414271437004,0.46947748738100237,0.14292016317023523,0.6993622085478003,-0.23787586337945232,-0.005116351178713314,0.5847886168557055,0.39554136327445877,-0.14713387446085752,0.4498562424188512,0.3541918389257013,0.677484544316815,0.38584988818935617,0.6496078721485332,0.09594004681204833,-0.21832204769701985,0.030982924035793533,0.22336783282558262,-0.0817425650287937,0.6413631973945816,0.35781409604341574,0.7330251438676076,0.04943184928961275,0.007546953768543883,0.24419054946438853,0.6751345069955607,-0.27806809193911386,-0.10972921148088617,0.6384786819442418,0.23230085837862496,-0.21356091410365194,-0.48382654293807215,0.3233054588435446,0.1713877092340725,0.5518279406997973,0.5418823209683709,0.5278921785717544,0.09863001233639647,-0.16578541956164558,1.0,0.28284775640184423,0.5377783914031927,0.36715163095300474,0.19948304232833017,0.0013115832821782969,0.35751450880068925,0.15909660180460072,0.6524363022026296,-0.42263298796468785,0.357069655243214,0.4841114982365006,-0.05398194220558482,0.13868396598400476,-0.19467773541276875,0.46764867448662734,0.5227239056258085,-0.2600848379884216
Precuneus_R,0.6967732794690147,0.0824079259567293,0.2650950626601663,0.49894407385020595,0.2644360591540303,0.01486243303035382,0.2900903434390838,-0.05183827626347773,0.24115440921812978,0.16602919578274525,0.32270173811213493,0.2717294083433065,0.7184181419960544,0.5185548406417158,0.2086147000649161,0.6112909397751364,0.12170014518614448,0.19618756016569897,0.45174522271141215,0.030572902616979196,0.6094392944503687,0.13064748555845448,0.24392444990103093,0.5264955752539879,0.3862352786806854,0.5503699333845063,0.6665303922612263,0.26675821558871665,0.6039254010379805,-0.005421339796264242,0.005773720461651033,0.5532638139147794,0.6556658289697742,0.06126635678311216,0.27670251622901515,0.0909980924660128,0.15432357442559952,-0.062349398268149885,0.7599810495652852,0.6005728296591344,0.5465720909780816,0.04415413292962419,0.28284775640184423,1.0,0.11579343762246526,0.2478384818515026,0.24506272351459343,-0.15113901721564463,0.194876517170285,0.5797211156375027,0.38794908762629327,0.1751760287917578,0.30392038765408813,0.5973835509557948,0.4991247008549878,-0.01379647552074751,0.10604457524867707,0.3584879612026544,0.001980935794572012,0.0034586764833838815
Amygdala_L,0.11957534034511154,0.31035762014985235,0.7167785380189726,0.768242541852835,0.3621070853194096,-0.10560322187962928,0.6620521805857826,-0.3492154038770398,0.010867914852908056,0.4714190995859533,0.29390351128826164,-0.3269437853211626,0.3297146877126967,0.15153145724065126,0.6744427368097309,0.16061754826968697,0.4266851091249305,0.12065931055730968,-0.49634838156213984,0.12074855984099907,0.11781615025697784,0.1415771378640491,0.5856566189303369,0.13903139425135547,0.50418967319478,-0.08779460262073122,-0.19900865432158957,0.366028470271535,0.5152779955386554,-0.5187167102742708,-0.03766978284361122,0.4822548976225362,0.004024120934442783,-0.16354471492719472,-0.5249118823860994,0.2968337527881233,0.3017422619707802,0.5984255233947194,0.3049976880910476,0.3796367428582327,-0.08227868068921633,-0.44551493951637794,0.5377783914031927,0.11579343762246526,1.0,0.28095858353367265,0.3492942378867535,-0.036464306800406014,0.7157393654255141,-0.10424754814317312,0.46068556070273586,-0.3166413552438441,0.2877529216763644,0.40074506601155346,-0.2812083304182775,0.23109759799685226,-0.2178972811080862,0.49913740034924187,0.3060856613850781,-0.5554226258251171
Thal_VA_L,0.2559815864359715,-0.22625847431713528,0.14642583744165272,0.401609361628251,0.39150339316017285,0.2845926881650997,0.15190643931159914,0.17055207178477114,0.06606434226607448,0.39241934139282864,0.3076656667375319,-0.04251990384343515,0.27916824284035524,0.1939596531372674,0.4235790484804102,0.37915981452985525,0.3935125568950867,0.09684759927868725,-0.01788839033278436,0.18930285422287835,0.08434710241624324,0.03681598824897399,0.4273552027552434,0.26411651918078616,0.32367456255698984,-0.08797443022786301,-0.059215411254247764,-0.21432361379135514,0.4488109420559125,0.07362891806497253,-0.18981844019265437,0.4407024908599101,0.01099983435040324,0.2167801497975215,-0.25266431475116724,0.14399036450710104,0.08699138282566354,0.36673348587548377,0.3564182258176146,0.3345963675477575,0.07166745330797974,-0.3173222127478428,0.36715163095300474,0.2478384818515026,0.28095858353367265,1.0,0.10230007848780039,-0.07324345184864112,0.3629334576637237,0.09585002949226995,0.3661632074312079,-0.23028754323501144,0.20289527858861275,0.40219653903506397,0.13667607889530528,0.29577725071288175,0.030465397547296564,0.1698985735960418,0.3736760098545837,-0.01824216064509439
Cerebellum_10_R,0.4465439445296135,0.5031721181566884,0.48256655205355076,0.22406369468157794,-0.11337904153331721,-0.33551809940293914,0.33460419582643564,0.1224992583820431,0.5969704057298133,0.24678414568052667,0.3094951194385628,-0.03186001375465246,0.42882848554172737,0.08383008109406755,0.08226667146878064,0.35689120577077826,0.32806971786077327,0.5285778511613485,-0.146898100168906,-0.014574037971692433,0.3536300817287748,-0.013301278258117279,0.2936996376399917,0.28311121854682747,0.1578023964286438,0.21683844016805148,0.31303127518525586,0.2999976855226624,0.4559981452338989,-0.07186715059145359,0.0010050494665384908,0.19339732866157003,0.32851923696713115,0.3621494259676158,0.020283411811903115,0.13072368572354534,0.25143849537761626,-0.09507555563802447,0.2733528226782776,0.3837815153839037,0.430124784166255,-0.12089324027739067,0.19948304232833017,0.24506272351459343,0.3492942378867535,0.10230007848780039,1.0,-0.1273389803611193,0.1553969711930964,0.4502088159321266,0.2952938091600177,0.32506575708028335,0.4404391581964411,0.254141865879346,0.25419030290383016,0.07470386380074771,0.2789019286045486,0.37108044895134434,-0.04100519668161504,-0.45472490769221263
