,Lingual_L,Cerebellum_4_5_L,Rolandic_Oper_L,Cerebellum_Crus1_L,Red_N_L,Vermis_1_2,Fusiform_L,ParaHippocampal_L,OFClat_L,ACC_pre_L,Olfactory_L,Thal_PuA_R,Thal_LGN_R,Frontal_Sup_Medial_L,Hippocampus_R,Parietal_Sup_R,Insula_R,Frontal_Inf_Orb_2_R,Thal_IL_L,OFCmed_R,Cerebellum_8_R,Cerebellum_9_R,Temporal_Pole_Mid_L,OFCmed_L,Angular_L,Temporal_Pole_Sup_R,Pallidum_L,Frontal_Inf_Tri_R,Cerebellum_3_L,Cerebellum_6_R,Parietal_Inf_R,Thal_MDl_R,N_Acc_L,Postcentral_L,Lingual_R,Thal_MGN_L,Parietal_Sup_L,SN_pr_R,Cerebellum_Crus1_R,Vermis_8,Occipital_Mid_L,Supp_Motor_Area_L,Calcarine_R,Thal_VA_L,Thal_PuA_L,Cerebellum_4_5_R,Vermis_6,ACC_sub_L,Cingulate_Post_L,Cingulate_Mid_L,Precuneus_L,LC_R,Raphe_D,OFCpost_L,Thal_VPL_L,Frontal_Sup_2_R,Cuneus_L,Cerebellum_Crus2_R,Temporal_Pole_Sup_L,VTA_R,ParaHippocampal_R,Thal_MGN_R,Frontal_Inf_Tri_L,Pallidum_R,Precuneus_R,Frontal_Med_Orb_L,Raphe_M,Temporal_Sup_L,SN_pr_L,Rolandic_Oper_R
Parietal_Inf_R,0.24879872386436486,0.4570309693679106,-0.05265821150682413,0.12692519479692696,0.30049473821380585,0.018121091456721423,0.3439563322731894,0.2111254787426623,0.2191083955268812,-0.015761790498843575,0.007804071084610193,0.41344639320585447,0.2344464917009142,0.25313541951866375,0.1914177194862979,0.7863868208838513,0.32440943614474094,0.4080516530053288,0.20772036935214752,0.2819041781904408,0.41688426548048213,-0.04450071090728467,-0.1151513303360286,0.037784322903066575,0.3477132897418954,0.33608050451544663,-0.10772788928730079,0.47632651769724554,0.3451394800709369,0.31115051370930463,1.0,-0.07359778355687926,0.1703172418662065,0.3559213094688685,0.44661436292181433,0.014247536188135767,0.6104370307292205,0.020516096375258013,0.16367572670859415,0.2283868589362739,0.19107656667909886,0.4780034528823215,0.25898673892796814,-0.08797443022786301,0.15724820923963276,0.47461701474335255,-0.24094036298263768,-0.14792296929106005,0.36507625340015465,0.5447411430458221,0.6059989037315533,-0.10641108719913552,0.17538967449572992,0.13071352256882218,0.09007870202047989,0.43769935656607484,0.37813657465751077,0.41212142998514023,0.1282926011656045,-0.06446879388160184,0.26235015369478293,0.17701201312271844,0.20012864775471031,0.11507820875396238,0.5503699333845063,0.1751971298048587,0.17394768377263972,0.060995574434563264,0.18248228553837154,0.44719890605401613
Thal_MDl_R,-0.1727367610997838,-0.22237347416420516,0.12875665715582915,-0.1949868539997684,-0.660659666958322,-0.07052782145514716,-0.1845831350214328,0.13137330620315685,-0.052118589491457805,-0.015065113646856488,0.07237160778179227,-0.5015109364544381,0.06650325282059226,0.2483365141399202,0.32777039636813027,-0.2532436297067073,0.26303714761190233,0.0655929340544635,-0.06364697429553352,0.09598543467283586,0.017520838760746137,0.42162666435150314,0.2358006340912776,-0.25176387774306574,-0.3156961393623224,-0.21236961547670108,0.23643408192890333,0.19308057231850423,-0.23200881860019104,-0.1897914624351764,-0.07359778355687926,1.0,-0.14627705715385333,0.21283788286702415,-0.38184063717605965,-0.13252947652161368,-0.2489585393428887,0.4215494973468576,0.03746429423450727,-0.23647522793197345,-0.1828130576730958,0.04695758491281828,0.0178334413864446,0.5259821446328516,-0.022901350131078642,-0.016451805277627844,0.4340392131120607,-0.03735268486840977,0.16204020836584138,0.11961746801059783,-0.01877649041015917,0.11792241666624047,0.29580785650587366,0.13110337655332374,0.2089009110043815,0.2895797770672387,-0.028283533563590705,-0.09986915901122034,-0.42577067073260383,0.5836841609980216,0.43152617538255655,0.059202540986588593,0.1305762438396797,0.16345467930078156,0.038322155395970274,-0.1614744821496415,0.003788860122591135,0.08470955360066958,0.17831557566453662,-0.18726084359130443
N_Acc_L,0.23698032246463996,0.23536967854351382,0.26373088458476407,-0.30096095123635075,0.3875650366500462,-0.115964420928823,0.19559526974183666,0.28713635167580565,0.02844734691504197,0.3022967769832923,-0.012584050775451336,0.18283384198766994,0.4832093727030544,0.38229439308889857,0.24076561282836623,0.06187436110112771,0.3501778094911352,0.5194916859376821,0.3652480667304948,0.250274448864181,-0.15611866812821576,-0.11243435297754767,0.02975510677042767,-0.029461783359429086,-0.0971638577122032,0.3327897138686695,0.4032641543252269,0.4201031888601065,0.41577270481519346,0.08814422430436712,0.1703172418662065,-0.14627705715385333,1.0,0.17427745677917014,0.342881164928761,0.3135063252052832,0.06053326956467326,0.345856107477847,-0.2772790953457968,0.04551654679396744,-0.10132640445165332,0.048065280900138244,0.06787495571424795,0.0700618356799063,-0.24135319310472986,0.29728202508223683,-0.050796335753735676,-0.03683323767532454,0.2400774132462348,0.24395463145271953,0.149598751637487,0.03306489222811439,-0.30931189594536324,0.313353409077431,0.08984877711475328,0.20274874930989584,-0.09123937050338744,0.019493431177242334,0.10028762104558349,-0.2738817955273801,0.31461731192455744,0.0837715178715964,0.3008754407014679,0.5599758175658985,0.1779327798529118,0.04228727668424573,0.019919701181506672,0.20088430839351493,0.12915755171204477,0.44547283208738847
Postcentral_L,0.3575237455304388,0.5102509758555759,0.5551856500973696,0.1023798990539174,0.18290108240277406,0.2003325024857671,0.6022659951148925,0.6159236015134495,-0.061606217821234883,0.24907152484623843,-0.04300419241866872,0.19463160076527025,0.5767226537404586,0.5686198079053251,0.6452799727045975,0.35594582028825605,0.5509267076012387,0.2478409886630056,0.5991496664279764,-0.07386616319606347,0.30847122910828473,0.3367279304524243,0.0548640414556349,-0.2384483970351239,-0.00717585603639472,-0.034046292128713754,0.4461852206893324,0.7012985812434225,0.3676559215319642,0.08042002786828939,0.3559213094688685,0.21283788286702415,0.17427745677917014,1.0,0.2892368275025869,0.3173784084382316,0.41460339984835964,0.369246360762701,0.16671614563842682,-0.040959380441686746,0.061425623122055975,0.741188240006051,0.22735727694563046,0.4265596212659084,0.19496662315701627,0.7200041985205308,0.27146815207904296,-0.117149756669802,0.6786935322448704,0.6792878864921277,0.6295034276410764,-0.023760688779707963,0.06469251444798586,0.20768492906663172,0.704745469508298,0.5949054857305938,0.1718750573873966,0.294379551104927,-0.17246123624548837,0.16720814528750041,0.5296425913386741,0.4199847764070454,0.7153369841091942,0.4377300033542283,0.6184205270329447,-0.09020592633048942,0.1126608755301252,0.7558266874762288,0.45994072627864396,0.16049989031780332
Lingual_R,0.8771348894448406,0.8065056063042892,0.21648046041407662,0.2203966288182806,0.5275651717253595,0.49705232032613234,0.586738354996644,0.1784293460756263,0.34234242920762836,-0.03805282555962686,-0.13093922415773782,0.45163923176215137,0.5018544070712135,0.10995269975570748,0.07965512457237187,0.4575105147982641,0.30966337722049686,0.22100030607397117,0.4891164832091498,0.09518686304499417,-0.07678469589915375,-0.5322165060453782,0.002616187460270483,0.03343850751801369,0.4770698384316883,0.6047804976938715,0.0005284780923855429,0.29309345196039066,0.7770251334222145,0.6384036597312018,0.44661436292181433,-0.38184063717605965,0.342881164928761,0.2892368275025869,1.0,0.13899645491971718,0.5462715783703533,-0.0730098041101653,-0.09903267732899408,0.30980692180678493,0.4645068896110934,0.21708521076567888,0.542069587960513,-0.039261087816518006,0.13362042964072515,0.7079481696566576,-0.5765431793933461,-0.20108501532681003,0.43550852690175296,0.5468362092202915,0.5605369883550154,0.35749408957814244,-0.0582976695707083,0.12557923067439938,0.2835401978723179,0.20635617719254037,0.2332822370374062,0.23800364103678295,0.3899581029870512,-0.19751864997124552,0.11712569075378626,0.35412911978132594,0.22944649720254606,0.2027717338146303,0.5665285886905063,0.11039416003513093,0.35958805687554984,0.3473300268377903,-0.1441468230277297,0.7415887965826162
Thal_MGN_L,0.1425946252571775,0.1260875240230407,0.32287841482932716,-0.0498409790470397,0.3083324193200418,-0.07811908758594856,0.3650583814224644,0.4260732337285214,-0.16887804110749313,0.3748797119655026,-0.11416595812636203,0.010365662924435961,0.46482022285329244,0.25341175778775504,0.39275924015782104,-0.017619914487839967,0.21608614473477605,0.31214225169545406,0.3530454031016908,-0.14618463176368693,-0.13259447638274888,0.17567919413629698,-0.17332312059888672,-0.1840794900255947,-0.1945067211393156,-0.16249318708169969,0.4529196938966231,0.3838989149329179,0.17701463176712656,-0.1663117613921655,0.014247536188135767,-0.13252947652161368,0.3135063252052832,0.3173784084382316,0.13899645491971718,1.0,0.02145558872993393,0.3253333908378286,0.0069135822558485695,-0.2653699777045023,-0.14869447373116887,0.1335127912275379,-0.09623210226661266,-0.08504135325694274,-0.1665004660244047,0.19980298987572248,0.20772589137256026,0.07428001832267403,0.24804821676033748,0.1690752651649213,0.13425547449029954,-0.14993528350706392,-0.3242608893910839,0.17539119826432306,0.28814600050803735,0.06985398156445365,-0.2663540672408249,-0.16574237108840378,0.04560789302016527,-0.22820965399034115,0.31609542385459083,0.20868325577095956,0.33982536183677636,0.2713700115750428,0.11683992009988002,0.04521792952856637,-0.06527114283532219,0.3155242547632317,0.4013932188837043,0.14361179114201555
Parietal_Sup_L,0.3723706475590048,0.5253585125077637,-0.20471243024090682,0.21711649435333347,0.2853701881802194,0.05926776610189954,0.3503306193226728,0.04343727000961767,-0.009947111194212304,-0.2335140126967816,0.07097035541726524,0.40951471485604723,0.1515721785188573,-0.008201726701251284,0.037707764700836095,0.9100251330372922,0.07615502074411779,0.04308087423161128,0.21275134119419978,0.23123491729587559,0.3270111339446153,-0.18865638006188698,0.02670767385269319,0.015500374377431807,0.6270169645606571,0.24185806513592198,-0.2796557881050077,0.2920545535951556,0.44319516067153086,0.3423775955936808,0.6104370307292205,-0.2489585393428887,0.06053326956467326,0.41460339984835964,0.5462715783703533,0.02145558872993393,1.0,-0.08917121455593226,0.16724424737312982,0.4018417536398533,0.6111733735872255,0.5105326906887878,0.42931900417359226,-0.031206363081140064,0.2838945261756163,0.5875698562134422,-0.3920611046610679,-0.1081017755058243,0.42050505636229213,0.40723529805607694,0.7344282688667528,-0.013828559304775388,0.15868190875701804,-0.2032074968008497,0.2644518643823036,0.16063862040565952,0.5352946148906278,0.28453506637380804,0.020552568544248594,-0.14204507457226864,0.03413644711965443,0.09319657672754468,0.14621465095481806,-0.040056563741066184,0.7141967280490409,0.03290565641518637,0.31231451653302467,0.1862419639516455,-0.05658412815387743,0.34102872862508316
SN_pr_R,-0.058306747860170344,-0.07278197593175435,0.29068917465964966,-0.35337259636847856,-0.02167545678728132,-0.26959816973129735,0.16478184614091826,0.5928356045076079,-0.31886263413642435,0.43634019555105463,-0.014514954090940176,-0.2400298532466977,0.5266098410117473,0.38154171661240355,0.615933054627399,-0.10470892908232722,0.3702710503235353,0.45348269298106075,0.3440212140440139,0.277760214085636,-0.12840649494196796,0.36586416561541035,0.0046457219166762915,-0.13878923317933906,-0.4138263767282444,-0.17014795295331694,0.5673995485071027,0.5053772884154363,0.06849814177293286,-0.3270228067011365,0.020516096375258013,0.4215494973468576,0.345856107477847,0.369246360762701,-0.0730098041101653,0.3253333908378286,-0.08917121455593226,1.0,-0.2857770692929942,-0.18042679953248356,-0.34767407078158163,0.18118543189290595,-0.12456322335840948,0.3629334576637237,-0.1350188824468259,0.23565714908043955,0.48772113747598383,-0.07596877959967714,0.26856168511498113,0.20343840502151175,0.16815170135033353,-0.19905869046522726,-0.2288608146736648,0.18821189233173494,0.43833534304195115,0.2220717791824764,-0.26373783204090684,-0.19990750871842608,-0.39429019322221637,-0.009812607438161335,0.711847856279353,0.13733355540248524,0.3326951121409279,0.46931580105619375,0.194876517170285,-0.12400902818817805,-0.19162349613997354,0.26096534228576834,0.5009688319605093,0.008810780014235072
Cerebellum_Crus1_R,0.03593222797764794,0.15458591942570205,-0.015018978567894482,0.4952024557825764,-0.16271173128108543,0.08826116468323326,0.2312233019338219,-0.061546778548242656,0.03280445192114571,-0.23181043820288838,-0.13356310396575818,-0.053147968288054855,-0.1369499480069658,0.0001880893372657531,0.048415761262496644,0.1841706914040656,-0.08928430154658143,-0.15538225386382576,-0.110783282314403,-0.23944162978792208,0.4339289984856728,0.11296058848913469,0.16803249810369048,-0.1744252415472778,0.1579873596643937,-0.2647453103717201,-0.12783508794695508,0.0898779168243615,-0.04123699768280003,0.13247621237298046,0.16367572670859415,0.03746429423450727,-0.2772790953457968,0.16671614563842682,-0.09903267732899408,0.0069135822558485695,0.16724424737312982,-0.2857770692929942,1.0,0.0359051267168174,0.1493830258155742,0.20884655423971007,0.0827888889908626,-0.10403527500713373,0.23097604971790686,0.00647847221684667,-0.009574997919897976,0.049510793862200655,0.13350197504415223,0.16831711415606432,0.1403412196959963,-0.0074347638004309815,0.3533173226038437,-0.03778195245931417,0.06822098081062446,0.15159008205286298,0.2102280487845296,0.12664624328115606,0.24755319252150743,0.2944543468730191,-0.14993913273199772,-0.024635808763375615,0.2496168157195709,-0.2276984613671403,0.11689862664508482,0.021906429953970224,0.14666546023137508,0.006217016524134062,0.15866557314508578,-0.16627674496871234
Vermis_8,0.19872303881979803,0.25478763783303465,-0.31010040179276566,0.3845336420795732,0.2626810792334549,0.09543495810711335,-0.06798682774425917,-0.4163562584064067,0.3782801327742963,-0.377818022544095,-0.08164959509433088,0.33619829161324255,0.011249979813382029,-0.17412449069102248,-0.49052624664720423,0.31324252079980525,0.024547178361524404,-0.2476774020568012,0.034971570051469586,0.1344895630913525,0.263337203229051,-0.551611799289787,0.21407862298135052,0.1927017718090303,0.6629546623083565,0.5604794174809854,-0.5281547457084935,-0.19948849811402405,0.4516517965914794,0.5554579402837541,0.2283868589362739,-0.23647522793197345,0.04551654679396744,-0.040959380441686746,0.30980692180678493,-0.2653699777045023,0.4018417536398533,-0.18042679953248356,0.0359051267168174,1.0,0.3848847697517016,0.24295607506376327,0.33594945262899134,-0.16643061923471655,0.3658900903285457,0.27444277763862385,-0.6065684222846317,0.08317901893983655,0.11479637954874694,0.2119506288790213,0.14001527116291732,0.33401744233413144,0.34605291026182733,-0.3854707957461225,-0.05061147546698877,-0.06320665940540275,0.3937714065539453,0.2676506177694328,0.15899493000654613,-0.12892517392754393,-0.36044344317593885,-0.19281037363424208,-0.1966725655566899,-0.23937602503317526,0.09434326099001614,0.03295205979923932,0.5194384249310955,-0.2241950017997239,-0.39451383476479795,0.328135707274839
Occipital_Mid_L,0.4820700999234115,0.43427643155405954,-0.17648325086309039,0.35152320428324363,-0.04531149895308954,0.296087713400787,0.17317513193188752,-0.31381646168947186,0.29249552987174066,-0.41193800477427495,-0.01402911189981349,0.24091526414557696,-0.10457056534591669,-0.30201482519813544,-0.33947173440157535,0.4435364691908757,0.051113417481874715,-0.3379940620389092,0.013763811526349482,-0.1123075225775849,0.042634595685773866,-0.408249480376492,0.0959093032780453,-0.10717571868267507,0.7436457453986298,0.36319497781318716,-0.3881319232378213,-0.20860030230980123,0.3117077199411312,0.5739055365829552,0.19107656667909886,-0.1828130576730958,-0.10132640445165332,0.061425623122055975,0.4645068896110934,-0.14869447373116887,0.6111733735872255,-0.34767407078158163,0.1493830258155742,0.3848847697517016,1.0,0.062002464828318705,0.6644310613390304,-0.05735221195852479,0.3989580882239284,0.35143883203620857,-0.5576832960103622,-0.08889235580887582,0.19790189136179825,0.15067154756242973,0.4172283719215714,0.3947961586053705,0.3375114172239661,-0.14325662409813966,0.13584393616999677,-0.1546129151514573,0.7137102132736022,0.2749798575368528,0.14763720015721413,0.06351025101304326,-0.3309486740354264,0.048618409535654813,-0.1427862389672677,-0.24017264656754714,0.45576627410245835,-0.06461742212946417,0.3804457788800456,0.08363449933200967,-0.4623066391788537,0.20587710926864886
Supp_Motor_Area_L,0.13109211949090457,0.3376351979727224,0.12049485373737401,0.19444608793954363,0.34213917687803347,0.0014300861061661428,0.34084585573622067,0.41927329466002555,-0.007590633196074549,0.005816804695443549,0.02403750308128742,0.2830276895455687,0.3991909833838705,0.33832624607329254,0.38684617355400575,0.5210569407501568,0.39058768503235974,0.07179061652662858,0.41605479004604523,0.13035587520219383,0.603671270234973,0.30522955797036727,0.09435073928225031,0.09715629905211244,0.17987504755251826,0.028257476345530944,0.026623913841997887,0.4940112856646364,0.3076127597670326,0.12387731163402714,0.4780034528823215,0.04695758491281828,0.048065280900138244,0.741188240006051,0.21708521076567888,0.1335127912275379,0.5105326906887878,0.18118543189290595,0.20884655423971007,0.24295607506376327,0.062002464828318705,1.0,0.25030337001443603,0.17058431671883867,0.31187064372151907,0.6130628821547833,0.1282568224061751,-0.10954815832320396,0.5997061148414605,0.5457017861305988,0.6193316226618989,-0.24429776653427365,0.20045501047393696,-0.14104419925410439,0.5301908283273735,0.5324932909072859,0.26693739278158,0.4002131243659052,-0.0059444559256473534,-0.01295984416442121,0.3097384634896843,0.19435116381377293,0.4502241959460414,0.16552388290258735,0.5215427811283756,0.018076048696490217,0.21601528082157537,0.292910814619071,0.3479814682150251,0.03905913240557986
Calcarine_R,0.6114915403329882,0.5056796129368939,0.00699683130356787,0.33457677044053774,0.0454253024497338,0.22152516487726387,0.24510521004028465,-0.0902507221655481,0.49445009847671195,-0.27111194035708036,-0.11920953746087942,0.04561959106252986,0.14696200163078876,-0.00928519167799096,-0.12883898883076028,0.30982937676869166,0.33909974817544225,-0.15600854081059248,0.286635845499034,0.03571812734539039,0.1345455091391599,-0.3129229055651917,0.09208584405332544,-0.006212351469001182,0.5301470461424449,0.5104158696812543,-0.22349481491831835,-0.0018227462172652436,0.4376963366536433,0.7169354526847367,0.25898673892796814,0.0178334413864446,0.06787495571424795,0.22735727694563046,0.542069587960513,-0.09623210226661266,0.42931900417359226,-0.12456322335840948,0.0827888889908626,0.33594945262899134,0.6644310613390304,0.25030337001443603,1.0,-0.07444249952441093,0.2095701285715658,0.5203518661967793,-0.4408116963588423,-0.11572200534992201,0.5078000933581072,0.359706461265854,0.4964262113443067,0.31401477050973226,0.4213783891753113,-0.030798111875290867,0.2104842129155973,0.18235946890212104,0.688848772818676,0.3089176549110376,0.2730923630608902,0.057978283399128236,-0.1400216944500441,0.270086356000483,0.007872250673864456,-0.11892265719393717,0.4957676293672109,0.05272902029641416,0.4465104797621156,0.1472562082809947,-0.2231980166156126,0.25126958673507804
Thal_VA_L,0.07166745330797974,0.09585002949226995,0.3935125568950867,-0.3173222127478428,-0.23201106992126808,0.20261431833981355,0.0700428153992831,0.319159909960724,-0.1721444285978479,0.056064626319148374,0.18375154497882393,-0.010593578983405686,0.25881272109167297,0.36673083145353647,0.401609361628251,-0.08680459508781034,0.3076656667375319,0.1466326370741625,0.07730714254673568,0.03681598824897399,-0.007429393453375456,0.26115928441774544,0.29599806464344297,-0.25200640388983075,-0.24353013713820268,-0.09756199367269337,0.411439536216341,0.33931384930919645,0.0461101929933535,-0.17967766469644061,-0.08797443022786301,0.5259821446328516,0.0700618356799063,0.4265596212659084,-0.039261087816518006,-0.08504135325694274,-0.031206363081140064,0.3629334576637237,-0.10403527500713373,-0.16643061923471655,-0.05735221195852479,0.17058431671883867,-0.07444249952441093,1.0,0.12283827546460019,0.2559815864359715,0.36673348587548377,-0.07324345184864112,0.2611943652364611,0.26411651918078616,0.15259684541947977,0.17055207178477114,-0.01824216064509439,0.1728513120174564,0.40219653903506397,0.32085499051311805,-0.01788839033278436,0.00806206067613371,-0.3877071422448617,0.2845926881650997,0.4693873331820027,0.08557798161491093,0.3661632074312079,0.5349832942913627,0.2478384818515026,-0.18981844019265437,-0.04251990384343515,0.44325177487798306,0.1695327442467343,0.06606434226607448
Thal_PuA_L,0.2227170124055936,0.3422333058141236,-0.04727793155406126,0.4514358375239943,-0.07659290154981206,0.1999073522059862,0.25568502070602694,-0.16369902653793245,0.22745384305292934,-0.06483379142810877,-0.061333757677590584,0.449937469333792,-0.023037792552263247,-0.062172029572040495,-0.12320052039551047,0.23859556301173396,0.08083456220094051,-0.33488366413739357,0.09677237330554746,-0.24553705149945526,0.38359429418599816,-0.07159664320292759,-0.07535339702727141,-0.12019907780354484,0.4118795748822635,0.07768861711181659,-0.2256248874250734,-0.11864075061713503,0.1938387686531266,0.27027771798969613,0.15724820923963276,-0.022901350131078642,-0.24135319310472986,0.19496662315701627,0.13362042964072515,-0.1665004660244047,0.2838945261756163,-0.1350188824468259,0.23097604971790686,0.3658900903285457,0.3989580882239284,0.31187064372151907,0.2095701285715658,0.12283827546460019,1.0,0.30470275597554375,-0.18247321543991918,0.1587876325422632,0.08815617667940721,0.27920558147400476,0.21989919008222256,0.2069142958697507,0.4276145910079861,-0.14332549680995976,0.36160878371552974,0.09929716072705654,0.4370506533848968,0.22495063399630597,-0.0936379448263118,0.20857272900477125,-0.13913387093467636,0.04926898631903543,-0.06474059175576101,-0.31253405496437836,0.2504126102854361,0.1164043718364668,0.28662182678335385,0.09474837787680732,-0.15863151992442592,-0.055211366829114476
Cerebellum_4_5_R,0.6927414384123689,0.8224243906305219,0.36990917554836955,0.17912044637333557,0.34215467755790946,0.2965466161088726,0.6672413966359206,0.4304040278963122,0.25985880509075593,0.04397270414738717,-0.13703259603160425,0.3862682702936685,0.621774323524803,0.3956987059795387,0.36229648612942716,0.4831715521476788,0.6068559235952442,0.20900743885969403,0.6230591230116881,0.11061834568789612,0.2315572044522931,-0.0756349933566894,0.09732269132203718,-0.10873155304804656,0.3486893586708853,0.4254454739178631,0.16155905804875167,0.5023522510619315,0.7112391667115744,0.5304244182782754,0.47461701474335255,-0.016451805277627844,0.29728202508223683,0.7200041985205308,0.7079481696566576,0.19980298987572248,0.5875698562134422,0.23565714908043955,0.00647847221684667,0.27444277763862385,0.35143883203620857,0.6130628821547833,0.5203518661967793,0.2559815864359715,0.30470275597554375,1.0,-0.18714009351567695,-0.1623800521952333,0.650534837342568,0.7689019390458548,0.711250890202447,0.22128886665027078,0.13810701015005558,0.1763077716647333,0.6135703514162388,0.5281036523656154,0.372405180166254,0.4306150689159375,0.08627185538472065,0.04802721546823678,0.40603566519964257,0.35565673270970005,0.45256688164463427,0.3054740082988095,0.6967732794690147,0.0497848455230265,0.3492079088121169,0.5806908622983771,0.1354477859098214,0.47869681246670703
Vermis_6,-0.5005802119417381,-0.42265832414438936,0.27258077563963307,-0.4406883534748752,-0.22191882106570487,-0.38175056015448033,-0.003864112850529513,0.5407243988228114,-0.4601930046410326,0.39196878416457964,0.0880751239025167,-0.3605170996259091,0.11113594693389854,0.3587590411576614,0.5976068510035842,-0.3096384520091475,0.13358591496996924,0.25077229977792026,0.0641374831295664,-0.032870261157561635,0.08437020505249423,0.8093328694610519,-0.06166297077461539,-0.13775664194329962,-0.77004853389172,-0.6218034222119133,0.567460417892974,0.34609853080817315,-0.5523871077876863,-0.7029592243945554,-0.24094036298263768,0.4340392131120607,-0.050796335753735676,0.27146815207904296,-0.5765431793933461,0.20772589137256026,-0.3920611046610679,0.48772113747598383,-0.009574997919897976,-0.6065684222846317,-0.5576832960103622,0.1282568224061751,-0.4408116963588423,0.36673348587548377,-0.18247321543991918,-0.18714009351567695,1.0,-0.030805350719766405,0.045383650465180204,-0.1428765840987381,-0.06638545826054468,-0.5578315014561602,-0.26252671012681283,0.2035346862184506,0.30445945358220416,0.20896137535941844,-0.3611837921763672,-0.2061319398303303,-0.340053932617518,0.12228608844284068,0.5166773869847875,0.04195713968689813,0.32181192780610174,0.3218788478988359,-0.062349398268149885,-0.14459866654571513,-0.4527240511766715,0.18325533264045388,0.6170205705990165,-0.496067376959877
ACC_sub_L,-0.14320897340804042,-0.10948092285783984,-0.06790613237598675,0.07709984647791221,-0.09564279589581867,-0.08460591850096617,-0.07791284016004944,-0.195525721177657,0.023774116284625075,0.037312846220289915,-0.010245698803217325,0.04248724487651163,-0.11748764474915578,0.016816346268543166,-0.09365128147253052,-0.12013105209537606,-0.10129444650145862,-0.047533190918136944,-0.13910768197233198,-0.11498171927438333,0.032440235186677956,-0.022590019860436673,-0.10701633504559914,-0.09997058787548815,-0.003286116182219769,-0.09693215072125196,-2.880220270928814e-05,-0.13428480210577967,-0.10779015663152951,-0.0760729949305401,-0.14792296929106005,-0.03735268486840977,-0.03683323767532454,-0.117149756669802,-0.20108501532681003,0.07428001832267403,-0.1081017755058243,-0.07596877959967714,0.049510793862200655,0.08317901893983655,-0.08889235580887582,-0.10954815832320396,-0.11572200534992201,-0.07324345184864112,0.1587876325422632,-0.1623800521952333,-0.030805350719766405,1.0,-0.15439387063648893,-0.10112955658280726,-0.1921386268437647,0.02480575776301704,0.0006763804971244362,0.03162831991099737,-0.10931708323300075,-0.0993078716225178,0.0037085222288023825,0.028062219688266006,0.05037209683924754,-0.0029769218693776016,-0.12862144816101231,-0.08833938943735571,-0.1477656194282275,-0.15902007817062713,-0.15113901721564463,0.16439666949649215,-0.05057326387181201,-0.0750705681161864,-0.030823821819788766,-0.08908844417113136
Cingulate_Post_L,0.499632357104639,0.4983827220686454,0.3287909908651919,0.11129983936511517,0.21874115508462577,0.17468117098397498,0.43747557720030367,0.464968490003919,0.16593149490045694,0.08800249934794993,-0.05617337088561687,0.11018970767230042,0.5395602517602841,0.416662991093445,0.5025108696493389,0.35235140033320517,0.5556070596950539,0.2692032879842788,0.5959331951986919,0.14394766213866397,0.27159579314128945,0.13847556575038633,0.09552368258333664,-0.08958276933444616,0.11011837282472421,0.19581209381794426,0.28928974046926825,0.6170686952902849,0.450192010972594,0.30639673077374907,0.36507625340015465,0.16204020836584138,0.2400774132462348,0.6786935322448704,0.43550852690175296,0.24804821676033748,0.42050505636229213,0.26856168511498113,0.13350197504415223,0.11479637954874694,0.19790189136179825,0.5997061148414605,0.5078000933581072,0.2611943652364611,0.08815617667940721,0.650534837342568,0.045383650465180204,-0.15439387063648893,1.0,0.6335724987799279,0.7679175815382074,0.04172602450325202,0.07681916765181913,0.13185233990883435,0.5636725275986845,0.5274157306496152,0.3143111222370793,0.23279574363306238,0.0773343907258033,0.08822921731719656,0.40468063531622067,0.38131499672895525,0.5815246891650976,0.3805617207713963,0.7142749872412846,0.023634908117263848,0.3975444984925903,0.44136109288129166,0.33689534181430875,0.29336016592399217
Cingulate_Mid_L,0.5689749762808443,0.7262194414051639,0.5327113140343056,0.2817995883438846,0.2706522608946285,0.34847686397989197,0.6507009064190653,0.41079224946734494,0.3546025381021741,0.10844044148517877,-0.14770488786594457,0.3380351870453358,0.6068222389765953,0.658296467809063,0.42102799462977664,0.3785716843084814,0.6433465832820867,0.39040855200823416,0.5977605719522442,0.03712101286899658,0.3645276658238824,-0.022716117821554995,0.01842751378733312,-0.0817560493712189,0.30635706874882757,0.4029749877492874,0.3054509695105751,0.6158244745201121,0.6507484762536413,0.449117533080927,0.5447411430458221,0.11961746801059783,0.24395463145271953,0.6792878864921277,0.5468362092202915,0.1690752651649213,0.40723529805607694,0.20343840502151175,0.16831711415606432,0.2119506288790213,0.15067154756242973,0.5457017861305988,0.359706461265854,0.26411651918078616,0.27920558147400476,0.7689019390458548,-0.1428765840987381,-0.10112955658280726,0.6335724987799279,1.0,0.5480290310901447,0.2755071002985037,0.23046165389828152,0.43369545045066427,0.5176442913612214,0.7202273165031292,0.2631581523815737,0.39155990259851914,0.09325258648086544,0.2442634714709971,0.41654195042778824,0.3945414824783981,0.6132777773767566,0.3471303584447937,0.5264955752539879,0.052779789976275276,0.38357389956489396,0.5530420769910712,0.24824353348389527,0.5278032017075583
