,Supp_Motor_Area_L,OFCpost_L,Precentral_L,Temporal_Mid_L,Paracentral_Lobule_R,Cuneus_L,Cerebellum_6_R,Frontal_Sup_2_R,Cerebellum_6_L,Cerebellum_3_R,Cerebellum_3_L,Temporal_Sup_R,Putamen_L,Thal_PuM_R,Thal_IL_R,Cingulate_Mid_R,Thal_VPL_L,Cerebellum_4_5_L,Cerebellum_8_R,VTA_R,Amygdala_R,OFCmed_R,ParaHippocampal_R,Occipital_Sup_R,Vermis_8,Thal_VL_R,ACC_pre_L,ACC_sup_L,Thal_VPL_R,Parietal_Sup_R,Frontal_Inf_Orb_2_L,Raphe_D,Thal_PuL_L,Rolandic_Oper_L,Thal_LGN_L,Precuneus_L,Vermis_3,Temporal_Pole_Sup_R,Frontal_Med_Orb_L,Vermis_1_2,SN_pr_R,Vermis_10,Pallidum_R,Caudate_L,Occipital_Inf_L,Red_N_R,Thal_LGN_R,Olfactory_L,Thal_MGN_R,Thal_LP_R,Thal_IL_L,Thal_PuI_R,Cerebellum_4_5_R,Occipital_Inf_R,Cerebellum_Crus2_R,Occipital_Mid_R,Temporal_Sup_L,OFClat_L,Cerebellum_7b_L,Vermis_4_5,OFCpost_R,Thal_PuA_R,Thal_AV_L,Lingual_L,Insula_L,Parietal_Sup_L,Calcarine_R,N_Acc_L,Frontal_Mid_2_R,Cingulate_Post_R,Hippocampus_L,Postcentral_R,Cerebellum_10_R,Frontal_Inf_Tri_L,OFCant_L,Temporal_Inf_L,Hippocampus_R,Calcarine_L,Temporal_Inf_R,Rolandic_Oper_R,Frontal_Sup_Medial_R,Frontal_Sup_Medial_L,Thal_MDm_R,Postcentral_L,Occipital_Mid_L,ACC_sup_R,Rectus_L,Cerebellum_10_L,Cerebellum_7b_R,Fusiform_L,Insula_R,Thal_PuL_R,Heschl_L,Thal_MDl_L,Frontal_Inf_Orb_2_R,Lingual_R,Parietal_Inf_R,ACC_sub_L,Thal_Re_L,Vermis_7,N_Acc_R,ParaHippocampal_L,Putamen_R,Red_N_L,ACC_sub_R,OFCant_R,Frontal_Inf_Oper_L,Raphe_M,Thal_LP_L,Thal_MDm_L,Supp_Motor_Area_R,Vermis_9,Temporal_Mid_R,Cingulate_Post_L,Cerebellum_Crus1_L,Frontal_Mid_2_L,Thal_MDl_R,SupraMarginal_L,LC_L,OFCmed_L,Fusiform_R,Cerebellum_Crus1_R,Thal_PuM_L,SupraMarginal_R,Cerebellum_Crus2_L,Thal_Re_R,Thal_PuA_L,Olfactory_R,Frontal_Inf_Tri_R,ACC_pre_R,Paracentral_Lobule_L,Rectus_R,Temporal_Pole_Sup_L,Cerebellum_8_L,Cingulate_Mid_L
Rolandic_Oper_L,0.12049485373737401,0.6611830560682884,0.3813088264715056,0.4014099656233161,0.38980490213996283,-0.18981144119310978,0.03976584524807943,0.5070378949814424,0.1370638023589649,0.24705960536451305,0.32773769964299226,0.2670264807802743,0.7449471617638508,0.07480027158684849,0.7168024861686337,0.5363691100396398,0.4512164184128895,0.4004340318188737,-0.04810329910704189,0.15131521787795815,0.20952590454580464,-0.2696543585605071,0.4499582261326129,-0.11966496302173228,-0.31010040179276566,0.4819576159298205,0.46790239486761614,0.7165375560140964,0.3305470577319895,-0.2526706450321758,0.6972823548970842,-0.16376985626203217,-0.03947965974439747,1.0,0.6717987293442202,0.08969517927747787,0.6745125893120828,0.058588450097723885,-0.1796059059922774,0.4325907105984134,0.29068917465964966,-0.0337337009200489,0.5683887813806856,0.6080346584603475,-0.09280123672176656,0.39633294701045635,0.5417435309183867,-0.12455489838828218,0.4741967582415494,0.11645883422515857,0.5420816333894328,0.16008256768890666,0.36990917554836955,-0.2302485394289702,0.1146685496218628,-0.2797409024557117,0.7928378295802374,0.05928212988093921,-0.07032822168914515,0.2132259277128899,0.28393162529786525,0.04775838333357214,0.6496078721485332,0.3813218598553326,0.8363405577660763,-0.20471243024090682,0.00699683130356787,0.26373088458476407,0.5383633504620333,0.3122397429814098,0.6104487955590833,0.4516413826792162,0.32806971786077327,0.6802076839293779,0.5264758035392263,0.45456018668177667,0.5282495248058966,0.12122108615749523,-0.02563102954834918,0.235176964328494,0.5491865344549266,0.6892171619915543,0.41002908958899476,0.5551856500973696,-0.17648325086309039,0.5537822743623464,-0.10010253418790675,-0.19367630942268513,-0.1633213742100009,0.5686678029562232,0.558911160655968,0.10651099254233205,0.17585694402883328,0.26585947093522344,0.3738201800166442,0.21648046041407662,-0.05265821150682413,-0.06790613237598675,-0.08509528069468532,0.04293649569925774,0.25856634736359946,0.5540057170591974,0.6715407970375402,0.21108478359596153,0.22084637634166088,-0.0071858894938206675,0.755668512319458,-0.07705735211181006,-0.03215144427458437,0.30042055486410124,0.2398689828028959,0.46114718431942225,0.188465419964507,0.3287909908651919,-0.0616276296954304,0.553014831427679,0.12875665715582915,0.39085363277788143,0.3951414266319724,-0.16474964577818818,0.3070849809425101,-0.015018978567894482,0.4311784203439198,0.0820905158890617,-0.1637434038652523,0.06663771656111989,-0.04727793155406126,-0.08684889673249128,0.5027648033528761,0.5425083494198321,0.3482647189387174,0.23244071447719195,0.013284400430804099,0.00504475561541473,0.5327113140343056
Thal_LGN_L,0.30643470797464717,0.4827671637323811,0.3786011291366611,0.5550187976403556,0.36069317120363287,0.07468097069530487,0.40237082224824305,0.47508156305091614,0.4271463657566032,0.2467964951542399,0.6085856607987733,0.39670591056480853,0.5435131875267312,0.17791071951241386,0.5964281243553383,0.6527210387481474,0.5105317089028698,0.6506172656183803,0.06154536385511516,0.09928122993173909,-0.0013350925711334096,-0.11842441040582705,0.36541243150049496,-0.012518223722761743,0.07877459098971364,0.4444592509230686,0.28682842630992633,0.4356414114808611,0.44675744392837263,0.02693318576151441,0.5885827189103391,0.04378187513757246,0.07385264653538465,0.6717987293442202,1.0,0.316887047302,0.6617661471620436,0.34711360420754306,-0.027589518457425723,0.45218421047887314,0.22117972996888938,-0.24336928750852102,0.3977601042434752,0.4819051272898222,0.24055867664179656,0.5441456744226407,0.7078055698720419,-0.13232845477625,0.46156255357035036,0.1466930509337393,0.6582784417275296,0.27564590120715754,0.6597818782161425,-0.1612274408284803,0.27967080509804654,0.08625042125482178,0.6365256678900939,0.34573783875571973,-0.006192201049881172,0.5104850297356298,0.09298829694814192,0.3110012401728694,0.357069655243214,0.6119747686258795,0.7272199492858,0.08393974412993345,0.27516291038544916,0.33863833063325754,0.33817711152814967,0.4825852786036542,0.5432585757044713,0.4528645119188854,0.4404391581964411,0.5394707227450399,0.34089938110537277,0.6509326152728465,0.36438478099747973,0.42124935176062345,0.09737938571943404,0.42669975393956616,0.3839984793532331,0.5106093550602974,0.3089122387642327,0.5208019013931471,0.05909467012568179,0.36900487899846307,-0.002007586788328443,-0.14683618398537676,0.01391938531690422,0.6583262059159267,0.6532392030068441,0.1424092553561272,0.16447686605612832,0.14803963477819726,0.2598669313000298,0.5197812170919035,0.18727796157183135,-0.09090372374393722,-0.1465353184012504,0.12012178578902391,0.17375716625954282,0.462106301101315,0.5032390160093615,0.3804760853754322,0.09597419525715828,0.1511737780099179,0.4875409644802363,0.25245069833351447,0.09649165059359992,0.2872319758095943,0.33590887304364103,0.15679367930409052,0.4011973994322093,0.46231400713319554,0.14610372081219408,0.3913800312030881,-0.018751707094009158,0.43669986309925723,0.36996421374013,-0.16087749171171617,0.6194985603984243,-0.013339438965320192,0.5267191657309261,0.23866067410915584,0.17883641583759408,-0.10465567320662124,0.2079325861723902,0.050948873256082834,0.42188438644251514,0.35890415576198176,0.43792288223641535,0.06178505018280419,0.21968126501561022,0.2607270451503092,0.6896765784353135
Precuneus_L,0.6193316226618989,0.08026906054032126,0.6544507997116029,0.3938923994809539,0.7600902566732736,0.43958414602094126,0.29558765462224473,0.41309796743167215,0.21638934899082787,0.5133086943909585,0.36407228383625867,0.6099198311091337,0.10724528083309597,0.2992790242980064,0.34216166502053186,0.5975485535363938,0.5817051023532208,0.5747811103803951,0.31617224163536883,-0.05342864391213972,0.0318977308980206,0.1498591070534233,0.3609052653164889,0.6878886442578741,0.14001527116291732,0.10815234826553916,0.003062287972611851,0.2557129514587882,0.5632121488882683,0.7142469814734222,0.1781957375283172,0.06440707688527557,0.5999972019500128,0.08969517927747787,0.316887047302,1.0,0.5754646666359741,0.1508065616925265,-0.012034154427417749,0.09426311407029533,0.16815170135033353,-0.019989156973120984,0.2212391987313783,0.2491057032295195,0.2000749002799209,0.04191097999932404,0.39518135746813815,-0.05403905456723253,0.3571112656728089,0.14604895834563872,0.4983434927430576,0.4326441790316298,0.711250890202447,0.01639220304653529,0.37206839203235814,0.16635898102951654,0.39181180982873626,0.041967235647400125,0.2067302099706208,0.46599149908374193,0.08815781641849564,0.21587530907798444,0.2646118181741975,0.4886473795256001,0.14144643753138958,0.7344282688667528,0.4964262113443067,0.149598751637487,0.4765377480558767,0.729476796504033,0.5156653303753563,0.7073354461088116,0.26450620035497846,0.4398137610077204,-0.018937239081510366,0.24498294551240862,0.44676496259934595,0.47685958621240637,-0.01820096387919679,0.22812549453624967,0.22360525243359422,0.21657178441451064,0.245827460515939,0.6295034276410764,0.4172283719215714,0.057588005409234505,-0.042573617027904395,0.1722944845404316,0.12302169539217471,0.5344462684740326,0.3498083253409235,0.4629737176885673,0.3736267954018345,0.17960093790196419,0.23715326605126918,0.5605369883550154,0.6059989037315533,-0.1921386268437647,0.2159308322895458,-0.00395046797544313,0.03322193095632949,0.4411874082677184,0.24656679183721103,0.24504937733620566,-0.045396649717301264,0.014633578037809406,0.37413582160625203,0.28114124244414446,-0.10601824513336158,0.23486975640345603,0.7248783328986359,0.009603460574413808,0.5630128977346355,0.7679175815382074,0.0499674866900513,0.5739337221430164,-0.01877649041015917,0.4302770018224623,-0.09686688358259128,-0.04845281328179656,0.3825065814191671,0.1403412196959963,0.5312240343977535,0.6799518758083077,0.0736226301173105,0.28914427317918096,0.21989919008222256,0.1400604530346494,0.5588351259748048,0.0740902025011008,0.7474926231300572,0.08901703626038784,0.056673488444892936,0.12299667049527717,0.5480290310901447
Vermis_3,0.5029858654388085,0.40440448940000423,0.7093298780946182,0.40855296682362596,0.7225180596278794,-0.02694519917789099,0.06916323247383892,0.6030477754546394,0.04810897542537438,0.42398446200824713,0.4584269926191556,0.5787418682185349,0.6364570413265583,0.2003032356628094,0.7042238617607917,0.6862151400128892,0.7356874517687894,0.5631279477446202,0.08031719771937731,0.10459446052857908,0.35862660175414907,0.030179271318952462,0.7086722831326837,0.15568629876522244,-0.17838669410372673,0.5215420836527076,0.4039708279300215,0.6561131346097744,0.5778721942534987,0.13091921420469427,0.5691591073842144,-0.18009859630484892,0.3233436944073616,0.6745125893120828,0.6617661471620436,0.5754646666359741,1.0,0.026744615552171863,-0.03029028541126834,0.3131289904414781,0.491037041667367,-0.05434402071565346,0.5923667167193815,0.6683351229319761,0.001519134856751487,0.36110854270826265,0.7423476027764677,-0.08761732562243527,0.5252151497224734,0.24266602380297927,0.7015495015281447,0.2693932635559536,0.6953904775137478,-0.1554204894197784,0.1469181778007045,-0.13532648012547394,0.717056477533731,-0.011755829627718189,0.06647930048091588,0.34989931733498686,0.3206041118569857,0.18001613706661246,0.6751345069955607,0.5278988651230364,0.6647371884473814,0.1879580540680673,0.18760403030687237,0.2864145589957043,0.6951026096200427,0.6207589727076983,0.8516696297298179,0.7562288057399644,0.4559981452338989,0.7248359054848404,0.26733463929214357,0.4430495073867744,0.8017905019517787,0.29494489434406757,0.013116217687237827,0.2913714280902769,0.4916923026241553,0.6157463565626489,0.617074944678727,0.7824548389384228,-0.0518325150343152,0.5156631616894514,-0.050948632581678255,0.17998535542410043,0.0032896066690871768,0.7085488708910774,0.630920594361987,0.2605280050875215,0.46985266138848386,0.44832609463397816,0.46967677494455506,0.44714415587146616,0.25922318138818196,-0.13726064456615034,0.14372115949062947,-0.15686271080510783,0.23894657242751122,0.7460830831004388,0.6790183453468381,0.2768616235742659,0.1034228287887894,0.09040285272664152,0.6966119823274695,0.07487042612826204,-0.1355233001227631,0.3639646280135646,0.5997609836094976,0.3612734829726653,0.48142618497583395,0.6938378419463126,-0.05496220307211469,0.7304528986309669,0.1725927282114286,0.4323964249107337,0.18274157070407376,-0.18135920506786568,0.41786666782930115,0.0009333683639237886,0.6268406321131719,0.43183004517865103,-0.061796962032290306,0.15803231708875498,0.09035284091917913,-0.04048686535565019,0.7431943888297835,0.41060779448857804,0.6944569641985449,0.11957777733325999,-0.027869810942379808,-0.04864400333594917,0.6587974417120581
Temporal_Pole_Sup_R,0.028257476345530944,0.10796365820353397,-0.024181170742054812,0.3506509677025224,-0.1439341135791567,0.32818304018791067,0.7858738439250966,0.18587627865137435,0.7365278494496669,-0.20266969399950582,0.5635989158574713,0.3533596124962254,-0.031688871205274485,0.054662884716474715,-0.04630096817554706,0.2957265556715764,-0.14031574556396634,0.45722686228711834,-0.0180114925555159,-0.17129501538905276,-0.728677778532945,0.16182361930482034,-0.15394438454337345,0.10729238600937499,0.5604794174809854,0.0727981521036209,-0.22245191189346483,-0.06664533021838205,0.036343423267144064,0.19088428336514046,0.23469886461686082,0.18715716510767605,0.007948410883755148,0.058588450097723885,0.34711360420754306,0.1508065616925265,0.026744615552171863,1.0,0.033711241279829766,0.29174262653128546,-0.17014795295331694,-0.5196920444724554,0.12972597018848822,-0.14373346732665523,0.5425207856992357,0.3182236416143358,0.21399894288217308,-0.1012096300395433,0.10343138340066518,0.11486791396163419,0.2248635898151503,-0.09784808810122327,0.4254454739178631,0.008189543828064319,0.38406491408724835,0.6230680865555094,-0.019229461887354294,0.6538053324309385,0.05806400770403469,0.4135674146720027,-0.3766380566947679,0.33421982444689996,-0.3110938348884515,0.4671562420967839,0.0797743339075221,0.24185806513592198,0.5104158696812543,0.3327897138686695,-0.19523310402724142,0.2992128014037323,-0.2003943591837668,0.11189856815383085,0.2801893076751102,-0.06126864793921568,0.026684881944085016,0.32939584981046777,-0.38621758185446947,0.5049877119261901,0.4360793570843513,0.7266852393800562,0.07765804080140462,0.12826619320980898,-0.09557732420659457,-0.034046292128713754,0.36319497781318716,0.009812396849870328,0.18852967024801096,-0.27290710428751536,0.16778886497015522,0.054625879651287186,0.41990483125456946,0.2526762853063062,-0.22554970520886716,-0.21077657594911278,0.18955332146597503,0.6047804976938715,0.33608050451544663,-0.09693215072125196,-0.1698772328492961,0.2924955913509492,-0.09560994516739817,-0.24300442361132651,0.03281475413041519,0.4013256099243537,-0.12496388147275325,-0.06992015519709062,-0.22594951319232862,0.3817147102503359,0.35073549942717014,0.10168647982064631,-0.07515389789901228,-0.39236797840105686,0.3167441897230408,0.19581209381794426,0.12569263921276153,-0.0638810915660664,-0.21236961547670108,0.06795193795102404,0.15104952444769298,0.24559367619566363,0.6186676400013215,-0.2647453103717201,-0.09308098413086728,0.3004524693709575,0.6323030785723555,-0.08570664250561025,0.07768861711181659,0.5067988123413796,0.009016226019213255,0.1612282098638706,0.01253731986964265,-0.06977327213151328,0.3816294672108754,0.48613437204603865,0.4029749877492874
Frontal_Med_Orb_L,0.018076048696490217,-0.04241631675754861,-0.08882824269314767,0.08160731983929155,-0.05736304471381626,0.10217301890054682,0.06845484877179664,0.05934389856905421,0.016218304848066793,-0.0285040550402452,0.17725672980971013,0.06620859161705013,-0.2291121445017106,-0.018743364124721704,-0.12213789156164889,0.02355758913733482,-0.09439557586258991,0.14330934732979622,0.19554332601484545,0.032177060615174655,0.025194856687601772,0.032956402858910425,-0.07942741963179825,0.016569214045743692,0.03295205979923932,0.14959599061983084,0.1358918911239106,-0.22037909691769322,0.030864811107523486,0.12474763157201278,-0.13986030427520926,0.031708985052069996,0.12501274430453713,-0.1796059059922774,-0.027589518457425723,-0.012034154427417749,-0.03029028541126834,0.033711241279829766,1.0,-0.12861608695021523,-0.12400902818817805,-0.06670303323023548,-0.22894381481896278,0.06145913108447423,0.09525040645098985,-0.036270796753924445,0.019442738002071986,0.0215754305136434,-0.05855003986392824,0.09818527270028007,0.021080074134272566,-0.00349910437877231,0.0497848455230265,0.33906902177857307,-0.10396767064812229,0.1981709746898025,-0.19839633179447375,0.11452490195055585,0.028408742205707424,0.05274016109667836,-0.0679566157377453,0.23089068936153534,-0.10972921148088617,0.09443653655982628,-0.11124194411623141,0.03290565641518637,0.05272902029641416,0.04228727668424573,-0.029343177722220767,-0.0009747415638349139,-0.013391692318696545,0.06544104228355087,0.0010050494665384908,-0.13991023631768562,-0.18670283002783158,0.11209309455230254,-0.027029030686310403,0.09737002809233462,0.03573187078752688,0.07066510291302178,-0.06769998214699682,-0.028287998264847652,-0.0005439926349506327,-0.09020592633048942,-0.06461742212946417,0.038985665068922336,-0.015945373378897516,0.11761618919726595,-0.04433042537595908,0.09107319606231155,-0.05808695769789467,0.02427236433957989,-0.0373970258999672,0.016568656596192364,-0.02588971084253715,0.11039416003513093,0.1751971298048587,0.16439666949649215,-0.03051068304835299,-0.037171730906591295,0.09164157321435167,-0.04573258535017232,-0.13957034227741041,0.04879329088740119,-0.07116100446041856,0.021235138004817366,-0.08201102742905747,0.16612666223892217,-0.14212104927464758,-0.15374940587672664,-0.002936835324645193,-0.24554142286771333,0.19498106022548573,0.023634908117263848,0.1851681048890027,-0.09942865263790708,-0.1614744821496415,-0.13932780962589777,-0.052762263223844835,-0.06212449526486056,0.12650610305676,0.021906429953970224,0.12294595375259605,0.1656288416699547,0.2064096210318307,-0.09593743044059838,0.1164043718364668,-0.1972353780873761,-0.01733141743022115,-0.03238599634878651,-0.06960798811019474,-0.04089162650655126,0.16424719495215537,0.14711107180139202,0.052779789976275276
Vermis_1_2,0.0014300861061661428,0.15690475987225638,0.05995972821423008,0.4603640870734841,0.11890171426473492,0.05297766892377685,0.4259666957389525,0.051718580581253094,0.5495167523347586,0.006452634075531981,0.4367865159557721,0.23407343081100151,0.22651435836665754,0.23199031550145827,0.34249151836953085,0.3691982512645611,0.17070212207633503,0.5142728304161506,-0.15307409597320903,0.22875440256106883,-0.3106360211094364,-0.2647325138315743,-0.0570396840621229,0.034585603361927765,0.09543495810711335,0.03964162704377519,-0.12602744752731995,0.06491337112929425,0.0677285801575085,-0.04136380352944804,0.04907932012402176,0.08328698843609338,0.11427689890551092,0.4325907105984134,0.45218421047887314,0.09426311407029533,0.3131289904414781,0.29174262653128546,-0.12861608695021523,1.0,-0.26959816973129735,-0.002032349706840037,0.16604935648129154,-0.018332837274527666,0.12127148629701176,0.1879924112708652,0.21342304954724103,0.029902286351571522,0.29837948061199854,-0.052953263141357,0.22294240002920265,0.16029669298902985,0.2965466161088726,-0.07222727478027101,0.20825893349068308,0.21804468020539394,0.4590361741546901,0.3170447566188487,-0.2177967153627876,0.5552400422282495,-0.29883580209237964,0.32200973024939367,0.09753707897879661,0.6524321865844299,0.3704596374808418,0.05926776610189954,0.22152516487726387,-0.115964420928823,-0.14415110015642527,0.3092744129911476,0.060993715916753274,0.19971622654508908,0.34062632483621025,0.24523026926427183,0.047263569523540265,0.5791353697459186,-0.0429866423436618,0.3767155311202128,0.26436197470965545,0.42439099981696987,-0.03481929110759554,-0.009057066645876796,0.0011143535775863932,0.2003325024857671,0.296087713400787,-0.07362019316931567,0.13964208970992673,-0.604871787994399,0.22162762279230122,0.3282349857617271,0.17501890032904827,0.33702499737110525,-0.16678256705407057,-0.2731359329884356,-0.16658546617246914,0.49705232032613234,0.018121091456721423,-0.08460591850096617,-0.38673833707768596,0.6061009423360271,-0.07540422690249875,-0.025643608390178943,0.07429220094065439,0.12282379799446473,-0.016349252088554905,-0.05133090132261296,0.17532601155555838,0.22333531822956929,0.31281518845513606,0.1542393117091064,0.038376051660246865,0.01654123027173147,0.14377093024260837,0.17468117098397498,0.29438272323998405,-0.029737205073999486,-0.07052782145514716,0.3741536069917884,0.608059277595773,-0.12595192608229916,0.3108666048724879,0.08826116468323326,0.2738023889420827,0.07450500219726008,0.16762854280800005,-0.038985546298668315,0.1999073522059862,0.16774044311252725,-0.003314742716541318,-0.08926230725456984,0.1135755979934464,0.23236914906448902,0.1662108740598791,0.3045920533139992,0.34847686397989197
SN_pr_R,0.18118543189290595,0.18821189233173494,0.40270533285480536,-0.008705321597560794,0.27290870592107164,-0.26373783204090684,-0.3270228067011365,0.2220717791824764,-0.3589554567618652,0.07459099330799017,0.06849814177293286,0.23888084198192416,0.5359577782444089,0.08782347153837529,0.38960307567817093,0.1713368255810879,0.43833534304195115,-0.07278197593175435,-0.12840649494196796,-0.009812607438161335,0.5529351955711125,0.277760214085636,0.711847856279353,-0.18283637567809904,-0.18042679953248356,0.28990885476086375,0.43634019555105463,0.46752991869221017,0.2844223807239206,-0.10470892908232722,0.4405713614384241,-0.2288608146736648,-0.0517927785256181,0.29068917465964966,0.22117972996888938,0.16815170135033353,0.491037041667367,-0.17014795295331694,-0.12400902818817805,-0.26959816973129735,1.0,-0.03893843577660398,0.46931580105619375,0.4122601052809824,-0.1617144093219988,0.25062803597713995,0.5266098410117473,-0.014514954090940176,0.13733355540248524,0.03776482167498967,0.3440212140440139,-0.16694364351798047,0.23565714908043955,-0.19922475304858575,-0.19990750871842608,-0.2031011626366403,0.26096534228576834,-0.31886263413642435,0.16647533608997225,-0.13821104218797584,0.5347194682951375,-0.2400298532466977,0.35751450880068925,-0.058306747860170344,0.3571058331870222,-0.08917121455593226,-0.12456322335840948,0.345856107477847,0.5132297156803762,0.15724400463200336,0.5881508947611539,0.3068597507058098,0.1553969711930964,0.3326951121409279,0.4202884995277032,0.03117813997950738,0.615933054627399,-0.12466630735345312,-0.0909239609735514,0.008810780014235072,0.447275222316398,0.38154171661240355,0.5413541014814119,0.369246360762701,-0.34767407078158163,0.32713216869070877,-0.01023796847115373,0.45796172475169283,-0.12824960953042092,0.16478184614091826,0.3702710503235353,-0.07469641706938944,0.38098286211155385,0.46856561884616305,0.45348269298106075,-0.0730098041101653,0.020516096375258013,-0.07596877959967714,0.24430492852092048,-0.4739915406628697,0.211638688244337,0.5928356045076079,0.6000197266924093,-0.02167545678728132,0.11563521791501052,0.10636982238194242,0.3876896088118737,-0.19162349613997354,0.012817329461004353,0.3895831160449644,0.27939052235899275,0.24044910371569464,0.14801248830046923,0.26856168511498113,-0.35337259636847856,0.49227455382640617,0.4215494973468576,0.06818193358868202,-0.1082530039390367,-0.13878923317933906,0.0653749142887997,-0.2857770692929942,0.022725982474477935,0.09288833954466695,-0.22332253847589953,0.1757258335935348,-0.1350188824468259,-0.006401622807309665,0.5053772884154363,0.403125530562655,0.288860723935498,-0.10734143098261767,-0.39429019322221637,-0.363386473892364,0.20343840502151175
Vermis_10,0.1376991666629001,-0.07089065189253917,0.003026222946272648,-0.21096990749581718,0.11476818611365708,0.1581854233415442,-0.3064144691906608,0.04301752221174747,-0.1819731652587536,0.4297917480929322,-0.39937263057918665,-0.39217001445721106,0.023928116489414477,0.4371581668500039,0.10383105637904812,-0.00594613352631385,0.059150023401460014,-0.2393039809722552,0.28581064776156984,0.4491115828952502,0.39510286353036095,-0.16256951936041222,-0.006760635284607827,0.12621435802421369,-0.2059104547386741,-0.19977766453593276,-0.08883756210562282,-0.013257878267506674,0.25979786946170585,-0.012797067655276568,-0.15605281061013376,0.3036463242632929,-0.01825054749809838,-0.0337337009200489,-0.24336928750852102,-0.019989156973120984,-0.05434402071565346,-0.5196920444724554,-0.06670303323023548,-0.002032349706840037,-0.03893843577660398,1.0,-0.17041494246029468,-0.04717377678024592,-0.2869879173173372,-0.08387631933222717,-0.3366566528655724,0.12307484398258797,-0.08569270577242266,-0.3983639998008981,-0.19923799419461652,0.4055441762259151,-0.21861623963971666,-0.19078521710655574,0.03408336831859741,-0.4926460105162575,0.05278527400583068,-0.15151094931025022,0.14088457064263984,-0.11426606744125911,0.0010185645843523562,-0.15173598256687007,0.14625708641317808,-0.26592278336877545,0.04791902485901106,-0.10151780875288512,-0.09444956337136778,-0.39683057491739426,0.05882518238002307,-0.012636888138347329,0.09184669749607957,-0.03153477890146918,-0.4261834150968394,0.06370302441336949,-0.026971969996827022,-0.24541820788685642,0.13506686046724573,-0.08741007902696914,-0.18984195031989368,-0.5514416063242449,0.1139141171989849,-0.053711040280678184,0.07689153025083843,0.1505460206667172,-0.0650168003210186,-0.17043082640673513,-0.09051082468240801,-0.05204599529629537,-0.09529696853981107,-0.1580722754936441,-0.09406774931545911,0.13890216899188057,0.27649602697030057,-0.07474051548670495,-0.3477180622441476,-0.4474755329903247,-0.10593301994939748,0.07757410114470101,0.136072972603075,0.1567057689267402,0.08044257189713762,0.03497647391131984,-0.1486644233969976,-0.48523964486155263,0.08583122430036116,0.00770719427515188,0.1449830868792922,-0.04855402471423693,-0.01808209851609762,0.2575321785268818,0.16336598387514237,0.2943747564379151,-0.36316096722800556,0.023521088952509896,0.07773748733955595,0.10447572968160891,0.36373226134698533,0.2124555216635808,-0.05929894208175022,-0.24377316132994273,-0.3869520344297092,0.2397628977364813,0.1910926608011418,-0.14720248692189147,-0.4663073192852382,0.04872125484071233,0.09984235876980739,-0.33544005921003245,-0.0942198873642021,-0.27916892946736954,-0.0693885300979146,0.027982743678308466,-0.3084568665122308,0.04177039211102597,-0.09895128436032859
Pallidum_R,0.16552388290258735,0.4379713685715069,0.4583419051293178,0.09158455134992889,0.38099045527578823,-0.22525814404360378,-0.11357031004483692,0.3551561633634689,-0.06575902413002603,0.036563112855609696,0.2220827353721294,0.47688519833501014,0.7671276628668519,-0.03485184833115962,0.4424860355452945,0.40314047089720273,0.24317825767492363,0.16187894081176724,-0.16945899392851382,-0.08633494999593407,0.15695375697545239,0.18580987228965856,0.6322203148087328,-0.11310418480733228,-0.23937602503317526,0.4783101010827797,0.30507952626958856,0.6961072340288414,0.13106386747338108,-0.042032135640079966,0.636344363125859,-0.4077116781762707,0.08126880168936644,0.5683887813806856,0.3977601042434752,0.2212391987313783,0.5923667167193815,0.12972597018848822,-0.22894381481896278,0.16604935648129154,0.46931580105619375,-0.17041494246029468,1.0,0.5263890787245161,-0.020243596985568445,0.3442603639342344,0.6103356407092154,0.10832651478060616,0.2834770594788536,0.2521450818971948,0.3583310267969885,-0.12599126010380204,0.3054740082988095,-0.24967407366956515,0.13150581548782286,-0.0920721756109307,0.4927034407924568,-0.07372600381230388,-0.08164845819336992,-0.023522389104310915,0.3799726574804001,0.1156252873615161,0.534620638711183,0.1556000693197965,0.5854557799259656,-0.040056563741066184,-0.11892265719393717,0.5599758175658985,0.509727218760766,0.36861656511020463,0.5593615062724913,0.45137899268126236,0.5130806283619473,0.6300106741397028,0.4824513010841996,0.28293224966518443,0.5554702373922092,-0.018637098675055166,0.1026411189231552,0.415086650964327,0.3998084099102463,0.5869450891530557,0.5913176550891712,0.4377300033542283,-0.24017264656754714,0.5004504755530558,0.20371025237547422,0.13660139995892867,-0.12825767367220914,0.23684284971980546,0.5615406792867195,0.03475343281339265,0.3502653440181468,0.3152173522993626,0.659474511451976,0.2027717338146303,0.11507820875396238,-0.15902007817062713,0.13085750655284395,-0.14927470746542504,0.25956956726570196,0.59189127554907,0.8231766065292326,0.3112573782803065,0.1544209161470794,0.07262351917714206,0.46956618262981664,-0.14180057731239026,0.07733071939733224,0.2909687477649959,0.282975431153371,0.2501873545662359,0.2331615170823848,0.3805617207713963,-0.502266723358113,0.534971179899752,0.16345467930078156,0.0198160610403578,-0.05293200024860027,-0.10729118004798932,0.08748593948959309,-0.2276984613671403,0.12815816176235145,0.2286880620521173,-0.04281179602672566,0.3285982818026151,-0.31253405496437836,0.2827825267788782,0.675168100407413,0.5870974629036768,0.3857829143612489,0.16108095727568228,-0.04148353149405383,-0.22739544905335438,0.3471303584447937
