,Caudate_R,Cerebellum_3_R,Thal_MDm_L,Frontal_Med_Orb_L,Caudate_L,OFCmed_L,SupraMarginal_L,Olfactory_R,Postcentral_L,Thal_PuI_R,ACC_sub_R,Cingulate_Mid_L,Thal_VA_R,SN_pc_R,Vermis_6,VTA_L,Occipital_Sup_L,Thal_AV_L,Parietal_Inf_R,Cerebellum_10_R,Cerebellum_7b_R,OFCpost_L,Red_N_R,Fusiform_L,Thal_MDl_L,Thal_MDl_R,Cingulate_Post_R,Cerebellum_Crus2_R,Raphe_M,Thal_LGN_L,Thal_Re_L,Frontal_Mid_2_L,Postcentral_R,SN_pc_L,Lingual_R,Heschl_L,N_Acc_R,Calcarine_L,Olfactory_L,Thal_VL_L,Temporal_Mid_L,Thal_VL_R,Rolandic_Oper_L,Paracentral_Lobule_L,Thal_VPL_R,Hippocampus_L,Cerebellum_6_L,ACC_sup_R,SupraMarginal_R,LC_R,Cerebellum_9_R,Precentral_R,Precentral_L,Frontal_Med_Orb_R,ACC_sup_L,Cerebellum_9_L,OFCmed_R,Vermis_7,Thal_IL_R,Red_N_L,ParaHippocampal_L,Parietal_Sup_L,LC_L,Thal_PuL_R,Frontal_Inf_Tri_L,OFCant_L,Frontal_Sup_2_R,ACC_sub_L,Cerebellum_3_L,Fusiform_R,Putamen_R,Thal_MGN_R,N_Acc_L,Cerebellum_8_R,VTA_R,Vermis_4_5,OFCpost_R,Frontal_Sup_Medial_L,Temporal_Inf_L,Thal_PuA_R,Cerebellum_Crus2_L,Amygdala_R,OFClat_R,Pallidum_R,Rolandic_Oper_R,Pallidum_L,Frontal_Sup_Medial_R,Occipital_Mid_L,Cerebellum_Crus1_L,Angular_R,Thal_MGN_L,Precuneus_L,Temporal_Pole_Sup_L,Thal_LP_R,Vermis_9,Thal_PuA_L,Heschl_R,Cuneus_R,Calcarine_R,Cerebellum_4_5_L,Thal_PuL_L,Supp_Motor_Area_R,Insula_R,Vermis_10,ACC_pre_R,Thal_AV_R,Frontal_Inf_Orb_2_R,Thal_LGN_R,Thal_LP_L,Rectus_L,Thal_IL_L,Temporal_Mid_R,Occipital_Mid_R,Occipital_Inf_L,OFClat_L,Thal_MDm_R,Cerebellum_10_L,Temporal_Sup_R,Thal_VPL_L,Thal_PuM_L
Cerebellum_Crus2_R,0.023355991149235783,0.4765425904361228,0.22998737061274457,-0.10396767064812229,0.014124911318466521,0.1367107130999389,0.292806418130083,0.30786169839936206,0.294379551104927,0.49297282080877614,-0.01604474177264111,0.39155990259851914,0.05602726157284323,0.40970850829284255,-0.2061319398303303,0.1937755869050834,0.2757076451885103,0.051702480682785976,0.41212142998514023,0.10263516468600034,0.08006128497601242,0.19807885518966475,0.25017225949026345,0.17886507495483173,0.0179297820184264,-0.09986915901122034,0.36970120414248075,1.0,0.18008810009773796,0.27967080509804654,-0.013434942686739107,0.23771434820934287,0.33139438340277844,0.05757658347264653,0.23800364103678295,0.21925876015481804,-0.1202095134227945,0.3018894589307114,-0.00024685902818619843,0.11552279588230581,0.10302403972238987,0.13706151656549312,0.1146685496218628,0.24966661461345993,0.39400030031654043,0.11337696371596966,0.47769794342717165,0.010932129533293701,0.33757214909459693,0.07180267907268324,0.00010588279513104584,0.2752634385115306,0.2582306110945504,-0.05356660040660715,0.14459580842905942,0.16315411005158054,0.013766717528082666,0.3072488853376694,0.13638007470555435,0.25387384937824936,0.08041231590422744,0.28453506637380804,-0.09983152996959048,0.26262043447108957,0.26046797578253106,0.03710535536647159,0.35941715337120583,0.028062219688266006,0.19242471340246753,0.2858380111744735,0.011208780034629655,0.10861932863201083,0.019493431177242334,0.38585897986596357,0.05311462118931512,0.28602531583022534,-0.17902603438541417,0.20890235387985423,0.13403740922603533,0.3567723297432512,0.16905084078868882,-0.3076301758401075,0.1294032428152959,0.13150581548782286,0.1376680303284816,-0.13469289369332607,0.19296720553901903,0.2749798575368528,0.10576622447006229,0.32158112025164587,-0.16574237108840378,0.37206839203235814,0.24915072077162606,0.09978550668290607,0.006652621184329116,0.22495063399630597,0.38546760769373734,0.3526281224744031,0.3089176549110376,0.37077111236779225,0.09986306880380394,0.3435319497029832,0.43053082065897336,0.03408336831859741,-0.05716343301931379,0.043187322120453335,0.052722783606108055,0.02166921044146643,0.18189249364198307,0.11812857772441791,0.2025862747798614,0.1426439203200793,0.0888903082875129,0.190730850436336,0.4414857345654041,0.0997970476736902,-0.23104809218613614,0.17895419885720995,0.1135680868441852,0.2946426795636099
Raphe_M,-0.160200426543783,0.1298386633894303,0.10731521386842402,0.16612666223892217,-0.18728172769937312,-0.09061357174274401,0.3324641551975441,0.03894660414995262,0.1126608755301252,0.1042532616057916,0.013791791655056965,0.38357389956489396,-0.18489400205169934,0.18421849103220758,-0.4527240511766715,-0.020086717923121056,0.48291179926209965,-0.14713387446085752,0.17394768377263972,-0.03186001375465246,0.3053211989038469,-0.19500377669342223,0.23993521676104693,0.11807676777738269,-0.3573123467228485,0.003788860122591135,0.3265247873700328,0.18008810009773796,1.0,0.25245069833351447,-0.11359027069192179,0.026730067706014153,0.0729777420544335,0.2371390437101487,0.35958805687554984,-7.399706444465353e-05,-0.2380651668100054,0.4877732068137598,-0.15556159557599614,0.018251338214345294,0.28613163718164486,-0.12471442112444073,-0.07705735211181006,0.13975043605634505,0.19143185392849463,-0.01476617909080661,0.4839012268096198,-0.23991430702831532,0.2137538131903379,0.3808056466974179,-0.2829840006185001,-0.045680046900535225,0.08135477854124319,0.2621514539084969,-0.26499631297741244,-0.1022687516058158,0.04662058032675482,0.2716904847674076,0.0035912581189498716,0.018345486375772657,-0.22620920360650618,0.31231451653302467,0.23929124066082563,0.37951101037665186,0.0720557294030376,-0.22555596255868662,0.13430371822405257,-0.05057326387181201,0.48096689153213057,0.33749563712421937,-0.14324663923040343,0.031092115943511894,0.019919701181506672,0.25949981752257134,0.2697471110691475,0.5124491153673093,-0.288901262685019,-0.062170858543179185,0.25372598917505224,0.22612333231416126,0.3697539425369419,-0.329234193384747,-0.0029146099173833462,-0.14180057731239026,0.26962755889992857,-0.2779994706973493,-0.04274802858127999,0.3804457788800456,0.48283138414211607,0.24460026675735708,-0.06527114283532219,0.28114124244414446,0.19876221995168783,-0.1784751229467549,-0.4185116054653161,0.28662182678335385,-0.06880839172574403,0.3245757456795721,0.4465104797621156,0.3871320754908938,0.2660056168769713,0.13677354946552742,0.1726537975757054,-0.04855402471423693,-0.20518781825176374,-0.14860471258860686,-0.22867952599232408,0.1561523409521016,0.2575963318299449,-0.06454443202200966,0.21311284426010757,0.15614858104096363,0.35466524600081983,0.2793132428105116,0.36711112673062896,-0.15413362016265045,-0.13322143366891262,0.04854832722091263,0.14079488467400256,0.1889051234767486
Thal_LGN_L,0.38311457987698144,0.2467964951542399,0.2872319758095943,-0.027589518457425723,0.4819051272898222,-0.16087749171171617,0.43669986309925723,0.050948873256082834,0.5208019013931471,0.27564590120715754,0.09597419525715828,0.6896765784353135,0.4016618880315892,0.16261264609099685,-0.03728410988184684,0.34300168317382285,0.02221521036855399,0.357069655243214,0.18727796157183135,0.4404391581964411,0.01391938531690422,0.4827671637323811,0.5441456744226407,0.6583262059159267,0.14803963477819726,-0.018751707094009158,0.4825852786036542,0.27967080509804654,0.25245069833351447,1.0,-0.1465353184012504,0.3913800312030881,0.4528645119188854,0.18201817168584766,0.5197812170919035,0.16447686605612832,0.17375716625954282,0.42124935176062345,-0.13232845477625,0.5523667618614976,0.5550187976403556,0.4444592509230686,0.6717987293442202,0.43792288223641535,0.44675744392837263,0.5432585757044713,0.4271463657566032,0.36900487899846307,0.23866067410915584,0.3070767419665081,-0.05437596200979862,0.3129128827418702,0.3786011291366611,0.08984985325534789,0.4356414114808611,0.07503616935067607,-0.11842441040582705,0.12012178578902391,0.5964281243553383,0.3804760853754322,0.462106301101315,0.08393974412993345,0.36996421374013,0.1424092553561272,0.5394707227450399,0.34089938110537277,0.47508156305091614,-0.09090372374393722,0.6085856607987733,0.6194985603984243,0.5032390160093615,0.46156255357035036,0.33863833063325754,0.06154536385511516,0.09928122993173909,0.5104850297356298,0.09298829694814192,0.5106093550602974,0.6509326152728465,0.3110012401728694,0.17883641583759408,-0.0013350925711334096,0.3559655357861143,0.3977601042434752,0.42669975393956616,0.45703051113963084,0.3839984793532331,0.05909467012568179,0.14610372081219408,0.12780690713333337,0.3296023319669597,0.316887047302,0.21968126501561022,0.1466930509337393,0.15679367930409052,0.2079325861723902,0.26935722982028876,0.15826267881628076,0.27516291038544916,0.6506172656183803,0.07385264653538465,0.33590887304364103,0.6532392030068441,-0.24336928750852102,0.35890415576198176,0.27469118555351074,0.2598669313000298,0.7078055698720419,0.09649165059359992,-0.002007586788328443,0.6582784417275296,0.4011973994322093,0.08625042125482178,0.24055867664179656,0.34573783875571973,0.3089122387642327,-0.14683618398537676,0.39670591056480853,0.5105317089028698,0.5267191657309261
Thal_Re_L,0.2727316161186742,0.20951134321214232,0.10058315330762899,-0.03051068304835299,0.13827485296719627,0.04036775801707567,-0.08394973594270932,-0.0019191009477864428,0.14050580347606037,0.059538935754834044,0.046413302236992804,-0.039042144604071675,0.21929061965769867,0.1576617479162036,0.37807153640617425,0.09366448881285167,-0.12982708353194097,0.235694832931545,0.04895597576773771,-0.12225591859119998,-0.15767153984895027,-0.028205070093957625,-0.02946661305520543,-0.10013758426213319,0.21554345167015737,0.19467222511308158,0.12274931469466187,-0.013434942686739107,-0.11359027069192179,-0.1465353184012504,1.0,0.26579640650626946,0.14532286524278326,0.03246565628567329,-0.1602501822394674,0.3592697184269744,0.08140946556735862,-0.058684465962990116,0.09646672281236114,-0.014272857416563119,-0.22439665545087728,0.0035390956399522907,-0.08509528069468532,0.06958790997752329,0.23604935803540897,0.2391414350351878,-0.3223729536635354,0.05051110463558823,0.1011814281689638,-0.3738447615848196,0.41829657678201754,0.2842989596954618,0.22509037929396827,-0.0707071215223985,0.14120903871057938,0.37385873927460106,0.2913000439043375,-0.3376279991272809,0.05499970936129594,-0.07700831289669705,0.2680715743970988,0.08433632515225628,-0.2589642785371008,-0.0637892645273488,0.14049067970863777,-0.013637282758822667,0.14592407196436308,-0.08296304183927554,-0.21612796278723703,-0.1808800314142463,0.19117978298706273,-0.037456472626312944,0.07678844059465377,0.09209310623696676,0.018972197732343838,-0.3053837813700709,0.34831680659710645,0.11684219690242455,-0.3424761779971336,-0.29328876593140973,-0.15169014206520356,0.29450598333827427,0.07455165392090396,0.13085750655284395,-0.1645654246048402,0.1340841868425475,0.12216594760536237,-0.15649083813348444,-0.28062637786796235,0.0053948406967940215,0.04408329369693095,0.2159308322895458,-0.08229038855892942,0.060187596610140774,0.15852457248706167,-0.27354740203853795,0.21997784554925243,-0.012556761525050992,0.023777151219314858,-0.21959415815802552,0.12888173526192773,0.16284040078953574,0.05616537397267978,0.136072972603075,0.11811283709520268,0.39247517610256083,0.2544297875791619,0.006542602566847796,-0.2019786049066238,-0.15772784497357464,0.07825751411888703,-0.08087476891770624,-0.22918880646469225,-0.21360893701980513,-0.24839383970744952,0.19150847184327116,0.45046154615034306,0.08206028313357548,0.09154893406919248,-0.08133119939136259
Frontal_Mid_2_L,0.7201757603745055,0.5177995033541429,0.44263177050877184,-0.09942865263790708,0.6058485836417217,-0.028081378720936752,0.4843539411245474,-0.014116815074448591,0.8528237566071843,0.3467645381226687,0.12016748089597941,0.6109496958448143,0.5337142249846355,0.3421627504718189,0.42043600356983635,0.32039672125658736,-0.2219483070307182,0.6384786819442418,0.3033050008563742,0.19339732866157003,-0.04774730521300743,0.3341676654259947,0.26581120671757824,0.4688492425470316,0.4792036387997554,0.3012626337988884,0.5512203479190593,0.23771434820934287,0.026730067706014153,0.3913800312030881,0.26579640650626946,1.0,0.7761656782950681,0.23860098676144012,0.157480172503639,0.6028055947615694,0.17947317587135259,0.09062815967049738,-0.02454401883051368,0.5999986485354769,0.2591414121878835,0.41768797151851045,0.553014831427679,0.7304681988126478,0.6232431271290233,0.7751515488920544,-0.07506534080923197,0.47070915621481124,0.5016829163027711,-0.2523629955502741,0.4459295511314969,0.8164604891020624,0.8295419029634648,-0.1545127559577061,0.6650634543670854,0.5649969338010796,0.043196800806061544,-0.2025932277281314,0.6389083767580787,0.2107833402052339,0.7227142983131243,0.25862313030204637,-0.1068407281085571,0.1984118207458625,0.7357309482818931,0.33361941962270564,0.651860968234955,-0.133041833382001,0.22355752059087136,0.20756525724421876,0.63073512604544,0.39114770775958474,0.23338462009089728,0.3007318686874787,0.043428248130448946,0.100071866453287,0.4084566545340752,0.6830569754376912,0.17746124235409394,-0.01614433185629206,-0.1546683255086434,0.3670928153566038,0.23688711360440112,0.534971179899752,0.10545048042178387,0.5762373349039712,0.6214267998426172,-0.11541067369881464,-0.11301491907585705,0.1985080699085217,0.30808532134729555,0.5739337221430164,-0.15641626218592308,0.19120883949258083,0.34372569040058437,0.009472902009835936,0.48304809054244624,0.02439400782559487,0.15329215644348765,0.28815160095686787,0.2995757232003565,0.7537394957290958,0.5493895750370379,0.10447572968160891,0.4000207052989244,0.6565693075837193,0.4629302357755055,0.5752187609545413,-0.1597782780586876,0.0128824617484534,0.5943884739346035,0.2809606647424871,-0.2535579221094512,-0.03784275592078385,-0.15354011530544476,0.5647869148162767,0.3491672946827964,0.4198924841951479,0.6491586161658387,0.4878924827005423
Postcentral_R,0.5122286892953021,0.47350423882330617,0.30940483900315374,0.06544104228355087,0.545169849312068,-0.053239226801530044,0.4282737685822141,0.06686933605993658,0.8423911685235628,0.3494541760443892,-0.014799158385987417,0.7251249743277551,0.46853577562428833,0.3486589019210228,0.08507019868404705,0.33322312080994826,-0.05078774806757862,0.5266131181848633,0.664116404143683,0.39877254306091475,0.06237113607198054,0.29347009877355124,0.19120466895918445,0.6317568638650046,0.4041987281952092,0.0713028905353267,0.6109111721436981,0.33139438340277844,0.0729777420544335,0.4528645119188854,0.14532286524278326,0.7761656782950681,1.0,0.08063186169698343,0.4981725453763296,0.5610613990601753,0.09753646070972678,0.20473776180790917,0.00868204647526685,0.5975513423920318,0.39867861136277916,0.5028193826449823,0.4516413826792162,0.7892570254542629,0.5666288337380576,0.7235510973696788,0.10834893297071002,0.45282130177453966,0.8117759622060496,-0.1165635362432051,0.1930911474511138,0.8264205849334385,0.8434154534562059,-0.006676293064736787,0.5444244742333378,0.3522557645369272,0.15351901905477797,-0.01880842749651417,0.5289892399107144,0.36197823818997144,0.6405720718496472,0.5415279490571651,-0.0023516569032596686,0.367716818828104,0.6719258833958682,0.15800624792420676,0.6797342395107736,-0.13051703186348984,0.4803692521686361,0.4146421936905703,0.5745481606127553,0.45783947332680247,0.27426295292692204,0.31574617440447267,0.00183632718816265,0.2877272357991921,0.27897840171411414,0.6048436584797348,0.4029234825601976,0.3297357148988147,0.12758398036676308,0.20017335033647726,0.23157129340531468,0.45137899268126236,0.41698155109008334,0.3756294961801884,0.5170339401655099,0.029478286695555016,0.03411038166513218,0.6070541375815465,0.2785264533645486,0.7073354461088116,-0.022592190979771016,0.3575497771029439,0.1663767950724907,0.10935009078920245,0.48962769836829195,0.1989787471134758,0.21011266568909354,0.5952619382986738,0.49963147872642527,0.8074686593720327,0.5106525683669952,-0.03153477890146918,0.29673607407131997,0.5598061124332679,0.513532360225059,0.5931455243958663,-0.16424405642703366,0.13393452604420292,0.5771557665023607,0.5588322245080392,0.13312819741729034,0.07375523110087903,-0.027046672798875394,0.5440456544556919,0.2118229388189754,0.7581435965330336,0.5581147279540781,0.5413118621490718
SN_pc_L,0.3345756146940849,0.40694297835297055,0.6189874045182093,-0.10135772915426429,0.02747304381068841,-0.4011843238897475,0.3473384774461341,-0.29402998801529623,0.2868308159192579,0.24567493315073743,0.16811602206449222,0.3051413222230845,-0.0973452895287685,0.4892125619376655,0.2579933511399163,-0.26610224901954976,-0.07755171545459412,0.2016658808799208,-0.060168829832870724,-0.2667725513924212,-0.17071124522071138,0.20124363110049936,0.3669766131034596,0.02270196261039234,-0.10605810257282437,0.6827426650856258,0.10267806112629911,0.05757658347264653,0.2371390437101487,0.18201817168584766,0.03246565628567329,0.23860098676144012,0.08063186169698343,1.0,-0.1838775683380348,0.23229912273357775,0.009539451155980714,0.16286197744174422,0.04175665697183473,-0.05220268719106065,-0.0027698342138722846,-0.09746723269201786,0.24768276886120377,0.06729629193319034,0.42675197482733207,0.2523589798843857,0.1483046094430017,-0.11111904446545408,-0.06955749947801668,0.30911564911319606,0.3592712514688861,0.1244452081116786,0.06837511003518577,-0.2056708446578083,0.14943736662367652,0.36773368883586727,-0.044088038045886936,0.2408917291652182,0.3331816217181034,-0.5801987620696099,0.09392881638321657,-0.1201586290137617,0.21638180099860385,0.3646025114076581,0.2734249169413719,0.23848456434235876,0.3089401773031547,-0.07228358466120342,-0.019461624923069146,0.0199831589967572,0.20637367712696125,0.10931968915688908,-0.08565128684507908,0.177625868480566,0.7606291261442909,0.23035767315648448,0.06491685681921826,0.2303123848636493,-0.016953038610322588,-0.12805237803539926,-0.28116184603299493,0.3243494380936646,0.053304019415840766,0.14039361995863736,-0.15701452557673085,0.22295521996659257,0.42609894680193167,0.0493712349889917,0.09681190605346524,-0.15686794073111468,-0.12592693186176637,0.04178665216066501,-0.24147286160595058,-0.5472877989147936,0.23193294284379187,0.17239730835007777,0.38859893671987905,-0.04320725621863773,0.09321878678021096,0.06210390538196001,-0.10756724480725724,0.14945764658902075,0.35099245350196534,0.4826579603319306,-0.044065019719554045,0.16439080588271116,-0.10573428625221612,0.09051947065955783,0.32889187377953083,-0.07492845116541721,-0.013350420768790247,-0.045791517325614615,-0.3049607122846228,-0.16805231226061745,0.11212490298860046,0.3283701523096563,-0.10584852963224593,-0.16937325564931519,0.24778298137082183,0.1956840733848843
Lingual_R,-0.07550362410693598,-0.05800495966105818,-0.027796398932670406,0.11039416003513093,0.1339228148383918,0.03343850751801369,0.24240239995839713,0.347867689301234,0.2892368275025869,0.07684774613176155,-0.08785420821624466,0.5468362092202915,0.22799463718910032,-0.02696108559575365,-0.5765431793933461,0.40294956649313457,0.4090700240770956,-0.016600454401696264,0.44661436292181433,0.549454421671303,0.2563350031107643,0.12557923067439938,0.12620745758580543,0.586738354996644,-0.039762011815600025,-0.38184063717605965,0.523254299343159,0.23800364103678295,0.35958805687554984,0.5197812170919035,-0.1602501822394674,0.157480172503639,0.4981725453763296,-0.1838775683380348,1.0,-0.09718486842885883,-0.05201636821911497,0.6059646396427111,-0.13093922415773782,0.3484979035803322,0.6914423122104311,0.22228684282442285,0.21648046041407662,0.44112506654209865,0.18846017129231699,0.2224604929281453,0.5918978494797263,0.10108122328183634,0.5375104707530595,0.35749408957814244,-0.5322165060453782,0.13564343072855778,0.3146686066217672,0.3775650362958087,0.0769712375713542,-0.3615239879645781,0.09518686304499417,0.2591083715057449,0.20418981019519553,0.5275651717253595,0.1784293460756263,0.5462715783703533,0.32183592401226196,0.37142641203477234,0.22944649720254606,-0.01938417463215458,0.20635617719254037,-0.20108501532681003,0.7770251334222145,0.711435218786071,0.20185217096356703,0.35412911978132594,0.342881164928761,-0.07678469589915375,-0.19751864997124552,0.679679959256279,-0.17517322125424017,0.10995269975570748,0.6438224820758768,0.45163923176215137,0.5335905084504504,-0.4261519224942399,0.2613773601703453,0.2027717338146303,0.7415887965826162,0.0005284780923855429,-0.02398166836564517,0.4645068896110934,0.2203966288182806,0.6465987247001251,0.13899645491971718,0.5605369883550154,0.3899581029870512,0.33546813536295816,-0.3239282048339697,0.13362042964072515,-0.05761708297173434,0.5054185391380492,0.542069587960513,0.8065056063042892,0.44532209345170487,0.2560720940190408,0.30966337722049686,-0.4474755329903247,0.15834621839355892,0.017709013726539657,0.22100030607397117,0.5018544070712135,0.10920180555699252,0.09238806072401558,0.4891164832091498,0.6465706748318443,0.6279583786235625,0.38151396933429504,0.34234242920762836,0.019516113629348242,-0.1864065757764727,0.7333840339376662,0.2835401978723179,0.3427080316511622
Heschl_L,0.5595807770367741,0.4653525586132657,0.33294960257658773,-0.0373970258999672,0.46050509191347594,-0.08311829755314921,0.2453112206142534,-0.05268073413962144,0.6156934315619308,0.31412383336280303,0.07984067949090938,0.3217304894878441,0.39803717652240783,0.3695096974082057,0.4805018657237273,0.14044193307146988,-0.15744374254196486,0.477568637553092,0.32068541776000253,0.08800439254404317,0.060098514960354926,-0.0348597073653896,0.20252891639293893,0.19564006377093843,0.453413276351645,0.2717770686258002,0.3047875293171901,0.21925876015481804,-7.399706444465353e-05,0.16447686605612832,0.3592697184269744,0.6028055947615694,0.5610613990601753,0.23229912273357775,-0.09718486842885883,1.0,0.10351635154484665,-0.05690254013499468,0.19037496488842892,0.4175737468307817,-0.0714030810659579,0.39445451490934963,0.17585694402883328,0.4230059141737101,0.5402369894602922,0.6191955844802238,-0.2852549491325634,0.33137317557198914,0.37854862462726974,-0.35295311727996737,0.5616083616001188,0.6211424136151837,0.6031802639005572,-0.1278932017655226,0.35391473802098083,0.5571710286123236,0.22617310000723434,-0.16291097796010584,0.28363252658711263,0.10646613350840847,0.5172418381830363,0.2797179521575148,-0.3781282647737252,0.018585875747620433,0.40954227997949355,0.04383185787361044,0.4844389427270685,-0.0862045139368613,0.027490522038787105,-0.10122325846903302,0.3771843486221007,0.17152400100283466,0.026019301461969988,0.4049974701452492,0.10406158461774054,-0.15864896884590896,0.37781883719329196,0.4168624227129601,-0.012596134474803702,0.15909341844077207,-0.12313155936494657,0.4374436472852157,0.03828729760098624,0.3502653440181468,-0.06465990690556139,0.2977244672360842,0.35366205235812215,-0.19799151824708255,-0.11446979008158306,0.13583962222077134,0.16115523282038283,0.3736267954018345,-0.24334555720204287,0.2106480909597765,0.3073689438602766,0.03368637889171488,0.48764502564650253,-0.005872181631357522,-0.08079081927330294,0.0395844381007426,0.36137199257651487,0.6035387353101246,0.3829389056159541,0.27649602697030057,0.06794618581520645,0.47874632104667125,0.2667637733670869,0.33147956598563183,-0.20312986036111924,0.2040433926438788,0.26063624476027436,0.029762445797818067,-0.21426594271709196,-0.1586011251621573,-0.2556073136423503,0.5914042159670381,0.4974419186809983,0.24306062738749548,0.41033467876818447,0.32595202699360115
N_Acc_R,0.2574760152924321,0.06101408303515957,-0.021991686551758448,0.09164157321435167,0.40096709392314006,-0.1695820491822907,-0.08443964578060661,-0.11959569265095682,0.10970076982798938,0.021470670044937717,0.009330495670092464,0.021999797889388946,0.20856741790694885,0.027650205030792317,0.3108267327572622,0.17445013009186472,-0.15894483554234354,0.3233054588435446,-0.022570381258037186,0.13072368572354534,-0.17676637215486646,0.2508275870689236,0.02001588542903668,0.18908181305836433,0.27616898296570536,0.013436002923683427,0.11975616777831093,-0.1202095134227945,-0.2380651668100054,0.17375716625954282,0.08140946556735862,0.17947317587135259,0.09753646070972678,0.009539451155980714,-0.05201636821911497,0.10351635154484665,1.0,-0.003538342779287302,-0.020029058203402627,0.22266709826615233,0.021541822312927922,0.2438290405691997,0.25856634736359946,0.032052015389615725,0.14684137735626668,0.24666103462298905,-0.2101220098406025,0.43849802064465127,0.007321696763137616,-0.16111987707958916,0.15714443630977307,0.11454589747217912,0.05489591755421499,-0.25731201626598615,0.3506220832134913,0.1676100046421111,-0.06870854780950379,-0.21804654961331507,0.17720031650408055,0.04657205220719675,0.27465803330923827,-0.1466727262993715,-0.10552769882794909,-0.09421398568350632,0.14181855896921086,0.23732909263798443,0.1847836097487506,0.08020187770169504,-0.04298296188774174,-0.005637763727212637,0.3041422576401232,0.18616302155539086,0.2330571517235224,0.026629392350946298,-0.0922990562413506,-0.12519888765205103,0.1916909970246215,0.3041682799314493,-0.012844135200803287,0.07141651590001434,-0.18771942065986583,0.30831374761262964,0.2576024090915885,0.25956956726570196,-0.006456705111753306,0.3874113411137776,0.2201455283383396,-0.1587230763360367,-0.19813742222709302,-0.10518576722024478,0.13689288357233148,0.03322193095632949,-0.013523250030248731,0.11162502097429998,0.32102034806649876,-0.016416189707011305,0.20593083692996492,0.02771408237530725,-0.031111407245485116,0.010714365430371525,-0.06393867438245464,0.04765606328804337,0.23712011517665565,0.08044257189713762,0.32202671671946603,0.26015829378736094,0.2701143638742935,0.16432676106961555,-0.27188454387862504,-0.19738537980673238,0.084776902717635,0.14947754553550793,-0.21692960999681515,0.03777873248546077,-0.052836501465444614,0.3088610792478926,0.11598535128688493,0.08768115532942397,0.10421945595785218,0.1514858323993315
Calcarine_L,-0.09718314750442304,0.2403674418243725,0.2028227855527666,0.09737002809233462,-0.002895317578001901,-0.1421085309718688,0.2917751653204038,0.07763677290729527,0.22212149009806004,0.3874956494674412,-0.06763181589079428,0.3982777921839178,-0.06810346826414544,0.2596822719493155,-0.4427535073118865,0.20607718108755105,0.5541932131016797,-0.061212287240802556,0.21959416054068231,0.09608363494668803,0.13503269683856436,0.05181640877899487,0.14468051157461512,0.3308827421328041,-0.1995007312005703,-0.04128208309385707,0.628884966965991,0.3018894589307114,0.4877732068137598,0.42124935176062345,-0.058684465962990116,0.09062815967049738,0.20473776180790917,0.16286197744174422,0.6059646396427111,-0.05690254013499468,-0.003538342779287302,1.0,-0.12878090107798756,0.07532154749543907,0.48881270885264233,-0.10573408753926636,0.12122108615749523,0.1480570042385045,0.3667845557040666,0.1402618348126736,0.6947649733477986,-0.14180433888735924,0.25470195520320915,0.4212903242682542,-0.3033281738603588,0.015345420000967046,0.04639553405479994,0.12633605388443298,-0.06962990581199072,-0.16288484015391863,0.020051243056783873,0.35374773955955163,0.14446251032460422,0.0782036554989201,-0.02411670388383942,0.3267312307339249,0.30464289790996596,0.3742837646508884,0.049841657437305696,-0.07898825817462661,0.2348649046020797,-0.1460365666941245,0.5252242730698705,0.5777211348601823,-0.07327787300865399,0.3220839584357115,0.12492307032672813,0.11176162934173381,0.11938922153500545,0.6746865434297289,-0.34610044492976405,0.02141403449219979,0.2921310728806309,0.261212193930698,0.2541836389366244,-0.29485060979968225,0.16583929318421536,-0.018637098675055166,0.3048534282857645,-0.08332278417421461,0.04911493410033842,0.5941687584596079,0.34670757992195583,0.2607180491395207,-0.030427411914683088,0.47685958621240637,0.28608535121121925,-0.1780162705811783,-0.16162156651738022,0.2461325140181454,0.16021902877960734,0.7457930389155036,0.8726803086803697,0.6284477571617892,0.1760571686809352,0.13668081050398345,0.4295500252165208,-0.08741007902696914,-0.05651372335701455,-0.07107618374455078,-0.13183287293972368,0.23269718187622912,0.07538141835300455,-0.11989606389948053,0.33297964123108426,0.386127845128699,0.2569195001809728,0.44231566079753043,0.5622796254646951,-0.09298756297900751,-0.2183234858764104,0.25286088884081787,0.21365396342385481,0.3514292578665122
