,Frontal_Med_Orb_R,Vermis_4_5,Temporal_Inf_R,OFCant_L,ACC_pre_R,Cerebellum_Crus2_R,Hippocampus_L,Cerebellum_9_R,Cerebellum_3_L,OFCant_R,Vermis_9,Calcarine_R,Postcentral_R,Thal_PuA_L,Thal_MDm_L,Vermis_1_2,Frontal_Inf_Tri_L,Vermis_8,Thal_Re_R,Thal_AV_R,Rolandic_Oper_L,Cingulate_Post_R,Temporal_Inf_L,Lingual_R,ACC_sub_R,Paracentral_Lobule_L,Putamen_L,Thal_MGN_L,Temporal_Mid_L,Thal_PuM_R,Red_N_R,ACC_sup_R,Parietal_Sup_R,Cuneus_R,Thal_PuM_L,Temporal_Mid_R,LC_L,Calcarine_L,Cingulate_Mid_L,Temporal_Sup_R,SN_pr_L,Cerebellum_9_L,Occipital_Inf_L,Fusiform_R,OFCpost_L,Heschl_R,Lingual_L,Temporal_Sup_L,Frontal_Inf_Oper_L,Thal_PuI_L,Thal_VL_L,Precentral_L,Fusiform_L,Thal_AV_L,VTA_L,Occipital_Mid_R,Frontal_Sup_2_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_R,Thal_MDl_L,Rolandic_Oper_R,Thal_PuL_R,SN_pc_L,Angular_L,Temporal_Pole_Mid_L,Parietal_Inf_R,Hippocampus_R,Occipital_Sup_R,Cerebellum_Crus2_L,Olfactory_L,Cerebellum_8_L,Thal_Re_L,Precentral_R,Cingulate_Post_L,Thal_PuL_L,Thal_LGN_R,OFCmed_R,Parietal_Inf_L,Supp_Motor_Area_L,Cerebellum_4_5_R,Occipital_Sup_L,Thal_LGN_L,ParaHippocampal_L,Cerebellum_6_L,N_Acc_L,Thal_IL_R,Putamen_R,Rectus_R,Thal_MDm_R,Thal_VL_R,Cerebellum_7b_L,VTA_R,Thal_IL_L,Cingulate_Mid_R,SupraMarginal_R,Frontal_Sup_2_L,Raphe_D,ACC_sup_L,Cerebellum_6_R,Angular_R,Thal_VPL_L,Heschl_L,Frontal_Sup_Medial_R,Thal_VA_L,Rectus_L,Caudate_L,Thal_LP_L,Postcentral_L,Thal_PuI_R,ACC_pre_L,Occipital_Mid_L,Cerebellum_10_R,Insula_L,Vermis_6,ParaHippocampal_R
Occipital_Mid_R,0.47519151197287623,0.37938720595628683,0.4124572365224209,-0.21391557795925606,-0.10199933692187217,0.0888903082875129,-0.2608807460014864,-0.7089419057309281,0.5994514271839227,-0.05417944931286004,-0.6746030208876475,0.27828175372254704,0.13312819741729034,0.1624467627444982,-0.2268146562680249,0.21804468020539394,-0.21577258326751653,0.5834020647314239,-0.14716731065109906,-0.3585900645929285,-0.2797409024557117,0.07947756242725838,0.36605588037186537,0.6279583786235625,-0.20970935868174595,0.08029155123183633,-0.2289487306105887,-0.03248804170916594,0.3832631455434099,-0.08669456853700987,0.01194281443411572,-0.13915332759225799,0.48305309489385095,0.3961482721184929,-0.15702731806498385,0.4269323825898851,0.10500486706090685,0.2569195001809728,0.24229574793279143,0.47471466786853295,-0.38454399195581646,-0.5740147787416708,0.47056916386460634,0.4533228875905826,-0.20935352670251894,-0.3571494660473187,0.4249641498098362,-0.19307082193920577,-0.28366227546010503,-0.25883405026955014,-0.006159481275431372,-0.024498445055060727,0.0613832786835029,-0.42263298796468785,0.04142629798386877,1.0,-0.09892429613397177,0.08411543226091951,0.6230680865555094,-0.2973733420304384,0.7323628726756141,0.21371058008692384,-0.3049607122846228,0.6993099998039101,0.04367107874095009,0.4563157814648012,-0.38158757444406793,0.18199218083182625,0.761086378655293,-0.009269573264465565,0.3529300510322853,-0.22918880646469225,-0.2866750660865915,0.03264714136758406,0.27752456251949786,0.13521401571519343,0.2667720741590456,0.36848898607284963,-0.0015140613338362244,0.293333183476005,0.6287302971494423,0.08625042125482178,-0.3098624659649247,0.48429989858209754,0.22239854046818303,-0.28414021706470155,-0.07809770788538983,-0.05982973492813606,-0.2230974044267802,0.0077145550424092026,-0.04168248120591356,-0.22495742946889125,-0.006355241408884147,0.166510556914754,0.4755545255313666,-0.2701533819641872,0.103477808304091,-0.3675253133175724,0.5334517997380435,0.6438794404143656,-0.1981545853479324,-0.21426594271709196,-0.21809791539597675,-0.23028754323501144,0.278310724543864,-0.2423541149063537,0.19487341015145399,-0.14796631413728986,-0.2794232707775875,-0.2679574332793469,0.44719709251389833,0.32506575708028335,-0.2580257323340718,-0.7595708060222405,-0.18489983024053216
Frontal_Sup_2_R,-0.20219001802261793,0.1709754991779403,0.08679201685613283,0.2072834360229345,0.4048252442281657,0.35941715337120583,0.6145473834652563,0.3036770704820534,0.35199252631840966,0.06960742152786532,0.29812779358593305,0.18235946890212104,0.6797342395107736,0.09929716072705654,0.4668052621336239,0.051718580581253094,0.5703955938639131,-0.06320665940540275,0.07577764259717057,0.5255011756500122,0.5070378949814424,0.4755457013374118,0.22566399771882395,0.20635617719254037,0.13440346563177005,0.43202489484569856,0.4488026249004245,0.06985398156445365,0.17230094925133022,0.38311420039569827,0.528244483191247,0.5218975592758553,0.24723551648352746,0.14431155059479406,0.5090366959189512,0.3884014706702913,0.015515812374977383,0.2348649046020797,0.7202273165031292,0.37554905824835233,0.49624395062112814,0.41279519818684784,0.031541187559504615,0.41550901687035013,0.4980303701384039,0.7002586664409116,0.24527038253495168,0.42865679540360396,0.5808373896353102,0.44846040079363175,0.4897250635807011,0.4984053846771022,0.47535379639399317,0.4780552867010512,0.2866813091472078,-0.09892429613397177,1.0,0.4977664284529054,0.18587627865137435,0.35670370421749864,0.22365045894900196,0.3078903968508983,0.3089401773031547,-0.137076832658904,-0.09303989434296037,0.43769935656607484,0.5556666358402763,0.19748259802266183,0.03895541039008835,-0.14174261868334645,0.40475502621285997,0.14592407196436308,0.6636010224993301,0.5274157306496152,0.11083570464591638,0.4173095884352013,0.1670140282339856,0.21126916346117458,0.5324932909072859,0.5281036523656154,-0.14169110885684247,0.47508156305091614,0.49419718558068565,0.1995316243256444,0.20274874930989584,0.551288073928344,0.5156941741401058,0.15731850910879452,0.5492312594521015,0.5160524863148962,0.34600229365598667,0.23022287058923604,0.3998710646900344,0.72852249484749,0.46957634795788933,0.7769567392624631,0.1346692602513616,0.5302178356818867,0.15659510608237068,0.21244116736042767,0.37701003107982567,0.4844389427270685,0.7946190128076174,0.32085499051311805,0.0038299906635123394,0.5454149571929447,0.0013704264339770363,0.5949054857305938,0.3652934402690856,0.2618422318282896,-0.1546129151514573,0.04085484753698975,0.5622276575302961,0.20896137535941844,0.5518612407855007
Frontal_Inf_Orb_2_R,-0.0987724296916413,-0.2390802899888382,0.08462709417462222,0.43785844908241883,0.7883768430527476,0.052722783606108055,0.5012689826455522,0.13981504331296504,0.1611220962407522,0.05606430104395445,0.2001620794082606,-0.15600854081059248,0.513532360225059,-0.33488366413739357,0.06917214622547922,-0.16658546617246914,0.4767100476836107,-0.2476774020568012,0.2592464219341709,0.6057056721989487,0.3738201800166442,0.23787659557483443,0.10563917412753368,0.22100030607397117,0.1374827606408241,0.2960337100022706,0.5359395207256418,0.31214225169545406,0.007050892662568244,-0.24700087540509702,0.29309146115864304,0.6967744996121276,0.1396600158438551,-0.11608169688905665,0.0836967482072585,0.40363979215538853,-0.08317493555681628,-0.13183287293972368,0.39040855200823416,0.6495677264918384,0.5468052708496196,0.18801572767487995,-0.016740019459627508,0.2898824118463353,0.5623661816625629,0.3366505027139107,0.04647186168857627,0.21248088825056202,0.4910219788407791,-0.04796644599151788,0.40515384595340054,0.3400296981467553,0.2926764939756266,0.44949294511338317,0.4169942765833727,0.08411543226091951,0.4977664284529054,1.0,0.18955332146597503,0.5164335785747052,0.48688473176932234,0.0074864178148439705,-0.10573428625221612,-0.3667587195265674,-0.2273687871962976,0.4080516530053288,0.5947124711130265,-0.036899991179513696,0.10397174657262023,-0.026650992821236206,-0.14818368240413338,0.2544297875791619,0.34342760438559705,0.2692032879842788,0.11110765265190352,0.523616292889337,0.35322082136418476,-0.04921233195054186,0.07179061652662858,0.20900743885969403,-0.29685659287295907,0.2598669313000298,0.5665605685872956,-0.186193012986682,0.5194916859376821,0.4071562818659131,0.8030674849379528,0.1843560691083187,0.5396316076702515,0.5938472793932215,-0.011468215608962946,-0.2558816745433967,0.3210414260630234,0.3628871537733382,0.4540116369219582,0.4067877732706981,-0.4226063252760392,0.6144366647711477,-0.12732170640456994,0.2692011212596057,0.10289490187830128,0.2667637733670869,0.5692025521812425,0.1466326370741625,-0.0036289193561115144,0.6354794638786001,-0.1518613376389954,0.2478409886630056,-0.2533636344309975,0.42124847143644345,-0.3379940620389092,0.3474699113702751,0.37729990766908367,0.25077229977792026,0.6926521741223082
Temporal_Pole_Sup_R,0.3115819159277008,0.4135674146720027,0.4360793570843513,0.026684881944085016,0.1612282098638706,0.38406491408724835,-0.2003943591837668,-0.6302154899177472,0.5635989158574713,-0.06992015519709062,-0.39236797840105686,0.5104158696812543,0.11189856815383085,0.07768861711181659,0.10168647982064631,0.29174262653128546,-0.06126864793921568,0.5604794174809854,-0.08570664250561025,-0.22129928601523252,0.058588450097723885,0.2992128014037323,0.32939584981046777,0.6047804976938715,-0.12496388147275325,0.01253731986964265,-0.031688871205274485,-0.16249318708169969,0.3506509677025224,0.054662884716474715,0.3182236416143358,0.009812396849870328,0.19088428336514046,0.43192017357744283,-0.09308098413086728,0.3167441897230408,0.15104952444769298,0.5049877119261901,0.4029749877492874,0.3533596124962254,-0.34869367110472266,-0.44157915095181055,0.5425207856992357,0.6186676400013215,0.10796365820353397,-0.027563976878178766,0.4671562420967839,-0.019229461887354294,-0.22594951319232862,-0.08327738283961006,0.010098435580048427,-0.024181170742054812,0.054625879651287186,-0.3110938348884515,0.1798083757874471,0.6230680865555094,0.18587627865137435,0.18955332146597503,1.0,-0.21077657594911278,0.7266852393800562,0.2526762853063062,-0.1338272695813533,0.5263732199401195,0.12868804337783504,0.33608050451544663,-0.38621758185446947,0.10729238600937499,0.6323030785723555,-0.1012096300395433,0.48613437204603865,-0.1698772328492961,-0.23805775675791793,0.19581209381794426,0.007948410883755148,0.21399894288217308,0.16182361930482034,0.350603641576375,0.028257476345530944,0.4254454739178631,0.5319170710669117,0.34711360420754306,-0.24300442361132651,0.7365278494496669,0.3327897138686695,-0.04630096817554706,0.03281475413041519,-0.06977327213151328,-0.09557732420659457,0.0727981521036209,0.05806400770403469,-0.17129501538905276,0.2248635898151503,0.2957265556715764,0.3004524693709575,0.17040564101619024,0.18715716510767605,-0.06664533021838205,0.7858738439250966,0.336306029840745,-0.14031574556396634,-0.22554970520886716,0.07765804080140462,-0.09756199367269337,0.18852967024801096,-0.14373346732665523,0.35073549942717014,-0.034046292128713754,-0.09784808810122327,-0.22245191189346483,0.36319497781318716,0.2801893076751102,0.0797743339075221,-0.6218034222119133,-0.15394438454337345
Thal_MDl_L,-0.17766450998174463,-0.41293823324538687,-0.08839346722108872,0.24276133080341394,0.4992577991421271,0.0179297820184264,0.5714851458048213,0.46187079419841276,-0.09966231171717473,0.02640484630596967,0.38214727302508095,-0.22225716041261714,0.4041987281952092,-0.0856469823214116,0.14204658020734784,-0.2731359329884356,0.2730285271001354,-0.36204854511251655,0.3281256877734749,0.6618774787026339,0.26585947093522344,0.16769819873309078,-0.03830253337819695,-0.039762011815600025,0.039332886123085116,0.2818447685387861,0.31155173991267104,0.3157600542928295,-0.020506904932808153,-0.24824599980013837,0.15831502909929315,0.6792294722464555,0.024383738635802014,-0.1610086900603647,0.25694825786470527,0.07801939483926851,-0.2752659310334937,-0.1995007312005703,0.09986954501458187,0.2247802156991972,0.5583518036498699,0.411832792692122,-0.14500235123818145,-0.0041582355535380545,0.2585944919616617,0.3497811397458322,-0.15925133312086076,0.20401571778059172,0.3542451877076907,0.23973011095071248,0.6959895266120449,0.41446973818142463,0.23040881182706907,0.4465282999127146,0.4041614288423952,-0.2973733420304384,0.35670370421749864,0.5164335785747052,-0.21077657594911278,1.0,-0.09560005983005411,-0.1878978912706168,-0.10605810257282437,-0.5047381295759196,-0.4494737944145964,0.1269177739475873,0.6034836124220085,-0.07985862647158715,-0.1528871770031449,0.10799408981327278,-0.2965534078936546,0.21554345167015737,0.5206971981896765,0.1571429305655713,0.11600147304890232,0.35242728427972675,0.2547206877312233,-0.08862238578352183,0.2757732160286907,0.1343382152497403,-0.4283542542177215,0.14803963477819726,0.6349237764850502,-0.429844129074758,0.1879010263808928,0.3941635193637569,0.4570752470527931,0.10473967070211229,0.7171445296597783,0.6846716545712471,0.08957511206131478,-0.3056400650465263,0.3969282316349439,0.07079566169311255,0.16560433685827036,0.3051413263594683,-0.3643112948505905,0.5767072659261855,-0.4192219000021319,-0.07758977669508368,0.3704909912519453,0.453413276351645,0.40834119817903125,0.10965146221284179,0.08045260659057829,0.6495219013092096,-0.2977008931410139,0.284689846792554,0.12012038055572583,0.5373740166945223,-0.41338777770043056,0.15050181847692998,0.2705116291649014,0.5128099046180352,0.5512085431436956
Rolandic_Oper_R,0.35791298996694526,0.38587199371151343,0.46068157534321597,0.15295996390583655,0.3209793849156156,0.1376680303284816,0.09618779531680771,-0.5776929809827085,0.6796566307796154,-0.02048892112884944,-0.32038655993424126,0.25126958673507804,0.41698155109008334,-0.055211366829114476,-0.007942278407998257,0.42439099981696987,0.203065802367283,0.328135707274839,-0.015042140324128215,0.014416824524341707,0.235176964328494,0.34368223286570443,0.5518886614358804,0.7415887965826162,-0.09852870586400395,0.2522975363271738,0.24751424094677676,0.14361179114201555,0.42815302282023815,-0.07975876293131455,0.2687494177739991,0.2224361513432084,0.2820626014789587,0.19961814562523564,-0.00838414133661717,0.5444391223561679,0.26811609075513904,0.3048534282857645,0.5278032017075583,0.7422774560885955,-0.09522818326759344,-0.38305013223462436,0.40342662164959425,0.6038707996725122,0.1871989748101839,-0.04178645718546494,0.5976788146420625,0.19624297468421548,0.10466483279193625,-0.1675199132727855,0.18305193055698715,0.21448861472890962,0.29234545594138356,-0.005116351178713314,0.21369796531259508,0.7323628726756141,0.22365045894900196,0.48688473176932234,0.7266852393800562,-0.09560005983005411,1.0,0.2335041295238569,-0.15701452557673085,0.3650247892372404,0.07883822590534238,0.44719890605401613,-0.0016802840980569944,0.025993210626382005,0.6456708966007267,0.017128337381925398,0.26248105732133054,-0.1645654246048402,-0.04431293814013621,0.29336016592399217,0.2231800878216283,0.519381928171676,0.2148850877658249,0.28640618327480233,0.03905913240557986,0.47869681246670703,0.28632100517230835,0.42669975393956616,0.06816766440892928,0.4718249344337308,0.44547283208738847,0.1330212111112023,0.405887865024896,0.09383474288076525,0.1151963495627792,0.28817241019609213,-0.11544561756131308,-0.18275330007560325,0.3072998943063508,0.45949086212233103,0.5538915179134131,0.11700644865530031,-0.1312456462265248,0.11869853620481441,0.5160448792747021,0.5543105487350525,-0.0050851352263437425,-0.06465990690556139,0.11562987262334648,0.06606434226607448,0.2456690131299707,0.1172606406674495,0.20378288875594588,0.16049989031780332,-0.30370376758300904,-0.038738779223747265,0.20587710926864886,0.5969704057298133,0.20833100070032415,-0.496067376959877,0.20483301124528555
Thal_PuL_R,0.02598802161046469,0.4750304534565558,0.18352526692346036,0.019756791458855883,-0.04265192609911284,0.26262043447108957,0.15411865930950472,-0.06946639591739646,0.3211107104899802,0.08036238766031868,-0.09702496898000869,0.43852999591255043,0.367716818828104,0.25003578560973855,0.40266942538015565,0.33702499737110525,0.2672830569902531,0.14625107263982007,0.03833653056644714,0.05082700476977519,0.10651099254233205,0.41818164887664305,0.14534065365983725,0.37142641203477234,-0.004587537759842026,0.32181390717933284,0.07949591011846734,-0.23701707132558028,0.3810188349480241,0.6098275815035088,0.16046988543442,-0.23207145361751794,0.3430784673731059,0.31899695750053014,0.31059073304295387,0.33110515026755855,0.22660825388679612,0.3742837646508884,0.4484458473663272,0.29238115647249097,-0.15466238594149795,0.05683994047874648,0.05003215247327706,0.321244262289366,0.19326335167119452,0.2566627266430747,0.45215860641736627,0.21786525506668405,0.2081798493736001,0.16786893577315126,0.0594515536935779,0.24820229941732846,0.19091023032510768,0.030276844870014915,0.019288104565880856,0.21371058008692384,0.3078903968508983,0.0074864178148439705,0.2526762853063062,-0.1878978912706168,0.2335041295238569,1.0,0.3646025114076581,0.3581118369782017,0.19845039329235192,0.35631773868735245,0.10213182170443197,0.50925136040063,0.0392555572625074,-0.03584005269206151,0.34349087961717434,-0.0637892645273488,0.23940287880554367,0.3986861147462587,0.42443346250622244,0.07556474811197973,0.04432228429301593,0.3397440634386915,0.18775393155377396,0.38806616058749727,0.2604704854381774,0.1424092553561272,-0.002489321433767601,0.41742493307839057,0.00190416652008009,0.2680083494461219,0.06838241020432978,0.09723344345988637,0.0713693171178132,-0.08783755464367682,0.06975361602389993,0.4210417539422078,0.1720724471305459,0.4805596451433513,0.3756347008237688,0.2374696616341612,0.3146989287206699,0.05131489459382547,0.37551550146100793,0.47240149054674274,0.28483766866120863,0.018585875747620433,0.26189780059842416,0.25672989122362555,-0.08076334142297441,-0.1119943507987122,0.3210856195476685,0.26707730830748694,0.22527672558976414,-0.23197966176850854,0.4481911397531471,-0.0717497766744161,0.13377646547103067,-0.27858325932451306,0.060231275465544507
SN_pc_L,-0.2056708446578083,0.23035767315648448,0.05697123830081524,0.23848456434235876,-0.044065019719554045,0.05757658347264653,0.2523589798843857,0.3592712514688861,-0.019461624923069146,0.10483837238637256,0.23193294284379187,0.09321878678021096,0.08063186169698343,0.17239730835007777,0.6189874045182093,0.12948302567703,0.2734249169413719,-0.11522152301390365,-0.14671412805514147,0.16439080588271116,0.24768276886120377,0.10267806112629911,-0.016953038610322588,-0.1838775683380348,0.16811602206449222,0.06729629193319034,0.38609032648236785,-0.12592693186176637,-0.0027698342138722846,0.7324848697259928,0.3669766131034596,-0.11111904446545408,-0.1262111170559268,-0.04320725621863773,0.1956840733848843,-0.045791517325614615,0.21638180099860385,0.16286197744174422,0.3051413222230845,-0.16937325564931519,0.07219070213902724,0.36773368883586727,-0.16805231226061745,0.0199831589967572,0.20124363110049936,0.38859893671987905,0.07130332618986283,0.227559396835369,0.2533146769329047,0.24395025446000895,-0.05220268719106065,0.06837511003518577,0.02270196261039234,0.2016658808799208,-0.26610224901954976,-0.3049607122846228,0.3089401773031547,-0.10573428625221612,-0.1338272695813533,-0.10605810257282437,-0.15701452557673085,0.3646025114076581,1.0,-0.043280140456083235,0.29020094348549097,-0.060168829832870724,0.2499259565370437,0.10311827471837726,-0.28116184603299493,0.04175665697183473,0.15897413901689153,0.03246565628567329,0.1244452081116786,0.21959002357032287,-0.10756724480725724,0.09051947065955783,-0.044088038045886936,0.03222765300620834,0.11057637656655109,0.14104339121245862,-0.07755171545459412,0.18201817168584766,0.09392881638321657,0.1483046094430017,-0.08565128684507908,0.3331816217181034,0.20637367712696125,-0.044804889728123756,0.3283701523096563,-0.09746723269201786,0.1740950980028687,0.7606291261442909,-0.013350420768790247,0.3360165689777984,-0.06955749947801668,0.3406076165601995,0.41467987967074643,0.14943736662367652,0.00906207091182804,-0.15686794073111468,0.24778298137082183,0.23229912273357775,0.42609894680193167,0.48226467537804124,-0.07492845116541721,0.02747304381068841,0.32889187377953083,0.2868308159192579,0.24567493315073743,-0.10363198304974752,0.0493712349889917,-0.2667725513924212,0.41267633014272087,0.2579933511399163,0.2479398463443867
Angular_L,0.3394591272329448,0.5863205656318426,0.2853410882609171,-0.30506388548893876,-0.40117919022823645,0.3245838002732225,-0.3436977964776944,-0.5689610332876426,0.49238820938314154,-0.11394368037489101,-0.5509026689624574,0.5301470461424449,0.031194963435495864,0.4118795748822635,-0.05621410933755373,0.3300878424819868,-0.1567013474156313,0.6629546623083565,-0.23298602967712034,-0.503247013742039,-0.25391728370702826,0.159573198191702,0.32381712185146155,0.4770698384316883,-0.17853229455739972,0.1210414593109393,-0.3325590840524035,-0.1945067211393156,0.4942623865402971,0.23122600881212274,-0.033609074783937945,-0.40592682891425735,0.5050309124868971,0.6128653663769865,0.05174181882054603,0.23794770320286832,0.14827812014060848,0.4599009680253912,0.30635706874882757,0.09200148522628794,-0.5278026552994773,-0.437667414752801,0.48183816399425766,0.40478921436237714,-0.2567554831745125,-0.2565103547792489,0.41016987548044176,-0.06696251153538539,-0.247163623073453,0.07498400928517683,-0.07627715490800563,-0.007583577560141414,0.09744557552125478,-0.4430876661152309,-0.05439155545332214,0.6993099998039101,-0.137076832658904,-0.3667587195265674,0.5263732199401195,-0.5047381295759196,0.3650247892372404,0.3581118369782017,-0.043280140456083235,1.0,0.12282202253542567,0.3477132897418954,-0.5400997594784772,0.44159455452035745,0.5767224702845317,0.020442172621201547,0.5876101081347425,-0.28727412441452543,-0.19466056375380245,0.11011837282472421,0.25927427890161303,-0.08518470473561976,-0.004255150261005843,0.6360461155821605,0.17987504755251826,0.3486893586708853,0.8407338210891905,0.12492226356666186,-0.462251289115431,0.6843168239658811,-0.0971638577122032,-0.23886344376182253,-0.3574855462263696,-0.07254203903446113,-0.4358464850136814,-0.24833829956828565,0.11681654552847048,0.0429715233596117,0.012451263824198687,0.2269460252266667,0.3253200653036105,-0.12100356628214892,0.49611021381046033,-0.4033827126958744,0.7059470810582297,0.5579251947295168,-0.06685298277638396,-0.20863883013129583,-0.2693722946842885,-0.24353013713820268,0.1606003489276689,-0.3976365913633866,0.2438840387360129,-0.00717585603639472,0.20587648113996262,-0.5030815027052691,0.7436457453986298,0.04834612028886822,-0.19763351693909553,-0.77004853389172,-0.48566100088198344
Temporal_Pole_Mid_L,0.306599148595295,0.22864387998144176,-0.027990076383844372,-0.09092660347371317,-0.3752110650644766,0.14493080529709926,-0.13862318855883632,-0.05259758119882307,0.05300524747462674,0.1391431258458745,-0.12100799764690386,0.09208584405332544,-0.10522051244434948,-0.07535339702727141,0.2956824407962004,0.1522395299328129,0.11886574739765311,0.21407862298135052,-0.03178509277787457,-0.19066644798972182,-0.10534590557963812,0.050367631045786954,0.013859865569927616,0.002616187460270483,0.06171101585472264,0.010738935237460919,-0.015691496204703857,-0.17332312059888672,-0.16115900869888067,0.37126271474190814,0.17361846896986258,-0.5081802301321895,-0.04818220164121274,-0.15725608849636608,-0.2446250281420114,-0.11459242200230266,0.05176242076695085,0.0400041449253026,0.01842751378733312,-0.06072637023306141,-0.17922071391723504,0.015599700727992695,-0.10219689505039266,-0.12247593683363345,-0.27084655972857197,-0.1389535003446405,0.038183538237931074,-0.046251777781362274,-0.20108895926873588,-0.04958101180836325,-0.39804660779184176,0.051569576562027555,-0.2788760036980728,-0.13276994189386415,-0.28848853218736187,0.04367107874095009,-0.09303989434296037,-0.2273687871962976,0.12868804337783504,-0.4494737944145964,0.07883822590534238,0.19845039329235192,0.29020094348549097,0.12282202253542567,1.0,-0.1151513303360286,-0.14852327938446075,-0.04347824451744074,-0.0011883996295976823,0.14839487149999908,0.10780542467666891,0.07113533772250652,-0.1195190264314803,0.09552368258333664,-0.03229355588441672,0.021181398533854486,0.09707494208122298,0.12027613952337683,0.09435073928225031,0.09732269132203718,0.09392303511047277,0.030828594212442738,-0.13509455118353747,0.17109924786675612,0.02975510677042767,-0.07734726590687264,-0.1029066072159301,-0.15674171801912035,-0.13057092407663812,-0.40558448240736256,0.06349115634467352,0.28225007823771303,-0.15061117764857213,0.04817678471632234,-0.09470105147482437,-0.08017923216483583,0.22131506702331286,-0.17752764209068028,0.1866265498571638,-0.02524833460650754,0.0025689249914075253,0.03251020022998807,-0.17423359661380813,0.29599806464344297,0.11731223574408846,-0.48265646664115835,0.52591452392155,0.0548640414556349,-0.13802890022966152,-0.4765405801632159,0.0959093032780453,0.004793102912909289,-0.10739818351198009,-0.06166297077461539,-0.101102027335574
Parietal_Inf_R,0.04504421159115346,0.19600672973019898,0.2304122811699117,-0.09749317256481065,0.08716772882062691,0.41212142998514023,0.2521183319150672,-0.04450071090728467,0.3451394800709369,-0.05906123216565909,-0.12657906372492944,0.25898673892796814,0.664116404143683,0.15724820923963276,0.11851246592484951,0.018121091456721423,0.20012864775471031,0.2283868589362739,0.12479736097502983,0.21018762946814445,-0.05265821150682413,0.3845518941177781,0.2386249761937827,0.44661436292181433,-0.07645623510237763,0.4382690261080285,-0.02791968178632551,0.014247536188135767,0.17592891175445047,0.17800221305655436,0.11496526500390217,0.1705933070868239,0.7863868208838513,0.4250190594594687,0.2318628515926507,0.4995474190745202,-0.12568622739929272,0.21959416054068231,0.5447411430458221,0.6310226266211214,0.18248228553837154,0.07675963307444024,0.2844226519404554,0.4208162987805336,0.13071352256882218,0.3375778104080327,0.24879872386436486,0.060995574434563264,0.19707186319406433,0.19064503298415758,0.22682074775647368,0.3852949581548571,0.3439563322731894,0.04943184928961275,0.21740248001800772,0.4563157814648012,0.43769935656607484,0.4080516530053288,0.33608050451544663,0.1269177739475873,0.44719890605401613,0.35631773868735245,-0.060168829832870724,0.3477132897418954,-0.1151513303360286,1.0,0.1914177194862979,0.5071675152323667,0.35580425264335885,0.007804071084610193,0.37459934131452266,0.04895597576773771,0.3891363683617472,0.36507625340015465,0.37395702862153474,0.2344464917009142,0.2819041781904408,0.5513058556548139,0.4780034528823215,0.47461701474335255,0.34287115431173537,0.18727796157183135,0.2111254787426623,0.2671458609064027,0.1703172418662065,0.1306630288742154,0.19596527748455847,0.228143743157246,0.21734083095533238,0.28517338840262646,0.18760985015210155,-0.06446879388160184,0.20772036935214752,0.528822760472402,0.8738795286370761,0.19081992703666828,0.17538967449572992,0.07895909716496613,0.31115051370930463,0.8190705302124508,0.09007870202047989,0.32068541776000253,0.2948810171672225,-0.08797443022786301,0.16647538885105098,0.18111323526924655,-0.0174363617534104,0.3559213094688685,0.22447980496592315,-0.015761790498843575,0.19107656667909886,0.21683844016805148,0.010280689937593708,-0.24094036298263768,0.26235015369478293
Hippocampus_R,-0.24743153457041395,-0.060640008240028145,-0.21025543932569754,0.3883123536464604,0.4965410088447302,-0.03206777940934845,0.9108569729072993,0.6034588340317215,0.07839496995649273,0.11377598068497852,0.4819455905310516,-0.12883898883076028,0.6662228427090373,-0.12320052039551047,0.2990971602511825,-0.0429866423436618,0.6831679749810664,-0.49052624664720423,0.2894603858595979,0.7953532156185096,0.5282495248058966,0.4056949100912117,0.14195493184712799,0.07965512457237187,0.19037144795418112,0.5750301663445955,0.6238446554136307,0.39275924015782104,0.092273514201209,0.1045896506955314,0.2282752441950263,0.5429976742092986,0.07471355992160694,-0.17992847165543155,0.5165344779080326,0.310629100593406,0.003944431437795951,-0.051441307235840755,0.42102799462977664,0.4632109355531611,0.7254103300594773,0.6081938192273071,-0.2760817057729476,0.09814815738810106,0.44020428039262616,0.48983799237389686,0.14585957155628537,0.5510657180384387,0.7565441182453716,0.42032531130614786,0.56910886727013,0.6211174113294662,0.5214526243235804,0.7554414271437004,0.33707691121155114,-0.38158757444406793,0.5556666358402763,0.5947124711130265,-0.38621758185446947,0.6034836124220085,-0.0016802840980569944,0.10213182170443197,0.2499259565370437,-0.5400997594784772,-0.14852327938446075,0.1914177194862979,1.0,0.059132080911637255,-0.3533132123707175,-0.022191647555990533,-0.289036214542443,0.3387295139204734,0.7342483217824176,0.5025108696493389,0.28824917519331267,0.6060416191715048,0.13153382395673616,-0.0021601320882725468,0.38684617355400575,0.36229648612942716,-0.5116130156979434,0.36438478099747973,0.877418925152742,-0.3782231867631179,0.24076561282836623,0.6765858957911719,0.7376872646637447,0.16012843296195273,0.680905321383651,0.5157856777081716,0.09674292212806204,0.13066704352457265,0.5000319591130693,0.4672027234849392,0.32740586968988883,0.5459344458086048,-0.34133328935411317,0.6689624563759017,-0.38217070903707234,0.08036736713702236,0.6237389339210974,0.55612753751608,0.5585622029156357,0.401609361628251,-0.12487059127083004,0.7411680682956713,-0.2771255992535885,0.6452799727045975,0.18690489672548644,0.5479321062894195,-0.33947173440157535,0.22406369468157794,0.5588934522312009,0.5976068510035842,0.8514930795967929
