,Thal_LP_R,Thal_PuA_R,ACC_pre_L,Temporal_Pole_Mid_L,Lingual_R,Temporal_Mid_R,Cerebellum_6_L,SN_pr_L,Frontal_Inf_Oper_L,Temporal_Pole_Mid_R,Thal_IL_L,Thal_Re_R,Pallidum_R,Thal_LP_L,Cerebellum_7b_L,Rolandic_Oper_R,OFCpost_L,Frontal_Inf_Orb_2_R,Temporal_Inf_R,Frontal_Inf_Oper_R,Thal_VL_R,Vermis_6,Thal_VPL_L,Thal_MGN_L,Precentral_L,Thal_VL_L,Thal_IL_R,Thal_PuM_R,OFCmed_L,OFCpost_R,Cerebellum_Crus2_R,Cerebellum_6_R,ACC_sub_R,Lingual_L,Thal_MDl_L,Thal_VA_L,Rectus_L,Frontal_Sup_Medial_R,Frontal_Sup_2_R,Putamen_L,Frontal_Inf_Tri_R,Insula_R,Cerebellum_8_R,Frontal_Inf_Tri_L,Thal_VA_R,Rolandic_Oper_L,Thal_PuI_L,Thal_PuL_R,OFClat_R,Thal_PuL_L,Caudate_R,VTA_R,N_Acc_R,Cuneus_R,Occipital_Inf_L,Temporal_Pole_Sup_R,Occipital_Sup_R,Vermis_1_2,Temporal_Mid_L,Raphe_M,Frontal_Sup_2_L,Cingulate_Post_R,OFCant_L,Thal_MGN_R,Fusiform_L,SN_pc_L,Supp_Motor_Area_R,OFClat_L,Vermis_9,Thal_PuA_L,Olfactory_L,LC_L,Cerebellum_9_R,Thal_MDl_R,Olfactory_R,ParaHippocampal_L,Caudate_L,Supp_Motor_Area_L,Vermis_8,ACC_pre_R,Parietal_Inf_R,Cerebellum_3_L,ParaHippocampal_R,Cerebellum_3_R,Thal_MDm_R,Postcentral_L,LC_R,Occipital_Mid_L,Heschl_R,Temporal_Sup_L,Temporal_Inf_L,Frontal_Med_Orb_L,Hippocampus_R,Rectus_R,Cerebellum_Crus1_R,Precuneus_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Sup_L,Thal_AV_L,Occipital_Mid_R,Vermis_3,Cingulate_Mid_R,Cerebellum_4_5_L,VTA_L,Putamen_R,Parietal_Sup_L,Parietal_Inf_L,Cingulate_Post_L,Vermis_4_5,SupraMarginal_R,Cingulate_Mid_L,Cerebellum_10_R,Thal_LGN_L,OFCmed_R,Cerebellum_7b_R,Occipital_Inf_R,SN_pr_R,Amygdala_L,Cerebellum_10_L,Hippocampus_L,Temporal_Sup_R,Cerebellum_Crus2_L,SN_pc_R,Thal_VPL_R,ACC_sup_L,Amygdala_R,Thal_AV_R,Parietal_Sup_R,Cerebellum_4_5_R,Postcentral_R
Vermis_6,0.0027503630618005664,-0.3605170996259091,0.39196878416457964,-0.06166297077461539,-0.5765431793933461,-0.2547032514771323,-0.686331358515338,0.6170205705990165,0.38424003641815235,0.021155164293304482,0.0641374831295664,0.1815496719543654,0.3218788478988359,-0.25277483727850497,0.008020132734473408,-0.496067376959877,0.2035346862184506,0.25077229977792026,-0.34841002300112134,0.1108471216400357,0.2197542083475146,1.0,0.30445945358220416,0.20772589137256026,0.24777863777878442,0.2077685634217718,0.3056823569580133,-0.00587381832928373,-0.13775664194329962,0.5413436838574538,-0.2061319398303303,-0.7029592243945554,0.1471402328371593,-0.5005802119417381,0.5128099046180352,0.36673348587548377,-0.0856035696260153,0.33349052227077286,0.20896137535941844,0.4047674371624696,0.34609853080817315,0.13358591496996924,0.08437020505249423,0.32181192780610174,0.3659360615896183,0.27258077563963307,0.2273992526423122,-0.27858325932451306,0.003873932256504904,-0.16648924305658785,0.6240774890257855,0.12228608844284068,0.3108267327572622,-0.48143377163049905,-0.44856955453239994,-0.6218034222119133,-0.19514497050331892,-0.38175056015448033,-0.40068248893114866,-0.4527240511766715,0.27343346629904325,-0.07132557432002369,0.2915206522267705,0.04195713968689813,-0.003864112850529513,0.2579933511399163,0.1826065949386021,-0.4601930046410326,0.6943224429476724,-0.18247321543991918,0.0880751239025167,-0.31898141955107806,0.8093328694610519,0.4340392131120607,-0.3198905275727777,0.5407243988228114,0.43969427236151515,0.1282568224061751,-0.6065684222846317,0.2646632233857149,-0.24094036298263768,-0.5523871077876863,0.5166773869847875,0.2998367675339379,0.5056610150004315,0.27146815207904296,-0.5578315014561602,-0.5576832960103622,0.36624801920737643,0.18325533264045388,-0.31255455931098725,-0.14459866654571513,0.5976068510035842,0.014793457919003447,-0.009574997919897976,-0.06638545826054468,0.28207681900733605,-0.340053932617518,0.5518279406997973,-0.7595708060222405,0.29529972363289064,-0.06475597152531544,-0.42265832414438936,-0.03200572447842519,0.3743074028935673,-0.3920611046610679,-0.29234995024524907,0.045383650465180204,-0.5190446655024216,-0.20569715821789464,-0.1428765840987381,-0.09507555563802447,-0.03728410988184684,-0.032870261157561635,-0.3291256256071077,-0.3103039840943613,0.48772113747598383,0.5984255233947194,0.47266937028087536,0.463713961255029,-0.17595161242337398,-0.6478784983121425,0.12591653800028002,0.232053412121227,0.45883909700884645,0.7294741246945449,0.5531641314608757,-0.3096384520091475,-0.18714009351567695,0.08507019868404705
Thal_VPL_L,0.07147339135001755,0.03501375870353109,0.296624345555306,0.0025689249914075253,0.2835401978723179,0.3172979154184689,-0.02756771592921051,0.32650151348945367,0.5689553382603458,-0.024608264858322904,0.6695778660734952,0.15564533505926845,0.24317825767492363,-0.08937130196417205,0.20308512973197304,-0.0050851352263437425,0.1718267167834056,0.10289490187830128,-0.14149969869964246,0.5387442743372215,0.25254047572176247,0.30445945358220416,1.0,0.28814600050803735,0.6599672688899213,0.6360695210830184,0.5766333806934182,0.29486430831523586,-0.15639822230994074,0.2422365954744024,0.1135680868441852,-0.008741393681187004,0.015125522970873053,0.38824106621218757,0.3704909912519453,0.40219653903506397,-0.10085471616159611,0.32419533638795067,0.37701003107982567,0.4284319182344137,0.49472692330779516,0.3449512563712328,0.10805219281036009,0.5148874887789137,0.3956399587892506,0.4512164184128895,0.5822943615380028,0.28483766866120863,-0.04528939544000414,0.39755291890005,0.4590754755551038,0.12499786783724055,0.10421945595785218,0.08617937962635897,-0.035206456422941006,-0.14031574556396634,0.24082564903177972,0.17070212207633503,0.44236442363554085,0.14079488467400256,0.5217917237083098,0.4578351056112813,0.2403842044620368,0.3547454567770254,0.6149357859921951,0.24778298137082183,0.6088984130853773,-0.14445550390524584,0.2542090315529448,0.36160878371552974,-0.08973132252535945,0.1205967093621297,0.30588552230771765,0.2089009110043815,-0.1640718360151494,0.5972800903552297,0.3922485008116743,0.5301908283273735,-0.05061147546698877,0.14904015250105945,0.09007870202047989,0.2889541685647992,0.4827450525258642,0.4258908839772611,0.42703249986491987,0.704745469508298,-0.03782495089606434,0.13584393616999677,0.15237195867999054,0.627739595598625,0.31984163539109967,-0.09439557586258991,0.6237389339210974,-0.04018892214160299,0.06822098081062446,0.5817051023532208,0.2913689289321335,-0.1762271605831134,0.4841114982365006,-0.1981545853479324,0.7356874517687894,0.5485932637934808,0.4049598763562497,0.16170853435874055,0.4010211225432348,0.2644518643823036,0.386148685479787,0.5636725275986845,0.39568953211859553,0.23942030998700226,0.5176442913612214,0.254141865879346,0.5105317089028698,-0.13944702562318917,0.11786870321261834,-0.22508643745736528,0.43833534304195115,0.40074506601155346,0.16103097203327466,0.712358334987292,0.30758335774288725,-0.20025962795934354,0.15003724667046042,0.6526121570337304,0.4409766471550343,0.3774815241119371,0.4470477953846238,0.12779111606619348,0.6135703514162388,0.5581147279540781
Thal_MGN_L,0.3249303302054633,0.010365662924435961,0.3748797119655026,-0.17332312059888672,0.13899645491971718,0.19898432625148307,-0.2665625568534246,0.4013932188837043,0.3903977520006949,-0.24907815801544336,0.3530454031016908,-0.05219046470108666,0.2713700115750428,-0.44834761837199133,-0.03918379073995818,0.14361179114201555,0.17539119826432306,0.31214225169545406,-0.14480483758128004,0.3889121977810434,0.3310380135989927,0.20772589137256026,0.28814600050803735,1.0,0.3374320944046838,0.38075430983418423,0.25414679474985524,-0.3670391695517562,-0.1840794900255947,0.3375689260273298,-0.16574237108840378,-0.1663117613921655,0.0341292706897301,0.1425946252571775,0.3157600542928295,-0.08504135325694274,-0.21572943498599242,0.06182664812028313,0.06985398156445365,0.25335447387997584,0.3838989149329179,0.21608614473477605,-0.13259447638274888,0.33982536183677636,0.47483488100019133,0.32287841482932716,0.11318639635763052,-0.23701707132558028,0.08639275750575885,0.10173435784239714,0.2947009763411365,-0.22820965399034115,0.13689288357233148,-0.14283578922075435,0.04012536708621789,-0.16249318708169969,-0.14223533474445063,-0.07811908758594856,0.1528942686644261,-0.06527114283532219,0.1674149027712833,0.17872560077555746,0.1821917780498689,0.20868325577095956,0.3650583814224644,-0.12592693186176637,0.2027191175566776,-0.16887804110749313,0.10606461513119622,-0.1665004660244047,-0.11416595812636203,0.10315809584301444,0.17567919413629698,-0.13252947652161368,-0.142552201930262,0.4260732337285214,0.47343723434797,0.1335127912275379,-0.2653699777045023,0.31136950972560823,0.014247536188135767,0.17701463176712656,0.31609542385459083,-0.04999730428419474,0.19864815289078802,0.3173784084382316,-0.14993528350706392,-0.14869447373116887,-0.030497631259610802,0.3155242547632317,0.1792814903626262,0.04521792952856637,0.39275924015782104,-0.024424316996712287,0.0069135822558485695,0.13425547449029954,0.3128513773554741,0.04560789302016527,0.4147182879960708,-0.03248804170916594,0.38156410488531595,0.15108133350258332,0.1260875240230407,0.30006909541190974,0.38292302203469814,0.02145558872993393,0.04657339160983558,0.24804821676033748,-0.03622957620384954,0.18111483861465894,0.1690752651649213,0.39750263675784486,0.3296023319669597,-0.14618463176368693,-0.00795708070893198,0.20974538744725876,0.3253333908378286,0.4966347014114296,0.2519057491258806,0.4188226796432596,0.29760799048431924,-0.07991151602609971,-0.21325121035889116,-0.04182683196691531,0.28985218916089445,0.3115610598305021,0.3059159576893081,-0.017619914487839967,0.19980298987572248,0.2785264533645486
Precentral_L,0.3629213383465486,0.16400708571326797,0.2069765923601939,0.051569576562027555,0.3146686066217672,0.35165228975724355,-0.07295611268460044,0.4825584773397108,0.6194878549202048,-0.27571114298116284,0.6213296826130323,0.3235419719748069,0.4583419051293178,-0.173700658035377,0.21796148884054647,0.21448861472890962,0.075233642280335,0.3400296981467553,-0.10093851400727549,0.8507478075213933,0.3849431017485376,0.24777863777878442,0.6599672688899213,0.3374320944046838,1.0,0.5945845831945326,0.4763424778246534,0.16611068291428954,0.028870265419260653,0.28236338713268344,0.2582306110945504,-0.007138815719964671,-0.03662861072126133,0.24013819412222845,0.41446973818142463,0.3345963675477575,0.14502830535438377,0.3615721762006723,0.4984053846771022,0.37056164678259046,0.7505480519788026,0.4296391937029252,0.279710705196999,0.7124890203932428,0.5053732539068483,0.3813088264715056,0.5590393874116798,0.24820229941732846,0.0679199446484009,0.4866629309999904,0.502971680185844,-0.062430850255402834,0.05489591755421499,0.04253479556732619,0.050217542244419336,-0.024181170742054812,0.2543324858400111,0.05995972821423008,0.3145703466872589,0.08135477854124319,0.507022543632555,0.5757007630058544,0.10938549058143215,0.3379962316621873,0.48788516310381524,0.06837511003518577,0.8270215723248145,-0.16020050579370743,0.16530605839124374,0.06999382470098921,0.03263215220242312,-0.15724844869259577,0.3090100972261437,0.07273862665188983,0.13496647637597226,0.6381896070525526,0.45975644753748907,0.7815225961880223,0.01914217306178197,0.19573651414447346,0.3852949581548571,0.34569404952937,0.5089617790362828,0.4542475281711223,0.4755431341587833,0.8822443978738328,-0.23171934417279172,-0.004879139956583399,0.27709567646210537,0.5529048082172923,0.2933268621237596,-0.08882824269314767,0.6211174113294662,0.09635533574869462,0.07352502255487803,0.6544507997116029,0.2813841112034438,-0.11938473244713292,0.5278921785717544,-0.024498445055060727,0.7093298780946182,0.5951110813026007,0.3809454575749977,0.31176250106832903,0.5053491395337993,0.4901563576011911,0.5502047075252661,0.6591272355423622,0.19419579884674001,0.6044876375026006,0.5730194048312008,0.3837815153839037,0.3786011291366611,0.10388100651517751,0.20626235119203026,-0.10341353672390667,0.40270533285480536,0.3796367428582327,0.3498141840666271,0.6865409396031652,0.5224411153076702,0.009446285159512577,0.2786413896445427,0.5037908346969934,0.542488385887458,0.23881084617125867,0.5065029325465189,0.42920678326350487,0.6440988788733558,0.8434154534562059
Thal_VL_L,0.5854270490996515,0.3842598105889852,0.5325366686404537,-0.39804660779184176,0.3484979035803322,0.312455663559234,-0.06587103626193651,0.4453537548139246,0.5714082181010791,-0.4221640656974598,0.6855454503360007,0.13994900336545382,0.31173436021752865,-0.21608690206105566,0.10506697650702028,0.18305193055698715,0.3295248965286073,0.40515384595340054,0.02362793196386719,0.5806311995878646,0.7555294602967536,0.2077685634217718,0.6360695210830184,0.38075430983418423,0.5945845831945326,1.0,0.5337320020427208,-0.07623637147665413,0.12299545967865065,0.34969079564052397,0.11552279588230581,-0.0728851280122559,0.009691472962725614,0.2766892230265557,0.6959895266120449,0.1698985735960418,0.07077925750430623,0.42268767594282985,0.4897250635807011,0.4524340184624197,0.5656130316787397,0.40221250946896014,0.24971248842749136,0.5106882625120732,0.614356136488928,0.5039920304394913,0.48120568178547124,0.0594515536935779,0.19811037709022636,0.3396281442527192,0.5824739569302076,-0.20039860843315596,0.22266709826615233,0.08768224772736238,0.0715999540334965,0.010098435580048427,0.0414357475022553,0.06062998174855436,0.492596866847942,0.018251338214345294,0.5003559128453013,0.3632771378654416,0.2615074099656433,0.3825178330042895,0.6376017192770288,-0.05220268719106065,0.5397295322531217,-0.08474496217840306,0.207202327329382,0.2414163373642397,-0.04762923411117774,-0.041472258843611956,0.20802630664527472,-0.13856936446189608,0.011897135142247137,0.6233913080925564,0.7182037524163012,0.4827962121833286,-0.04585241526456019,0.46827693022806677,0.22682074775647368,0.39970575476421055,0.46834183995300166,0.27548041500618725,0.5675734148844995,0.5519814845957707,-0.27045564047783094,-0.1181442762634528,0.28973175408980667,0.5315379788385137,0.43406814754485884,0.11396317887814342,0.56910886727013,0.1323269320074713,-0.13656567395938682,0.3669263765011856,0.4213315005544237,-0.015833467921613175,0.46764867448662734,-0.006159481275431372,0.6582450656273727,0.4933165286644315,0.4092730731075156,0.4917890524392753,0.5388622957624738,0.2256416976723047,0.2547992700599082,0.3856694540891724,0.09999501417439922,0.3346031371172803,0.5354176357562014,0.37108044895134434,0.5523667618614976,0.04943658665599444,0.09752291634338431,0.11872192713598571,0.3824493558219396,0.49913740034924187,0.2416728429023925,0.6811149515031906,0.3839353361865643,0.1211290803214949,-0.11265257507643067,0.504858173604799,0.5997758959123008,0.25612627999606463,0.5008173282795981,0.1993619282765394,0.5170173417994636,0.5975513423920318
Thal_IL_R,0.0634013048357108,-0.10471112728768157,0.35081322927490327,-0.07734726590687264,0.20418981019519553,0.20753012552825756,0.0766558260683886,0.4413020556139908,0.7555495772849827,-0.0006108957804300254,0.6326167699056658,0.20215629915440883,0.4424860355452945,0.0790920313083886,0.11295659027798254,0.1330212111112023,0.5873622176587157,0.4071562818659131,-0.24811223072496696,0.5556118489975872,0.4335304286527513,0.3056823569580133,0.5766333806934182,0.25414679474985524,0.4763424778246534,0.5337320020427208,1.0,0.27323719689037224,0.0033864551765719546,0.4221850723848388,0.13638007470555435,0.017474174251215797,0.26449349485933027,0.3328787215516662,0.3941635193637569,0.37612389357441606,-0.10074098105855292,0.6276706746088843,0.551288073928344,0.6181239488198512,0.6061122940698005,0.5183136836806452,0.10610180269396248,0.7002588949138167,0.494186213922144,0.7168024861686337,0.34876988782307256,0.2680083494461219,0.26711983966491215,0.06734703724214067,0.7081154424298438,0.22623262010626877,0.17720031650408055,-0.16334273205423705,-0.15046858003509733,-0.04630096817554706,-0.020435526629192388,0.34249151836953085,0.31646793377422655,0.0035912581189498716,0.6331274139889504,0.479070106779942,0.4271979126032936,0.49360163805566676,0.5224776176426323,0.3331816217181034,0.41721088819263746,0.030692530340472222,0.4478502863438479,-0.017354395746950548,-0.07283629615239168,0.3299219023282433,0.31944633573540676,0.3367478044719583,0.004854374649434438,0.6746964313428828,0.5591999385932083,0.26686544615509955,-0.3066186502008429,0.4661985459596179,0.1306630288742154,0.23285064870989675,0.5475223084528166,0.42765780446691376,0.49355260468715817,0.5481340713054743,0.01132309373678793,-0.16134214375984493,0.48003878081280116,0.6218231135177755,0.33128230902223527,-0.12213789156164889,0.6765858957911719,0.2161382826552089,0.09430434503381997,0.34216166502053186,0.6010511782877086,0.0005409884557246688,0.6597899768340973,-0.28414021706470155,0.7042238617607917,0.543917441079425,0.3129129085400889,0.333552317024629,0.6492374962120875,-0.05079956366863118,0.0756866310472608,0.47023480654872857,0.15484123753109238,0.19954601593663954,0.5913832690508366,0.09979025761171727,0.5964281243553383,-0.036041208705794005,-0.22738248648518788,-0.16114717934653539,0.38960307567817093,0.4272243704813687,0.002524696518135586,0.6916996181658556,0.31580693990668607,-0.1809138707957595,0.2558432310248565,0.575985841521324,0.6367750258772473,0.32117145256869345,0.6709353029032666,-0.06506034855529803,0.38459221082294703,0.5289892399107144
Thal_PuM_R,-0.6400375630588121,-0.014189258101725158,-0.29146810917514215,0.37126271474190814,0.0032576297493373584,0.13634317650437347,0.39238161041878344,-0.0957412447781895,0.1601493877497708,0.5801822382653511,0.03051794986873509,-0.08262950350472842,-0.03485184833115962,0.4729439421941989,0.3076012735840807,-0.07975876293131455,0.05530194828676142,-0.24700087540509702,0.15673654536400583,0.08535971835471524,-0.2205883799926142,-0.00587381832928373,0.29486430831523586,-0.3670391695517562,0.16611068291428954,-0.07623637147665413,0.27323719689037224,1.0,-0.2690351491589079,-0.16182831324107674,0.2918784148264675,0.26762531909335047,0.08751260525617713,0.2029732985618438,-0.24824599980013837,0.5011231770626553,0.012874440728181346,0.3918613566037371,0.38311420039569827,0.17810891890906072,0.08049620667222036,0.3120487704132324,0.33435377793449533,0.18731342617224223,-0.278439433802557,0.07480027158684849,0.34270753917071073,0.6098275815035088,-0.06105943930012455,0.03476438514703598,0.13175576839751046,0.7132911081835213,-0.10530545836362502,0.22681213807257286,-0.010062838104736052,0.054662884716474715,0.34196409465845673,0.23199031550145827,0.12939193388837794,0.35681125189172286,0.3483395410227645,0.2877624662315392,0.029142082346855912,0.08680306850793945,0.04609076458779143,0.7324848697259928,0.3119888556909649,0.2588948731105396,0.0898119680821637,0.3985821448399873,0.02971516461778706,0.114379764306998,0.1917168379261698,0.6442845286558295,-0.12584031444761806,-0.021599243731166513,-0.19270987828255462,0.2955155011270243,0.1604156166977284,-0.2668909594829835,0.17800221305655436,0.12637259306981927,0.1434154501905245,0.5476771807388664,0.17632138331703748,0.35287889014538526,0.39004248967273303,0.2582702272986166,0.38474693412868277,0.20069640652025036,0.04725275454155071,-0.018743364124721704,0.1045896506955314,-0.033553897648856516,0.20822683112634452,0.2992790242980064,0.02260712761457502,-0.24270823018299628,0.01402939818942473,-0.08669456853700987,0.2003032356628094,0.4631261632120996,0.27822161977677107,-0.3462621369465609,0.004435729005329619,0.174018107717016,0.3314953690865642,0.34347555232168564,0.46160204230054713,0.1432386213996548,0.4287178756874323,-0.32029977231919454,0.17791071951241386,0.023356053789671195,-0.02041351318456921,-0.30344851313547133,0.08782347153837529,-0.23622091356211655,-0.1920482530838658,0.16003732404793922,-0.06017132255328903,-0.14040677426447035,0.6034400813727214,0.5583515367858921,0.002714552809802354,0.08124807893742549,0.020119902021700494,0.1560070602212519,0.3592547987252426,0.21982676280620303
OFCmed_L,0.4049505728598803,-0.07896010758484777,-0.10366936109355364,-0.12675127503176306,0.03343850751801369,-0.16343880691516538,0.038684179996665555,-0.035367576425864265,-0.18336558523214777,-0.4069224363824771,0.06870324889060399,0.24202055813355594,-0.10729118004798932,0.17938244674719322,0.19062120962034498,0.05873092069949334,-0.09956057972017782,0.12049187100177848,-0.1226349516997073,0.011372258258110222,0.15561867290404752,-0.13775664194329962,-0.15639822230994074,-0.1840794900255947,0.028870265419260653,0.12299545967865065,0.0033864551765719546,-0.2690351491589079,1.0,0.07457693986517619,0.1367107130999389,0.06454199031630212,-0.13002729993442746,-0.20036745381834686,0.2816104043815734,-0.25200640388983075,0.31676653322762305,-0.017946354633410832,0.03160858367829361,-0.2649756896834287,-0.04189503811504662,-0.11972462753793973,0.13773427919100867,-0.07339884967212314,0.13144234996805831,-0.16474964577818818,-0.11639677528788138,-0.09041366371180344,0.05594498410000344,-0.05404739678061201,0.03000168230777894,-0.4657038806979103,-0.1695820491822907,-0.06205872493846311,0.034222698396431744,0.24559367619566363,-0.12168486545131255,-0.12595192608229916,-0.06019620659777403,-0.09061357174274401,-0.059158583241449056,0.016675483016793648,-0.10721646214546662,-0.034233118634374726,-0.21694729927683923,-0.4011843238897475,-0.030720515152033435,0.01700615486706568,-0.08094762136783575,-0.12019907780354484,0.12882625752908675,-0.23338387103089567,-0.1461327760121912,-0.25176387774306574,0.5158381356551813,0.005018437579837817,-0.11267459725765092,0.09715629905211244,0.1927017718090303,0.07716734980156574,0.037784322903066575,-0.03885802559868904,-0.11059019286338097,-0.11871373351978103,-0.09274117981801702,-0.2384483970351239,-0.3480044640899371,-0.10717571868267507,-0.018175659953057633,-0.28856962931279967,0.001931322595360192,-0.06212449526486056,-0.17660071442608752,0.10179396693413814,-0.1744252415472778,-0.04845281328179656,-0.09814118250589941,0.21795276662793275,-0.23178155671150522,0.11949336241983102,-0.18135920506786568,-0.18738868328675384,-0.17539845368918103,0.32994389257340256,-0.12813022384705058,0.015500374377431807,-0.02293968036081692,-0.08958276933444616,-0.3142306534178425,-0.03453106826091628,-0.0817560493712189,-0.08080639131024886,-0.16087749171171617,0.28949715041435486,0.12216177819000308,0.009252506904157663,-0.13878923317933906,-0.09096550596211807,-0.018066170033942147,-0.13992045778892817,-0.033238162120888266,0.3047395064226037,-0.13679577496627915,-0.0293442213372299,-0.0034568156099852184,-0.39940404975408433,0.044380870748109834,0.05297090461781303,-0.10873155304804656,-0.053239226801530044
OFCpost_R,0.23877189756929004,-0.2577710873925383,0.44933632106466326,-0.17991631355761145,-0.17517322125424017,-0.04735024670728616,-0.4966882020680772,0.6227880380015302,0.49841006787353126,-0.3212370990666752,0.23045833593992923,0.21254990521765804,0.3799726574804001,-0.1478261582492344,0.07431611635369788,-0.07142910924837735,0.38418582846469335,0.573030833339123,-0.3283999747547147,0.3734067945293801,0.4454515067411585,0.5413436838574538,0.2422365954744024,0.3375689260273298,0.28236338713268344,0.34969079564052397,0.4221850723848388,-0.16182831324107674,0.07457693986517619,1.0,-0.17902603438541417,-0.5419004480630247,0.19888384559366198,-0.23676848308464596,0.5263856339329778,0.12935915158757028,-0.00909914648388919,0.4274004239447209,0.2695072373546323,0.43187107319427537,0.572804054185434,0.1956065912253105,0.04701428339904918,0.42415133852462067,0.6137001597524104,0.28393162529786525,0.02971580070934916,-0.1490529068681448,0.31668354684107564,0.05434481614719706,0.6647509243687115,-0.02791245403808019,0.1916909970246215,-0.3722079233349519,-0.31368521548739314,-0.3766380566947679,-0.18457787978716803,-0.29883580209237964,-0.13420652635018718,-0.288901262685019,0.2672563174907977,0.046846743832213704,0.4378384744537122,0.0672945220633566,0.11715005976594127,0.06491685681921826,0.22017661636049746,-0.4579400161739921,0.32492644145750593,-0.3007825479287292,0.005293370476940055,-0.12801192313548992,0.5475268611882065,0.21969259790072698,-0.06530836142870335,0.6969599280781874,0.5212251032289466,0.1013844455024545,-0.46221632682851155,0.5025922375337791,0.06697390195055117,-0.12940904708910403,0.662842239122868,0.13715551751818153,0.44157275717245964,0.19650454929683117,-0.43351124313470735,-0.41973405690714366,0.2654821258079534,0.15677651117886773,-0.005246573278059909,-0.0679566157377453,0.6733778358372161,0.08997976363656861,-0.026598641528507095,0.08815781641849564,0.39938978241447565,-0.1964830997179537,0.45994775233005325,-0.27128384426801566,0.3206041118569857,0.08418202945684365,-0.2263307519075534,0.33659009951217284,0.6182282621088864,-0.1069911164810044,-0.1868092248012208,0.11781715216902611,-0.4567572563821252,0.06957844973966808,0.10861083969923309,0.0993311244531438,0.09298829694814192,0.20165864902556707,-0.39410800520599215,0.05392885311665238,0.5347194682951375,0.7182973338949538,0.3639881807441723,0.6081936727123535,0.20817166336526619,-0.32283115768657095,-0.05511586202981336,0.21938648298742316,0.45497324875017436,0.5537981389284742,0.6289768690695582,-0.02646343672403513,-0.02861248867669165,0.27897840171411414
Cerebellum_Crus2_R,0.09978550668290607,0.3567723297432512,-0.19013633435072688,0.14493080529709926,0.23800364103678295,0.1426439203200793,0.47769794342717165,-0.019355020173813506,0.07128726637551355,0.0674934533651886,0.2025862747798614,0.2445694559948626,0.13150581548782286,0.18189249364198307,0.2693553891777598,0.1376680303284816,0.19807885518966475,0.052722783606108055,0.1900466531371675,0.23284007722679798,0.13706151656549312,-0.2061319398303303,0.1135680868441852,-0.16574237108840378,0.2582306110945504,0.11552279588230581,0.13638007470555435,0.2918784148264675,0.1367107130999389,-0.17902603438541417,1.0,0.4745479581639747,-0.01604474177264111,0.16497070029152267,0.0179297820184264,0.00806206067613371,0.11812857772441791,0.19296720553901903,0.35941715337120583,0.024034643722329347,0.16652565015210638,0.43053082065897336,0.38585897986596357,0.26046797578253106,0.05602726157284323,0.1146685496218628,0.37633899750970523,0.26262043447108957,0.1294032428152959,0.09986306880380394,0.023355991149235783,0.05311462118931512,-0.1202095134227945,0.3526281224744031,0.190730850436336,0.38406491408724835,0.39707354623638746,0.20825893349068308,0.10302403972238987,0.18008810009773796,0.3402528553809623,0.36970120414248075,0.03710535536647159,0.10861932863201083,0.17886507495483173,0.05757658347264653,0.3435319497029832,0.4414857345654041,0.006652621184329116,0.22495063399630597,-0.00024685902818619843,-0.09983152996959048,0.00010588279513104584,-0.09986915901122034,0.30786169839936206,0.08041231590422744,0.014124911318466521,0.4002131243659052,0.2676506177694328,-0.05716343301931379,0.41212142998514023,0.19242471340246753,-0.030085379706108233,0.4765425904361228,0.0997970476736902,0.294379551104927,0.07180267907268324,0.2749798575368528,0.38546760769373734,0.19388425325388156,0.13403740922603533,-0.10396767064812229,-0.03206777940934845,0.19027588950317254,0.12664624328115606,0.37206839203235814,0.2212472985195992,0.24915072077162606,0.051702480682785976,0.0888903082875129,0.1469181778007045,0.39959895309438903,0.37077111236779225,0.1937755869050834,0.011208780034629655,0.28453506637380804,0.44440747434630073,0.23279574363306238,0.28602531583022534,0.33757214909459693,0.39155990259851914,0.10263516468600034,0.27967080509804654,0.013766717528082666,0.08006128497601242,-0.1617739289299604,-0.19990750871842608,-0.23043042877441147,-0.23104809218613614,0.11337696371596966,0.17895419885720995,0.16905084078868882,0.40970850829284255,0.39400030031654043,0.14459580842905942,-0.3076301758401075,0.043187322120453335,0.34695102864987415,0.4306150689159375,0.33139438340277844
