,Thal_PuM_R,Cerebellum_8_R,SN_pc_L,Pallidum_L,Rectus_L,Frontal_Inf_Oper_R,OFCmed_R,N_Acc_L,Insula_R,LC_L,Cerebellum_3_L,Frontal_Inf_Orb_2_R,Temporal_Inf_R,Thal_VA_R,Cerebellum_Crus2_L,Cerebellum_4_5_L,Vermis_1_2,Caudate_L,Occipital_Sup_R,SN_pr_L,Heschl_L,Parietal_Inf_L,Cerebellum_Crus1_R,Temporal_Mid_R,Frontal_Med_Orb_R,Thal_PuM_L,SupraMarginal_L,Lingual_L,Olfactory_L,Occipital_Mid_R,Red_N_R,Frontal_Sup_2_R,Cerebellum_7b_L,Cerebellum_7b_R,Frontal_Mid_2_R,Precuneus_R,ACC_sup_L,Temporal_Pole_Sup_L,Hippocampus_R,Calcarine_R,Frontal_Inf_Oper_L,Cerebellum_9_R,Temporal_Pole_Mid_L,Calcarine_L,Thal_IL_L,Frontal_Sup_Medial_L,Supp_Motor_Area_R,Occipital_Inf_R,Cingulate_Mid_R,Postcentral_R,Vermis_10,Pallidum_R,Raphe_D,Thal_PuI_L,Cerebellum_8_L,N_Acc_R,Frontal_Inf_Tri_L,Frontal_Mid_2_L,OFClat_L,Postcentral_L,Rolandic_Oper_R,Thal_MGN_R,Temporal_Mid_L,Amygdala_R,Occipital_Sup_L,Paracentral_Lobule_L,ParaHippocampal_L,Cuneus_L,Cerebellum_9_L,Thal_PuI_R,Cingulate_Mid_L,Thal_LGN_R,Occipital_Inf_L,Cingulate_Post_L,Red_N_L,Frontal_Med_Orb_L,Rolandic_Oper_L,Insula_L,Cerebellum_6_R,Cerebellum_3_R,Thal_PuA_L,Thal_MDl_R,Thal_PuA_R,Vermis_9,Lingual_R,Olfactory_R,ACC_sub_R,Parietal_Inf_R,Cerebellum_4_5_R,Thal_PuL_R,Temporal_Pole_Mid_R,Amygdala_L,ParaHippocampal_R,OFCpost_L,Occipital_Mid_L,Thal_VA_L,Cerebellum_10_L,Thal_AV_L,Cerebellum_Crus1_L,Temporal_Sup_L,Temporal_Sup_R,OFClat_R,LC_R,Thal_IL_R,SN_pc_R,Precentral_R,Angular_L,Thal_LGN_L,ACC_pre_R,OFCpost_R,Fusiform_R,ACC_sup_R,Raphe_M,Thal_LP_R,Parietal_Sup_L,Temporal_Pole_Sup_R,Caudate_R,Thal_MDm_L,Temporal_Inf_L,Hippocampus_L,Thal_MGN_L,Thal_Re_L,OFCmed_L,Vermis_6,Putamen_L
Precuneus_R,0.3182950346147006,0.23432436223000233,0.11179078054243814,0.1577309165373176,-0.10048296540014202,0.6083713858858469,0.13064748555845448,0.1779327798529118,0.32270173811213493,-0.03301210779285532,0.3855983246501682,0.2604782317738925,0.06126635678311216,0.2650950626601663,0.04347480558194942,0.5797211156375027,0.1092753878503622,0.2900903434390838,0.7224617352368516,0.20877030537450458,0.37036418310679303,0.5579467450155001,0.11689862664508482,0.6094392944503687,-0.033803409714963754,0.5446101525284138,0.4030915828192435,0.5465720909780816,-0.05834361983965106,0.1751760287917578,-0.01379647552074751,0.42335710021419565,0.1738814716630338,0.10604457524867707,0.4810708882257434,1.0,0.24392444990103093,-0.030009358873342475,0.49894407385020595,0.4957676293672109,0.3862352786806854,0.081533005965577,-0.0018495999404638723,0.48435568895843906,0.4321001582069415,0.25602930986771577,0.6565810161072752,0.054068929544846274,0.6112909397751364,0.7027652554400766,0.0063821117161431285,0.22996984797402245,0.0034586764833838815,0.5185548406417158,0.1020854993173184,0.0909980924660128,0.38794908762629327,0.5532638139147794,-0.010070657120112405,0.6184205270329447,0.24115440921812978,0.3753380377351944,0.4332689286973963,0.1396150237278083,0.27670251622901515,0.7184181419960544,0.41689136227914736,0.45174522271141215,0.26442662584027643,0.3577082691234321,0.5264955752539879,0.3989912273931208,0.1561472030595885,0.7142749872412846,0.13544165250142326,0.005773720461651033,0.12170014518614448,0.16602919578274525,0.23358978093815985,0.4904801847082743,0.2504126102854361,0.038322155395970274,0.22882590581016693,0.001980935794572012,0.5665285886905063,-0.0014917648271064558,-0.0023511232099603127,0.5503699333845063,0.6967732794690147,0.5164383832341466,-0.13119541452607542,0.11579343762246526,0.4125438109180529,0.10500004631287821,0.45576627410245835,0.2478384818515026,0.1469605880264524,0.28284775640184423,0.04415413292962419,0.42756996209439235,0.6325428243530634,0.15432357442559952,-0.05183827626347773,0.3188792766710603,0.2851755925781551,0.5478894256152337,0.18526367046138478,0.30392038765408813,0.10104466769324658,0.0908902561909445,0.3712319864878506,0.10039612344865928,0.2717294083433065,0.0824079259567293,0.7141967280490409,0.10978767892064559,0.2086147000649161,0.20711566399566758,0.19618756016569897,0.5541435330121713,0.11683992009988002,0.21971470163187204,-0.16248636255512117,-0.062349398268149885,0.16930059368923353
ACC_sup_L,0.002714552809802354,0.07294798168496912,0.14943736662367652,0.7519399972644858,-0.03305583971334652,0.5501826915673699,0.025209645913769344,0.351189031346254,0.47635880173575146,0.002484089311266719,0.12739007359084187,0.6144366647711477,-0.007341876483651883,0.5500330541296402,-0.20775073774608968,0.19293806296221386,0.06491337112929425,0.6678594331601558,-0.052240841367205346,0.5389221742215071,0.35391473802098083,0.03693581431135289,-0.1085135560407353,0.18692487454551482,-0.21020694671290213,0.3624453588965184,0.2081157301325713,0.08459227375197537,0.02888298018570219,-0.3675253133175724,0.28530592372455976,0.5302178356818867,0.0013987296109271414,-0.11148959975165225,0.7374721826432639,0.24392444990103093,1.0,-0.1308200748461163,0.6689624563759017,-0.10931392594911558,0.7242756103702549,0.35053386682363225,-0.17752764209068028,-0.06962990581199072,0.4658982528711855,0.7415445629993356,0.43951895258899376,-0.20848717617402157,0.4842328849992256,0.5444244742333378,-0.013257878267506674,0.6961072340288414,-0.2937870977951019,0.29352341121046366,-0.168381350786584,0.3506220832134913,0.6980865232769277,0.6650634543670854,-0.12684669803213064,0.5612859532999396,0.11869853620481441,0.4107158741877809,0.19866778370614208,0.352197699709656,-0.4380648476960083,0.4700147748350864,0.6766138397570989,-0.20868962936715046,0.36426305561212374,0.14860264849495902,0.43855078130221814,0.5054722281429648,-0.1121003851192553,0.37173239447894274,0.2608074079487399,-0.22037909691769322,0.7165375560140964,0.6370188665801395,-0.21037165280864545,0.31298619062258193,-0.12385527569316425,0.14878502170365235,0.06294199508376559,0.4768937600931025,0.0769712375713542,0.08607639798612565,0.16392867578283227,0.07895909716496613,0.2975036219634384,0.05131489459382547,-0.20395657301944717,0.5856566189303369,0.6215849304131663,0.590214034064508,-0.2988207247323505,0.4273552027552434,0.1468297882729402,0.6413631973945816,-0.36705073166358104,0.5962167468742399,0.3184774051631856,0.38464823353878624,-0.1861262963696901,0.6367750258772473,0.22056520373786118,0.5879108664626647,-0.4033827126958744,0.4356414114808611,0.6395440032588318,0.45497324875017436,0.11368407998652404,0.7206176378148111,-0.26499631297741244,0.33910542390127146,-0.06420937705946574,-0.06664533021838205,0.718624149858266,0.3490854094746915,0.22946601776384215,0.6528600073701525,0.28985218916089445,0.14120903871057938,-0.0034568156099852184,0.45883909700884645,0.7641397145646615
Temporal_Pole_Sup_L,-0.24270823018299628,0.13289021406206214,-0.24147286160595058,-0.13666514164824564,-0.09830238126885407,0.020777457644348955,-0.11152685953647525,0.10028762104558349,0.13769925297779667,0.18425246870307954,0.2547092140518329,0.06535978569560616,-0.09822978167395627,-0.04545685226525721,0.3774485219945577,0.28127451948635357,0.1662108740598791,-0.02319189158393622,0.0074849981512919135,-0.020735547360072985,-0.24334555720204287,-0.05318296107382125,0.24755319252150743,0.1306639975097395,0.25905106241260034,0.11198934909270947,-0.09910796550063365,0.29556732994727075,-0.14681454154739937,0.22928401666385345,0.15539277335727317,0.06395972499854063,-0.04522174079003735,-0.02189264270049992,-0.09049843988534725,-0.030009358873342475,-0.1308200748461163,1.0,-0.20262897316767656,0.2730923630608902,-0.0782789405015053,-0.3188006930750781,0.05317615344365337,0.28608535121121925,0.14842362735858738,-0.04935400105783174,-0.06876253850114526,0.1021089818138612,0.057139527193775096,-0.022592190979771016,-0.3084568665122308,-0.04148353149405383,0.05382894900870462,0.018934245957938113,0.27508674342236866,-0.013523250030248731,0.08968917609440237,-0.15641626218592308,0.42035433140753337,-0.17246123624548837,0.2780371805169474,0.1691517959057981,0.11264092655954083,-0.4383244158252875,0.2287789135439112,-0.10784024846521376,-0.07100912638654451,0.10422206739812583,-0.24983358318054963,0.07471025766181669,0.09325258648086544,0.1157895549313282,0.30492739677019465,0.0773343907258033,0.4428585976112983,0.16424719495215537,0.013284400430804099,-0.006039127614097778,0.4638885200117153,-0.09601911502571886,-0.0936379448263118,-0.42577067073260383,0.12214433453064935,-0.15563182310023177,0.3899581029870512,0.14710147341292115,-0.08444501552397617,0.1282926011656045,0.08627185538472065,-0.022379293137940407,-0.09966988757177,-0.21662633161569117,-0.2707681217443763,0.11052999632182389,0.14763720015721413,-0.3877071422448617,-0.16902190809578804,-0.10602034093299571,0.28282705742508746,-0.11943033525833142,0.16241517070437542,0.14806485147023307,0.03227844873269025,0.0005409884557246688,-0.16110644846647465,-0.08472266288078187,0.24280929888210306,0.21968126501561022,0.055833037666289324,-0.1964830997179537,0.3688489662686391,0.038487627922206565,0.19876221995168783,0.27156070782994074,0.020552568544248594,0.3816294672108754,-0.1529183542334371,-0.3001325549839304,0.2009472681038992,-0.1675062145432714,0.04560789302016527,-0.08229038855892942,0.21795276662793275,-0.340053932617518,-0.24935680277830247
Hippocampus_R,0.1045896506955314,0.07560507684477091,0.2499259565370437,0.7750306511668992,-0.12487059127083004,0.6495300042604211,0.13153382395673616,0.24076561282836623,0.4162801507781221,0.003944431437795951,0.07839496995649273,0.5947124711130265,-0.21025543932569754,0.6419304764478804,-0.3533132123707175,0.1763628277860234,-0.0429866423436618,0.7411680682956713,0.059132080911637255,0.7254103300594773,0.55612753751608,-0.0021601320882725468,0.048415761262496644,0.310629100593406,-0.24743153457041395,0.5165344779080326,0.15505736863504885,0.14585957155628537,-0.022191647555990533,-0.38158757444406793,0.2282752441950263,0.5556666358402763,0.09674292212806204,-0.2648341580947428,0.8609205493184942,0.49894407385020595,0.6689624563759017,-0.20262897316767656,1.0,-0.12883898883076028,0.7565441182453716,0.6034588340317215,-0.14852327938446075,-0.051441307235840755,0.5000319591130693,0.6191736560472018,0.5537966257012167,-0.08049187611981556,0.4672027234849392,0.6662228427090373,0.13506686046724573,0.5554702373922092,-0.34133328935411317,0.42032531130614786,-0.289036214542443,0.2768326356210343,0.6831679749810664,0.73589575451036,-0.333026817692258,0.6452799727045975,-0.0016802840980569944,0.4273051024521685,0.092273514201209,0.7082216658323406,-0.5116130156979434,0.5750301663445955,0.877418925152742,-0.2415428994312354,0.6081938192273071,0.18690489672548644,0.42102799462977664,0.6060416191715048,-0.2760817057729476,0.5025108696493389,0.07211923825728365,-0.027029030686310403,0.5282495248058966,0.5588934522312009,-0.38217070903707234,0.4407987438906367,-0.12320052039551047,0.32777039636813027,-0.06965397080643115,0.4819455905310516,0.07965512457237187,-0.22203044511660516,0.19037144795418112,0.1914177194862979,0.36229648612942716,0.10213182170443197,-0.1700178539921813,0.768242541852835,0.8514930795967929,0.44020428039262616,-0.33947173440157535,0.401609361628251,0.38553263657222187,0.7554414271437004,-0.2744838231179799,0.5510657180384387,0.4632109355531611,0.24157520546218134,-0.3362574703607624,0.6765858957911719,0.17799370178721088,0.7342483217824176,-0.5400997594784772,0.36438478099747973,0.4965410088447302,0.6733778358372161,0.09814815738810106,0.5429976742092986,-0.18807031790592962,0.20576882443704242,0.037707764700836095,-0.38621758185446947,0.7969272394298498,0.2990971602511825,0.14195493184712799,0.9108569729072993,0.39275924015782104,0.3387295139204734,-0.17660071442608752,0.5976068510035842,0.6238446554136307
Calcarine_R,0.3595609361544478,0.1345455091391599,0.09321878678021096,-0.22349481491831835,-0.1319195383706505,0.1441383202704815,0.03571812734539039,0.06787495571424795,0.33909974817544225,0.20012148464557827,0.4376963366536433,-0.15600854081059248,0.010265960463114924,-0.12890936062166908,0.24935367127495356,0.5056796129368939,0.22152516487726387,-0.15068636175420994,0.48229578163459025,-0.2231980166156126,-0.08079081927330294,0.5114643289231949,0.0827888889908626,0.3878443857715521,0.1695140225431574,0.23727608346593085,0.35871982807456637,0.6114915403329882,-0.11920953746087942,0.27828175372254704,0.04894821202360222,0.18235946890212104,0.16840071445366675,0.12529395619895178,-0.01625295541876683,0.4957676293672109,-0.10931392594911558,0.2730923630608902,-0.12883898883076028,1.0,-0.023428645749392525,-0.3129229055651917,0.09208584405332544,0.8726803086803697,0.286635845499034,-0.00928519167799096,0.19678565635456197,-0.04996997302972444,0.2933477730881708,0.21011266568909354,-0.09444956337136778,-0.11892265719393717,0.4213783891753113,0.3220635767221632,0.41637371520139715,-0.031111407245485116,0.007872250673864456,0.15329215644348765,0.49445009847671195,0.22735727694563046,0.25126958673507804,0.270086356000483,0.5045138656134345,-0.3529889009321463,0.6300373765488935,0.18888303299205275,-0.0902507221655481,0.688848772818676,-0.15237826077379238,0.3614784792969421,0.359706461265854,0.14696200163078876,0.47921443663665936,0.5078000933581072,0.0454253024497338,0.05272902029641416,0.00699683130356787,0.08806361454357432,0.7169354526847367,0.2320026031669126,0.2095701285715658,0.0178334413864446,0.04561959106252986,-0.2443514087559099,0.542069587960513,0.129105175906642,-0.0952585824163308,0.25898673892796814,0.5203518661967793,0.43852999591255043,0.18323359088301694,-0.3847520449442833,-0.1400216944500441,-0.030798111875290867,0.6644310613390304,-0.07444249952441093,-0.11832746565328972,-0.11772072854435306,0.33457677044053774,0.1472562082809947,0.22269927084422286,0.12801090034502657,0.31401477050973226,0.09985316937045208,0.2788110606674589,0.0485708849897729,0.5301470461424449,0.27516291038544916,-0.11861899498222583,-0.3786954377552311,0.5818628373447218,-0.22961178555080086,0.4465104797621156,-0.21357368883128494,0.42931900417359226,0.5104158696812543,-0.14738234907567374,0.24501842585315983,0.14873772189145362,0.032713811781515466,-0.09623210226661266,0.023777151219314858,-0.006212351469001182,-0.4408116963588423,-0.18316142875080538
Frontal_Inf_Oper_L,0.1601493877497708,0.19555704209620425,0.2533146769329047,0.7268521459032471,-0.15734142923618163,0.709444620891903,-0.15630400514746431,0.20325340661347896,0.4196832492722156,0.256655491430776,0.22413510824264649,0.4910219788407791,-0.22132083380730905,0.4352369166851764,-0.22980946691228113,0.3519525519474968,0.17532601155555838,0.6859239945089423,0.1083186617479225,0.6044433575270928,0.3617802054182671,0.16347637082148234,0.24494020940960423,0.2981352877441757,-0.22926764466443394,0.5573823538507183,0.48414691586416203,0.24950840680968633,-0.09022090816633689,-0.28366227546010503,0.22914096040234275,0.5808373896353102,0.05943883291534224,-0.19319235164889867,0.8150744785672278,0.3862352786806854,0.7242756103702549,-0.0782789405015053,0.7565441182453716,-0.023428645749392525,1.0,0.38572244135622397,-0.20108895926873588,-0.01065800332916996,0.5602095015988197,0.7257165134123637,0.5590092771739997,-0.012326830424205633,0.6155943681330219,0.6780339984316701,0.1449830868792922,0.46956618262981664,-0.08562494538119203,0.3986160895145652,-0.041445359410511515,0.23054735822464564,0.8406811443318607,0.7517698941192537,-0.14173410817869714,0.7022207759953094,0.10466483279193625,0.465967996199938,0.3477752946665514,0.4614947241186271,-0.39581731446295837,0.5732378505104856,0.6822136477018074,-0.12765007174115495,0.4367147857432641,0.29231181367221415,0.6076514023854129,0.5322783982934706,-0.19346830932161388,0.4855122129673728,0.11918278667830298,-0.08201102742905747,0.755668512319458,0.6764127754607663,-0.14179505402887327,0.4563173529437017,-0.023938517294459987,0.2192733723875436,-0.03813598135221593,0.4283706442007863,0.14070791748763348,-0.23075382119246624,0.2182080719272751,0.19707186319406433,0.3666447104513204,0.2081798493736001,-0.06965088355803378,0.50418967319478,0.5852761727248694,0.6074741337224416,-0.17849614349261267,0.32367456255698984,0.09166191550693767,0.7330251438676076,0.003507220361666168,0.7209994393005486,0.3847182707440613,0.24010619248302686,-0.09926831800765686,0.7555495772849827,0.16707835537619606,0.7174037950535855,-0.247163623073453,0.4875409644802363,0.529091736205198,0.49841006787353126,0.2509602107589243,0.546825815230281,-0.081452972753978,0.13101586217540337,0.09264296319758887,-0.22594951319232862,0.6859823691245338,0.2927947807305235,0.32882080621020704,0.7302675376830633,0.3903977520006949,0.1176773084675172,-0.18336558523214777,0.38424003641815235,0.6623044233149631
Cerebellum_9_R,0.1917168379261698,0.29206678341999415,0.3592712514688861,0.41566204309738986,-0.12281966400297006,0.13431793270386702,-0.003825040331702399,-0.11243435297754767,0.18826102574188083,-0.3399319667963815,-0.4712430569978722,0.13981504331296504,-0.33148954425635196,0.31690567660455327,-0.6678392725920326,-0.3246286423544457,-0.3841214034999399,0.3964403688530658,0.007817891929904192,0.5911003398161632,0.5616083616001188,-0.10354092784814248,0.11296058848913469,-0.24171286848698886,-0.4151893847673139,0.292821719265891,0.012274723093359393,-0.4444145521945385,0.1169505529577052,-0.7089419057309281,0.12652653851759932,0.3036770704820534,0.2029736305269758,-0.3970171937077035,0.5404701927922232,0.081533005965577,0.35053386682363225,-0.3188006930750781,0.6034588340317215,-0.3129229055651917,0.38572244135622397,1.0,-0.05259758119882307,-0.3033281738603588,0.08506538619954586,0.30260173916077077,0.3409915238673421,-0.2210083411718806,0.03185615045387919,0.1930911474511138,0.499422142593509,0.15380973472786197,-0.03456457374542553,0.38510794828463224,-0.2863577049500323,0.15714443630977307,0.3420340790518731,0.4459295511314969,-0.35815689920461286,0.3367279304524243,-0.5776929809827085,0.0645403758051123,-0.3596330781527744,0.7112732385063283,-0.4835886284461681,0.17471743116199306,0.5249383236793904,-0.15995743276189778,0.8234884767253754,0.34254440188615065,-0.022716117821554995,0.032045110949277145,-0.40601960835155265,0.13847556575038633,-0.2778875969612592,-0.10169358927063823,0.15195762309932942,0.2708497431559979,-0.5892941669888151,0.5588806160734109,-0.07159664320292759,0.42162666435150314,-0.24985019313789192,0.6127257505880545,-0.5322165060453782,-0.3158294127747795,0.15518015966699686,-0.04450071090728467,-0.0756349933566894,-0.06946639591739646,0.04549100168284134,0.4663508074763984,0.45028604677540823,0.1858777215404669,-0.408249480376492,0.26115928441774544,0.4196941985423305,0.4943088823030776,-0.2758934355891528,0.1655976331911205,-0.17670789845608917,-0.08464670099182307,-0.5303275236380286,0.31944633573540676,0.23794882679809762,0.5264624689764458,-0.5689610332876426,-0.05437596200979862,0.1398158995953488,0.5475268611882065,-0.3682117285626717,0.20398849230014449,-0.2829840006185001,-0.04637064871509896,-0.18865638006188698,-0.6302154899177472,0.5673127723621336,0.29855014302171307,-0.32914949083812683,0.5159974786392929,0.17567919413629698,0.41829657678201754,-0.1461327760121912,0.8093328694610519,0.2823852925526486
Temporal_Pole_Mid_L,0.37126271474190814,-0.08392934885592149,0.29020094348549097,-0.22589077474135377,0.11731223574408846,0.002668373384274787,0.09707494208122298,0.02975510677042767,0.022468316766853857,0.05176242076695085,0.05300524747462674,-0.2273687871962976,-0.027990076383844372,-0.1526774981558398,-0.0011883996295976823,-0.027518930482241088,0.1522395299328129,-0.48265646664115835,-0.04347824451744074,-0.17922071391723504,0.03251020022998807,0.12027613952337683,0.16803249810369048,-0.11459242200230266,0.306599148595295,-0.2446250281420114,0.16307764520864096,0.038183538237931074,0.14839487149999908,0.04367107874095009,0.17361846896986258,-0.09303989434296037,0.06349115634467352,0.15569072718368,-0.2916893133754564,-0.0018495999404638723,-0.17752764209068028,0.05317615344365337,-0.14852327938446075,0.09208584405332544,-0.20108895926873588,-0.05259758119882307,1.0,0.0400041449253026,-0.15061117764857213,-0.19470941462305333,0.001488428541286655,-0.44275873134542265,0.04817678471632234,-0.10522051244434948,0.06703684966206484,0.14787029564123444,0.22131506702331286,-0.04958101180836325,0.10780542467666891,-0.189369155424778,0.11886574739765311,-0.03045887237288581,-0.015331047049321641,0.0548640414556349,0.07883822590534238,-0.17698528169682068,-0.16115900869888067,-0.2293106969092561,0.09392303511047277,0.010738935237460919,-0.13509455118353747,0.04340648432956684,0.015599700727992695,-0.13802890022966152,0.01842751378733312,0.021181398533854486,-0.10219689505039266,0.09552368258333664,-0.16097536106612712,-0.24030545352243138,-0.10534590557963812,-0.10739818351198009,0.1866265498571638,-0.039330262983053546,-0.07535339702727141,0.2358006340912776,-0.18080436187095578,-0.12100799764690386,0.002616187460270483,0.240554247618515,0.06171101585472264,-0.1151513303360286,0.09732269132203718,0.19845039329235192,0.4426449578313106,-0.17259250153864208,-0.101102027335574,-0.27084655972857197,0.0959093032780453,0.29599806464344297,-0.0829141177040901,-0.13276994189386415,-0.025892226855228538,-0.046251777781362274,-0.06072637023306141,-0.1565948176540226,0.34885169506882546,-0.07734726590687264,0.35377479285032637,-0.1195190264314803,0.12282202253542567,0.030828594212442738,-0.3752110650644766,-0.17991631355761145,-0.12247593683363345,-0.5081802301321895,0.27007484148391264,-0.36865101820125973,0.02670767385269319,0.12868804337783504,-0.14348629315029005,0.2956824407962004,0.013859865569927616,-0.13862318855883632,-0.17332312059888672,0.07113533772250652,-0.12675127503176306,-0.06166297077461539,-0.015691496204703857
Calcarine_L,0.3485693418865826,0.11176162934173381,0.16286197744174422,-0.08332278417421461,-0.11989606389948053,0.09118241191249658,0.020051243056783873,0.12492307032672813,0.4295500252165208,0.30464289790996596,0.5252242730698705,-0.13183287293972368,0.16343696571705302,-0.06810346826414544,0.2541836389366244,0.6284477571617892,0.3767155311202128,-0.002895317578001901,0.39988429501116496,-0.19053407279050105,-0.05690254013499468,0.3768733416973625,0.018344937400606835,0.386127845128699,0.12633605388443298,0.3514292578665122,0.2917751653204038,0.745354719794445,-0.12878090107798756,0.2569195001809728,0.14468051157461512,0.2348649046020797,0.0954738773853451,0.13503269683856436,-0.03171645119893566,0.48435568895843906,-0.06962990581199072,0.28608535121121925,-0.051441307235840755,0.8726803086803697,-0.01065800332916996,-0.3033281738603588,0.0400041449253026,1.0,0.33297964123108426,0.02141403449219979,0.13668081050398345,-0.03771734583679056,0.36134581722422476,0.20473776180790917,-0.08741007902696914,-0.018637098675055166,0.32373762642375,0.35816650526322436,0.40657323217068847,-0.003538342779287302,0.049841657437305696,0.09062815967049738,0.5622796254646951,0.22212149009806004,0.3048534282857645,0.3220839584357115,0.48881270885264233,-0.29485060979968225,0.5541932131016797,0.1480570042385045,-0.02411670388383942,0.6685363514271041,-0.16288484015391863,0.3874956494674412,0.3982777921839178,0.23269718187622912,0.44231566079753043,0.5499390329328514,0.0782036554989201,0.09737002809233462,0.12122108615749523,0.2456725248162338,0.7197923002533356,0.2403674418243725,0.2461325140181454,-0.04128208309385707,0.261212193930698,-0.16162156651738022,0.6059646396427111,0.07763677290729527,-0.06763181589079428,0.21959416054068231,0.5669357947568575,0.3742837646508884,0.23720755340688113,-0.3008966695552924,-0.050126637636653607,0.05181640877899487,0.5941687584596079,-0.03192940941838173,-0.2183234858764104,-0.061212287240802556,0.34670757992195583,0.24515500521626313,0.25286088884081787,0.16583929318421536,0.4212903242682542,0.14446251032460422,0.2596822719493155,0.015345420000967046,0.4599009680253912,0.42124935176062345,-0.05651372335701455,-0.34610044492976405,0.5777211348601823,-0.14180433888735924,0.4877732068137598,-0.1780162705811783,0.3267312307339249,0.5049877119261901,-0.09718314750442304,0.2028227855527666,0.2921310728806309,0.1402618348126736,-0.030427411914683088,-0.058684465962990116,-0.1421085309718688,-0.4427535073118865,-0.04843311700840924
Thal_IL_L,0.03051794986873509,0.06409086759838777,-0.013350420768790247,0.4535575596438243,-0.04924095639365042,0.6201818814614838,-0.023100179532481637,0.3652480667304948,0.5173667907578418,0.172173507649519,0.48609512925017406,0.3210414260630234,-0.1451652388173964,0.5808749711742374,0.11701878362888044,0.4986406895327958,0.22294240002920265,0.536637020689707,0.03578296528320106,0.3129702322578544,0.26063624476027436,0.3310390703761171,-0.110783282314403,0.35951614519886504,0.027053104966815976,0.5500634341127776,0.40197024916816865,0.5033123648138146,-0.1641328123162695,-0.006355241408884147,0.32661280401719367,0.3998710646900344,0.0739201723380848,0.03729798499614369,0.5080438955709209,0.4321001582069415,0.4658982528711855,0.14842362735858738,0.5000319591130693,0.286635845499034,0.5602095015988197,0.08506538619954586,-0.15061117764857213,0.33297964123108426,1.0,0.4460043858165736,0.45900274283272474,-0.06700715628141557,0.5024550997419377,0.5771557665023607,-0.19923799419461652,0.3583310267969885,-0.09468610838152654,0.5132384401850394,0.011513987116535016,0.084776902717635,0.5850468894350004,0.5943884739346035,0.12622583329409925,0.5991496664279764,0.3072998943063508,0.4361856638708368,0.5136009141274721,0.06739526864248753,-0.05662280710124828,0.5910059991859223,0.5909956863895418,-0.03389659259541432,0.21968108809935796,0.3278667014135268,0.5977605719522442,0.6815783453344013,0.12468991912806103,0.5959331951986919,0.4589436903829357,0.021080074134272566,0.5420816333894328,0.5330063778284665,0.2314693352601912,0.2758142180267765,0.09677237330554746,-0.06364697429553352,0.1435738322198681,0.117456384205307,0.4891164832091498,0.11899514465690163,0.03417282903687121,0.20772036935214752,0.6230591230116881,0.1720724471305459,-0.25851223245018856,0.3759361036322774,0.38586908315864876,0.3548449358209285,0.013763811526349482,0.07730714254673568,0.09049047440624113,0.44445622636769194,0.05510420489036431,0.5936425337769269,0.4496626174060138,0.25296891480025674,-0.019437260044117975,0.6326167699056658,0.030656419077262295,0.5279371960223657,0.012451263824198687,0.6582784417275296,0.42772826099131134,0.23045833593992923,0.5022805005868326,0.3700856953865796,0.21311284426010757,0.34284577662539134,0.21275134119419978,0.2248635898151503,0.45085638000053513,0.21548129878025826,0.43939546481762837,0.638923400368452,0.3530454031016908,0.07825751411888703,0.06870324889060399,0.0641374831295664,0.3922574270049699
