,Fusiform_L,Amygdala_L,ParaHippocampal_R,Red_N_R,Rolandic_Oper_L,Occipital_Mid_L,Frontal_Inf_Oper_R,Frontal_Inf_Oper_L,Precentral_L,OFCmed_R,Thal_PuI_R,Frontal_Inf_Tri_L,Vermis_7,VTA_R,Cerebellum_Crus2_R,Temporal_Pole_Sup_R,Temporal_Mid_L,Rectus_L,Raphe_D,Hippocampus_L,Occipital_Mid_R,Cerebellum_4_5_R,Thal_LGN_L,Angular_R,VTA_L,Thal_PuA_L,Cerebellum_10_R,Cerebellum_8_L,Thal_PuL_R,ACC_sup_L,Parietal_Inf_L,SN_pr_L,Frontal_Med_Orb_R,Vermis_4_5,Cingulate_Mid_L,Thal_IL_R,Caudate_R,Thal_Re_L,Temporal_Mid_R,Pallidum_R,Frontal_Inf_Tri_R,OFClat_R,Temporal_Pole_Mid_L,Cerebellum_9_L,Cingulate_Post_L,Parietal_Sup_R,Putamen_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_3_R
Cerebellum_8_L,0.1513278514276896,-0.4716366301889996,-0.18918007934759173,0.33497881504576055,0.00504475561541473,0.33839116751162746,0.05108513010689846,-0.041445359410511515,0.01616768516812978,0.03477450106334523,0.34059445359436397,0.04363731954804001,0.6545048081744377,0.20237785424497684,0.5238075464508672,0.48613437204603865,0.25625508264326546,0.18692777110212708,0.5445562014606943,-0.11645664037168224,0.3529300510322853,0.3684960120568994,0.2607270451503092,0.31948946027250147,-0.007859801745080303,0.37137645068767083,-0.14268916618910554,1.0,0.34349087961717434,-0.168381350786584,0.40309720062791027,-0.21441847701020314,0.1843204398695104,0.4383834206722116,0.47580598643249195,0.02837233171363516,-0.15032348933838452,-0.18549791156900985,0.14766097238900017,-0.22739544905335438,-0.06912720169630399,0.04141584675886925,0.10780542467666891,-0.15861774156846808,0.12401430661555626,0.3507126979769118,-0.1574481727664583,0.25630149388118323,0.48448050418822625,0.27236462834315595
Thal_PuL_R,0.19091023032510768,-0.25845502053291214,0.060231275465544507,0.16046988543442,0.10651099254233205,0.4481911397531471,0.3004069127233489,0.2081798493736001,0.24820229941732846,0.04432228429301593,0.22527672558976414,0.2672830569902531,0.3336711696458925,0.4210417539422078,0.26262043447108957,0.2526762853063062,0.3810188349480241,-0.08076334142297441,0.3146989287206699,0.15411865930950472,0.21371058008692384,0.38806616058749727,0.1424092553561272,0.47240149054674274,0.019288104565880856,0.25003578560973855,-0.0717497766744161,0.34349087961717434,1.0,0.05131489459382547,0.3397440634386915,-0.15466238594149795,0.02598802161046469,0.4750304534565558,0.4484458473663272,0.2680083494461219,0.015454575051048131,-0.0637892645273488,0.33110515026755855,0.03475343281339265,0.22138086934423395,0.0835378166211444,0.19845039329235192,0.05683994047874648,0.3986861147462587,0.3430784673731059,0.07949591011846734,0.18352526692346036,0.121509300304349,0.3886031407760254
ACC_sup_L,0.42371077905703763,0.5856566189303369,0.6215849304131663,0.28530592372455976,0.7165375560140964,-0.2988207247323505,0.5501826915673699,0.7242756103702549,0.542488385887458,0.025209645913769344,0.14860264849495902,0.6980865232769277,-0.20619981583906605,-0.09236098145055444,0.14459580842905942,-0.06664533021838205,0.19866778370614208,-0.03305583971334652,-0.2937870977951019,0.6528600073701525,-0.3675253133175724,0.2975036219634384,0.4356414114808611,-0.041227413779128995,0.3696140966186946,-0.12385527569316425,0.2936996376399917,-0.168381350786584,0.05131489459382547,1.0,0.03693581431135289,0.5389221742215071,-0.21020694671290213,-0.07975848567212784,0.43855078130221814,0.6367750258772473,0.718624149858266,0.14120903871057938,0.18692487454551482,0.6961072340288414,0.6358098649423147,0.38464823353878624,-0.17752764209068028,0.36426305561212374,0.37173239447894274,-0.05143152051745164,0.7641397145646615,-0.007341876483651883,-0.36705073166358104,0.31298619062258193
Parietal_Inf_L,0.32449374985072277,-0.23289943179450348,0.03338885685814273,-0.022224822462541646,0.009361948007663668,0.5521385264801698,0.45647592328165926,0.16347637082148234,0.5502047075252661,0.024928575523726217,0.40686587485023645,0.20060049718946502,0.23451050109744637,-0.02478948164133279,0.44440747434630073,0.350603641576375,0.4652468371021162,0.13877908835554986,0.35205259070622086,0.17814600061137142,0.36848898607284963,0.6945773953253608,0.2507291511684644,0.6268738718648246,0.0450175328835218,0.3827475071534069,0.19852957625638765,0.40309720062791027,0.3397440634386915,0.03693581431135289,1.0,-0.056675001906723345,0.14247079633827453,0.4918778848112254,0.5538612896615499,0.0756866310472608,-0.0648731918865113,-0.012174290554808252,0.3782666183116934,0.006395326686421037,0.24699807994873443,0.017305357027889275,0.12027613952337683,0.05687969378537301,0.4542041074724375,0.6590518038243368,-0.03261018721018844,0.22049142111431988,0.26928577145321647,0.32658483831358714
SN_pr_L,0.3210262722924004,0.5998774052310862,0.625009974981281,0.20111658424240425,0.37155491195155493,-0.4623066391788537,0.5052378855251268,0.6044433575270928,0.4825584773397108,0.09257049477059746,0.15560751300074707,0.5621784147205524,-0.4462048470171849,-0.03630198159605587,-0.019355020173813506,-0.34869367110472266,-0.16684731107388542,-0.1232595428631703,-0.23732600704222603,0.6655702090568226,-0.38454399195581646,0.1354477859098214,0.2048926639667791,-0.02009135808306483,0.27814955648416195,-0.15863151992442592,0.08975685270556455,-0.21441847701020314,-0.15466238594149795,0.5389221742215071,-0.056675001906723345,1.0,-0.17229299664116215,-0.3364112647069868,0.24824353348389527,0.4413020556139908,0.7233418201707009,0.3605795290772672,0.11847086267841175,0.3835621068396418,0.6511798392582907,0.20995163546949555,-0.17922071391723504,0.5676082526483012,0.33689534181430875,0.049870829193067866,0.3960307334088219,-0.2598994619129256,-0.16908161552166912,0.347096112733326
Frontal_Med_Orb_R,-0.04898396893501016,-0.1374725199472122,-0.16094314100103682,0.09230391396435046,-0.13830235494590973,0.17075686636394496,0.07974291874305124,-0.22926764466443394,0.06915530192012925,0.17872595541598027,-0.219443826563804,-0.022764781990411168,0.16327916161021888,-0.2445469747716112,-0.05356660040660715,0.3115819159277008,0.17460890482210578,0.27126881525277774,0.023859189671134595,-0.1722124091941752,0.47519151197287623,0.163403329326627,0.08984985325534789,0.17060954138528198,0.059485876276948825,-0.011750361910654511,0.22770126764624488,0.1843204398695104,0.02598802161046469,-0.21020694671290213,0.14247079633827453,-0.17229299664116215,1.0,0.20728696622939546,0.03747609052739265,-0.17016516243598048,-0.23277219081885886,-0.0707071215223985,0.04190489964530356,-0.04589045286686079,-0.07948579419933352,-0.10624221065515987,0.306599148595295,-0.3625552116873775,0.04226908925417659,0.11457102128129627,-0.20944779251626122,0.056684882288084576,0.13696550375798455,-0.3457447025244326
Vermis_4_5,0.5571514985038145,-0.2812083304182775,-0.061894578764096306,0.1324393812312414,0.2132259277128899,0.6232501428431007,0.21014389104507958,0.13070264990021396,0.19419579884674001,-0.19706652995043206,0.2902491470270519,0.1769436224314458,0.4910235219308778,0.2726197455741634,0.28602531583022534,0.4135674146720027,0.6395790376478356,-0.08850416100501865,0.3646696978643953,0.0925523091252528,0.37938720595628683,0.7016578113023918,0.5104850297356298,0.4264894746194523,-0.05199457057043694,0.4424377256488431,0.25419030290383016,0.4383834206722116,0.4750304534565558,-0.07975848567212784,0.4918778848112254,-0.3364112647069868,0.20728696622939546,1.0,0.5519744064800903,0.15484123753109238,-0.2190693207486884,-0.3053837813700709,0.5625295782500956,-0.023522389104310915,0.025687940360204255,-0.031624369418437895,0.22864387998144176,-0.2552476072989551,0.39335433272770687,0.2799008646022964,0.07172506842900235,0.2565575469451991,0.47784349066707776,0.17560600734979
Cingulate_Mid_L,0.6507009064190653,0.13903139425135547,0.41654195042778824,0.49607810289960574,0.5327113140343056,0.15067154756242973,0.697081346311915,0.6076514023854129,0.5730194048312008,0.03712101286899658,0.33938657996826577,0.6132777773767566,0.23381925776383758,0.2442634714709971,0.39155990259851914,0.4029749877492874,0.5239043163464571,0.055323336752757656,0.23046165389828152,0.5654034651848704,0.24229574793279143,0.7689019390458548,0.6896765784353135,0.48007153324924495,0.2500135697641492,0.27920558147400476,0.28311121854682747,0.47580598643249195,0.4484458473663272,0.43855078130221814,0.5538612896615499,0.24824353348389527,0.03747609052739265,0.5519744064800903,1.0,0.5913832690508366,0.40623584757996783,-0.039042144604071675,0.5468532760463418,0.3471303584447937,0.6158244745201121,0.4016603939660354,0.01842751378733312,0.16124844453224363,0.6335724987799279,0.3785716843084814,0.4660624193641783,0.20280189583897446,0.2817995883438846,0.40020459724699725
Thal_IL_R,0.5224776176426323,0.4272243704813687,0.5475223084528166,0.48653700238538533,0.7168024861686337,-0.16134214375984493,0.5556118489975872,0.7555495772849827,0.4763424778246534,-0.036041208705794005,0.2606838462371443,0.7002588949138167,-0.02957700594846587,0.22623262010626877,0.13638007470555435,-0.04630096817554706,0.31646793377422655,-0.10074098105855292,-0.008246242850380963,0.6916996181658556,-0.28414021706470155,0.38459221082294703,0.5964281243553383,0.03578491097334878,0.333552317024629,-0.017354395746950548,0.09979025761171727,0.02837233171363516,0.2680083494461219,0.6367750258772473,0.0756866310472608,0.4413020556139908,-0.17016516243598048,0.15484123753109238,0.5913832690508366,1.0,0.7081154424298438,0.05499970936129594,0.20753012552825756,0.4424860355452945,0.6061122940698005,0.26711983966491215,-0.07734726590687264,0.3959682735126067,0.47023480654872857,-0.06506034855529803,0.6181239488198512,-0.24811223072496696,-0.05933167719401117,0.42765780446691376
Caudate_R,0.3131081717020162,0.6744427368097309,0.751641840265516,0.4555901740488982,0.5739896319554454,-0.43216856584338625,0.5414450171021821,0.6859823691245338,0.502971680185844,0.179059983575937,0.1478688551037876,0.6653348659103469,-0.3101388175528101,0.13009929434945425,0.023355991149235783,-0.19878097923466118,0.009703672278647558,-0.014960029655494823,-0.1756135657954216,0.7652507118992858,-0.39973504245292074,0.23054530605430054,0.38311457987698144,-0.12478713358353917,0.33659392616909906,-0.17510422032839632,0.08226667146878064,-0.15032348933838452,0.015454575051048131,0.718624149858266,-0.0648731918865113,0.7233418201707009,-0.23277219081885886,-0.2190693207486884,0.40623584757996783,0.7081154424298438,1.0,0.2727316161186742,0.10465844696023961,0.5738764959896857,0.7324644596932774,0.41301123924437855,-0.14348629315029005,0.5777801199579577,0.39455430242959877,-0.09168139816976727,0.6872850060595794,-0.19099450429347212,-0.2920980092910525,0.38259157151584594
Thal_Re_L,-0.10013758426213319,0.2148126115825476,0.25647911258357137,-0.02946661305520543,-0.08509528069468532,-0.15649083813348444,0.19834247943808067,0.1176773084675172,0.22509037929396827,0.2913000439043375,0.059538935754834044,0.14049067970863777,-0.3376279991272809,0.018972197732343838,-0.013434942686739107,-0.1698772328492961,-0.22439665545087728,-0.15772784497357464,-0.13029797044909314,0.2391414350351878,-0.22918880646469225,-0.011176252264474565,-0.1465353184012504,0.0053948406967940215,0.09366448881285167,-0.27354740203853795,-0.12225591859119998,-0.18549791156900985,-0.0637892645273488,0.14120903871057938,-0.012174290554808252,0.3605795290772672,-0.0707071215223985,-0.3053837813700709,-0.039042144604071675,0.05499970936129594,0.2727316161186742,1.0,-0.08087476891770624,0.13085750655284395,0.2772176900559491,0.07455165392090396,0.07113533772250652,0.37385873927460106,0.2411920153842365,0.12125133132356401,0.032174987777728536,-0.26824396546883056,-0.28062637786796235,0.20951134321214232
Temporal_Mid_R,0.6298616145248903,0.11781615025697784,0.39523210325419716,0.11402948956955974,0.188465419964507,0.28743780302185795,0.5163748258389008,0.2981352877441757,0.35165228975724355,0.10652657612344334,0.027758829665800636,0.26272041690129544,-0.014664847904012799,-0.009217485406527549,0.1426439203200793,0.3167441897230408,0.48007862942084184,-0.11592625088404736,-0.005308330260495717,0.3350101209521738,0.4269323825898851,0.6618179957504572,0.4011973994322093,0.639951224718034,0.20585541209468577,0.156844225873945,0.3536300817287748,0.14766097238900017,0.33110515026755855,0.18692487454551482,0.3782666183116934,0.11847086267841175,0.04190489964530356,0.5625295782500956,0.5468532760463418,0.20753012552825756,0.10465844696023961,-0.08087476891770624,1.0,0.2331615170823848,0.4625376662709359,0.3272178955225246,-0.11459242200230266,-0.10779121743377028,0.4159030919494766,0.4284972372438211,0.21245043748582773,0.2914629902896683,0.06373941626445376,0.12323324698635062
Pallidum_R,0.23684284971980546,0.5999537178721073,0.6322203148087328,0.3442603639342344,0.5683887813806856,-0.24017264656754714,0.565731243088842,0.46956618262981664,0.4583419051293178,0.18580987228965856,-0.12599126010380204,0.6300106741397028,-0.14927470746542504,-0.08633494999593407,0.13150581548782286,0.12972597018848822,0.09158455134992889,0.20371025237547422,-0.4077116781762707,0.5593615062724913,-0.0920721756109307,0.3054740082988095,0.3977601042434752,0.052675734705182914,0.33019008495010166,-0.31253405496437836,0.5130806283619473,-0.22739544905335438,0.03475343281339265,0.6961072340288414,0.006395326686421037,0.3835621068396418,-0.04589045286686079,-0.023522389104310915,0.3471303584447937,0.4424860355452945,0.5738764959896857,0.13085750655284395,0.2331615170823848,1.0,0.675168100407413,0.49863611465559166,0.14787029564123444,0.2015657546425039,0.3805617207713963,-0.042032135640079966,0.7671276628668519,0.1026411189231552,-0.502266723358113,0.036563112855609696
Frontal_Inf_Tri_R,0.5122176590292239,0.5917904458407202,0.7599142112538391,0.30170801352079984,0.5027648033528761,-0.20860030230980123,0.902739226517983,0.7547466745922697,0.7505480519788026,0.2224770760301765,0.12023544439633854,0.8005390382326631,-0.2659540185071909,0.023011143182138878,0.16652565015210638,0.009016226019213255,0.19049379242819678,0.035837113570962746,-0.23572856837095,0.7865563048463868,-0.020350777546389,0.5023522510619315,0.42188438644251514,0.38676735346858904,0.41522022100319433,-0.11864075061713503,0.36611161331414305,-0.06912720169630399,0.22138086934423395,0.6358098649423147,0.24699807994873443,0.6511798392582907,-0.07948579419933352,0.025687940360204255,0.6158244745201121,0.6061122940698005,0.7324644596932774,0.2772176900559491,0.4625376662709359,0.675168100407413,1.0,0.44962293637728223,-0.04206464089203481,0.4606956874397751,0.6170686952902849,0.3221659518271331,0.5794839512928028,-0.07250569831738526,-0.21321091937012962,0.36576051036753116
OFClat_R,0.13816788962781074,0.3017422619707802,0.4350292710100787,0.3827460633978763,0.2790212362367897,-0.034814810292653514,0.34383457124878825,0.24010619248302686,0.0679199446484009,0.22888841722036807,-0.153543423244912,0.24841123293794634,-0.13290886226905937,-0.08693752949004381,0.1294032428152959,0.5056697668032853,0.12123886812534279,-0.009773867120408912,-0.16180079073783848,0.2558882244807478,0.22957639943145136,0.2036977897199067,0.3559655357861143,0.1562129798693606,0.34503402465062666,-0.19811248069685575,0.25143849537761626,0.04141584675886925,0.0835378166211444,0.38464823353878624,0.017305357027889275,0.20995163546949555,-0.10624221065515987,-0.031624369418437895,0.4016603939660354,0.26711983966491215,0.41301123924437855,0.07455165392090396,0.3272178955225246,0.49863611465559166,0.44962293637728223,1.0,-0.1565948176540226,0.0175303947488127,0.25341038138498306,0.05791048878849318,0.47359065504891606,0.21393821117555487,-0.2742213224512537,-0.06565071771834781
Temporal_Pole_Mid_L,-0.2788760036980728,-0.17259250153864208,-0.101102027335574,0.17361846896986258,-0.10534590557963812,0.0959093032780453,0.002668373384274787,-0.20108895926873588,0.051569576562027555,0.09707494208122298,-0.13802890022966152,0.11886574739765311,0.21942262725203232,0.28225007823771303,0.14493080529709926,0.12868804337783504,-0.16115900869888067,0.11731223574408846,0.22131506702331286,-0.13862318855883632,0.04367107874095009,0.09732269132203718,0.030828594212442738,-0.02524833460650754,-0.28848853218736187,-0.07535339702727141,0.004793102912909289,0.10780542467666891,0.19845039329235192,-0.17752764209068028,0.12027613952337683,-0.17922071391723504,0.306599148595295,0.22864387998144176,0.01842751378733312,-0.07734726590687264,-0.14348629315029005,0.07113533772250652,-0.11459242200230266,0.14787029564123444,-0.04206464089203481,-0.1565948176540226,1.0,0.015599700727992695,0.09552368258333664,-0.04818220164121274,-0.015691496204703857,-0.027990076383844372,-0.025892226855228538,-0.039330262983053546
Cerebellum_9_L,0.11397618590734798,0.3999229682261862,0.45126890570746936,0.20004345496859663,0.2273646192405989,-0.24635213707052336,0.2949016278979959,0.4367147857432641,0.45398630952981134,-0.06123891988462983,0.4054046190164793,0.43865725789731225,-0.3522329214684935,0.25659305285109496,0.16315411005158054,-0.44157915095181055,-0.2569508060794161,-0.15401831939635535,0.04635151313907638,0.5614684687549968,-0.5740147787416708,0.08521975332988092,0.07503616935067607,-0.13506259113013908,0.02617447656232127,0.09204007306467533,-0.12558922794962105,-0.15861774156846808,0.05683994047874648,0.36426305561212374,0.05687969378537301,0.5676082526483012,-0.3625552116873775,-0.2552476072989551,0.16124844453224363,0.3959682735126067,0.5777801199579577,0.37385873927460106,-0.10779121743377028,0.2015657546425039,0.4606956874397751,0.0175303947488127,0.015599700727992695,1.0,0.31051199539604835,0.046577453855887664,0.28938959312905715,-0.26274598555502127,-0.10681275001426446,0.6212437020083292
Cingulate_Post_L,0.43747557720030367,0.1736508778100143,0.40468063531622067,0.23856488551496546,0.3287909908651919,0.19790189136179825,0.6620916182937665,0.4855122129673728,0.6591272355423622,0.14394766213866397,0.3491372519522657,0.5815246891650976,-0.025595208381824178,0.08822921731719656,0.23279574363306238,0.19581209381794426,0.3401392913621732,-0.06262992444705268,0.07681916765181913,0.6018913359405252,0.03264714136758406,0.650534837342568,0.46231400713319554,0.3577184072598747,0.3374778627490527,0.08815617667940721,0.26454928032170744,0.12401430661555626,0.3986861147462587,0.37173239447894274,0.4542041074724375,0.33689534181430875,0.04226908925417659,0.39335433272770687,0.6335724987799279,0.47023480654872857,0.39455430242959877,0.2411920153842365,0.4159030919494766,0.3805617207713963,0.6170686952902849,0.25341038138498306,0.09552368258333664,0.31051199539604835,1.0,0.35235140033320517,0.27801714691794654,-0.0557858563521501,0.11129983936511517,0.445407153660642
Parietal_Sup_R,0.3125483284639932,-0.17623078761534797,0.08632958916668246,-0.1397443160201913,-0.2526706450321758,0.4435364691908757,0.4459948891300216,0.08146953347133777,0.42920678326350487,0.26713541705455235,0.3406057466739014,0.11716336695390235,0.17819738985745134,-0.1694917075829673,0.34695102864987415,0.19088428336514046,0.2952529769613489,0.20817558049619037,0.1547720929974771,0.1535382805200365,0.48305309489385095,0.4831715521476788,0.02693318576151441,0.8482683161102177,0.2051879536906327,0.23859556301173396,0.1745062329003467,0.3507126979769118,0.3430784673731059,-0.05143152051745164,0.6590518038243368,0.049870829193067866,0.11457102128129627,0.2799008646022964,0.3785716843084814,-0.06506034855529803,-0.09168139816976727,0.12125133132356401,0.4284972372438211,-0.042032135640079966,0.3221659518271331,0.05791048878849318,-0.04818220164121274,0.046577453855887664,0.35235140033320517,1.0,-0.1698146249967968,0.18713507331973442,0.1781971492601122,0.31524330841049547
Putamen_L,0.3985452937180307,0.6346562563956267,0.678930197405781,0.44996037557310997,0.7449471617638508,-0.21277368843938788,0.4643248231389957,0.6623044233149631,0.37056164678259046,-0.0033080045419409797,-0.012574991265238198,0.6393550685526057,-0.06339936748621784,0.19058038471312366,0.024034643722329347,-0.031688871205274485,0.2746580748808687,0.04895418141213739,-0.26474009783993097,0.6398511998487241,-0.2289487306105887,0.2916853105449498,0.5435131875267312,-0.08817957780390015,0.16405827027181058,-0.07852196475692962,0.3358439079418319,-0.1574481727664583,0.07949591011846734,0.7641397145646615,-0.03261018721018844,0.3960307334088219,-0.20944779251626122,0.07172506842900235,0.4660624193641783,0.6181239488198512,0.6872850060595794,0.032174987777728536,0.21245043748582773,0.7671276628668519,0.5794839512928028,0.47359065504891606,-0.015691496204703857,0.28938959312905715,0.27801714691794654,-0.1698146249967968,1.0,0.14567386609622776,-0.35867180274950305,0.1571075331149835
Temporal_Inf_R,0.03575914161539381,-0.16354471492719472,0.05844649246760037,0.062073451422618296,-0.02563102954834918,0.19153418450779602,-0.04165455138265843,-0.22132083380730905,-0.10093851400727549,0.09938680551852025,-0.11833674162272967,-0.1760715634992633,0.3288744999246328,0.010822756727563608,0.1900466531371675,0.4360793570843513,0.14907233466220135,0.24795703153262713,-0.04487752435096924,-0.1246558042478051,0.4124572365224209,0.26442907749651823,0.09737938571943404,0.278529811438178,-0.1708718980862986,0.2820641995809146,0.3621494259676158,0.25630149388118323,0.18352526692346036,-0.007341876483651883,0.22049142111431988,-0.2598994619129256,0.056684882288084576,0.2565575469451991,0.20280189583897446,-0.24811223072496696,-0.19099450429347212,-0.26824396546883056,0.2914629902896683,0.1026411189231552,-0.07250569831738526,0.21393821117555487,-0.027990076383844372,-0.26274598555502127,-0.0557858563521501,0.18713507331973442,0.14567386609622776,1.0,-0.0044824486636391905,-0.1482233918424747
Cerebellum_Crus1_L,0.2868684822035791,-0.44551493951637794,-0.4263450332027523,-0.03042487337678434,-0.0616276296954304,0.35152320428324363,-0.026550862322661548,0.003507220361666168,-0.016187596880967804,-0.26242103169954456,0.32819061791701865,-0.04475617197007628,0.3634032735154621,0.23869666203799486,0.10576622447006229,0.12569263921276153,0.2484745334133192,-0.11195343316661671,0.5291437439989626,-0.15466245511777507,0.26407518396102664,0.17912044637333557,0.14610372081219408,0.19728983355887486,-0.16644255704657912,0.4514358375239943,-0.12089324027739067,0.48448050418822625,0.121509300304349,-0.36705073166358104,0.26928577145321647,-0.16908161552166912,0.13696550375798455,0.47784349066707776,0.2817995883438846,-0.05933167719401117,-0.2920980092910525,-0.28062637786796235,0.06373941626445376,-0.502266723358113,-0.21321091937012962,-0.2742213224512537,-0.025892226855228538,-0.10681275001426446,0.11129983936511517,0.1781971492601122,-0.35867180274950305,-0.0044824486636391905,1.0,0.09388302569543464
Cerebellum_3_R,0.3331032388243952,0.007891798408779075,0.25434218869593855,0.1735713410657141,0.24705960536451305,0.07980355508652141,0.31179338242352006,0.4563173529437017,0.4542475281711223,-0.0495494049605949,0.7544044546467141,0.47601397330562645,0.07500309804829101,0.3970609907061059,0.4765425904361228,-0.20266969399950582,0.04836048187999049,-0.1749326545678889,0.34407749851336783,0.4830386682742588,-0.4220211686500795,0.384294387620125,0.2467964951542399,0.15827710811808066,0.14163937116900852,0.2925109585964916,-0.2209000591899049,0.27236462834315595,0.3886031407760254,0.31298619062258193,0.32658483831358714,0.347096112733326,-0.3457447025244326,0.17560600734979,0.40020459724699725,0.42765780446691376,0.38259157151584594,0.20951134321214232,0.12323324698635062,0.036563112855609696,0.36576051036753116,-0.06565071771834781,-0.039330262983053546,0.6212437020083292,0.445407153660642,0.31524330841049547,0.1571075331149835,-0.1482233918424747,0.09388302569543464,1.0
