,Postcentral_L,Cerebellum_7b_L,Vermis_9,Vermis_7,Frontal_Med_Orb_L,Red_N_R,Temporal_Inf_L,Cerebellum_3_R,Postcentral_R,Temporal_Mid_R,Thal_MGN_R,Cerebellum_8_L,Pallidum_R,Thal_VA_L,Vermis_3,Thal_Re_L,Amygdala_L,ACC_sub_L,Calcarine_L,Frontal_Sup_2_R,Thal_MDl_R,Rectus_R,Thal_MDl_L,ParaHippocampal_R,Vermis_8,Insula_R,Cerebellum_Crus1_R,Angular_R,Thal_PuA_R,Temporal_Mid_L,VTA_L,ACC_pre_L,Cerebellum_8_R,Rectus_L,Putamen_L,Thal_VPL_L,Thal_MDm_R,Thal_Re_R,Hippocampus_L,Cuneus_L,Frontal_Inf_Oper_R,Hippocampus_R,SupraMarginal_L,Rolandic_Oper_L,Caudate_R,Frontal_Mid_2_R,Thal_PuA_L,Thal_LGN_R,Cerebellum_9_R,OFCmed_L,Occipital_Mid_R,Cingulate_Mid_L,Temporal_Pole_Sup_R,Thal_AV_R,Frontal_Med_Orb_R,Precentral_L,Temporal_Inf_R,Cerebellum_9_L,Cerebellum_Crus2_L,Thal_VL_L,ACC_sup_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Cingulate_Mid_R,Occipital_Sup_L,Vermis_6,SupraMarginal_R,Cingulate_Post_R,Thal_VPL_R,Raphe_M,Cingulate_Post_L,Insula_L,LC_L,Thal_MDm_L,Temporal_Pole_Sup_L,Vermis_10,Fusiform_R,SN_pr_L,Frontal_Mid_2_L,Cerebellum_6_R,Thal_LGN_L,Thal_VL_R,Thal_PuI_L,Precuneus_R,Cerebellum_7b_R,Fusiform_L,ACC_pre_R,Precuneus_L,Vermis_1_2,SN_pr_R,OFCpost_L,Thal_PuL_L,OFClat_L,OFCmed_R,Heschl_R,ACC_sub_R,VTA_R,Occipital_Inf_R,Occipital_Inf_L,OFClat_R,Thal_IL_R,Red_N_L,Frontal_Sup_Medial_L,N_Acc_R,SN_pc_R
Cingulate_Mid_L,0.6792878864921277,0.26537913285725184,0.03383841281193488,0.23381925776383758,0.052779789976275276,0.49607810289960574,0.5561693104646421,0.40020459724699725,0.7251249743277551,0.5468532760463418,0.3945414824783981,0.47580598643249195,0.3471303584447937,0.26411651918078616,0.6587974417120581,-0.039042144604071675,0.13903139425135547,-0.10112955658280726,0.3982777921839178,0.7202273165031292,0.11961746801059783,0.16714354202327203,0.09986954501458187,0.41654195042778824,0.2119506288790213,0.6433465832820867,0.16831711415606432,0.48007153324924495,0.3380351870453358,0.5239043163464571,0.2500135697641492,0.10844044148517877,0.3645276658238824,0.055323336752757656,0.4660624193641783,0.5176442913612214,0.36198569609166686,-0.013030883904128068,0.5654034651848704,0.2631581523815737,0.697081346311915,0.42102799462977664,0.6028278405516304,0.5327113140343056,0.40623584757996783,0.5263380820045324,0.27920558147400476,0.6068222389765953,-0.022716117821554995,-0.0817560493712189,0.24229574793279143,1.0,0.4029749877492874,0.34371110103387564,0.03747609052739265,0.5730194048312008,0.20280189583897446,0.16124844453224363,0.27276156547356734,0.5354176357562014,0.3333991811018007,0.622537958729055,0.01842751378733312,0.9292842354856997,0.1520855837129132,-0.1428765840987381,0.6177125121265973,0.5589665563951779,0.5808449328625255,0.38357389956489396,0.6335724987799279,0.5584426305605334,0.273551884416315,0.41574185969016164,0.09325258648086544,-0.09895128436032859,0.6667268011271418,0.24824353348389527,0.6109496958448143,0.449117533080927,0.6896765784353135,0.41772844159923367,0.4601976310483381,0.5264955752539879,0.10674618888843342,0.6507009064190653,0.31315069920824173,0.5480290310901447,0.34847686397989197,0.20343840502151175,0.43369545045066427,0.2876803277004204,0.3546025381021741,0.03712101286899658,0.4091572060300023,0.08660546622447901,0.2442634714709971,0.01721342461500343,0.24901069601407513,0.4016603939660354,0.5913832690508366,0.2706522608946285,0.658296467809063,0.021999797889388946,0.3509611531996575
Temporal_Pole_Sup_R,-0.034046292128713754,0.05806400770403469,-0.39236797840105686,0.2924955913509492,0.033711241279829766,0.3182236416143358,0.32939584981046777,-0.20266969399950582,0.11189856815383085,0.3167441897230408,0.10343138340066518,0.48613437204603865,0.12972597018848822,-0.09756199367269337,0.026744615552171863,-0.1698772328492961,-0.36739060425717757,-0.09693215072125196,0.5049877119261901,0.18587627865137435,-0.21236961547670108,-0.06977327213151328,-0.21077657594911278,-0.15394438454337345,0.5604794174809854,0.41990483125456946,-0.2647453103717201,0.336306029840745,0.33421982444689996,0.3506509677025224,0.1798083757874471,-0.22245191189346483,-0.0180114925555159,0.18852967024801096,-0.031688871205274485,-0.14031574556396634,-0.09557732420659457,-0.08570664250561025,-0.2003943591837668,0.32818304018791067,0.14238935573732545,-0.38621758185446947,0.06795193795102404,0.058588450097723885,-0.19878097923466118,-0.19523310402724142,0.07768861711181659,0.21399894288217308,-0.6302154899177472,0.24559367619566363,0.6230680865555094,0.4029749877492874,1.0,-0.22129928601523252,0.3115819159277008,-0.024181170742054812,0.4360793570843513,-0.44157915095181055,0.6323030785723555,0.010098435580048427,0.009812396849870328,0.01253731986964265,0.12868804337783504,0.2957265556715764,0.5319170710669117,-0.6218034222119133,0.3004524693709575,0.2992128014037323,0.036343423267144064,0.3817147102503359,0.19581209381794426,0.0797743339075221,0.15104952444769298,0.10168647982064631,0.3816294672108754,-0.5196920444724554,0.6186676400013215,-0.34869367110472266,-0.0638810915660664,0.7858738439250966,0.34711360420754306,0.0727981521036209,-0.08327738283961006,0.10978767892064559,0.16778886497015522,0.054625879651287186,0.1612282098638706,0.1508065616925265,0.29174262653128546,-0.17014795295331694,0.10796365820353397,0.007948410883755148,0.6538053324309385,0.16182361930482034,-0.027563976878178766,-0.12496388147275325,-0.17129501538905276,0.008189543828064319,0.5425207856992357,0.5056697668032853,-0.04630096817554706,0.4013256099243537,0.12826619320980898,-0.09560994516739817,0.17015175370056174
Thal_AV_R,0.4783454314211307,0.056811540284253316,0.4039590170161493,-0.36966756135231327,-0.009002042651499592,0.24864219108691152,0.02934862708136308,0.3758217386171547,0.5598061124332679,0.1993366671442258,0.3839692575394474,-0.24376265877555028,0.4794012438698357,0.24882956380159083,0.6340229553282559,0.39247517610256083,0.6023138435093174,-0.13489530207890613,-0.07107618374455078,0.5255011756500122,0.3274625451808899,0.16044372322966582,0.6618774787026339,0.6913440732784875,-0.442276139599688,0.3781509539979414,-0.01588774923169008,0.06061504074936407,-0.18130973181185042,0.03735945136347259,0.40961408014214107,0.4294872494002587,0.12655571905139526,-0.07036388789807764,0.49442240775961627,0.4470477953846238,0.652299964883486,0.38173454300107945,0.713947267103798,-0.2841377438735511,0.5692124733043059,0.7953532156185096,0.06624436214465969,0.46233918049675443,0.7889785169978842,0.7974180923734093,-0.27929193751660225,0.48784532756272336,0.5055358377701402,0.044380870748109834,-0.3585900645929285,0.34371110103387564,-0.22129928601523252,1.0,-0.2452028764193367,0.5065029325465189,-0.2529491547638421,0.5011926806023684,-0.2674881598651173,0.5008173282795981,0.566160744596993,0.4003201631053729,-0.19066644798972182,0.31367428361981536,-0.49801750798582634,0.5531641314608757,0.3105749007680839,0.3711342850162961,0.4846400293076785,-0.14860471258860686,0.43393218962752533,0.4639048086637313,0.007518846814986506,0.34092494707132986,-0.07814883964159708,0.08351026398965138,0.11005996007838537,0.677911905983681,0.6565693075837193,-0.2881467531860743,0.27469118555351074,0.4915913823817999,0.26489892176644547,0.328899071225701,-0.289116750333526,0.3320144969398331,0.490344847994573,0.3480369939751657,-0.09179134699539783,0.49930640571894985,0.46009082812791774,0.12205954697774507,-0.2292067013889378,0.24584681546920417,0.5023158471507262,0.17732943372276408,0.02977949271742748,0.006135632613813359,-0.23952202744898585,0.29722387013365736,0.6709353029032666,0.11489192676422437,0.5977023336311279,0.26015829378736094,0.22566741542071847
Frontal_Med_Orb_R,-0.10118499538461823,0.029540936907306817,-0.41371131819991813,0.16327916161021888,0.134525002617353,0.09230391396435046,0.28244459883745376,-0.3457447025244326,-0.006676293064736787,0.04190489964530356,-0.023223562942870403,0.1843204398695104,-0.04589045286686079,-0.11646846049556134,-0.05742375059269095,-0.0707071215223985,-0.1374725199472122,-0.15032384584841485,0.12633605388443298,-0.20219001802261793,-0.25485612414638126,-0.14212627909328213,-0.17766450998174463,-0.16094314100103682,0.3815025302881182,-0.0579497946644357,0.025542639545914146,0.17060954138528198,0.11873968652328351,0.17460890482210578,0.059485876276948825,-0.2449863023904805,-0.07608077509050878,0.27126881525277774,-0.20944779251626122,-0.06649480900770395,-0.2251709809027048,-0.05756986929126928,-0.1722124091941752,-0.04246535790015977,0.07974291874305124,-0.24743153457041395,0.007970026602293534,-0.13830235494590973,-0.23277219081885886,-0.29453848982334174,-0.011750361910654511,0.21145122615036946,-0.4151893847673139,0.19828659610090904,0.47519151197287623,0.03747609052739265,0.3115819159277008,-0.2452028764193367,1.0,0.06915530192012925,0.056684882288084576,-0.3625552116873775,0.40074078663608037,0.008283806830994165,-0.19148658658826412,0.0337530460171826,0.306599148595295,-0.028151266398942897,0.3145105244754662,-0.4148600630612076,0.07408118909691483,0.05964173876764815,-0.14808740725248212,0.2621514539084969,0.04226908925417659,-0.2424210397071103,0.06592206241457131,-0.11251791559435582,0.25905106241260034,-0.33867159308093997,0.19061056257928494,-0.17229299664116215,-0.1545127559577061,0.2960798006425935,0.08984985325534789,-0.08551591464718816,-0.15203573174737917,-0.033803409714963754,0.3104064689563071,-0.04898396893501016,-0.16392997852489088,0.008350228587560423,0.14957670208323254,-0.07065739456886974,-0.35509989616285964,0.11171235991001736,0.06206439285411934,0.17872595541598027,-0.3507029980027623,-0.14174202191079474,-0.2445469747716112,0.10266605070766976,0.22191339537786328,-0.10624221065515987,-0.17016516243598048,0.3184794560614337,-0.2667557201622334,-0.25731201626598615,-0.13001133559234207
Precentral_L,0.8822443978738328,0.21796148884054647,0.16530605839124374,-0.17833395261092683,-0.08882824269314767,0.15182563752439426,0.2933268621237596,0.4542475281711223,0.8434154534562059,0.35165228975724355,0.3379962316621873,0.01616768516812978,0.4583419051293178,0.3345963675477575,0.7093298780946182,0.22509037929396827,0.3796367428582327,-0.16272061936166224,0.04639553405479994,0.4984053846771022,0.07273862665188983,0.09635533574869462,0.41446973818142463,0.5089617790362828,0.01914217306178197,0.4296391937029252,0.07352502255487803,0.3981101213054665,0.16400708571326797,0.3145703466872589,0.31176250106832903,0.2069765923601939,0.279710705196999,0.14502830535438377,0.37056164678259046,0.6599672688899213,0.4755431341587833,0.3235419719748069,0.6865409396031652,-0.004147425265731219,0.8507478075213933,0.6211174113294662,0.5436715359552909,0.3813088264715056,0.502971680185844,0.645757638034872,0.06999382470098921,0.5850405457370111,0.3090100972261437,0.028870265419260653,-0.024498445055060727,0.5730194048312008,-0.024181170742054812,0.5065029325465189,0.06915530192012925,1.0,-0.10093851400727549,0.45398630952981134,0.009446285159512577,0.5945845831945326,0.3439822250493295,0.8619375609951394,0.051569576562027555,0.5951110813026007,-0.06942175772420145,0.24777863777878442,0.6044876375026006,0.5757007630058544,0.5037908346969934,0.08135477854124319,0.6591272355423622,0.3103783828867149,-0.15724844869259577,0.29003728341023954,-0.11938473244713292,0.003026222946272648,0.22307790620043771,0.4825584773397108,0.8295419029634648,-0.007138815719964671,0.3786011291366611,0.3849431017485376,0.5590393874116798,0.6005728296591344,0.20626235119203026,0.48788516310381524,0.19573651414447346,0.6544507997116029,0.05995972821423008,0.40270533285480536,0.075233642280335,0.4866629309999904,-0.16020050579370743,0.10388100651517751,0.27709567646210537,-0.03662861072126133,-0.062430850255402834,-0.10341353672390667,0.050217542244419336,0.0679199446484009,0.4763424778246534,0.3601467361266104,0.4850417451446867,0.05489591755421499,0.2786413896445427
Temporal_Inf_R,-0.006886840298574964,-0.06531816626305861,-0.11301480182654895,0.3288744999246328,0.03573187078752688,0.062073451422618296,0.19468193467297779,-0.1482233918424747,0.10618803639943561,0.2914629902896683,-0.019999855168106134,0.25630149388118323,0.1026411189231552,0.2167801497975215,0.013116217687237827,-0.26824396546883056,-0.16354471492719472,0.06094445930793667,0.16343696571705302,0.08679201685613283,-0.06735215366234142,0.06607291109590288,-0.08839346722108872,0.05844649246760037,0.3303812128411968,0.16415194266906746,-0.22857837807678522,0.278529811438178,0.5708132852840263,0.14907233466220135,-0.1708718980862986,-0.10494003100771249,-0.0388041192649222,0.24795703153262713,0.14567386609622776,-0.14149969869964246,0.2198318766286831,-0.12946700074244333,-0.1246558042478051,0.24542072998782624,-0.04165455138265843,-0.21025543932569754,0.006499165108581589,-0.02563102954834918,-0.19099450429347212,-0.19718361528882428,0.2820641995809146,0.01740569949216344,-0.33148954425635196,-0.1226349516997073,0.4124572365224209,0.20280189583897446,0.4360793570843513,-0.2529491547638421,0.056684882288084576,-0.10093851400727549,1.0,-0.26274598555502127,0.3514713688273515,0.02362793196386719,0.03346051762484047,0.007689827580762795,-0.027990076383844372,0.2686406087399129,0.24028771612930458,-0.34841002300112134,0.20793592539136516,-0.020397241220210305,-0.014011012984296349,0.08165301991596957,-0.0557858563521501,0.019060377498369894,-0.04332218381598281,0.0991548076282938,-0.09822978167395627,-0.18984195031989368,0.1958531078855432,-0.2598994619129256,-0.19606908411176205,0.2689359364201297,0.09737938571943404,0.16054146075393988,-0.1306648377452138,0.06126635678311216,0.320862818040533,0.03575914161539381,-0.028574463024106274,-0.01820096387919679,0.26436197470965545,-0.0909239609735514,-0.003390544611879053,0.021079568777854055,0.29171463968354466,0.09938680551852025,0.06626695973638956,-0.16478229674150868,0.010822756727563608,0.08442665010248958,0.2653978254913482,0.21393821117555487,-0.24811223072496696,0.07083500692500376,0.05984705703860941,-0.003222506972720829,0.14497705759146187
Cerebellum_9_L,0.4871941078630929,0.24641217168548074,0.5675314373294863,-0.3522329214684935,-0.15134998261243682,0.20004345496859663,-0.2846098729645709,0.6212437020083292,0.3522557645369272,-0.10779121743377028,0.18885947745813952,-0.15861774156846808,0.2015657546425039,0.3370062701494663,0.38154575108359,0.37385873927460106,0.3999229682261862,0.030498381570101773,-0.16288484015391863,0.41279519818684784,0.3960091944718652,0.030023535671828343,0.411832792692122,0.45126890570746936,-0.33519983274043347,0.31629714720581187,0.21211839069120797,-0.13506259113013908,-0.14602677967844788,-0.2569508060794161,0.02617447656232127,0.28717553693229814,0.36057936760572046,-0.15401831939635535,0.28938959312905715,0.4121291634910797,0.46723634509956485,0.15033924572560825,0.5614684687549968,-0.013848496247454723,0.2949016278979959,0.6081938192273071,0.17760418982341547,0.2273646192405989,0.5777801199579577,0.5712239237988629,0.09204007306467533,0.14309615097808348,0.8234884767253754,-0.1328734549980127,-0.5740147787416708,0.16124844453224363,-0.44157915095181055,0.5011926806023684,-0.3625552116873775,0.45398630952981134,-0.26274598555502127,1.0,-0.4927246603912339,0.25699628685238823,0.2381243394017586,0.30819780862715396,0.015599700727992695,0.23938736324195312,-0.33244654428696074,0.6733999880233604,0.11128036294823451,0.2525840778240754,0.5112396708668842,-0.1022687516058158,0.31051199539604835,0.2831263503301804,-0.2755699175121264,0.2902981716873892,-0.24983358318054963,0.4083611887842042,-0.21165879531498374,0.5676082526483012,0.5649969338010796,-0.3953958716437341,0.07503616935067607,0.22798151010781254,0.5229964388207423,0.26442662584027643,-0.23905608754433905,0.11397618590734798,0.16457171624580327,0.2740231705606453,-0.22735334746904315,0.35628856202262205,0.1709539702461405,0.11583787455454476,-0.2161161980427325,-0.06123891988462983,0.5151646106796114,0.09609993344851656,0.25659305285109496,-0.2727974717158562,-0.22500635026825597,0.0175303947488127,0.3959682735126067,-0.17709764795047384,0.3735524996753201,0.1676100046421111,0.3314352494706858
Cerebellum_Crus2_L,-0.09409756188065885,-0.02280950194044139,-0.5068869673708302,0.2510608278687948,0.2064096210318307,0.1303035900723857,0.41968274944772666,-0.340520775476731,0.12758398036676308,0.2628789048598211,-0.02679917457835422,0.449372849036452,-0.04281179602672566,-0.22473864577517455,-0.061796962032290306,-0.15169014206520356,-0.277737639374165,0.1091222337551156,0.2541836389366244,0.03895541039008835,-0.3860353584578444,-0.07664988109059477,-0.1528871770031449,-0.23339614241040388,0.6238522972631868,0.062268934237503806,-0.09155563204488189,0.44800993429574987,0.4558441931903568,0.3412309200465487,0.1328729732301372,-0.20833339729654854,0.10354724295976939,0.26698959341862305,-0.16948023029188075,-0.20025962795934354,-0.15294015388167473,-0.1266981462044713,-0.22762479033147823,0.1763129447623462,0.17915286977135556,-0.3533132123707175,0.016643920630207223,-0.1637434038652523,-0.2473975168153222,-0.2419290557973152,0.11908765772205462,0.16964053034806334,-0.6678392725920326,0.3047395064226037,0.761086378655293,0.27276156547356734,0.6323030785723555,-0.2674881598651173,0.40074078663608037,0.009446285159512577,0.3514713688273515,-0.4927246603912339,1.0,0.1211290803214949,0.0339166170936524,0.021165221226693946,-0.0011883996295976823,0.15728671158780597,0.4969226445613322,-0.6478784983121425,0.36070049177977254,0.10584048840126076,-0.13393969689472227,0.3697539425369419,0.07035634679771982,-0.1614608781078746,0.0723729668837779,-0.18387086296709493,0.3774485219945577,-0.4663073192852382,0.3933874105202348,-0.2546680726616527,-0.1546683255086434,0.5237799713805361,0.17883641583759408,0.16355720956349287,-0.11758489222681817,0.04347480558194942,0.4315513756217377,0.0871171028572928,-0.023375675932054096,0.0736226301173105,0.16762854280800005,-0.22332253847589953,-0.1817762585885839,0.14263205773214005,0.35773165429424064,0.2883024790516124,-0.2384100399702929,-0.16138497606102278,-0.27795319444612343,0.31566566609809243,0.39049538457942723,0.2029982250352996,-0.1809138707957595,0.4759318675698903,-0.04278957121100663,-0.18771942065986583,-0.0990106935922034
Thal_VL_L,0.5519814845957707,0.10506697650702028,0.207202327329382,-0.21899181972901924,0.11396317887814342,0.2796945662185625,0.43406814754485884,0.27548041500618725,0.5975513423920318,0.312455663559234,0.3825178330042895,0.0061831681149577605,0.31173436021752865,0.1698985735960418,0.6582450656273727,-0.014272857416563119,0.49913740034924187,-0.0313419099985641,0.07532154749543907,0.4897250635807011,-0.13856936446189608,0.1323269320074713,0.6959895266120449,0.46834183995300166,-0.04585241526456019,0.40221250946896014,-0.13656567395938682,0.16288270841925231,0.3842598105889852,0.492596866847942,0.4917890524392753,0.5325366686404537,0.24971248842749136,0.07077925750430623,0.4524340184624197,0.6360695210830184,0.5675734148844995,0.13994900336545382,0.6811149515031906,-0.10017310727456519,0.5806311995878646,0.56910886727013,0.2910669817323202,0.5039920304394913,0.5824739569302076,0.6055722818132936,0.2414163373642397,0.6200400451947813,0.20802630664527472,0.12299545967865065,-0.006159481275431372,0.5354176357562014,0.010098435580048427,0.5008173282795981,0.008283806830994165,0.5945845831945326,0.02362793196386719,0.25699628685238823,0.1211290803214949,1.0,0.6643510434866758,0.5577504159134411,-0.39804660779184176,0.4933165286644315,-0.1455958006260391,0.2077685634217718,0.3346031371172803,0.3632771378654416,0.504858173604799,0.018251338214345294,0.3856694540891724,0.4747003682986193,-0.041472258843611956,0.16116963176409338,-0.015833467921613175,-0.16307375815308037,0.3341854726885316,0.4453537548139246,0.5999986485354769,-0.0728851280122559,0.5523667618614976,0.7555294602967536,0.48120568178547124,0.3584879612026544,0.09752291634338431,0.6376017192770288,0.46827693022806677,0.3669263765011856,0.06062998174855436,0.3824493558219396,0.3295248965286073,0.3396281442527192,-0.08474496217840306,0.04943658665599444,0.28973175408980667,0.009691472962725614,-0.20039860843315596,0.11872192713598571,0.0715999540334965,0.19811037709022636,0.5337320020427208,0.49512847312830066,0.5522673813646761,0.22266709826615233,-0.11265257507643067
ACC_sup_R,0.33179545485211437,-0.045248190211615004,0.3129412571087772,-0.3565177817803142,0.038985665068922336,0.21439680656269927,0.2132305416907037,0.10311449108121196,0.45282130177453966,0.20431672618395832,0.3179514151357595,-0.1376879860747072,0.5004504755530558,0.09569872661791874,0.5156631616894514,0.05051110463558823,0.5665500610668992,0.02001716091191204,-0.14180433888735924,0.5218975592758553,-0.11678405341465302,0.15243870766145892,0.6792294722464555,0.510250645336949,-0.2517515225152684,0.4082097550625633,-0.14964142235467875,-0.01806399972595779,0.25889050272837394,0.13368922887313653,0.4676819726091175,0.6212198948714391,0.17292744517009442,0.002647149496256844,0.5436937459543392,0.20495709371630716,0.6003762861241001,0.15052382813389711,0.5402444601136389,-0.27587384440421747,0.46060557788350626,0.5429976742092986,-0.07318599613222171,0.5537822743623464,0.632408805024705,0.6513965743912588,-0.14538305209642088,0.46012517937937175,0.20398849230014449,0.06476656929701524,-0.13915332759225799,0.3333991811018007,0.009812396849870328,0.566160744596993,-0.19148658658826412,0.3439822250493295,0.03346051762484047,0.2381243394017586,0.0339166170936524,0.6643510434866758,1.0,0.2663779144098077,-0.5081802301321895,0.3387452286475349,-0.36321223243551765,0.3466241067835711,0.22968728926995305,0.15382677640097314,0.20637340393231665,-0.23991430702831532,0.1951831776791808,0.4954305619673567,-0.0690528194683634,-0.028664494970374196,0.038487627922206565,-0.17043082640673513,0.175016311534103,0.5850782992304866,0.47070915621481124,-0.24638229490967106,0.36900487899846307,0.7579480801222106,0.20733333801750642,0.10039612344865928,-0.15800133109621264,0.4463194591289595,0.7205126709185529,0.057588005409234505,-0.07362019316931567,0.32713216869070877,0.5052019850884185,0.029279265160414486,-0.07155238722350692,0.026755087761861147,0.36707347481811375,0.1032130444552946,-0.3079582231341154,0.17431658173965592,0.020928538723956315,0.47576801619131703,0.41276016293929535,0.454996521855231,0.732087432208029,0.43849802064465127,-0.05553342718609311
Paracentral_Lobule_L,0.8325760628003788,0.16717567111774376,0.035589757540946294,-0.12467509949589228,-0.06960798811019474,0.06618246241725659,0.35905864529646503,0.43233623409268174,0.7892570254542629,0.5271152426579078,0.3723462306614425,0.008308627262788719,0.3857829143612489,0.27916824284035524,0.6944569641985449,0.06958790997752329,0.3297146877126967,-0.12931938812384822,0.1480570042385045,0.43202489484569856,-0.011058970008883793,0.08920032868566535,0.2818447685387861,0.475353546278555,0.08112973858583877,0.36813087718732146,0.09833534003886844,0.5270809534489888,0.25481775831682335,0.4509633392639703,0.2978675119449486,0.18113482026316186,0.18756059559252322,0.023835360551049595,0.3572863279792472,0.7153070633587425,0.38706127882862146,0.22538021049199983,0.6452486959136426,0.1322347134752672,0.7747146471407966,0.5750301663445955,0.580257100705053,0.3482647189387174,0.335917550456334,0.5639842425934032,0.20606316543660588,0.5802839219535919,0.17471743116199306,-0.11285350039135966,0.08029155123183633,0.622537958729055,0.01253731986964265,0.4003201631053729,0.0337530460171826,0.8619375609951394,0.007689827580762795,0.30819780862715396,0.021165221226693946,0.5577504159134411,0.2663779144098077,1.0,0.010738935237460919,0.6753943763619057,0.06255376219357878,0.09298279849319835,0.6386084252652249,0.5308972346573625,0.488873417573325,0.13975043605634505,0.6392758615364033,0.29880225442784913,-0.07270344756935529,0.20538369550504063,-0.10784024846521376,-0.0693885300979146,0.3234029020332686,0.3106840058962055,0.7304681988126478,0.09577899761419777,0.43792288223641535,0.332626691520281,0.5502568887210221,0.7184181419960544,0.19713910463856096,0.5981858765694131,0.1622984182226872,0.7474926231300572,0.1135755979934464,0.288860723935498,0.1337528486460178,0.5720110408361988,-0.11393393428587843,0.041279700416244146,0.1462230391856223,-0.045678154705946515,-0.03867354089349464,-0.03497097537006025,0.1547053689715336,0.07630630256096797,0.42587541674636253,0.3219908719535255,0.40958284872084677,0.032052015389615725,0.21686360849856504
Temporal_Pole_Mid_L,0.0548640414556349,0.06349115634467352,-0.12100799764690386,0.21942262725203232,-0.24030545352243138,0.17361846896986258,0.013859865569927616,-0.039330262983053546,-0.10522051244434948,-0.11459242200230266,-0.17698528169682068,0.10780542467666891,0.14787029564123444,0.29599806464344297,-0.04530185067756765,0.07113533772250652,-0.17259250153864208,-0.10701633504559914,0.0400041449253026,-0.09303989434296037,0.2358006340912776,-0.15674171801912035,-0.4494737944145964,-0.101102027335574,0.21407862298135052,0.022468316766853857,0.16803249810369048,-0.02524833460650754,-0.18080436187095578,-0.16115900869888067,-0.28848853218736187,-0.4765405801632159,-0.08392934885592149,0.11731223574408846,-0.015691496204703857,0.0025689249914075253,-0.13057092407663812,-0.03178509277787457,-0.13862318855883632,0.04340648432956684,0.002668373384274787,-0.14852327938446075,0.16307764520864096,-0.10534590557963812,-0.14348629315029005,-0.2916893133754564,-0.07535339702727141,0.021181398533854486,-0.05259758119882307,-0.12675127503176306,0.04367107874095009,0.01842751378733312,0.12868804337783504,-0.19066644798972182,0.306599148595295,0.051569576562027555,-0.027990076383844372,0.015599700727992695,-0.0011883996295976823,-0.39804660779184176,-0.5081802301321895,0.010738935237460919,1.0,0.04817678471632234,0.09392303511047277,-0.06166297077461539,-0.09470105147482437,0.050367631045786954,-0.04857219063233118,0.27007484148391264,0.09552368258333664,-0.10739818351198009,0.05176242076695085,0.2956824407962004,0.05317615344365337,0.06703684966206484,-0.12247593683363345,-0.17922071391723504,-0.03045887237288581,0.1866265498571638,0.030828594212442738,-0.40558448240736256,-0.04958101180836325,-0.0018495999404638723,0.15569072718368,-0.2788760036980728,-0.3752110650644766,0.05373724878961563,0.1522395299328129,0.0046457219166762915,-0.27084655972857197,-0.03229355588441672,-0.015331047049321641,0.09707494208122298,-0.1389535003446405,0.06171101585472264,0.28225007823771303,-0.44275873134542265,-0.10219689505039266,-0.1565948176540226,-0.07734726590687264,-0.16097536106612712,-0.19470941462305333,-0.189369155424778,0.35377479285032637
Cingulate_Mid_R,0.7257549414573448,0.22819028795730553,0.11324070946452258,0.23141088448802682,0.02355758913733482,0.41909026297543567,0.5260197363719274,0.4831053367652874,0.7505857715693476,0.5505039482934332,0.39800308850676613,0.424793498104893,0.40314047089720273,0.37915981452985525,0.6862151400128892,-0.057306987630635374,0.16061754826968697,-0.09043333483593718,0.36134581722422476,0.72852249484749,0.11868408812171738,0.17841584512074224,0.07079566169311255,0.44850712341612636,0.1711083705405397,0.6201110498782543,0.24608316068892888,0.49181594220364094,0.40905220940105813,0.45369381741772224,0.18610693204265533,0.12713274361866,0.3975859776439955,0.0403547114441735,0.49628226316101337,0.5485932637934808,0.41813447395188746,0.021451910586160777,0.5892375228052015,0.3138465739512112,0.6749004596034324,0.4672027234849392,0.5967934360485665,0.5363691100396398,0.3774664253130652,0.5391228288927467,0.3685044230294711,0.5622661297313579,0.03185615045387919,-0.18738868328675384,0.166510556914754,0.9292842354856997,0.2957265556715764,0.31367428361981536,-0.028151266398942897,0.5951110813026007,0.2686406087399129,0.23938736324195312,0.15728671158780597,0.4933165286644315,0.3387452286475349,0.6753943763619057,0.04817678471632234,1.0,0.11267596018714547,-0.06475597152531544,0.5964617622696272,0.5685377607299013,0.5606227962314553,0.3029129867846383,0.639236930683863,0.5462610202940826,0.20089086709804763,0.386965712470492,0.057139527193775096,-0.00594613352631385,0.5557904173844831,0.27265892410709575,0.6044032180927,0.36177276241812834,0.6527210387481474,0.3835111177068942,0.5201230024887337,0.6112909397751364,0.12098116487624672,0.6625538612409024,0.26261669536689497,0.5975485535363938,0.3691982512645611,0.1713368255810879,0.4103686522479744,0.30303989617734234,0.2960323114978053,-0.046861277640789255,0.4322965448908641,0.09152892015856832,0.2619623958990373,-0.05061954672868371,0.22894753581974422,0.35137448178250574,0.543917441079425,0.23024033520125953,0.6569346482884114,0.10670809784060335,0.42024070988100565
