,Calcarine_L,Supp_Motor_Area_L,Thal_VPL_R,Thal_PuM_R,Frontal_Inf_Orb_2_R,Angular_R,Pallidum_R,Cerebellum_Crus2_R,Rolandic_Oper_R,Thal_PuL_L,SN_pc_L,OFCpost_L,Lingual_R,SupraMarginal_R,Cerebellum_3_R,Cerebellum_10_L,Vermis_4_5,Thal_Re_L,Heschl_R,Supp_Motor_Area_R,Precuneus_R,Thal_PuL_R,Temporal_Pole_Mid_L,Vermis_8,Vermis_6,Putamen_L,Rectus_R,Caudate_L,Rolandic_Oper_L,Thal_LGN_R,Amygdala_R,Thal_MDm_L,Thal_MDl_L,Temporal_Sup_L,ACC_pre_L,Thal_IL_R,Raphe_M,Thal_AV_L,VTA_R,Cingulate_Post_R,Red_N_R,Vermis_10,Parietal_Sup_L,Frontal_Sup_Medial_R,Putamen_R,Cingulate_Post_L,Precentral_L,Cuneus_L,Paracentral_Lobule_L,Red_N_L,Thal_PuA_R,Vermis_9,Temporal_Mid_R,Cerebellum_8_R,Frontal_Med_Orb_L,Cerebellum_9_L,Frontal_Sup_2_L,Thal_PuI_R,Cerebellum_7b_R,OFCmed_R,Temporal_Pole_Sup_R,Olfactory_R,Cuneus_R,Vermis_1_2,Thal_MGN_R,Frontal_Inf_Orb_2_L,Parietal_Inf_R,ACC_sub_R,Thal_IL_L,N_Acc_L,Parietal_Sup_R,Cerebellum_6_L,Thal_PuI_L,Thal_VA_R,Temporal_Inf_R,Caudate_R,Frontal_Inf_Tri_R,Frontal_Med_Orb_R,LC_L,OFCmed_L,Cingulate_Mid_R,Cerebellum_Crus1_R,Thal_LGN_L,Fusiform_L,Cerebellum_9_R,Thal_MGN_L,Olfactory_L,SupraMarginal_L,Thal_Re_R,Frontal_Inf_Tri_L,OFClat_L,Thal_LP_R,Angular_L,OFCant_R,Lingual_L,Temporal_Mid_L,Cerebellum_8_L,Thal_PuM_L,Cingulate_Mid_L,Vermis_7
Rectus_R,-0.1439190281148504,0.0342453366633096,0.010207933652369881,-0.033553897648856516,0.1843560691083187,0.21396596303645057,0.16108095727568228,0.19027588950317254,0.09383474288076525,0.07072677993403645,-0.044804889728123756,0.37076381938409064,0.06613988507928477,0.1862307772297499,0.11996261501227923,-0.12438530929975981,-0.0286196686787143,-0.1556290123600027,0.25906284701080373,0.1510269116133957,0.05224615050686691,0.09723344345988637,-0.15674171801912035,-0.1778543069171909,0.014793457919003447,0.18430274214024991,1.0,0.20734034985569944,0.23244071447719195,0.0021353469561801496,-0.03984213381227467,0.00878011177482954,0.10473967070211229,0.22331997817927324,0.11999499656177952,0.2161382826552089,-0.16284238903061762,0.17707329713011655,-0.006538715363905415,0.07050551363075935,0.021139074779737144,0.027982743678308466,0.0309865248361796,0.19448032860333217,0.15829469774463562,-0.006412700635443883,0.09635533574869462,-0.07898883744060099,0.08920032868566535,0.15189203716209845,0.14752809085806448,0.20122045361455884,0.07464266226573926,0.11544036930134739,-0.04089162650655126,0.030023535671828343,0.108551371857243,0.09362866308205547,-0.07667582474120017,-0.06673954810918616,-0.06977327213151328,0.11798253903842636,-0.09314937504693854,0.23236914906448902,0.07757630854728995,0.14038931348843922,0.228143743157246,0.014700315187594775,0.041768827171757596,-0.0402522178646044,0.13096797602777843,0.032426583566474654,0.0005736833122368986,0.14634780629060865,0.06607291109590288,0.14030018007729386,0.21995310851276395,-0.14212627909328213,0.10056676423412259,0.10179396693413814,0.17841584512074224,0.08629186596478439,0.06178505018280419,0.2095131676963376,0.05930788341216708,-0.024424316996712287,0.12359740234950782,0.01930070324751944,0.14227161183133843,0.24941685651031845,-0.06859796673921972,0.16648456593933633,-0.07254203903446113,-0.02636999346834274,0.054112490935442036,0.053353934887782097,0.05539702300954996,0.12936280348922383,0.16714354202327203,0.2116034663163441
Caudate_L,-0.002895317578001901,0.265143203030839,0.415233499547402,-0.19270987828255462,0.6354794638786001,0.03866221779473612,0.5263890787245161,0.014124911318466521,0.1172606406674495,0.20808497052447,0.02747304381068841,0.5577148140150288,0.1339228148383918,0.3084843608494564,0.3315415566608396,0.3153480812342286,-0.11702988370797464,0.13827485296719627,0.48326820341699406,0.38656610871988484,0.2900903434390838,-0.1119943507987122,-0.48265646664115835,-0.37882406434297616,0.43969427236151515,0.6148253381186685,0.20734034985569944,1.0,0.6080346584603475,0.5475146134844822,0.5116366478848818,0.02053840871686322,0.6495219013092096,0.5376390972132585,0.734886738567589,0.5591999385932083,-0.18728172769937312,0.6993622085478003,-0.07277546352033219,0.3382593240201272,0.2281824938046417,-0.04717377678024592,-0.008769132141701745,0.5242477178791982,0.7131072567099198,0.36400256985255863,0.45975644753748907,-0.15554335193904717,0.42877548987940733,0.33753971415567835,0.2582478568213745,0.40437602672040185,0.29645923215264464,0.15862123707514905,0.06145913108447423,0.4183341949013657,0.5729946073274766,0.25522108616306977,-0.23790102297170332,-0.0037905836783970652,-0.14373346732665523,-0.23247231503171228,-0.029774851203168962,-0.018332837274527666,0.45026698008322213,0.6564856587566147,0.18111323526924655,0.13418325498830577,0.536637020689707,0.3321064996358518,0.05190306235003367,-0.2384984544827187,0.42856016357171317,0.6533875044280143,-0.05417544664502323,0.729650587734787,0.704729705935185,-0.2876677999209337,-0.03900357032649673,-0.11267459725765092,0.4278325540883095,-0.07107627481169924,0.4819051272898222,0.5798188541474926,0.3964403688530658,0.47343723434797,-0.10884556870846568,0.08128219411412539,0.11372032614647493,0.5972958988434988,-0.08685991557243454,0.4570461315070254,-0.3976365913633866,0.019170537105471154,0.14365684164198858,0.19676622038181352,-0.201557774496887,0.564562040356301,0.42169847028971225,-0.331359192908783
Rolandic_Oper_L,0.12122108615749523,0.12049485373737401,0.3305470577319895,0.07480027158684849,0.3738201800166442,-0.11052012049822177,0.5683887813806856,0.1146685496218628,0.235176964328494,-0.03947965974439747,0.24768276886120377,0.6611830560682884,0.21648046041407662,0.0820905158890617,0.24705960536451305,-0.19367630942268513,0.2132259277128899,-0.08509528069468532,0.4215598478533822,0.2398689828028959,0.12170014518614448,0.10651099254233205,-0.10534590557963812,-0.31010040179276566,0.27258077563963307,0.7449471617638508,0.23244071447719195,0.6080346584603475,1.0,0.5417435309183867,0.20952590454580464,0.30042055486410124,0.26585947093522344,0.7928378295802374,0.46790239486761614,0.7168024861686337,-0.07705735211181006,0.6496078721485332,0.15131521787795815,0.3122397429814098,0.39633294701045635,-0.0337337009200489,-0.20471243024090682,0.5491865344549266,0.6715407970375402,0.3287909908651919,0.3813088264715056,-0.18981144119310978,0.3482647189387174,0.21108478359596153,0.04775838333357214,0.46114718431942225,0.188465419964507,-0.04810329910704189,-0.1796059059922774,0.2273646192405989,0.6653378561651839,0.16008256768890666,-0.1633213742100009,-0.2696543585605071,0.058588450097723885,-0.08684889673249128,-0.1704761075869668,0.4325907105984134,0.4741967582415494,0.6972823548970842,-0.05265821150682413,0.22084637634166088,0.5420816333894328,0.26373088458476407,-0.2526706450321758,0.1370638023589649,0.29069667718707837,0.40687426644311636,-0.02563102954834918,0.5739896319554454,0.5027648033528761,-0.13830235494590973,0.3951414266319724,-0.16474964577818818,0.5363691100396398,-0.015018978567894482,0.6717987293442202,0.5686678029562232,0.15195762309932942,0.32287841482932716,-0.12455489838828218,0.39085363277788143,0.06663771656111989,0.6802076839293779,0.05928212988093921,0.11645883422515857,-0.25391728370702826,-0.0071858894938206675,0.3813218598553326,0.4014099656233161,0.00504475561541473,0.4311784203439198,0.5327113140343056,0.04293649569925774
Thal_LGN_R,0.23269718187622912,0.3991909833838705,0.3595945698371332,0.00044592486214508893,0.523616292889337,0.18565346065335234,0.6103356407092154,0.02166921044146643,0.519381928171676,0.23933470398028492,0.09051947065955783,0.3114849470013715,0.5018544070712135,0.36771756860447025,0.044214877764578685,0.20820046641095002,0.2805614999161996,0.006542602566847796,0.13452761292732812,0.46084782855973827,0.3989912273931208,0.07556474811197973,0.021181398533854486,0.011249979813382029,0.11113594693389854,0.5824072072080806,0.0021353469561801496,0.5475146134844822,0.5417435309183867,1.0,0.1705088558304957,0.2212564217566481,0.35242728427972675,0.5596318192761454,0.3925825353169416,0.5628662765007306,0.1561523409521016,0.44327125836547376,-0.08979467507756253,0.4964882439135143,0.3946276050200924,-0.3366566528655724,0.1515721785188573,0.378943041367537,0.6996299058811267,0.5395602517602841,0.5850405457370111,-0.1740650864174181,0.5802839219535919,0.44581299458984497,0.15825099157270572,0.0630480998544092,0.42389584069857533,-0.05929127061547976,0.019442738002071986,0.14309615097808348,0.5004880588549304,0.025027272630923875,0.059361204322298584,0.1252549369958819,0.21399894288217308,0.12189402171147241,-0.020064054158694097,0.21342304954724103,0.4827268094846427,0.5557150671060118,0.2344464917009142,0.051704510182987204,0.6815783453344013,0.4832093727030544,0.08449820637763651,0.07783971032492103,0.32433469185144614,0.636474965366269,0.01740569949216344,0.5408771734523774,0.6787725588951583,0.21145122615036946,0.20440642340703286,-0.052602759799687863,0.5622661297313579,-0.1369499480069658,0.7078055698720419,0.5534631478430396,0.032045110949277145,0.46482022285329244,-0.08889460657074255,0.2736913292851743,0.06754700900681566,0.5888884258340998,0.029301346564132028,0.3331863094938556,-0.08518470473561976,0.13383996006874951,0.4898897064512809,0.44516798980424416,-0.06440664329895648,0.3704013363502883,0.6068222389765953,-0.18775077931730041
Amygdala_R,-0.29485060979968225,0.12281091793940832,0.3156541663065687,0.08124807893742549,0.21620403113002107,-0.24194909647475893,0.15695375697545239,-0.3076301758401075,-0.445317122762791,0.029283310334200095,0.3243494380936646,0.1683243423737565,-0.4261519224942399,-0.03766412790301508,0.33254301777972584,0.46320846635403273,-0.2957548992066889,0.29450598333827427,0.2710978166989467,0.24949405759717788,0.1396150237278083,-0.16491151735141632,-0.2293106969092561,-0.5201223045261892,0.7294741246945449,0.38399095717869597,-0.03984213381227467,0.5116366478848818,0.20952590454580464,0.1705088558304957,1.0,0.1121193781535971,0.42065769679376774,0.21649937381807335,0.497193683853028,0.32117145256869345,-0.329234193384747,0.5462628872515387,0.2506210182943203,-0.04395902513903715,-0.03253233383548856,0.39510286353036095,-0.20257194340739607,0.3324145298090457,0.38146993874183815,0.0986741087865597,0.23881084617125867,-0.22247589857696998,0.21005937984005696,-0.34800801412864285,-0.22962965517364695,0.4802897984261113,-0.012456118677296424,0.062315920607875344,0.025194856687601772,0.6249918043743233,0.2176555529410807,0.11705637736848593,-0.269093676200709,-0.04945357090963824,-0.728677778532945,-0.6078943812032839,-0.2793727749463422,-0.3106360211094364,0.08191905390147354,0.2131862968106894,-0.11297059442458579,0.1323969788480662,0.06739526864248753,-0.05947851272397224,-0.15500277872037155,-0.6484815543149126,0.25650873234611493,0.28820963368154795,-0.23503519596359504,0.5491280919875344,0.34602901048432994,-0.4079267119083608,-0.1174998007281248,-0.39940404975408433,0.06643877789256426,0.10722984312183216,-0.0013350925711334096,0.1842207292574124,0.7112732385063283,0.3115610598305021,-0.014385579390038128,0.04675189664407407,0.08031350680251904,0.2567480951903594,-0.441586688787346,-0.09753904828677805,-0.6014018319553215,0.11677513918127197,-0.2660231123661428,-0.22165429962475425,-0.449796494137794,0.2657608668478414,-0.021530125551247416,-0.46947217482770276
Thal_MDm_L,0.2028227855527666,0.29743600516642427,0.5692997305898836,0.7629560090973952,0.06917214622547922,-0.050755263885315996,0.2909687477649959,0.22998737061274457,-0.007942278407998257,-0.10015532942504146,0.6189874045182093,0.25195207488166727,-0.027796398932670406,0.08372881500531122,0.4374812214098418,-0.06415192926204924,0.1695975610749371,0.10058315330762899,0.48894393490675003,0.3169824847576867,0.20711566399566758,0.40266942538015565,0.2956824407962004,-0.03452729963454009,0.2255451248462747,0.44662062749191145,0.00878011177482954,0.02053840871686322,0.30042055486410124,0.2212564217566481,0.1121193781535971,1.0,0.14204658020734784,0.33533120326769805,-0.08285637451282946,0.491015599221042,0.10731521386842402,0.20810631884375264,0.44015670728509493,0.31394900173352536,0.4488945754718795,0.2575321785268818,0.005235870414253226,0.5808481311121888,0.31589473814866437,0.34885188900840197,0.29003728341023954,0.1712995816674109,0.20538369550504063,-0.2778078289337041,-0.1613241406409445,0.2659927897654066,0.06665918119655939,0.18440813451787763,-0.15374940587672664,0.2902981716873892,0.49686285385031265,0.24116252878790714,-0.16393532235193575,0.17204331678670226,0.10168647982064631,0.14306416105459088,0.014216636237822381,0.1542393117091064,0.14285629881075187,0.3032118347044236,0.11851246592484951,0.15185394775389638,0.21548129878025826,-0.008712716053755232,-0.00042423810471146705,0.22959433282816963,0.2391114020896269,0.13611534144509363,0.0991548076282938,0.47915127141711505,0.2835563453744633,-0.11251791559435582,0.008487788438160603,-0.022389301266560656,0.386965712470492,-0.09975176793757631,0.2872319758095943,0.020370795318063455,0.29855014302171307,-0.198087032233189,0.13564837813342864,0.3429276891833736,0.13953375926348038,0.3219086430936144,0.06548922728830672,-0.37759141274253005,-0.05621410933755373,0.16573545391406894,0.07678241360884473,0.13556311346672734,0.255005431568975,0.14538593817172155,0.41574185969016164,0.2306932373580486
Thal_MDl_L,-0.1995007312005703,0.2757732160286907,0.3726703063574674,-0.24824599980013837,0.5164335785747052,-0.07758977669508368,0.3152173522993626,0.0179297820184264,-0.09560005983005411,0.11600147304890232,-0.10605810257282437,0.2585944919616617,-0.039762011815600025,0.16560433685827036,0.21039189361176078,0.4451159834043824,-0.41293823324538687,0.21554345167015737,0.3497811397458322,0.32052371493803095,0.17187757360857053,-0.1878978912706168,-0.4494737944145964,-0.36204854511251655,0.5128099046180352,0.31155173991267104,0.10473967070211229,0.6495219013092096,0.26585947093522344,0.35242728427972675,0.42065769679376774,0.14204658020734784,1.0,0.20401571778059172,0.5373740166945223,0.3941635193637569,-0.3573123467228485,0.4465282999127146,-0.3056400650465263,0.16769819873309078,0.15831502909929315,-0.07474051548670495,-0.06465949840474634,0.40834119817903125,0.4570752470527931,0.1571429305655713,0.41446973818142463,-0.33193004914662166,0.2818447685387861,0.2718351023213377,0.08851323741074324,0.38214727302508095,0.07801939483926851,0.11116286704334088,0.016568656596192364,0.411832792692122,0.3051413263594683,0.12012038055572583,-0.16986818728720085,0.2547206877312233,-0.21077657594911278,0.06418008312745115,-0.1610086900603647,-0.2731359329884356,0.2853966411856197,0.3714273442035228,0.1269177739475873,0.039332886123085116,0.3969282316349439,0.1879010263808928,0.024383738635802014,-0.429844129074758,0.23973011095071248,0.6584103473501607,-0.08839346722108872,0.6472414941979431,0.48286918746133684,-0.17766450998174463,-0.2752659310334937,0.2816104043815734,0.07079566169311255,-0.3043555721341419,0.14803963477819726,0.23040881182706907,0.46187079419841276,0.3157600542928295,0.10799408981327278,-0.1726214866698939,0.3281256877734749,0.2730285271001354,-0.27511856931772705,0.5982145197221729,-0.5047381295759196,0.02640484630596967,-0.15925133312086076,-0.020506904932808153,-0.2965534078936546,0.25694825786470527,0.09986954501458187,-0.516096638349876
Temporal_Sup_L,0.24515500521626313,0.292910814619071,0.46789061872303167,0.20069640652025036,0.21248088825056202,0.13509259514451305,0.4927034407924568,0.19388425325388156,0.19624297468421548,0.26385767018695,0.227559396835369,0.48594640850357007,0.3473300268377903,0.24475970399515684,0.36612749745811807,-0.1657917658984142,0.41008602267730493,-0.060930983439936894,0.35972846207927317,0.42781478593735495,0.42756996209439235,0.21786525506668405,-0.046251777781362274,-0.2241950017997239,0.18325533264045388,0.6693363315245748,0.22331997817927324,0.5376390972132585,0.7928378295802374,0.5596318192761454,0.21649937381807335,0.33533120326769805,0.20401571778059172,1.0,0.3553832036433997,0.6218231135177755,-0.02350614086608687,0.6265663606370896,0.15328076157893053,0.4263474587223953,0.16824094000245246,0.05278527400583068,0.1862419639516455,0.3698414766374235,0.5440944330988954,0.44136109288129166,0.5529048082172923,0.02243394306022657,0.5786976651807162,0.19234796911618204,0.16876427024748733,0.37659220628069756,0.33142573232867467,-0.0449608427896802,-0.19839633179447375,0.23548249914081829,0.5983410675233036,0.3517590175746229,0.03679437139918865,-0.26152588160545903,-0.019229461887354294,-0.08068840986962253,0.06317623853004406,0.4590361741546901,0.4919887190530537,0.5259098527144906,0.060995574434563264,0.12900202463946558,0.5936425337769269,0.20088430839351493,0.07770638006022597,0.16662764455651857,0.43261798452729294,0.40239633666469204,0.062354947813899206,0.45638129913888376,0.5235209514555375,-0.18995396887099003,0.2891676630223298,-0.28856962931279967,0.5753961391923462,0.006217016524134062,0.6365256678900939,0.672683455266081,0.1655976331911205,0.3155242547632317,-0.052556136184491,0.5851961581658711,0.12135936390640964,0.6600159948419302,-0.07223004448826417,0.09524070673451729,-0.06696251153538539,0.04364493235996418,0.5051884637153392,0.5892660791478411,0.03887829785825468,0.5549881750306013,0.5530420769910712,0.1589147552104195
ACC_pre_L,-0.15250578781851865,0.005816804695443549,0.18897471133560484,-0.29146810917514215,0.42124847143644345,-0.1729961198379613,0.30507952626958856,-0.19013633435072688,-0.038738779223747265,0.09438552267379698,-0.10363198304974752,0.43224653276651875,-0.03805282555962686,0.04991421371095389,0.09521709065151206,0.22520831379769582,-0.22114560280174386,0.059378493059494705,0.24057194603155765,0.12437496060759803,0.07508769595952176,-0.23197966176850854,-0.4765405801632159,-0.377818022544095,0.39196878416457964,0.46123120483809316,0.11999499656177952,0.734886738567589,0.46790239486761614,0.3925825353169416,0.497193683853028,-0.08285637451282946,0.5373740166945223,0.3553832036433997,1.0,0.35081322927490327,-0.28356804564948135,0.46092065321948406,-0.08956576818185752,0.08767654145284785,0.07586639060967497,-0.08883756210562282,-0.2335140126967816,0.3244712789799736,0.49964013188681694,0.08800249934794993,0.2069765923601939,-0.30075821121698265,0.18113482026316186,0.21098649311868364,0.0832827447165359,0.30912975315732827,0.13982094572341827,-0.08941630977251959,0.1358918911239106,0.28717553693229814,0.33617587939109256,0.02730366874747009,-0.2771064743729015,-0.08457818426604527,-0.22245191189346483,-0.2976424739349986,-0.17884684577013935,-0.12602744752731995,0.3562567124844744,0.4675169456594395,-0.015761790498843575,0.12468063662326594,0.39243200366572256,0.3022967769832923,-0.17663915419361872,-0.36807635700241803,0.20532913007976542,0.5395748121228965,-0.10494003100771249,0.5027461905490039,0.4384424197460792,-0.2449863023904805,-0.010729568776668405,-0.10366936109355364,0.12713274361866,-0.23181043820288838,0.28682842630992633,0.38409044230793793,0.2937753219217158,0.3748797119655026,-0.12851015534060045,-0.11866249407071494,0.0725347685082912,0.2739970285888408,-0.18874811552544019,0.301824768691601,-0.5030815027052691,0.028375279370316774,0.01431483885705448,0.10896030782544626,-0.3691419209305741,0.3268471821878514,0.10844044148517877,-0.45409244144485217
Thal_IL_R,0.14446251032460422,0.26686544615509955,0.575985841521324,0.27323719689037224,0.4071562818659131,0.03578491097334878,0.4424860355452945,0.13638007470555435,0.1330212111112023,0.06734703724214067,0.3331816217181034,0.5873622176587157,0.20418981019519553,0.19954601593663954,0.42765780446691376,0.002524696518135586,0.15484123753109238,0.05499970936129594,0.48003878081280116,0.41721088819263746,0.3188792766710603,0.2680083494461219,-0.07734726590687264,-0.3066186502008429,0.3056823569580133,0.6181239488198512,0.2161382826552089,0.5591999385932083,0.7168024861686337,0.5628662765007306,0.32117145256869345,0.491015599221042,0.3941635193637569,0.6218231135177755,0.35081322927490327,1.0,0.0035912581189498716,0.6597899768340973,0.22623262010626877,0.479070106779942,0.48653700238538533,0.10383105637904812,-0.05079956366863118,0.6276706746088843,0.6492374962120875,0.47023480654872857,0.4763424778246534,-0.16991368735532436,0.42587541674636253,0.09775179147046084,-0.10471112728768157,0.4478502863438479,0.20753012552825756,0.10610180269396248,-0.12213789156164889,0.3959682735126067,0.6331274139889504,0.2606838462371443,-0.22738248648518788,-0.036041208705794005,-0.04630096817554706,0.004854374649434438,-0.16334273205423705,0.34249151836953085,0.49360163805566676,0.6010511782877086,0.1306630288742154,0.26449349485933027,0.6326167699056658,0.10957588325088036,-0.06506034855529803,0.0766558260683886,0.34876988782307256,0.494186213922144,-0.24811223072496696,0.7081154424298438,0.6061122940698005,-0.17016516243598048,0.3299219023282433,0.0033864551765719546,0.543917441079425,0.09430434503381997,0.5964281243553383,0.5224776176426323,0.31944633573540676,0.25414679474985524,-0.07283629615239168,0.382421496512854,0.20215629915440883,0.7002588949138167,0.030692530340472222,0.0634013048357108,-0.23886344376182253,0.007680131174488966,0.3328787215516662,0.31646793377422655,0.02837233171363516,0.49320329427038245,0.5913832690508366,-0.02957700594846587
Raphe_M,0.4877732068137598,0.21601528082157537,0.19143185392849463,0.35681125189172286,-0.22867952599232408,0.24460026675735708,-0.14180057731239026,0.18008810009773796,0.26962755889992857,0.2660056168769713,0.2371390437101487,-0.19500377669342223,0.35958805687554984,0.2137538131903379,0.1298386633894303,-0.13322143366891262,0.5124491153673093,-0.11359027069192179,-0.06880839172574403,0.13677354946552742,0.2717294083433065,0.37951101037665186,0.27007484148391264,0.5194384249310955,-0.4527240511766715,-0.12760642546966044,-0.16284238903061762,-0.18728172769937312,-0.07705735211181006,0.1561523409521016,-0.329234193384747,0.10731521386842402,-0.3573123467228485,-0.02350614086608687,-0.28356804564948135,0.0035912581189498716,1.0,-0.14713387446085752,0.2697471110691475,0.3265247873700328,0.23993521676104693,-0.04855402471423693,0.31231451653302467,-0.04274802858127999,-0.14324663923040343,0.3975444984925903,0.08135477854124319,0.3549245314831148,0.13975043605634505,0.018345486375772657,0.22612333231416126,-0.4185116054653161,0.15614858104096363,0.25949981752257134,0.16612666223892217,-0.1022687516058158,0.05306411725028132,0.1042532616057916,0.3053211989038469,0.04662058032675482,0.3817147102503359,0.03894660414995262,0.3245757456795721,0.22333531822956929,0.031092115943511894,-0.11706009986418968,0.17394768377263972,0.013791791655056965,0.21311284426010757,0.019919701181506672,0.21443905916605868,0.4839012268096198,0.20635723258927324,-0.18489400205169934,0.08165301991596957,-0.160200426543783,-0.014632245431552301,0.2621514539084969,0.23929124066082563,-0.09061357174274401,0.3029129867846383,0.14666546023137508,0.25245069833351447,0.11807676777738269,-0.2829840006185001,-0.06527114283532219,-0.15556159557599614,0.3324641551975441,-0.2674158410217522,0.0720557294030376,0.36711112673062896,-0.1784751229467549,0.5038875636439316,0.10489266705489383,0.413927066167675,0.28613163718164486,0.3873414807130521,0.1889051234767486,0.38357389956489396,0.2716904847674076
Thal_AV_L,-0.061212287240802556,0.260707643199437,0.3730342119948019,0.01402939818942473,0.44949294511338317,0.007546953768543883,0.534620638711183,0.051702480682785976,-0.005116351178713314,0.165037802737316,0.2016658808799208,0.4619597216938933,-0.016600454401696264,0.23230085837862496,0.40910378725698954,0.25251649565236284,-0.05398194220558482,0.235694832931545,0.441695270173195,0.4026980579870504,0.28284775640184423,0.030276844870014915,-0.13276994189386415,-0.4805125066210878,0.5518279406997973,0.5943401721517738,0.17707329713011655,0.6993622085478003,0.6496078721485332,0.44327125836547376,0.5462628872515387,0.20810631884375264,0.4465282999127146,0.6265663606370896,0.46092065321948406,0.6597899768340973,-0.14713387446085752,1.0,0.14292016317023523,0.3175121375769726,0.13868396598400476,0.14625708641317808,-0.050758806609194046,0.46947748738100237,0.6339542787972511,0.39480702865378736,0.5278921785717544,-0.21832204769701985,0.4498562424188512,0.06768608238442955,-0.07063914313703916,0.5227239056258085,0.22336783282558262,0.09340979335017498,-0.10972921148088617,0.5302898950910894,0.5301183317219638,0.21490460214564808,-0.19467773541276875,-0.0817425650287937,-0.3110938348884515,-0.26019653011813887,-0.23148137522056028,0.09753707897879661,0.3747930474666256,0.5267973724090724,0.04943184928961275,0.23610818982101975,0.44445622636769194,0.16089762389407197,-0.06569043756463917,-0.2916480927075845,0.3541918389257013,0.4787764609165733,-0.21356091410365194,0.677484544316815,0.65531692057441,-0.3809109127244248,0.10741130925816297,-0.23178155671150522,0.38584988818935617,0.18488302274013146,0.357069655243214,0.4981608764888532,0.4943088823030776,0.4147182879960708,-0.09059177301536589,0.28480198000684515,0.19138758865020383,0.6524363022026296,-0.21467571735325283,0.1586511553166483,-0.4430876661152309,0.030982924035793533,0.09863001233639647,0.11605705892145386,-0.2490474225222084,0.4126755072491783,0.35781409604341574,-0.27806809193911386
VTA_R,0.11938922153500545,-0.01295984416442121,0.2882180351888852,0.7132911081835213,-0.2558816745433967,-0.10681201928680495,-0.08633494999593407,0.05311462118931512,-0.18275330007560325,-0.032363793991649806,0.7606291261442909,0.17484059090492993,-0.19751864997124552,-0.05928657587465587,0.3970609907061059,-0.2171289767428555,0.2726197455741634,0.018972197732343838,0.3218530897238672,0.013756946318970177,0.01486243303035382,0.4210417539422078,0.28225007823771303,-0.12892517392754393,0.12228608844284068,0.19058038471312366,-0.006538715363905415,-0.07277546352033219,0.15131521787795815,-0.08979467507756253,0.2506210182943203,0.44015670728509493,-0.3056400650465263,0.15328076157893053,-0.08956576818185752,0.22623262010626877,0.2697471110691475,0.14292016317023523,1.0,0.015215417383233482,0.2549963571137708,0.4491115828952502,-0.14204507457226864,0.2498829580873067,0.0014944760871086638,0.08822921731719656,-0.062430850255402834,0.1802518432744925,-0.03867354089349464,-0.6474789185142032,-0.1153769096144443,0.13693435472978824,-0.009217485406527549,0.07991619023488394,0.032177060615174655,0.25659305285109496,0.17068452905327403,0.24750389799002892,-0.21346489723963852,-0.10813914404312033,-0.17129501538905276,-0.3947195440820829,-0.08697102054998616,0.22875440256106883,0.05806145762083429,0.057166435950743937,-0.06446879388160184,0.17754996010975355,-0.055392064071884815,-0.2738817955273801,-0.1694917075829673,0.17932869094984433,0.12143371673438698,-0.267046956013581,0.010822756727563608,0.13009929434945425,0.023011143182138878,-0.2445469747716112,0.3447070910230075,-0.4657038806979103,0.2619623958990373,0.2944543468730191,0.09928122993173909,-0.0011893742989812506,0.27606877642169686,-0.22820965399034115,-0.07125736553325876,0.30609808692028523,-0.2950814742884173,0.18304047215727218,0.2069868501807238,-0.6436483975974095,0.0429715233596117,0.067385599471522,0.10804444368665819,-0.023785686558030164,0.20237785424497684,0.21744032297171587,0.2442634714709971,0.2883385495212875
Cingulate_Post_R,0.628884966965991,0.5061543701733766,0.5192137116956982,0.2877624662315392,0.23787659557483443,0.3745008763852208,0.36861656511020463,0.36970120414248075,0.34368223286570443,0.38902496400222,0.10267806112629911,0.19687128178875413,0.523254299343159,0.508608150429549,0.4290520122775496,0.018954663608884714,0.39896263482329697,0.12274931469466187,0.3724861254022981,0.5327456984106484,0.6573227350480655,0.41818164887664305,0.050367631045786954,0.09398018058184282,-0.07132557432002369,0.2181166858692309,0.07050551363075935,0.3382593240201272,0.3122397429814098,0.4964882439135143,-0.04395902513903715,0.31394900173352536,0.16769819873309078,0.4263474587223953,0.08767654145284785,0.479070106779942,0.3265247873700328,0.3175121375769726,0.015215417383233482,1.0,0.27837791616347596,-0.012636888138347329,0.39048677862496123,0.27976760551816127,0.3271305021760794,0.8761870626590111,0.5757007630058544,0.3455298989417756,0.5308972346573625,0.3208500440114121,0.21075604700066763,0.08514801259286231,0.39082872648264205,0.23318987303428002,-0.0009747415638349139,0.2525840778240754,0.4877769661397623,0.4229260006719945,0.03274619974289127,0.14784876903221592,0.2992128014037323,0.226551634370157,0.37643515699126123,0.3092744129911476,0.4038951264383234,0.3668059253351022,0.3845518941177781,-0.06658068246207127,0.6204678091494813,0.22336290764011268,0.35572748171123747,0.3542194383819981,0.5482519417678922,0.37604506976359137,-0.020397241220210305,0.32965373736955284,0.5321597967382826,0.05964173876764815,0.0972143103404602,0.016675483016793648,0.5685377607299013,0.05312242649130084,0.4825852786036542,0.42020792165820386,0.05660072399620453,0.17872560077555746,-0.018197091771115594,0.3586441828110419,0.23242111367855042,0.5478018382550033,0.30510299279194486,0.14501623702222066,0.159573198191702,0.044871672659828075,0.5669927985437428,0.36352085473456425,0.20160383096995538,0.5279874998188522,0.5589665563951779,0.07199987379262043
