,Occipital_Sup_R,Precuneus_R,Temporal_Sup_L,Occipital_Sup_L,Cerebellum_3_R,Thal_LP_L,OFCmed_L,Thal_VPL_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,Thal_VL_L,Frontal_Mid_2_R,ACC_sub_L,Caudate_R,ParaHippocampal_R,Frontal_Sup_Medial_L,Calcarine_R,Vermis_4_5,Thal_LP_R,Vermis_7,Occipital_Inf_R,Temporal_Inf_L,Parietal_Sup_R,OFClat_L,Putamen_R,Thal_PuM_R,Frontal_Inf_Tri_L,Temporal_Inf_R,Postcentral_L,Olfactory_L,Rolandic_Oper_R,Thal_LGN_L,Cerebellum_10_R,Thal_MDm_L,Temporal_Mid_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,SupraMarginal_L,Thal_PuI_L,Vermis_10,Frontal_Med_Orb_L,Precentral_L,Cerebellum_4_5_R,Rectus_R,ACC_sub_R,Cerebellum_7b_L,Postcentral_R,Fusiform_L,VTA_L,Thal_MGN_R,Cerebellum_9_L,Red_N_R,Thal_IL_L,SN_pr_R,Thal_PuL_R,Thal_VA_R,Amygdala_R,Occipital_Mid_L,ACC_sup_L,OFCmed_R,Vermis_6,Cingulate_Mid_L,Cerebellum_3_L,Pallidum_R,Cerebellum_Crus1_L,Frontal_Sup_2_L,Cerebellum_8_L,Thal_PuA_L,Heschl_R,Thal_MDl_L,SupraMarginal_R,Thal_Re_R,Supp_Motor_Area_R,Cingulate_Post_L,Thal_LGN_R,OFCant_L,N_Acc_L,OFCpost_L,Angular_R,Vermis_3,Raphe_M,OFCpost_R,Calcarine_L,ACC_pre_L,Cingulate_Post_R,Thal_PuL_L,Frontal_Inf_Orb_2_R,Parietal_Inf_R,Thal_PuI_R,Rectus_L
Thal_PuM_R,0.34196409465845673,0.3182950346147006,0.20069640652025036,0.16104890941820305,0.5476771807388664,0.4729439421941989,-0.2690351491589079,0.5583515367858921,0.1601493877497708,0.3918613566037371,-0.07623637147665413,0.09824783821312706,-0.05598936239788573,0.13175576839751046,0.1434154501905245,0.14763445519935395,0.3595609361544478,0.46160204230054713,-0.6400375630588121,0.42418495826684866,-0.30344851313547133,0.04725275454155071,0.1560070602212519,0.2588948731105396,0.004435729005329619,1.0,0.18731342617224223,0.15673654536400583,0.35287889014538526,0.02971516461778706,-0.07975876293131455,0.17791071951241386,-0.32029977231919454,0.7629560090973952,0.12939193388837794,0.054662884716474715,0.1748746554676516,0.4936602919275578,0.34270753917071073,0.4371581668500039,-0.018743364124721704,0.16611068291428954,0.3592547987252426,-0.033553897648856516,0.08751260525617713,0.3076012735840807,0.21982676280620303,0.04609076458779143,-0.3462621369465609,0.08680306850793945,0.2640646847737724,0.3328032765487344,0.03051794986873509,0.08782347153837529,0.6098275815035088,-0.278439433802557,0.08124807893742549,0.2582702272986166,0.002714552809802354,0.023356053789671195,-0.00587381832928373,0.4287178756874323,0.12637259306981927,-0.03485184833115962,0.173130135623304,0.3483395410227645,0.4350026462277319,0.3985821448399873,0.38474693412868277,-0.24824599980013837,0.1432386213996548,-0.08262950350472842,0.3119888556909649,0.34347555232168564,0.00044592486214508893,0.029142082346855912,-0.21161149999877318,0.05530194828676142,0.11787730659580525,0.2003032356628094,0.35681125189172286,-0.16182831324107674,0.3485693418865826,-0.29146810917514215,0.2877624662315392,0.03476438514703598,-0.24700087540509702,0.17800221305655436,0.39723817989243076,0.012874440728181346
Frontal_Inf_Tri_L,0.08272458612566003,0.38794908762629327,0.6600159948419302,-0.29357412334620786,0.47601397330562645,-0.017245792172466266,-0.07339884967212314,0.4378330616577016,0.8406811443318607,0.5211536588839544,0.5106882625120732,0.6982547012237063,-0.1477656194282275,0.6653348659103469,0.5295335681796044,0.6499002884199968,0.007872250673864456,0.1769436224314458,0.21874834596088225,-0.01921604268429434,-0.181956976472912,0.3849204515048199,0.11716336695390235,-0.028939189163579522,0.7133101954075686,0.18731342617224223,1.0,-0.1760715634992633,0.7153369841091942,0.00034484801327136613,0.203065802367283,0.5394707227450399,0.2952938091600177,0.3219086430936144,0.2645182941063697,-0.06126864793921568,0.6160854690270351,0.4585077499425841,0.4367026772668429,0.06370302441336949,-0.13991023631768562,0.7124890203932428,0.45256688164463427,0.24941685651031845,0.18633003203680973,0.05247775178289506,0.6719258833958682,0.5397098958891232,0.3534110441434355,0.4272704558291755,0.43865725789731225,0.3912928404296429,0.5850468894350004,0.3326951121409279,0.2672830569902531,0.49976054709743506,0.2567480951903594,-0.1427862389672677,0.6980865232769277,-0.01783485198295279,0.32181192780610174,0.6132777773767566,0.30832350536662495,0.6300106741397028,-0.04475617197007628,0.6129032464580674,0.04363731954804001,-0.06474059175576101,0.4458806256083605,0.2730285271001354,0.36098113216347816,0.20373483718757524,0.5809523518522487,0.5815246891650976,0.5888884258340998,0.37345006852742313,0.3008754407014679,0.4964343586111191,0.18774780835036173,0.7248359054848404,0.0720557294030376,0.42415133852462067,0.049841657437305696,0.2739970285888408,0.5478018382550033,0.26340969144769016,0.4767100476836107,0.20012864775471031,0.3022289822309967,-0.009630696194683076
Temporal_Inf_R,0.15544018523487813,0.06126635678311216,0.062354947813899206,0.24028771612930458,-0.1482233918424747,0.17827355204087406,-0.1226349516997073,-0.014011012984296349,-0.22132083380730905,-0.004871699744075529,0.02362793196386719,-0.19718361528882428,0.06094445930793667,-0.19099450429347212,0.05844649246760037,0.05984705703860941,0.010265960463114924,0.2565575469451991,0.06941726159179136,0.3288744999246328,0.08442665010248958,0.19468193467297779,0.18713507331973442,0.29171463968354466,0.010968179097497378,0.15673654536400583,-0.1760715634992633,1.0,-0.006886840298574964,0.1270885227298945,0.46068157534321597,0.09737938571943404,0.3621494259676158,0.0991548076282938,0.14907233466220135,0.4360793570843513,0.007689827580762795,0.006499165108581589,-0.1306648377452138,-0.18984195031989368,0.03573187078752688,-0.10093851400727549,0.26442907749651823,0.06607291109590288,-0.16478229674150868,-0.06531816626305861,0.10618803639943561,0.03575914161539381,-0.1708718980862986,-0.019999855168106134,-0.26274598555502127,0.062073451422618296,-0.1451652388173964,-0.0909239609735514,0.18352526692346036,-0.11680654330773554,-0.23503519596359504,0.19153418450779602,-0.007341876483651883,0.09938680551852025,-0.34841002300112134,0.20280189583897446,0.283368318813113,0.1026411189231552,-0.0044824486636391905,-0.04815785970780816,0.25630149388118323,0.2820641995809146,0.06626695973638956,-0.08839346722108872,0.20793592539136516,-0.12946700074244333,-0.05733380936420044,-0.0557858563521501,0.01740569949216344,0.0052114685102146755,0.09995247208235579,-0.003390544611879053,0.278529811438178,0.013116217687237827,0.08165301991596957,-0.3283999747547147,0.16343696571705302,-0.10494003100771249,-0.020397241220210305,0.021079568777854055,0.08462709417462222,0.2304122811699117,-0.11833674162272967,0.24795703153262713
Postcentral_L,0.3209323017409769,0.6184205270329447,0.7558266874762288,-0.0792206691736367,0.5812061004383939,-0.1890849966537784,-0.2384483970351239,0.6199874265234069,0.7022207759953094,0.46246702790217536,0.5519814845957707,0.6476883134180867,-0.117149756669802,0.5205035271588195,0.5296425913386741,0.5686198079053251,0.22735727694563046,0.3656365801881872,0.11749170355492168,-0.025641080302620287,-0.19700867455162507,0.33460290523053154,0.35594582028825605,-0.061606217821234883,0.5037316305239216,0.35287889014538526,0.7153369841091942,-0.006886840298574964,1.0,-0.04300419241866872,0.16049989031780332,0.5208019013931471,0.3244342524773192,0.40586955073010256,0.38633415197423704,-0.034046292128713754,0.8325760628003788,0.6983764050426949,0.6516696029684111,0.1505460206667172,-0.09020592633048942,0.8822443978738328,0.7200041985205308,0.09290453918367877,0.06033634024005294,0.23128555051339517,0.8423911685235628,0.6022659951148925,0.1717979025188925,0.4199847764070454,0.4871941078630929,0.1820902111813209,0.5991496664279764,0.369246360762701,0.26707730830748694,0.3899488413600019,0.3370930699080158,0.061425623122055975,0.5612859532999396,-0.07386616319606347,0.27146815207904296,0.6792878864921277,0.3676559215319642,0.4377300033542283,0.1023798990539174,0.6470300870885487,0.11793574328928631,0.19496662315701627,0.4329876639828048,0.284689846792554,0.5686269123914302,0.17865560847853593,0.8095633746285548,0.6786935322448704,0.5767226537404586,0.18940533269482224,0.17427745677917014,0.20768492906663172,0.32432356051508104,0.7824548389384228,0.1126608755301252,0.19650454929683117,0.22212149009806004,0.24907152484623843,0.572480892832969,0.38129596481257144,0.2478409886630056,0.3559213094688685,0.4882663899393936,0.020367001695954016
Olfactory_L,0.010687751958864063,-0.05834361983965106,-0.052556136184491,-0.022599480497925026,-0.09986311633384984,0.15920842771788393,0.12882625752908675,-0.030311162425632126,-0.09022090816633689,-0.10400071033887721,-0.04762923411117774,-0.05309996557539008,-0.010245698803217325,-0.0031015730818605074,0.020078465860808054,-0.13378842478392264,-0.11920953746087942,-0.23302918656442406,0.12469301731927117,0.09346813142292361,0.014608721361416561,-0.08915413831221722,0.07695539243893844,-0.18929437427994436,0.017584262891189355,0.02971516461778706,0.00034484801327136613,0.1270885227298945,-0.04300419241866872,1.0,0.017128337381925398,-0.13232845477625,0.03522851973658573,0.13564837813342864,-0.09407024035441477,-0.1012096300395433,-0.08333419248831743,-0.07842965373734048,-0.10461329072377025,0.12307484398258797,0.0215754305136434,0.03263215220242312,-0.13703259603160425,0.12359740234950782,-0.0946425549331027,0.003107971099460802,0.00868204647526685,-0.2562205581995155,-0.10038041491717978,-0.08254404255530724,0.0678376382297811,0.006514737807338158,-0.1641328123162695,-0.014514954090940176,-0.03584005269206151,0.05263240540327281,-0.014385579390038128,-0.01402911189981349,0.02888298018570219,0.1584697305802762,0.0880751239025167,-0.14770488786594457,-0.18593617455689834,0.10832651478060616,-0.2538701958447893,-0.1828148626739817,-0.05372033531918815,-0.061333757677590584,0.1077719821259684,0.10799408981327278,0.031738425523668755,0.16136135471324775,0.012378346654034181,-0.05617337088561687,-0.08889460657074255,-0.0009079145145377215,-0.012584050775451336,-0.12562014971919466,0.01481951210228692,-0.08761732562243527,-0.15556159557599614,0.005293370476940055,-0.12878090107798756,-0.12851015534060045,-0.018197091771115594,0.1450288948917025,-0.026650992821236206,0.007804071084610193,-0.08310233144250953,0.41359020467455404
Rolandic_Oper_R,0.025993210626382005,0.24115440921812978,0.19624297468421548,0.28632100517230835,-0.35251391708718244,0.20378288875594588,0.05873092069949334,-0.04674287390423538,0.10466483279193625,0.11562987262334648,0.18305193055698715,0.05382569333945953,-0.08908844417113136,0.010504317050470637,0.20483301124528555,0.27629416589467637,0.25126958673507804,0.38587199371151343,0.3077526809134532,0.19306224753762855,0.24737499955972422,0.5518886614358804,0.2820626014789587,0.3573066398262019,0.405887865024896,-0.07975876293131455,0.203065802367283,0.46068157534321597,0.16049989031780332,0.017128337381925398,1.0,0.42669975393956616,0.5969704057298133,-0.007942278407998257,0.42815302282023815,0.7266852393800562,0.2522975363271738,0.059081414099202485,-0.1675199132727855,-0.5514416063242449,0.07066510291302178,0.21448861472890962,0.47869681246670703,0.09383474288076525,-0.09852870586400395,-0.11544561756131308,0.41698155109008334,0.29234545594138356,0.21369796531259508,0.20911160414446228,-0.38305013223462436,0.2687494177739991,0.3072998943063508,0.008810780014235072,0.2335041295238569,0.18838814378671914,-0.445317122762791,0.20587710926864886,0.11869853620481441,0.2148850877658249,-0.496067376959877,0.5278032017075583,0.6796566307796154,0.415086650964327,0.04948499064675397,0.11700644865530031,0.26248105732133054,-0.055211366829114476,-0.04178645718546494,-0.09560005983005411,0.5538915179134131,-0.015042140324128215,0.07430271775345619,0.29336016592399217,0.519381928171676,0.15295996390583655,0.44547283208738847,0.1871989748101839,0.5543105487350525,0.2913714280902769,0.26962755889992857,-0.07142910924837735,0.3048534282857645,-0.038738779223747265,0.34368223286570443,0.2231800878216283,0.48688473176932234,0.44719890605401613,-0.30370376758300904,0.2456690131299707
Thal_LGN_L,-0.012518223722761743,0.30392038765408813,0.6365256678900939,0.02221521036855399,0.2467964951542399,0.09649165059359992,-0.16087749171171617,0.44675744392837263,0.4875409644802363,0.3839984793532331,0.5523667618614976,0.33817711152814967,-0.09090372374393722,0.38311457987698144,0.36541243150049496,0.5106093550602974,0.27516291038544916,0.5104850297356298,0.1466930509337393,0.12012178578902391,-0.1612274408284803,0.6509326152728465,0.02693318576151441,0.34573783875571973,0.5032390160093615,0.17791071951241386,0.5394707227450399,0.09737938571943404,0.5208019013931471,-0.13232845477625,0.42669975393956616,1.0,0.4404391581964411,0.2872319758095943,0.5550187976403556,0.34711360420754306,0.43792288223641535,0.43669986309925723,0.427225067667476,-0.24336928750852102,-0.027589518457425723,0.3786011291366611,0.6597818782161425,0.06178505018280419,0.09597419525715828,-0.006192201049881172,0.4528645119188854,0.6583262059159267,0.34300168317382285,0.46156255357035036,0.07503616935067607,0.5441456744226407,0.6582784417275296,0.22117972996888938,0.1424092553561272,0.4016618880315892,-0.0013350925711334096,0.05909467012568179,0.4356414114808611,-0.11842441040582705,-0.03728410988184684,0.6896765784353135,0.6085856607987733,0.3977601042434752,0.14610372081219408,0.5990432185564214,0.2607270451503092,0.2079325861723902,0.26935722982028876,0.14803963477819726,0.23866067410915584,-0.10465567320662124,0.33590887304364103,0.46231400713319554,0.7078055698720419,0.34089938110537277,0.33863833063325754,0.4827671637323811,0.12780690713333337,0.6617661471620436,0.25245069833351447,0.09298829694814192,0.42124935176062345,0.28682842630992633,0.4825852786036542,0.07385264653538465,0.2598669313000298,0.18727796157183135,0.27564590120715754,-0.002007586788328443
Cerebellum_10_R,-0.02646682311432153,0.24506272351459343,0.35325952029232127,0.020283411811903115,-0.2209000591899049,-0.09749946365390465,-0.08080639131024886,-0.07338893680568205,0.1578023964286438,-0.11337904153331721,0.37108044895134434,0.10952543369779967,-0.1273389803611193,0.08226667146878064,0.30166160522509655,0.1818424648617982,-0.0739052311476597,0.25419030290383016,0.5031721181566884,-0.07186715059145359,0.0624558995140333,0.5285778511613485,0.1745062329003467,0.022893119520841672,0.4030145064027097,-0.32029977231919454,0.2952938091600177,0.3621494259676158,0.3244342524773192,0.03522851973658573,0.5969704057298133,0.4404391581964411,1.0,-0.18593432306749597,0.3014853082389041,0.2801893076751102,0.42882848554172737,0.052441247289140895,0.08383008109406755,-0.4261834150968394,0.0010050494665384908,0.3837815153839037,0.4465439445296135,0.1033630464464305,-0.12228039099235996,-0.18693114411307368,0.39877254306091475,0.41334687347586,0.2999976855226624,0.18711623825104642,-0.12558922794962105,0.07470386380074771,0.3812597170367889,0.1553969711930964,-0.0717497766744161,0.48256655205355076,-0.09032579955808309,0.0424283669892775,0.2936996376399917,-0.013301278258117279,-0.09507555563802447,0.28311121854682747,0.4321376507094905,0.5130806283619473,-0.12089324027739067,0.0851564801566873,-0.14268916618910554,0.008428786634815076,-0.07335263504333188,0.15050181847692998,0.32851923696713115,0.0839782634423414,0.2174009975967751,0.26454928032170744,0.5472537020249841,0.14017522530928686,0.419861716538346,0.10761507694253407,0.31303127518525586,0.4559981452338989,-0.03186001375465246,0.0993311244531438,0.09608363494668803,0.2279010787952512,0.29776453031572564,0.2407479517812265,0.3474699113702751,0.21683844016805148,-0.1074979908669794,0.2173446929078224
Thal_MDm_L,0.10416488842221312,0.20711566399566758,0.33533120326769805,-0.12413289339355085,0.4374812214098418,0.5222222796644763,-0.022389301266560656,0.5692997305898836,0.2927947807305235,0.5808481311121888,0.16116963176409338,0.3322137281855977,-0.18537154676412554,0.47915127141711505,0.4261875869902021,0.37848534455389554,0.24501842585315983,0.1695975610749371,-0.37759141274253005,0.2306932373580486,-0.3960096691730884,0.12056791927307992,-0.00042423810471146705,0.06548922728830672,0.31589473814866437,0.7629560090973952,0.3219086430936144,0.0991548076282938,0.40586955073010256,0.13564837813342864,-0.007942278407998257,0.2872319758095943,-0.18593432306749597,1.0,0.13556311346672734,0.10168647982064631,0.20538369550504063,0.3429276891833736,0.2391114020896269,0.2575321785268818,-0.15374940587672664,0.29003728341023954,0.3493102637431956,0.00878011177482954,0.15185394775389638,0.2789515744414524,0.30940483900315374,0.020370795318063455,-0.057515664331269804,0.14285629881075187,0.2902981716873892,0.4488945754718795,0.21548129878025826,0.3895831160449644,0.40266942538015565,0.13611534144509363,0.1121193781535971,-0.02678179525596799,0.3490854094746915,0.17204331678670226,0.2255451248462747,0.41574185969016164,0.09349976641319982,0.2909687477649959,-0.21307141795500384,0.49686285385031265,0.255005431568975,0.09307859817227412,0.48894393490675003,0.14204658020734784,0.08372881500531122,0.13953375926348038,0.3169824847576867,0.34885188900840197,0.2212564217566481,0.2921285220658499,-0.008712716053755232,0.25195207488166727,-0.050755263885315996,0.3639646280135646,0.10731521386842402,0.14580099960836995,0.2028227855527666,-0.08285637451282946,0.31394900173352536,-0.10015532942504146,0.06917214622547922,0.11851246592484951,0.24116252878790714,0.20767412414240324
Temporal_Mid_L,0.3279546172936425,0.4332689286973963,0.5892660791478411,0.37436666364305793,0.04836048187999049,0.051170924844117366,-0.06019620659777403,0.273242549829885,0.3477752946665514,0.12858035249018213,0.492596866847942,0.10036618795706528,-0.07263242683331096,0.009703672278647558,0.05586988145823787,0.211186243314017,0.5045138656134345,0.6395790376478356,0.15270048671054615,0.2991060505536181,0.16216562465007142,0.6432352235652729,0.2952529769613489,0.1998223458022947,0.21615643208392932,0.12939193388837794,0.2645182941063697,0.14907233466220135,0.38633415197423704,-0.09407024035441477,0.42815302282023815,0.5550187976403556,0.3014853082389041,0.13556311346672734,1.0,0.3506509677025224,0.4509633392639703,0.519524594402394,0.26031318829434624,-0.21096990749581718,0.08160731983929155,0.3145703466872589,0.6036617667869855,0.053353934887782097,-0.055735468630060826,-0.06199333533650212,0.39867861136277916,0.6130532421652005,0.34380143243901046,0.34889419586841613,-0.2569508060794161,0.09034742261646063,0.5136009141274721,-0.008705321597560794,0.3810188349480241,0.17341319383023296,-0.22165429962475425,0.5273364130184507,0.19866778370614208,-0.1039277333900796,-0.40068248893114866,0.5239043163464571,0.7115453298098601,0.09158455134992889,0.2484745334133192,0.3426477652576846,0.25625508264326546,0.25340670174591645,-0.06687424073600695,-0.020506904932808153,0.2923103696084346,-0.06040586556331769,0.25387143331742984,0.3401392913621732,0.44516798980424416,0.18081453370996162,0.2001934519323764,0.26804215719323543,0.39037020222516083,0.40855296682362596,0.28613163718164486,-0.13420652635018718,0.48881270885264233,0.10896030782544626,0.36352085473456425,0.3963909841545066,0.007050892662568244,0.17592891175445047,0.24189984173562254,0.0037584234393768148
Temporal_Pole_Sup_R,0.10729238600937499,0.10978767892064559,-0.019229461887354294,0.5319170710669117,-0.20266969399950582,0.35073549942717014,0.24559367619566363,0.036343423267144064,-0.22594951319232862,0.07765804080140462,0.010098435580048427,-0.19523310402724142,-0.09693215072125196,-0.19878097923466118,-0.15394438454337345,0.12826619320980898,0.5104158696812543,0.4135674146720027,0.11486791396163419,0.2924955913509492,0.008189543828064319,0.32939584981046777,0.19088428336514046,0.6538053324309385,0.03281475413041519,0.054662884716474715,-0.06126864793921568,0.4360793570843513,-0.034046292128713754,-0.1012096300395433,0.7266852393800562,0.34711360420754306,0.2801893076751102,0.10168647982064631,0.3506509677025224,1.0,0.01253731986964265,0.06795193795102404,-0.08327738283961006,-0.5196920444724554,0.033711241279829766,-0.024181170742054812,0.4254454739178631,-0.06977327213151328,-0.12496388147275325,0.05806400770403469,0.11189856815383085,0.054625879651287186,0.1798083757874471,0.10343138340066518,-0.44157915095181055,0.3182236416143358,0.2248635898151503,-0.17014795295331694,0.2526762853063062,-0.047576287692111766,-0.728677778532945,0.36319497781318716,-0.06664533021838205,0.16182361930482034,-0.6218034222119133,0.4029749877492874,0.5635989158574713,0.12972597018848822,0.12569263921276153,0.17040564101619024,0.48613437204603865,0.07768861711181659,-0.027563976878178766,-0.21077657594911278,0.3004524693709575,-0.08570664250561025,-0.07515389789901228,0.19581209381794426,0.21399894288217308,0.026684881944085016,0.3327897138686695,0.10796365820353397,0.336306029840745,0.026744615552171863,0.3817147102503359,-0.3766380566947679,0.5049877119261901,-0.22245191189346483,0.2992128014037323,0.007948410883755148,0.18955332146597503,0.33608050451544663,-0.09784808810122327,0.18852967024801096
Paracentral_Lobule_L,0.4136557835924161,0.7184181419960544,0.5786976651807162,0.06255376219357878,0.43233623409268174,-0.20285932029159698,-0.11285350039135966,0.488873417573325,0.5732378505104856,0.28379479020285237,0.5577504159134411,0.5639842425934032,-0.12931938812384822,0.335917550456334,0.475353546278555,0.40958284872084677,0.18888303299205275,0.39702491475705876,0.2787103315265853,-0.12467509949589228,-0.03497097537006025,0.35905864529646503,0.4945265586263838,-0.11393393428587843,0.4441042085152146,0.1748746554676516,0.6160854690270351,0.007689827580762795,0.8325760628003788,-0.08333419248831743,0.2522975363271738,0.43792288223641535,0.42882848554172737,0.20538369550504063,0.4509633392639703,0.01253731986964265,1.0,0.580257100705053,0.5502568887210221,-0.0693885300979146,-0.06960798811019474,0.8619375609951394,0.7314212135431186,0.08920032868566535,-0.045678154705946515,0.16717567111774376,0.7892570254542629,0.5981858765694131,0.2978675119449486,0.3723462306614425,0.30819780862715396,0.06618246241725659,0.5910059991859223,0.288860723935498,0.32181390717933284,0.4279178813706331,0.21005937984005696,0.1770176360414076,0.4700147748350864,0.041279700416244146,0.09298279849319835,0.622537958729055,0.4349193569797875,0.3857829143612489,0.004718083604781669,0.5042683218466523,0.008308627262788719,0.20606316543660588,0.1462230391856223,0.2818447685387861,0.6386084252652249,0.22538021049199983,0.8074535716397061,0.6392758615364033,0.5802839219535919,0.1111302155184995,0.2770894161352871,0.1337528486460178,0.5270809534489888,0.6944569641985449,0.13975043605634505,0.18709409137720212,0.1480570042385045,0.18113482026316186,0.5308972346573625,0.5720110408361988,0.2960337100022706,0.4382690261080285,0.34982898455722794,0.023835360551049595
SupraMarginal_L,0.36646912182950436,0.4030915828192435,0.5851961581658711,0.2204545438311415,0.45342207768838233,0.047841307656447216,-0.20193806209101522,0.454115430082039,0.48414691586416203,0.22575446315726644,0.2910669817323202,0.17297997507784033,-0.021891129020095542,0.11096103615746986,0.040728196720238675,0.22019207016920633,0.35871982807456637,0.5958521363497707,-0.1906623035115415,0.3397062413658415,-0.19661599461971135,0.32773708930724244,0.23461605017760878,0.13363062144241714,0.11055229021824232,0.4936602919275578,0.4585077499425841,0.006499165108581589,0.6983764050426949,-0.07842965373734048,0.059081414099202485,0.43669986309925723,0.052441247289140895,0.3429276891833736,0.519524594402394,0.06795193795102404,0.580257100705053,1.0,0.5475493971219934,0.2124555216635808,-0.13932780962589777,0.5436715359552909,0.5870177858132263,0.01930070324751944,0.028952598915006046,0.24925199174315188,0.4282737685822141,0.4611466326887359,-0.0956467256948146,0.2104425029639688,0.17760418982341547,0.12756929106821585,0.40197024916816865,0.06818193358868202,0.3508517705333994,-0.057112584791701476,0.04675189664407407,0.3968774514630121,0.2081157301325713,-0.29933973262223196,-0.07697392542635743,0.6028278405516304,0.3721793755005313,0.0198160610403578,0.4331237040053356,0.46993258248537995,0.34355461403275134,0.42818633417020113,0.11218527310580972,-0.1726214866698939,0.29407977845229116,-0.08622353482210231,0.5543091750003666,0.47459873378710216,0.2736913292851743,0.05787011911274096,-0.14157801887500376,0.048037105152515816,0.26993293286504405,0.4323964249107337,0.3324641551975441,-0.15766705116752874,0.2917751653204038,-0.11866249407071494,0.3586441828110419,0.2599136057322025,-0.22091818543359312,0.1219092726436457,0.4844841110373239,-0.06496314843295256
Thal_PuI_L,0.3355961928518678,0.5185548406417158,0.43261798452729294,0.12379102341858249,0.6768866882785222,-0.24410550138825785,-0.11639677528788138,0.640083700767635,0.3986160895145652,0.2695378729648878,0.48120568178547124,0.41672719968312527,-0.03780309961641887,0.3376244756167277,0.2183299161574622,0.337532317832904,0.3220635767221632,0.31166429504349974,0.07070970923443219,-0.014314925929630344,-0.23863714060438085,0.15175675726374008,0.2942274947832099,0.08094794511154237,0.16379973057569788,0.34270753917071073,0.4367026772668429,-0.1306648377452138,0.6516696029684111,-0.10461329072377025,-0.1675199132727855,0.427225067667476,0.08383008109406755,0.2391114020896269,0.26031318829434624,-0.08327738283961006,0.5502568887210221,0.5475493971219934,1.0,0.26134110614694217,0.027429395864972072,0.5590393874116798,0.5339654550202638,0.0005736833122368986,0.0003633097295702803,0.258130764222337,0.4630636745819836,0.46988604183626675,0.2660999988217843,0.30545634225008805,0.5229964388207423,0.1655108826208753,0.5132384401850394,0.13968737223074099,0.16786893577315126,0.23122552050112322,0.25650873234611493,0.1511830831932765,0.29352341121046366,-0.1427379566808538,0.2273992526423122,0.4601976310483381,0.19179597439984358,0.12439522482909982,0.23306072549726053,0.582433357713109,0.17588791783840263,0.4112785654814722,0.3957885984567621,0.23973011095071248,0.270770064682955,0.06076579924053353,0.6387267117415852,0.5883041176268812,0.32433469185144614,0.03127949302274732,-0.004368343865800523,0.07020895341569199,0.10150073486745165,0.5417871590046921,0.20635723258927324,0.02971580070934916,0.35816650526322436,0.20532913007976542,0.5482519417678922,0.3203698202091702,-0.04796644599151788,0.19064503298415758,0.7416949687577489,-0.07408344111261488
Vermis_10,0.12621435802421369,0.0063821117161431285,0.05278527400583068,-0.17420042867451696,0.4297917480929322,-0.01808209851609762,-0.24377316132994273,0.25979786946170585,0.1449830868792922,0.1139141171989849,-0.16307375815308037,0.05882518238002307,0.07757410114470101,0.0965123235818063,-0.006760635284607827,-0.053711040280678184,-0.09444956337136778,-0.11426606744125911,-0.3983639998008981,0.1567057689267402,-0.19078521710655574,-0.24541820788685642,-0.012797067655276568,-0.15151094931025022,-0.1486644233969976,0.4371581668500039,0.06370302441336949,-0.18984195031989368,0.1505460206667172,0.12307484398258797,-0.5514416063242449,-0.24336928750852102,-0.4261834150968394,0.2575321785268818,-0.21096990749581718,-0.5196920444724554,-0.0693885300979146,0.2124555216635808,0.26134110614694217,1.0,-0.06670303323023548,0.003026222946272648,-0.21861623963971666,0.027982743678308466,0.08583122430036116,0.14088457064263984,-0.03153477890146918,-0.1580722754936441,-0.2461730955887421,-0.08569270577242266,0.4083611887842042,-0.08387631933222717,-0.19923799419461652,-0.03893843577660398,0.13890216899188057,-0.21140569616569288,0.39510286353036095,-0.0650168003210186,-0.013257878267506674,-0.16256951936041222,0.3227002515966188,-0.09895128436032859,-0.39937263057918665,-0.17041494246029468,0.07773748733955595,0.023896058429945532,0.04177039211102597,0.09984235876980739,0.31458573160998726,-0.07474051548670495,-0.14720248692189147,0.04872125484071233,0.16336598387514237,0.023521088952509896,-0.3366566528655724,-0.026971969996827022,-0.39683057491739426,-0.07089065189253917,-0.19543662572245873,-0.05434402071565346,-0.04855402471423693,0.0010185645843523562,-0.08741007902696914,-0.08883756210562282,-0.012636888138347329,-0.01825054749809838,-0.3477180622441476,-0.10593301994939748,0.4055441762259151,-0.09051082468240801
