,Frontal_Inf_Tri_R,Caudate_R,Thal_VA_R,Thal_PuM_L,Vermis_1_2,SN_pc_L,Precentral_R,Paracentral_Lobule_R,Raphe_D,Red_N_R,N_Acc_L,Vermis_9,Precuneus_R,Frontal_Inf_Orb_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,OFCant_R,Hippocampus_R,Rectus_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Thal_LP_R,Vermis_10,Postcentral_L,Temporal_Inf_L,Cerebellum_Crus1_R,Vermis_4_5,Cerebellum_Crus2_R,Pallidum_L,Cerebellum_10_R,Cerebellum_4_5_R,Frontal_Med_Orb_R,Thal_Re_L,Thal_PuL_R,OFClat_R,SupraMarginal_L,Frontal_Sup_2_L,Temporal_Pole_Mid_R,Thal_PuL_L,Frontal_Sup_Medial_L,Calcarine_L,ACC_sub_R,Insula_L,Frontal_Inf_Tri_L,Temporal_Inf_R,Amygdala_R,Frontal_Inf_Oper_L,N_Acc_R,Putamen_R,Hippocampus_L,Thal_PuA_L,Parietal_Sup_L,Lingual_R,OFClat_L,Cerebellum_10_L
Cerebellum_Crus1_R,0.5492265230366441,0.4217434182276373,0.19321599283726784,0.5579260792746993,0.3839814892762441,0.2970605950905896,0.4285666908398484,0.08546846201461172,0.16750768945558459,0.20671114756920916,0.09888931930192707,0.70275746325497,0.7498665083070203,0.5481192242003213,0.5165112230290528,0.422158277574586,0.4161029527121256,0.33135403078602055,0.4233817490909823,0.679834212113835,0.45057961117037093,0.5087054037272557,0.6886795278319245,0.5136182806340447,0.46192501713708123,1.0,0.5212789427500908,0.8811233254070276,0.25335960156655174,0.6334266318943279,0.6677660592390714,0.3822031313602818,0.1485060819130252,0.5564879781142805,0.4583256452082323,0.43827782937932785,0.5966650491044191,0.6774343766972223,0.21724110617363118,0.6464170764906746,0.762708474346152,0.4583317704233549,0.5452644614394326,0.5728007676605082,0.46662101426642527,0.11668886945657947,0.65394899585253,0.5406385720576342,0.16367968895587318,0.5707313950332576,0.5163104021397772,0.1508295403878254,0.7219112204797146,0.5924399392074521,0.473492111294168
Vermis_4_5,0.5124241957905529,0.21786300037780887,0.30326461685990397,0.6739757740395756,0.6017673877170616,0.37724900059551364,0.11133886354061436,0.03153748443194482,0.5242874703108437,0.3764043707309756,0.39248627486544363,0.6448847635567554,0.6316323598559433,0.19972456940796543,0.5474821546963867,0.43008822593767937,0.5135768840446513,0.42026344457927706,0.5571098421307786,0.7357492790402244,0.6011176807964124,0.26752067100103727,0.6645428321226756,0.2350748265270218,0.7400853356976017,0.5212789427500908,1.0,0.5853402644418414,0.4497064952207593,0.3225652426779144,0.817104906802434,0.5981586802283796,-0.23107282096597456,0.3200951730522939,0.24168355972665279,0.07067379582631951,0.7051105271976715,0.41949624218924253,0.2561688335581789,0.7061801575934418,0.6669824099146486,0.21853078800207598,0.2751239849896662,0.49436091264170606,0.5570293179398532,0.24708922475279793,0.413327508222041,0.547411800098706,0.2526154988942499,0.5124919397078008,0.4319948866818061,-0.04047712759872843,0.7568907609049751,0.5746418346818073,0.4357501540048831
Cerebellum_Crus2_R,0.4215686883738013,0.33783410336388564,0.19778689713253048,0.6496821702737952,0.3903900506702221,0.41492818517687075,0.10663284772731758,0.11641408587078685,0.2710365392994133,0.21810196629725023,0.20100031263501492,0.7412357098355307,0.6241500304015779,0.40592722802295417,0.592621224576958,0.19952890640989057,0.406999405634087,0.36929155408013986,0.43375811883338755,0.6511614101604627,0.47507079304710415,0.46214144621215,0.633207338495697,0.518814964180193,0.44518146854610574,0.8811233254070276,0.5853402644418414,1.0,0.3985176773364542,0.4907251553788427,0.7268985860456021,0.43823471636871686,-0.0003593588679219747,0.5134098025014918,0.32391497996970076,0.4086869502710454,0.6619066651531158,0.657793640095583,0.3274799957127937,0.6454329970327397,0.7184681576131693,0.29091181125956095,0.39045695975901484,0.5989749366901522,0.5941314907098622,0.1616089790609758,0.6084636141243611,0.6070272929875726,0.19158385217318424,0.5429818471027891,0.5800567824089726,0.1445233610326386,0.6817246338824586,0.5413246727070011,0.4622143547984315
Pallidum_L,0.2552227716572094,0.38882305848638576,0.29383516126362746,0.4729701333504769,0.30096529214067724,0.6192265734382312,-0.06671026841537858,-0.04129563381688873,0.2593044573221065,0.4167047191091143,0.8104813054630894,0.37202324637605316,0.2103072769390084,0.3068802165200279,0.43617558726489475,0.10324551740609031,0.6029516752042189,0.37958862636096113,0.6514938175983657,0.3636242115447458,0.7411618431628064,0.23148774890192472,0.31038548393373366,0.22266004044819132,0.5345391709070068,0.25335960156655174,0.4497064952207593,0.3985176773364542,1.0,0.3256768999761865,0.46267174843390657,0.7238728573539752,-0.06939640809869295,0.2216387290383899,0.21033767085941088,-0.02896747577859004,0.4296229864546782,0.4915406103829621,0.5540525498623838,0.44326456164757183,0.35090137633992097,0.20771403373976322,0.19699884694325778,0.4148039540023304,0.34140544296829617,0.37707518357568165,0.35462448710901023,0.5385208094182194,0.38116089439617357,0.5661542406590672,0.4368923787305915,0.1862664063616383,0.4052144282808499,0.498003541948194,0.49391345218885174
Cerebellum_10_R,0.39561467546846407,0.3771481615216095,0.18483638776386518,0.37846925709143686,0.17746099307337476,0.25493874451146803,0.39499140126012683,-0.011389425317023581,0.16450736937505822,0.22748051097881455,0.228333407285647,0.5888896311855308,0.5536018522110939,0.5185288755683112,0.30352122851212915,0.28309663865058965,0.4019539040077633,0.20772601092477536,0.3195196948384868,0.34739697252468327,0.39218223072745584,0.40345951402702324,0.6149592812459682,0.32441730587485607,0.35059002842738296,0.6334266318943279,0.3225652426779144,0.4907251553788427,0.3256768999761865,1.0,0.45433686620196145,0.3868580062557496,0.21801387759407848,0.3133750938940445,0.4458933928891123,0.20019456976588848,0.26393231279861573,0.5321254140147543,0.36169262345438474,0.3239854573077398,0.539295902244042,0.5196314956031185,0.42361189413936473,0.4076537799714449,0.23595302560318787,0.1829183390115039,0.4555103795158598,0.3540536917981544,0.17126543942827552,0.5077639716466418,0.3628581013253159,0.272062275797481,0.5771398214522437,0.4817403208464563,0.5996629772978257
Cerebellum_4_5_R,0.5811220957111084,0.39232016559735716,0.28401746403337474,0.8045968984235672,0.595634907664749,0.39249687925476046,0.2001292291943193,0.0059704693434983165,0.47396991729794646,0.35742007437969286,0.3514267614040609,0.7102638365566442,0.6848741800183876,0.4428315586052556,0.6240774191682805,0.41804284618910176,0.5607094118133771,0.5235302469016716,0.59035341146935,0.6657376850822522,0.5768452856442321,0.488161299450191,0.761353432247643,0.4346486933840663,0.6680016920450967,0.6677660592390714,0.817104906802434,0.7268985860456021,0.46267174843390657,0.45433686620196145,1.0,0.5719940932815553,-0.07789034627410332,0.5660601316953611,0.37496082308250295,0.2638594980753941,0.7143626743940398,0.6186932941446485,0.27104391274388095,0.6746215305866138,0.7609572071721497,0.3895234131537492,0.5246815359350495,0.6016761301062983,0.6007338017874386,0.2078228372256968,0.5864222450531846,0.6590941929756567,0.28528331768783827,0.6821820194347645,0.5559031781302399,0.013233593038801977,0.7990219288000366,0.6371290057382405,0.6132033306226842
Frontal_Med_Orb_R,0.48123716293838115,0.4751265848737912,0.3962143291422153,0.5958708096187147,0.5019258664486485,0.5575816390999064,0.10009466377741573,-0.040980288542547906,0.4830979443792408,0.46983682772797875,0.6785860369156868,0.5139279631189932,0.40687145271145403,0.4566089105048103,0.5025180020266182,0.2789647169533481,0.7652825521939303,0.5381419299181575,0.7298669592964782,0.560700869510398,0.8706810240146092,0.4807315861562518,0.5273391161323829,0.30098034689274805,0.5691328753922925,0.3822031313602818,0.5981586802283796,0.43823471636871686,0.7238728573539752,0.3868580062557496,0.5719940932815553,1.0,-0.09331624277146008,0.39427887404714235,0.40030643763332474,0.11026231063223735,0.5193140586886281,0.5776271127262772,0.3913577546197934,0.5852181333402815,0.43553286112752054,0.38477219400106116,0.4667767116366298,0.5173583953334819,0.5175189166801939,0.4421359474145175,0.4546695145744272,0.6668019239406554,0.5342047355668073,0.6949788958755272,0.4853666995134748,0.17627339926692498,0.523792998385013,0.5974248237525848,0.5333618466919582
Thal_Re_L,0.025815742325995313,0.5203273504147642,0.257757378038941,-0.16616918553927026,-0.3752106736209716,0.08545744564542225,0.03140226761078346,-0.004273107443344265,-0.32472058964924777,0.05231014998981081,-0.1849041086468423,-0.1305891065288893,-0.09374351920316305,0.15076322016235585,-0.17083102011585505,-0.023917620713199226,0.1382731959634958,0.29680430518003453,-0.23705271957094454,-0.2213008526466635,-0.07764458481669874,0.13180015403990558,-0.013618796147573494,0.05444565619479055,-0.1944217893370593,0.1485060819130252,-0.23107282096597456,-0.0003593588679219747,-0.06939640809869295,0.21801387759407848,-0.07789034627410332,-0.09331624277146008,1.0,0.04232506788987536,0.2088617405867256,0.20857421983940994,-0.20052925476569325,0.2681690050548411,0.008277157964991908,-0.09499339778403472,-0.11492807573936041,0.4868848731894618,0.10164370617990869,-0.056361060060796345,0.15742896071751145,0.22303483326764834,0.019717043936692793,-0.2031651186456714,0.29868206661863533,0.2506997886517405,-0.014543047813463196,0.14049187234979024,-0.06767780780176301,-0.18345974722373287,0.08036208806893748
Thal_PuL_R,0.49942370553731125,0.3749762574137621,0.07102543173664543,0.5731086516188316,0.5004400350931663,0.19587710159045402,0.3325576606575057,0.04183763904988083,0.3015237899267392,0.15898508102518108,0.1797822565092148,0.4679514715274683,0.4720909386912186,0.5312581824381017,0.483741497634404,0.3621978808333462,0.4027381665313688,0.38480728376087225,0.42378599350206997,0.42197979604962393,0.3823391301098018,0.5725683814650502,0.49840272292075394,0.43805991170452907,0.33161029194236785,0.5564879781142805,0.3200951730522939,0.5134098025014918,0.2216387290383899,0.3133750938940445,0.5660601316953611,0.39427887404714235,0.04232506788987536,1.0,0.41877404107322175,0.3376843759181653,0.5062495557060216,0.5130258153178037,0.1457627319717344,0.4529974136602402,0.5252436678142061,0.3874580747442894,0.6169480397802953,0.5091777136379207,0.3356016880247742,0.11554389428853341,0.5589276675084465,0.5440318849943641,0.18361120000365616,0.5642960839210032,0.471051969062326,0.04700448506484152,0.4379573734453397,0.49897084496251604,0.3905597555140293
OFClat_R,0.6215770393875032,0.4338852461623244,0.41377963654288447,0.344817119888292,0.16202527043628523,0.3141720649467046,0.4500563886455872,-0.06946077134980387,0.1811822683331785,0.35337078928282206,0.12097447092545562,0.32753658937239916,0.5669870253588635,0.820742977926626,0.3388916856643234,0.5828667597763277,0.5720251961742162,0.36000775784731004,0.33955213252689365,0.42573208028526344,0.37815452143737627,0.4131658576453651,0.40019745456993455,0.2852443646759411,0.3689740566682373,0.4583256452082323,0.24168355972665279,0.32391497996970076,0.21033767085941088,0.4458933928891123,0.37496082308250295,0.40030643763332474,0.2088617405867256,0.41877404107322175,1.0,0.22265416502293367,0.4049532605030865,0.5366941967633192,0.0984393639970576,0.4014470147977288,0.39252269448186305,0.5054131504670196,0.647589418642579,0.3856102653502705,0.2774914950717071,0.1659536858685183,0.4761399721724476,0.33093830087663983,0.15492832038163995,0.5900417449828016,0.2474297026124901,0.08966506561380404,0.4418172500720703,0.49795506078493473,0.3871050063551444
SupraMarginal_L,0.16999958486181432,0.2550919893553724,0.15609137485855304,0.23965418252727383,0.23997386812856683,-0.07638650268048384,-0.03756506384059892,-0.06521473324682994,0.05725530237045898,-0.03258949639508255,-0.17371877737498703,0.32394936071050784,0.3699886191649202,0.37275846783656635,0.5511245862508353,-0.0541434155660958,0.1739156995924984,0.21515291700109374,-0.04545034700177853,0.22726125375662887,0.10385851089258186,0.2942162284517836,0.28171472873115755,0.7993316664806854,-0.1854426802927526,0.43827782937932785,0.07067379582631951,0.4086869502710454,-0.02896747577859004,0.20019456976588848,0.2638594980753941,0.11026231063223735,0.20857421983940994,0.3376843759181653,0.22265416502293367,1.0,0.4260124268111711,0.2699623492957387,-0.055785750343521116,0.254550469400976,0.3083291012862318,0.2897833984904759,0.3999400356308565,0.4781546078487875,0.3425338286651607,0.023318109869037762,0.4939149125867736,0.1967713586893741,0.0981571310535665,0.18307770410146812,0.3850468280852312,0.2558479387886179,0.19539749499408093,0.1452510069849322,0.06719190135055493
Frontal_Sup_2_L,0.6161404584134687,0.3059075823986682,0.20497045225006677,0.6528812903534296,0.6809864992570168,0.3353618537184314,0.16313617503100677,-0.05645920682132702,0.41048499652980647,0.28641487304943763,0.33263449621205676,0.5748302985658218,0.658473468544364,0.460469339073079,0.9194244231335726,0.4849604408033604,0.5252530867917006,0.39991187515093224,0.5195741265022251,0.8308603029246396,0.6085165941945797,0.2704389746099096,0.5301680267003375,0.6004945083069069,0.5739357314354729,0.5966650491044191,0.7051105271976715,0.6619066651531158,0.4296229864546782,0.26393231279861573,0.7143626743940398,0.5193140586886281,-0.20052925476569325,0.5062495557060216,0.4049532605030865,0.4260124268111711,1.0,0.5196668848319496,0.22220314394802967,0.8809561707511334,0.6908638240399145,0.3594657336529662,0.5037519774169991,0.8088874735060938,0.526233967687271,0.1248544477995038,0.7396474363982805,0.6157085839174307,0.1557296528137725,0.5089132461148665,0.5805953560679049,0.12706968973115398,0.5692993977150759,0.7035100583300166,0.42337075620831877
Temporal_Pole_Mid_R,0.5811427476658328,0.6589097608498661,0.32875547098389024,0.5242231687754968,0.29497359964105063,0.5659458010072178,0.33705097829237407,-0.05929560284721756,0.15059110689022828,0.3518839809740091,0.33055648071087296,0.4302065997938752,0.4934641315480242,0.618741912606295,0.5116340167517369,0.34705313214527417,0.6843559502908474,0.5278982067325556,0.5512766502700887,0.5715724642172364,0.6436327296104496,0.3725471337451903,0.4717601194368478,0.4713623807529768,0.5507915164559775,0.6774343766972223,0.41949624218924253,0.657793640095583,0.4915406103829621,0.5321254140147543,0.6186932941446485,0.5776271127262772,0.2681690050548411,0.5130258153178037,0.5366941967633192,0.2699623492957387,0.5196668848319496,1.0,0.30439909272461946,0.6282655746289924,0.461148556252046,0.5612109688087844,0.6374475520999235,0.6616144445214861,0.5880636197196704,0.18661480450300783,0.6714018497038332,0.565298625902324,0.38386356586308557,0.7189040230619581,0.42647121271725996,0.14317673083700275,0.4536980020783571,0.6325837278769427,0.62744962985989
Thal_PuL_L,0.10296274395283592,0.26779897342083764,0.2242932043554289,0.3528531768782882,0.16316166021119027,0.2502918472106766,-0.04980742019544604,0.06293485735048836,0.058255726925401215,0.1554015014956641,0.3529752694323533,0.2838617570697191,0.1390114936181993,0.1087882866826036,0.29954763601721945,-0.05682323985913351,0.30036432295909826,0.07294823037624482,0.18186591604562602,0.20749606458930633,0.37373630525165513,0.20132199761052746,0.2154811711329319,0.245199631191327,0.2335291006743705,0.21724110617363118,0.2561688335581789,0.3274799957127937,0.5540525498623838,0.36169262345438474,0.27104391274388095,0.3913577546197934,0.008277157964991908,0.1457627319717344,0.0984393639970576,-0.055785750343521116,0.22220314394802967,0.30439909272461946,1.0,0.24116758791112522,0.1733597811567824,0.1095167488502976,-0.013462368376511972,0.31086338792645646,0.2524119324323767,0.2137995086515445,0.2089439695294882,0.21777374168076674,0.2092420274957944,0.31252916708607764,0.4003805224996204,0.414135666009399,0.258584073829006,0.24993911694185478,0.2884567774088832
Frontal_Sup_Medial_L,0.7637076093742918,0.4513770668544475,0.20293890503215342,0.5758150609477695,0.7090697795950446,0.4364936348353623,0.34207642140172956,-0.0579828028212615,0.31930313331927634,0.29627829704093817,0.38962898940247487,0.5143526299848669,0.6360811966348935,0.4590271180077859,0.8136163754672102,0.5803400921019278,0.5352668359902494,0.4097335237005006,0.597025661707962,0.9398453640756318,0.6963985521023648,0.26731961156015993,0.5200822260169963,0.4780299134824308,0.6981838983906165,0.6464170764906746,0.7061801575934418,0.6454329970327397,0.44326456164757183,0.3239854573077398,0.6746215305866138,0.5852181333402815,-0.09499339778403472,0.4529974136602402,0.4014470147977288,0.254550469400976,0.8809561707511334,0.6282655746289924,0.24116758791112522,1.0,0.626792317362405,0.42521456146600506,0.5377033097277989,0.8434878040989248,0.5677818624834495,0.17051109304837037,0.7828067553086707,0.646632394961183,0.27586961480597005,0.5704348734607179,0.5350736285966209,0.15117169098166355,0.49856057889535105,0.7852781335601587,0.4385093744381337
Calcarine_L,0.6143360880785786,0.23550174323882317,0.1506824277572616,0.5965401758876521,0.5675521852746751,0.30899207245326427,0.3352283169985503,0.05297041811129489,0.4435873283932956,0.30962327278583035,0.3184547713770934,0.7430725387774317,0.8308661738999942,0.5094950058800726,0.5807355802138172,0.5319511147983316,0.4147934605087151,0.3528213231697472,0.5148105000584376,0.6508677674940697,0.48487722935246375,0.44664499933135515,0.7643053947229773,0.34001550032589,0.5515099265320405,0.762708474346152,0.6669824099146486,0.7184681576131693,0.35090137633992097,0.539295902244042,0.7609572071721497,0.43553286112752054,-0.11492807573936041,0.5252436678142061,0.39252269448186305,0.3083291012862318,0.6908638240399145,0.461148556252046,0.1733597811567824,0.626792317362405,1.0,0.3532667272164036,0.48699065340498476,0.5253558991616976,0.4017783007864176,0.14802412681344373,0.5831914023074818,0.5992383321449762,0.13616384715888463,0.545975012127961,0.47386800598320267,0.08288583629777381,0.857589810637689,0.6206730126421841,0.48861135438982595
ACC_sub_R,0.48763470166020156,0.7153742119977727,0.33291028006751616,0.32428986229364754,0.21107248428716355,0.25624567576462975,0.38898085016277056,-0.13660228975687644,0.12718301688385025,0.26592589551753165,0.14194630933899421,0.3211819241247406,0.3498101498889502,0.5991224781058792,0.360558518105868,0.4836261822420454,0.5125661026097675,0.5028396266058205,0.26865956713076433,0.3337819497998786,0.41818136983116455,0.3575136837741205,0.46216243807783924,0.30570518643612615,0.30529971593779387,0.4583317704233549,0.21853078800207598,0.29091181125956095,0.20771403373976322,0.5196314956031185,0.3895234131537492,0.38477219400106116,0.4868848731894618,0.3874580747442894,0.5054131504670196,0.2897833984904759,0.3594657336529662,0.5612109688087844,0.1095167488502976,0.42521456146600506,0.3532667272164036,1.0,0.5850740756492898,0.43899399739416184,0.3239379654234043,0.3258822971701666,0.4230986392193332,0.19928321401830473,0.3285619360499415,0.6398172666250325,0.269130094409859,0.18332529501341452,0.35222493391525733,0.3779606561249173,0.47368162191055935
Insula_L,0.6662363871236038,0.5638702785926147,0.2025835989158525,0.46054839577684403,0.44974569788021185,0.32784736529623426,0.6050102650275244,-0.21477784654364512,0.2218252367033969,0.211293405069057,0.19327210661588917,0.40471747833030225,0.5548375544445422,0.7614190250639766,0.49760683304614606,0.552590588481157,0.539277054955967,0.41001710173687217,0.49829718258450817,0.47893444456141504,0.5433012775903181,0.4590975048485696,0.5210895725477915,0.4636714177315297,0.4170697420949903,0.5452644614394326,0.2751239849896662,0.39045695975901484,0.19699884694325778,0.42361189413936473,0.5246815359350495,0.4667767116366298,0.10164370617990869,0.6169480397802953,0.647589418642579,0.3999400356308565,0.5037519774169991,0.6374475520999235,-0.013462368376511972,0.5377033097277989,0.48699065340498476,0.5850740756492898,1.0,0.6120527253230794,0.3473765709910322,0.09992575909030005,0.7121318178830054,0.5551553416976148,0.24302287342195278,0.6671451742750596,0.40404900034354074,0.08279305720156527,0.4142283422485288,0.6571966521802994,0.5330721445703415
Frontal_Inf_Tri_L,0.7026488620161503,0.45989196598127147,0.10240685327331456,0.5478207863040319,0.6447840477640908,0.27591919472736576,0.2752035561651953,-0.13861194107056407,0.3015940465894515,0.16901697716917352,0.26991653507473967,0.4972095691841378,0.5352853061582628,0.5242600792498696,0.9126000715142242,0.3455484773673052,0.4803376303006114,0.3072870894674725,0.4709552246919708,0.7503045577559936,0.5928292044833969,0.25603493546790446,0.4388309375378849,0.6927030700376818,0.5200580925181173,0.5728007676605082,0.49436091264170606,0.5989749366901522,0.4148039540023304,0.4076537799714449,0.6016761301062983,0.5173583953334819,-0.056361060060796345,0.5091777136379207,0.3856102653502705,0.4781546078487875,0.8088874735060938,0.6616144445214861,0.31086338792645646,0.8434878040989248,0.5253558991616976,0.43899399739416184,0.6120527253230794,1.0,0.5314566912177915,0.04577079924418775,0.9100547828205305,0.5747683309071845,0.20060261363414136,0.51610781753062,0.589618291746864,0.28505970099894345,0.34749722519380555,0.7877393407557319,0.46390891230463377
Temporal_Inf_R,0.46588377685507365,0.49048147403433284,0.41762086749711,0.4600380167489936,0.4057946851726525,0.48569748048818906,-0.22082402094591674,-0.05883298198780058,0.27982418545751997,0.2883925394165361,0.2477496578031828,0.44498563709752137,0.40050502743421157,0.35569459171274315,0.49626530668188756,0.038602553364211124,0.6106162614751167,0.6626219245704092,0.31677357273504275,0.482548221343051,0.5249756420309906,0.3149145007155505,0.45704633751120577,0.36145470437778,0.3005976276461889,0.46662101426642527,0.5570293179398532,0.5941314907098622,0.34140544296829617,0.23595302560318787,0.6007338017874386,0.5175189166801939,0.15742896071751145,0.3356016880247742,0.2774914950717071,0.3425338286651607,0.526233967687271,0.5880636197196704,0.2524119324323767,0.5677818624834495,0.4017783007864176,0.3239379654234043,0.3473765709910322,0.5314566912177915,1.0,0.42420338461396623,0.45110503564364124,0.4704711407632647,0.7044009664403368,0.5652096583972219,0.39404748550694785,0.2142825053757359,0.4361714684493336,0.34402750899403073,0.33831367560862263
Amygdala_R,0.07582276441231696,0.3984445354564909,0.5109545409582068,0.21483794934584277,0.14560912460714687,0.41454571724871636,-0.21394581285054623,0.01175450472342029,0.26621427229366523,0.38357564957506063,0.41986234570293035,0.34956120654498785,0.0612752898474591,0.22610295609590794,0.09087161083492404,0.004863654825360709,0.4479245107537187,0.7006761703438169,0.20134065941682275,0.1092827836290634,0.36800945476947905,0.2655042082009969,0.355865383632339,-0.03130228661429368,0.0764383137019772,0.11668886945657947,0.24708922475279793,0.1616089790609758,0.37707518357568165,0.1829183390115039,0.2078228372256968,0.4421359474145175,0.22303483326764834,0.11554389428853341,0.1659536858685183,0.023318109869037762,0.1248544477995038,0.18661480450300783,0.2137995086515445,0.17051109304837037,0.14802412681344373,0.3258822971701666,0.09992575909030005,0.04577079924418775,0.42420338461396623,1.0,-0.02954495989641757,0.19561630651587397,0.6520043165786912,0.4856828842935073,0.1555554119198739,0.17520740967655046,0.3008615345763748,0.0253726435841262,0.1515295829987437
Frontal_Inf_Oper_L,0.7299788340069242,0.44655969786244676,0.052942913989621934,0.4660986017171655,0.589050520606287,0.28313186730069295,0.4298529402330192,-0.12121391456439774,0.20091792948884218,0.14206358897042512,0.2521191563127158,0.46870787178169243,0.6020739633570625,0.6046822126366471,0.8102434089730878,0.3986737637570528,0.4413901418065086,0.2260747182486086,0.5043812556072088,0.6923283165716972,0.5603130839368463,0.2969756790541191,0.4662903939927753,0.6361255302313815,0.5216614474821403,0.65394899585253,0.413327508222041,0.6084636141243611,0.35462448710901023,0.4555103795158598,0.5864222450531846,0.4546695145744272,0.019717043936692793,0.5589276675084465,0.4761399721724476,0.4939149125867736,0.7396474363982805,0.6714018497038332,0.2089439695294882,0.7828067553086707,0.5831914023074818,0.4230986392193332,0.7121318178830054,0.9100547828205305,0.45110503564364124,-0.02954495989641757,1.0,0.6199403493784745,0.1519180782429082,0.5232097721406973,0.5450477904285129,0.2767632095874913,0.3717154527914491,0.8278906787618635,0.4931366259641927
N_Acc_R,0.5398341193187955,0.2564921365691002,0.08546532885723115,0.6157320100671771,0.5761216055640934,0.5992292773741937,0.19215284740578453,-0.0243620095477331,0.3965938226616567,0.4443771946275598,0.6029646824223261,0.573476975361616,0.5574081060953161,0.384131091243809,0.5636833143772862,0.31108845633837434,0.529507017901919,0.4312018580593757,0.7211243147080352,0.6066531757465289,0.6862026628215658,0.48908940511604065,0.5262535322528011,0.37431018725674886,0.5380833411077802,0.5406385720576342,0.547411800098706,0.6070272929875726,0.5385208094182194,0.3540536917981544,0.6590941929756567,0.6668019239406554,-0.2031651186456714,0.5440318849943641,0.33093830087663983,0.1967713586893741,0.6157085839174307,0.565298625902324,0.21777374168076674,0.646632394961183,0.5992383321449762,0.19928321401830473,0.5551553416976148,0.5747683309071845,0.4704711407632647,0.19561630651587397,0.6199403493784745,1.0,0.36796702527115577,0.5668502645644471,0.586857405672623,0.10675920525083772,0.5438223183681631,0.6380793247677794,0.5661472713863194
Putamen_R,0.2441090575616774,0.5503507106455454,0.4407028868564315,0.2440734414835991,0.19839687757257116,0.48203567735701996,-0.21958007587369846,-0.008445644806118615,0.1362302679052444,0.31209633714839696,0.4249285943017735,0.24036505878197448,0.07719942837665457,0.25455955903060745,0.15078567396704162,-0.04842796069837206,0.6138802566571783,0.7180214299174014,0.28228124707507696,0.1539805418488196,0.5112360788102994,0.3061306934962804,0.28822467578702077,0.10013878073859574,0.09370163281361703,0.16367968895587318,0.2526154988942499,0.19158385217318424,0.38116089439617357,0.17126543942827552,0.28528331768783827,0.5342047355668073,0.29868206661863533,0.18361120000365616,0.15492832038163995,0.0981571310535665,0.1557296528137725,0.38386356586308557,0.2092420274957944,0.27586961480597005,0.13616384715888463,0.3285619360499415,0.24302287342195278,0.20060261363414136,0.7044009664403368,0.6520043165786912,0.1519180782429082,0.36796702527115577,1.0,0.5019321064763977,0.2138661683323446,0.238168009863789,0.21970746436410005,0.12159022554593772,0.22884917731411317
Hippocampus_L,0.557904716026536,0.7099553868643964,0.47476742091807894,0.6102720519545551,0.38770532492866283,0.5885641856981767,0.2799637643389099,-0.12025625440437882,0.3461518767644601,0.4397639507789721,0.5019090787435966,0.5637659863069133,0.4777504098488391,0.6808852257891757,0.4416134868306904,0.4306995311160586,0.7520639120155395,0.7442371682955541,0.5796939695462002,0.4918978895778757,0.6942499455063873,0.5885602697510868,0.6619337095551363,0.3129516998487736,0.5701108457168984,0.5707313950332576,0.5124919397078008,0.5429818471027891,0.5661542406590672,0.5077639716466418,0.6821820194347645,0.6949788958755272,0.2506997886517405,0.5642960839210032,0.5900417449828016,0.18307770410146812,0.5089132461148665,0.7189040230619581,0.31252916708607764,0.5704348734607179,0.545975012127961,0.6398172666250325,0.6671451742750596,0.51610781753062,0.5652096583972219,0.4856828842935073,0.5232097721406973,0.5668502645644471,0.5019321064763977,1.0,0.4459485835087304,0.11112935075375534,0.641401434621682,0.5936787056206653,0.6054583241524816
Thal_PuA_L,0.3519297747322238,0.31149779224513396,0.1272506429081339,0.5834378967397877,0.4892069925917347,0.22414856561703989,0.09858987926192196,0.03845050967706341,0.3062222448586144,0.2148392093147437,0.2981525774182106,0.5209684452802583,0.42704365342974465,0.3353116406563225,0.6003693167215144,0.12815899796912372,0.3399107455170242,0.2361300729347391,0.35709391291662057,0.4828521565494711,0.44369543840675946,0.4633537525249373,0.471536765495198,0.5679200735961437,0.317302199762443,0.5163104021397772,0.4319948866818061,0.5800567824089726,0.4368923787305915,0.3628581013253159,0.5559031781302399,0.4853666995134748,-0.014543047813463196,0.471051969062326,0.2474297026124901,0.3850468280852312,0.5805953560679049,0.42647121271725996,0.4003805224996204,0.5350736285966209,0.47386800598320267,0.269130094409859,0.40404900034354074,0.589618291746864,0.39404748550694785,0.1555554119198739,0.5450477904285129,0.586857405672623,0.2138661683323446,0.4459485835087304,1.0,0.18821944774982827,0.43312234295231183,0.46795462557981765,0.36032098688037145
