,Temporal_Pole_Sup_R,Amygdala_L,Cerebellum_6_R,Frontal_Mid_2_L,Cerebellum_6_L,Heschl_L,ACC_sup_R,Cerebellum_9_R,ACC_sub_L,SupraMarginal_R,SupraMarginal_L,Vermis_10,Thal_VA_R,Cingulate_Mid_L,Cerebellum_Crus2_L,SN_pc_L,Thal_LGN_R,Frontal_Sup_2_L,Vermis_8,Rectus_R,Frontal_Sup_2_R,Temporal_Pole_Mid_R,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Thal_PuA_R,Cerebellum_Crus1_L,Angular_L,Temporal_Inf_R,Occipital_Mid_L,OFCmed_R,Frontal_Med_Orb_R,Heschl_R,Thal_PuL_R,Temporal_Mid_L,Cerebellum_7b_L,VTA_R,Putamen_R,Temporal_Pole_Mid_L,Vermis_9,Temporal_Pole_Sup_L,Vermis_4_5,Thal_AV_R,Occipital_Inf_R,Cerebellum_8_R,Thal_MDl_R,Thal_MGN_R,Frontal_Inf_Oper_R,Cerebellum_9_L,Parietal_Inf_L,Cerebellum_8_L,ParaHippocampal_R,Angular_R,N_Acc_R,Cerebellum_10_R,Red_N_R,OFCant_L,Parietal_Sup_L,ACC_pre_R,Thal_AV_L,Frontal_Sup_Medial_R,Fusiform_R,Olfactory_L,Postcentral_R,Frontal_Inf_Orb_2_L,Thal_LP_L,Cuneus_L,Occipital_Sup_L,Cingulate_Post_R,Rolandic_Oper_L,Thal_VL_L,Occipital_Sup_R,Paracentral_Lobule_R,Calcarine_L,ACC_sub_R,Insula_L,Occipital_Mid_R,Thal_MGN_L,OFCant_R,Precentral_L,Frontal_Inf_Orb_2_R,OFCpost_R,ACC_pre_L,Postcentral_L,Hippocampus_R,Fusiform_L,Thal_LGN_L,Supp_Motor_Area_L,Red_N_L,Precentral_R,OFClat_R,Thal_PuM_L,Thal_VPL_L,Temporal_Sup_R,Hippocampus_L,Calcarine_R,Thal_MDm_R,Frontal_Inf_Oper_L,Cerebellum_10_L,Temporal_Mid_R,Thal_PuM_R,Thal_VPL_R,SN_pr_R,Lingual_L,Paracentral_Lobule_L,Thal_IL_R
Angular_R,-0.10716171514844977,0.11659124450955881,-0.09343895236826934,-0.1424163948328167,-0.1416003135211133,-0.14095231291294985,-0.021530546396802623,-0.12655292013782163,0.027387424436666533,-0.016248222977460744,0.19537471578288207,-0.08048579638771376,0.029061703786555267,-0.11725112162185375,-0.31285581307924337,-0.05645184234580902,0.1426921477891063,-0.25903758907562563,-0.14263395414722255,0.08285384165790871,-0.22112815783709494,-0.06699429908009942,-0.05454246403881723,-0.06464134133815536,-0.042978935886763485,-0.25496870338898,0.40449126835734434,0.09467410544036572,0.15872631364792703,-0.35218499064722497,-0.052317241828846756,-0.05654678206326017,-0.10670764998322303,-0.1419135718252777,-0.3402446244233187,-0.08350392024649765,0.23887421818926213,-0.2157375140997848,-0.11835064937642932,-0.18967575181189017,-0.304776815432208,-0.1922763399588163,0.5311020053386282,-0.2042386905988051,-0.19380925854478753,0.30321305051952696,0.12561313440157254,-0.14132191167760266,0.3192538949485907,-0.3034352172397244,-0.10278100087610026,1.0,-0.1257396989134201,0.16864453844088595,-0.08802425180085957,0.24224008913565648,0.48844823748676996,-0.12255600006311139,0.0340158289569545,-0.20052754313914484,0.031039294371248864,0.028619730394427455,0.011487996847746526,-0.09217925155872274,-0.030116915102605592,0.1018834521901598,0.4976414325769756,-0.1657598371244886,-0.09684535502185793,0.2540930393807515,0.3820265169444869,0.014905704206681634,-0.08731755043538379,0.02052739225861038,-0.05487982145363224,0.1566360191860643,0.11750684015073458,-0.08975876558091656,0.08641612762446989,0.03670921225787998,-0.02339338471676862,-0.08701628581449712,0.1391307272944909,-0.07674915732705216,-0.08787892838156948,0.006281588942734498,0.03124147614733532,0.3977604338605059,-0.06340782669981386,0.0010786886731659795,-0.30581619326080034,-0.10654452940991321,-0.026847987274012733,-0.02048751538590587,-0.016428829138338114,-0.20777337353158926,-0.009698853997893607,-0.11598986655906136,0.1367607220916557,-0.19799974402307643,-0.09904247997556895,-0.07864716410875007,-0.09338892622996021,0.20032541564382567,-0.08543481241671612
N_Acc_R,0.4687428497520497,0.4698531312911092,0.611621134792988,0.5636833143772862,0.6075086968006793,0.4849467335625663,0.49260832667099674,0.7059041426352002,0.28014535039439714,0.11045211475320722,0.1967713586893741,0.5262535322528011,0.08546532885723115,0.6433415734629297,0.4781317315199387,0.5992292773741937,-0.24780184670055871,0.6157085839174307,0.5334586659858278,0.3875327237121803,0.5454098609903105,0.565298625902324,0.6070272929875726,0.5747683309071845,0.2996977540069143,0.5166028543572143,-0.06402885845687353,0.4704711407632647,0.18402552040947118,0.3309484888848881,0.6668019239406554,0.5497880353397692,0.5440318849943641,0.6204678885467553,0.5607390049200321,0.6274693661569337,0.36796702527115577,0.5632209636596275,0.573476975361616,0.6213757486429311,0.547411800098706,0.5862412789325475,-0.1733303817747846,0.6707687254944221,0.4583291150462071,0.2778056579056566,0.5002588324669582,0.6709011630215096,-0.08169165551401403,0.6689907000075169,0.5469633600743989,-0.1257396989134201,1.0,0.3540536917981544,0.4443771946275598,0.4280592240646264,0.10675920525083772,0.5989487182699559,-0.21879383419829687,0.6066531757465289,0.5681880828115236,0.5387922805798274,0.15571827224383242,0.45377984408562005,0.5235522412974963,0.554458341848346,-0.06518770150511446,0.6587980031625128,0.5072978862773622,-0.021394103407712084,-0.09928060503358246,-0.0243620095477331,0.5992383321449762,0.19928321401830473,0.5551553416976148,-0.02683716602883085,0.19432842501778594,0.529507017901919,0.531449651543555,0.384131091243809,0.4177148682140135,0.5473584423470141,0.37431018725674886,0.4312018580593757,0.465690282287719,0.40959894656042345,0.4027241941615939,-0.19231398509724165,0.19215284740578453,0.33093830087663983,0.6157320100671771,0.28870524412048126,0.4031952870138762,0.5668502645644471,0.5572364003537714,0.4186261480568517,0.6199403493784745,0.5661472713863194,0.37852044416446995,0.3806933259854984,0.3145129769571401,0.6205999156120222,0.5044645966340573,-0.0955795943969087,0.35521744862392873
Cerebellum_10_R,0.5665724558123029,0.2813531655262612,0.7046912629949232,0.30352122851212915,0.7039191349323939,0.4051146961725621,0.3262699261920538,0.646190944818996,0.4539480145674592,0.3613492470133698,0.20019456976588848,0.6149592812459682,0.18483638776386518,0.5265557709867306,0.48722322518965494,0.25493874451146803,-0.002646624360063614,0.26393231279861573,0.43642958362589074,0.17688769550842615,0.3406712050546596,0.5321254140147543,0.4907251553788427,0.4076537799714449,0.02213388507603374,0.6202165768090421,0.11051295308419234,0.23595302560318787,0.21029246959753475,0.22035287369111348,0.3868580062557496,0.4148956612186861,0.3133750938940445,0.5386548180320998,0.5164370582569474,0.3585044610414592,0.17126543942827552,0.5394603435978127,0.5888896311855308,0.5407028772639576,0.3225652426779144,0.1810462292824412,0.2031018572503839,0.5440736556868893,0.0901060088133593,0.41508152491807987,0.5458144621177545,0.7296221641122889,0.045758037175690706,0.5377211667294455,0.258139035956448,0.16864453844088595,0.3540536917981544,1.0,0.22748051097881455,0.3941826719544009,0.272062275797481,0.3700251804222481,0.019600713675526706,0.34739697252468327,0.5841575749740003,0.4814054065589222,0.3471427964353408,0.44106943482595923,0.5295739717691489,0.595237200794893,0.1682409048418147,0.5945311189526158,0.4435627890758213,0.1424023963743167,0.1341927414153401,-0.011389425317023581,0.539295902244042,0.5196314956031185,0.42361189413936473,-0.02385200698055032,0.0037996529907649242,0.4019539040077633,0.5026623568314071,0.5185288755683112,0.44105326537531253,0.34971744034073077,0.32441730587485607,0.20772601092477536,0.36808044927448047,0.1733732829124661,0.4114930915939529,0.11999796548457994,0.39499140126012683,0.4458933928891123,0.37846925709143686,0.210261489214848,0.5651396733867421,0.5077639716466418,0.5671248402639236,0.14423390786290696,0.4555103795158598,0.5996629772978257,0.466192410719018,0.11968107879728553,0.1632379275051512,0.27146092355483203,0.6160746663893036,-0.10563846439534326,0.11005614905426855
Red_N_R,0.21957739272967017,0.3575591948301836,0.27603597397553836,0.18772632729640432,0.3272169615063322,0.13020566757612503,0.2937962749601768,0.29206718456311015,0.22969541975829466,0.05810737554365969,-0.03258949639508255,0.24956535366979732,0.39400431960669857,0.19775927662118023,0.25442737537001026,0.47084185007706564,0.10446056663385353,0.28641487304943763,0.28507459608684144,0.32261096576668913,0.36914298369996823,0.3518839809740091,0.21810196629725023,0.16901697716917352,0.29701923691967413,0.2546097408211129,-0.01953889104265977,0.2883925394165361,0.2733725703483213,0.3892227478992251,0.46983682772797875,0.07626377481241702,0.15898508102518108,0.3796510222126709,0.2551862127177025,0.2093984598830311,0.31209633714839696,0.367882546096343,0.20662210278346763,0.31111218002734886,0.3764043707309756,0.35004086039656485,-0.06939176953710831,0.23379883859975767,0.3836949264459015,0.23015737858158566,0.20237834818352396,0.29337202301551973,-0.05470729441004264,0.2753897139197058,0.49587967489893603,-0.08802425180085957,0.4443771946275598,0.22748051097881455,1.0,0.27483289153041607,0.036098496696459606,0.5100640898489126,-0.0026036039549923503,0.2739280211269078,0.29080515468074636,0.4700775327408121,0.024605214210404132,0.21428365209340605,0.12166145520011022,0.37731877285409404,0.051884555780775526,0.24843111738009957,0.07384453074639151,0.21439520676112117,-0.03767177510581069,-0.02651860830694359,0.30962327278583035,0.26592589551753165,0.211293405069057,0.14439327032373803,0.24374838651077232,0.42500496407873917,0.10123491988435818,0.2576216110286117,0.3797681915870744,0.4177729931553004,0.06281736195905215,0.4561614651228894,0.38453220160564106,0.3093806956942755,0.19917019484991794,0.09835374014223242,0.03412382294082379,0.35337078928282206,0.3044370883235237,0.3276847281536645,0.18252196757777522,0.4397639507789721,0.2261410849551283,0.38264544426521696,0.14206358897042512,0.38286218891889845,0.3088974230325973,0.3222677025368566,0.39922289531633287,0.5048604836748928,0.32978225308652187,-0.14715194738287338,0.419253449549176
OFCant_L,0.5652686611051004,0.3710175117339478,0.45567688712336285,0.5149862213219011,0.43635226282082246,0.4325454236595931,0.6243092122897106,0.4426377210002633,0.38037259786249195,0.12306902040654187,0.3708696472845687,0.28462654645906493,0.41151631055353566,0.4532713140695003,0.19973767819871627,0.46007125596829385,0.16172529190549817,0.4892143277121023,0.21431711244134904,0.49811804353325684,0.4329789765589265,0.7080615555242891,0.4761276748321947,0.6362893814708159,0.17616777858392912,0.2596200346867356,0.26568856599144786,0.6137336391399354,0.37792091615415085,0.18850249623357562,0.5285810649881094,0.4904641346178527,0.4194576129698571,0.5512905776604036,0.2502216603381735,0.22612126726205384,0.5235693590198834,0.4359545295081994,0.30024938120687406,0.5783497911140946,0.23395261478657065,0.18604413175295426,0.22507036823072468,0.4349348547463691,0.19942006602950074,0.3226950424586239,0.5714799650550799,0.4404773379277852,0.19278183421309453,0.3461585660079446,0.5499094315750014,0.24224008913565648,0.4280592240646264,0.3941826719544009,0.27483289153041607,1.0,0.4035563812569217,0.5976176636459306,0.13706329170311993,0.4246426962007487,0.602770178303845,0.548540926000412,0.16662771008365188,0.6888714522724044,0.3881864469291934,0.48006191520665353,0.2851812870905976,0.38301200097580546,0.46422013007997104,0.448220694248291,0.22528015421659717,-0.10901032800779216,0.3439253669792979,0.519655177557834,0.6016861205569523,0.19783560183260418,0.47646203345175747,0.6704700798041217,0.5687309367346862,0.6308711402189361,0.5211857561047728,0.5883310252549337,0.4728014734186384,0.4870360674145239,0.5643868448812327,0.4070010996431435,0.4963742984868024,0.31821907328859395,0.18720165477827078,0.5996715402254102,0.3397730738114098,0.3158986569422778,0.4945551112459263,0.619720551440901,0.3388908284651845,0.30507088713344677,0.648629884556533,0.4177864034938965,0.6240328510893759,0.2162740676674393,0.19665939824044634,0.4145107703593957,0.32489830748123805,0.07407484434132973,0.3372839615516731
Parietal_Sup_L,0.06480554975443052,0.18434523956028753,0.0967005013220726,0.2560543303340482,0.07121599273410045,0.05196252547564349,0.1616259912244842,0.1077044774496592,0.14714508978940333,-0.07679083906561246,0.2558479387886179,0.0568037023039779,0.1491282085933852,0.0867618577341056,-0.13893095886227103,0.08640656950230875,0.013060736762605248,0.12706968973115398,0.0485231796927801,0.18957331147573164,0.03908983614942164,0.14317673083700275,0.1445233610326386,0.28505970099894345,-0.0036738423044512304,-0.050334985845924905,0.40124791180043595,0.2142825053757359,0.24010626002672691,-0.26521099923962016,0.17627339926692498,0.17878554615125666,0.04700448506484152,0.16514627282766958,-0.11730239296950531,0.10475499907979464,0.238168009863789,0.01360567907464055,0.08383806126336145,0.028949579561404593,-0.04047712759872843,-0.016949232679562394,0.20983767437333878,0.07821746642979584,0.0067049039636964255,0.274387021946841,0.21374285866200388,0.08825141393754951,0.30467580661596827,-0.038123223411865644,0.0624685645124963,0.48844823748676996,0.10675920525083772,0.272062275797481,0.036098496696459606,0.4035563812569217,1.0,0.08828298587186997,-0.020172362188743596,0.07815342365920258,0.1908283784735966,0.21438600618410766,-0.07471475570933422,0.1798422459224126,0.18079016362180994,0.17606988307302388,0.31886500849770805,0.03182003281744844,0.062622972445884,0.20955506040275815,0.38059673131572896,0.017941416859359544,0.08288583629777381,0.18332529501341452,0.08279305720156527,0.16052770349896836,0.14157993935545302,0.1326853940538187,0.35597246567350366,0.12993675003845562,0.06948204782482933,0.2229991875533847,0.3376745013568259,0.021189240014749273,0.08827935207342799,0.20387572242573962,0.20168255380673755,0.19239045300686966,-0.0443042248131421,0.08966506561380404,-0.04093446085089132,0.0818736620206746,0.11009741765674078,0.11112935075375534,0.12101424575875223,-0.05688549535920539,0.2767632095874913,0.13356735343155432,0.15108228067627494,-0.0005455926364486095,0.017831649134538767,0.03008611311178919,0.07663741861280401,0.0037380382920428803,0.00425467160353856
ACC_pre_R,0.6339230159386415,0.4529145218990611,0.6104809476000489,0.5614596516848968,0.6230243021058876,0.49695872700239746,0.7309638822395332,0.6377148550563791,0.4923369854662999,0.26886256123377156,0.21026625778171207,0.5839864702856028,0.52034635823401,0.6080899440699692,0.545581125481818,0.5189444025605291,0.13848385586391396,0.6673776570359852,0.505186561429621,0.5052101097334731,0.7719220110366234,0.5919426051121209,0.500473558427697,0.5465526934992491,0.34360375084643713,0.5399559619139481,-0.010113591980656044,0.5024239717642867,0.36441430272893677,0.5483316245864338,0.7386757498346367,0.4138089693875506,0.47084849654616434,0.7017325940331363,0.5591849965910038,0.418275759005096,0.3725242633069249,0.5763748508144012,0.5066551874412392,0.7012105130152452,0.625644631789955,0.6740794199531261,-0.03298667919827772,0.5849325880350118,0.6613438309114786,0.24503659908723638,0.5375698455523895,0.6250770682598537,-0.014620054720495393,0.619414953322824,0.5684235934557436,-0.12255600006311139,0.5989487182699559,0.3700251804222481,0.5100640898489126,0.5976176636459306,0.08828298587186997,1.0,0.06966810844731154,0.7113169449283757,0.5992745654322048,0.5928410859067371,0.2743969641821425,0.655115716178954,0.4894220600830992,0.523664097361179,0.022614933107454462,0.6158672733534377,0.4897915690902906,0.2431923333491138,0.05708686886768888,-0.03344767258468535,0.5597932705495943,0.4559758927630619,0.6169437156276522,0.1255611061257543,0.3271677088333322,0.6972024179825532,0.473066368874616,0.6712417368876271,0.690425363512128,0.8184884847953298,0.3407475068482554,0.5649630327799854,0.6211834310571356,0.3736926969575694,0.5908492018820867,-0.016070645903766258,0.3257985157564568,0.727700450731396,0.5835967310337863,0.33841633974247953,0.5715935968309249,0.7271409665379365,0.5285612168618283,0.6790227241686946,0.5640546973477057,0.466424048822761,0.6716616746059907,0.5284104229935861,0.503204883359785,0.4309819980766912,0.5567207571464609,-0.12476312739165175,0.47561221941342047
Thal_AV_L,-0.011047806776925224,0.10980169176878773,0.02592410675106654,-0.21660908003716348,0.024569010726292036,-0.08245875674386872,0.14274055996609755,0.024873616101679347,0.1555710008691195,0.01236869883591181,0.08502228122498365,0.06713121178765888,0.3489271739931186,-0.252801231738021,-0.05680759093157929,0.11047933298103182,0.45742299329429575,-0.15841873892271757,0.03195168469749246,0.20882940844278414,-0.14811663272011674,0.029439350622299614,-0.04705218576583536,-0.22311867195998605,0.24699013517138232,-0.10761025242820735,0.22002066709438056,0.18500966290731546,0.08961313555950431,0.18141843472772826,-0.03134531894607237,-0.2002309074107183,-0.09572651926602424,-0.08661012249255401,-0.17162781226261892,-0.27583847136870543,0.3605586181315108,-0.07505591367976033,0.0041330887494110576,-0.0460394278126126,-0.12075743269543118,-0.22416100654190807,0.22456022660837796,-0.1401178081808005,-0.11244539418761593,0.03952272715790722,0.05520027548326919,-0.01716474109906884,0.02220897034005993,-0.16163670525704052,0.30974941538031475,0.0340158289569545,-0.21879383419829687,0.019600713675526706,-0.0026036039549923503,0.13706329170311993,-0.020172362188743596,0.06966810844731154,1.0,-0.25652290060397914,0.1016581453022077,0.06663075354741017,-0.03190528178703519,0.06845344543488546,-0.1963197500812399,-0.0014011339118508055,0.41167962002136116,-0.19879799677759885,-0.1619843379036619,0.6247124260265292,-0.00472611224453853,-0.02681636176332516,-0.106206583285562,0.30126449627297713,0.06047920332303054,0.2681274046563714,0.4300790082378121,0.18710425486861887,-0.1933222815426696,0.13733634134060219,0.2642750003283003,0.13383496699043346,-0.13603302933720124,0.37690329609409146,0.1491627971134586,-0.058319671356851545,-0.15218162026736154,0.488483869519885,-0.15555559508209252,0.13232359607990193,-0.09340672618104766,0.2624502931381246,0.004503218454292561,0.20655599962652305,-0.10458543380720023,0.04894440660132278,-0.1709801932991566,0.001273075520339835,0.20813977866063613,0.10255285631596339,0.10045690641825185,0.029037707364025993,-0.04761222959780639,0.18981724203359157,0.07322862239061287
Frontal_Sup_Medial_R,0.5285941792844207,0.28577060607724075,0.6327979700725115,0.735813485396647,0.5992273300177524,0.478282397829127,0.40765883240589035,0.6549157738182925,0.2558069407571231,0.2751643311268295,0.22726125375662887,0.5553871559455252,0.21893218490188415,0.7815231959972573,0.6231013700643917,0.3548821432094492,-0.08441389173313417,0.8308603029246396,0.46415427660179964,0.30655718990266073,0.8991861834430812,0.5715724642172364,0.6511614101604627,0.7503045577559936,0.04114991325438783,0.6576317513246158,-0.21146165241037718,0.482548221343051,0.38495036612427386,0.40160720194464133,0.560700869510398,0.530781932094285,0.42197979604962393,0.6609277330971692,0.7142315892316996,0.7174741602598266,0.1539805418488196,0.5739829128157506,0.5433312091647291,0.5900356879230988,0.7357492790402244,0.6927766936058635,-0.11832227017700532,0.7636011861694794,0.5781755922780969,0.005057282895236155,0.4701814681505495,0.6670810644402364,-0.09335289536497036,0.7866832673500311,0.346569690806327,-0.20052754313914484,0.6066531757465289,0.34739697252468327,0.2739280211269078,0.4246426962007487,0.07815342365920258,0.7113169449283757,-0.25652290060397914,1.0,0.6065736717619917,0.3769086795301566,0.3282435700543671,0.5456543463983103,0.5805801947462905,0.5035695957270744,-0.22679914503257734,0.7260696735737479,0.521664237404171,-0.05877842102030394,-0.05483681898785546,-0.022230507822327845,0.6508677674940697,0.3337819497998786,0.47893444456141504,-0.03295080088211008,0.058323963936946124,0.4768700319811522,0.5938286572732702,0.44719178163646023,0.2807863264200534,0.5928381692351627,0.45323763186946886,0.32126821074726003,0.6039944212708976,0.370239764020474,0.7917410002906287,-0.2150097506035409,0.4044973357005148,0.42573208028526344,0.5689350025358337,0.25503701031904175,0.5250795568430467,0.4918978895778757,0.6320292815256289,0.6035470068256868,0.6923283165716972,0.3842221786270883,0.5242444810556567,0.37222054786174,0.3443906551666503,0.32039715802482127,0.5586248312622407,-0.17027632062694195,0.34955908885791337
Fusiform_R,0.5981502577037253,0.3454314362850202,0.8520287423683689,0.5484380723283686,0.8421423782538086,0.4918106193669668,0.5117115529246133,0.8138472520731562,0.37060508813458826,0.19697825560797627,0.3869299263618699,0.7060039037769513,0.29880293206146386,0.5859644656962618,0.6535061063413564,0.43971451541410006,0.08291153920304557,0.603936583537244,0.6273961214343234,0.4542634299166983,0.6120452751843344,0.7372632576522058,0.7918782644691196,0.5900682168686545,0.3122308480250259,0.6889501661564693,-0.010026244172842922,0.6039056165018339,0.41581777027488126,0.46605219808911286,0.5235810970645984,0.5816458980700895,0.549058936449832,0.6671021594934108,0.6834821548171055,0.5628066469340085,0.40314463154288016,0.6057724470584861,0.6877085247190006,0.6433302511718418,0.5336619696638726,0.28567366366829217,0.18443118302990236,0.7823374472352904,0.26081066578815904,0.19933258302009582,0.6606727861832239,0.7925037193061718,0.02955660031134272,0.7541474479478546,0.6438218732452237,0.031039294371248864,0.5681880828115236,0.5841575749740003,0.29080515468074636,0.602770178303845,0.1908283784735966,0.5992745654322048,0.1016581453022077,0.6065736717619917,1.0,0.5321858001425163,0.20583916834106947,0.6048686119056254,0.5070755613668625,0.5614992144999882,0.08522021450755683,0.70914998846431,0.4656076162604749,0.38501651012596744,-0.03402041870438361,0.00886148305329775,0.7745839438962604,0.5905499421567516,0.5538367896022929,0.13841942984877317,0.36141420288226556,0.5915635653146445,0.5426573020540573,0.6201668292719653,0.4886838112357363,0.6258391281977334,0.42707663338410984,0.5972229825343761,0.7818312299510306,0.4672759178989532,0.4977998128769494,0.21682638565946383,0.24951989369839656,0.4803553338643074,0.584304652057624,0.4081753335990475,0.6579772687572326,0.7216679219319443,0.8074649307132272,0.36589206907485866,0.6361255760752754,0.5691628868432408,0.6746986913969517,0.48668151748777605,0.43697978544649735,0.42626517880173437,0.7680653263434692,-0.05617447007032174,0.3800445907192542
Olfactory_L,0.5458575293467626,0.48206993867204123,0.4557001602697504,0.41044888560667336,0.5481988109574141,0.5230493113669903,0.5541762602722508,0.48786182941675427,0.6469966680010403,0.1701803818466251,0.041122935404542794,0.41450611612500804,0.3331279988405236,0.3306535451803228,0.3766553431605919,0.6024266487542468,0.2086034701747226,0.37695804080340284,0.31107418606127213,0.6271008989078981,0.4936032410955785,0.6121479623369563,0.29570782304597354,0.49719701851022463,0.28882180632592536,0.43117299442518775,0.02462701237827189,0.3285123052851053,0.34820383694310525,0.4087739556646127,0.7128708851423677,0.33845721371522414,0.3894271862053851,0.6492377043840267,0.3758963044155523,0.190767220637692,0.45383236773857405,0.7562966065021374,0.3439742404920148,0.6256151729279235,0.30447761420827063,0.31271951803714193,0.1221509085481367,0.34660457370245573,0.18839967696618756,0.499939079606248,0.5277788936484401,0.4876984319152628,-0.015542533046929166,0.39050138832027775,0.6138966337115742,0.028619730394427455,0.5387922805798274,0.4814054065589222,0.4700775327408121,0.548540926000412,0.21438600618410766,0.5928410859067371,0.06663075354741017,0.3769086795301566,0.5321858001425163,1.0,0.16111820150316594,0.6583388940527343,0.38932054573837704,0.33294963429943963,0.028037706557801217,0.40430986121534546,0.4058016654515945,0.34951948299988533,0.1614685396219287,-0.12040221423545448,0.35112733387463047,0.5673022478267727,0.5400146613411696,0.15595779555712944,0.4115417043454604,0.6892529512116995,0.35050163611469537,0.5876141570061099,0.6775437225292557,0.6139391705234082,0.1969431657054248,0.5203217425040726,0.6008743530240505,0.22102731962904423,0.3481702827583519,0.04481470443244044,0.2591936168357614,0.43830432624783644,0.40224076640595063,0.27437743033755074,0.423494793556222,0.7438530650077577,0.3201719511990163,0.19399675344917927,0.5185927398626434,0.5786361113677161,0.4041639061947114,0.25987968775312176,0.3648923007634207,0.5379266278726261,0.4430172837530276,-0.030440303287689784,0.20993477338120606
Postcentral_R,0.49906343939120806,0.1678805642932014,0.2767395086268755,0.015270624021664944,0.24463674956779508,0.6381393537523109,0.36373532914467116,0.205715041577234,0.4980700013424173,0.9540868265740642,0.03596916172629855,0.2845254498783925,-0.04718432303178094,0.6272621066536247,0.3188316532214299,-0.007741440427902889,0.10465647856155096,0.08981584758996505,-0.12677423610355473,0.04603719008805278,0.4709277669202315,0.27287983581840813,0.053887469527699884,0.19534769189643783,-0.2512042865887224,0.37906561275425077,-0.2885772123327527,-0.13052621500101935,0.0027002468416959455,0.17520238158179896,0.0556567465639534,0.3612922513014529,0.2976928358404108,0.1834894871689338,0.3230389429781445,0.22875136650840763,-0.13558355648961892,0.3098313531176569,0.07822488100125925,0.4320709789331375,0.10602370890542095,0.20587271706899804,0.2339626030358351,0.15385905327266225,0.07279614626698694,-0.0737109106394128,0.5880372095193542,0.26165922390823704,-0.16858538291706007,0.2297814061989377,-0.0792619073797544,0.011487996847746526,0.15571827224383242,0.3471427964353408,0.024605214210404132,0.16662771008365188,-0.07471475570933422,0.2743969641821425,-0.03190528178703519,0.3282435700543671,0.20583916834106947,0.16111820150316594,1.0,0.33602266849519274,0.5210111189019665,0.3925135901037328,-0.11429664423201853,0.5282788860416937,0.6987912034328649,-0.19498745435196685,0.035074378131745194,-0.16260230936097314,0.297001152569168,0.3844145498024337,0.614545020069054,0.14849593549569104,-0.19877530336965352,0.07643445915059803,0.21304635498794414,0.39484542564172337,0.21226568716657337,0.10731906826959148,0.07324288836938962,-0.07743965666681596,0.11582103579007022,-0.15331236984906682,0.519830616226228,0.15840337831878312,0.9311033954120422,0.42048486670329593,0.08314317926089965,-0.2090898347183066,0.6943038920652719,0.2568175706653399,0.35210366499576534,0.024697040281772,0.3551008604976774,0.1922052037826737,0.5029317866367595,-0.02027575074322768,-0.08869078341796394,0.047725363271537515,0.26257607684713286,-0.17249795235433615,-0.16987005735427407
Frontal_Inf_Orb_2_L,0.735967783146388,0.34626454021287434,0.547616786503398,0.628213135419927,0.5420332657385298,0.6679324870106876,0.7221603365274465,0.5193807491784811,0.6203071412487913,0.28414942339747135,0.3433671523390157,0.431405649220572,0.23812828224771887,0.5990201236746332,0.38243933899371374,0.3794348423995132,0.13749921604747864,0.5826632907955634,0.25892965466507545,0.4495082733864779,0.5734054780312479,0.7151635296464343,0.432009328280841,0.7305305225811304,0.06810186029671025,0.45689026094082674,0.10237456323671362,0.3864256171492674,0.21531173523888242,0.29951398443015964,0.4932820025455216,0.5646893411310006,0.5018519881140104,0.6698159385178849,0.4450885296936304,0.25850312451840496,0.2515986062489523,0.6407558536244309,0.3819459264471276,0.7925849647823133,0.2684474777716056,0.33080367970137586,0.005118653332335444,0.49613611929939067,0.18253707645783365,0.19142852899362958,0.6970047182676731,0.5367340489411436,0.024748710783887202,0.4754104760392171,0.49575730436962473,-0.09217925155872274,0.45377984408562005,0.44106943482595923,0.21428365209340605,0.6888714522724044,0.1798422459224126,0.655115716178954,0.06845344543488546,0.5456543463983103,0.6048686119056254,0.6583388940527343,0.33602266849519274,1.0,0.5136449048166921,0.44192222857558466,-0.011429696435659952,0.5613866075400145,0.6639923476615665,0.21046509761131332,0.11258670867002207,-0.1677934918757632,0.41572485695712014,0.5761031926673457,0.7675612793630646,0.13426861718953478,0.273765826443057,0.6150160846245644,0.6521238643271382,0.7960662559923786,0.6428664873544058,0.6515851675690902,0.47569712366730255,0.4408774195263886,0.48886518690740155,0.2975040561982441,0.5699307807840094,0.0884259254885923,0.43038143315504196,0.6491943377916517,0.408755166673265,0.0918110917381259,0.6662730478627913,0.663816945672061,0.42112388518945243,0.22310045930897537,0.7961591479965222,0.4946098566358807,0.5465667423147342,0.2182461325335334,0.1840500965994668,0.39650212445362437,0.4698737427490076,-0.11006070705693259,0.17012451696706957
