,Thal_PuM_L,Angular_L,Precuneus_L,Rolandic_Oper_R,Vermis_10,Cerebellum_Crus1_R,Thal_PuM_R,Vermis_7,Pallidum_L,ParaHippocampal_R,Hippocampus_R,Frontal_Inf_Tri_R,Supp_Motor_Area_L,OFCmed_R,Cerebellum_6_L,Thal_PuL_L,Vermis_6,Frontal_Sup_Medial_R,Olfactory_L,Thal_VA_R,OFClat_L,Occipital_Sup_L,Calcarine_R,Cerebellum_9_L,Thal_MGN_L,Thal_VL_R,Thal_VPL_L,Thal_VL_L,Cerebellum_6_R,Temporal_Sup_R,Heschl_R,Cerebellum_Crus2_L,Cingulate_Mid_L,Parietal_Inf_L,Lingual_L,Cerebellum_Crus1_L,Occipital_Inf_L,Cuneus_L,Thal_LP_L,Cerebellum_3_L,ACC_sub_R,ParaHippocampal_L,Temporal_Inf_R,Frontal_Mid_2_L,Lingual_R,Parietal_Sup_R,Temporal_Inf_L,ACC_pre_R,OFCant_L,Vermis_4_5,Thal_IL_R,Heschl_L,Fusiform_L,Cuneus_R,Paracentral_Lobule_R,Thal_AV_L,Caudate_L,Cingulate_Mid_R,ACC_sup_L,Vermis_8,Thal_Re_L,Thal_IL_L,Rectus_L,Frontal_Inf_Oper_L,Hippocampus_L,SN_pc_L,Temporal_Pole_Mid_L,Thal_MDl_L,Frontal_Sup_2_R,Amygdala_R,Angular_R,N_Acc_R,Putamen_R,SupraMarginal_L,Thal_MDm_L
Temporal_Sup_R,0.44979112794435977,-0.11207352468551866,0.6043629199245323,0.8060690048858986,0.6098364799001222,0.7321279993840925,0.34741766093613,0.36550974394178737,0.1283969044146775,0.2662430785464687,0.27708196310710076,0.6791605961750786,0.5911209444400948,0.31134724827143134,0.6674413264228337,0.08688604069382264,0.5729386762633578,0.5250795568430467,0.423494793556222,0.21148580963578315,0.6285929275654892,-0.09891511536300336,0.7077227381216739,0.6458512974353608,0.04019472372417998,0.29096356024179126,0.006614144658932701,0.020074830443112677,0.6885272539601599,1.0,0.7406652144634348,0.5497605883032332,0.777841967299901,-0.07569110286614356,0.6451128328629062,0.6475689058546726,0.21051319912183225,0.5301664267160552,0.6782246669707801,0.28971565737710486,0.5953683841837905,0.11533424860976726,0.21313433631877904,0.41181717733045414,0.563092071115563,-0.033828325732580815,0.4578144002046177,0.5715935968309249,0.4945551112459263,0.3058469395907366,0.12814438234802925,0.7987166177875556,0.39709338984754994,0.3219338663988798,-0.06608168727183023,0.004503218454292561,0.19601413719287003,0.8114759131253596,0.6900200036536025,0.3157531703645706,0.14810581934660935,-0.011522444360265532,0.4179386496835666,0.6457294096678321,0.6269239282674897,0.19082340365165554,0.5171451301788114,0.344595944988492,0.6037981939373624,0.024793253355747523,-0.026847987274012733,0.4031952870138762,0.04386508359487591,0.349114307567632,0.2771107267426858
Heschl_R,0.5949319492957592,0.016839346595326814,0.5306813561927387,0.8270676314316803,0.5161440228051917,0.6948708877872362,0.3340954653526703,0.30521978941562955,0.20819185695890235,0.2301014058506069,0.18962711754182923,0.5088104541680903,0.48726207888236295,0.01565923823130648,0.5896717948069955,0.24529281434271816,0.5444983293197714,0.530781932094285,0.33845721371522414,0.055801956188016574,0.6076130771722669,-0.12259290077397222,0.6249688722464729,0.6216902841680133,-0.0053395699039149,0.22458739809297412,9.584608711399059e-06,-0.08386178811751356,0.643933168639025,0.7406652144634348,1.0,0.4167928052136021,0.7241141130495076,0.06775909508326541,0.5192368792990365,0.5094936020209095,0.07919718996049699,0.4195725557655722,0.6694913876198516,0.2562923927077078,0.38991252227117584,0.17054568947396456,0.3350850929829967,0.6357754142317465,0.42882506440243334,0.013538894221452703,0.34460360271334045,0.4138089693875506,0.4904641346178527,0.32378329681045553,0.16549195724798588,0.7648607566301232,0.3176716870582693,-0.034053900658630926,0.009171092302954167,-0.2002309074107183,0.11970806885949312,0.7071304092286462,0.701350607123395,0.35939721208676173,-0.0106959686931693,-0.13592686969489118,0.3772158288088817,0.7534523979510547,0.45283750697044906,0.14055523828479125,0.39248925744090035,0.1911380047736867,0.4299081853072993,-0.08586674107105487,-0.05654678206326017,0.5497880353397692,0.07753128743054086,0.5355489308420472,0.2202406301320231
Cerebellum_Crus2_L,0.6050953323090604,-0.30940530821684503,0.7142423106760523,0.4328840042768537,0.6448947931359362,0.7370610174434713,0.3432016199225367,0.6137047103137202,0.4199771015206367,0.33425890975917955,0.24271052053864847,0.4649588681236007,0.43649264124191944,0.602375507049946,0.7769612230468439,0.19113976261685664,0.7061660744847437,0.6231013700643917,0.3766553431605919,0.17669240471291742,0.6086509402131567,-0.3339502050549663,0.7348409011953241,0.7389258870677979,0.10366264893674229,0.35659643461734775,0.36619685964978943,0.022406352555264793,0.7703848505656383,0.5497605883032332,0.4167928052136021,1.0,0.61628891144899,-0.2847327134637273,0.7489643124790822,0.9468877926888337,0.5991340924284815,0.44504694716750226,0.5352860470833979,0.49435587569177475,0.31562822552834935,0.22308032022947408,0.2098635095596841,0.3576442545105917,0.7720268799261812,0.07178215279393717,0.7632156421963231,0.545581125481818,0.19973767819871627,0.6738895699430775,0.21175751192250353,0.4384006365903727,0.614039517111854,0.1115973656275509,0.09837873545445101,-0.05680759093157929,0.37905070654435574,0.5868910090048581,0.5028559012428172,0.6029041301368794,-0.05231565016421802,-0.23120279315333386,0.5721099796442146,0.41670235487640195,0.5465836992840589,0.4056644685922511,0.6477999351516659,0.12913915498372555,0.6360637565241967,0.07134502866375074,-0.31285581307924337,0.4781317315199387,-0.043665735313025235,0.00016250057646647226,0.4518493448919332
Cingulate_Mid_L,0.5973081276706581,-0.11516883202500437,0.848004519532059,0.8469851112051615,0.6243009957084371,0.761320428894713,0.27796866770308465,0.38407788370380536,0.23868951931532445,0.20113327996119393,0.1793742040803098,0.6980523679236463,0.7476843606520831,0.26122324912961353,0.6610274442108776,0.14678523553066536,0.6219388669422795,0.7815231959972573,0.3306535451803228,0.0627878414319371,0.798484402438181,-0.13628619676370357,0.7455721370983014,0.7238520683779675,-0.10817739707023052,0.3058474859862944,0.07357854941167022,-0.2192644473193422,0.732932571087367,0.777841967299901,0.7241141130495076,0.61628891144899,1.0,-0.056744021073059626,0.6564149488920803,0.7085105708374042,0.19277295731994737,0.717252559670336,0.8219340762078922,0.35819734253453905,0.3748098354651378,0.05510704978539566,0.33510993245479437,0.6563812218972508,0.6266861849802613,0.061944664530545396,0.6002803157133777,0.6080899440699692,0.4532713140695003,0.5811829272474978,0.1848449216852491,0.7104301573832987,0.4363397838073124,0.19165851652380378,-0.07262562505167722,-0.252801231738021,0.0792919657439121,0.9760296404157556,0.7645629007449087,0.4156354894856368,-0.1780438744375333,-0.33512338609953785,0.5219235741206825,0.7784809930978227,0.5247938310771914,0.25314393202493374,0.5572384025056782,0.08304360050782744,0.7120149782762176,-0.06884176143186495,-0.11725112162185375,0.6433415734629297,0.01055636742305654,0.3753544813005851,0.394144222790013
Parietal_Inf_L,0.009474490124827078,0.3740590886347657,-0.03795311485954513,-0.020518743962005207,0.0014323605744636114,-0.002202974143952561,0.038046193161122684,0.0388823204644985,-0.06571841691376505,0.037905018657932804,0.1354312117955671,-0.11020208647846934,0.1407841779944575,-0.25404933968436555,-0.04818672609681876,0.05253105469036784,-0.013364714455457642,-0.09335289536497036,-0.015542533046929166,0.20565106829922825,-0.15865978148708168,0.4137233113974925,-0.04173012942209317,-0.029593836242270546,0.08255322085463429,0.0804034303608714,-0.09212337956044213,0.16556967393800345,0.0167515112731563,-0.07569110286614356,0.06775909508326541,-0.2847327134637273,-0.056744021073059626,1.0,0.028300515372303093,-0.25765403320251323,-0.24213006359175188,0.08615361889259467,-0.0512355444059666,0.1273052409109703,0.0740206575834889,0.1307348333447359,0.1743993992042054,0.1826195710175086,-0.02509196231904293,-0.03645499895220014,-0.35924513413915365,-0.014620054720495393,0.19278183421309453,-0.09286160074035732,0.0893240006575316,-0.025427205926841917,-0.027719851986648603,0.05463080164215427,-0.1172045919830079,0.02220897034005993,-0.11342652048229558,-0.07626142908399929,0.01039643244601669,0.041353187391679765,0.13904839085378798,0.34017704304817636,-0.241600648870174,0.055319296266554095,0.014514907201348182,-0.10657101108736401,-0.210874090063913,-0.041316568408092266,-0.16454578323294589,0.09961908024931265,0.3192538949485907,-0.08169165551401403,0.19625679707297108,0.4665059438048783,-0.03349200111478602
Lingual_L,0.6179311207535115,-0.040231680645987936,0.8235607135538985,0.5091930075189104,0.8201691242061092,0.7498266192952519,0.44914474587197184,0.6480700752062829,0.4015028934604276,0.36886499222563796,0.41809659860425685,0.49136134767584005,0.467189359614341,0.438353190999738,0.8931830576408869,0.2319407758519496,0.85371872789537,0.5586248312622407,0.4430172837530276,0.2756914284311048,0.5801352090994227,-0.05611682213040653,0.8719011941118225,0.8239369752016323,0.08402125119956436,0.5136678264355836,0.26254491377899475,0.08947379910976594,0.8846452500329575,0.6451128328629062,0.5192368792990365,0.7489643124790822,0.6564149488920803,0.028300515372303093,1.0,0.8054339749087843,0.3463817626477323,0.6385459701613106,0.6170294065447534,0.5265074272694219,0.46258141775685174,0.34194531385320615,0.3461659178209459,0.5181873812969544,0.9198500595727481,-0.009525837876293181,0.5483211532013113,0.5567207571464609,0.32489830748123805,0.6432804878361374,0.3044266820026445,0.48670180297574317,0.5478994043145711,0.19540186561165948,0.014725428006428608,-0.04761222959780639,0.2686554604633575,0.615892130784349,0.58480934979848,0.7162600243880078,-0.010861340556640545,-0.09765174213149323,0.46832890933380344,0.507446211125888,0.6549248614102211,0.3306831971342602,0.5418980885171913,0.15718147523990794,0.5460951875653484,0.22511023618553017,-0.09338892622996021,0.5044645966340573,0.0954689176394526,0.31405910515354174,0.5037203407254157
Cerebellum_Crus1_L,0.6121375961927067,-0.23917936889591926,0.7570394612098379,0.5501820743425317,0.6912541362849721,0.7902144915263112,0.29712217459781076,0.5985059524479871,0.4528690061118938,0.3076512583109423,0.22582586312099812,0.5164596446452633,0.49170515817952937,0.534173001628049,0.8530388225572082,0.24706347897631312,0.7737001167035874,0.6576317513246158,0.43117299442518775,0.15968210689643197,0.6875141477201184,-0.28895403098359157,0.8006062139153439,0.8211977926803661,0.0706665308363234,0.3518408869354407,0.33097119442956124,-0.010202347806100031,0.8348973646243325,0.6475689058546726,0.5094936020209095,0.9468877926888337,0.7085105708374042,-0.25765403320251323,0.8054339749087843,1.0,0.49274518073387547,0.5194696424764029,0.6712347446945944,0.406072527850326,0.3716788838029056,0.2262786205224536,0.21070088619092686,0.42991561901363623,0.7997849455737762,0.0899260166613111,0.7678760705650388,0.5399559619139481,0.2596200346867356,0.6563589066947796,0.13582118372774488,0.5286261350157132,0.5843019644954419,0.12179609646937242,0.06178544425287812,-0.10761025242820735,0.3950213145001276,0.6878477389236624,0.6082998241885839,0.5918449897958689,-0.08561021827815161,-0.2521063504050711,0.6009781350039387,0.5087293354449325,0.5688063401743814,0.38462025815618184,0.7246860583919448,0.11761836140073571,0.6407549775886305,0.05485914069031959,-0.25496870338898,0.5166028543572143,-0.029629774980544317,0.08757270807580074,0.43166281923754174
Occipital_Inf_L,0.2255116300307298,-0.3165149453924427,0.2986149438357857,0.09326243415529019,0.1916551282334383,0.2669340842531326,0.2105338637488285,0.17390988537993793,0.3069636878558578,0.18956435985162312,0.09115525883192738,0.3517573497582646,0.1989379777054297,0.4365083886144163,0.2755096931100515,0.11609279898416743,0.17294981761870404,0.30117810000922596,0.2520101732490892,0.10894113649585016,0.26701516054057367,-0.24571146377510972,0.3696686386700981,0.20756741123948103,0.2783570706935253,0.03603480579159026,0.24160642861299353,0.155364411988984,0.23213796090379618,0.21051319912183225,0.07919718996049699,0.5991340924284815,0.19277295731994737,-0.24213006359175188,0.3463817626477323,0.49274518073387547,1.0,0.17996724806722594,0.16510707331464664,0.45980373583819667,0.17031248171791938,0.1045357227936494,0.1319085778087386,0.18593472141176706,0.3071114636329048,0.1135869677989042,0.5477075306682729,0.25966183845726387,0.07602135593813328,0.39850462716382595,0.11345342435488281,0.1394447585162022,0.6227602021191655,0.24275652056167876,-0.044080399880737926,0.018610500230762432,0.35818903735292185,0.1812514038172245,0.15864939790632915,0.13249809437451732,0.12202021127251153,0.001804039374887077,0.31680146433345785,0.22033053214336357,0.2854896052292705,0.2778081555694529,0.4146944069812466,0.045386429231212014,0.43126426214417396,-0.02377286405797139,-0.24112209301281484,0.12197260426180591,-0.10471806481288017,-0.10903415715547965,0.2288907148098587
Cuneus_L,0.3640606460411603,0.13406552404708313,0.7599475505595991,0.5312702661261959,0.512485689355467,0.6451667316458569,0.1558578510302275,0.6044534231196919,0.25485470416527445,0.3375732101779272,0.2728114871939994,0.4850936427076685,0.5680392321310299,0.24860481887762112,0.5514623956447795,0.1340243164190506,0.5256785238098435,0.5035695957270744,0.33294963429943963,0.22988911756593702,0.49952870536936933,0.30295671246434475,0.63713613633723,0.6164212767318771,0.0785940438295196,0.39758355944479884,0.21023743478340473,0.08328527542076133,0.6486641310699035,0.5301664267160552,0.4195725557655722,0.44504694716750226,0.717252559670336,0.08615361889259467,0.6385459701613106,0.5194696424764029,0.17996724806722594,1.0,0.5880095683984019,0.3800144113673825,0.3427452672602202,0.20857155854762777,0.40966610918012947,0.47470008898016197,0.6195463937927126,0.02602423866655369,0.3496617432179881,0.523664097361179,0.48006191520665353,0.48240638382343237,0.27213888702259176,0.42843107065393965,0.46893305852653433,0.3697301192968036,-0.12276957884367368,-0.0014011339118508055,0.14432165645488565,0.6745090785722091,0.5328082948814384,0.4176500514903562,0.11251960952031263,0.03426600021902938,0.34293542825348733,0.5913144880620597,0.4772172796078496,0.3827448164745231,0.39775800757539787,0.20984301837466207,0.46983591269892855,0.1185341560684933,0.1018834521901598,0.554458341848346,0.1677728983719987,0.4363653197156237,0.45643973193134457
Thal_LP_L,0.5079840674409247,-0.023685184359084187,0.6482221270074475,0.8106417717346752,0.5315719374720177,0.6503625191929757,0.2029834580171695,0.30173453958358704,0.3140841787442486,0.10619173272078652,0.05731648165960008,0.5426472796697782,0.5541946044006939,0.1601951148388528,0.6321711866014732,0.25026575104891163,0.5699234129348731,0.5805801947462905,0.38932054573837704,0.048864808523171537,0.69348508859056,-0.0871564707605764,0.6833726048032643,0.6319964932439429,-0.08351125935974522,0.22117102241355968,0.05029912387108604,-0.16306783542092265,0.6720949506726381,0.6782246669707801,0.6694913876198516,0.5352860470833979,0.8219340762078922,-0.0512355444059666,0.6170294065447534,0.6712347446945944,0.16510707331464664,0.5880095683984019,1.0,0.15123397243843711,0.33619560900889406,0.06058935063154806,0.1820118432715986,0.5503319494183784,0.5369333145634767,0.027044863478467136,0.5101074566073858,0.4894220600830992,0.3881864469291934,0.4286140424422318,-0.01098135264147181,0.7213083867517123,0.334569970182284,0.1604282510944515,-0.06311864746623815,-0.1963197500812399,0.18865364233499937,0.8137854529338119,0.7327292556284215,0.3424852631915701,-0.1546076334692812,-0.2997292837257632,0.49371159491407335,0.6753314508015162,0.4893126597239969,0.15853280913941625,0.5572975475644781,0.11843911845642559,0.5227146972523802,-0.08716530369408727,-0.030116915102605592,0.5235522412974963,-0.05371362396239248,0.3925349365467199,0.377453256080645
Cerebellum_3_L,0.5520336359588441,-0.16626510152724114,0.5620161431775563,0.15854109502384645,0.5712690610981337,0.5211534832626827,0.506764324036065,0.4355529065438672,0.27566647539566086,0.5495546541966969,0.5905015832249775,0.377458629709642,0.3796004591424789,0.43008903920728375,0.5105401521607424,0.11087211991705877,0.41455310142116636,0.4939769837153454,0.2759290717984974,0.3694577102227756,0.29489476322045544,0.030561350848290987,0.4899399072263548,0.5259815948900272,0.3061993632305485,0.45176659822942977,0.4157683361355936,0.2941944593856841,0.5572738269594354,0.28971565737710486,0.2562923927077078,0.49435587569177475,0.35819734253453905,0.1273052409109703,0.5265074272694219,0.406072527850326,0.45980373583819667,0.3800144113673825,0.15123397243843711,1.0,0.39369596301024185,0.4549721159112868,0.5940408564932994,0.40016082301175604,0.5578922998412966,-0.00999225542207507,0.39549671455447183,0.5030184799785276,0.30458292167362194,0.652940063633852,0.5564443751786445,0.14648082135243856,0.7250139433331109,0.07623142932522074,0.039111599878739745,0.09657726080870543,0.1614732413566356,0.32383107959871366,0.2974215860483841,0.5539725751136383,0.14963718134490098,0.1057677352529182,0.3211312741087931,0.3139081019334772,0.5226845749783264,0.3472836819803866,0.3444937918905053,0.19615268031209207,0.5109199814951716,0.3861165521646696,-0.16147151684460395,0.3683748888658854,0.3748750212540796,0.23135785861183297,0.5076297794524527
ACC_sub_R,0.32428986229364754,-0.023288183262466535,0.2890526962009407,0.43702405963339946,0.46216243807783924,0.4583317704233549,0.24512895147679817,0.31986801536054565,0.20771403373976322,0.483624505894296,0.5028396266058205,0.48763470166020156,0.4214504917657171,0.3035813999531341,0.5319410443483129,0.1095167488502976,0.3376140269044667,0.3337819497998786,0.5673022478267727,0.33291028006751616,0.3779606561249173,0.1218742632904268,0.3744969016747951,0.4748536059081774,0.23412193904504036,0.26743582951214045,0.22100168147850252,0.4181232775029603,0.5158332093545305,0.5953683841837905,0.38991252227117584,0.31562822552834935,0.3748098354651378,0.0740206575834889,0.46258141775685174,0.3716788838029056,0.17031248171791938,0.3427452672602202,0.33619560900889406,0.39369596301024185,1.0,0.3684518845783302,0.3239379654234043,0.360558518105868,0.35222493391525733,-0.0574833174429544,0.30529971593779387,0.4559758927630619,0.519655177557834,0.21853078800207598,0.16590668990894636,0.5311128298592994,0.5128177026588491,0.21550348078688997,-0.13660228975687644,0.30126449627297713,0.33826490150960475,0.4072622817327639,0.4737598567777897,0.19947459269875237,0.4868848731894618,0.30770303253169184,0.26865956713076433,0.4230986392193332,0.6398172666250325,0.25624567576462975,0.4709428203687674,0.5037838500558343,0.48963203321906773,0.3258822971701666,0.02052739225861038,0.19928321401830473,0.3285619360499415,0.2897833984904759,0.3820439405977237
ParaHippocampal_L,0.44739767385535045,0.2838242468043797,0.18224536139813097,0.03251841118657179,0.3853919110145707,0.2797016138350376,0.3958544968488758,0.4204889710032334,0.6597447376242953,0.8520153984805557,0.7704357571584118,0.14907821078168354,0.1382854492275703,0.3496003618625174,0.4750291456870607,0.4019905406410709,0.30052512557762145,0.25104359358733636,0.5883661291418522,0.5167200559727787,0.2205518585289008,0.28799509818078706,0.2477477334644537,0.4311811551731638,0.7183746161133068,0.5386624958492107,0.6630233448153844,0.6976713051470417,0.4467897296030603,0.11533424860976726,0.17054568947396456,0.22308032022947408,0.05510704978539566,0.1307348333447359,0.34194531385320615,0.2262786205224536,0.1045357227936494,0.20857155854762777,0.06058935063154806,0.4549721159112868,0.3684518845783302,1.0,0.5836740470093352,0.3540586885670287,0.40008621047752896,0.09337943608846079,0.24512503710297062,0.4741516395552997,0.5338440614877534,0.34863366730078726,0.4619593991693373,0.06893232267374345,0.6125866565477511,-0.11161753542318033,0.04316270920143244,0.2823389420144367,0.6141954950101275,-0.00033130555974532263,0.3077145034036809,0.5067528004299415,0.2691804196401912,0.4165316102505109,0.3997464417573999,0.2131291641784942,0.6374869364285123,0.6173830538958666,0.43575269856183496,0.2621699560214896,0.2463358075015051,0.672018530157927,0.09174237806210596,0.4606216003006772,0.6972824602492546,0.19024217099774782,0.4065295639612028
Temporal_Inf_R,0.4600380167489936,0.2574273295426435,0.42386249824187183,0.23229484059565364,0.45704633751120577,0.46662101426642527,0.48574870411839016,0.3314183375116011,0.34140544296829617,0.5742443254701262,0.6626219245704092,0.46588377685507365,0.32371333527403895,0.2472127895218981,0.4231903634564973,0.2524119324323767,0.30432073719175523,0.482548221343051,0.3285123052851053,0.41762086749711,0.34402750899403073,0.36110884182618386,0.3634826977394651,0.47592637525923087,0.4980864106178987,0.5694458595746934,0.45200731447431,0.488487243715474,0.46837033480117785,0.21313433631877904,0.3350850929829967,0.2098635095596841,0.33510993245479437,0.1743993992042054,0.3461659178209459,0.21070088619092686,0.1319085778087386,0.40966610918012947,0.1820118432715986,0.5940408564932994,0.3239379654234043,0.5836740470093352,1.0,0.49626530668188756,0.4361714684493336,0.10958474370384405,0.3005976276461889,0.5024239717642867,0.6137336391399354,0.5570293179398532,0.681998311839993,0.12205501590993834,0.6519009477031166,0.0009988314198517137,-0.05883298198780058,0.18500966290731546,0.18243409784503656,0.2902875935902282,0.3067128440748398,0.44325865896499106,0.15742896071751145,0.2960688199143728,0.31677357273504275,0.45110503564364124,0.5652096583972219,0.48569748048818906,0.28883085598531516,0.2832860707177097,0.39042400938247485,0.42420338461396623,0.09467410544036572,0.4704711407632647,0.7044009664403368,0.3425338286651607,0.42012578584972016
Frontal_Mid_2_L,0.5905847122151207,0.08823598966507147,0.5942687142653422,0.5457753798948567,0.4411155019115492,0.5165112230290528,0.35659928801655705,0.2287763737266324,0.43617558726489475,0.33757998563105324,0.3186038816529069,0.5761732571350856,0.6222309988690159,0.11071383600574283,0.5299675191634082,0.29954763601721945,0.40884550731695735,0.735813485396647,0.41044888560667336,0.12702577231862894,0.6968055559296478,-0.040102606946087145,0.5342115855505712,0.5782467351715032,0.032726335175773925,0.30851804249141235,0.1589130278663672,-0.027193771517553946,0.5690687285255416,0.41181717733045414,0.6357754142317465,0.3576442545105917,0.6563812218972508,0.1826195710175086,0.5181873812969544,0.42991561901363623,0.18593472141176706,0.47470008898016197,0.5503319494183784,0.40016082301175604,0.360558518105868,0.3540586885670287,0.49626530668188756,1.0,0.41516366301971136,0.04407982723650869,0.45777599944096853,0.5614596516848968,0.5149862213219011,0.5474821546963867,0.3040319975425865,0.4530025820155631,0.5038229449999039,-0.08872696818895215,-0.0659640153615548,-0.21660908003716348,0.1829874852460372,0.5608301393576587,0.7124403980307382,0.4600144679645777,-0.17083102011585505,-0.20889415032048017,0.44034966784401336,0.8102434089730878,0.4416134868306904,0.22042211966586586,0.4535968812338535,-0.07475999816958223,0.6087421309715424,0.09087161083492404,-0.1424163948328167,0.5636833143772862,0.15078567396704162,0.5511245862508353,0.3760649676776436
Lingual_R,0.6691833853513378,-0.04380401744890204,0.8507192081108629,0.4310743771457555,0.8432445609107279,0.7219112204797146,0.545256255826254,0.6888701572710932,0.4052144282808499,0.41069035882564703,0.47112221715205665,0.4566837255297978,0.4106314334765494,0.5265228845259831,0.8771186500818962,0.258584073829006,0.8615281700923324,0.5643384712264564,0.3563481214859674,0.37408165960317447,0.5095964403522465,-0.0027018683206532224,0.8371077050603768,0.8305360560110842,0.16572423838004038,0.6667420777334183,0.42248043041521754,0.14442718228038975,0.8732544307397326,0.563092071115563,0.42882506440243334,0.7720268799261812,0.6266861849802613,-0.02509196231904293,0.9198500595727481,0.7997849455737762,0.3071114636329048,0.6195463937927126,0.5369333145634767,0.5578922998412966,0.35222493391525733,0.40008621047752896,0.4361714684493336,0.41516366301971136,1.0,0.05687779577720572,0.5677530196667016,0.6155294849127887,0.2847171951716476,0.7568907609049751,0.43867533935914377,0.35711709227461297,0.5583785111435334,0.1991370244692885,0.04976586941823434,0.0024821147892080397,0.2653115915835184,0.5922974713463444,0.4875191061473684,0.7699386982530999,-0.06767780780176301,-0.10243448567955982,0.4899734497243814,0.3717154527914491,0.641401434621682,0.39624619742866535,0.5012255455375912,0.16904085889666487,0.5379764782057351,0.3008615345763748,-0.11605148259985634,0.5438223183681631,0.21970746436410005,0.19539749499408093,0.5380311705402824
Parietal_Sup_R,0.09993328633885645,0.030427983239789715,0.03866197486115621,0.09249769757190608,0.006835776286856034,-0.005177850528688537,-0.018514370374619962,-0.03506716149346881,0.16388770957900392,0.01968683170498313,0.04046642724084147,0.025772566870582887,0.04815159162222842,0.15981759563664844,0.039985215750370603,-0.00042690978449525793,0.03721902363098709,0.048325947945781406,0.045171418718284194,0.09902200986386499,0.0664309663074465,-0.06347206616322759,0.004138745869534005,0.0481630937742621,0.21911526284266142,0.037485989153615354,0.2298566140875788,0.08712237188986593,0.016027912775646788,-0.033828325732580815,0.013538894221452703,0.07178215279393717,0.061944664530545396,-0.03645499895220014,-0.009525837876293181,0.0899260166613111,0.1135869677989042,0.02602423866655369,0.027044863478467136,-0.00999225542207507,-0.0574833174429544,0.09337943608846079,0.10958474370384405,0.04407982723650869,0.05687779577720572,1.0,0.1348426071250928,0.053832794788431004,0.12783865439768313,0.1453967810576923,0.013485039749124164,0.05522884046794491,0.1428467164512054,-0.009702251618721566,-0.0962257925902875,0.10199484870526768,0.08559819497124845,0.0709070564572929,0.07913837843060803,-0.033167140699893294,-0.08222655376278228,0.012459056629831575,0.11475203743296365,0.05043295216815324,0.015387036832142865,0.10958563339456985,0.11899973534202957,-0.0036580509214681318,0.02874736350808314,-0.028414228802434598,-0.14771373677028676,0.10424263327946336,0.12810160975711077,-0.06646872715194661,0.15877623407218663
Temporal_Inf_L,0.5691050965941524,-0.36848600726499975,0.5823970400168207,0.4748641092263396,0.515213709849266,0.46192501713708123,0.3182380011368659,0.32682536915527244,0.5345391709070068,0.3892829449844863,0.2822697483831626,0.6466066972462869,0.46193111471921916,0.6196596156320793,0.629299198878802,0.2335291006743705,0.5325006326403864,0.6985298337257476,0.5482225325668088,0.1337927408503249,0.8144434829534407,-0.3848489121767304,0.5006971044854599,0.6069321498504026,0.1472612140931471,0.354956475992486,0.3076333004481935,-0.018357841280776634,0.5738835993143108,0.4578144002046177,0.34460360271334045,0.7632156421963231,0.6002803157133777,-0.35924513413915365,0.5483211532013113,0.7678760705650388,0.5477075306682729,0.3496617432179881,0.5101074566073858,0.39549671455447183,0.30529971593779387,0.24512503710297062,0.3005976276461889,0.45777599944096853,0.5677530196667016,0.1348426071250928,1.0,0.600905595374031,0.2516347649770701,0.7400853356976017,0.2625858739753549,0.46124174604289103,0.6776414952971168,0.05351213354087262,-0.06553621928929763,-0.1710121291902126,0.40920593615761086,0.6028469816757726,0.583990169019658,0.4041654730009809,-0.1944217893370593,-0.32771402112765424,0.7636476877758721,0.5216614474821403,0.5701108457168984,0.4514750345535571,0.8489609716606213,0.06681211703974027,0.728588181001464,0.0764383137019772,-0.41582778079905464,0.5380833411077802,0.09370163281361703,-0.1854426802927526,0.46957996564021826
ACC_pre_R,0.5835967310337863,-0.010113591980656044,0.5832028989371785,0.5034728386306373,0.5839864702856028,0.544021301768583,0.5284104229935861,0.3877984499200136,0.46295220990962976,0.5684235934557436,0.5649630327799854,0.6838832258148205,0.5908492018820867,0.5483316245864338,0.6230243021058876,0.1779374692201441,0.4073562671177507,0.7113169449283757,0.5928410859067371,0.52034635823401,0.6296800578486207,0.022614933107454462,0.5285612168618283,0.6250770682598537,0.3271677088333322,0.651754592756035,0.33841633974247953,0.2431923333491138,0.6104809476000489,0.5715935968309249,0.4138089693875506,0.545581125481818,0.6080899440699692,-0.014620054720495393,0.5567207571464609,0.5399559619139481,0.25966183845726387,0.523664097361179,0.4894220600830992,0.5030184799785276,0.4559758927630619,0.4741516395552997,0.5024239717642867,0.5614596516848968,0.6155294849127887,0.053832794788431004,0.600905595374031,1.0,0.5976176636459306,0.625644631789955,0.47561221941342047,0.49695872700239746,0.6211834310571356,0.21594224385765556,-0.03344767258468535,0.06966810844731154,0.3342870037598776,0.5946578238046,0.6770790811945337,0.505186561429621,-0.007721148437399191,0.04247052080370028,0.6249548106683406,0.5640546973477057,0.7271409665379365,0.5189444025605291,0.5763748508144012,0.21526044976133127,0.7719220110366234,0.33889258274724526,-0.12255600006311139,0.5989487182699559,0.3725242633069249,0.21026625778171207,0.547262587868471
