,Thal_PuM_R,Frontal_Inf_Orb_2_L,Fusiform_R,SN_pr_L,Insula_R,Thal_LP_R,Thal_PuA_L,Frontal_Mid_2_L,OFCant_R,Occipital_Inf_R,Thal_VA_L,Heschl_R,Thal_MDl_R,Temporal_Sup_L,Occipital_Mid_L,N_Acc_R,Temporal_Pole_Mid_L,Precuneus_R,Pallidum_L,ACC_sup_L,Vermis_6,Parietal_Inf_R,Thal_IL_R,Thal_VL_R,Temporal_Inf_R,Amygdala_L,Cerebellum_4_5_L,Angular_R,Precentral_L,Cerebellum_6_L,Cingulate_Post_R,Cerebellum_10_R,Temporal_Mid_R,ACC_pre_L,Red_N_R,Cuneus_L,Thal_VPL_L,Rectus_R,OFClat_R,Thal_MGN_L,Frontal_Mid_2_R,Precentral_R,Hippocampus_L,Putamen_L,Thal_AV_R,Paracentral_Lobule_L,Supp_Motor_Area_L,Frontal_Sup_Medial_R,VTA_L,Thal_AV_L,Cingulate_Mid_L,Olfactory_L,Temporal_Inf_L,SupraMarginal_R,Thal_LP_L,Occipital_Mid_R,Thal_VA_R,Postcentral_R,OFCpost_L,Frontal_Med_Orb_L
Thal_VL_R,0.6771815859803052,0.25849496455940457,0.4269820139999593,0.36546012681679374,0.4706738557541858,0.5771792620130787,0.31237428500735365,0.30851804249141235,0.6523075731310519,-0.09257213812340973,0.1128539201727861,0.22458739809297412,0.6822810107052043,0.267134636975216,0.3198558221440659,0.43518032311169863,0.32828201818464164,0.4358526146157804,0.38444143550637455,0.32685324352925105,0.4704263778075922,-0.1343114978883765,0.7362859743112563,1.0,0.5694458595746934,0.41603818608780535,0.6402485974754757,-0.08357724553864787,0.26144027013749327,0.5577748863036871,0.40662181655279017,0.3577527808532823,0.5095487605696396,0.5673194920248145,0.4932282209260148,0.39758355944479884,0.4537891000970863,0.3685647147796027,0.44092868480126657,0.2831870050395107,0.21287173432858159,-0.06678086308935585,0.6448519891258921,0.45394293039729744,0.5393169910111523,-0.022672007410025456,0.20174009039145405,0.3894856536491037,-0.0746234268581963,0.19571235211870944,0.3058474859862944,0.39244441349871506,0.354956475992486,-0.016908887857724784,0.22117102241355968,0.04281594832648203,0.6007255787871421,-0.029727641806269536,0.3430108996340101,0.46214209135784257
Temporal_Inf_R,0.48574870411839016,0.3864256171492674,0.6039056165018339,0.2451486836053602,0.3438438533210554,0.3149145007155505,0.39404748550694785,0.49626530668188756,0.6106162614751167,0.10507317406241108,0.30441084067023694,0.3350850929829967,0.4214985280301905,0.2567495396653684,0.5457304922570728,0.4704711407632647,0.28883085598531516,0.40050502743421157,0.34140544296829617,0.3067128440748398,0.30432073719175523,-0.20835393194917606,0.681998311839993,0.5694458595746934,1.0,0.3535228952899142,0.7135826790812981,0.09467410544036572,0.40652356633416914,0.4231903634564973,0.3610626127663118,0.23595302560318787,0.6154729801138998,0.4732441274553141,0.2883925394165361,0.40966610918012947,0.45200731447431,0.5122856428156919,0.2774914950717071,0.4980864106178987,0.038602553364211124,-0.22082402094591674,0.5652096583972219,0.36409859541145007,0.3330931279796274,0.10705245290640891,0.32371333527403895,0.482548221343051,-0.06264999438244843,0.18500966290731546,0.33510993245479437,0.3285123052851053,0.3005976276461889,-0.19118950058728942,0.1820118432715986,0.15928994607057134,0.41762086749711,-0.13052621500101935,0.3371215394134758,0.5249756420309906
Amygdala_L,0.38663826167747956,0.34626454021287434,0.3454314362850202,0.4587819942367702,0.38091764459844335,0.43952275856701595,0.25016571585172176,0.23051496901072532,0.36616346934056815,-0.0024187554781653292,0.13027344892237,0.2178171134131414,0.3299800230777052,0.24954462714520176,0.03628342984068648,0.4698531312911092,0.22036982079611073,0.24158536429447192,0.23785289924224254,0.3810615938026539,0.1306162129933853,-0.1526062227252111,0.36019685726258627,0.41603818608780535,0.3535228952899142,1.0,0.3158294261038473,0.11659124450955881,0.22066936385239883,0.32682936891454256,0.29729448551287857,0.2813531655262612,0.36924655613236074,0.438144078540754,0.3575591948301836,0.25330536788753055,0.12149727831500591,0.5565967136258162,0.27682588845019684,0.12211002570237464,0.20823054993334045,0.1302639888446839,0.5067498385137553,0.4567911155023271,0.31222599133163226,-0.14585509973962818,0.21060708280716672,0.28577060607724075,-0.07108109668356134,0.10980169176878773,0.2600044442679615,0.48206993867204123,0.10994887123020125,0.13534161236625103,0.19017602538031567,0.0641555450740298,0.21223936880674338,0.1678805642932014,0.4856129540465537,0.3878101454241371
Cerebellum_4_5_L,0.56313220746538,0.4368861553219032,0.7073877415309104,0.5205781290638634,0.5152459540320056,0.35576933484444717,0.45541239401337613,0.4716524024594392,0.7021587454546057,-0.01977226060283406,0.286850804126297,0.3293855090944872,0.4777911845100408,0.40453399055928013,0.529010151693329,0.5572204716980277,0.5743797037192487,0.4559103248521853,0.5927190284254626,0.4463205935433967,0.471060624998318,-0.17534527034010516,0.6389590199989731,0.6402485974754757,0.7135826790812981,0.3158294261038473,1.0,-0.1644911821892498,0.31627260175921945,0.6301837478551805,0.47777495473094433,0.3026953901547133,0.49764965656832505,0.705407711374956,0.49777692462958073,0.44050660891171634,0.6072286739384448,0.471664229247292,0.3724706778584652,0.5659253992617983,0.3052593998617372,-0.029662702967354005,0.7396914189808825,0.48491118079539197,0.44351751015602603,-0.017592636949819034,0.35912052360370333,0.5184683706950918,0.020110203298249706,0.15843702334480353,0.374603928944816,0.5657586445046555,0.5721906730233197,-0.048217976748814825,0.2669843657652277,0.16985364101792114,0.543311346697252,-0.042653686601725326,0.4194059573878944,0.6736319781356553
Angular_R,-0.19799974402307643,-0.09217925155872274,0.031039294371248864,-0.19259740251243337,-0.06507643084995088,0.0058893294073018645,0.09804356435918458,-0.1424163948328167,-0.08975876558091656,0.5311020053386282,0.27413082869144495,-0.05654678206326017,-0.19380925854478753,-0.095455897252404,0.15872631364792703,-0.1257396989134201,-0.2157375140997848,0.01171069432399855,-0.03144045222363654,-0.14777592499853184,-0.15209634984325981,-0.02769945301787972,-0.08543481241671612,-0.08357724553864787,0.09467410544036572,0.11659124450955881,-0.1644911821892498,1.0,0.08641612762446989,-0.1416003135211133,-0.1657598371244886,0.16864453844088595,0.1367607220916557,-0.08701628581449712,-0.08802425180085957,0.1018834521901598,-0.10654452940991321,0.08285384165790871,0.0010786886731659795,0.11750684015073458,-0.2612637768658054,-0.06340782669981386,-0.02048751538590587,-0.12055192909807495,-0.1922763399588163,0.20032541564382567,0.03124147614733532,-0.20052754313914484,-0.21062077310456548,0.0340158289569545,-0.11725112162185375,0.028619730394427455,-0.41582778079905464,-0.016248222977460744,-0.030116915102605592,0.1566360191860643,0.029061703786555267,0.011487996847746526,0.047789432996332114,-0.05776879655801906
Precentral_L,0.21204473879651958,0.6521238643271382,0.5426573020540573,0.20734196874796781,0.6309011848700076,0.3671036881085151,0.6153057967245029,0.8335615541210564,0.39019886707204643,-0.09761704200810871,-0.029327037743468398,0.7647080564575426,0.33367760211849906,0.7911751803149188,0.26227893267526,0.531449651543555,0.37631434736247815,0.5942715444811064,0.3164862615939732,0.7183558105197431,0.4788298529250143,-0.014419075456663375,0.16779274275004247,0.26144027013749327,0.40652356633416914,0.22066936385239883,0.31627260175921945,0.08641612762446989,1.0,0.5347993964273584,0.6678368154236893,0.5026623568314071,0.3954894497801211,0.524862456417274,0.10123491988435818,0.599368748358166,0.05636089372262866,0.06923355542027086,0.4207194183145669,0.0012187795442620583,0.20737115241616005,0.2820125192456647,0.4441097231912691,0.04730932135455348,0.399065906998981,-0.05618113478250707,0.6514395872831801,0.5938286572732702,-0.13393994547674937,-0.1933222815426696,0.7513530741339601,0.35050163611469537,0.27310171682187123,0.13891447821032654,0.6922665454074105,-0.08369247040168672,0.12736493284576228,0.21304635498794414,0.4066797593501595,0.4453064372011936
Cerebellum_6_L,0.49187313106118485,0.5420332657385298,0.8421423782538086,0.39375154026696113,0.7415702807674254,0.5859552100772502,0.5150163174855156,0.5299675191634082,0.6098765483247043,-0.07501431159291237,0.07555713722421918,0.5896717948069955,0.401296227827758,0.7296635849164386,0.2770791627174979,0.6075086968006793,0.6903072782089609,0.6639422898352529,0.5008822433394762,0.6424818943401241,0.8662673699633031,-0.03584256944320197,0.30596778122413365,0.5577748863036871,0.4231903634564973,0.32682936891454256,0.6301837478551805,-0.1416003135211133,0.5347993964273584,1.0,0.7707285612062843,0.7039191349323939,0.5502467560853753,0.6352345190039648,0.3272169615063322,0.5514623956447795,0.3975677257021024,0.3351249463374014,0.47709119753412615,0.18285717677219293,0.44693300374238215,0.32074281829856255,0.7257161931769943,0.36944403773067774,0.4508527407932371,-0.08838567139861467,0.44994280608936743,0.5992273300177524,-0.04923055182318518,0.024569010726292036,0.6610274442108776,0.5481988109574141,0.629299198878802,0.2726145763931235,0.6321711866014732,-0.042276249804705686,0.2875397691810674,0.24463674956779508,0.4162029156946512,0.623269320427801
Cingulate_Post_R,0.4346399789896614,0.5613866075400145,0.70914998846431,0.30370773292714665,0.7529468308940477,0.5504680058092357,0.5575076350644642,0.6154679183805254,0.44855820729675383,-0.027849359542135937,-0.20317055733415326,0.7151705171436091,0.4679704633781334,0.8099814028716537,0.2569394854127095,0.6587980031625128,0.5875199113399118,0.8618941966067253,0.31242612955716365,0.7418220996485146,0.7038730211680653,-0.10034204246732323,0.2635425648728016,0.40662181655279017,0.3610626127663118,0.29729448551287857,0.47777495473094433,-0.1657598371244886,0.6678368154236893,0.7707285612062843,1.0,0.5945311189526158,0.6143300405190316,0.5104100588985758,0.24843111738009957,0.6900512540350076,0.15898773608203326,0.19059205015478742,0.5357899104902603,-0.07557839613720663,0.6024743068111663,0.5595686736911939,0.5758466222283355,0.21311112924716577,0.5288457947025664,-0.180730661931703,0.612077474948784,0.7260696735737479,-0.11381000827207903,-0.19879799677759885,0.9013671668344118,0.40430986121534546,0.6274067823321493,0.5013568266499813,0.7732616387912153,-0.00977528720314989,0.0907671648279251,0.5282788860416937,0.36993365375018733,0.5175154773437728
Cerebellum_10_R,0.11968107879728553,0.44106943482595923,0.5841575749740003,0.2156507207240833,0.5770772836223781,0.40345951402702324,0.3628581013253159,0.30352122851212915,0.4019539040077633,0.2031018572503839,0.11345741257713865,0.4148956612186861,0.0901060088133593,0.5704368969116446,0.21029246959753475,0.3540536917981544,0.5394603435978127,0.5536018522110939,0.3256768999761865,0.48459321508637937,0.603264572041685,0.04601494039065347,0.11005614905426855,0.3577527808532823,0.23595302560318787,0.2813531655262612,0.3026953901547133,0.16864453844088595,0.5026623568314071,0.7039191349323939,0.5945311189526158,1.0,0.466192410719018,0.34971744034073077,0.22748051097881455,0.595237200794893,0.210261489214848,0.17688769550842615,0.4458933928891123,0.0037996529907649242,0.28309663865058965,0.39499140126012683,0.5077639716466418,0.23168614339071364,0.1810462292824412,-0.10563846439534326,0.4114930915939529,0.34739697252468327,-0.20578520198953343,0.019600713675526706,0.5265557709867306,0.4814054065589222,0.35059002842738296,0.3613492470133698,0.5295739717691489,-0.02385200698055032,0.18483638776386518,0.3471427964353408,0.35704523295306234,0.39218223072745584
Temporal_Mid_R,0.4959936616677564,0.5465667423147342,0.6746986913969517,0.06913674775609832,0.6481319041628532,0.46559519056869153,0.25363565990162185,0.3234064011997691,0.5631201865709059,0.37105759927216225,0.27149726306314864,0.4341518779176845,0.4184636920290027,0.5268232118101479,0.4677094627742281,0.37852044416446995,0.4333711061790944,0.6797396326205566,0.1758502960389374,0.4601356483391346,0.4001876102504537,-0.23920238967190016,0.4427343592235414,0.5095487605696396,0.6154729801138998,0.36924655613236074,0.49764965656832505,0.1367607220916557,0.3954894497801211,0.5502467560853753,0.6143300405190316,0.466192410719018,1.0,0.45798147953783236,0.3088974230325973,0.5372759979210341,0.2657305346799266,0.4613749249936024,0.6703473353625813,0.33424020602759663,0.5946285259760549,0.4555146839310093,0.6752581527585987,0.37439118230899116,0.31191488967196757,0.004881572329589609,0.5185813564176741,0.5242444810556567,-0.10674029768228283,0.20813977866063613,0.5944835656044813,0.4041639061947114,0.4352513966739545,0.4835462686712088,0.43291148852012906,0.2580936405134863,0.393376233121242,0.5029317866367595,0.5636195341249872,0.45358964515699335
ACC_pre_L,0.4623944944854502,0.6515851675690902,0.6258391281977334,0.4561610066785512,0.6554877351264781,0.4717182474815517,0.46167246178845717,0.6110034086541725,0.7452237450878788,-0.11548363085840578,0.20615720319642164,0.4337150126722553,0.5322499784886771,0.5983941609453136,0.30873782567912533,0.5473584423470141,0.5689952624512892,0.4886611463695098,0.5499106211613396,0.6698975718674729,0.4380466777230974,-0.13837089912004472,0.364491087986289,0.5673194920248145,0.4732441274553141,0.438144078540754,0.705407711374956,-0.08701628581449712,0.524862456417274,0.6352345190039648,0.5104100588985758,0.34971744034073077,0.45798147953783236,1.0,0.4177729931553004,0.4464554045425734,0.4105756233595922,0.475405560618397,0.5777495748443408,0.3988795439088154,0.4177616468400147,0.1613988242529194,0.7295844562951281,0.547512010422453,0.5850746342169424,-0.06132408544788008,0.5093112289956682,0.5928381692351627,-0.05444545651508708,0.13383496699043346,0.5071605795905594,0.6139391705234082,0.4821160440707291,0.11102405024561202,0.45046356185311365,0.179129760407959,0.5433846877933697,0.10731906826959148,0.6169067233725242,0.72807756167632
Red_N_R,0.3222677025368566,0.21428365209340605,0.29080515468074636,0.4978045633509952,0.29024225408959664,0.2709535485716167,0.2148392093147437,0.18772632729640432,0.42500496407873917,-0.06939176953710831,0.0884759715705435,0.07626377481241702,0.3836949264459015,0.1925172584031828,0.2733725703483213,0.4443771946275598,0.367882546096343,0.3051304720568507,0.4167047191091143,0.288132468795627,0.1648822406877656,-0.01156343044440223,0.419253449549176,0.4932282209260148,0.2883925394165361,0.3575591948301836,0.49777692462958073,-0.08802425180085957,0.10123491988435818,0.3272169615063322,0.24843111738009957,0.22748051097881455,0.3088974230325973,0.4177729931553004,1.0,0.37731877285409404,0.3276847281536645,0.32261096576668913,0.35337078928282206,0.24374838651077232,0.2885003217164783,0.03412382294082379,0.4397639507789721,0.3435227341100594,0.35004086039656485,-0.14715194738287338,0.19917019484991794,0.2739280211269078,0.09646164988398448,-0.0026036039549923503,0.19775927662118023,0.4700775327408121,0.340963188110895,0.05810737554365969,0.12166145520011022,0.14439327032373803,0.39400431960669857,0.024605214210404132,0.2555607536975502,0.39721318607138406
Cuneus_L,0.1558578510302275,0.44192222857558466,0.5614992144999882,0.3207357114104036,0.4932582230232754,0.3288195859246722,0.3829170151109999,0.47470008898016197,0.4265819104396424,0.10499357107079477,-0.07547601134786713,0.4195725557655722,0.2769214692571247,0.5994338181208837,0.378155311625907,0.554458341848346,0.39775800757539787,0.8115142135687239,0.25485470416527445,0.5328082948814384,0.5256785238098435,-0.1569995685532682,0.27213888702259176,0.39758355944479884,0.40966610918012947,0.25330536788753055,0.44050660891171634,0.1018834521901598,0.599368748358166,0.5514623956447795,0.6900512540350076,0.595237200794893,0.5372759979210341,0.4464554045425734,0.37731877285409404,1.0,0.21023743478340473,0.14037403787673106,0.5356977965490531,0.0785940438295196,0.38278018126967084,0.3313711611636175,0.4772172796078496,0.36362721178397067,0.40505598079299104,-0.0003430455350116232,0.5680392321310299,0.5035695957270744,-0.12951052272217692,-0.0014011339118508055,0.717252559670336,0.33294963429943963,0.3496617432179881,0.40750841568693796,0.5880095683984019,0.1672005865611256,0.22988911756593702,0.3925135901037328,0.4149172645607067,0.4500685087452236
Thal_VPL_L,0.33362778667088017,0.0918110917381259,0.4081753335990475,0.29237840225207484,0.1833764758384498,0.2112084062464874,0.2934054702917448,0.1589130278663672,0.46959952296382557,0.0592939484182118,0.3521643907768417,9.584608711399059e-06,0.2953150449346408,0.06350775658425205,0.3472849647156397,0.28870524412048126,0.3312876540114284,0.18144675482319927,0.5102635388001131,0.10244749523310978,0.2857040867187968,0.041744118884483594,0.41434698798533215,0.4537891000970863,0.45200731447431,0.12149727831500591,0.6072286739384448,-0.10654452940991321,0.05636089372262866,0.3975677257021024,0.15898773608203326,0.210261489214848,0.2657305346799266,0.4105756233595922,0.3276847281536645,0.21023743478340473,1.0,0.22808424453646794,0.1264293496711058,0.5788068813852388,0.05408988277285997,-0.1966565295633923,0.38220071832461067,0.4182072804909656,0.11811057499892222,0.16923036461805646,0.10239839571084285,0.25503701031904175,-0.1411125054797326,0.2624502931381246,0.07357854941167022,0.27437743033755074,0.3076333004481935,-0.14955373165766406,0.05029912387108604,0.21246056762134535,0.4440190206460633,-0.2090898347183066,0.11304010038062069,0.442530931604235
Rectus_R,0.30762231162982273,0.4495082733864779,0.4542634299166983,0.32179493472968856,0.3578877336094197,0.30169208618997373,0.08889249001005677,0.15677856430763418,0.6376440254753732,0.21069134735897274,0.35905226778595345,0.0998163266769695,0.23067220694676951,0.223316821828467,0.3012972476223996,0.3875327237121803,0.4343721511822576,0.13992967659817163,0.3964560600843002,0.34297513544331604,0.07268881585496158,-0.15765519730350802,0.3198017140372121,0.3685647147796027,0.5122856428156919,0.5565967136258162,0.471664229247292,0.08285384165790871,0.06923355542027086,0.3351249463374014,0.19059205015478742,0.17688769550842615,0.4613749249936024,0.475405560618397,0.32261096576668913,0.14037403787673106,0.22808424453646794,1.0,0.3010859124629425,0.4776514261889039,0.195986908333957,0.0367556435466103,0.5729259134785313,0.4873583224332349,0.262937177176514,0.02450071842108053,0.18244728746181418,0.30655718990266073,-0.07819619462000658,0.20882940844278414,0.1334254729676391,0.6271008989078981,0.305180362214708,0.04271241098354065,0.12221486338012598,0.21355046980824896,0.4285988719486793,0.04603719008805278,0.48633254550273525,0.60895601249092
OFClat_R,0.2972740730689446,0.6491943377916517,0.4803553338643074,0.1865238371195046,0.6479985738009116,0.4131658576453651,0.2474297026124901,0.3388916856643234,0.5720251961742162,0.051523472112642556,0.14798398332881743,0.3805370298702504,0.37518058647033586,0.5687390427418124,0.12714888565970758,0.33093830087663983,0.4513703312799184,0.5669870253588635,0.21033767085941088,0.5763812434451757,0.33098478699270684,-0.15925983042850853,0.2362808858051885,0.44092868480126657,0.2774914950717071,0.27682588845019684,0.3724706778584652,0.0010786886731659795,0.4207194183145669,0.47709119753412615,0.5357899104902603,0.4458933928891123,0.6703473353625813,0.5777495748443408,0.35337078928282206,0.5356977965490531,0.1264293496711058,0.3010859124629425,1.0,0.22433947452853187,0.5828667597763277,0.4500563886455872,0.5900417449828016,0.36477387556667,0.38653045973938943,-0.11408525861489945,0.47453139570520153,0.42573208028526344,-0.08073125492181174,0.13232359607990193,0.5470029179854395,0.43830432624783644,0.3689740566682373,0.42766281565668024,0.4560444231681122,0.18917368805459386,0.41377963654288447,0.42048486670329593,0.7154679271735914,0.37815452143737627
Thal_MGN_L,0.17050101058957728,0.273765826443057,0.36141420288226556,0.14297454103256524,0.2057372652408008,0.10399016098698423,0.06773775582699833,0.032726335175773925,0.5437952970678878,0.1940608297388072,0.6021806900289054,-0.0053395699039149,0.05101509971194165,0.01876386605081872,0.39265527860367516,0.19432842501778594,0.2907742888912757,-0.034823128394659224,0.4114465684012841,0.07595481190630689,0.06048965740633747,-0.06264932569301157,0.25901380667323165,0.2831870050395107,0.4980864106178987,0.12211002570237464,0.5659253992617983,0.11750684015073458,0.0012187795442620583,0.18285717677219293,-0.07557839613720663,0.0037996529907649242,0.33424020602759663,0.3988795439088154,0.24374838651077232,0.0785940438295196,0.5788068813852388,0.4776514261889039,0.22433947452853187,1.0,-0.026924425253160716,-0.19085046241086537,0.4509092660755961,0.3960868171749742,0.01728918835876948,0.27042648080904497,0.08393427517868741,0.058323963936946124,-0.03190499042928775,0.4300790082378121,-0.10817739707023052,0.4115417043454604,0.1472612140931471,-0.16859818248437883,-0.08351125935974522,0.4162564575543107,0.5282669308654239,-0.19877530336965352,0.3836826949899107,0.45862821070321647
Frontal_Mid_2_R,0.32606884011010145,0.4487115547161018,0.4193625807205465,0.13952784795288953,0.5568187037862917,0.2100964077966586,0.12815899796912372,0.32501498361882103,0.3175629657389681,0.06923275835935327,-0.07528524749828043,0.27872459554943807,0.3851271812170562,0.5022592621570007,0.2015829451068009,0.31108845633837434,0.5037142307178903,0.6476760454613684,0.10324551740609031,0.5161756022842601,0.3038251813176649,-0.10764099603978976,0.0861071846832995,0.21287173432858159,0.038602553364211124,0.20823054993334045,0.3052593998617372,-0.2612637768658054,0.20737115241616005,0.44693300374238215,0.6024743068111663,0.28309663865058965,0.5946285259760549,0.4177616468400147,0.2885003217164783,0.38278018126967084,0.05408988277285997,0.195986908333957,0.5828667597763277,-0.026924425253160716,1.0,0.7467382463393916,0.4306995311160586,0.27048780508496456,0.4645976315921817,-0.21351465765480715,0.6190072653375015,0.617006579003374,-0.0017247276687980132,-0.0648379582697883,0.6104250685028886,0.3591632313812176,0.6149451921632337,0.7011580644994201,0.4400498692054007,0.05563627218844652,0.16051841976869544,0.6889755242785675,0.3697303125359429,0.3785080223272776
Precentral_R,-0.043367638685546016,0.43038143315504196,0.24951989369839656,-0.041337332127487914,0.5887526903532146,0.15492512053707544,0.09858987926192196,0.10408011955488589,0.09481807989947666,0.16398792489394967,-0.15349759639195107,0.4165810894698035,0.07166275015000806,0.5583824216681281,-0.03376511172727979,0.19215284740578453,0.43615682581289916,0.4986915736136061,-0.06671026841537858,0.4934084486220922,0.2856008304792929,-0.018341497893552217,-0.23164715136979375,-0.06678086308935585,-0.22082402094591674,0.1302639888446839,-0.029662702967354005,-0.06340782669981386,0.2820125192456647,0.32074281829856255,0.5595686736911939,0.39499140126012683,0.4555146839310093,0.1613988242529194,0.03412382294082379,0.3313711611636175,-0.1966565295633923,0.0367556435466103,0.4500563886455872,-0.19085046241086537,0.7467382463393916,1.0,0.2799637643389099,0.028823298060842915,0.2432216520181002,-0.22576396039377636,0.5855642713421666,0.4044973357005148,-0.12012837228562638,-0.15555559508209252,0.651406205483122,0.2591936168357614,0.43458121391019944,0.902160374501017,0.5539693402777274,0.073822169561006,-0.0592241221634548,0.9311033954120422,0.37045157447670746,0.21916379325861904
Hippocampus_L,0.49652624677810164,0.663816945672061,0.7216679219319443,0.4802030399065281,0.7820224344779684,0.5885602697510868,0.4459485835087304,0.4416134868306904,0.7520639120155395,0.12821663163145822,0.33170023656577785,0.45283750697044906,0.3959209536877832,0.6223268311983539,0.3844501025762919,0.5668502645644471,0.688613858072649,0.4777504098488391,0.5661542406590672,0.6463902061911196,0.5270637673753757,-0.17221741925865075,0.4746310977367614,0.6448519891258921,0.5652096583972219,0.5067498385137553,0.7396914189808825,-0.02048751538590587,0.4441097231912691,0.7257161931769943,0.5758466222283355,0.5077639716466418,0.6752581527585987,0.7295844562951281,0.4397639507789721,0.4772172796078496,0.38220071832461067,0.5729259134785313,0.5900417449828016,0.4509092660755961,0.4306995311160586,0.2799637643389099,1.0,0.5530003828198276,0.4116214481398243,-0.06397404076577662,0.411666940861973,0.4918978895778757,-0.04590357398526497,0.20655599962652305,0.5247938310771914,0.7438530650077577,0.5701108457168984,0.25343138745847704,0.4893126597239969,0.1772344894072896,0.47476742091807894,0.2568175706653399,0.6698046176445072,0.6942499455063873
Putamen_L,0.3104355130188952,0.3432044231298448,0.3291071136815342,0.4775315402950491,0.32405076318386405,0.3138095103387026,0.11392750343487032,0.129113951494683,0.5550010980637845,0.05737787352317126,0.2561158101341808,-0.06672923665661021,0.25042981460101105,0.23839571011347244,0.18155095530614068,0.3552795476058466,0.3907414820263,0.20531030431232983,0.3462802131820064,0.2474002843093489,0.22486330527837917,-0.17928055809254154,0.28212199214281336,0.45394293039729744,0.36409859541145007,0.4567911155023271,0.48491118079539197,-0.12055192909807495,0.04730932135455348,0.36944403773067774,0.21311112924716577,0.23168614339071364,0.37439118230899116,0.547512010422453,0.3435227341100594,0.36362721178397067,0.4182072804909656,0.4873583224332349,0.36477387556667,0.3960868171749742,0.27048780508496456,0.028823298060842915,0.5530003828198276,1.0,0.2608888286885613,0.1872751670648302,0.11710469660051068,0.1709611761990061,-0.0642581294021329,0.46212035358798736,0.17796482531241223,0.49588315647757525,0.312269459691281,0.20340022925638995,0.19408218292270593,0.2158654211064049,0.36424703581020734,0.13179976679925987,0.46502235838230266,0.4982478851297357
Thal_AV_R,0.37893510016331816,0.33080367970137586,0.28567366366829217,0.34833540386958434,0.4555354690828928,0.2812919433449073,0.3101408773581744,0.49192028443284597,0.45159380658504117,-0.3030699180623519,-0.3637300583156701,0.3187841088808702,0.7451813742587158,0.4378350547869368,0.1850652026385505,0.5862412789325475,0.35878425106692563,0.5779462823068685,0.3119250471958302,0.5262042509863222,0.39831758274227735,-0.042140076343879576,0.35454739398314894,0.5393169910111523,0.3330931279796274,0.31222599133163226,0.44351751015602603,-0.1922763399588163,0.399065906998981,0.4508527407932371,0.5288457947025664,0.1810462292824412,0.31191488967196757,0.5850746342169424,0.35004086039656485,0.40505598079299104,0.11811057499892222,0.262937177176514,0.38653045973938943,0.01728918835876948,0.4645976315921817,0.2432216520181002,0.4116214481398243,0.2608888286885613,1.0,-0.12626184220725745,0.5341154190669047,0.6927766936058635,0.0026068665717267473,-0.22416100654190807,0.6054711739687846,0.31271951803714193,0.4937864737572449,0.19181317920481075,0.41753320148164574,-0.015707882274819594,0.3624652200103286,0.20587271706899804,0.23175017568803685,0.5475502770413923
Paracentral_Lobule_L,-0.13579907928313106,-0.11006070705693259,-0.05617447007032174,-0.05309254260821883,-0.14294100335147183,-0.055719178609283875,-0.11755054378104342,-0.09127186603655918,0.04655936382501626,0.20450841087806673,0.08817841996488142,-0.2037956191859435,-0.1150990757892287,-0.10225280171445233,0.1610412549033757,-0.0955795943969087,-0.052816098594386504,-0.11890392604349828,0.1622081241007892,-0.21135065798680155,-0.10379509738679299,0.05144040020930342,-0.05821421196103859,-0.022672007410025456,0.10705245290640891,-0.14585509973962818,-0.017592636949819034,0.20032541564382567,-0.05618113478250707,-0.08838567139861467,-0.180730661931703,-0.10563846439534326,0.004881572329589609,-0.06132408544788008,-0.14715194738287338,-0.0003430455350116232,0.16923036461805646,0.02450071842108053,-0.11408525861489945,0.27042648080904497,-0.21351465765480715,-0.22576396039377636,-0.06397404076577662,0.1872751670648302,-0.12626184220725745,1.0,-0.11782989069579204,-0.17027632062694195,-0.08572676534548508,0.18981724203359157,-0.1608044852792526,-0.030440303287689784,-0.13707021375261927,-0.12415378839206555,-0.09517964617143332,0.17852050018076662,0.06769277567267651,-0.17249795235433615,-0.08443775125186836,0.04707521911074305
Supp_Motor_Area_L,0.09319527893267862,0.5699307807840094,0.4977998128769494,0.08304666661965775,0.5556176329452501,0.13562918044393074,0.3811633303902959,0.6222309988690159,0.3738222402084911,0.05509198578728819,0.0044635238758853986,0.48726207888236295,0.35737254548903014,0.5822877803410768,0.3374582936523762,0.4027241941615939,0.4506273666244049,0.6911640585625998,0.19708753089267125,0.5856940780522222,0.3489914912290102,-0.04924767453320342,0.1148548953750972,0.20174009039145405,0.32371333527403895,0.21060708280716672,0.35912052360370333,0.03124147614733532,0.6514395872831801,0.44994280608936743,0.612077474948784,0.4114930915939529,0.5185813564176741,0.5093112289956682,0.19917019484991794,0.5680392321310299,0.10239839571084285,0.18244728746181418,0.47453139570520153,0.08393427517868741,0.6190072653375015,0.5855642713421666,0.411666940861973,0.11710469660051068,0.5341154190669047,-0.11782989069579204,1.0,0.7917410002906287,-0.21374586830198875,-0.15218162026736154,0.7476843606520831,0.3481702827583519,0.46193111471921916,0.4594194577298488,0.5541946044006939,0.07138349682756863,0.24913309856511842,0.519830616226228,0.3791891541492978,0.4976278601486526
