,Paracentral_Lobule_R,Temporal_Pole_Sup_L,Frontal_Inf_Orb_2_L,Pallidum_L,Vermis_4_5,Thal_MGN_L,Thal_PuA_L,Thal_PuM_L,Hippocampus_L,Rectus_L,Lingual_R,Paracentral_Lobule_L,Cerebellum_8_R,Thal_Re_L,Frontal_Mid_2_L,Rolandic_Oper_L,Thal_MDl_L,SN_pr_L,SN_pc_R,Supp_Motor_Area_L,Hippocampus_R,Occipital_Mid_R,Thal_LP_L,Thal_AV_L,Parietal_Sup_R,Cuneus_R,Frontal_Med_Orb_R,Vermis_10,Fusiform_R,Fusiform_L,Vermis_9,Temporal_Pole_Mid_R,Thal_MGN_R,Cerebellum_Crus1_R,Amygdala_L,Thal_PuL_L,Caudate_L,Supp_Motor_Area_R,Amygdala_R,Frontal_Sup_Medial_L,Occipital_Sup_L,OFClat_R,Cerebellum_4_5_L,Cerebellum_3_L,Thal_VL_L,Cerebellum_Crus1_L,Frontal_Sup_2_R,Vermis_3,Raphe_D,Cerebellum_10_L,Cerebellum_3_R,Postcentral_R,Parietal_Sup_L,Cerebellum_10_R,SupraMarginal_R,Thal_VL_R,Thal_PuA_R,Frontal_Inf_Orb_2_R,Cerebellum_9_L,Occipital_Sup_R,Thal_IL_L,Thal_LGN_R,Thal_PuM_R,Insula_L,N_Acc_L,Cerebellum_9_R,Angular_R,Red_N_L,Cerebellum_Crus2_R,Rolandic_Oper_R,ACC_pre_L,Vermis_8,OFClat_L,Temporal_Mid_L,SN_pc_L,Frontal_Inf_Tri_L,Parietal_Inf_L,Occipital_Inf_L,Temporal_Pole_Mid_L,Thal_MDl_R,ACC_sub_R,Vermis_1_2,Thal_IL_R,Frontal_Sup_2_L,Precuneus_R,Thal_MDm_R,Angular_L,VTA_L,Thal_AV_R,Frontal_Sup_Medial_R,OFCant_L,VTA_R,OFCmed_R,Precentral_L,Thal_MDm_L
Parietal_Sup_R,-0.0962257925902875,0.10493671688270186,-0.006529969545102224,0.16388770957900392,0.1453967810576923,0.21911526284266142,-0.004029321413083374,0.09993328633885645,0.015387036832142865,0.11475203743296365,0.05687779577720572,0.26774829594365723,0.05638246177462487,-0.08222655376278228,0.04407982723650869,0.07704418093317318,-0.0036580509214681318,-0.02415687546052286,0.0270734843047605,0.04815159162222842,0.04046642724084147,0.07939689349808636,0.027044863478467136,0.10199484870526768,1.0,-0.009702251618721566,0.09442397470890329,0.006835776286856034,-0.03656883290708017,0.1428467164512054,-0.0033034533805073665,0.07878842381285008,0.07363212242578952,-0.005177850528688537,-0.05636749485117448,-0.00042690978449525793,0.08559819497124845,-0.07134287869682046,-0.028414228802434598,0.0726018039931356,-0.06347206616322759,-0.03323156360127085,0.06942485659136266,-0.00999225542207507,0.08712237188986593,0.0899260166613111,0.02874736350808314,0.10578713323605109,0.04169257680313673,0.057098066146645,0.0801864064870815,-0.020343172916464616,-0.05767069295732535,-0.05425518082673172,0.022074575573197485,0.037485989153615354,0.055693706412512235,-0.02174974777018654,0.0481630937742621,-0.003067444682557579,0.012459056629831575,0.07637070010978637,-0.018514370374619962,0.06221661665092154,0.1671661411344228,0.04565990742475429,-0.14771373677028676,-0.07051531712330417,-0.013173235788735426,0.09249769757190608,0.0007809235400903557,-0.033167140699893294,0.0664309663074465,0.16963850625870253,0.10958563339456985,0.02524460176520548,-0.03645499895220014,0.1135869677989042,0.11899973534202957,0.06139776669709866,-0.0574833174429544,0.04083398885235269,0.013485039749124164,0.10715323355715069,0.010088413260069842,0.1023149573502638,0.030427983239789715,-0.09148407863955742,0.062181057094256593,0.048325947945781406,0.12783865439768313,0.04645477425692898,0.15981759563664844,0.015865157653231158,0.15877623407218663
Cuneus_R,-0.1724703422203016,0.07069072209877553,0.08790006819464327,-0.1288397923262168,0.05927393260034252,0.12888207335688098,-0.08634750510973976,-0.16907158973743788,0.09985135528380625,0.034791170555339715,0.1991370244692885,0.04157649951907128,-0.07682539353385065,0.25315802620113387,-0.08872696818895215,0.1981252532329584,0.23891065851349133,-0.20852912767880544,0.2580668913909404,0.33428235291056363,0.03341436006759803,0.3153496456765829,0.1604282510944515,0.10938032710896146,-0.009702251618721566,1.0,0.003964389015036675,0.11887258426392351,0.19344376406349942,0.20755424394682365,-0.04906833595763249,0.018784751033797224,-0.06310296001181841,0.15967732325355166,0.04263236480094093,-0.16864424610376064,-0.05591281481335009,0.35127163822352225,0.08982538809975357,0.05669095437338857,0.23453363149594325,0.3048559449730402,0.05951469106750277,0.07623142932522074,0.15461997697163612,0.12179609646937242,0.2640322923771728,0.06755890367519884,-0.04744984571672949,-0.01284003496467677,0.059786097211424534,0.5040362067994462,0.040290134715303995,0.12958098077393412,0.5672920755069717,0.055870920863904126,0.015351538085452929,0.22038296069089958,0.037688441303827966,0.17951461315287212,0.2924404875165068,0.3731653149287915,0.08944390500208596,0.2556842161497746,-0.03490581041063032,0.04520719164347306,0.22233477934840473,0.3067322187067055,-0.08141144474212338,0.17515035869252982,0.10459564279397954,-0.09324634247642387,0.019415898194533886,0.022988160849192658,0.056409014320545015,-0.07364182052650181,0.05463080164215427,0.24275652056167876,0.02590050178065429,0.022810971285870105,0.21550348078688997,0.06354566655798091,-0.034335646336079405,0.004946572332733727,0.4381874923747596,0.05783693306298868,-0.04877124201457278,-0.16405193934279239,0.0861786408726229,0.11761746602656344,0.12775631067673943,0.052868104046948236,0.26435760614065595,-0.02698604130546175,0.08063378363278882
Frontal_Med_Orb_R,-0.040980288542547906,0.6057174085388827,0.4932820025455216,0.7238728573539752,0.5981586802283796,0.36393070370984854,0.4853666995134748,0.5958708096187147,0.6949788958755272,0.7298669592964782,0.523792998385013,-0.0005594163458119794,0.5272777562577761,-0.09331624277146008,0.5025180020266182,0.369145489021703,0.19878644534663883,0.5736243587315754,0.2449782118236052,0.36406787470482904,0.5381419299181575,0.07998063519676468,0.4696992794955993,-0.03134531894607237,0.09442397470890329,0.003964389015036675,1.0,0.5273391161323829,0.5235810970645984,0.5810937254967881,0.5139279631189932,0.5776271127262772,0.5567981544913336,0.3822031313602818,0.4805768539477929,0.3913577546197934,0.5405520278653095,0.23644899083387025,0.4421359474145175,0.5852181333402815,0.1108963350198191,0.40030643763332474,0.6490311086061253,0.3491726855582435,0.2831198066732733,0.44265367936066713,0.5395066755950271,0.5736203745330223,0.4830979443792408,0.5333618466919582,0.5268360490076556,0.0556567465639534,0.17627339926692498,0.3868580062557496,0.07263047214905244,0.6177664275592657,0.3687367694062205,0.4566089105048103,0.5971668594417807,0.1195441565355031,-0.00581573526667673,0.04215963658149793,0.4484587965558226,0.4667767116366298,0.6785860369156868,0.6433752136561999,-0.052317241828846756,-0.17086135469199043,0.43823471636871686,0.46415985198287085,0.7198219391225673,0.5188484124237238,0.5974248237525848,0.6790949605640394,0.5575816390999064,0.5173583953334819,0.012697394283421495,0.08459425976600278,0.6545024833430435,0.5647938103478101,0.38477219400106116,0.5019258664486485,0.42772349679260996,0.5193140586886281,0.40687145271145403,0.5404342421717332,0.0958922395272953,-0.06726554932451868,0.516118515594462,0.560700869510398,0.5285810649881094,0.3717542308854728,0.42583200868817467,0.4163270918187105,0.5451719945794092
Vermis_10,0.04549432882957027,0.6084145349202057,0.431405649220572,0.31038548393373366,0.6645428321226756,0.1523046358223891,0.471536765495198,0.6804060891074882,0.6619337095551363,0.46060704368692057,0.8432445609107279,-0.11647790885318474,0.7266548489668889,-0.013618796147573494,0.4411155019115492,0.47050018528997556,0.2577292109744086,0.2194906061268205,0.2446837476289846,0.4123838560522348,0.5018424366148345,-0.02785911716151448,0.5315719374720177,0.06713121178765888,0.006835776286856034,0.11887258426392351,0.5273391161323829,1.0,0.7060039037769513,0.5078763855099764,0.8476724256371175,0.4717601194368478,0.20160240453094536,0.6886795278319245,0.3602785711798582,0.2154811711329319,0.22791824723705162,0.3373288018849854,0.355865383632339,0.5200822260169963,0.012794650712595305,0.40019745456993455,0.5832383927215983,0.5712690610981337,0.1793549600029759,0.6912541362849721,0.5177923687781246,0.43340990584426436,0.4039720702253814,0.4748643692492748,0.4668981396448773,0.2845254498783925,0.0568037023039779,0.6149592812459682,0.31176848395189155,0.6081008749632173,0.3187002188809021,0.5226129498498121,0.8551344526540523,-0.07183624361013874,-0.07282309200018483,0.003992754041662979,0.5260884106035648,0.5210895725477915,0.3036142971900315,0.8438699650238395,-0.08048579638771376,-0.05669989090977629,0.633207338495697,0.5340775867141244,0.5243886902998356,0.7549032699295029,0.5455869367471462,0.609403717241493,0.3197421078848564,0.4388309375378849,0.0014323605744636114,0.1916551282334383,0.4888157869609153,0.47443346013841,0.46216243807783924,0.48676498980768457,0.38684674279038167,0.5301680267003375,0.627136462766775,0.5061351954602411,0.012975906659163833,-0.14416936529537536,0.501913313687314,0.5553871559455252,0.28462654645906493,0.5700378694906841,0.42337448627585617,0.49015666379905687,0.5492388336590585
Fusiform_R,0.00886148305329775,0.6433302511718418,0.6048686119056254,0.44065489407374375,0.5336619696638726,0.36141420288226556,0.48700792615262317,0.584304652057624,0.7216679219319443,0.5380637788095243,0.7146923043334081,-0.05617447007032174,0.7823374472352904,0.2743087523583144,0.5484380723283686,0.4656076162604749,0.3978204837627522,0.3078147871514601,0.42745634742249783,0.4977998128769494,0.5972229825343761,0.13841942984877317,0.5070755613668625,0.1016581453022077,-0.03656883290708017,0.19344376406349942,0.5235810970645984,0.7060039037769513,1.0,0.7818312299510306,0.6877085247190006,0.7372632576522058,0.19933258302009582,0.8337715262102182,0.3454314362850202,0.26323535258456976,0.42369892744139254,0.48741558096380216,0.3204229238170602,0.6465013371933702,0.08522021450755683,0.4803553338643074,0.7073877415309104,0.6602217988311448,0.38501651012596744,0.6889501661564693,0.6120452751843344,0.5061091631527784,0.24275842958016713,0.5691628868432408,0.6114296895854581,0.20583916834106947,0.1908283784735966,0.5841575749740003,0.19697825560797627,0.4269820139999593,0.3122308480250259,0.6201668292719653,0.7925037193061718,-0.03402041870438361,0.16244450922840215,0.08291153920304557,0.48668151748777605,0.5538367896022929,0.28033622900326743,0.8138472520731562,0.031039294371248864,0.21682638565946383,0.7918782644691196,0.47856819823016505,0.6258391281977334,0.6273961214343234,0.5831200958493646,0.6671021594934108,0.43971451541410006,0.5900682168686545,0.02955660031134272,0.39629005593436994,0.6057724470584861,0.26081066578815904,0.5905499421567516,0.38846565329133664,0.3800445907192542,0.603936583537244,0.6575809827088179,0.36589206907485866,-0.010026244172842922,-0.039439581038980355,0.28567366366829217,0.6065736717619917,0.602770178303845,0.5628066469340085,0.46605219808911286,0.5426573020540573,0.4642182819855654
Fusiform_L,-0.042568074104106644,0.5226692801114908,0.48886518690740155,0.6038540778368258,0.6797854576423799,0.5417072811863741,0.37275688651411204,0.5370351249494999,0.685270688325187,0.5803934747575857,0.5583785111435334,0.06136650978465556,0.5884417702264783,0.2695583768879192,0.5038229449999039,0.28473787674738105,0.3332220810231781,0.3481254198780655,0.5251778872251591,0.47736882817908477,0.6007927928385732,0.22143860120122089,0.334569970182284,0.1491627971134586,0.1428467164512054,0.20755424394682365,0.5810937254967881,0.5078763855099764,0.7818312299510306,1.0,0.4482814007369333,0.6862841663863862,0.2265044913932618,0.571341511700309,0.20135153517706733,0.34586372288063183,0.5557255079630684,0.4002187298550103,0.3751333310880775,0.6934554157097575,0.06276818692824344,0.3730951186616888,0.8484017499240284,0.7250139433331109,0.4916963119470076,0.5843019644954419,0.6683158627538613,0.7866630699758757,0.23184171173870907,0.4901897402882063,0.789800747145835,0.11582103579007022,0.08827935207342799,0.36808044927448047,0.12676145740846148,0.4303056989159124,0.3829529003427043,0.4157967991619879,0.5702713520028955,-0.049798352264659236,0.2250269548223811,0.26455422182973964,0.42206393205881804,0.3770678086574803,0.4615199677544772,0.6042092654941311,-0.08787892838156948,0.1841647401790851,0.5932745815464981,0.3036864118350784,0.6366354320858847,0.44948765250073996,0.5436777727926001,0.6926079163933083,0.5791201855869842,0.5290352104999537,-0.027719851986648603,0.6227602021191655,0.6922802496022951,0.30493326535886267,0.5128177026588491,0.3890571675855221,0.4441398367095552,0.6033909070495082,0.5135554087498339,0.5002863713731291,-0.09555518070355509,-0.06290474493520234,0.3138743642669702,0.6039944212708976,0.5643868448812327,0.4840524802149345,0.5831136645590262,0.32726129961492106,0.5205420650004488
Vermis_9,0.09126619892548309,0.5598726543971388,0.3819459264471276,0.37202324637605316,0.6448847635567554,0.07529210230787053,0.5209684452802583,0.711859454274226,0.5637659863069133,0.4434795112628197,0.7999094890861539,-0.0716597850847989,0.8364776089607834,-0.1305891065288893,0.532307460354516,0.38539026331474774,0.18678975207530407,0.3152252042828971,0.1435936082693337,0.3698924589229607,0.44480890928076106,-0.08356907668627847,0.5179877118692758,0.0041330887494110576,-0.0033034533805073665,-0.04906833595763249,0.5139279631189932,0.8476724256371175,0.6877085247190006,0.4482814007369333,1.0,0.4302065997938752,0.25077846779009644,0.70275746325497,0.3285860736110094,0.2838617570697191,0.2244786504213968,0.25288829908789257,0.34956120654498785,0.5143526299848669,-0.0017619495624815011,0.32753658937239916,0.5310183340679897,0.5023376911438375,0.09748041270204504,0.6915744777876593,0.4001242866140842,0.39736369720649867,0.4721095594376411,0.4596644811130529,0.38788330145844413,0.07822488100125925,0.08383806126336145,0.5888896311855308,0.11725975723620205,0.5846645694810987,0.30258909988003435,0.4587758384428038,0.9148139495598298,-0.05918057341885062,-0.1643437405805581,-0.1771812472410991,0.4945478942714171,0.40471747833030225,0.2932997626860334,0.9180380650689562,-0.11835064937642932,-0.23069640087000362,0.7412357098355307,0.48882509121647855,0.544411079931713,0.9201332645944116,0.5465749468867868,0.6184996449794048,0.3171206302531683,0.4972095691841378,0.042584225398921295,0.0998654152867366,0.4497934592182163,0.45472450230420275,0.3211819241247406,0.4342694375265505,0.3587874688894526,0.5748302985658218,0.5705547500855289,0.47542088803470056,0.08961421092479836,-0.14449188337300786,0.5022724834590347,0.5433312091647291,0.30024938120687406,0.6085413428736277,0.37513799873816633,0.5557173647086273,0.522367776042165
Temporal_Pole_Mid_R,-0.05929560284721756,0.7565840508814884,0.7151635296464343,0.4915406103829621,0.41949624218924253,0.4101781954105923,0.42647121271725996,0.5242231687754968,0.7189040230619581,0.5512766502700887,0.4536980020783571,-0.046403808222085036,0.6562731921449956,0.2681690050548411,0.5116340167517369,0.5693669313900921,0.31796737024835564,0.42514754638600594,0.497705058358981,0.5291342241433936,0.5278982067325556,0.1437145868244475,0.4890649574196971,0.029439350622299614,0.07878842381285008,0.018784751033797224,0.5776271127262772,0.4717601194368478,0.7372632576522058,0.6862841663863862,0.4302065997938752,1.0,0.19177584201206624,0.6774343766972223,0.3175905863968181,0.30439909272461946,0.45634887259510504,0.49206143941124075,0.18661480450300783,0.6282655746289924,0.013464226507972826,0.5366941967633192,0.6547584689603475,0.4652257877548232,0.3197413303632022,0.557507601155487,0.5888784629198481,0.4470706837623053,0.15059110689022828,0.62744962985989,0.5338818978964848,0.27287983581840813,0.14317673083700275,0.5321254140147543,0.2010163464639659,0.37743544517137045,0.12639085927978852,0.618741912606295,0.6346945907037305,-0.029929097808243606,0.17287467643169807,0.12683390396167438,0.2663888760622956,0.6374475520999235,0.33055648071087296,0.6046119190650823,-0.06699429908009942,0.22012427376803656,0.657793640095583,0.5480326764718758,0.5838189871461624,0.31749799513120297,0.6325837278769427,0.6755699917754183,0.5659458010072178,0.6616144445214861,0.025168966663431533,0.24277827298468588,0.7416771869737996,0.20321222304766665,0.5612109688087844,0.29497359964105063,0.33660702642929324,0.5196668848319496,0.4934641315480242,0.32207215218385765,0.015923160070816872,0.07073701723905221,0.2891725879753329,0.5715724642172364,0.7080615555242891,0.3599384080710078,0.39815374772731804,0.5553324098376111,0.4072595908004282
Thal_MGN_R,-0.07972890795157855,0.24412351850937278,0.19142852899362958,0.5819715921666204,0.11327065012304553,0.24455373253260015,0.20422543312840438,0.17282769637162748,0.3886864171884274,0.33398564429661576,0.21260323776775633,0.15828104983020452,0.14302884815989697,0.015775816307307323,0.06743617683549939,0.04415423348402667,0.18424686097432103,0.3263976297002056,0.06384997017895723,0.005961425141248882,0.16965317660906332,0.09064934899628543,0.2220660684984646,0.03952272715790722,0.07363212242578952,-0.06310296001181841,0.5567981544913336,0.20160240453094536,0.19933258302009582,0.2265044913932618,0.25077846779009644,0.19177584201206624,1.0,0.07887342238758767,0.18044506149462056,0.44123463792291234,0.5885562020583092,-0.11955343309106828,0.3195841288882276,0.06483287784679986,0.3252809193217066,0.16112021437185206,0.22238199725415395,-0.033706148540989876,0.2777673966713552,0.17629205350007754,0.009490858206208366,0.14163382015696255,0.1879254250118342,0.32995933751338286,0.16578748419663958,-0.0737109106394128,0.274387021946841,0.41508152491807987,-0.014413871816343574,0.33588968239479433,0.3305274391005375,0.24743720980119496,0.2750523128142372,0.2907657484148927,0.10965895948017562,0.06108520270359467,0.09057390646195891,0.10160599932852747,0.5361392142887151,0.2994643778745984,0.30321305051952696,-0.007395814077035106,0.1467886736971213,0.15802789893733898,0.2468804562912341,0.27059613469168803,0.24836543691298912,0.366007548769228,0.358662071304472,0.11183365012105886,-0.004384375179213204,-0.02149498602555335,0.3914840718738144,0.12266737504847311,0.1394465081604105,0.10642993801951228,0.09566693461483945,0.006987202051504174,0.04111556662885737,0.10002604568277625,0.3466915867025044,-0.1310633447875979,0.06491693887226213,0.005057282895236155,0.3226950424586239,0.06658782840877639,0.10842762850200849,0.14369741317511953,0.2603003028872547
Cerebellum_Crus1_R,0.08546846201461172,0.6227566743058679,0.5291988940610954,0.25335960156655174,0.5212789427500908,0.12115453141695441,0.5163104021397772,0.5579260792746993,0.5707313950332576,0.4233817490909823,0.7219112204797146,-0.17028650988533803,0.848755029430992,0.1485060819130252,0.5165112230290528,0.6001104358176899,0.31375590107416,0.1607826188347746,0.4132615099628469,0.6104455025261236,0.33135403078602055,0.09144141114972026,0.6503625191929757,0.005193869432859747,-0.005177850528688537,0.15967732325355166,0.3822031313602818,0.6886795278319245,0.8337715262102182,0.571341511700309,0.70275746325497,0.6774343766972223,0.07887342238758767,1.0,0.26526073506784836,0.21724110617363118,0.24637468455671255,0.6086287061025523,0.11668886945657947,0.6464170764906746,0.00819599167983212,0.4583256452082323,0.5036028586880851,0.5211534832626827,0.12457550470372643,0.7902144915263112,0.6098420556214775,0.4086510574015277,0.16750768945558459,0.473492111294168,0.4214327828306737,0.395685897520619,0.1508295403878254,0.6334266318943279,0.3690077506547272,0.35490220559791513,0.040750183120326765,0.5481192242003213,0.8071904192055019,-0.09519622413559024,0.015109913202577301,-0.03765380224830752,0.3410141784751574,0.5452644614394326,0.09888931930192707,0.7966412352723747,0.005118044087584703,0.16776328206145427,0.8811233254070276,0.603710110098565,0.5089431960590175,0.5761544400320332,0.5924399392074521,0.6101485329544565,0.2970605950905896,0.5728007676605082,-0.002202974143952561,0.2669340842531326,0.4960830756998335,0.30028902096556187,0.4583317704233549,0.3839814892762441,0.2626993366260326,0.5966650491044191,0.7498665083070203,0.3392845895708631,-0.020365879221006543,-0.08590230282322989,0.38384448778286195,0.679834212113835,0.5051806275187808,0.6538505708805212,0.3223195143670041,0.6278803933572217,0.3305878646338511
Amygdala_L,-0.08247072457789234,0.33367543644885517,0.34626454021287434,0.23785289924224254,0.21120535952708702,0.12211002570237464,0.25016571585172176,0.26606683117151436,0.5067498385137553,0.39192087591778235,0.26159548078456507,-0.14585509973962818,0.25552390108327283,0.04934751743957253,0.23051496901072532,0.2208808046772244,0.21679185955361782,0.4587819942367702,0.0011900077024961818,0.21060708280716672,0.5584080807774703,0.0641555450740298,0.19017602538031567,0.10980169176878773,-0.05636749485117448,0.04263236480094093,0.4805768539477929,0.3602785711798582,0.3454314362850202,0.20135153517706733,0.3285860736110094,0.3175905863968181,0.18044506149462056,0.26526073506784836,1.0,0.037588517267926856,0.12106561498202495,0.08551833967803127,0.5786812089028646,0.35399147553783955,0.21418954837702872,0.27682588845019684,0.3158294261038473,0.2770488205874265,0.16947607821780653,0.0823953962906767,0.3356556423386488,0.24204245833657698,0.31479295483832015,0.31613422033528077,0.27337826972328744,0.1678805642932014,0.18434523956028753,0.2813531655262612,0.13534161236625103,0.41603818608780535,0.28811757456600323,0.3856777525924712,0.36973502868784197,0.04438080978195963,0.10030404968728068,-0.01383189335745374,0.38663826167747956,0.4591499165833442,0.342528423426565,0.38862774779176695,0.11659124450955881,0.029680398800929528,0.18836157038369195,0.2741428890569005,0.438144078540754,0.34134079792922256,0.2679550881802702,0.2143498207381995,0.3115549815739536,0.28973237059172985,0.05256841285529027,-0.240217652095831,0.22036982079611073,0.3299800230777052,0.3578146707339992,0.4379711784492392,0.36019685726258627,0.24003288997848193,0.24158536429447192,0.2679621922505218,0.0482921322795087,-0.07108109668356134,0.31222599133163226,0.28577060607724075,0.3710175117339478,0.2533055691739598,0.1609583515900299,0.22066936385239883,0.34895148956836763
Thal_PuL_L,0.06293485735048836,0.19547813012002482,0.1258132001047818,0.5540525498623838,0.2561688335581789,0.1940026439188455,0.4003805224996204,0.3528531768782882,0.31252916708607764,0.18186591604562602,0.258584073829006,-0.030683804870874333,0.28477015100354647,0.008277157964991908,0.29954763601721945,0.04682498884996054,0.08586985377739019,0.19224828004823336,0.08527044121791448,0.18070959356382219,0.07294823037624482,0.02973371291329074,0.25026575104891163,-0.20588111454428054,-0.00042690978449525793,-0.16864424610376064,0.3913577546197934,0.2154811711329319,0.26323535258456976,0.34586372288063183,0.2838617570697191,0.30439909272461946,0.44123463792291234,0.21724110617363118,0.037588517267926856,1.0,0.5956620663759914,0.0903280623231047,0.2137995086515445,0.24116758791112522,0.05635384655615479,0.0984393639970576,0.3168403002244475,0.11087211991705877,0.19827739863221086,0.24706347897631312,0.14672439612445576,0.2740188678491017,0.058255726925401215,0.2884567774088832,0.2779103487506198,-0.16296324998365028,0.414135666009399,0.36169262345438474,-0.15095354606912922,0.279865456280736,0.1450292039834,0.1087882866826036,0.27572868190849725,0.25202718756276177,0.031992784273955355,-0.1096493402269506,0.12485819547881091,-0.013462368376511972,0.3529752694323533,0.29148028887101596,0.2007896851360201,-0.03853185142971596,0.3274799957127937,0.15894782083564957,0.24475151885570234,0.2687969440102352,0.24993911694185478,0.4224410879148612,0.2502918472106766,0.31086338792645646,0.05253105469036784,0.11609279898416743,0.3612061465412268,0.1969386917375357,0.1095167488502976,0.16316166021119027,0.13349804900373105,0.22220314394802967,0.1390114936181993,0.14647746261383454,0.1582691098236279,-0.1937952969928494,0.0805187673974131,0.20749606458930633,0.3253741976865235,0.2418494929263944,-0.03479522530846832,0.2931410856005281,0.0980795454589017
Caudate_L,0.016434295893958947,0.34592456644852154,0.3649172504260188,0.7602819640358396,0.20030629874315478,0.5137635959688029,0.2724837099866841,0.2383914506243911,0.4933015248724771,0.42425117203178253,0.2653115915835184,0.11733513699407591,0.22763984693513828,0.2824889990384834,0.1829874852460372,0.07395610536876888,0.25593691174075667,0.3373453410672551,0.4242051218452526,0.17924688350377782,0.2734063907923663,0.23181060328897785,0.18865364233499937,0.0982584343179164,0.08559819497124845,-0.05591281481335009,0.5405520278653095,0.22791824723705162,0.42369892744139254,0.5557255079630684,0.2244786504213968,0.45634887259510504,0.5885562020583092,0.24637468455671255,0.12106561498202495,0.5956620663759914,1.0,0.16411807652900035,0.3683635804764314,0.2717306103156126,0.08758158501232204,0.23629071654112188,0.4327600368528451,0.1614732413566356,0.503259998912811,0.3950213145001276,0.25759861903938674,0.28286268651843155,-0.044939982242018485,0.3582609941353791,0.37126463219953665,-0.07058378374522735,0.2860746704861662,0.4178789047694163,-0.02212868017866702,0.22802525537569615,0.21234129446246003,0.3050690447235184,0.3294844590611486,0.24191647551397422,0.27471984652290493,0.24990461651987098,0.09795378311309333,0.08775961264071937,0.5871002344115679,0.3651438819822789,0.11328776808679941,0.19186366764364604,0.2828852977379986,0.12728389854151767,0.3958784058952596,0.25237964289370834,0.3391010431429749,0.5538456424384105,0.4761860436531959,0.2329503913161925,-0.11342652048229558,0.35818903735292185,0.6156667899158664,0.05009736007836105,0.33826490150960475,0.010569649560690977,0.06996699468366178,0.15233276226279832,0.07427516547129011,0.080130349400338,0.07911436612878084,-0.06414573332453546,-0.024581516657620206,0.18320354819972137,0.4340383964964082,0.10817031541335631,0.2832669832261724,0.17776788244921327,0.19378572958336512
Supp_Motor_Area_R,-0.1278413368492421,0.456236198055291,0.482619617898484,0.11145603491434952,0.3294504892297719,-0.011174810090470897,0.30857800171835914,0.2742397584544427,0.2936601722373387,0.2855453777051195,0.3435200113543812,-0.22835163428205746,0.503469666294935,0.07440807178364874,0.5199172182157099,0.5575353636268058,0.09811212254897642,0.08251733091024069,0.4218667312050518,0.8111627174779933,0.03643874668396469,0.017176469008907992,0.519768674617214,-0.19172157618580554,-0.07134287869682046,0.35127163822352225,0.23644899083387025,0.3373288018849854,0.48741558096380216,0.4002187298550103,0.25288829908789257,0.49206143941124075,-0.11955343309106828,0.6086287061025523,0.08551833967803127,0.0903280623231047,0.16411807652900035,1.0,-0.15658927769377634,0.6614283112271088,-0.15663588247171734,0.4694683007829048,0.2609422210553054,0.3092182969965005,-0.05657752361349483,0.5120820702612474,0.7483546275502516,0.3339310667052664,0.014289018036008955,0.26644785135719135,0.30250227229740584,0.5367329979263203,0.11718112929088347,0.39598961761926027,0.48103198345699577,0.036666781918835406,-0.26126159692254713,0.4074016441569692,0.4363765557562595,0.004706691841975942,-0.05056212288318963,0.05787443334508908,0.13802877120650323,0.45721309632174467,0.025742671142210013,0.39734240504900026,-0.05829640516580509,0.0568560888892461,0.454233284127609,0.5178257368601558,0.38768083106259754,0.1326936305056989,0.5196322998673237,0.43271756941296685,0.14883646215279675,0.5660526024653878,0.029563445707747327,0.2982855102236628,0.42126534259260107,0.23434719570837495,0.4254961280039743,0.3838125425251272,0.004565216231351878,0.5742156371687847,0.6358591761395624,0.16837058099179095,-0.1705941747605706,-0.03341445784820699,0.3837061553950746,0.6967009149334746,0.3616784043110485,0.39651107058945495,0.20629836077703465,0.5502443461444929,0.1450084252206678
Amygdala_R,0.01175450472342029,0.12474238721717923,0.17298063894262036,0.37707518357568165,0.24708922475279793,0.458359922875404,0.1555554119198739,0.21483794934584277,0.4856828842935073,0.20134065941682275,0.3008615345763748,0.08940290853736876,0.13920416332990843,0.22303483326764834,0.09087161083492404,-0.17739594861371014,0.2720073312731045,0.2649452708903975,0.07641649589462934,0.04185667371184515,0.7006761703438169,0.23764853779569844,-0.08716530369408727,0.35626655846293165,-0.028414228802434598,0.08982538809975357,0.4421359474145175,0.355865383632339,0.3204229238170602,0.3751333310880775,0.34956120654498785,0.18661480450300783,0.3195841288882276,0.11668886945657947,0.5786812089028646,0.2137995086515445,0.3683635804764314,-0.15658927769377634,1.0,0.17051109304837037,0.3297064270047569,0.1659536858685183,0.4644278452997681,0.3861165521646696,0.5453502788604846,0.05485914069031959,0.11761135012356039,0.283403968519698,0.26621427229366523,0.1515295829987437,0.2768206493930084,-0.18513633718298889,0.17520740967655046,0.1829183390115039,-0.10739352001587368,0.522311740665121,0.512546374680726,0.22610295609590794,0.2766204630774862,0.14191312137555714,0.382437444185541,0.2702602046598803,0.34871006249569014,0.09992575909030005,0.41986234570293035,0.34614250021262216,0.15228775482581888,0.14588617949739324,0.1616089790609758,-0.08526221680934726,0.439466340894461,0.43764410742124227,0.0253726435841262,0.1786254115185001,0.41454571724871636,0.04577079924418775,0.09961908024931265,-0.02377286405797139,0.17413544894426172,0.2703178915781595,0.3258822971701666,0.14560912460714687,0.4171013585709905,0.1248544477995038,0.0612752898474591,0.35539094948214633,0.2016112119026778,-0.209491864335885,0.190811760892323,0.1092827836290634,0.28606788071689593,0.16527687258352386,0.3227974419486333,-0.013807128993828535,0.3875249353917371
