,Cerebellum_Crus2_L,Precuneus_R,Frontal_Inf_Orb_2_L,Thal_PuA_R,OFCant_L,Cerebellum_Crus1_R,Lingual_R,Amygdala_R,Thal_MGN_L,Cerebellum_9_L,SupraMarginal_L,Thal_VPL_R,Thal_MGN_R,Thal_IL_R,Cerebellum_7b_L,Temporal_Pole_Mid_R,ACC_pre_L,Temporal_Pole_Sup_R,Red_N_L,Vermis_10,Cuneus_L,Cingulate_Mid_L,Red_N_R,ParaHippocampal_L,Vermis_8,Frontal_Sup_2_R,OFClat_L,SN_pr_L,Putamen_L,Thal_IL_L,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Raphe_D,Insula_L,Frontal_Med_Orb_R,Hippocampus_R,Occipital_Sup_L,N_Acc_L,Temporal_Pole_Sup_L,Postcentral_L,Insula_R,Cerebellum_Crus2_R,Cerebellum_6_L,Cerebellum_10_R,Vermis_1_2,Thal_PuM_L,Thal_LGN_L,Angular_R,Cerebellum_3_L,ACC_sub_R,Heschl_R,Paracentral_Lobule_L,SN_pr_R,Thal_LP_L,Occipital_Inf_R,Caudate_R,Thal_VL_R,Amygdala_L,Heschl_L,Thal_VPL_L,Temporal_Mid_L,SN_pc_L,Rectus_R,Cingulate_Post_L,ACC_sub_L,Cerebellum_7b_R,SN_pc_R,Pallidum_L,ACC_sup_L,Angular_L,Fusiform_R,Putamen_R,VTA_L,Frontal_Med_Orb_L,ACC_pre_R,Olfactory_L,Frontal_Sup_2_L,Precentral_L,Precuneus_L,Frontal_Inf_Tri_L,Thal_PuL_R,Rolandic_Oper_L,Precentral_R,Calcarine_R,OFCpost_L,Thal_PuI_R,Cingulate_Mid_R,Hippocampus_L,Supp_Motor_Area_L,ParaHippocampal_R,OFClat_R,Rectus_L,Olfactory_R,Occipital_Inf_L,Frontal_Sup_Medial_R,Frontal_Inf_Oper_R,Vermis_4_5,Thal_LGN_R,Supp_Motor_Area_R,Thal_Re_L,Vermis_7,Fusiform_L,Frontal_Sup_Medial_L,Thal_AV_R,Vermis_9,Paracentral_Lobule_R,Thal_MDl_L,Cuneus_R,Frontal_Inf_Tri_R,Pallidum_R,Cerebellum_3_R,Temporal_Pole_Mid_L,Thal_VL_L,Postcentral_R,Thal_PuI_L
Caudate_R,0.27568117763903577,0.1851395564202904,0.6246852872347555,0.231960227340779,0.6698227844360977,0.4217434182276373,0.2731019399773342,0.3984445354564909,0.6057151222503074,0.4230604088487183,0.2550919893553724,0.2510768247387319,0.25573199876289404,0.2298326641793485,0.2330203751764809,0.6589097608498661,0.5601451458259505,0.5544989483811996,0.41978513795153116,0.3990378333769737,0.213154077424219,0.26381477592865143,0.22039724209485778,0.6228052819228365,0.19442000038624765,0.43958928541849235,0.37102878323293004,0.22678996844194366,0.45111688889673507,0.5082533424841192,0.32793004637847123,0.44655969786244676,-0.02039735674788098,0.5638702785926147,0.4751265848737912,0.6100323920005694,0.2159030741729647,0.24254945252932644,0.5267802880818836,0.3431807504439897,0.6298501194288267,0.33783410336388564,0.4851630873335378,0.3771481615216095,0.14399512209431745,0.34668942939753816,0.29720856127404455,0.07831302017477915,0.384360646822509,0.7153742119977727,0.3936263059516243,0.03267723813895147,0.3330446008090714,0.2765893739163639,0.25771130774754736,1.0,0.30019179984185584,0.3729866951131921,0.480813298793074,0.4257558723392392,0.5019810437608112,0.4111924202103287,0.5576411364527858,0.19353426030999665,0.46416317444746386,0.28864637013798516,0.3600664572732434,0.38882305848638576,0.4479736001828892,0.12611270612481354,0.621033308461597,0.5503507106455454,-0.07933548953011807,0.5410517673618439,0.4884577496776512,0.6480501028107681,0.3059075823986682,0.35063503453155065,0.14403511635393496,0.45989196598127147,0.3749762574137621,0.404653183071228,0.2522349300446671,0.29637692095900187,0.6520622027667741,0.23545301139236346,0.2964863502793457,0.7099553868643964,0.3784580719374255,0.6662042170066376,0.4338852461623244,0.3479270980260734,0.5144498863782008,0.24050922485902076,0.3154495253520605,0.5493803579710855,0.21786300037780887,0.4039649857625586,0.3253360426372259,0.5203273504147642,0.2666910438657776,0.6318726256793082,0.4513770668544475,0.03080442679653293,0.28965004593837956,-0.1601246317074122,0.5503233018011058,0.11674938605573507,0.44709964108405886,0.641629487638874,0.41292950886990337,0.5311090519166346,0.6816009618749866,0.22385908184312064,0.2542746600686604
Thal_VL_R,0.35659643461734775,0.4358526146157804,0.25849496455940457,0.5718642904171849,0.32715378871427464,0.35490220559791513,0.6667420777334183,0.522311740665121,0.2831870050395107,0.5593928161404118,0.12539740969559354,0.6877075908744046,0.33588968239479433,0.7362859743112563,0.3628521057223773,0.37743544517137045,0.5673194920248145,0.41863436030399875,-0.04383805407775977,0.6081008749632173,0.39758355944479884,0.3058474859862944,0.4932282209260148,0.5386624958492107,0.6445794376465975,0.36782038757480107,0.2892165314475804,0.36546012681679374,0.45394293039729744,0.11109178804714674,0.30851804249141235,0.17092649088355485,0.5478768395383214,0.30323486592137705,0.6177664275592657,0.6679515042922964,0.21953326573657111,0.3906090026040926,0.4108719785903063,0.19818594654107685,0.4706738557541858,0.40319789539717243,0.5577748863036871,0.3577527808532823,0.3518728967929033,0.6092678488244817,0.33240932434971415,-0.08357724553864787,0.45176659822942977,0.26743582951214045,0.22458739809297412,-0.022672007410025456,0.24133765731646817,0.22117102241355968,-0.09257213812340973,0.30019179984185584,1.0,0.41603818608780535,0.14136495163300158,0.4537891000970863,0.5037990605854658,0.44490202769174525,0.3685647147796027,0.4611885820783226,0.277501327239044,0.44598162646102507,0.12446736086887114,0.38444143550637455,0.32685324352925105,0.12910450623395256,0.4269820139999593,0.5086939253136288,-0.0746234268581963,0.46214209135784257,0.651754592756035,0.39244441349871506,0.3893088428723105,0.26144027013749327,0.48159778562719596,0.25942785899392806,0.34060725060734937,0.14505949993792305,-0.06678086308935585,0.40063037612616154,0.3430108996340101,0.4305539854187622,0.28307733670339885,0.6448519891258921,0.20174009039145405,0.4872254423735862,0.44092868480126657,0.3955791575125048,0.5371932671971137,0.03603480579159026,0.3894856536491037,0.2042495570557576,0.5807770159946586,0.0700755545267789,0.036666781918835406,-0.0052222338261919046,0.42931237875371453,0.4303056989159124,0.3529555081612449,0.5393169910111523,0.5846645694810987,0.05637859067787471,0.2194747429876706,0.055870920863904126,0.3237303611652494,0.29805004385122014,0.40659157739219415,0.32828201818464164,0.344698646294007,-0.029727641806269536,0.2949958499964943
Amygdala_L,0.024161175434746728,0.24158536429447192,0.34626454021287434,0.28811757456600323,0.3710175117339478,0.26526073506784836,0.26159548078456507,0.5786812089028646,0.12211002570237464,0.36973502868784197,0.1296398166463923,0.3359040667217993,0.18044506149462056,0.36019685726258627,0.0951660404109004,0.3175905863968181,0.438144078540754,0.3058223911837834,0.029680398800929528,0.3602785711798582,0.25330536788753055,0.2600044442679615,0.3575591948301836,0.42344353551216607,0.34134079792922256,0.3356556423386488,0.2679550881802702,0.4587819942367702,0.4567911155023271,0.10030404968728068,0.23051496901072532,0.26014301269800244,0.31479295483832015,0.4591499165833442,0.4805768539477929,0.5584080807774703,0.21418954837702872,0.342528423426565,0.33367543644885517,0.14892813281639272,0.38091764459844335,0.18836157038369195,0.32682936891454256,0.2813531655262612,0.4379711784492392,0.26606683117151436,0.17282559725334595,0.11659124450955881,0.2770488205874265,0.3578146707339992,0.2178171134131414,-0.14585509973962818,0.24023730580102476,0.19017602538031567,-0.0024187554781653292,0.3729866951131921,0.41603818608780535,1.0,0.2858165956292104,0.12149727831500591,0.2143498207381995,0.3115549815739536,0.5565967136258162,0.2764504719683465,0.34378042869681236,0.20277309676550198,0.0011900077024961818,0.23785289924224254,0.3810615938026539,0.0482921322795087,0.3454314362850202,0.5187616314001087,-0.07108109668356134,0.3878101454241371,0.4529145218990611,0.48206993867204123,0.24003288997848193,0.22066936385239883,0.2352878863752336,0.28973237059172985,0.3742359382021126,0.2208808046772244,0.1302639888446839,0.21861279118879037,0.4856129540465537,0.2893128889886719,0.2792115587950753,0.5067498385137553,0.21060708280716672,0.4626119247215546,0.27682588845019684,0.39192087591778235,0.4963559900501297,-0.240217652095831,0.28577060607724075,0.45095098905585007,0.21120535952708702,-0.01383189335745374,0.08551833967803127,0.04934751743957253,0.08611841204360199,0.20135153517706733,0.35399147553783955,0.31222599133163226,0.3285860736110094,-0.08247072457789234,0.21679185955361782,0.04263236480094093,0.3323897896923307,0.4307019742920371,0.27337826972328744,0.22036982079611073,0.16947607821780653,0.1678805642932014,0.2557090904362083
Heschl_L,0.4384006365903727,0.48653490610916317,0.6679324870106876,-0.04443359540824673,0.4325454236595931,0.5633360712317034,0.35711709227461297,-0.05932554873641845,0.014575185611156106,0.5224113566006756,0.36980451762984073,0.13140916375808956,0.023952027164084407,-0.022541252148318973,0.4990783998078043,0.5665782065030006,0.49082229855788223,0.7349328478366264,-0.04674678459076925,0.45481812503798286,0.42843107065393965,0.7104301573832987,0.13020566757612503,0.06893232267374345,0.16948433468583612,0.524619290935533,0.645414143776351,0.28415446270541816,0.25326179485166495,-0.10042759692511732,0.4530025820155631,0.6905613158034107,0.15476995089476983,0.8575172039718225,0.41179675818361033,0.18414972744113398,-0.16997427280896826,0.17654311144106774,0.741219383635985,0.45838689643401487,0.7950841221373207,0.38423497813397844,0.5406266872584461,0.4051146961725621,0.4291944039012732,0.44235179339614167,0.1948483798212652,-0.14095231291294985,0.14648082135243856,0.5311128298592994,0.7648607566301232,-0.17601584860688713,0.31313938454935497,0.7213083867517123,-0.07925669108843976,0.480813298793074,0.14136495163300158,0.2858165956292104,1.0,-0.041380128905851396,0.5308422709156778,0.23386577183802584,0.23894442846647498,0.5652970519194134,0.6548036271515119,0.3481335089967519,0.35475477687221807,0.21031174551680668,0.7515174942344852,-0.13317805971233992,0.4918106193669668,0.02163369958116292,0.03518041539025933,0.492309041333901,0.49695872700239746,0.5230493113669903,0.43698582762126587,0.5744382286768875,0.4184649285731673,0.566023762836897,0.575732746137828,0.9161486357265258,0.6791633663562447,0.5271191343288754,0.5752125411886563,0.07253144906363426,0.7498098072557754,0.5249929023850068,0.47892760115089283,0.22760962090164294,0.5091119613319112,0.5247723890848701,0.0887185736735715,0.1394447585162022,0.478282397829127,0.692059930922381,0.2334137068606347,-0.020015278481770177,0.5239212191212725,0.027425530195091696,0.24064603757075692,0.32987416315412743,0.4886527277375597,0.3560757029282815,0.3611768847433915,-0.13683223854137616,0.2851489661238254,0.20016539674274522,0.571541635273158,-0.011689397549273875,0.2516631150687022,0.5433881591790352,-0.06417371916434741,0.6381393537523109,0.10255197256533975
Thal_VPL_L,0.36619685964978943,0.18144675482319927,0.0918110917381259,0.3546808348384708,0.3158986569422778,0.2843668381930889,0.42248043041521754,0.4543531068563634,0.5788068813852388,0.36086009051790624,-0.005714855274202801,0.3051479042521292,0.24626619264629726,0.41434698798533215,0.28174456847303064,0.3436538638446439,0.4105756233595922,0.09408626373793383,0.1614977244335105,0.2929160577467603,0.21023743478340473,0.07357854941167022,0.3276847281536645,0.6630233448153844,0.40723197955973023,0.2541597153707573,0.11852591431586418,0.29237840225207484,0.4182072804909656,0.2605437658799164,0.1589130278663672,0.0469649277339923,0.12379402793117497,0.002165467604253604,0.45115995077318133,0.46984145591044696,0.17476213147129444,0.348467829122213,0.1814914482536339,0.0809025465235203,0.1833764758384498,0.38205737014306235,0.3975677257021024,0.210261489214848,-0.021723168502408182,0.40792752647767816,0.3244310699050858,-0.10654452940991321,0.4157683361355936,0.22100168147850252,9.584608711399059e-06,0.16923036461805646,0.3594851967955189,0.05029912387108604,0.0592939484182118,0.4257558723392392,0.4537891000970863,0.12149727831500591,-0.041380128905851396,1.0,0.3695349349315356,0.5082938064756,0.22808424453646794,0.1987536487307914,-0.09503648219277162,0.35673917073221084,0.30781756534924093,0.5102635388001131,0.10244749523310978,0.05347855776357095,0.4081753335990475,0.478512375854859,-0.1411125054797326,0.442530931604235,0.33841633974247953,0.27437743033755074,0.25606020940335833,0.05636089372262866,0.2567180191214662,0.11792530312099672,0.056549251379050716,-0.1039043088036332,-0.1966565295633923,0.2533279471357579,0.11304010038062069,0.29395710776666606,0.04801224772311681,0.38220071832461067,0.10239839571084285,0.584260240727888,0.1264293496711058,0.2615329205667173,0.5757402595667163,0.24160642861299353,0.25503701031904175,-0.03099623355452566,0.4592419074665884,0.21980847139968668,0.07692745127427461,0.22312436327569982,0.4450830293827496,0.5748507714579981,0.2895206987058612,0.11811057499892222,0.3276897298612871,0.06515077795175167,0.27116495252115635,0.008574837038829861,0.09139453312637486,0.3520948915717304,0.4100155796372491,0.3312876540114284,0.603779902679896,-0.2090898347183066,0.2881761077951368
Temporal_Mid_L,0.6588635076091837,0.6222885806369751,0.6698159385178849,0.27887422392754946,0.5512905776604036,0.6101485329544565,0.6478324395207936,0.1786254115185001,0.2624776425808675,0.7364122904275495,0.2812353343408802,0.40864591511963744,0.366007548769228,0.3479828446447918,0.7285324923994505,0.6755699917754183,0.6681320856026136,0.7554006960693638,-0.17209894468522496,0.609403717241493,0.5468560106905138,0.6947138676319812,0.3796510222126709,0.48007225094263817,0.549066840691668,0.6377410118630018,0.8008690492875761,0.42792170929344187,0.3166654446501777,-0.1242149223464704,0.723963594290146,0.7221385909254314,0.3570059888701171,0.5584963585757652,0.6790949605640394,0.39809469898425526,-0.043952355092804256,0.5263787342967772,0.8173840662566646,0.5244548632175555,0.7892970223466095,0.6222966274926446,0.7461661182282834,0.5386548180320998,0.5159396960460292,0.6740779160546847,0.37403830674694216,-0.1419135718252777,0.41349114239254053,0.4193732419453863,0.5823752381971395,0.007632650604922586,0.44092808549246115,0.6591483452332709,-0.03698907963005877,0.5019810437608112,0.5037990605854658,0.2143498207381995,0.5308422709156778,0.3695349349315356,1.0,0.45459346802363226,0.3045063815571774,0.7144700447028598,0.5070957837499399,0.6327089883895194,0.49717241219669034,0.6819654381696764,0.740499522285433,0.04137089143730412,0.6671021594934108,0.22126795195618448,-0.0423960357992612,0.7081522139699371,0.7017325940331363,0.6492377043840267,0.7234190424263941,0.6878805495646747,0.6418977432110741,0.7275331342734889,0.5053111939872352,0.5638683113900311,0.2929853701737146,0.6610068545256642,0.3726522748405127,0.36214562343007184,0.6533692054167424,0.7228555409561356,0.5361986949436722,0.46697157094657044,0.5289479965324737,0.666307107367641,0.3278466427198268,0.4555971988587799,0.6609277330971692,0.5216685992689706,0.64667097405698,-0.037970926183217846,0.43271756941296685,-0.047825881995125386,0.4041938412716897,0.6926079163933083,0.7055311005858321,0.47094456865849516,0.6184996449794048,-0.0586097388006304,0.11085449229810564,0.022988160849192658,0.6356024240546816,0.03284431807532108,0.5777711606117043,0.7739391356795242,0.1662776582174488,0.1834894871689338,0.2846380275713107
SN_pc_L,0.4056644685922511,0.27362332632355807,0.3794348423995132,0.4213218817257234,0.46007125596829385,0.2970605950905896,0.39624619742866535,0.41454571724871636,0.5829709347647305,0.4373599696948453,-0.07638650268048384,0.2697380574045315,0.358662071304472,0.34918916612095313,0.3644497197424448,0.5659458010072178,0.509547365787252,0.30002654442499993,0.10641138000907173,0.3197421078848564,0.3827448164745231,0.25314393202493374,0.47084185007706564,0.6173830538958666,0.34633155980057284,0.42269833812027185,0.3569062702770345,0.6149240364793311,0.5033377789795312,0.2106569199692592,0.22042211966586586,0.28313186730069295,0.06781709244244868,0.32784736529623426,0.5575816390999064,0.5732253425549546,0.045819283623226036,0.6912280081013396,0.43519893132701326,0.04253511211056764,0.36290610757269903,0.41492818517687075,0.4276250158539732,0.25493874451146803,0.16136283363245155,0.3583250466179592,0.34180959987248877,-0.05645184234580902,0.3472836819803866,0.25624567576462975,0.14055523828479125,0.1578040140392094,0.7507840154379656,0.15853280913941625,0.014718087835932318,0.4111924202103287,0.44490202769174525,0.3115549815739536,0.23386577183802584,0.5082938064756,0.45459346802363226,1.0,0.4968541960761619,0.3460294002984038,0.2057741307433967,0.4047571212196167,0.5170960562534876,0.6192265734382312,0.3484545586721164,0.04360195364413854,0.43971451541410006,0.48203567735701996,0.15701983528097593,0.6850766788737201,0.5189444025605291,0.6024266487542468,0.3353618537184314,0.1450384760179344,0.29690671088813486,0.27591919472736576,0.19587710159045402,0.15534890033571105,0.03054962287504423,0.2668501939213229,0.3852071638904126,0.3618934601940482,0.21450923946795833,0.5885641856981767,0.24503625267575352,0.6440511499868975,0.3141720649467046,0.530382289077803,0.7124104571342602,0.2778081555694529,0.3548821432094492,0.2941046260756282,0.37724900059551364,0.3147427951078196,0.14883646215279675,0.08545744564542225,0.4409848592358025,0.5791201855869842,0.4364936348353623,0.458247175852549,0.3171206302531683,-0.06271691371389242,0.09919717010873559,0.056409014320545015,0.31151982151294005,0.3587910253074684,0.40748184156100054,0.5517056988269529,0.38768943327477534,-0.007741440427902889,0.18527914382757
Rectus_R,0.1268223305849354,0.13992967659817163,0.4495082733864779,0.36758999697182315,0.49811804353325684,0.222726555704439,0.207936206030038,0.5032312038528265,0.4776514261889039,0.27971743145958633,-0.007922038576683508,0.3594768705659891,0.34117673503219403,0.3198017140372121,0.1251440936955497,0.46378039649682606,0.475405560618397,0.34082677790569177,0.19407312619965453,0.2917144767856237,0.14037403787673106,0.1334254729676391,0.32261096576668913,0.5341230578112911,0.221012541023999,0.3859061345824776,0.30137462766400064,0.32179493472968856,0.4873583224332349,0.3166764098618091,0.15677856430763418,0.24304326565768303,0.16799786217389057,0.3676367194436609,0.579578624691945,0.6531382655313549,0.15749921363365152,0.5145982798510378,0.3518051313711616,0.0070336006694190715,0.3578877336094197,0.19265075752318034,0.3351249463374014,0.17688769550842615,0.2947084928619209,0.2207877708392936,0.13415705554641266,0.08285384165790871,0.2925073812483081,0.379459196714106,0.0998163266769695,0.02450071842108053,0.2471672058493385,0.12221486338012598,0.21069134735897274,0.5576411364527858,0.3685647147796027,0.5565967136258162,0.23894442846647498,0.22808424453646794,0.3045063815571774,0.4968541960761619,1.0,0.1891128076731699,0.3062381224257343,0.19594683410222719,0.16793854691506657,0.3964560600843002,0.34297513544331604,0.07726865622181497,0.4542634299166983,0.6573797339943391,-0.07819619462000658,0.60895601249092,0.5052101097334731,0.6271008989078981,0.18407436024497542,0.06923355542027086,0.11501489645528956,0.25628242370764703,0.2481176376244162,0.144975650154379,0.0367556435466103,0.1741895795894532,0.48633254550273525,0.3506546219396971,0.14287586572832214,0.5729259134785313,0.18244728746181418,0.5567347574328869,0.3010859124629425,0.5650918257963321,0.6345376203280875,0.062151159078632584,0.30655718990266073,0.4100739219445461,0.2342993776782153,0.34092313370288985,0.025921793709928618,0.13124474226721922,0.04987417445935542,0.5017045697329574,0.37330340986815214,0.262937177176514,0.1942476969575823,-0.04811002864507596,0.2552293527335197,0.09847263439469639,0.39798084797237515,0.6510662375694216,0.4290734015272061,0.4343721511822576,0.4562291108464268,0.04603719008805278,0.2519798818258421
Cingulate_Post_L,0.7197585855879591,0.883443477579101,0.47859985139678174,0.16387722001521537,0.35708089350578504,0.7651453426862046,0.7880264298602243,0.0656786201289077,-0.0693420971984063,0.8039388343243854,0.3122929361462045,0.3945023735148191,0.09268848054793369,0.3521225675229343,0.830639997785883,0.5522695144641069,0.5369685014192018,0.6227684647104437,-0.2720568914339913,0.7156688712497455,0.7285885423834324,0.9009052123532192,0.3029307410395648,0.19498108888792678,0.6247113883343388,0.7242293436408588,0.7478599445364928,0.37024827623942436,0.22714673414743838,-0.38571656842172525,0.6796118380981558,0.6832324594185455,0.472661544266145,0.5830168552962988,0.5145818535112898,0.3141776852361419,-0.16164211038534657,0.3276402355154556,0.7004761403551555,0.4427486660134553,0.6588646569922579,0.7365587593684227,0.7726256873511965,0.5097483886150496,0.6745098935204723,0.7097721178449274,0.37394953117292906,-0.20560401578885376,0.5135510447576916,0.32179230881685117,0.6465459700512936,-0.16435351692225045,0.36761889962274474,0.7341345288186636,-0.12535349240444274,0.19353426030999665,0.4611885820783226,0.2764504719683465,0.5652970519194134,0.1987536487307914,0.7144700447028598,0.3460294002984038,0.1891128076731699,1.0,0.3465782894990082,0.757014266621316,0.3608891323693352,0.3588030308375975,0.6997906472323805,-0.18309927050905897,0.689266820233431,0.07736713436491943,-0.05501898752662723,0.5771712996584041,0.6266187692515498,0.35496664759377994,0.7840892602506558,0.6398024156377029,0.942604692634522,0.6545132338777181,0.5836153847581892,0.649625832624583,0.4282914730104797,0.8450009425940495,0.2642187294455312,0.2794737262711836,0.8494336619670829,0.5550491102365133,0.6230250359890189,0.3112691906244112,0.45108465552793053,0.6128576091022288,0.26945912122209625,0.3153026261955387,0.8030419443215596,0.5307534795831065,0.7487044777625365,-0.2510233011389526,0.5504200557606226,-0.23793574445454482,0.48986052338818536,0.5671483522833234,0.7505807781142132,0.6626285050590259,0.7138316340229577,-0.0013969472937484246,0.03137861219878498,0.1466068960280872,0.6682277210287746,-0.18733070698974455,0.5660222137953623,0.5742410737956848,-0.1723525727872094,0.4091465131242717,0.2050782830093758
ACC_sub_L,0.2839335758148606,0.349415076270869,0.6203071412487913,0.16374657015286664,0.38037259786249195,0.3123274354878212,0.27715282702518296,0.16804609102580695,0.02267587913120642,0.37427386238145594,0.2219448615716767,0.25911518685565976,0.2158904938787895,0.10591526732291123,0.29472688805896374,0.38456052488498454,0.46326952820670814,0.5654757794591884,0.113204227636994,0.40122175248995917,0.39754119286853623,0.42289806045239253,0.22969541975829466,0.1071403756292233,0.13050773990200928,0.4087867514845246,0.5108049321942374,0.25793246652913027,0.40964818301177247,0.11236358322534958,0.3431605094591749,0.5223221300910321,0.15612649352452204,0.6709931682647912,0.37923316741471613,0.2682101014457086,0.06270330462924366,0.29591658551682803,0.5780710074521129,0.22412449967117395,0.647198409054125,0.1251747953909119,0.3893302082597577,0.4539480145674592,0.3507841100321377,0.24315822697027697,0.08043707217215687,0.027387424436666533,0.13375753486713618,0.62724876395278,0.39743228543622344,-0.11628929087261464,0.20616889116571016,0.4492466852514319,0.1909281292911485,0.46416317444746386,0.277501327239044,0.34378042869681236,0.6548036271515119,-0.09503648219277162,0.5070957837499399,0.2057741307433967,0.3062381224257343,0.3465782894990082,1.0,0.09193104497605076,0.32970248908915173,0.24103917666293495,0.5800533235650862,-0.0002450098131227405,0.37060508813458826,0.1553528080387883,-0.04731867373829379,0.4101896191076695,0.4923369854662999,0.6469966680010403,0.29583837208545505,0.3892389106117695,0.251684804101537,0.42737690460430533,0.43024803960036123,0.6035376766272104,0.4912717511627269,0.32043099114936635,0.5667471902886427,0.28816872585048015,0.47493916787548474,0.5810687504281586,0.3265077356622613,0.2227421961009787,0.4928142762108767,0.4023570412967688,0.11801007181090473,0.22401368746135406,0.2558069407571231,0.5674781635142153,0.18852169948463993,0.1331166802754241,0.2948679027923963,0.27099544836702816,0.17156365666192075,0.3546070818895014,0.35182668918543375,0.2468450402954852,0.25815050244348603,-0.18166386327614914,0.41295573260184587,0.3139688306047486,0.5354792648980512,0.2191457157890381,0.19966913840892922,0.4645174784108276,0.11463642562548813,0.4980700013424173,-3.0026485696339488e-05
Cerebellum_7b_R,0.7095200879226642,0.5901968024467659,0.41323626632459015,0.2557803296383738,0.3825970219312735,0.7847105678827144,0.655717711418562,0.124461342163532,0.10564320889475307,0.7886840785803612,0.3357172525404825,0.36289141264912655,0.08370215704250798,0.4198134247972496,0.7971822708539849,0.6240085237628868,0.48262853251333937,0.5204260146924377,-0.1422142846552674,0.6304826744439761,0.4969838998491637,0.6457647672124108,0.19879422487393444,0.3714567758064347,0.7235937173142422,0.5258465752984701,0.5662476021645614,0.38722477763968155,0.20127903614645726,-0.20167329103745982,0.6007920885479626,0.574106477578586,0.3981481222709515,0.3878801309707542,0.4297076543163085,0.4239512257678589,-0.1192622291716373,0.22010643588608844,0.574866625428013,0.4582352968741328,0.5141802964889526,0.9286147726979489,0.7344296295644097,0.42112434693561507,0.4556094117778872,0.7221590595527606,0.4587156941310544,-0.2454034813674995,0.594898563811027,0.25788513013263137,0.584984949470317,-0.08748480487073866,0.42178752870455,0.5084797853712133,-0.19501537878710454,0.28864637013798516,0.44598162646102507,0.20277309676550198,0.3481335089967519,0.35673917073221084,0.6327089883895194,0.4047571212196167,0.19594683410222719,0.757014266621316,0.09193104497605076,1.0,0.28976037107372704,0.37500183786171204,0.5372902827112439,-0.049867203915999046,0.7235678610060189,0.1761077254752648,0.07947602240195453,0.44825307753562743,0.5103718105525665,0.2581166294702035,0.695906603785538,0.5678654434354786,0.7193346080135389,0.6046673067513268,0.524213470494212,0.4056691113317828,0.07844092877919025,0.7033770691306561,0.26267882141817683,0.20013069243367201,0.5723675190611128,0.5398886764349569,0.44239181065680855,0.44848627368831195,0.3171467505667027,0.4731897650632764,0.4109005623916363,0.29932169153396193,0.6733540139356357,0.37146508926704097,0.6458931901112517,-0.1956264098081755,0.3934218586864067,-0.10614532961645234,0.5383328180792508,0.5679452041245608,0.6605786830702702,0.48447750040130444,0.7517464029332898,0.07535683354223174,0.07561751829988629,-0.16191984390573413,0.4423113632981151,-0.0578937685837265,0.5707541260278963,0.4730392425642958,0.05332700735170499,0.040040618451667453,0.2554374016783783
SN_pc_R,0.561074755601815,0.407281942381767,0.4171734808453771,0.06246320679851118,0.2865801303197514,0.4132615099628469,0.3745264474854162,0.07641649589462934,0.39591477534231023,0.32312373100563163,0.05125938395525651,0.06932219816459716,0.06384997017895723,0.0655884541023583,0.45730449977240745,0.497705058358981,0.3844031959043262,0.3305628803031704,0.32818834786078765,0.2446837476289846,0.46535637663379686,0.3632565599679899,0.39711841578363755,0.3006776916772538,0.09498495526994626,0.4226086194407023,0.37133952890232164,0.2778637984992954,0.25453566201208944,0.202691292215873,0.16198538142966035,0.35054179259794316,-0.12710758639502534,0.30127732958803205,0.2449782118236052,0.23889272070007556,-0.014620390129969473,0.3106631200797465,0.4344931693675519,0.13713019285215322,0.40515167445481276,0.35081860566600387,0.3641519803270114,0.30867068730672537,0.0078913795467814,0.1886876565227269,0.327128296895937,-0.07959855033568299,0.278945616671056,0.2713390045576936,0.2129542403733101,-0.029563517438234634,0.7118388279464314,0.3033608914517107,0.14056816087971422,0.3600664572732434,0.12446736086887114,0.0011900077024961818,0.35475477687221807,0.30781756534924093,0.49717241219669034,0.5170960562534876,0.16793854691506657,0.3608891323693352,0.32970248908915173,0.28976037107372704,1.0,0.37433721433786415,0.38551257880410034,-0.0742161661754271,0.42745634742249783,0.04266888837136076,0.1131173517620123,0.3853636967567622,0.40021508429147307,0.43732023539019466,0.26160344475992137,0.20277713154274363,0.33403854065906374,0.2077047754071967,0.18702322675538866,0.29644575546880836,0.34627529773958154,0.3761711151014838,0.3501463432859157,0.1296902563763475,0.357865573079519,0.441389848563553,0.36069924738008646,0.431131987013907,0.36002856755601154,0.39402640107850756,0.3903762786552796,0.5578575690254821,0.32371228615095493,0.348949080671457,0.3074626343107798,0.38996652799620973,0.4218667312050518,0.2579671815179693,0.4270572780691612,0.5251778872251591,0.3449079767278217,0.2297666823191964,0.1435936082693337,-0.11658280293392621,0.15486675814673076,0.2580668913909404,0.3278264396194686,0.05668543890661067,0.29842725849069957,0.5351707078223645,0.23306611302192656,0.28393321771839863,0.004601924836753279
